County,State,State_FIPS,County_FIPS,white_population,total_population,age_60_and_over,housing_cost_burden,median_gross_rent,age_15_to_44_percentage,gini_index,native_american_population,median_household_income,asian_population,per_capita_income,total_population_race,median_home_value,black_population,age_18_and_under_percentage,Year
York County,Pennsylvania,42,133,393265.0,442216.0,22.5,4357.0,915.0,36.7,0.4156,521.0,61707.0,393265.0,30178.0,442216.0,170300.0,25093.0,22.4,2017
York County,South Carolina,45,91,188098.0,251664.0,19.5,2348.0,893.0,39.2,0.4489,1575.0,59394.0,188098.0,30387.0,251664.0,173600.0,47783.0,24.6,2017
York County,Virginia,51,199,51256.0,67196.0,20.9,721.0,1458.0,37.6,0.3813,136.0,86781.0,51256.0,38193.0,67196.0,315400.0,8634.0,24.2,2017
Young County,Texas,48,503,17359.0,18166.0,26.2,16.0,625.0,33.8,0.4493,127.0,46351.0,17359.0,25661.0,18166.0,87500.0,271.0,24.3,2017
Yuba County,California,6,115,54601.0,74644.0,16.5,1199.0,923.0,42.1,0.4269,1033.0,51776.0,54601.0,22814.0,74644.0,207100.0,2484.0,27.7,2017
Yukon-Koyukuk Census Area,Alaska,2,290,1231.0,5453.0,19.4,21.0,653.0,37.7,0.4684,3869.0,37819.0,1231.0,21057.0,5453.0,80600.0,5.0,27.9,2017
Yuma County,Arizona,4,27,149306.0,204281.0,22.4,1336.0,830.0,40.3,0.4443,2630.0,43253.0,149306.0,20600.0,204281.0,117000.0,4267.0,25.9,2017
Yuma County,Colorado,8,125,9451.0,10109.0,23.6,111.0,705.0,35.3,0.444,32.0,44668.0,9451.0,24789.0,10109.0,148800.0,149.0,26.9,2017
Zapata County,Texas,48,505,13681.0,14415.0,16.7,77.0,523.0,39.8,0.5308,0.0,34550.0,13681.0,17817.0,14415.0,60700.0,122.0,33.9,2017
Zavala County,Texas,48,507,11106.0,12152.0,18.5,81.0,541.0,40.3,0.4821,11.0,25988.0,11106.0,13105.0,12152.0,39900.0,61.0,30.0,2017
Ziebach County,South Dakota,46,137,668.0,2837.0,12.2,17.0,537.0,41.8,0.4536,2117.0,35000.0,668.0,13461.0,2837.0,57100.0,1.0,33.7,2017
Abbeville County,South Carolina,45,1,17220.0,24657.0,29.1,84.0,684.0,34.5,0.4769,0.0,36685.0,17220.0,21185.0,24657.0,89000.0,6761.0,20.9,2018
Acadia Parish,Louisiana,22,1,49471.0,62568.0,20.0,470.0,624.0,38.1,0.4787,20.0,41177.0,49471.0,22784.0,62568.0,107700.0,11139.0,26.4,2018
Accomack County,Virginia,51,1,22372.0,32742.0,30.0,321.0,797.0,31.5,0.4382,176.0,43210.0,22372.0,24355.0,32742.0,165000.0,9574.0,21.0,2018
Ada County,Idaho,16,1,404644.0,446052.0,19.1,3409.0,950.0,41.4,0.4659,2525.0,63137.0,404644.0,33352.0,446052.0,242300.0,6204.0,24.5,2018
Adair County,Iowa,19,1,6967.0,7124.0,30.9,74.0,588.0,31.7,0.4293,0.0,51859.0,6967.0,29984.0,7124.0,100100.0,27.0,21.7,2018
Adair County,Kentucky,21,1,18201.0,19241.0,24.9,147.0,537.0,38.3,0.4696,44.0,39346.0,18201.0,20166.0,19241.0,89600.0,631.0,20.0,2018
Adair County,Missouri,29,1,23100.0,25325.0,19.0,269.0,619.0,50.8,0.5131,52.0,40046.0,23100.0,22000.0,25325.0,118100.0,870.0,17.9,2018
Adair County,Oklahoma,40,1,9359.0,22113.0,21.2,172.0,567.0,37.4,0.4606,9727.0,32986.0,9359.0,16851.0,22113.0,83500.0,75.0,26.4,2018
Adams County,Colorado,8,1,410132.0,497115.0,14.5,6038.0,1270.0,44.0,0.4075,6264.0,67575.0,410132.0,28897.0,497115.0,273000.0,16494.0,27.2,2018
Adams County,Idaho,16,3,3852.0,4019.0,37.7,32.0,619.0,25.5,0.4228,50.0,45319.0,3852.0,25143.0,4019.0,173100.0,11.0,18.3,2018
Adams County,Illinois,17,1,61819.0,66427.0,25.9,730.0,670.0,35.1,0.4548,278.0,51398.0,61819.0,29347.0,66427.0,126100.0,2712.0,22.6,2018
Adams County,Indiana,18,1,34060.0,35195.0,20.9,141.0,607.0,35.6,0.4149,23.0,51713.0,34060.0,22514.0,35195.0,122400.0,392.0,31.3,2018
Adams County,Iowa,19,3,3662.0,3726.0,31.1,27.0,531.0,30.8,0.4265,3.0,49229.0,3662.0,27824.0,3726.0,86100.0,16.0,20.9,2018
Adams County,Mississippi,28,1,12782.0,31547.0,24.3,184.0,603.0,37.1,0.5368,75.0,29203.0,12782.0,17851.0,31547.0,92800.0,17855.0,20.9,2018
Adams County,Nebraska,31,1,29464.0,31583.0,24.5,277.0,676.0,37.5,0.4607,165.0,51536.0,29464.0,28783.0,31583.0,118300.0,212.0,23.9,2018
Adams County,North Dakota,38,1,2188.0,2351.0,33.1,8.0,544.0,30.7,0.4604,28.0,54875.0,2188.0,33652.0,2351.0,148800.0,50.0,21.4,2018
Adams County,Ohio,39,1,27098.0,27878.0,23.3,174.0,595.0,34.6,0.4933,87.0,36894.0,27098.0,21543.0,27878.0,100200.0,109.0,24.6,2018
Adams County,Pennsylvania,42,1,94449.0,102023.0,26.4,913.0,910.0,34.8,0.3982,67.0,64507.0,94449.0,30534.0,102023.0,201900.0,1479.0,20.4,2018
Adams County,Washington,53,1,13481.0,19452.0,15.5,160.0,744.0,38.9,0.4203,715.0,49142.0,13481.0,19152.0,19452.0,154500.0,150.0,35.2,2018
Adams County,Wisconsin,55,1,18642.0,20073.0,38.0,94.0,710.0,27.2,0.4342,156.0,43280.0,18642.0,25591.0,20073.0,125100.0,568.0,14.8,2018
Addison County,Vermont,50,1,34783.0,36939.0,26.8,361.0,990.0,37.8,0.4128,124.0,65093.0,34783.0,33120.0,36939.0,241900.0,482.0,17.5,2018
Aiken County,South Carolina,45,3,117891.0,166926.0,25.5,1406.0,794.0,36.4,0.4545,595.0,50036.0,117891.0,27526.0,166926.0,142200.0,41289.0,22.0,2018
Aitkin County,Minnesota,27,1,15011.0,15834.0,41.3,93.0,663.0,24.0,0.4275,345.0,45989.0,15011.0,27646.0,15834.0,174400.0,89.0,16.8,2018
Alachua County,Florida,12,1,182692.0,263148.0,18.8,2970.0,958.0,50.4,0.5138,975.0,49078.0,182692.0,27896.0,263148.0,173900.0,52592.0,18.0,2018
Alamance County,North Carolina,37,1,112786.0,160576.0,22.6,1766.0,798.0,38.2,0.46,462.0,45735.0,112786.0,26215.0,160576.0,147800.0,30742.0,22.5,2018
Alameda County,California,6,1,681725.0,1643700.0,18.8,24221.0,1674.0,43.4,0.4624,10712.0,92574.0,681725.0,44283.0,1643700.0,707800.0,177135.0,21.0,2018
Alamosa County,Colorado,8,3,14297.0,16444.0,18.1,206.0,657.0,46.1,0.4821,526.0,39191.0,14297.0,21328.0,16444.0,157500.0,191.0,23.9,2018
Albany County,New York,36,1,232402.0,307426.0,22.5,4798.0,993.0,42.6,0.4592,516.0,64535.0,232402.0,36454.0,307426.0,218100.0,38407.0,18.7,2018
Albany County,Wyoming,56,1,34340.0,38102.0,16.2,702.0,762.0,56.4,0.4667,317.0,46865.0,34340.0,26665.0,38102.0,226900.0,463.0,16.8,2018
Albemarle County,Virginia,51,3,86739.0,106355.0,24.0,1059.0,1244.0,39.9,0.4809,209.0,75394.0,86739.0,42085.0,106355.0,344500.0,10375.0,20.4,2018
Alcona County,Michigan,26,1,10048.0,10364.0,46.2,39.0,661.0,21.5,0.4313,58.0,39735.0,10048.0,25219.0,10364.0,99800.0,40.0,13.0,2018
Alcorn County,Mississippi,28,3,31589.0,37180.0,23.8,307.0,600.0,37.2,0.4411,33.0,40180.0,31589.0,21321.0,37180.0,92400.0,4332.0,23.6,2018
Aleutians East Borough,Alaska,2,13,605.0,3425.0,16.0,13.0,992.0,41.1,0.3987,1349.0,69706.0,605.0,32510.0,3425.0,123000.0,144.0,14.2,2018
Aleutians West Census Area,Alaska,2,16,1699.0,5750.0,12.5,20.0,1321.0,46.2,0.3628,651.0,85517.0,1699.0,37070.0,5750.0,247900.0,246.0,16.7,2018
Alexander County,Illinois,17,3,4078.0,6532.0,27.5,39.0,505.0,30.3,0.4596,48.0,34709.0,4078.0,19065.0,6532.0,53500.0,2169.0,24.2,2018
Alexander County,North Carolina,37,3,32640.0,37119.0,25.5,161.0,641.0,36.1,0.4671,150.0,44961.0,32640.0,24452.0,37119.0,130600.0,2105.0,20.5,2018
Alexandria City,Virginia,51,510,97091.0,156505.0,15.7,3949.0,1702.0,48.8,0.4443,276.0,96733.0,97091.0,59239.0,156505.0,557000.0,34246.0,18.3,2018
Alfalfa County,Oklahoma,40,3,4546.0,5857.0,25.3,23.0,691.0,35.6,0.4764,131.0,59569.0,4546.0,27871.0,5857.0,78900.0,191.0,20.0,2018
Alger County,Michigan,26,3,7807.0,9194.0,34.0,38.0,649.0,32.0,0.4146,320.0,46007.0,7807.0,21773.0,9194.0,123500.0,692.0,15.2,2018
Allamakee County,Iowa,19,5,13432.0,13880.0,29.4,82.0,598.0,31.0,0.4274,25.0,51057.0,13432.0,27741.0,13880.0,124900.0,174.0,22.9,2018
Allegan County,Michigan,26,5,107953.0,115250.0,22.1,392.0,794.0,35.9,0.4053,558.0,59883.0,107953.0,28073.0,115250.0,157400.0,1701.0,24.6,2018
Allegany County,Maryland,24,1,63483.0,71977.0,25.6,609.0,694.0,39.5,0.448,94.0,44065.0,63483.0,23280.0,71977.0,119200.0,6051.0,17.5,2018
Allegany County,New York,36,3,44860.0,47025.0,24.6,376.0,645.0,39.2,0.4157,133.0,47033.0,44860.0,23030.0,47025.0,73900.0,652.0,20.4,2018
Alleghany County,North Carolina,37,5,10346.0,10973.0,34.3,131.0,645.0,30.2,0.4237,37.0,37558.0,10346.0,21244.0,10973.0,126000.0,266.0,17.7,2018
Alleghany County,Virginia,51,5,14065.0,15286.0,31.2,48.0,676.0,31.7,0.4468,0.0,47794.0,14065.0,26918.0,15286.0,116500.0,823.0,19.2,2018
Allegheny County,Pennsylvania,42,3,981847.0,1225561.0,25.2,14206.0,865.0,39.0,0.4869,1354.0,58383.0,981847.0,36907.0,1225561.0,147700.0,157891.0,18.9,2018
Allen County,Indiana,18,3,293212.0,370016.0,19.8,3803.0,744.0,39.6,0.4521,692.0,53402.0,293212.0,28239.0,370016.0,123800.0,42187.0,26.0,2018
Allen County,Kansas,20,1,11818.0,12630.0,27.0,82.0,627.0,34.7,0.4337,35.0,42679.0,11818.0,23454.0,12630.0,78700.0,188.0,22.8,2018
Allen County,Kentucky,21,3,19821.0,20794.0,23.6,73.0,661.0,35.8,0.4379,0.0,40893.0,19821.0,21262.0,20794.0,112300.0,311.0,24.1,2018
Allen County,Ohio,39,3,85951.0,103642.0,23.5,1074.0,687.0,38.0,0.4417,260.0,50552.0,85951.0,25662.0,103642.0,113500.0,12213.0,23.3,2018
Allen Parish,Louisiana,22,3,18903.0,25661.0,19.6,191.0,606.0,40.6,0.4686,540.0,41009.0,18903.0,20203.0,25661.0,93000.0,4878.0,22.5,2018
Allendale County,South Carolina,45,5,2165.0,9214.0,25.1,37.0,608.0,38.3,0.4995,30.0,24560.0,2165.0,14744.0,9214.0,52100.0,6974.0,19.0,2018
Alpena County,Michigan,26,7,27720.0,28612.0,30.3,271.0,573.0,31.9,0.4391,152.0,41991.0,27720.0,25115.0,28612.0,95600.0,149.0,19.1,2018
Alpine County,California,6,3,723.0,1146.0,35.1,0.0,540.0,36.4,0.4967,311.0,64688.0,723.0,29041.0,1146.0,349000.0,9.0,20.9,2018
Amador County,California,6,5,32989.0,37829.0,35.3,339.0,1056.0,30.6,0.4437,305.0,61198.0,32989.0,30100.0,37829.0,296400.0,790.0,15.4,2018
Amelia County,Virginia,51,7,9738.0,12854.0,24.7,147.0,808.0,32.3,0.4218,31.0,58526.0,9738.0,29114.0,12854.0,204400.0,2737.0,21.6,2018
Amherst County,Virginia,51,9,24604.0,31882.0,27.3,257.0,741.0,34.4,0.4109,123.0,49170.0,24604.0,24343.0,31882.0,153300.0,5670.0,19.8,2018
Amite County,Mississippi,28,5,7156.0,12468.0,30.5,30.0,647.0,31.3,0.4923,3.0,31854.0,7156.0,20380.0,12468.0,75500.0,5239.0,20.8,2018
Anchorage Municipality,Alaska,2,20,186522.0,296112.0,15.4,4118.0,1306.0,44.6,0.4251,21876.0,83280.0,186522.0,39839.0,296112.0,308000.0,16439.0,24.7,2018
Anderson County,Kansas,20,3,7567.0,7852.0,27.2,65.0,600.0,32.2,0.4181,166.0,46274.0,7567.0,23210.0,7852.0,93400.0,45.0,26.4,2018
Anderson County,Kentucky,21,5,21159.0,22214.0,22.0,249.0,708.0,36.6,0.4073,0.0,54160.0,21159.0,26339.0,22214.0,142200.0,566.0,24.2,2018
Anderson County,South Carolina,45,7,156465.0,195995.0,23.7,1909.0,747.0,36.4,0.4518,319.0,47906.0,156465.0,25807.0,195995.0,137200.0,31052.0,23.1,2018
Anderson County,Tennessee,47,1,69213.0,75775.0,26.4,692.0,726.0,34.9,0.4655,379.0,49376.0,69213.0,27913.0,75775.0,139800.0,2470.0,21.1,2018
Anderson County,Texas,48,1,42549.0,57863.0,20.4,418.0,748.0,43.8,0.4225,270.0,43355.0,42549.0,16868.0,57863.0,92900.0,12141.0,19.4,2018
Andrew County,Missouri,29,3,16646.0,17403.0,24.9,89.0,757.0,34.8,0.4149,29.0,55683.0,16646.0,28027.0,17403.0,140100.0,349.0,23.1,2018
Andrews County,Texas,48,3,16464.0,17818.0,15.2,93.0,1000.0,41.8,0.4506,0.0,74233.0,16464.0,31190.0,17818.0,135600.0,353.0,31.0,2018
Androscoggin County,Maine,23,1,98333.0,107444.0,23.2,1600.0,751.0,36.5,0.4252,249.0,51412.0,98333.0,27231.0,107444.0,153500.0,2260.0,21.9,2018
Angelina County,Texas,48,5,69372.0,87607.0,21.3,760.0,805.0,38.1,0.4495,599.0,47714.0,69372.0,22322.0,87607.0,100600.0,12962.0,25.9,2018
Anne Arundel County,Maryland,24,3,416185.0,567696.0,20.1,5129.0,1612.0,39.8,0.4112,997.0,97810.0,416185.0,44979.0,567696.0,355200.0,93526.0,22.4,2018
Anoka County,Minnesota,27,3,292678.0,347431.0,19.0,2155.0,1089.0,38.6,0.3903,2289.0,79923.0,292678.0,35806.0,347431.0,218800.0,20497.0,24.1,2018
Anson County,North Carolina,37,7,12083.0,25306.0,23.8,272.0,705.0,39.2,0.4417,96.0,39126.0,12083.0,20124.0,25306.0,89300.0,12333.0,19.5,2018
Antelope County,Nebraska,31,3,6216.0,6372.0,31.1,51.0,543.0,30.4,0.4315,9.0,48716.0,6216.0,26406.0,6372.0,80600.0,48.0,23.7,2018
Antrim County,Michigan,26,9,22256.0,23177.0,35.5,68.0,749.0,28.4,0.4675,176.0,52589.0,22256.0,30920.0,23177.0,157600.0,86.0,18.6,2018
Apache County,Arizona,4,1,16362.0,71522.0,20.6,241.0,486.0,38.3,0.495,52708.0,32963.0,16362.0,14499.0,71522.0,62300.0,513.0,27.7,2018
Appanoose County,Iowa,19,7,12156.0,12510.0,31.2,121.0,599.0,31.3,0.5136,22.0,41111.0,12156.0,27546.0,12510.0,78000.0,74.0,22.0,2018
Appling County,Georgia,13,1,14033.0,18454.0,22.8,38.0,572.0,36.2,0.4446,72.0,39561.0,14033.0,20421.0,18454.0,75900.0,3363.0,25.0,2018
Appomattox County,Virginia,51,11,12125.0,15577.0,26.9,75.0,723.0,34.5,0.4242,12.0,56176.0,12125.0,26890.0,15577.0,155300.0,3088.0,21.5,2018
Aransas County,Texas,48,7,22104.0,24763.0,34.7,128.0,942.0,29.4,0.5351,50.0,44865.0,22104.0,30939.0,24763.0,158400.0,381.0,19.1,2018
Arapahoe County,Colorado,8,5,455987.0,636671.0,18.2,8823.0,1307.0,42.0,0.4589,4184.0,73925.0,455987.0,38972.0,636671.0,327800.0,67821.0,24.1,2018
Archer County,Texas,48,9,8334.0,8789.0,27.1,48.0,638.0,33.6,0.4316,40.0,64476.0,8334.0,31806.0,8789.0,133500.0,81.0,21.8,2018
Archuleta County,Colorado,8,7,10810.0,12908.0,35.7,191.0,934.0,29.3,0.4486,192.0,50753.0,10810.0,31035.0,12908.0,295500.0,249.0,17.1,2018
Arenac County,Michigan,26,11,14597.0,15165.0,33.1,91.0,592.0,30.0,0.4209,190.0,40769.0,14597.0,23374.0,15165.0,90000.0,89.0,18.2,2018
Arkansas County,Arkansas,5,1,13146.0,18124.0,26.3,177.0,651.0,35.6,0.4963,18.0,39466.0,13146.0,24714.0,18124.0,83600.0,4677.0,23.0,2018
Arlington County,Virginia,51,13,165609.0,231803.0,14.7,5456.0,1936.0,52.2,0.4355,870.0,117374.0,165609.0,69051.0,231803.0,669400.0,20777.0,17.6,2018
Armstrong County,Pennsylvania,42,5,64771.0,66331.0,28.9,530.0,656.0,32.4,0.4155,19.0,49032.0,64771.0,26465.0,66331.0,103600.0,591.0,19.4,2018
Armstrong County,Texas,48,11,1830.0,1916.0,27.7,3.0,824.0,30.5,0.3662,29.0,66563.0,1830.0,31075.0,1916.0,137700.0,7.0,20.7,2018
Aroostook County,Maine,23,3,64865.0,68269.0,30.8,823.0,561.0,31.4,0.4598,1249.0,39824.0,64865.0,24571.0,68269.0,98000.0,665.0,18.5,2018
Ascension Parish,Louisiana,22,5,88396.0,121176.0,16.3,567.0,979.0,41.2,0.4212,57.0,76589.0,88396.0,32961.0,121176.0,191300.0,26398.0,27.2,2018
Ashe County,North Carolina,37,9,25468.0,26786.0,32.4,144.0,596.0,31.5,0.447,97.0,40978.0,25468.0,24039.0,26786.0,152500.0,199.0,18.3,2018
Ashland County,Ohio,39,5,51672.0,53477.0,24.7,359.0,730.0,36.8,0.4087,3.0,52730.0,51672.0,25471.0,53477.0,124900.0,436.0,22.8,2018
Ashland County,Wisconsin,55,3,13193.0,15712.0,25.8,216.0,636.0,35.0,0.4322,1885.0,43861.0,13193.0,23505.0,15712.0,110100.0,110.0,22.3,2018
Ashley County,Arkansas,5,3,14737.0,20537.0,25.6,65.0,607.0,34.1,0.476,50.0,39635.0,14737.0,22052.0,20537.0,71500.0,5273.0,23.3,2018
Ashtabula County,Ohio,39,7,90979.0,98136.0,25.9,848.0,679.0,34.8,0.4439,158.0,44823.0,90979.0,22817.0,98136.0,108300.0,3696.0,22.3,2018
Asotin County,Washington,53,3,20732.0,22337.0,29.6,215.0,759.0,32.7,0.4312,294.0,50423.0,20732.0,27896.0,22337.0,181800.0,98.0,20.8,2018
Assumption Parish,Louisiana,22,7,15439.0,22714.0,23.5,88.0,759.0,37.1,0.5025,83.0,44744.0,15439.0,26238.0,22714.0,113100.0,6807.0,22.2,2018
Atascosa County,Texas,48,13,45293.0,48828.0,20.0,222.0,834.0,39.0,0.451,91.0,55265.0,45293.0,24421.0,48828.0,100200.0,124.0,27.8,2018
Atchison County,Kansas,20,5,14785.0,16363.0,21.8,136.0,675.0,39.0,0.45,77.0,48667.0,14785.0,24224.0,16363.0,101600.0,378.0,23.6,2018
Atchison County,Missouri,29,5,5150.0,5270.0,32.8,40.0,542.0,30.7,0.4172,26.0,48385.0,5150.0,29009.0,5270.0,85600.0,20.0,19.2,2018
Athens County,Ohio,39,9,59769.0,65936.0,17.4,695.0,764.0,54.5,0.5096,333.0,37778.0,59769.0,20745.0,65936.0,122000.0,1889.0,14.9,2018
Atkinson County,Georgia,13,3,5967.0,8265.0,17.8,26.0,449.0,40.5,0.4765,60.0,34877.0,5967.0,18565.0,8265.0,60100.0,1484.0,27.4,2018
Atlantic County,New Jersey,34,1,178914.0,268539.0,23.6,3464.0,1094.0,36.5,0.4615,969.0,59989.0,178914.0,31366.0,268539.0,218300.0,40319.0,21.7,2018
Atoka County,Oklahoma,40,5,10104.0,13874.0,25.2,114.0,568.0,36.4,0.4879,1447.0,38821.0,10104.0,20733.0,13874.0,98800.0,536.0,22.6,2018
Attala County,Mississippi,28,7,10026.0,18581.0,25.3,74.0,518.0,34.4,0.5054,30.0,34756.0,10026.0,20936.0,18581.0,76000.0,7921.0,25.5,2018
Audrain County,Missouri,29,7,22929.0,25735.0,24.5,195.0,648.0,37.6,0.4391,103.0,43761.0,22929.0,21819.0,25735.0,98300.0,1569.0,23.3,2018
Audubon County,Iowa,19,9,5478.0,5637.0,32.4,55.0,567.0,29.6,0.392,4.0,50397.0,5478.0,28957.0,5637.0,71100.0,20.0,19.5,2018
Auglaize County,Ohio,39,11,44271.0,45784.0,23.9,243.0,688.0,34.8,0.3997,89.0,61758.0,44271.0,29908.0,45784.0,143800.0,229.0,24.3,2018
Augusta County,Virginia,51,15,69281.0,74701.0,27.4,331.0,885.0,34.4,0.4115,184.0,61305.0,69281.0,29366.0,74701.0,212300.0,3116.0,19.5,2018
Aurora County,South Dakota,46,3,2541.0,2759.0,25.0,30.0,643.0,35.1,0.4083,101.0,59293.0,2541.0,31468.0,2759.0,78300.0,31.0,27.6,2018
Austin County,Texas,48,15,23810.0,29565.0,24.9,105.0,824.0,34.5,0.4278,48.0,65365.0,23810.0,30858.0,29565.0,188900.0,2626.0,24.0,2018
Autauga County,Alabama,1,1,42437.0,55200.0,19.5,393.0,966.0,39.2,0.4602,159.0,58786.0,42437.0,29372.0,55200.0,147900.0,10565.0,24.2,2018
Avery County,North Carolina,37,11,16011.0,17501.0,28.5,90.0,765.0,38.4,0.4715,237.0,38134.0,16011.0,20253.0,17501.0,150600.0,782.0,15.5,2018
Avoyelles Parish,Louisiana,22,9,27130.0,40882.0,22.5,482.0,678.0,38.2,0.5055,368.0,38077.0,27130.0,21390.0,40882.0,97400.0,11769.0,23.7,2018
Baca County,Colorado,8,9,3377.0,3563.0,33.7,30.0,475.0,30.3,0.4396,57.0,37500.0,3377.0,23862.0,3563.0,82200.0,35.0,20.7,2018
Bacon County,Georgia,13,5,9073.0,11228.0,21.0,84.0,516.0,39.0,0.4588,0.0,36964.0,9073.0,19634.0,11228.0,73000.0,1714.0,25.6,2018
Bailey County,Texas,48,17,5917.0,7092.0,20.6,63.0,668.0,42.3,0.4342,75.0,46485.0,5917.0,21449.0,7092.0,68600.0,56.0,28.5,2018
Baker County,Florida,12,3,23033.0,27785.0,20.1,213.0,769.0,39.1,0.4414,67.0,61769.0,23033.0,24070.0,27785.0,120900.0,3810.0,24.1,2018
Baker County,Georgia,13,7,1810.0,3189.0,31.2,6.0,486.0,33.6,0.4744,7.0,37188.0,1810.0,22864.0,3189.0,75500.0,1236.0,19.8,2018
Baker County,Oregon,41,1,14855.0,15984.0,33.5,180.0,675.0,31.3,0.4385,213.0,43921.0,14855.0,26152.0,15984.0,160900.0,149.0,19.4,2018
Baldwin County,Alabama,1,3,179526.0,208107.0,26.7,1775.0,958.0,34.7,0.4609,1522.0,55962.0,179526.0,31203.0,208107.0,189800.0,19764.0,21.9,2018
Baldwin County,Georgia,13,9,24371.0,45286.0,20.8,414.0,705.0,44.6,0.4897,140.0,39426.0,24371.0,20305.0,45286.0,112500.0,19060.0,19.2,2018
Ballard County,Kentucky,21,7,7549.0,8090.0,26.9,32.0,609.0,33.8,0.4617,41.0,44350.0,7549.0,25571.0,8090.0,99800.0,336.0,22.0,2018
Baltimore City,Maryland,24,510,187152.0,614700.0,19.2,10458.0,1051.0,44.2,0.513,1585.0,48840.0,187152.0,29700.0,614700.0,156400.0,383918.0,20.9,2018
Baltimore County,Maryland,24,5,508001.0,827625.0,23.0,8910.0,1263.0,38.7,0.45,2262.0,74127.0,508001.0,38580.0,827625.0,255400.0,234809.0,21.6,2018
Bamberg County,South Carolina,45,9,5285.0,14600.0,27.3,73.0,800.0,37.0,0.4598,78.0,32229.0,5285.0,18873.0,14600.0,71400.0,8923.0,20.3,2018
Bandera County,Texas,48,19,19849.0,21763.0,36.2,72.0,872.0,28.0,0.4245,296.0,53683.0,19849.0,28539.0,21763.0,167600.0,172.0,17.3,2018
Banks County,Georgia,13,11,17211.0,18510.0,22.5,40.0,727.0,36.8,0.4035,67.0,45373.0,17211.0,20810.0,18510.0,142800.0,502.0,23.0,2018
Bannock County,Idaho,16,5,76402.0,85065.0,19.1,596.0,682.0,42.5,0.4473,2552.0,49739.0,76402.0,24555.0,85065.0,152500.0,568.0,26.6,2018
Baraga County,Michigan,26,13,6246.0,8507.0,28.0,26.0,550.0,35.4,0.4528,775.0,42444.0,6246.0,20698.0,8507.0,102700.0,861.0,18.2,2018
Barber County,Kansas,20,7,4518.0,4733.0,28.3,38.0,524.0,30.5,0.4706,49.0,50613.0,4518.0,28984.0,4733.0,66400.0,28.0,23.7,2018
Barbour County,Alabama,1,5,12216.0,25782.0,24.4,221.0,590.0,38.3,0.4731,72.0,34186.0,12216.0,18461.0,25782.0,92900.0,12266.0,21.1,2018
Barbour County,West Virginia,54,1,16057.0,16730.0,26.5,130.0,558.0,37.4,0.4777,59.0,39580.0,16057.0,22237.0,16730.0,104800.0,207.0,20.1,2018
Barnes County,North Dakota,38,3,10237.0,10836.0,29.0,132.0,677.0,34.3,0.448,139.0,57064.0,10237.0,33868.0,10836.0,118800.0,261.0,19.2,2018
Barnstable County,Massachusetts,25,1,196442.0,213690.0,38.4,1878.0,1268.0,27.8,0.4589,1137.0,70621.0,196442.0,42578.0,213690.0,384100.0,6341.0,15.5,2018
Barnwell County,South Carolina,45,11,10963.0,21577.0,23.4,149.0,610.0,35.3,0.4685,69.0,36566.0,10963.0,19620.0,21577.0,79900.0,9869.0,24.4,2018
Barren County,Kentucky,21,9,40451.0,43680.0,23.3,359.0,670.0,36.0,0.4345,50.0,40216.0,40451.0,20832.0,43680.0,116500.0,1643.0,23.9,2018
Barron County,Wisconsin,55,5,43086.0,45252.0,28.4,390.0,669.0,32.8,0.4359,338.0,50903.0,43086.0,28326.0,45252.0,150200.0,627.0,21.7,2018
Barrow County,Georgia,13,13,61173.0,76887.0,16.9,504.0,954.0,41.4,0.3943,134.0,57348.0,61173.0,23638.0,76887.0,146500.0,8841.0,26.6,2018
Barry County,Michigan,26,15,57803.0,60057.0,25.5,256.0,838.0,34.3,0.3916,163.0,61016.0,57803.0,28783.0,60057.0,154100.0,295.0,22.5,2018
Barry County,Missouri,29,9,33210.0,35493.0,27.6,366.0,654.0,33.2,0.4506,286.0,41463.0,33210.0,21960.0,35493.0,116400.0,57.0,22.7,2018
Bartholomew County,Indiana,18,5,69835.0,81893.0,21.2,648.0,898.0,39.1,0.4319,173.0,59045.0,69835.0,30515.0,81893.0,143800.0,1625.0,24.0,2018
Barton County,Kansas,20,9,25104.0,26791.0,25.1,270.0,658.0,36.1,0.4445,293.0,50198.0,25104.0,27133.0,26791.0,92300.0,453.0,24.0,2018
Barton County,Missouri,29,11,11161.0,11850.0,25.7,122.0,569.0,33.7,0.4774,222.0,41625.0,11161.0,25938.0,11850.0,96100.0,35.0,24.2,2018
Bartow County,Georgia,13,15,87027.0,103620.0,18.7,975.0,894.0,39.1,0.4303,258.0,55452.0,87027.0,25712.0,103620.0,151700.0,11113.0,24.7,2018
Bastrop County,Texas,48,21,58681.0,82577.0,21.3,376.0,960.0,36.9,0.4189,408.0,62941.0,58681.0,26540.0,82577.0,160100.0,6498.0,25.5,2018
Bates County,Missouri,29,13,15637.0,16374.0,26.1,115.0,673.0,33.8,0.4537,100.0,46186.0,15637.0,27035.0,16374.0,114500.0,238.0,23.9,2018
Bath County,Kentucky,21,11,11773.0,12268.0,22.3,174.0,624.0,35.5,0.4579,14.0,40837.0,11773.0,21175.0,12268.0,88200.0,141.0,25.4,2018
Bath County,Virginia,51,17,4137.0,4393.0,28.0,0.0,485.0,35.1,0.4506,0.0,46137.0,4137.0,29127.0,4393.0,151500.0,78.0,16.2,2018
Baxter County,Arkansas,5,5,39814.0,41219.0,39.2,376.0,678.0,27.7,0.4539,130.0,41481.0,39814.0,26004.0,41219.0,128800.0,74.0,17.5,2018
