County,State,State_FIPS,County_FIPS,age_15_to_44_percentage,median_gross_rent,age_60_and_over,total_population,white_population,housing_cost_burden,median_household_income,gini_index,native_american_population,total_population_race,black_population,age_18_and_under_percentage,median_home_value,per_capita_income,asian_population,Year
Cook County,Illinois,17,31,78.7,980.0,10.8,5236393.0,2976501.0,67363.0,55251.0,0.5027,13223.0,5236393.0,1255823.0,9.9,218700.0,31013.0,2976501.0,2015
Cook County,Minnesota,27,31,85.0,655.0,22.8,5194.0,4518.0,89.0,52299.0,0.4476,386.0,5194.0,47.0,6.1,242400.0,33056.0,4518.0,2015
Cooke County,Texas,48,97,78.9,707.0,16.0,38761.0,35756.0,406.0,52406.0,0.4414,450.0,38761.0,940.0,9.2,122700.0,26742.0,35756.0,2015
Cooper County,Missouri,29,53,80.7,639.0,13.3,17593.0,15714.0,166.0,44549.0,0.4383,36.0,17593.0,1070.0,11.9,124000.0,23252.0,15714.0,2015
Coos County,New Hampshire,33,7,84.4,691.0,19.4,31870.0,30451.0,279.0,42312.0,0.4343,210.0,31870.0,553.0,7.3,123500.0,24546.0,30451.0,2015
Coos County,Oregon,41,11,83.3,709.0,22.4,62775.0,55520.0,684.0,38605.0,0.4656,1783.0,62775.0,739.0,7.9,170500.0,22667.0,55520.0,2015
Coosa County,Alabama,1,37,83.6,597.0,15.8,11027.0,7427.0,19.0,31212.0,0.4207,7.0,11027.0,3384.0,10.8,78300.0,17519.0,7427.0,2015
Copiah County,Mississippi,28,29,77.4,647.0,13.1,28921.0,13316.0,88.0,35130.0,0.4898,4.0,28921.0,14833.0,12.0,84500.0,17762.0,13316.0,2015
Corson County,South Dakota,46,31,68.6,408.0,10.2,4149.0,1286.0,36.0,31676.0,0.503,2777.0,4149.0,12.0,9.3,53800.0,13848.0,1286.0,2015
Cortland County,New York,36,23,81.6,684.0,13.5,49043.0,46242.0,454.0,49514.0,0.4289,45.0,49043.0,866.0,16.5,108200.0,24228.0,46242.0,2015
Coryell County,Texas,48,99,75.5,921.0,7.6,76128.0,54447.0,916.0,49340.0,0.404,570.0,76128.0,11535.0,15.1,102700.0,19760.0,54447.0,2015
Coshocton County,Ohio,39,31,78.4,565.0,15.4,36724.0,35604.0,211.0,41701.0,0.405,36.0,36724.0,390.0,8.0,96500.0,20713.0,35604.0,2015
Costilla County,Colorado,8,23,81.8,502.0,24.5,3581.0,3329.0,24.0,31321.0,0.5138,12.0,3581.0,0.0,6.6,102300.0,21809.0,3329.0,2015
Cottle County,Texas,48,101,67.6,275.0,21.6,1510.0,1257.0,18.0,34955.0,0.4263,21.0,1510.0,158.0,6.5,42900.0,18926.0,1257.0,2015
Cotton County,Oklahoma,40,33,77.3,565.0,16.4,6112.0,4888.0,35.0,46361.0,0.4068,522.0,6112.0,120.0,8.4,79900.0,21640.0,4888.0,2015
Cottonwood County,Minnesota,27,33,77.9,607.0,19.9,11632.0,10568.0,111.0,46750.0,0.434,60.0,11632.0,72.0,6.9,87200.0,24978.0,10568.0,2015
Covington City,Virginia,51,580,79.3,590.0,16.0,5736.0,4686.0,38.0,34746.0,0.4297,0.0,5736.0,799.0,10.7,68600.0,20055.0,4686.0,2015
Covington County,Alabama,1,39,79.1,599.0,17.0,37886.0,31954.0,271.0,36444.0,0.4613,171.0,37886.0,4933.0,8.4,93600.0,20977.0,31954.0,2015
Covington County,Mississippi,28,31,76.1,659.0,17.5,19471.0,12226.0,99.0,31631.0,0.4442,12.0,19471.0,6982.0,9.2,71800.0,16245.0,12226.0,2015
Coweta County,Georgia,13,77,76.0,933.0,10.9,133416.0,103085.0,1244.0,62461.0,0.4225,161.0,133416.0,23872.0,8.8,181000.0,28106.0,103085.0,2015
Cowley County,Kansas,20,35,78.2,639.0,14.8,36079.0,31648.0,478.0,43860.0,0.4307,767.0,36079.0,1143.0,11.2,83200.0,21950.0,31648.0,2015
Cowlitz County,Washington,53,15,79.2,765.0,16.4,102338.0,92834.0,1094.0,47452.0,0.432,1101.0,102338.0,634.0,8.3,175300.0,24260.0,92834.0,2015
Craig County,Oklahoma,40,35,80.6,621.0,15.9,14744.0,9728.0,101.0,38876.0,0.4245,2766.0,14744.0,476.0,9.0,90600.0,19623.0,9728.0,2015
Craig County,Virginia,51,45,77.7,547.0,18.2,5212.0,5002.0,21.0,44330.0,0.4039,0.0,5212.0,8.0,3.1,153000.0,22456.0,5002.0,2015
Craighead County,Arkansas,5,31,76.5,681.0,10.9,101409.0,82478.0,1115.0,42475.0,0.4733,773.0,101409.0,13860.0,12.3,129700.0,23091.0,82478.0,2015
Crane County,Texas,48,103,71.6,650.0,9.9,4730.0,2656.0,22.0,58333.0,0.4159,57.0,4730.0,165.0,8.8,75900.0,23808.0,2656.0,2015
Craven County,North Carolina,37,49,79.3,894.0,14.4,104450.0,73667.0,1440.0,47985.0,0.4252,600.0,104450.0,22724.0,15.9,154500.0,24553.0,73667.0,2015
Crawford County,Arkansas,5,33,76.6,637.0,13.5,61748.0,56153.0,432.0,41268.0,0.4437,1026.0,61748.0,699.0,8.5,108600.0,20849.0,56153.0,2015
Crawford County,Georgia,13,79,79.1,701.0,14.6,12539.0,9254.0,203.0,41825.0,0.4283,37.0,12539.0,2876.0,8.1,85800.0,20904.0,9254.0,2015
Crawford County,Illinois,17,33,82.6,561.0,14.6,19541.0,18161.0,69.0,47468.0,0.4516,26.0,19541.0,696.0,9.7,81000.0,26351.0,18161.0,2015
Crawford County,Indiana,18,25,80.1,533.0,15.6,10591.0,10305.0,38.0,38695.0,0.4023,138.0,10591.0,11.0,7.2,86300.0,18835.0,10305.0,2015
Crawford County,Iowa,19,47,76.7,541.0,14.7,17252.0,15790.0,167.0,48084.0,0.4396,148.0,17252.0,209.0,9.4,90200.0,23344.0,15790.0,2015
Crawford County,Kansas,20,37,79.8,673.0,12.0,39304.0,36180.0,528.0,36534.0,0.4572,191.0,39304.0,842.0,19.7,85900.0,20346.0,36180.0,2015
Crawford County,Michigan,26,39,83.4,710.0,22.1,13895.0,13374.0,98.0,41743.0,0.4035,38.0,13895.0,64.0,7.2,96800.0,22595.0,13374.0,2015
Crawford County,Missouri,29,55,78.1,603.0,16.0,24660.0,24081.0,171.0,36743.0,0.4435,136.0,24660.0,54.0,7.8,111600.0,19017.0,24081.0,2015
Crawford County,Ohio,39,33,78.8,631.0,16.8,42725.0,41365.0,358.0,40795.0,0.4363,6.0,42725.0,303.0,8.3,86700.0,22499.0,41365.0,2015
Crawford County,Pennsylvania,42,39,79.8,619.0,16.7,87343.0,83669.0,813.0,44579.0,0.4248,57.0,87343.0,1628.0,9.7,104800.0,22726.0,83669.0,2015
Crawford County,Wisconsin,55,23,81.4,569.0,18.4,16483.0,15862.0,221.0,44459.0,0.4212,91.0,16483.0,295.0,7.8,123500.0,23020.0,15862.0,2015
Creek County,Oklahoma,40,37,77.8,689.0,14.9,70761.0,56386.0,407.0,45016.0,0.446,7367.0,70761.0,1643.0,8.4,105000.0,23010.0,56386.0,2015
Crenshaw County,Alabama,1,41,77.9,520.0,14.6,13938.0,9966.0,120.0,36022.0,0.4756,108.0,13938.0,3277.0,9.1,70600.0,20585.0,9966.0,2015
Crisp County,Georgia,13,81,76.1,597.0,13.3,23314.0,12564.0,239.0,31615.0,0.5294,28.0,23314.0,10063.0,9.3,98200.0,19439.0,12564.0,2015
Crittenden County,Arkansas,5,35,73.4,686.0,10.8,49765.0,22677.0,654.0,38004.0,0.4533,94.0,49765.0,25306.0,9.5,104600.0,19682.0,22677.0,2015
Crittenden County,Kentucky,21,55,79.2,492.0,17.8,9222.0,8983.0,35.0,35316.0,0.4682,17.0,9222.0,113.0,7.2,76000.0,21248.0,8983.0,2015
Crockett County,Tennessee,47,33,78.4,637.0,15.2,14600.0,11748.0,87.0,35464.0,0.444,27.0,14600.0,1919.0,8.6,92000.0,19178.0,11748.0,2015
Crockett County,Texas,48,105,77.8,588.0,11.8,3699.0,2093.0,39.0,53678.0,0.4133,0.0,3699.0,10.0,8.1,79000.0,26675.0,2093.0,2015
Crook County,Oregon,41,13,81.3,771.0,23.4,20956.0,19438.0,185.0,37106.0,0.4243,198.0,20956.0,118.0,6.2,166900.0,21496.0,19438.0,2015
Crook County,Wyoming,56,11,79.9,743.0,17.1,7229.0,7152.0,19.0,60445.0,0.4113,18.0,7229.0,14.0,7.5,205800.0,32083.0,7152.0,2015
Crosby County,Texas,48,107,73.3,581.0,15.9,6007.0,5406.0,29.0,37434.0,0.4484,0.0,6007.0,233.0,9.1,53900.0,18692.0,5406.0,2015
Cross County,Arkansas,5,37,77.4,645.0,15.0,17467.0,13078.0,185.0,38103.0,0.4568,47.0,17467.0,4022.0,7.8,82400.0,19543.0,13078.0,2015
Crow Wing County,Minnesota,27,35,79.4,730.0,18.8,63048.0,60860.0,489.0,49435.0,0.4507,715.0,63048.0,403.0,7.4,178400.0,27936.0,60860.0,2015
Crowley County,Colorado,8,25,85.4,595.0,10.8,5551.0,4665.0,24.0,31151.0,0.4501,62.0,5551.0,292.0,12.1,76100.0,10742.0,4665.0,2015
Culberson County,Texas,48,109,80.3,575.0,19.5,2296.0,2069.0,14.0,35000.0,0.4728,11.0,2296.0,9.0,10.1,60700.0,17340.0,2069.0,2015
Cullman County,Alabama,1,43,79.2,625.0,15.2,80965.0,77478.0,597.0,38971.0,0.4517,331.0,80965.0,964.0,8.7,115200.0,20881.0,77478.0,2015
Culpeper County,Virginia,51,47,76.8,1050.0,12.4,48424.0,37418.0,470.0,66697.0,0.4036,203.0,48424.0,6949.0,8.7,251600.0,28104.0,37418.0,2015
Cumberland County,Illinois,17,35,78.9,515.0,15.5,10943.0,10737.0,28.0,46061.0,0.3911,21.0,10943.0,23.0,7.6,93400.0,22596.0,10737.0,2015
Cumberland County,Kentucky,21,57,81.0,454.0,19.1,6807.0,6456.0,69.0,32019.0,0.4716,0.0,6807.0,202.0,8.5,63500.0,17571.0,6456.0,2015
Cumberland County,Maine,23,5,81.4,971.0,14.0,286119.0,264682.0,3671.0,60051.0,0.4696,589.0,286119.0,7608.0,9.4,243800.0,34081.0,264682.0,2015
Cumberland County,New Jersey,34,11,79.2,982.0,11.0,157035.0,99014.0,1669.0,49984.0,0.4404,1218.0,157035.0,32152.0,9.3,162400.0,22417.0,99014.0,2015
Cumberland County,North Carolina,37,51,75.6,869.0,8.9,324603.0,168501.0,5397.0,44171.0,0.4379,4743.0,324603.0,117564.0,14.0,129300.0,22931.0,168501.0,2015
Cumberland County,Pennsylvania,42,41,81.2,886.0,14.5,241427.0,216409.0,2374.0,61820.0,0.4263,202.0,241427.0,8240.0,10.4,188400.0,32398.0,216409.0,2015
Cumberland County,Tennessee,47,35,83.2,630.0,27.9,57455.0,55749.0,641.0,38576.0,0.4283,289.0,57455.0,341.0,6.9,139500.0,21770.0,55749.0,2015
Cumberland County,Virginia,51,49,79.6,867.0,16.9,9859.0,6213.0,130.0,39301.0,0.4341,54.0,9859.0,3268.0,9.8,137800.0,22860.0,6213.0,2015
Cuming County,Nebraska,31,39,78.5,588.0,18.7,9078.0,8715.0,77.0,50013.0,0.4132,19.0,9078.0,3.0,8.7,102500.0,25318.0,8715.0,2015
Currituck County,North Carolina,37,53,79.7,991.0,13.2,24492.0,22111.0,158.0,60600.0,0.3804,156.0,24492.0,1518.0,7.4,229900.0,27521.0,22111.0,2015
Curry County,New Mexico,35,9,75.7,786.0,9.6,50497.0,35179.0,660.0,41084.0,0.4662,596.0,50497.0,3207.0,14.6,125600.0,21929.0,35179.0,2015
Curry County,Oregon,41,15,85.5,824.0,29.7,22338.0,20458.0,419.0,40884.0,0.4264,456.0,22338.0,73.0,6.3,218200.0,24682.0,20458.0,2015
Custer County,Colorado,8,27,87.0,726.0,27.7,4303.0,4044.0,36.0,35000.0,0.447,56.0,4303.0,135.0,4.3,220400.0,22661.0,4044.0,2015
Custer County,Idaho,16,37,82.9,590.0,20.4,4234.0,4127.0,18.0,39457.0,0.4258,24.0,4234.0,0.0,4.4,161500.0,22861.0,4127.0,2015
Custer County,Montana,30,17,80.3,612.0,16.7,11945.0,11304.0,38.0,48750.0,0.4352,291.0,11945.0,42.0,9.6,137300.0,25506.0,11304.0,2015
Custer County,Nebraska,31,41,79.8,576.0,18.8,10802.0,10516.0,133.0,46468.0,0.4871,14.0,10802.0,87.0,7.5,86700.0,29406.0,10516.0,2015
Custer County,Oklahoma,40,39,78.6,625.0,11.5,28978.0,23976.0,232.0,46125.0,0.4551,827.0,28978.0,906.0,17.1,119000.0,23044.0,23976.0,2015
Custer County,South Dakota,46,33,84.5,796.0,24.2,8394.0,7841.0,42.0,52218.0,0.4321,345.0,8394.0,23.0,4.4,208900.0,29934.0,7841.0,2015
Cuyahoga County,Ohio,39,35,79.6,730.0,13.9,1263189.0,803486.0,17138.0,44190.0,0.5047,3230.0,1263189.0,375018.0,9.5,121800.0,28215.0,803486.0,2015
Dade County,Georgia,13,83,83.4,677.0,14.8,16445.0,15733.0,17.0,46434.0,0.4172,23.0,16445.0,197.0,13.1,118300.0,21547.0,15733.0,2015
Dade County,Missouri,29,57,79.8,594.0,20.0,7618.0,7279.0,62.0,37035.0,0.4309,40.0,7618.0,37.0,6.8,79900.0,20828.0,7279.0,2015
Daggett County,Utah,49,9,83.4,1069.0,20.9,776.0,755.0,0.0,56750.0,0.3674,8.0,776.0,0.0,8.3,174700.0,22149.0,755.0,2015
Dakota County,Minnesota,27,37,76.9,971.0,10.4,408456.0,343642.0,3450.0,75567.0,0.41,1248.0,408456.0,21308.0,8.3,220400.0,36171.0,343642.0,2015
Dakota County,Nebraska,31,43,72.6,686.0,10.6,20798.0,14249.0,213.0,49786.0,0.4173,522.0,20798.0,860.0,9.9,111400.0,20543.0,14249.0,2015
Dale County,Alabama,1,45,77.8,629.0,12.9,49866.0,37232.0,612.0,45028.0,0.4426,258.0,49866.0,9798.0,10.3,101700.0,22566.0,37232.0,2015
Dallam County,Texas,48,111,70.3,697.0,7.1,7014.0,6241.0,66.0,41345.0,0.4307,120.0,7014.0,88.0,11.9,72800.0,19997.0,6241.0,2015
Dallas County,Alabama,1,47,74.1,564.0,13.8,42154.0,12085.0,493.0,27306.0,0.5255,77.0,42154.0,29164.0,9.4,81500.0,17808.0,12085.0,2015
Dallas County,Arkansas,5,39,76.0,521.0,16.6,7868.0,4361.0,122.0,34084.0,0.4169,3.0,7868.0,3243.0,8.3,62000.0,17868.0,4361.0,2015
Dallas County,Iowa,19,49,74.0,910.0,9.9,74892.0,68894.0,510.0,76320.0,0.4351,50.0,74892.0,843.0,6.4,190700.0,37669.0,68894.0,2015
Dallas County,Missouri,29,59,78.3,601.0,17.3,16564.0,15824.0,23.0,38062.0,0.3961,61.0,16564.0,13.0,7.3,94600.0,17494.0,15824.0,2015
Dallas County,Texas,48,113,74.9,907.0,8.1,2485003.0,1490124.0,36167.0,50270.0,0.5017,8516.0,2485003.0,550380.0,10.1,132700.0,27605.0,1490124.0,2015
Dane County,Wisconsin,55,25,80.4,923.0,10.2,510198.0,430716.0,7481.0,62865.0,0.4479,1241.0,510198.0,26527.0,13.7,230800.0,34562.0,430716.0,2015
Daniels County,Montana,30,19,83.8,640.0,21.2,1758.0,1726.0,27.0,49239.0,0.461,13.0,1758.0,0.0,8.0,112600.0,33140.0,1726.0,2015
Danville City,Virginia,51,590,78.8,601.0,16.0,42450.0,19612.0,537.0,32315.0,0.4912,48.0,42450.0,20656.0,10.3,88600.0,20933.0,19612.0,2015
Dare County,North Carolina,37,55,82.8,1048.0,17.3,34863.0,31518.0,394.0,54496.0,0.4137,275.0,34863.0,779.0,7.7,283400.0,30682.0,31518.0,2015
Darke County,Ohio,39,37,78.1,610.0,16.2,52356.0,51124.0,497.0,44632.0,0.4149,116.0,52356.0,337.0,7.9,109900.0,22832.0,51124.0,2015
Darlington County,South Carolina,45,31,78.4,623.0,14.4,67922.0,38466.0,797.0,35409.0,0.4802,182.0,67922.0,27592.0,9.9,86800.0,19810.0,38466.0,2015
Dauphin County,Pennsylvania,42,43,78.9,847.0,13.0,271094.0,195450.0,3421.0,53754.0,0.4463,565.0,271094.0,48800.0,8.7,159200.0,29461.0,195450.0,2015
Davidson County,North Carolina,37,57,78.9,655.0,14.5,163867.0,141927.0,1416.0,43363.0,0.4365,859.0,163867.0,15285.0,8.4,132200.0,23060.0,141927.0,2015
Davidson County,Tennessee,47,37,79.4,874.0,9.3,658506.0,411152.0,10505.0,48368.0,0.4881,1950.0,658506.0,181689.0,10.7,169600.0,29589.0,411152.0,2015
Davie County,North Carolina,37,59,79.6,674.0,16.5,41447.0,36263.0,107.0,51527.0,0.4703,149.0,41447.0,2742.0,7.4,169300.0,28141.0,36263.0,2015
Daviess County,Indiana,18,27,72.8,609.0,12.4,32411.0,31168.0,175.0,47342.0,0.4079,6.0,32411.0,498.0,9.5,110200.0,21101.0,31168.0,2015
Daviess County,Kentucky,21,59,77.0,644.0,13.6,98173.0,89875.0,1035.0,45989.0,0.4373,178.0,98173.0,4434.0,8.5,115400.0,23952.0,89875.0,2015
Daviess County,Missouri,29,61,76.1,566.0,17.7,8277.0,8064.0,21.0,41642.0,0.398,29.0,8277.0,74.0,7.8,102500.0,19208.0,8064.0,2015
Davis County,Iowa,19,51,74.7,582.0,15.8,8742.0,8612.0,61.0,48888.0,0.4488,0.0,8742.0,18.0,8.2,99900.0,23867.0,8612.0,2015
Davis County,Utah,49,11,69.0,913.0,8.1,323374.0,289914.0,2325.0,71112.0,0.39,1385.0,323374.0,3930.0,9.8,225800.0,26411.0,289914.0,2015
Davison County,South Dakota,46,35,78.4,643.0,13.8,19787.0,18606.0,271.0,49991.0,0.4088,649.0,19787.0,95.0,13.3,133600.0,25881.0,18606.0,2015
Dawes County,Nebraska,31,45,84.6,564.0,16.6,9136.0,8159.0,36.0,41038.0,0.4501,270.0,9136.0,48.0,22.3,104600.0,22176.0,8159.0,2015
Dawson County,Georgia,13,85,80.8,976.0,16.3,22673.0,21535.0,140.0,56943.0,0.4588,99.0,22673.0,126.0,7.7,188300.0,28832.0,21535.0,2015
Dawson County,Montana,30,21,81.0,554.0,14.7,9365.0,8897.0,54.0,52738.0,0.4145,254.0,9365.0,79.0,10.7,156500.0,27878.0,8897.0,2015
Dawson County,Nebraska,31,47,75.4,653.0,12.7,24069.0,21475.0,193.0,48329.0,0.402,203.0,24069.0,1122.0,8.5,88800.0,22098.0,21475.0,2015
Dawson County,Texas,48,115,81.1,582.0,10.5,13542.0,10498.0,43.0,41095.0,0.4865,288.0,13542.0,784.0,13.0,62100.0,19889.0,10498.0,2015
Day County,South Dakota,46,37,80.2,483.0,22.6,5618.0,4955.0,16.0,39216.0,0.5156,547.0,5618.0,0.0,6.5,81100.0,25844.0,4955.0,2015
De Baca County,New Mexico,35,11,79.4,393.0,20.5,2020.0,1617.0,12.0,32500.0,0.4409,0.0,2020.0,0.0,9.7,67000.0,24370.0,1617.0,2015
De Soto Parish,Louisiana,22,31,77.6,589.0,14.4,26965.0,15663.0,233.0,41468.0,0.4899,211.0,26965.0,10246.0,9.0,98400.0,22513.0,15663.0,2015
De Witt County,Illinois,17,39,79.4,577.0,15.2,16388.0,15763.0,108.0,53959.0,0.4387,10.0,16388.0,82.0,7.6,105300.0,29100.0,15763.0,2015
DeKalb County,Alabama,1,49,76.3,540.0,13.2,71068.0,61415.0,477.0,38192.0,0.443,877.0,71068.0,1295.0,8.5,98500.0,18411.0,61415.0,2015
DeKalb County,Georgia,13,89,77.1,991.0,8.5,716331.0,251754.0,10016.0,51376.0,0.4904,2911.0,716331.0,384831.0,9.7,163000.0,29486.0,251754.0,2015
DeKalb County,Illinois,17,37,79.8,860.0,9.6,104345.0,87370.0,1453.0,54101.0,0.4306,237.0,104345.0,7215.0,19.7,165200.0,24025.0,87370.0,2015
DeKalb County,Indiana,18,33,76.9,657.0,12.6,42449.0,41135.0,283.0,48341.0,0.4219,30.0,42449.0,110.0,8.6,110100.0,24016.0,41135.0,2015
DeKalb County,Missouri,29,63,87.8,497.0,11.3,12782.0,10929.0,77.0,41406.0,0.4299,78.0,12782.0,1243.0,9.4,110700.0,17125.0,10929.0,2015
DeKalb County,Tennessee,47,41,79.7,575.0,15.0,19038.0,18046.0,100.0,38319.0,0.5323,49.0,19038.0,276.0,8.5,121800.0,25573.0,18046.0,2015
DeSoto County,Florida,12,27,82.6,665.0,16.0,34957.0,28693.0,313.0,35165.0,0.4471,120.0,34957.0,4624.0,12.0,80400.0,16441.0,28693.0,2015
DeSoto County,Mississippi,28,33,75.0,958.0,10.1,168586.0,120452.0,1344.0,58278.0,0.3926,240.0,168586.0,40230.0,9.1,152700.0,26085.0,120452.0,2015
DeWitt County,Texas,48,123,79.7,640.0,15.7,20540.0,14521.0,114.0,49736.0,0.5395,29.0,20540.0,2062.0,6.9,98200.0,28418.0,14521.0,2015
Deaf Smith County,Texas,48,117,71.5,699.0,10.1,19245.0,16911.0,133.0,43373.0,0.4263,169.0,19245.0,193.0,10.7,86700.0,18846.0,16911.0,2015
Dearborn County,Indiana,18,29,78.7,747.0,13.4,49679.0,48247.0,456.0,58680.0,0.414,161.0,49679.0,394.0,8.6,159100.0,27907.0,48247.0,2015
Decatur County,Georgia,13,87,76.6,633.0,12.8,27378.0,14531.0,283.0,31284.0,0.5226,80.0,27378.0,11395.0,10.1,114400.0,18310.0,14531.0,2015
Decatur County,Indiana,18,31,77.5,739.0,13.4,26240.0,25251.0,291.0,49799.0,0.3907,26.0,26240.0,204.0,8.2,115100.0,23346.0,25251.0,2015
Decatur County,Iowa,19,53,80.7,462.0,16.1,8249.0,7875.0,81.0,38560.0,0.4429,42.0,8249.0,139.0,19.1,81500.0,19493.0,7875.0,2015
Decatur County,Kansas,20,39,83.7,557.0,24.5,2905.0,2804.0,34.0,40657.0,0.5017,19.0,2905.0,12.0,5.9,55900.0,29891.0,2804.0,2015
Decatur County,Tennessee,47,39,81.3,533.0,20.4,11686.0,10997.0,54.0,37263.0,0.5094,2.0,11686.0,325.0,7.3,90500.0,23715.0,10997.0,2015
Deer Lodge County,Montana,30,23,85.6,506.0,17.9,9211.0,8597.0,120.0,39399.0,0.4543,139.0,9211.0,95.0,12.8,130100.0,23156.0,8597.0,2015
Defiance County,Ohio,39,39,78.5,664.0,14.3,38669.0,35577.0,238.0,50663.0,0.3954,117.0,38669.0,723.0,10.1,108900.0,24143.0,35577.0,2015
Del Norte County,California,6,15,81.8,808.0,12.7,27788.0,21248.0,204.0,40847.0,0.4749,1484.0,27788.0,802.0,9.2,183700.0,19560.0,21248.0,2015
Delaware County,Indiana,18,35,82.3,691.0,14.1,117335.0,104153.0,894.0,38830.0,0.4669,145.0,117335.0,6813.0,19.9,87700.0,21179.0,104153.0,2015
Delaware County,Iowa,19,55,78.6,602.0,16.0,17507.0,17202.0,94.0,58274.0,0.3881,3.0,17507.0,39.0,7.4,123300.0,27563.0,17202.0,2015
Delaware County,New York,36,25,84.2,668.0,20.2,46901.0,44597.0,401.0,43720.0,0.4369,94.0,46901.0,923.0,11.3,132400.0,23835.0,44597.0,2015
Delaware County,Ohio,39,41,73.9,953.0,10.0,185433.0,164974.0,1131.0,91955.0,0.4299,185.0,185433.0,6669.0,7.5,256800.0,41824.0,164974.0,2015
Delaware County,Oklahoma,40,41,80.4,621.0,22.0,41409.0,27416.0,345.0,37942.0,0.4593,8645.0,41409.0,126.0,7.4,109000.0,21736.0,27416.0,2015
Delaware County,Pennsylvania,42,45,79.0,983.0,12.7,561683.0,398489.0,5209.0,65123.0,0.4758,736.0,561683.0,116644.0,10.9,232700.0,34064.0,398489.0,2015
Delta County,Colorado,8,29,81.8,829.0,21.3,30214.0,28672.0,281.0,42452.0,0.4732,185.0,30214.0,290.0,7.1,193000.0,24417.0,28672.0,2015
Delta County,Michigan,26,41,81.1,537.0,19.1,36712.0,34569.0,264.0,42031.0,0.4268,728.0,36712.0,93.0,7.6,101900.0,23061.0,34569.0,2015
Delta County,Texas,48,119,78.5,593.0,19.5,5223.0,4434.0,21.0,42432.0,0.439,23.0,5223.0,454.0,8.4,73600.0,20704.0,4434.0,2015
Denali Borough,Alaska,2,68,79.7,1044.0,7.5,2060.0,1799.0,2.0,81544.0,0.3633,73.0,2060.0,13.0,11.7,190200.0,35315.0,1799.0,2015
Dent County,Missouri,29,65,79.0,511.0,18.7,15612.0,15061.0,139.0,36831.0,0.4707,104.0,15612.0,62.0,7.1,88700.0,19747.0,15061.0,2015
Denton County,Texas,48,121,75.6,991.0,7.4,731851.0,564568.0,8355.0,75050.0,0.4302,3052.0,731851.0,65397.0,9.8,197600.0,34914.0,564568.0,2015
Denver County,Colorado,8,31,80.6,962.0,9.1,649654.0,494262.0,12341.0,53637.0,0.502,7027.0,649654.0,63058.0,8.8,271300.0,35218.0,494262.0,2015
Des Moines County,Iowa,19,57,79.1,637.0,16.7,40208.0,36545.0,436.0,44423.0,0.4358,45.0,40208.0,2194.0,8.0,98200.0,24614.0,36545.0,2015
Deschutes County,Oregon,41,17,79.8,939.0,16.9,166622.0,155421.0,2446.0,51223.0,0.4677,920.0,166622.0,756.0,7.4,253400.0,29158.0,155421.0,2015
Desha County,Arkansas,5,41,76.3,537.0,15.4,12379.0,6175.0,119.0,27197.0,0.4983,0.0,12379.0,5949.0,8.0,59300.0,17788.0,6175.0,2015
Deuel County,Nebraska,31,49,80.0,607.0,21.0,1946.0,1867.0,0.0,50962.0,0.4091,9.0,1946.0,0.0,9.1,69400.0,27439.0,1867.0,2015
Deuel County,South Dakota,46,39,78.9,426.0,18.8,4341.0,4298.0,9.0,53152.0,0.4331,1.0,4341.0,30.0,6.6,112000.0,30511.0,4298.0,2015
Dewey County,Oklahoma,40,43,76.3,618.0,16.7,4863.0,4315.0,29.0,50904.0,0.4664,109.0,4863.0,9.0,7.9,84200.0,25942.0,4315.0,2015
Dewey County,South Dakota,46,41,67.7,495.0,9.1,5579.0,1212.0,40.0,37206.0,0.4682,4265.0,5579.0,2.0,10.4,60100.0,16216.0,1212.0,2015
Dickens County,Texas,48,125,81.8,481.0,19.0,2281.0,2015.0,23.0,39700.0,0.482,4.0,2281.0,139.0,7.1,49600.0,20659.0,2015.0,2015
Dickenson County,Virginia,51,51,81.3,528.0,16.6,15463.0,15212.0,97.0,33624.0,0.4793,0.0,15463.0,139.0,7.9,74100.0,20275.0,15212.0,2015
Dickey County,North Dakota,38,21,79.1,548.0,18.6,5195.0,5006.0,40.0,53750.0,0.4207,42.0,5195.0,77.0,9.9,92000.0,27825.0,5006.0,2015
Dickinson County,Iowa,19,59,82.3,643.0,21.2,16967.0,16583.0,99.0,57265.0,0.444,23.0,16967.0,52.0,6.6,167800.0,34218.0,16583.0,2015
Dickinson County,Kansas,20,41,77.7,626.0,16.2,19516.0,18443.0,322.0,49096.0,0.4123,207.0,19516.0,101.0,7.8,108200.0,24430.0,18443.0,2015
Dickinson County,Michigan,26,43,81.8,676.0,18.1,26012.0,25128.0,250.0,43779.0,0.4537,122.0,26012.0,127.0,7.7,86300.0,24880.0,25128.0,2015
Dickson County,Tennessee,47,43,78.3,722.0,13.7,50472.0,46581.0,350.0,44680.0,0.4449,120.0,50472.0,1984.0,8.7,140300.0,22369.0,46581.0,2015
Dillingham Census Area,Alaska,2,70,72.6,950.0,7.8,4979.0,932.0,41.0,54173.0,0.4377,3619.0,4979.0,17.0,11.6,195100.0,22257.0,932.0,2015
Dillon County,South Carolina,45,33,75.6,530.0,12.5,31435.0,14894.0,176.0,28938.0,0.4718,860.0,31435.0,14662.0,9.6,63500.0,14736.0,14894.0,2015
Dimmit County,Texas,48,127,75.0,649.0,13.0,10682.0,10182.0,38.0,36825.0,0.5224,5.0,10682.0,49.0,10.4,58200.0,21174.0,10182.0,2015
