County,State,State_FIPS,County_FIPS,total_population
Benton County,Indiana,18,007,8810.0
Blackford County,Indiana,18,009,12576.0
Boone County,Indiana,18,011,59246.0
Brown County,Indiana,18,013,15074.0
Carroll County,Indiana,18,015,20068.0
Cass County,Indiana,18,017,38730.0
Clark County,Indiana,18,019,112212.0
Clay County,Indiana,18,021,26797.0
Clinton County,Indiana,18,023,32987.0
Crawford County,Indiana,18,025,10646.0
Daviess County,Indiana,18,027,32156.0
Dearborn County,Indiana,18,029,49840.0
Decatur County,Indiana,18,031,26112.0
DeKalb County,Indiana,18,033,42321.0
Delaware County,Indiana,18,035,117441.0
Dubois County,Indiana,18,037,42170.0
Elkhart County,Indiana,18,039,199544.0
Fayette County,Indiana,18,041,23955.0
Floyd County,Indiana,18,043,75431.0
Fountain County,Indiana,18,045,17002.0
Franklin County,Indiana,18,047,22980.0
Fulton County,Indiana,18,049,20638.0
Gibson County,Indiana,18,051,33586.0
Grant County,Indiana,18,053,69313.0
Greene County,Indiana,18,055,32978.0
Hamilton County,Indiana,18,057,289722.0
Hancock County,Indiana,18,059,70851.0
Harrison County,Indiana,18,061,39216.0
Hendricks County,Indiana,18,063,150977.0
Henry County,Indiana,18,065,49227.0
Howard County,Indiana,18,067,82914.0
Huntington County,Indiana,18,069,36959.0
Jackson County,Indiana,18,071,43127.0
Jasper County,Indiana,18,073,33443.0
Jay County,Indiana,18,075,21279.0
Jefferson County,Indiana,18,077,32447.0
Jennings County,Indiana,18,079,28223.0
Johnson County,Indiana,18,081,143789.0
Knox County,Indiana,18,083,38181.0
Kosciusko County,Indiana,18,085,77790.0
LaGrange County,Indiana,18,087,37759.0
Lake County,Indiana,18,089,493140.0
LaPorte County,Indiana,18,091,111293.0
Lawrence County,Indiana,18,093,45970.0
Madison County,Indiana,18,095,130688.0
Marion County,Indiana,18,097,919336.0
Marshall County,Indiana,18,099,47032.0
Martin County,Indiana,18,101,10294.0
Miami County,Indiana,18,103,36394.0
Monroe County,Indiana,18,105,141101.0
Montgomery County,Indiana,18,107,38183.0
Morgan County,Indiana,18,109,69343.0
Newton County,Indiana,18,111,14140.0
Noble County,Indiana,18,113,47497.0
Ohio County,Indiana,18,115,6073.0
Orange County,Indiana,18,117,19756.0
Owen County,Indiana,18,119,21321.0
Parke County,Indiana,18,121,17200.0
Perry County,Indiana,18,123,19452.0
Pike County,Indiana,18,125,12733.0
Porter County,Indiana,18,127,165819.0
Posey County,Indiana,18,129,25641.0
Pulaski County,Indiana,18,131,13130.0
Putnam County,Indiana,18,133,37728.0
Randolph County,Indiana,18,135,25801.0
Ripley County,Indiana,18,137,28601.0
Rush County,Indiana,18,139,17147.0
Saint Joseph County,Indiana,18,141,266916.0
Scott County,Indiana,18,143,23897.0
Shelby County,Indiana,18,145,44428.0
Spencer County,Indiana,18,147,20893.0
Starke County,Indiana,18,149,23215.0
Steuben County,Indiana,18,151,34190.0
Sullivan County,Indiana,18,153,21227.0
Switzerland County,Indiana,18,155,10514.0
Tippecanoe County,Indiana,18,157,178135.0
Tipton County,Indiana,18,159,15688.0
Union County,Indiana,18,161,7382.0
Vanderburgh County,Indiana,18,163,180877.0
Vermillion County,Indiana,18,165,15952.0
Vigo County,Indiana,18,167,108264.0
Wabash County,Indiana,18,169,32492.0
Warren County,Indiana,18,171,8421.0
Warrick County,Indiana,18,173,60538.0
Washington County,Indiana,18,175,28017.0
Wayne County,Indiana,18,177,68360.0
Wells County,Indiana,18,179,27732.0
White County,Indiana,18,181,24485.0
Whitley County,Indiana,18,183,33307.0
Adair County,Iowa,19,001,7543.0
Adams County,Iowa,19,003,3937.0
Allamakee County,Iowa,19,005,14152.0
Appanoose County,Iowa,19,007,12754.0
Audubon County,Iowa,19,009,5935.0
Benton County,Iowa,19,011,25895.0
Black Hawk County,Iowa,19,013,131947.0
Boone County,Iowa,19,015,26326.0
Bremer County,Iowa,19,017,24481.0
Buchanan County,Iowa,19,019,20947.0
Buena Vista County,Iowa,19,021,20460.0
Butler County,Iowa,19,023,14966.0
Calhoun County,Iowa,19,025,9980.0
Carroll County,Iowa,19,027,20702.0
Cass County,Iowa,19,029,13694.0
Cedar County,Iowa,19,031,18434.0
Cerro Gordo County,Iowa,19,033,43707.0
Cherokee County,Iowa,19,035,11982.0
Chickasaw County,Iowa,19,037,12329.0
Clarke County,Iowa,19,039,9284.0
Clay County,Iowa,19,041,16555.0
Clayton County,Iowa,19,043,17900.0
Clinton County,Iowa,19,045,48663.0
Crawford County,Iowa,19,047,17259.0
Dallas County,Iowa,19,049,72124.0
Davis County,Iowa,19,051,8765.0
Decatur County,Iowa,19,053,8286.0
Delaware County,Iowa,19,055,17578.0
Des Moines County,Iowa,19,057,40265.0
Dickinson County,Iowa,19,059,16877.0
Dubuque County,Iowa,19,061,95166.0
Emmet County,Iowa,19,063,10068.0
Fayette County,Iowa,19,065,20693.0
Floyd County,Iowa,19,067,16153.0
Franklin County,Iowa,19,069,10572.0
Fremont County,Iowa,19,071,7200.0
Greene County,Iowa,19,073,9232.0
Grundy County,Iowa,19,075,12403.0
Guthrie County,Iowa,19,077,10794.0
Hamilton County,Iowa,19,079,15363.0
Hancock County,Iowa,19,081,11175.0
Hardin County,Iowa,19,083,17406.0
Harrison County,Iowa,19,085,14600.0
Henry County,Iowa,19,087,20197.0
Howard County,Iowa,19,089,9529.0
Humboldt County,Iowa,19,091,9731.0
Ida County,Iowa,19,093,7085.0
Iowa County,Iowa,19,095,16316.0
Jackson County,Iowa,19,097,19656.0
Jasper County,Iowa,19,099,36715.0
Jefferson County,Iowa,19,101,17102.0
Johnson County,Iowa,19,103,136802.0
Jones County,Iowa,19,105,20607.0
Keokuk County,Iowa,19,107,10361.0
Kossuth County,Iowa,19,109,15347.0
Lee County,Iowa,19,111,35552.0
Linn County,Iowa,19,113,214927.0
Louisa County,Iowa,19,115,11305.0
Lucas County,Iowa,19,117,8785.0
Lyon County,Iowa,19,119,11680.0
Madison County,Iowa,19,121,15629.0
Mahaska County,Iowa,19,123,22420.0
Marion County,Iowa,19,125,33308.0
Marshall County,Iowa,19,127,40922.0
Mills County,Iowa,19,129,14946.0
Mitchell County,Iowa,19,131,10744.0
Monona County,Iowa,19,133,9149.0
Monroe County,Iowa,19,135,8019.0
Montgomery County,Iowa,19,137,10549.0
Muscatine County,Iowa,19,139,42857.0
O'Brien County,Iowa,19,141,14173.0
Osceola County,Iowa,19,143,6279.0
Page County,Iowa,19,145,15737.0
Palo Alto County,Iowa,19,147,9263.0
Plymouth County,Iowa,19,149,24899.0
Pocahontas County,Iowa,19,151,7191.0
Polk County,Iowa,19,153,445136.0
Pottawattamie County,Iowa,19,155,93153.0
Poweshiek County,Iowa,19,157,18765.0
Ringgold County,Iowa,19,159,5082.0
Sac County,Iowa,19,161,10162.0
Scott County,Iowa,19,163,168714.0
Shelby County,Iowa,19,165,12034.0
Sioux County,Iowa,19,167,34261.0
Story County,Iowa,19,169,91939.0
Tama County,Iowa,19,171,17568.0
Taylor County,Iowa,19,173,6225.0
Union County,Iowa,19,175,12554.0
Van Buren County,Iowa,19,177,7487.0
Wapello County,Iowa,19,179,35406.0
Warren County,Iowa,19,181,47058.0
Washington County,Iowa,19,183,21906.0
Wayne County,Iowa,19,185,6385.0
Webster County,Iowa,19,187,37399.0
Winnebago County,Iowa,19,189,10645.0
Winneshiek County,Iowa,19,191,20957.0
Woodbury County,Iowa,19,193,102372.0
Worth County,Iowa,19,195,7567.0
Wright County,Iowa,19,197,13007.0
Allen County,Kansas,20,001,13212.0
Anderson County,Kansas,20,003,7962.0
Atchison County,Kansas,20,005,16737.0
Barber County,Kansas,20,007,4898.0
Barton County,Kansas,20,009,27566.0
Bourbon County,Kansas,20,011,14913.0
Brown County,Kansas,20,013,9926.0
Butler County,Kansas,20,015,65927.0
Chase County,Kansas,20,017,2746.0
Chautauqua County,Kansas,20,019,3572.0
Cherokee County,Kansas,20,021,21179.0
Cheyenne County,Kansas,20,023,2695.0
Clark County,Kansas,20,025,2170.0
Clay County,Kansas,20,027,8460.0
Cloud County,Kansas,20,029,9414.0
Coffey County,Kansas,20,031,8493.0
Comanche County,Kansas,20,033,1911.0
Cowley County,Kansas,20,035,36201.0
Crawford County,Kansas,20,037,39277.0
Decatur County,Kansas,20,039,2915.0
Dickinson County,Kansas,20,041,19641.0
Doniphan County,Kansas,20,043,7904.0
Douglas County,Kansas,20,045,113703.0
Edwards County,Kansas,20,047,3006.0
Elk County,Kansas,20,049,2734.0
Ellis County,Kansas,20,051,28878.0
Ellsworth County,Kansas,20,053,6443.0
Finney County,Kansas,20,055,37099.0
Ford County,Kansas,20,057,34604.0
Franklin County,Kansas,20,059,25834.0
Geary County,Kansas,20,061,36458.0
Gove County,Kansas,20,063,2786.0
Graham County,Kansas,20,065,2602.0
Grant County,Kansas,20,067,7856.0
Gray County,Kansas,20,069,6043.0
Greeley County,Kansas,20,071,1223.0
Greenwood County,Kansas,20,073,6495.0
Hamilton County,Kansas,20,075,2632.0
Harper County,Kansas,20,077,5906.0
Harvey County,Kansas,20,079,34797.0
Haskell County,Kansas,20,081,4198.0
Hodgeman County,Kansas,20,083,1941.0
Jackson County,Kansas,20,085,13464.0
Jefferson County,Kansas,20,087,18932.0
Jewell County,Kansas,20,089,3060.0
Johnson County,Kansas,20,091,560025.0
Kearny County,Kansas,20,093,3950.0
Kingman County,Kansas,20,095,7820.0
Kiowa County,Kansas,20,097,2529.0
Labette County,Kansas,20,099,21225.0
Lane County,Kansas,20,101,1652.0
Leavenworth County,Kansas,20,103,77687.0
Lincoln County,Kansas,20,105,3180.0
Linn County,Kansas,20,107,9551.0
Logan County,Kansas,20,109,2783.0
Lyon County,Kansas,20,111,33510.0
McPherson County,Kansas,20,113,29308.0
Marion County,Kansas,20,115,12401.0
Marshall County,Kansas,20,117,10042.0
Meade County,Kansas,20,119,4444.0
Miami County,Kansas,20,121,32765.0
Mitchell County,Kansas,20,123,6324.0
Montgomery County,Kansas,20,125,34602.0
Morris County,Kansas,20,127,5808.0
Morton County,Kansas,20,129,3159.0
Nemaha County,Kansas,20,131,10136.0
Neosho County,Kansas,20,133,16453.0
Ness County,Kansas,20,135,3104.0
Norton County,Kansas,20,137,5628.0
Osage County,Kansas,20,139,16165.0
Osborne County,Kansas,20,141,3811.0
Ottawa County,Kansas,20,143,6075.0
Pawnee County,Kansas,20,145,6959.0
Phillips County,Kansas,20,147,5560.0
Pottawatomie County,Kansas,20,149,22338.0
Pratt County,Kansas,20,151,9758.0
Rawlins County,Kansas,20,153,2553.0
Reno County,Kansas,20,155,64223.0
Republic County,Kansas,20,157,4868.0
Rice County,Kansas,20,159,10050.0
Riley County,Kansas,20,161,74478.0
Rooks County,Kansas,20,163,5174.0
Rush County,Kansas,20,165,3222.0
Russell County,Kansas,20,167,6959.0
Saline County,Kansas,20,169,55793.0
Scott County,Kansas,20,171,4965.0
Sedgwick County,Kansas,20,173,503788.0
Seward County,Kansas,20,175,23319.0
Shawnee County,Kansas,20,177,178600.0
Sheridan County,Kansas,20,179,2540.0
Sherman County,Kansas,20,181,6078.0
Smith County,Kansas,20,183,3779.0
Stafford County,Kansas,20,185,4363.0
Stanton County,Kansas,20,187,2187.0
Stevens County,Kansas,20,189,5744.0
Sumner County,Kansas,20,191,23763.0
Thomas County,Kansas,20,193,7947.0
Trego County,Kansas,20,195,2959.0
Wabaunsee County,Kansas,20,197,7034.0
Wallace County,Kansas,20,199,1569.0
Washington County,Kansas,20,201,5717.0
Wichita County,Kansas,20,203,2220.0
Wilson County,Kansas,20,205,9177.0
Woodson County,Kansas,20,207,3246.0
Wyandotte County,Kansas,20,209,159466.0
Adair County,Kentucky,21,001,19032.0
Allen County,Kentucky,21,003,20219.0
Anderson County,Kentucky,21,005,21664.0
Ballard County,Kentucky,21,007,8274.0
Barren County,Kentucky,21,009,42691.0
Bath County,Kentucky,21,011,11870.0
Bell County,Kentucky,21,013,28234.0
Boone County,Kentucky,21,015,123030.0
Bourbon County,Kentucky,21,017,19972.0
Boyd County,Kentucky,21,019,49242.0
Boyle County,Kentucky,21,021,29150.0
Bracken County,Kentucky,21,023,8459.0
Breathitt County,Kentucky,21,025,13663.0
Breckinridge County,Kentucky,21,027,20076.0
Bullitt County,Kentucky,21,029,76093.0
Butler County,Kentucky,21,031,12797.0
Caldwell County,Kentucky,21,033,12880.0
Calloway County,Kentucky,21,035,37981.0
Campbell County,Kentucky,21,037,91268.0
Carlisle County,Kentucky,21,039,5031.0
Carroll County,Kentucky,21,041,10871.0
Carter County,Kentucky,21,043,27439.0
Casey County,Kentucky,21,045,16002.0
Christian County,Kentucky,21,047,74459.0
Clark County,Kentucky,21,049,35633.0
Clay County,Kentucky,21,051,21446.0
Clinton County,Kentucky,21,053,10192.0
Crittenden County,Kentucky,21,055,9254.0
Cumberland County,Kentucky,21,057,6829.0
Daviess County,Kentucky,21,059,97631.0
Edmonson County,Kentucky,21,061,12137.0
Elliott County,Kentucky,21,063,7781.0
Estill County,Kentucky,21,065,14547.0
Fayette County,Kentucky,21,067,304473.0
Fleming County,Kentucky,21,069,14505.0
Floyd County,Kentucky,21,071,39087.0
Franklin County,Kentucky,21,073,49509.0
Fulton County,Kentucky,21,075,6550.0
Gallatin County,Kentucky,21,077,8554.0
Garrard County,Kentucky,21,079,16880.0
Grant County,Kentucky,21,081,24667.0
Graves County,Kentucky,21,083,37451.0
Grayson County,Kentucky,21,085,25934.0
Green County,Kentucky,21,087,11186.0
Greenup County,Kentucky,21,089,36656.0
Hancock County,Kentucky,21,091,8654.0
Hardin County,Kentucky,21,093,107565.0
Harlan County,Kentucky,21,095,28744.0
Harrison County,Kentucky,21,097,18643.0
Hart County,Kentucky,21,099,18427.0
Henderson County,Kentucky,21,101,46394.0
Henry County,Kentucky,21,103,15427.0
Hickman County,Kentucky,21,105,4790.0
Hopkins County,Kentucky,21,107,46684.0
Jackson County,Kentucky,21,109,13370.0
Jefferson County,Kentucky,21,111,751485.0
Jessamine County,Kentucky,21,113,49601.0
Johnson County,Kentucky,21,115,23390.0
Kenton County,Kentucky,21,117,161915.0
Knott County,Kentucky,21,119,16139.0
Knox County,Kentucky,21,121,31857.0
Larue County,Kentucky,21,123,14149.0
Laurel County,Kentucky,21,125,59535.0
Lawrence County,Kentucky,21,127,15850.0
Lee County,Kentucky,21,129,7681.0
Leslie County,Kentucky,21,131,11128.0
Letcher County,Kentucky,21,133,23965.0
Lewis County,Kentucky,21,135,13848.0
Lincoln County,Kentucky,21,137,24546.0
Livingston County,Kentucky,21,139,9443.0
Logan County,Kentucky,21,141,26844.0
Lyon County,Kentucky,21,143,8415.0
McCracken County,Kentucky,21,145,65545.0
McCreary County,Kentucky,21,147,18073.0
McLean County,Kentucky,21,149,9510.0
Madison County,Kentucky,21,151,85485.0
Magoffin County,Kentucky,21,153,13076.0
Marion County,Kentucky,21,155,19965.0
Marshall County,Kentucky,21,157,31223.0
Martin County,Kentucky,21,159,12750.0
Mason County,Kentucky,21,161,17398.0
Meade County,Kentucky,21,163,29203.0
Menifee County,Kentucky,21,165,6337.0
Mercer County,Kentucky,21,167,21311.0
Metcalfe County,Kentucky,21,169,10025.0
Monroe County,Kentucky,21,171,10837.0
Montgomery County,Kentucky,21,173,26983.0
Morgan County,Kentucky,21,175,13522.0
Muhlenberg County,Kentucky,21,177,31391.0
Nelson County,Kentucky,21,179,44254.0
Nicholas County,Kentucky,21,181,7064.0
Ohio County,Kentucky,21,183,23956.0
Oldham County,Kentucky,21,185,61711.0
Owen County,Kentucky,21,187,10740.0
Owsley County,Kentucky,21,189,4686.0
Pendleton County,Kentucky,21,191,14642.0
Perry County,Kentucky,21,193,28261.0
Pike County,Kentucky,21,195,64380.0
Powell County,Kentucky,21,197,12552.0
Pulaski County,Kentucky,21,199,63505.0
Robertson County,Kentucky,21,201,2239.0
Rockcastle County,Kentucky,21,203,16965.0
Rowan County,Kentucky,21,205,23485.0
Russell County,Kentucky,21,207,17646.0
Scott County,Kentucky,21,209,49167.0
Shelby County,Kentucky,21,211,43581.0
Simpson County,Kentucky,21,213,17551.0
Spencer County,Kentucky,21,215,17419.0
Taylor County,Kentucky,21,217,25059.0
Todd County,Kentucky,21,219,12499.0
Trigg County,Kentucky,21,221,14277.0
Trimble County,Kentucky,21,223,8816.0
Union County,Kentucky,21,225,15192.0
Warren County,Kentucky,21,227,117169.0
Washington County,Kentucky,21,229,11871.0
Wayne County,Kentucky,21,231,20728.0
Webster County,Kentucky,21,233,13454.0
Whitley County,Kentucky,21,235,35557.0
Wolfe County,Kentucky,21,237,7273.0
Woodford County,Kentucky,21,239,25151.0
Acadia Parish,Louisiana,22,001,62031.0
Allen Parish,Louisiana,22,003,25691.0
Ascension Parish,Louisiana,22,005,112308.0
Assumption Parish,Louisiana,22,007,23170.0
Avoyelles Parish,Louisiana,22,009,41604.0
Beauregard Parish,Louisiana,22,011,36109.0
Bienville Parish,Louisiana,22,013,14122.0
Bossier Parish,Louisiana,22,015,121918.0
Caddo Parish,Louisiana,22,017,255529.0
Calcasieu Parish,Louisiana,22,019,194943.0
Caldwell Parish,Louisiana,22,021,10008.0
Cameron Parish,Louisiana,22,023,6713.0
Catahoula Parish,Louisiana,22,025,10273.0
Claiborne Parish,Louisiana,22,027,16817.0
Concordia Parish,Louisiana,22,029,20609.0
De Soto Parish,Louisiana,22,031,26968.0
East Baton Rouge Parish,Louisiana,22,033,443598.0
East Carroll Parish,Louisiana,22,035,7602.0
East Feliciana Parish,Louisiana,22,037,19964.0
Evangeline Parish,Louisiana,22,039,33778.0
Franklin Parish,Louisiana,22,041,20645.0
Grant Parish,Louisiana,22,043,22363.0
Iberia Parish,Louisiana,22,045,73735.0
Iberville Parish,Louisiana,22,047,33375.0
Jackson Parish,Louisiana,22,049,16199.0
Jefferson Parish,Louisiana,22,051,434528.0
Jefferson Davis Parish,Louisiana,22,053,31492.0
Lafayette Parish,Louisiana,22,055,228084.0
Lafourche Parish,Louisiana,22,057,97235.0
LaSalle Parish,Louisiana,22,059,14874.0
Lincoln Parish,Louisiana,22,061,47243.0
Livingston Parish,Louisiana,22,063,132160.0
Madison Parish,Louisiana,22,065,12008.0
Morehouse Parish,Louisiana,22,067,27319.0
Natchitoches Parish,Louisiana,22,069,39359.0
Orleans Parish,Louisiana,22,071,368471.0
Ouachita Parish,Louisiana,22,073,155285.0
Plaquemines Parish,Louisiana,22,075,23545.0
Pointe Coupee Parish,Louisiana,22,077,22631.0
Rapides Parish,Louisiana,22,079,132199.0
Red River Parish,Louisiana,22,081,8937.0
Richland Parish,Louisiana,22,083,20845.0
Sabine Parish,Louisiana,22,085,24286.0
Saint Bernard Parish,Louisiana,22,087,41114.0
Saint Charles Parish,Louisiana,22,089,52616.0
Saint Helena Parish,Louisiana,22,091,10937.0
Saint James Parish,Louisiana,22,093,21782.0
Saint John the Baptist Parish,Louisiana,22,095,44570.0
Saint Landry Parish,Louisiana,22,097,83518.0
Saint Martin Parish,Louisiana,22,099,52823.0
Saint Mary Parish,Louisiana,22,101,53784.0
Saint Tammany Parish,Louisiana,22,103,239814.0
Tangipahoa Parish,Louisiana,22,105,124125.0
Tensas Parish,Louisiana,22,107,5008.0
Terrebonne Parish,Louisiana,22,109,112167.0
Union Parish,Louisiana,22,111,22623.0
Vermilion Parish,Louisiana,22,113,58784.0
Vernon Parish,Louisiana,22,115,52844.0
Washington Parish,Louisiana,22,117,46723.0
Webster Parish,Louisiana,22,119,40890.0
West Baton Rouge Parish,Louisiana,22,121,24347.0
West Carroll Parish,Louisiana,22,123,11522.0
West Feliciana Parish,Louisiana,22,125,15485.0
Winn Parish,Louisiana,22,127,15000.0
Androscoggin County,Maine,23,001,107470.0
Aroostook County,Maine,23,003,70653.0
Cumberland County,Maine,23,005,284351.0
Franklin County,Maine,23,007,30569.0
Hancock County,Maine,23,009,54581.0
Kennebec County,Maine,23,011,121507.0
Knox County,Maine,23,013,39653.0
Lincoln County,Maine,23,015,34237.0
Oxford County,Maine,23,017,57517.0
Penobscot County,Maine,23,019,153627.0
Piscataquis County,Maine,23,021,17271.0
Sagadahoc County,Maine,23,023,35102.0
Somerset County,Maine,23,025,51762.0
Waldo County,Maine,23,027,38904.0
Washington County,Maine,23,029,32397.0
York County,Maine,23,031,198934.0
Allegany County,Maryland,24,001,73976.0
Anne Arundel County,Maryland,24,003,550269.0
Baltimore County,Maryland,24,005,817720.0
Calvert County,Maryland,24,009,89793.0
Caroline County,Maryland,24,011,32759.0
Carroll County,Maryland,24,013,167399.0
Cecil County,Maryland,24,015,101803.0
Charles County,Maryland,24,017,150960.0
Dorchester County,Maryland,24,019,32614.0
Frederick County,Maryland,24,021,239253.0
Garrett County,Maryland,24,023,29945.0
Harford County,Maryland,24,025,248029.0
Howard County,Maryland,24,027,299269.0
Kent County,Maryland,24,029,20016.0
Queen Anne's County,Maryland,24,035,48439.0
Saint Mary's County,Maryland,24,037,108472.0
Somerset County,Maryland,24,039,26197.0
Talbot County,Maryland,24,041,37894.0
Washington County,Maryland,24,043,148913.0
Wicomico County,Maryland,24,045,100376.0
Worcester County,Maryland,24,047,51558.0
Baltimore City,Maryland,24,510,622271.0
Montgomery County,Maryland,24,031,1005087.0
Prince George's County,Maryland,24,033,884764.0
Barnstable County,Massachusetts,25,001,215167.0
Berkshire County,Massachusetts,25,003,130064.0
Bristol County,Massachusetts,25,005,551065.0
Dukes County,Massachusetts,25,007,16915.0
Essex County,Massachusetts,25,009,757395.0
Franklin County,Massachusetts,25,011,71300.0
Hampden County,Massachusetts,25,013,466447.0
Hampshire County,Massachusetts,25,015,160328.0
Middlesex County,Massachusetts,25,017,1539832.0
Nantucket County,Massachusetts,25,019,10414.0
Norfolk County,Massachusetts,25,021,682860.0
Plymouth County,Massachusetts,25,023,500772.0
Suffolk County,Massachusetts,25,025,747928.0
Worcester County,Massachusetts,25,027,806804.0
Alcona County,Michigan,26,001,10657.0
Alger County,Michigan,26,003,9516.0
Allegan County,Michigan,26,005,112266.0
Alpena County,Michigan,26,007,29242.0
Antrim County,Michigan,26,009,23368.0
Arenac County,Michigan,26,011,15564.0
Baraga County,Michigan,26,013,8740.0
Barry County,Michigan,26,015,59107.0
Bay County,Michigan,26,017,107074.0
Benzie County,Michigan,26,019,17450.0
Berrien County,Michigan,26,021,155992.0
Branch County,Michigan,26,023,43965.0
Calhoun County,Michigan,26,025,135150.0
Cass County,Michigan,26,027,52001.0
Charlevoix County,Michigan,26,029,26038.0
Cheboygan County,Michigan,26,031,25821.0
Chippewa County,Michigan,26,033,38698.0
Clare County,Michigan,26,035,30786.0
Clinton County,Michigan,26,037,76479.0
Crawford County,Michigan,26,039,13941.0
Delta County,Michigan,26,041,36841.0
Dickinson County,Michigan,26,043,26097.0
Eaton County,Michigan,26,045,108081.0
Emmet County,Michigan,26,047,32922.0
Genesee County,Michigan,26,049,418654.0
Gladwin County,Michigan,26,051,25599.0
Gogebic County,Michigan,26,053,16042.0
Grand Traverse County,Michigan,26,055,88981.0
Gratiot County,Michigan,26,057,42057.0
Hillsdale County,Michigan,26,059,46282.0
Houghton County,Michigan,26,061,36739.0
Huron County,Michigan,26,063,32525.0
Ingham County,Michigan,26,065,282562.0
Ionia County,Michigan,26,067,63976.0
Iosco County,Michigan,26,069,25504.0
Iron County,Michigan,26,071,11615.0
Isabella County,Michigan,26,073,70506.0
Jackson County,Michigan,26,075,159927.0
Kalamazoo County,Michigan,26,077,254870.0
Kalkaska County,Michigan,26,079,17204.0
Kent County,Michigan,26,081,615381.0
Keweenaw County,Michigan,26,083,2197.0
Lake County,Michigan,26,085,11431.0
Lapeer County,Michigan,26,087,88155.0
Leelanau County,Michigan,26,089,21739.0
Lenawee County,Michigan,26,091,99257.0
Livingston County,Michigan,26,093,183264.0
Luce County,Michigan,26,095,6512.0
Mackinac County,Michigan,26,097,11080.0
Macomb County,Michigan,26,099,849344.0
Manistee County,Michigan,26,101,24545.0
Marquette County,Michigan,26,103,67535.0
Mason County,Michigan,26,105,28705.0
Mecosta County,Michigan,26,107,43226.0
Menominee County,Michigan,26,109,23838.0
Midland County,Michigan,26,111,83620.0
Missaukee County,Michigan,26,113,14986.0
Monroe County,Michigan,26,115,150851.0
Montcalm County,Michigan,26,117,63046.0
Montmorency County,Michigan,26,119,9506.0
Muskegon County,Michigan,26,121,171328.0
Newaygo County,Michigan,26,123,48126.0
Oakland County,Michigan,26,125,1220798.0
Oceana County,Michigan,26,127,26325.0
Ogemaw County,Michigan,26,129,21373.0
Ontonagon County,Michigan,26,131,6448.0
Osceola County,Michigan,26,133,23327.0
Oscoda County,Michigan,26,135,8525.0
Otsego County,Michigan,26,137,24126.0
Ottawa County,Michigan,26,139,269795.0
Presque Isle County,Michigan,26,141,13128.0
Roscommon County,Michigan,26,143,24141.0
Saginaw County,Michigan,26,145,197727.0
Saint Clair County,Michigan,26,147,161008.0
Saint Joseph County,Michigan,26,149,60998.0
Sanilac County,Michigan,26,151,42301.0
Schoolcraft County,Michigan,26,153,8345.0
Shiawassee County,Michigan,26,155,69553.0
Tuscola County,Michigan,26,157,54795.0
Van Buren County,Michigan,26,159,75569.0
Washtenaw County,Michigan,26,161,351454.0
Wayne County,Michigan,26,163,1790078.0
Wexford County,Michigan,26,165,32699.0
Aitkin County,Minnesota,27,001,15964.0
Anoka County,Minnesota,27,003,336316.0
Becker County,Minnesota,27,005,32971.0
Beltrami County,Minnesota,27,007,45236.0
Benton County,Minnesota,27,009,38980.0
Big Stone County,Minnesota,27,011,5180.0
Blue Earth County,Minnesota,27,013,64720.0
Brown County,Minnesota,27,015,25513.0
Carlton County,Minnesota,27,017,35430.0
Carver County,Minnesota,27,019,94212.0
Cass County,Minnesota,27,021,28499.0
Chippewa County,Minnesota,27,023,12235.0
Chisago County,Minnesota,27,025,53798.0
Clay County,Minnesota,27,027,60249.0
Clearwater County,Minnesota,27,029,8735.0
Cook County,Minnesota,27,031,5197.0
Cottonwood County,Minnesota,27,033,11676.0
Crow Wing County,Minnesota,27,035,62900.0
Dakota County,Minnesota,27,037,405521.0
Dodge County,Minnesota,27,039,20246.0
Douglas County,Minnesota,27,041,36413.0
Faribault County,Minnesota,27,043,14337.0
Fillmore County,Minnesota,27,045,20842.0
Freeborn County,Minnesota,27,047,31034.0
Goodhue County,Minnesota,27,049,46336.0
Grant County,Minnesota,27,051,5977.0
Hennepin County,Minnesota,27,053,1184091.0
Houston County,Minnesota,27,055,18859.0
Hubbard County,Minnesota,27,057,20518.0
Isanti County,Minnesota,27,059,38190.0
Itasca County,Minnesota,27,061,45303.0
Jackson County,Minnesota,27,063,10260.0
Kanabec County,Minnesota,27,065,16084.0
Kandiyohi County,Minnesota,27,067,42316.0
Kittson County,Minnesota,27,069,4501.0
Koochiching County,Minnesota,27,071,13138.0
Lac qui Parle County,Minnesota,27,073,7096.0
Lake County,Minnesota,27,075,10791.0
Lake of the Woods County,Minnesota,27,077,3976.0
Le Sueur County,Minnesota,27,079,27717.0
Lincoln County,Minnesota,27,081,5821.0
Lyon County,Minnesota,27,083,25724.0
McLeod County,Minnesota,27,085,36172.0
Mahnomen County,Minnesota,27,087,5486.0
Marshall County,Minnesota,27,089,9447.0
Martin County,Minnesota,27,091,20515.0
Meeker County,Minnesota,27,093,23147.0
Mille Lacs County,Minnesota,27,095,25891.0
Morrison County,Minnesota,27,097,33054.0
Mower County,Minnesota,27,099,39312.0
Murray County,Minnesota,27,101,8586.0
Nicollet County,Minnesota,27,103,32923.0
Nobles County,Minnesota,27,105,21589.0
Norman County,Minnesota,27,107,6725.0
Olmsted County,Minnesota,27,109,147431.0
Otter Tail County,Minnesota,27,111,57417.0
Pennington County,Minnesota,27,113,14041.0
Pine County,Minnesota,27,115,29347.0
