County,State,State_FIPS,County_FIPS,gini_index
Carroll County,Indiana,18,015,0.3956
Cass County,Indiana,18,017,0.4311
Clark County,Indiana,18,019,0.4072
Clay County,Indiana,18,021,0.3855
Clinton County,Indiana,18,023,0.3907
Crawford County,Indiana,18,025,0.4101
Daviess County,Indiana,18,027,0.3998
Dearborn County,Indiana,18,029,0.3957
Decatur County,Indiana,18,031,0.3883
DeKalb County,Indiana,18,033,0.3987
Delaware County,Indiana,18,035,0.4624
Dubois County,Indiana,18,037,0.4018
Elkhart County,Indiana,18,039,0.427
Fayette County,Indiana,18,041,0.4361
Floyd County,Indiana,18,043,0.4346
Fountain County,Indiana,18,045,0.3777
Franklin County,Indiana,18,047,0.41
Fulton County,Indiana,18,049,0.4395
Gibson County,Indiana,18,051,0.4039
Grant County,Indiana,18,053,0.4357
Greene County,Indiana,18,055,0.4143
Hamilton County,Indiana,18,057,0.4242
Hancock County,Indiana,18,059,0.3997
Harrison County,Indiana,18,061,0.3982
Hendricks County,Indiana,18,063,0.3705
Henry County,Indiana,18,065,0.4138
Howard County,Indiana,18,067,0.4303
Huntington County,Indiana,18,069,0.3966
Jackson County,Indiana,18,071,0.4024
Jasper County,Indiana,18,073,0.3546
Jay County,Indiana,18,075,0.3933
Jefferson County,Indiana,18,077,0.403
Jennings County,Indiana,18,079,0.3832
Johnson County,Indiana,18,081,0.4018
Knox County,Indiana,18,083,0.4275
Kosciusko County,Indiana,18,085,0.4074
LaGrange County,Indiana,18,087,0.413
Lake County,Indiana,18,089,0.44
LaPorte County,Indiana,18,091,0.4307
Lawrence County,Indiana,18,093,0.4303
Madison County,Indiana,18,095,0.413
Marion County,Indiana,18,097,0.4658
Marshall County,Indiana,18,099,0.4046
Martin County,Indiana,18,101,0.3748
Miami County,Indiana,18,103,0.4083
Monroe County,Indiana,18,105,0.5099
Montgomery County,Indiana,18,107,0.408
Morgan County,Indiana,18,109,0.4036
Newton County,Indiana,18,111,0.4022
Noble County,Indiana,18,113,0.3767
Ohio County,Indiana,18,115,0.4003
Orange County,Indiana,18,117,0.4178
Owen County,Indiana,18,119,0.3926
Parke County,Indiana,18,121,0.411
Perry County,Indiana,18,123,0.3866
Pike County,Indiana,18,125,0.4121
Porter County,Indiana,18,127,0.4039
Posey County,Indiana,18,129,0.4161
Pulaski County,Indiana,18,131,0.4261
Putnam County,Indiana,18,133,0.3906
Randolph County,Indiana,18,135,0.4419
Ripley County,Indiana,18,137,0.3838
Rush County,Indiana,18,139,0.4051
Saint Joseph County,Indiana,18,141,0.4469
Scott County,Indiana,18,143,0.3987
Shelby County,Indiana,18,145,0.4059
Spencer County,Indiana,18,147,0.3821
Starke County,Indiana,18,149,0.3859
Steuben County,Indiana,18,151,0.3947
Sullivan County,Indiana,18,153,0.4161
Switzerland County,Indiana,18,155,0.3849
Tippecanoe County,Indiana,18,157,0.4681
Tipton County,Indiana,18,159,0.3704
Union County,Indiana,18,161,0.3813
Vanderburgh County,Indiana,18,163,0.4506
Vermillion County,Indiana,18,165,0.4474
Vigo County,Indiana,18,167,0.4606
Wabash County,Indiana,18,169,0.3969
Warren County,Indiana,18,171,0.4149
Warrick County,Indiana,18,173,0.4261
Washington County,Indiana,18,175,0.4045
Wayne County,Indiana,18,177,0.4542
Wells County,Indiana,18,179,0.3874
White County,Indiana,18,181,0.3925
Whitley County,Indiana,18,183,0.3733
Adair County,Iowa,19,001,0.4024
Adams County,Iowa,19,003,0.4564
Allamakee County,Iowa,19,005,0.3832
Appanoose County,Iowa,19,007,0.4053
Audubon County,Iowa,19,009,0.4231
Benton County,Iowa,19,011,0.3699
Black Hawk County,Iowa,19,013,0.4286
Boone County,Iowa,19,015,0.4122
Bremer County,Iowa,19,017,0.3987
Buchanan County,Iowa,19,019,0.4072
Buena Vista County,Iowa,19,021,0.4192
Butler County,Iowa,19,023,0.3816
Calhoun County,Iowa,19,025,0.4259
Carroll County,Iowa,19,027,0.41
Cass County,Iowa,19,029,0.4273
Cedar County,Iowa,19,031,0.3517
Cerro Gordo County,Iowa,19,033,0.44
Cherokee County,Iowa,19,035,0.3982
Chickasaw County,Iowa,19,037,0.4078
Clarke County,Iowa,19,039,0.4316
Clay County,Iowa,19,041,0.4412
Clayton County,Iowa,19,043,0.3976
Clinton County,Iowa,19,045,0.4042
Crawford County,Iowa,19,047,0.4127
Dallas County,Iowa,19,049,0.4209
Davis County,Iowa,19,051,0.4281
Decatur County,Iowa,19,053,0.4659
Delaware County,Iowa,19,055,0.3783
Des Moines County,Iowa,19,057,0.4472
Dickinson County,Iowa,19,059,0.4376
Dubuque County,Iowa,19,061,0.4195
Emmet County,Iowa,19,063,0.4797
Fayette County,Iowa,19,065,0.4005
Floyd County,Iowa,19,067,0.4232
Franklin County,Iowa,19,069,0.4174
Fremont County,Iowa,19,071,0.421
Greene County,Iowa,19,073,0.4283
Grundy County,Iowa,19,075,0.4004
Guthrie County,Iowa,19,077,0.3982
Hamilton County,Iowa,19,079,0.4343
Hancock County,Iowa,19,081,0.373
Hardin County,Iowa,19,083,0.4057
Harrison County,Iowa,19,085,0.3893
Henry County,Iowa,19,087,0.4555
Howard County,Iowa,19,089,0.4198
Humboldt County,Iowa,19,091,0.4067
Ida County,Iowa,19,093,0.4318
Iowa County,Iowa,19,095,0.4109
Jackson County,Iowa,19,097,0.4205
Jasper County,Iowa,19,099,0.4025
Jefferson County,Iowa,19,101,0.4573
Johnson County,Iowa,19,103,0.4675
Jones County,Iowa,19,105,0.3773
Keokuk County,Iowa,19,107,0.3928
Kossuth County,Iowa,19,109,0.4517
Lee County,Iowa,19,111,0.413
Linn County,Iowa,19,113,0.4263
Louisa County,Iowa,19,115,0.3932
Lucas County,Iowa,19,117,0.4167
Lyon County,Iowa,19,119,0.3831
Madison County,Iowa,19,121,0.4156
Mahaska County,Iowa,19,123,0.4203
Marion County,Iowa,19,125,0.3891
Marshall County,Iowa,19,127,0.3998
Mills County,Iowa,19,129,0.3801
Mitchell County,Iowa,19,131,0.3688
Monona County,Iowa,19,133,0.4223
Monroe County,Iowa,19,135,0.4043
Montgomery County,Iowa,19,137,0.4464
Muscatine County,Iowa,19,139,0.4006
O'Brien County,Iowa,19,141,0.4602
Osceola County,Iowa,19,143,0.403
Page County,Iowa,19,145,0.4355
Palo Alto County,Iowa,19,147,0.4247
Plymouth County,Iowa,19,149,0.4025
Pocahontas County,Iowa,19,151,0.4131
Polk County,Iowa,19,153,0.4314
Pottawattamie County,Iowa,19,155,0.422
Poweshiek County,Iowa,19,157,0.4175
Ringgold County,Iowa,19,159,0.4192
Sac County,Iowa,19,161,0.4189
Scott County,Iowa,19,163,0.448
Shelby County,Iowa,19,165,0.4177
Sioux County,Iowa,19,167,0.4001
Story County,Iowa,19,169,0.4561
Tama County,Iowa,19,171,0.413
Taylor County,Iowa,19,173,0.4289
Union County,Iowa,19,175,0.4162
Van Buren County,Iowa,19,177,0.4003
Wapello County,Iowa,19,179,0.4468
Warren County,Iowa,19,181,0.3986
Washington County,Iowa,19,183,0.3948
Wayne County,Iowa,19,185,0.4297
Webster County,Iowa,19,187,0.446
Winnebago County,Iowa,19,189,0.3937
Winneshiek County,Iowa,19,191,0.3933
Woodbury County,Iowa,19,193,0.4325
Worth County,Iowa,19,195,0.4584
Wright County,Iowa,19,197,0.4334
Allen County,Kansas,20,001,0.4133
Anderson County,Kansas,20,003,0.4102
Atchison County,Kansas,20,005,0.4192
Barber County,Kansas,20,007,0.4132
Barton County,Kansas,20,009,0.4487
Bourbon County,Kansas,20,011,0.4228
Brown County,Kansas,20,013,0.4302
Butler County,Kansas,20,015,0.4054
Chase County,Kansas,20,017,0.4335
Chautauqua County,Kansas,20,019,0.4253
Cherokee County,Kansas,20,021,0.3995
Cheyenne County,Kansas,20,023,0.4113
Clark County,Kansas,20,025,0.5039
Clay County,Kansas,20,027,0.4151
Cloud County,Kansas,20,029,0.4155
Coffey County,Kansas,20,031,0.4027
Comanche County,Kansas,20,033,0.4034
Cowley County,Kansas,20,035,0.4209
Crawford County,Kansas,20,037,0.4595
Decatur County,Kansas,20,039,0.3716
Dickinson County,Kansas,20,041,0.3959
Doniphan County,Kansas,20,043,0.3905
Douglas County,Kansas,20,045,0.4656
Edwards County,Kansas,20,047,0.4168
Elk County,Kansas,20,049,0.4116
Ellis County,Kansas,20,051,0.4519
Ellsworth County,Kansas,20,053,0.4011
Finney County,Kansas,20,055,0.4182
Ford County,Kansas,20,057,0.3962
Franklin County,Kansas,20,059,0.3811
Geary County,Kansas,20,061,0.3935
Gove County,Kansas,20,063,0.4121
Graham County,Kansas,20,065,0.437
Grant County,Kansas,20,067,0.4309
Gray County,Kansas,20,069,0.3978
Greeley County,Kansas,20,071,0.4443
Greenwood County,Kansas,20,073,0.4439
Hamilton County,Kansas,20,075,0.4321
Harper County,Kansas,20,077,0.4399
Harvey County,Kansas,20,079,0.3953
Haskell County,Kansas,20,081,0.3973
Hodgeman County,Kansas,20,083,0.4524
Jackson County,Kansas,20,085,0.3733
Jefferson County,Kansas,20,087,0.3718
Jewell County,Kansas,20,089,0.4119
Johnson County,Kansas,20,091,0.4347
Kearny County,Kansas,20,093,0.3501
Kingman County,Kansas,20,095,0.3801
Kiowa County,Kansas,20,097,0.4398
Labette County,Kansas,20,099,0.454
Lane County,Kansas,20,101,0.4341
Leavenworth County,Kansas,20,103,0.4059
Lincoln County,Kansas,20,105,0.4154
Linn County,Kansas,20,107,0.4635
Logan County,Kansas,20,109,0.4176
Lyon County,Kansas,20,111,0.419
McPherson County,Kansas,20,113,0.4031
Marion County,Kansas,20,115,0.3761
Marshall County,Kansas,20,117,0.4041
Meade County,Kansas,20,119,0.4048
Miami County,Kansas,20,121,0.3957
Mitchell County,Kansas,20,123,0.4058
Montgomery County,Kansas,20,125,0.4441
Morris County,Kansas,20,127,0.4229
Morton County,Kansas,20,129,0.415
Nemaha County,Kansas,20,131,0.4288
Neosho County,Kansas,20,133,0.4067
Ness County,Kansas,20,135,0.4648
Norton County,Kansas,20,137,0.3978
Osage County,Kansas,20,139,0.3857
Osborne County,Kansas,20,141,0.4885
Ottawa County,Kansas,20,143,0.3652
Pawnee County,Kansas,20,145,0.384
Phillips County,Kansas,20,147,0.408
Pottawatomie County,Kansas,20,149,0.399
Pratt County,Kansas,20,151,0.4708
Rawlins County,Kansas,20,153,0.4352
Reno County,Kansas,20,155,0.4302
Republic County,Kansas,20,157,0.4308
Rice County,Kansas,20,159,0.4195
Riley County,Kansas,20,161,0.4716
Rooks County,Kansas,20,163,0.4185
Rush County,Kansas,20,165,0.4121
Russell County,Kansas,20,167,0.4973
Saline County,Kansas,20,169,0.4212
Scott County,Kansas,20,171,0.3565
Sedgwick County,Kansas,20,173,0.4419
Seward County,Kansas,20,175,0.3803
Shawnee County,Kansas,20,177,0.4411
Sheridan County,Kansas,20,179,0.4001
Sherman County,Kansas,20,181,0.3976
Smith County,Kansas,20,183,0.4429
Stafford County,Kansas,20,185,0.3967
Stanton County,Kansas,20,187,0.3733
Stevens County,Kansas,20,189,0.4115
Sumner County,Kansas,20,191,0.4026
Thomas County,Kansas,20,193,0.4581
Trego County,Kansas,20,195,0.371
Wabaunsee County,Kansas,20,197,0.3407
Wallace County,Kansas,20,199,0.3975
Washington County,Kansas,20,201,0.3887
Wichita County,Kansas,20,203,0.3643
Wilson County,Kansas,20,205,0.3886
Woodson County,Kansas,20,207,0.47
Wyandotte County,Kansas,20,209,0.4391
Adair County,Kentucky,21,001,0.4545
Allen County,Kentucky,21,003,0.4317
Anderson County,Kentucky,21,005,0.3846
Ballard County,Kentucky,21,007,0.4606
Barren County,Kentucky,21,009,0.4417
Bath County,Kentucky,21,011,0.4706
Bell County,Kentucky,21,013,0.4967
Boone County,Kentucky,21,015,0.3939
Bourbon County,Kentucky,21,017,0.4649
Boyd County,Kentucky,21,019,0.4805
Boyle County,Kentucky,21,021,0.4672
Bracken County,Kentucky,21,023,0.4508
Breathitt County,Kentucky,21,025,0.5052
Breckinridge County,Kentucky,21,027,0.4088
Bullitt County,Kentucky,21,029,0.377
Butler County,Kentucky,21,031,0.4356
Caldwell County,Kentucky,21,033,0.4541
Calloway County,Kentucky,21,035,0.4583
Campbell County,Kentucky,21,037,0.4298
Carlisle County,Kentucky,21,039,0.3952
Carroll County,Kentucky,21,041,0.4582
Carter County,Kentucky,21,043,0.455
Casey County,Kentucky,21,045,0.4482
Christian County,Kentucky,21,047,0.4365
Clark County,Kentucky,21,049,0.4441
Clay County,Kentucky,21,051,0.4769
Clinton County,Kentucky,21,053,0.4802
Crittenden County,Kentucky,21,055,0.5032
Cumberland County,Kentucky,21,057,0.4325
Daviess County,Kentucky,21,059,0.4321
Edmonson County,Kentucky,21,061,0.4317
Elliott County,Kentucky,21,063,0.4651
Estill County,Kentucky,21,065,0.4767
Fayette County,Kentucky,21,067,0.489
Fleming County,Kentucky,21,069,0.4479
Floyd County,Kentucky,21,071,0.4748
Franklin County,Kentucky,21,073,0.4251
Fulton County,Kentucky,21,075,0.4413
Gallatin County,Kentucky,21,077,0.3953
Garrard County,Kentucky,21,079,0.3874
Grant County,Kentucky,21,081,0.4179
Graves County,Kentucky,21,083,0.4607
Grayson County,Kentucky,21,085,0.4657
Green County,Kentucky,21,087,0.5108
Greenup County,Kentucky,21,089,0.4505
Hancock County,Kentucky,21,091,0.3791
Hardin County,Kentucky,21,093,0.413
Harlan County,Kentucky,21,095,0.4769
Harrison County,Kentucky,21,097,0.4652
Hart County,Kentucky,21,099,0.5036
Henderson County,Kentucky,21,101,0.4408
Henry County,Kentucky,21,103,0.4237
Hickman County,Kentucky,21,105,0.4052
Hopkins County,Kentucky,21,107,0.4575
Jackson County,Kentucky,21,109,0.4938
Jefferson County,Kentucky,21,111,0.4761
Jessamine County,Kentucky,21,113,0.4976
Johnson County,Kentucky,21,115,0.4795
Kenton County,Kentucky,21,117,0.4394
Knott County,Kentucky,21,119,0.4557
Knox County,Kentucky,21,121,0.484
Larue County,Kentucky,21,123,0.43
Laurel County,Kentucky,21,125,0.4781
Lawrence County,Kentucky,21,127,0.457
Lee County,Kentucky,21,129,0.5223
Leslie County,Kentucky,21,131,0.4716
Letcher County,Kentucky,21,133,0.4751
Lewis County,Kentucky,21,135,0.4748
Lincoln County,Kentucky,21,137,0.443
Livingston County,Kentucky,21,139,0.4002
Logan County,Kentucky,21,141,0.4369
Lyon County,Kentucky,21,143,0.43
McCracken County,Kentucky,21,145,0.4688
McCreary County,Kentucky,21,147,0.4427
McLean County,Kentucky,21,149,0.4285
Madison County,Kentucky,21,151,0.4508
Magoffin County,Kentucky,21,153,0.4843
Marion County,Kentucky,21,155,0.4468
Marshall County,Kentucky,21,157,0.4063
Martin County,Kentucky,21,159,0.4786
Mason County,Kentucky,21,161,0.475
Meade County,Kentucky,21,163,0.3958
Menifee County,Kentucky,21,165,0.4645
Mercer County,Kentucky,21,167,0.4565
Metcalfe County,Kentucky,21,169,0.4278
Monroe County,Kentucky,21,171,0.4689
Montgomery County,Kentucky,21,173,0.477
Morgan County,Kentucky,21,175,0.478
Muhlenberg County,Kentucky,21,177,0.4468
Nelson County,Kentucky,21,179,0.4368
Nicholas County,Kentucky,21,181,0.4097
Ohio County,Kentucky,21,183,0.4417
Oldham County,Kentucky,21,185,0.4228
Owen County,Kentucky,21,187,0.4329
Owsley County,Kentucky,21,189,0.4949
Pendleton County,Kentucky,21,191,0.4243
Perry County,Kentucky,21,193,0.5032
Pike County,Kentucky,21,195,0.471
Powell County,Kentucky,21,197,0.4627
Pulaski County,Kentucky,21,199,0.4981
Robertson County,Kentucky,21,201,0.429
Rockcastle County,Kentucky,21,203,0.4657
Rowan County,Kentucky,21,205,0.4753
Russell County,Kentucky,21,207,0.4889
Scott County,Kentucky,21,209,0.4118
Shelby County,Kentucky,21,211,0.4145
Simpson County,Kentucky,21,213,0.4168
Spencer County,Kentucky,21,215,0.3492
Taylor County,Kentucky,21,217,0.4307
Todd County,Kentucky,21,219,0.41
Trigg County,Kentucky,21,221,0.4676
Trimble County,Kentucky,21,223,0.3677
Union County,Kentucky,21,225,0.4297
Warren County,Kentucky,21,227,0.4679
Washington County,Kentucky,21,229,0.4058
Wayne County,Kentucky,21,231,0.4734
Webster County,Kentucky,21,233,0.4214
Whitley County,Kentucky,21,235,0.4645
Wolfe County,Kentucky,21,237,0.5014
Woodford County,Kentucky,21,239,0.4385
Acadia Parish,Louisiana,22,001,0.4421
Allen Parish,Louisiana,22,003,0.4381
Ascension Parish,Louisiana,22,005,0.4044
Assumption Parish,Louisiana,22,007,0.4419
Avoyelles Parish,Louisiana,22,009,0.4762
Beauregard Parish,Louisiana,22,011,0.4286
Bienville Parish,Louisiana,22,013,0.4836
Bossier Parish,Louisiana,22,015,0.4393
Caddo Parish,Louisiana,22,017,0.5001
Calcasieu Parish,Louisiana,22,019,0.4717
Caldwell Parish,Louisiana,22,021,0.5038
Cameron Parish,Louisiana,22,023,0.3988
Catahoula Parish,Louisiana,22,025,0.4947
Claiborne Parish,Louisiana,22,027,0.4831
Concordia Parish,Louisiana,22,029,0.5008
De Soto Parish,Louisiana,22,031,0.463
East Baton Rouge Parish,Louisiana,22,033,0.4851
East Carroll Parish,Louisiana,22,035,0.526
East Feliciana Parish,Louisiana,22,037,0.4653
Evangeline Parish,Louisiana,22,039,0.4838
Franklin Parish,Louisiana,22,041,0.482
Grant Parish,Louisiana,22,043,0.4461
Iberia Parish,Louisiana,22,045,0.4745
Iberville Parish,Louisiana,22,047,0.5069
Jackson Parish,Louisiana,22,049,0.4364
Jefferson Parish,Louisiana,22,051,0.4643
Jefferson Davis Parish,Louisiana,22,053,0.4586
Lafayette Parish,Louisiana,22,055,0.4946
Lafourche Parish,Louisiana,22,057,0.4574
LaSalle Parish,Louisiana,22,059,0.4363
Lincoln Parish,Louisiana,22,061,0.5234
Livingston Parish,Louisiana,22,063,0.4126
Madison Parish,Louisiana,22,065,0.5137
Morehouse Parish,Louisiana,22,067,0.4614
Natchitoches Parish,Louisiana,22,069,0.5288
Orleans Parish,Louisiana,22,071,0.5521
Ouachita Parish,Louisiana,22,073,0.4962
Plaquemines Parish,Louisiana,22,075,0.4156
Pointe Coupee Parish,Louisiana,22,077,0.4387
Rapides Parish,Louisiana,22,079,0.4722
Red River Parish,Louisiana,22,081,0.4941
Richland Parish,Louisiana,22,083,0.4432
Sabine Parish,Louisiana,22,085,0.4933
Saint Bernard Parish,Louisiana,22,087,0.4303
Saint Charles Parish,Louisiana,22,089,0.4069
Saint Helena Parish,Louisiana,22,091,0.4627
Saint James Parish,Louisiana,22,093,0.4454
Saint John the Baptist Parish,Louisiana,22,095,0.4093
Saint Landry Parish,Louisiana,22,097,0.4921
Saint Martin Parish,Louisiana,22,099,0.4578
Saint Mary Parish,Louisiana,22,101,0.4554
Saint Tammany Parish,Louisiana,22,103,0.4502
Tangipahoa Parish,Louisiana,22,105,0.4661
Tensas Parish,Louisiana,22,107,0.4735
Terrebonne Parish,Louisiana,22,109,0.4454
Union Parish,Louisiana,22,111,0.4617
Vermilion Parish,Louisiana,22,113,0.4602
Vernon Parish,Louisiana,22,115,0.3946
Washington Parish,Louisiana,22,117,0.4926
Webster Parish,Louisiana,22,119,0.4604
West Baton Rouge Parish,Louisiana,22,121,0.4279
West Carroll Parish,Louisiana,22,123,0.4738
West Feliciana Parish,Louisiana,22,125,0.448
Winn Parish,Louisiana,22,127,0.4586
Androscoggin County,Maine,23,001,0.4334
Aroostook County,Maine,23,003,0.4267
Cumberland County,Maine,23,005,0.4585
Franklin County,Maine,23,007,0.4307
Hancock County,Maine,23,009,0.4447
Kennebec County,Maine,23,011,0.4273
Knox County,Maine,23,013,0.436
Lincoln County,Maine,23,015,0.4089
Oxford County,Maine,23,017,0.4227
Penobscot County,Maine,23,019,0.4354
Piscataquis County,Maine,23,021,0.4267
Sagadahoc County,Maine,23,023,0.3989
Somerset County,Maine,23,025,0.4295
Waldo County,Maine,23,027,0.4243
Washington County,Maine,23,029,0.4214
York County,Maine,23,031,0.4072
Allegany County,Maryland,24,001,0.4576
Anne Arundel County,Maryland,24,003,0.4091
Baltimore County,Maryland,24,005,0.4389
Calvert County,Maryland,24,009,0.371
Caroline County,Maryland,24,011,0.3971
Carroll County,Maryland,24,013,0.3858
Cecil County,Maryland,24,015,0.4052
Charles County,Maryland,24,017,0.3698
Dorchester County,Maryland,24,019,0.4526
Frederick County,Maryland,24,021,0.3879
Garrett County,Maryland,24,023,0.4492
Harford County,Maryland,24,025,0.3964
Howard County,Maryland,24,027,0.3929
Kent County,Maryland,24,029,0.4836
Queen Anne's County,Maryland,24,035,0.3912
Saint Mary's County,Maryland,24,037,0.3859
Somerset County,Maryland,24,039,0.4378
Talbot County,Maryland,24,041,0.4769
Washington County,Maryland,24,043,0.4193
Wicomico County,Maryland,24,045,0.4443
Worcester County,Maryland,24,047,0.4586
Baltimore City,Maryland,24,510,0.5014
Montgomery County,Maryland,24,031,0.4557
Prince George's County,Maryland,24,033,0.385
Barnstable County,Massachusetts,25,001,0.4542
Berkshire County,Massachusetts,25,003,0.4744
Bristol County,Massachusetts,25,005,0.4487
Dukes County,Massachusetts,25,007,0.4573
Essex County,Massachusetts,25,009,0.4755
Franklin County,Massachusetts,25,011,0.4176
Hampden County,Massachusetts,25,013,0.4598
Hampshire County,Massachusetts,25,015,0.4372
Middlesex County,Massachusetts,25,017,0.4665
Nantucket County,Massachusetts,25,019,0.4955
Norfolk County,Massachusetts,25,021,0.4731
Plymouth County,Massachusetts,25,023,0.4336
Suffolk County,Massachusetts,25,025,0.5245
Worcester County,Massachusetts,25,027,0.4351
Alcona County,Michigan,26,001,0.4249
Alger County,Michigan,26,003,0.403
Allegan County,Michigan,26,005,0.408
Alpena County,Michigan,26,007,0.4389
Antrim County,Michigan,26,009,0.4394
Arenac County,Michigan,26,011,0.432
Baraga County,Michigan,26,013,0.4094
Barry County,Michigan,26,015,0.3988
Bay County,Michigan,26,017,0.4172
Benzie County,Michigan,26,019,0.3885
Berrien County,Michigan,26,021,0.4672
Branch County,Michigan,26,023,0.4128
Calhoun County,Michigan,26,025,0.4422
Cass County,Michigan,26,027,0.4336
Charlevoix County,Michigan,26,029,0.4652
Cheboygan County,Michigan,26,031,0.4645
Chippewa County,Michigan,26,033,0.4409
Clare County,Michigan,26,035,0.4315
Clinton County,Michigan,26,037,0.4231
Crawford County,Michigan,26,039,0.4147
Delta County,Michigan,26,041,0.4142
Dickinson County,Michigan,26,043,0.4439
Eaton County,Michigan,26,045,0.3844
Emmet County,Michigan,26,047,0.4778
Genesee County,Michigan,26,049,0.4467
Gladwin County,Michigan,26,051,0.4347
Gogebic County,Michigan,26,053,0.4467
Grand Traverse County,Michigan,26,055,0.4464
Gratiot County,Michigan,26,057,0.4293
Hillsdale County,Michigan,26,059,0.4101
Houghton County,Michigan,26,061,0.4593
Huron County,Michigan,26,063,0.4179
Ingham County,Michigan,26,065,0.4695
Ionia County,Michigan,26,067,0.3938
Iosco County,Michigan,26,069,0.4726
Iron County,Michigan,26,071,0.4141
Isabella County,Michigan,26,073,0.4954
Jackson County,Michigan,26,075,0.423
Kalamazoo County,Michigan,26,077,0.4743
Kalkaska County,Michigan,26,079,0.3984
Kent County,Michigan,26,081,0.446
Keweenaw County,Michigan,26,083,0.4266
Lake County,Michigan,26,085,0.4369
Lapeer County,Michigan,26,087,0.4008
Leelanau County,Michigan,26,089,0.4474
Lenawee County,Michigan,26,091,0.397
Livingston County,Michigan,26,093,0.3898
Luce County,Michigan,26,095,0.3877
Mackinac County,Michigan,26,097,0.4044
Macomb County,Michigan,26,099,0.4131
Manistee County,Michigan,26,101,0.4291
Marquette County,Michigan,26,103,0.4475
Mason County,Michigan,26,105,0.4206
Mecosta County,Michigan,26,107,0.4302
Menominee County,Michigan,26,109,0.4068
Midland County,Michigan,26,111,0.4639
Missaukee County,Michigan,26,113,0.3906
Monroe County,Michigan,26,115,0.4114
Montcalm County,Michigan,26,117,0.4051
Montmorency County,Michigan,26,119,0.4054
Muskegon County,Michigan,26,121,0.4349
Newaygo County,Michigan,26,123,0.4307
Oakland County,Michigan,26,125,0.4644
Oceana County,Michigan,26,127,0.4014
Ogemaw County,Michigan,26,129,0.4389
Ontonagon County,Michigan,26,131,0.4089
Osceola County,Michigan,26,133,0.4044
Oscoda County,Michigan,26,135,0.3875
Otsego County,Michigan,26,137,0.4012
Ottawa County,Michigan,26,139,0.4154
Presque Isle County,Michigan,26,141,0.3983
Roscommon County,Michigan,26,143,0.4705
Saginaw County,Michigan,26,145,0.4419
Saint Clair County,Michigan,26,147,0.4219
Saint Joseph County,Michigan,26,149,0.4182
Sanilac County,Michigan,26,151,0.4222
Schoolcraft County,Michigan,26,153,0.4404
Shiawassee County,Michigan,26,155,0.4117
Tuscola County,Michigan,26,157,0.387
Van Buren County,Michigan,26,159,0.4261
Washtenaw County,Michigan,26,161,0.4689
Wayne County,Michigan,26,163,0.4789
Wexford County,Michigan,26,165,0.4277
Aitkin County,Minnesota,27,001,0.4277
Anoka County,Minnesota,27,003,0.3777
Becker County,Minnesota,27,005,0.4252
Beltrami County,Minnesota,27,007,0.4325
Benton County,Minnesota,27,009,0.4032
Big Stone County,Minnesota,27,011,0.4301
Blue Earth County,Minnesota,27,013,0.4377
Brown County,Minnesota,27,015,0.4283
Carlton County,Minnesota,27,017,0.3978
Carver County,Minnesota,27,019,0.407
Cass County,Minnesota,27,021,0.4356
Chippewa County,Minnesota,27,023,0.4221
Chisago County,Minnesota,27,025,0.3701
Clay County,Minnesota,27,027,0.4024
Clearwater County,Minnesota,27,029,0.4228
Cook County,Minnesota,27,031,0.4414
Cottonwood County,Minnesota,27,033,0.4233
Crow Wing County,Minnesota,27,035,0.4458
Dakota County,Minnesota,27,037,0.3992
Dodge County,Minnesota,27,039,0.3683
Douglas County,Minnesota,27,041,0.4112
Faribault County,Minnesota,27,043,0.4321
Fillmore County,Minnesota,27,045,0.4133
Freeborn County,Minnesota,27,047,0.4414
Goodhue County,Minnesota,27,049,0.4128
Grant County,Minnesota,27,051,0.4069
Hennepin County,Minnesota,27,053,0.4817
Houston County,Minnesota,27,055,0.414
Hubbard County,Minnesota,27,057,0.4299
Isanti County,Minnesota,27,059,0.369
Itasca County,Minnesota,27,061,0.4128
Jackson County,Minnesota,27,063,0.4178
Kanabec County,Minnesota,27,065,0.3727
Kandiyohi County,Minnesota,27,067,0.4417
Kittson County,Minnesota,27,069,0.3977
Koochiching County,Minnesota,27,071,0.4637
Lac qui Parle County,Minnesota,27,073,0.4103
Lake County,Minnesota,27,075,0.4175
Lake of the Woods County,Minnesota,27,077,0.4243
Le Sueur County,Minnesota,27,079,0.3859
Lincoln County,Minnesota,27,081,0.4102
Lyon County,Minnesota,27,083,0.4229
McLeod County,Minnesota,27,085,0.4045
Mahnomen County,Minnesota,27,087,0.4372
Marshall County,Minnesota,27,089,0.3962
Martin County,Minnesota,27,091,0.44
Meeker County,Minnesota,27,093,0.3879
Mille Lacs County,Minnesota,27,095,0.4005
Morrison County,Minnesota,27,097,0.4073
Mower County,Minnesota,27,099,0.4238
Murray County,Minnesota,27,101,0.414
Nicollet County,Minnesota,27,103,0.374
Nobles County,Minnesota,27,105,0.4121
Norman County,Minnesota,27,107,0.4258
Olmsted County,Minnesota,27,109,0.433
Otter Tail County,Minnesota,27,111,0.4184
Pennington County,Minnesota,27,113,0.4073
Pine County,Minnesota,27,115,0.3983
Pipestone County,Minnesota,27,117,0.4195
Polk County,Minnesota,27,119,0.4245
Pope County,Minnesota,27,121,0.4255
Ramsey County,Minnesota,27,123,0.4595
Red Lake County,Minnesota,27,125,0.3809
Redwood County,Minnesota,27,127,0.4391
Renville County,Minnesota,27,129,0.4131
