County,State,State_FIPS,County_FIPS,per_capita_income
Vanderburgh County,Indiana,18,163,24312
Vermillion County,Indiana,18,165,22786
Vigo County,Indiana,18,167,20869
Wabash County,Indiana,18,169,20741
Warren County,Indiana,18,171,25447
Warrick County,Indiana,18,173,30791
Washington County,Indiana,18,175,19721
Wayne County,Indiana,18,177,22082
Wells County,Indiana,18,179,23618
White County,Indiana,18,181,22756
Whitley County,Indiana,18,183,24898
Adair County,Iowa,19,001,24307
Adams County,Iowa,19,003,24105
Allamakee County,Iowa,19,005,22411
Appanoose County,Iowa,19,007,19907
Audubon County,Iowa,19,009,25610
Benton County,Iowa,19,011,26432
Black Hawk County,Iowa,19,013,23721
Boone County,Iowa,19,015,26861
Bremer County,Iowa,19,017,27922
Buchanan County,Iowa,19,019,24792
Buena Vista County,Iowa,19,021,22632
Butler County,Iowa,19,023,24276
Calhoun County,Iowa,19,025,24262
Carroll County,Iowa,19,027,25429
Cass County,Iowa,19,029,22812
Cedar County,Iowa,19,031,25649
Cerro Gordo County,Iowa,19,033,26841
Cherokee County,Iowa,19,035,25416
Chickasaw County,Iowa,19,037,24268
Clarke County,Iowa,19,039,22463
Clay County,Iowa,19,041,26114
Clayton County,Iowa,19,043,23485
Clinton County,Iowa,19,045,24553
Crawford County,Iowa,19,047,21422
Dallas County,Iowa,19,049,34246
Davis County,Iowa,19,051,21650
Decatur County,Iowa,19,053,17477
Delaware County,Iowa,19,055,23519
Des Moines County,Iowa,19,057,23908
Dickinson County,Iowa,19,059,30862
Dubuque County,Iowa,19,061,25525
Emmet County,Iowa,19,063,25400
Fayette County,Iowa,19,065,21897
Floyd County,Iowa,19,067,22812
Franklin County,Iowa,19,069,23759
Fremont County,Iowa,19,071,24180
Greene County,Iowa,19,073,26072
Grundy County,Iowa,19,075,28450
Guthrie County,Iowa,19,077,26981
Hamilton County,Iowa,19,079,24530
Hancock County,Iowa,19,081,24134
Hardin County,Iowa,19,083,24482
Harrison County,Iowa,19,085,25506
Henry County,Iowa,19,087,23767
Howard County,Iowa,19,089,23748
Humboldt County,Iowa,19,091,25372
Ida County,Iowa,19,093,25333
Iowa County,Iowa,19,095,28632
Jackson County,Iowa,19,097,23752
Jasper County,Iowa,19,099,24025
Jefferson County,Iowa,19,101,25224
Johnson County,Iowa,19,103,28746
Jones County,Iowa,19,105,23822
Keokuk County,Iowa,19,107,22159
Kossuth County,Iowa,19,109,29231
Lee County,Iowa,19,111,21292
Linn County,Iowa,19,113,29209
Louisa County,Iowa,19,115,22642
Lucas County,Iowa,19,117,20328
Lyon County,Iowa,19,119,22048
Madison County,Iowa,19,121,26763
Mahaska County,Iowa,19,123,22252
Marion County,Iowa,19,125,25062
Marshall County,Iowa,19,127,23085
Mills County,Iowa,19,129,27099
Mitchell County,Iowa,19,131,23561
Monona County,Iowa,19,133,23126
Monroe County,Iowa,19,135,22504
Montgomery County,Iowa,19,137,22039
Muscatine County,Iowa,19,139,24345
O'Brien County,Iowa,19,141,26821
Osceola County,Iowa,19,143,23278
Page County,Iowa,19,145,22114
Palo Alto County,Iowa,19,147,24027
Plymouth County,Iowa,19,149,28660
Pocahontas County,Iowa,19,151,23556
Polk County,Iowa,19,153,29673
Pottawattamie County,Iowa,19,155,24644
Poweshiek County,Iowa,19,157,25472
Ringgold County,Iowa,19,159,22620
Sac County,Iowa,19,161,26072
Scott County,Iowa,19,163,28010
Shelby County,Iowa,19,165,24628
Sioux County,Iowa,19,167,22568
Story County,Iowa,19,169,26265
Tama County,Iowa,19,171,24089
Taylor County,Iowa,19,173,22977
Union County,Iowa,19,175,21332
Van Buren County,Iowa,19,177,20510
Wapello County,Iowa,19,179,22570
Warren County,Iowa,19,181,29045
Washington County,Iowa,19,183,24615
Wayne County,Iowa,19,185,20107
Webster County,Iowa,19,187,23718
Winnebago County,Iowa,19,189,23538
Winneshiek County,Iowa,19,191,24170
Woodbury County,Iowa,19,193,22652
Worth County,Iowa,19,195,27773
Wright County,Iowa,19,197,23786
Allen County,Kansas,20,001,20367
Anderson County,Kansas,20,003,21022
Atchison County,Kansas,20,005,21461
Barber County,Kansas,20,007,25082
Barton County,Kansas,20,009,24639
Bourbon County,Kansas,20,011,18736
Brown County,Kansas,20,013,19822
Butler County,Kansas,20,015,26710
Chase County,Kansas,20,017,20530
Chautauqua County,Kansas,20,019,20836
Cherokee County,Kansas,20,021,19661
Cheyenne County,Kansas,20,023,21318
Clark County,Kansas,20,025,27172
Clay County,Kansas,20,027,24719
Cloud County,Kansas,20,029,19570
Coffey County,Kansas,20,031,25512
Comanche County,Kansas,20,033,23419
Cowley County,Kansas,20,035,20855
Crawford County,Kansas,20,037,20396
Decatur County,Kansas,20,039,22673
Dickinson County,Kansas,20,041,23035
Doniphan County,Kansas,20,043,22051
Douglas County,Kansas,20,045,25654
Edwards County,Kansas,20,047,24415
Elk County,Kansas,20,049,20646
Ellis County,Kansas,20,051,24441
Ellsworth County,Kansas,20,053,22310
Finney County,Kansas,20,055,21872
Ford County,Kansas,20,057,20104
Franklin County,Kansas,20,059,23267
Geary County,Kansas,20,061,21153
Gove County,Kansas,20,063,23672
Graham County,Kansas,20,065,25418
Grant County,Kansas,20,067,26633
Gray County,Kansas,20,069,23363
Greeley County,Kansas,20,071,31525
Greenwood County,Kansas,20,073,22032
Hamilton County,Kansas,20,075,21258
Harper County,Kansas,20,077,22805
Harvey County,Kansas,20,079,23574
Haskell County,Kansas,20,081,24075
Hodgeman County,Kansas,20,083,22804
Jackson County,Kansas,20,085,24200
Jefferson County,Kansas,20,087,26461
Jewell County,Kansas,20,089,22497
Johnson County,Kansas,20,091,38428
Kearny County,Kansas,20,093,21536
Kingman County,Kansas,20,095,23714
Kiowa County,Kansas,20,097,21177
Labette County,Kansas,20,099,22137
Lane County,Kansas,20,101,25997
Leavenworth County,Kansas,20,103,26620
Lincoln County,Kansas,20,105,23566
Linn County,Kansas,20,107,23329
Logan County,Kansas,20,109,24544
Lyon County,Kansas,20,111,18898
McPherson County,Kansas,20,113,26357
Marion County,Kansas,20,115,21847
Marshall County,Kansas,20,117,22094
Meade County,Kansas,20,119,24862
Miami County,Kansas,20,121,26945
Mitchell County,Kansas,20,123,24499
Montgomery County,Kansas,20,125,21013
Morris County,Kansas,20,127,24621
Morton County,Kansas,20,129,23022
Nemaha County,Kansas,20,131,24126
Neosho County,Kansas,20,133,19651
Ness County,Kansas,20,135,30005
Norton County,Kansas,20,137,20480
Osage County,Kansas,20,139,24319
Osborne County,Kansas,20,141,25362
Ottawa County,Kansas,20,143,23559
Pawnee County,Kansas,20,145,22239
Phillips County,Kansas,20,147,22283
Pottawatomie County,Kansas,20,149,24438
Pratt County,Kansas,20,151,24855
Rawlins County,Kansas,20,153,25250
Reno County,Kansas,20,155,22578
Republic County,Kansas,20,157,25647
Rice County,Kansas,20,159,21904
Riley County,Kansas,20,161,21578
Rooks County,Kansas,20,163,23846
Rush County,Kansas,20,165,24259
Russell County,Kansas,20,167,26249
Saline County,Kansas,20,169,24426
Scott County,Kansas,20,171,26108
Sedgwick County,Kansas,20,173,25832
Seward County,Kansas,20,175,18514
Shawnee County,Kansas,20,177,26295
Sheridan County,Kansas,20,179,25245
Sherman County,Kansas,20,181,20799
Smith County,Kansas,20,183,25797
Stafford County,Kansas,20,185,22871
Stanton County,Kansas,20,187,21412
Stevens County,Kansas,20,189,25826
Sumner County,Kansas,20,191,22778
Thomas County,Kansas,20,193,25816
Trego County,Kansas,20,195,22292
Wabaunsee County,Kansas,20,197,22987
Wallace County,Kansas,20,199,23894
Washington County,Kansas,20,201,21391
Wichita County,Kansas,20,203,21734
Wilson County,Kansas,20,205,19143
Woodson County,Kansas,20,207,22687
Wyandotte County,Kansas,20,209,19214
Adair County,Kentucky,21,001,15962
Allen County,Kentucky,21,003,17582
Anderson County,Kentucky,21,005,24910
Ballard County,Kentucky,21,007,24405
Barren County,Kentucky,21,009,19991
Bath County,Kentucky,21,011,15630
Bell County,Kentucky,21,013,14745
Boone County,Kentucky,21,015,28630
Bourbon County,Kentucky,21,017,22566
Boyd County,Kentucky,21,019,22698
Boyle County,Kentucky,21,021,23499
Bracken County,Kentucky,21,023,19701
Breathitt County,Kentucky,21,025,15048
Breckinridge County,Kentucky,21,027,17872
Bullitt County,Kentucky,21,029,23357
Butler County,Kentucky,21,031,17163
Caldwell County,Kentucky,21,033,20001
Calloway County,Kentucky,21,035,21273
Campbell County,Kentucky,21,037,27501
Carlisle County,Kentucky,21,039,17926
Carroll County,Kentucky,21,041,20966
Carter County,Kentucky,21,043,19559
Casey County,Kentucky,21,045,14813
Christian County,Kentucky,21,047,18623
Clark County,Kentucky,21,049,24022
Clay County,Kentucky,21,051,12568
Clinton County,Kentucky,21,053,15876
Crittenden County,Kentucky,21,055,20382
Cumberland County,Kentucky,21,057,15546
Daviess County,Kentucky,21,059,22516
Edmonson County,Kentucky,21,061,19588
Elliott County,Kentucky,21,063,13952
Estill County,Kentucky,21,065,16212
Fayette County,Kentucky,21,067,29125
Fleming County,Kentucky,21,069,17456
Floyd County,Kentucky,21,071,16201
Franklin County,Kentucky,21,073,26714
Fulton County,Kentucky,21,075,18074
Gallatin County,Kentucky,21,077,19113
Garrard County,Kentucky,21,079,19437
Grant County,Kentucky,21,081,20894
Graves County,Kentucky,21,083,20326
Grayson County,Kentucky,21,085,17720
Green County,Kentucky,21,087,20981
Greenup County,Kentucky,21,089,21565
Hancock County,Kentucky,21,091,21352
Hardin County,Kentucky,21,093,23719
Harlan County,Kentucky,21,095,15146
Harrison County,Kentucky,21,097,19711
Hart County,Kentucky,21,099,16796
Henderson County,Kentucky,21,101,22875
Henry County,Kentucky,21,103,21156
Hickman County,Kentucky,21,105,20732
Hopkins County,Kentucky,21,107,21885
Jackson County,Kentucky,21,109,14172
Jefferson County,Kentucky,21,111,27301
Jessamine County,Kentucky,21,113,25006
Johnson County,Kentucky,21,115,19276
Kenton County,Kentucky,21,117,27484
Knott County,Kentucky,21,119,16857
Knox County,Kentucky,21,121,14673
Larue County,Kentucky,21,123,18499
Laurel County,Kentucky,21,125,19823
Lawrence County,Kentucky,21,127,16839
Lee County,Kentucky,21,129,14340
Leslie County,Kentucky,21,131,16345
Letcher County,Kentucky,21,133,17203
Lewis County,Kentucky,21,135,14898
Lincoln County,Kentucky,21,137,16511
Livingston County,Kentucky,21,139,20511
Logan County,Kentucky,21,141,19502
Lyon County,Kentucky,21,143,21128
McCracken County,Kentucky,21,145,25676
McCreary County,Kentucky,21,147,12425
McLean County,Kentucky,21,149,21219
Madison County,Kentucky,21,151,21737
Magoffin County,Kentucky,21,153,14506
Marion County,Kentucky,21,155,18784
Marshall County,Kentucky,21,157,23304
Martin County,Kentucky,21,159,13759
Mason County,Kentucky,21,161,22599
Meade County,Kentucky,21,163,20188
Menifee County,Kentucky,21,165,14069
Mercer County,Kentucky,21,167,23723
Metcalfe County,Kentucky,21,169,16577
Monroe County,Kentucky,21,171,15876
Montgomery County,Kentucky,21,173,21168
Morgan County,Kentucky,21,175,19623
Muhlenberg County,Kentucky,21,177,19452
Nelson County,Kentucky,21,179,21938
Nicholas County,Kentucky,21,181,18758
Ohio County,Kentucky,21,183,19090
Oldham County,Kentucky,21,185,33366
Owen County,Kentucky,21,187,22897
Owsley County,Kentucky,21,189,11883
Pendleton County,Kentucky,21,191,20758
Perry County,Kentucky,21,193,19357
Pike County,Kentucky,21,195,19326
Powell County,Kentucky,21,197,15007
Pulaski County,Kentucky,21,199,20220
Robertson County,Kentucky,21,201,13749
Rockcastle County,Kentucky,21,203,15506
Rowan County,Kentucky,21,205,16889
Russell County,Kentucky,21,207,18626
Scott County,Kentucky,21,209,27188
Shelby County,Kentucky,21,211,27655
Simpson County,Kentucky,21,213,20736
Spencer County,Kentucky,21,215,26834
Taylor County,Kentucky,21,217,18087
Todd County,Kentucky,21,219,18176
Trigg County,Kentucky,21,221,23489
Trimble County,Kentucky,21,223,21996
Union County,Kentucky,21,225,18681
Warren County,Kentucky,21,227,23635
Washington County,Kentucky,21,229,21206
Wayne County,Kentucky,21,231,15620
Webster County,Kentucky,21,233,20058
Whitley County,Kentucky,21,235,15430
Wolfe County,Kentucky,21,237,12058
Woodford County,Kentucky,21,239,28816
Acadia Parish,Louisiana,22,001,19027
Allen Parish,Louisiana,22,003,18287
Ascension Parish,Louisiana,22,005,27756
Assumption Parish,Louisiana,22,007,21752
Avoyelles Parish,Louisiana,22,009,17497
Beauregard Parish,Louisiana,22,011,21808
Bienville Parish,Louisiana,22,013,18691
Bossier Parish,Louisiana,22,015,26248
Caddo Parish,Louisiana,22,017,23743
Calcasieu Parish,Louisiana,22,019,24013
Caldwell Parish,Louisiana,22,021,22111
Cameron Parish,Louisiana,22,023,24649
Catahoula Parish,Louisiana,22,025,17245
Claiborne Parish,Louisiana,22,027,17654
Concordia Parish,Louisiana,22,029,16947
De Soto Parish,Louisiana,22,031,21122
East Baton Rouge Parish,Louisiana,22,033,26714
East Carroll Parish,Louisiana,22,035,20767
East Feliciana Parish,Louisiana,22,037,19508
Evangeline Parish,Louisiana,22,039,18171
Franklin Parish,Louisiana,22,041,19737
Grant Parish,Louisiana,22,043,18427
Iberia Parish,Louisiana,22,045,21316
Iberville Parish,Louisiana,22,047,20624
Jackson Parish,Louisiana,22,049,20057
Jefferson Parish,Louisiana,22,051,26528
Jefferson Davis Parish,Louisiana,22,053,21208
Lafayette Parish,Louisiana,22,055,27808
Lafourche Parish,Louisiana,22,057,24324
LaSalle Parish,Louisiana,22,059,21962
Lincoln Parish,Louisiana,22,061,19635
Livingston Parish,Louisiana,22,063,24376
Madison Parish,Louisiana,22,065,14255
Morehouse Parish,Louisiana,22,067,15842
Natchitoches Parish,Louisiana,22,069,19144
Orleans Parish,Louisiana,22,071,25668
Ouachita Parish,Louisiana,22,073,22470
Plaquemines Parish,Louisiana,22,075,25015
Pointe Coupee Parish,Louisiana,22,077,22693
Rapides Parish,Louisiana,22,079,21959
Red River Parish,Louisiana,22,081,20300
Richland Parish,Louisiana,22,083,18066
Sabine Parish,Louisiana,22,085,21643
Saint Bernard Parish,Louisiana,22,087,20003
Saint Charles Parish,Louisiana,22,089,26400
Saint Helena Parish,Louisiana,22,091,17885
Saint James Parish,Louisiana,22,093,23332
Saint John the Baptist Parish,Louisiana,22,095,21373
Saint Landry Parish,Louisiana,22,097,18789
Saint Martin Parish,Louisiana,22,099,21116
Saint Mary Parish,Louisiana,22,101,20411
Saint Tammany Parish,Louisiana,22,103,30133
Tangipahoa Parish,Louisiana,22,105,20750
Tensas Parish,Louisiana,22,107,16552
Terrebonne Parish,Louisiana,22,109,23553
Union Parish,Louisiana,22,111,20273
Vermilion Parish,Louisiana,22,113,22193
Vernon Parish,Louisiana,22,115,21081
Washington Parish,Louisiana,22,117,17537
Webster Parish,Louisiana,22,119,20132
West Baton Rouge Parish,Louisiana,22,121,23404
West Carroll Parish,Louisiana,22,123,17292
West Feliciana Parish,Louisiana,22,125,19031
Winn Parish,Louisiana,22,127,15662
Androscoggin County,Maine,23,001,23663
Aroostook County,Maine,23,003,20659
Cumberland County,Maine,23,005,32277
Franklin County,Maine,23,007,21595
Hancock County,Maine,23,009,27227
Kennebec County,Maine,23,011,25023
Knox County,Maine,23,013,26504
Lincoln County,Maine,23,015,28741
Oxford County,Maine,23,017,21735
Penobscot County,Maine,23,019,23366
Piscataquis County,Maine,23,021,20871
Sagadahoc County,Maine,23,023,28370
Somerset County,Maine,23,025,21105
Waldo County,Maine,23,027,22706
Washington County,Maine,23,029,19527
York County,Maine,23,031,28321
Allegany County,Maryland,24,001,21357
Anne Arundel County,Maryland,24,003,39857
Baltimore County,Maryland,24,005,34304
Calvert County,Maryland,24,009,37321
Caroline County,Maryland,24,011,25652
Carroll County,Maryland,24,013,35098
Cecil County,Maryland,24,015,29079
Charles County,Maryland,24,017,36519
Dorchester County,Maryland,24,019,26208
Frederick County,Maryland,24,021,36343
Garrett County,Maryland,24,023,24779
Harford County,Maryland,24,025,34659
Howard County,Maryland,24,027,46594
Kent County,Maryland,24,029,31691
Queen Anne's County,Maryland,24,035,37366
Saint Mary's County,Maryland,24,037,34718
Somerset County,Maryland,24,039,17599
Talbot County,Maryland,24,041,38199
Washington County,Maryland,24,043,26392
Wicomico County,Maryland,24,045,25929
Worcester County,Maryland,24,047,32811
Baltimore City,Maryland,24,510,23853
Montgomery County,Maryland,24,031,48357
Prince George's County,Maryland,24,033,32117
Barnstable County,Massachusetts,25,001,36000
Berkshire County,Massachusetts,25,003,29387
Bristol County,Massachusetts,25,005,28682
Dukes County,Massachusetts,25,007,33228
Essex County,Massachusetts,25,009,34858
Franklin County,Massachusetts,25,011,28313
Hampden County,Massachusetts,25,013,25363
Hampshire County,Massachusetts,25,015,29113
Middlesex County,Massachusetts,25,017,41453
Nantucket County,Massachusetts,25,019,51456
Norfolk County,Massachusetts,25,021,43685
Plymouth County,Massachusetts,25,023,34285
Suffolk County,Massachusetts,25,025,32034
Worcester County,Massachusetts,25,027,31470
Alcona County,Michigan,26,001,21003
Alger County,Michigan,26,003,19858
Allegan County,Michigan,26,005,23395
Alpena County,Michigan,26,007,21867
Antrim County,Michigan,26,009,23941
Arenac County,Michigan,26,011,19386
Baraga County,Michigan,26,013,19076
Barry County,Michigan,26,015,24989
Bay County,Michigan,26,017,23642
Benzie County,Michigan,26,019,24267
Berrien County,Michigan,26,021,24490
Branch County,Michigan,26,023,19563
Calhoun County,Michigan,26,025,22430
Cass County,Michigan,26,027,23045
Charlevoix County,Michigan,26,029,28226
Cheboygan County,Michigan,26,031,22379
Chippewa County,Michigan,26,033,20744
Clare County,Michigan,26,035,18413
Clinton County,Michigan,26,037,27723
Crawford County,Michigan,26,039,21583
Delta County,Michigan,26,041,22208
Dickinson County,Michigan,26,043,24963
Eaton County,Michigan,26,045,26296
Emmet County,Michigan,26,047,29465
Genesee County,Michigan,26,049,22577
Gladwin County,Michigan,26,051,20677
Gogebic County,Michigan,26,053,20759
Grand Traverse County,Michigan,26,055,27617
Gratiot County,Michigan,26,057,18936
Hillsdale County,Michigan,26,059,20428
Houghton County,Michigan,26,061,18556
Huron County,Michigan,26,063,21845
Ingham County,Michigan,26,065,24322
Ionia County,Michigan,26,067,19994
Iosco County,Michigan,26,069,21303
Iron County,Michigan,26,071,20099
Isabella County,Michigan,26,073,18738
Jackson County,Michigan,26,075,22227
Kalamazoo County,Michigan,26,077,25620
Kalkaska County,Michigan,26,079,19685
Kent County,Michigan,26,081,25410
Keweenaw County,Michigan,26,083,21218
Lake County,Michigan,26,085,16741
Lapeer County,Michigan,26,087,24358
Leelanau County,Michigan,26,089,32311
Lenawee County,Michigan,26,091,22449
Livingston County,Michigan,26,093,31751
Luce County,Michigan,26,095,18294
Mackinac County,Michigan,26,097,22195
Macomb County,Michigan,26,099,26661
Manistee County,Michigan,26,101,22258
Marquette County,Michigan,26,103,23464
Mason County,Michigan,26,105,22494
Mecosta County,Michigan,26,107,19320
Menominee County,Michigan,26,109,21886
Midland County,Michigan,26,111,29451
Missaukee County,Michigan,26,113,19740
Monroe County,Michigan,26,115,25774
Montcalm County,Michigan,26,117,19010
Montmorency County,Michigan,26,119,19264
Muskegon County,Michigan,26,121,20222
Newaygo County,Michigan,26,123,21120
Oakland County,Michigan,26,125,36314
Oceana County,Michigan,26,127,18916
Ogemaw County,Michigan,26,129,18909
Ontonagon County,Michigan,26,131,22195
Osceola County,Michigan,26,133,18228
Oscoda County,Michigan,26,135,18706
Otsego County,Michigan,26,137,23179
Ottawa County,Michigan,26,139,25197
Presque Isle County,Michigan,26,141,21926
Roscommon County,Michigan,26,143,21637
Saginaw County,Michigan,26,145,22257
Saint Clair County,Michigan,26,147,23960
Saint Joseph County,Michigan,26,149,20772
Sanilac County,Michigan,26,151,20056
Schoolcraft County,Michigan,26,153,21134
Shiawassee County,Michigan,26,155,22727
Tuscola County,Michigan,26,157,20503
Van Buren County,Michigan,26,159,21898
Washtenaw County,Michigan,26,161,32529
Wayne County,Michigan,26,163,22351
Wexford County,Michigan,26,165,20627
Aitkin County,Minnesota,27,001,24694
Anoka County,Minnesota,27,003,29894
Becker County,Minnesota,27,005,25233
Beltrami County,Minnesota,27,007,21753
Benton County,Minnesota,27,009,23924
Big Stone County,Minnesota,27,011,24960
Blue Earth County,Minnesota,27,013,23996
Brown County,Minnesota,27,015,26046
Carlton County,Minnesota,27,017,24808
Carver County,Minnesota,27,019,36807
Cass County,Minnesota,27,021,24772
Chippewa County,Minnesota,27,023,24211
Chisago County,Minnesota,27,025,27626
Clay County,Minnesota,27,027,23771
Clearwater County,Minnesota,27,029,21466
Cook County,Minnesota,27,031,30501
Cottonwood County,Minnesota,27,033,22028
Crow Wing County,Minnesota,27,035,25645
Dakota County,Minnesota,27,037,34822
Dodge County,Minnesota,27,039,27776
Douglas County,Minnesota,27,041,26301
Faribault County,Minnesota,27,043,23185
Fillmore County,Minnesota,27,045,24318
Freeborn County,Minnesota,27,047,24409
Goodhue County,Minnesota,27,049,27996
Grant County,Minnesota,27,051,24169
Hennepin County,Minnesota,27,053,36858
Houston County,Minnesota,27,055,25791
Hubbard County,Minnesota,27,057,24869
Isanti County,Minnesota,27,059,25184
Itasca County,Minnesota,27,061,24067
Jackson County,Minnesota,27,063,25744
Kanabec County,Minnesota,27,065,21350
Kandiyohi County,Minnesota,27,067,27053
Kittson County,Minnesota,27,069,25973
Koochiching County,Minnesota,27,071,24829
Lac qui Parle County,Minnesota,27,073,25519
Lake County,Minnesota,27,075,26675
Lake of the Woods County,Minnesota,27,077,25999
Le Sueur County,Minnesota,27,079,26481
Lincoln County,Minnesota,27,081,25570
Lyon County,Minnesota,27,083,24125
McLeod County,Minnesota,27,085,27704
Mahnomen County,Minnesota,27,087,18533
Marshall County,Minnesota,27,089,25828
Martin County,Minnesota,27,091,25354
Meeker County,Minnesota,27,093,24766
Mille Lacs County,Minnesota,27,095,22221
Morrison County,Minnesota,27,097,23154
Mower County,Minnesota,27,099,24170
Murray County,Minnesota,27,101,25344
Nicollet County,Minnesota,27,103,26108
Nobles County,Minnesota,27,105,21634
Norman County,Minnesota,27,107,23463
Olmsted County,Minnesota,27,109,33850
Otter Tail County,Minnesota,27,111,24740
Pennington County,Minnesota,27,113,23142
Pine County,Minnesota,27,115,21769
Pipestone County,Minnesota,27,117,23310
Polk County,Minnesota,27,119,24274
Pope County,Minnesota,27,121,27727
Ramsey County,Minnesota,27,123,29437
Red Lake County,Minnesota,27,125,22408
Redwood County,Minnesota,27,127,24493
Renville County,Minnesota,27,129,24317
Rice County,Minnesota,27,131,24783
Rock County,Minnesota,27,133,23094
Roseau County,Minnesota,27,135,23730
Saint Louis County,Minnesota,27,137,25586
Scott County,Minnesota,27,139,34532
Sherburne County,Minnesota,27,141,27444
Sibley County,Minnesota,27,143,24563
Stearns County,Minnesota,27,145,25329
Steele County,Minnesota,27,147,26114
Stevens County,Minnesota,27,149,25855
Swift County,Minnesota,27,151,22699
Todd County,Minnesota,27,153,21406
Traverse County,Minnesota,27,155,25743
Wabasha County,Minnesota,27,157,27339
Wadena County,Minnesota,27,159,19812
Waseca County,Minnesota,27,161,24408
Washington County,Minnesota,27,163,36786
Watonwan County,Minnesota,27,165,24187
Wilkin County,Minnesota,27,167,25118
Winona County,Minnesota,27,169,22327
Wright County,Minnesota,27,171,29231
Yellow Medicine County,Minnesota,27,173,23718
Adams County,Mississippi,28,001,17249
Alcorn County,Mississippi,28,003,17920
Amite County,Mississippi,28,005,17681
Attala County,Mississippi,28,007,17701
Benton County,Mississippi,28,009,16724
Bolivar County,Mississippi,28,011,16114
Calhoun County,Mississippi,28,013,16034
Carroll County,Mississippi,28,015,16412
Chickasaw County,Mississippi,28,017,15978
Choctaw County,Mississippi,28,019,16584
Claiborne County,Mississippi,28,021,12238
Clarke County,Mississippi,28,023,18050
Clay County,Mississippi,28,025,18057
Coahoma County,Mississippi,28,027,16116
Copiah County,Mississippi,28,029,17823
Covington County,Mississippi,28,031,16917
DeSoto County,Mississippi,28,033,25065
Forrest County,Mississippi,28,035,20238
Franklin County,Mississippi,28,037,22138
George County,Mississippi,28,039,20529
Greene County,Mississippi,28,041,14759
Grenada County,Mississippi,28,043,20116
Hancock County,Mississippi,28,045,22596
Harrison County,Mississippi,28,047,23111
Hinds County,Mississippi,28,049,20878
Holmes County,Mississippi,28,051,11966
Humphreys County,Mississippi,28,053,13448
Issaquena County,Mississippi,28,055,10458
Itawamba County,Mississippi,28,057,18307
Jackson County,Mississippi,28,059,23547
Jasper County,Mississippi,28,061,18696
Jefferson County,Mississippi,28,063,12857
Jefferson Davis County,Mississippi,28,065,15423
Jones County,Mississippi,28,067,19494
Kemper County,Mississippi,28,069,14432
Lafayette County,Mississippi,28,071,21854
Lamar County,Mississippi,28,073,27399
Lauderdale County,Mississippi,28,075,20688
Lawrence County,Mississippi,28,077,19896
Leake County,Mississippi,28,079,15559
Lee County,Mississippi,28,081,22358
Leflore County,Mississippi,28,083,12754
Lincoln County,Mississippi,28,085,21045
Lowndes County,Mississippi,28,087,21627
Madison County,Mississippi,28,089,32223
Marion County,Mississippi,28,091,18077
Marshall County,Mississippi,28,093,17656
Monroe County,Mississippi,28,095,18573
Montgomery County,Mississippi,28,097,16128
Neshoba County,Mississippi,28,099,17718
Newton County,Mississippi,28,101,17576
Noxubee County,Mississippi,28,103,12508
Oktibbeha County,Mississippi,28,105,19330
Panola County,Mississippi,28,107,16449
Pearl River County,Mississippi,28,109,20347
Perry County,Mississippi,28,111,17857
Pike County,Mississippi,28,113,18454
Pontotoc County,Mississippi,28,115,17759
Prentiss County,Mississippi,28,117,17115
Quitman County,Mississippi,28,119,13293
Rankin County,Mississippi,28,121,27183
Scott County,Mississippi,28,123,17435
Sharkey County,Mississippi,28,125,14750
Simpson County,Mississippi,28,127,18305
Smith County,Mississippi,28,129,19545
Stone County,Mississippi,28,131,23209
Sunflower County,Mississippi,28,133,12601
Tallahatchie County,Mississippi,28,135,13265
Tate County,Mississippi,28,137,19882
Tippah County,Mississippi,28,139,18719
Tishomingo County,Mississippi,28,141,18063
Tunica County,Mississippi,28,143,14963
Union County,Mississippi,28,145,18636
Walthall County,Mississippi,28,147,16592
Warren County,Mississippi,28,149,22181
Washington County,Mississippi,28,151,16856
Wayne County,Mississippi,28,153,17879
Webster County,Mississippi,28,155,18969
Wilkinson County,Mississippi,28,157,18254
Winston County,Mississippi,28,159,18313
Yalobusha County,Mississippi,28,161,17640
Yazoo County,Mississippi,28,163,14730
Adair County,Missouri,29,001,17997
Andrew County,Missouri,29,003,25409
Atchison County,Missouri,29,005,23976
Audrain County,Missouri,29,007,19275
Barry County,Missouri,29,009,19755
Barton County,Missouri,29,011,19036
Bates County,Missouri,29,013,19882
Benton County,Missouri,29,015,20551
Bollinger County,Missouri,29,017,18709
Boone County,Missouri,29,019,25970
Buchanan County,Missouri,29,021,22349
Butler County,Missouri,29,023,19464
Caldwell County,Missouri,29,025,20225
Callaway County,Missouri,29,027,23487
Camden County,Missouri,29,029,25068
Cape Girardeau County,Missouri,29,031,23445
Carroll County,Missouri,29,033,25546
Carter County,Missouri,29,035,15597
Cass County,Missouri,29,037,27129
Cedar County,Missouri,29,039,15980
Chariton County,Missouri,29,041,19904
Christian County,Missouri,29,043,24284
Clark County,Missouri,29,045,20014
Clay County,Missouri,29,047,29326
Clinton County,Missouri,29,049,24553
Cole County,Missouri,29,051,26626
Cooper County,Missouri,29,053,21316
Crawford County,Missouri,29,055,17416
Dade County,Missouri,29,057,17738
Dallas County,Missouri,29,059,18384
Daviess County,Missouri,29,061,19714
DeKalb County,Missouri,29,063,17754
Dent County,Missouri,29,065,19003
Douglas County,Missouri,29,067,16175
Dunklin County,Missouri,29,069,17904
