County,State,State_FIPS,County_FIPS,per_capita_income
Vanderburgh County,Indiana,18,163,24522
Vermillion County,Indiana,18,165,22703
Vigo County,Indiana,18,167,21444
Wabash County,Indiana,18,169,20863
Warren County,Indiana,18,171,25904
Warrick County,Indiana,18,173,29915
Washington County,Indiana,18,175,20268
Wayne County,Indiana,18,177,21700
Wells County,Indiana,18,179,24026
White County,Indiana,18,181,23130
Whitley County,Indiana,18,183,23977
Adair County,Iowa,19,001,25147
Adams County,Iowa,19,003,25709
Allamakee County,Iowa,19,005,23392
Appanoose County,Iowa,19,007,20463
Audubon County,Iowa,19,009,26855
Benton County,Iowa,19,011,26744
Black Hawk County,Iowa,19,013,23910
Boone County,Iowa,19,015,26899
Bremer County,Iowa,19,017,28276
Buchanan County,Iowa,19,019,26058
Buena Vista County,Iowa,19,021,22965
Butler County,Iowa,19,023,24361
Calhoun County,Iowa,19,025,25469
Carroll County,Iowa,19,027,25301
Cass County,Iowa,19,029,24001
Cedar County,Iowa,19,031,26604
Cerro Gordo County,Iowa,19,033,26764
Cherokee County,Iowa,19,035,25801
Chickasaw County,Iowa,19,037,24378
Clarke County,Iowa,19,039,23397
Clay County,Iowa,19,041,26872
Clayton County,Iowa,19,043,24378
Clinton County,Iowa,19,045,24998
Crawford County,Iowa,19,047,21892
Dallas County,Iowa,19,049,35116
Davis County,Iowa,19,051,22227
Decatur County,Iowa,19,053,18926
Delaware County,Iowa,19,055,24989
Des Moines County,Iowa,19,057,24225
Dickinson County,Iowa,19,059,31529
Dubuque County,Iowa,19,061,26034
Emmet County,Iowa,19,063,26740
Fayette County,Iowa,19,065,22335
Floyd County,Iowa,19,067,23480
Franklin County,Iowa,19,069,25102
Fremont County,Iowa,19,071,25422
Greene County,Iowa,19,073,26461
Grundy County,Iowa,19,075,29044
Guthrie County,Iowa,19,077,25941
Hamilton County,Iowa,19,079,24517
Hancock County,Iowa,19,081,24729
Hardin County,Iowa,19,083,24261
Harrison County,Iowa,19,085,25348
Henry County,Iowa,19,087,23577
Howard County,Iowa,19,089,23541
Humboldt County,Iowa,19,091,26616
Ida County,Iowa,19,093,25363
Iowa County,Iowa,19,095,29053
Jackson County,Iowa,19,097,24253
Jasper County,Iowa,19,099,24096
Jefferson County,Iowa,19,101,25048
Johnson County,Iowa,19,103,29294
Jones County,Iowa,19,105,24726
Keokuk County,Iowa,19,107,21978
Kossuth County,Iowa,19,109,29333
Lee County,Iowa,19,111,22117
Linn County,Iowa,19,113,29739
Louisa County,Iowa,19,115,23149
Lucas County,Iowa,19,117,21240
Lyon County,Iowa,19,119,22714
Madison County,Iowa,19,121,27745
Mahaska County,Iowa,19,123,22931
Marion County,Iowa,19,125,24898
Marshall County,Iowa,19,127,23121
Mills County,Iowa,19,129,27382
Mitchell County,Iowa,19,131,24292
Monona County,Iowa,19,133,23844
Monroe County,Iowa,19,135,23291
Montgomery County,Iowa,19,137,22811
Muscatine County,Iowa,19,139,24386
O'Brien County,Iowa,19,141,26338
Osceola County,Iowa,19,143,24306
Page County,Iowa,19,145,22895
Palo Alto County,Iowa,19,147,23514
Plymouth County,Iowa,19,149,29020
Pocahontas County,Iowa,19,151,24073
Polk County,Iowa,19,153,29973
Pottawattamie County,Iowa,19,155,25239
Poweshiek County,Iowa,19,157,25606
Ringgold County,Iowa,19,159,22382
Sac County,Iowa,19,161,25811
Scott County,Iowa,19,163,28764
Shelby County,Iowa,19,165,25031
Sioux County,Iowa,19,167,23632
Story County,Iowa,19,169,25856
Tama County,Iowa,19,171,24127
Taylor County,Iowa,19,173,22872
Union County,Iowa,19,175,21792
Van Buren County,Iowa,19,177,20704
Wapello County,Iowa,19,179,22825
Warren County,Iowa,19,181,29282
Washington County,Iowa,19,183,25438
Wayne County,Iowa,19,185,20966
Webster County,Iowa,19,187,24107
Winnebago County,Iowa,19,189,24057
Winneshiek County,Iowa,19,191,24564
Woodbury County,Iowa,19,193,22921
Worth County,Iowa,19,195,28854
Wright County,Iowa,19,197,24828
Allen County,Kansas,20,001,20521
Anderson County,Kansas,20,003,21757
Atchison County,Kansas,20,005,21952
Barber County,Kansas,20,007,25276
Barton County,Kansas,20,009,25463
Bourbon County,Kansas,20,011,19155
Brown County,Kansas,20,013,20273
Butler County,Kansas,20,015,27081
Chase County,Kansas,20,017,21465
Chautauqua County,Kansas,20,019,21544
Cherokee County,Kansas,20,021,19522
Cheyenne County,Kansas,20,023,23111
Clark County,Kansas,20,025,26062
Clay County,Kansas,20,027,24286
Cloud County,Kansas,20,029,20056
Coffey County,Kansas,20,031,25935
Comanche County,Kansas,20,033,21954
Cowley County,Kansas,20,035,21245
Crawford County,Kansas,20,037,20508
Decatur County,Kansas,20,039,22858
Dickinson County,Kansas,20,041,23995
Doniphan County,Kansas,20,043,22427
Douglas County,Kansas,20,045,25723
Edwards County,Kansas,20,047,23360
Elk County,Kansas,20,049,19816
Ellis County,Kansas,20,051,24625
Ellsworth County,Kansas,20,053,23437
Finney County,Kansas,20,055,21925
Ford County,Kansas,20,057,20398
Franklin County,Kansas,20,059,23193
Geary County,Kansas,20,061,21969
Gove County,Kansas,20,063,24866
Graham County,Kansas,20,065,26971
Grant County,Kansas,20,067,24534
Gray County,Kansas,20,069,24574
Greeley County,Kansas,20,071,28245
Greenwood County,Kansas,20,073,23047
Hamilton County,Kansas,20,075,23559
Harper County,Kansas,20,077,22743
Harvey County,Kansas,20,079,23181
Haskell County,Kansas,20,081,24337
Hodgeman County,Kansas,20,083,28353
Jackson County,Kansas,20,085,24693
Jefferson County,Kansas,20,087,26974
Jewell County,Kansas,20,089,22371
Johnson County,Kansas,20,091,38845
Kearny County,Kansas,20,093,21298
Kingman County,Kansas,20,095,23870
Kiowa County,Kansas,20,097,23136
Labette County,Kansas,20,099,21509
Lane County,Kansas,20,101,27432
Leavenworth County,Kansas,20,103,26733
Lincoln County,Kansas,20,105,23939
Linn County,Kansas,20,107,26860
Logan County,Kansas,20,109,25608
Lyon County,Kansas,20,111,19421
McPherson County,Kansas,20,113,27161
Marion County,Kansas,20,115,21827
Marshall County,Kansas,20,117,22606
Meade County,Kansas,20,119,25644
Miami County,Kansas,20,121,28019
Mitchell County,Kansas,20,123,25789
Montgomery County,Kansas,20,125,21696
Morris County,Kansas,20,127,24528
Morton County,Kansas,20,129,22287
Nemaha County,Kansas,20,131,23926
Neosho County,Kansas,20,133,20026
Ness County,Kansas,20,135,30256
Norton County,Kansas,20,137,21518
Osage County,Kansas,20,139,24358
Osborne County,Kansas,20,141,26382
Ottawa County,Kansas,20,143,24426
Pawnee County,Kansas,20,145,21793
Phillips County,Kansas,20,147,23613
Pottawatomie County,Kansas,20,149,24988
Pratt County,Kansas,20,151,25902
Rawlins County,Kansas,20,153,26396
Reno County,Kansas,20,155,23196
Republic County,Kansas,20,157,25980
Rice County,Kansas,20,159,22124
Riley County,Kansas,20,161,22230
Rooks County,Kansas,20,163,22943
Rush County,Kansas,20,165,25414
Russell County,Kansas,20,167,27606
Saline County,Kansas,20,169,24537
Scott County,Kansas,20,171,27248
Sedgwick County,Kansas,20,173,25856
Seward County,Kansas,20,175,18498
Shawnee County,Kansas,20,177,26369
Sheridan County,Kansas,20,179,26746
Sherman County,Kansas,20,181,20466
Smith County,Kansas,20,183,26646
Stafford County,Kansas,20,185,23643
Stanton County,Kansas,20,187,22053
Stevens County,Kansas,20,189,25109
Sumner County,Kansas,20,191,23246
Thomas County,Kansas,20,193,25942
Trego County,Kansas,20,195,22434
Wabaunsee County,Kansas,20,197,23532
Wallace County,Kansas,20,199,23692
Washington County,Kansas,20,201,22060
Wichita County,Kansas,20,203,24533
Wilson County,Kansas,20,205,19454
Woodson County,Kansas,20,207,21615
Wyandotte County,Kansas,20,209,19216
Adair County,Kentucky,21,001,16824
Allen County,Kentucky,21,003,17827
Anderson County,Kentucky,21,005,24846
Ballard County,Kentucky,21,007,24778
Barren County,Kentucky,21,009,19613
Bath County,Kentucky,21,011,15985
Bell County,Kentucky,21,013,15140
Boone County,Kentucky,21,015,28640
Bourbon County,Kentucky,21,017,22809
Boyd County,Kentucky,21,019,23049
Boyle County,Kentucky,21,021,23009
Bracken County,Kentucky,21,023,20788
Breathitt County,Kentucky,21,025,15458
Breckinridge County,Kentucky,21,027,17868
Bullitt County,Kentucky,21,029,23952
Butler County,Kentucky,21,031,17607
Caldwell County,Kentucky,21,033,20039
Calloway County,Kentucky,21,035,21269
Campbell County,Kentucky,21,037,27063
Carlisle County,Kentucky,21,039,20790
Carroll County,Kentucky,21,041,20547
Carter County,Kentucky,21,043,18992
Casey County,Kentucky,21,045,15660
Christian County,Kentucky,21,047,18718
Clark County,Kentucky,21,049,24343
Clay County,Kentucky,21,051,12825
Clinton County,Kentucky,21,053,15438
Crittenden County,Kentucky,21,055,21681
Cumberland County,Kentucky,21,057,16117
Daviess County,Kentucky,21,059,22785
Edmonson County,Kentucky,21,061,18775
Elliott County,Kentucky,21,063,13226
Estill County,Kentucky,21,065,16653
Fayette County,Kentucky,21,067,29339
Fleming County,Kentucky,21,069,18449
Floyd County,Kentucky,21,071,17146
Franklin County,Kentucky,21,073,26367
Fulton County,Kentucky,21,075,19260
Gallatin County,Kentucky,21,077,19032
Garrard County,Kentucky,21,079,19715
Grant County,Kentucky,21,081,21141
Graves County,Kentucky,21,083,20800
Grayson County,Kentucky,21,085,18972
Green County,Kentucky,21,087,19981
Greenup County,Kentucky,21,089,22350
Hancock County,Kentucky,21,091,21920
Hardin County,Kentucky,21,093,23742
Harlan County,Kentucky,21,095,15831
Harrison County,Kentucky,21,097,20897
Hart County,Kentucky,21,099,18138
Henderson County,Kentucky,21,101,22844
Henry County,Kentucky,21,103,21303
Hickman County,Kentucky,21,105,19792
Hopkins County,Kentucky,21,107,22523
Jackson County,Kentucky,21,109,15307
Jefferson County,Kentucky,21,111,27487
Jessamine County,Kentucky,21,113,26416
Johnson County,Kentucky,21,115,19358
Kenton County,Kentucky,21,117,27669
Knott County,Kentucky,21,119,17826
Knox County,Kentucky,21,121,14282
Larue County,Kentucky,21,123,19159
Laurel County,Kentucky,21,125,20329
Lawrence County,Kentucky,21,127,16595
Lee County,Kentucky,21,129,14424
Leslie County,Kentucky,21,131,15909
Letcher County,Kentucky,21,133,17544
Lewis County,Kentucky,21,135,15577
Lincoln County,Kentucky,21,137,17331
Livingston County,Kentucky,21,139,19553
Logan County,Kentucky,21,141,19844
Lyon County,Kentucky,21,143,21122
McCracken County,Kentucky,21,145,25884
McCreary County,Kentucky,21,147,12213
McLean County,Kentucky,21,149,20494
Madison County,Kentucky,21,151,21652
Magoffin County,Kentucky,21,153,14505
Marion County,Kentucky,21,155,18720
Marshall County,Kentucky,21,157,22727
Martin County,Kentucky,21,159,14512
Mason County,Kentucky,21,161,21645
Meade County,Kentucky,21,163,20384
Menifee County,Kentucky,21,165,14853
Mercer County,Kentucky,21,167,23294
Metcalfe County,Kentucky,21,169,17347
Monroe County,Kentucky,21,171,16017
Montgomery County,Kentucky,21,173,20123
Morgan County,Kentucky,21,175,16315
Muhlenberg County,Kentucky,21,177,20173
Nelson County,Kentucky,21,179,22579
Nicholas County,Kentucky,21,181,19036
Ohio County,Kentucky,21,183,18409
Oldham County,Kentucky,21,185,33690
Owen County,Kentucky,21,187,22633
Owsley County,Kentucky,21,189,13111
Pendleton County,Kentucky,21,191,22577
Perry County,Kentucky,21,193,19590
Pike County,Kentucky,21,195,19570
Powell County,Kentucky,21,197,15131
Pulaski County,Kentucky,21,199,20093
Robertson County,Kentucky,21,201,15757
Rockcastle County,Kentucky,21,203,15408
Rowan County,Kentucky,21,205,16947
Russell County,Kentucky,21,207,17471
Scott County,Kentucky,21,209,27003
Shelby County,Kentucky,21,211,26750
Simpson County,Kentucky,21,213,19997
Spencer County,Kentucky,21,215,26507
Taylor County,Kentucky,21,217,17991
Todd County,Kentucky,21,219,18242
Trigg County,Kentucky,21,221,25029
Trimble County,Kentucky,21,223,22193
Union County,Kentucky,21,225,18613
Warren County,Kentucky,21,227,23537
Washington County,Kentucky,21,229,19956
Wayne County,Kentucky,21,231,15239
Webster County,Kentucky,21,233,19604
Whitley County,Kentucky,21,235,15939
Wolfe County,Kentucky,21,237,12528
Woodford County,Kentucky,21,239,29314
Acadia Parish,Louisiana,22,001,19369
Allen Parish,Louisiana,22,003,19012
Ascension Parish,Louisiana,22,005,28160
Assumption Parish,Louisiana,22,007,22073
Avoyelles Parish,Louisiana,22,009,18518
Beauregard Parish,Louisiana,22,011,22428
Bienville Parish,Louisiana,22,013,18851
Bossier Parish,Louisiana,22,015,26923
Caddo Parish,Louisiana,22,017,24432
Calcasieu Parish,Louisiana,22,019,24255
Caldwell Parish,Louisiana,22,021,23166
Cameron Parish,Louisiana,22,023,26032
Catahoula Parish,Louisiana,22,025,20178
Claiborne Parish,Louisiana,22,027,17556
Concordia Parish,Louisiana,22,029,18004
De Soto Parish,Louisiana,22,031,21610
East Baton Rouge Parish,Louisiana,22,033,27267
East Carroll Parish,Louisiana,22,035,12870
East Feliciana Parish,Louisiana,22,037,21474
Evangeline Parish,Louisiana,22,039,17784
Franklin Parish,Louisiana,22,041,19108
Grant Parish,Louisiana,22,043,18737
Iberia Parish,Louisiana,22,045,22302
Iberville Parish,Louisiana,22,047,21391
Jackson Parish,Louisiana,22,049,19496
Jefferson Parish,Louisiana,22,051,26596
Jefferson Davis Parish,Louisiana,22,053,21142
Lafayette Parish,Louisiana,22,055,28547
Lafourche Parish,Louisiana,22,057,24553
LaSalle Parish,Louisiana,22,059,23142
Lincoln Parish,Louisiana,22,061,20450
Livingston Parish,Louisiana,22,063,24885
Madison Parish,Louisiana,22,065,13886
Morehouse Parish,Louisiana,22,067,16518
Natchitoches Parish,Louisiana,22,069,20394
Orleans Parish,Louisiana,22,071,26131
Ouachita Parish,Louisiana,22,073,22343
Plaquemines Parish,Louisiana,22,075,25885
Pointe Coupee Parish,Louisiana,22,077,22671
Rapides Parish,Louisiana,22,079,22038
Red River Parish,Louisiana,22,081,19561
Richland Parish,Louisiana,22,083,18560
Sabine Parish,Louisiana,22,085,21835
Saint Bernard Parish,Louisiana,22,087,20333
Saint Charles Parish,Louisiana,22,089,26308
Saint Helena Parish,Louisiana,22,091,17814
Saint James Parish,Louisiana,22,093,23972
Saint John the Baptist Parish,Louisiana,22,095,21604
Saint Landry Parish,Louisiana,22,097,19464
Saint Martin Parish,Louisiana,22,099,21419
Saint Mary Parish,Louisiana,22,101,21088
Saint Tammany Parish,Louisiana,22,103,30474
Tangipahoa Parish,Louisiana,22,105,20793
Tensas Parish,Louisiana,22,107,17021
Terrebonne Parish,Louisiana,22,109,23885
Union Parish,Louisiana,22,111,19906
Vermilion Parish,Louisiana,22,113,22569
Vernon Parish,Louisiana,22,115,21548
Washington Parish,Louisiana,22,117,17294
Webster Parish,Louisiana,22,119,20231
West Baton Rouge Parish,Louisiana,22,121,24641
West Carroll Parish,Louisiana,22,123,18588
West Feliciana Parish,Louisiana,22,125,20475
Winn Parish,Louisiana,22,127,16678
Androscoggin County,Maine,23,001,24268
Aroostook County,Maine,23,003,21024
Cumberland County,Maine,23,005,32549
Franklin County,Maine,23,007,21744
Hancock County,Maine,23,009,28071
Kennebec County,Maine,23,011,25652
Knox County,Maine,23,013,27141
Lincoln County,Maine,23,015,27839
Oxford County,Maine,23,017,21885
Penobscot County,Maine,23,019,23307
Piscataquis County,Maine,23,021,21292
Sagadahoc County,Maine,23,023,28122
Somerset County,Maine,23,025,21025
Waldo County,Maine,23,027,23020
Washington County,Maine,23,029,20015
York County,Maine,23,031,28496
Allegany County,Maryland,24,001,21677
Anne Arundel County,Maryland,24,003,40323
Baltimore County,Maryland,24,005,34447
Calvert County,Maryland,24,009,37641
Caroline County,Maryland,24,011,25300
Carroll County,Maryland,24,013,35242
Cecil County,Maryland,24,015,29025
Charles County,Maryland,24,017,37157
Dorchester County,Maryland,24,019,26505
Frederick County,Maryland,24,021,36472
Garrett County,Maryland,24,023,24904
Harford County,Maryland,24,025,34953
Howard County,Maryland,24,027,47662
Kent County,Maryland,24,029,32579
Queen Anne's County,Maryland,24,035,36526
Saint Mary's County,Maryland,24,037,35546
Somerset County,Maryland,24,039,17168
Talbot County,Maryland,24,041,37767
Washington County,Maryland,24,043,26356
Wicomico County,Maryland,24,045,25417
Worcester County,Maryland,24,047,32704
Baltimore City,Maryland,24,510,24155
Montgomery County,Maryland,24,031,48690
Prince George's County,Maryland,24,033,32254
Barnstable County,Massachusetts,25,001,36060
Berkshire County,Massachusetts,25,003,28939
Bristol County,Massachusetts,25,005,28744
Dukes County,Massachusetts,25,007,33125
Essex County,Massachusetts,25,009,35369
Franklin County,Massachusetts,25,011,28841
Hampden County,Massachusetts,25,013,25646
Hampshire County,Massachusetts,25,015,29246
Middlesex County,Massachusetts,25,017,42289
Nantucket County,Massachusetts,25,019,48183
Norfolk County,Massachusetts,25,021,44191
Plymouth County,Massachusetts,25,023,34800
Suffolk County,Massachusetts,25,025,32429
Worcester County,Massachusetts,25,027,31609
Alcona County,Michigan,26,001,22069
Alger County,Michigan,26,003,19117
Allegan County,Michigan,26,005,23719
Alpena County,Michigan,26,007,22414
Antrim County,Michigan,26,009,24054
Arenac County,Michigan,26,011,20048
Baraga County,Michigan,26,013,17818
Barry County,Michigan,26,015,24995
Bay County,Michigan,26,017,23694
Benzie County,Michigan,26,019,24420
Berrien County,Michigan,26,021,24526
Branch County,Michigan,26,023,19633
Calhoun County,Michigan,26,025,22525
Cass County,Michigan,26,027,23238
Charlevoix County,Michigan,26,029,27487
Cheboygan County,Michigan,26,031,23276
Chippewa County,Michigan,26,033,20410
Clare County,Michigan,26,035,18702
Clinton County,Michigan,26,037,28142
Crawford County,Michigan,26,039,21515
Delta County,Michigan,26,041,22064
Dickinson County,Michigan,26,043,24682
Eaton County,Michigan,26,045,26591
Emmet County,Michigan,26,047,29857
Genesee County,Michigan,26,049,22526
Gladwin County,Michigan,26,051,21066
Gogebic County,Michigan,26,053,20853
Grand Traverse County,Michigan,26,055,27646
Gratiot County,Michigan,26,057,18992
Hillsdale County,Michigan,26,059,20223
Houghton County,Michigan,26,061,18986
Huron County,Michigan,26,063,21725
Ingham County,Michigan,26,065,24406
Ionia County,Michigan,26,067,19999
Iosco County,Michigan,26,069,22522
Iron County,Michigan,26,071,20803
Isabella County,Michigan,26,073,18988
Jackson County,Michigan,26,075,22388
Kalamazoo County,Michigan,26,077,25860
Kalkaska County,Michigan,26,079,19858
Kent County,Michigan,26,081,25541
Keweenaw County,Michigan,26,083,25296
Lake County,Michigan,26,085,16790
Lapeer County,Michigan,26,087,23995
Leelanau County,Michigan,26,089,31279
Lenawee County,Michigan,26,091,22256
Livingston County,Michigan,26,093,32096
Luce County,Michigan,26,095,19016
Mackinac County,Michigan,26,097,21950
Macomb County,Michigan,26,099,26618
Manistee County,Michigan,26,101,22351
Marquette County,Michigan,26,103,23514
Mason County,Michigan,26,105,22494
Mecosta County,Michigan,26,107,19184
Menominee County,Michigan,26,109,21816
Midland County,Michigan,26,111,29564
Missaukee County,Michigan,26,113,20042
Monroe County,Michigan,26,115,25772
Montcalm County,Michigan,26,117,19033
Montmorency County,Michigan,26,119,19546
Muskegon County,Michigan,26,121,20463
Newaygo County,Michigan,26,123,20926
Oakland County,Michigan,26,125,36372
Oceana County,Michigan,26,127,18868
Ogemaw County,Michigan,26,129,19106
Ontonagon County,Michigan,26,131,21750
Osceola County,Michigan,26,133,18090
Oscoda County,Michigan,26,135,18136
Otsego County,Michigan,26,137,23594
Ottawa County,Michigan,26,139,25359
Presque Isle County,Michigan,26,141,22158
Roscommon County,Michigan,26,143,22659
Saginaw County,Michigan,26,145,22162
Saint Clair County,Michigan,26,147,24068
Saint Joseph County,Michigan,26,149,20589
Sanilac County,Michigan,26,151,20295
Schoolcraft County,Michigan,26,153,20962
Shiawassee County,Michigan,26,155,22957
Tuscola County,Michigan,26,157,20611
Van Buren County,Michigan,26,159,22126
Washtenaw County,Michigan,26,161,32853
Wayne County,Michigan,26,163,22210
Wexford County,Michigan,26,165,20350
Aitkin County,Minnesota,27,001,24593
Anoka County,Minnesota,27,003,30299
Becker County,Minnesota,27,005,25371
Beltrami County,Minnesota,27,007,21736
Benton County,Minnesota,27,009,24330
Big Stone County,Minnesota,27,011,24614
Blue Earth County,Minnesota,27,013,24785
Brown County,Minnesota,27,015,26321
Carlton County,Minnesota,27,017,24420
Carver County,Minnesota,27,019,37119
Cass County,Minnesota,27,021,25097
Chippewa County,Minnesota,27,023,25348
Chisago County,Minnesota,27,025,27897
Clay County,Minnesota,27,027,24171
Clearwater County,Minnesota,27,029,21876
Cook County,Minnesota,27,031,31713
Cottonwood County,Minnesota,27,033,23186
Crow Wing County,Minnesota,27,035,26285
Dakota County,Minnesota,27,037,34702
Dodge County,Minnesota,27,039,28270
Douglas County,Minnesota,27,041,26778
Faribault County,Minnesota,27,043,24690
Fillmore County,Minnesota,27,045,24859
Freeborn County,Minnesota,27,047,25645
Goodhue County,Minnesota,27,049,28672
Grant County,Minnesota,27,051,26175
Hennepin County,Minnesota,27,053,37305
Houston County,Minnesota,27,055,26761
Hubbard County,Minnesota,27,057,24739
Isanti County,Minnesota,27,059,25519
Itasca County,Minnesota,27,061,24170
Jackson County,Minnesota,27,063,27158
Kanabec County,Minnesota,27,065,21580
Kandiyohi County,Minnesota,27,067,27047
Kittson County,Minnesota,27,069,26184
Koochiching County,Minnesota,27,071,25671
Lac qui Parle County,Minnesota,27,073,26944
Lake County,Minnesota,27,075,27670
Lake of the Woods County,Minnesota,27,077,24456
Le Sueur County,Minnesota,27,079,27123
Lincoln County,Minnesota,27,081,25533
Lyon County,Minnesota,27,083,24427
McLeod County,Minnesota,27,085,27644
Mahnomen County,Minnesota,27,087,19093
Marshall County,Minnesota,27,089,26719
Martin County,Minnesota,27,091,26066
Meeker County,Minnesota,27,093,25139
Mille Lacs County,Minnesota,27,095,22146
Morrison County,Minnesota,27,097,23269
Mower County,Minnesota,27,099,24005
Murray County,Minnesota,27,101,26252
Nicollet County,Minnesota,27,103,26343
Nobles County,Minnesota,27,105,21883
Norman County,Minnesota,27,107,24308
Olmsted County,Minnesota,27,109,33934
Otter Tail County,Minnesota,27,111,25561
Pennington County,Minnesota,27,113,24346
Pine County,Minnesota,27,115,21679
Pipestone County,Minnesota,27,117,23347
Polk County,Minnesota,27,119,24996
Pope County,Minnesota,27,121,28488
Ramsey County,Minnesota,27,123,29484
Red Lake County,Minnesota,27,125,23075
Redwood County,Minnesota,27,127,24939
Renville County,Minnesota,27,129,25109
Rice County,Minnesota,27,131,25245
Rock County,Minnesota,27,133,23539
Roseau County,Minnesota,27,135,24427
Saint Louis County,Minnesota,27,137,25688
Scott County,Minnesota,27,139,35061
Sherburne County,Minnesota,27,141,27593
Sibley County,Minnesota,27,143,25053
Stearns County,Minnesota,27,145,25702
Steele County,Minnesota,27,147,26831
Stevens County,Minnesota,27,149,27442
Swift County,Minnesota,27,151,24442
Todd County,Minnesota,27,153,22217
Traverse County,Minnesota,27,155,27039
Wabasha County,Minnesota,27,157,27980
Wadena County,Minnesota,27,159,20164
Waseca County,Minnesota,27,161,25291
Washington County,Minnesota,27,163,36857
Watonwan County,Minnesota,27,165,24760
Wilkin County,Minnesota,27,167,24599
Winona County,Minnesota,27,169,23055
Wright County,Minnesota,27,171,29772
Yellow Medicine County,Minnesota,27,173,24581
Adams County,Mississippi,28,001,17585
Alcorn County,Mississippi,28,003,19003
Amite County,Mississippi,28,005,17036
Attala County,Mississippi,28,007,17955
Benton County,Mississippi,28,009,17504
Bolivar County,Mississippi,28,011,16716
Calhoun County,Mississippi,28,013,16910
Carroll County,Mississippi,28,015,16508
Chickasaw County,Mississippi,28,017,16396
Choctaw County,Mississippi,28,019,17256
Claiborne County,Mississippi,28,021,12788
Clarke County,Mississippi,28,023,18559
Clay County,Mississippi,28,025,18833
Coahoma County,Mississippi,28,027,15848
Copiah County,Mississippi,28,029,18327
Covington County,Mississippi,28,031,16947
DeSoto County,Mississippi,28,033,25073
Forrest County,Mississippi,28,035,20182
Franklin County,Mississippi,28,037,20527
George County,Mississippi,28,039,20080
Greene County,Mississippi,28,041,13820
Grenada County,Mississippi,28,043,20594
Hancock County,Mississippi,28,045,22898
Harrison County,Mississippi,28,047,23378
Hinds County,Mississippi,28,049,20589
Holmes County,Mississippi,28,051,12278
Humphreys County,Mississippi,28,053,12573
Issaquena County,Mississippi,28,055,15241
Itawamba County,Mississippi,28,057,18457
Jackson County,Mississippi,28,059,24158
Jasper County,Mississippi,28,061,19115
Jefferson County,Mississippi,28,063,11771
Jefferson Davis County,Mississippi,28,065,16780
Jones County,Mississippi,28,067,20227
Kemper County,Mississippi,28,069,14466
Lafayette County,Mississippi,28,071,21206
Lamar County,Mississippi,28,073,26958
Lauderdale County,Mississippi,28,075,21262
Lawrence County,Mississippi,28,077,19953
Leake County,Mississippi,28,079,15580
Lee County,Mississippi,28,081,22119
Leflore County,Mississippi,28,083,12972
Lincoln County,Mississippi,28,085,19964
Lowndes County,Mississippi,28,087,21593
Madison County,Mississippi,28,089,32637
Marion County,Mississippi,28,091,17927
Marshall County,Mississippi,28,093,17784
Monroe County,Mississippi,28,095,18598
Montgomery County,Mississippi,28,097,15880
Neshoba County,Mississippi,28,099,19078
Newton County,Mississippi,28,101,18237
Noxubee County,Mississippi,28,103,12534
Oktibbeha County,Mississippi,28,105,19704
Panola County,Mississippi,28,107,17146
Pearl River County,Mississippi,28,109,20244
Perry County,Mississippi,28,111,17366
Pike County,Mississippi,28,113,18797
Pontotoc County,Mississippi,28,115,17745
Prentiss County,Mississippi,28,117,17546
Quitman County,Mississippi,28,119,13740
Rankin County,Mississippi,28,121,27051
Scott County,Mississippi,28,123,16774
Sharkey County,Mississippi,28,125,14472
Simpson County,Mississippi,28,127,18361
Smith County,Mississippi,28,129,20964
Stone County,Mississippi,28,131,21806
Sunflower County,Mississippi,28,133,12823
Tallahatchie County,Mississippi,28,135,13036
Tate County,Mississippi,28,137,20482
Tippah County,Mississippi,28,139,18875
Tishomingo County,Mississippi,28,141,18554
Tunica County,Mississippi,28,143,15051
Union County,Mississippi,28,145,19514
Walthall County,Mississippi,28,147,16727
Warren County,Mississippi,28,149,22413
Washington County,Mississippi,28,151,16157
Wayne County,Mississippi,28,153,18039
Webster County,Mississippi,28,155,19755
Wilkinson County,Mississippi,28,157,18608
Winston County,Mississippi,28,159,17828
Yalobusha County,Mississippi,28,161,17489
Yazoo County,Mississippi,28,163,14432
Adair County,Missouri,29,001,18331
Andrew County,Missouri,29,003,25821
Atchison County,Missouri,29,005,25699
Audrain County,Missouri,29,007,18995
Barry County,Missouri,29,009,19419
Barton County,Missouri,29,011,19429
Bates County,Missouri,29,013,20676
Benton County,Missouri,29,015,20049
Bollinger County,Missouri,29,017,18892
Boone County,Missouri,29,019,26794
Buchanan County,Missouri,29,021,22184
Butler County,Missouri,29,023,19775
Caldwell County,Missouri,29,025,21362
Callaway County,Missouri,29,027,23863
Camden County,Missouri,29,029,23851
Cape Girardeau County,Missouri,29,031,23560
Carroll County,Missouri,29,033,25174
Carter County,Missouri,29,035,17283
Cass County,Missouri,29,037,27214
Cedar County,Missouri,29,039,16861
Chariton County,Missouri,29,041,19338
Christian County,Missouri,29,043,24879
Clark County,Missouri,29,045,19898
Clay County,Missouri,29,047,29324
Clinton County,Missouri,29,049,24977
Cole County,Missouri,29,051,26688
Cooper County,Missouri,29,053,22663
Crawford County,Missouri,29,055,17863
Dade County,Missouri,29,057,19244
Dallas County,Missouri,29,059,18557
Daviess County,Missouri,29,061,20364
DeKalb County,Missouri,29,063,16729
Dent County,Missouri,29,065,18945
Douglas County,Missouri,29,067,16435
Dunklin County,Missouri,29,069,17778
