County,State,State_FIPS,County_FIPS,total_population
Franklin County,Missouri,29,071,100737
Gasconade County,Missouri,29,073,15334
Gentry County,Missouri,29,075,6760
Greene County,Missouri,29,077,270190
Grundy County,Missouri,29,079,10214
Harrison County,Missouri,29,081,8941
Henry County,Missouri,29,083,22373
Hickory County,Missouri,29,085,9579
Holt County,Missouri,29,087,4944
Howard County,Missouri,29,089,10120
Howell County,Missouri,29,091,39763
Iron County,Missouri,29,093,10670
Jackson County,Missouri,29,095,666997
Jasper County,Missouri,29,097,115029
Jefferson County,Missouri,29,099,216262
Johnson County,Missouri,29,101,52041
Knox County,Missouri,29,103,4134
Laclede County,Missouri,29,105,35357
Lafayette County,Missouri,29,107,33313
Lawrence County,Missouri,29,109,38373
Lewis County,Missouri,29,111,10235
Lincoln County,Missouri,29,113,51333
Linn County,Missouri,29,115,12824
Livingston County,Missouri,29,117,14961
McDonald County,Missouri,29,119,23016
Macon County,Missouri,29,121,15539
Madison County,Missouri,29,123,12269
Maries County,Missouri,29,125,9203
Marion County,Missouri,29,127,28579
Mercer County,Missouri,29,129,3731
Miller County,Missouri,29,131,24805
Mississippi County,Missouri,29,133,14143
Moniteau County,Missouri,29,135,15468
Monroe County,Missouri,29,137,9078
Montgomery County,Missouri,29,139,12247
Morgan County,Missouri,29,141,20631
New Madrid County,Missouri,29,143,18847
Newton County,Missouri,29,145,57561
Nodaway County,Missouri,29,147,23031
Oregon County,Missouri,29,149,10739
Osage County,Missouri,29,151,13768
Ozark County,Missouri,29,153,9688
Pemiscot County,Missouri,29,155,18587
Perry County,Missouri,29,157,18919
Pettis County,Missouri,29,159,41587
Phelps County,Missouri,29,161,44473
Pike County,Missouri,29,163,18590
Platte County,Missouri,29,165,86894
Polk County,Missouri,29,167,30729
Pulaski County,Missouri,29,169,49114
Putnam County,Missouri,29,171,5040
Ralls County,Missouri,29,173,10127
Randolph County,Missouri,29,175,25495
Ray County,Missouri,29,177,23667
Reynolds County,Missouri,29,179,6698
Ripley County,Missouri,29,181,14057
Saint Charles County,Missouri,29,183,350606
Saint Clair County,Missouri,29,185,9757
Sainte Genevieve County,Missouri,29,186,18205
Saint Francois County,Missouri,29,187,64239
Saint Louis County,Missouri,29,189,999454
Saline County,Missouri,29,195,23126
Schuyler County,Missouri,29,197,4361
Scotland County,Missouri,29,199,4831
Scott County,Missouri,29,201,39370
Shannon County,Missouri,29,203,8404
Shelby County,Missouri,29,205,6439
Stoddard County,Missouri,29,207,30089
Stone County,Missouri,29,209,32003
Sullivan County,Missouri,29,211,6728
Taney County,Missouri,29,213,49324
Texas County,Missouri,29,215,25662
Vernon County,Missouri,29,217,20917
Warren County,Missouri,29,219,31635
Washington County,Missouri,29,221,24981
Wayne County,Missouri,29,223,13433
Webster County,Missouri,29,225,35678
Worth County,Missouri,29,227,2188
Wright County,Missouri,29,229,18731
Saint Louis City,Missouri,29,510,318809
Beaverhead County,Montana,30,001,9132
Big Horn County,Montana,30,003,12663
Blaine County,Montana,30,005,6472
Broadwater County,Montana,30,007,5287
Carbon County,Montana,30,009,9994
Carter County,Montana,30,011,1289
Cascade County,Montana,30,013,80562
Chouteau County,Montana,30,015,5765
Custer County,Montana,30,017,11548
Daniels County,Montana,30,019,1649
Dawson County,Montana,30,021,8933
Deer Lodge County,Montana,30,023,9270
Fallon County,Montana,30,025,2813
Fergus County,Montana,30,027,11513
Flathead County,Montana,30,029,89215
Gallatin County,Montana,30,031,87676
Garfield County,Montana,30,033,1224
Glacier County,Montana,30,035,13251
Granite County,Montana,30,039,3044
Hill County,Montana,30,041,16007
Jefferson County,Montana,30,043,11166
Judith Basin County,Montana,30,045,1967
Lake County,Montana,30,047,28493
Lewis and Clark County,Montana,30,049,61643
Liberty County,Montana,30,051,2261
Lincoln County,Montana,30,053,19507
McCone County,Montana,30,055,1714
Madison County,Montana,30,057,7588
Meagher County,Montana,30,059,2024
Mineral County,Montana,30,061,4193
Missoula County,Montana,30,063,107288
Musselshell County,Montana,30,065,4339
Phillips County,Montana,30,071,4206
Pondera County,Montana,30,073,6145
Powder River County,Montana,30,075,1659
Powell County,Montana,30,077,7077
Prairie County,Montana,30,079,1089
Ravalli County,Montana,30,081,40013
Richland County,Montana,30,083,9498
Roosevelt County,Montana,30,085,10273
Rosebud County,Montana,30,087,9134
Sanders County,Montana,30,089,11366
Sheridan County,Montana,30,091,3505
Silver Bow County,Montana,30,093,33797
Stillwater County,Montana,30,095,8934
Sweet Grass County,Montana,30,097,3717
Teton County,Montana,30,099,6105
Toole County,Montana,30,101,5143
Valley County,Montana,30,105,7345
Wheatland County,Montana,30,107,2118
Wibaux County,Montana,30,109,1067
Yellowstone County,Montana,30,111,144050
Park County,Montana,30,067,15752
Adams County,Nebraska,31,001,31126
Antelope County,Nebraska,31,003,6742
Boone County,Nebraska,31,011,5553
Box Butte County,Nebraska,31,013,11372
Boyd County,Nebraska,31,015,2107
Brown County,Nebraska,31,017,3192
Buffalo County,Nebraska,31,019,45437
Burt County,Nebraska,31,021,6964
Butler County,Nebraska,31,023,8382
Cass County,Nebraska,31,025,25246
Cedar County,Nebraska,31,027,8906
Chase County,Nebraska,31,029,3927
Cherry County,Nebraska,31,031,5783
Cheyenne County,Nebraska,31,033,10049
Clay County,Nebraska,31,035,6554
Colfax County,Nebraska,31,037,10201
Cuming County,Nebraska,31,039,9243
Custer County,Nebraska,31,041,11001
Dakota County,Nebraska,31,043,20674
Dawes County,Nebraska,31,045,9149
Dawson County,Nebraska,31,047,24245
Deuel County,Nebraska,31,049,1963
Dixon County,Nebraska,31,051,6000
Dodge County,Nebraska,31,053,36621
Douglas County,Nebraska,31,055,505545
Dundy County,Nebraska,31,057,1963
Fillmore County,Nebraska,31,059,5953
Franklin County,Nebraska,31,061,3229
Frontier County,Nebraska,31,063,2808
Furnas County,Nebraska,31,065,4942
Gage County,Nebraska,31,067,22591
Garden County,Nebraska,31,069,2060
Garfield County,Nebraska,31,071,2081
Gosper County,Nebraska,31,073,2058
Greeley County,Nebraska,31,077,2542
Hall County,Nebraska,31,079,56899
Hamilton County,Nebraska,31,081,9160
Harlan County,Nebraska,31,083,3460
Hitchcock County,Nebraska,31,087,2925
Holt County,Nebraska,31,089,10479
Howard County,Nebraska,31,093,6302
Jefferson County,Nebraska,31,095,7708
Johnson County,Nebraska,31,097,5211
Kearney County,Nebraska,31,099,6552
Keith County,Nebraska,31,101,8356
Kimball County,Nebraska,31,105,3814
Knox County,Nebraska,31,107,8762
Lancaster County,Nebraska,31,109,279428
Lincoln County,Nebraska,31,111,36167
Madison County,Nebraska,31,119,34720
Merrick County,Nebraska,31,121,7784
Morrill County,Nebraska,31,123,5071
Nance County,Nebraska,31,125,3755
Nemaha County,Nebraska,31,127,7249
Nuckolls County,Nebraska,31,129,4583
Otoe County,Nebraska,31,131,15741
Pawnee County,Nebraska,31,133,2767
Perkins County,Nebraska,31,135,2983
Phelps County,Nebraska,31,137,9234
Pierce County,Nebraska,31,139,7308
Platte County,Nebraska,31,141,31675
Polk County,Nebraska,31,143,5412
Red Willow County,Nebraska,31,145,11069
Richardson County,Nebraska,31,147,8455
Rock County,Nebraska,31,149,1651
Saline County,Nebraska,31,151,14098
Sarpy County,Nebraska,31,153,152180
Saunders County,Nebraska,31,155,20543
Scotts Bluff County,Nebraska,31,157,36569
Seward County,Nebraska,31,159,16628
Sheridan County,Nebraska,31,161,5538
Sherman County,Nebraska,31,163,3144
Sioux County,Nebraska,31,165,1340
Stanton County,Nebraska,31,167,6207
Thayer County,Nebraska,31,169,5262
Thurston County,Nebraska,31,173,6907
Valley County,Nebraska,31,175,4284
Washington County,Nebraska,31,177,20148
Wayne County,Nebraska,31,179,9573
Webster County,Nebraska,31,181,3815
York County,Nebraska,31,185,13886
Churchill County,Nevada,32,001,24946
Clark County,Nevada,32,003,1895521
Douglas County,Nevada,32,005,47042
Elko County,Nevada,32,007,47707
Eureka County,Nevada,32,011,1724
Humboldt County,Nevada,32,013,15986
Lander County,Nevada,32,015,5545
Lincoln County,Nevada,32,017,5060
Lyon County,Nevada,32,019,51515
Mineral County,Nevada,32,021,4812
Nye County,Nevada,32,023,43878
Pershing County,Nevada,32,027,6703
Storey County,Nevada,32,029,4016
Washoe County,Nevada,32,031,412844
White Pine County,Nevada,32,033,9765
Carson City,Nevada,32,510,55375
Belknap County,New Hampshire,33,001,60142
Carroll County,New Hampshire,33,003,47772
Cheshire County,New Hampshire,33,005,77445
Coos County,New Hampshire,33,007,33445
Grafton County,New Hampshire,33,009,88356
Hillsborough County,New Hampshire,33,011,399555
Merrimack County,New Hampshire,33,013,146785
Rockingham County,New Hampshire,33,015,294638
Strafford County,New Hampshire,33,017,122158
Sullivan County,New Hampshire,33,019,43643
Atlantic County,New Jersey,34,001,273162
Bergen County,New Jersey,34,003,896482
Burlington County,New Jersey,34,005,447861
Camden County,New Jersey,34,007,513574
Cape May County,New Jersey,34,009,97684
Cumberland County,New Jersey,34,011,155456
Essex County,New Jersey,34,013,780872
Gloucester County,New Jersey,34,015,285223
Hudson County,New Jersey,34,017,622123
Hunterdon County,New Jersey,34,019,128458
Mercer County,New Jersey,34,021,364445
Middlesex County,New Jersey,34,023,798882
Monmouth County,New Jersey,34,025,628112
Morris County,New Jersey,34,027,489811
Ocean County,New Jersey,34,029,569374
Passaic County,New Jersey,34,031,496204
Salem County,New Jersey,34,033,65982
Somerset County,New Jersey,34,035,319347
Sussex County,New Jersey,34,037,149996
Union County,New Jersey,34,039,529547
Warren County,New Jersey,34,041,108982
Bernalillo County,New Mexico,35,001,646881
Catron County,New Mexico,35,003,3652
Chaves County,New Mexico,35,005,64268
Colfax County,New Mexico,35,007,13827
Curry County,New Mexico,35,009,46924
De Baca County,New Mexico,35,011,1772
Dona Ana County,New Mexico,35,013,201670
Eddy County,New Mexico,35,015,52665
Grant County,New Mexico,35,017,29706
Guadalupe County,New Mexico,35,019,4698
Hidalgo County,New Mexico,35,023,4964
Lea County,New Mexico,35,025,62503
Lincoln County,New Mexico,35,027,20502
Los Alamos County,New Mexico,35,028,18091
Luna County,New Mexico,35,029,25252
McKinley County,New Mexico,35,031,70663
Mora County,New Mexico,35,033,4923
Otero County,New Mexico,35,035,62782
Quay County,New Mexico,35,037,9002
Rio Arriba County,New Mexico,35,039,40195
Roosevelt County,New Mexico,35,041,19372
Sandoval County,New Mexico,35,043,124263
San Juan County,New Mexico,35,045,127517
San Miguel County,New Mexico,35,047,29321
Santa Fe County,New Mexico,35,049,141702
Sierra County,New Mexico,35,051,11938
Socorro County,New Mexico,35,053,17964
Taos County,New Mexico,35,055,32574
Torrance County,New Mexico,35,057,16467
Union County,New Mexico,35,059,4388
Cibola County,New Mexico,35,006,27179
Valencia County,New Mexico,35,061,74554
Albany County,New York,36,001,304032
Allegany County,New York,36,003,49105
Bronx County,New York,36,005,1365725
Broome County,New York,36,007,200804
Cattaraugus County,New York,36,009,80776
Cayuga County,New York,36,011,80431
Chautauqua County,New York,36,013,135263
Chemung County,New York,36,015,88708
Chenango County,New York,36,017,51045
Clinton County,New York,36,019,82380
Columbia County,New York,36,021,63241
Cortland County,New York,36,023,49452
Delaware County,New York,36,025,48220
Dutchess County,New York,36,027,296152
Erie County,New York,36,029,921202
Essex County,New York,36,031,39416
Franklin County,New York,36,033,51697
Fulton County,New York,36,035,55497
Genesee County,New York,36,037,59952
Greene County,New York,36,039,49410
Hamilton County,New York,36,041,4908
Herkimer County,New York,36,043,64332
Jefferson County,New York,36,045,115069
Kings County,New York,36,047,2466782
Lewis County,New York,36,049,27017
Livingston County,New York,36,051,65441
Madison County,New York,36,053,72887
Monroe County,New York,36,055,741274
Montgomery County,New York,36,057,49945
Nassau County,New York,36,059,1329083
New York County,New York,36,061,1583345
Niagara County,New York,36,063,216064
Oneida County,New York,36,065,234533
Onondaga County,New York,36,067,463704
Ontario County,New York,36,069,106298
Orange County,New York,36,071,370201
Orleans County,New York,36,073,43169
Oswego County,New York,36,075,122220
Otsego County,New York,36,077,62604
Putnam County,New York,36,079,99545
Queens County,New York,36,081,2199169
Rensselaer County,New York,36,083,158629
Richmond County,New York,36,085,463450
Rockland County,New York,36,087,305461
Saint Lawrence County,New York,36,089,111778
Saratoga County,New York,36,091,217264
Schenectady County,New York,36,093,153268
Schoharie County,New York,36,095,32789
Schuyler County,New York,36,097,18566
Seneca County,New York,36,099,35309
Steuben County,New York,36,101,98724
Suffolk County,New York,36,103,1482548
Sullivan County,New York,36,105,77625
Tioga County,New York,36,107,51377
Tompkins County,New York,36,109,100612
Ulster County,New York,36,111,182782
Warren County,New York,36,113,65707
Washington County,New York,36,115,63088
Wayne County,New York,36,117,93654
Westchester County,New York,36,119,939406
Wyoming County,New York,36,121,42367
Yates County,New York,36,123,25250
Alamance County,North Carolina,37,001,147072
Alexander County,North Carolina,37,003,36797
Alleghany County,North Carolina,37,005,11084
Anson County,North Carolina,37,007,26785
Ashe County,North Carolina,37,009,26787
Avery County,North Carolina,37,011,17951
Beaufort County,North Carolina,37,013,47185
Bertie County,North Carolina,37,015,20890
Bladen County,North Carolina,37,017,34629
Brunswick County,North Carolina,37,019,101994
Buncombe County,North Carolina,37,021,233249
Burke County,North Carolina,37,023,90557
Cabarrus County,North Carolina,37,025,169990
Caldwell County,North Carolina,37,027,82162
Camden County,North Carolina,37,029,9719
Carteret County,North Carolina,37,031,65068
Caswell County,North Carolina,37,033,23848
Catawba County,North Carolina,37,035,153149
Chatham County,North Carolina,37,037,61426
Cherokee County,North Carolina,37,039,27317
Chowan County,North Carolina,37,041,14859
Clay County,North Carolina,37,043,10418
Cleveland County,North Carolina,37,045,97786
Columbus County,North Carolina,37,047,56856
Craven County,North Carolina,37,049,100001
Cumberland County,North Carolina,37,051,312994
Currituck County,North Carolina,37,053,23299
Dare County,North Carolina,37,055,33650
Davidson County,North Carolina,37,057,160638
Davie County,North Carolina,37,059,40581
Duplin County,North Carolina,37,061,56657
Durham County,North Carolina,37,063,258578
Edgecombe County,North Carolina,37,065,56247
Forsyth County,North Carolina,37,067,342989
Franklin County,North Carolina,37,069,58473
Gaston County,North Carolina,37,071,202642
Gates County,North Carolina,37,073,12039
Graham County,North Carolina,37,075,8702
Granville County,North Carolina,37,077,58071
Greene County,North Carolina,37,079,21157
Guilford County,North Carolina,37,081,475786
Halifax County,North Carolina,37,083,55293
Harnett County,North Carolina,37,085,109031
Haywood County,North Carolina,37,087,58597
Henderson County,North Carolina,37,089,103881
Hertford County,North Carolina,37,091,24384
Hoke County,North Carolina,37,093,44128
Hyde County,North Carolina,37,095,5721
Iredell County,North Carolina,37,097,154632
Jackson County,North Carolina,37,099,39144
Johnston County,North Carolina,37,101,160675
Jones County,North Carolina,37,103,10060
Lee County,North Carolina,37,105,55576
Lenoir County,North Carolina,37,107,59307
Lincoln County,North Carolina,37,109,75697
McDowell County,North Carolina,37,111,44593
Macon County,North Carolina,37,113,33453
Madison County,North Carolina,37,115,20549
Martin County,North Carolina,37,117,24471
Mecklenburg County,North Carolina,37,119,882761
Mitchell County,North Carolina,37,121,15680
Montgomery County,North Carolina,37,123,27611
Moore County,North Carolina,37,125,85914
Nash County,North Carolina,37,127,94402
New Hanover County,North Carolina,37,129,197272
Northampton County,North Carolina,37,131,22161
Onslow County,North Carolina,37,133,169207
Orange County,North Carolina,37,135,129562
Pamlico County,North Carolina,37,137,13072
Pasquotank County,North Carolina,37,139,40167
Pender County,North Carolina,37,141,50256
Perquimans County,North Carolina,37,143,13091
Person County,North Carolina,37,145,38942
Pitt County,North Carolina,37,147,161385
Polk County,North Carolina,37,149,20289
Randolph County,North Carolina,37,151,140034
Richmond County,North Carolina,37,153,46477
Robeson County,North Carolina,37,155,131708
Rockingham County,North Carolina,37,157,93322
Rowan County,North Carolina,37,159,136880
Rutherford County,North Carolina,37,161,66928
Sampson County,North Carolina,37,163,62832
Scotland County,North Carolina,37,165,36325
Stanly County,North Carolina,37,167,60109
Stokes County,North Carolina,37,169,47194
Surry County,North Carolina,37,171,73287
Swain County,North Carolina,37,173,13861
Transylvania County,North Carolina,37,175,32404
Tyrrell County,North Carolina,37,177,4374
Union County,North Carolina,37,179,190346
Vance County,North Carolina,37,181,44975
Wake County,North Carolina,37,183,850546
Warren County,North Carolina,37,185,20810
Washington County,North Carolina,37,187,13248
Watauga County,North Carolina,37,189,49705
Wayne County,North Carolina,37,191,120102
Wilkes County,North Carolina,37,193,69063
Wilson County,North Carolina,37,195,79533
Yadkin County,North Carolina,37,197,38158
Yancey County,North Carolina,37,199,17911
Adams County,North Dakota,38,001,2348
Barnes County,North Dakota,38,003,11056
Benson County,North Dakota,38,005,6662
Bottineau County,North Dakota,38,009,6430
Bowman County,North Dakota,38,011,3102
Burke County,North Dakota,38,013,1948
Burleigh County,North Dakota,38,015,78776
Cass County,North Dakota,38,017,144410
Cavalier County,North Dakota,38,019,4046
Dickey County,North Dakota,38,021,5340
Divide County,North Dakota,38,023,2050
Dunn County,North Dakota,38,025,3477
Eddy County,North Dakota,38,027,2455
Emmons County,North Dakota,38,029,3617
Foster County,North Dakota,38,031,3434
Golden Valley County,North Dakota,38,033,1539
Grand Forks County,North Dakota,38,035,66771
Grant County,North Dakota,38,037,2486
Griggs County,North Dakota,38,039,2426
Hettinger County,North Dakota,38,041,2506
Kidder County,North Dakota,38,043,2521
LaMoure County,North Dakota,38,045,4233
Logan County,North Dakota,38,047,2001
McHenry County,North Dakota,38,049,5400
McIntosh County,North Dakota,38,051,2917
McKenzie County,North Dakota,38,053,6004
McLean County,North Dakota,38,055,8861
Mercer County,North Dakota,38,057,8353
Morton County,North Dakota,38,059,26712
Mountrail County,North Dakota,38,061,7228
Nelson County,North Dakota,38,063,3185
Oliver County,North Dakota,38,065,1808
Pembina County,North Dakota,38,067,7530
Pierce County,North Dakota,38,069,4364
Ramsey County,North Dakota,38,071,11371
Ransom County,North Dakota,38,073,5624
Renville County,North Dakota,38,075,2442
Richland County,North Dakota,38,077,16507
Rolette County,North Dakota,38,079,13766
Sargent County,North Dakota,38,081,3971
Sheridan County,North Dakota,38,083,1293
Sioux County,North Dakota,38,085,4121
Stark County,North Dakota,38,089,23486
Steele County,North Dakota,38,091,1977
Stutsman County,North Dakota,38,093,20984
Towner County,North Dakota,38,095,2289
Traill County,North Dakota,38,097,8190
Walsh County,North Dakota,38,099,11286
Ward County,North Dakota,38,101,59461
Wells County,North Dakota,38,103,4276
Williams County,North Dakota,38,105,21194
Adams County,Ohio,39,001,28578
Allen County,Ohio,39,003,106586
Ashland County,Ohio,39,005,53341
Ashtabula County,Ohio,39,007,101867
Athens County,Ohio,39,009,64455
Auglaize County,Ohio,39,011,46023
Belmont County,Ohio,39,013,70403
Brown County,Ohio,39,015,44618
Butler County,Ohio,39,017,363465
Carroll County,Ohio,39,019,28988
Champaign County,Ohio,39,021,40140
Clark County,Ohio,39,023,139374
Clermont County,Ohio,39,025,195312
Clinton County,Ohio,39,027,42416
Columbiana County,Ohio,39,029,108609
Coshocton County,Ohio,39,031,37046
Crawford County,Ohio,39,033,44294
Cuyahoga County,Ohio,39,035,1293825
Darke County,Ohio,39,037,52945
Defiance County,Ohio,39,039,39119
Delaware County,Ohio,39,041,166108
Erie County,Ohio,39,043,77454
Fairfield County,Ohio,39,045,143949
Fayette County,Ohio,39,047,28913
Franklin County,Ohio,39,049,1141117
Fulton County,Ohio,39,051,42756
Gallia County,Ohio,39,053,30943
Geauga County,Ohio,39,055,93604
Greene County,Ohio,39,057,159940
Guernsey County,Ohio,39,059,40351
Hamilton County,Ohio,39,061,802194
Hancock County,Ohio,39,063,74670
Hardin County,Ohio,39,065,32104
Harrison County,Ohio,39,067,15867
Henry County,Ohio,39,069,28546
Highland County,Ohio,39,071,43648
Hocking County,Ohio,39,073,29338
Holmes County,Ohio,39,075,42068
Huron County,Ohio,39,077,59932
Jackson County,Ohio,39,079,33165
Jefferson County,Ohio,39,081,70041
Knox County,Ohio,39,083,60201
Lake County,Ohio,39,085,229418
Lawrence County,Ohio,39,087,62647
Licking County,Ohio,39,089,163708
Logan County,Ohio,39,091,46006
Lorain County,Ohio,39,093,299605
Lucas County,Ohio,39,095,444046
Madison County,Ohio,39,097,42844
Mahoning County,Ohio,39,099,241899
Marion County,Ohio,39,101,66530
Medina County,Ohio,39,103,170137
Meigs County,Ohio,39,105,23649
Mercer County,Ohio,39,107,40958
Miami County,Ohio,39,109,102315
Monroe County,Ohio,39,111,14751
Montgomery County,Ohio,39,113,538461
Morgan County,Ohio,39,115,15113
Morrow County,Ohio,39,117,34815
Muskingum County,Ohio,39,119,85951
Noble County,Ohio,39,121,14634
Ottawa County,Ohio,39,123,41553
Paulding County,Ohio,39,125,19679
Perry County,Ohio,39,127,35843
Pickaway County,Ohio,39,129,55128
Pike County,Ohio,39,131,28674
Portage County,Ohio,39,133,159943
Preble County,Ohio,39,135,42502
Putnam County,Ohio,39,137,34647
Richland County,Ohio,39,139,125980
Ross County,Ohio,39,141,77537
Sandusky County,Ohio,39,143,61284
Scioto County,Ohio,39,145,78988
Seneca County,Ohio,39,147,57091
Shelby County,Ohio,39,149,49350
Stark County,Ohio,39,151,376346
Summit County,Ohio,39,153,543150
Trumbull County,Ohio,39,155,212780
Tuscarawas County,Ohio,39,157,92508
Union County,Ohio,39,159,50708
Van Wert County,Ohio,39,161,29029
Vinton County,Ohio,39,163,13485
Warren County,Ohio,39,165,207790
Washington County,Ohio,39,167,62066
Wayne County,Ohio,39,169,114438
Williams County,Ohio,39,171,38172
Wood County,Ohio,39,173,125295
Wyandot County,Ohio,39,175,22665
Adair County,Oklahoma,40,001,22424
Alfalfa County,Oklahoma,40,003,5621
Atoka County,Oklahoma,40,005,14140
Beaver County,Oklahoma,40,007,5564
Beckham County,Oklahoma,40,009,21817
Blaine County,Oklahoma,40,011,11972
Bryan County,Oklahoma,40,013,41195
Caddo County,Oklahoma,40,015,28951
Canadian County,Oklahoma,40,017,109814
Carter County,Oklahoma,40,019,46993
Cherokee County,Oklahoma,40,021,46182
Choctaw County,Oklahoma,40,023,15190
Cimarron County,Oklahoma,40,025,2503
Cleveland County,Oklahoma,40,027,246831
Coal County,Oklahoma,40,029,5801
Comanche County,Oklahoma,40,031,119902
Cotton County,Oklahoma,40,033,6230
Craig County,Oklahoma,40,035,14951
Creek County,Oklahoma,40,037,68914
Custer County,Oklahoma,40,039,26824
Delaware County,Oklahoma,40,041,41017
Dewey County,Oklahoma,40,043,4720
Ellis County,Oklahoma,40,045,4041
Garfield County,Oklahoma,40,047,59093
Garvin County,Oklahoma,40,049,27462
Grady County,Oklahoma,40,051,51545
Grant County,Oklahoma,40,053,4579
Greer County,Oklahoma,40,055,6182
Harmon County,Oklahoma,40,057,2875
Harper County,Oklahoma,40,059,3607
Haskell County,Oklahoma,40,061,12577
Hughes County,Oklahoma,40,063,13606
Jackson County,Oklahoma,40,065,26386
Jefferson County,Oklahoma,40,067,6435
Johnston County,Oklahoma,40,069,10816
Kay County,Oklahoma,40,071,46473
Kingfisher County,Oklahoma,40,073,14776
Kiowa County,Oklahoma,40,075,9540
Latimer County,Oklahoma,40,077,11015
Le Flore County,Oklahoma,40,079,49822
Lincoln County,Oklahoma,40,081,33823
Logan County,Oklahoma,40,083,39777
Love County,Oklahoma,40,085,9306
McClain County,Oklahoma,40,087,33107
McCurtain County,Oklahoma,40,089,33130
McIntosh County,Oklahoma,40,091,20012
Major County,Oklahoma,40,093,7487
Marshall County,Oklahoma,40,095,15465
Mayes County,Oklahoma,40,097,40807
Murray County,Oklahoma,40,099,13193
Muskogee County,Oklahoma,40,101,70383
Noble County,Oklahoma,40,103,11509
Nowata County,Oklahoma,40,105,10674
Okfuskee County,Oklahoma,40,107,12036
Oklahoma County,Oklahoma,40,109,704023
Okmulgee County,Oklahoma,40,111,39664
Osage County,Oklahoma,40,113,47192
Ottawa County,Oklahoma,40,115,32193
Pawnee County,Oklahoma,40,117,16564
Payne County,Oklahoma,40,119,75687
Pittsburg County,Oklahoma,40,121,45417
Pontotoc County,Oklahoma,40,123,36644
Pottawatomie County,Oklahoma,40,125,68751
Pushmataha County,Oklahoma,40,127,11500
Roger Mills County,Oklahoma,40,129,3530
Rogers County,Oklahoma,40,131,85044
Seminole County,Oklahoma,40,133,25224
Sequoyah County,Oklahoma,40,135,41855
Stephens County,Oklahoma,40,137,44454
Texas County,Oklahoma,40,139,19826
Tillman County,Oklahoma,40,141,8154
Tulsa County,Oklahoma,40,143,589757
Wagoner County,Oklahoma,40,145,70232
Washington County,Oklahoma,40,147,50339
Washita County,Oklahoma,40,149,11571
Woods County,Oklahoma,40,151,8656
Woodward County,Oklahoma,40,153,19967
Baker County,Oregon,41,001,16150
Benton County,Oregon,41,003,84158
Clackamas County,Oregon,41,005,370479
Clatsop County,Oregon,41,007,36858
Columbia County,Oregon,41,009,49006
Coos County,Oregon,41,011,63319
Crook County,Oregon,41,013,21515
Curry County,Oregon,41,015,22411
Deschutes County,Oregon,41,017,154568
Douglas County,Oregon,41,019,107209
Gilliam County,Oregon,41,021,1731
Grant County,Oregon,41,023,7349
Harney County,Oregon,41,025,7364
Hood River County,Oregon,41,027,21706
Jackson County,Oregon,41,029,200587
Jefferson County,Oregon,41,031,21652
Josephine County,Oregon,41,033,82172
Klamath County,Oregon,41,035,66520
Lake County,Oregon,41,037,7882
Lane County,Oregon,41,039,347156
Lincoln County,Oregon,41,041,45857
Linn County,Oregon,41,043,114315
Malheur County,Oregon,41,045,31326
Marion County,Oregon,41,047,309894
Morrow County,Oregon,41,049,11112
Multnomah County,Oregon,41,051,712036
Polk County,Oregon,41,053,73745
Sherman County,Oregon,41,055,1819
Tillamook County,Oregon,41,057,25200
Umatilla County,Oregon,41,059,74804
Union County,Oregon,41,061,25373
Wallowa County,Oregon,41,063,6919
Wasco County,Oregon,41,065,24695
Washington County,Oregon,41,067,516665
Wheeler County,Oregon,41,069,1443
Yamhill County,Oregon,41,071,96930
Adams County,Pennsylvania,42,001,100839
Allegheny County,Pennsylvania,42,003,1223066
Armstrong County,Pennsylvania,42,005,69489
Beaver County,Pennsylvania,42,007,171569
Bedford County,Pennsylvania,42,009,49882
Berks County,Pennsylvania,42,011,407310
Blair County,Pennsylvania,42,013,127071
Bradford County,Pennsylvania,42,015,62415
Bucks County,Pennsylvania,42,017,622859
Butler County,Pennsylvania,42,019,182554
Cambria County,Pennsylvania,42,021,144741
Cameron County,Pennsylvania,42,023,5197
Carbon County,Pennsylvania,42,025,64563
Centre County,Pennsylvania,42,027,151411
Chester County,Pennsylvania,42,029,490571
Clarion County,Pennsylvania,42,031,40290
Clearfield County,Pennsylvania,42,033,82131
Clinton County,Pennsylvania,42,035,38970
Columbia County,Pennsylvania,42,037,66642
Crawford County,Pennsylvania,42,039,89153
Cumberland County,Pennsylvania,42,041,231336
Dauphin County,Pennsylvania,42,043,264823
Delaware County,Pennsylvania,42,045,556468
Elk County,Pennsylvania,42,047,32480
Erie County,Pennsylvania,42,049,279234
Fayette County,Pennsylvania,42,051,138807
Forest County,Pennsylvania,42,053,7585
Franklin County,Pennsylvania,42,055,146558
Fulton County,Pennsylvania,42,057,14839
Greene County,Pennsylvania,42,059,39003
Huntingdon County,Pennsylvania,42,061,45830
Indiana County,Pennsylvania,42,063,88745
Jefferson County,Pennsylvania,42,065,45244
Juniata County,Pennsylvania,42,067,24385
Lackawanna County,Pennsylvania,42,069,213731
Lancaster County,Pennsylvania,42,071,511250
Lawrence County,Pennsylvania,42,073,91682
Lebanon County,Pennsylvania,42,075,131341
Lehigh County,Pennsylvania,42,077,343946
Luzerne County,Pennsylvania,42,079,319120
Lycoming County,Pennsylvania,42,081,116376
McKean County,Pennsylvania,42,083,43853
Mercer County,Pennsylvania,42,085,117296
