County,State,State_FIPS,County_FIPS,median_home_value
Vanderburgh County,Indiana,18,163,113700
Vermillion County,Indiana,18,165,76400
Vigo County,Indiana,18,167,91200
Wabash County,Indiana,18,169,96600
Warren County,Indiana,18,171,98600
Warrick County,Indiana,18,173,143900
Washington County,Indiana,18,175,101200
Wayne County,Indiana,18,177,97300
Wells County,Indiana,18,179,109700
White County,Indiana,18,181,112700
Whitley County,Indiana,18,183,127100
Adair County,Iowa,19,001,96700
Adams County,Iowa,19,003,88100
Allamakee County,Iowa,19,005,111100
Appanoose County,Iowa,19,007,76300
Audubon County,Iowa,19,009,69900
Benton County,Iowa,19,011,130900
Black Hawk County,Iowa,19,013,122300
Boone County,Iowa,19,015,118200
Bremer County,Iowa,19,017,139300
Buchanan County,Iowa,19,019,117800
Buena Vista County,Iowa,19,021,94700
Butler County,Iowa,19,023,97500
Calhoun County,Iowa,19,025,72200
Carroll County,Iowa,19,027,105500
Cass County,Iowa,19,029,85500
Cedar County,Iowa,19,031,134000
Cerro Gordo County,Iowa,19,033,107800
Cherokee County,Iowa,19,035,78800
Chickasaw County,Iowa,19,037,94300
Clarke County,Iowa,19,039,86500
Clay County,Iowa,19,041,102600
Clayton County,Iowa,19,043,98500
Clinton County,Iowa,19,045,110700
Crawford County,Iowa,19,047,79500
Dallas County,Iowa,19,049,182700
Davis County,Iowa,19,051,103500
Decatur County,Iowa,19,053,70000
Delaware County,Iowa,19,055,125400
Des Moines County,Iowa,19,057,94500
Dickinson County,Iowa,19,059,154700
Dubuque County,Iowa,19,061,144300
Emmet County,Iowa,19,063,83600
Fayette County,Iowa,19,065,82800
Floyd County,Iowa,19,067,89200
Franklin County,Iowa,19,069,85200
Fremont County,Iowa,19,071,90500
Greene County,Iowa,19,073,78300
Grundy County,Iowa,19,075,118500
Guthrie County,Iowa,19,077,95000
Hamilton County,Iowa,19,079,90000
Hancock County,Iowa,19,081,83800
Hardin County,Iowa,19,083,88800
Harrison County,Iowa,19,085,109100
Henry County,Iowa,19,087,98700
Howard County,Iowa,19,089,90400
Humboldt County,Iowa,19,091,83400
Ida County,Iowa,19,093,73700
Iowa County,Iowa,19,095,137300
Jackson County,Iowa,19,097,112700
Jasper County,Iowa,19,099,116000
Jefferson County,Iowa,19,101,90100
Johnson County,Iowa,19,103,183100
Jones County,Iowa,19,105,119000
Keokuk County,Iowa,19,107,76200
Kossuth County,Iowa,19,109,88300
Lee County,Iowa,19,111,82200
Linn County,Iowa,19,113,142300
Louisa County,Iowa,19,115,94100
Lucas County,Iowa,19,117,84700
Lyon County,Iowa,19,119,105500
Madison County,Iowa,19,121,159600
Mahaska County,Iowa,19,123,99100
Marion County,Iowa,19,125,132700
Marshall County,Iowa,19,127,104000
Mills County,Iowa,19,129,151400
Mitchell County,Iowa,19,131,100400
Monona County,Iowa,19,133,74800
Monroe County,Iowa,19,135,87700
Montgomery County,Iowa,19,137,78200
Muscatine County,Iowa,19,139,120600
O'Brien County,Iowa,19,141,86000
Osceola County,Iowa,19,143,73600
Page County,Iowa,19,145,77600
Palo Alto County,Iowa,19,147,82300
Plymouth County,Iowa,19,149,128300
Pocahontas County,Iowa,19,151,56700
Polk County,Iowa,19,153,153600
Pottawattamie County,Iowa,19,155,124700
Poweshiek County,Iowa,19,157,119100
Ringgold County,Iowa,19,159,84300
Sac County,Iowa,19,161,78300
Scott County,Iowa,19,163,141400
Shelby County,Iowa,19,165,104600
Sioux County,Iowa,19,167,129400
Story County,Iowa,19,169,160700
Tama County,Iowa,19,171,100100
Taylor County,Iowa,19,173,65100
Union County,Iowa,19,175,91000
Van Buren County,Iowa,19,177,67500
Wapello County,Iowa,19,179,77500
Warren County,Iowa,19,181,154600
Washington County,Iowa,19,183,116900
Wayne County,Iowa,19,185,60000
Webster County,Iowa,19,187,84000
Winnebago County,Iowa,19,189,92900
Winneshiek County,Iowa,19,191,154300
Woodbury County,Iowa,19,193,97400
Worth County,Iowa,19,195,98300
Wright County,Iowa,19,197,74200
Allen County,Kansas,20,001,63400
Anderson County,Kansas,20,003,87300
Atchison County,Kansas,20,005,87800
Barber County,Kansas,20,007,58000
Barton County,Kansas,20,009,73600
Bourbon County,Kansas,20,011,79900
Brown County,Kansas,20,013,80400
Butler County,Kansas,20,015,124900
Chase County,Kansas,20,017,80300
Chautauqua County,Kansas,20,019,46100
Cherokee County,Kansas,20,021,71900
Cheyenne County,Kansas,20,023,72600
Clark County,Kansas,20,025,56400
Clay County,Kansas,20,027,87200
Cloud County,Kansas,20,029,63800
Coffey County,Kansas,20,031,102200
Comanche County,Kansas,20,033,47900
Cowley County,Kansas,20,035,79900
Crawford County,Kansas,20,037,83400
Decatur County,Kansas,20,039,54500
Dickinson County,Kansas,20,041,106400
Doniphan County,Kansas,20,043,85000
Douglas County,Kansas,20,045,178700
Edwards County,Kansas,20,047,54900
Elk County,Kansas,20,049,53400
Ellis County,Kansas,20,051,134700
Ellsworth County,Kansas,20,053,71100
Finney County,Kansas,20,055,106900
Ford County,Kansas,20,057,87300
Franklin County,Kansas,20,059,120000
Geary County,Kansas,20,061,130600
Gove County,Kansas,20,063,66800
Graham County,Kansas,20,065,67400
Grant County,Kansas,20,067,88200
Gray County,Kansas,20,069,102400
Greeley County,Kansas,20,071,76600
Greenwood County,Kansas,20,073,55700
Hamilton County,Kansas,20,075,75700
Harper County,Kansas,20,077,67000
Harvey County,Kansas,20,079,107800
Haskell County,Kansas,20,081,98300
Hodgeman County,Kansas,20,083,72400
Jackson County,Kansas,20,085,116500
Jefferson County,Kansas,20,087,131700
Jewell County,Kansas,20,089,50500
Johnson County,Kansas,20,091,211900
Kearny County,Kansas,20,093,92000
Kingman County,Kansas,20,095,87600
Kiowa County,Kansas,20,097,100300
Labette County,Kansas,20,099,64700
Lane County,Kansas,20,101,57000
Leavenworth County,Kansas,20,103,166600
Lincoln County,Kansas,20,105,61000
Linn County,Kansas,20,107,98800
Logan County,Kansas,20,109,74600
Lyon County,Kansas,20,111,92700
McPherson County,Kansas,20,113,121400
Marion County,Kansas,20,115,81500
Marshall County,Kansas,20,117,77700
Meade County,Kansas,20,119,83600
Miami County,Kansas,20,121,163200
Mitchell County,Kansas,20,123,70700
Montgomery County,Kansas,20,125,72500
Morris County,Kansas,20,127,76800
Morton County,Kansas,20,129,73400
Nemaha County,Kansas,20,131,89800
Neosho County,Kansas,20,133,68900
Ness County,Kansas,20,135,53800
Norton County,Kansas,20,137,63600
Osage County,Kansas,20,139,96200
Osborne County,Kansas,20,141,50000
Ottawa County,Kansas,20,143,84800
Pawnee County,Kansas,20,145,70800
Phillips County,Kansas,20,147,61600
Pottawatomie County,Kansas,20,149,152000
Pratt County,Kansas,20,151,73600
Rawlins County,Kansas,20,153,60600
Reno County,Kansas,20,155,90000
Republic County,Kansas,20,157,46900
Rice County,Kansas,20,159,71200
Riley County,Kansas,20,161,166900
Rooks County,Kansas,20,163,63400
Rush County,Kansas,20,165,53600
Russell County,Kansas,20,167,64800
Saline County,Kansas,20,169,119900
Scott County,Kansas,20,171,95500
Sedgwick County,Kansas,20,173,123000
Seward County,Kansas,20,175,86400
Shawnee County,Kansas,20,177,119400
Sheridan County,Kansas,20,179,78700
Sherman County,Kansas,20,181,69000
Smith County,Kansas,20,183,59500
Stafford County,Kansas,20,185,59300
Stanton County,Kansas,20,187,85200
Stevens County,Kansas,20,189,78100
Sumner County,Kansas,20,191,85600
Thomas County,Kansas,20,193,92200
Trego County,Kansas,20,195,69100
Wabaunsee County,Kansas,20,197,109000
Wallace County,Kansas,20,199,64100
Washington County,Kansas,20,201,55800
Wichita County,Kansas,20,203,71500
Wilson County,Kansas,20,205,62300
Woodson County,Kansas,20,207,53800
Wyandotte County,Kansas,20,209,96000
Adair County,Kentucky,21,001,78900
Allen County,Kentucky,21,003,93500
Anderson County,Kentucky,21,005,132700
Ballard County,Kentucky,21,007,91800
Barren County,Kentucky,21,009,101800
Bath County,Kentucky,21,011,65900
Bell County,Kentucky,21,013,66200
Boone County,Kentucky,21,015,173000
Bourbon County,Kentucky,21,017,139000
Boyd County,Kentucky,21,019,96700
Boyle County,Kentucky,21,021,132700
Bracken County,Kentucky,21,023,89000
Breathitt County,Kentucky,21,025,50700
Breckinridge County,Kentucky,21,027,81800
Bullitt County,Kentucky,21,029,146600
Butler County,Kentucky,21,031,80100
Caldwell County,Kentucky,21,033,78500
Calloway County,Kentucky,21,035,113600
Campbell County,Kentucky,21,037,147600
Carlisle County,Kentucky,21,039,73800
Carroll County,Kentucky,21,041,99600
Carter County,Kentucky,21,043,74900
Casey County,Kentucky,21,045,76200
Christian County,Kentucky,21,047,100900
Clark County,Kentucky,21,049,139100
Clay County,Kentucky,21,051,58300
Clinton County,Kentucky,21,053,67700
Crittenden County,Kentucky,21,055,74900
Cumberland County,Kentucky,21,057,63300
Daviess County,Kentucky,21,059,108300
Edmonson County,Kentucky,21,061,91400
Elliott County,Kentucky,21,063,69800
Estill County,Kentucky,21,065,73800
Fayette County,Kentucky,21,067,163000
Fleming County,Kentucky,21,069,82000
Floyd County,Kentucky,21,071,69600
Franklin County,Kentucky,21,073,142200
Fulton County,Kentucky,21,075,58500
Gallatin County,Kentucky,21,077,101700
Garrard County,Kentucky,21,079,115600
Grant County,Kentucky,21,081,123400
Graves County,Kentucky,21,083,85000
Grayson County,Kentucky,21,085,89200
Green County,Kentucky,21,087,72000
Greenup County,Kentucky,21,089,91600
Hancock County,Kentucky,21,091,90200
Hardin County,Kentucky,21,093,140600
Harlan County,Kentucky,21,095,52700
Harrison County,Kentucky,21,097,105600
Hart County,Kentucky,21,099,77300
Henderson County,Kentucky,21,101,100500
Henry County,Kentucky,21,103,124900
Hickman County,Kentucky,21,105,61400
Hopkins County,Kentucky,21,107,83300
Jackson County,Kentucky,21,109,62300
Jefferson County,Kentucky,21,111,148700
Jessamine County,Kentucky,21,113,157000
Johnson County,Kentucky,21,115,76600
Kenton County,Kentucky,21,117,146200
Knott County,Kentucky,21,119,57900
Knox County,Kentucky,21,121,73500
Larue County,Kentucky,21,123,96400
Laurel County,Kentucky,21,125,96200
Lawrence County,Kentucky,21,127,75200
Lee County,Kentucky,21,129,57900
Leslie County,Kentucky,21,131,50500
Letcher County,Kentucky,21,133,54800
Lewis County,Kentucky,21,135,61100
Lincoln County,Kentucky,21,137,84400
Livingston County,Kentucky,21,139,81600
Logan County,Kentucky,21,141,87700
Lyon County,Kentucky,21,143,96600
McCracken County,Kentucky,21,145,118600
McCreary County,Kentucky,21,147,65300
McLean County,Kentucky,21,149,80300
Madison County,Kentucky,21,151,143000
Magoffin County,Kentucky,21,153,48300
Marion County,Kentucky,21,155,100600
Marshall County,Kentucky,21,157,103300
Martin County,Kentucky,21,159,77100
Mason County,Kentucky,21,161,99000
Meade County,Kentucky,21,163,111100
Menifee County,Kentucky,21,165,68800
Mercer County,Kentucky,21,167,125600
Metcalfe County,Kentucky,21,169,80300
Monroe County,Kentucky,21,171,68900
Montgomery County,Kentucky,21,173,104800
Morgan County,Kentucky,21,175,68800
Muhlenberg County,Kentucky,21,177,79400
Nelson County,Kentucky,21,179,121400
Nicholas County,Kentucky,21,181,81300
Ohio County,Kentucky,21,183,78600
Oldham County,Kentucky,21,185,242700
Owen County,Kentucky,21,187,97300
Owsley County,Kentucky,21,189,60500
Pendleton County,Kentucky,21,191,105300
Perry County,Kentucky,21,193,61500
Pike County,Kentucky,21,195,64900
Powell County,Kentucky,21,197,79200
Pulaski County,Kentucky,21,199,102500
Robertson County,Kentucky,21,201,70200
Rockcastle County,Kentucky,21,203,73800
Rowan County,Kentucky,21,205,101900
Russell County,Kentucky,21,207,84500
Scott County,Kentucky,21,209,161400
Shelby County,Kentucky,21,211,167600
Simpson County,Kentucky,21,213,115800
Spencer County,Kentucky,21,215,167000
Taylor County,Kentucky,21,217,96700
Todd County,Kentucky,21,219,80100
Trigg County,Kentucky,21,221,114100
Trimble County,Kentucky,21,223,115000
Union County,Kentucky,21,225,77900
Warren County,Kentucky,21,227,139800
Washington County,Kentucky,21,229,109500
Wayne County,Kentucky,21,231,72200
Webster County,Kentucky,21,233,66600
Whitley County,Kentucky,21,235,70700
Wolfe County,Kentucky,21,237,50300
Woodford County,Kentucky,21,239,187400
Acadia Parish,Louisiana,22,001,88900
Allen Parish,Louisiana,22,003,79800
Ascension Parish,Louisiana,22,005,167600
Assumption Parish,Louisiana,22,007,88900
Avoyelles Parish,Louisiana,22,009,85700
Beauregard Parish,Louisiana,22,011,89900
Bienville Parish,Louisiana,22,013,57300
Bossier Parish,Louisiana,22,015,142300
Caddo Parish,Louisiana,22,017,121500
Calcasieu Parish,Louisiana,22,019,118100
Caldwell Parish,Louisiana,22,021,69200
Cameron Parish,Louisiana,22,023,105900
Catahoula Parish,Louisiana,22,025,70000
Claiborne Parish,Louisiana,22,027,70200
Concordia Parish,Louisiana,22,029,75200
De Soto Parish,Louisiana,22,031,82800
East Baton Rouge Parish,Louisiana,22,033,164600
East Carroll Parish,Louisiana,22,035,49000
East Feliciana Parish,Louisiana,22,037,111700
Evangeline Parish,Louisiana,22,039,78100
Franklin Parish,Louisiana,22,041,76900
Grant Parish,Louisiana,22,043,79900
Iberia Parish,Louisiana,22,045,102500
Iberville Parish,Louisiana,22,047,87800
Jackson Parish,Louisiana,22,049,76000
Jefferson Parish,Louisiana,22,051,175500
Jefferson Davis Parish,Louisiana,22,053,85100
Lafayette Parish,Louisiana,22,055,159500
Lafourche Parish,Louisiana,22,057,123700
LaSalle Parish,Louisiana,22,059,75200
Lincoln Parish,Louisiana,22,061,114900
Livingston Parish,Louisiana,22,063,152800
Madison Parish,Louisiana,22,065,70800
Morehouse Parish,Louisiana,22,067,76100
Natchitoches Parish,Louisiana,22,069,94500
Orleans Parish,Louisiana,22,071,183800
Ouachita Parish,Louisiana,22,073,119200
Plaquemines Parish,Louisiana,22,075,175500
Pointe Coupee Parish,Louisiana,22,077,114100
Rapides Parish,Louisiana,22,079,117400
Red River Parish,Louisiana,22,081,70900
Richland Parish,Louisiana,22,083,74900
Sabine Parish,Louisiana,22,085,77800
Saint Bernard Parish,Louisiana,22,087,127100
Saint Charles Parish,Louisiana,22,089,180500
Saint Helena Parish,Louisiana,22,091,78200
Saint James Parish,Louisiana,22,093,123400
Saint John the Baptist Parish,Louisiana,22,095,149000
Saint Landry Parish,Louisiana,22,097,85100
Saint Martin Parish,Louisiana,22,099,91200
Saint Mary Parish,Louisiana,22,101,90600
Saint Tammany Parish,Louisiana,22,103,198700
Tangipahoa Parish,Louisiana,22,105,136000
Tensas Parish,Louisiana,22,107,61700
Terrebonne Parish,Louisiana,22,109,128500
Union Parish,Louisiana,22,111,79400
Vermilion Parish,Louisiana,22,113,94800
Vernon Parish,Louisiana,22,115,89300
Washington Parish,Louisiana,22,117,82600
Webster Parish,Louisiana,22,119,81700
West Baton Rouge Parish,Louisiana,22,121,135500
West Carroll Parish,Louisiana,22,123,73500
West Feliciana Parish,Louisiana,22,125,191000
Winn Parish,Louisiana,22,127,63200
Androscoggin County,Maine,23,001,156700
Aroostook County,Maine,23,003,89900
Cumberland County,Maine,23,005,243900
Franklin County,Maine,23,007,130300
Hancock County,Maine,23,009,200000
Kennebec County,Maine,23,011,152200
Knox County,Maine,23,013,204300
Lincoln County,Maine,23,015,204500
Oxford County,Maine,23,017,141600
Penobscot County,Maine,23,019,138000
Piscataquis County,Maine,23,021,102700
Sagadahoc County,Maine,23,023,189700
Somerset County,Maine,23,025,109900
Waldo County,Maine,23,027,156100
Washington County,Maine,23,029,103600
York County,Maine,23,031,232100
Allegany County,Maryland,24,001,122000
Anne Arundel County,Maryland,24,003,349800
Baltimore County,Maryland,24,005,263900
Calvert County,Maryland,24,009,368100
Caroline County,Maryland,24,011,223400
Carroll County,Maryland,24,013,332200
Cecil County,Maryland,24,015,261900
Charles County,Maryland,24,017,320400
Dorchester County,Maryland,24,019,200000
Frederick County,Maryland,24,021,316800
Garrett County,Maryland,24,023,169500
Harford County,Maryland,24,025,290700
Howard County,Maryland,24,027,435300
Kent County,Maryland,24,029,267600
Queen Anne's County,Maryland,24,035,356800
Saint Mary's County,Maryland,24,037,312100
Somerset County,Maryland,24,039,162400
Talbot County,Maryland,24,041,343800
Washington County,Maryland,24,043,218200
Wicomico County,Maryland,24,045,188400
Worcester County,Maryland,24,047,268500
Baltimore City,Maryland,24,510,161300
Montgomery County,Maryland,24,031,455800
Prince George's County,Maryland,24,033,289400
Barnstable County,Massachusetts,25,001,373600
Berkshire County,Massachusetts,25,003,209200
Bristol County,Massachusetts,25,005,287800
Dukes County,Massachusetts,25,007,656000
Essex County,Massachusetts,25,009,354700
Franklin County,Massachusetts,25,011,221700
Hampden County,Massachusetts,25,013,201400
Hampshire County,Massachusetts,25,015,263500
Middlesex County,Massachusetts,25,017,401300
Nantucket County,Massachusetts,25,019,944100
Norfolk County,Massachusetts,25,021,393000
Plymouth County,Massachusetts,25,023,339100
Suffolk County,Massachusetts,25,025,362600
Worcester County,Massachusetts,25,027,267600
Alcona County,Michigan,26,001,110200
Alger County,Michigan,26,003,113600
Allegan County,Michigan,26,005,142400
Alpena County,Michigan,26,007,101600
Antrim County,Michigan,26,009,148100
Arenac County,Michigan,26,011,90900
Baraga County,Michigan,26,013,83100
Barry County,Michigan,26,015,137200
Bay County,Michigan,26,017,99200
Benzie County,Michigan,26,019,155700
Berrien County,Michigan,26,021,135100
Branch County,Michigan,26,023,104700
Calhoun County,Michigan,26,025,102800
Cass County,Michigan,26,027,133000
Charlevoix County,Michigan,26,029,154400
Cheboygan County,Michigan,26,031,116600
Chippewa County,Michigan,26,033,102400
Clare County,Michigan,26,035,84100
Clinton County,Michigan,26,037,159200
Crawford County,Michigan,26,039,105000
Delta County,Michigan,26,041,99600
Dickinson County,Michigan,26,043,87000
Eaton County,Michigan,26,045,143300
Emmet County,Michigan,26,047,175700
Genesee County,Michigan,26,049,99900
Gladwin County,Michigan,26,051,108300
Gogebic County,Michigan,26,053,67500
Grand Traverse County,Michigan,26,055,169800
Gratiot County,Michigan,26,057,88200
Hillsdale County,Michigan,26,059,106900
Houghton County,Michigan,26,061,85700
Huron County,Michigan,26,063,97800
Ingham County,Michigan,26,065,125400
Ionia County,Michigan,26,067,113600
Iosco County,Michigan,26,069,93700
Iron County,Michigan,26,071,75100
Isabella County,Michigan,26,073,122100
Jackson County,Michigan,26,075,116800
Kalamazoo County,Michigan,26,077,141200
Kalkaska County,Michigan,26,079,102400
Kent County,Michigan,26,081,141000
Keweenaw County,Michigan,26,083,99500
Lake County,Michigan,26,085,83600
Lapeer County,Michigan,26,087,145700
Leelanau County,Michigan,26,089,237100
Lenawee County,Michigan,26,091,124400
Livingston County,Michigan,26,093,191000
Luce County,Michigan,26,095,83300
Mackinac County,Michigan,26,097,121500
Macomb County,Michigan,26,099,134700
Manistee County,Michigan,26,101,113100
Marquette County,Michigan,26,103,126300
Mason County,Michigan,26,105,121500
Mecosta County,Michigan,26,107,112500
Menominee County,Michigan,26,109,96700
Midland County,Michigan,26,111,130200
Missaukee County,Michigan,26,113,106800
Monroe County,Michigan,26,115,147600
Montcalm County,Michigan,26,117,99400
Montmorency County,Michigan,26,119,96700
Muskegon County,Michigan,26,121,105700
Newaygo County,Michigan,26,123,109200
Oakland County,Michigan,26,125,177600
Oceana County,Michigan,26,127,107900
Ogemaw County,Michigan,26,129,97000
Ontonagon County,Michigan,26,131,73100
Osceola County,Michigan,26,133,95700
Oscoda County,Michigan,26,135,84100
Otsego County,Michigan,26,137,117500
Ottawa County,Michigan,26,139,156400
Presque Isle County,Michigan,26,141,98900
Roscommon County,Michigan,26,143,97600
Saginaw County,Michigan,26,145,101600
Saint Clair County,Michigan,26,147,131900
Saint Joseph County,Michigan,26,149,110900
Sanilac County,Michigan,26,151,102500
Schoolcraft County,Michigan,26,153,86300
Shiawassee County,Michigan,26,155,114500
Tuscola County,Michigan,26,157,101000
Van Buren County,Michigan,26,159,122300
Washtenaw County,Michigan,26,161,200300
Wayne County,Michigan,26,163,97100
Wexford County,Michigan,26,165,105200
Aitkin County,Minnesota,27,001,173400
Anoka County,Minnesota,27,003,203700
Becker County,Minnesota,27,005,170500
Beltrami County,Minnesota,27,007,147600
Benton County,Minnesota,27,009,160500
Big Stone County,Minnesota,27,011,85700
Blue Earth County,Minnesota,27,013,161700
Brown County,Minnesota,27,015,121500
Carlton County,Minnesota,27,017,160900
Carver County,Minnesota,27,019,273600
Cass County,Minnesota,27,021,179200
Chippewa County,Minnesota,27,023,99300
Chisago County,Minnesota,27,025,211200
Clay County,Minnesota,27,027,154100
Clearwater County,Minnesota,27,029,116500
Cook County,Minnesota,27,031,236500
Cottonwood County,Minnesota,27,033,83700
Crow Wing County,Minnesota,27,035,184000
Dakota County,Minnesota,27,037,229400
Dodge County,Minnesota,27,039,160400
Douglas County,Minnesota,27,041,190500
Faribault County,Minnesota,27,043,87000
Fillmore County,Minnesota,27,045,136400
Freeborn County,Minnesota,27,047,107900
Goodhue County,Minnesota,27,049,184700
Grant County,Minnesota,27,051,98100
Hennepin County,Minnesota,27,053,238300
Houston County,Minnesota,27,055,151100
Hubbard County,Minnesota,27,057,170800
Isanti County,Minnesota,27,059,185400
Itasca County,Minnesota,27,061,153200
Jackson County,Minnesota,27,063,95100
Kanabec County,Minnesota,27,065,151900
Kandiyohi County,Minnesota,27,067,162200
Kittson County,Minnesota,27,069,66600
Koochiching County,Minnesota,27,071,96800
Lac qui Parle County,Minnesota,27,073,78700
Lake County,Minnesota,27,075,147100
Lake of the Woods County,Minnesota,27,077,126000
Le Sueur County,Minnesota,27,079,183500
Lincoln County,Minnesota,27,081,81300
Lyon County,Minnesota,27,083,138700
McLeod County,Minnesota,27,085,161000
Mahnomen County,Minnesota,27,087,96800
Marshall County,Minnesota,27,089,87800
Martin County,Minnesota,27,091,102200
Meeker County,Minnesota,27,093,161500
Mille Lacs County,Minnesota,27,095,153900
Morrison County,Minnesota,27,097,156400
Mower County,Minnesota,27,099,108000
Murray County,Minnesota,27,101,91500
Nicollet County,Minnesota,27,103,169200
Nobles County,Minnesota,27,105,104900
Norman County,Minnesota,27,107,81900
Olmsted County,Minnesota,27,109,172400
Otter Tail County,Minnesota,27,111,161900
Pennington County,Minnesota,27,113,100800
Pine County,Minnesota,27,115,151400
Pipestone County,Minnesota,27,117,87200
Polk County,Minnesota,27,119,123200
Pope County,Minnesota,27,121,145300
Ramsey County,Minnesota,27,123,208100
Red Lake County,Minnesota,27,125,82400
Redwood County,Minnesota,27,127,88300
Renville County,Minnesota,27,129,101400
Rice County,Minnesota,27,131,197100
Rock County,Minnesota,27,133,111300
Roseau County,Minnesota,27,135,102900
Saint Louis County,Minnesota,27,137,140500
Scott County,Minnesota,27,139,253100
Sherburne County,Minnesota,27,141,202600
Sibley County,Minnesota,27,143,143900
Stearns County,Minnesota,27,145,169000
Steele County,Minnesota,27,147,157500
Stevens County,Minnesota,27,149,121100
Swift County,Minnesota,27,151,91000
Todd County,Minnesota,27,153,130200
Traverse County,Minnesota,27,155,66300
Wabasha County,Minnesota,27,157,159300
Wadena County,Minnesota,27,159,114900
Waseca County,Minnesota,27,161,140700
Washington County,Minnesota,27,163,249300
Watonwan County,Minnesota,27,165,95100
Wilkin County,Minnesota,27,167,105700
Winona County,Minnesota,27,169,160400
Wright County,Minnesota,27,171,204100
Yellow Medicine County,Minnesota,27,173,100900
Adams County,Mississippi,28,001,81800
Alcorn County,Mississippi,28,003,86300
Amite County,Mississippi,28,005,68600
Attala County,Mississippi,28,007,73200
Benton County,Mississippi,28,009,84400
Bolivar County,Mississippi,28,011,82500
Calhoun County,Mississippi,28,013,59700
Carroll County,Mississippi,28,015,65000
Chickasaw County,Mississippi,28,017,64600
Choctaw County,Mississippi,28,019,72600
Claiborne County,Mississippi,28,021,52000
Clarke County,Mississippi,28,023,63000
Clay County,Mississippi,28,025,81900
Coahoma County,Mississippi,28,027,57400
Copiah County,Mississippi,28,029,70100
Covington County,Mississippi,28,031,76600
DeSoto County,Mississippi,28,033,153000
Forrest County,Mississippi,28,035,114800
Franklin County,Mississippi,28,037,64900
George County,Mississippi,28,039,99800
Greene County,Mississippi,28,041,84400
Grenada County,Mississippi,28,043,84900
Hancock County,Mississippi,28,045,142400
Harrison County,Mississippi,28,047,143900
Hinds County,Mississippi,28,049,109500
Holmes County,Mississippi,28,051,51300
Humphreys County,Mississippi,28,053,61500
Issaquena County,Mississippi,28,055,60400
Itawamba County,Mississippi,28,057,81900
Jackson County,Mississippi,28,059,126600
Jasper County,Mississippi,28,061,69900
Jefferson County,Mississippi,28,063,64900
Jefferson Davis County,Mississippi,28,065,76400
Jones County,Mississippi,28,067,86300
Kemper County,Mississippi,28,069,65900
Lafayette County,Mississippi,28,071,159900
Lamar County,Mississippi,28,073,160900
Lauderdale County,Mississippi,28,075,87300
Lawrence County,Mississippi,28,077,77700
Leake County,Mississippi,28,079,71900
Lee County,Mississippi,28,081,108700
Leflore County,Mississippi,28,083,67400
Lincoln County,Mississippi,28,085,80100
Lowndes County,Mississippi,28,087,112500
Madison County,Mississippi,28,089,196600
Marion County,Mississippi,28,091,79500
Marshall County,Mississippi,28,093,86100
Monroe County,Mississippi,28,095,80100
Montgomery County,Mississippi,28,097,68600
Neshoba County,Mississippi,28,099,73200
Newton County,Mississippi,28,101,68400
Noxubee County,Mississippi,28,103,61300
Oktibbeha County,Mississippi,28,105,119400
Panola County,Mississippi,28,107,76400
Pearl River County,Mississippi,28,109,115700
Perry County,Mississippi,28,111,80200
Pike County,Mississippi,28,113,81000
Pontotoc County,Mississippi,28,115,79900
Prentiss County,Mississippi,28,117,73800
Quitman County,Mississippi,28,119,47400
Rankin County,Mississippi,28,121,148000
Scott County,Mississippi,28,123,65100
Sharkey County,Mississippi,28,125,65800
Simpson County,Mississippi,28,127,77000
Smith County,Mississippi,28,129,78100
Stone County,Mississippi,28,131,103700
Sunflower County,Mississippi,28,133,66900
Tallahatchie County,Mississippi,28,135,60700
Tate County,Mississippi,28,137,116900
Tippah County,Mississippi,28,139,72300
Tishomingo County,Mississippi,28,141,73400
Tunica County,Mississippi,28,143,72200
Union County,Mississippi,28,145,81800
Walthall County,Mississippi,28,147,79600
Warren County,Mississippi,28,149,98900
Washington County,Mississippi,28,151,73700
Wayne County,Mississippi,28,153,64700
Webster County,Mississippi,28,155,75200
Wilkinson County,Mississippi,28,157,61000
Winston County,Mississippi,28,159,79100
Yalobusha County,Mississippi,28,161,63900
Yazoo County,Mississippi,28,163,64800
Adair County,Missouri,29,001,99300
Andrew County,Missouri,29,003,130300
Atchison County,Missouri,29,005,76900
Audrain County,Missouri,29,007,85300
Barry County,Missouri,29,009,105900
Barton County,Missouri,29,011,84400
Bates County,Missouri,29,013,104300
Benton County,Missouri,29,015,104300
Bollinger County,Missouri,29,017,97000
Boone County,Missouri,29,019,158900
Buchanan County,Missouri,29,021,108300
Butler County,Missouri,29,023,88300
Caldwell County,Missouri,29,025,88200
Callaway County,Missouri,29,027,133200
Camden County,Missouri,29,029,181500
Cape Girardeau County,Missouri,29,031,137600
Carroll County,Missouri,29,033,79700
Carter County,Missouri,29,035,100300
Cass County,Missouri,29,037,155400
Cedar County,Missouri,29,039,88000
Chariton County,Missouri,29,041,76800
Christian County,Missouri,29,043,145000
Clark County,Missouri,29,045,67800
Clay County,Missouri,29,047,154600
Clinton County,Missouri,29,049,147800
Cole County,Missouri,29,051,142200
Cooper County,Missouri,29,053,114300
Crawford County,Missouri,29,055,106400
Dade County,Missouri,29,057,74400
Dallas County,Missouri,29,059,99500
Daviess County,Missouri,29,061,107900
DeKalb County,Missouri,29,063,111300
Dent County,Missouri,29,065,82800
Douglas County,Missouri,29,067,108400
Dunklin County,Missouri,29,069,69200
