County,State,State_FIPS,County_FIPS,gini_index
Carroll County,Indiana,18,015,0.3943
Cass County,Indiana,18,017,0.4298
Clark County,Indiana,18,019,0.4136
Clay County,Indiana,18,021,0.4035
Clinton County,Indiana,18,023,0.3865
Crawford County,Indiana,18,025,0.3888
Daviess County,Indiana,18,027,0.4143
Dearborn County,Indiana,18,029,0.4151
Decatur County,Indiana,18,031,0.3836
DeKalb County,Indiana,18,033,0.4077
Delaware County,Indiana,18,035,0.4674
Dubois County,Indiana,18,037,0.4042
Elkhart County,Indiana,18,039,0.4146
Fayette County,Indiana,18,041,0.4374
Floyd County,Indiana,18,043,0.4401
Fountain County,Indiana,18,045,0.3935
Franklin County,Indiana,18,047,0.3964
Fulton County,Indiana,18,049,0.4252
Gibson County,Indiana,18,051,0.4087
Grant County,Indiana,18,053,0.4293
Greene County,Indiana,18,055,0.4269
Hamilton County,Indiana,18,057,0.4282
Hancock County,Indiana,18,059,0.3861
Harrison County,Indiana,18,061,0.3941
Hendricks County,Indiana,18,063,0.3758
Henry County,Indiana,18,065,0.4326
Howard County,Indiana,18,067,0.4434
Huntington County,Indiana,18,069,0.39
Jackson County,Indiana,18,071,0.3931
Jasper County,Indiana,18,073,0.3716
Jay County,Indiana,18,075,0.3971
Jefferson County,Indiana,18,077,0.4049
Jennings County,Indiana,18,079,0.4038
Johnson County,Indiana,18,081,0.4137
Knox County,Indiana,18,083,0.4281
Kosciusko County,Indiana,18,085,0.4214
LaGrange County,Indiana,18,087,0.4157
Lake County,Indiana,18,089,0.4461
LaPorte County,Indiana,18,091,0.4325
Lawrence County,Indiana,18,093,0.4191
Madison County,Indiana,18,095,0.4285
Marion County,Indiana,18,097,0.473
Marshall County,Indiana,18,099,0.416
Martin County,Indiana,18,101,0.4061
Miami County,Indiana,18,103,0.4158
Monroe County,Indiana,18,105,0.5106
Montgomery County,Indiana,18,107,0.3998
Morgan County,Indiana,18,109,0.396
Newton County,Indiana,18,111,0.4151
Noble County,Indiana,18,113,0.4012
Ohio County,Indiana,18,115,0.3841
Orange County,Indiana,18,117,0.401
Owen County,Indiana,18,119,0.3954
Parke County,Indiana,18,121,0.4547
Perry County,Indiana,18,123,0.4017
Pike County,Indiana,18,125,0.3922
Porter County,Indiana,18,127,0.4145
Posey County,Indiana,18,129,0.4295
Pulaski County,Indiana,18,131,0.4202
Putnam County,Indiana,18,133,0.3874
Randolph County,Indiana,18,135,0.4536
Ripley County,Indiana,18,137,0.3842
Rush County,Indiana,18,139,0.4176
Saint Joseph County,Indiana,18,141,0.4591
Scott County,Indiana,18,143,0.4263
Shelby County,Indiana,18,145,0.38
Spencer County,Indiana,18,147,0.3881
Starke County,Indiana,18,149,0.4163
Steuben County,Indiana,18,151,0.4057
Sullivan County,Indiana,18,153,0.4187
Switzerland County,Indiana,18,155,0.3779
Tippecanoe County,Indiana,18,157,0.4735
Tipton County,Indiana,18,159,0.387
Union County,Indiana,18,161,0.3758
Vanderburgh County,Indiana,18,163,0.4528
Vermillion County,Indiana,18,165,0.4326
Vigo County,Indiana,18,167,0.4639
Wabash County,Indiana,18,169,0.4066
Warren County,Indiana,18,171,0.4106
Warrick County,Indiana,18,173,0.4137
Washington County,Indiana,18,175,0.4021
Wayne County,Indiana,18,177,0.4548
Wells County,Indiana,18,179,0.3968
White County,Indiana,18,181,0.3928
Whitley County,Indiana,18,183,0.3867
Adair County,Iowa,19,001,0.3919
Adams County,Iowa,19,003,0.4079
Allamakee County,Iowa,19,005,0.4119
Appanoose County,Iowa,19,007,0.4358
Audubon County,Iowa,19,009,0.4745
Benton County,Iowa,19,011,0.3884
Black Hawk County,Iowa,19,013,0.4297
Boone County,Iowa,19,015,0.4099
Bremer County,Iowa,19,017,0.4223
Buchanan County,Iowa,19,019,0.4258
Buena Vista County,Iowa,19,021,0.4282
Butler County,Iowa,19,023,0.4015
Calhoun County,Iowa,19,025,0.4511
Carroll County,Iowa,19,027,0.4263
Cass County,Iowa,19,029,0.4257
Cedar County,Iowa,19,031,0.3647
Cerro Gordo County,Iowa,19,033,0.4442
Cherokee County,Iowa,19,035,0.4275
Chickasaw County,Iowa,19,037,0.4117
Clarke County,Iowa,19,039,0.4584
Clay County,Iowa,19,041,0.4684
Clayton County,Iowa,19,043,0.4135
Clinton County,Iowa,19,045,0.4354
Crawford County,Iowa,19,047,0.4329
Dallas County,Iowa,19,049,0.4289
Davis County,Iowa,19,051,0.4558
Decatur County,Iowa,19,053,0.4379
Delaware County,Iowa,19,055,0.3824
Des Moines County,Iowa,19,057,0.4367
Dickinson County,Iowa,19,059,0.4394
Dubuque County,Iowa,19,061,0.4156
Emmet County,Iowa,19,063,0.4824
Fayette County,Iowa,19,065,0.4061
Floyd County,Iowa,19,067,0.4438
Franklin County,Iowa,19,069,0.435
Fremont County,Iowa,19,071,0.4415
Greene County,Iowa,19,073,0.4549
Grundy County,Iowa,19,075,0.4243
Guthrie County,Iowa,19,077,0.4411
Hamilton County,Iowa,19,079,0.4387
Hancock County,Iowa,19,081,0.3911
Hardin County,Iowa,19,083,0.4017
Harrison County,Iowa,19,085,0.3926
Henry County,Iowa,19,087,0.4245
Howard County,Iowa,19,089,0.4208
Humboldt County,Iowa,19,091,0.4176
Ida County,Iowa,19,093,0.4393
Iowa County,Iowa,19,095,0.3759
Jackson County,Iowa,19,097,0.4241
Jasper County,Iowa,19,099,0.4067
Jefferson County,Iowa,19,101,0.5057
Johnson County,Iowa,19,103,0.4837
Jones County,Iowa,19,105,0.4122
Keokuk County,Iowa,19,107,0.4011
Kossuth County,Iowa,19,109,0.4323
Lee County,Iowa,19,111,0.4162
Linn County,Iowa,19,113,0.4251
Louisa County,Iowa,19,115,0.406
Lucas County,Iowa,19,117,0.4173
Lyon County,Iowa,19,119,0.407
Madison County,Iowa,19,121,0.4186
Mahaska County,Iowa,19,123,0.4392
Marion County,Iowa,19,125,0.4013
Marshall County,Iowa,19,127,0.3965
Mills County,Iowa,19,129,0.3669
Mitchell County,Iowa,19,131,0.394
Monona County,Iowa,19,133,0.4301
Monroe County,Iowa,19,135,0.3929
Montgomery County,Iowa,19,137,0.4326
Muscatine County,Iowa,19,139,0.4067
O'Brien County,Iowa,19,141,0.4774
Osceola County,Iowa,19,143,0.38
Page County,Iowa,19,145,0.4197
Palo Alto County,Iowa,19,147,0.4275
Plymouth County,Iowa,19,149,0.3959
Pocahontas County,Iowa,19,151,0.4395
Polk County,Iowa,19,153,0.4392
Pottawattamie County,Iowa,19,155,0.4328
Poweshiek County,Iowa,19,157,0.431
Ringgold County,Iowa,19,159,0.4542
Sac County,Iowa,19,161,0.4162
Scott County,Iowa,19,163,0.4505
Shelby County,Iowa,19,165,0.4338
Sioux County,Iowa,19,167,0.4035
Story County,Iowa,19,169,0.4594
Tama County,Iowa,19,171,0.4119
Taylor County,Iowa,19,173,0.416
Union County,Iowa,19,175,0.4166
Van Buren County,Iowa,19,177,0.4011
Wapello County,Iowa,19,179,0.4297
Warren County,Iowa,19,181,0.3781
Washington County,Iowa,19,183,0.3863
Wayne County,Iowa,19,185,0.4277
Webster County,Iowa,19,187,0.4518
Winnebago County,Iowa,19,189,0.4093
Winneshiek County,Iowa,19,191,0.3898
Woodbury County,Iowa,19,193,0.4358
Worth County,Iowa,19,195,0.399
Wright County,Iowa,19,197,0.4556
Allen County,Kansas,20,001,0.4126
Anderson County,Kansas,20,003,0.4188
Atchison County,Kansas,20,005,0.4513
Barber County,Kansas,20,007,0.4369
Barton County,Kansas,20,009,0.4729
Bourbon County,Kansas,20,011,0.4414
Brown County,Kansas,20,013,0.4367
Butler County,Kansas,20,015,0.4134
Chase County,Kansas,20,017,0.4255
Chautauqua County,Kansas,20,019,0.4511
Cherokee County,Kansas,20,021,0.3919
Cheyenne County,Kansas,20,023,0.3896
Clark County,Kansas,20,025,0.42
Clay County,Kansas,20,027,0.4236
Cloud County,Kansas,20,029,0.3847
Coffey County,Kansas,20,031,0.4142
Comanche County,Kansas,20,033,0.3661
Cowley County,Kansas,20,035,0.4365
Crawford County,Kansas,20,037,0.4613
Decatur County,Kansas,20,039,0.5123
Dickinson County,Kansas,20,041,0.4085
Doniphan County,Kansas,20,043,0.3928
Douglas County,Kansas,20,045,0.4653
Edwards County,Kansas,20,047,0.4084
Elk County,Kansas,20,049,0.3782
Ellis County,Kansas,20,051,0.458
Ellsworth County,Kansas,20,053,0.4236
Finney County,Kansas,20,055,0.4164
Ford County,Kansas,20,057,0.4187
Franklin County,Kansas,20,059,0.407
Geary County,Kansas,20,061,0.403
Gove County,Kansas,20,063,0.4389
Graham County,Kansas,20,065,0.4645
Grant County,Kansas,20,067,0.4565
Gray County,Kansas,20,069,0.3773
Greeley County,Kansas,20,071,0.3977
Greenwood County,Kansas,20,073,0.4606
Hamilton County,Kansas,20,075,0.4757
Harper County,Kansas,20,077,0.4623
Harvey County,Kansas,20,079,0.4023
Haskell County,Kansas,20,081,0.3984
Hodgeman County,Kansas,20,083,0.4339
Jackson County,Kansas,20,085,0.3844
Jefferson County,Kansas,20,087,0.3645
Jewell County,Kansas,20,089,0.4085
Johnson County,Kansas,20,091,0.4461
Kearny County,Kansas,20,093,0.3864
Kingman County,Kansas,20,095,0.3939
Kiowa County,Kansas,20,097,0.4387
Labette County,Kansas,20,099,0.4069
Lane County,Kansas,20,101,0.4444
Leavenworth County,Kansas,20,103,0.3991
Lincoln County,Kansas,20,105,0.4314
Linn County,Kansas,20,107,0.4602
Logan County,Kansas,20,109,0.4445
Lyon County,Kansas,20,111,0.4361
McPherson County,Kansas,20,113,0.4031
Marion County,Kansas,20,115,0.4074
Marshall County,Kansas,20,117,0.4475
Meade County,Kansas,20,119,0.3505
Miami County,Kansas,20,121,0.4088
Mitchell County,Kansas,20,123,0.4478
Montgomery County,Kansas,20,125,0.4329
Morris County,Kansas,20,127,0.3837
Morton County,Kansas,20,129,0.427
Nemaha County,Kansas,20,131,0.4313
Neosho County,Kansas,20,133,0.43
Ness County,Kansas,20,135,0.4449
Norton County,Kansas,20,137,0.3935
Osage County,Kansas,20,139,0.3993
Osborne County,Kansas,20,141,0.4945
Ottawa County,Kansas,20,143,0.3997
Pawnee County,Kansas,20,145,0.4107
Phillips County,Kansas,20,147,0.4124
Pottawatomie County,Kansas,20,149,0.388
Pratt County,Kansas,20,151,0.4534
Rawlins County,Kansas,20,153,0.4269
Reno County,Kansas,20,155,0.4241
Republic County,Kansas,20,157,0.4227
Rice County,Kansas,20,159,0.4356
Riley County,Kansas,20,161,0.4892
Rooks County,Kansas,20,163,0.4201
Rush County,Kansas,20,165,0.4099
Russell County,Kansas,20,167,0.4793
Saline County,Kansas,20,169,0.446
Scott County,Kansas,20,171,0.3579
Sedgwick County,Kansas,20,173,0.4468
Seward County,Kansas,20,175,0.3957
Shawnee County,Kansas,20,177,0.4468
Sheridan County,Kansas,20,179,0.3994
Sherman County,Kansas,20,181,0.4024
Smith County,Kansas,20,183,0.4842
Stafford County,Kansas,20,185,0.4071
Stanton County,Kansas,20,187,0.4029
Stevens County,Kansas,20,189,0.4438
Sumner County,Kansas,20,191,0.407
Thomas County,Kansas,20,193,0.489
Trego County,Kansas,20,195,0.3833
Wabaunsee County,Kansas,20,197,0.3515
Wallace County,Kansas,20,199,0.4914
Washington County,Kansas,20,201,0.402
Wichita County,Kansas,20,203,0.3675
Wilson County,Kansas,20,205,0.4033
Woodson County,Kansas,20,207,0.448
Wyandotte County,Kansas,20,209,0.4299
Adair County,Kentucky,21,001,0.4393
Allen County,Kentucky,21,003,0.4285
Anderson County,Kentucky,21,005,0.372
Ballard County,Kentucky,21,007,0.4473
Barren County,Kentucky,21,009,0.4423
Bath County,Kentucky,21,011,0.4921
Bell County,Kentucky,21,013,0.4729
Boone County,Kentucky,21,015,0.4001
Bourbon County,Kentucky,21,017,0.4571
Boyd County,Kentucky,21,019,0.4949
Boyle County,Kentucky,21,021,0.4685
Bracken County,Kentucky,21,023,0.431
Breathitt County,Kentucky,21,025,0.4604
Breckinridge County,Kentucky,21,027,0.4026
Bullitt County,Kentucky,21,029,0.3684
Butler County,Kentucky,21,031,0.4519
Caldwell County,Kentucky,21,033,0.4472
Calloway County,Kentucky,21,035,0.4736
Campbell County,Kentucky,21,037,0.4337
Carlisle County,Kentucky,21,039,0.4141
Carroll County,Kentucky,21,041,0.4447
Carter County,Kentucky,21,043,0.4263
Casey County,Kentucky,21,045,0.4482
Christian County,Kentucky,21,047,0.4512
Clark County,Kentucky,21,049,0.4392
Clay County,Kentucky,21,051,0.4915
Clinton County,Kentucky,21,053,0.4806
Crittenden County,Kentucky,21,055,0.4628
Cumberland County,Kentucky,21,057,0.4628
Daviess County,Kentucky,21,059,0.4276
Edmonson County,Kentucky,21,061,0.4307
Elliott County,Kentucky,21,063,0.4708
Estill County,Kentucky,21,065,0.4463
Fayette County,Kentucky,21,067,0.4929
Fleming County,Kentucky,21,069,0.5028
Floyd County,Kentucky,21,071,0.4789
Franklin County,Kentucky,21,073,0.4323
Fulton County,Kentucky,21,075,0.465
Gallatin County,Kentucky,21,077,0.3904
Garrard County,Kentucky,21,079,0.4207
Grant County,Kentucky,21,081,0.4023
Graves County,Kentucky,21,083,0.4567
Grayson County,Kentucky,21,085,0.4806
Green County,Kentucky,21,087,0.4705
Greenup County,Kentucky,21,089,0.4439
Hancock County,Kentucky,21,091,0.397
Hardin County,Kentucky,21,093,0.4256
Harlan County,Kentucky,21,095,0.4792
Harrison County,Kentucky,21,097,0.4804
Hart County,Kentucky,21,099,0.4653
Henderson County,Kentucky,21,101,0.4563
Henry County,Kentucky,21,103,0.4188
Hickman County,Kentucky,21,105,0.3723
Hopkins County,Kentucky,21,107,0.4417
Jackson County,Kentucky,21,109,0.4663
Jefferson County,Kentucky,21,111,0.4847
Jessamine County,Kentucky,21,113,0.4869
Johnson County,Kentucky,21,115,0.4549
Kenton County,Kentucky,21,117,0.4433
Knott County,Kentucky,21,119,0.471
Knox County,Kentucky,21,121,0.4707
Larue County,Kentucky,21,123,0.4314
Laurel County,Kentucky,21,125,0.4682
Lawrence County,Kentucky,21,127,0.471
Lee County,Kentucky,21,129,0.4913
Leslie County,Kentucky,21,131,0.484
Letcher County,Kentucky,21,133,0.4668
Lewis County,Kentucky,21,135,0.4767
Lincoln County,Kentucky,21,137,0.4471
Livingston County,Kentucky,21,139,0.4263
Logan County,Kentucky,21,141,0.4354
Lyon County,Kentucky,21,143,0.4239
McCracken County,Kentucky,21,145,0.4857
McCreary County,Kentucky,21,147,0.4666
McLean County,Kentucky,21,149,0.4112
Madison County,Kentucky,21,151,0.4557
Magoffin County,Kentucky,21,153,0.4638
Marion County,Kentucky,21,155,0.4471
Marshall County,Kentucky,21,157,0.4153
Martin County,Kentucky,21,159,0.4915
Mason County,Kentucky,21,161,0.5156
Meade County,Kentucky,21,163,0.4321
Menifee County,Kentucky,21,165,0.4365
Mercer County,Kentucky,21,167,0.4374
Metcalfe County,Kentucky,21,169,0.4533
Monroe County,Kentucky,21,171,0.458
Montgomery County,Kentucky,21,173,0.4852
Morgan County,Kentucky,21,175,0.468
Muhlenberg County,Kentucky,21,177,0.4265
Nelson County,Kentucky,21,179,0.4454
Nicholas County,Kentucky,21,181,0.4283
Ohio County,Kentucky,21,183,0.4539
Oldham County,Kentucky,21,185,0.4226
Owen County,Kentucky,21,187,0.4447
Owsley County,Kentucky,21,189,0.5201
Pendleton County,Kentucky,21,191,0.4446
Perry County,Kentucky,21,193,0.4841
Pike County,Kentucky,21,195,0.4821
Powell County,Kentucky,21,197,0.4951
Pulaski County,Kentucky,21,199,0.5056
Robertson County,Kentucky,21,201,0.4562
Rockcastle County,Kentucky,21,203,0.4641
Rowan County,Kentucky,21,205,0.4463
Russell County,Kentucky,21,207,0.4684
Scott County,Kentucky,21,209,0.4094
Shelby County,Kentucky,21,211,0.4189
Simpson County,Kentucky,21,213,0.4048
Spencer County,Kentucky,21,215,0.3469
Taylor County,Kentucky,21,217,0.4289
Todd County,Kentucky,21,219,0.4226
Trigg County,Kentucky,21,221,0.4355
Trimble County,Kentucky,21,223,0.3879
Union County,Kentucky,21,225,0.4435
Warren County,Kentucky,21,227,0.468
Washington County,Kentucky,21,229,0.414
Wayne County,Kentucky,21,231,0.4571
Webster County,Kentucky,21,233,0.4366
Whitley County,Kentucky,21,235,0.454
Wolfe County,Kentucky,21,237,0.5086
Woodford County,Kentucky,21,239,0.4518
Acadia Parish,Louisiana,22,001,0.4636
Allen Parish,Louisiana,22,003,0.4599
Ascension Parish,Louisiana,22,005,0.4035
Assumption Parish,Louisiana,22,007,0.4502
Avoyelles Parish,Louisiana,22,009,0.4635
Beauregard Parish,Louisiana,22,011,0.4515
Bienville Parish,Louisiana,22,013,0.498
Bossier Parish,Louisiana,22,015,0.4359
Caddo Parish,Louisiana,22,017,0.5011
Calcasieu Parish,Louisiana,22,019,0.4717
Caldwell Parish,Louisiana,22,021,0.5141
Cameron Parish,Louisiana,22,023,0.4073
Catahoula Parish,Louisiana,22,025,0.5277
Claiborne Parish,Louisiana,22,027,0.4663
Concordia Parish,Louisiana,22,029,0.4886
De Soto Parish,Louisiana,22,031,0.4674
East Baton Rouge Parish,Louisiana,22,033,0.4873
East Carroll Parish,Louisiana,22,035,0.4998
East Feliciana Parish,Louisiana,22,037,0.4504
Evangeline Parish,Louisiana,22,039,0.4985
Franklin Parish,Louisiana,22,041,0.4833
Grant Parish,Louisiana,22,043,0.4447
Iberia Parish,Louisiana,22,045,0.4816
Iberville Parish,Louisiana,22,047,0.4881
Jackson Parish,Louisiana,22,049,0.4533
Jefferson Parish,Louisiana,22,051,0.4742
Jefferson Davis Parish,Louisiana,22,053,0.4834
Lafayette Parish,Louisiana,22,055,0.4868
Lafourche Parish,Louisiana,22,057,0.4559
LaSalle Parish,Louisiana,22,059,0.4628
Lincoln Parish,Louisiana,22,061,0.5434
Livingston Parish,Louisiana,22,063,0.4229
Madison Parish,Louisiana,22,065,0.5058
Morehouse Parish,Louisiana,22,067,0.519
Natchitoches Parish,Louisiana,22,069,0.5323
Orleans Parish,Louisiana,22,071,0.5618
Ouachita Parish,Louisiana,22,073,0.4963
Plaquemines Parish,Louisiana,22,075,0.4412
Pointe Coupee Parish,Louisiana,22,077,0.4616
Rapides Parish,Louisiana,22,079,0.4756
Red River Parish,Louisiana,22,081,0.5081
Richland Parish,Louisiana,22,083,0.458
Sabine Parish,Louisiana,22,085,0.503
Saint Bernard Parish,Louisiana,22,087,0.4302
Saint Charles Parish,Louisiana,22,089,0.4195
Saint Helena Parish,Louisiana,22,091,0.4897
Saint James Parish,Louisiana,22,093,0.4416
Saint John the Baptist Parish,Louisiana,22,095,0.4227
Saint Landry Parish,Louisiana,22,097,0.4973
Saint Martin Parish,Louisiana,22,099,0.4611
Saint Mary Parish,Louisiana,22,101,0.4626
Saint Tammany Parish,Louisiana,22,103,0.4543
Tangipahoa Parish,Louisiana,22,105,0.4626
Tensas Parish,Louisiana,22,107,0.4909
Terrebonne Parish,Louisiana,22,109,0.4452
Union Parish,Louisiana,22,111,0.475
Vermilion Parish,Louisiana,22,113,0.462
Vernon Parish,Louisiana,22,115,0.3996
Washington Parish,Louisiana,22,117,0.4882
Webster Parish,Louisiana,22,119,0.4766
West Baton Rouge Parish,Louisiana,22,121,0.438
West Carroll Parish,Louisiana,22,123,0.478
West Feliciana Parish,Louisiana,22,125,0.4655
Winn Parish,Louisiana,22,127,0.4912
Androscoggin County,Maine,23,001,0.4382
Aroostook County,Maine,23,003,0.4411
Cumberland County,Maine,23,005,0.4657
Franklin County,Maine,23,007,0.4317
Hancock County,Maine,23,009,0.4624
Kennebec County,Maine,23,011,0.4312
Knox County,Maine,23,013,0.4194
Lincoln County,Maine,23,015,0.428
Oxford County,Maine,23,017,0.4227
Penobscot County,Maine,23,019,0.4421
Piscataquis County,Maine,23,021,0.4445
Sagadahoc County,Maine,23,023,0.423
Somerset County,Maine,23,025,0.4308
Waldo County,Maine,23,027,0.427
Washington County,Maine,23,029,0.4322
York County,Maine,23,031,0.4251
Allegany County,Maryland,24,001,0.4603
Anne Arundel County,Maryland,24,003,0.4133
Baltimore County,Maryland,24,005,0.4404
Calvert County,Maryland,24,009,0.3745
Caroline County,Maryland,24,011,0.4202
Carroll County,Maryland,24,013,0.3944
Cecil County,Maryland,24,015,0.4022
Charles County,Maryland,24,017,0.3821
Dorchester County,Maryland,24,019,0.4649
Frederick County,Maryland,24,021,0.3955
Garrett County,Maryland,24,023,0.4417
Harford County,Maryland,24,025,0.3999
Howard County,Maryland,24,027,0.3967
Kent County,Maryland,24,029,0.4293
Queen Anne's County,Maryland,24,035,0.4022
Saint Mary's County,Maryland,24,037,0.3925
Somerset County,Maryland,24,039,0.4491
Talbot County,Maryland,24,041,0.4935
Washington County,Maryland,24,043,0.4317
Wicomico County,Maryland,24,045,0.4547
Worcester County,Maryland,24,047,0.4718
Baltimore City,Maryland,24,510,0.5056
Montgomery County,Maryland,24,031,0.4558
Prince George's County,Maryland,24,033,0.3952
Barnstable County,Massachusetts,25,001,0.4602
Berkshire County,Massachusetts,25,003,0.4723
Bristol County,Massachusetts,25,005,0.4541
Dukes County,Massachusetts,25,007,0.4654
Essex County,Massachusetts,25,009,0.4761
Franklin County,Massachusetts,25,011,0.4257
Hampden County,Massachusetts,25,013,0.4668
Hampshire County,Massachusetts,25,015,0.4529
Middlesex County,Massachusetts,25,017,0.4728
Nantucket County,Massachusetts,25,019,0.4697
Norfolk County,Massachusetts,25,021,0.4757
Plymouth County,Massachusetts,25,023,0.4409
Suffolk County,Massachusetts,25,025,0.5299
Worcester County,Massachusetts,25,027,0.4461
Alcona County,Michigan,26,001,0.4251
Alger County,Michigan,26,003,0.4151
Allegan County,Michigan,26,005,0.4188
Alpena County,Michigan,26,007,0.4292
Antrim County,Michigan,26,009,0.4387
Arenac County,Michigan,26,011,0.4269
Baraga County,Michigan,26,013,0.4278
Barry County,Michigan,26,015,0.3941
Bay County,Michigan,26,017,0.4349
Benzie County,Michigan,26,019,0.4065
Berrien County,Michigan,26,021,0.4573
Branch County,Michigan,26,023,0.4325
Calhoun County,Michigan,26,025,0.4452
Cass County,Michigan,26,027,0.4211
Charlevoix County,Michigan,26,029,0.4635
Cheboygan County,Michigan,26,031,0.4437
Chippewa County,Michigan,26,033,0.4443
Clare County,Michigan,26,035,0.4334
Clinton County,Michigan,26,037,0.4158
Crawford County,Michigan,26,039,0.3998
Delta County,Michigan,26,041,0.4212
Dickinson County,Michigan,26,043,0.4404
Eaton County,Michigan,26,045,0.3983
Emmet County,Michigan,26,047,0.4865
Genesee County,Michigan,26,049,0.4533
Gladwin County,Michigan,26,051,0.4321
Gogebic County,Michigan,26,053,0.4427
Grand Traverse County,Michigan,26,055,0.4506
Gratiot County,Michigan,26,057,0.4219
Hillsdale County,Michigan,26,059,0.4205
Houghton County,Michigan,26,061,0.4541
Huron County,Michigan,26,063,0.4207
Ingham County,Michigan,26,065,0.476
Ionia County,Michigan,26,067,0.3957
Iosco County,Michigan,26,069,0.4514
Iron County,Michigan,26,071,0.42
Isabella County,Michigan,26,073,0.4845
Jackson County,Michigan,26,075,0.4373
Kalamazoo County,Michigan,26,077,0.4718
Kalkaska County,Michigan,26,079,0.4245
Kent County,Michigan,26,081,0.4476
Keweenaw County,Michigan,26,083,0.4284
Lake County,Michigan,26,085,0.4495
Lapeer County,Michigan,26,087,0.3907
Leelanau County,Michigan,26,089,0.4585
Lenawee County,Michigan,26,091,0.4035
Livingston County,Michigan,26,093,0.3854
Luce County,Michigan,26,095,0.4123
Mackinac County,Michigan,26,097,0.4206
Macomb County,Michigan,26,099,0.4187
Manistee County,Michigan,26,101,0.4413
Marquette County,Michigan,26,103,0.4502
Mason County,Michigan,26,105,0.4354
Mecosta County,Michigan,26,107,0.4401
Menominee County,Michigan,26,109,0.4057
Midland County,Michigan,26,111,0.4594
Missaukee County,Michigan,26,113,0.3988
Monroe County,Michigan,26,115,0.4119
Montcalm County,Michigan,26,117,0.41
Montmorency County,Michigan,26,119,0.3981
Muskegon County,Michigan,26,121,0.4419
Newaygo County,Michigan,26,123,0.4321
Oakland County,Michigan,26,125,0.4672
Oceana County,Michigan,26,127,0.409
Ogemaw County,Michigan,26,129,0.4406
Ontonagon County,Michigan,26,131,0.3946
Osceola County,Michigan,26,133,0.4117
Oscoda County,Michigan,26,135,0.3987
Otsego County,Michigan,26,137,0.4179
Ottawa County,Michigan,26,139,0.4093
Presque Isle County,Michigan,26,141,0.3977
Roscommon County,Michigan,26,143,0.478
Saginaw County,Michigan,26,145,0.4439
Saint Clair County,Michigan,26,147,0.4261
Saint Joseph County,Michigan,26,149,0.4136
Sanilac County,Michigan,26,151,0.4269
Schoolcraft County,Michigan,26,153,0.4513
Shiawassee County,Michigan,26,155,0.4121
Tuscola County,Michigan,26,157,0.3896
Van Buren County,Michigan,26,159,0.4211
Washtenaw County,Michigan,26,161,0.473
Wayne County,Michigan,26,163,0.4867
Wexford County,Michigan,26,165,0.4308
Aitkin County,Minnesota,27,001,0.4339
Anoka County,Minnesota,27,003,0.3874
Becker County,Minnesota,27,005,0.421
Beltrami County,Minnesota,27,007,0.4422
Benton County,Minnesota,27,009,0.3981
Big Stone County,Minnesota,27,011,0.4395
Blue Earth County,Minnesota,27,013,0.4472
Brown County,Minnesota,27,015,0.4298
Carlton County,Minnesota,27,017,0.3975
Carver County,Minnesota,27,019,0.414
Cass County,Minnesota,27,021,0.4303
Chippewa County,Minnesota,27,023,0.4045
Chisago County,Minnesota,27,025,0.371
Clay County,Minnesota,27,027,0.415
Clearwater County,Minnesota,27,029,0.4282
Cook County,Minnesota,27,031,0.4572
Cottonwood County,Minnesota,27,033,0.4338
Crow Wing County,Minnesota,27,035,0.4392
Dakota County,Minnesota,27,037,0.4094
Dodge County,Minnesota,27,039,0.3826
Douglas County,Minnesota,27,041,0.4286
Faribault County,Minnesota,27,043,0.4267
Fillmore County,Minnesota,27,045,0.4103
Freeborn County,Minnesota,27,047,0.4307
Goodhue County,Minnesota,27,049,0.4328
Grant County,Minnesota,27,051,0.4078
Hennepin County,Minnesota,27,053,0.4845
Houston County,Minnesota,27,055,0.405
Hubbard County,Minnesota,27,057,0.4091
Isanti County,Minnesota,27,059,0.3749
Itasca County,Minnesota,27,061,0.4106
Jackson County,Minnesota,27,063,0.4306
Kanabec County,Minnesota,27,065,0.3947
Kandiyohi County,Minnesota,27,067,0.4328
Kittson County,Minnesota,27,069,0.4175
Koochiching County,Minnesota,27,071,0.447
Lac qui Parle County,Minnesota,27,073,0.4413
Lake County,Minnesota,27,075,0.4328
Lake of the Woods County,Minnesota,27,077,0.3463
Le Sueur County,Minnesota,27,079,0.3896
Lincoln County,Minnesota,27,081,0.4166
Lyon County,Minnesota,27,083,0.4544
McLeod County,Minnesota,27,085,0.3911
Mahnomen County,Minnesota,27,087,0.4505
Marshall County,Minnesota,27,089,0.3973
Martin County,Minnesota,27,091,0.4214
Meeker County,Minnesota,27,093,0.4085
Mille Lacs County,Minnesota,27,095,0.4024
Morrison County,Minnesota,27,097,0.4123
Mower County,Minnesota,27,099,0.4419
Murray County,Minnesota,27,101,0.4194
Nicollet County,Minnesota,27,103,0.3909
Nobles County,Minnesota,27,105,0.4277
Norman County,Minnesota,27,107,0.4142
Olmsted County,Minnesota,27,109,0.4411
Otter Tail County,Minnesota,27,111,0.4293
Pennington County,Minnesota,27,113,0.4215
Pine County,Minnesota,27,115,0.4101
Pipestone County,Minnesota,27,117,0.4303
Polk County,Minnesota,27,119,0.4262
Pope County,Minnesota,27,121,0.4347
Ramsey County,Minnesota,27,123,0.4609
Red Lake County,Minnesota,27,125,0.4018
Redwood County,Minnesota,27,127,0.4252
Renville County,Minnesota,27,129,0.4393
