County,State,State_FIPS,County_FIPS,total_population_for_poverty
Pipestone County,Minnesota,27,117,9148.0
Polk County,Minnesota,27,119,30383.0
Pope County,Minnesota,27,121,10731.0
Ramsey County,Minnesota,27,123,513815.0
Red Lake County,Minnesota,27,125,4026.0
Redwood County,Minnesota,27,127,15443.0
Renville County,Minnesota,27,129,14817.0
Rice County,Minnesota,27,131,56526.0
Rock County,Minnesota,27,133,9353.0
Roseau County,Minnesota,27,135,15365.0
Saint Louis County,Minnesota,27,137,192546.0
Scott County,Minnesota,27,139,135587.0
Sherburne County,Minnesota,27,141,88179.0
Sibley County,Minnesota,27,143,14822.0
Stearns County,Minnesota,27,145,145280.0
Steele County,Minnesota,27,147,35891.0
Stevens County,Minnesota,27,149,9396.0
Swift County,Minnesota,27,151,9373.0
Todd County,Minnesota,27,153,24137.0
Traverse County,Minnesota,27,155,3337.0
Wabasha County,Minnesota,27,157,21180.0
Wadena County,Minnesota,27,159,13442.0
Waseca County,Minnesota,27,161,17849.0
Washington County,Minnesota,27,163,243064.0
Watonwan County,Minnesota,27,165,10895.0
Wilkin County,Minnesota,27,167,6333.0
Winona County,Minnesota,27,169,47071.0
Wright County,Minnesota,27,171,127436.0
Yellow Medicine County,Minnesota,27,173,9861.0
Adams County,Mississippi,28,001,29586.0
Alcorn County,Mississippi,28,003,36608.0
Amite County,Mississippi,28,005,12727.0
Attala County,Mississippi,28,007,18871.0
Benton County,Mississippi,28,009,8389.0
Bolivar County,Mississippi,28,011,32084.0
Calhoun County,Mississippi,28,013,14501.0
Carroll County,Mississippi,28,015,10130.0
Chickasaw County,Mississippi,28,017,17074.0
Choctaw County,Mississippi,28,019,8198.0
Claiborne County,Mississippi,28,021,8773.0
Clarke County,Mississippi,28,023,16263.0
Clay County,Mississippi,28,025,19961.0
Coahoma County,Mississippi,28,027,24702.0
Copiah County,Mississippi,28,029,28073.0
Covington County,Mississippi,28,031,19139.0
DeSoto County,Mississippi,28,033,167109.0
Forrest County,Mississippi,28,035,72611.0
Franklin County,Mississippi,28,037,7752.0
George County,Mississippi,28,039,22567.0
Greene County,Mississippi,28,041,10807.0
Grenada County,Mississippi,28,043,21218.0
Hancock County,Mississippi,28,045,45320.0
Harrison County,Mississippi,28,047,190433.0
Hinds County,Mississippi,28,049,237770.0
Holmes County,Mississippi,28,051,18125.0
Humphreys County,Mississippi,28,053,8847.0
Issaquena County,Mississippi,28,055,1019.0
Itawamba County,Mississippi,28,057,22428.0
Jackson County,Mississippi,28,059,139318.0
Jasper County,Mississippi,28,061,16525.0
Jefferson County,Mississippi,28,063,7159.0
Jefferson Davis County,Mississippi,28,065,11734.0
Jones County,Mississippi,28,067,66855.0
Kemper County,Mississippi,28,069,9320.0
Lafayette County,Mississippi,28,071,46077.0
Lamar County,Mississippi,28,073,58431.0
Lauderdale County,Mississippi,28,075,75900.0
Lawrence County,Mississippi,28,077,12584.0
Leake County,Mississippi,28,079,22154.0
Lee County,Mississippi,28,081,83861.0
Leflore County,Mississippi,28,083,29970.0
Lincoln County,Mississippi,28,085,34182.0
Lowndes County,Mississippi,28,087,58294.0
Madison County,Mississippi,28,089,98562.0
Marion County,Mississippi,28,091,25235.0
Marshall County,Mississippi,28,093,34369.0
Monroe County,Mississippi,28,095,35711.0
Montgomery County,Mississippi,28,097,10336.0
Neshoba County,Mississippi,28,099,29015.0
Newton County,Mississippi,28,101,21004.0
Noxubee County,Mississippi,28,103,10872.0
Oktibbeha County,Mississippi,28,105,43800.0
Panola County,Mississippi,28,107,34202.0
Pearl River County,Mississippi,28,109,53807.0
Perry County,Mississippi,28,111,12095.0
Pike County,Mississippi,28,113,38981.0
Pontotoc County,Mississippi,28,115,30222.0
Prentiss County,Mississippi,28,117,24279.0
Quitman County,Mississippi,28,119,7544.0
Rankin County,Mississippi,28,121,140743.0
Scott County,Mississippi,28,123,27988.0
Sharkey County,Mississippi,28,125,4705.0
Simpson County,Mississippi,28,127,26749.0
Smith County,Mississippi,28,129,16166.0
Stone County,Mississippi,28,131,17288.0
Sunflower County,Mississippi,28,133,23819.0
Tallahatchie County,Mississippi,28,135,10498.0
Tate County,Mississippi,28,137,26556.0
Tippah County,Mississippi,28,139,21718.0
Tishomingo County,Mississippi,28,141,19239.0
Tunica County,Mississippi,28,143,10355.0
Union County,Mississippi,28,145,27384.0
Walthall County,Mississippi,28,147,14649.0
Warren County,Mississippi,28,149,47544.0
Washington County,Mississippi,28,151,48884.0
Wayne County,Mississippi,28,153,20287.0
Webster County,Mississippi,28,155,9898.0
Wilkinson County,Mississippi,28,157,8327.0
Winston County,Mississippi,28,159,18251.0
Yalobusha County,Mississippi,28,161,12192.0
Yazoo County,Mississippi,28,163,24192.0
Adair County,Missouri,29,001,22723.0
Andrew County,Missouri,29,003,16987.0
Atchison County,Missouri,29,005,5335.0
Audrain County,Missouri,29,007,23787.0
Barry County,Missouri,29,009,35239.0
Barton County,Missouri,29,011,12014.0
Bates County,Missouri,29,013,16226.0
Benton County,Missouri,29,015,18545.0
Bollinger County,Missouri,29,017,12255.0
Boone County,Missouri,29,019,161456.0
Buchanan County,Missouri,29,021,85529.0
Butler County,Missouri,29,023,41944.0
Caldwell County,Missouri,29,025,8836.0
Callaway County,Missouri,29,027,40716.0
Camden County,Missouri,29,029,43431.0
Cape Girardeau County,Missouri,29,031,74320.0
Carroll County,Missouri,29,033,8916.0
Carter County,Missouri,29,035,6207.0
Cass County,Missouri,29,037,99436.0
Cedar County,Missouri,29,039,13557.0
Chariton County,Missouri,29,041,7390.0
Christian County,Missouri,29,043,79906.0
Clark County,Missouri,29,045,6779.0
Clay County,Missouri,29,047,227619.0
Clinton County,Missouri,29,049,19917.0
Cole County,Missouri,29,051,71581.0
Cooper County,Missouri,29,053,16031.0
Crawford County,Missouri,29,055,24220.0
Dade County,Missouri,29,057,7409.0
Dallas County,Missouri,29,059,16358.0
Daviess County,Missouri,29,061,8026.0
DeKalb County,Missouri,29,063,9275.0
Dent County,Missouri,29,065,15278.0
Douglas County,Missouri,29,067,13258.0
Dunklin County,Missouri,29,069,30767.0
Franklin County,Missouri,29,071,100611.0
Gasconade County,Missouri,29,073,14584.0
Gentry County,Missouri,29,075,6570.0
Greene County,Missouri,29,077,271523.0
Grundy County,Missouri,29,079,9947.0
Harrison County,Missouri,29,081,8503.0
Henry County,Missouri,29,083,21361.0
Hickory County,Missouri,29,085,9201.0
Holt County,Missouri,29,087,4486.0
Howard County,Missouri,29,089,9503.0
Howell County,Missouri,29,091,39554.0
Iron County,Missouri,29,093,9815.0
Jackson County,Missouri,29,095,669511.0
Jasper County,Missouri,29,097,114224.0
Jefferson County,Missouri,29,099,219205.0
Johnson County,Missouri,29,101,49552.0
Knox County,Missouri,29,103,3946.0
Laclede County,Missouri,29,105,34887.0
Lafayette County,Missouri,29,107,32197.0
Lawrence County,Missouri,29,109,37584.0
Lewis County,Missouri,29,111,9473.0
Lincoln County,Missouri,29,113,53043.0
Linn County,Missouri,29,115,12276.0
Livingston County,Missouri,29,117,13729.0
McDonald County,Missouri,29,119,22487.0
Macon County,Missouri,29,121,15175.0
Madison County,Missouri,29,123,12194.0
Maries County,Missouri,29,125,8948.0
Marion County,Missouri,29,127,27416.0
Mercer County,Missouri,29,129,3639.0
Miller County,Missouri,29,131,24577.0
Mississippi County,Missouri,29,133,12469.0
Moniteau County,Missouri,29,135,14445.0
Monroe County,Missouri,29,137,8559.0
Montgomery County,Missouri,29,139,11490.0
Morgan County,Missouri,29,141,19844.0
New Madrid County,Missouri,29,143,17985.0
Newton County,Missouri,29,145,57757.0
Nodaway County,Missouri,29,147,19895.0
Oregon County,Missouri,29,149,10724.0
Osage County,Missouri,29,151,13503.0
Ozark County,Missouri,29,153,9428.0
Pemiscot County,Missouri,29,155,17554.0
Perry County,Missouri,29,157,18787.0
Pettis County,Missouri,29,159,41367.0
Phelps County,Missouri,29,161,41997.0
Pike County,Missouri,29,163,16213.0
Platte County,Missouri,29,165,92461.0
Polk County,Missouri,29,167,29834.0
Pulaski County,Missouri,29,169,43814.0
Putnam County,Missouri,29,171,4828.0
Ralls County,Missouri,29,173,10134.0
Randolph County,Missouri,29,175,23024.0
Ray County,Missouri,29,177,22649.0
Reynolds County,Missouri,29,179,6407.0
Ripley County,Missouri,29,181,13882.0
Saint Charles County,Missouri,29,183,367721.0
Saint Clair County,Missouri,29,185,9258.0
Sainte Genevieve County,Missouri,29,186,17761.0
Saint Francois County,Missouri,29,187,57831.0
Saint Louis County,Missouri,29,189,981215.0
Saline County,Missouri,29,195,21983.0
Schuyler County,Missouri,29,197,4306.0
Scotland County,Missouri,29,199,4688.0
Scott County,Missouri,29,201,38295.0
Shannon County,Missouri,29,203,8194.0
Shelby County,Missouri,29,205,5941.0
Stoddard County,Missouri,29,207,29200.0
Stone County,Missouri,29,209,31023.0
Sullivan County,Missouri,29,211,6429.0
Taney County,Missouri,29,213,51776.0
Texas County,Missouri,29,215,24054.0
Vernon County,Missouri,29,217,20050.0
Warren County,Missouri,29,219,32693.0
Washington County,Missouri,29,221,23711.0
Wayne County,Missouri,29,223,13159.0
Webster County,Missouri,29,225,35595.0
Worth County,Missouri,29,227,2024.0
Wright County,Missouri,29,229,18108.0
Saint Louis City,Missouri,29,510,308054.0
Beaverhead County,Montana,30,001,8846.0
Big Horn County,Montana,30,003,12964.0
Blaine County,Montana,30,005,6476.0
Broadwater County,Montana,30,007,5642.0
Carbon County,Montana,30,009,10197.0
Carter County,Montana,30,011,1193.0
Cascade County,Montana,30,013,79865.0
Chouteau County,Montana,30,015,5776.0
Custer County,Montana,30,017,11493.0
Daniels County,Montana,30,019,1724.0
Dawson County,Montana,30,021,8871.0
Deer Lodge County,Montana,30,023,8685.0
Fallon County,Montana,30,025,3011.0
Fergus County,Montana,30,027,11218.0
Flathead County,Montana,30,029,92210.0
Gallatin County,Montana,30,031,91796.0
Garfield County,Montana,30,033,1047.0
Glacier County,Montana,30,035,13383.0
Granite County,Montana,30,039,3119.0
Hill County,Montana,30,041,16062.0
Jefferson County,Montana,30,043,11272.0
Judith Basin County,Montana,30,045,1997.0
Lake County,Montana,30,047,28785.0
Lewis and Clark County,Montana,30,049,64012.0
Liberty County,Montana,30,051,2332.0
Lincoln County,Montana,30,053,19124.0
McCone County,Montana,30,055,1685.0
Madison County,Montana,30,057,7691.0
Meagher County,Montana,30,059,1873.0
Mineral County,Montana,30,061,4186.0
Missoula County,Montana,30,063,108845.0
Musselshell County,Montana,30,065,4728.0
Phillips County,Montana,30,071,4101.0
Pondera County,Montana,30,073,6125.0
Powder River County,Montana,30,075,1663.0
Powell County,Montana,30,077,5330.0
Prairie County,Montana,30,079,1346.0
Ravalli County,Montana,30,081,40563.0
Richland County,Montana,30,083,11124.0
Roosevelt County,Montana,30,085,10835.0
Rosebud County,Montana,30,087,9186.0
Sanders County,Montana,30,089,11152.0
Sheridan County,Montana,30,091,3553.0
Silver Bow County,Montana,30,093,33634.0
Stillwater County,Montana,30,095,9219.0
Sweet Grass County,Montana,30,097,3602.0
Teton County,Montana,30,099,5962.0
Toole County,Montana,30,101,4506.0
Valley County,Montana,30,105,7391.0
Wheatland County,Montana,30,107,2082.0
Wibaux County,Montana,30,109,946.0
Yellowstone County,Montana,30,111,149896.0
Park County,Montana,30,067,15597.0
Adams County,Nebraska,31,001,29627.0
Antelope County,Nebraska,31,003,6389.0
Boone County,Nebraska,31,011,5272.0
Box Butte County,Nebraska,31,013,11103.0
Boyd County,Nebraska,31,015,2002.0
Brown County,Nebraska,31,017,3016.0
Buffalo County,Nebraska,31,019,45479.0
Burt County,Nebraska,31,021,6532.0
Butler County,Nebraska,31,023,8065.0
Cass County,Nebraska,31,025,25015.0
Cedar County,Nebraska,31,027,8502.0
Chase County,Nebraska,31,029,3794.0
Cherry County,Nebraska,31,031,5680.0
Cheyenne County,Nebraska,31,033,9936.0
Clay County,Nebraska,31,035,6265.0
Colfax County,Nebraska,31,037,10330.0
Cuming County,Nebraska,31,039,8915.0
Custer County,Nebraska,31,041,10631.0
Dakota County,Nebraska,31,043,20552.0
Dawes County,Nebraska,31,045,8003.0
Dawson County,Nebraska,31,047,23584.0
Deuel County,Nebraska,31,049,1903.0
Dixon County,Nebraska,31,051,5760.0
Dodge County,Nebraska,31,053,35629.0
Douglas County,Nebraska,31,055,525754.0
Dundy County,Nebraska,31,057,1975.0
Fillmore County,Nebraska,31,059,5465.0
Franklin County,Nebraska,31,061,3025.0
Frontier County,Nebraska,31,063,2421.0
Furnas County,Nebraska,31,065,4768.0
Gage County,Nebraska,31,067,21422.0
Garden County,Nebraska,31,069,1774.0
Garfield County,Nebraska,31,071,1892.0
Gosper County,Nebraska,31,073,1929.0
Greeley County,Nebraska,31,077,2440.0
Hall County,Nebraska,31,079,59572.0
Hamilton County,Nebraska,31,081,8936.0
Harlan County,Nebraska,31,083,3399.0
Hitchcock County,Nebraska,31,087,2818.0
Holt County,Nebraska,31,089,10206.0
Howard County,Nebraska,31,093,6318.0
Jefferson County,Nebraska,31,095,7297.0
Johnson County,Nebraska,31,097,4004.0
Kearney County,Nebraska,31,099,6435.0
Keith County,Nebraska,31,101,8024.0
Kimball County,Nebraska,31,105,3652.0
Knox County,Nebraska,31,107,8297.0
Lancaster County,Nebraska,31,109,284647.0
Lincoln County,Nebraska,31,111,35106.0
Madison County,Nebraska,31,119,34037.0
Merrick County,Nebraska,31,121,7505.0
Morrill County,Nebraska,31,123,4709.0
Nance County,Nebraska,31,125,3542.0
Nemaha County,Nebraska,31,127,6670.0
Nuckolls County,Nebraska,31,129,4258.0
Otoe County,Nebraska,31,131,15530.0
Pawnee County,Nebraska,31,133,2688.0
Perkins County,Nebraska,31,135,2872.0
Phelps County,Nebraska,31,137,8901.0
Pierce County,Nebraska,31,139,7007.0
Platte County,Nebraska,31,141,32096.0
Polk County,Nebraska,31,143,5147.0
Red Willow County,Nebraska,31,145,10553.0
Richardson County,Nebraska,31,147,8040.0
Rock County,Nebraska,31,149,1341.0
Saline County,Nebraska,31,151,13298.0
Sarpy County,Nebraska,31,153,167501.0
Saunders County,Nebraska,31,155,20605.0
Scotts Bluff County,Nebraska,31,157,35668.0
Seward County,Nebraska,31,159,15543.0
Sheridan County,Nebraska,31,161,5191.0
Sherman County,Nebraska,31,163,3047.0
Sioux County,Nebraska,31,165,1249.0
Stanton County,Nebraska,31,167,6067.0
Thayer County,Nebraska,31,169,5029.0
Thurston County,Nebraska,31,173,6830.0
Valley County,Nebraska,31,175,4176.0
Washington County,Nebraska,31,177,19879.0
Wayne County,Nebraska,31,179,8184.0
Webster County,Nebraska,31,181,3572.0
York County,Nebraska,31,185,12956.0
Churchill County,Nevada,32,001,23873.0
Clark County,Nevada,32,003,2010481.0
Douglas County,Nevada,32,005,46906.0
Elko County,Nevada,32,007,50786.0
Eureka County,Nevada,32,011,1664.0
Humboldt County,Nevada,32,013,16825.0
Lander County,Nevada,32,015,5892.0
Lincoln County,Nevada,32,017,4819.0
Lyon County,Nevada,32,019,51306.0
Mineral County,Nevada,32,021,4482.0
Nye County,Nevada,32,023,42101.0
Pershing County,Nevada,32,027,4749.0
Storey County,Nevada,32,029,3915.0
Washoe County,Nevada,32,031,429243.0
White Pine County,Nevada,32,033,8591.0
Carson City,Nevada,32,510,52414.0
Belknap County,New Hampshire,33,001,59387.0
Carroll County,New Hampshire,33,003,46973.0
Cheshire County,New Hampshire,33,005,71597.0
Coos County,New Hampshire,33,007,30287.0
Grafton County,New Hampshire,33,009,82743.0
Hillsborough County,New Hampshire,33,011,395711.0
Merrimack County,New Hampshire,33,013,141025.0
Rockingham County,New Hampshire,33,015,296516.0
Strafford County,New Hampshire,33,017,116666.0
Sullivan County,New Hampshire,33,019,42387.0
Atlantic County,New Jersey,34,001,269407.0
Bergen County,New Jersey,34,003,915596.0
Burlington County,New Jersey,34,005,438211.0
Camden County,New Jersey,34,007,505061.0
Cape May County,New Jersey,34,009,93500.0
Cumberland County,New Jersey,34,011,144303.0
Essex County,New Jersey,34,013,772698.0
Gloucester County,New Jersey,34,015,286000.0
Hudson County,New Jersey,34,017,656054.0
Hunterdon County,New Jersey,34,019,122125.0
Mercer County,New Jersey,34,021,351951.0
Middlesex County,New Jersey,34,023,802875.0
Monmouth County,New Jersey,34,025,622799.0
Morris County,New Jersey,34,027,490485.0
Ocean County,New Jersey,34,029,575934.0
Passaic County,New Jersey,34,031,499431.0
Salem County,New Jersey,34,033,63755.0
Somerset County,New Jersey,34,035,327057.0
Sussex County,New Jersey,34,037,144415.0
Union County,New Jersey,34,039,541847.0
Warren County,New Jersey,34,041,105364.0
Bernalillo County,New Mexico,35,001,665269.0
Catron County,New Mexico,35,003,3574.0
Chaves County,New Mexico,35,005,63966.0
Colfax County,New Mexico,35,007,12528.0
Curry County,New Mexico,35,009,49346.0
De Baca County,New Mexico,35,011,1995.0
Dona Ana County,New Mexico,35,013,208923.0
Eddy County,New Mexico,35,015,55042.0
Grant County,New Mexico,35,017,28530.0
Guadalupe County,New Mexico,35,019,3922.0
Hidalgo County,New Mexico,35,023,4523.0
Lea County,New Mexico,35,025,65898.0
Lincoln County,New Mexico,35,027,19790.0
Los Alamos County,New Mexico,35,028,17842.0
Luna County,New Mexico,35,029,24422.0
McKinley County,New Mexico,35,031,73365.0
Mora County,New Mexico,35,033,4660.0
Otero County,New Mexico,35,035,62342.0
Quay County,New Mexico,35,037,8663.0
Rio Arriba County,New Mexico,35,039,39645.0
Roosevelt County,New Mexico,35,041,18690.0
Sandoval County,New Mexico,35,043,135588.0
San Juan County,New Mexico,35,045,123395.0
San Miguel County,New Mexico,35,047,27274.0
Santa Fe County,New Mexico,35,049,144277.0
Sierra County,New Mexico,35,051,11348.0
Socorro County,New Mexico,35,053,17018.0
Taos County,New Mexico,35,055,32729.0
Torrance County,New Mexico,35,057,14958.0
Union County,New Mexico,35,059,3705.0
Cibola County,New Mexico,35,006,25540.0
Valencia County,New Mexico,35,061,74345.0
Albany County,New York,36,001,291838.0
Allegany County,New York,36,003,43104.0
Bronx County,New York,36,005,1392596.0
Broome County,New York,36,007,188107.0
Cattaraugus County,New York,36,009,76421.0
Cayuga County,New York,36,011,75170.0
Chautauqua County,New York,36,013,126525.0
Chemung County,New York,36,015,82553.0
Chenango County,New York,36,017,48794.0
Clinton County,New York,36,019,73807.0
Columbia County,New York,36,021,60195.0
Cortland County,New York,36,023,45514.0
Delaware County,New York,36,025,44514.0
Dutchess County,New York,36,027,280620.0
Erie County,New York,36,029,895449.0
Essex County,New York,36,031,36476.0
Franklin County,New York,36,033,45485.0
Fulton County,New York,36,035,53298.0
Genesee County,New York,36,037,58638.0
Greene County,New York,36,039,45109.0
Hamilton County,New York,36,041,4731.0
Herkimer County,New York,36,043,62691.0
Jefferson County,New York,36,045,112484.0
Kings County,New York,36,047,2574154.0
Lewis County,New York,36,049,26747.0
Livingston County,New York,36,051,58834.0
Madison County,New York,36,053,67129.0
Monroe County,New York,36,055,725169.0
Montgomery County,New York,36,057,48751.0
Nassau County,New York,36,059,1334968.0
New York County,New York,36,061,1582885.0
Niagara County,New York,36,063,210195.0
Oneida County,New York,36,065,221341.0
Onondaga County,New York,36,067,449899.0
Ontario County,New York,36,069,105664.0
Orange County,New York,36,071,365271.0
Orleans County,New York,36,073,39289.0
Oswego County,New York,36,075,116086.0
Otsego County,New York,36,077,56323.0
Putnam County,New York,36,079,98228.0
Queens County,New York,36,081,2275823.0
Rensselaer County,New York,36,083,154165.0
Richmond County,New York,36,085,466740.0
Rockland County,New York,36,087,315877.0
Saint Lawrence County,New York,36,089,100276.0
Saratoga County,New York,36,091,219431.0
Schenectady County,New York,36,093,150825.0
Schoharie County,New York,36,095,30498.0
Schuyler County,New York,36,097,17918.0
Seneca County,New York,36,099,32141.0
Steuben County,New York,36,101,97232.0
Suffolk County,New York,36,103,1471614.0
Sullivan County,New York,36,105,73441.0
Tioga County,New York,36,107,49761.0
Tompkins County,New York,36,109,90268.0
Ulster County,New York,36,111,173521.0
Warren County,New York,36,113,64243.0
Washington County,New York,36,115,59387.0
Wayne County,New York,36,117,91184.0
Westchester County,New York,36,119,943130.0
Wyoming County,New York,36,121,37537.0
Yates County,New York,36,123,23970.0
Alamance County,North Carolina,37,001,151210.0
Alexander County,North Carolina,37,003,35959.0
Alleghany County,North Carolina,37,005,10774.0
Anson County,North Carolina,37,007,24224.0
Ashe County,North Carolina,37,009,26637.0
Avery County,North Carolina,37,011,15244.0
Beaufort County,North Carolina,37,013,47056.0
Bertie County,North Carolina,37,015,19282.0
Bladen County,North Carolina,37,017,34114.0
Brunswick County,North Carolina,37,019,114806.0
Buncombe County,North Carolina,37,021,241176.0
Burke County,North Carolina,37,023,86682.0
Cabarrus County,North Carolina,37,025,186735.0
Caldwell County,North Carolina,37,027,80583.0
Camden County,North Carolina,37,029,10161.0
Carteret County,North Carolina,37,031,67099.0
Caswell County,North Carolina,37,033,22160.0
Catawba County,North Carolina,37,035,152014.0
Chatham County,North Carolina,37,037,66397.0
Cherokee County,North Carolina,37,039,26647.0
Chowan County,North Carolina,37,041,14389.0
Clay County,North Carolina,37,043,10593.0
Cleveland County,North Carolina,37,045,95367.0
Columbus County,North Carolina,37,047,54446.0
Craven County,North Carolina,37,049,100560.0
Cumberland County,North Carolina,37,051,313779.0
Currituck County,North Carolina,37,053,24324.0
Dare County,North Carolina,37,055,34688.0
Davidson County,North Carolina,37,057,161255.0
Davie County,North Carolina,37,059,40917.0
Duplin County,North Carolina,37,061,58556.0
Durham County,North Carolina,37,063,276350.0
Edgecombe County,North Carolina,37,065,54041.0
Forsyth County,North Carolina,37,067,351667.0
Franklin County,North Carolina,37,069,60611.0
Gaston County,North Carolina,37,071,206658.0
Gates County,North Carolina,37,073,11663.0
Graham County,North Carolina,37,075,8586.0
Granville County,North Carolina,37,077,54995.0
Greene County,North Carolina,37,079,19274.0
Guilford County,North Carolina,37,081,492038.0
Halifax County,North Carolina,37,083,51903.0
Harnett County,North Carolina,37,085,120792.0
Haywood County,North Carolina,37,087,58548.0
Henderson County,North Carolina,37,089,108533.0
Hertford County,North Carolina,37,091,21407.0
Hoke County,North Carolina,37,093,49777.0
Hyde County,North Carolina,37,095,5022.0
Iredell County,North Carolina,37,097,163305.0
Jackson County,North Carolina,37,099,37044.0
Johnston County,North Carolina,37,101,176384.0
Jones County,North Carolina,37,103,10116.0
Lee County,North Carolina,37,105,58211.0
Lenoir County,North Carolina,37,107,57746.0
Lincoln County,North Carolina,37,109,78762.0
McDowell County,North Carolina,37,111,43998.0
Macon County,North Carolina,37,113,33562.0
Madison County,North Carolina,37,115,19982.0
Martin County,North Carolina,37,117,23540.0
Mecklenburg County,North Carolina,37,119,975187.0
Mitchell County,North Carolina,37,121,14956.0
Montgomery County,North Carolina,37,123,26751.0
Moore County,North Carolina,37,125,90761.0
Nash County,North Carolina,37,127,92490.0
New Hanover County,North Carolina,37,129,207001.0
Northampton County,North Carolina,37,131,20102.0
Onslow County,North Carolina,37,133,170347.0
Orange County,North Carolina,37,135,128333.0
Pamlico County,North Carolina,37,137,12306.0
Pasquotank County,North Carolina,37,139,37713.0
Pender County,North Carolina,37,141,53789.0
Perquimans County,North Carolina,37,143,13392.0
Person County,North Carolina,37,145,38780.0
Pitt County,North Carolina,37,147,167669.0
Polk County,North Carolina,37,149,20048.0
Randolph County,North Carolina,37,151,140685.0
Richmond County,North Carolina,37,153,44527.0
Robeson County,North Carolina,37,155,131249.0
Rockingham County,North Carolina,37,157,90808.0
Rowan County,North Carolina,37,159,133949.0
Rutherford County,North Carolina,37,161,65790.0
Sampson County,North Carolina,37,163,63030.0
Scotland County,North Carolina,37,165,33633.0
Stanly County,North Carolina,37,167,58533.0
Stokes County,North Carolina,37,169,46092.0
Surry County,North Carolina,37,171,72020.0
Swain County,North Carolina,37,173,13924.0
Transylvania County,North Carolina,37,175,31831.0
Tyrrell County,North Carolina,37,177,3567.0
Union County,North Carolina,37,179,210613.0
Vance County,North Carolina,37,181,44066.0
Wake County,North Carolina,37,183,953275.0
Warren County,North Carolina,37,185,19435.0
Washington County,North Carolina,37,187,12530.0
Watauga County,North Carolina,37,189,46925.0
Wayne County,North Carolina,37,191,121254.0
Wilkes County,North Carolina,37,193,67792.0
Wilson County,North Carolina,37,195,80028.0
Yadkin County,North Carolina,37,197,37677.0
Yancey County,North Carolina,37,199,17412.0
Adams County,North Dakota,38,001,2284.0
Barnes County,North Dakota,38,003,10551.0
Benson County,North Dakota,38,005,6744.0
Bottineau County,North Dakota,38,009,6333.0
Bowman County,North Dakota,38,011,3146.0
Burke County,North Dakota,38,013,2208.0
Burleigh County,North Dakota,38,015,85031.0
Cass County,North Dakota,38,017,157767.0
Cavalier County,North Dakota,38,019,3778.0
Dickey County,North Dakota,38,021,4889.0
Divide County,North Dakota,38,023,2253.0
Dunn County,North Dakota,38,025,4116.0
Eddy County,North Dakota,38,027,2272.0
Emmons County,North Dakota,38,029,3408.0
Foster County,North Dakota,38,031,3292.0
Golden Valley County,North Dakota,38,033,1767.0
Grand Forks County,North Dakota,38,035,64248.0
Grant County,North Dakota,38,037,2325.0
Griggs County,North Dakota,38,039,2238.0
Hettinger County,North Dakota,38,041,2459.0
Kidder County,North Dakota,38,043,2428.0
LaMoure County,North Dakota,38,045,4017.0
Logan County,North Dakota,38,047,1868.0
McHenry County,North Dakota,38,049,5728.0
McIntosh County,North Dakota,38,051,2651.0
McKenzie County,North Dakota,38,053,9531.0
McLean County,North Dakota,38,055,9220.0
Mercer County,North Dakota,38,057,8473.0
Morton County,North Dakota,38,059,28419.0
Mountrail County,North Dakota,38,061,9110.0
Nelson County,North Dakota,38,063,2964.0
Oliver County,North Dakota,38,065,1785.0
Pembina County,North Dakota,38,067,7042.0
Pierce County,North Dakota,38,069,4204.0
Ramsey County,North Dakota,38,071,11082.0
Ransom County,North Dakota,38,073,5285.0
Renville County,North Dakota,38,075,2506.0
Richland County,North Dakota,38,077,15168.0
Rolette County,North Dakota,38,079,14225.0
Sargent County,North Dakota,38,081,3818.0
Sheridan County,North Dakota,38,083,1337.0
Sioux County,North Dakota,38,085,4267.0
Stark County,North Dakota,38,089,27888.0
Steele County,North Dakota,38,091,1946.0
Stutsman County,North Dakota,38,093,19508.0
Towner County,North Dakota,38,095,2255.0
Traill County,North Dakota,38,097,7672.0
Walsh County,North Dakota,38,099,10732.0
Ward County,North Dakota,38,101,65316.0
Wells County,North Dakota,38,103,4119.0
Williams County,North Dakota,38,105,28880.0
Adams County,Ohio,39,001,27750.0
Allen County,Ohio,39,003,101412.0
Ashland County,Ohio,39,005,50940.0
Ashtabula County,Ohio,39,007,96064.0
Athens County,Ohio,39,009,55353.0
Auglaize County,Ohio,39,011,45167.0
Belmont County,Ohio,39,013,65538.0
Brown County,Ohio,39,015,43277.0
Butler County,Ohio,39,017,360759.0
Carroll County,Ohio,39,019,27960.0
Champaign County,Ohio,39,021,38436.0
Clark County,Ohio,39,023,133440.0
Clermont County,Ohio,39,025,198241.0
Clinton County,Ohio,39,027,40527.0
Columbiana County,Ohio,39,029,101934.0
Coshocton County,Ohio,39,031,36266.0
Crawford County,Ohio,39,033,41926.0
Cuyahoga County,Ohio,39,035,1236839.0
Darke County,Ohio,39,037,51628.0
Defiance County,Ohio,39,039,37843.0
Delaware County,Ohio,39,041,182502.0
Erie County,Ohio,39,043,75129.0
Fairfield County,Ohio,39,045,146126.0
Fayette County,Ohio,39,047,28105.0
Franklin County,Ohio,39,049,1188079.0
Fulton County,Ohio,39,051,42038.0
Gallia County,Ohio,39,053,29743.0
Geauga County,Ohio,39,055,93104.0
Greene County,Ohio,39,057,154910.0
Guernsey County,Ohio,39,059,39078.0
Hamilton County,Ohio,39,061,786547.0
Hancock County,Ohio,39,063,73294.0
