County,State,State_FIPS,County_FIPS,people_below_poverty
Warren County,Indiana,18,171,785
Warrick County,Indiana,18,173,5468
Washington County,Indiana,18,175,4239
Wayne County,Indiana,18,177,13139
Wells County,Indiana,18,179,2632
White County,Indiana,18,181,2621
Whitley County,Indiana,18,183,2692
Adair County,Iowa,19,001,739
Adams County,Iowa,19,003,445
Allamakee County,Iowa,19,005,1534
Appanoose County,Iowa,19,007,1803
Audubon County,Iowa,19,009,630
Benton County,Iowa,19,011,2015
Black Hawk County,Iowa,19,013,20539
Boone County,Iowa,19,015,2310
Bremer County,Iowa,19,017,1698
Buchanan County,Iowa,19,019,2219
Buena Vista County,Iowa,19,021,2403
Butler County,Iowa,19,023,1487
Calhoun County,Iowa,19,025,1290
Carroll County,Iowa,19,027,1955
Cass County,Iowa,19,029,1735
Cedar County,Iowa,19,031,1502
Cerro Gordo County,Iowa,19,033,6199
Cherokee County,Iowa,19,035,793
Chickasaw County,Iowa,19,037,1237
Clarke County,Iowa,19,039,1121
Clay County,Iowa,19,041,1682
Clayton County,Iowa,19,043,2274
Clinton County,Iowa,19,045,6399
Crawford County,Iowa,19,047,2497
Dallas County,Iowa,19,049,4629
Davis County,Iowa,19,051,1453
Decatur County,Iowa,19,053,1512
Delaware County,Iowa,19,055,1355
Des Moines County,Iowa,19,057,5724
Dickinson County,Iowa,19,059,1295
Dubuque County,Iowa,19,061,9248
Emmet County,Iowa,19,063,998
Fayette County,Iowa,19,065,2562
Floyd County,Iowa,19,067,1951
Franklin County,Iowa,19,069,1222
Fremont County,Iowa,19,071,654
Greene County,Iowa,19,073,1042
Grundy County,Iowa,19,075,804
Guthrie County,Iowa,19,077,982
Hamilton County,Iowa,19,079,1788
Hancock County,Iowa,19,081,1071
Hardin County,Iowa,19,083,1591
Harrison County,Iowa,19,085,1429
Henry County,Iowa,19,087,3304
Howard County,Iowa,19,089,1045
Humboldt County,Iowa,19,091,1071
Ida County,Iowa,19,093,898
Iowa County,Iowa,19,095,1578
Jackson County,Iowa,19,097,2404
Jasper County,Iowa,19,099,4376
Jefferson County,Iowa,19,101,2287
Johnson County,Iowa,19,103,21737
Jones County,Iowa,19,105,1655
Keokuk County,Iowa,19,107,1236
Kossuth County,Iowa,19,109,1266
Lee County,Iowa,19,111,5087
Linn County,Iowa,19,113,20662
Louisa County,Iowa,19,115,1328
Lucas County,Iowa,19,117,1533
Lyon County,Iowa,19,119,1058
Madison County,Iowa,19,121,1410
Mahaska County,Iowa,19,123,3562
Marion County,Iowa,19,125,2866
Marshall County,Iowa,19,127,5088
Mills County,Iowa,19,129,1120
Mitchell County,Iowa,19,131,749
Monona County,Iowa,19,133,1072
Monroe County,Iowa,19,135,1012
Montgomery County,Iowa,19,137,1693
Muscatine County,Iowa,19,139,6333
O'Brien County,Iowa,19,141,1552
Osceola County,Iowa,19,143,586
Page County,Iowa,19,145,1834
Palo Alto County,Iowa,19,147,1002
Plymouth County,Iowa,19,149,1281
Pocahontas County,Iowa,19,151,982
Polk County,Iowa,19,153,47976
Pottawattamie County,Iowa,19,155,11947
Poweshiek County,Iowa,19,157,1913
Ringgold County,Iowa,19,159,674
Sac County,Iowa,19,161,914
Scott County,Iowa,19,163,20459
Shelby County,Iowa,19,165,1343
Sioux County,Iowa,19,167,2332
Story County,Iowa,19,169,16366
Tama County,Iowa,19,171,2073
Taylor County,Iowa,19,173,923
Union County,Iowa,19,175,2075
Van Buren County,Iowa,19,177,1293
Wapello County,Iowa,19,179,6151
Warren County,Iowa,19,181,3255
Washington County,Iowa,19,183,2354
Wayne County,Iowa,19,185,924
Webster County,Iowa,19,187,5203
Winnebago County,Iowa,19,189,1047
Winneshiek County,Iowa,19,191,1586
Woodbury County,Iowa,19,193,15059
Worth County,Iowa,19,195,938
Wright County,Iowa,19,197,1382
Allen County,Kansas,20,001,2222
Anderson County,Kansas,20,003,1214
Atchison County,Kansas,20,005,2367
Barber County,Kansas,20,007,447
Barton County,Kansas,20,009,4010
Bourbon County,Kansas,20,011,2608
Brown County,Kansas,20,013,2084
Butler County,Kansas,20,015,4674
Chase County,Kansas,20,017,390
Chautauqua County,Kansas,20,019,542
Cherokee County,Kansas,20,021,3754
Cheyenne County,Kansas,20,023,256
Clark County,Kansas,20,025,358
Clay County,Kansas,20,027,1028
Cloud County,Kansas,20,029,1406
Coffey County,Kansas,20,031,828
Comanche County,Kansas,20,033,114
Cowley County,Kansas,20,035,6217
Crawford County,Kansas,20,037,7578
Decatur County,Kansas,20,039,341
Dickinson County,Kansas,20,041,2205
Doniphan County,Kansas,20,043,913
Douglas County,Kansas,20,045,19893
Edwards County,Kansas,20,047,473
Elk County,Kansas,20,049,507
Ellis County,Kansas,20,051,4126
Ellsworth County,Kansas,20,053,368
Finney County,Kansas,20,055,4887
Ford County,Kansas,20,057,5404
Franklin County,Kansas,20,059,3078
Geary County,Kansas,20,061,3574
Gove County,Kansas,20,063,256
Graham County,Kansas,20,065,234
Grant County,Kansas,20,067,899
Gray County,Kansas,20,069,499
Greeley County,Kansas,20,071,89
Greenwood County,Kansas,20,073,1142
Hamilton County,Kansas,20,075,255
Harper County,Kansas,20,077,943
Harvey County,Kansas,20,079,3952
Haskell County,Kansas,20,081,424
Hodgeman County,Kansas,20,083,104
Jackson County,Kansas,20,085,1238
Jefferson County,Kansas,20,087,1382
Jewell County,Kansas,20,089,382
Johnson County,Kansas,20,091,34765
Kearny County,Kansas,20,093,372
Kingman County,Kansas,20,095,944
Kiowa County,Kansas,20,097,314
Labette County,Kansas,20,099,3471
Lane County,Kansas,20,101,142
Leavenworth County,Kansas,20,103,6738
Lincoln County,Kansas,20,105,390
Linn County,Kansas,20,107,956
Logan County,Kansas,20,109,267
Lyon County,Kansas,20,111,6784
McPherson County,Kansas,20,113,2237
Marion County,Kansas,20,115,1354
Marshall County,Kansas,20,117,1213
Meade County,Kansas,20,119,417
Miami County,Kansas,20,121,2847
Mitchell County,Kansas,20,123,418
Montgomery County,Kansas,20,125,5908
Morris County,Kansas,20,127,464
Morton County,Kansas,20,129,312
Nemaha County,Kansas,20,131,1174
Neosho County,Kansas,20,133,2787
Ness County,Kansas,20,135,232
Norton County,Kansas,20,137,500
Osage County,Kansas,20,139,1578
Osborne County,Kansas,20,141,573
Ottawa County,Kansas,20,143,570
Pawnee County,Kansas,20,145,541
Phillips County,Kansas,20,147,619
Pottawatomie County,Kansas,20,149,1739
Pratt County,Kansas,20,151,952
Rawlins County,Kansas,20,153,349
Reno County,Kansas,20,155,7368
Republic County,Kansas,20,157,675
Rice County,Kansas,20,159,1572
Riley County,Kansas,20,161,14196
Rooks County,Kansas,20,163,822
Rush County,Kansas,20,165,444
Russell County,Kansas,20,167,742
Saline County,Kansas,20,169,8437
Scott County,Kansas,20,171,322
Sedgwick County,Kansas,20,173,70854
Seward County,Kansas,20,175,3896
Shawnee County,Kansas,20,177,27536
Sheridan County,Kansas,20,179,319
Sherman County,Kansas,20,181,1064
Smith County,Kansas,20,183,553
Stafford County,Kansas,20,185,530
Stanton County,Kansas,20,187,110
Stevens County,Kansas,20,189,662
Sumner County,Kansas,20,191,3171
Thomas County,Kansas,20,193,775
Trego County,Kansas,20,195,192
Wabaunsee County,Kansas,20,197,471
Wallace County,Kansas,20,199,125
Washington County,Kansas,20,201,559
Wichita County,Kansas,20,203,205
Wilson County,Kansas,20,205,1389
Woodson County,Kansas,20,207,741
Wyandotte County,Kansas,20,209,36334
Adair County,Kentucky,21,001,3636
Allen County,Kentucky,21,003,3877
Anderson County,Kentucky,21,005,2431
Ballard County,Kentucky,21,007,1055
Barren County,Kentucky,21,009,8234
Bath County,Kentucky,21,011,3501
Bell County,Kentucky,21,013,9196
Boone County,Kentucky,21,015,9797
Bourbon County,Kentucky,21,017,3480
Boyd County,Kentucky,21,019,8998
Boyle County,Kentucky,21,021,4573
Bracken County,Kentucky,21,023,1518
Breathitt County,Kentucky,21,025,4221
Breckinridge County,Kentucky,21,027,4238
Bullitt County,Kentucky,21,029,7530
Butler County,Kentucky,21,031,2820
Caldwell County,Kentucky,21,033,2731
Calloway County,Kentucky,21,035,6152
Campbell County,Kentucky,21,037,10888
Carlisle County,Kentucky,21,039,756
Carroll County,Kentucky,21,041,2896
Carter County,Kentucky,21,043,5456
Casey County,Kentucky,21,045,4255
Christian County,Kentucky,21,047,14549
Clark County,Kentucky,21,049,5543
Clay County,Kentucky,21,051,6872
Clinton County,Kentucky,21,053,2825
Crittenden County,Kentucky,21,055,1789
Cumberland County,Kentucky,21,057,1602
Daviess County,Kentucky,21,059,13967
Edmonson County,Kentucky,21,061,2264
Elliott County,Kentucky,21,063,2265
Estill County,Kentucky,21,065,3783
Fayette County,Kentucky,21,067,51593
Fleming County,Kentucky,21,069,2583
Floyd County,Kentucky,21,071,10861
Franklin County,Kentucky,21,073,7098
Fulton County,Kentucky,21,075,1559
Gallatin County,Kentucky,21,077,1695
Garrard County,Kentucky,21,079,3073
Grant County,Kentucky,21,081,3755
Graves County,Kentucky,21,083,7456
Grayson County,Kentucky,21,085,5462
Green County,Kentucky,21,087,2279
Greenup County,Kentucky,21,089,6032
Hancock County,Kentucky,21,091,1093
Hardin County,Kentucky,21,093,14857
Harlan County,Kentucky,21,095,9340
Harrison County,Kentucky,21,097,4248
Hart County,Kentucky,21,099,4251
Henderson County,Kentucky,21,101,7359
Henry County,Kentucky,21,103,2920
Hickman County,Kentucky,21,105,817
Hopkins County,Kentucky,21,107,8970
Jackson County,Kentucky,21,109,4508
Jefferson County,Kentucky,21,111,119569
Jessamine County,Kentucky,21,113,7401
Johnson County,Kentucky,21,115,5151
Kenton County,Kentucky,21,117,20812
Knott County,Kentucky,21,119,3789
Knox County,Kentucky,21,121,11173
Larue County,Kentucky,21,123,2378
Laurel County,Kentucky,21,125,11847
Lawrence County,Kentucky,21,127,4254
Lee County,Kentucky,21,129,2579
Leslie County,Kentucky,21,131,2359
Letcher County,Kentucky,21,133,6172
Lewis County,Kentucky,21,135,4286
Lincoln County,Kentucky,21,137,5795
Livingston County,Kentucky,21,139,1295
Logan County,Kentucky,21,141,5071
Lyon County,Kentucky,21,143,1097
McCracken County,Kentucky,21,145,10441
McCreary County,Kentucky,21,147,5043
McLean County,Kentucky,21,149,1645
Madison County,Kentucky,21,151,16195
Magoffin County,Kentucky,21,153,4367
Marion County,Kentucky,21,155,3424
Marshall County,Kentucky,21,157,3699
Martin County,Kentucky,21,159,4085
Mason County,Kentucky,21,161,3316
Meade County,Kentucky,21,163,4520
Menifee County,Kentucky,21,165,1900
Mercer County,Kentucky,21,167,3496
Metcalfe County,Kentucky,21,169,1599
Monroe County,Kentucky,21,171,2708
Montgomery County,Kentucky,21,173,6618
Morgan County,Kentucky,21,175,3511
Muhlenberg County,Kentucky,21,177,5774
Nelson County,Kentucky,21,179,7543
Nicholas County,Kentucky,21,181,1125
Ohio County,Kentucky,21,183,4883
Oldham County,Kentucky,21,185,3815
Owen County,Kentucky,21,187,1710
Owsley County,Kentucky,21,189,1708
Pendleton County,Kentucky,21,191,2364
Perry County,Kentucky,21,193,7187
Pike County,Kentucky,21,195,14946
Powell County,Kentucky,21,197,3591
Pulaski County,Kentucky,21,199,14441
Robertson County,Kentucky,21,201,560
Rockcastle County,Kentucky,21,203,4472
Rowan County,Kentucky,21,205,6143
Russell County,Kentucky,21,207,4740
Scott County,Kentucky,21,209,6255
Shelby County,Kentucky,21,211,5073
Simpson County,Kentucky,21,213,2918
Spencer County,Kentucky,21,215,1190
Taylor County,Kentucky,21,217,5425
Todd County,Kentucky,21,219,2399
Trigg County,Kentucky,21,221,1911
Trimble County,Kentucky,21,223,1475
Union County,Kentucky,21,225,3845
Warren County,Kentucky,21,227,20355
Washington County,Kentucky,21,229,1792
Wayne County,Kentucky,21,231,5459
Webster County,Kentucky,21,233,2291
Whitley County,Kentucky,21,235,9037
Wolfe County,Kentucky,21,237,2969
Woodford County,Kentucky,21,239,2987
Acadia Parish,Louisiana,22,001,11568
Allen Parish,Louisiana,22,003,3563
Ascension Parish,Louisiana,22,005,11944
Assumption Parish,Louisiana,22,007,4340
Avoyelles Parish,Louisiana,22,009,8899
Beauregard Parish,Louisiana,22,011,5058
Bienville Parish,Louisiana,22,013,3911
Bossier Parish,Louisiana,22,015,15542
Caddo Parish,Louisiana,22,017,47928
Calcasieu Parish,Louisiana,22,019,31591
Caldwell Parish,Louisiana,22,021,2155
Cameron Parish,Louisiana,22,023,614
Catahoula Parish,Louisiana,22,025,2021
Claiborne Parish,Louisiana,22,027,4350
Concordia Parish,Louisiana,22,029,5755
De Soto Parish,Louisiana,22,031,5179
East Baton Rouge Parish,Louisiana,22,033,79344
East Carroll Parish,Louisiana,22,035,2987
East Feliciana Parish,Louisiana,22,037,3754
Evangeline Parish,Louisiana,22,039,7193
Franklin Parish,Louisiana,22,041,5432
Grant Parish,Louisiana,22,043,3326
Iberia Parish,Louisiana,22,045,14882
Iberville Parish,Louisiana,22,047,5260
Jackson Parish,Louisiana,22,049,3168
Jefferson Parish,Louisiana,22,051,65598
Jefferson Davis Parish,Louisiana,22,053,5618
Lafayette Parish,Louisiana,22,055,36096
Lafourche Parish,Louisiana,22,057,13719
LaSalle Parish,Louisiana,22,059,1442
Lincoln Parish,Louisiana,22,061,12174
Livingston Parish,Louisiana,22,063,16116
Madison Parish,Louisiana,22,065,4037
Morehouse Parish,Louisiana,22,067,6929
Natchitoches Parish,Louisiana,22,069,10479
Orleans Parish,Louisiana,22,071,89988
Ouachita Parish,Louisiana,22,073,34312
Plaquemines Parish,Louisiana,22,075,2532
Pointe Coupee Parish,Louisiana,22,077,4165
Rapides Parish,Louisiana,22,079,25335
Red River Parish,Louisiana,22,081,1853
Richland Parish,Louisiana,22,083,3996
Sabine Parish,Louisiana,22,085,5022
Saint Bernard Parish,Louisiana,22,087,6468
Saint Charles Parish,Louisiana,22,089,6684
Saint Helena Parish,Louisiana,22,091,2861
Saint James Parish,Louisiana,22,093,3458
Saint John the Baptist Parish,Louisiana,22,095,7112
Saint Landry Parish,Louisiana,22,097,21765
Saint Martin Parish,Louisiana,22,099,9279
Saint Mary Parish,Louisiana,22,101,10895
Saint Tammany Parish,Louisiana,22,103,24954
Tangipahoa Parish,Louisiana,22,105,26062
Tensas Parish,Louisiana,22,107,1464
Terrebonne Parish,Louisiana,22,109,18457
Union Parish,Louisiana,22,111,5626
Vermilion Parish,Louisiana,22,113,9694
Vernon Parish,Louisiana,22,115,6209
Washington Parish,Louisiana,22,117,12087
Webster Parish,Louisiana,22,119,8646
West Baton Rouge Parish,Louisiana,22,121,3441
West Carroll Parish,Louisiana,22,123,2420
West Feliciana Parish,Louisiana,22,125,1703
Winn Parish,Louisiana,22,127,2764
Androscoggin County,Maine,23,001,15486
Aroostook County,Maine,23,003,11129
Cumberland County,Maine,23,005,30315
Franklin County,Maine,23,007,5037
Hancock County,Maine,23,009,6706
Kennebec County,Maine,23,011,14887
Knox County,Maine,23,013,4464
Lincoln County,Maine,23,015,3760
Oxford County,Maine,23,017,8156
Penobscot County,Maine,23,019,25165
Piscataquis County,Maine,23,021,3039
Sagadahoc County,Maine,23,023,3519
Somerset County,Maine,23,025,9331
Waldo County,Maine,23,027,5887
Washington County,Maine,23,029,6284
York County,Maine,23,031,18479
Allegany County,Maryland,24,001,10740
Anne Arundel County,Maryland,24,003,30889
Baltimore County,Maryland,24,005,67329
Calvert County,Maryland,24,009,4347
Caroline County,Maryland,24,011,4169
Carroll County,Maryland,24,013,9032
Cecil County,Maryland,24,015,9547
Charles County,Maryland,24,017,9804
Dorchester County,Maryland,24,019,5092
Frederick County,Maryland,24,021,13091
Garrett County,Maryland,24,023,3797
Harford County,Maryland,24,025,18133
Howard County,Maryland,24,027,12503
Kent County,Maryland,24,029,2031
Queen Anne's County,Maryland,24,035,3529
Saint Mary's County,Maryland,24,037,7331
Somerset County,Maryland,24,039,3945
Talbot County,Maryland,24,041,2822
Washington County,Maryland,24,043,16709
Wicomico County,Maryland,24,045,15436
Worcester County,Maryland,24,047,5556
Baltimore City,Maryland,24,510,139915
Montgomery County,Maryland,24,031,63154
Prince George's County,Maryland,24,033,73215
Barnstable County,Massachusetts,25,001,19204
Berkshire County,Massachusetts,25,003,15533
Bristol County,Massachusetts,25,005,64191
Dukes County,Massachusetts,25,007,1778
Essex County,Massachusetts,25,009,80049
Franklin County,Massachusetts,25,011,8345
Hampden County,Massachusetts,25,013,76839
Hampshire County,Massachusetts,25,015,16066
Middlesex County,Massachusetts,25,017,115308
Nantucket County,Massachusetts,25,019,883
Norfolk County,Massachusetts,25,021,42258
Plymouth County,Massachusetts,25,023,36251
Suffolk County,Massachusetts,25,025,141698
Worcester County,Massachusetts,25,027,79883
Alcona County,Michigan,26,001,1632
Alger County,Michigan,26,003,1260
Allegan County,Michigan,26,005,14420
Alpena County,Michigan,26,007,4908
Antrim County,Michigan,26,009,3741
Arenac County,Michigan,26,011,2748
Baraga County,Michigan,26,013,1055
Barry County,Michigan,26,015,6356
Bay County,Michigan,26,017,14397
Benzie County,Michigan,26,019,2251
Berrien County,Michigan,26,021,26729
Branch County,Michigan,26,023,7310
Calhoun County,Michigan,26,025,22585
Cass County,Michigan,26,027,7116
Charlevoix County,Michigan,26,029,3195
Cheboygan County,Michigan,26,031,4632
Chippewa County,Michigan,26,033,6291
Clare County,Michigan,26,035,7502
Clinton County,Michigan,26,037,8295
Crawford County,Michigan,26,039,2532
Delta County,Michigan,26,041,5575
Dickinson County,Michigan,26,043,2834
Eaton County,Michigan,26,045,10545
Emmet County,Michigan,26,047,3531
Genesee County,Michigan,26,049,83539
Gladwin County,Michigan,26,051,5265
Gogebic County,Michigan,26,053,2805
Grand Traverse County,Michigan,26,055,9450
Gratiot County,Michigan,26,057,6741
Hillsdale County,Michigan,26,059,8880
Houghton County,Michigan,26,061,8023
Huron County,Michigan,26,063,4865
Ingham County,Michigan,26,065,56119
Ionia County,Michigan,26,067,9679
Iosco County,Michigan,26,069,5015
Iron County,Michigan,26,071,1560
Isabella County,Michigan,26,073,20593
Jackson County,Michigan,26,075,24357
Kalamazoo County,Michigan,26,077,45856
Kalkaska County,Michigan,26,079,2717
Kent County,Michigan,26,081,92821
Keweenaw County,Michigan,26,083,396
Lake County,Michigan,26,085,2703
Lapeer County,Michigan,26,087,9982
Leelanau County,Michigan,26,089,2390
Lenawee County,Michigan,26,091,13422
Livingston County,Michigan,26,093,11428
Luce County,Michigan,26,095,922
Mackinac County,Michigan,26,097,1676
Macomb County,Michigan,26,099,98623
Manistee County,Michigan,26,101,3600
Marquette County,Michigan,26,103,9687
Mason County,Michigan,26,105,4806
Mecosta County,Michigan,26,107,8992
Menominee County,Michigan,26,109,3466
Midland County,Michigan,26,111,10022
Missaukee County,Michigan,26,113,2281
Monroe County,Michigan,26,115,17694
Montcalm County,Michigan,26,117,11325
Montmorency County,Michigan,26,119,1782
Muskegon County,Michigan,26,121,32385
Newaygo County,Michigan,26,123,8702
Oakland County,Michigan,26,125,118896
Oceana County,Michigan,26,127,5401
Ogemaw County,Michigan,26,129,4388
Ontonagon County,Michigan,26,131,1020
Osceola County,Michigan,26,133,4611
Oscoda County,Michigan,26,135,1739
Otsego County,Michigan,26,137,2909
Ottawa County,Michigan,26,139,26966
Presque Isle County,Michigan,26,141,1663
Roscommon County,Michigan,26,143,5207
Saginaw County,Michigan,26,145,36460
Saint Clair County,Michigan,26,147,23149
Saint Joseph County,Michigan,26,149,10430
Sanilac County,Michigan,26,151,7089
Schoolcraft County,Michigan,26,153,1506
Shiawassee County,Michigan,26,155,10028
Tuscola County,Michigan,26,157,8576
Van Buren County,Michigan,26,159,14193
Washtenaw County,Michigan,26,161,47743
Wayne County,Michigan,26,163,428323
Wexford County,Michigan,26,165,5716
Aitkin County,Minnesota,27,001,1999
Anoka County,Minnesota,27,003,23324
Becker County,Minnesota,27,005,3786
Beltrami County,Minnesota,27,007,8855
Benton County,Minnesota,27,009,5527
Big Stone County,Minnesota,27,011,659
Blue Earth County,Minnesota,27,013,11756
Brown County,Minnesota,27,015,2221
Carlton County,Minnesota,27,017,4072
Carver County,Minnesota,27,019,4679
Cass County,Minnesota,27,021,4644
Chippewa County,Minnesota,27,023,1142
Chisago County,Minnesota,27,025,3949
Clay County,Minnesota,27,027,6851
Clearwater County,Minnesota,27,029,1288
Cook County,Minnesota,27,031,503
Cottonwood County,Minnesota,27,033,1446
Crow Wing County,Minnesota,27,035,8258
Dakota County,Minnesota,27,037,25246
Dodge County,Minnesota,27,039,1454
Douglas County,Minnesota,27,041,3641
Faribault County,Minnesota,27,043,1741
Fillmore County,Minnesota,27,045,2622
Freeborn County,Minnesota,27,047,3618
Goodhue County,Minnesota,27,049,3934
Grant County,Minnesota,27,051,582
Hennepin County,Minnesota,27,053,143141
Houston County,Minnesota,27,055,1832
Hubbard County,Minnesota,27,057,2427
Isanti County,Minnesota,27,059,3041
Itasca County,Minnesota,27,061,5518
Jackson County,Minnesota,27,063,1154
Kanabec County,Minnesota,27,065,2112
Kandiyohi County,Minnesota,27,067,5362
Kittson County,Minnesota,27,069,405
Koochiching County,Minnesota,27,071,1564
Lac qui Parle County,Minnesota,27,073,498
Lake County,Minnesota,27,075,1390
Lake of the Woods County,Minnesota,27,077,710
Le Sueur County,Minnesota,27,079,2489
Lincoln County,Minnesota,27,081,424
Lyon County,Minnesota,27,083,3446
McLeod County,Minnesota,27,085,2773
Mahnomen County,Minnesota,27,087,1459
Marshall County,Minnesota,27,089,731
Martin County,Minnesota,27,091,2159
Meeker County,Minnesota,27,093,2415
Mille Lacs County,Minnesota,27,095,3560
Morrison County,Minnesota,27,097,4328
Mower County,Minnesota,27,099,6072
Murray County,Minnesota,27,101,866
Nicollet County,Minnesota,27,103,3336
Nobles County,Minnesota,27,105,3604
Norman County,Minnesota,27,107,749
Olmsted County,Minnesota,27,109,12013
Otter Tail County,Minnesota,27,111,6870
Pennington County,Minnesota,27,113,1441
Pine County,Minnesota,27,115,4110
Pipestone County,Minnesota,27,117,944
Polk County,Minnesota,27,119,3705
Pope County,Minnesota,27,121,932
Ramsey County,Minnesota,27,123,83400
Red Lake County,Minnesota,27,125,454
Redwood County,Minnesota,27,127,1652
Renville County,Minnesota,27,129,1706
Rice County,Minnesota,27,131,6163
Rock County,Minnesota,27,133,1126
Roseau County,Minnesota,27,135,1594
Saint Louis County,Minnesota,27,137,30852
Scott County,Minnesota,27,139,6752
Sherburne County,Minnesota,27,141,6907
Sibley County,Minnesota,27,143,1897
Stearns County,Minnesota,27,145,18030
Steele County,Minnesota,27,147,3106
Stevens County,Minnesota,27,149,1285
Swift County,Minnesota,27,151,931
Todd County,Minnesota,27,153,3873
Traverse County,Minnesota,27,155,318
Wabasha County,Minnesota,27,157,1662
Wadena County,Minnesota,27,159,2497
Waseca County,Minnesota,27,161,1581
Washington County,Minnesota,27,163,13199
Watonwan County,Minnesota,27,165,1284
Wilkin County,Minnesota,27,167,449
Winona County,Minnesota,27,169,7536
Wright County,Minnesota,27,171,7527
Yellow Medicine County,Minnesota,27,173,1177
Adams County,Mississippi,28,001,8926
Alcorn County,Mississippi,28,003,7020
Amite County,Mississippi,28,005,3712
Attala County,Mississippi,28,007,5381
Benton County,Mississippi,28,009,2368
Bolivar County,Mississippi,28,011,11090
Calhoun County,Mississippi,28,013,2990
Carroll County,Mississippi,28,015,2598
Chickasaw County,Mississippi,28,017,4555
Choctaw County,Mississippi,28,019,1839
Claiborne County,Mississippi,28,021,3271
Clarke County,Mississippi,28,023,4094
Clay County,Mississippi,28,025,4954
Coahoma County,Mississippi,28,027,9553
Copiah County,Mississippi,28,029,6954
Covington County,Mississippi,28,031,5474
DeSoto County,Mississippi,28,033,16347
Forrest County,Mississippi,28,035,19524
Franklin County,Mississippi,28,037,2026
George County,Mississippi,28,039,3853
Greene County,Mississippi,28,041,1940
Grenada County,Mississippi,28,043,4810
Hancock County,Mississippi,28,045,8572
Harrison County,Mississippi,28,047,33162
Hinds County,Mississippi,28,049,57513
Holmes County,Mississippi,28,051,7910
Humphreys County,Mississippi,28,053,3809
Issaquena County,Mississippi,28,055,381
Itawamba County,Mississippi,28,057,3097
Jackson County,Mississippi,28,059,21238
Jasper County,Mississippi,28,061,3572
Jefferson County,Mississippi,28,063,2942
Jefferson Davis County,Mississippi,28,065,3244
Jones County,Mississippi,28,067,15859
Kemper County,Mississippi,28,069,2699
Lafayette County,Mississippi,28,071,9890
Lamar County,Mississippi,28,073,9670
Lauderdale County,Mississippi,28,075,17797
Lawrence County,Mississippi,28,077,2348
Leake County,Mississippi,28,079,6026
Lee County,Mississippi,28,081,14972
Leflore County,Mississippi,28,083,11759
Lincoln County,Mississippi,28,085,7371
Lowndes County,Mississippi,28,087,14872
Madison County,Mississippi,28,089,12754
Marion County,Mississippi,28,091,6656
Marshall County,Mississippi,28,093,8267
Monroe County,Mississippi,28,095,7597
Montgomery County,Mississippi,28,097,3489
Neshoba County,Mississippi,28,099,6443
Newton County,Mississippi,28,101,4044
Noxubee County,Mississippi,28,103,4098
Oktibbeha County,Mississippi,28,105,14990
Panola County,Mississippi,28,107,9359
Pearl River County,Mississippi,28,109,11957
Perry County,Mississippi,28,111,2488
Pike County,Mississippi,28,113,10303
Pontotoc County,Mississippi,28,115,4643
Prentiss County,Mississippi,28,117,5936
Quitman County,Mississippi,28,119,2991
Rankin County,Mississippi,28,121,15689
Scott County,Mississippi,28,123,6172
Sharkey County,Mississippi,28,125,1685
Simpson County,Mississippi,28,127,5986
Smith County,Mississippi,28,129,3690
Stone County,Mississippi,28,131,3028
Sunflower County,Mississippi,28,133,8594
Tallahatchie County,Mississippi,28,135,4038
Tate County,Mississippi,28,137,4719
Tippah County,Mississippi,28,139,5066
Tishomingo County,Mississippi,28,141,3548
Tunica County,Mississippi,28,143,3169
Union County,Mississippi,28,145,6583
Walthall County,Mississippi,28,147,4094
Warren County,Mississippi,28,149,10977
Washington County,Mississippi,28,151,18778
Wayne County,Mississippi,28,153,5914
Webster County,Mississippi,28,155,2456
Wilkinson County,Mississippi,28,157,2045
Winston County,Mississippi,28,159,4953
Yalobusha County,Mississippi,28,161,2460
Yazoo County,Mississippi,28,163,8491
Adair County,Missouri,29,001,5477
Andrew County,Missouri,29,003,1250
Atchison County,Missouri,29,005,557
Audrain County,Missouri,29,007,3873
Barry County,Missouri,29,009,6320
Barton County,Missouri,29,011,2388
Bates County,Missouri,29,013,2820
Benton County,Missouri,29,015,3483
Bollinger County,Missouri,29,017,2366
Boone County,Missouri,29,019,29909
Buchanan County,Missouri,29,021,14014
Butler County,Missouri,29,023,8546
Caldwell County,Missouri,29,025,1360
Callaway County,Missouri,29,027,4754
Camden County,Missouri,29,029,5992
Cape Girardeau County,Missouri,29,031,11431
Carroll County,Missouri,29,033,1193
Carter County,Missouri,29,035,1681
Cass County,Missouri,29,037,8218
Cedar County,Missouri,29,039,2725
Chariton County,Missouri,29,041,1194
Christian County,Missouri,29,043,7729
Clark County,Missouri,29,045,1152
Clay County,Missouri,29,047,18303
Clinton County,Missouri,29,049,1963
Cole County,Missouri,29,051,8370
Cooper County,Missouri,29,053,2811
Crawford County,Missouri,29,055,4607
Dade County,Missouri,29,057,1562
Dallas County,Missouri,29,059,3454
Daviess County,Missouri,29,061,1171
DeKalb County,Missouri,29,063,787
Dent County,Missouri,29,065,2967
Douglas County,Missouri,29,067,3235
Dunklin County,Missouri,29,069,7905
Franklin County,Missouri,29,071,12899
Gasconade County,Missouri,29,073,2005
Gentry County,Missouri,29,075,1159
Greene County,Missouri,29,077,46971
Grundy County,Missouri,29,079,1257
Harrison County,Missouri,29,081,1224
Henry County,Missouri,29,083,3723
Hickory County,Missouri,29,085,1652
Holt County,Missouri,29,087,686
Howard County,Missouri,29,089,1523
