County,State,State_FIPS,County_FIPS,people_below_poverty
Warren County,Indiana,18,171,596
Warrick County,Indiana,18,173,5305
Washington County,Indiana,18,175,4164
Wayne County,Indiana,18,177,14326
Wells County,Indiana,18,179,2896
White County,Indiana,18,181,2600
Whitley County,Indiana,18,183,2704
Adair County,Iowa,19,001,704
Adams County,Iowa,19,003,442
Allamakee County,Iowa,19,005,1740
Appanoose County,Iowa,19,007,1924
Audubon County,Iowa,19,009,554
Benton County,Iowa,19,011,2159
Black Hawk County,Iowa,19,013,21308
Boone County,Iowa,19,015,2582
Bremer County,Iowa,19,017,1655
Buchanan County,Iowa,19,019,2036
Buena Vista County,Iowa,19,021,2442
Butler County,Iowa,19,023,1442
Calhoun County,Iowa,19,025,1258
Carroll County,Iowa,19,027,1954
Cass County,Iowa,19,029,1545
Cedar County,Iowa,19,031,1461
Cerro Gordo County,Iowa,19,033,5640
Cherokee County,Iowa,19,035,1123
Chickasaw County,Iowa,19,037,1252
Clarke County,Iowa,19,039,1238
Clay County,Iowa,19,041,1443
Clayton County,Iowa,19,043,2207
Clinton County,Iowa,19,045,6718
Crawford County,Iowa,19,047,2668
Dallas County,Iowa,19,049,4427
Davis County,Iowa,19,051,1820
Decatur County,Iowa,19,053,1476
Delaware County,Iowa,19,055,1452
Des Moines County,Iowa,19,057,5453
Dickinson County,Iowa,19,059,1278
Dubuque County,Iowa,19,061,9891
Emmet County,Iowa,19,063,1186
Fayette County,Iowa,19,065,2307
Floyd County,Iowa,19,067,2004
Franklin County,Iowa,19,069,1164
Fremont County,Iowa,19,071,727
Greene County,Iowa,19,073,1184
Grundy County,Iowa,19,075,856
Guthrie County,Iowa,19,077,1088
Hamilton County,Iowa,19,079,1869
Hancock County,Iowa,19,081,1150
Hardin County,Iowa,19,083,1429
Harrison County,Iowa,19,085,1377
Henry County,Iowa,19,087,3395
Howard County,Iowa,19,089,1087
Humboldt County,Iowa,19,091,972
Ida County,Iowa,19,093,992
Iowa County,Iowa,19,095,1742
Jackson County,Iowa,19,097,2047
Jasper County,Iowa,19,099,4105
Jefferson County,Iowa,19,101,1895
Johnson County,Iowa,19,103,22300
Jones County,Iowa,19,105,1587
Keokuk County,Iowa,19,107,1348
Kossuth County,Iowa,19,109,1315
Lee County,Iowa,19,111,5262
Linn County,Iowa,19,113,20222
Louisa County,Iowa,19,115,1363
Lucas County,Iowa,19,117,1469
Lyon County,Iowa,19,119,916
Madison County,Iowa,19,121,1359
Mahaska County,Iowa,19,123,3462
Marion County,Iowa,19,125,2923
Marshall County,Iowa,19,127,4810
Mills County,Iowa,19,129,1026
Mitchell County,Iowa,19,131,746
Monona County,Iowa,19,133,806
Monroe County,Iowa,19,135,924
Montgomery County,Iowa,19,137,1670
Muscatine County,Iowa,19,139,6049
O'Brien County,Iowa,19,141,1568
Osceola County,Iowa,19,143,536
Page County,Iowa,19,145,2038
Palo Alto County,Iowa,19,147,824
Plymouth County,Iowa,19,149,1571
Pocahontas County,Iowa,19,151,1002
Polk County,Iowa,19,153,50853
Pottawattamie County,Iowa,19,155,12468
Poweshiek County,Iowa,19,157,2184
Ringgold County,Iowa,19,159,651
Sac County,Iowa,19,161,868
Scott County,Iowa,19,163,21446
Shelby County,Iowa,19,165,1274
Sioux County,Iowa,19,167,2592
Story County,Iowa,19,169,17250
Tama County,Iowa,19,171,1969
Taylor County,Iowa,19,173,884
Union County,Iowa,19,175,1974
Van Buren County,Iowa,19,177,1224
Wapello County,Iowa,19,179,6582
Warren County,Iowa,19,181,3258
Washington County,Iowa,19,183,2089
Wayne County,Iowa,19,185,774
Webster County,Iowa,19,187,5574
Winnebago County,Iowa,19,189,1162
Winneshiek County,Iowa,19,191,1568
Woodbury County,Iowa,19,193,15532
Worth County,Iowa,19,195,856
Wright County,Iowa,19,197,1418
Allen County,Kansas,20,001,2174
Anderson County,Kansas,20,003,1007
Atchison County,Kansas,20,005,2694
Barber County,Kansas,20,007,512
Barton County,Kansas,20,009,3752
Bourbon County,Kansas,20,011,2821
Brown County,Kansas,20,013,1860
Butler County,Kansas,20,015,5374
Chase County,Kansas,20,017,344
Chautauqua County,Kansas,20,019,534
Cherokee County,Kansas,20,021,3863
Cheyenne County,Kansas,20,023,297
Clark County,Kansas,20,025,271
Clay County,Kansas,20,027,1164
Cloud County,Kansas,20,029,1434
Coffey County,Kansas,20,031,766
Comanche County,Kansas,20,033,118
Cowley County,Kansas,20,035,6025
Crawford County,Kansas,20,037,7681
Decatur County,Kansas,20,039,284
Dickinson County,Kansas,20,041,2116
Doniphan County,Kansas,20,043,891
Douglas County,Kansas,20,045,19617
Edwards County,Kansas,20,047,373
Elk County,Kansas,20,049,502
Ellis County,Kansas,20,051,4448
Ellsworth County,Kansas,20,053,370
Finney County,Kansas,20,055,5790
Ford County,Kansas,20,057,5185
Franklin County,Kansas,20,059,3276
Geary County,Kansas,20,061,4213
Gove County,Kansas,20,063,286
Graham County,Kansas,20,065,289
Grant County,Kansas,20,067,1015
Gray County,Kansas,20,069,663
Greeley County,Kansas,20,071,64
Greenwood County,Kansas,20,073,1042
Hamilton County,Kansas,20,075,295
Harper County,Kansas,20,077,953
Harvey County,Kansas,20,079,4273
Haskell County,Kansas,20,081,434
Hodgeman County,Kansas,20,083,99
Jackson County,Kansas,20,085,1239
Jefferson County,Kansas,20,087,1436
Jewell County,Kansas,20,089,379
Johnson County,Kansas,20,091,35813
Kearny County,Kansas,20,093,392
Kingman County,Kansas,20,095,953
Kiowa County,Kansas,20,097,288
Labette County,Kansas,20,099,3192
Lane County,Kansas,20,101,163
Leavenworth County,Kansas,20,103,7607
Lincoln County,Kansas,20,105,396
Linn County,Kansas,20,107,1219
Logan County,Kansas,20,109,347
Lyon County,Kansas,20,111,6845
McPherson County,Kansas,20,113,2287
Marion County,Kansas,20,115,1394
Marshall County,Kansas,20,117,1204
Meade County,Kansas,20,119,416
Miami County,Kansas,20,121,3018
Mitchell County,Kansas,20,123,582
Montgomery County,Kansas,20,125,6527
Morris County,Kansas,20,127,477
Morton County,Kansas,20,129,348
Nemaha County,Kansas,20,131,1121
Neosho County,Kansas,20,133,3291
Ness County,Kansas,20,135,385
Norton County,Kansas,20,137,442
Osage County,Kansas,20,139,1699
Osborne County,Kansas,20,141,642
Ottawa County,Kansas,20,143,564
Pawnee County,Kansas,20,145,385
Phillips County,Kansas,20,147,543
Pottawatomie County,Kansas,20,149,1947
Pratt County,Kansas,20,151,1080
Rawlins County,Kansas,20,153,290
Reno County,Kansas,20,155,7607
Republic County,Kansas,20,157,599
Rice County,Kansas,20,159,1419
Riley County,Kansas,20,161,14858
Rooks County,Kansas,20,163,922
Rush County,Kansas,20,165,404
Russell County,Kansas,20,167,1000
Saline County,Kansas,20,169,9431
Scott County,Kansas,20,171,546
Sedgwick County,Kansas,20,173,75714
Seward County,Kansas,20,175,4385
Shawnee County,Kansas,20,177,29175
Sheridan County,Kansas,20,179,324
Sherman County,Kansas,20,181,993
Smith County,Kansas,20,183,572
Stafford County,Kansas,20,185,649
Stanton County,Kansas,20,187,86
Stevens County,Kansas,20,189,848
Sumner County,Kansas,20,191,3145
Thomas County,Kansas,20,193,846
Trego County,Kansas,20,195,193
Wabaunsee County,Kansas,20,197,444
Wallace County,Kansas,20,199,129
Washington County,Kansas,20,201,573
Wichita County,Kansas,20,203,217
Wilson County,Kansas,20,205,1607
Woodson County,Kansas,20,207,622
Wyandotte County,Kansas,20,209,37432
Adair County,Kentucky,21,001,3368
Allen County,Kentucky,21,003,3681
Anderson County,Kentucky,21,005,2418
Ballard County,Kentucky,21,007,1157
Barren County,Kentucky,21,009,8636
Bath County,Kentucky,21,011,3243
Bell County,Kentucky,21,013,9168
Boone County,Kentucky,21,015,10804
Bourbon County,Kentucky,21,017,3384
Boyd County,Kentucky,21,019,9310
Boyle County,Kentucky,21,021,4831
Bracken County,Kentucky,21,023,1411
Breathitt County,Kentucky,21,025,4345
Breckinridge County,Kentucky,21,027,3868
Bullitt County,Kentucky,21,029,7647
Butler County,Kentucky,21,031,3123
Caldwell County,Kentucky,21,033,2731
Calloway County,Kentucky,21,035,6828
Campbell County,Kentucky,21,037,11467
Carlisle County,Kentucky,21,039,808
Carroll County,Kentucky,21,041,3109
Carter County,Kentucky,21,043,5410
Casey County,Kentucky,21,045,4186
Christian County,Kentucky,21,047,14054
Clark County,Kentucky,21,049,5383
Clay County,Kentucky,21,051,7430
Clinton County,Kentucky,21,053,2449
Crittenden County,Kentucky,21,055,1897
Cumberland County,Kentucky,21,057,1588
Daviess County,Kentucky,21,059,14340
Edmonson County,Kentucky,21,061,1928
Elliott County,Kentucky,21,063,2137
Estill County,Kentucky,21,065,3932
Fayette County,Kentucky,21,067,54459
Fleming County,Kentucky,21,069,3182
Floyd County,Kentucky,21,071,11174
Franklin County,Kentucky,21,073,7884
Fulton County,Kentucky,21,075,1399
Gallatin County,Kentucky,21,077,1741
Garrard County,Kentucky,21,079,3181
Grant County,Kentucky,21,081,4353
Graves County,Kentucky,21,083,6804
Grayson County,Kentucky,21,085,5884
Green County,Kentucky,21,087,2432
Greenup County,Kentucky,21,089,6464
Hancock County,Kentucky,21,091,1215
Hardin County,Kentucky,21,093,16127
Harlan County,Kentucky,21,095,8943
Harrison County,Kentucky,21,097,4256
Hart County,Kentucky,21,099,4806
Henderson County,Kentucky,21,101,8035
Henry County,Kentucky,21,103,2586
Hickman County,Kentucky,21,105,852
Hopkins County,Kentucky,21,107,8607
Jackson County,Kentucky,21,109,4550
Jefferson County,Kentucky,21,111,122492
Jessamine County,Kentucky,21,113,7953
Johnson County,Kentucky,21,115,5553
Kenton County,Kentucky,21,117,21707
Knott County,Kentucky,21,119,3598
Knox County,Kentucky,21,121,10812
Larue County,Kentucky,21,123,2351
Laurel County,Kentucky,21,125,12732
Lawrence County,Kentucky,21,127,4258
Lee County,Kentucky,21,129,2488
Leslie County,Kentucky,21,131,2486
Letcher County,Kentucky,21,133,6016
Lewis County,Kentucky,21,135,3929
Lincoln County,Kentucky,21,137,6168
Livingston County,Kentucky,21,139,1581
Logan County,Kentucky,21,141,5613
Lyon County,Kentucky,21,143,1177
McCracken County,Kentucky,21,145,10406
McCreary County,Kentucky,21,147,4968
McLean County,Kentucky,21,149,1770
Madison County,Kentucky,21,151,16742
Magoffin County,Kentucky,21,153,3719
Marion County,Kentucky,21,155,3153
Marshall County,Kentucky,21,157,3554
Martin County,Kentucky,21,159,3988
Mason County,Kentucky,21,161,3290
Meade County,Kentucky,21,163,4877
Menifee County,Kentucky,21,165,1695
Mercer County,Kentucky,21,167,3534
Metcalfe County,Kentucky,21,169,1979
Monroe County,Kentucky,21,171,2699
Montgomery County,Kentucky,21,173,6593
Morgan County,Kentucky,21,175,3436
Muhlenberg County,Kentucky,21,177,6096
Nelson County,Kentucky,21,179,7945
Nicholas County,Kentucky,21,181,1106
Ohio County,Kentucky,21,183,4618
Oldham County,Kentucky,21,185,3852
Owen County,Kentucky,21,187,1744
Owsley County,Kentucky,21,189,1752
Pendleton County,Kentucky,21,191,2271
Perry County,Kentucky,21,193,7006
Pike County,Kentucky,21,195,14793
Powell County,Kentucky,21,197,3896
Pulaski County,Kentucky,21,199,14487
Robertson County,Kentucky,21,201,505
Rockcastle County,Kentucky,21,203,4228
Rowan County,Kentucky,21,205,5925
Russell County,Kentucky,21,207,4763
Scott County,Kentucky,21,209,5772
Shelby County,Kentucky,21,211,5118
Simpson County,Kentucky,21,213,3443
Spencer County,Kentucky,21,215,1315
Taylor County,Kentucky,21,217,5106
Todd County,Kentucky,21,219,2514
Trigg County,Kentucky,21,221,2279
Trimble County,Kentucky,21,223,1510
Union County,Kentucky,21,225,3820
Warren County,Kentucky,21,227,20830
Washington County,Kentucky,21,229,1620
Wayne County,Kentucky,21,231,4933
Webster County,Kentucky,21,233,1973
Whitley County,Kentucky,21,235,8891
Wolfe County,Kentucky,21,237,2902
Woodford County,Kentucky,21,239,2867
Acadia Parish,Louisiana,22,001,11353
Allen Parish,Louisiana,22,003,3443
Ascension Parish,Louisiana,22,005,13359
Assumption Parish,Louisiana,22,007,4315
Avoyelles Parish,Louisiana,22,009,8627
Beauregard Parish,Louisiana,22,011,5799
Bienville Parish,Louisiana,22,013,3732
Bossier Parish,Louisiana,22,015,16848
Caddo Parish,Louisiana,22,017,48657
Calcasieu Parish,Louisiana,22,019,32865
Caldwell Parish,Louisiana,22,021,1948
Cameron Parish,Louisiana,22,023,584
Catahoula Parish,Louisiana,22,025,2063
Claiborne Parish,Louisiana,22,027,4525
Concordia Parish,Louisiana,22,029,6090
De Soto Parish,Louisiana,22,031,5978
East Baton Rouge Parish,Louisiana,22,033,82697
East Carroll Parish,Louisiana,22,035,3139
East Feliciana Parish,Louisiana,22,037,3117
Evangeline Parish,Louisiana,22,039,7711
Franklin Parish,Louisiana,22,041,5681
Grant Parish,Louisiana,22,043,3306
Iberia Parish,Louisiana,22,045,14824
Iberville Parish,Louisiana,22,047,5671
Jackson Parish,Louisiana,22,049,3189
Jefferson Parish,Louisiana,22,051,70905
Jefferson Davis Parish,Louisiana,22,053,5791
Lafayette Parish,Louisiana,22,055,36600
Lafourche Parish,Louisiana,22,057,13296
LaSalle Parish,Louisiana,22,059,1958
Lincoln Parish,Louisiana,22,061,13150
Livingston Parish,Louisiana,22,063,17159
Madison Parish,Louisiana,22,065,4275
Morehouse Parish,Louisiana,22,067,7063
Natchitoches Parish,Louisiana,22,069,9963
Orleans Parish,Louisiana,22,071,94602
Ouachita Parish,Louisiana,22,073,34274
Plaquemines Parish,Louisiana,22,075,2947
Pointe Coupee Parish,Louisiana,22,077,3983
Rapides Parish,Louisiana,22,079,25444
Red River Parish,Louisiana,22,081,1920
Richland Parish,Louisiana,22,083,4247
Sabine Parish,Louisiana,22,085,5148
Saint Bernard Parish,Louisiana,22,087,7197
Saint Charles Parish,Louisiana,22,089,6615
Saint Helena Parish,Louisiana,22,091,2978
Saint James Parish,Louisiana,22,093,3537
Saint John the Baptist Parish,Louisiana,22,095,7126
Saint Landry Parish,Louisiana,22,097,22076
Saint Martin Parish,Louisiana,22,099,9413
Saint Mary Parish,Louisiana,22,101,11164
Saint Tammany Parish,Louisiana,22,103,24776
Tangipahoa Parish,Louisiana,22,105,25205
Tensas Parish,Louisiana,22,107,1624
Terrebonne Parish,Louisiana,22,109,18812
Union Parish,Louisiana,22,111,6189
Vermilion Parish,Louisiana,22,113,9833
Vernon Parish,Louisiana,22,115,6751
Washington Parish,Louisiana,22,117,11556
Webster Parish,Louisiana,22,119,8705
West Baton Rouge Parish,Louisiana,22,121,3408
West Carroll Parish,Louisiana,22,123,2669
West Feliciana Parish,Louisiana,22,125,1901
Winn Parish,Louisiana,22,127,2999
Androscoggin County,Maine,23,001,16304
Aroostook County,Maine,23,003,11339
Cumberland County,Maine,23,005,31357
Franklin County,Maine,23,007,4587
Hancock County,Maine,23,009,7405
Kennebec County,Maine,23,011,15922
Knox County,Maine,23,013,4154
Lincoln County,Maine,23,015,3961
Oxford County,Maine,23,017,8399
Penobscot County,Maine,23,019,25019
Piscataquis County,Maine,23,021,3160
Sagadahoc County,Maine,23,023,3888
Somerset County,Maine,23,025,9083
Waldo County,Maine,23,027,6242
Washington County,Maine,23,029,6155
York County,Maine,23,031,18649
Allegany County,Maryland,24,001,11592
Anne Arundel County,Maryland,24,003,33352
Baltimore County,Maryland,24,005,70456
Calvert County,Maryland,24,009,4318
Caroline County,Maryland,24,011,4645
Carroll County,Maryland,24,013,9088
Cecil County,Maryland,24,015,10404
Charles County,Maryland,24,017,10293
Dorchester County,Maryland,24,019,5301
Frederick County,Maryland,24,021,14264
Garrett County,Maryland,24,023,4066
Harford County,Maryland,24,025,17988
Howard County,Maryland,24,027,13400
Kent County,Maryland,24,029,2456
Queen Anne's County,Maryland,24,035,3853
Saint Mary's County,Maryland,24,037,7544
Somerset County,Maryland,24,039,4535
Talbot County,Maryland,24,041,3221
Washington County,Maryland,24,043,17444
Wicomico County,Maryland,24,045,16251
Worcester County,Maryland,24,047,5550
Baltimore City,Maryland,24,510,142162
Montgomery County,Maryland,24,031,66004
Prince George's County,Maryland,24,033,80142
Barnstable County,Massachusetts,25,001,19743
Berkshire County,Massachusetts,25,003,16004
Bristol County,Massachusetts,25,005,66529
Dukes County,Massachusetts,25,007,1673
Essex County,Massachusetts,25,009,82656
Franklin County,Massachusetts,25,011,8528
Hampden County,Massachusetts,25,013,79855
Hampshire County,Massachusetts,25,015,17701
Middlesex County,Massachusetts,25,017,119658
Nantucket County,Massachusetts,25,019,1048
Norfolk County,Massachusetts,25,021,43436
Plymouth County,Massachusetts,25,023,37069
Suffolk County,Massachusetts,25,025,144381
Worcester County,Massachusetts,25,027,87070
Alcona County,Michigan,26,001,1612
Alger County,Michigan,26,003,1257
Allegan County,Michigan,26,005,14933
Alpena County,Michigan,26,007,4999
Antrim County,Michigan,26,009,3570
Arenac County,Michigan,26,011,2755
Baraga County,Michigan,26,013,887
Barry County,Michigan,26,015,6820
Bay County,Michigan,26,017,15617
Benzie County,Michigan,26,019,2297
Berrien County,Michigan,26,021,26642
Branch County,Michigan,26,023,7835
Calhoun County,Michigan,26,025,23525
Cass County,Michigan,26,027,7503
Charlevoix County,Michigan,26,029,3419
Cheboygan County,Michigan,26,031,4568
Chippewa County,Michigan,26,033,6025
Clare County,Michigan,26,035,8013
Clinton County,Michigan,26,037,8281
Crawford County,Michigan,26,039,2278
Delta County,Michigan,26,041,5942
Dickinson County,Michigan,26,043,3272
Eaton County,Michigan,26,045,11469
Emmet County,Michigan,26,047,3527
Genesee County,Michigan,26,049,87532
Gladwin County,Michigan,26,051,5425
Gogebic County,Michigan,26,053,2980
Grand Traverse County,Michigan,26,055,10019
Gratiot County,Michigan,26,057,6936
Hillsdale County,Michigan,26,059,8897
Houghton County,Michigan,26,061,7853
Huron County,Michigan,26,063,5106
Ingham County,Michigan,26,065,57570
Ionia County,Michigan,26,067,9345
Iosco County,Michigan,26,069,4795
Iron County,Michigan,26,071,1601
Isabella County,Michigan,26,073,20243
Jackson County,Michigan,26,075,25792
Kalamazoo County,Michigan,26,077,46696
Kalkaska County,Michigan,26,079,2727
Kent County,Michigan,26,081,93131
Keweenaw County,Michigan,26,083,338
Lake County,Michigan,26,085,3104
Lapeer County,Michigan,26,087,9556
Leelanau County,Michigan,26,089,2416
Lenawee County,Michigan,26,091,13348
Livingston County,Michigan,26,093,11158
Luce County,Michigan,26,095,1025
Mackinac County,Michigan,26,097,1674
Macomb County,Michigan,26,099,104344
Manistee County,Michigan,26,101,3943
Marquette County,Michigan,26,103,9939
Mason County,Michigan,26,105,4580
Mecosta County,Michigan,26,107,9045
Menominee County,Michigan,26,109,3193
Midland County,Michigan,26,111,10989
Missaukee County,Michigan,26,113,2227
Monroe County,Michigan,26,115,18337
Montcalm County,Michigan,26,117,11226
Montmorency County,Michigan,26,119,1706
Muskegon County,Michigan,26,121,32858
Newaygo County,Michigan,26,123,8815
Oakland County,Michigan,26,125,123718
Oceana County,Michigan,26,127,5200
Ogemaw County,Michigan,26,129,4570
Ontonagon County,Michigan,26,131,892
Osceola County,Michigan,26,133,4975
Oscoda County,Michigan,26,135,1723
Otsego County,Michigan,26,137,3188
Ottawa County,Michigan,26,139,29009
Presque Isle County,Michigan,26,141,1677
Roscommon County,Michigan,26,143,5308
Saginaw County,Michigan,26,145,37246
Saint Clair County,Michigan,26,147,23949
Saint Joseph County,Michigan,26,149,10605
Sanilac County,Michigan,26,151,7061
Schoolcraft County,Michigan,26,153,1708
Shiawassee County,Michigan,26,155,10527
Tuscola County,Michigan,26,157,8458
Van Buren County,Michigan,26,159,14498
Washtenaw County,Michigan,26,161,50614
Wayne County,Michigan,26,163,437561
Wexford County,Michigan,26,165,5980
Aitkin County,Minnesota,27,001,1914
Anoka County,Minnesota,27,003,24417
Becker County,Minnesota,27,005,4152
Beltrami County,Minnesota,27,007,9389
Benton County,Minnesota,27,009,5519
Big Stone County,Minnesota,27,011,630
Blue Earth County,Minnesota,27,013,11749
Brown County,Minnesota,27,015,2296
Carlton County,Minnesota,27,017,4300
Carver County,Minnesota,27,019,4560
Cass County,Minnesota,27,021,4603
Chippewa County,Minnesota,27,023,1281
Chisago County,Minnesota,27,025,3895
Clay County,Minnesota,27,027,6843
Clearwater County,Minnesota,27,029,1419
Cook County,Minnesota,27,031,427
Cottonwood County,Minnesota,27,033,1555
Crow Wing County,Minnesota,27,035,8018
Dakota County,Minnesota,27,037,30326
Dodge County,Minnesota,27,039,1480
Douglas County,Minnesota,27,041,3855
Faribault County,Minnesota,27,043,1789
Fillmore County,Minnesota,27,045,2460
Freeborn County,Minnesota,27,047,3372
Goodhue County,Minnesota,27,049,4470
Grant County,Minnesota,27,051,597
Hennepin County,Minnesota,27,053,146826
Houston County,Minnesota,27,055,2035
Hubbard County,Minnesota,27,057,2654
Isanti County,Minnesota,27,059,3020
Itasca County,Minnesota,27,061,5539
Jackson County,Minnesota,27,063,1178
Kanabec County,Minnesota,27,065,2161
Kandiyohi County,Minnesota,27,067,5649
Kittson County,Minnesota,27,069,429
Koochiching County,Minnesota,27,071,1827
Lac qui Parle County,Minnesota,27,073,564
Lake County,Minnesota,27,075,1440
Lake of the Woods County,Minnesota,27,077,311
Le Sueur County,Minnesota,27,079,2419
Lincoln County,Minnesota,27,081,493
Lyon County,Minnesota,27,083,3546
McLeod County,Minnesota,27,085,3013
Mahnomen County,Minnesota,27,087,1412
Marshall County,Minnesota,27,089,735
Martin County,Minnesota,27,091,2185
Meeker County,Minnesota,27,093,2316
Mille Lacs County,Minnesota,27,095,3518
Morrison County,Minnesota,27,097,4124
Mower County,Minnesota,27,099,6267
Murray County,Minnesota,27,101,900
Nicollet County,Minnesota,27,103,3216
Nobles County,Minnesota,27,105,3372
Norman County,Minnesota,27,107,861
Olmsted County,Minnesota,27,109,11468
Otter Tail County,Minnesota,27,111,6577
Pennington County,Minnesota,27,113,1494
Pine County,Minnesota,27,115,4087
Pipestone County,Minnesota,27,117,991
Polk County,Minnesota,27,119,3816
Pope County,Minnesota,27,121,993
Ramsey County,Minnesota,27,123,84942
Red Lake County,Minnesota,27,125,479
Redwood County,Minnesota,27,127,1560
Renville County,Minnesota,27,129,1759
Rice County,Minnesota,27,131,6531
Rock County,Minnesota,27,133,1233
Roseau County,Minnesota,27,135,1482
Saint Louis County,Minnesota,27,137,31420
Scott County,Minnesota,27,139,7197
Sherburne County,Minnesota,27,141,6764
Sibley County,Minnesota,27,143,1748
Stearns County,Minnesota,27,145,18715
Steele County,Minnesota,27,147,3716
Stevens County,Minnesota,27,149,1403
Swift County,Minnesota,27,151,923
Todd County,Minnesota,27,153,3825
Traverse County,Minnesota,27,155,305
Wabasha County,Minnesota,27,157,1776
Wadena County,Minnesota,27,159,2282
Waseca County,Minnesota,27,161,1677
Washington County,Minnesota,27,163,13667
Watonwan County,Minnesota,27,165,1192
Wilkin County,Minnesota,27,167,588
Winona County,Minnesota,27,169,7087
Wright County,Minnesota,27,171,8135
Yellow Medicine County,Minnesota,27,173,1233
Adams County,Mississippi,28,001,8738
Alcorn County,Mississippi,28,003,7552
Amite County,Mississippi,28,005,3331
Attala County,Mississippi,28,007,5283
Benton County,Mississippi,28,009,2076
Bolivar County,Mississippi,28,011,11094
Calhoun County,Mississippi,28,013,3480
Carroll County,Mississippi,28,015,2486
Chickasaw County,Mississippi,28,017,4314
Choctaw County,Mississippi,28,019,2007
Claiborne County,Mississippi,28,021,3008
Clarke County,Mississippi,28,023,3857
Clay County,Mississippi,28,025,5359
Coahoma County,Mississippi,28,027,9661
Copiah County,Mississippi,28,029,7451
Covington County,Mississippi,28,031,5741
DeSoto County,Mississippi,28,033,15893
Forrest County,Mississippi,28,035,19858
Franklin County,Mississippi,28,037,1823
George County,Mississippi,28,039,4109
Greene County,Mississippi,28,041,2054
Grenada County,Mississippi,28,043,4677
Hancock County,Mississippi,28,045,8255
Harrison County,Mississippi,28,047,36844
Hinds County,Mississippi,28,049,60184
Holmes County,Mississippi,28,051,7961
Humphreys County,Mississippi,28,053,4079
Issaquena County,Mississippi,28,055,358
Itawamba County,Mississippi,28,057,3507
Jackson County,Mississippi,28,059,22006
Jasper County,Mississippi,28,061,3688
Jefferson County,Mississippi,28,063,2867
Jefferson Davis County,Mississippi,28,065,3245
Jones County,Mississippi,28,067,15307
Kemper County,Mississippi,28,069,3178
Lafayette County,Mississippi,28,071,11163
Lamar County,Mississippi,28,073,9791
Lauderdale County,Mississippi,28,075,18367
Lawrence County,Mississippi,28,077,2365
Leake County,Mississippi,28,079,6171
Lee County,Mississippi,28,081,15137
Leflore County,Mississippi,28,083,12197
Lincoln County,Mississippi,28,085,8053
Lowndes County,Mississippi,28,087,14783
Madison County,Mississippi,28,089,12184
Marion County,Mississippi,28,091,7251
Marshall County,Mississippi,28,093,7739
Monroe County,Mississippi,28,095,7812
Montgomery County,Mississippi,28,097,3306
Neshoba County,Mississippi,28,099,6992
Newton County,Mississippi,28,101,3908
Noxubee County,Mississippi,28,103,3857
Oktibbeha County,Mississippi,28,105,14816
Panola County,Mississippi,28,107,8685
Pearl River County,Mississippi,28,109,12053
Perry County,Mississippi,28,111,2534
Pike County,Mississippi,28,113,10810
Pontotoc County,Mississippi,28,115,4171
Prentiss County,Mississippi,28,117,5878
Quitman County,Mississippi,28,119,3165
Rankin County,Mississippi,28,121,15966
Scott County,Mississippi,28,123,6894
Sharkey County,Mississippi,28,125,1487
Simpson County,Mississippi,28,127,6056
Smith County,Mississippi,28,129,3847
Stone County,Mississippi,28,131,3055
Sunflower County,Mississippi,28,133,8811
Tallahatchie County,Mississippi,28,135,3612
Tate County,Mississippi,28,137,4993
Tippah County,Mississippi,28,139,5522
Tishomingo County,Mississippi,28,141,3383
Tunica County,Mississippi,28,143,3165
Union County,Mississippi,28,145,6332
Walthall County,Mississippi,28,147,3779
Warren County,Mississippi,28,149,11653
Washington County,Mississippi,28,151,18552
Wayne County,Mississippi,28,153,5805
Webster County,Mississippi,28,155,2477
Wilkinson County,Mississippi,28,157,2405
Winston County,Mississippi,28,159,5522
Yalobusha County,Mississippi,28,161,2744
Yazoo County,Mississippi,28,163,8742
Adair County,Missouri,29,001,5291
Andrew County,Missouri,29,003,1379
Atchison County,Missouri,29,005,627
Audrain County,Missouri,29,007,4049
Barry County,Missouri,29,009,6695
Barton County,Missouri,29,011,2294
Bates County,Missouri,29,013,3067
Benton County,Missouri,29,015,3757
Bollinger County,Missouri,29,017,2447
Boone County,Missouri,29,019,31187
Buchanan County,Missouri,29,021,14514
Butler County,Missouri,29,023,8830
Caldwell County,Missouri,29,025,1292
Callaway County,Missouri,29,027,5291
Camden County,Missouri,29,029,6980
Cape Girardeau County,Missouri,29,031,11515
Carroll County,Missouri,29,033,1229
Carter County,Missouri,29,035,1349
Cass County,Missouri,29,037,8775
Cedar County,Missouri,29,039,3142
Chariton County,Missouri,29,041,1235
Christian County,Missouri,29,043,8229
Clark County,Missouri,29,045,1221
Clay County,Missouri,29,047,20049
Clinton County,Missouri,29,049,2053
Cole County,Missouri,29,051,9594
Cooper County,Missouri,29,053,2832
Crawford County,Missouri,29,055,5114
Dade County,Missouri,29,057,1564
Dallas County,Missouri,29,059,3758
Daviess County,Missouri,29,061,1206
DeKalb County,Missouri,29,063,922
Dent County,Missouri,29,065,3205
Douglas County,Missouri,29,067,3028
Dunklin County,Missouri,29,069,7960
Franklin County,Missouri,29,071,12495
Gasconade County,Missouri,29,073,2175
Gentry County,Missouri,29,075,1126
Greene County,Missouri,29,077,49571
Grundy County,Missouri,29,079,1573
Harrison County,Missouri,29,081,1414
Henry County,Missouri,29,083,3901
Hickory County,Missouri,29,085,2030
Holt County,Missouri,29,087,572
Howard County,Missouri,29,089,1725
