County,State,State_FIPS,County_FIPS,people_below_poverty
Carroll County,Indiana,18,015,2007.0
Cass County,Indiana,18,017,6435.0
Clark County,Indiana,18,019,12834.0
Clay County,Indiana,18,021,4145.0
Clinton County,Indiana,18,023,4176.0
Crawford County,Indiana,18,025,1875.0
Daviess County,Indiana,18,027,4036.0
Dearborn County,Indiana,18,029,4578.0
Decatur County,Indiana,18,031,3552.0
DeKalb County,Indiana,18,033,5544.0
Delaware County,Indiana,18,035,24777.0
Dubois County,Indiana,18,037,3648.0
Elkhart County,Indiana,18,039,31750.0
Fayette County,Indiana,18,041,4843.0
Floyd County,Indiana,18,043,9476.0
Fountain County,Indiana,18,045,2015.0
Franklin County,Indiana,18,047,3078.0
Fulton County,Indiana,18,049,3405.0
Gibson County,Indiana,18,051,3647.0
Grant County,Indiana,18,053,12447.0
Greene County,Indiana,18,055,4479.0
Hamilton County,Indiana,18,057,13901.0
Hancock County,Indiana,18,059,5320.0
Harrison County,Indiana,18,061,4803.0
Hendricks County,Indiana,18,063,8559.0
Henry County,Indiana,18,065,7893.0
Howard County,Indiana,18,067,14309.0
Huntington County,Indiana,18,069,4122.0
Jackson County,Indiana,18,071,5923.0
Jasper County,Indiana,18,073,2705.0
Jay County,Indiana,18,075,3247.0
Jefferson County,Indiana,18,077,4630.0
Jennings County,Indiana,18,079,4588.0
Johnson County,Indiana,18,081,15320.0
Knox County,Indiana,18,083,5252.0
Kosciusko County,Indiana,18,085,9401.0
LaGrange County,Indiana,18,087,5726.0
Lake County,Indiana,18,089,88768.0
LaPorte County,Indiana,18,091,18111.0
Lawrence County,Indiana,18,093,6311.0
Madison County,Indiana,18,095,21697.0
Marion County,Indiana,18,097,189127.0
Marshall County,Indiana,18,099,6147.0
Martin County,Indiana,18,101,1413.0
Miami County,Indiana,18,103,5733.0
Monroe County,Indiana,18,105,31526.0
Montgomery County,Indiana,18,107,5495.0
Morgan County,Indiana,18,109,8145.0
Newton County,Indiana,18,111,1651.0
Noble County,Indiana,18,113,5930.0
Ohio County,Indiana,18,115,503.0
Orange County,Indiana,18,117,3548.0
Owen County,Indiana,18,119,3110.0
Parke County,Indiana,18,121,2355.0
Perry County,Indiana,18,123,2241.0
Pike County,Indiana,18,125,1458.0
Porter County,Indiana,18,127,18424.0
Posey County,Indiana,18,129,2879.0
Pulaski County,Indiana,18,131,1816.0
Putnam County,Indiana,18,133,3030.0
Randolph County,Indiana,18,135,4266.0
Ripley County,Indiana,18,137,2372.0
Rush County,Indiana,18,139,2649.0
Saint Joseph County,Indiana,18,141,44941.0
Scott County,Indiana,18,143,4610.0
Shelby County,Indiana,18,145,5316.0
Spencer County,Indiana,18,147,2424.0
Starke County,Indiana,18,149,4195.0
Steuben County,Indiana,18,151,3703.0
Sullivan County,Indiana,18,153,3484.0
Switzerland County,Indiana,18,155,2097.0
Tippecanoe County,Indiana,18,157,36458.0
Tipton County,Indiana,18,159,1459.0
Union County,Indiana,18,161,777.0
Vanderburgh County,Indiana,18,163,28127.0
Vermillion County,Indiana,18,165,1986.0
Vigo County,Indiana,18,167,19566.0
Wabash County,Indiana,18,169,4567.0
Warren County,Indiana,18,171,568.0
Warrick County,Indiana,18,173,5428.0
Washington County,Indiana,18,175,4191.0
Wayne County,Indiana,18,177,13862.0
Wells County,Indiana,18,179,3065.0
White County,Indiana,18,181,2666.0
Whitley County,Indiana,18,183,2912.0
Adair County,Iowa,19,001,631.0
Adams County,Iowa,19,003,423.0
Allamakee County,Iowa,19,005,1602.0
Appanoose County,Iowa,19,007,1770.0
Audubon County,Iowa,19,009,538.0
Benton County,Iowa,19,011,2218.0
Black Hawk County,Iowa,19,013,20919.0
Boone County,Iowa,19,015,2739.0
Bremer County,Iowa,19,017,1812.0
Buchanan County,Iowa,19,019,1860.0
Buena Vista County,Iowa,19,021,2337.0
Butler County,Iowa,19,023,1356.0
Calhoun County,Iowa,19,025,1379.0
Carroll County,Iowa,19,027,1941.0
Cass County,Iowa,19,029,1795.0
Cedar County,Iowa,19,031,1459.0
Cerro Gordo County,Iowa,19,033,5876.0
Cherokee County,Iowa,19,035,1100.0
Chickasaw County,Iowa,19,037,1192.0
Clarke County,Iowa,19,039,1601.0
Clay County,Iowa,19,041,1721.0
Clayton County,Iowa,19,043,2049.0
Clinton County,Iowa,19,045,6819.0
Crawford County,Iowa,19,047,3107.0
Dallas County,Iowa,19,049,5000.0
Davis County,Iowa,19,051,1929.0
Decatur County,Iowa,19,053,1417.0
Delaware County,Iowa,19,055,1457.0
Des Moines County,Iowa,19,057,6147.0
Dickinson County,Iowa,19,059,1135.0
Dubuque County,Iowa,19,061,10497.0
Emmet County,Iowa,19,063,1102.0
Fayette County,Iowa,19,065,2558.0
Floyd County,Iowa,19,067,2170.0
Franklin County,Iowa,19,069,1440.0
Fremont County,Iowa,19,071,724.0
Greene County,Iowa,19,073,1211.0
Grundy County,Iowa,19,075,851.0
Guthrie County,Iowa,19,077,1210.0
Hamilton County,Iowa,19,079,1808.0
Hancock County,Iowa,19,081,968.0
Hardin County,Iowa,19,083,1546.0
Harrison County,Iowa,19,085,1371.0
Henry County,Iowa,19,087,3051.0
Howard County,Iowa,19,089,1160.0
Humboldt County,Iowa,19,091,1123.0
Ida County,Iowa,19,093,956.0
Iowa County,Iowa,19,095,1556.0
Jackson County,Iowa,19,097,2160.0
Jasper County,Iowa,19,099,3926.0
Jefferson County,Iowa,19,101,2139.0
Johnson County,Iowa,19,103,22733.0
Jones County,Iowa,19,105,1946.0
Keokuk County,Iowa,19,107,1319.0
Kossuth County,Iowa,19,109,1293.0
Lee County,Iowa,19,111,5616.0
Linn County,Iowa,19,113,20005.0
Louisa County,Iowa,19,115,1329.0
Lucas County,Iowa,19,117,1345.0
Lyon County,Iowa,19,119,908.0
Madison County,Iowa,19,121,1333.0
Mahaska County,Iowa,19,123,3159.0
Marion County,Iowa,19,125,3040.0
Marshall County,Iowa,19,127,4730.0
Mills County,Iowa,19,129,1061.0
Mitchell County,Iowa,19,131,1159.0
Monona County,Iowa,19,133,1016.0
Monroe County,Iowa,19,135,854.0
Montgomery County,Iowa,19,137,1743.0
Muscatine County,Iowa,19,139,5658.0
O'Brien County,Iowa,19,141,1403.0
Osceola County,Iowa,19,143,500.0
Page County,Iowa,19,145,1940.0
Palo Alto County,Iowa,19,147,885.0
Plymouth County,Iowa,19,149,1851.0
Pocahontas County,Iowa,19,151,1060.0
Polk County,Iowa,19,153,54642.0
Pottawattamie County,Iowa,19,155,11985.0
Poweshiek County,Iowa,19,157,1930.0
Ringgold County,Iowa,19,159,809.0
Sac County,Iowa,19,161,776.0
Scott County,Iowa,19,163,21155.0
Shelby County,Iowa,19,165,1374.0
Sioux County,Iowa,19,167,2698.0
Story County,Iowa,19,169,18222.0
Tama County,Iowa,19,171,2117.0
Taylor County,Iowa,19,173,839.0
Union County,Iowa,19,175,1624.0
Van Buren County,Iowa,19,177,1089.0
Wapello County,Iowa,19,179,6575.0
Warren County,Iowa,19,181,2829.0
Washington County,Iowa,19,183,1820.0
Wayne County,Iowa,19,185,827.0
Webster County,Iowa,19,187,5490.0
Winnebago County,Iowa,19,189,1026.0
Winneshiek County,Iowa,19,191,1450.0
Woodbury County,Iowa,19,193,15434.0
Worth County,Iowa,19,195,966.0
Wright County,Iowa,19,197,1448.0
Allen County,Kansas,20,001,2296.0
Anderson County,Kansas,20,003,1157.0
Atchison County,Kansas,20,005,2848.0
Barber County,Kansas,20,007,564.0
Barton County,Kansas,20,009,4310.0
Bourbon County,Kansas,20,011,2555.0
Brown County,Kansas,20,013,1893.0
Butler County,Kansas,20,015,5885.0
Chase County,Kansas,20,017,297.0
Chautauqua County,Kansas,20,019,556.0
Cherokee County,Kansas,20,021,3724.0
Cheyenne County,Kansas,20,023,234.0
Clark County,Kansas,20,025,289.0
Clay County,Kansas,20,027,922.0
Cloud County,Kansas,20,029,1544.0
Coffey County,Kansas,20,031,719.0
Comanche County,Kansas,20,033,95.0
Cowley County,Kansas,20,035,5994.0
Crawford County,Kansas,20,037,8102.0
Decatur County,Kansas,20,039,419.0
Dickinson County,Kansas,20,041,2187.0
Doniphan County,Kansas,20,043,925.0
Douglas County,Kansas,20,045,19324.0
Edwards County,Kansas,20,047,351.0
Elk County,Kansas,20,049,414.0
Ellis County,Kansas,20,051,4597.0
Ellsworth County,Kansas,20,053,479.0
Finney County,Kansas,20,055,6252.0
Ford County,Kansas,20,057,6247.0
Franklin County,Kansas,20,059,3437.0
Geary County,Kansas,20,061,4633.0
Gove County,Kansas,20,063,201.0
Graham County,Kansas,20,065,326.0
Grant County,Kansas,20,067,1090.0
Gray County,Kansas,20,069,566.0
Greeley County,Kansas,20,071,162.0
Greenwood County,Kansas,20,073,951.0
Hamilton County,Kansas,20,075,416.0
Harper County,Kansas,20,077,892.0
Harvey County,Kansas,20,079,4626.0
Haskell County,Kansas,20,081,475.0
Hodgeman County,Kansas,20,083,106.0
Jackson County,Kansas,20,085,1265.0
Jefferson County,Kansas,20,087,1441.0
Jewell County,Kansas,20,089,421.0
Johnson County,Kansas,20,091,35995.0
Kearny County,Kansas,20,093,317.0
Kingman County,Kansas,20,095,979.0
Kiowa County,Kansas,20,097,377.0
Labette County,Kansas,20,099,3382.0
Lane County,Kansas,20,101,162.0
Leavenworth County,Kansas,20,103,7743.0
Lincoln County,Kansas,20,105,400.0
Linn County,Kansas,20,107,1362.0
Logan County,Kansas,20,109,248.0
Lyon County,Kansas,20,111,7146.0
McPherson County,Kansas,20,113,2266.0
Marion County,Kansas,20,115,1408.0
Marshall County,Kansas,20,117,1266.0
Meade County,Kansas,20,119,505.0
Miami County,Kansas,20,121,2973.0
Mitchell County,Kansas,20,123,628.0
Montgomery County,Kansas,20,125,6102.0
Morris County,Kansas,20,127,477.0
Morton County,Kansas,20,129,319.0
Nemaha County,Kansas,20,131,1149.0
Neosho County,Kansas,20,133,2641.0
Ness County,Kansas,20,135,319.0
Norton County,Kansas,20,137,433.0
Osage County,Kansas,20,139,1930.0
Osborne County,Kansas,20,141,631.0
Ottawa County,Kansas,20,143,538.0
Pawnee County,Kansas,20,145,433.0
Phillips County,Kansas,20,147,519.0
Pottawatomie County,Kansas,20,149,2113.0
Pratt County,Kansas,20,151,1099.0
Rawlins County,Kansas,20,153,300.0
Reno County,Kansas,20,155,7732.0
Republic County,Kansas,20,157,652.0
Rice County,Kansas,20,159,1554.0
Riley County,Kansas,20,161,14599.0
Rooks County,Kansas,20,163,813.0
Rush County,Kansas,20,165,326.0
Russell County,Kansas,20,167,1038.0
Saline County,Kansas,20,169,9526.0
Scott County,Kansas,20,171,301.0
Sedgwick County,Kansas,20,173,75287.0
Seward County,Kansas,20,175,4162.0
Shawnee County,Kansas,20,177,28387.0
Sheridan County,Kansas,20,179,211.0
Sherman County,Kansas,20,181,1094.0
Smith County,Kansas,20,183,682.0
Stafford County,Kansas,20,185,636.0
Stanton County,Kansas,20,187,152.0
Stevens County,Kansas,20,189,734.0
Sumner County,Kansas,20,191,2969.0
Thomas County,Kansas,20,193,654.0
Trego County,Kansas,20,195,188.0
Wabaunsee County,Kansas,20,197,435.0
Wallace County,Kansas,20,199,149.0
Washington County,Kansas,20,201,618.0
Wichita County,Kansas,20,203,221.0
Wilson County,Kansas,20,205,1679.0
Woodson County,Kansas,20,207,590.0
Wyandotte County,Kansas,20,209,38326.0
Adair County,Kentucky,21,001,3531.0
Allen County,Kentucky,21,003,3870.0
Anderson County,Kentucky,21,005,2644.0
Ballard County,Kentucky,21,007,1325.0
Barren County,Kentucky,21,009,8462.0
Bath County,Kentucky,21,011,3121.0
Bell County,Kentucky,21,013,8886.0
Boone County,Kentucky,21,015,10553.0
Bourbon County,Kentucky,21,017,3472.0
Boyd County,Kentucky,21,019,9246.0
Boyle County,Kentucky,21,021,4195.0
Bracken County,Kentucky,21,023,1431.0
Breathitt County,Kentucky,21,025,4199.0
Breckinridge County,Kentucky,21,027,3574.0
Bullitt County,Kentucky,21,029,8185.0
Butler County,Kentucky,21,031,3417.0
Caldwell County,Kentucky,21,033,2560.0
Calloway County,Kentucky,21,035,7341.0
Campbell County,Kentucky,21,037,12312.0
Carlisle County,Kentucky,21,039,955.0
Carroll County,Kentucky,21,041,3345.0
Carter County,Kentucky,21,043,4962.0
Casey County,Kentucky,21,045,4506.0
Christian County,Kentucky,21,047,14007.0
Clark County,Kentucky,21,049,5433.0
Clay County,Kentucky,21,051,6965.0
Clinton County,Kentucky,21,053,2430.0
Crittenden County,Kentucky,21,055,2020.0
Cumberland County,Kentucky,21,057,1749.0
Daviess County,Kentucky,21,059,15016.0
Edmonson County,Kentucky,21,061,2021.0
Elliott County,Kentucky,21,063,1983.0
Estill County,Kentucky,21,065,4203.0
Fayette County,Kentucky,21,067,56186.0
Fleming County,Kentucky,21,069,2830.0
Floyd County,Kentucky,21,071,11342.0
Franklin County,Kentucky,21,073,7175.0
Fulton County,Kentucky,21,075,1517.0
Gallatin County,Kentucky,21,077,1340.0
Garrard County,Kentucky,21,079,3462.0
Grant County,Kentucky,21,081,4419.0
Graves County,Kentucky,21,083,6811.0
Grayson County,Kentucky,21,085,5871.0
Green County,Kentucky,21,087,2323.0
Greenup County,Kentucky,21,089,6482.0
Hancock County,Kentucky,21,091,1372.0
Hardin County,Kentucky,21,093,15444.0
Harlan County,Kentucky,21,095,9035.0
Harrison County,Kentucky,21,097,3965.0
Hart County,Kentucky,21,099,4687.0
Henderson County,Kentucky,21,101,8384.0
Henry County,Kentucky,21,103,2664.0
Hickman County,Kentucky,21,105,733.0
Hopkins County,Kentucky,21,107,7867.0
Jackson County,Kentucky,21,109,4198.0
Jefferson County,Kentucky,21,111,123145.0
Jessamine County,Kentucky,21,113,8092.0
Johnson County,Kentucky,21,115,5774.0
Kenton County,Kentucky,21,117,22779.0
Knott County,Kentucky,21,119,4097.0
Knox County,Kentucky,21,121,10495.0
Larue County,Kentucky,21,123,2479.0
Laurel County,Kentucky,21,125,13674.0
Lawrence County,Kentucky,21,127,3692.0
Lee County,Kentucky,21,129,2274.0
Leslie County,Kentucky,21,131,2600.0
Letcher County,Kentucky,21,133,5760.0
Lewis County,Kentucky,21,135,4471.0
Lincoln County,Kentucky,21,137,6057.0
Livingston County,Kentucky,21,139,1441.0
Logan County,Kentucky,21,141,5685.0
Lyon County,Kentucky,21,143,980.0
McCracken County,Kentucky,21,145,11170.0
McCreary County,Kentucky,21,147,6197.0
McLean County,Kentucky,21,149,1803.0
Madison County,Kentucky,21,151,17189.0
Magoffin County,Kentucky,21,153,3466.0
Marion County,Kentucky,21,155,3188.0
Marshall County,Kentucky,21,157,3264.0
Martin County,Kentucky,21,159,3802.0
Mason County,Kentucky,21,161,3392.0
Meade County,Kentucky,21,163,4648.0
Menifee County,Kentucky,21,165,1775.0
Mercer County,Kentucky,21,167,3744.0
Metcalfe County,Kentucky,21,169,2142.0
Monroe County,Kentucky,21,171,2759.0
Montgomery County,Kentucky,21,173,6695.0
Morgan County,Kentucky,21,175,3496.0
Muhlenberg County,Kentucky,21,177,6348.0
Nelson County,Kentucky,21,179,7572.0
Nicholas County,Kentucky,21,181,1112.0
Ohio County,Kentucky,21,183,5232.0
Oldham County,Kentucky,21,185,3707.0
Owen County,Kentucky,21,187,1617.0
Owsley County,Kentucky,21,189,1797.0
Pendleton County,Kentucky,21,191,2144.0
Perry County,Kentucky,21,193,7306.0
Pike County,Kentucky,21,195,15238.0
Powell County,Kentucky,21,197,3362.0
Pulaski County,Kentucky,21,199,16223.0
Robertson County,Kentucky,21,201,582.0
Rockcastle County,Kentucky,21,203,4155.0
Rowan County,Kentucky,21,205,5365.0
Russell County,Kentucky,21,207,4697.0
Scott County,Kentucky,21,209,5012.0
Shelby County,Kentucky,21,211,5218.0
Simpson County,Kentucky,21,213,3354.0
Spencer County,Kentucky,21,215,1187.0
Taylor County,Kentucky,21,217,5489.0
Todd County,Kentucky,21,219,2452.0
Trigg County,Kentucky,21,221,2195.0
Trimble County,Kentucky,21,223,1425.0
Union County,Kentucky,21,225,4237.0
Warren County,Kentucky,21,227,21011.0
Washington County,Kentucky,21,229,1937.0
Wayne County,Kentucky,21,231,5192.0
Webster County,Kentucky,21,233,1900.0
Whitley County,Kentucky,21,235,8188.0
Wolfe County,Kentucky,21,237,3160.0
Woodford County,Kentucky,21,239,3201.0
Acadia Parish,Louisiana,22,001,12086.0
Allen Parish,Louisiana,22,003,3590.0
Ascension Parish,Louisiana,22,005,14179.0
Assumption Parish,Louisiana,22,007,3899.0
Avoyelles Parish,Louisiana,22,009,8407.0
Beauregard Parish,Louisiana,22,011,6524.0
Bienville Parish,Louisiana,22,013,3800.0
Bossier Parish,Louisiana,22,015,16264.0
Caddo Parish,Louisiana,22,017,52639.0
Calcasieu Parish,Louisiana,22,019,32952.0
Caldwell Parish,Louisiana,22,021,1894.0
Cameron Parish,Louisiana,22,023,555.0
Catahoula Parish,Louisiana,22,025,1951.0
Claiborne Parish,Louisiana,22,027,4394.0
Concordia Parish,Louisiana,22,029,6039.0
De Soto Parish,Louisiana,22,031,6682.0
East Baton Rouge Parish,Louisiana,22,033,83726.0
East Carroll Parish,Louisiana,22,035,2980.0
East Feliciana Parish,Louisiana,22,037,3199.0
Evangeline Parish,Louisiana,22,039,8077.0
Franklin Parish,Louisiana,22,041,6004.0
Grant Parish,Louisiana,22,043,3431.0
Iberia Parish,Louisiana,22,045,14720.0
Iberville Parish,Louisiana,22,047,5793.0
Jackson Parish,Louisiana,22,049,3763.0
Jefferson Parish,Louisiana,22,051,72648.0
Jefferson Davis Parish,Louisiana,22,053,6586.0
Lafayette Parish,Louisiana,22,055,36446.0
Lafourche Parish,Louisiana,22,057,13825.0
LaSalle Parish,Louisiana,22,059,2407.0
Lincoln Parish,Louisiana,22,061,13549.0
Livingston Parish,Louisiana,22,063,17969.0
Madison Parish,Louisiana,22,065,4080.0
Morehouse Parish,Louisiana,22,067,7203.0
Natchitoches Parish,Louisiana,22,069,10402.0
Orleans Parish,Louisiana,22,071,98937.0
Ouachita Parish,Louisiana,22,073,35714.0
Plaquemines Parish,Louisiana,22,075,3185.0
Pointe Coupee Parish,Louisiana,22,077,4121.0
Rapides Parish,Louisiana,22,079,26353.0
Red River Parish,Louisiana,22,081,1920.0
Richland Parish,Louisiana,22,083,4244.0
Sabine Parish,Louisiana,22,085,5256.0
Saint Bernard Parish,Louisiana,22,087,6974.0
Saint Charles Parish,Louisiana,22,089,6500.0
Saint Helena Parish,Louisiana,22,091,3078.0
Saint James Parish,Louisiana,22,093,3630.0
Saint John the Baptist Parish,Louisiana,22,095,7717.0
Saint Landry Parish,Louisiana,22,097,22819.0
Saint Martin Parish,Louisiana,22,099,9801.0
Saint Mary Parish,Louisiana,22,101,11748.0
Saint Tammany Parish,Louisiana,22,103,25650.0
Tangipahoa Parish,Louisiana,22,105,26137.0
Tensas Parish,Louisiana,22,107,1726.0
Terrebonne Parish,Louisiana,22,109,20005.0
Union Parish,Louisiana,22,111,6220.0
Vermilion Parish,Louisiana,22,113,10032.0
Vernon Parish,Louisiana,22,115,6643.0
Washington Parish,Louisiana,22,117,11615.0
Webster Parish,Louisiana,22,119,9168.0
West Baton Rouge Parish,Louisiana,22,121,4472.0
West Carroll Parish,Louisiana,22,123,2842.0
West Feliciana Parish,Louisiana,22,125,2082.0
Winn Parish,Louisiana,22,127,3386.0
Androscoggin County,Maine,23,001,16756.0
Aroostook County,Maine,23,003,11744.0
Cumberland County,Maine,23,005,32286.0
Franklin County,Maine,23,007,4495.0
Hancock County,Maine,23,009,7513.0
Kennebec County,Maine,23,011,15891.0
Knox County,Maine,23,013,4343.0
Lincoln County,Maine,23,015,3891.0
Oxford County,Maine,23,017,8969.0
Penobscot County,Maine,23,019,24818.0
Piscataquis County,Maine,23,021,3375.0
Sagadahoc County,Maine,23,023,4059.0
Somerset County,Maine,23,025,8714.0
Waldo County,Maine,23,027,6355.0
Washington County,Maine,23,029,5962.0
York County,Maine,23,031,20707.0
Allegany County,Maryland,24,001,11489.0
Anne Arundel County,Maryland,24,003,31573.0
Baltimore County,Maryland,24,005,72175.0
Calvert County,Maryland,24,009,5170.0
Caroline County,Maryland,24,011,4928.0
Carroll County,Maryland,24,013,9050.0
Cecil County,Maryland,24,015,10612.0
Charles County,Maryland,24,017,11279.0
Dorchester County,Maryland,24,019,5417.0
Frederick County,Maryland,24,021,14540.0
Garrett County,Maryland,24,023,3897.0
Harford County,Maryland,24,025,19013.0
Howard County,Maryland,24,027,15159.0
Kent County,Maryland,24,029,2183.0
Queen Anne's County,Maryland,24,035,3552.0
Saint Mary's County,Maryland,24,037,7193.0
Somerset County,Maryland,24,039,4555.0
Talbot County,Maryland,24,041,3913.0
Washington County,Maryland,24,043,17761.0
Wicomico County,Maryland,24,045,16764.0
Worcester County,Maryland,24,047,5662.0
Baltimore City,Maryland,24,510,144849.0
Montgomery County,Maryland,24,031,68558.0
Prince George's County,Maryland,24,033,84091.0
Barnstable County,Massachusetts,25,001,20588.0
Berkshire County,Massachusetts,25,003,15746.0
Bristol County,Massachusetts,25,005,67782.0
Dukes County,Massachusetts,25,007,1891.0
Essex County,Massachusetts,25,009,83516.0
Franklin County,Massachusetts,25,011,8321.0
Hampden County,Massachusetts,25,013,79997.0
Hampshire County,Massachusetts,25,015,19044.0
Middlesex County,Massachusetts,25,017,124813.0
Nantucket County,Massachusetts,25,019,947.0
Norfolk County,Massachusetts,25,021,42940.0
Plymouth County,Massachusetts,25,023,37625.0
Suffolk County,Massachusetts,25,025,149227.0
Worcester County,Massachusetts,25,027,90347.0
Alcona County,Michigan,26,001,1652.0
Alger County,Michigan,26,003,1186.0
Allegan County,Michigan,26,005,15220.0
Alpena County,Michigan,26,007,5013.0
Antrim County,Michigan,26,009,3252.0
Arenac County,Michigan,26,011,2854.0
Baraga County,Michigan,26,013,985.0
Barry County,Michigan,26,015,6548.0
Bay County,Michigan,26,017,16473.0
Benzie County,Michigan,26,019,2079.0
Berrien County,Michigan,26,021,26779.0
Branch County,Michigan,26,023,7539.0
Calhoun County,Michigan,26,025,22693.0
Cass County,Michigan,26,027,7367.0
Charlevoix County,Michigan,26,029,3453.0
Cheboygan County,Michigan,26,031,4529.0
Chippewa County,Michigan,26,033,6378.0
Clare County,Michigan,26,035,8214.0
Clinton County,Michigan,26,037,8782.0
Crawford County,Michigan,26,039,1983.0
Delta County,Michigan,26,041,6236.0
Dickinson County,Michigan,26,043,3432.0
Eaton County,Michigan,26,045,11114.0
Emmet County,Michigan,26,047,3539.0
Genesee County,Michigan,26,049,87828.0
Gladwin County,Michigan,26,051,5040.0
Gogebic County,Michigan,26,053,2933.0
Grand Traverse County,Michigan,26,055,10101.0
Gratiot County,Michigan,26,057,6831.0
Hillsdale County,Michigan,26,059,9033.0
Houghton County,Michigan,26,061,7661.0
Huron County,Michigan,26,063,4979.0
Ingham County,Michigan,26,065,58996.0
Ionia County,Michigan,26,067,9170.0
Iosco County,Michigan,26,069,4631.0
Iron County,Michigan,26,071,1633.0
Isabella County,Michigan,26,073,20408.0
Jackson County,Michigan,26,075,26291.0
Kalamazoo County,Michigan,26,077,46996.0
Kalkaska County,Michigan,26,079,2847.0
Kent County,Michigan,26,081,93667.0
Keweenaw County,Michigan,26,083,391.0
Lake County,Michigan,26,085,3359.0
Lapeer County,Michigan,26,087,9991.0
Leelanau County,Michigan,26,089,2391.0
Lenawee County,Michigan,26,091,13628.0
Livingston County,Michigan,26,093,10982.0
Luce County,Michigan,26,095,1093.0
Mackinac County,Michigan,26,097,1710.0
Macomb County,Michigan,26,099,107413.0
Manistee County,Michigan,26,101,4150.0
Marquette County,Michigan,26,103,10597.0
Mason County,Michigan,26,105,4491.0
Mecosta County,Michigan,26,107,9370.0
Menominee County,Michigan,26,109,3536.0
Midland County,Michigan,26,111,10827.0
Missaukee County,Michigan,26,113,2384.0
Monroe County,Michigan,26,115,17543.0
Montcalm County,Michigan,26,117,11349.0
Montmorency County,Michigan,26,119,1480.0
Muskegon County,Michigan,26,121,33372.0
Newaygo County,Michigan,26,123,9162.0
Oakland County,Michigan,26,125,126082.0
Oceana County,Michigan,26,127,5288.0
Ogemaw County,Michigan,26,129,4521.0
Ontonagon County,Michigan,26,131,1032.0
Osceola County,Michigan,26,133,5115.0
Oscoda County,Michigan,26,135,1595.0
Otsego County,Michigan,26,137,3162.0
Ottawa County,Michigan,26,139,27849.0
Presque Isle County,Michigan,26,141,1770.0
Roscommon County,Michigan,26,143,5272.0
Saginaw County,Michigan,26,145,34853.0
Saint Clair County,Michigan,26,147,24178.0
Saint Joseph County,Michigan,26,149,10696.0
Sanilac County,Michigan,26,151,6536.0
Schoolcraft County,Michigan,26,153,1649.0
Shiawassee County,Michigan,26,155,10638.0
Tuscola County,Michigan,26,157,8200.0
Van Buren County,Michigan,26,159,14326.0
Washtenaw County,Michigan,26,161,50597.0
Wayne County,Michigan,26,163,438295.0
Wexford County,Michigan,26,165,6098.0
Aitkin County,Minnesota,27,001,1870.0
Anoka County,Minnesota,27,003,25217.0
Becker County,Minnesota,27,005,4364.0
Beltrami County,Minnesota,27,007,8828.0
Benton County,Minnesota,27,009,5442.0
Big Stone County,Minnesota,27,011,668.0
Blue Earth County,Minnesota,27,013,11569.0
Brown County,Minnesota,27,015,2044.0
Carlton County,Minnesota,27,017,4703.0
Carver County,Minnesota,27,019,4064.0
Cass County,Minnesota,27,021,4781.0
Chippewa County,Minnesota,27,023,1339.0
Chisago County,Minnesota,27,025,3368.0
Clay County,Minnesota,27,027,7224.0
Clearwater County,Minnesota,27,029,1442.0
Cook County,Minnesota,27,031,446.0
Cottonwood County,Minnesota,27,033,1846.0
Crow Wing County,Minnesota,27,035,7330.0
Dakota County,Minnesota,27,037,31284.0
Dodge County,Minnesota,27,039,1349.0
Douglas County,Minnesota,27,041,3564.0
Faribault County,Minnesota,27,043,1845.0
Fillmore County,Minnesota,27,045,2327.0
Freeborn County,Minnesota,27,047,3514.0
Goodhue County,Minnesota,27,049,4738.0
Grant County,Minnesota,27,051,585.0
Hennepin County,Minnesota,27,053,150167.0
Houston County,Minnesota,27,055,2096.0
Hubbard County,Minnesota,27,057,2561.0
Isanti County,Minnesota,27,059,2714.0
Itasca County,Minnesota,27,061,5829.0
Jackson County,Minnesota,27,063,1118.0
Kanabec County,Minnesota,27,065,2356.0
Kandiyohi County,Minnesota,27,067,5561.0
Kittson County,Minnesota,27,069,448.0
Koochiching County,Minnesota,27,071,2037.0
Lac qui Parle County,Minnesota,27,073,574.0
Lake County,Minnesota,27,075,1430.0
Lake of the Woods County,Minnesota,27,077,281.0
Le Sueur County,Minnesota,27,079,2498.0
Lincoln County,Minnesota,27,081,546.0
Lyon County,Minnesota,27,083,3433.0
McLeod County,Minnesota,27,085,2786.0
Mahnomen County,Minnesota,27,087,1445.0
Marshall County,Minnesota,27,089,718.0
Martin County,Minnesota,27,091,2148.0
Meeker County,Minnesota,27,093,2333.0
Mille Lacs County,Minnesota,27,095,3235.0
Morrison County,Minnesota,27,097,3938.0
Mower County,Minnesota,27,099,5758.0
Murray County,Minnesota,27,101,844.0
Nicollet County,Minnesota,27,103,3263.0
Nobles County,Minnesota,27,105,3448.0
Norman County,Minnesota,27,107,856.0
Olmsted County,Minnesota,27,109,12650.0
Otter Tail County,Minnesota,27,111,6211.0
Pennington County,Minnesota,27,113,1235.0
Pine County,Minnesota,27,115,4198.0
Pipestone County,Minnesota,27,117,1078.0
Polk County,Minnesota,27,119,3957.0
Pope County,Minnesota,27,121,1033.0
Ramsey County,Minnesota,27,123,85504.0
Red Lake County,Minnesota,27,125,477.0
Redwood County,Minnesota,27,127,1654.0
Renville County,Minnesota,27,129,1791.0
Rice County,Minnesota,27,131,6651.0
Rock County,Minnesota,27,133,1274.0
