County,State,State_FIPS,County_FIPS,total_population_for_poverty
Dunklin County,Missouri,29,069,31047
Franklin County,Missouri,29,071,100228
Gasconade County,Missouri,29,073,14772
Gentry County,Missouri,29,075,6556
Greene County,Missouri,29,077,262762
Grundy County,Missouri,29,079,9950
Harrison County,Missouri,29,081,8705
Henry County,Missouri,29,083,21716
Hickory County,Missouri,29,085,9460
Holt County,Missouri,29,087,4682
Howard County,Missouri,29,089,9471
Howell County,Missouri,29,091,39661
Iron County,Missouri,29,093,10107
Jackson County,Missouri,29,095,661689
Jasper County,Missouri,29,097,113476
Jefferson County,Missouri,29,099,216497
Johnson County,Missouri,29,101,48689
Knox County,Missouri,29,103,4049
Laclede County,Missouri,29,105,34995
Lafayette County,Missouri,29,107,32546
Lawrence County,Missouri,29,109,37803
Lewis County,Missouri,29,111,9448
Lincoln County,Missouri,29,113,51987
Linn County,Missouri,29,115,12486
Livingston County,Missouri,29,117,13798
McDonald County,Missouri,29,119,22820
Macon County,Missouri,29,121,15099
Madison County,Missouri,29,123,12075
Maries County,Missouri,29,125,9023
Marion County,Missouri,29,127,27205
Mercer County,Missouri,29,129,3714
Miller County,Missouri,29,131,24434
Mississippi County,Missouri,29,133,13287
Moniteau County,Missouri,29,135,14128
Monroe County,Missouri,29,137,8701
Montgomery County,Missouri,29,139,11709
Morgan County,Missouri,29,141,20112
New Madrid County,Missouri,29,143,18364
Newton County,Missouri,29,145,57164
Nodaway County,Missouri,29,147,20391
Oregon County,Missouri,29,149,10705
Osage County,Missouri,29,151,13686
Ozark County,Missouri,29,153,9595
Pemiscot County,Missouri,29,155,18012
Perry County,Missouri,29,157,18598
Pettis County,Missouri,29,159,41307
Phelps County,Missouri,29,161,41645
Pike County,Missouri,29,163,16249
Platte County,Missouri,29,165,88663
Polk County,Missouri,29,167,29899
Pulaski County,Missouri,29,169,42145
Putnam County,Missouri,29,171,4876
Ralls County,Missouri,29,173,9998
Randolph County,Missouri,29,175,23087
Ray County,Missouri,29,177,22952
Reynolds County,Missouri,29,179,6450
Ripley County,Missouri,29,181,13961
Saint Charles County,Missouri,29,183,355354
Saint Clair County,Missouri,29,185,9489
Sainte Genevieve County,Missouri,29,186,17692
Saint Francois County,Missouri,29,187,57130
Saint Louis County,Missouri,29,189,979653
Saline County,Missouri,29,195,21609
Schuyler County,Missouri,29,197,4329
Scotland County,Missouri,29,199,4676
Scott County,Missouri,29,201,38601
Shannon County,Missouri,29,203,8314
Shelby County,Missouri,29,205,6136
Stoddard County,Missouri,29,207,29292
Stone County,Missouri,29,209,31500
Sullivan County,Missouri,29,211,6530
Taney County,Missouri,29,213,49891
Texas County,Missouri,29,215,24007
Vernon County,Missouri,29,217,20039
Warren County,Missouri,29,219,32043
Washington County,Missouri,29,221,24012
Wayne County,Missouri,29,223,13243
Webster County,Missouri,29,225,35335
Worth County,Missouri,29,227,2075
Wright County,Missouri,29,229,18260
Saint Louis City,Missouri,29,510,308767
Beaverhead County,Montana,30,001,8653
Big Horn County,Montana,30,003,12623
Blaine County,Montana,30,005,6425
Broadwater County,Montana,30,007,5492
Carbon County,Montana,30,009,9876
Carter County,Montana,30,011,1255
Cascade County,Montana,30,013,79296
Chouteau County,Montana,30,015,5693
Custer County,Montana,30,017,11322
Daniels County,Montana,30,019,1701
Dawson County,Montana,30,021,8489
Deer Lodge County,Montana,30,023,8963
Fallon County,Montana,30,025,2990
Fergus County,Montana,30,027,11203
Flathead County,Montana,30,029,89912
Gallatin County,Montana,30,031,86003
Garfield County,Montana,30,033,1092
Glacier County,Montana,30,035,13180
Granite County,Montana,30,039,3030
Hill County,Montana,30,041,15733
Jefferson County,Montana,30,043,11135
Judith Basin County,Montana,30,045,2052
Lake County,Montana,30,047,28351
Lewis and Clark County,Montana,30,049,61767
Liberty County,Montana,30,051,2276
Lincoln County,Montana,30,053,19324
McCone County,Montana,30,055,1797
Madison County,Montana,30,057,7611
Meagher County,Montana,30,059,1856
Mineral County,Montana,30,061,4114
Missoula County,Montana,30,063,107492
Musselshell County,Montana,30,065,4529
Phillips County,Montana,30,071,4154
Pondera County,Montana,30,073,6079
Powder River County,Montana,30,075,1601
Powell County,Montana,30,077,5588
Prairie County,Montana,30,079,1166
Ravalli County,Montana,30,081,39993
Richland County,Montana,30,083,9894
Roosevelt County,Montana,30,085,10299
Rosebud County,Montana,30,087,9115
Sanders County,Montana,30,089,11215
Sheridan County,Montana,30,091,3367
Silver Bow County,Montana,30,093,33146
Stillwater County,Montana,30,095,9013
Sweet Grass County,Montana,30,097,3627
Teton County,Montana,30,099,6021
Toole County,Montana,30,101,4429
Valley County,Montana,30,105,7191
Wheatland County,Montana,30,107,2118
Wibaux County,Montana,30,109,872
Yellowstone County,Montana,30,111,144871
Park County,Montana,30,067,15473
Adams County,Nebraska,31,001,29751
Antelope County,Nebraska,31,003,6553
Boone County,Nebraska,31,011,5330
Box Butte County,Nebraska,31,013,11150
Boyd County,Nebraska,31,015,1969
Brown County,Nebraska,31,017,3119
Buffalo County,Nebraska,31,019,43724
Burt County,Nebraska,31,021,6735
Butler County,Nebraska,31,023,8230
Cass County,Nebraska,31,025,24920
Cedar County,Nebraska,31,027,8640
Chase County,Nebraska,31,029,3885
Cherry County,Nebraska,31,031,5623
Cheyenne County,Nebraska,31,033,9857
Clay County,Nebraska,31,035,6373
Colfax County,Nebraska,31,037,10217
Cuming County,Nebraska,31,039,8983
Custer County,Nebraska,31,041,10658
Dakota County,Nebraska,31,043,20550
Dawes County,Nebraska,31,045,8069
Dawson County,Nebraska,31,047,23692
Deuel County,Nebraska,31,049,1940
Dixon County,Nebraska,31,051,5866
Dodge County,Nebraska,31,053,35458
Douglas County,Nebraska,31,055,506798
Dundy County,Nebraska,31,057,1947
Fillmore County,Nebraska,31,059,5567
Franklin County,Nebraska,31,061,3108
Frontier County,Nebraska,31,063,2537
Furnas County,Nebraska,31,065,4834
Gage County,Nebraska,31,067,21794
Garden County,Nebraska,31,069,1962
Garfield County,Nebraska,31,071,2055
Gosper County,Nebraska,31,073,1979
Greeley County,Nebraska,31,077,2472
Hall County,Nebraska,31,079,57484
Hamilton County,Nebraska,31,081,8927
Harlan County,Nebraska,31,083,3352
Hitchcock County,Nebraska,31,087,2796
Holt County,Nebraska,31,089,10244
Howard County,Nebraska,31,093,6254
Jefferson County,Nebraska,31,095,7421
Johnson County,Nebraska,31,097,4305
Kearney County,Nebraska,31,099,6369
Keith County,Nebraska,31,101,8132
Kimball County,Nebraska,31,105,3725
Knox County,Nebraska,31,107,8376
Lancaster County,Nebraska,31,109,272518
Lincoln County,Nebraska,31,111,35310
Madison County,Nebraska,31,119,33481
Merrick County,Nebraska,31,121,7542
Morrill County,Nebraska,31,123,4870
Nance County,Nebraska,31,125,3649
Nemaha County,Nebraska,31,127,6736
Nuckolls County,Nebraska,31,129,4418
Otoe County,Nebraska,31,131,15346
Pawnee County,Nebraska,31,133,2707
Perkins County,Nebraska,31,135,2880
Phelps County,Nebraska,31,137,8902
Pierce County,Nebraska,31,139,7059
Platte County,Nebraska,31,141,31756
Polk County,Nebraska,31,143,5197
Red Willow County,Nebraska,31,145,10658
Richardson County,Nebraska,31,147,8144
Rock County,Nebraska,31,149,1496
Saline County,Nebraska,31,151,13186
Sarpy County,Nebraska,31,153,157528
Saunders County,Nebraska,31,155,20407
Scotts Bluff County,Nebraska,31,157,35888
Seward County,Nebraska,31,159,15429
Sheridan County,Nebraska,31,161,5296
Sherman County,Nebraska,31,163,3075
Sioux County,Nebraska,31,165,1257
Stanton County,Nebraska,31,167,6080
Thayer County,Nebraska,31,169,5067
Thurston County,Nebraska,31,173,6805
Valley County,Nebraska,31,175,4258
Washington County,Nebraska,31,177,19565
Wayne County,Nebraska,31,179,8263
Webster County,Nebraska,31,181,3641
York County,Nebraska,31,185,12731
Churchill County,Nevada,32,001,24353
Clark County,Nevada,32,003,1930171
Douglas County,Nevada,32,005,46545
Elko County,Nevada,32,007,48475
Eureka County,Nevada,32,011,1778
Humboldt County,Nevada,32,013,16229
Lander County,Nevada,32,015,5654
Lincoln County,Nevada,32,017,4947
Lyon County,Nevada,32,019,50920
Mineral County,Nevada,32,021,4582
Nye County,Nevada,32,023,43334
Pershing County,Nevada,32,027,4866
Storey County,Nevada,32,029,3967
Washoe County,Nevada,32,031,415764
White Pine County,Nevada,32,033,9242
Carson City,Nevada,32,510,53377
Belknap County,New Hampshire,33,001,59226
Carroll County,New Hampshire,33,003,47252
Cheshire County,New Hampshire,33,005,72056
Coos County,New Hampshire,33,007,31690
Grafton County,New Hampshire,33,009,82356
Hillsborough County,New Hampshire,33,011,393052
Merrimack County,New Hampshire,33,013,140119
Rockingham County,New Hampshire,33,015,293363
Strafford County,New Hampshire,33,017,115601
Sullivan County,New Hampshire,33,019,42952
Atlantic County,New Jersey,34,001,266648
Bergen County,New Jersey,34,003,896852
Burlington County,New Jersey,34,005,436462
Camden County,New Jersey,34,007,506571
Cape May County,New Jersey,34,009,94742
Cumberland County,New Jersey,34,011,145554
Essex County,New Jersey,34,013,763865
Gloucester County,New Jersey,34,015,283211
Hudson County,New Jersey,34,017,629507
Hunterdon County,New Jersey,34,019,123931
Mercer County,New Jersey,34,021,347076
Middlesex County,New Jersey,34,023,787665
Monmouth County,New Jersey,34,025,622672
Morris County,New Jersey,34,027,485889
Ocean County,New Jersey,34,029,568350
Passaic County,New Jersey,34,031,491715
Salem County,New Jersey,34,033,64994
Somerset County,New Jersey,34,035,320287
Sussex County,New Jersey,34,037,147311
Union County,New Jersey,34,039,529632
Warren County,New Jersey,34,041,106829
Bernalillo County,New Mexico,35,001,653181
Catron County,New Mexico,35,003,3615
Chaves County,New Mexico,35,005,63292
Colfax County,New Mexico,35,007,13136
Curry County,New Mexico,35,009,46887
De Baca County,New Mexico,35,011,2031
Dona Ana County,New Mexico,35,013,203483
Eddy County,New Mexico,35,015,52919
Grant County,New Mexico,35,017,28873
Guadalupe County,New Mexico,35,019,3959
Hidalgo County,New Mexico,35,023,4793
Lea County,New Mexico,35,025,62273
Lincoln County,New Mexico,35,027,20192
Los Alamos County,New Mexico,35,028,17891
Luna County,New Mexico,35,029,24843
McKinley County,New Mexico,35,031,71020
Mora County,New Mexico,35,033,4830
Otero County,New Mexico,35,035,62238
Quay County,New Mexico,35,037,8780
Rio Arriba County,New Mexico,35,039,39805
Roosevelt County,New Mexico,35,041,18873
Sandoval County,New Mexico,35,043,130533
San Juan County,New Mexico,35,045,126736
San Miguel County,New Mexico,35,047,27635
Santa Fe County,New Mexico,35,049,140951
Sierra County,New Mexico,35,051,11663
Socorro County,New Mexico,35,053,17292
Taos County,New Mexico,35,055,32505
Torrance County,New Mexico,35,057,15281
Union County,New Mexico,35,059,4102
Cibola County,New Mexico,35,006,25614
Valencia County,New Mexico,35,061,73939
Albany County,New York,36,001,288524
Allegany County,New York,36,003,43631
Bronx County,New York,36,005,1350074
Broome County,New York,36,007,190109
Cattaraugus County,New York,36,009,77382
Cayuga County,New York,36,011,75529
Chautauqua County,New York,36,013,128546
Chemung County,New York,36,015,83012
Chenango County,New York,36,017,49570
Clinton County,New York,36,019,74025
Columbia County,New York,36,021,60511
Cortland County,New York,36,023,45831
Delaware County,New York,36,025,45997
Dutchess County,New York,36,027,280471
Erie County,New York,36,029,893110
Essex County,New York,36,031,36728
Franklin County,New York,36,033,45379
Fulton County,New York,36,035,53590
Genesee County,New York,36,037,59027
Greene County,New York,36,039,45608
Hamilton County,New York,36,041,4822
Herkimer County,New York,36,043,63099
Jefferson County,New York,36,045,111649
Kings County,New York,36,047,2492663
Lewis County,New York,36,049,26718
Livingston County,New York,36,051,59114
Madison County,New York,36,053,67294
Monroe County,New York,36,055,719246
Montgomery County,New York,36,057,49075
Nassau County,New York,36,059,1318351
New York County,New York,36,061,1550885
Niagara County,New York,36,063,211591
Oneida County,New York,36,065,221033
Onondaga County,New York,36,067,449119
Ontario County,New York,36,069,104195
Orange County,New York,36,071,361114
Orleans County,New York,36,073,40055
Oswego County,New York,36,075,116299
Otsego County,New York,36,077,57784
Putnam County,New York,36,079,98624
Queens County,New York,36,081,2211630
Rensselaer County,New York,36,083,153651
Richmond County,New York,36,085,461183
Rockland County,New York,36,087,306924
Saint Lawrence County,New York,36,089,99064
Saratoga County,New York,36,091,215731
Schenectady County,New York,36,093,150399
Schoharie County,New York,36,095,30950
Schuyler County,New York,36,097,17851
Seneca County,New York,36,099,32243
Steuben County,New York,36,101,97472
Suffolk County,New York,36,103,1465199
Sullivan County,New York,36,105,74703
Tioga County,New York,36,107,50550
Tompkins County,New York,36,109,88270
Ulster County,New York,36,111,175139
Warren County,New York,36,113,64402
Washington County,New York,36,115,59411
Wayne County,New York,36,117,91892
Westchester County,New York,36,119,927789
Wyoming County,New York,36,121,37979
Yates County,New York,36,123,24109
Alamance County,North Carolina,37,001,147256
Alexander County,North Carolina,37,003,36356
Alleghany County,North Carolina,37,005,10815
Anson County,North Carolina,37,007,24293
Ashe County,North Carolina,37,009,26749
Avery County,North Carolina,37,011,15506
Beaufort County,North Carolina,37,013,47069
Bertie County,North Carolina,37,015,19882
Bladen County,North Carolina,37,017,34255
Brunswick County,North Carolina,37,019,107142
Buncombe County,North Carolina,37,021,232919
Burke County,North Carolina,37,023,87808
Cabarrus County,North Carolina,37,025,176454
Caldwell County,North Carolina,37,027,81235
Camden County,North Carolina,37,029,9892
Carteret County,North Carolina,37,031,65254
Caswell County,North Carolina,37,033,22206
Catawba County,North Carolina,37,035,151708
Chatham County,North Carolina,37,037,63204
Cherokee County,North Carolina,37,039,26925
Chowan County,North Carolina,37,041,14390
Clay County,North Carolina,37,043,10451
Cleveland County,North Carolina,37,045,95558
Columbus County,North Carolina,37,047,55122
Craven County,North Carolina,37,049,98636
Cumberland County,North Carolina,37,051,306141
Currituck County,North Carolina,37,053,23439
Dare County,North Carolina,37,055,33733
Davidson County,North Carolina,37,057,160284
Davie County,North Carolina,37,059,40785
Duplin County,North Carolina,37,061,57783
Durham County,North Carolina,37,063,256193
Edgecombe County,North Carolina,37,065,54807
Forsyth County,North Carolina,37,067,341502
Franklin County,North Carolina,37,069,58772
Gaston County,North Carolina,37,071,202904
Gates County,North Carolina,37,073,11965
Graham County,North Carolina,37,075,8629
Granville County,North Carolina,37,077,56020
Greene County,North Carolina,37,079,19170
Guilford County,North Carolina,37,081,475888
Halifax County,North Carolina,37,083,52989
Harnett County,North Carolina,37,085,111809
Haywood County,North Carolina,37,087,58055
Henderson County,North Carolina,37,089,105244
Hertford County,North Carolina,37,091,22546
Hoke County,North Carolina,37,093,46233
Hyde County,North Carolina,37,095,4945
Iredell County,North Carolina,37,097,157893
Jackson County,North Carolina,37,099,36441
Johnston County,North Carolina,37,101,167368
Jones County,North Carolina,37,103,9992
Lee County,North Carolina,37,105,56979
Lenoir County,North Carolina,37,107,58249
Lincoln County,North Carolina,37,109,77190
McDowell County,North Carolina,37,111,43879
Macon County,North Carolina,37,113,33315
Madison County,North Carolina,37,115,19727
Martin County,North Carolina,37,117,23979
Mecklenburg County,North Carolina,37,119,911697
Mitchell County,North Carolina,37,121,15225
Montgomery County,North Carolina,37,123,26704
Moore County,North Carolina,37,125,87448
Nash County,North Carolina,37,127,93265
New Hanover County,North Carolina,37,129,198739
Northampton County,North Carolina,37,131,21160
Onslow County,North Carolina,37,133,160906
Orange County,North Carolina,37,135,123856
Pamlico County,North Carolina,37,137,12425
Pasquotank County,North Carolina,37,139,38245
Pender County,North Carolina,37,141,51153
Perquimans County,North Carolina,37,143,13258
Person County,North Carolina,37,145,38898
Pitt County,North Carolina,37,147,161510
Polk County,North Carolina,37,149,20094
Randolph County,North Carolina,37,151,139816
Richmond County,North Carolina,37,153,45326
Robeson County,North Carolina,37,155,130212
Rockingham County,North Carolina,37,157,92035
Rowan County,North Carolina,37,159,133036
Rutherford County,North Carolina,37,161,65921
Sampson County,North Carolina,37,163,62594
Scotland County,North Carolina,37,165,34556
Stanly County,North Carolina,37,167,58205
Stokes County,North Carolina,37,169,46711
Surry County,North Carolina,37,171,72519
Swain County,North Carolina,37,173,13730
Transylvania County,North Carolina,37,175,31892
Tyrrell County,North Carolina,37,177,3714
Union County,North Carolina,37,179,199539
Vance County,North Carolina,37,181,44584
Wake County,North Carolina,37,183,883654
Warren County,North Carolina,37,185,20236
Washington County,North Carolina,37,187,12942
Watauga County,North Carolina,37,189,45588
Wayne County,North Carolina,37,191,118995
Wilkes County,North Carolina,37,193,68291
Wilson County,North Carolina,37,195,79336
Yadkin County,North Carolina,37,197,37904
Yancey County,North Carolina,37,199,17615
Adams County,North Dakota,38,001,2258
Barnes County,North Dakota,38,003,10509
Benson County,North Dakota,38,005,6608
Bottineau County,North Dakota,38,009,6161
Bowman County,North Dakota,38,011,3076
Burke County,North Dakota,38,013,2011
Burleigh County,North Dakota,38,015,79325
Cass County,North Dakota,38,017,145768
Cavalier County,North Dakota,38,019,3856
Dickey County,North Dakota,38,021,4955
Divide County,North Dakota,38,023,2049
Dunn County,North Dakota,38,025,3572
Eddy County,North Dakota,38,027,2303
Emmons County,North Dakota,38,029,3485
Foster County,North Dakota,38,031,3280
Golden Valley County,North Dakota,38,033,1569
Grand Forks County,North Dakota,38,035,62570
Grant County,North Dakota,38,037,2307
Griggs County,North Dakota,38,039,2326
Hettinger County,North Dakota,38,041,2391
Kidder County,North Dakota,38,043,2402
LaMoure County,North Dakota,38,045,4056
Logan County,North Dakota,38,047,1918
McHenry County,North Dakota,38,049,5416
McIntosh County,North Dakota,38,051,2684
McKenzie County,North Dakota,38,053,6596
McLean County,North Dakota,38,055,8825
Mercer County,North Dakota,38,057,8289
Morton County,North Dakota,38,059,26942
Mountrail County,North Dakota,38,061,7691
Nelson County,North Dakota,38,063,2999
Oliver County,North Dakota,38,065,1845
Pembina County,North Dakota,38,067,7160
Pierce County,North Dakota,38,069,4140
Ramsey County,North Dakota,38,071,10920
Ransom County,North Dakota,38,073,5293
Renville County,North Dakota,38,075,2413
Richland County,North Dakota,38,077,15235
Rolette County,North Dakota,38,079,13724
Sargent County,North Dakota,38,081,3829
Sheridan County,North Dakota,38,083,1278
Sioux County,North Dakota,38,085,4073
Stark County,North Dakota,38,089,23860
Steele County,North Dakota,38,091,1948
Stutsman County,North Dakota,38,093,19359
Towner County,North Dakota,38,095,2212
Traill County,North Dakota,38,097,7768
Walsh County,North Dakota,38,099,10914
Ward County,North Dakota,38,101,59817
Wells County,North Dakota,38,103,4129
Williams County,North Dakota,38,105,22805
Adams County,Ohio,39,001,28204
Allen County,Ohio,39,003,101754
Ashland County,Ohio,39,005,50871
Ashtabula County,Ohio,39,007,97676
Athens County,Ohio,39,009,55609
Auglaize County,Ohio,39,011,45244
Belmont County,Ohio,39,013,66235
Brown County,Ohio,39,015,43969
Butler County,Ohio,39,017,355778
Carroll County,Ohio,39,019,28505
Champaign County,Ohio,39,021,39126
Clark County,Ohio,39,023,134773
Clermont County,Ohio,39,025,195403
Clinton County,Ohio,39,027,40990
Columbiana County,Ohio,39,029,103288
Coshocton County,Ohio,39,031,36401
Crawford County,Ohio,39,033,42786
Cuyahoga County,Ohio,39,035,1253110
Darke County,Ohio,39,037,52079
Defiance County,Ohio,39,039,38176
Delaware County,Ohio,39,041,171399
Erie County,Ohio,39,043,75415
Fairfield County,Ohio,39,045,143284
Fayette County,Ohio,39,047,28339
Franklin County,Ohio,39,049,1143075
Fulton County,Ohio,39,051,42151
Gallia County,Ohio,39,053,30066
Geauga County,Ohio,39,055,92702
Greene County,Ohio,39,057,153137
Guernsey County,Ohio,39,059,39422
Hamilton County,Ohio,39,061,783912
Hancock County,Ohio,39,063,73158
Hardin County,Ohio,39,065,29761
Harrison County,Ohio,39,067,15486
Henry County,Ohio,39,069,27815
Highland County,Ohio,39,071,42859
Hocking County,Ohio,39,073,28630
Holmes County,Ohio,39,075,41621
Huron County,Ohio,39,077,58761
Jackson County,Ohio,39,079,32793
Jefferson County,Ohio,39,081,67274
Knox County,Ohio,39,083,57596
Lake County,Ohio,39,085,226996
Lawrence County,Ohio,39,087,61760
Licking County,Ohio,39,089,162155
Logan County,Ohio,39,091,45194
Lorain County,Ohio,39,093,291093
Lucas County,Ohio,39,095,431372
Madison County,Ohio,39,097,38464
Mahoning County,Ohio,39,099,231033
Marion County,Ohio,39,101,60693
Medina County,Ohio,39,103,170786
Meigs County,Ohio,39,105,23340
Mercer County,Ohio,39,107,40223
Miami County,Ohio,39,109,101418
Monroe County,Ohio,39,111,14524
Montgomery County,Ohio,39,113,514957
Morgan County,Ohio,39,115,14844
Morrow County,Ohio,39,117,34251
Muskingum County,Ohio,39,119,83441
Noble County,Ohio,39,121,12078
Ottawa County,Ohio,39,123,40848
Paulding County,Ohio,39,125,19204
Perry County,Ohio,39,127,35723
Pickaway County,Ohio,39,129,51160
Pike County,Ohio,39,131,28191
Portage County,Ohio,39,133,154300
Preble County,Ohio,39,135,41677
Putnam County,Ohio,39,137,34050
Richland County,Ohio,39,139,117111
Ross County,Ohio,39,141,71418
Sandusky County,Ohio,39,143,59805
Scioto County,Ohio,39,145,75634
Seneca County,Ohio,39,147,54091
Shelby County,Ohio,39,149,48528
Stark County,Ohio,39,151,366714
Summit County,Ohio,39,153,533377
Trumbull County,Ohio,39,155,205847
Tuscarawas County,Ohio,39,157,91214
Union County,Ohio,39,159,48814
Van Wert County,Ohio,39,161,28278
Vinton County,Ohio,39,163,13287
Warren County,Ohio,39,165,207350
Washington County,Ohio,39,167,59950
Wayne County,Ohio,39,169,111015
Williams County,Ohio,39,171,36568
Wood County,Ohio,39,173,118987
Wyandot County,Ohio,39,175,22172
Adair County,Oklahoma,40,001,22094
Alfalfa County,Oklahoma,40,003,4557
Atoka County,Oklahoma,40,005,12826
Beaver County,Oklahoma,40,007,5495
Beckham County,Oklahoma,40,009,20682
Blaine County,Oklahoma,40,011,8732
Bryan County,Oklahoma,40,013,41272
Caddo County,Oklahoma,40,015,27188
Canadian County,Oklahoma,40,017,113479
Carter County,Oklahoma,40,019,46730
Cherokee County,Oklahoma,40,021,45385
Choctaw County,Oklahoma,40,023,14945
Cimarron County,Oklahoma,40,025,2400
Cleveland County,Oklahoma,40,027,245094
Coal County,Oklahoma,40,029,5807
Comanche County,Oklahoma,40,031,112760
Cotton County,Oklahoma,40,033,5988
Craig County,Oklahoma,40,035,13966
Creek County,Oklahoma,40,037,69016
Custer County,Oklahoma,40,039,25982
Delaware County,Oklahoma,40,041,40780
Dewey County,Oklahoma,40,043,4666
Ellis County,Oklahoma,40,045,4005
Garfield County,Oklahoma,40,047,58741
Garvin County,Oklahoma,40,049,27000
Grady County,Oklahoma,40,051,51591
Grant County,Oklahoma,40,053,4410
Greer County,Oklahoma,40,055,4982
Harmon County,Oklahoma,40,057,2741
Harper County,Oklahoma,40,059,3606
Haskell County,Oklahoma,40,061,12603
Hughes County,Oklahoma,40,063,12100
Jackson County,Oklahoma,40,065,25172
Jefferson County,Oklahoma,40,067,6206
Johnston County,Oklahoma,40,069,10561
Kay County,Oklahoma,40,071,45283
Kingfisher County,Oklahoma,40,073,14737
Kiowa County,Oklahoma,40,075,9166
Latimer County,Oklahoma,40,077,10505
Le Flore County,Oklahoma,40,079,48545
Lincoln County,Oklahoma,40,081,33760
Logan County,Oklahoma,40,083,40874
Love County,Oklahoma,40,085,9305
McClain County,Oklahoma,40,087,34222
McCurtain County,Oklahoma,40,089,32447
McIntosh County,Oklahoma,40,091,19944
Major County,Oklahoma,40,093,7472
Marshall County,Oklahoma,40,095,15501
Mayes County,Oklahoma,40,097,40548
Murray County,Oklahoma,40,099,13070
Muskogee County,Oklahoma,40,101,66954
Noble County,Oklahoma,40,103,11354
Nowata County,Oklahoma,40,105,10339
Okfuskee County,Oklahoma,40,107,11175
Oklahoma County,Oklahoma,40,109,707176
Okmulgee County,Oklahoma,40,111,38692
Osage County,Oklahoma,40,113,46038
Ottawa County,Oklahoma,40,115,30783
Pawnee County,Oklahoma,40,117,16384
Payne County,Oklahoma,40,119,69152
Pittsburg County,Oklahoma,40,121,42745
Pontotoc County,Oklahoma,40,123,36252
Pottawatomie County,Oklahoma,40,125,66151
Pushmataha County,Oklahoma,40,127,11247
Roger Mills County,Oklahoma,40,129,3622
Rogers County,Oklahoma,40,131,85863
Seminole County,Oklahoma,40,133,24829
Sequoyah County,Oklahoma,40,135,41334
Stephens County,Oklahoma,40,137,44062
Texas County,Oklahoma,40,139,20114
Tillman County,Oklahoma,40,141,7632
Tulsa County,Oklahoma,40,143,592506
Wagoner County,Oklahoma,40,145,72544
Washington County,Oklahoma,40,147,50376
Washita County,Oklahoma,40,149,11441
Woods County,Oklahoma,40,151,7650
Woodward County,Oklahoma,40,153,19310
Baker County,Oregon,41,001,15611
Benton County,Oregon,41,003,80598
Clackamas County,Oregon,41,005,374698
Clatsop County,Oregon,41,007,36152
Columbia County,Oregon,41,009,48880
Coos County,Oregon,41,011,61614
Crook County,Oregon,41,013,20913
Curry County,Oregon,41,015,22219
Deschutes County,Oregon,41,017,157742
Douglas County,Oregon,41,019,106345
Gilliam County,Oregon,41,021,1889
Grant County,Oregon,41,023,7281
Harney County,Oregon,41,025,7215
Hood River County,Oregon,41,027,22040
Jackson County,Oregon,41,029,201153
Jefferson County,Oregon,41,031,20880
Josephine County,Oregon,41,033,81523
Klamath County,Oregon,41,035,65049
Lake County,Oregon,41,037,7467
Lane County,Oregon,41,039,344262
Lincoln County,Oregon,41,041,45453
Linn County,Oregon,41,043,115491
Malheur County,Oregon,41,045,27991
Marion County,Oregon,41,047,306344
Morrow County,Oregon,41,049,11117
Multnomah County,Oregon,41,051,722926
Polk County,Oregon,41,053,73761
Sherman County,Oregon,41,055,1846
Tillamook County,Oregon,41,057,24393
Umatilla County,Oregon,41,059,71955
Union County,Oregon,41,061,25134
Wallowa County,Oregon,41,063,6876
Wasco County,Oregon,41,065,24537
Washington County,Oregon,41,067,526280
Wheeler County,Oregon,41,069,1259
Yamhill County,Oregon,41,071,93803
Adams County,Pennsylvania,42,001,97021
Allegheny County,Pennsylvania,42,003,1192103
Armstrong County,Pennsylvania,42,005,68060
Beaver County,Pennsylvania,42,007,167393
Bedford County,Pennsylvania,42,009,48907
Berks County,Pennsylvania,42,011,398651
Blair County,Pennsylvania,42,013,123672
Bradford County,Pennsylvania,42,015,61518
Bucks County,Pennsylvania,42,017,617123
Butler County,Pennsylvania,42,019,179174
Cambria County,Pennsylvania,42,021,135491
Cameron County,Pennsylvania,42,023,4979
Carbon County,Pennsylvania,42,025,64106
Centre County,Pennsylvania,42,027,136172
Chester County,Pennsylvania,42,029,487033
Clarion County,Pennsylvania,42,031,37970
Clearfield County,Pennsylvania,42,033,76763
Clinton County,Pennsylvania,42,035,36462
Columbia County,Pennsylvania,42,037,62890
Crawford County,Pennsylvania,42,039,84646
Cumberland County,Pennsylvania,42,041,221663
Dauphin County,Pennsylvania,42,043,261832
Delaware County,Pennsylvania,42,045,537132
Elk County,Pennsylvania,42,047,31617
Erie County,Pennsylvania,42,049,267805
Fayette County,Pennsylvania,42,051,132976
Forest County,Pennsylvania,42,053,5264
Franklin County,Pennsylvania,42,055,146636
Fulton County,Pennsylvania,42,057,14681
Greene County,Pennsylvania,42,059,34411
Huntingdon County,Pennsylvania,42,061,40748
Indiana County,Pennsylvania,42,063,83455
Jefferson County,Pennsylvania,42,065,44315
Juniata County,Pennsylvania,42,067,24325
Lackawanna County,Pennsylvania,42,069,206764
Lancaster County,Pennsylvania,42,071,505247
Lawrence County,Pennsylvania,42,073,88351
Lebanon County,Pennsylvania,42,075,129928
Lehigh County,Pennsylvania,42,077,340443
Luzerne County,Pennsylvania,42,079,309415
Lycoming County,Pennsylvania,42,081,111141
McKean County,Pennsylvania,42,083,40388
