County,State,State_FIPS,County_FIPS,people_below_poverty
Carroll County,Indiana,18,015,2015.0
Cass County,Indiana,18,017,5170.0
Clark County,Indiana,18,019,10981.0
Clay County,Indiana,18,021,3584.0
Clinton County,Indiana,18,023,4187.0
Crawford County,Indiana,18,025,1851.0
Daviess County,Indiana,18,027,4184.0
Dearborn County,Indiana,18,029,4925.0
Decatur County,Indiana,18,031,2957.0
DeKalb County,Indiana,18,033,5262.0
Delaware County,Indiana,18,035,23018.0
Dubois County,Indiana,18,037,4150.0
Elkhart County,Indiana,18,039,27452.0
Fayette County,Indiana,18,041,4188.0
Floyd County,Indiana,18,043,8104.0
Fountain County,Indiana,18,045,2047.0
Franklin County,Indiana,18,047,2248.0
Fulton County,Indiana,18,049,2655.0
Gibson County,Indiana,18,051,3497.0
Grant County,Indiana,18,053,11878.0
Greene County,Indiana,18,055,4114.0
Hamilton County,Indiana,18,057,15322.0
Hancock County,Indiana,18,059,5037.0
Harrison County,Indiana,18,061,5005.0
Hendricks County,Indiana,18,063,7832.0
Henry County,Indiana,18,065,7253.0
Howard County,Indiana,18,067,13400.0
Huntington County,Indiana,18,069,4057.0
Jackson County,Indiana,18,071,6650.0
Jasper County,Indiana,18,073,2898.0
Jay County,Indiana,18,075,3705.0
Jefferson County,Indiana,18,077,4055.0
Jennings County,Indiana,18,079,3815.0
Johnson County,Indiana,18,081,13820.0
Knox County,Indiana,18,083,5512.0
Kosciusko County,Indiana,18,085,8600.0
LaGrange County,Indiana,18,087,3489.0
Lake County,Indiana,18,089,80849.0
LaPorte County,Indiana,18,091,16924.0
Lawrence County,Indiana,18,093,5150.0
Madison County,Indiana,18,095,21454.0
Marion County,Indiana,18,097,182317.0
Marshall County,Indiana,18,099,5302.0
Martin County,Indiana,18,101,1330.0
Miami County,Indiana,18,103,5363.0
Monroe County,Indiana,18,105,31974.0
Montgomery County,Indiana,18,107,3734.0
Morgan County,Indiana,18,109,8073.0
Newton County,Indiana,18,111,1932.0
Noble County,Indiana,18,113,4295.0
Ohio County,Indiana,18,115,288.0
Orange County,Indiana,18,117,2892.0
Owen County,Indiana,18,119,3230.0
Parke County,Indiana,18,121,2153.0
Perry County,Indiana,18,123,2529.0
Pike County,Indiana,18,125,1300.0
Porter County,Indiana,18,127,17954.0
Posey County,Indiana,18,129,2398.0
Pulaski County,Indiana,18,131,1663.0
Putnam County,Indiana,18,133,3696.0
Randolph County,Indiana,18,135,4209.0
Ripley County,Indiana,18,137,2916.0
Rush County,Indiana,18,139,3027.0
Saint Joseph County,Indiana,18,141,44003.0
Scott County,Indiana,18,143,3198.0
Shelby County,Indiana,18,145,4623.0
Spencer County,Indiana,18,147,1964.0
Starke County,Indiana,18,149,3818.0
Steuben County,Indiana,18,151,3325.0
Sullivan County,Indiana,18,153,2934.0
Switzerland County,Indiana,18,155,2065.0
Tippecanoe County,Indiana,18,157,35575.0
Tipton County,Indiana,18,159,1414.0
Union County,Indiana,18,161,583.0
Vanderburgh County,Indiana,18,163,31506.0
Vermillion County,Indiana,18,165,2066.0
Vigo County,Indiana,18,167,19632.0
Wabash County,Indiana,18,169,3993.0
Warren County,Indiana,18,171,762.0
Warrick County,Indiana,18,173,4656.0
Washington County,Indiana,18,175,3644.0
Wayne County,Indiana,18,177,11727.0
Wells County,Indiana,18,179,3011.0
White County,Indiana,18,181,2342.0
Whitley County,Indiana,18,183,3117.0
Adair County,Iowa,19,001,661.0
Adams County,Iowa,19,003,418.0
Allamakee County,Iowa,19,005,1550.0
Appanoose County,Iowa,19,007,2108.0
Audubon County,Iowa,19,009,614.0
Benton County,Iowa,19,011,2182.0
Black Hawk County,Iowa,19,013,20292.0
Boone County,Iowa,19,015,2426.0
Bremer County,Iowa,19,017,1781.0
Buchanan County,Iowa,19,019,1621.0
Buena Vista County,Iowa,19,021,2654.0
Butler County,Iowa,19,023,1369.0
Calhoun County,Iowa,19,025,1381.0
Carroll County,Iowa,19,027,2053.0
Cass County,Iowa,19,029,1970.0
Cedar County,Iowa,19,031,984.0
Cerro Gordo County,Iowa,19,033,4773.0
Cherokee County,Iowa,19,035,1307.0
Chickasaw County,Iowa,19,037,1070.0
Clarke County,Iowa,19,039,1394.0
Clay County,Iowa,19,041,1879.0
Clayton County,Iowa,19,043,1806.0
Clinton County,Iowa,19,045,6094.0
Crawford County,Iowa,19,047,3136.0
Dallas County,Iowa,19,049,4345.0
Davis County,Iowa,19,051,1196.0
Decatur County,Iowa,19,053,1403.0
Delaware County,Iowa,19,055,1570.0
Des Moines County,Iowa,19,057,5985.0
Dickinson County,Iowa,19,059,1356.0
Dubuque County,Iowa,19,061,11051.0
Emmet County,Iowa,19,063,1212.0
Fayette County,Iowa,19,065,2472.0
Floyd County,Iowa,19,067,2438.0
Franklin County,Iowa,19,069,1586.0
Fremont County,Iowa,19,071,748.0
Greene County,Iowa,19,073,892.0
Grundy County,Iowa,19,075,697.0
Guthrie County,Iowa,19,077,1063.0
Hamilton County,Iowa,19,079,1402.0
Hancock County,Iowa,19,081,976.0
Hardin County,Iowa,19,083,1314.0
Harrison County,Iowa,19,085,1452.0
Henry County,Iowa,19,087,2255.0
Howard County,Iowa,19,089,1051.0
Humboldt County,Iowa,19,091,1226.0
Ida County,Iowa,19,093,701.0
Iowa County,Iowa,19,095,1555.0
Jackson County,Iowa,19,097,2293.0
Jasper County,Iowa,19,099,3171.0
Jefferson County,Iowa,19,101,2510.0
Johnson County,Iowa,19,103,24026.0
Jones County,Iowa,19,105,1745.0
Keokuk County,Iowa,19,107,1130.0
Kossuth County,Iowa,19,109,1488.0
Lee County,Iowa,19,111,5504.0
Linn County,Iowa,19,113,20280.0
Louisa County,Iowa,19,115,1222.0
Lucas County,Iowa,19,117,828.0
Lyon County,Iowa,19,119,566.0
Madison County,Iowa,19,121,1132.0
Mahaska County,Iowa,19,123,3116.0
Marion County,Iowa,19,125,2932.0
Marshall County,Iowa,19,127,4422.0
Mills County,Iowa,19,129,1344.0
Mitchell County,Iowa,19,131,870.0
Monona County,Iowa,19,133,1284.0
Monroe County,Iowa,19,135,846.0
Montgomery County,Iowa,19,137,1653.0
Muscatine County,Iowa,19,139,4442.0
O'Brien County,Iowa,19,141,1328.0
Osceola County,Iowa,19,143,689.0
Page County,Iowa,19,145,1963.0
Palo Alto County,Iowa,19,147,618.0
Plymouth County,Iowa,19,149,2251.0
Pocahontas County,Iowa,19,151,898.0
Polk County,Iowa,19,153,53570.0
Pottawattamie County,Iowa,19,155,10191.0
Poweshiek County,Iowa,19,157,1777.0
Ringgold County,Iowa,19,159,518.0
Sac County,Iowa,19,161,913.0
Scott County,Iowa,19,163,20615.0
Shelby County,Iowa,19,165,1005.0
Sioux County,Iowa,19,167,2544.0
Story County,Iowa,19,169,18822.0
Tama County,Iowa,19,171,1968.0
Taylor County,Iowa,19,173,668.0
Union County,Iowa,19,175,1682.0
Van Buren County,Iowa,19,177,1014.0
Wapello County,Iowa,19,179,5862.0
Warren County,Iowa,19,181,2903.0
Washington County,Iowa,19,183,1983.0
Wayne County,Iowa,19,185,1001.0
Webster County,Iowa,19,187,5539.0
Winnebago County,Iowa,19,189,998.0
Winneshiek County,Iowa,19,191,1455.0
Woodbury County,Iowa,19,193,13969.0
Worth County,Iowa,19,195,741.0
Wright County,Iowa,19,197,1585.0
Allen County,Kansas,20,001,1733.0
Anderson County,Kansas,20,003,1049.0
Atchison County,Kansas,20,005,2808.0
Barber County,Kansas,20,007,772.0
Barton County,Kansas,20,009,4154.0
Bourbon County,Kansas,20,011,2505.0
Brown County,Kansas,20,013,1275.0
Butler County,Kansas,20,015,6845.0
Chase County,Kansas,20,017,323.0
Chautauqua County,Kansas,20,019,481.0
Cherokee County,Kansas,20,021,2759.0
Cheyenne County,Kansas,20,023,297.0
Clark County,Kansas,20,025,180.0
Clay County,Kansas,20,027,757.0
Cloud County,Kansas,20,029,1041.0
Coffey County,Kansas,20,031,925.0
Comanche County,Kansas,20,033,134.0
Cowley County,Kansas,20,035,5382.0
Crawford County,Kansas,20,037,7849.0
Decatur County,Kansas,20,039,490.0
Dickinson County,Kansas,20,041,2183.0
Doniphan County,Kansas,20,043,975.0
Douglas County,Kansas,20,045,20437.0
Edwards County,Kansas,20,047,289.0
Elk County,Kansas,20,049,343.0
Ellis County,Kansas,20,051,4631.0
Ellsworth County,Kansas,20,053,618.0
Finney County,Kansas,20,055,5914.0
Ford County,Kansas,20,057,5501.0
Franklin County,Kansas,20,059,3098.0
Geary County,Kansas,20,061,5192.0
Gove County,Kansas,20,063,232.0
Graham County,Kansas,20,065,308.0
Grant County,Kansas,20,067,765.0
Gray County,Kansas,20,069,502.0
Greeley County,Kansas,20,071,136.0
Greenwood County,Kansas,20,073,760.0
Hamilton County,Kansas,20,075,245.0
Harper County,Kansas,20,077,936.0
Harvey County,Kansas,20,079,3746.0
Haskell County,Kansas,20,081,537.0
Hodgeman County,Kansas,20,083,154.0
Jackson County,Kansas,20,085,1295.0
Jefferson County,Kansas,20,087,1536.0
Jewell County,Kansas,20,089,412.0
Johnson County,Kansas,20,091,32267.0
Kearny County,Kansas,20,093,498.0
Kingman County,Kansas,20,095,568.0
Kiowa County,Kansas,20,097,204.0
Labette County,Kansas,20,099,3581.0
Lane County,Kansas,20,101,181.0
Leavenworth County,Kansas,20,103,6635.0
Lincoln County,Kansas,20,105,250.0
Linn County,Kansas,20,107,1654.0
Logan County,Kansas,20,109,246.0
Lyon County,Kansas,20,111,5921.0
McPherson County,Kansas,20,113,2083.0
Marion County,Kansas,20,115,1211.0
Marshall County,Kansas,20,117,860.0
Meade County,Kansas,20,119,507.0
Miami County,Kansas,20,121,2492.0
Mitchell County,Kansas,20,123,882.0
Montgomery County,Kansas,20,125,5686.0
Morris County,Kansas,20,127,538.0
Morton County,Kansas,20,129,227.0
Nemaha County,Kansas,20,131,1053.0
Neosho County,Kansas,20,133,3356.0
Ness County,Kansas,20,135,260.0
Norton County,Kansas,20,137,544.0
Osage County,Kansas,20,139,2005.0
Osborne County,Kansas,20,141,553.0
Ottawa County,Kansas,20,143,567.0
Pawnee County,Kansas,20,145,443.0
Phillips County,Kansas,20,147,432.0
Pottawatomie County,Kansas,20,149,2207.0
Pratt County,Kansas,20,151,1008.0
Rawlins County,Kansas,20,153,213.0
Reno County,Kansas,20,155,8470.0
Republic County,Kansas,20,157,537.0
Rice County,Kansas,20,159,1501.0
Riley County,Kansas,20,161,14511.0
Rooks County,Kansas,20,163,557.0
Rush County,Kansas,20,165,204.0
Russell County,Kansas,20,167,945.0
Saline County,Kansas,20,169,6799.0
Scott County,Kansas,20,171,210.0
Sedgwick County,Kansas,20,173,73900.0
Seward County,Kansas,20,175,4205.0
Shawnee County,Kansas,20,177,22898.0
Sheridan County,Kansas,20,179,119.0
Sherman County,Kansas,20,181,969.0
Smith County,Kansas,20,183,483.0
Stafford County,Kansas,20,185,591.0
Stanton County,Kansas,20,187,225.0
Stevens County,Kansas,20,189,950.0
Sumner County,Kansas,20,191,2691.0
Thomas County,Kansas,20,193,827.0
Trego County,Kansas,20,195,136.0
Wabaunsee County,Kansas,20,197,414.0
Wallace County,Kansas,20,199,166.0
Washington County,Kansas,20,201,523.0
Wichita County,Kansas,20,203,94.0
Wilson County,Kansas,20,205,1441.0
Woodson County,Kansas,20,207,642.0
Wyandotte County,Kansas,20,209,34641.0
Adair County,Kentucky,21,001,3860.0
Allen County,Kentucky,21,003,4068.0
Anderson County,Kentucky,21,005,2617.0
Ballard County,Kentucky,21,007,1436.0
Barren County,Kentucky,21,009,9704.0
Bath County,Kentucky,21,011,2888.0
Bell County,Kentucky,21,013,10084.0
Boone County,Kentucky,21,015,9571.0
Bourbon County,Kentucky,21,017,3268.0
Boyd County,Kentucky,21,019,8941.0
Boyle County,Kentucky,21,021,4140.0
Bracken County,Kentucky,21,023,1765.0
Breathitt County,Kentucky,21,025,4678.0
Breckinridge County,Kentucky,21,027,3466.0
Bullitt County,Kentucky,21,029,7952.0
Butler County,Kentucky,21,031,2731.0
Caldwell County,Kentucky,21,033,2214.0
Calloway County,Kentucky,21,035,7810.0
Campbell County,Kentucky,21,037,12541.0
Carlisle County,Kentucky,21,039,834.0
Carroll County,Kentucky,21,041,2843.0
Carter County,Kentucky,21,043,5711.0
Casey County,Kentucky,21,045,4101.0
Christian County,Kentucky,21,047,12986.0
Clark County,Kentucky,21,049,5266.0
Clay County,Kentucky,21,051,7606.0
Clinton County,Kentucky,21,053,2016.0
Crittenden County,Kentucky,21,055,1576.0
Cumberland County,Kentucky,21,057,1375.0
Daviess County,Kentucky,21,059,15246.0
Edmonson County,Kentucky,21,061,2387.0
Elliott County,Kentucky,21,063,2144.0
Estill County,Kentucky,21,065,4329.0
Fayette County,Kentucky,21,067,56039.0
Fleming County,Kentucky,21,069,2821.0
Floyd County,Kentucky,21,071,11304.0
Franklin County,Kentucky,21,073,6289.0
Fulton County,Kentucky,21,075,1474.0
Gallatin County,Kentucky,21,077,1131.0
Garrard County,Kentucky,21,079,3105.0
Grant County,Kentucky,21,081,5201.0
Graves County,Kentucky,21,083,7035.0
Grayson County,Kentucky,21,085,6625.0
Green County,Kentucky,21,087,2068.0
Greenup County,Kentucky,21,089,5846.0
Hancock County,Kentucky,21,091,1353.0
Hardin County,Kentucky,21,093,14848.0
Harlan County,Kentucky,21,095,9565.0
Harrison County,Kentucky,21,097,2992.0
Hart County,Kentucky,21,099,4211.0
Henderson County,Kentucky,21,101,8719.0
Henry County,Kentucky,21,103,2825.0
Hickman County,Kentucky,21,105,658.0
Hopkins County,Kentucky,21,107,7688.0
Jackson County,Kentucky,21,109,4366.0
Jefferson County,Kentucky,21,111,112275.0
Jessamine County,Kentucky,21,113,8947.0
Johnson County,Kentucky,21,115,5439.0
Kenton County,Kentucky,21,117,20819.0
Knott County,Kentucky,21,119,4874.0
Knox County,Kentucky,21,121,10583.0
Larue County,Kentucky,21,123,2157.0
Laurel County,Kentucky,21,125,14479.0
Lawrence County,Kentucky,21,127,3839.0
Lee County,Kentucky,21,129,1988.0
Leslie County,Kentucky,21,131,3572.0
Letcher County,Kentucky,21,133,6946.0
Lewis County,Kentucky,21,135,3487.0
Lincoln County,Kentucky,21,137,5699.0
Livingston County,Kentucky,21,139,1488.0
Logan County,Kentucky,21,141,4610.0
Lyon County,Kentucky,21,143,967.0
McCracken County,Kentucky,21,145,10861.0
McCreary County,Kentucky,21,147,6628.0
McLean County,Kentucky,21,149,1777.0
Madison County,Kentucky,21,151,15983.0
Magoffin County,Kentucky,21,153,3603.0
Marion County,Kentucky,21,155,3406.0
Marshall County,Kentucky,21,157,3286.0
Martin County,Kentucky,21,159,3190.0
Mason County,Kentucky,21,161,3011.0
Meade County,Kentucky,21,163,3678.0
Menifee County,Kentucky,21,165,1258.0
Mercer County,Kentucky,21,167,3526.0
Metcalfe County,Kentucky,21,169,2275.0
Monroe County,Kentucky,21,171,2469.0
Montgomery County,Kentucky,21,173,6238.0
Morgan County,Kentucky,21,175,2951.0
Muhlenberg County,Kentucky,21,177,6215.0
Nelson County,Kentucky,21,179,5105.0
Nicholas County,Kentucky,21,181,1919.0
Ohio County,Kentucky,21,183,5023.0
Oldham County,Kentucky,21,185,3412.0
Owen County,Kentucky,21,187,1754.0
Owsley County,Kentucky,21,189,1451.0
Pendleton County,Kentucky,21,191,2163.0
Perry County,Kentucky,21,193,6918.0
Pike County,Kentucky,21,195,15957.0
Powell County,Kentucky,21,197,2875.0
Pulaski County,Kentucky,21,199,15873.0
Robertson County,Kentucky,21,201,638.0
Rockcastle County,Kentucky,21,203,3464.0
Rowan County,Kentucky,21,205,5686.0
Russell County,Kentucky,21,207,4419.0
Scott County,Kentucky,21,209,5837.0
Shelby County,Kentucky,21,211,5527.0
Simpson County,Kentucky,21,213,3028.0
Spencer County,Kentucky,21,215,1556.0
Taylor County,Kentucky,21,217,5593.0
Todd County,Kentucky,21,219,2438.0
Trigg County,Kentucky,21,221,2213.0
Trimble County,Kentucky,21,223,1302.0
Union County,Kentucky,21,225,3326.0
Warren County,Kentucky,21,227,20945.0
Washington County,Kentucky,21,229,1985.0
Wayne County,Kentucky,21,231,4724.0
Webster County,Kentucky,21,233,2739.0
Whitley County,Kentucky,21,235,8569.0
Wolfe County,Kentucky,21,237,2626.0
Woodford County,Kentucky,21,239,3680.0
Acadia Parish,Louisiana,22,001,13196.0
Allen Parish,Louisiana,22,003,3518.0
Ascension Parish,Louisiana,22,005,13824.0
Assumption Parish,Louisiana,22,007,3547.0
Avoyelles Parish,Louisiana,22,009,8863.0
Beauregard Parish,Louisiana,22,011,6246.0
Bienville Parish,Louisiana,22,013,3409.0
Bossier Parish,Louisiana,22,015,20009.0
Caddo Parish,Louisiana,22,017,57607.0
Calcasieu Parish,Louisiana,22,019,32789.0
Caldwell Parish,Louisiana,22,021,2471.0
Cameron Parish,Louisiana,22,023,590.0
Catahoula Parish,Louisiana,22,025,1964.0
Claiborne Parish,Louisiana,22,027,4263.0
Concordia Parish,Louisiana,22,029,5659.0
De Soto Parish,Louisiana,22,031,7092.0
East Baton Rouge Parish,Louisiana,22,033,83483.0
East Carroll Parish,Louisiana,22,035,2398.0
East Feliciana Parish,Louisiana,22,037,2928.0
Evangeline Parish,Louisiana,22,039,8454.0
Franklin Parish,Louisiana,22,041,5481.0
Grant Parish,Louisiana,22,043,3813.0
Iberia Parish,Louisiana,22,045,14695.0
Iberville Parish,Louisiana,22,047,5708.0
Jackson Parish,Louisiana,22,049,3726.0
Jefferson Parish,Louisiana,22,051,70702.0
Jefferson Davis Parish,Louisiana,22,053,6025.0
Lafayette Parish,Louisiana,22,055,38761.0
Lafourche Parish,Louisiana,22,057,15299.0
LaSalle Parish,Louisiana,22,059,3351.0
Lincoln Parish,Louisiana,22,061,13771.0
Livingston Parish,Louisiana,22,063,17959.0
Madison Parish,Louisiana,22,065,3591.0
Morehouse Parish,Louisiana,22,067,7022.0
Natchitoches Parish,Louisiana,22,069,12179.0
Orleans Parish,Louisiana,22,071,95346.0
Ouachita Parish,Louisiana,22,073,36450.0
Plaquemines Parish,Louisiana,22,075,4437.0
Pointe Coupee Parish,Louisiana,22,077,3843.0
Rapides Parish,Louisiana,22,079,25112.0
Red River Parish,Louisiana,22,081,1737.0
Richland Parish,Louisiana,22,083,5567.0
Sabine Parish,Louisiana,22,085,4639.0
Saint Bernard Parish,Louisiana,22,087,8801.0
Saint Charles Parish,Louisiana,22,089,6337.0
Saint Helena Parish,Louisiana,22,091,2719.0
Saint James Parish,Louisiana,22,093,3316.0
Saint John the Baptist Parish,Louisiana,22,095,7643.0
Saint Landry Parish,Louisiana,22,097,22942.0
Saint Martin Parish,Louisiana,22,099,9367.0
Saint Mary Parish,Louisiana,22,101,10046.0
Saint Tammany Parish,Louisiana,22,103,26554.0
Tangipahoa Parish,Louisiana,22,105,27355.0
Tensas Parish,Louisiana,22,107,1808.0
Terrebonne Parish,Louisiana,22,109,22272.0
Union Parish,Louisiana,22,111,4801.0
Vermilion Parish,Louisiana,22,113,10517.0
Vernon Parish,Louisiana,22,115,8433.0
Washington Parish,Louisiana,22,117,11679.0
Webster Parish,Louisiana,22,119,9697.0
West Baton Rouge Parish,Louisiana,22,121,4417.0
West Carroll Parish,Louisiana,22,123,2344.0
West Feliciana Parish,Louisiana,22,125,1504.0
Winn Parish,Louisiana,22,127,3498.0
Androscoggin County,Maine,23,001,14910.0
Aroostook County,Maine,23,003,11673.0
Cumberland County,Maine,23,005,29984.0
Franklin County,Maine,23,007,3580.0
Hancock County,Maine,23,009,6137.0
Kennebec County,Maine,23,011,16623.0
Knox County,Maine,23,013,4469.0
Lincoln County,Maine,23,015,3933.0
Oxford County,Maine,23,017,8588.0
Penobscot County,Maine,23,019,23119.0
Piscataquis County,Maine,23,021,3113.0
Sagadahoc County,Maine,23,023,3952.0
Somerset County,Maine,23,025,8928.0
Waldo County,Maine,23,027,5495.0
Washington County,Maine,23,029,5599.0
York County,Maine,23,031,16801.0
Allegany County,Maryland,24,001,10916.0
Anne Arundel County,Maryland,24,003,33246.0
Baltimore County,Maryland,24,005,73560.0
Calvert County,Maryland,24,009,5114.0
Caroline County,Maryland,24,011,5337.0
Carroll County,Maryland,24,013,8993.0
Cecil County,Maryland,24,015,9533.0
Charles County,Maryland,24,017,10666.0
Dorchester County,Maryland,24,019,4929.0
Frederick County,Maryland,24,021,17336.0
Garrett County,Maryland,24,023,3299.0
Harford County,Maryland,24,025,18512.0
Howard County,Maryland,24,027,16001.0
Kent County,Maryland,24,029,2359.0
Queen Anne's County,Maryland,24,035,3119.0
Saint Mary's County,Maryland,24,037,8839.0
Somerset County,Maryland,24,039,4434.0
Talbot County,Maryland,24,041,3692.0
Washington County,Maryland,24,043,18045.0
Wicomico County,Maryland,24,045,15602.0
Worcester County,Maryland,24,047,5228.0
Baltimore City,Maryland,24,510,133793.0
Montgomery County,Maryland,24,031,72085.0
Prince George's County,Maryland,24,033,82328.0
Barnstable County,Massachusetts,25,001,15810.0
Berkshire County,Massachusetts,25,003,13778.0
Bristol County,Massachusetts,25,005,65842.0
Dukes County,Massachusetts,25,007,1438.0
Essex County,Massachusetts,25,009,82434.0
Franklin County,Massachusetts,25,011,7635.0
Hampden County,Massachusetts,25,013,78315.0
Hampshire County,Massachusetts,25,015,19052.0
Middlesex County,Massachusetts,25,017,125491.0
Nantucket County,Massachusetts,25,019,1205.0
Norfolk County,Massachusetts,25,021,44279.0
Plymouth County,Massachusetts,25,023,39748.0
Suffolk County,Massachusetts,25,025,144661.0
Worcester County,Massachusetts,25,027,87858.0
Alcona County,Michigan,26,001,1526.0
Alger County,Michigan,26,003,1070.0
Allegan County,Michigan,26,005,12169.0
Alpena County,Michigan,26,007,4206.0
Antrim County,Michigan,26,009,2865.0
Arenac County,Michigan,26,011,2773.0
Baraga County,Michigan,26,013,957.0
Barry County,Michigan,26,015,5440.0
Bay County,Michigan,26,017,16960.0
Benzie County,Michigan,26,019,1728.0
Berrien County,Michigan,26,021,25868.0
Branch County,Michigan,26,023,6528.0
Calhoun County,Michigan,26,025,22630.0
Cass County,Michigan,26,027,6907.0
Charlevoix County,Michigan,26,029,2990.0
Cheboygan County,Michigan,26,031,4217.0
Chippewa County,Michigan,26,033,5786.0
Clare County,Michigan,26,035,7108.0
Clinton County,Michigan,26,037,7736.0
Crawford County,Michigan,26,039,2228.0
Delta County,Michigan,26,041,5156.0
Dickinson County,Michigan,26,043,3855.0
Eaton County,Michigan,26,045,11655.0
Emmet County,Michigan,26,047,3454.0
Genesee County,Michigan,26,049,81280.0
Gladwin County,Michigan,26,051,5066.0
Gogebic County,Michigan,26,053,2866.0
Grand Traverse County,Michigan,26,055,8642.0
Gratiot County,Michigan,26,057,7260.0
Hillsdale County,Michigan,26,059,7510.0
Houghton County,Michigan,26,061,7264.0
Huron County,Michigan,26,063,4266.0
Ingham County,Michigan,26,065,56038.0
Ionia County,Michigan,26,067,7905.0
Iosco County,Michigan,26,069,4186.0
Iron County,Michigan,26,071,1556.0
Isabella County,Michigan,26,073,17493.0
Jackson County,Michigan,26,075,22614.0
Kalamazoo County,Michigan,26,077,41981.0
Kalkaska County,Michigan,26,079,3174.0
Kent County,Michigan,26,081,83789.0
Keweenaw County,Michigan,26,083,307.0
Lake County,Michigan,26,085,2822.0
Lapeer County,Michigan,26,087,8427.0
Leelanau County,Michigan,26,089,1650.0
Lenawee County,Michigan,26,091,12811.0
Livingston County,Michigan,26,093,10935.0
Luce County,Michigan,26,095,1041.0
Mackinac County,Michigan,26,097,1648.0
Macomb County,Michigan,26,099,101096.0
Manistee County,Michigan,26,101,3401.0
Marquette County,Michigan,26,103,10262.0
Mason County,Michigan,26,105,4541.0
Mecosta County,Michigan,26,107,9015.0
Menominee County,Michigan,26,109,3092.0
Midland County,Michigan,26,111,9300.0
Missaukee County,Michigan,26,113,2349.0
Monroe County,Michigan,26,115,16555.0
Montcalm County,Michigan,26,117,10487.0
Montmorency County,Michigan,26,119,1380.0
Muskegon County,Michigan,26,121,30727.0
Newaygo County,Michigan,26,123,8405.0
Oakland County,Michigan,26,125,111071.0
Oceana County,Michigan,26,127,4550.0
Ogemaw County,Michigan,26,129,3856.0
Ontonagon County,Michigan,26,131,930.0
Osceola County,Michigan,26,133,4749.0
Oscoda County,Michigan,26,135,1488.0
Otsego County,Michigan,26,137,3549.0
Ottawa County,Michigan,26,139,25806.0
Presque Isle County,Michigan,26,141,1891.0
Roscommon County,Michigan,26,143,4675.0
Saginaw County,Michigan,26,145,33103.0
Saint Clair County,Michigan,26,147,21050.0
Saint Joseph County,Michigan,26,149,9403.0
Sanilac County,Michigan,26,151,6165.0
Schoolcraft County,Michigan,26,153,1706.0
Shiawassee County,Michigan,26,155,8857.0
Tuscola County,Michigan,26,157,8307.0
Van Buren County,Michigan,26,159,11733.0
Washtenaw County,Michigan,26,161,49602.0
Wayne County,Michigan,26,163,413769.0
Wexford County,Michigan,26,165,5628.0
Aitkin County,Minnesota,27,001,1895.0
Anoka County,Minnesota,27,003,22428.0
Becker County,Minnesota,27,005,4191.0
Beltrami County,Minnesota,27,007,8203.0
Benton County,Minnesota,27,009,5445.0
Big Stone County,Minnesota,27,011,574.0
Blue Earth County,Minnesota,27,013,11321.0
Brown County,Minnesota,27,015,1944.0
Carlton County,Minnesota,27,017,4123.0
Carver County,Minnesota,27,019,3934.0
Cass County,Minnesota,27,021,4339.0
Chippewa County,Minnesota,27,023,1307.0
Chisago County,Minnesota,27,025,2871.0
Clay County,Minnesota,27,027,7236.0
Clearwater County,Minnesota,27,029,1549.0
Cook County,Minnesota,27,031,679.0
Cottonwood County,Minnesota,27,033,1744.0
Crow Wing County,Minnesota,27,035,6043.0
Dakota County,Minnesota,27,037,28284.0
Dodge County,Minnesota,27,039,1160.0
Douglas County,Minnesota,27,041,3063.0
Faribault County,Minnesota,27,043,1556.0
Fillmore County,Minnesota,27,045,2309.0
Freeborn County,Minnesota,27,047,3536.0
Goodhue County,Minnesota,27,049,4870.0
Grant County,Minnesota,27,051,623.0
Hennepin County,Minnesota,27,053,138478.0
Houston County,Minnesota,27,055,1631.0
Hubbard County,Minnesota,27,057,2216.0
Isanti County,Minnesota,27,059,2710.0
Itasca County,Minnesota,27,061,5553.0
Jackson County,Minnesota,27,063,765.0
Kanabec County,Minnesota,27,065,1820.0
Kandiyohi County,Minnesota,27,067,4732.0
Kittson County,Minnesota,27,069,473.0
Koochiching County,Minnesota,27,071,2136.0
Lac qui Parle County,Minnesota,27,073,628.0
Lake County,Minnesota,27,075,960.0
Lake of the Woods County,Minnesota,27,077,280.0
Le Sueur County,Minnesota,27,079,2433.0
Lincoln County,Minnesota,27,081,630.0
Lyon County,Minnesota,27,083,3374.0
McLeod County,Minnesota,27,085,2964.0
Mahnomen County,Minnesota,27,087,1220.0
Marshall County,Minnesota,27,089,724.0
Martin County,Minnesota,27,091,2234.0
Meeker County,Minnesota,27,093,1885.0
Mille Lacs County,Minnesota,27,095,2869.0
Morrison County,Minnesota,27,097,3711.0
Mower County,Minnesota,27,099,5050.0
Murray County,Minnesota,27,101,678.0
Nicollet County,Minnesota,27,103,3514.0
Nobles County,Minnesota,27,105,3379.0
Norman County,Minnesota,27,107,770.0
Olmsted County,Minnesota,27,109,13530.0
Otter Tail County,Minnesota,27,111,5350.0
Pennington County,Minnesota,27,113,1440.0
Pine County,Minnesota,27,115,3720.0
Pipestone County,Minnesota,27,117,1069.0
Polk County,Minnesota,27,119,3763.0
Pope County,Minnesota,27,121,847.0
Ramsey County,Minnesota,27,123,78410.0
Red Lake County,Minnesota,27,125,377.0
Redwood County,Minnesota,27,127,1778.0
Renville County,Minnesota,27,129,1589.0
Rice County,Minnesota,27,131,6550.0
Rock County,Minnesota,27,133,1011.0
