County,State,State_FIPS,County_FIPS,total_population_for_poverty
Dallas County,Missouri,29,059,16595
Daviess County,Missouri,29,061,8274
DeKalb County,Missouri,29,063,9750
Dent County,Missouri,29,065,15229
Douglas County,Missouri,29,067,13533
Dunklin County,Missouri,29,069,31055
Franklin County,Missouri,29,071,99854
Gasconade County,Missouri,29,073,14865
Gentry County,Missouri,29,075,6570
Greene County,Missouri,29,077,259729
Grundy County,Missouri,29,079,9928
Harrison County,Missouri,29,081,8721
Henry County,Missouri,29,083,21909
Hickory County,Missouri,29,085,9506
Holt County,Missouri,29,087,4764
Howard County,Missouri,29,089,9470
Howell County,Missouri,29,091,39408
Iron County,Missouri,29,093,10241
Jackson County,Missouri,29,095,659234
Jasper County,Missouri,29,097,113267
Jefferson County,Missouri,29,099,215371
Johnson County,Missouri,29,101,48194
Knox County,Missouri,29,103,4056
Laclede County,Missouri,29,105,34814
Lafayette County,Missouri,29,107,32515
Lawrence County,Missouri,29,109,37849
Lewis County,Missouri,29,111,9418
Lincoln County,Missouri,29,113,51368
Linn County,Missouri,29,115,12536
Livingston County,Missouri,29,117,13818
McDonald County,Missouri,29,119,22847
Macon County,Missouri,29,121,15040
Madison County,Missouri,29,123,12056
Maries County,Missouri,29,125,9100
Marion County,Missouri,29,127,27131
Mercer County,Missouri,29,129,3710
Miller County,Missouri,29,131,24385
Mississippi County,Missouri,29,133,13533
Moniteau County,Missouri,29,135,14024
Monroe County,Missouri,29,137,8790
Montgomery County,Missouri,29,139,11857
Morgan County,Missouri,29,141,20220
New Madrid County,Missouri,29,143,18461
Newton County,Missouri,29,145,56790
Nodaway County,Missouri,29,147,20445
Oregon County,Missouri,29,149,10635
Osage County,Missouri,29,151,13673
Ozark County,Missouri,29,153,9586
Pemiscot County,Missouri,29,155,18140
Perry County,Missouri,29,157,18600
Pettis County,Missouri,29,159,41166
Phelps County,Missouri,29,161,41337
Pike County,Missouri,29,163,16286
Platte County,Missouri,29,165,87433
Polk County,Missouri,29,167,29882
Pulaski County,Missouri,29,169,41108
Putnam County,Missouri,29,171,4900
Ralls County,Missouri,29,173,10006
Randolph County,Missouri,29,175,23097
Ray County,Missouri,29,177,23152
Reynolds County,Missouri,29,179,6406
Ripley County,Missouri,29,181,13962
Saint Charles County,Missouri,29,183,351208
Saint Clair County,Missouri,29,185,9513
Sainte Genevieve County,Missouri,29,186,17762
Saint Francois County,Missouri,29,187,56609
Saint Louis County,Missouri,29,189,979539
Saline County,Missouri,29,195,21415
Schuyler County,Missouri,29,197,4334
Scotland County,Missouri,29,199,4672
Scott County,Missouri,29,201,38720
Shannon County,Missouri,29,203,8331
Shelby County,Missouri,29,205,6155
Stoddard County,Missouri,29,207,29408
Stone County,Missouri,29,209,31681
Sullivan County,Missouri,29,211,6558
Taney County,Missouri,29,213,48890
Texas County,Missouri,29,215,23850
Vernon County,Missouri,29,217,19979
Warren County,Missouri,29,219,31700
Washington County,Missouri,29,221,23925
Wayne County,Missouri,29,223,13281
Webster County,Missouri,29,225,35102
Worth County,Missouri,29,227,2103
Wright County,Missouri,29,229,18306
Saint Louis City,Missouri,29,510,308966
Beaverhead County,Montana,30,001,8542
Big Horn County,Montana,30,003,12455
Blaine County,Montana,30,005,6387
Broadwater County,Montana,30,007,5318
Carbon County,Montana,30,009,9803
Carter County,Montana,30,011,1240
Cascade County,Montana,30,013,78874
Chouteau County,Montana,30,015,5650
Custer County,Montana,30,017,11260
Daniels County,Montana,30,019,1678
Dawson County,Montana,30,021,8420
Deer Lodge County,Montana,30,023,9059
Fallon County,Montana,30,025,2800
Fergus County,Montana,30,027,11225
Flathead County,Montana,30,029,89319
Gallatin County,Montana,30,031,84500
Garfield County,Montana,30,033,1147
Glacier County,Montana,30,035,13089
Granite County,Montana,30,039,3003
Hill County,Montana,30,041,15710
Jefferson County,Montana,30,043,11081
Judith Basin County,Montana,30,045,2061
Lake County,Montana,30,047,28170
Lewis and Clark County,Montana,30,049,60869
Liberty County,Montana,30,051,2262
Lincoln County,Montana,30,053,19323
McCone County,Montana,30,055,1805
Madison County,Montana,30,057,7581
Meagher County,Montana,30,059,1861
Mineral County,Montana,30,061,4086
Missoula County,Montana,30,063,107005
Musselshell County,Montana,30,065,4367
Phillips County,Montana,30,071,4175
Pondera County,Montana,30,073,6093
Powder River County,Montana,30,075,1621
Powell County,Montana,30,077,5627
Prairie County,Montana,30,079,1062
Ravalli County,Montana,30,081,39850
Richland County,Montana,30,083,9561
Roosevelt County,Montana,30,085,10131
Rosebud County,Montana,30,087,9046
Sanders County,Montana,30,089,11206
Sheridan County,Montana,30,091,3339
Silver Bow County,Montana,30,093,32867
Stillwater County,Montana,30,095,8948
Sweet Grass County,Montana,30,097,3670
Teton County,Montana,30,099,6042
Toole County,Montana,30,101,4441
Valley County,Montana,30,105,7174
Wheatland County,Montana,30,107,2122
Wibaux County,Montana,30,109,933
Yellowstone County,Montana,30,111,143104
Park County,Montana,30,067,15470
Adams County,Nebraska,31,001,29736
Antelope County,Nebraska,31,003,6597
Boone County,Nebraska,31,011,5369
Box Butte County,Nebraska,31,013,11158
Boyd County,Nebraska,31,015,2022
Brown County,Nebraska,31,017,3106
Buffalo County,Nebraska,31,019,43071
Burt County,Nebraska,31,021,6813
Butler County,Nebraska,31,023,8249
Cass County,Nebraska,31,025,24880
Cedar County,Nebraska,31,027,8660
Chase County,Nebraska,31,029,3854
Cherry County,Nebraska,31,031,5664
Cheyenne County,Nebraska,31,033,9877
Clay County,Nebraska,31,035,6401
Colfax County,Nebraska,31,037,10091
Cuming County,Nebraska,31,039,9030
Custer County,Nebraska,31,041,10702
Dakota County,Nebraska,31,043,20463
Dawes County,Nebraska,31,045,8081
Dawson County,Nebraska,31,047,23645
Deuel County,Nebraska,31,049,1946
Dixon County,Nebraska,31,051,5879
Dodge County,Nebraska,31,053,35515
Douglas County,Nebraska,31,055,500670
Dundy County,Nebraska,31,057,1936
Fillmore County,Nebraska,31,059,5606
Franklin County,Nebraska,31,061,3121
Frontier County,Nebraska,31,063,2621
Furnas County,Nebraska,31,065,4841
Gage County,Nebraska,31,067,21947
Garden County,Nebraska,31,069,1963
Garfield County,Nebraska,31,071,2041
Gosper County,Nebraska,31,073,2006
Greeley County,Nebraska,31,077,2483
Hall County,Nebraska,31,079,56415
Hamilton County,Nebraska,31,081,8975
Harlan County,Nebraska,31,083,3369
Hitchcock County,Nebraska,31,087,2828
Holt County,Nebraska,31,089,10278
Howard County,Nebraska,31,093,6252
Jefferson County,Nebraska,31,095,7476
Johnson County,Nebraska,31,097,4359
Kearney County,Nebraska,31,099,6400
Keith County,Nebraska,31,101,8192
Kimball County,Nebraska,31,105,3726
Knox County,Nebraska,31,107,8443
Lancaster County,Nebraska,31,109,268988
Lincoln County,Nebraska,31,111,35244
Madison County,Nebraska,31,119,33378
Merrick County,Nebraska,31,121,7594
Morrill County,Nebraska,31,123,4946
Nance County,Nebraska,31,125,3657
Nemaha County,Nebraska,31,127,6756
Nuckolls County,Nebraska,31,129,4490
Otoe County,Nebraska,31,131,15405
Pawnee County,Nebraska,31,133,2705
Perkins County,Nebraska,31,135,2897
Phelps County,Nebraska,31,137,8888
Pierce County,Nebraska,31,139,7103
Platte County,Nebraska,31,141,31520
Polk County,Nebraska,31,143,5185
Red Willow County,Nebraska,31,145,10685
Richardson County,Nebraska,31,147,8163
Rock County,Nebraska,31,149,1561
Saline County,Nebraska,31,151,13124
Sarpy County,Nebraska,31,153,154068
Saunders County,Nebraska,31,155,20329
Scotts Bluff County,Nebraska,31,157,35786
Seward County,Nebraska,31,159,15429
Sheridan County,Nebraska,31,161,5342
Sherman County,Nebraska,31,163,3078
Sioux County,Nebraska,31,165,1332
Stanton County,Nebraska,31,167,6055
Thayer County,Nebraska,31,169,5111
Thurston County,Nebraska,31,173,6791
Valley County,Nebraska,31,175,4186
Washington County,Nebraska,31,177,19505
Wayne County,Nebraska,31,179,8151
Webster County,Nebraska,31,181,3656
York County,Nebraska,31,185,12786
Churchill County,Nevada,32,001,24382
Clark County,Nevada,32,003,1904183
Douglas County,Nevada,32,005,46534
Elko County,Nevada,32,007,47698
Eureka County,Nevada,32,011,1742
Humboldt County,Nevada,32,013,15991
Lander County,Nevada,32,015,5565
Lincoln County,Nevada,32,017,4852
Lyon County,Nevada,32,019,50899
Mineral County,Nevada,32,021,4630
Nye County,Nevada,32,023,43666
Pershing County,Nevada,32,027,4896
Storey County,Nevada,32,029,3967
Washoe County,Nevada,32,031,411579
White Pine County,Nevada,32,033,9409
Carson City,Nevada,32,510,53766
Belknap County,New Hampshire,33,001,59069
Carroll County,New Hampshire,33,003,47331
Cheshire County,New Hampshire,33,005,72242
Coos County,New Hampshire,33,007,32014
Grafton County,New Hampshire,33,009,81987
Hillsborough County,New Hampshire,33,011,392261
Merrimack County,New Hampshire,33,013,140227
Rockingham County,New Hampshire,33,015,292589
Strafford County,New Hampshire,33,017,115213
Sullivan County,New Hampshire,33,019,43036
Atlantic County,New Jersey,34,001,265698
Bergen County,New Jersey,34,003,890966
Burlington County,New Jersey,34,005,435419
Camden County,New Jersey,34,007,506188
Cape May County,New Jersey,34,009,94929
Cumberland County,New Jersey,34,011,145319
Essex County,New Jersey,34,013,760974
Gloucester County,New Jersey,34,015,282166
Hudson County,New Jersey,34,017,620713
Hunterdon County,New Jersey,34,019,124177
Mercer County,New Jersey,34,021,345534
Middlesex County,New Jersey,34,023,781158
Monmouth County,New Jersey,34,025,622479
Morris County,New Jersey,34,027,483723
Ocean County,New Jersey,34,029,565080
Passaic County,New Jersey,34,031,489330
Salem County,New Jersey,34,033,65134
Somerset County,New Jersey,34,035,317929
Sussex County,New Jersey,34,037,147955
Union County,New Jersey,34,039,525428
Warren County,New Jersey,34,041,107257
Bernalillo County,New Mexico,35,001,646912
Catron County,New Mexico,35,003,3614
Chaves County,New Mexico,35,005,62731
Colfax County,New Mexico,35,007,13298
Curry County,New Mexico,35,009,46033
De Baca County,New Mexico,35,011,1969
Dona Ana County,New Mexico,35,013,200225
Eddy County,New Mexico,35,015,52356
Grant County,New Mexico,35,017,28916
Guadalupe County,New Mexico,35,019,3956
Hidalgo County,New Mexico,35,023,4852
Lea County,New Mexico,35,025,60868
Lincoln County,New Mexico,35,027,20175
Los Alamos County,New Mexico,35,028,17924
Luna County,New Mexico,35,029,24930
McKinley County,New Mexico,35,031,70402
Mora County,New Mexico,35,033,4878
Otero County,New Mexico,35,035,61678
Quay County,New Mexico,35,037,8789
Rio Arriba County,New Mexico,35,039,39783
Roosevelt County,New Mexico,35,041,18642
Sandoval County,New Mexico,35,043,127581
San Juan County,New Mexico,35,045,126130
San Miguel County,New Mexico,35,047,27728
Santa Fe County,New Mexico,35,049,139675
Sierra County,New Mexico,35,051,11666
Socorro County,New Mexico,35,053,17327
Taos County,New Mexico,35,055,32458
Torrance County,New Mexico,35,057,15515
Union County,New Mexico,35,059,4225
Cibola County,New Mexico,35,006,25422
Valencia County,New Mexico,35,061,73477
Albany County,New York,36,001,287732
Allegany County,New York,36,003,43738
Bronx County,New York,36,005,1338297
Broome County,New York,36,007,190668
Cattaraugus County,New York,36,009,77427
Cayuga County,New York,36,011,75483
Chautauqua County,New York,36,013,128845
Chemung County,New York,36,015,82875
Chenango County,New York,36,017,49857
Clinton County,New York,36,019,74092
Columbia County,New York,36,021,60546
Cortland County,New York,36,023,45817
Delaware County,New York,36,025,46437
Dutchess County,New York,36,027,279823
Erie County,New York,36,029,892646
Essex County,New York,36,031,36693
Franklin County,New York,36,033,45270
Fulton County,New York,36,035,53690
Genesee County,New York,36,037,58985
Greene County,New York,36,039,45723
Hamilton County,New York,36,041,4833
Herkimer County,New York,36,043,63010
Jefferson County,New York,36,045,110638
Kings County,New York,36,047,2465053
Lewis County,New York,36,049,26651
Livingston County,New York,36,051,59104
Madison County,New York,36,053,67312
Monroe County,New York,36,055,716596
Montgomery County,New York,36,057,48986
Nassau County,New York,36,059,1312301
New York County,New York,36,061,1543155
Niagara County,New York,36,063,211608
Oneida County,New York,36,065,220353
Onondaga County,New York,36,067,448606
Ontario County,New York,36,069,103590
Orange County,New York,36,071,359409
Orleans County,New York,36,073,40171
Oswego County,New York,36,075,116210
Otsego County,New York,36,077,58228
Putnam County,New York,36,079,98581
Queens County,New York,36,081,2191752
Rensselaer County,New York,36,083,153278
Richmond County,New York,36,085,458361
Rockland County,New York,36,087,303556
Saint Lawrence County,New York,36,089,98528
Saratoga County,New York,36,091,214341
Schenectady County,New York,36,093,149883
Schoharie County,New York,36,095,30952
Schuyler County,New York,36,097,17847
Seneca County,New York,36,099,32269
Steuben County,New York,36,101,97311
Suffolk County,New York,36,103,1461627
Sullivan County,New York,36,105,74914
Tioga County,New York,36,107,50795
Tompkins County,New York,36,109,87562
Ulster County,New York,36,111,175217
Warren County,New York,36,113,64330
Washington County,New York,36,115,59345
Wayne County,New York,36,117,91923
Westchester County,New York,36,119,922297
Wyoming County,New York,36,121,37978
Yates County,New York,36,123,24057
Alamance County,North Carolina,37,001,145556
Alexander County,North Carolina,37,003,36475
Alleghany County,North Carolina,37,005,10827
Anson County,North Carolina,37,007,24333
Ashe County,North Carolina,37,009,26717
Avery County,North Carolina,37,011,15575
Beaufort County,North Carolina,37,013,46892
Bertie County,North Carolina,37,015,20140
Bladen County,North Carolina,37,017,34167
Brunswick County,North Carolina,37,019,104402
Buncombe County,North Carolina,37,021,230123
Burke County,North Carolina,37,023,87832
Cabarrus County,North Carolina,37,025,172644
Caldwell County,North Carolina,37,027,81249
Camden County,North Carolina,37,029,9771
Carteret County,North Carolina,37,031,64605
Caswell County,North Carolina,37,033,22181
Catawba County,North Carolina,37,035,151606
Chatham County,North Carolina,37,037,61745
Cherokee County,North Carolina,37,039,27002
Chowan County,North Carolina,37,041,14348
Clay County,North Carolina,37,043,10380
Cleveland County,North Carolina,37,045,95303
Columbus County,North Carolina,37,047,55075
Craven County,North Carolina,37,049,97270
Cumberland County,North Carolina,37,051,302057
Currituck County,North Carolina,37,053,23269
Dare County,North Carolina,37,055,33510
Davidson County,North Carolina,37,057,159535
Davie County,North Carolina,37,059,40623
Duplin County,North Carolina,37,061,56918
Durham County,North Carolina,37,063,251042
Edgecombe County,North Carolina,37,065,54821
Forsyth County,North Carolina,37,067,337697
Franklin County,North Carolina,37,069,57996
Gaston County,North Carolina,37,071,201413
Gates County,North Carolina,37,073,11990
Graham County,North Carolina,37,075,8622
Granville County,North Carolina,37,077,55344
Greene County,North Carolina,37,079,19074
Guilford County,North Carolina,37,081,469463
Halifax County,North Carolina,37,083,53303
Harnett County,North Carolina,37,085,108621
Haywood County,North Carolina,37,087,57839
Henderson County,North Carolina,37,089,103994
Hertford County,North Carolina,37,091,22633
Hoke County,North Carolina,37,093,44629
Hyde County,North Carolina,37,095,4882
Iredell County,North Carolina,37,097,155724
Jackson County,North Carolina,37,099,35995
Johnston County,North Carolina,37,101,163554
Jones County,North Carolina,37,103,9894
Lee County,North Carolina,37,105,55956
Lenoir County,North Carolina,37,107,58112
Lincoln County,North Carolina,37,109,76218
McDowell County,North Carolina,37,111,43761
Macon County,North Carolina,37,113,33265
Madison County,North Carolina,37,115,19664
Martin County,North Carolina,37,117,24121
Mecklenburg County,North Carolina,37,119,889923
Mitchell County,North Carolina,37,121,15232
Montgomery County,North Carolina,37,123,26437
Moore County,North Carolina,37,125,86252
Nash County,North Carolina,37,127,93058
New Hanover County,North Carolina,37,129,196095
Northampton County,North Carolina,37,131,21371
Onslow County,North Carolina,37,133,156195
Orange County,North Carolina,37,135,121568
Pamlico County,North Carolina,37,137,12439
Pasquotank County,North Carolina,37,139,38228
Pender County,North Carolina,37,141,50135
Perquimans County,North Carolina,37,143,13114
Person County,North Carolina,37,145,38562
Pitt County,North Carolina,37,147,158574
Polk County,North Carolina,37,149,20055
Randolph County,North Carolina,37,151,139086
Richmond County,North Carolina,37,153,45212
Robeson County,North Carolina,37,155,129366
Rockingham County,North Carolina,37,157,92253
Rowan County,North Carolina,37,159,132325
Rutherford County,North Carolina,37,161,65584
Sampson County,North Carolina,37,163,62358
Scotland County,North Carolina,37,165,34643
Stanly County,North Carolina,37,167,58031
Stokes County,North Carolina,37,169,46782
Surry County,North Carolina,37,171,72429
Swain County,North Carolina,37,173,13682
Transylvania County,North Carolina,37,175,31826
Tyrrell County,North Carolina,37,177,3738
Union County,North Carolina,37,179,194949
Vance County,North Carolina,37,181,44523
Wake County,North Carolina,37,183,858079
Warren County,North Carolina,37,185,20367
Washington County,North Carolina,37,187,13030
Watauga County,North Carolina,37,189,44791
Wayne County,North Carolina,37,191,117752
Wilkes County,North Carolina,37,193,68171
Wilson County,North Carolina,37,195,78622
Yadkin County,North Carolina,37,197,37857
Yancey County,North Carolina,37,199,17696
Adams County,North Dakota,38,001,2269
Barnes County,North Dakota,38,003,10491
Benson County,North Dakota,38,005,6556
Bottineau County,North Dakota,38,009,6121
Bowman County,North Dakota,38,011,3047
Burke County,North Dakota,38,013,1952
Burleigh County,North Dakota,38,015,77681
Cass County,North Dakota,38,017,142806
Cavalier County,North Dakota,38,019,3885
Dickey County,North Dakota,38,021,4966
Divide County,North Dakota,38,023,2006
Dunn County,North Dakota,38,025,3462
Eddy County,North Dakota,38,027,2322
Emmons County,North Dakota,38,029,3509
Foster County,North Dakota,38,031,3295
Golden Valley County,North Dakota,38,033,1489
Grand Forks County,North Dakota,38,035,62389
Grant County,North Dakota,38,037,2380
Griggs County,North Dakota,38,039,2348
Hettinger County,North Dakota,38,041,2408
Kidder County,North Dakota,38,043,2468
LaMoure County,North Dakota,38,045,4101
Logan County,North Dakota,38,047,1949
McHenry County,North Dakota,38,049,5344
McIntosh County,North Dakota,38,051,2716
McKenzie County,North Dakota,38,053,6158
McLean County,North Dakota,38,055,8726
Mercer County,North Dakota,38,057,8277
Morton County,North Dakota,38,059,26582
Mountrail County,North Dakota,38,061,7327
Nelson County,North Dakota,38,063,3016
Oliver County,North Dakota,38,065,1761
Pembina County,North Dakota,38,067,7205
Pierce County,North Dakota,38,069,4133
Ramsey County,North Dakota,38,071,10898
Ransom County,North Dakota,38,073,5354
Renville County,North Dakota,38,075,2385
Richland County,North Dakota,38,077,15314
Rolette County,North Dakota,38,079,13637
Sargent County,North Dakota,38,081,3864
Sheridan County,North Dakota,38,083,1263
Sioux County,North Dakota,38,085,4076
Stark County,North Dakota,38,089,23188
Steele County,North Dakota,38,091,1960
Stutsman County,North Dakota,38,093,19379
Towner County,North Dakota,38,095,2211
Traill County,North Dakota,38,097,7853
Walsh County,North Dakota,38,099,10995
Ward County,North Dakota,38,101,58535
Wells County,North Dakota,38,103,4140
Williams County,North Dakota,38,105,21664
Adams County,Ohio,39,001,28266
Allen County,Ohio,39,003,101989
Ashland County,Ohio,39,005,50993
Ashtabula County,Ohio,39,007,98098
Athens County,Ohio,39,009,55557
Auglaize County,Ohio,39,011,45257
Belmont County,Ohio,39,013,66449
Brown County,Ohio,39,015,44134
Butler County,Ohio,39,017,353575
Carroll County,Ohio,39,019,28584
Champaign County,Ohio,39,021,39302
Clark County,Ohio,39,023,135054
Clermont County,Ohio,39,025,194858
Clinton County,Ohio,39,027,41163
Columbiana County,Ohio,39,029,103884
Coshocton County,Ohio,39,031,36467
Crawford County,Ohio,39,033,43259
Cuyahoga County,Ohio,39,035,1260508
Darke County,Ohio,39,037,52210
Defiance County,Ohio,39,039,38335
Delaware County,Ohio,39,041,167439
Erie County,Ohio,39,043,75443
Fairfield County,Ohio,39,045,142269
Fayette County,Ohio,39,047,28355
Franklin County,Ohio,39,049,1129154
Fulton County,Ohio,39,051,42204
Gallia County,Ohio,39,053,30150
Geauga County,Ohio,39,055,92731
Greene County,Ohio,39,057,152196
Guernsey County,Ohio,39,059,39530
Hamilton County,Ohio,39,061,784093
Hancock County,Ohio,39,063,72864
Hardin County,Ohio,39,065,29960
Harrison County,Ohio,39,067,15539
Henry County,Ohio,39,069,27904
Highland County,Ohio,39,071,43006
Hocking County,Ohio,39,073,28570
Holmes County,Ohio,39,075,41350
Huron County,Ohio,39,077,58894
Jackson County,Ohio,39,079,32841
Jefferson County,Ohio,39,081,67651
Knox County,Ohio,39,083,57259
Lake County,Ohio,39,085,226805
Lawrence County,Ohio,39,087,61825
Licking County,Ohio,39,089,161125
Logan County,Ohio,39,091,45345
Lorain County,Ohio,39,093,290849
Lucas County,Ohio,39,095,432916
Madison County,Ohio,39,097,38539
Mahoning County,Ohio,39,099,233118
Marion County,Ohio,39,101,61307
Medina County,Ohio,39,103,169702
Meigs County,Ohio,39,105,23375
Mercer County,Ohio,39,107,40423
Miami County,Ohio,39,109,101069
Monroe County,Ohio,39,111,14564
Montgomery County,Ohio,39,113,515734
Morgan County,Ohio,39,115,14898
Morrow County,Ohio,39,117,34223
Muskingum County,Ohio,39,119,83570
Noble County,Ohio,39,121,12073
Ottawa County,Ohio,39,123,40924
Paulding County,Ohio,39,125,19315
Perry County,Ohio,39,127,35526
Pickaway County,Ohio,39,129,50665
Pike County,Ohio,39,131,28256
Portage County,Ohio,39,133,153554
Preble County,Ohio,39,135,41770
Putnam County,Ohio,39,137,34099
Richland County,Ohio,39,139,118257
Ross County,Ohio,39,141,71291
Sandusky County,Ohio,39,143,60043
Scioto County,Ohio,39,145,75859
Seneca County,Ohio,39,147,54442
Shelby County,Ohio,39,149,48510
Stark County,Ohio,39,151,366939
Summit County,Ohio,39,153,534074
Trumbull County,Ohio,39,155,207276
Tuscarawas County,Ohio,39,157,91354
Union County,Ohio,39,159,48452
Van Wert County,Ohio,39,161,28201
Vinton County,Ohio,39,163,13275
Warren County,Ohio,39,165,204586
Washington County,Ohio,39,167,60160
Wayne County,Ohio,39,169,110966
Williams County,Ohio,39,171,36694
Wood County,Ohio,39,173,118018
Wyandot County,Ohio,39,175,22218
Adair County,Oklahoma,40,001,22111
Alfalfa County,Oklahoma,40,003,4526
Atoka County,Oklahoma,40,005,12719
Beaver County,Oklahoma,40,007,5458
Beckham County,Oklahoma,40,009,20674
Blaine County,Oklahoma,40,011,9227
Bryan County,Oklahoma,40,013,40703
Caddo County,Oklahoma,40,015,26920
Canadian County,Oklahoma,40,017,110181
Carter County,Oklahoma,40,019,46373
Cherokee County,Oklahoma,40,021,44983
Choctaw County,Oklahoma,40,023,14920
Cimarron County,Oklahoma,40,025,2436
Cleveland County,Oklahoma,40,027,240126
Coal County,Oklahoma,40,029,5744
Comanche County,Oklahoma,40,031,110938
Cotton County,Oklahoma,40,033,5962
Craig County,Oklahoma,40,035,14053
Creek County,Oklahoma,40,037,68581
Custer County,Oklahoma,40,039,25561
Delaware County,Oklahoma,40,041,40814
Dewey County,Oklahoma,40,043,4654
Ellis County,Oklahoma,40,045,3965
Garfield County,Oklahoma,40,047,58203
Garvin County,Oklahoma,40,049,27000
Grady County,Oklahoma,40,051,51187
Grant County,Oklahoma,40,053,4453
Greer County,Oklahoma,40,055,4932
Harmon County,Oklahoma,40,057,2689
Harper County,Oklahoma,40,059,3572
Haskell County,Oklahoma,40,061,12522
Hughes County,Oklahoma,40,063,12093
Jackson County,Oklahoma,40,065,25171
Jefferson County,Oklahoma,40,067,6187
Johnston County,Oklahoma,40,069,10498
Kay County,Oklahoma,40,071,45496
Kingfisher County,Oklahoma,40,073,14707
Kiowa County,Oklahoma,40,075,9182
Latimer County,Oklahoma,40,077,10383
Le Flore County,Oklahoma,40,079,48558
Lincoln County,Oklahoma,40,081,33645
Logan County,Oklahoma,40,083,39656
Love County,Oklahoma,40,085,9235
McClain County,Oklahoma,40,087,33579
McCurtain County,Oklahoma,40,089,32353
McIntosh County,Oklahoma,40,091,19752
Major County,Oklahoma,40,093,7413
Marshall County,Oklahoma,40,095,15444
Mayes County,Oklahoma,40,097,40451
Murray County,Oklahoma,40,099,12919
Muskogee County,Oklahoma,40,101,67017
Noble County,Oklahoma,40,103,11329
Nowata County,Oklahoma,40,105,10347
Okfuskee County,Oklahoma,40,107,11098
Oklahoma County,Oklahoma,40,109,698550
Okmulgee County,Oklahoma,40,111,38910
Osage County,Oklahoma,40,113,45642
Ottawa County,Oklahoma,40,115,30787
Pawnee County,Oklahoma,40,117,16402
Payne County,Oklahoma,40,119,68604
Pittsburg County,Oklahoma,40,121,42551
Pontotoc County,Oklahoma,40,123,36036
Pottawatomie County,Oklahoma,40,125,66123
Pushmataha County,Oklahoma,40,127,11318
Roger Mills County,Oklahoma,40,129,3526
Rogers County,Oklahoma,40,131,85035
Seminole County,Oklahoma,40,133,24765
Sequoyah County,Oklahoma,40,135,41593
Stephens County,Oklahoma,40,137,44029
Texas County,Oklahoma,40,139,19747
Tillman County,Oklahoma,40,141,7759
Tulsa County,Oklahoma,40,143,586417
Wagoner County,Oklahoma,40,145,71321
Washington County,Oklahoma,40,147,50116
Washita County,Oklahoma,40,149,11447
Woods County,Oklahoma,40,151,7574
Woodward County,Oklahoma,40,153,19164
Baker County,Oregon,41,001,15731
Benton County,Oregon,41,003,79717
Clackamas County,Oregon,41,005,371306
Clatsop County,Oregon,41,007,36005
Columbia County,Oregon,41,009,48895
Coos County,Oregon,41,011,61858
Crook County,Oregon,41,013,21116
Curry County,Oregon,41,015,22245
Deschutes County,Oregon,41,017,155830
Douglas County,Oregon,41,019,106397
Gilliam County,Oregon,41,021,1867
Grant County,Oregon,41,023,7272
Harney County,Oregon,41,025,7222
Hood River County,Oregon,41,027,21795
Jackson County,Oregon,41,029,199581
Jefferson County,Oregon,41,031,21116
Josephine County,Oregon,41,033,81328
Klamath County,Oregon,41,035,65315
Lake County,Oregon,41,037,7510
Lane County,Oregon,41,039,341796
Lincoln County,Oregon,41,041,45407
Linn County,Oregon,41,043,114496
Malheur County,Oregon,41,045,28279
Marion County,Oregon,41,047,303701
Morrow County,Oregon,41,049,11078
Multnomah County,Oregon,41,051,710648
Polk County,Oregon,41,053,73039
Sherman County,Oregon,41,055,1880
Tillamook County,Oregon,41,057,24375
Umatilla County,Oregon,41,059,71560
Union County,Oregon,41,061,24980
Wallowa County,Oregon,41,063,6894
Wasco County,Oregon,41,065,24299
Washington County,Oregon,41,067,518581
Wheeler County,Oregon,41,069,1214
Yamhill County,Oregon,41,071,93087
Adams County,Pennsylvania,42,001,96924
Allegheny County,Pennsylvania,42,003,1190701
Armstrong County,Pennsylvania,42,005,68283
Beaver County,Pennsylvania,42,007,167553
Bedford County,Pennsylvania,42,009,49139
Berks County,Pennsylvania,42,011,397292
Blair County,Pennsylvania,42,013,123433
Bradford County,Pennsylvania,42,015,61443
Bucks County,Pennsylvania,42,017,616057
Butler County,Pennsylvania,42,019,178762
Cambria County,Pennsylvania,42,021,136683
Cameron County,Pennsylvania,42,023,5066
Carbon County,Pennsylvania,42,025,64091
Centre County,Pennsylvania,42,027,134388
Chester County,Pennsylvania,42,029,483212
Clarion County,Pennsylvania,42,031,38025
Clearfield County,Pennsylvania,42,033,77429
Clinton County,Pennsylvania,42,035,36211
Columbia County,Pennsylvania,42,037,62804
Crawford County,Pennsylvania,42,039,85051
Cumberland County,Pennsylvania,42,041,219636
Dauphin County,Pennsylvania,42,043,260093
Delaware County,Pennsylvania,42,045,535576
Elk County,Pennsylvania,42,047,31825
Erie County,Pennsylvania,42,049,267196
Fayette County,Pennsylvania,42,051,133959
Forest County,Pennsylvania,42,053,5334
Franklin County,Pennsylvania,42,055,145009
Fulton County,Pennsylvania,42,057,14690
Greene County,Pennsylvania,42,059,35289
Huntingdon County,Pennsylvania,42,061,40656
Indiana County,Pennsylvania,42,063,83774
Jefferson County,Pennsylvania,42,065,44506
Juniata County,Pennsylvania,42,067,24075
Lackawanna County,Pennsylvania,42,069,206473
Lancaster County,Pennsylvania,42,071,500928
Lawrence County,Pennsylvania,42,073,88627
Lebanon County,Pennsylvania,42,075,128590
