County,State,State_FIPS,County_FIPS,total_population_for_poverty
Benton County,Indiana,18,007,8546.0
Blackford County,Indiana,18,009,11953.0
Boone County,Indiana,18,011,62293.0
Brown County,Indiana,18,013,14841.0
Carroll County,Indiana,18,015,19796.0
Cass County,Indiana,18,017,37299.0
Clark County,Indiana,18,019,113021.0
Clay County,Indiana,18,021,25875.0
Clinton County,Indiana,18,023,31596.0
Crawford County,Indiana,18,025,10412.0
Daviess County,Indiana,18,027,32248.0
Dearborn County,Indiana,18,029,48758.0
Decatur County,Indiana,18,031,25968.0
DeKalb County,Indiana,18,033,41988.0
Delaware County,Indiana,18,035,108823.0
Dubois County,Indiana,18,037,41456.0
Elkhart County,Indiana,18,039,198936.0
Fayette County,Indiana,18,041,23014.0
Floyd County,Indiana,18,043,75023.0
Fountain County,Indiana,18,045,16208.0
Franklin County,Indiana,18,047,22751.0
Fulton County,Indiana,18,049,19915.0
Gibson County,Indiana,18,051,32727.0
Grant County,Indiana,18,053,62294.0
Greene County,Indiana,18,055,31993.0
Hamilton County,Indiana,18,057,307705.0
Hancock County,Indiana,18,059,72048.0
Harrison County,Indiana,18,061,38900.0
Hendricks County,Indiana,18,063,155039.0
Henry County,Indiana,18,065,45046.0
Howard County,Indiana,18,067,81113.0
Huntington County,Indiana,18,069,34889.0
Jackson County,Indiana,18,071,42740.0
Jasper County,Indiana,18,073,32373.0
Jay County,Indiana,18,075,20693.0
Jefferson County,Indiana,18,077,29671.0
Jennings County,Indiana,18,079,27411.0
Johnson County,Indiana,18,081,146807.0
Knox County,Indiana,18,083,35266.0
Kosciusko County,Indiana,18,085,76879.0
LaGrange County,Indiana,18,087,38265.0
Lake County,Indiana,18,089,482411.0
LaPorte County,Indiana,18,091,102126.0
Lawrence County,Indiana,18,093,44723.0
Madison County,Indiana,18,095,123108.0
Marion County,Indiana,18,097,920904.0
Marshall County,Indiana,18,099,46000.0
Martin County,Indiana,18,101,9971.0
Miami County,Indiana,18,103,33610.0
Monroe County,Indiana,18,105,129312.0
Montgomery County,Indiana,18,107,36733.0
Morgan County,Indiana,18,109,68188.0
Newton County,Indiana,18,111,13805.0
Noble County,Indiana,18,113,46420.0
Ohio County,Indiana,18,115,5780.0
Orange County,Indiana,18,117,19218.0
Owen County,Indiana,18,119,20689.0
Parke County,Indiana,18,121,15479.0
Perry County,Indiana,18,123,17415.0
Pike County,Indiana,18,125,12207.0
Porter County,Indiana,18,127,163173.0
Posey County,Indiana,18,129,25292.0
Pulaski County,Indiana,18,131,12599.0
Putnam County,Indiana,18,133,31918.0
Randolph County,Indiana,18,135,24710.0
Ripley County,Indiana,18,137,27855.0
Rush County,Indiana,18,139,16523.0
Saint Joseph County,Indiana,18,141,256798.0
Scott County,Indiana,18,143,23270.0
Shelby County,Indiana,18,145,43412.0
Spencer County,Indiana,18,147,20319.0
Starke County,Indiana,18,149,22868.0
Steuben County,Indiana,18,151,32825.0
Sullivan County,Indiana,18,153,18769.0
Switzerland County,Indiana,18,155,10470.0
Tippecanoe County,Indiana,18,157,169937.0
Tipton County,Indiana,18,159,15031.0
Union County,Indiana,18,161,7099.0
Vanderburgh County,Indiana,18,163,175128.0
Vermillion County,Indiana,18,165,15369.0
Vigo County,Indiana,18,167,98629.0
Wabash County,Indiana,18,169,29935.0
Warren County,Indiana,18,171,8049.0
Warrick County,Indiana,18,173,60540.0
Washington County,Indiana,18,175,27478.0
Wayne County,Indiana,18,177,64308.0
Wells County,Indiana,18,179,27257.0
White County,Indiana,18,181,23904.0
Whitley County,Indiana,18,183,32946.0
Adair County,Iowa,19,001,6953.0
Adams County,Iowa,19,003,3716.0
Allamakee County,Iowa,19,005,13590.0
Appanoose County,Iowa,19,007,12347.0
Audubon County,Iowa,19,009,5515.0
Benton County,Iowa,19,011,25201.0
Black Hawk County,Iowa,19,013,127519.0
Boone County,Iowa,19,015,25811.0
Bremer County,Iowa,19,017,23084.0
Buchanan County,Iowa,19,019,20780.0
Buena Vista County,Iowa,19,021,19313.0
Butler County,Iowa,19,023,14540.0
Calhoun County,Iowa,19,025,9029.0
Carroll County,Iowa,19,027,20029.0
Cass County,Iowa,19,029,13067.0
Cedar County,Iowa,19,031,18091.0
Cerro Gordo County,Iowa,19,033,42071.0
Cherokee County,Iowa,19,035,10982.0
Chickasaw County,Iowa,19,037,11964.0
Clarke County,Iowa,19,039,9061.0
Clay County,Iowa,19,041,15966.0
Clayton County,Iowa,19,043,17420.0
Clinton County,Iowa,19,045,46524.0
Crawford County,Iowa,19,047,16911.0
Dallas County,Iowa,19,049,80346.0
Davis County,Iowa,19,051,8708.0
Decatur County,Iowa,19,053,7348.0
Delaware County,Iowa,19,055,17024.0
Des Moines County,Iowa,19,057,39114.0
Dickinson County,Iowa,19,059,16711.0
Dubuque County,Iowa,19,061,92756.0
Emmet County,Iowa,19,063,8771.0
Fayette County,Iowa,19,065,19373.0
Floyd County,Iowa,19,067,15665.0
Franklin County,Iowa,19,069,10178.0
Fremont County,Iowa,19,071,6799.0
Greene County,Iowa,19,073,8891.0
Grundy County,Iowa,19,075,12095.0
Guthrie County,Iowa,19,077,10539.0
Hamilton County,Iowa,19,079,14986.0
Hancock County,Iowa,19,081,10771.0
Hardin County,Iowa,19,083,16333.0
Harrison County,Iowa,19,085,13902.0
Henry County,Iowa,19,087,18421.0
Howard County,Iowa,19,089,9067.0
Humboldt County,Iowa,19,091,9439.0
Ida County,Iowa,19,093,6812.0
Iowa County,Iowa,19,095,15869.0
Jackson County,Iowa,19,097,19078.0
Jasper County,Iowa,19,099,34911.0
Jefferson County,Iowa,19,101,16520.0
Johnson County,Iowa,19,103,136123.0
Jones County,Iowa,19,105,19229.0
Keokuk County,Iowa,19,107,10068.0
Kossuth County,Iowa,19,109,14880.0
Lee County,Iowa,19,111,33734.0
Linn County,Iowa,19,113,214425.0
Louisa County,Iowa,19,115,11090.0
Lucas County,Iowa,19,117,8384.0
Lyon County,Iowa,19,119,11579.0
Madison County,Iowa,19,121,15496.0
Mahaska County,Iowa,19,123,21655.0
Marion County,Iowa,19,125,31462.0
Marshall County,Iowa,19,127,39362.0
Mills County,Iowa,19,129,14701.0
Mitchell County,Iowa,19,131,10428.0
Monona County,Iowa,19,133,8633.0
Monroe County,Iowa,19,135,7771.0
Montgomery County,Iowa,19,137,10014.0
Muscatine County,Iowa,19,139,42180.0
O'Brien County,Iowa,19,141,13645.0
Osceola County,Iowa,19,143,6045.0
Page County,Iowa,19,145,14395.0
Palo Alto County,Iowa,19,147,8753.0
Plymouth County,Iowa,19,149,24618.0
Pocahontas County,Iowa,19,151,6808.0
Polk County,Iowa,19,153,458358.0
Pottawattamie County,Iowa,19,155,90763.0
Poweshiek County,Iowa,19,157,16645.0
Ringgold County,Iowa,19,159,4770.0
Sac County,Iowa,19,161,9717.0
Scott County,Iowa,19,163,168112.0
Shelby County,Iowa,19,165,11542.0
Sioux County,Iowa,19,167,32269.0
Story County,Iowa,19,169,85681.0
Tama County,Iowa,19,171,16728.0
Taylor County,Iowa,19,173,6081.0
Union County,Iowa,19,175,12204.0
Van Buren County,Iowa,19,177,7231.0
Wapello County,Iowa,19,179,34472.0
Warren County,Iowa,19,181,46712.0
Washington County,Iowa,19,183,21710.0
Wayne County,Iowa,19,185,6295.0
Webster County,Iowa,19,187,34130.0
Winnebago County,Iowa,19,189,9880.0
Winneshiek County,Iowa,19,191,18233.0
Woodbury County,Iowa,19,193,99489.0
Worth County,Iowa,19,195,7339.0
Wright County,Iowa,19,197,12608.0
Allen County,Kansas,20,001,12235.0
Anderson County,Kansas,20,003,7730.0
Atchison County,Kansas,20,005,15145.0
Barber County,Kansas,20,007,4841.0
Barton County,Kansas,20,009,26535.0
Bourbon County,Kansas,20,011,14264.0
Brown County,Kansas,20,013,9636.0
Butler County,Kansas,20,015,63409.0
Chase County,Kansas,20,017,2569.0
Chautauqua County,Kansas,20,019,3358.0
Cherokee County,Kansas,20,021,20206.0
Cheyenne County,Kansas,20,023,2642.0
Clark County,Kansas,20,025,2031.0
Clay County,Kansas,20,027,8054.0
Cloud County,Kansas,20,029,8743.0
Coffey County,Kansas,20,031,8202.0
Comanche County,Kansas,20,033,1662.0
Cowley County,Kansas,20,035,33568.0
Crawford County,Kansas,20,037,37234.0
Decatur County,Kansas,20,039,2807.0
Dickinson County,Kansas,20,041,18769.0
Doniphan County,Kansas,20,043,7123.0
Douglas County,Kansas,20,045,109199.0
Edwards County,Kansas,20,047,2833.0
Elk County,Kansas,20,049,2541.0
Ellis County,Kansas,20,051,27699.0
Ellsworth County,Kansas,20,053,5413.0
Finney County,Kansas,20,055,36540.0
Ford County,Kansas,20,057,33876.0
Franklin County,Kansas,20,059,24850.0
Geary County,Kansas,20,061,34806.0
Gove County,Kansas,20,063,2580.0
Graham County,Kansas,20,065,2508.0
Grant County,Kansas,20,067,7633.0
Gray County,Kansas,20,069,5917.0
Greeley County,Kansas,20,071,1180.0
Greenwood County,Kansas,20,073,6112.0
Hamilton County,Kansas,20,075,2621.0
Harper County,Kansas,20,077,5586.0
Harvey County,Kansas,20,079,33322.0
Haskell County,Kansas,20,081,4032.0
Hodgeman County,Kansas,20,083,1840.0
Jackson County,Kansas,20,085,13126.0
Jefferson County,Kansas,20,087,18498.0
Jewell County,Kansas,20,089,2904.0
Johnson County,Kansas,20,091,573135.0
Kearny County,Kansas,20,093,3784.0
Kingman County,Kansas,20,095,7433.0
Kiowa County,Kansas,20,097,2336.0
Labette County,Kansas,20,099,20117.0
Lane County,Kansas,20,101,1690.0
Leavenworth County,Kansas,20,103,73415.0
Lincoln County,Kansas,20,105,2987.0
Linn County,Kansas,20,107,9510.0
Logan County,Kansas,20,109,2751.0
Lyon County,Kansas,20,111,31748.0
McPherson County,Kansas,20,113,27461.0
Marion County,Kansas,20,115,11317.0
Marshall County,Kansas,20,117,9648.0
Meade County,Kansas,20,119,4171.0
Miami County,Kansas,20,121,32225.0
Mitchell County,Kansas,20,123,5951.0
Montgomery County,Kansas,20,125,32534.0
Morris County,Kansas,20,127,5512.0
Morton County,Kansas,20,129,2846.0
Nemaha County,Kansas,20,131,9770.0
Neosho County,Kansas,20,133,15681.0
Ness County,Kansas,20,135,2932.0
Norton County,Kansas,20,137,4709.0
Osage County,Kansas,20,139,15661.0
Osborne County,Kansas,20,141,3573.0
Ottawa County,Kansas,20,143,5836.0
Pawnee County,Kansas,20,145,5699.0
Phillips County,Kansas,20,147,5326.0
Pottawatomie County,Kansas,20,149,22866.0
Pratt County,Kansas,20,151,9280.0
Rawlins County,Kansas,20,153,2459.0
Reno County,Kansas,20,155,60494.0
Republic County,Kansas,20,157,4601.0
Rice County,Kansas,20,159,9156.0
Riley County,Kansas,20,161,65961.0
Rooks County,Kansas,20,163,4943.0
Rush County,Kansas,20,165,3048.0
Russell County,Kansas,20,167,6870.0
Saline County,Kansas,20,169,53810.0
Scott County,Kansas,20,171,4896.0
Sedgwick County,Kansas,20,173,503490.0
Seward County,Kansas,20,175,22403.0
Shawnee County,Kansas,20,177,173828.0
Sheridan County,Kansas,20,179,2470.0
Sherman County,Kansas,20,181,5868.0
Smith County,Kansas,20,183,3622.0
Stafford County,Kansas,20,185,4089.0
Stanton County,Kansas,20,187,2079.0
Stevens County,Kansas,20,189,5643.0
Sumner County,Kansas,20,191,22792.0
Thomas County,Kansas,20,193,7477.0
Trego County,Kansas,20,195,2816.0
Wabaunsee County,Kansas,20,197,6784.0
Wallace County,Kansas,20,199,1571.0
Washington County,Kansas,20,201,5408.0
Wichita County,Kansas,20,203,2130.0
Wilson County,Kansas,20,205,8601.0
Woodson County,Kansas,20,207,3114.0
Wyandotte County,Kansas,20,209,161559.0
Adair County,Kentucky,21,001,17963.0
Allen County,Kentucky,21,003,20379.0
Anderson County,Kentucky,21,005,21818.0
Ballard County,Kentucky,21,007,7904.0
Barren County,Kentucky,21,009,42460.0
Bath County,Kentucky,21,011,12050.0
Bell County,Kentucky,21,013,26524.0
Boone County,Kentucky,21,015,126405.0
Bourbon County,Kentucky,21,017,19685.0
Boyd County,Kentucky,21,019,46336.0
Boyle County,Kentucky,21,021,26733.0
Bracken County,Kentucky,21,023,8252.0
Breathitt County,Kentucky,21,025,12999.0
Breckinridge County,Kentucky,21,027,19563.0
Bullitt County,Kentucky,21,029,77962.0
Butler County,Kentucky,21,031,12433.0
Caldwell County,Kentucky,21,033,12616.0
Calloway County,Kentucky,21,035,34871.0
Campbell County,Kentucky,21,037,88483.0
Carlisle County,Kentucky,21,039,4817.0
Carroll County,Kentucky,21,041,10272.0
Carter County,Kentucky,21,043,26567.0
Casey County,Kentucky,21,045,15415.0
Christian County,Kentucky,21,047,65988.0
Clark County,Kentucky,21,049,35150.0
Clay County,Kentucky,21,051,19250.0
Clinton County,Kentucky,21,053,10055.0
Crittenden County,Kentucky,21,055,8907.0
Cumberland County,Kentucky,21,057,6629.0
Daviess County,Kentucky,21,059,96300.0
Edmonson County,Kentucky,21,061,11935.0
Elliott County,Kentucky,21,063,6234.0
Estill County,Kentucky,21,065,14249.0
Fayette County,Kentucky,21,067,301778.0
Fleming County,Kentucky,21,069,14452.0
Floyd County,Kentucky,21,071,36823.0
Franklin County,Kentucky,21,073,48111.0
Fulton County,Kentucky,21,075,5830.0
Gallatin County,Kentucky,21,077,8438.0
Garrard County,Kentucky,21,079,17083.0
Grant County,Kentucky,21,081,24183.0
Graves County,Kentucky,21,083,36638.0
Grayson County,Kentucky,21,085,25767.0
Green County,Kentucky,21,087,10903.0
Greenup County,Kentucky,21,089,35469.0
Hancock County,Kentucky,21,091,8610.0
Hardin County,Kentucky,21,093,104593.0
Harlan County,Kentucky,21,095,26865.0
Harrison County,Kentucky,21,097,18277.0
Hart County,Kentucky,21,099,18228.0
Henderson County,Kentucky,21,101,45256.0
Henry County,Kentucky,21,103,15562.0
Hickman County,Kentucky,21,105,4437.0
Hopkins County,Kentucky,21,107,44702.0
Jackson County,Kentucky,21,109,13247.0
Jefferson County,Kentucky,21,111,748423.0
Jessamine County,Kentucky,21,113,49682.0
Johnson County,Kentucky,21,115,22537.0
Kenton County,Kentucky,21,117,161292.0
Knott County,Kentucky,21,119,14962.0
Knox County,Kentucky,21,121,30488.0
Larue County,Kentucky,21,123,13670.0
Laurel County,Kentucky,21,125,58934.0
Lawrence County,Kentucky,21,127,15689.0
Lee County,Kentucky,21,129,6087.0
Leslie County,Kentucky,21,131,10345.0
Letcher County,Kentucky,21,133,22739.0
Lewis County,Kentucky,21,135,13361.0
Lincoln County,Kentucky,21,137,23914.0
Livingston County,Kentucky,21,139,9174.0
Logan County,Kentucky,21,141,26462.0
Lyon County,Kentucky,21,143,6849.0
McCracken County,Kentucky,21,145,63699.0
McCreary County,Kentucky,21,147,16185.0
McLean County,Kentucky,21,149,9232.0
Madison County,Kentucky,21,151,81902.0
Magoffin County,Kentucky,21,153,12599.0
Marion County,Kentucky,21,155,18527.0
Marshall County,Kentucky,21,157,30503.0
Martin County,Kentucky,21,159,10690.0
Mason County,Kentucky,21,161,16733.0
Meade County,Kentucky,21,163,28137.0
Menifee County,Kentucky,21,165,6265.0
Mercer County,Kentucky,21,167,21171.0
Metcalfe County,Kentucky,21,169,9869.0
Monroe County,Kentucky,21,171,10508.0
Montgomery County,Kentucky,21,173,27158.0
Morgan County,Kentucky,21,175,11539.0
Muhlenberg County,Kentucky,21,177,30262.0
Nelson County,Kentucky,21,179,44676.0
Nicholas County,Kentucky,21,181,6915.0
Ohio County,Kentucky,21,183,23583.0
Oldham County,Kentucky,21,185,60663.0
Owen County,Kentucky,21,187,10527.0
Owsley County,Kentucky,21,189,4400.0
Pendleton County,Kentucky,21,191,14345.0
Perry County,Kentucky,21,193,26438.0
Pike County,Kentucky,21,195,60489.0
Powell County,Kentucky,21,197,11919.0
Pulaski County,Kentucky,21,199,62864.0
Robertson County,Kentucky,21,201,2099.0
Rockcastle County,Kentucky,21,203,16487.0
Rowan County,Kentucky,21,205,21274.0
Russell County,Kentucky,21,207,17476.0
Scott County,Kentucky,21,209,50686.0
Shelby County,Kentucky,21,211,44580.0
Simpson County,Kentucky,21,213,17394.0
Spencer County,Kentucky,21,215,17835.0
Taylor County,Kentucky,21,217,24238.0
Todd County,Kentucky,21,219,12150.0
Trigg County,Kentucky,21,221,14013.0
Trimble County,Kentucky,21,223,8545.0
Union County,Kentucky,21,225,14537.0
Warren County,Kentucky,21,227,116307.0
Washington County,Kentucky,21,229,11661.0
Wayne County,Kentucky,21,231,20365.0
Webster County,Kentucky,21,233,12801.0
Whitley County,Kentucky,21,235,34039.0
Wolfe County,Kentucky,21,237,7119.0
Woodford County,Kentucky,21,239,25419.0
Acadia Parish,Louisiana,22,001,61250.0
Allen Parish,Louisiana,22,003,21155.0
Ascension Parish,Louisiana,22,005,118199.0
Assumption Parish,Louisiana,22,007,22583.0
Avoyelles Parish,Louisiana,22,009,37382.0
Beauregard Parish,Louisiana,22,011,36175.0
Bienville Parish,Louisiana,22,013,13480.0
Bossier Parish,Louisiana,22,015,122141.0
Caddo Parish,Louisiana,22,017,246165.0
Calcasieu Parish,Louisiana,22,019,195142.0
Caldwell Parish,Louisiana,22,021,9425.0
Cameron Parish,Louisiana,22,023,6797.0
Catahoula Parish,Louisiana,22,025,9004.0
Claiborne Parish,Louisiana,22,027,14247.0
Concordia Parish,Louisiana,22,029,18118.0
De Soto Parish,Louisiana,22,031,26952.0
East Baton Rouge Parish,Louisiana,22,033,436841.0
East Carroll Parish,Louisiana,22,035,4978.0
East Feliciana Parish,Louisiana,22,037,16329.0
Evangeline Parish,Louisiana,22,039,32003.0
Franklin Parish,Louisiana,22,041,19031.0
Grant Parish,Louisiana,22,043,18886.0
Iberia Parish,Louisiana,22,045,72158.0
Iberville Parish,Louisiana,22,047,29598.0
Jackson Parish,Louisiana,22,049,14678.0
Jefferson Parish,Louisiana,22,051,433301.0
Jefferson Davis Parish,Louisiana,22,053,30733.0
Lafayette Parish,Louisiana,22,055,232975.0
Lafourche Parish,Louisiana,22,057,95542.0
LaSalle Parish,Louisiana,22,059,13492.0
Lincoln Parish,Louisiana,22,061,44179.0
Livingston Parish,Louisiana,22,063,135933.0
Madison Parish,Louisiana,22,065,9854.0
Morehouse Parish,Louisiana,22,067,25429.0
Natchitoches Parish,Louisiana,22,069,38144.0
Orleans Parish,Louisiana,22,071,375961.0
Ouachita Parish,Louisiana,22,073,148647.0
Plaquemines Parish,Louisiana,22,075,23037.0
Pointe Coupee Parish,Louisiana,22,077,21965.0
Rapides Parish,Louisiana,22,079,128469.0
Red River Parish,Louisiana,22,081,8506.0
Richland Parish,Louisiana,22,083,19733.0
Sabine Parish,Louisiana,22,085,23706.0
Saint Bernard Parish,Louisiana,22,087,44672.0
Saint Charles Parish,Louisiana,22,089,51926.0
Saint Helena Parish,Louisiana,22,091,10280.0
Saint James Parish,Louisiana,22,093,21275.0
Saint John the Baptist Parish,Louisiana,22,095,42804.0
Saint Landry Parish,Louisiana,22,097,82160.0
Saint Martin Parish,Louisiana,22,099,53053.0
Saint Mary Parish,Louisiana,22,101,51497.0
Saint Tammany Parish,Louisiana,22,103,246484.0
Tangipahoa Parish,Louisiana,22,105,124818.0
Tensas Parish,Louisiana,22,107,4753.0
Terrebonne Parish,Louisiana,22,109,111068.0
Union Parish,Louisiana,22,111,21824.0
Vermilion Parish,Louisiana,22,113,58896.0
Vernon Parish,Louisiana,22,115,49991.0
Washington Parish,Louisiana,22,117,44475.0
Webster Parish,Louisiana,22,119,39016.0
West Baton Rouge Parish,Louisiana,22,121,24703.0
West Carroll Parish,Louisiana,22,123,10670.0
West Feliciana Parish,Louisiana,22,125,12074.0
Winn Parish,Louisiana,22,127,12808.0
Androscoggin County,Maine,23,001,104105.0
Aroostook County,Maine,23,003,66810.0
Cumberland County,Maine,23,005,281447.0
Franklin County,Maine,23,007,28948.0
Hancock County,Maine,23,009,53074.0
Kennebec County,Maine,23,011,117507.0
Knox County,Maine,23,013,38455.0
Lincoln County,Maine,23,015,33466.0
Oxford County,Maine,23,017,56477.0
Penobscot County,Maine,23,019,145640.0
Piscataquis County,Maine,23,021,16606.0
Sagadahoc County,Maine,23,023,34851.0
Somerset County,Maine,23,025,50240.0
Waldo County,Maine,23,027,38374.0
Washington County,Maine,23,029,30830.0
York County,Maine,23,031,198168.0
Allegany County,Maryland,24,001,65030.0
Anne Arundel County,Maryland,24,003,548112.0
Baltimore County,Maryland,24,005,807987.0
Calvert County,Maryland,24,009,89882.0
Caroline County,Maryland,24,011,32299.0
Carroll County,Maryland,24,013,163832.0
Cecil County,Maryland,24,015,101096.0
Charles County,Maryland,24,017,153522.0
Dorchester County,Maryland,24,019,31927.0
Frederick County,Maryland,24,021,241215.0
Garrett County,Maryland,24,023,28828.0
Harford County,Maryland,24,025,247931.0
Howard County,Maryland,24,027,310234.0
Kent County,Maryland,24,029,18071.0
Queen Anne's County,Maryland,24,035,48544.0
Saint Mary's County,Maryland,24,037,107806.0
Somerset County,Maryland,24,039,19680.0
Talbot County,Maryland,24,041,37049.0
Washington County,Maryland,24,043,140774.0
Wicomico County,Maryland,24,045,98209.0
Worcester County,Maryland,24,047,50831.0
Baltimore City,Maryland,24,510,596590.0
Montgomery County,Maryland,24,031,1031108.0
Prince George's County,Maryland,24,033,885531.0
Barnstable County,Massachusetts,25,001,210968.0
Berkshire County,Massachusetts,25,003,121393.0
Bristol County,Massachusetts,25,005,541142.0
Dukes County,Massachusetts,25,007,17124.0
Essex County,Massachusetts,25,009,759365.0
Franklin County,Massachusetts,25,011,69807.0
Hampden County,Massachusetts,25,013,454651.0
Hampshire County,Massachusetts,25,015,138558.0
Middlesex County,Massachusetts,25,017,1526465.0
Nantucket County,Massachusetts,25,019,10751.0
Norfolk County,Massachusetts,25,021,676707.0
Plymouth County,Massachusetts,25,023,497683.0
Suffolk County,Massachusetts,25,025,736921.0
Worcester County,Massachusetts,25,027,790812.0
Alcona County,Michigan,26,001,10263.0
Alger County,Michigan,26,003,8246.0
Allegan County,Michigan,26,005,112910.0
Alpena County,Michigan,26,007,28076.0
Antrim County,Michigan,26,009,22780.0
Arenac County,Michigan,26,011,15012.0
Baraga County,Michigan,26,013,6623.0
Barry County,Michigan,26,015,58661.0
Bay County,Michigan,26,017,103954.0
Benzie County,Michigan,26,019,17229.0
Berrien County,Michigan,26,021,150737.0
Branch County,Michigan,26,023,40959.0
Calhoun County,Michigan,26,025,130428.0
Cass County,Michigan,26,027,50947.0
Charlevoix County,Michigan,26,029,25756.0
Cheboygan County,Michigan,26,031,25146.0
Chippewa County,Michigan,26,033,33857.0
Clare County,Michigan,26,035,30166.0
Clinton County,Michigan,26,037,76477.0
Crawford County,Michigan,26,039,13554.0
Delta County,Michigan,26,041,35910.0
Dickinson County,Michigan,26,043,25297.0
Eaton County,Michigan,26,045,106712.0
Emmet County,Michigan,26,047,32331.0
Genesee County,Michigan,26,049,405868.0
Gladwin County,Michigan,26,051,25052.0
Gogebic County,Michigan,26,053,14028.0
Grand Traverse County,Michigan,26,055,89031.0
Gratiot County,Michigan,26,057,35476.0
Hillsdale County,Michigan,26,059,44272.0
Houghton County,Michigan,26,061,33981.0
Huron County,Michigan,26,063,31266.0
Ingham County,Michigan,26,065,267748.0
Ionia County,Michigan,26,067,60152.0
Iosco County,Michigan,26,069,24835.0
Iron County,Michigan,26,071,10957.0
Isabella County,Michigan,26,073,63967.0
Jackson County,Michigan,26,075,148916.0
Kalamazoo County,Michigan,26,077,251065.0
Kalkaska County,Michigan,26,079,17180.0
Kent County,Michigan,26,081,625533.0
Keweenaw County,Michigan,26,083,2124.0
Lake County,Michigan,26,085,11283.0
Lapeer County,Michigan,26,087,86463.0
Leelanau County,Michigan,26,089,21356.0
Lenawee County,Michigan,26,091,93396.0
Livingston County,Michigan,26,093,185620.0
Luce County,Michigan,26,095,5369.0
Mackinac County,Michigan,26,097,10715.0
Macomb County,Michigan,26,099,855292.0
Manistee County,Michigan,26,101,23125.0
Marquette County,Michigan,26,103,62668.0
Mason County,Michigan,26,105,28374.0
Mecosta County,Michigan,26,107,40103.0
Menominee County,Michigan,26,109,22988.0
Midland County,Michigan,26,111,82008.0
Missaukee County,Michigan,26,113,14805.0
Monroe County,Michigan,26,115,147873.0
Montcalm County,Michigan,26,117,60095.0
Montmorency County,Michigan,26,119,9157.0
Muskegon County,Michigan,26,121,165688.0
Newaygo County,Michigan,26,123,47194.0
Oakland County,Michigan,26,125,1231139.0
Oceana County,Michigan,26,127,26021.0
Ogemaw County,Michigan,26,129,20566.0
Ontonagon County,Michigan,26,131,6007.0
Osceola County,Michigan,26,133,22893.0
Oscoda County,Michigan,26,135,8230.0
Otsego County,Michigan,26,137,23885.0
Ottawa County,Michigan,26,139,270275.0
Presque Isle County,Michigan,26,141,12685.0
Roscommon County,Michigan,26,143,23613.0
Saginaw County,Michigan,26,145,187548.0
Saint Clair County,Michigan,26,147,158002.0
Saint Joseph County,Michigan,26,149,59792.0
Sanilac County,Michigan,26,151,41013.0
Schoolcraft County,Michigan,26,153,7976.0
Shiawassee County,Michigan,26,155,67645.0
Tuscola County,Michigan,26,157,52328.0
Van Buren County,Michigan,26,159,74241.0
Washtenaw County,Michigan,26,161,341981.0
Wayne County,Michigan,26,163,1742737.0
Wexford County,Michigan,26,165,32490.0
Aitkin County,Minnesota,27,001,15602.0
Anoka County,Minnesota,27,003,341535.0
Becker County,Minnesota,27,005,33013.0
Beltrami County,Minnesota,27,007,43260.0
Benton County,Minnesota,27,009,38663.0
Big Stone County,Minnesota,27,011,4909.0
Blue Earth County,Minnesota,27,013,62381.0
Brown County,Minnesota,27,015,24043.0
Carlton County,Minnesota,27,017,34214.0
Carver County,Minnesota,27,019,97846.0
Cass County,Minnesota,27,021,28312.0
Chippewa County,Minnesota,27,023,11798.0
Chisago County,Minnesota,27,025,52740.0
Clay County,Minnesota,27,027,58044.0
Clearwater County,Minnesota,27,029,8639.0
Cook County,Minnesota,27,031,5230.0
Cottonwood County,Minnesota,27,033,11157.0
Crow Wing County,Minnesota,27,035,62638.0
Dakota County,Minnesota,27,037,411985.0
Dodge County,Minnesota,27,039,20343.0
Douglas County,Minnesota,27,041,36326.0
Faribault County,Minnesota,27,043,13569.0
Fillmore County,Minnesota,27,045,20417.0
Freeborn County,Minnesota,27,047,30052.0
Goodhue County,Minnesota,27,049,45230.0
Grant County,Minnesota,27,051,5852.0
Hennepin County,Minnesota,27,053,1201969.0
Houston County,Minnesota,27,055,18427.0
Hubbard County,Minnesota,27,057,20537.0
Isanti County,Minnesota,27,059,38061.0
Itasca County,Minnesota,27,061,44131.0
Jackson County,Minnesota,27,063,9935.0
Kanabec County,Minnesota,27,065,15731.0
Kandiyohi County,Minnesota,27,067,41810.0
Kittson County,Minnesota,27,069,4242.0
Koochiching County,Minnesota,27,071,12465.0
Lac qui Parle County,Minnesota,27,073,6719.0
Lake County,Minnesota,27,075,10333.0
Lake of the Woods County,Minnesota,27,077,3784.0
Le Sueur County,Minnesota,27,079,27540.0
Lincoln County,Minnesota,27,081,5546.0
Lyon County,Minnesota,27,083,24582.0
McLeod County,Minnesota,27,085,35373.0
Mahnomen County,Minnesota,27,087,5382.0
Marshall County,Minnesota,27,089,9325.0
Martin County,Minnesota,27,091,19773.0
Meeker County,Minnesota,27,093,22666.0
Mille Lacs County,Minnesota,27,095,25044.0
Morrison County,Minnesota,27,097,32438.0
Mower County,Minnesota,27,099,38748.0
Murray County,Minnesota,27,101,8245.0
Nicollet County,Minnesota,27,103,31085.0
Nobles County,Minnesota,27,105,21427.0
Norman County,Minnesota,27,107,6425.0
Olmsted County,Minnesota,27,109,149446.0
Otter Tail County,Minnesota,27,111,56776.0
Pennington County,Minnesota,27,113,13933.0
Pine County,Minnesota,27,115,27253.0
