County,State,State_FIPS,County_FIPS,total_population_for_poverty
Benton County,Indiana,18,007,8566.0
Blackford County,Indiana,18,009,11914.0
Boone County,Indiana,18,011,63536.0
Brown County,Indiana,18,013,14851.0
Carroll County,Indiana,18,015,19806.0
Cass County,Indiana,18,017,37007.0
Clark County,Indiana,18,019,113745.0
Clay County,Indiana,18,021,25759.0
Clinton County,Indiana,18,023,31414.0
Crawford County,Indiana,18,025,10389.0
Daviess County,Indiana,18,027,32420.0
Dearborn County,Indiana,18,029,48787.0
Decatur County,Indiana,18,031,26040.0
DeKalb County,Indiana,18,033,42150.0
Delaware County,Indiana,18,035,108558.0
Dubois County,Indiana,18,037,41468.0
Elkhart County,Indiana,18,039,199933.0
Fayette County,Indiana,18,041,22875.0
Floyd County,Indiana,18,043,75270.0
Fountain County,Indiana,18,045,16225.0
Franklin County,Indiana,18,047,22761.0
Fulton County,Indiana,18,049,19857.0
Gibson County,Indiana,18,051,32748.0
Grant County,Indiana,18,053,61611.0
Greene County,Indiana,18,055,31787.0
Hamilton County,Indiana,18,057,314214.0
Hancock County,Indiana,18,059,73021.0
Harrison County,Indiana,18,061,39193.0
Hendricks County,Indiana,18,063,157708.0
Henry County,Indiana,18,065,44944.0
Howard County,Indiana,18,067,80959.0
Huntington County,Indiana,18,069,34789.0
Jackson County,Indiana,18,071,42843.0
Jasper County,Indiana,18,073,32410.0
Jay County,Indiana,18,075,20648.0
Jefferson County,Indiana,18,077,29610.0
Jennings County,Indiana,18,079,27386.0
Johnson County,Indiana,18,081,148930.0
Knox County,Indiana,18,083,34977.0
Kosciusko County,Indiana,18,085,76965.0
LaGrange County,Indiana,18,087,38487.0
Lake County,Indiana,18,089,480617.0
LaPorte County,Indiana,18,091,102082.0
Lawrence County,Indiana,18,093,44625.0
Madison County,Indiana,18,095,123045.0
Marion County,Indiana,18,097,925168.0
Marshall County,Indiana,18,099,45817.0
Martin County,Indiana,18,101,9884.0
Miami County,Indiana,18,103,33521.0
Monroe County,Indiana,18,105,130129.0
Montgomery County,Indiana,18,107,36581.0
Morgan County,Indiana,18,109,68318.0
Newton County,Indiana,18,111,13779.0
Noble County,Indiana,18,113,46379.0
Ohio County,Indiana,18,115,5768.0
Orange County,Indiana,18,117,19212.0
Owen County,Indiana,18,119,20484.0
Parke County,Indiana,18,121,15478.0
Perry County,Indiana,18,123,17303.0
Pike County,Indiana,18,125,12135.0
Porter County,Indiana,18,127,163858.0
Posey County,Indiana,18,129,25287.0
Pulaski County,Indiana,18,131,12519.0
Putnam County,Indiana,18,133,32117.0
Randolph County,Indiana,18,135,24589.0
Ripley County,Indiana,18,137,27916.0
Rush County,Indiana,18,139,16445.0
Saint Joseph County,Indiana,18,141,257404.0
Scott County,Indiana,18,143,23299.0
Shelby County,Indiana,18,145,43481.0
Spencer County,Indiana,18,147,20234.0
Starke County,Indiana,18,149,22866.0
Steuben County,Indiana,18,151,32821.0
Sullivan County,Indiana,18,153,18649.0
Switzerland County,Indiana,18,155,10505.0
Tippecanoe County,Indiana,18,157,172972.0
Tipton County,Indiana,18,159,14950.0
Union County,Indiana,18,161,7001.0
Vanderburgh County,Indiana,18,163,174700.0
Vermillion County,Indiana,18,165,15279.0
Vigo County,Indiana,18,167,98861.0
Wabash County,Indiana,18,169,29712.0
Warren County,Indiana,18,171,8063.0
Warrick County,Indiana,18,173,60763.0
Washington County,Indiana,18,175,27518.0
Wayne County,Indiana,18,177,63818.0
Wells County,Indiana,18,179,27287.0
White County,Indiana,18,181,23859.0
Whitley County,Indiana,18,183,33137.0
Adair County,Iowa,19,001,6897.0
Adams County,Iowa,19,003,3662.0
Allamakee County,Iowa,19,005,13539.0
Appanoose County,Iowa,19,007,12324.0
Audubon County,Iowa,19,009,5465.0
Benton County,Iowa,19,011,25190.0
Black Hawk County,Iowa,19,013,127730.0
Boone County,Iowa,19,015,25854.0
Bremer County,Iowa,19,017,23170.0
Buchanan County,Iowa,19,019,20812.0
Buena Vista County,Iowa,19,021,19217.0
Butler County,Iowa,19,023,14448.0
Calhoun County,Iowa,19,025,9024.0
Carroll County,Iowa,19,027,19953.0
Cass County,Iowa,19,029,12926.0
Cedar County,Iowa,19,031,18148.0
Cerro Gordo County,Iowa,19,033,41952.0
Cherokee County,Iowa,19,035,10905.0
Chickasaw County,Iowa,19,037,11914.0
Clarke County,Iowa,19,039,9094.0
Clay County,Iowa,19,041,15958.0
Clayton County,Iowa,19,043,17332.0
Clinton County,Iowa,19,045,46065.0
Crawford County,Iowa,19,047,16917.0
Dallas County,Iowa,19,049,83487.0
Davis County,Iowa,19,051,8765.0
Decatur County,Iowa,19,053,7272.0
Delaware County,Iowa,19,055,17001.0
Des Moines County,Iowa,19,057,38761.0
Dickinson County,Iowa,19,059,16785.0
Dubuque County,Iowa,19,061,92938.0
Emmet County,Iowa,19,063,8598.0
Fayette County,Iowa,19,065,19208.0
Floyd County,Iowa,19,067,15619.0
Franklin County,Iowa,19,069,10078.0
Fremont County,Iowa,19,071,6777.0
Greene County,Iowa,19,073,8865.0
Grundy County,Iowa,19,075,12099.0
Guthrie County,Iowa,19,077,10555.0
Hamilton County,Iowa,19,079,14904.0
Hancock County,Iowa,19,081,10692.0
Hardin County,Iowa,19,083,16261.0
Harrison County,Iowa,19,085,13851.0
Henry County,Iowa,19,087,18413.0
Howard County,Iowa,19,089,9025.0
Humboldt County,Iowa,19,091,9412.0
Ida County,Iowa,19,093,6756.0
Iowa County,Iowa,19,095,15871.0
Jackson County,Iowa,19,097,19060.0
Jasper County,Iowa,19,099,35100.0
Jefferson County,Iowa,19,101,16901.0
Johnson County,Iowa,19,103,138866.0
Jones County,Iowa,19,105,19396.0
Keokuk County,Iowa,19,107,10047.0
Kossuth County,Iowa,19,109,14806.0
Lee County,Iowa,19,111,33326.0
Linn County,Iowa,19,113,216510.0
Louisa County,Iowa,19,115,11074.0
Lucas County,Iowa,19,117,8393.0
Lyon County,Iowa,19,119,11601.0
Madison County,Iowa,19,121,15681.0
Mahaska County,Iowa,19,123,21563.0
Marion County,Iowa,19,125,31582.0
Marshall County,Iowa,19,127,39018.0
Mills County,Iowa,19,129,14740.0
Mitchell County,Iowa,19,131,10376.0
Monona County,Iowa,19,133,8563.0
Monroe County,Iowa,19,135,7729.0
Montgomery County,Iowa,19,137,9929.0
Muscatine County,Iowa,19,139,42130.0
O'Brien County,Iowa,19,141,13596.0
Osceola County,Iowa,19,143,5997.0
Page County,Iowa,19,145,14383.0
Palo Alto County,Iowa,19,147,8705.0
Plymouth County,Iowa,19,149,24645.0
Pocahontas County,Iowa,19,151,6735.0
Polk County,Iowa,19,153,465322.0
Pottawattamie County,Iowa,19,155,91005.0
Poweshiek County,Iowa,19,157,16850.0
Ringgold County,Iowa,19,159,4762.0
Sac County,Iowa,19,161,9651.0
Scott County,Iowa,19,163,168880.0
Shelby County,Iowa,19,165,11470.0
Sioux County,Iowa,19,167,32395.0
Story County,Iowa,19,169,86140.0
Tama County,Iowa,19,171,16608.0
Taylor County,Iowa,19,173,6069.0
Union County,Iowa,19,175,12170.0
Van Buren County,Iowa,19,177,7139.0
Wapello County,Iowa,19,179,34506.0
Warren County,Iowa,19,181,47447.0
Washington County,Iowa,19,183,21749.0
Wayne County,Iowa,19,185,6296.0
Webster County,Iowa,19,187,33910.0
Winnebago County,Iowa,19,189,9903.0
Winneshiek County,Iowa,19,191,18088.0
Woodbury County,Iowa,19,193,99437.0
Worth County,Iowa,19,195,7317.0
Wright County,Iowa,19,197,12517.0
Allen County,Kansas,20,001,12084.0
Anderson County,Kansas,20,003,7676.0
Atchison County,Kansas,20,005,15022.0
Barber County,Kansas,20,007,4669.0
Barton County,Kansas,20,009,26245.0
Bourbon County,Kansas,20,011,14195.0
Brown County,Kansas,20,013,9550.0
Butler County,Kansas,20,015,63485.0
Chase County,Kansas,20,017,2553.0
Chautauqua County,Kansas,20,019,3311.0
Cherokee County,Kansas,20,021,20038.0
Cheyenne County,Kansas,20,023,2627.0
Clark County,Kansas,20,025,1992.0
Clay County,Kansas,20,027,7992.0
Cloud County,Kansas,20,029,8647.0
Coffey County,Kansas,20,031,8161.0
Comanche County,Kansas,20,033,1691.0
Cowley County,Kansas,20,035,33388.0
Crawford County,Kansas,20,037,37115.0
Decatur County,Kansas,20,039,2804.0
Dickinson County,Kansas,20,041,18583.0
Doniphan County,Kansas,20,043,7031.0
Douglas County,Kansas,20,045,110955.0
Edwards County,Kansas,20,047,2830.0
Elk County,Kansas,20,049,2528.0
Ellis County,Kansas,20,051,27667.0
Ellsworth County,Kansas,20,053,5389.0
Finney County,Kansas,20,055,36377.0
Ford County,Kansas,20,057,33780.0
Franklin County,Kansas,20,059,24858.0
Geary County,Kansas,20,061,33889.0
Gove County,Kansas,20,063,2570.0
Graham County,Kansas,20,065,2460.0
Grant County,Kansas,20,067,7533.0
Gray County,Kansas,20,069,5951.0
Greeley County,Kansas,20,071,1169.0
Greenwood County,Kansas,20,073,6057.0
Hamilton County,Kansas,20,075,2616.0
Harper County,Kansas,20,077,5518.0
Harvey County,Kansas,20,079,33161.0
Haskell County,Kansas,20,081,4000.0
Hodgeman County,Kansas,20,083,1810.0
Jackson County,Kansas,20,085,13092.0
Jefferson County,Kansas,20,087,18582.0
Jewell County,Kansas,20,089,2850.0
Johnson County,Kansas,20,091,579887.0
Kearny County,Kansas,20,093,3837.0
Kingman County,Kansas,20,095,7345.0
Kiowa County,Kansas,20,097,2334.0
Labette County,Kansas,20,099,19898.0
Lane County,Kansas,20,101,1630.0
Leavenworth County,Kansas,20,103,74258.0
Lincoln County,Kansas,20,105,2968.0
Linn County,Kansas,20,107,9549.0
Logan County,Kansas,20,109,2774.0
Lyon County,Kansas,20,111,31605.0
McPherson County,Kansas,20,113,27281.0
Marion County,Kansas,20,115,11250.0
Marshall County,Kansas,20,117,9590.0
Meade County,Kansas,20,119,4139.0
Miami County,Kansas,20,121,32402.0
Mitchell County,Kansas,20,123,5961.0
Montgomery County,Kansas,20,125,32060.0
Morris County,Kansas,20,127,5474.0
Morton County,Kansas,20,129,2754.0
Nemaha County,Kansas,20,131,9790.0
Neosho County,Kansas,20,133,15575.0
Ness County,Kansas,20,135,2895.0
Norton County,Kansas,20,137,4648.0
Osage County,Kansas,20,139,15603.0
Osborne County,Kansas,20,141,3489.0
Ottawa County,Kansas,20,143,5790.0
Pawnee County,Kansas,20,145,5609.0
Phillips County,Kansas,20,147,5291.0
Pottawatomie County,Kansas,20,149,23213.0
Pratt County,Kansas,20,151,9178.0
Rawlins County,Kansas,20,153,2455.0
Reno County,Kansas,20,155,60218.0
Republic County,Kansas,20,157,4587.0
Rice County,Kansas,20,159,9028.0
Riley County,Kansas,20,161,65560.0
Rooks County,Kansas,20,163,4916.0
Rush County,Kansas,20,165,3029.0
Russell County,Kansas,20,167,6859.0
Saline County,Kansas,20,169,53525.0
Scott County,Kansas,20,171,4863.0
Sedgwick County,Kansas,20,173,505333.0
Seward County,Kansas,20,175,22098.0
Shawnee County,Kansas,20,177,173670.0
Sheridan County,Kansas,20,179,2470.0
Sherman County,Kansas,20,181,5803.0
Smith County,Kansas,20,183,3588.0
Stafford County,Kansas,20,185,4060.0
Stanton County,Kansas,20,187,2034.0
Stevens County,Kansas,20,189,5571.0
Sumner County,Kansas,20,191,22659.0
Thomas County,Kansas,20,193,7419.0
Trego County,Kansas,20,195,2775.0
Wabaunsee County,Kansas,20,197,6759.0
Wallace County,Kansas,20,199,1553.0
Washington County,Kansas,20,201,5370.0
Wichita County,Kansas,20,203,2113.0
Wilson County,Kansas,20,205,8526.0
Woodson County,Kansas,20,207,3107.0
Wyandotte County,Kansas,20,209,162507.0
Adair County,Kentucky,21,001,17890.0
Allen County,Kentucky,21,003,20512.0
Anderson County,Kentucky,21,005,22007.0
Ballard County,Kentucky,21,007,7859.0
Barren County,Kentucky,21,009,42652.0
Bath County,Kentucky,21,011,12134.0
Bell County,Kentucky,21,013,26313.0
Boone County,Kentucky,21,015,127673.0
Bourbon County,Kentucky,21,017,19784.0
Boyd County,Kentucky,21,019,46111.0
Boyle County,Kentucky,21,021,26707.0
Bracken County,Kentucky,21,023,8216.0
Breathitt County,Kentucky,21,025,12824.0
Breckinridge County,Kentucky,21,027,19675.0
Bullitt County,Kentucky,21,029,78654.0
Butler County,Kentucky,21,031,12428.0
Caldwell County,Kentucky,21,033,12612.0
Calloway County,Kentucky,21,035,35029.0
Campbell County,Kentucky,21,037,88871.0
Carlisle County,Kentucky,21,039,4766.0
Carroll County,Kentucky,21,041,10352.0
Carter County,Kentucky,21,043,26447.0
Casey County,Kentucky,21,045,15385.0
Christian County,Kentucky,21,047,65603.0
Clark County,Kentucky,21,049,35297.0
Clay County,Kentucky,21,051,19126.0
Clinton County,Kentucky,21,053,10056.0
Crittenden County,Kentucky,21,055,8805.0
Cumberland County,Kentucky,21,057,6609.0
Daviess County,Kentucky,21,059,97141.0
Edmonson County,Kentucky,21,061,12000.0
Elliott County,Kentucky,21,063,6075.0
Estill County,Kentucky,21,065,14176.0
Fayette County,Kentucky,21,067,305695.0
Fleming County,Kentucky,21,069,14422.0
Floyd County,Kentucky,21,071,36265.0
Franklin County,Kentucky,21,073,48525.0
Fulton County,Kentucky,21,075,5776.0
Gallatin County,Kentucky,21,077,8487.0
Garrard County,Kentucky,21,079,17183.0
Grant County,Kentucky,21,081,24324.0
Graves County,Kentucky,21,083,36623.0
Grayson County,Kentucky,21,085,25846.0
Green County,Kentucky,21,087,10879.0
Greenup County,Kentucky,21,089,35245.0
Hancock County,Kentucky,21,091,8601.0
Hardin County,Kentucky,21,093,105090.0
Harlan County,Kentucky,21,095,26393.0
Harrison County,Kentucky,21,097,18279.0
Hart County,Kentucky,21,099,18308.0
Henderson County,Kentucky,21,101,44956.0
Henry County,Kentucky,21,103,15732.0
Hickman County,Kentucky,21,105,4396.0
Hopkins County,Kentucky,21,107,44283.0
Jackson County,Kentucky,21,109,13245.0
Jefferson County,Kentucky,21,111,750506.0
Jessamine County,Kentucky,21,113,50392.0
Johnson County,Kentucky,21,115,22315.0
Kenton County,Kentucky,21,117,161833.0
Knott County,Kentucky,21,119,14772.0
Knox County,Kentucky,21,121,30517.0
Larue County,Kentucky,21,123,13745.0
Laurel County,Kentucky,21,125,59227.0
Lawrence County,Kentucky,21,127,15627.0
Lee County,Kentucky,21,129,6212.0
Leslie County,Kentucky,21,131,9992.0
Letcher County,Kentucky,21,133,22409.0
Lewis County,Kentucky,21,135,13256.0
Lincoln County,Kentucky,21,137,23896.0
Livingston County,Kentucky,21,139,9147.0
Logan County,Kentucky,21,141,26507.0
Lyon County,Kentucky,21,143,6870.0
McCracken County,Kentucky,21,145,63629.0
McCreary County,Kentucky,21,147,16081.0
McLean County,Kentucky,21,149,9168.0
Madison County,Kentucky,21,151,83201.0
Magoffin County,Kentucky,21,153,12502.0
Marion County,Kentucky,21,155,18409.0
Marshall County,Kentucky,21,157,30472.0
Martin County,Kentucky,21,159,10520.0
Mason County,Kentucky,21,161,16750.0
Meade County,Kentucky,21,163,27862.0
Menifee County,Kentucky,21,165,6283.0
Mercer County,Kentucky,21,167,21278.0
Metcalfe County,Kentucky,21,169,9881.0
Monroe County,Kentucky,21,171,10494.0
Montgomery County,Kentucky,21,173,27341.0
Morgan County,Kentucky,21,175,11563.0
Muhlenberg County,Kentucky,21,177,30380.0
Nelson County,Kentucky,21,179,44907.0
Nicholas County,Kentucky,21,181,6960.0
Ohio County,Kentucky,21,183,23596.0
Oldham County,Kentucky,21,185,61591.0
Owen County,Kentucky,21,187,10538.0
Owsley County,Kentucky,21,189,4369.0
Pendleton County,Kentucky,21,191,14378.0
Perry County,Kentucky,21,193,26070.0
Pike County,Kentucky,21,195,59358.0
Powell County,Kentucky,21,197,11922.0
Pulaski County,Kentucky,21,199,62931.0
Robertson County,Kentucky,21,201,2080.0
Rockcastle County,Kentucky,21,203,16490.0
Rowan County,Kentucky,21,205,21490.0
Russell County,Kentucky,21,207,17489.0
Scott County,Kentucky,21,209,51925.0
Shelby County,Kentucky,21,211,45634.0
Simpson County,Kentucky,21,213,17582.0
Spencer County,Kentucky,21,215,18051.0
Taylor County,Kentucky,21,217,24357.0
Todd County,Kentucky,21,219,12125.0
Trigg County,Kentucky,21,221,14063.0
Trimble County,Kentucky,21,223,8410.0
Union County,Kentucky,21,225,14374.0
Warren County,Kentucky,21,227,118750.0
Washington County,Kentucky,21,229,11684.0
Wayne County,Kentucky,21,231,20201.0
Webster County,Kentucky,21,233,12742.0
Whitley County,Kentucky,21,235,34080.0
Wolfe County,Kentucky,21,237,7085.0
Woodford County,Kentucky,21,239,25704.0
Acadia Parish,Louisiana,22,001,61371.0
Allen Parish,Louisiana,22,003,21025.0
Ascension Parish,Louisiana,22,005,120186.0
Assumption Parish,Louisiana,22,007,22414.0
Avoyelles Parish,Louisiana,22,009,37305.0
Beauregard Parish,Louisiana,22,011,36363.0
Bienville Parish,Louisiana,22,013,13328.0
Bossier Parish,Louisiana,22,015,122832.0
Caddo Parish,Louisiana,22,017,243384.0
Calcasieu Parish,Louisiana,22,019,196753.0
Caldwell Parish,Louisiana,22,021,9466.0
Cameron Parish,Louisiana,22,023,6855.0
Catahoula Parish,Louisiana,22,025,8724.0
Claiborne Parish,Louisiana,22,027,14077.0
Concordia Parish,Louisiana,22,029,18002.0
De Soto Parish,Louisiana,22,031,26988.0
East Baton Rouge Parish,Louisiana,22,033,434827.0
East Carroll Parish,Louisiana,22,035,4602.0
East Feliciana Parish,Louisiana,22,037,16072.0
Evangeline Parish,Louisiana,22,039,31993.0
Franklin Parish,Louisiana,22,041,19143.0
Grant Parish,Louisiana,22,043,19096.0
Iberia Parish,Louisiana,22,045,71587.0
Iberville Parish,Louisiana,22,047,29594.0
Jackson Parish,Louisiana,22,049,14636.0
Jefferson Parish,Louisiana,22,051,431372.0
Jefferson Davis Parish,Louisiana,22,053,30929.0
Lafayette Parish,Louisiana,22,055,234803.0
Lafourche Parish,Louisiana,22,057,95864.0
LaSalle Parish,Louisiana,22,059,13521.0
Lincoln Parish,Louisiana,22,061,44169.0
Livingston Parish,Louisiana,22,063,136876.0
Madison Parish,Louisiana,22,065,9611.0
Morehouse Parish,Louisiana,22,067,25157.0
Natchitoches Parish,Louisiana,22,069,38252.0
Orleans Parish,Louisiana,22,071,376276.0
Ouachita Parish,Louisiana,22,073,148657.0
Plaquemines Parish,Louisiana,22,075,23055.0
Pointe Coupee Parish,Louisiana,22,077,21851.0
Rapides Parish,Louisiana,22,079,127632.0
Red River Parish,Louisiana,22,081,8379.0
Richland Parish,Louisiana,22,083,19547.0
Sabine Parish,Louisiana,22,085,23667.0
Saint Bernard Parish,Louisiana,22,087,45270.0
Saint Charles Parish,Louisiana,22,089,51966.0
Saint Helena Parish,Louisiana,22,091,10254.0
Saint James Parish,Louisiana,22,093,21149.0
Saint John the Baptist Parish,Louisiana,22,095,42743.0
Saint Landry Parish,Louisiana,22,097,81932.0
Saint Martin Parish,Louisiana,22,099,53273.0
Saint Mary Parish,Louisiana,22,101,50833.0
Saint Tammany Parish,Louisiana,22,103,249413.0
Tangipahoa Parish,Louisiana,22,105,126621.0
Tensas Parish,Louisiana,22,107,4647.0
Terrebonne Parish,Louisiana,22,109,110492.0
Union Parish,Louisiana,22,111,21690.0
Vermilion Parish,Louisiana,22,113,58980.0
Vernon Parish,Louisiana,22,115,48645.0
Washington Parish,Louisiana,22,117,44453.0
Webster Parish,Louisiana,22,119,38662.0
West Baton Rouge Parish,Louisiana,22,121,25026.0
West Carroll Parish,Louisiana,22,123,10615.0
West Feliciana Parish,Louisiana,22,125,12078.0
Winn Parish,Louisiana,22,127,12615.0
Androscoggin County,Maine,23,001,104175.0
Aroostook County,Maine,23,003,66231.0
Cumberland County,Maine,23,005,283243.0
Franklin County,Maine,23,007,28819.0
Hancock County,Maine,23,009,53095.0
Kennebec County,Maine,23,011,117730.0
Knox County,Maine,23,013,38300.0
Lincoln County,Maine,23,015,33501.0
Oxford County,Maine,23,017,56611.0
Penobscot County,Maine,23,019,145211.0
Piscataquis County,Maine,23,021,16517.0
Sagadahoc County,Maine,23,023,35039.0
Somerset County,Maine,23,025,49944.0
Waldo County,Maine,23,027,38531.0
Washington County,Maine,23,029,30616.0
York County,Maine,23,031,199427.0
Allegany County,Maryland,24,001,64198.0
Anne Arundel County,Maryland,24,003,550724.0
Baltimore County,Maryland,24,005,806907.0
Calvert County,Maryland,24,009,90234.0
Caroline County,Maryland,24,011,32299.0
Carroll County,Maryland,24,013,164027.0
Cecil County,Maryland,24,015,101188.0
Charles County,Maryland,24,017,155335.0
Dorchester County,Maryland,24,019,31807.0
Frederick County,Maryland,24,021,243547.0
Garrett County,Maryland,24,023,28700.0
Harford County,Maryland,24,025,248901.0
Howard County,Maryland,24,027,312905.0
Kent County,Maryland,24,029,17956.0
Queen Anne's County,Maryland,24,035,48846.0
Saint Mary's County,Maryland,24,037,108393.0
Somerset County,Maryland,24,039,19564.0
Talbot County,Maryland,24,041,36747.0
Washington County,Maryland,24,043,141033.0
Wicomico County,Maryland,24,045,98394.0
Worcester County,Maryland,24,047,50772.0
Baltimore City,Maryland,24,510,591942.0
Montgomery County,Maryland,24,031,1031664.0
Prince George's County,Maryland,24,033,885967.0
Barnstable County,Massachusetts,25,001,210671.0
Berkshire County,Massachusetts,25,003,120939.0
Bristol County,Massachusetts,25,005,543583.0
Dukes County,Massachusetts,25,007,17170.0
Essex County,Massachusetts,25,009,764716.0
Franklin County,Massachusetts,25,011,69705.0
Hampden County,Massachusetts,25,013,454525.0
Hampshire County,Massachusetts,25,015,138384.0
Middlesex County,Massachusetts,25,017,1539582.0
Nantucket County,Massachusetts,25,019,10995.0
Norfolk County,Massachusetts,25,021,680253.0
Plymouth County,Massachusetts,25,023,501052.0
Suffolk County,Massachusetts,25,025,747962.0
Worcester County,Massachusetts,25,027,794423.0
Alcona County,Michigan,26,001,10213.0
Alger County,Michigan,26,003,8149.0
Allegan County,Michigan,26,005,113955.0
Alpena County,Michigan,26,007,28009.0
Antrim County,Michigan,26,009,22844.0
Arenac County,Michigan,26,011,14946.0
Baraga County,Michigan,26,013,7122.0
Barry County,Michigan,26,015,59100.0
Bay County,Michigan,26,017,103437.0
Benzie County,Michigan,26,019,17320.0
Berrien County,Michigan,26,021,150936.0
Branch County,Michigan,26,023,41087.0
Calhoun County,Michigan,26,025,130682.0
Cass County,Michigan,26,027,51001.0
Charlevoix County,Michigan,26,029,25787.0
Cheboygan County,Michigan,26,031,25125.0
Chippewa County,Michigan,26,033,33902.0
Clare County,Michigan,26,035,30182.0
Clinton County,Michigan,26,037,76992.0
Crawford County,Michigan,26,039,13590.0
Delta County,Michigan,26,041,35663.0
Dickinson County,Michigan,26,043,25110.0
Eaton County,Michigan,26,045,107288.0
Emmet County,Michigan,26,047,32577.0
Genesee County,Michigan,26,049,404588.0
Gladwin County,Michigan,26,051,25007.0
Gogebic County,Michigan,26,053,13931.0
Grand Traverse County,Michigan,26,055,89527.0
Gratiot County,Michigan,26,057,35314.0
Hillsdale County,Michigan,26,059,44153.0
Houghton County,Michigan,26,061,33894.0
Huron County,Michigan,26,063,31078.0
Ingham County,Michigan,26,065,270980.0
Ionia County,Michigan,26,067,60176.0
Iosco County,Michigan,26,069,24810.0
Iron County,Michigan,26,071,10869.0
Isabella County,Michigan,26,073,64213.0
Jackson County,Michigan,26,075,148782.0
Kalamazoo County,Michigan,26,077,252921.0
Kalkaska County,Michigan,26,079,17318.0
Kent County,Michigan,26,081,632210.0
Keweenaw County,Michigan,26,083,2120.0
Lake County,Michigan,26,085,11407.0
Lapeer County,Michigan,26,087,86437.0
Leelanau County,Michigan,26,089,21431.0
Lenawee County,Michigan,26,091,93387.0
Livingston County,Michigan,26,093,187041.0
Luce County,Michigan,26,095,5308.0
Mackinac County,Michigan,26,097,10692.0
Macomb County,Michigan,26,099,859987.0
Manistee County,Michigan,26,101,23122.0
Marquette County,Michigan,26,103,62637.0
Mason County,Michigan,26,105,28486.0
Mecosta County,Michigan,26,107,40231.0
Menominee County,Michigan,26,109,22833.0
Midland County,Michigan,26,111,82002.0
Missaukee County,Michigan,26,113,14828.0
Monroe County,Michigan,26,115,148215.0
Montcalm County,Michigan,26,117,60478.0
Montmorency County,Michigan,26,119,9098.0
Muskegon County,Michigan,26,121,165967.0
Newaygo County,Michigan,26,123,47449.0
Oakland County,Michigan,26,125,1240022.0
Oceana County,Michigan,26,127,26093.0
Ogemaw County,Michigan,26,129,20488.0
Ontonagon County,Michigan,26,131,5893.0
Osceola County,Michigan,26,133,22858.0
Oscoda County,Michigan,26,135,8212.0
Otsego County,Michigan,26,137,24021.0
Ottawa County,Michigan,26,139,273816.0
Presque Isle County,Michigan,26,141,12628.0
Roscommon County,Michigan,26,143,23528.0
Saginaw County,Michigan,26,145,186434.0
Saint Clair County,Michigan,26,147,157726.0
Saint Joseph County,Michigan,26,149,59822.0
Sanilac County,Michigan,26,151,40813.0
Schoolcraft County,Michigan,26,153,7932.0
Shiawassee County,Michigan,26,155,67529.0
Tuscola County,Michigan,26,157,52085.0
Van Buren County,Michigan,26,159,74369.0
Washtenaw County,Michigan,26,161,346217.0
Wayne County,Michigan,26,163,1740233.0
Wexford County,Michigan,26,165,32711.0
Aitkin County,Minnesota,27,001,15596.0
Anoka County,Minnesota,27,003,344170.0
Becker County,Minnesota,27,005,33208.0
Beltrami County,Minnesota,27,007,43642.0
Benton County,Minnesota,27,009,39054.0
Big Stone County,Minnesota,27,011,4879.0
Blue Earth County,Minnesota,27,013,62924.0
Brown County,Minnesota,27,015,24071.0
Carlton County,Minnesota,27,017,34179.0
Carver County,Minnesota,27,019,99482.0
Cass County,Minnesota,27,021,28543.0
Chippewa County,Minnesota,27,023,11765.0
Chisago County,Minnesota,27,025,53177.0
Clay County,Minnesota,27,027,58990.0
Clearwater County,Minnesota,27,029,8619.0
Cook County,Minnesota,27,031,5270.0
Cottonwood County,Minnesota,27,033,11112.0
Crow Wing County,Minnesota,27,035,62926.0
Dakota County,Minnesota,27,037,415650.0
Dodge County,Minnesota,27,039,20425.0
Douglas County,Minnesota,27,041,36685.0
Faribault County,Minnesota,27,043,13499.0
Fillmore County,Minnesota,27,045,20446.0
Freeborn County,Minnesota,27,047,29943.0
Goodhue County,Minnesota,27,049,45340.0
Grant County,Minnesota,27,051,5867.0
Hennepin County,Minnesota,27,053,1212940.0
Houston County,Minnesota,27,055,18380.0
Hubbard County,Minnesota,27,057,20635.0
Isanti County,Minnesota,27,059,38495.0
Itasca County,Minnesota,27,061,44164.0
Jackson County,Minnesota,27,063,9858.0
Kanabec County,Minnesota,27,065,15744.0
Kandiyohi County,Minnesota,27,067,41865.0
Kittson County,Minnesota,27,069,4186.0
Koochiching County,Minnesota,27,071,12377.0
Lac qui Parle County,Minnesota,27,073,6643.0
Lake County,Minnesota,27,075,10329.0
Lake of the Woods County,Minnesota,27,077,3754.0
Le Sueur County,Minnesota,27,079,27718.0
Lincoln County,Minnesota,27,081,5528.0
Lyon County,Minnesota,27,083,24594.0
McLeod County,Minnesota,27,085,35438.0
Mahnomen County,Minnesota,27,087,5375.0
Marshall County,Minnesota,27,089,9302.0
Martin County,Minnesota,27,091,19648.0
Meeker County,Minnesota,27,093,22645.0
Mille Lacs County,Minnesota,27,095,25147.0
Morrison County,Minnesota,27,097,32529.0
Mower County,Minnesota,27,099,38893.0
Murray County,Minnesota,27,101,8213.0
Nicollet County,Minnesota,27,103,31430.0
Nobles County,Minnesota,27,105,21411.0
Norman County,Minnesota,27,107,6393.0
Olmsted County,Minnesota,27,109,150916.0
Otter Tail County,Minnesota,27,111,56976.0
Pennington County,Minnesota,27,113,13942.0
Pine County,Minnesota,27,115,27304.0
