County,State,State_FIPS,County_FIPS,age_15_to_44_percentage,median_gross_rent,age_60_and_over,total_population,white_population,housing_cost_burden,median_household_income,gini_index,native_american_population,total_population_race,black_population,age_18_and_under_percentage,median_home_value,per_capita_income,asian_population
Harlan County,Kentucky,21,95,,456.0,,,,,,,,,,,,,
Harrison County,Kentucky,21,97,,597.0,,,,,,,,,,,,,
Hart County,Kentucky,21,99,,498.0,,,,,,,,,,,,,
Henderson County,Kentucky,21,101,,612.0,,,,,,,,,,,,,
Henry County,Kentucky,21,103,,700.0,,,,,,,,,,,,,
Hickman County,Kentucky,21,105,,531.0,,,,,,,,,,,,,
Hopkins County,Kentucky,21,107,,592.0,,,,,,,,,,,,,
Jackson County,Kentucky,21,109,,523.0,,,,,,,,,,,,,
Jefferson County,Kentucky,21,111,,749.0,,,,,,,,,,,,,
Jessamine County,Kentucky,21,113,,771.0,,,,,,,,,,,,,
Johnson County,Kentucky,21,115,,543.0,,,,,,,,,,,,,
Kenton County,Kentucky,21,117,,747.0,,,,,,,,,,,,,
Knott County,Kentucky,21,119,,479.0,,,,,,,,,,,,,
Knox County,Kentucky,21,121,,545.0,,,,,,,,,,,,,
Larue County,Kentucky,21,123,,657.0,,,,,,,,,,,,,
Laurel County,Kentucky,21,125,,579.0,,,,,,,,,,,,,
Lawrence County,Kentucky,21,127,,519.0,,,,,,,,,,,,,
Lee County,Kentucky,21,129,,435.0,,,,,,,,,,,,,
Leslie County,Kentucky,21,131,,438.0,,,,,,,,,,,,,
Letcher County,Kentucky,21,133,,531.0,,,,,,,,,,,,,
Lewis County,Kentucky,21,135,,438.0,,,,,,,,,,,,,
Lincoln County,Kentucky,21,137,,569.0,,,,,,,,,,,,,
Livingston County,Kentucky,21,139,,607.0,,,,,,,,,,,,,
Logan County,Kentucky,21,141,,588.0,,,,,,,,,,,,,
Lyon County,Kentucky,21,143,,419.0,,,,,,,,,,,,,
McCracken County,Kentucky,21,145,,604.0,,,,,,,,,,,,,
McCreary County,Kentucky,21,147,,556.0,,,,,,,,,,,,,
McLean County,Kentucky,21,149,,490.0,,,,,,,,,,,,,
Madison County,Kentucky,21,151,,647.0,,,,,,,,,,,,,
Magoffin County,Kentucky,21,153,,478.0,,,,,,,,,,,,,
Marion County,Kentucky,21,155,,554.0,,,,,,,,,,,,,
Marshall County,Kentucky,21,157,,596.0,,,,,,,,,,,,,
Martin County,Kentucky,21,159,,420.0,,,,,,,,,,,,,
Mason County,Kentucky,21,161,,547.0,,,,,,,,,,,,,
Meade County,Kentucky,21,163,,772.0,,,,,,,,,,,,,
Menifee County,Kentucky,21,165,,511.0,,,,,,,,,,,,,
Mercer County,Kentucky,21,167,,580.0,,,,,,,,,,,,,
Metcalfe County,Kentucky,21,169,,504.0,,,,,,,,,,,,,
Monroe County,Kentucky,21,171,,520.0,,,,,,,,,,,,,
Montgomery County,Kentucky,21,173,,646.0,,,,,,,,,,,,,
Morgan County,Kentucky,21,175,,504.0,,,,,,,,,,,,,
Muhlenberg County,Kentucky,21,177,,531.0,,,,,,,,,,,,,
Nelson County,Kentucky,21,179,,702.0,,,,,,,,,,,,,
Nicholas County,Kentucky,21,181,,487.0,,,,,,,,,,,,,
Ohio County,Kentucky,21,183,,533.0,,,,,,,,,,,,,
Oldham County,Kentucky,21,185,,833.0,,,,,,,,,,,,,
Owen County,Kentucky,21,187,,565.0,,,,,,,,,,,,,
Owsley County,Kentucky,21,189,,351.0,,,,,,,,,,,,,
Pendleton County,Kentucky,21,191,,583.0,,,,,,,,,,,,,
Perry County,Kentucky,21,193,,535.0,,,,,,,,,,,,,
Pike County,Kentucky,21,195,,616.0,,,,,,,,,,,,,
Powell County,Kentucky,21,197,,543.0,,,,,,,,,,,,,
Pulaski County,Kentucky,21,199,,598.0,,,,,,,,,,,,,
Robertson County,Kentucky,21,201,,539.0,,,,,,,,,,,,,
Rockcastle County,Kentucky,21,203,,522.0,,,,,,,,,,,,,
Rowan County,Kentucky,21,205,,620.0,,,,,,,,,,,,,
Russell County,Kentucky,21,207,,508.0,,,,,,,,,,,,,
Scott County,Kentucky,21,209,,760.0,,,,,,,,,,,,,
Shelby County,Kentucky,21,211,,796.0,,,,,,,,,,,,,
Simpson County,Kentucky,21,213,,641.0,,,,,,,,,,,,,
Spencer County,Kentucky,21,215,,598.0,,,,,,,,,,,,,
Taylor County,Kentucky,21,217,,578.0,,,,,,,,,,,,,
Todd County,Kentucky,21,219,,587.0,,,,,,,,,,,,,
Trigg County,Kentucky,21,221,,569.0,,,,,,,,,,,,,
Trimble County,Kentucky,21,223,,744.0,,,,,,,,,,,,,
Union County,Kentucky,21,225,,543.0,,,,,,,,,,,,,
Warren County,Kentucky,21,227,,692.0,,,,,,,,,,,,,
Washington County,Kentucky,21,229,,556.0,,,,,,,,,,,,,
Wayne County,Kentucky,21,231,,479.0,,,,,,,,,,,,,
Webster County,Kentucky,21,233,,555.0,,,,,,,,,,,,,
Whitley County,Kentucky,21,235,,573.0,,,,,,,,,,,,,
Wolfe County,Kentucky,21,237,,489.0,,,,,,,,,,,,,
Woodford County,Kentucky,21,239,,725.0,,,,,,,,,,,,,
Acadia Parish,Louisiana,22,1,,535.0,,,,,,,,,,,,,
Allen Parish,Louisiana,22,3,,522.0,,,,,,,,,,,,,
Ascension Parish,Louisiana,22,5,,882.0,,,,,,,,,,,,,
Assumption Parish,Louisiana,22,7,,626.0,,,,,,,,,,,,,
Avoyelles Parish,Louisiana,22,9,,612.0,,,,,,,,,,,,,
Beauregard Parish,Louisiana,22,11,,669.0,,,,,,,,,,,,,
Bienville Parish,Louisiana,22,13,,482.0,,,,,,,,,,,,,
Bossier Parish,Louisiana,22,15,,895.0,,,,,,,,,,,,,
Caddo Parish,Louisiana,22,17,,742.0,,,,,,,,,,,,,
Calcasieu Parish,Louisiana,22,19,,758.0,,,,,,,,,,,,,
Caldwell Parish,Louisiana,22,21,,513.0,,,,,,,,,,,,,
Cameron Parish,Louisiana,22,23,,727.0,,,,,,,,,,,,,
Catahoula Parish,Louisiana,22,25,,473.0,,,,,,,,,,,,,
Claiborne Parish,Louisiana,22,27,,617.0,,,,,,,,,,,,,
Concordia Parish,Louisiana,22,29,,494.0,,,,,,,,,,,,,
De Soto Parish,Louisiana,22,31,,589.0,,,,,,,,,,,,,
East Baton Rouge Parish,Louisiana,22,33,,842.0,,,,,,,,,,,,,
East Carroll Parish,Louisiana,22,35,,450.0,,,,,,,,,,,,,
East Feliciana Parish,Louisiana,22,37,,665.0,,,,,,,,,,,,,
Evangeline Parish,Louisiana,22,39,,539.0,,,,,,,,,,,,,
Franklin Parish,Louisiana,22,41,,496.0,,,,,,,,,,,,,
Grant Parish,Louisiana,22,43,,729.0,,,,,,,,,,,,,
Iberia Parish,Louisiana,22,45,,657.0,,,,,,,,,,,,,
Iberville Parish,Louisiana,22,47,,626.0,,,,,,,,,,,,,
Jackson Parish,Louisiana,22,49,,510.0,,,,,,,,,,,,,
Jefferson Parish,Louisiana,22,51,,900.0,,,,,,,,,,,,,
Jefferson Davis Parish,Louisiana,22,53,,546.0,,,,,,,,,,,,,
Lafayette Parish,Louisiana,22,55,,781.0,,,,,,,,,,,,,
Lafourche Parish,Louisiana,22,57,,720.0,,,,,,,,,,,,,
LaSalle Parish,Louisiana,22,59,,523.0,,,,,,,,,,,,,
Lincoln Parish,Louisiana,22,61,,666.0,,,,,,,,,,,,,
Livingston Parish,Louisiana,22,63,,793.0,,,,,,,,,,,,,
Madison Parish,Louisiana,22,65,,517.0,,,,,,,,,,,,,
Morehouse Parish,Louisiana,22,67,,561.0,,,,,,,,,,,,,
Natchitoches Parish,Louisiana,22,69,,614.0,,,,,,,,,,,,,
Orleans Parish,Louisiana,22,71,,924.0,,,,,,,,,,,,,
Ouachita Parish,Louisiana,22,73,,689.0,,,,,,,,,,,,,
Plaquemines Parish,Louisiana,22,75,,982.0,,,,,,,,,,,,,
Pointe Coupee Parish,Louisiana,22,77,,566.0,,,,,,,,,,,,,
Rapides Parish,Louisiana,22,79,,733.0,,,,,,,,,,,,,
Red River Parish,Louisiana,22,81,,571.0,,,,,,,,,,,,,
Richland Parish,Louisiana,22,83,,531.0,,,,,,,,,,,,,
Sabine Parish,Louisiana,22,85,,496.0,,,,,,,,,,,,,
Saint Bernard Parish,Louisiana,22,87,,840.0,,,,,,,,,,,,,
Saint Charles Parish,Louisiana,22,89,,896.0,,,,,,,,,,,,,
Saint Helena Parish,Louisiana,22,91,,619.0,,,,,,,,,,,,,
Saint James Parish,Louisiana,22,93,,709.0,,,,,,,,,,,,,
Saint John the Baptist Parish,Louisiana,22,95,,869.0,,,,,,,,,,,,,
Saint Landry Parish,Louisiana,22,97,,593.0,,,,,,,,,,,,,
Saint Martin Parish,Louisiana,22,99,,656.0,,,,,,,,,,,,,
Saint Mary Parish,Louisiana,22,101,,674.0,,,,,,,,,,,,,
Saint Tammany Parish,Louisiana,22,103,,984.0,,,,,,,,,,,,,
Tangipahoa Parish,Louisiana,22,105,,752.0,,,,,,,,,,,,,
Tensas Parish,Louisiana,22,107,,434.0,,,,,,,,,,,,,
Terrebonne Parish,Louisiana,22,109,,860.0,,,,,,,,,,,,,
Union Parish,Louisiana,22,111,,506.0,,,,,,,,,,,,,
Vermilion Parish,Louisiana,22,113,,631.0,,,,,,,,,,,,,
Vernon Parish,Louisiana,22,115,,913.0,,,,,,,,,,,,,
Washington Parish,Louisiana,22,117,,571.0,,,,,,,,,,,,,
Webster Parish,Louisiana,22,119,,596.0,,,,,,,,,,,,,
West Baton Rouge Parish,Louisiana,22,121,,774.0,,,,,,,,,,,,,
West Carroll Parish,Louisiana,22,123,,519.0,,,,,,,,,,,,,
West Feliciana Parish,Louisiana,22,125,,822.0,,,,,,,,,,,,,
Winn Parish,Louisiana,22,127,,586.0,,,,,,,,,,,,,
Androscoggin County,Maine,23,1,,710.0,,,,,,,,,,,,,
Aroostook County,Maine,23,3,,547.0,,,,,,,,,,,,,
Cumberland County,Maine,23,5,,971.0,,,,,,,,,,,,,
Franklin County,Maine,23,7,,635.0,,,,,,,,,,,,,
Hancock County,Maine,23,9,,776.0,,,,,,,,,,,,,
Kennebec County,Maine,23,11,,691.0,,,,,,,,,,,,,
Knox County,Maine,23,13,,764.0,,,,,,,,,,,,,
Lincoln County,Maine,23,15,,772.0,,,,,,,,,,,,,
Oxford County,Maine,23,17,,624.0,,,,,,,,,,,,,
Penobscot County,Maine,23,19,,734.0,,,,,,,,,,,,,
Piscataquis County,Maine,23,21,,630.0,,,,,,,,,,,,,
Sagadahoc County,Maine,23,23,,793.0,,,,,,,,,,,,,
Somerset County,Maine,23,25,,684.0,,,,,,,,,,,,,
Waldo County,Maine,23,27,,744.0,,,,,,,,,,,,,
Washington County,Maine,23,29,,593.0,,,,,,,,,,,,,
York County,Maine,23,31,,899.0,,,,,,,,,,,,,
Allegany County,Maryland,24,1,,624.0,,,,,,,,,,,,,
Anne Arundel County,Maryland,24,3,,1497.0,,,,,,,,,,,,,
Baltimore County,Maryland,24,5,,1163.0,,,,,,,,,,,,,
Calvert County,Maryland,24,9,,1557.0,,,,,,,,,,,,,
Caroline County,Maryland,24,11,,897.0,,,,,,,,,,,,,
Carroll County,Maryland,24,13,,1079.0,,,,,,,,,,,,,
Cecil County,Maryland,24,15,,996.0,,,,,,,,,,,,,
Charles County,Maryland,24,17,,1487.0,,,,,,,,,,,,,
Dorchester County,Maryland,24,19,,845.0,,,,,,,,,,,,,
Frederick County,Maryland,24,21,,1285.0,,,,,,,,,,,,,
Garrett County,Maryland,24,23,,658.0,,,,,,,,,,,,,
Harford County,Maryland,24,25,,1152.0,,,,,,,,,,,,,
Howard County,Maryland,24,27,,1579.0,,,,,,,,,,,,,
Kent County,Maryland,24,29,,822.0,,,,,,,,,,,,,
Queen Anne's County,Maryland,24,35,,1178.0,,,,,,,,,,,,,
Saint Mary's County,Maryland,24,37,,1263.0,,,,,,,,,,,,,
Somerset County,Maryland,24,39,,703.0,,,,,,,,,,,,,
Talbot County,Maryland,24,41,,1039.0,,,,,,,,,,,,,
Washington County,Maryland,24,43,,858.0,,,,,,,,,,,,,
Wicomico County,Maryland,24,45,,994.0,,,,,,,,,,,,,
Worcester County,Maryland,24,47,,963.0,,,,,,,,,,,,,
Baltimore City,Maryland,24,510,,951.0,,,,,,,,,,,,,
Montgomery County,Maryland,24,31,,1627.0,,,,,,,,,,,,,
Prince George's County,Maryland,24,33,,1294.0,,,,,,,,,,,,,
Barnstable County,Massachusetts,25,1,,1104.0,,,,,,,,,,,,,
Berkshire County,Massachusetts,25,3,,754.0,,,,,,,,,,,,,
Bristol County,Massachusetts,25,5,,820.0,,,,,,,,,,,,,
Dukes County,Massachusetts,25,7,,1428.0,,,,,,,,,,,,,
Essex County,Massachusetts,25,9,,1076.0,,,,,,,,,,,,,
Franklin County,Massachusetts,25,11,,851.0,,,,,,,,,,,,,
Hampden County,Massachusetts,25,13,,822.0,,,,,,,,,,,,,
Hampshire County,Massachusetts,25,15,,965.0,,,,,,,,,,,,,
Middlesex County,Massachusetts,25,17,,1341.0,,,,,,,,,,,,,
Nantucket County,Massachusetts,25,19,,1609.0,,,,,,,,,,,,,
Norfolk County,Massachusetts,25,21,,1332.0,,,,,,,,,,,,,
Plymouth County,Massachusetts,25,23,,1132.0,,,,,,,,,,,,,
Suffolk County,Massachusetts,25,25,,1298.0,,,,,,,,,,,,,
Worcester County,Massachusetts,25,27,,934.0,,,,,,,,,,,,,
Alcona County,Michigan,26,1,,609.0,,,,,,,,,,,,,
Alger County,Michigan,26,3,,595.0,,,,,,,,,,,,,
Allegan County,Michigan,26,5,,739.0,,,,,,,,,,,,,
Alpena County,Michigan,26,7,,564.0,,,,,,,,,,,,,
Antrim County,Michigan,26,9,,695.0,,,,,,,,,,,,,
Arenac County,Michigan,26,11,,587.0,,,,,,,,,,,,,
Baraga County,Michigan,26,13,,516.0,,,,,,,,,,,,,
Barry County,Michigan,26,15,,762.0,,,,,,,,,,,,,
Bay County,Michigan,26,17,,657.0,,,,,,,,,,,,,
Benzie County,Michigan,26,19,,713.0,,,,,,,,,,,,,
Berrien County,Michigan,26,21,,674.0,,,,,,,,,,,,,
Branch County,Michigan,26,23,,662.0,,,,,,,,,,,,,
Calhoun County,Michigan,26,25,,682.0,,,,,,,,,,,,,
Cass County,Michigan,26,27,,698.0,,,,,,,,,,,,,
Charlevoix County,Michigan,26,29,,648.0,,,,,,,,,,,,,
Cheboygan County,Michigan,26,31,,592.0,,,,,,,,,,,,,
Chippewa County,Michigan,26,33,,608.0,,,,,,,,,,,,,
Clare County,Michigan,26,35,,596.0,,,,,,,,,,,,,
Clinton County,Michigan,26,37,,779.0,,,,,,,,,,,,,
Crawford County,Michigan,26,39,,710.0,,,,,,,,,,,,,
Delta County,Michigan,26,41,,537.0,,,,,,,,,,,,,
Dickinson County,Michigan,26,43,,676.0,,,,,,,,,,,,,
Eaton County,Michigan,26,45,,771.0,,,,,,,,,,,,,
Emmet County,Michigan,26,47,,773.0,,,,,,,,,,,,,
Genesee County,Michigan,26,49,,715.0,,,,,,,,,,,,,
Gladwin County,Michigan,26,51,,574.0,,,,,,,,,,,,,
Gogebic County,Michigan,26,53,,526.0,,,,,,,,,,,,,
Grand Traverse County,Michigan,26,55,,859.0,,,,,,,,,,,,,
Gratiot County,Michigan,26,57,,607.0,,,,,,,,,,,,,
Hillsdale County,Michigan,26,59,,654.0,,,,,,,,,,,,,
Houghton County,Michigan,26,61,,637.0,,,,,,,,,,,,,
Huron County,Michigan,26,63,,606.0,,,,,,,,,,,,,
Ingham County,Michigan,26,65,,785.0,,,,,,,,,,,,,
Ionia County,Michigan,26,67,,696.0,,,,,,,,,,,,,
Iosco County,Michigan,26,69,,581.0,,,,,,,,,,,,,
Iron County,Michigan,26,71,,516.0,,,,,,,,,,,,,
Isabella County,Michigan,26,73,,717.0,,,,,,,,,,,,,
Jackson County,Michigan,26,75,,728.0,,,,,,,,,,,,,
Kalamazoo County,Michigan,26,77,,722.0,,,,,,,,,,,,,
Kalkaska County,Michigan,26,79,,709.0,,,,,,,,,,,,,
Kent County,Michigan,26,81,,767.0,,,,,,,,,,,,,
Keweenaw County,Michigan,26,83,,563.0,,,,,,,,,,,,,
Lake County,Michigan,26,85,,562.0,,,,,,,,,,,,,
Lapeer County,Michigan,26,87,,781.0,,,,,,,,,,,,,
Leelanau County,Michigan,26,89,,805.0,,,,,,,,,,,,,
Lenawee County,Michigan,26,91,,731.0,,,,,,,,,,,,,
Livingston County,Michigan,26,93,,917.0,,,,,,,,,,,,,
Luce County,Michigan,26,95,,606.0,,,,,,,,,,,,,
Mackinac County,Michigan,26,97,,578.0,,,,,,,,,,,,,
Macomb County,Michigan,26,99,,861.0,,,,,,,,,,,,,
Manistee County,Michigan,26,101,,659.0,,,,,,,,,,,,,
Marquette County,Michigan,26,103,,626.0,,,,,,,,,,,,,
Mason County,Michigan,26,105,,680.0,,,,,,,,,,,,,
Mecosta County,Michigan,26,107,,628.0,,,,,,,,,,,,,
Menominee County,Michigan,26,109,,538.0,,,,,,,,,,,,,
Midland County,Michigan,26,111,,727.0,,,,,,,,,,,,,
Missaukee County,Michigan,26,113,,718.0,,,,,,,,,,,,,
Monroe County,Michigan,26,115,,784.0,,,,,,,,,,,,,
Montcalm County,Michigan,26,117,,692.0,,,,,,,,,,,,,
Montmorency County,Michigan,26,119,,571.0,,,,,,,,,,,,,
Muskegon County,Michigan,26,121,,673.0,,,,,,,,,,,,,
Newaygo County,Michigan,26,123,,670.0,,,,,,,,,,,,,
Oakland County,Michigan,26,125,,942.0,,,,,,,,,,,,,
Oceana County,Michigan,26,127,,667.0,,,,,,,,,,,,,
Ogemaw County,Michigan,26,129,,670.0,,,,,,,,,,,,,
Ontonagon County,Michigan,26,131,,411.0,,,,,,,,,,,,,
Osceola County,Michigan,26,133,,577.0,,,,,,,,,,,,,
Oscoda County,Michigan,26,135,,600.0,,,,,,,,,,,,,
Otsego County,Michigan,26,137,,701.0,,,,,,,,,,,,,
Ottawa County,Michigan,26,139,,792.0,,,,,,,,,,,,,
Presque Isle County,Michigan,26,141,,558.0,,,,,,,,,,,,,
Roscommon County,Michigan,26,143,,631.0,,,,,,,,,,,,,
Saginaw County,Michigan,26,145,,705.0,,,,,,,,,,,,,
Saint Clair County,Michigan,26,147,,736.0,,,,,,,,,,,,,
Saint Joseph County,Michigan,26,149,,647.0,,,,,,,,,,,,,
Sanilac County,Michigan,26,151,,612.0,,,,,,,,,,,,,
Schoolcraft County,Michigan,26,153,,574.0,,,,,,,,,,,,,
Shiawassee County,Michigan,26,155,,673.0,,,,,,,,,,,,,
Tuscola County,Michigan,26,157,,642.0,,,,,,,,,,,,,
Van Buren County,Michigan,26,159,,666.0,,,,,,,,,,,,,
Washtenaw County,Michigan,26,161,,953.0,,,,,,,,,,,,,
Wayne County,Michigan,26,163,,794.0,,,,,,,,,,,,,
Wexford County,Michigan,26,165,,717.0,,,,,,,,,,,,,
Aitkin County,Minnesota,27,1,,633.0,,,,,,,,,,,,,
Anoka County,Minnesota,27,3,,971.0,,,,,,,,,,,,,
Becker County,Minnesota,27,5,,671.0,,,,,,,,,,,,,
Beltrami County,Minnesota,27,7,,664.0,,,,,,,,,,,,,
Benton County,Minnesota,27,9,,648.0,,,,,,,,,,,,,
Big Stone County,Minnesota,27,11,,508.0,,,,,,,,,,,,,
Blue Earth County,Minnesota,27,13,,727.0,,,,,,,,,,,,,
Brown County,Minnesota,27,15,,606.0,,,,,,,,,,,,,
Carlton County,Minnesota,27,17,,691.0,,,,,,,,,,,,,
Carver County,Minnesota,27,19,,950.0,,,,,,,,,,,,,
Cass County,Minnesota,27,21,,665.0,,,,,,,,,,,,,
Chippewa County,Minnesota,27,23,,630.0,,,,,,,,,,,,,
Chisago County,Minnesota,27,25,,785.0,,,,,,,,,,,,,
Clay County,Minnesota,27,27,,723.0,,,,,,,,,,,,,
Clearwater County,Minnesota,27,29,,558.0,,,,,,,,,,,,,
Cook County,Minnesota,27,31,,655.0,,,,,,,,,,,,,
Cottonwood County,Minnesota,27,33,,607.0,,,,,,,,,,,,,
Crow Wing County,Minnesota,27,35,,730.0,,,,,,,,,,,,,
Dakota County,Minnesota,27,37,,971.0,,,,,,,,,,,,,
Dodge County,Minnesota,27,39,,635.0,,,,,,,,,,,,,
Douglas County,Minnesota,27,41,,730.0,,,,,,,,,,,,,
Faribault County,Minnesota,27,43,,538.0,,,,,,,,,,,,,
Fillmore County,Minnesota,27,45,,595.0,,,,,,,,,,,,,
Freeborn County,Minnesota,27,47,,598.0,,,,,,,,,,,,,
Goodhue County,Minnesota,27,49,,705.0,,,,,,,,,,,,,
Grant County,Minnesota,27,51,,512.0,,,,,,,,,,,,,
Hennepin County,Minnesota,27,53,,951.0,,,,,,,,,,,,,
Houston County,Minnesota,27,55,,634.0,,,,,,,,,,,,,
Hubbard County,Minnesota,27,57,,673.0,,,,,,,,,,,,,
Isanti County,Minnesota,27,59,,843.0,,,,,,,,,,,,,
Itasca County,Minnesota,27,61,,642.0,,,,,,,,,,,,,
Jackson County,Minnesota,27,63,,540.0,,,,,,,,,,,,,
Kanabec County,Minnesota,27,65,,764.0,,,,,,,,,,,,,
Kandiyohi County,Minnesota,27,67,,666.0,,,,,,,,,,,,,
Kittson County,Minnesota,27,69,,504.0,,,,,,,,,,,,,
Koochiching County,Minnesota,27,71,,559.0,,,,,,,,,,,,,
Lac qui Parle County,Minnesota,27,73,,554.0,,,,,,,,,,,,,
Lake County,Minnesota,27,75,,680.0,,,,,,,,,,,,,
Lake of the Woods County,Minnesota,27,77,,634.0,,,,,,,,,,,,,
Le Sueur County,Minnesota,27,79,,694.0,,,,,,,,,,,,,
Lincoln County,Minnesota,27,81,,528.0,,,,,,,,,,,,,
Lyon County,Minnesota,27,83,,605.0,,,,,,,,,,,,,
McLeod County,Minnesota,27,85,,710.0,,,,,,,,,,,,,
Mahnomen County,Minnesota,27,87,,518.0,,,,,,,,,,,,,
Marshall County,Minnesota,27,89,,542.0,,,,,,,,,,,,,
Martin County,Minnesota,27,91,,613.0,,,,,,,,,,,,,
Meeker County,Minnesota,27,93,,686.0,,,,,,,,,,,,,
Mille Lacs County,Minnesota,27,95,,734.0,,,,,,,,,,,,,
Morrison County,Minnesota,27,97,,655.0,,,,,,,,,,,,,
Mower County,Minnesota,27,99,,697.0,,,,,,,,,,,,,
Murray County,Minnesota,27,101,,555.0,,,,,,,,,,,,,
Nicollet County,Minnesota,27,103,,757.0,,,,,,,,,,,,,
Nobles County,Minnesota,27,105,,627.0,,,,,,,,,,,,,
Norman County,Minnesota,27,107,,527.0,,,,,,,,,,,,,
Olmsted County,Minnesota,27,109,,827.0,,,,,,,,,,,,,
Otter Tail County,Minnesota,27,111,,656.0,,,,,,,,,,,,,
Pennington County,Minnesota,27,113,,604.0,,,,,,,,,,,,,
Pine County,Minnesota,27,115,,711.0,,,,,,,,,,,,,
Pipestone County,Minnesota,27,117,,546.0,,,,,,,,,,,,,
Polk County,Minnesota,27,119,,626.0,,,,,,,,,,,,,
Pope County,Minnesota,27,121,,652.0,,,,,,,,,,,,,
Ramsey County,Minnesota,27,123,,865.0,,,,,,,,,,,,,
Red Lake County,Minnesota,27,125,,484.0,,,,,,,,,,,,,
Redwood County,Minnesota,27,127,,572.0,,,,,,,,,,,,,
Renville County,Minnesota,27,129,,578.0,,,,,,,,,,,,,
Rice County,Minnesota,27,131,,722.0,,,,,,,,,,,,,
Rock County,Minnesota,27,133,,619.0,,,,,,,,,,,,,
Roseau County,Minnesota,27,135,,646.0,,,,,,,,,,,,,
Saint Louis County,Minnesota,27,137,,685.0,,,,,,,,,,,,,
Scott County,Minnesota,27,139,,1024.0,,,,,,,,,,,,,
Sherburne County,Minnesota,27,141,,925.0,,,,,,,,,,,,,
Sibley County,Minnesota,27,143,,630.0,,,,,,,,,,,,,
Stearns County,Minnesota,27,145,,742.0,,,,,,,,,,,,,
Steele County,Minnesota,27,147,,731.0,,,,,,,,,,,,,
Stevens County,Minnesota,27,149,,587.0,,,,,,,,,,,,,
Swift County,Minnesota,27,151,,579.0,,,,,,,,,,,,,
Todd County,Minnesota,27,153,,567.0,,,,,,,,,,,,,
Traverse County,Minnesota,27,155,,530.0,,,,,,,,,,,,,
Wabasha County,Minnesota,27,157,,699.0,,,,,,,,,,,,,
Wadena County,Minnesota,27,159,,569.0,,,,,,,,,,,,,
Waseca County,Minnesota,27,161,,571.0,,,,,,,,,,,,,
Washington County,Minnesota,27,163,,1144.0,,,,,,,,,,,,,
Watonwan County,Minnesota,27,165,,566.0,,,,,,,,,,,,,
Wilkin County,Minnesota,27,167,,437.0,,,,,,,,,,,,,
Winona County,Minnesota,27,169,,608.0,,,,,,,,,,,,,
Wright County,Minnesota,27,171,,899.0,,,,,,,,,,,,,
Yellow Medicine County,Minnesota,27,173,,578.0,,,,,,,,,,,,,
Adams County,Mississippi,28,1,,588.0,,,,,,,,,,,,,
Alcorn County,Mississippi,28,3,,604.0,,,,,,,,,,,,,
Amite County,Mississippi,28,5,,620.0,,,,,,,,,,,,,
Attala County,Mississippi,28,7,,562.0,,,,,,,,,,,,,
Benton County,Mississippi,28,9,,578.0,,,,,,,,,,,,,
Bolivar County,Mississippi,28,11,,564.0,,,,,,,,,,,,,
Calhoun County,Mississippi,28,13,,516.0,,,,,,,,,,,,,
Carroll County,Mississippi,28,15,,530.0,,,,,,,,,,,,,
Chickasaw County,Mississippi,28,17,,533.0,,,,,,,,,,,,,
Choctaw County,Mississippi,28,19,,537.0,,,,,,,,,,,,,
Claiborne County,Mississippi,28,21,,569.0,,,,,,,,,,,,,
Clarke County,Mississippi,28,23,,586.0,,,,,,,,,,,,,
Clay County,Mississippi,28,25,,662.0,,,,,,,,,,,,,
Coahoma County,Mississippi,28,27,,567.0,,,,,,,,,,,,,
Copiah County,Mississippi,28,29,,647.0,,,,,,,,,,,,,
Covington County,Mississippi,28,31,,659.0,,,,,,,,,,,,,
DeSoto County,Mississippi,28,33,,958.0,,,,,,,,,,,,,
Forrest County,Mississippi,28,35,,728.0,,,,,,,,,,,,,
Franklin County,Mississippi,28,37,,523.0,,,,,,,,,,,,,
George County,Mississippi,28,39,,742.0,,,,,,,,,,,,,
Greene County,Mississippi,28,41,,576.0,,,,,,,,,,,,,
Grenada County,Mississippi,28,43,,593.0,,,,,,,,,,,,,
Hancock County,Mississippi,28,45,,758.0,,,,,,,,,,,,,
Harrison County,Mississippi,28,47,,837.0,,,,,,,,,,,,,
Hinds County,Mississippi,28,49,,771.0,,,,,,,,,,,,,
Holmes County,Mississippi,28,51,,496.0,,,,,,,,,,,,,
Humphreys County,Mississippi,28,53,,522.0,,,,,,,,,,,,,
Issaquena County,Mississippi,28,55,,378.0,,,,,,,,,,,,,
Itawamba County,Mississippi,28,57,,630.0,,,,,,,,,,,,,
Jackson County,Mississippi,28,59,,816.0,,,,,,,,,,,,,
Jasper County,Mississippi,28,61,,708.0,,,,,,,,,,,,,
Jefferson County,Mississippi,28,63,,389.0,,,,,,,,,,,,,
Jefferson Davis County,Mississippi,28,65,,697.0,,,,,,,,,,,,,
Jones County,Mississippi,28,67,,614.0,,,,,,,,,,,,,
Kemper County,Mississippi,28,69,,486.0,,,,,,,,,,,,,
Lafayette County,Mississippi,28,71,,800.0,,,,,,,,,,,,,
Lamar County,Mississippi,28,73,,835.0,,,,,,,,,,,,,
Lauderdale County,Mississippi,28,75,,688.0,,,,,,,,,,,,,
Lawrence County,Mississippi,28,77,,642.0,,,,,,,,,,,,,
Leake County,Mississippi,28,79,,593.0,,,,,,,,,,,,,
Lee County,Mississippi,28,81,,664.0,,,,,,,,,,,,,
