County,State,State_FIPS,County_FIPS,median_gross_rent,age_15_to_44_percentage,white_population,total_population,age_60_and_over,housing_cost_burden,median_household_income,gini_index,native_american_population,total_population_race,median_home_value,black_population,age_18_and_under_percentage,asian_population,per_capita_income
Spencer County,Indiana,18,147,,,20050.0,,,,,,,,,,,,
Starke County,Indiana,18,149,,,22283.0,,,,,,,,,,,,
Steuben County,Indiana,18,151,,,31736.0,,,,,,,,,,,,
Sullivan County,Indiana,18,153,,,19885.0,,,,,,,,,,,,
Switzerland County,Indiana,18,155,,,10222.0,,,,,,,,,,,,
Tippecanoe County,Indiana,18,157,,,152528.0,,,,,,,,,,,,
Tipton County,Indiana,18,159,,,15289.0,,,,,,,,,,,,
Union County,Indiana,18,161,,,7124.0,,,,,,,,,,,,
Vanderburgh County,Indiana,18,163,,,155829.0,,,,,,,,,,,,
Vermillion County,Indiana,18,165,,,15681.0,,,,,,,,,,,,
Vigo County,Indiana,18,167,,,94863.0,,,,,,,,,,,,
Wabash County,Indiana,18,169,,,31189.0,,,,,,,,,,,,
Warren County,Indiana,18,171,,,8236.0,,,,,,,,,,,,
Warrick County,Indiana,18,173,,,57344.0,,,,,,,,,,,,
Washington County,Indiana,18,175,,,27517.0,,,,,,,,,,,,
Wayne County,Indiana,18,177,,,61682.0,,,,,,,,,,,,
Wells County,Indiana,18,179,,,27057.0,,,,,,,,,,,,
White County,Indiana,18,181,,,23296.0,,,,,,,,,,,,
Whitley County,Indiana,18,183,,,32235.0,,,,,,,,,,,,
Adair County,Iowa,19,1,,,7447.0,,,,,,,,,,,,
Adams County,Iowa,19,3,,,3837.0,,,,,,,,,,,,
Allamakee County,Iowa,19,5,,,13697.0,,,,,,,,,,,,
Appanoose County,Iowa,19,7,,,12452.0,,,,,,,,,,,,
Audubon County,Iowa,19,9,,,5810.0,,,,,,,,,,,,
Benton County,Iowa,19,11,,,25194.0,,,,,,,,,,,,
Black Hawk County,Iowa,19,13,,,113211.0,,,,,,,,,,,,
Boone County,Iowa,19,15,,,25635.0,,,,,,,,,,,,
Bremer County,Iowa,19,17,,,23710.0,,,,,,,,,,,,
Buchanan County,Iowa,19,19,,,20458.0,,,,,,,,,,,,
Buena Vista County,Iowa,19,21,,,16533.0,,,,,,,,,,,,
Butler County,Iowa,19,23,,,14723.0,,,,,,,,,,,,
Calhoun County,Iowa,19,25,,,9617.0,,,,,,,,,,,,
Carroll County,Iowa,19,27,,,20090.0,,,,,,,,,,,,
Cass County,Iowa,19,29,,,13393.0,,,,,,,,,,,,
Cedar County,Iowa,19,31,,,17957.0,,,,,,,,,,,,
Cerro Gordo County,Iowa,19,33,,,41605.0,,,,,,,,,,,,
Cherokee County,Iowa,19,35,,,11627.0,,,,,,,,,,,,
Chickasaw County,Iowa,19,37,,,12124.0,,,,,,,,,,,,
Clarke County,Iowa,19,39,,,8993.0,,,,,,,,,,,,
Clay County,Iowa,19,41,,,15913.0,,,,,,,,,,,,
Clayton County,Iowa,19,43,,,17477.0,,,,,,,,,,,,
Clinton County,Iowa,19,45,,,45660.0,,,,,,,,,,,,
Crawford County,Iowa,19,47,,,15800.0,,,,,,,,,,,,
Dallas County,Iowa,19,49,,,66408.0,,,,,,,,,,,,
Davis County,Iowa,19,51,,,8641.0,,,,,,,,,,,,
Decatur County,Iowa,19,53,,,7915.0,,,,,,,,,,,,
Delaware County,Iowa,19,55,,,17299.0,,,,,,,,,,,,
Des Moines County,Iowa,19,57,,,36712.0,,,,,,,,,,,,
Dickinson County,Iowa,19,59,,,16461.0,,,,,,,,,,,,
Dubuque County,Iowa,19,61,,,89409.0,,,,,,,,,,,,
Emmet County,Iowa,19,63,,,9571.0,,,,,,,,,,,,
Fayette County,Iowa,19,65,,,19958.0,,,,,,,,,,,,
Floyd County,Iowa,19,67,,,15428.0,,,,,,,,,,,,
Franklin County,Iowa,19,69,,,10020.0,,,,,,,,,,,,
Fremont County,Iowa,19,71,,,7018.0,,,,,,,,,,,,
Greene County,Iowa,19,73,,,9052.0,,,,,,,,,,,,
Grundy County,Iowa,19,75,,,12182.0,,,,,,,,,,,,
Guthrie County,Iowa,19,77,,,10535.0,,,,,,,,,,,,
Hamilton County,Iowa,19,79,,,14400.0,,,,,,,,,,,,
Hancock County,Iowa,19,81,,,10829.0,,,,,,,,,,,,
Hardin County,Iowa,19,83,,,16754.0,,,,,,,,,,,,
Harrison County,Iowa,19,85,,,14261.0,,,,,,,,,,,,
Henry County,Iowa,19,87,,,18570.0,,,,,,,,,,,,
Howard County,Iowa,19,89,,,9371.0,,,,,,,,,,,,
Humboldt County,Iowa,19,91,,,9466.0,,,,,,,,,,,,
Ida County,Iowa,19,93,,,6946.0,,,,,,,,,,,,
Iowa County,Iowa,19,95,,,16024.0,,,,,,,,,,,,
Jackson County,Iowa,19,97,,,19156.0,,,,,,,,,,,,
Jasper County,Iowa,19,99,,,35336.0,,,,,,,,,,,,
Jefferson County,Iowa,19,101,,,14806.0,,,,,,,,,,,,
Johnson County,Iowa,19,103,,,116059.0,,,,,,,,,,,,
Jones County,Iowa,19,105,,,19698.0,,,,,,,,,,,,
Keokuk County,Iowa,19,107,,,10170.0,,,,,,,,,,,,
Kossuth County,Iowa,19,109,,,15030.0,,,,,,,,,,,,
Lee County,Iowa,19,111,,,33202.0,,,,,,,,,,,,
Linn County,Iowa,19,113,,,193587.0,,,,,,,,,,,,
Louisa County,Iowa,19,115,,,10387.0,,,,,,,,,,,,
Lucas County,Iowa,19,117,,,8637.0,,,,,,,,,,,,
Lyon County,Iowa,19,119,,,11421.0,,,,,,,,,,,,
Madison County,Iowa,19,121,,,15277.0,,,,,,,,,,,,
Mahaska County,Iowa,19,123,,,21389.0,,,,,,,,,,,,
Marion County,Iowa,19,125,,,32138.0,,,,,,,,,,,,
Marshall County,Iowa,19,127,,,35280.0,,,,,,,,,,,,
Mills County,Iowa,19,129,,,14556.0,,,,,,,,,,,,
Mitchell County,Iowa,19,131,,,10577.0,,,,,,,,,,,,
Monona County,Iowa,19,133,,,8841.0,,,,,,,,,,,,
Monroe County,Iowa,19,135,,,7927.0,,,,,,,,,,,,
Montgomery County,Iowa,19,137,,,10228.0,,,,,,,,,,,,
Muscatine County,Iowa,19,139,,,39584.0,,,,,,,,,,,,
O'Brien County,Iowa,19,141,,,13470.0,,,,,,,,,,,,
Osceola County,Iowa,19,143,,,6033.0,,,,,,,,,,,,
Page County,Iowa,19,145,,,14844.0,,,,,,,,,,,,
Palo Alto County,Iowa,19,147,,,9049.0,,,,,,,,,,,,
Plymouth County,Iowa,19,149,,,24056.0,,,,,,,,,,,,
Pocahontas County,Iowa,19,151,,,6970.0,,,,,,,,,,,,
Polk County,Iowa,19,153,,,379579.0,,,,,,,,,,,,
Pottawattamie County,Iowa,19,155,,,88114.0,,,,,,,,,,,,
Poweshiek County,Iowa,19,157,,,17786.0,,,,,,,,,,,,
Ringgold County,Iowa,19,159,,,4970.0,,,,,,,,,,,,
Sac County,Iowa,19,161,,,9966.0,,,,,,,,,,,,
Scott County,Iowa,19,163,,,145421.0,,,,,,,,,,,,
Shelby County,Iowa,19,165,,,11621.0,,,,,,,,,,,,
Sioux County,Iowa,19,167,,,31754.0,,,,,,,,,,,,
Story County,Iowa,19,169,,,81347.0,,,,,,,,,,,,
Tama County,Iowa,19,171,,,15738.0,,,,,,,,,,,,
Taylor County,Iowa,19,173,,,6019.0,,,,,,,,,,,,
Union County,Iowa,19,175,,,12249.0,,,,,,,,,,,,
Van Buren County,Iowa,19,177,,,7359.0,,,,,,,,,,,,
Wapello County,Iowa,19,179,,,32875.0,,,,,,,,,,,,
Warren County,Iowa,19,181,,,45614.0,,,,,,,,,,,,
Washington County,Iowa,19,183,,,20888.0,,,,,,,,,,,,
Wayne County,Iowa,19,185,,,6247.0,,,,,,,,,,,,
Webster County,Iowa,19,187,,,34453.0,,,,,,,,,,,,
Winnebago County,Iowa,19,189,,,10238.0,,,,,,,,,,,,
Winneshiek County,Iowa,19,191,,,20288.0,,,,,,,,,,,,
Woodbury County,Iowa,19,193,,,86770.0,,,,,,,,,,,,
Worth County,Iowa,19,195,,,7395.0,,,,,,,,,,,,
Wright County,Iowa,19,197,,,12505.0,,,,,,,,,,,,
Allen County,Kansas,20,1,,,12282.0,,,,,,,,,,,,
Anderson County,Kansas,20,3,,,7607.0,,,,,,,,,,,,
Atchison County,Kansas,20,5,,,15217.0,,,,,,,,,,,,
Barber County,Kansas,20,7,,,4736.0,,,,,,,,,,,,
Barton County,Kansas,20,9,,,25151.0,,,,,,,,,,,,
Bourbon County,Kansas,20,11,,,13916.0,,,,,,,,,,,,
Brown County,Kansas,20,13,,,8526.0,,,,,,,,,,,,
Butler County,Kansas,20,15,,,61638.0,,,,,,,,,,,,
Chase County,Kansas,20,17,,,2633.0,,,,,,,,,,,,
Chautauqua County,Kansas,20,19,,,3198.0,,,,,,,,,,,,
Cherokee County,Kansas,20,21,,,19252.0,,,,,,,,,,,,
Cheyenne County,Kansas,20,23,,,2625.0,,,,,,,,,,,,
Clark County,Kansas,20,25,,,1991.0,,,,,,,,,,,,
Clay County,Kansas,20,27,,,8177.0,,,,,,,,,,,,
Cloud County,Kansas,20,29,,,9123.0,,,,,,,,,,,,
Coffey County,Kansas,20,31,,,8209.0,,,,,,,,,,,,
Comanche County,Kansas,20,33,,,1847.0,,,,,,,,,,,,
Cowley County,Kansas,20,35,,,31518.0,,,,,,,,,,,,
Crawford County,Kansas,20,37,,,36317.0,,,,,,,,,,,,
Decatur County,Kansas,20,39,,,2823.0,,,,,,,,,,,,
Dickinson County,Kansas,20,41,,,18636.0,,,,,,,,,,,,
Doniphan County,Kansas,20,43,,,7265.0,,,,,,,,,,,,
Douglas County,Kansas,20,45,,,96047.0,,,,,,,,,,,,
Edwards County,Kansas,20,47,,,2818.0,,,,,,,,,,,,
Elk County,Kansas,20,49,,,2586.0,,,,,,,,,,,,
Ellis County,Kansas,20,51,,,27089.0,,,,,,,,,,,,
Ellsworth County,Kansas,20,53,,,5847.0,,,,,,,,,,,,
Finney County,Kansas,20,55,,,29341.0,,,,,,,,,,,,
Ford County,Kansas,20,57,,,30298.0,,,,,,,,,,,,
Franklin County,Kansas,20,59,,,23989.0,,,,,,,,,,,,
Geary County,Kansas,20,61,,,25289.0,,,,,,,,,,,,
Gove County,Kansas,20,63,,,2702.0,,,,,,,,,,,,
Graham County,Kansas,20,65,,,2391.0,,,,,,,,,,,,
Grant County,Kansas,20,67,,,6103.0,,,,,,,,,,,,
Gray County,Kansas,20,69,,,5919.0,,,,,,,,,,,,
Greeley County,Kansas,20,71,,,1071.0,,,,,,,,,,,,
Greenwood County,Kansas,20,73,,,6232.0,,,,,,,,,,,,
Hamilton County,Kansas,20,75,,,2361.0,,,,,,,,,,,,
Harper County,Kansas,20,77,,,5666.0,,,,,,,,,,,,
Harvey County,Kansas,20,79,,,32201.0,,,,,,,,,,,,
Haskell County,Kansas,20,81,,,3570.0,,,,,,,,,,,,
Hodgeman County,Kansas,20,83,,,1915.0,,,,,,,,,,,,
Jackson County,Kansas,20,85,,,11798.0,,,,,,,,,,,,
Jefferson County,Kansas,20,87,,,18134.0,,,,,,,,,,,,
Jewell County,Kansas,20,89,,,2971.0,,,,,,,,,,,,
Johnson County,Kansas,20,91,,,487931.0,,,,,,,,,,,,
Kearny County,Kansas,20,93,,,3422.0,,,,,,,,,,,,
Kingman County,Kansas,20,95,,,7601.0,,,,,,,,,,,,
Kiowa County,Kansas,20,97,,,2440.0,,,,,,,,,,,,
Labette County,Kansas,20,99,,,18741.0,,,,,,,,,,,,
Lane County,Kansas,20,101,,,1569.0,,,,,,,,,,,,
Leavenworth County,Kansas,20,103,,,65238.0,,,,,,,,,,,,
Lincoln County,Kansas,20,105,,,3109.0,,,,,,,,,,,,
Linn County,Kansas,20,107,,,9203.0,,,,,,,,,,,,
Logan County,Kansas,20,109,,,2676.0,,,,,,,,,,,,
Lyon County,Kansas,20,111,,,29829.0,,,,,,,,,,,,
McPherson County,Kansas,20,113,,,27915.0,,,,,,,,,,,,
Marion County,Kansas,20,115,,,11913.0,,,,,,,,,,,,
Marshall County,Kansas,20,117,,,9742.0,,,,,,,,,,,,
Meade County,Kansas,20,119,,,3943.0,,,,,,,,,,,,
Miami County,Kansas,20,121,,,31383.0,,,,,,,,,,,,
Mitchell County,Kansas,20,123,,,6177.0,,,,,,,,,,,,
Montgomery County,Kansas,20,125,,,29451.0,,,,,,,,,,,,
Morris County,Kansas,20,127,,,5589.0,,,,,,,,,,,,
Morton County,Kansas,20,129,,,2583.0,,,,,,,,,,,,
Nemaha County,Kansas,20,131,,,9875.0,,,,,,,,,,,,
Neosho County,Kansas,20,133,,,15608.0,,,,,,,,,,,,
Ness County,Kansas,20,135,,,3007.0,,,,,,,,,,,,
Norton County,Kansas,20,137,,,5120.0,,,,,,,,,,,,
Osage County,Kansas,20,139,,,15592.0,,,,,,,,,,,,
Osborne County,Kansas,20,141,,,3725.0,,,,,,,,,,,,
Ottawa County,Kansas,20,143,,,5896.0,,,,,,,,,,,,
Pawnee County,Kansas,20,145,,,6304.0,,,,,,,,,,,,
Phillips County,Kansas,20,147,,,5352.0,,,,,,,,,,,,
Pottawatomie County,Kansas,20,149,,,20991.0,,,,,,,,,,,,
Pratt County,Kansas,20,151,,,9284.0,,,,,,,,,,,,
Rawlins County,Kansas,20,153,,,2490.0,,,,,,,,,,,,
Reno County,Kansas,20,155,,,58596.0,,,,,,,,,,,,
Republic County,Kansas,20,157,,,4744.0,,,,,,,,,,,,
Rice County,Kansas,20,159,,,9155.0,,,,,,,,,,,,
Riley County,Kansas,20,161,,,62412.0,,,,,,,,,,,,
Rooks County,Kansas,20,163,,,4970.0,,,,,,,,,,,,
Rush County,Kansas,20,165,,,3118.0,,,,,,,,,,,,
Russell County,Kansas,20,167,,,6653.0,,,,,,,,,,,,
Saline County,Kansas,20,169,,,49138.0,,,,,,,,,,,,
Scott County,Kansas,20,171,,,4819.0,,,,,,,,,,,,
Sedgwick County,Kansas,20,173,,,399555.0,,,,,,,,,,,,
Seward County,Kansas,20,175,,,13869.0,,,,,,,,,,,,
Shawnee County,Kansas,20,177,,,146429.0,,,,,,,,,,,,
Sheridan County,Kansas,20,179,,,2436.0,,,,,,,,,,,,
Sherman County,Kansas,20,181,,,5667.0,,,,,,,,,,,,
Smith County,Kansas,20,183,,,3652.0,,,,,,,,,,,,
Stafford County,Kansas,20,185,,,4141.0,,,,,,,,,,,,
Stanton County,Kansas,20,187,,,1520.0,,,,,,,,,,,,
Stevens County,Kansas,20,189,,,4443.0,,,,,,,,,,,,
Sumner County,Kansas,20,191,,,22466.0,,,,,,,,,,,,
Thomas County,Kansas,20,193,,,7650.0,,,,,,,,,,,,
Trego County,Kansas,20,195,,,2844.0,,,,,,,,,,,,
Wabaunsee County,Kansas,20,197,,,6796.0,,,,,,,,,,,,
Wallace County,Kansas,20,199,,,1556.0,,,,,,,,,,,,
Washington County,Kansas,20,201,,,5583.0,,,,,,,,,,,,
Wichita County,Kansas,20,203,,,2133.0,,,,,,,,,,,,
Wilson County,Kansas,20,205,,,8717.0,,,,,,,,,,,,
Woodson County,Kansas,20,207,,,3099.0,,,,,,,,,,,,
Wyandotte County,Kansas,20,209,,,98930.0,,,,,,,,,,,,
Adair County,Kentucky,21,1,,,18061.0,,,,,,,,,,,,
Allen County,Kentucky,21,3,,,19555.0,,,,,,,,,,,,
Anderson County,Kentucky,21,5,,,20721.0,,,,,,,,,,,,
Ballard County,Kentucky,21,7,,,7840.0,,,,,,,,,,,,
Barren County,Kentucky,21,9,,,39908.0,,,,,,,,,,,,
Bath County,Kentucky,21,11,,,11434.0,,,,,,,,,,,,
Bell County,Kentucky,21,13,,,26780.0,,,,,,,,,,,,
Boone County,Kentucky,21,15,,,113086.0,,,,,,,,,,,,
Bourbon County,Kentucky,21,17,,,17990.0,,,,,,,,,,,,
Boyd County,Kentucky,21,19,,,46653.0,,,,,,,,,,,,
Boyle County,Kentucky,21,21,,,25992.0,,,,,,,,,,,,
Bracken County,Kentucky,21,23,,,8382.0,,,,,,,,,,,,
Breathitt County,Kentucky,21,25,,,13379.0,,,,,,,,,,,,
Breckinridge County,Kentucky,21,27,,,19214.0,,,,,,,,,,,,
Bullitt County,Kentucky,21,29,,,73541.0,,,,,,,,,,,,
Butler County,Kentucky,21,31,,,12544.0,,,,,,,,,,,,
Caldwell County,Kentucky,21,33,,,11943.0,,,,,,,,,,,,
Calloway County,Kentucky,21,35,,,34755.0,,,,,,,,,,,,
Campbell County,Kentucky,21,37,,,85686.0,,,,,,,,,,,,
Carlisle County,Kentucky,21,39,,,4877.0,,,,,,,,,,,,
Carroll County,Kentucky,21,41,,,10211.0,,,,,,,,,,,,
Carter County,Kentucky,21,43,,,26685.0,,,,,,,,,,,,
Casey County,Kentucky,21,45,,,15592.0,,,,,,,,,,,,
Christian County,Kentucky,21,47,,,54035.0,,,,,,,,,,,,
Clark County,Kentucky,21,49,,,33140.0,,,,,,,,,,,,
Clay County,Kentucky,21,51,,,19959.0,,,,,,,,,,,,
Clinton County,Kentucky,21,53,,,9827.0,,,,,,,,,,,,
Crittenden County,Kentucky,21,55,,,9028.0,,,,,,,,,,,,
Cumberland County,Kentucky,21,57,,,6496.0,,,,,,,,,,,,
Daviess County,Kentucky,21,59,,,89538.0,,,,,,,,,,,,
Edmonson County,Kentucky,21,61,,,11830.0,,,,,,,,,,,,
Elliott County,Kentucky,21,63,,,7523.0,,,,,,,,,,,,
Estill County,Kentucky,21,65,,,14259.0,,,,,,,,,,,,
Fayette County,Kentucky,21,67,,,231482.0,,,,,,,,,,,,
Fleming County,Kentucky,21,69,,,14023.0,,,,,,,,,,,,
Floyd County,Kentucky,21,71,,,38297.0,,,,,,,,,,,,
Franklin County,Kentucky,21,73,,,41146.0,,,,,,,,,,,,
Fulton County,Kentucky,21,75,,,4767.0,,,,,,,,,,,,
Gallatin County,Kentucky,21,77,,,7975.0,,,,,,,,,,,,
Garrard County,Kentucky,21,79,,,16154.0,,,,,,,,,,,,
Grant County,Kentucky,21,81,,,23479.0,,,,,,,,,,,,
Graves County,Kentucky,21,83,,,34426.0,,,,,,,,,,,,
Grayson County,Kentucky,21,85,,,25075.0,,,,,,,,,,,,
Green County,Kentucky,21,87,,,10642.0,,,,,,,,,,,,
Greenup County,Kentucky,21,89,,,35586.0,,,,,,,,,,,,
Hancock County,Kentucky,21,91,,,8393.0,,,,,,,,,,,,
Hardin County,Kentucky,21,93,,,85922.0,,,,,,,,,,,,
Harlan County,Kentucky,21,95,,,27463.0,,,,,,,,,,,,
Harrison County,Kentucky,21,97,,,17675.0,,,,,,,,,,,,
Hart County,Kentucky,21,99,,,17196.0,,,,,,,,,,,,
Henderson County,Kentucky,21,101,,,41066.0,,,,,,,,,,,,
Henry County,Kentucky,21,103,,,14387.0,,,,,,,,,,,,
Hickman County,Kentucky,21,105,,,4207.0,,,,,,,,,,,,
Hopkins County,Kentucky,21,107,,,42155.0,,,,,,,,,,,,
Jackson County,Kentucky,21,109,,,13216.0,,,,,,,,,,,,
Jefferson County,Kentucky,21,111,,,549890.0,,,,,,,,,,,,
Jessamine County,Kentucky,21,113,,,45945.0,,,,,,,,,,,,
Johnson County,Kentucky,21,115,,,22941.0,,,,,,,,,,,,
Kenton County,Kentucky,21,117,,,146730.0,,,,,,,,,,,,
Knott County,Kentucky,21,119,,,15772.0,,,,,,,,,,,,
Knox County,Kentucky,21,121,,,31003.0,,,,,,,,,,,,
Larue County,Kentucky,21,123,,,13126.0,,,,,,,,,,,,
Laurel County,Kentucky,21,125,,,57866.0,,,,,,,,,,,,
Lawrence County,Kentucky,21,127,,,15535.0,,,,,,,,,,,,
Lee County,Kentucky,21,129,,,7375.0,,,,,,,,,,,,
Leslie County,Kentucky,21,131,,,10937.0,,,,,,,,,,,,
Letcher County,Kentucky,21,133,,,23604.0,,,,,,,,,,,,
Lewis County,Kentucky,21,135,,,13619.0,,,,,,,,,,,,
Lincoln County,Kentucky,21,137,,,23452.0,,,,,,,,,,,,
Livingston County,Kentucky,21,139,,,9235.0,,,,,,,,,,,,
Logan County,Kentucky,21,141,,,24330.0,,,,,,,,,,,,
Lyon County,Kentucky,21,143,,,7749.0,,,,,,,,,,,,
McCracken County,Kentucky,21,145,,,55944.0,,,,,,,,,,,,
McCreary County,Kentucky,21,147,,,16640.0,,,,,,,,,,,,
McLean County,Kentucky,21,149,,,9299.0,,,,,,,,,,,,
Madison County,Kentucky,21,151,,,78414.0,,,,,,,,,,,,
Magoffin County,Kentucky,21,153,,,12941.0,,,,,,,,,,,,
Marion County,Kentucky,21,155,,,17627.0,,,,,,,,,,,,
Marshall County,Kentucky,21,157,,,30662.0,,,,,,,,,,,,
Martin County,Kentucky,21,159,,,12001.0,,,,,,,,,,,,
Mason County,Kentucky,21,161,,,15647.0,,,,,,,,,,,,
Meade County,Kentucky,21,163,,,26800.0,,,,,,,,,,,,
Menifee County,Kentucky,21,165,,,6127.0,,,,,,,,,,,,
Mercer County,Kentucky,21,167,,,19823.0,,,,,,,,,,,,
Metcalfe County,Kentucky,21,169,,,9588.0,,,,,,,,,,,,
Monroe County,Kentucky,21,171,,,10418.0,,,,,,,,,,,,
Montgomery County,Kentucky,21,173,,,25398.0,,,,,,,,,,,,
Morgan County,Kentucky,21,175,,,12753.0,,,,,,,,,,,,
Muhlenberg County,Kentucky,21,177,,,29141.0,,,,,,,,,,,,
Nelson County,Kentucky,21,179,,,41057.0,,,,,,,,,,,,
Nicholas County,Kentucky,21,181,,,7034.0,,,,,,,,,,,,
Ohio County,Kentucky,21,183,,,22896.0,,,,,,,,,,,,
Oldham County,Kentucky,21,185,,,55775.0,,,,,,,,,,,,
Owen County,Kentucky,21,187,,,10337.0,,,,,,,,,,,,
Owsley County,Kentucky,21,189,,,4525.0,,,,,,,,,,,,
Pendleton County,Kentucky,21,191,,,14389.0,,,,,,,,,,,,
Perry County,Kentucky,21,193,,,27179.0,,,,,,,,,,,,
Pike County,Kentucky,21,195,,,62810.0,,,,,,,,,,,,
Powell County,Kentucky,21,197,,,12224.0,,,,,,,,,,,,
Pulaski County,Kentucky,21,199,,,61149.0,,,,,,,,,,,,
Robertson County,Kentucky,21,201,,,2220.0,,,,,,,,,,,,
Rockcastle County,Kentucky,21,203,,,16616.0,,,,,,,,,,,,
Rowan County,Kentucky,21,205,,,22329.0,,,,,,,,,,,,
Russell County,Kentucky,21,207,,,17134.0,,,,,,,,,,,,
Scott County,Kentucky,21,209,,,43688.0,,,,,,,,,,,,
Shelby County,Kentucky,21,211,,,37680.0,,,,,,,,,,,,
Simpson County,Kentucky,21,213,,,15137.0,,,,,,,,,,,,
Spencer County,Kentucky,21,215,,,16720.0,,,,,,,,,,,,
Taylor County,Kentucky,21,217,,,23043.0,,,,,,,,,,,,
Todd County,Kentucky,21,219,,,10821.0,,,,,,,,,,,,
Trigg County,Kentucky,21,221,,,12819.0,,,,,,,,,,,,
Trimble County,Kentucky,21,223,,,8603.0,,,,,,,,,,,,
Union County,Kentucky,21,225,,,12836.0,,,,,,,,,,,,
Warren County,Kentucky,21,227,,,96403.0,,,,,,,,,,,,
Washington County,Kentucky,21,229,,,10618.0,,,,,,,,,,,,
Wayne County,Kentucky,21,231,,,19632.0,,,,,,,,,,,,
Webster County,Kentucky,21,233,,,12348.0,,,,,,,,,,,,
Whitley County,Kentucky,21,235,,,34501.0,,,,,,,,,,,,
Wolfe County,Kentucky,21,237,,,7205.0,,,,,,,,,,,,
Woodford County,Kentucky,21,239,,,22279.0,,,,,,,,,,,,
Acadia Parish,Louisiana,22,1,,,48993.0,,,,,,,,,,,,
Allen Parish,Louisiana,22,3,,,18704.0,,,,,,,,,,,,
Ascension Parish,Louisiana,22,5,,,83573.0,,,,,,,,,,,,
Assumption Parish,Louisiana,22,7,,,15742.0,,,,,,,,,,,,
Avoyelles Parish,Louisiana,22,9,,,27881.0,,,,,,,,,,,,
Beauregard Parish,Louisiana,22,11,,,29708.0,,,,,,,,,,,,
Bienville Parish,Louisiana,22,13,,,7822.0,,,,,,,,,,,,
Bossier Parish,Louisiana,22,15,,,88168.0,,,,,,,,,,,,
Caddo Parish,Louisiana,22,17,,,123126.0,,,,,,,,,,,,
Calcasieu Parish,Louisiana,22,19,,,138373.0,,,,,,,,,,,,
Caldwell Parish,Louisiana,22,21,,,8106.0,,,,,,,,,,,,
Cameron Parish,Louisiana,22,23,,,6481.0,,,,,,,,,,,,
Catahoula Parish,Louisiana,22,25,,,6827.0,,,,,,,,,,,,
Claiborne Parish,Louisiana,22,27,,,7896.0,,,,,,,,,,,,
Concordia Parish,Louisiana,22,29,,,11926.0,,,,,,,,,,,,
De Soto Parish,Louisiana,22,31,,,15515.0,,,,,,,,,,,,
East Baton Rouge Parish,Louisiana,22,33,,,216660.0,,,,,,,,,,,,
East Carroll Parish,Louisiana,22,35,,,2202.0,,,,,,,,,,,,
East Feliciana Parish,Louisiana,22,37,,,10730.0,,,,,,,,,,,,
Evangeline Parish,Louisiana,22,39,,,23196.0,,,,,,,,,,,,
Franklin Parish,Louisiana,22,41,,,13733.0,,,,,,,,,,,,
Grant Parish,Louisiana,22,43,,,17787.0,,,,,,,,,,,,
Iberia Parish,Louisiana,22,45,,,46012.0,,,,,,,,,,,,
Iberville Parish,Louisiana,22,47,,,16424.0,,,,,,,,,,,,
Jackson Parish,Louisiana,22,49,,,11035.0,,,,,,,,,,,,
Jefferson Parish,Louisiana,22,51,,,276653.0,,,,,,,,,,,,
Jefferson Davis Parish,Louisiana,22,53,,,25038.0,,,,,,,,,,,,
Lafayette Parish,Louisiana,22,55,,,159832.0,,,,,,,,,,,,
Lafourche Parish,Louisiana,22,57,,,77306.0,,,,,,,,,,,,
LaSalle Parish,Louisiana,22,59,,,12767.0,,,,,,,,,,,,
Lincoln Parish,Louisiana,22,61,,,25798.0,,,,,,,,,,,,
Livingston Parish,Louisiana,22,63,,,120842.0,,,,,,,,,,,,
Madison Parish,Louisiana,22,65,,,4332.0,,,,,,,,,,,,
Morehouse Parish,Louisiana,22,67,,,13889.0,,,,,,,,,,,,
Natchitoches Parish,Louisiana,22,69,,,21554.0,,,,,,,,,,,,
Orleans Parish,Louisiana,22,71,,,125296.0,,,,,,,,,,,,
Ouachita Parish,Louisiana,22,73,,,93453.0,,,,,,,,,,,,
Plaquemines Parish,Louisiana,22,75,,,16310.0,,,,,,,,,,,,
Pointe Coupee Parish,Louisiana,22,77,,,14029.0,,,,,,,,,,,,
Rapides Parish,Louisiana,22,79,,,84675.0,,,,,,,,,,,,
Red River Parish,Louisiana,22,81,,,5246.0,,,,,,,,,,,,
Richland Parish,Louisiana,22,83,,,13071.0,,,,,,,,,,,,
Sabine Parish,Louisiana,22,85,,,17017.0,,,,,,,,,,,,
Saint Bernard Parish,Louisiana,22,87,,,30375.0,,,,,,,,,,,,
Saint Charles Parish,Louisiana,22,89,,,37111.0,,,,,,,,,,,,
Saint Helena Parish,Louisiana,22,91,,,4890.0,,,,,,,,,,,,
Saint James Parish,Louisiana,22,93,,,10589.0,,,,,,,,,,,,
Saint John the Baptist Parish,Louisiana,22,95,,,19094.0,,,,,,,,,,,,
Saint Landry Parish,Louisiana,22,97,,,47161.0,,,,,,,,,,,,
Saint Martin Parish,Louisiana,22,99,,,34873.0,,,,,,,,,,,,
Saint Mary Parish,Louisiana,22,101,,,32281.0,,,,,,,,,,,,
Saint Tammany Parish,Louisiana,22,103,,,200799.0,,,,,,,,,,,,
Tangipahoa Parish,Louisiana,22,105,,,83283.0,,,,,,,,,,,,
Tensas Parish,Louisiana,22,107,,,2150.0,,,,,,,,,,,,
Terrebonne Parish,Louisiana,22,109,,,79717.0,,,,,,,,,,,,
