County,State,State_FIPS,County_FIPS,age_15_to_44_percentage
Johnson County,Indiana,18,081,75.5
Knox County,Indiana,18,083,80.8
Kosciusko County,Indiana,18,085,76.4
LaGrange County,Indiana,18,087,67.6
Lake County,Indiana,18,089,75.8
LaPorte County,Indiana,18,091,80.2
Lawrence County,Indiana,18,093,77.2
Madison County,Indiana,18,095,78.4
Marion County,Indiana,18,097,76.3
Marshall County,Indiana,18,099,74.8
Martin County,Indiana,18,101,78.2
Miami County,Indiana,18,103,80.4
Monroe County,Indiana,18,105,84.6
Montgomery County,Indiana,18,107,78.8
Morgan County,Indiana,18,109,76.5
Newton County,Indiana,18,111,78.8
Noble County,Indiana,18,113,75.7
Ohio County,Indiana,18,115,80.8
Orange County,Indiana,18,117,78.2
Owen County,Indiana,18,119,78.8
Parke County,Indiana,18,121,79.9
Perry County,Indiana,18,123,81.9
Pike County,Indiana,18,125,79.4
Porter County,Indiana,18,127,77.6
Posey County,Indiana,18,129,78.0
Pulaski County,Indiana,18,131,76.7
Putnam County,Indiana,18,133,82.2
Randolph County,Indiana,18,135,77.5
Ripley County,Indiana,18,137,75.5
Rush County,Indiana,18,139,77.2
Saint Joseph County,Indiana,18,141,76.7
Scott County,Indiana,18,143,77.9
Shelby County,Indiana,18,145,77.4
Spencer County,Indiana,18,147,79.7
Starke County,Indiana,18,149,78.0
Steuben County,Indiana,18,151,79.2
Sullivan County,Indiana,18,153,81.9
Switzerland County,Indiana,18,155,76.6
Tippecanoe County,Indiana,18,157,81.6
Tipton County,Indiana,18,159,78.5
Union County,Indiana,18,161,75.9
Vanderburgh County,Indiana,18,163,79.1
Vermillion County,Indiana,18,165,76.8
Vigo County,Indiana,18,167,80.7
Wabash County,Indiana,18,169,79.6
Warren County,Indiana,18,171,77.1
Warrick County,Indiana,18,173,75.9
Washington County,Indiana,18,175,76.7
Wayne County,Indiana,18,177,78.4
Wells County,Indiana,18,179,76.8
White County,Indiana,18,181,78.2
Whitley County,Indiana,18,183,77.1
Adair County,Iowa,19,001,79.3
Adams County,Iowa,19,003,81.0
Allamakee County,Iowa,19,005,78.9
Appanoose County,Iowa,19,007,79.3
Audubon County,Iowa,19,009,81.3
Benton County,Iowa,19,011,76.2
Black Hawk County,Iowa,19,013,79.9
Boone County,Iowa,19,015,78.4
Bremer County,Iowa,19,017,79.8
Buchanan County,Iowa,19,019,75.3
Buena Vista County,Iowa,19,021,77.3
Butler County,Iowa,19,023,79.1
Calhoun County,Iowa,19,025,80.9
Carroll County,Iowa,19,027,76.8
Cass County,Iowa,19,029,78.9
Cedar County,Iowa,19,031,78.3
Cerro Gordo County,Iowa,19,033,80.1
Cherokee County,Iowa,19,035,81.9
Chickasaw County,Iowa,19,037,79.4
Clarke County,Iowa,19,039,75.1
Clay County,Iowa,19,041,79.3
Clayton County,Iowa,19,043,78.9
Clinton County,Iowa,19,045,77.8
Crawford County,Iowa,19,047,76.1
Dallas County,Iowa,19,049,72.9
Davis County,Iowa,19,051,74.3
Decatur County,Iowa,19,053,77.4
Delaware County,Iowa,19,055,77.9
Des Moines County,Iowa,19,057,78.1
Dickinson County,Iowa,19,059,83.4
Dubuque County,Iowa,19,061,78.1
Emmet County,Iowa,19,063,79.8
Fayette County,Iowa,19,065,80.1
Floyd County,Iowa,19,067,78.3
Franklin County,Iowa,19,069,79.5
Fremont County,Iowa,19,071,78.7
Greene County,Iowa,19,073,79.3
Grundy County,Iowa,19,075,79.0
Guthrie County,Iowa,19,077,78.6
Hamilton County,Iowa,19,079,78.0
Hancock County,Iowa,19,081,77.5
Hardin County,Iowa,19,083,79.7
Harrison County,Iowa,19,085,77.6
Henry County,Iowa,19,087,77.1
Howard County,Iowa,19,089,78.5
Humboldt County,Iowa,19,091,78.7
Ida County,Iowa,19,093,77.3
Iowa County,Iowa,19,095,78.3
Jackson County,Iowa,19,097,78.7
Jasper County,Iowa,19,099,79.5
Jefferson County,Iowa,19,101,82.1
Johnson County,Iowa,19,103,81.9
Jones County,Iowa,19,105,81.4
Keokuk County,Iowa,19,107,78.3
Kossuth County,Iowa,19,109,79.4
Lee County,Iowa,19,111,79.6
Linn County,Iowa,19,113,77.3
Louisa County,Iowa,19,115,75.1
Lucas County,Iowa,19,117,78.0
Lyon County,Iowa,19,119,73.9
Madison County,Iowa,19,121,74.6
Mahaska County,Iowa,19,123,77.0
Marion County,Iowa,19,125,77.4
Marshall County,Iowa,19,127,76.9
Mills County,Iowa,19,129,77.6
Mitchell County,Iowa,19,131,76.8
Monona County,Iowa,19,133,79.9
Monroe County,Iowa,19,135,78.3
Montgomery County,Iowa,19,137,78.8
Muscatine County,Iowa,19,139,76.7
O'Brien County,Iowa,19,141,78.2
Osceola County,Iowa,19,143,80.2
Page County,Iowa,19,145,82.4
Palo Alto County,Iowa,19,147,78.7
Plymouth County,Iowa,19,149,76.6
Pocahontas County,Iowa,19,151,79.5
Polk County,Iowa,19,153,76.1
Pottawattamie County,Iowa,19,155,78.0
Poweshiek County,Iowa,19,157,80.1
Ringgold County,Iowa,19,159,77.6
Sac County,Iowa,19,161,79.0
Scott County,Iowa,19,163,77.3
Shelby County,Iowa,19,165,79.0
Sioux County,Iowa,19,167,76.2
Story County,Iowa,19,169,84.4
Tama County,Iowa,19,171,77.0
Taylor County,Iowa,19,173,78.8
Union County,Iowa,19,175,78.4
Van Buren County,Iowa,19,177,78.2
Wapello County,Iowa,19,179,79.0
Warren County,Iowa,19,181,75.9
Washington County,Iowa,19,183,77.5
Wayne County,Iowa,19,185,79.9
Webster County,Iowa,19,187,78.9
Winnebago County,Iowa,19,189,81.1
Winneshiek County,Iowa,19,191,81.5
Woodbury County,Iowa,19,193,75.7
Worth County,Iowa,19,195,81.3
Wright County,Iowa,19,197,79.3
Allen County,Kansas,20,001,78.2
Anderson County,Kansas,20,003,77.1
Atchison County,Kansas,20,005,77.4
Barber County,Kansas,20,007,80.9
Barton County,Kansas,20,009,78.5
Bourbon County,Kansas,20,011,76.6
Brown County,Kansas,20,013,77.1
Butler County,Kansas,20,015,75.5
Chase County,Kansas,20,017,80.8
Chautauqua County,Kansas,20,019,84.6
Cherokee County,Kansas,20,021,76.4
Cheyenne County,Kansas,20,023,80.3
Clark County,Kansas,20,025,74.3
Clay County,Kansas,20,027,80.3
Cloud County,Kansas,20,029,81.0
Coffey County,Kansas,20,031,78.0
Comanche County,Kansas,20,033,84.5
Cowley County,Kansas,20,035,78.3
Crawford County,Kansas,20,037,79.3
Decatur County,Kansas,20,039,83.1
Dickinson County,Kansas,20,041,77.8
Doniphan County,Kansas,20,043,80.2
Douglas County,Kansas,20,045,82.5
Edwards County,Kansas,20,047,79.2
Elk County,Kansas,20,049,84.9
Ellis County,Kansas,20,051,80.9
Ellsworth County,Kansas,20,053,85.7
Finney County,Kansas,20,055,71.1
Ford County,Kansas,20,057,72.1
Franklin County,Kansas,20,059,75.4
Geary County,Kansas,20,061,71.4
Gove County,Kansas,20,063,80.7
Graham County,Kansas,20,065,78.4
Grant County,Kansas,20,067,70.4
Gray County,Kansas,20,069,73.8
Greeley County,Kansas,20,071,78.4
Greenwood County,Kansas,20,073,79.7
Hamilton County,Kansas,20,075,70.7
Harper County,Kansas,20,077,78.1
Harvey County,Kansas,20,079,77.2
Haskell County,Kansas,20,081,71.9
Hodgeman County,Kansas,20,083,79.9
Jackson County,Kansas,20,085,73.9
Jefferson County,Kansas,20,087,77.7
Jewell County,Kansas,20,089,81.7
Johnson County,Kansas,20,091,75.3
Kearny County,Kansas,20,093,69.7
Kingman County,Kansas,20,095,79.3
Kiowa County,Kansas,20,097,81.1
Labette County,Kansas,20,099,78.0
Lane County,Kansas,20,101,78.4
Leavenworth County,Kansas,20,103,78.4
Lincoln County,Kansas,20,105,77.8
Linn County,Kansas,20,107,79.4
Logan County,Kansas,20,109,80.4
Lyon County,Kansas,20,111,78.8
McPherson County,Kansas,20,113,78.3
Marion County,Kansas,20,115,79.1
Marshall County,Kansas,20,117,80.1
Meade County,Kansas,20,119,74.0
Miami County,Kansas,20,121,75.9
Mitchell County,Kansas,20,123,81.2
Montgomery County,Kansas,20,125,78.3
Morris County,Kansas,20,127,80.3
Morton County,Kansas,20,129,75.8
Nemaha County,Kansas,20,131,75.9
Neosho County,Kansas,20,133,77.4
Ness County,Kansas,20,135,77.8
Norton County,Kansas,20,137,87.1
Osage County,Kansas,20,139,77.5
Osborne County,Kansas,20,141,81.7
Ottawa County,Kansas,20,143,75.6
Pawnee County,Kansas,20,145,87.2
Phillips County,Kansas,20,147,78.3
Pottawatomie County,Kansas,20,149,73.5
Pratt County,Kansas,20,151,78.5
Rawlins County,Kansas,20,153,83.1
Reno County,Kansas,20,155,78.9
Republic County,Kansas,20,157,83.4
Rice County,Kansas,20,159,79.4
Riley County,Kansas,20,161,84.1
Rooks County,Kansas,20,163,79.1
Rush County,Kansas,20,165,82.0
Russell County,Kansas,20,167,82.4
Saline County,Kansas,20,169,77.3
Scott County,Kansas,20,171,77.6
Sedgwick County,Kansas,20,173,75.0
Seward County,Kansas,20,175,71.3
Shawnee County,Kansas,20,177,76.7
Sheridan County,Kansas,20,179,78.7
Sherman County,Kansas,20,181,79.1
Smith County,Kansas,20,183,82.4
Stafford County,Kansas,20,185,78.6
Stanton County,Kansas,20,187,78.5
Stevens County,Kansas,20,189,73.3
Sumner County,Kansas,20,191,75.4
Thomas County,Kansas,20,193,79.2
Trego County,Kansas,20,195,84.8
Wabaunsee County,Kansas,20,197,78.3
Wallace County,Kansas,20,199,81.5
Washington County,Kansas,20,201,80.4
Wichita County,Kansas,20,203,72.1
Wilson County,Kansas,20,205,78.2
Woodson County,Kansas,20,207,81.9
Wyandotte County,Kansas,20,209,74.2
Adair County,Kentucky,21,001,78.7
Allen County,Kentucky,21,003,78.2
Anderson County,Kentucky,21,005,75.9
Ballard County,Kentucky,21,007,79.9
Barren County,Kentucky,21,009,77.2
Bath County,Kentucky,21,011,76.6
Bell County,Kentucky,21,013,78.9
Boone County,Kentucky,21,015,73.5
Bourbon County,Kentucky,21,017,78.8
Boyd County,Kentucky,21,019,81.1
Boyle County,Kentucky,21,021,80.3
Bracken County,Kentucky,21,023,76.7
Breathitt County,Kentucky,21,025,77.2
Breckinridge County,Kentucky,21,027,76.8
Bullitt County,Kentucky,21,029,76.9
Butler County,Kentucky,21,031,80.6
Caldwell County,Kentucky,21,033,80.3
Calloway County,Kentucky,21,035,83.1
Campbell County,Kentucky,21,037,78.7
Carlisle County,Kentucky,21,039,79.9
Carroll County,Kentucky,21,041,77.1
Carter County,Kentucky,21,043,78.4
Casey County,Kentucky,21,045,76.9
Christian County,Kentucky,21,047,74.1
Clark County,Kentucky,21,049,76.6
Clay County,Kentucky,21,051,80.7
Clinton County,Kentucky,21,053,77.2
Crittenden County,Kentucky,21,055,79.5
Cumberland County,Kentucky,21,057,79.7
Daviess County,Kentucky,21,059,76.9
Edmonson County,Kentucky,21,061,81.9
Elliott County,Kentucky,21,063,82.2
Estill County,Kentucky,21,065,78.5
Fayette County,Kentucky,21,067,80.5
Fleming County,Kentucky,21,069,77.0
Floyd County,Kentucky,21,071,78.4
Franklin County,Kentucky,21,073,79.7
Fulton County,Kentucky,21,075,79.8
Gallatin County,Kentucky,21,077,78.7
Garrard County,Kentucky,21,079,78.1
Grant County,Kentucky,21,081,74.0
Graves County,Kentucky,21,083,76.9
Grayson County,Kentucky,21,085,76.7
Green County,Kentucky,21,087,80.4
Greenup County,Kentucky,21,089,78.8
Hancock County,Kentucky,21,091,75.9
Hardin County,Kentucky,21,093,76.4
Harlan County,Kentucky,21,095,78.1
Harrison County,Kentucky,21,097,78.4
Hart County,Kentucky,21,099,77.1
Henderson County,Kentucky,21,101,77.8
Henry County,Kentucky,21,103,76.9
Hickman County,Kentucky,21,105,79.9
Hopkins County,Kentucky,21,107,78.2
Jackson County,Kentucky,21,109,77.1
Jefferson County,Kentucky,21,111,77.9
Jessamine County,Kentucky,21,113,75.5
Johnson County,Kentucky,21,115,79.1
Kenton County,Kentucky,21,117,76.6
Knott County,Kentucky,21,119,79.4
Knox County,Kentucky,21,121,76.8
Larue County,Kentucky,21,123,78.9
Laurel County,Kentucky,21,125,77.1
Lawrence County,Kentucky,21,127,78.4
Lee County,Kentucky,21,129,82.4
Leslie County,Kentucky,21,131,79.7
Letcher County,Kentucky,21,133,79.4
Lewis County,Kentucky,21,135,74.3
Lincoln County,Kentucky,21,137,76.6
Livingston County,Kentucky,21,139,80.7
Logan County,Kentucky,21,141,78.6
Lyon County,Kentucky,21,143,87.3
McCracken County,Kentucky,21,145,78.5
McCreary County,Kentucky,21,147,79.4
McLean County,Kentucky,21,149,78.2
Madison County,Kentucky,21,151,79.6
Magoffin County,Kentucky,21,153,74.7
Marion County,Kentucky,21,155,78.4
Marshall County,Kentucky,21,157,80.4
Martin County,Kentucky,21,159,82.1
Mason County,Kentucky,21,161,76.4
Meade County,Kentucky,21,163,74.2
Menifee County,Kentucky,21,165,80.0
Mercer County,Kentucky,21,167,77.3
Metcalfe County,Kentucky,21,169,77.4
Monroe County,Kentucky,21,171,77.1
Montgomery County,Kentucky,21,173,76.4
Morgan County,Kentucky,21,175,82.9
Muhlenberg County,Kentucky,21,177,80.8
Nelson County,Kentucky,21,179,75.2
Nicholas County,Kentucky,21,181,77.2
Ohio County,Kentucky,21,183,76.5
Oldham County,Kentucky,21,185,76.6
Owen County,Kentucky,21,187,77.2
Owsley County,Kentucky,21,189,80.4
Pendleton County,Kentucky,21,191,77.7
Perry County,Kentucky,21,193,79.9
Pike County,Kentucky,21,195,79.0
Powell County,Kentucky,21,197,77.0
Pulaski County,Kentucky,21,199,78.9
Robertson County,Kentucky,21,201,79.2
Rockcastle County,Kentucky,21,203,77.4
Rowan County,Kentucky,21,205,81.6
Russell County,Kentucky,21,207,78.6
Scott County,Kentucky,21,209,75.6
Shelby County,Kentucky,21,211,76.4
Simpson County,Kentucky,21,213,77.8
Spencer County,Kentucky,21,215,76.3
Taylor County,Kentucky,21,217,79.1
Todd County,Kentucky,21,219,73.8
Trigg County,Kentucky,21,221,78.5
Trimble County,Kentucky,21,223,77.6
Union County,Kentucky,21,225,80.3
Warren County,Kentucky,21,227,78.5
Washington County,Kentucky,21,229,78.1
Wayne County,Kentucky,21,231,79.6
Webster County,Kentucky,21,233,78.9
Whitley County,Kentucky,21,235,77.9
Wolfe County,Kentucky,21,237,77.6
Woodford County,Kentucky,21,239,77.6
Acadia Parish,Louisiana,22,001,74.8
Allen Parish,Louisiana,22,003,81.9
Ascension Parish,Louisiana,22,005,73.4
Assumption Parish,Louisiana,22,007,76.9
Avoyelles Parish,Louisiana,22,009,78.1
Beauregard Parish,Louisiana,22,011,76.1
Bienville Parish,Louisiana,22,013,78.0
Bossier Parish,Louisiana,22,015,75.7
Caddo Parish,Louisiana,22,017,76.4
Calcasieu Parish,Louisiana,22,019,76.4
Caldwell Parish,Louisiana,22,021,78.3
Cameron Parish,Louisiana,22,023,77.7
Catahoula Parish,Louisiana,22,025,79.0
Claiborne Parish,Louisiana,22,027,84.1
Concordia Parish,Louisiana,22,029,77.8
De Soto Parish,Louisiana,22,031,77.1
East Baton Rouge Parish,Louisiana,22,033,77.5
East Carroll Parish,Louisiana,22,035,78.3
East Feliciana Parish,Louisiana,22,037,81.4
Evangeline Parish,Louisiana,22,039,75.8
Franklin Parish,Louisiana,22,041,75.3
Grant Parish,Louisiana,22,043,79.0
Iberia Parish,Louisiana,22,045,74.1
Iberville Parish,Louisiana,22,047,78.7
Jackson Parish,Louisiana,22,049,80.2
Jefferson Parish,Louisiana,22,051,79.2
Jefferson Davis Parish,Louisiana,22,053,74.7
Lafayette Parish,Louisiana,22,055,77.0
Lafourche Parish,Louisiana,22,057,77.0
LaSalle Parish,Louisiana,22,059,78.8
Lincoln Parish,Louisiana,22,061,81.4
Livingston Parish,Louisiana,22,063,74.0
Madison Parish,Louisiana,22,065,76.4
Morehouse Parish,Louisiana,22,067,76.4
Natchitoches Parish,Louisiana,22,069,76.1
Orleans Parish,Louisiana,22,071,80.2
Ouachita Parish,Louisiana,22,073,75.2
Plaquemines Parish,Louisiana,22,075,74.0
Pointe Coupee Parish,Louisiana,22,077,76.6
Rapides Parish,Louisiana,22,079,75.7
Red River Parish,Louisiana,22,081,76.2
Richland Parish,Louisiana,22,083,75.5
Sabine Parish,Louisiana,22,085,77.6
Saint Bernard Parish,Louisiana,22,087,78.0
Saint Charles Parish,Louisiana,22,089,74.5
Saint Helena Parish,Louisiana,22,091,79.0
Saint James Parish,Louisiana,22,093,75.2
Saint John the Baptist Parish,Louisiana,22,095,75.2
Saint Landry Parish,Louisiana,22,097,74.6
Saint Martin Parish,Louisiana,22,099,75.7
Saint Mary Parish,Louisiana,22,101,76.9
Saint Tammany Parish,Louisiana,22,103,76.1
Tangipahoa Parish,Louisiana,22,105,76.1
Tensas Parish,Louisiana,22,107,77.3
Terrebonne Parish,Louisiana,22,109,76.2
Union Parish,Louisiana,22,111,78.0
Vermilion Parish,Louisiana,22,113,75.3
Vernon Parish,Louisiana,22,115,75.7
Washington Parish,Louisiana,22,117,76.2
Webster Parish,Louisiana,22,119,77.9
West Baton Rouge Parish,Louisiana,22,121,76.6
West Carroll Parish,Louisiana,22,123,78.5
West Feliciana Parish,Louisiana,22,125,88.0
Winn Parish,Louisiana,22,127,79.1
Androscoggin County,Maine,23,001,79.0
Aroostook County,Maine,23,003,81.6
Cumberland County,Maine,23,005,80.1
Franklin County,Maine,23,007,81.1
Hancock County,Maine,23,009,83.3
Kennebec County,Maine,23,011,80.8
Knox County,Maine,23,013,82.2
Lincoln County,Maine,23,015,82.0
Oxford County,Maine,23,017,80.6
Penobscot County,Maine,23,019,81.5
Piscataquis County,Maine,23,021,82.8
Sagadahoc County,Maine,23,023,80.8
Somerset County,Maine,23,025,80.3
Waldo County,Maine,23,027,80.5
Washington County,Maine,23,029,81.8
York County,Maine,23,031,80.0
Allegany County,Maryland,24,001,84.1
Anne Arundel County,Maryland,24,003,78.7
Baltimore County,Maryland,24,005,79.1
Calvert County,Maryland,24,009,75.8
Caroline County,Maryland,24,011,77.2
Carroll County,Maryland,24,013,77.1
Cecil County,Maryland,24,015,77.0
Charles County,Maryland,24,017,74.7
Dorchester County,Maryland,24,019,80.0
Frederick County,Maryland,24,021,76.4
Garrett County,Maryland,24,023,78.8
Harford County,Maryland,24,025,76.7
Howard County,Maryland,24,027,75.8
Kent County,Maryland,24,029,83.6
Queen Anne's County,Maryland,24,035,77.5
Saint Mary's County,Maryland,24,037,76.4
Somerset County,Maryland,24,039,86.0
Talbot County,Maryland,24,041,82.3
Washington County,Maryland,24,043,79.6
Wicomico County,Maryland,24,045,78.6
Worcester County,Maryland,24,047,82.6
Baltimore City,Maryland,24,510,79.0
Montgomery County,Maryland,24,031,77.3
Prince George's County,Maryland,24,033,77.0
Barnstable County,Massachusetts,25,001,83.5
Berkshire County,Massachusetts,25,003,81.9
Bristol County,Massachusetts,25,005,79.0
Dukes County,Massachusetts,25,007,81.9
Essex County,Massachusetts,25,009,78.0
Franklin County,Massachusetts,25,011,81.7
Hampden County,Massachusetts,25,013,77.7
Hampshire County,Massachusetts,25,015,83.9
Middlesex County,Massachusetts,25,017,80.0
Nantucket County,Massachusetts,25,019,82.8
Norfolk County,Massachusetts,25,021,78.4
Plymouth County,Massachusetts,25,023,77.1
Suffolk County,Massachusetts,25,025,83.3
Worcester County,Massachusetts,25,027,78.1
Alcona County,Michigan,26,001,86.3
Alger County,Michigan,26,003,85.8
Allegan County,Michigan,26,005,75.8
Alpena County,Michigan,26,007,81.3
Antrim County,Michigan,26,009,81.2
Arenac County,Michigan,26,011,82.4
Baraga County,Michigan,26,013,85.8
Barry County,Michigan,26,015,77.4
Bay County,Michigan,26,017,79.2
Benzie County,Michigan,26,019,80.1
Berrien County,Michigan,26,021,77.9
Branch County,Michigan,26,023,80.0
Calhoun County,Michigan,26,025,77.3
Cass County,Michigan,26,027,78.4
Charlevoix County,Michigan,26,029,80.1
Cheboygan County,Michigan,26,031,81.1
Chippewa County,Michigan,26,033,84.2
Clare County,Michigan,26,035,80.8
Clinton County,Michigan,26,037,77.2
Crawford County,Michigan,26,039,81.7
Delta County,Michigan,26,041,80.6
Dickinson County,Michigan,26,043,80.4
Eaton County,Michigan,26,045,78.8
Emmet County,Michigan,26,047,78.6
Genesee County,Michigan,26,049,76.1
Gladwin County,Michigan,26,051,81.0
Gogebic County,Michigan,26,053,85.5
Grand Traverse County,Michigan,26,055,79.1
Gratiot County,Michigan,26,057,80.1
Hillsdale County,Michigan,26,059,78.2
Houghton County,Michigan,26,061,82.8
Huron County,Michigan,26,063,81.4
Ingham County,Michigan,26,065,80.1
Ionia County,Michigan,26,067,78.7
Iosco County,Michigan,26,069,84.0
Iron County,Michigan,26,071,84.8
Isabella County,Michigan,26,073,83.3
Jackson County,Michigan,26,075,79.3
Kalamazoo County,Michigan,26,077,78.8
Kalkaska County,Michigan,26,079,79.6
Kent County,Michigan,26,081,75.3
Keweenaw County,Michigan,26,083,78.1
Lake County,Michigan,26,085,81.3
Lapeer County,Michigan,26,087,77.7
Leelanau County,Michigan,26,089,82.7
Lenawee County,Michigan,26,091,78.8
Livingston County,Michigan,26,093,76.1
Luce County,Michigan,26,095,86.7
Mackinac County,Michigan,26,097,83.0
Macomb County,Michigan,26,099,78.3
Manistee County,Michigan,26,101,83.1
Marquette County,Michigan,26,103,83.2
Mason County,Michigan,26,105,80.1
Mecosta County,Michigan,26,107,81.5
Menominee County,Michigan,26,109,80.5
Midland County,Michigan,26,111,78.1
Missaukee County,Michigan,26,113,77.9
Monroe County,Michigan,26,115,77.7
Montcalm County,Michigan,26,117,78.5
Montmorency County,Michigan,26,119,85.6
Muskegon County,Michigan,26,121,76.9
Newaygo County,Michigan,26,123,77.0
Oakland County,Michigan,26,125,78.0
Oceana County,Michigan,26,127,77.2
Ogemaw County,Michigan,26,129,81.5
Ontonagon County,Michigan,26,131,85.7
Osceola County,Michigan,26,133,77.9
Oscoda County,Michigan,26,135,82.1
Otsego County,Michigan,26,137,78.8
Ottawa County,Michigan,26,139,75.4
Presque Isle County,Michigan,26,141,84.4
Roscommon County,Michigan,26,143,85.3
Saginaw County,Michigan,26,145,77.7
Saint Clair County,Michigan,26,147,78.1
Saint Joseph County,Michigan,26,149,76.3
Sanilac County,Michigan,26,151,78.1
Schoolcraft County,Michigan,26,153,82.2
Shiawassee County,Michigan,26,155,76.9
Tuscola County,Michigan,26,157,78.8
Van Buren County,Michigan,26,159,76.9
Washtenaw County,Michigan,26,161,80.5
Wayne County,Michigan,26,163,75.8
Wexford County,Michigan,26,165,77.0
Aitkin County,Minnesota,27,001,83.6
Anoka County,Minnesota,27,003,76.2
Becker County,Minnesota,27,005,77.9
Beltrami County,Minnesota,27,007,76.5
Benton County,Minnesota,27,009,76.5
Big Stone County,Minnesota,27,011,80.3
Blue Earth County,Minnesota,27,013,83.0
Brown County,Minnesota,27,015,79.0
Carlton County,Minnesota,27,017,79.2
Carver County,Minnesota,27,019,72.5
Cass County,Minnesota,27,021,80.5
Chippewa County,Minnesota,27,023,79.4
Chisago County,Minnesota,27,025,76.8
Clay County,Minnesota,27,027,78.1
Clearwater County,Minnesota,27,029,77.1
Cook County,Minnesota,27,031,85.8
Cottonwood County,Minnesota,27,033,77.2
Crow Wing County,Minnesota,27,035,78.7
Dakota County,Minnesota,27,037,75.3
Dodge County,Minnesota,27,039,74.4
Douglas County,Minnesota,27,041,80.6
Faribault County,Minnesota,27,043,80.4
Fillmore County,Minnesota,27,045,78.0
Freeborn County,Minnesota,27,047,79.7
Goodhue County,Minnesota,27,049,78.1
Grant County,Minnesota,27,051,81.0
Hennepin County,Minnesota,27,053,78.9
Houston County,Minnesota,27,055,79.1
Hubbard County,Minnesota,27,057,79.9
Isanti County,Minnesota,27,059,76.1
Itasca County,Minnesota,27,061,80.5
Jackson County,Minnesota,27,063,80.5
Kanabec County,Minnesota,27,065,78.8
Kandiyohi County,Minnesota,27,067,78.3
Kittson County,Minnesota,27,069,81.9
Koochiching County,Minnesota,27,071,80.1
Lac qui Parle County,Minnesota,27,073,81.1
Lake County,Minnesota,27,075,83.5
Lake of the Woods County,Minnesota,27,077,81.1
Le Sueur County,Minnesota,27,079,77.3
Lincoln County,Minnesota,27,081,80.2
Lyon County,Minnesota,27,083,78.5
McLeod County,Minnesota,27,085,76.6
Mahnomen County,Minnesota,27,087,73.2
Marshall County,Minnesota,27,089,79.6
Martin County,Minnesota,27,091,78.7
Meeker County,Minnesota,27,093,77.1
Mille Lacs County,Minnesota,27,095,77.4
Morrison County,Minnesota,27,097,77.9
Mower County,Minnesota,27,099,77.1
Murray County,Minnesota,27,101,81.6
Nicollet County,Minnesota,27,103,79.0
Nobles County,Minnesota,27,105,77.2
Norman County,Minnesota,27,107,78.4
Olmsted County,Minnesota,27,109,76.4
Otter Tail County,Minnesota,27,111,80.6
Pennington County,Minnesota,27,113,78.3
Pine County,Minnesota,27,115,80.1
Pipestone County,Minnesota,27,117,76.2
Polk County,Minnesota,27,119,79.0
Pope County,Minnesota,27,121,81.0
Ramsey County,Minnesota,27,123,78.3
Red Lake County,Minnesota,27,125,79.5
Redwood County,Minnesota,27,127,77.6
Renville County,Minnesota,27,129,79.7
Rice County,Minnesota,27,131,79.0
Rock County,Minnesota,27,133,75.3
Roseau County,Minnesota,27,135,77.5
Saint Louis County,Minnesota,27,137,82.0
Scott County,Minnesota,27,139,72.4
Sherburne County,Minnesota,27,141,73.6
Sibley County,Minnesota,27,143,76.8
Stearns County,Minnesota,27,145,79.6
Steele County,Minnesota,27,147,76.8
Stevens County,Minnesota,27,149,81.2
Swift County,Minnesota,27,151,80.6
Todd County,Minnesota,27,153,78.6
Traverse County,Minnesota,27,155,82.4
Wabasha County,Minnesota,27,157,78.0
Wadena County,Minnesota,27,159,79.1
Waseca County,Minnesota,27,161,78.2
Washington County,Minnesota,27,163,75.5
Watonwan County,Minnesota,27,165,77.4
Wilkin County,Minnesota,27,167,77.1
Winona County,Minnesota,27,169,81.6
Wright County,Minnesota,27,171,72.5
Yellow Medicine County,Minnesota,27,173,78.8
Adams County,Mississippi,28,001,77.9
Alcorn County,Mississippi,28,003,76.7
Amite County,Mississippi,28,005,79.4
Attala County,Mississippi,28,007,76.0
Benton County,Mississippi,28,009,73.9
Bolivar County,Mississippi,28,011,75.6
Calhoun County,Mississippi,28,013,77.7
Carroll County,Mississippi,28,015,82.0
Chickasaw County,Mississippi,28,017,75.1
Choctaw County,Mississippi,28,019,79.3
Claiborne County,Mississippi,28,021,76.4
Clarke County,Mississippi,28,023,75.9
Clay County,Mississippi,28,025,75.8
Coahoma County,Mississippi,28,027,70.7
Copiah County,Mississippi,28,029,76.7
Covington County,Mississippi,28,031,76.2
DeSoto County,Mississippi,28,033,73.1
Forrest County,Mississippi,28,035,77.2
Franklin County,Mississippi,28,037,75.6
George County,Mississippi,28,039,75.2
Greene County,Mississippi,28,041,83.1
Grenada County,Mississippi,28,043,76.6
Hancock County,Mississippi,28,045,79.0
Harrison County,Mississippi,28,047,78.0
Hinds County,Mississippi,28,049,74.4
Holmes County,Mississippi,28,051,71.7
Humphreys County,Mississippi,28,053,71.1
Issaquena County,Mississippi,28,055,73.0
Itawamba County,Mississippi,28,057,78.0
Jackson County,Mississippi,28,059,76.9
Jasper County,Mississippi,28,061,76.2
Jefferson County,Mississippi,28,063,79.1
Jefferson Davis County,Mississippi,28,065,74.7
Jones County,Mississippi,28,067,75.5
Kemper County,Mississippi,28,069,77.4
Lafayette County,Mississippi,28,071,82.2
Lamar County,Mississippi,28,073,75.4
Lauderdale County,Mississippi,28,075,76.8
Lawrence County,Mississippi,28,077,75.9
