County,State,State_FIPS,County_FIPS,age_60_and_over
Johnson County,Indiana,18,081,19.6
Knox County,Indiana,18,083,23.1
Kosciusko County,Indiana,18,085,21.3
LaGrange County,Indiana,18,087,18.8
Lake County,Indiana,18,089,21.5
LaPorte County,Indiana,18,091,23.2
Lawrence County,Indiana,18,093,25.7
Madison County,Indiana,18,095,23.7
Marion County,Indiana,18,097,17.1
Marshall County,Indiana,18,099,23.2
Martin County,Indiana,18,101,24.5
Miami County,Indiana,18,103,22.1
Monroe County,Indiana,18,105,16.5
Montgomery County,Indiana,18,107,23.0
Morgan County,Indiana,18,109,22.3
Newton County,Indiana,18,111,24.1
Noble County,Indiana,18,113,21.0
Ohio County,Indiana,18,115,26.5
Orange County,Indiana,18,117,23.8
Owen County,Indiana,18,119,25.8
Parke County,Indiana,18,121,24.0
Perry County,Indiana,18,123,24.4
Pike County,Indiana,18,125,26.2
Porter County,Indiana,18,127,21.6
Posey County,Indiana,18,129,24.0
Pulaski County,Indiana,18,131,25.4
Putnam County,Indiana,18,133,21.5
Randolph County,Indiana,18,135,25.7
Ripley County,Indiana,18,137,22.6
Rush County,Indiana,18,139,24.1
Saint Joseph County,Indiana,18,141,21.4
Scott County,Indiana,18,143,22.1
Shelby County,Indiana,18,145,22.7
Spencer County,Indiana,18,147,25.1
Starke County,Indiana,18,149,24.2
Steuben County,Indiana,18,151,25.5
Sullivan County,Indiana,18,153,21.8
Switzerland County,Indiana,18,155,23.3
Tippecanoe County,Indiana,18,157,15.4
Tipton County,Indiana,18,159,25.6
Union County,Indiana,18,161,24.9
Vanderburgh County,Indiana,18,163,22.3
Vermillion County,Indiana,18,165,26.1
Vigo County,Indiana,18,167,20.7
Wabash County,Indiana,18,169,26.6
Warren County,Indiana,18,171,26.8
Warrick County,Indiana,18,173,22.3
Washington County,Indiana,18,175,22.9
Wayne County,Indiana,18,177,25.3
Wells County,Indiana,18,179,23.8
White County,Indiana,18,181,26.4
Whitley County,Indiana,18,183,24.1
Adair County,Iowa,19,001,30.0
Adams County,Iowa,19,003,30.2
Allamakee County,Iowa,19,005,28.7
Appanoose County,Iowa,19,007,30.0
Audubon County,Iowa,19,009,31.8
Benton County,Iowa,19,011,23.3
Black Hawk County,Iowa,19,013,21.3
Boone County,Iowa,19,015,24.6
Bremer County,Iowa,19,017,25.1
Buchanan County,Iowa,19,019,22.6
Buena Vista County,Iowa,19,021,21.0
Butler County,Iowa,19,023,29.0
Calhoun County,Iowa,19,025,30.6
Carroll County,Iowa,19,027,25.9
Cass County,Iowa,19,029,29.2
Cedar County,Iowa,19,031,25.7
Cerro Gordo County,Iowa,19,033,27.8
Cherokee County,Iowa,19,035,31.4
Chickasaw County,Iowa,19,037,27.0
Clarke County,Iowa,19,039,24.3
Clay County,Iowa,19,041,27.8
Clayton County,Iowa,19,043,30.3
Clinton County,Iowa,19,045,25.4
Crawford County,Iowa,19,047,22.4
Dallas County,Iowa,19,049,16.0
Davis County,Iowa,19,051,23.9
Decatur County,Iowa,19,053,25.7
Delaware County,Iowa,19,055,25.5
Des Moines County,Iowa,19,057,26.6
Dickinson County,Iowa,19,059,33.0
Dubuque County,Iowa,19,061,22.9
Emmet County,Iowa,19,063,26.4
Fayette County,Iowa,19,065,27.4
Floyd County,Iowa,19,067,27.8
Franklin County,Iowa,19,069,28.1
Fremont County,Iowa,19,071,29.1
Greene County,Iowa,19,073,28.6
Grundy County,Iowa,19,075,27.1
Guthrie County,Iowa,19,077,29.7
Hamilton County,Iowa,19,079,26.5
Hancock County,Iowa,19,081,27.9
Hardin County,Iowa,19,083,28.0
Harrison County,Iowa,19,085,26.6
Henry County,Iowa,19,087,23.8
Howard County,Iowa,19,089,26.8
Humboldt County,Iowa,19,091,26.6
Ida County,Iowa,19,093,28.9
Iowa County,Iowa,19,095,24.5
Jackson County,Iowa,19,097,27.4
Jasper County,Iowa,19,099,25.2
Jefferson County,Iowa,19,101,29.7
Johnson County,Iowa,19,103,15.0
Jones County,Iowa,19,105,25.9
Keokuk County,Iowa,19,107,28.4
Kossuth County,Iowa,19,109,29.7
Lee County,Iowa,19,111,26.2
Linn County,Iowa,19,113,20.8
Louisa County,Iowa,19,115,23.2
Lucas County,Iowa,19,117,28.6
Lyon County,Iowa,19,119,23.1
Madison County,Iowa,19,121,22.1
Mahaska County,Iowa,19,123,24.5
Marion County,Iowa,19,125,23.6
Marshall County,Iowa,19,127,23.6
Mills County,Iowa,19,129,24.0
Mitchell County,Iowa,19,131,28.0
Monona County,Iowa,19,133,32.1
Monroe County,Iowa,19,135,25.3
Montgomery County,Iowa,19,137,28.0
Muscatine County,Iowa,19,139,22.4
O'Brien County,Iowa,19,141,27.2
Osceola County,Iowa,19,143,26.4
Page County,Iowa,19,145,29.3
Palo Alto County,Iowa,19,147,27.6
Plymouth County,Iowa,19,149,24.5
Pocahontas County,Iowa,19,151,30.1
Polk County,Iowa,19,153,17.5
Pottawattamie County,Iowa,19,155,22.8
Poweshiek County,Iowa,19,157,25.4
Ringgold County,Iowa,19,159,30.7
Sac County,Iowa,19,161,29.8
Scott County,Iowa,19,163,21.5
Shelby County,Iowa,19,165,28.7
Sioux County,Iowa,19,167,19.8
Story County,Iowa,19,169,15.6
Tama County,Iowa,19,171,25.8
Taylor County,Iowa,19,173,28.1
Union County,Iowa,19,175,26.9
Van Buren County,Iowa,19,177,27.9
Wapello County,Iowa,19,179,23.6
Warren County,Iowa,19,181,20.8
Washington County,Iowa,19,183,24.4
Wayne County,Iowa,19,185,29.2
Webster County,Iowa,19,187,24.3
Winnebago County,Iowa,19,189,29.4
Winneshiek County,Iowa,19,191,25.5
Woodbury County,Iowa,19,193,20.2
Worth County,Iowa,19,195,26.5
Wright County,Iowa,19,197,29.4
Allen County,Kansas,20,001,26.5
Anderson County,Kansas,20,003,26.7
Atchison County,Kansas,20,005,21.4
Barber County,Kansas,20,007,26.6
Barton County,Kansas,20,009,24.8
Bourbon County,Kansas,20,011,24.8
Brown County,Kansas,20,013,25.5
Butler County,Kansas,20,015,20.2
Chase County,Kansas,20,017,31.4
Chautauqua County,Kansas,20,019,33.8
Cherokee County,Kansas,20,021,24.8
Cheyenne County,Kansas,20,023,34.0
Clark County,Kansas,20,025,28.1
Clay County,Kansas,20,027,29.4
Cloud County,Kansas,20,029,26.8
Coffey County,Kansas,20,031,26.8
Comanche County,Kansas,20,033,33.4
Cowley County,Kansas,20,035,23.3
Crawford County,Kansas,20,037,20.3
Decatur County,Kansas,20,039,34.2
Dickinson County,Kansas,20,041,25.4
Doniphan County,Kansas,20,043,26.2
Douglas County,Kansas,20,045,15.7
Edwards County,Kansas,20,047,26.5
Elk County,Kansas,20,049,36.2
Ellis County,Kansas,20,051,20.5
Ellsworth County,Kansas,20,053,28.0
Finney County,Kansas,20,055,15.0
Ford County,Kansas,20,057,14.7
Franklin County,Kansas,20,059,21.8
Geary County,Kansas,20,061,11.1
Gove County,Kansas,20,063,33.5
Graham County,Kansas,20,065,33.7
Grant County,Kansas,20,067,16.9
Gray County,Kansas,20,069,20.4
Greeley County,Kansas,20,071,30.7
Greenwood County,Kansas,20,073,33.0
Hamilton County,Kansas,20,075,17.4
Harper County,Kansas,20,077,29.1
Harvey County,Kansas,20,079,24.9
Haskell County,Kansas,20,081,19.7
Hodgeman County,Kansas,20,083,30.8
Jackson County,Kansas,20,085,26.1
Jefferson County,Kansas,20,087,25.0
Jewell County,Kansas,20,089,37.4
Johnson County,Kansas,20,091,19.0
Kearny County,Kansas,20,093,19.2
Kingman County,Kansas,20,095,27.7
Kiowa County,Kansas,20,097,28.9
Labette County,Kansas,20,099,24.9
Lane County,Kansas,20,101,26.0
Leavenworth County,Kansas,20,103,19.0
Lincoln County,Kansas,20,105,30.2
Linn County,Kansas,20,107,27.4
Logan County,Kansas,20,109,30.1
Lyon County,Kansas,20,111,19.2
McPherson County,Kansas,20,113,26.2
Marion County,Kansas,20,115,29.5
Marshall County,Kansas,20,117,28.7
Meade County,Kansas,20,119,23.7
Miami County,Kansas,20,121,22.9
Mitchell County,Kansas,20,123,28.5
Montgomery County,Kansas,20,125,26.0
Morris County,Kansas,20,127,33.1
Morton County,Kansas,20,129,22.7
Nemaha County,Kansas,20,131,25.9
Neosho County,Kansas,20,133,24.9
Ness County,Kansas,20,135,32.3
Norton County,Kansas,20,137,23.8
Osage County,Kansas,20,139,25.9
Osborne County,Kansas,20,141,31.9
Ottawa County,Kansas,20,143,25.0
Pawnee County,Kansas,20,145,27.5
Phillips County,Kansas,20,147,29.9
Pottawatomie County,Kansas,20,149,19.6
Pratt County,Kansas,20,151,26.0
Rawlins County,Kansas,20,153,34.3
Reno County,Kansas,20,155,25.1
Republic County,Kansas,20,157,37.1
Rice County,Kansas,20,159,25.3
Riley County,Kansas,20,161,11.2
Rooks County,Kansas,20,163,27.0
Rush County,Kansas,20,165,31.2
Russell County,Kansas,20,167,32.0
Saline County,Kansas,20,169,22.4
Scott County,Kansas,20,171,26.9
Sedgwick County,Kansas,20,173,19.1
Seward County,Kansas,20,175,14.4
Shawnee County,Kansas,20,177,23.3
Sheridan County,Kansas,20,179,29.0
Sherman County,Kansas,20,181,26.5
Smith County,Kansas,20,183,35.9
Stafford County,Kansas,20,185,27.1
Stanton County,Kansas,20,187,23.3
Stevens County,Kansas,20,189,18.7
Sumner County,Kansas,20,191,23.7
Thomas County,Kansas,20,193,23.4
Trego County,Kansas,20,195,30.8
Wabaunsee County,Kansas,20,197,25.1
Wallace County,Kansas,20,199,26.5
Washington County,Kansas,20,201,30.9
Wichita County,Kansas,20,203,24.9
Wilson County,Kansas,20,205,28.2
Woodson County,Kansas,20,207,32.3
Wyandotte County,Kansas,20,209,16.9
Adair County,Kentucky,21,001,23.6
Allen County,Kentucky,21,003,23.2
Anderson County,Kentucky,21,005,21.3
Ballard County,Kentucky,21,007,27.1
Barren County,Kentucky,21,009,22.9
Bath County,Kentucky,21,011,23.1
Bell County,Kentucky,21,013,24.4
Boone County,Kentucky,21,015,17.9
Bourbon County,Kentucky,21,017,24.7
Boyd County,Kentucky,21,019,26.0
Boyle County,Kentucky,21,021,24.6
Bracken County,Kentucky,21,023,22.0
Breathitt County,Kentucky,21,025,22.2
Breckinridge County,Kentucky,21,027,25.8
Bullitt County,Kentucky,21,029,21.0
Butler County,Kentucky,21,031,23.8
Caldwell County,Kentucky,21,033,24.7
Calloway County,Kentucky,21,035,21.4
Campbell County,Kentucky,21,037,21.0
Carlisle County,Kentucky,21,039,27.3
Carroll County,Kentucky,21,041,20.1
Carter County,Kentucky,21,043,24.1
Casey County,Kentucky,21,045,25.4
Christian County,Kentucky,21,047,15.6
Clark County,Kentucky,21,049,23.9
Clay County,Kentucky,21,051,19.8
Clinton County,Kentucky,21,053,26.1
Crittenden County,Kentucky,21,055,26.4
Cumberland County,Kentucky,21,057,26.8
Daviess County,Kentucky,21,059,22.3
Edmonson County,Kentucky,21,061,26.0
Elliott County,Kentucky,21,063,23.9
Estill County,Kentucky,21,065,24.3
Fayette County,Kentucky,21,067,17.5
Fleming County,Kentucky,21,069,23.1
Floyd County,Kentucky,21,071,23.6
Franklin County,Kentucky,21,073,24.0
Fulton County,Kentucky,21,075,26.6
Gallatin County,Kentucky,21,077,19.6
Garrard County,Kentucky,21,079,23.7
Grant County,Kentucky,21,081,18.1
Graves County,Kentucky,21,083,24.0
Grayson County,Kentucky,21,085,23.2
Green County,Kentucky,21,087,28.2
Greenup County,Kentucky,21,089,26.4
Hancock County,Kentucky,21,091,22.9
Hardin County,Kentucky,21,093,18.1
Harlan County,Kentucky,21,095,23.9
Harrison County,Kentucky,21,097,23.5
Hart County,Kentucky,21,099,22.3
Henderson County,Kentucky,21,101,23.5
Henry County,Kentucky,21,103,23.1
Hickman County,Kentucky,21,105,30.0
Hopkins County,Kentucky,21,107,24.0
Jackson County,Kentucky,21,109,22.6
Jefferson County,Kentucky,21,111,21.2
Jessamine County,Kentucky,21,113,19.7
Johnson County,Kentucky,21,115,23.6
Kenton County,Kentucky,21,117,19.1
Knott County,Kentucky,21,119,23.6
Knox County,Kentucky,21,121,22.9
Larue County,Kentucky,21,123,22.6
Laurel County,Kentucky,21,125,21.7
Lawrence County,Kentucky,21,127,23.3
Lee County,Kentucky,21,129,24.1
Leslie County,Kentucky,21,131,22.7
Letcher County,Kentucky,21,133,23.9
Lewis County,Kentucky,21,135,23.7
Lincoln County,Kentucky,21,137,23.4
Livingston County,Kentucky,21,139,27.6
Logan County,Kentucky,21,141,23.3
Lyon County,Kentucky,21,143,33.2
McCracken County,Kentucky,21,145,25.5
McCreary County,Kentucky,21,147,20.6
McLean County,Kentucky,21,149,25.0
Madison County,Kentucky,21,151,18.3
Magoffin County,Kentucky,21,153,21.0
Marion County,Kentucky,21,155,21.3
Marshall County,Kentucky,21,157,28.6
Martin County,Kentucky,21,159,20.7
Mason County,Kentucky,21,161,23.5
Meade County,Kentucky,21,163,18.1
Menifee County,Kentucky,21,165,26.5
Mercer County,Kentucky,21,167,25.1
Metcalfe County,Kentucky,21,169,25.2
Monroe County,Kentucky,21,171,24.2
Montgomery County,Kentucky,21,173,21.2
Morgan County,Kentucky,21,175,23.7
Muhlenberg County,Kentucky,21,177,24.7
Nelson County,Kentucky,21,179,20.1
Nicholas County,Kentucky,21,181,24.3
Ohio County,Kentucky,21,183,24.2
Oldham County,Kentucky,21,185,17.4
Owen County,Kentucky,21,187,25.6
Owsley County,Kentucky,21,189,23.9
Pendleton County,Kentucky,21,191,20.4
Perry County,Kentucky,21,193,22.5
Pike County,Kentucky,21,195,23.2
Powell County,Kentucky,21,197,20.3
Pulaski County,Kentucky,21,199,24.8
Robertson County,Kentucky,21,201,27.8
Rockcastle County,Kentucky,21,203,24.1
Rowan County,Kentucky,21,205,18.1
Russell County,Kentucky,21,207,26.4
Scott County,Kentucky,21,209,16.1
Shelby County,Kentucky,21,211,20.6
Simpson County,Kentucky,21,213,22.0
Spencer County,Kentucky,21,215,17.5
Taylor County,Kentucky,21,217,23.2
Todd County,Kentucky,21,219,20.6
Trigg County,Kentucky,21,221,29.9
Trimble County,Kentucky,21,223,23.5
Union County,Kentucky,21,225,21.9
Warren County,Kentucky,21,227,17.4
Washington County,Kentucky,21,229,23.8
Wayne County,Kentucky,21,231,25.5
Webster County,Kentucky,21,233,23.7
Whitley County,Kentucky,21,235,22.4
Wolfe County,Kentucky,21,237,24.8
Woodford County,Kentucky,21,239,23.7
Acadia Parish,Louisiana,22,001,19.4
Allen Parish,Louisiana,22,003,19.2
Ascension Parish,Louisiana,22,005,15.7
Assumption Parish,Louisiana,22,007,22.8
Avoyelles Parish,Louisiana,22,009,22.1
Beauregard Parish,Louisiana,22,011,21.3
Bienville Parish,Louisiana,22,013,26.8
Bossier Parish,Louisiana,22,015,18.8
Caddo Parish,Louisiana,22,017,21.8
Calcasieu Parish,Louisiana,22,019,19.8
Caldwell Parish,Louisiana,22,021,23.2
Cameron Parish,Louisiana,22,023,24.2
Catahoula Parish,Louisiana,22,025,23.8
Claiborne Parish,Louisiana,22,027,24.3
Concordia Parish,Louisiana,22,029,22.5
De Soto Parish,Louisiana,22,031,23.2
East Baton Rouge Parish,Louisiana,22,033,18.2
East Carroll Parish,Louisiana,22,035,18.7
East Feliciana Parish,Louisiana,22,037,24.1
Evangeline Parish,Louisiana,22,039,20.6
Franklin Parish,Louisiana,22,041,22.9
Grant Parish,Louisiana,22,043,19.8
Iberia Parish,Louisiana,22,045,20.0
Iberville Parish,Louisiana,22,047,21.0
Jackson Parish,Louisiana,22,049,25.1
Jefferson Parish,Louisiana,22,051,22.1
Jefferson Davis Parish,Louisiana,22,053,22.1
Lafayette Parish,Louisiana,22,055,17.5
Lafourche Parish,Louisiana,22,057,20.0
LaSalle Parish,Louisiana,22,059,22.5
Lincoln Parish,Louisiana,22,061,17.5
Livingston Parish,Louisiana,22,063,17.7
Madison Parish,Louisiana,22,065,19.4
Morehouse Parish,Louisiana,22,067,24.0
Natchitoches Parish,Louisiana,22,069,21.2
Orleans Parish,Louisiana,22,071,19.2
Ouachita Parish,Louisiana,22,073,19.5
Plaquemines Parish,Louisiana,22,075,17.2
Pointe Coupee Parish,Louisiana,22,077,26.2
Rapides Parish,Louisiana,22,079,21.1
Red River Parish,Louisiana,22,081,23.9
Richland Parish,Louisiana,22,083,21.7
Sabine Parish,Louisiana,22,085,26.3
Saint Bernard Parish,Louisiana,22,087,15.0
Saint Charles Parish,Louisiana,22,089,17.6
Saint Helena Parish,Louisiana,22,091,26.5
Saint James Parish,Louisiana,22,093,22.9
Saint John the Baptist Parish,Louisiana,22,095,18.5
Saint Landry Parish,Louisiana,22,097,21.1
Saint Martin Parish,Louisiana,22,099,19.4
Saint Mary Parish,Louisiana,22,101,21.3
Saint Tammany Parish,Louisiana,22,103,22.1
Tangipahoa Parish,Louisiana,22,105,19.2
Tensas Parish,Louisiana,22,107,28.3
Terrebonne Parish,Louisiana,22,109,18.7
Union Parish,Louisiana,22,111,26.7
Vermilion Parish,Louisiana,22,113,19.4
Vernon Parish,Louisiana,22,115,15.0
Washington Parish,Louisiana,22,117,24.7
Webster Parish,Louisiana,22,119,25.0
West Baton Rouge Parish,Louisiana,22,121,19.1
West Carroll Parish,Louisiana,22,123,24.7
West Feliciana Parish,Louisiana,22,125,19.8
Winn Parish,Louisiana,22,127,22.9
Androscoggin County,Maine,23,001,22.6
Aroostook County,Maine,23,003,29.7
Cumberland County,Maine,23,005,23.5
Franklin County,Maine,23,007,28.4
Hancock County,Maine,23,009,31.1
Kennebec County,Maine,23,011,25.8
Knox County,Maine,23,013,30.9
Lincoln County,Maine,23,015,35.2
Oxford County,Maine,23,017,28.0
Penobscot County,Maine,23,019,23.9
Piscataquis County,Maine,23,021,34.0
Sagadahoc County,Maine,23,023,26.9
Somerset County,Maine,23,025,26.9
Waldo County,Maine,23,027,28.2
Washington County,Maine,23,029,31.3
York County,Maine,23,031,26.1
Allegany County,Maryland,24,001,25.2
Anne Arundel County,Maryland,24,003,19.7
Baltimore County,Maryland,24,005,22.5
Calvert County,Maryland,24,009,20.0
Caroline County,Maryland,24,011,21.0
Carroll County,Maryland,24,013,22.0
Cecil County,Maryland,24,015,20.6
Charles County,Maryland,24,017,16.7
Dorchester County,Maryland,24,019,27.5
Frederick County,Maryland,24,021,19.0
Garrett County,Maryland,24,023,28.6
Harford County,Maryland,24,025,21.3
Howard County,Maryland,24,027,18.3
Kent County,Maryland,24,029,31.6
Queen Anne's County,Maryland,24,035,24.6
Saint Mary's County,Maryland,24,037,17.1
Somerset County,Maryland,24,039,21.6
Talbot County,Maryland,24,041,34.4
Washington County,Maryland,24,043,22.2
Wicomico County,Maryland,24,045,20.9
Worcester County,Maryland,24,047,34.2
Baltimore City,Maryland,24,510,18.7
Montgomery County,Maryland,24,031,20.2
Prince George's County,Maryland,24,033,17.6
Barnstable County,Massachusetts,25,001,37.7
Berkshire County,Massachusetts,25,003,29.2
Bristol County,Massachusetts,25,005,22.3
Dukes County,Massachusetts,25,007,29.6
Essex County,Massachusetts,25,009,22.4
Franklin County,Massachusetts,25,011,27.9
Hampden County,Massachusetts,25,013,22.1
Hampshire County,Massachusetts,25,015,21.7
Middlesex County,Massachusetts,25,017,20.2
Nantucket County,Massachusetts,25,019,20.9
Norfolk County,Massachusetts,25,021,22.3
Plymouth County,Massachusetts,25,023,23.6
Suffolk County,Massachusetts,25,025,16.1
Worcester County,Massachusetts,25,027,20.8
Alcona County,Michigan,26,001,45.2
Alger County,Michigan,26,003,33.8
Allegan County,Michigan,26,005,21.7
Alpena County,Michigan,26,007,29.7
Antrim County,Michigan,26,009,35.0
Arenac County,Michigan,26,011,32.4
Baraga County,Michigan,26,013,27.7
Barry County,Michigan,26,015,25.0
Bay County,Michigan,26,017,25.9
Benzie County,Michigan,26,019,33.0
Berrien County,Michigan,26,021,25.2
Branch County,Michigan,26,023,23.8
Calhoun County,Michigan,26,025,23.2
Cass County,Michigan,26,027,27.2
Charlevoix County,Michigan,26,029,31.1
Cheboygan County,Michigan,26,031,34.6
Chippewa County,Michigan,26,033,22.8
Clare County,Michigan,26,035,31.2
Clinton County,Michigan,26,037,21.9
Crawford County,Michigan,26,039,32.1
Delta County,Michigan,26,041,30.2
Dickinson County,Michigan,26,043,29.0
Eaton County,Michigan,26,045,24.0
Emmet County,Michigan,26,047,28.1
Genesee County,Michigan,26,049,22.7
Gladwin County,Michigan,26,051,33.7
Gogebic County,Michigan,26,053,32.2
Grand Traverse County,Michigan,26,055,25.2
Gratiot County,Michigan,26,057,22.2
Hillsdale County,Michigan,26,059,25.3
Houghton County,Michigan,26,061,22.4
Huron County,Michigan,26,063,32.0
Ingham County,Michigan,26,065,18.0
Ionia County,Michigan,26,067,20.1
Iosco County,Michigan,26,069,37.2
Iron County,Michigan,26,071,37.9
Isabella County,Michigan,26,073,16.5
Jackson County,Michigan,26,075,22.7
Kalamazoo County,Michigan,26,077,19.8
Kalkaska County,Michigan,26,079,27.1
Kent County,Michigan,26,081,18.2
Keweenaw County,Michigan,26,083,42.5
Lake County,Michigan,26,085,35.8
Lapeer County,Michigan,26,087,23.6
Leelanau County,Michigan,26,089,38.4
Lenawee County,Michigan,26,091,24.2
Livingston County,Michigan,26,093,22.3
Luce County,Michigan,26,095,28.2
Mackinac County,Michigan,26,097,35.2
Macomb County,Michigan,26,099,22.3
Manistee County,Michigan,26,101,32.8
Marquette County,Michigan,26,103,24.5
Mason County,Michigan,26,105,30.1
Mecosta County,Michigan,26,107,23.8
Menominee County,Michigan,26,109,30.7
Midland County,Michigan,26,111,23.0
Missaukee County,Michigan,26,113,26.9
Monroe County,Michigan,26,115,23.5
Montcalm County,Michigan,26,117,22.7
Montmorency County,Michigan,26,119,39.5
Muskegon County,Michigan,26,121,22.0
Newaygo County,Michigan,26,123,25.5
Oakland County,Michigan,26,125,22.1
Oceana County,Michigan,26,127,27.4
Ogemaw County,Michigan,26,129,32.3
Ontonagon County,Michigan,26,131,44.6
Osceola County,Michigan,26,133,26.9
Oscoda County,Michigan,26,135,34.9
Otsego County,Michigan,26,137,27.0
Ottawa County,Michigan,26,139,19.4
Presque Isle County,Michigan,26,141,40.0
Roscommon County,Michigan,26,143,41.3
Saginaw County,Michigan,26,145,24.5
Saint Clair County,Michigan,26,147,24.4
Saint Joseph County,Michigan,26,149,23.7
Sanilac County,Michigan,26,151,27.4
Schoolcraft County,Michigan,26,153,35.1
Shiawassee County,Michigan,26,155,23.8
Tuscola County,Michigan,26,157,26.2
Van Buren County,Michigan,26,159,24.2
Washtenaw County,Michigan,26,161,18.2
Wayne County,Michigan,26,163,20.6
Wexford County,Michigan,26,165,25.2
Aitkin County,Minnesota,27,001,40.8
Anoka County,Minnesota,27,003,18.4
Becker County,Minnesota,27,005,27.3
Beltrami County,Minnesota,27,007,20.7
Benton County,Minnesota,27,009,18.6
Big Stone County,Minnesota,27,011,33.6
Blue Earth County,Minnesota,27,013,18.4
Brown County,Minnesota,27,015,27.2
Carlton County,Minnesota,27,017,23.2
Carver County,Minnesota,27,019,15.6
Cass County,Minnesota,27,021,32.9
Chippewa County,Minnesota,27,023,27.9
Chisago County,Minnesota,27,025,19.9
Clay County,Minnesota,27,027,17.7
Clearwater County,Minnesota,27,029,26.4
Cook County,Minnesota,27,031,36.8
Cottonwood County,Minnesota,27,033,28.8
Crow Wing County,Minnesota,27,035,28.3
Dakota County,Minnesota,27,037,18.4
Dodge County,Minnesota,27,039,19.6
Douglas County,Minnesota,27,041,28.8
Faribault County,Minnesota,27,043,29.9
Fillmore County,Minnesota,27,045,27.3
Freeborn County,Minnesota,27,047,28.4
Goodhue County,Minnesota,27,049,25.2
Grant County,Minnesota,27,051,29.4
Hennepin County,Minnesota,27,053,18.7
Houston County,Minnesota,27,055,27.8
Hubbard County,Minnesota,27,057,32.9
Isanti County,Minnesota,27,059,20.7
Itasca County,Minnesota,27,061,30.2
Jackson County,Minnesota,27,063,26.8
Kanabec County,Minnesota,27,065,27.5
Kandiyohi County,Minnesota,27,067,24.5
Kittson County,Minnesota,27,069,32.1
Koochiching County,Minnesota,27,071,30.6
Lac qui Parle County,Minnesota,27,073,33.8
Lake County,Minnesota,27,075,34.1
Lake of the Woods County,Minnesota,27,077,32.1
Le Sueur County,Minnesota,27,079,22.8
Lincoln County,Minnesota,27,081,31.0
Lyon County,Minnesota,27,083,20.4
McLeod County,Minnesota,27,085,24.0
Mahnomen County,Minnesota,27,087,23.1
Marshall County,Minnesota,27,089,27.3
Martin County,Minnesota,27,091,29.8
Meeker County,Minnesota,27,093,26.0
Mille Lacs County,Minnesota,27,095,23.9
Morrison County,Minnesota,27,097,24.9
Mower County,Minnesota,27,099,24.3
Murray County,Minnesota,27,101,31.8
Nicollet County,Minnesota,27,103,20.8
Nobles County,Minnesota,27,105,21.2
Norman County,Minnesota,27,107,27.7
Olmsted County,Minnesota,27,109,19.7
Otter Tail County,Minnesota,27,111,30.5
Pennington County,Minnesota,27,113,24.9
Pine County,Minnesota,27,115,26.0
Pipestone County,Minnesota,27,117,27.1
Polk County,Minnesota,27,119,23.9
Pope County,Minnesota,27,121,30.6
Ramsey County,Minnesota,27,123,19.1
Red Lake County,Minnesota,27,125,25.6
Redwood County,Minnesota,27,127,28.0
Renville County,Minnesota,27,129,27.6
Rice County,Minnesota,27,131,20.2
Rock County,Minnesota,27,133,26.5
Roseau County,Minnesota,27,135,22.5
Saint Louis County,Minnesota,27,137,25.1
Scott County,Minnesota,27,139,14.3
Sherburne County,Minnesota,27,141,15.1
Sibley County,Minnesota,27,143,23.4
Stearns County,Minnesota,27,145,19.4
Steele County,Minnesota,27,147,22.9
Stevens County,Minnesota,27,149,22.0
Swift County,Minnesota,27,151,28.2
Todd County,Minnesota,27,153,28.1
Traverse County,Minnesota,27,155,32.8
Wabasha County,Minnesota,27,157,27.6
Wadena County,Minnesota,27,159,27.8
Waseca County,Minnesota,27,161,22.7
Washington County,Minnesota,27,163,19.6
Watonwan County,Minnesota,27,165,26.0
Wilkin County,Minnesota,27,167,27.0
Winona County,Minnesota,27,169,21.4
Wright County,Minnesota,27,171,16.9
Yellow Medicine County,Minnesota,27,173,26.8
Adams County,Mississippi,28,001,23.7
Alcorn County,Mississippi,28,003,22.9
Amite County,Mississippi,28,005,29.9
Attala County,Mississippi,28,007,25.0
Benton County,Mississippi,28,009,24.7
Bolivar County,Mississippi,28,011,20.2
Calhoun County,Mississippi,28,013,25.5
Carroll County,Mississippi,28,015,28.1
Chickasaw County,Mississippi,28,017,23.0
Choctaw County,Mississippi,28,019,28.3
Claiborne County,Mississippi,28,021,20.8
Clarke County,Mississippi,28,023,25.1
Clay County,Mississippi,28,025,23.7
Coahoma County,Mississippi,28,027,19.8
Copiah County,Mississippi,28,029,22.6
Covington County,Mississippi,28,031,22.5
DeSoto County,Mississippi,28,033,17.1
Forrest County,Mississippi,28,035,18.3
Franklin County,Mississippi,28,037,26.6
George County,Mississippi,28,039,20.3
Greene County,Mississippi,28,041,18.1
Grenada County,Mississippi,28,043,22.2
Hancock County,Mississippi,28,045,25.8
Harrison County,Mississippi,28,047,19.4
Hinds County,Mississippi,28,049,18.1
Holmes County,Mississippi,28,051,19.5
Humphreys County,Mississippi,28,053,21.3
Issaquena County,Mississippi,28,055,22.0
Itawamba County,Mississippi,28,057,22.8
Jackson County,Mississippi,28,059,20.2
Jasper County,Mississippi,28,061,26.4
Jefferson County,Mississippi,28,063,22.0
Jefferson Davis County,Mississippi,28,065,27.2
Jones County,Mississippi,28,067,21.7
Kemper County,Mississippi,28,069,23.5
Lafayette County,Mississippi,28,071,16.4
Lamar County,Mississippi,28,073,17.9
Lauderdale County,Mississippi,28,075,22.6
Lawrence County,Mississippi,28,077,23.7
