County,State,State_FIPS,County_FIPS,age_18_and_under_percentage
Jefferson Davis County,Mississippi,28,065,10.1
Jones County,Mississippi,28,067,9.2
Kemper County,Mississippi,28,069,10.6
Lafayette County,Mississippi,28,071,24.8
Lamar County,Mississippi,28,073,9.8
Lauderdale County,Mississippi,28,075,10.6
Lawrence County,Mississippi,28,077,8.6
Leake County,Mississippi,28,079,9.4
Lee County,Mississippi,28,081,8.9
Leflore County,Mississippi,28,083,12.2
Lincoln County,Mississippi,28,085,9.3
Lowndes County,Mississippi,28,087,10.5
Madison County,Mississippi,28,089,8.8
Marion County,Mississippi,28,091,9.2
Marshall County,Mississippi,28,093,9.7
Monroe County,Mississippi,28,095,9.0
Montgomery County,Mississippi,28,097,9.4
Neshoba County,Mississippi,28,099,8.5
Newton County,Mississippi,28,101,11.9
Noxubee County,Mississippi,28,103,10.0
Oktibbeha County,Mississippi,28,105,34.3
Panola County,Mississippi,28,107,9.6
Pearl River County,Mississippi,28,109,9.7
Perry County,Mississippi,28,111,8.6
Pike County,Mississippi,28,113,10.3
Pontotoc County,Mississippi,28,115,8.9
Prentiss County,Mississippi,28,117,11.5
Quitman County,Mississippi,28,119,8.8
Rankin County,Mississippi,28,121,8.2
Scott County,Mississippi,28,123,9.6
Sharkey County,Mississippi,28,125,11.1
Simpson County,Mississippi,28,127,9.1
Smith County,Mississippi,28,129,9.3
Stone County,Mississippi,28,131,12.3
Sunflower County,Mississippi,28,133,11.7
Tallahatchie County,Mississippi,28,135,14.9
Tate County,Mississippi,28,137,11.6
Tippah County,Mississippi,28,139,10.1
Tishomingo County,Mississippi,28,141,8.3
Tunica County,Mississippi,28,143,10.9
Union County,Mississippi,28,145,9.0
Walthall County,Mississippi,28,147,10.2
Warren County,Mississippi,28,149,9.1
Washington County,Mississippi,28,151,10.4
Wayne County,Mississippi,28,153,8.9
Webster County,Mississippi,28,155,8.0
Wilkinson County,Mississippi,28,157,9.2
Winston County,Mississippi,28,159,7.8
Yalobusha County,Mississippi,28,161,9.3
Yazoo County,Mississippi,28,163,8.6
Adair County,Missouri,29,001,26.3
Andrew County,Missouri,29,003,8.2
Atchison County,Missouri,29,005,7.7
Audrain County,Missouri,29,007,8.3
Barry County,Missouri,29,009,8.6
Barton County,Missouri,29,011,7.9
Bates County,Missouri,29,013,7.6
Benton County,Missouri,29,015,5.5
Bollinger County,Missouri,29,017,7.6
Boone County,Missouri,29,019,20.0
Buchanan County,Missouri,29,021,10.5
Butler County,Missouri,29,023,8.9
Caldwell County,Missouri,29,025,7.4
Callaway County,Missouri,29,027,11.2
Camden County,Missouri,29,029,7.8
Cape Girardeau County,Missouri,29,031,14.3
Carroll County,Missouri,29,033,7.7
Carter County,Missouri,29,035,7.8
Cass County,Missouri,29,037,8.1
Cedar County,Missouri,29,039,7.0
Chariton County,Missouri,29,041,7.2
Christian County,Missouri,29,043,7.6
Clark County,Missouri,29,045,7.0
Clay County,Missouri,29,047,8.4
Clinton County,Missouri,29,049,7.7
Cole County,Missouri,29,051,9.5
Cooper County,Missouri,29,053,11.6
Crawford County,Missouri,29,055,8.0
Dade County,Missouri,29,057,7.6
Dallas County,Missouri,29,059,7.2
Daviess County,Missouri,29,061,8.0
DeKalb County,Missouri,29,063,9.2
Dent County,Missouri,29,065,7.1
Douglas County,Missouri,29,067,7.3
Dunklin County,Missouri,29,069,9.1
Franklin County,Missouri,29,071,8.6
Gasconade County,Missouri,29,073,7.0
Gentry County,Missouri,29,075,7.7
Greene County,Missouri,29,077,14.0
Grundy County,Missouri,29,079,10.1
Harrison County,Missouri,29,081,7.3
Henry County,Missouri,29,083,7.0
Hickory County,Missouri,29,085,5.3
Holt County,Missouri,29,087,6.2
Howard County,Missouri,29,089,13.4
Howell County,Missouri,29,091,8.1
Iron County,Missouri,29,093,9.0
Jackson County,Missouri,29,095,8.9
Jasper County,Missouri,29,097,10.0
Jefferson County,Missouri,29,099,8.3
Johnson County,Missouri,29,101,21.9
Knox County,Missouri,29,103,8.9
Laclede County,Missouri,29,105,8.4
Lafayette County,Missouri,29,107,8.3
Lawrence County,Missouri,29,109,8.2
Lewis County,Missouri,29,111,12.9
Lincoln County,Missouri,29,113,8.7
Linn County,Missouri,29,115,7.7
Livingston County,Missouri,29,117,8.0
McDonald County,Missouri,29,119,9.0
Macon County,Missouri,29,121,7.8
Madison County,Missouri,29,123,7.4
Maries County,Missouri,29,125,9.1
Marion County,Missouri,29,127,8.8
Mercer County,Missouri,29,129,7.3
Miller County,Missouri,29,131,8.2
Mississippi County,Missouri,29,133,7.4
Moniteau County,Missouri,29,135,8.0
Monroe County,Missouri,29,137,6.6
Montgomery County,Missouri,29,139,7.2
Morgan County,Missouri,29,141,6.7
New Madrid County,Missouri,29,143,8.3
Newton County,Missouri,29,145,9.8
Nodaway County,Missouri,29,147,27.1
Oregon County,Missouri,29,149,7.8
Osage County,Missouri,29,151,10.6
Ozark County,Missouri,29,153,6.1
Pemiscot County,Missouri,29,155,8.9
Perry County,Missouri,29,157,7.8
Pettis County,Missouri,29,159,8.7
Phelps County,Missouri,29,161,21.0
Pike County,Missouri,29,163,10.2
Platte County,Missouri,29,165,9.0
Polk County,Missouri,29,167,12.5
Pulaski County,Missouri,29,169,29.8
Putnam County,Missouri,29,171,8.1
Ralls County,Missouri,29,173,8.2
Randolph County,Missouri,29,175,9.6
Ray County,Missouri,29,177,8.6
Reynolds County,Missouri,29,179,6.5
Ripley County,Missouri,29,181,7.3
Saint Charles County,Missouri,29,183,9.1
Saint Clair County,Missouri,29,185,7.3
Sainte Genevieve County,Missouri,29,186,9.0
Saint Francois County,Missouri,29,187,10.2
Saint Louis County,Missouri,29,189,9.4
Saline County,Missouri,29,195,12.8
Schuyler County,Missouri,29,197,8.7
Scotland County,Missouri,29,199,8.1
Scott County,Missouri,29,201,8.9
Shannon County,Missouri,29,203,7.6
Shelby County,Missouri,29,205,7.6
Stoddard County,Missouri,29,207,8.1
Stone County,Missouri,29,209,7.0
Sullivan County,Missouri,29,211,8.2
Taney County,Missouri,29,213,10.0
Texas County,Missouri,29,215,7.7
Vernon County,Missouri,29,217,7.8
Warren County,Missouri,29,219,7.1
Washington County,Missouri,29,221,8.2
Wayne County,Missouri,29,223,7.5
Webster County,Missouri,29,225,8.1
Worth County,Missouri,29,227,7.5
Wright County,Missouri,29,229,7.9
Saint Louis City,Missouri,29,510,10.7
Beaverhead County,Montana,30,001,13.7
Big Horn County,Montana,30,003,9.5
Blaine County,Montana,30,005,9.3
Broadwater County,Montana,30,007,7.2
Carbon County,Montana,30,009,5.5
Carter County,Montana,30,011,6.2
Cascade County,Montana,30,013,10.7
Chouteau County,Montana,30,015,8.9
Custer County,Montana,30,017,9.0
Daniels County,Montana,30,019,8.5
Dawson County,Montana,30,021,9.6
Deer Lodge County,Montana,30,023,12.1
Fallon County,Montana,30,025,6.8
Fergus County,Montana,30,027,6.6
Flathead County,Montana,30,029,7.6
Gallatin County,Montana,30,031,17.2
Garfield County,Montana,30,033,7.1
Glacier County,Montana,30,035,10.1
Granite County,Montana,30,039,5.5
Hill County,Montana,30,041,11.6
Jefferson County,Montana,30,043,6.5
Judith Basin County,Montana,30,045,5.9
Lake County,Montana,30,047,8.0
Lewis and Clark County,Montana,30,049,8.5
Liberty County,Montana,30,051,9.7
Lincoln County,Montana,30,053,6.7
McCone County,Montana,30,055,4.2
Madison County,Montana,30,057,5.3
Meagher County,Montana,30,059,3.5
Mineral County,Montana,30,061,8.5
Missoula County,Montana,30,063,14.3
Musselshell County,Montana,30,065,5.4
Phillips County,Montana,30,071,8.8
Pondera County,Montana,30,073,7.2
Powder River County,Montana,30,075,9.2
Powell County,Montana,30,077,9.6
Prairie County,Montana,30,079,5.4
Ravalli County,Montana,30,081,7.2
Richland County,Montana,30,083,9.9
Roosevelt County,Montana,30,085,12.1
Rosebud County,Montana,30,087,8.3
Sanders County,Montana,30,089,6.2
Sheridan County,Montana,30,091,6.2
Silver Bow County,Montana,30,093,12.9
Stillwater County,Montana,30,095,7.1
Sweet Grass County,Montana,30,097,5.6
Teton County,Montana,30,099,8.2
Toole County,Montana,30,101,10.5
Valley County,Montana,30,105,6.2
Wheatland County,Montana,30,107,8.7
Wibaux County,Montana,30,109,5.8
Yellowstone County,Montana,30,111,8.7
Park County,Montana,30,067,5.9
Adams County,Nebraska,31,001,12.3
Antelope County,Nebraska,31,003,7.8
Boone County,Nebraska,31,011,7.8
Box Butte County,Nebraska,31,013,6.6
Boyd County,Nebraska,31,015,2.9
Brown County,Nebraska,31,017,0.9
Buffalo County,Nebraska,31,019,15.7
Burt County,Nebraska,31,021,6.7
Butler County,Nebraska,31,023,7.8
Cass County,Nebraska,31,025,7.8
Cedar County,Nebraska,31,027,7.7
Chase County,Nebraska,31,029,7.7
Cherry County,Nebraska,31,031,6.8
Cheyenne County,Nebraska,31,033,7.5
Clay County,Nebraska,31,035,7.6
Colfax County,Nebraska,31,037,9.4
Cuming County,Nebraska,31,039,9.2
Custer County,Nebraska,31,041,7.6
Dakota County,Nebraska,31,043,10.4
Dawes County,Nebraska,31,045,22.3
Dawson County,Nebraska,31,047,8.6
Deuel County,Nebraska,31,049,9.0
Dixon County,Nebraska,31,051,7.7
Dodge County,Nebraska,31,053,9.2
Douglas County,Nebraska,31,055,9.5
Dundy County,Nebraska,31,057,6.1
Fillmore County,Nebraska,31,059,6.9
Franklin County,Nebraska,31,061,6.6
Frontier County,Nebraska,31,063,11.7
Furnas County,Nebraska,31,065,6.9
Gage County,Nebraska,31,067,7.4
Garden County,Nebraska,31,069,3.2
Garfield County,Nebraska,31,071,8.8
Gosper County,Nebraska,31,073,10.3
Greeley County,Nebraska,31,077,6.4
Hall County,Nebraska,31,079,9.2
Hamilton County,Nebraska,31,081,8.0
Harlan County,Nebraska,31,083,4.4
Hitchcock County,Nebraska,31,087,6.0
Holt County,Nebraska,31,089,6.7
Howard County,Nebraska,31,093,6.6
Jefferson County,Nebraska,31,095,6.7
Johnson County,Nebraska,31,097,10.4
Kearney County,Nebraska,31,099,7.0
Keith County,Nebraska,31,101,6.6
Kimball County,Nebraska,31,105,8.0
Knox County,Nebraska,31,107,6.8
Lancaster County,Nebraska,31,109,15.3
Lincoln County,Nebraska,31,111,8.3
Madison County,Nebraska,31,119,10.6
Merrick County,Nebraska,31,121,7.9
Morrill County,Nebraska,31,123,6.9
Nance County,Nebraska,31,125,6.7
Nemaha County,Nebraska,31,127,15.0
Nuckolls County,Nebraska,31,129,7.0
Otoe County,Nebraska,31,131,8.2
Pawnee County,Nebraska,31,133,8.0
Perkins County,Nebraska,31,135,6.1
Phelps County,Nebraska,31,137,7.8
Pierce County,Nebraska,31,139,7.7
Platte County,Nebraska,31,141,8.8
Polk County,Nebraska,31,143,7.0
Red Willow County,Nebraska,31,145,10.3
Richardson County,Nebraska,31,147,6.2
Rock County,Nebraska,31,149,9.9
Saline County,Nebraska,31,151,16.0
Sarpy County,Nebraska,31,153,9.1
Saunders County,Nebraska,31,155,7.7
Scotts Bluff County,Nebraska,31,157,8.9
Seward County,Nebraska,31,159,14.3
Sheridan County,Nebraska,31,161,6.9
Sherman County,Nebraska,31,163,6.3
Sioux County,Nebraska,31,165,5.5
Stanton County,Nebraska,31,167,7.4
Thayer County,Nebraska,31,169,7.1
Thurston County,Nebraska,31,173,10.0
Valley County,Nebraska,31,175,6.3
Washington County,Nebraska,31,177,9.0
Wayne County,Nebraska,31,179,26.2
Webster County,Nebraska,31,181,8.0
York County,Nebraska,31,185,10.7
Churchill County,Nevada,32,001,9.5
Clark County,Nevada,32,003,9.1
Douglas County,Nevada,32,005,6.8
Elko County,Nevada,32,007,9.8
Eureka County,Nevada,32,011,2.4
Humboldt County,Nevada,32,013,8.7
Lander County,Nevada,32,015,8.9
Lincoln County,Nevada,32,017,11.2
Lyon County,Nevada,32,019,7.1
Mineral County,Nevada,32,021,7.5
Nye County,Nevada,32,023,7.1
Pershing County,Nevada,32,027,8.4
Storey County,Nevada,32,029,4.9
Washoe County,Nevada,32,031,9.6
White Pine County,Nevada,32,033,9.3
Carson City,Nevada,32,510,8.7
Belknap County,New Hampshire,33,001,7.6
Carroll County,New Hampshire,33,003,6.9
Cheshire County,New Hampshire,33,005,12.7
Coos County,New Hampshire,33,007,7.4
Grafton County,New Hampshire,33,009,14.2
Hillsborough County,New Hampshire,33,011,9.2
Merrimack County,New Hampshire,33,013,10.0
Rockingham County,New Hampshire,33,015,8.3
Strafford County,New Hampshire,33,017,15.4
Sullivan County,New Hampshire,33,019,7.6
Atlantic County,New Jersey,34,001,9.9
Bergen County,New Jersey,34,003,8.5
Burlington County,New Jersey,34,005,10.0
Camden County,New Jersey,34,007,9.3
Cape May County,New Jersey,34,009,9.7
Cumberland County,New Jersey,34,011,9.2
Essex County,New Jersey,34,013,10.0
Gloucester County,New Jersey,34,015,9.7
Hudson County,New Jersey,34,017,9.5
Hunterdon County,New Jersey,34,019,10.5
Mercer County,New Jersey,34,021,11.7
Middlesex County,New Jersey,34,023,10.2
Monmouth County,New Jersey,34,025,8.9
Morris County,New Jersey,34,027,8.6
Ocean County,New Jersey,34,029,8.0
Passaic County,New Jersey,34,031,10.4
Salem County,New Jersey,34,033,8.9
Somerset County,New Jersey,34,035,8.3
Sussex County,New Jersey,34,037,8.8
Union County,New Jersey,34,039,9.3
Warren County,New Jersey,34,041,9.2
Bernalillo County,New Mexico,35,001,9.9
Catron County,New Mexico,35,003,2.8
Chaves County,New Mexico,35,005,11.1
Colfax County,New Mexico,35,007,8.4
Curry County,New Mexico,35,009,14.4
De Baca County,New Mexico,35,011,6.7
Dona Ana County,New Mexico,35,013,14.9
Eddy County,New Mexico,35,015,9.4
Grant County,New Mexico,35,017,8.7
Guadalupe County,New Mexico,35,019,7.1
Hidalgo County,New Mexico,35,023,8.9
Lea County,New Mexico,35,025,10.3
Lincoln County,New Mexico,35,027,5.7
Los Alamos County,New Mexico,35,028,5.5
Luna County,New Mexico,35,029,10.0
McKinley County,New Mexico,35,031,11.3
Mora County,New Mexico,35,033,13.9
Otero County,New Mexico,35,035,13.1
Quay County,New Mexico,35,037,10.4
Rio Arriba County,New Mexico,35,039,8.6
Roosevelt County,New Mexico,35,041,18.6
Sandoval County,New Mexico,35,043,8.4
San Juan County,New Mexico,35,045,9.5
San Miguel County,New Mexico,35,047,12.0
Santa Fe County,New Mexico,35,049,7.9
Sierra County,New Mexico,35,051,7.0
Socorro County,New Mexico,35,053,13.4
Taos County,New Mexico,35,055,8.9
Torrance County,New Mexico,35,057,9.0
Union County,New Mexico,35,059,10.6
Cibola County,New Mexico,35,006,9.6
Valencia County,New Mexico,35,061,9.6
Albany County,New York,36,001,15.0
Allegany County,New York,36,003,16.7
Bronx County,New York,36,005,12.3
Broome County,New York,36,007,14.8
Cattaraugus County,New York,36,009,9.7
Cayuga County,New York,36,011,9.7
Chautauqua County,New York,36,013,11.0
Chemung County,New York,36,015,9.4
Chenango County,New York,36,017,8.7
Clinton County,New York,36,019,13.5
Columbia County,New York,36,021,8.2
Cortland County,New York,36,023,16.6
Delaware County,New York,36,025,11.5
Dutchess County,New York,36,027,11.4
Erie County,New York,36,029,10.5
Essex County,New York,36,031,8.4
Franklin County,New York,36,033,11.6
Fulton County,New York,36,035,8.5
Genesee County,New York,36,037,9.1
Greene County,New York,36,039,11.1
Hamilton County,New York,36,041,10.5
Herkimer County,New York,36,043,9.5
Jefferson County,New York,36,045,15.0
Kings County,New York,36,047,9.7
Lewis County,New York,36,049,8.8
Livingston County,New York,36,051,14.6
Madison County,New York,36,053,13.6
Monroe County,New York,36,055,11.3
Montgomery County,New York,36,057,8.5
Nassau County,New York,36,059,9.4
New York County,New York,36,061,9.3
Niagara County,New York,36,063,9.5
Oneida County,New York,36,065,10.5
Onondaga County,New York,36,067,10.9
Ontario County,New York,36,069,10.0
Orange County,New York,36,071,12.1
Orleans County,New York,36,073,9.8
Oswego County,New York,36,075,11.9
Otsego County,New York,36,077,16.9
Putnam County,New York,36,079,9.1
Queens County,New York,36,081,9.3
Rensselaer County,New York,36,083,12.4
Richmond County,New York,36,085,9.5
Rockland County,New York,36,087,9.8
Saint Lawrence County,New York,36,089,15.3
Saratoga County,New York,36,091,8.8
Schenectady County,New York,36,093,9.9
Schoharie County,New York,36,095,11.6
Schuyler County,New York,36,097,8.6
Seneca County,New York,36,099,9.2
Steuben County,New York,36,101,8.3
Suffolk County,New York,36,103,9.8
Sullivan County,New York,36,105,8.9
Tioga County,New York,36,107,7.9
Tompkins County,New York,36,109,28.1
Ulster County,New York,36,111,10.1
Warren County,New York,36,113,8.4
Washington County,New York,36,115,9.5
Wayne County,New York,36,117,8.7
Westchester County,New York,36,119,9.2
Wyoming County,New York,36,121,9.1
Yates County,New York,36,123,10.3
Alamance County,North Carolina,37,001,9.9
Alexander County,North Carolina,37,003,8.6
Alleghany County,North Carolina,37,005,8.9
Anson County,North Carolina,37,007,10.1
Ashe County,North Carolina,37,009,7.4
Avery County,North Carolina,37,011,9.8
Beaufort County,North Carolina,37,013,7.9
Bertie County,North Carolina,37,015,9.6
Bladen County,North Carolina,37,017,8.4
Brunswick County,North Carolina,37,019,5.9
Buncombe County,North Carolina,37,021,8.4
Burke County,North Carolina,37,023,10.4
Cabarrus County,North Carolina,37,025,8.3
Caldwell County,North Carolina,37,027,8.1
Camden County,North Carolina,37,029,8.5
Carteret County,North Carolina,37,031,7.5
Caswell County,North Carolina,37,033,8.8
Catawba County,North Carolina,37,035,8.7
Chatham County,North Carolina,37,037,6.9
Cherokee County,North Carolina,37,039,6.7
Chowan County,North Carolina,37,041,6.1
Clay County,North Carolina,37,043,8.1
Cleveland County,North Carolina,37,045,10.0
Columbus County,North Carolina,37,047,10.0
Craven County,North Carolina,37,049,15.6
Cumberland County,North Carolina,37,051,14.0
Currituck County,North Carolina,37,053,7.3
Dare County,North Carolina,37,055,7.3
Davidson County,North Carolina,37,057,8.2
Davie County,North Carolina,37,059,7.1
Duplin County,North Carolina,37,061,8.9
Durham County,North Carolina,37,063,10.8
Edgecombe County,North Carolina,37,065,9.4
Forsyth County,North Carolina,37,067,9.9
Franklin County,North Carolina,37,069,9.5
Gaston County,North Carolina,37,071,9.0
Gates County,North Carolina,37,073,7.9
Graham County,North Carolina,37,075,10.7
Granville County,North Carolina,37,077,10.4
Greene County,North Carolina,37,079,9.2
Guilford County,North Carolina,37,081,10.9
Halifax County,North Carolina,37,083,9.2
Harnett County,North Carolina,37,085,9.5
Haywood County,North Carolina,37,087,7.5
Henderson County,North Carolina,37,089,7.1
Hertford County,North Carolina,37,091,11.6
Hoke County,North Carolina,37,093,8.7
Hyde County,North Carolina,37,095,5.6
Iredell County,North Carolina,37,097,8.8
Jackson County,North Carolina,37,099,18.7
Johnston County,North Carolina,37,101,8.3
Jones County,North Carolina,37,103,7.0
Lee County,North Carolina,37,105,8.8
Lenoir County,North Carolina,37,107,8.9
Lincoln County,North Carolina,37,109,8.4
McDowell County,North Carolina,37,111,7.5
Macon County,North Carolina,37,113,6.9
Madison County,North Carolina,37,115,11.7
Martin County,North Carolina,37,117,8.3
Mecklenburg County,North Carolina,37,119,9.4
Mitchell County,North Carolina,37,121,7.6
Montgomery County,North Carolina,37,123,8.2
Moore County,North Carolina,37,125,6.9
Nash County,North Carolina,37,127,9.4
New Hanover County,North Carolina,37,129,12.8
Northampton County,North Carolina,37,131,8.7
Onslow County,North Carolina,37,133,26.5
Orange County,North Carolina,37,135,17.3
Pamlico County,North Carolina,37,137,8.3
Pasquotank County,North Carolina,37,139,11.6
Pender County,North Carolina,37,141,8.1
Perquimans County,North Carolina,37,143,4.4
Person County,North Carolina,37,145,8.1
Pitt County,North Carolina,37,147,18.1
Polk County,North Carolina,37,149,7.3
Randolph County,North Carolina,37,151,8.5
Richmond County,North Carolina,37,153,10.6
Robeson County,North Carolina,37,155,11.2
Rockingham County,North Carolina,37,157,8.3
Rowan County,North Carolina,37,159,9.4
Rutherford County,North Carolina,37,161,8.1
Sampson County,North Carolina,37,163,8.8
Scotland County,North Carolina,37,165,10.3
Stanly County,North Carolina,37,167,9.8
Stokes County,North Carolina,37,169,7.7
Surry County,North Carolina,37,171,8.6
Swain County,North Carolina,37,173,8.8
Transylvania County,North Carolina,37,175,9.5
Tyrrell County,North Carolina,37,177,9.4
Union County,North Carolina,37,179,8.8
Vance County,North Carolina,37,181,9.7
Wake County,North Carolina,37,183,9.6
Warren County,North Carolina,37,185,12.2
Washington County,North Carolina,37,187,11.1
Watauga County,North Carolina,37,189,31.4
Wayne County,North Carolina,37,191,11.0
Wilkes County,North Carolina,37,193,8.2
Wilson County,North Carolina,37,195,9.3
Yadkin County,North Carolina,37,197,8.8
Yancey County,North Carolina,37,199,7.2
Adams County,North Dakota,38,001,9.7
Barnes County,North Dakota,38,003,10.5
Benson County,North Dakota,38,005,8.8
Bottineau County,North Dakota,38,009,11.7
Bowman County,North Dakota,38,011,7.6
Burke County,North Dakota,38,013,8.0
Burleigh County,North Dakota,38,015,9.9
Cass County,North Dakota,38,017,16.0
Cavalier County,North Dakota,38,019,7.4
Dickey County,North Dakota,38,021,9.5
Divide County,North Dakota,38,023,5.5
Dunn County,North Dakota,38,025,9.4
Eddy County,North Dakota,38,027,7.5
Emmons County,North Dakota,38,029,5.8
Foster County,North Dakota,38,031,8.0
Golden Valley County,North Dakota,38,033,7.3
Grand Forks County,North Dakota,38,035,22.5
Grant County,North Dakota,38,037,5.7
Griggs County,North Dakota,38,039,6.6
Hettinger County,North Dakota,38,041,4.3
Kidder County,North Dakota,38,043,9.8
LaMoure County,North Dakota,38,045,6.9
Logan County,North Dakota,38,047,6.5
McHenry County,North Dakota,38,049,8.1
McIntosh County,North Dakota,38,051,4.5
McKenzie County,North Dakota,38,053,10.8
McLean County,North Dakota,38,055,6.1
Mercer County,North Dakota,38,057,7.4
Morton County,North Dakota,38,059,8.2
Mountrail County,North Dakota,38,061,10.6
Nelson County,North Dakota,38,063,6.6
Oliver County,North Dakota,38,065,5.7
Pembina County,North Dakota,38,067,6.2
Pierce County,North Dakota,38,069,8.8
Ramsey County,North Dakota,38,071,9.3
Ransom County,North Dakota,38,073,7.7
Renville County,North Dakota,38,075,7.8
Richland County,North Dakota,38,077,16.1
Rolette County,North Dakota,38,079,10.1
Sargent County,North Dakota,38,081,9.4
Sheridan County,North Dakota,38,083,4.1
Sioux County,North Dakota,38,085,10.3
Stark County,North Dakota,38,089,10.0
Steele County,North Dakota,38,091,6.6
Stutsman County,North Dakota,38,093,11.3
Towner County,North Dakota,38,095,4.4
Traill County,North Dakota,38,097,10.9
Walsh County,North Dakota,38,099,7.6
Ward County,North Dakota,38,101,17.6
Wells County,North Dakota,38,103,5.6
Williams County,North Dakota,38,105,9.5
Adams County,Ohio,39,001,7.8
Allen County,Ohio,39,003,11.9
Ashland County,Ohio,39,005,10.8
Ashtabula County,Ohio,39,007,8.6
Athens County,Ohio,39,009,29.8
Auglaize County,Ohio,39,011,8.4
Belmont County,Ohio,39,013,8.4
Brown County,Ohio,39,015,7.9
Butler County,Ohio,39,017,12.4
Carroll County,Ohio,39,019,7.5
Champaign County,Ohio,39,021,9.7
Clark County,Ohio,39,023,9.1
Clermont County,Ohio,39,025,8.4
Clinton County,Ohio,39,027,9.9
Columbiana County,Ohio,39,029,7.8
Coshocton County,Ohio,39,031,8.0
Crawford County,Ohio,39,033,8.3
Cuyahoga County,Ohio,39,035,9.6
Darke County,Ohio,39,037,8.1
Defiance County,Ohio,39,039,10.1
Delaware County,Ohio,39,041,7.7
Erie County,Ohio,39,043,8.6
Fairfield County,Ohio,39,045,9.4
Fayette County,Ohio,39,047,7.9
Franklin County,Ohio,39,049,10.6
Fulton County,Ohio,39,051,8.4
Gallia County,Ohio,39,053,8.9
Geauga County,Ohio,39,055,8.5
Greene County,Ohio,39,057,12.8
Guernsey County,Ohio,39,059,8.5
Hamilton County,Ohio,39,061,10.2
Hancock County,Ohio,39,063,9.6
Hardin County,Ohio,39,065,15.8
Harrison County,Ohio,39,067,7.1
Henry County,Ohio,39,069,8.1
Highland County,Ohio,39,071,8.2
Hocking County,Ohio,39,073,7.6
Holmes County,Ohio,39,075,10.4
Huron County,Ohio,39,077,8.9
Jackson County,Ohio,39,079,7.9
Jefferson County,Ohio,39,081,9.6
Knox County,Ohio,39,083,12.0
Lake County,Ohio,39,085,8.3
Lawrence County,Ohio,39,087,8.2
Licking County,Ohio,39,089,9.3
Logan County,Ohio,39,091,7.8
Lorain County,Ohio,39,093,9.3
Lucas County,Ohio,39,095,10.4
Madison County,Ohio,39,097,9.0
Mahoning County,Ohio,39,099,9.3
Marion County,Ohio,39,101,9.1
Medina County,Ohio,39,103,8.0
Meigs County,Ohio,39,105,7.6
Mercer County,Ohio,39,107,8.2
Miami County,Ohio,39,109,8.6
Monroe County,Ohio,39,111,6.9
Montgomery County,Ohio,39,113,9.9
Morgan County,Ohio,39,115,8.0
Morrow County,Ohio,39,117,7.8
Muskingum County,Ohio,39,119,9.5
Noble County,Ohio,39,121,8.6
Ottawa County,Ohio,39,123,6.9
Paulding County,Ohio,39,125,7.6
Perry County,Ohio,39,127,8.8
Pickaway County,Ohio,39,129,10.1
Pike County,Ohio,39,131,8.2
Portage County,Ohio,39,133,16.0
Preble County,Ohio,39,135,8.0
Putnam County,Ohio,39,137,8.4
Richland County,Ohio,39,139,9.3
Ross County,Ohio,39,141,8.3
Sandusky County,Ohio,39,143,8.2
Scioto County,Ohio,39,145,10.0
Seneca County,Ohio,39,147,11.9
Shelby County,Ohio,39,149,8.1
Stark County,Ohio,39,151,9.3
Summit County,Ohio,39,153,9.5
Trumbull County,Ohio,39,155,8.6
Tuscarawas County,Ohio,39,157,8.2
Union County,Ohio,39,159,8.1
Van Wert County,Ohio,39,161,8.1
Vinton County,Ohio,39,163,8.8
Warren County,Ohio,39,165,8.1
Washington County,Ohio,39,167,10.0
Wayne County,Ohio,39,169,10.2
Williams County,Ohio,39,171,8.3
Wood County,Ohio,39,173,17.5
Wyandot County,Ohio,39,175,7.9
Adair County,Oklahoma,40,001,8.9
Alfalfa County,Oklahoma,40,003,5.9
Atoka County,Oklahoma,40,005,8.3
Beaver County,Oklahoma,40,007,8.3
Beckham County,Oklahoma,40,009,8.9
Blaine County,Oklahoma,40,011,6.8
Bryan County,Oklahoma,40,013,10.8
Caddo County,Oklahoma,40,015,9.2
Canadian County,Oklahoma,40,017,7.8
Carter County,Oklahoma,40,019,8.7
Cherokee County,Oklahoma,40,021,15.6
Choctaw County,Oklahoma,40,023,7.7
Cimarron County,Oklahoma,40,025,6.5
Cleveland County,Oklahoma,40,027,15.2
Coal County,Oklahoma,40,029,9.2
Comanche County,Oklahoma,40,031,15.4
Cotton County,Oklahoma,40,033,8.2
Craig County,Oklahoma,40,035,8.4
Creek County,Oklahoma,40,037,8.6
Custer County,Oklahoma,40,039,17.5
Delaware County,Oklahoma,40,041,7.6
Dewey County,Oklahoma,40,043,8.9
Ellis County,Oklahoma,40,045,7.2
Garfield County,Oklahoma,40,047,9.8
Garvin County,Oklahoma,40,049,8.7
Grady County,Oklahoma,40,051,8.9
Grant County,Oklahoma,40,053,6.3
Greer County,Oklahoma,40,055,11.4
Harmon County,Oklahoma,40,057,6.6
Harper County,Oklahoma,40,059,7.8
Haskell County,Oklahoma,40,061,8.6
Hughes County,Oklahoma,40,063,9.4
Jackson County,Oklahoma,40,065,11.8
Jefferson County,Oklahoma,40,067,9.1
Johnston County,Oklahoma,40,069,8.7
Kay County,Oklahoma,40,071,9.4
Kingfisher County,Oklahoma,40,073,8.2
Kiowa County,Oklahoma,40,075,7.5
Latimer County,Oklahoma,40,077,11.3
Le Flore County,Oklahoma,40,079,9.1
Lincoln County,Oklahoma,40,081,8.1
