County,State,State_FIPS,County_FIPS,age_18_and_under_percentage
Leake County,Mississippi,28,079,11.3
Lee County,Mississippi,28,081,8.4
Leflore County,Mississippi,28,083,12.6
Lincoln County,Mississippi,28,085,8.6
Lowndes County,Mississippi,28,087,10.5
Madison County,Mississippi,28,089,9.0
Marion County,Mississippi,28,091,9.3
Marshall County,Mississippi,28,093,10.1
Monroe County,Mississippi,28,095,9.3
Montgomery County,Mississippi,28,097,11.6
Neshoba County,Mississippi,28,099,9.3
Newton County,Mississippi,28,101,12.5
Noxubee County,Mississippi,28,103,10.1
Oktibbeha County,Mississippi,28,105,33.1
Panola County,Mississippi,28,107,9.6
Pearl River County,Mississippi,28,109,9.6
Perry County,Mississippi,28,111,7.7
Pike County,Mississippi,28,113,9.1
Pontotoc County,Mississippi,28,115,9.3
Prentiss County,Mississippi,28,117,12.1
Quitman County,Mississippi,28,119,10.5
Rankin County,Mississippi,28,121,8.5
Scott County,Mississippi,28,123,10.5
Sharkey County,Mississippi,28,125,12.6
Simpson County,Mississippi,28,127,9.2
Smith County,Mississippi,28,129,7.9
Stone County,Mississippi,28,131,12.0
Sunflower County,Mississippi,28,133,13.4
Tallahatchie County,Mississippi,28,135,13.8
Tate County,Mississippi,28,137,11.6
Tippah County,Mississippi,28,139,8.5
Tishomingo County,Mississippi,28,141,8.1
Tunica County,Mississippi,28,143,8.7
Union County,Mississippi,28,145,7.8
Walthall County,Mississippi,28,147,9.3
Warren County,Mississippi,28,149,8.7
Washington County,Mississippi,28,151,10.3
Wayne County,Mississippi,28,153,9.2
Webster County,Mississippi,28,155,8.3
Wilkinson County,Mississippi,28,157,11.2
Winston County,Mississippi,28,159,9.1
Yalobusha County,Mississippi,28,161,10.4
Yazoo County,Mississippi,28,163,8.4
Adair County,Missouri,29,001,23.9
Andrew County,Missouri,29,003,7.8
Atchison County,Missouri,29,005,6.8
Audrain County,Missouri,29,007,7.7
Barry County,Missouri,29,009,7.5
Barton County,Missouri,29,011,7.4
Bates County,Missouri,29,013,7.6
Benton County,Missouri,29,015,6.5
Bollinger County,Missouri,29,017,8.0
Boone County,Missouri,29,019,21.2
Buchanan County,Missouri,29,021,11.3
Butler County,Missouri,29,023,8.5
Caldwell County,Missouri,29,025,7.4
Callaway County,Missouri,29,027,11.7
Camden County,Missouri,29,029,6.8
Cape Girardeau County,Missouri,29,031,13.8
Carroll County,Missouri,29,033,7.8
Carter County,Missouri,29,035,7.8
Cass County,Missouri,29,037,8.2
Cedar County,Missouri,29,039,7.2
Chariton County,Missouri,29,041,7.5
Christian County,Missouri,29,043,7.5
Clark County,Missouri,29,045,7.7
Clay County,Missouri,29,047,8.4
Clinton County,Missouri,29,049,8.2
Cole County,Missouri,29,051,10.1
Cooper County,Missouri,29,053,14.6
Crawford County,Missouri,29,055,7.9
Dade County,Missouri,29,057,7.2
Dallas County,Missouri,29,059,7.9
Daviess County,Missouri,29,061,7.8
DeKalb County,Missouri,29,063,9.5
Dent County,Missouri,29,065,8.3
Douglas County,Missouri,29,067,11.7
Dunklin County,Missouri,29,069,7.6
Franklin County,Missouri,29,071,8.7
Gasconade County,Missouri,29,073,7.5
Gentry County,Missouri,29,075,8.2
Greene County,Missouri,29,077,14.2
Grundy County,Missouri,29,079,10.3
Harrison County,Missouri,29,081,7.0
Henry County,Missouri,29,083,7.0
Hickory County,Missouri,29,085,5.5
Holt County,Missouri,29,087,7.1
Howard County,Missouri,29,089,15.0
Howell County,Missouri,29,091,8.7
Iron County,Missouri,29,093,8.4
Jackson County,Missouri,29,095,9.4
Jasper County,Missouri,29,097,10.4
Jefferson County,Missouri,29,099,8.8
Johnson County,Missouri,29,101,21.0
Knox County,Missouri,29,103,7.8
Laclede County,Missouri,29,105,8.0
Lafayette County,Missouri,29,107,8.3
Lawrence County,Missouri,29,109,7.6
Lewis County,Missouri,29,111,12.2
Lincoln County,Missouri,29,113,7.8
Linn County,Missouri,29,115,7.5
Livingston County,Missouri,29,117,8.5
McDonald County,Missouri,29,119,9.9
Macon County,Missouri,29,121,7.4
Madison County,Missouri,29,123,8.4
Maries County,Missouri,29,125,8.1
Marion County,Missouri,29,127,9.3
Mercer County,Missouri,29,129,7.3
Miller County,Missouri,29,131,8.7
Mississippi County,Missouri,29,133,11.1
Moniteau County,Missouri,29,135,8.5
Monroe County,Missouri,29,137,7.9
Montgomery County,Missouri,29,139,7.3
Morgan County,Missouri,29,141,6.8
New Madrid County,Missouri,29,143,7.9
Newton County,Missouri,29,145,9.2
Nodaway County,Missouri,29,147,26.2
Oregon County,Missouri,29,149,6.8
Osage County,Missouri,29,151,10.5
Ozark County,Missouri,29,153,6.1
Pemiscot County,Missouri,29,155,8.5
Perry County,Missouri,29,157,9.0
Pettis County,Missouri,29,159,9.6
Phelps County,Missouri,29,161,22.0
Pike County,Missouri,29,163,9.7
Platte County,Missouri,29,165,8.5
Polk County,Missouri,29,167,11.7
Pulaski County,Missouri,29,169,28.8
Putnam County,Missouri,29,171,5.4
Ralls County,Missouri,29,173,6.7
Randolph County,Missouri,29,175,9.3
Ray County,Missouri,29,177,8.5
Reynolds County,Missouri,29,179,6.6
Ripley County,Missouri,29,181,7.6
Saint Charles County,Missouri,29,183,9.0
Saint Clair County,Missouri,29,185,6.6
Sainte Genevieve County,Missouri,29,186,8.0
Saint Francois County,Missouri,29,187,10.1
Saint Louis County,Missouri,29,189,9.1
Saline County,Missouri,29,195,12.7
Schuyler County,Missouri,29,197,12.5
Scotland County,Missouri,29,199,7.2
Scott County,Missouri,29,201,7.7
Shannon County,Missouri,29,203,7.5
Shelby County,Missouri,29,205,7.5
Stoddard County,Missouri,29,207,9.3
Stone County,Missouri,29,209,6.3
Sullivan County,Missouri,29,211,6.8
Taney County,Missouri,29,213,9.3
Texas County,Missouri,29,215,9.5
Vernon County,Missouri,29,217,8.6
Warren County,Missouri,29,219,8.4
Washington County,Missouri,29,221,8.4
Wayne County,Missouri,29,223,7.8
Webster County,Missouri,29,225,8.0
Worth County,Missouri,29,227,9.2
Wright County,Missouri,29,229,8.2
Saint Louis City,Missouri,29,510,11.8
Beaverhead County,Montana,30,001,13.4
Big Horn County,Montana,30,003,9.7
Blaine County,Montana,30,005,9.0
Broadwater County,Montana,30,007,8.2
Carbon County,Montana,30,009,5.3
Carter County,Montana,30,011,4.9
Cascade County,Montana,30,013,10.8
Chouteau County,Montana,30,015,8.1
Custer County,Montana,30,017,9.4
Daniels County,Montana,30,019,2.1
Dawson County,Montana,30,021,11.8
Deer Lodge County,Montana,30,023,9.8
Fallon County,Montana,30,025,8.0
Fergus County,Montana,30,027,6.4
Flathead County,Montana,30,029,7.8
Gallatin County,Montana,30,031,18.4
Garfield County,Montana,30,033,8.6
Glacier County,Montana,30,035,9.6
Granite County,Montana,30,039,5.1
Hill County,Montana,30,041,12.2
Jefferson County,Montana,30,043,8.0
Judith Basin County,Montana,30,045,4.0
Lake County,Montana,30,047,8.9
Lewis and Clark County,Montana,30,049,8.9
Liberty County,Montana,30,051,9.5
Lincoln County,Montana,30,053,5.8
McCone County,Montana,30,055,4.8
Madison County,Montana,30,057,6.5
Meagher County,Montana,30,059,4.9
Mineral County,Montana,30,061,5.7
Missoula County,Montana,30,063,15.5
Musselshell County,Montana,30,065,6.1
Phillips County,Montana,30,071,4.6
Pondera County,Montana,30,073,7.2
Powder River County,Montana,30,075,8.2
Powell County,Montana,30,077,9.5
Prairie County,Montana,30,079,12.1
Ravalli County,Montana,30,081,6.9
Richland County,Montana,30,083,7.9
Roosevelt County,Montana,30,085,12.5
Rosebud County,Montana,30,087,8.0
Sanders County,Montana,30,089,5.5
Sheridan County,Montana,30,091,4.5
Silver Bow County,Montana,30,093,11.4
Stillwater County,Montana,30,095,5.7
Sweet Grass County,Montana,30,097,1.1
Teton County,Montana,30,099,5.7
Toole County,Montana,30,101,6.2
Valley County,Montana,30,105,5.9
Wheatland County,Montana,30,107,6.8
Wibaux County,Montana,30,109,9.0
Yellowstone County,Montana,30,111,9.0
Park County,Montana,30,067,5.9
Adams County,Nebraska,31,001,12.4
Antelope County,Nebraska,31,003,7.5
Boone County,Nebraska,31,011,7.5
Box Butte County,Nebraska,31,013,9.6
Boyd County,Nebraska,31,015,6.5
Brown County,Nebraska,31,017,6.4
Buffalo County,Nebraska,31,019,17.3
Burt County,Nebraska,31,021,6.1
Butler County,Nebraska,31,023,6.3
Cass County,Nebraska,31,025,6.7
Cedar County,Nebraska,31,027,7.4
Chase County,Nebraska,31,029,7.6
Cherry County,Nebraska,31,031,5.6
Cheyenne County,Nebraska,31,033,7.1
Clay County,Nebraska,31,035,7.7
Colfax County,Nebraska,31,037,10.2
Cuming County,Nebraska,31,039,6.6
Custer County,Nebraska,31,041,7.1
Dakota County,Nebraska,31,043,10.2
Dawes County,Nebraska,31,045,22.0
Dawson County,Nebraska,31,047,8.3
Deuel County,Nebraska,31,049,3.6
Dixon County,Nebraska,31,051,6.2
Dodge County,Nebraska,31,053,8.9
Douglas County,Nebraska,31,055,10.4
Dundy County,Nebraska,31,057,4.4
Fillmore County,Nebraska,31,059,6.3
Franklin County,Nebraska,31,061,6.1
Frontier County,Nebraska,31,063,10.2
Furnas County,Nebraska,31,065,5.2
Gage County,Nebraska,31,067,8.4
Garden County,Nebraska,31,069,5.6
Garfield County,Nebraska,31,071,4.7
Gosper County,Nebraska,31,073,6.9
Greeley County,Nebraska,31,077,6.0
Hall County,Nebraska,31,079,8.7
Hamilton County,Nebraska,31,081,6.7
Harlan County,Nebraska,31,083,5.1
Hitchcock County,Nebraska,31,087,5.9
Holt County,Nebraska,31,089,6.6
Howard County,Nebraska,31,093,6.5
Jefferson County,Nebraska,31,095,6.9
Johnson County,Nebraska,31,097,6.3
Kearney County,Nebraska,31,099,6.6
Keith County,Nebraska,31,101,5.6
Kimball County,Nebraska,31,105,6.3
Knox County,Nebraska,31,107,6.0
Lancaster County,Nebraska,31,109,15.8
Lincoln County,Nebraska,31,111,8.1
Madison County,Nebraska,31,119,11.2
Merrick County,Nebraska,31,121,7.2
Morrill County,Nebraska,31,123,8.8
Nance County,Nebraska,31,125,6.9
Nemaha County,Nebraska,31,127,14.5
Nuckolls County,Nebraska,31,129,6.1
Otoe County,Nebraska,31,131,7.6
Pawnee County,Nebraska,31,133,5.3
Perkins County,Nebraska,31,135,7.1
Phelps County,Nebraska,31,137,8.4
Pierce County,Nebraska,31,139,6.8
Platte County,Nebraska,31,141,9.4
Polk County,Nebraska,31,143,5.5
Red Willow County,Nebraska,31,145,10.1
Richardson County,Nebraska,31,147,6.5
Rock County,Nebraska,31,149,2.9
Saline County,Nebraska,31,151,14.6
Sarpy County,Nebraska,31,153,9.5
Saunders County,Nebraska,31,155,7.0
Scotts Bluff County,Nebraska,31,157,8.8
Seward County,Nebraska,31,159,15.8
Sheridan County,Nebraska,31,161,5.6
Sherman County,Nebraska,31,163,5.9
Sioux County,Nebraska,31,165,5.6
Stanton County,Nebraska,31,167,7.7
Thayer County,Nebraska,31,169,5.5
Thurston County,Nebraska,31,173,11.3
Valley County,Nebraska,31,175,6.7
Washington County,Nebraska,31,177,9.6
Wayne County,Nebraska,31,179,26.5
Webster County,Nebraska,31,181,6.0
York County,Nebraska,31,185,10.0
Churchill County,Nevada,32,001,8.5
Clark County,Nevada,32,003,9.3
Douglas County,Nevada,32,005,6.9
Elko County,Nevada,32,007,9.9
Eureka County,Nevada,32,011,3.9
Humboldt County,Nevada,32,013,8.5
Lander County,Nevada,32,015,6.7
Lincoln County,Nevada,32,017,7.9
Lyon County,Nevada,32,019,7.6
Mineral County,Nevada,32,021,11.3
Nye County,Nevada,32,023,6.6
Pershing County,Nevada,32,027,4.1
Storey County,Nevada,32,029,5.1
Washoe County,Nevada,32,031,10.7
White Pine County,Nevada,32,033,9.6
Carson City,Nevada,32,510,9.3
Belknap County,New Hampshire,33,001,7.0
Carroll County,New Hampshire,33,003,6.2
Cheshire County,New Hampshire,33,005,13.6
Coos County,New Hampshire,33,007,6.9
Grafton County,New Hampshire,33,009,14.9
Hillsborough County,New Hampshire,33,011,8.8
Merrimack County,New Hampshire,33,013,9.4
Rockingham County,New Hampshire,33,015,7.8
Strafford County,New Hampshire,33,017,14.9
Sullivan County,New Hampshire,33,019,7.1
Atlantic County,New Jersey,34,001,9.5
Bergen County,New Jersey,34,003,7.8
Burlington County,New Jersey,34,005,9.3
Camden County,New Jersey,34,007,9.5
Cape May County,New Jersey,34,009,8.6
Cumberland County,New Jersey,34,011,9.7
Essex County,New Jersey,34,013,9.9
Gloucester County,New Jersey,34,015,9.8
Hudson County,New Jersey,34,017,10.6
Hunterdon County,New Jersey,34,019,8.4
Mercer County,New Jersey,34,021,11.2
Middlesex County,New Jersey,34,023,10.6
Monmouth County,New Jersey,34,025,8.3
Morris County,New Jersey,34,027,7.5
Ocean County,New Jersey,34,029,7.8
Passaic County,New Jersey,34,031,10.6
Salem County,New Jersey,34,033,8.8
Somerset County,New Jersey,34,035,7.0
Sussex County,New Jersey,34,037,8.0
Union County,New Jersey,34,039,8.9
Warren County,New Jersey,34,041,8.0
Bernalillo County,New Mexico,35,001,10.9
Catron County,New Mexico,35,003,3.4
Chaves County,New Mexico,35,005,10.7
Colfax County,New Mexico,35,007,6.8
Curry County,New Mexico,35,009,12.2
De Baca County,New Mexico,35,011,6.8
Dona Ana County,New Mexico,35,013,13.6
Eddy County,New Mexico,35,015,9.2
Grant County,New Mexico,35,017,9.1
Guadalupe County,New Mexico,35,019,10.8
Hidalgo County,New Mexico,35,023,9.0
Lea County,New Mexico,35,025,11.3
Lincoln County,New Mexico,35,027,6.7
Los Alamos County,New Mexico,35,028,4.5
Luna County,New Mexico,35,029,9.2
McKinley County,New Mexico,35,031,13.0
Mora County,New Mexico,35,033,10.0
Otero County,New Mexico,35,035,12.0
Quay County,New Mexico,35,037,9.4
Rio Arriba County,New Mexico,35,039,9.1
Roosevelt County,New Mexico,35,041,17.3
Sandoval County,New Mexico,35,043,8.2
San Juan County,New Mexico,35,045,10.4
San Miguel County,New Mexico,35,047,11.8
Santa Fe County,New Mexico,35,049,8.4
Sierra County,New Mexico,35,051,9.1
Socorro County,New Mexico,35,053,15.4
Taos County,New Mexico,35,055,7.6
Torrance County,New Mexico,35,057,8.9
Union County,New Mexico,35,059,6.7
Cibola County,New Mexico,35,006,9.1
Valencia County,New Mexico,35,061,9.5
Albany County,New York,36,001,13.7
Allegany County,New York,36,003,16.5
Bronx County,New York,36,005,12.1
Broome County,New York,36,007,13.5
Cattaraugus County,New York,36,009,10.2
Cayuga County,New York,36,011,9.4
Chautauqua County,New York,36,013,11.5
Chemung County,New York,36,015,9.3
Chenango County,New York,36,017,8.0
Clinton County,New York,36,019,12.8
Columbia County,New York,36,021,8.1
Cortland County,New York,36,023,17.3
Delaware County,New York,36,025,10.6
Dutchess County,New York,36,027,10.8
Erie County,New York,36,029,10.7
Essex County,New York,36,031,8.3
Franklin County,New York,36,033,11.2
Fulton County,New York,36,035,7.7
Genesee County,New York,36,037,9.3
Greene County,New York,36,039,12.7
Hamilton County,New York,36,041,5.5
Herkimer County,New York,36,043,8.8
Jefferson County,New York,36,045,15.2
Kings County,New York,36,047,11.0
Lewis County,New York,36,049,8.9
Livingston County,New York,36,051,14.5
Madison County,New York,36,053,13.2
Monroe County,New York,36,055,11.7
Montgomery County,New York,36,057,8.5
Nassau County,New York,36,059,8.9
New York County,New York,36,061,10.4
Niagara County,New York,36,063,9.6
Oneida County,New York,36,065,10.4
Onondaga County,New York,36,067,11.0
Ontario County,New York,36,069,9.4
Orange County,New York,36,071,10.8
Orleans County,New York,36,073,10.0
Oswego County,New York,36,075,12.4
Otsego County,New York,36,077,16.3
Putnam County,New York,36,079,7.8
Queens County,New York,36,081,10.1
Rensselaer County,New York,36,083,12.6
Richmond County,New York,36,085,9.7
Rockland County,New York,36,087,9.4
Saint Lawrence County,New York,36,089,16.7
Saratoga County,New York,36,091,8.3
Schenectady County,New York,36,093,9.6
Schoharie County,New York,36,095,12.6
Schuyler County,New York,36,097,9.9
Seneca County,New York,36,099,11.0
Steuben County,New York,36,101,8.2
Suffolk County,New York,36,103,9.0
Sullivan County,New York,36,105,8.5
Tioga County,New York,36,107,7.9
Tompkins County,New York,36,109,27.3
Ulster County,New York,36,111,9.9
Warren County,New York,36,113,7.9
Washington County,New York,36,115,10.0
Wayne County,New York,36,117,8.0
Westchester County,New York,36,119,8.5
Wyoming County,New York,36,121,8.5
Yates County,New York,36,123,10.4
Alamance County,North Carolina,37,001,10.1
Alexander County,North Carolina,37,003,7.8
Alleghany County,North Carolina,37,005,9.8
Anson County,North Carolina,37,007,8.9
Ashe County,North Carolina,37,009,7.3
Avery County,North Carolina,37,011,10.4
Beaufort County,North Carolina,37,013,7.3
Bertie County,North Carolina,37,015,9.3
Bladen County,North Carolina,37,017,9.8
Brunswick County,North Carolina,37,019,6.7
Buncombe County,North Carolina,37,021,8.7
Burke County,North Carolina,37,023,10.4
Cabarrus County,North Carolina,37,025,7.8
Caldwell County,North Carolina,37,027,8.1
Camden County,North Carolina,37,029,9.6
Carteret County,North Carolina,37,031,7.4
Caswell County,North Carolina,37,033,7.4
Catawba County,North Carolina,37,035,8.5
Chatham County,North Carolina,37,037,6.4
Cherokee County,North Carolina,37,039,6.2
Chowan County,North Carolina,37,041,11.5
Clay County,North Carolina,37,043,6.1
Cleveland County,North Carolina,37,045,9.1
Columbus County,North Carolina,37,047,9.1
Craven County,North Carolina,37,049,14.3
Cumberland County,North Carolina,37,051,14.8
Currituck County,North Carolina,37,053,7.5
Dare County,North Carolina,37,055,7.5
Davidson County,North Carolina,37,057,7.7
Davie County,North Carolina,37,059,6.6
Duplin County,North Carolina,37,061,9.4
Durham County,North Carolina,37,063,11.9
Edgecombe County,North Carolina,37,065,9.2
Forsyth County,North Carolina,37,067,9.8
Franklin County,North Carolina,37,069,8.9
Gaston County,North Carolina,37,071,8.7
Gates County,North Carolina,37,073,7.0
Graham County,North Carolina,37,075,7.7
Granville County,North Carolina,37,077,10.3
Greene County,North Carolina,37,079,9.5
Guilford County,North Carolina,37,081,11.1
Halifax County,North Carolina,37,083,8.8
Harnett County,North Carolina,37,085,10.2
Haywood County,North Carolina,37,087,7.6
Henderson County,North Carolina,37,089,6.7
Hertford County,North Carolina,37,091,10.7
Hoke County,North Carolina,37,093,9.0
Hyde County,North Carolina,37,095,8.0
Iredell County,North Carolina,37,097,8.2
Jackson County,North Carolina,37,099,19.6
Johnston County,North Carolina,37,101,7.6
Jones County,North Carolina,37,103,7.1
Lee County,North Carolina,37,105,8.9
Lenoir County,North Carolina,37,107,8.2
Lincoln County,North Carolina,37,109,7.4
McDowell County,North Carolina,37,111,7.4
Macon County,North Carolina,37,113,9.0
Madison County,North Carolina,37,115,10.5
Martin County,North Carolina,37,117,8.3
Mecklenburg County,North Carolina,37,119,9.8
Mitchell County,North Carolina,37,121,8.2
Montgomery County,North Carolina,37,123,8.4
Moore County,North Carolina,37,125,6.9
Nash County,North Carolina,37,127,8.7
New Hanover County,North Carolina,37,129,12.9
Northampton County,North Carolina,37,131,8.3
Onslow County,North Carolina,37,133,30.7
Orange County,North Carolina,37,135,17.6
Pamlico County,North Carolina,37,137,7.3
Pasquotank County,North Carolina,37,139,12.8
Pender County,North Carolina,37,141,7.7
Perquimans County,North Carolina,37,143,8.1
Person County,North Carolina,37,145,8.0
Pitt County,North Carolina,37,147,17.8
Polk County,North Carolina,37,149,5.6
Randolph County,North Carolina,37,151,8.2
Richmond County,North Carolina,37,153,10.4
Robeson County,North Carolina,37,155,11.0
Rockingham County,North Carolina,37,157,7.7
Rowan County,North Carolina,37,159,9.4
Rutherford County,North Carolina,37,161,7.9
Sampson County,North Carolina,37,163,8.3
Scotland County,North Carolina,37,165,9.9
Stanly County,North Carolina,37,167,9.9
Stokes County,North Carolina,37,169,7.5
Surry County,North Carolina,37,171,7.4
Swain County,North Carolina,37,173,9.5
Transylvania County,North Carolina,37,175,9.0
Tyrrell County,North Carolina,37,177,4.9
Union County,North Carolina,37,179,7.6
Vance County,North Carolina,37,181,9.5
Wake County,North Carolina,37,183,10.0
Warren County,North Carolina,37,185,9.9
Washington County,North Carolina,37,187,8.7
Watauga County,North Carolina,37,189,32.3
Wayne County,North Carolina,37,191,10.8
Wilkes County,North Carolina,37,193,7.5
Wilson County,North Carolina,37,195,9.1
Yadkin County,North Carolina,37,197,8.1
Yancey County,North Carolina,37,199,6.6
Adams County,North Dakota,38,001,7.3
Barnes County,North Dakota,38,003,10.5
Benson County,North Dakota,38,005,8.7
Bottineau County,North Dakota,38,009,9.6
Bowman County,North Dakota,38,011,6.7
Burke County,North Dakota,38,013,4.2
Burleigh County,North Dakota,38,015,10.9
Cass County,North Dakota,38,017,17.3
Cavalier County,North Dakota,38,019,6.0
Dickey County,North Dakota,38,021,9.3
Divide County,North Dakota,38,023,5.6
Dunn County,North Dakota,38,025,8.6
Eddy County,North Dakota,38,027,5.8
Emmons County,North Dakota,38,029,3.8
Foster County,North Dakota,38,031,7.8
Golden Valley County,North Dakota,38,033,7.9
Grand Forks County,North Dakota,38,035,24.6
Grant County,North Dakota,38,037,8.2
Griggs County,North Dakota,38,039,3.7
Hettinger County,North Dakota,38,041,5.5
Kidder County,North Dakota,38,043,7.5
LaMoure County,North Dakota,38,045,5.7
Logan County,North Dakota,38,047,4.6
McHenry County,North Dakota,38,049,5.9
McIntosh County,North Dakota,38,051,5.7
McKenzie County,North Dakota,38,053,9.2
McLean County,North Dakota,38,055,5.1
Mercer County,North Dakota,38,057,6.9
Morton County,North Dakota,38,059,8.0
Mountrail County,North Dakota,38,061,10.0
Nelson County,North Dakota,38,063,7.5
Oliver County,North Dakota,38,065,3.0
Pembina County,North Dakota,38,067,6.3
Pierce County,North Dakota,38,069,3.5
Ramsey County,North Dakota,38,071,8.3
Ransom County,North Dakota,38,073,5.8
Renville County,North Dakota,38,075,7.4
Richland County,North Dakota,38,077,15.7
Rolette County,North Dakota,38,079,10.0
Sargent County,North Dakota,38,081,6.2
Sheridan County,North Dakota,38,083,9.2
Sioux County,North Dakota,38,085,12.2
Stark County,North Dakota,38,089,13.0
Steele County,North Dakota,38,091,5.8
Stutsman County,North Dakota,38,093,11.3
Towner County,North Dakota,38,095,6.7
Traill County,North Dakota,38,097,10.9
Walsh County,North Dakota,38,099,7.5
Ward County,North Dakota,38,101,15.7
Wells County,North Dakota,38,103,3.7
Williams County,North Dakota,38,105,10.2
Adams County,Ohio,39,001,7.9
Allen County,Ohio,39,003,12.3
Ashland County,Ohio,39,005,11.0
Ashtabula County,Ohio,39,007,8.3
Athens County,Ohio,39,009,33.0
Auglaize County,Ohio,39,011,8.0
Belmont County,Ohio,39,013,9.5
Brown County,Ohio,39,015,8.4
Butler County,Ohio,39,017,11.3
Carroll County,Ohio,39,019,7.3
Champaign County,Ohio,39,021,8.7
Clark County,Ohio,39,023,9.1
Clermont County,Ohio,39,025,8.1
Clinton County,Ohio,39,027,9.9
Columbiana County,Ohio,39,029,8.0
Coshocton County,Ohio,39,031,8.3
Crawford County,Ohio,39,033,7.7
Cuyahoga County,Ohio,39,035,9.1
Darke County,Ohio,39,037,8.0
Defiance County,Ohio,39,039,9.7
Delaware County,Ohio,39,041,6.5
Erie County,Ohio,39,043,7.9
Fairfield County,Ohio,39,045,8.5
Fayette County,Ohio,39,047,8.1
Franklin County,Ohio,39,049,12.0
Fulton County,Ohio,39,051,7.9
Gallia County,Ohio,39,053,9.1
Geauga County,Ohio,39,055,7.3
Greene County,Ohio,39,057,14.3
Guernsey County,Ohio,39,059,8.2
Hamilton County,Ohio,39,061,10.8
Hancock County,Ohio,39,063,9.7
Hardin County,Ohio,39,065,15.6
Harrison County,Ohio,39,067,6.9
Henry County,Ohio,39,069,8.2
Highland County,Ohio,39,071,8.5
Hocking County,Ohio,39,073,8.0
Holmes County,Ohio,39,075,9.9
Huron County,Ohio,39,077,8.3
Jackson County,Ohio,39,079,8.7
Jefferson County,Ohio,39,081,9.3
Knox County,Ohio,39,083,11.6
Lake County,Ohio,39,085,7.9
Lawrence County,Ohio,39,087,8.0
Licking County,Ohio,39,089,9.0
Logan County,Ohio,39,091,7.8
Lorain County,Ohio,39,093,8.8
Lucas County,Ohio,39,095,11.0
Madison County,Ohio,39,097,9.4
Mahoning County,Ohio,39,099,8.9
Marion County,Ohio,39,101,9.3
Medina County,Ohio,39,103,7.3
Meigs County,Ohio,39,105,8.3
Mercer County,Ohio,39,107,8.3
Miami County,Ohio,39,109,8.1
Monroe County,Ohio,39,111,7.0
Montgomery County,Ohio,39,113,9.9
Morgan County,Ohio,39,115,7.7
Morrow County,Ohio,39,117,7.6
Muskingum County,Ohio,39,119,9.4
Noble County,Ohio,39,121,11.0
Ottawa County,Ohio,39,123,6.8
Paulding County,Ohio,39,125,7.8
Perry County,Ohio,39,127,8.2
Pickaway County,Ohio,39,129,10.1
Pike County,Ohio,39,131,7.8
Portage County,Ohio,39,133,14.9
Preble County,Ohio,39,135,8.0
Putnam County,Ohio,39,137,8.3
Richland County,Ohio,39,139,9.2
Ross County,Ohio,39,141,8.1
Sandusky County,Ohio,39,143,8.1
Scioto County,Ohio,39,145,10.5
Seneca County,Ohio,39,147,11.1
Shelby County,Ohio,39,149,8.2
Stark County,Ohio,39,151,9.0
Summit County,Ohio,39,153,9.3
Trumbull County,Ohio,39,155,8.3
Tuscarawas County,Ohio,39,157,8.0
Union County,Ohio,39,159,6.5
Van Wert County,Ohio,39,161,7.8
Vinton County,Ohio,39,163,8.7
Warren County,Ohio,39,165,7.5
Washington County,Ohio,39,167,9.1
Wayne County,Ohio,39,169,10.4
Williams County,Ohio,39,171,8.6
Wood County,Ohio,39,173,16.8
Wyandot County,Ohio,39,175,7.6
Adair County,Oklahoma,40,001,8.8
Alfalfa County,Oklahoma,40,003,5.0
Atoka County,Oklahoma,40,005,8.8
Beaver County,Oklahoma,40,007,6.7
Beckham County,Oklahoma,40,009,14.6
Blaine County,Oklahoma,40,011,7.1
Bryan County,Oklahoma,40,013,12.0
Caddo County,Oklahoma,40,015,9.3
Canadian County,Oklahoma,40,017,8.0
Carter County,Oklahoma,40,019,8.0
Cherokee County,Oklahoma,40,021,15.3
Choctaw County,Oklahoma,40,023,8.9
Cimarron County,Oklahoma,40,025,10.0
Cleveland County,Oklahoma,40,027,15.5
Coal County,Oklahoma,40,029,8.5
Comanche County,Oklahoma,40,031,16.0
Cotton County,Oklahoma,40,033,6.9
Craig County,Oklahoma,40,035,8.2
Creek County,Oklahoma,40,037,8.1
Custer County,Oklahoma,40,039,19.4
Delaware County,Oklahoma,40,041,7.0
Dewey County,Oklahoma,40,043,6.0
Ellis County,Oklahoma,40,045,6.2
Garfield County,Oklahoma,40,047,10.3
Garvin County,Oklahoma,40,049,7.3
Grady County,Oklahoma,40,051,9.2
Grant County,Oklahoma,40,053,7.4
Greer County,Oklahoma,40,055,8.8
Harmon County,Oklahoma,40,057,4.2
Harper County,Oklahoma,40,059,8.2
Haskell County,Oklahoma,40,061,6.8
Hughes County,Oklahoma,40,063,8.8
Jackson County,Oklahoma,40,065,12.1
Jefferson County,Oklahoma,40,067,7.9
Johnston County,Oklahoma,40,069,12.9
Kay County,Oklahoma,40,071,9.1
Kingfisher County,Oklahoma,40,073,8.7
Kiowa County,Oklahoma,40,075,9.7
Latimer County,Oklahoma,40,077,11.1
Le Flore County,Oklahoma,40,079,9.7
Lincoln County,Oklahoma,40,081,8.7
Logan County,Oklahoma,40,083,9.7
Love County,Oklahoma,40,085,7.9
McClain County,Oklahoma,40,087,7.6
McCurtain County,Oklahoma,40,089,8.4
McIntosh County,Oklahoma,40,091,5.3
Major County,Oklahoma,40,093,7.0
Marshall County,Oklahoma,40,095,7.2
