County,State,State_FIPS,County_FIPS,age_60_and_over
Johnson County,Indiana,18,081,11.8
Knox County,Indiana,18,083,13.4
Kosciusko County,Indiana,18,085,13.3
LaGrange County,Indiana,18,087,11.2
Lake County,Indiana,18,089,12.4
LaPorte County,Indiana,18,091,13.0
Lawrence County,Indiana,18,093,15.8
Madison County,Indiana,18,095,14.4
Marion County,Indiana,18,097,9.4
Marshall County,Indiana,18,099,13.7
Martin County,Indiana,18,101,14.9
Miami County,Indiana,18,103,12.9
Monroe County,Indiana,18,105,9.5
Montgomery County,Indiana,18,107,14.2
Morgan County,Indiana,18,109,13.4
Newton County,Indiana,18,111,15.4
Noble County,Indiana,18,113,12.2
Ohio County,Indiana,18,115,16.9
Orange County,Indiana,18,117,15.4
Owen County,Indiana,18,119,15.6
Parke County,Indiana,18,121,17.1
Perry County,Indiana,18,123,13.7
Pike County,Indiana,18,125,16.7
Porter County,Indiana,18,127,12.6
Posey County,Indiana,18,129,14.5
Pulaski County,Indiana,18,131,16.3
Putnam County,Indiana,18,133,12.3
Randolph County,Indiana,18,135,16.3
Ripley County,Indiana,18,137,15.0
Rush County,Indiana,18,139,15.1
Saint Joseph County,Indiana,18,141,12.3
Scott County,Indiana,18,143,14.1
Shelby County,Indiana,18,145,13.4
Spencer County,Indiana,18,147,15.9
Starke County,Indiana,18,149,15.6
Steuben County,Indiana,18,151,15.2
Sullivan County,Indiana,18,153,13.1
Switzerland County,Indiana,18,155,14.1
Tippecanoe County,Indiana,18,157,8.4
Tipton County,Indiana,18,159,16.6
Union County,Indiana,18,161,14.3
Vanderburgh County,Indiana,18,163,12.8
Vermillion County,Indiana,18,165,16.1
Vigo County,Indiana,18,167,11.6
Wabash County,Indiana,18,169,16.7
Warren County,Indiana,18,171,16.8
Warrick County,Indiana,18,173,13.9
Washington County,Indiana,18,175,13.7
Wayne County,Indiana,18,177,15.1
Wells County,Indiana,18,179,14.9
White County,Indiana,18,181,16.3
Whitley County,Indiana,18,183,13.8
Adair County,Iowa,19,001,19.5
Adams County,Iowa,19,003,20.2
Allamakee County,Iowa,19,005,19.4
Appanoose County,Iowa,19,007,18.9
Audubon County,Iowa,19,009,20.7
Benton County,Iowa,19,011,14.7
Black Hawk County,Iowa,19,013,12.9
Boone County,Iowa,19,015,14.8
Bremer County,Iowa,19,017,16.0
Buchanan County,Iowa,19,019,14.7
Buena Vista County,Iowa,19,021,12.4
Butler County,Iowa,19,023,18.6
Calhoun County,Iowa,19,025,19.1
Carroll County,Iowa,19,027,15.8
Cass County,Iowa,19,029,18.7
Cedar County,Iowa,19,031,16.0
Cerro Gordo County,Iowa,19,033,16.4
Cherokee County,Iowa,19,035,19.2
Chickasaw County,Iowa,19,037,16.8
Clarke County,Iowa,19,039,14.5
Clay County,Iowa,19,041,16.4
Clayton County,Iowa,19,043,18.8
Clinton County,Iowa,19,045,15.8
Crawford County,Iowa,19,047,14.7
Dallas County,Iowa,19,049,9.9
Davis County,Iowa,19,051,15.8
Decatur County,Iowa,19,053,16.1
Delaware County,Iowa,19,055,16.0
Des Moines County,Iowa,19,057,16.7
Dickinson County,Iowa,19,059,21.2
Dubuque County,Iowa,19,061,13.7
Emmet County,Iowa,19,063,16.9
Fayette County,Iowa,19,065,17.4
Floyd County,Iowa,19,067,18.3
Franklin County,Iowa,19,069,17.3
Fremont County,Iowa,19,071,19.0
Greene County,Iowa,19,073,18.1
Grundy County,Iowa,19,075,17.1
Guthrie County,Iowa,19,077,18.7
Hamilton County,Iowa,19,079,16.9
Hancock County,Iowa,19,081,17.8
Hardin County,Iowa,19,083,18.1
Harrison County,Iowa,19,085,16.5
Henry County,Iowa,19,087,14.7
Howard County,Iowa,19,089,17.3
Humboldt County,Iowa,19,091,18.6
Ida County,Iowa,19,093,18.6
Iowa County,Iowa,19,095,15.2
Jackson County,Iowa,19,097,17.3
Jasper County,Iowa,19,099,15.1
Jefferson County,Iowa,19,101,15.0
Johnson County,Iowa,19,103,8.5
Jones County,Iowa,19,105,15.6
Keokuk County,Iowa,19,107,17.4
Kossuth County,Iowa,19,109,19.6
Lee County,Iowa,19,111,15.6
Linn County,Iowa,19,113,12.2
Louisa County,Iowa,19,115,14.2
Lucas County,Iowa,19,117,19.3
Lyon County,Iowa,19,119,14.2
Madison County,Iowa,19,121,14.1
Mahaska County,Iowa,19,123,14.8
Marion County,Iowa,19,125,14.5
Marshall County,Iowa,19,127,15.1
Mills County,Iowa,19,129,14.1
Mitchell County,Iowa,19,131,18.3
Monona County,Iowa,19,133,21.0
Monroe County,Iowa,19,135,16.2
Montgomery County,Iowa,19,137,18.1
Muscatine County,Iowa,19,139,13.3
O'Brien County,Iowa,19,141,17.4
Osceola County,Iowa,19,143,17.4
Page County,Iowa,19,145,16.7
Palo Alto County,Iowa,19,147,17.6
Plymouth County,Iowa,19,149,15.4
Pocahontas County,Iowa,19,151,20.1
Polk County,Iowa,19,153,9.9
Pottawattamie County,Iowa,19,155,13.3
Poweshiek County,Iowa,19,157,17.0
Ringgold County,Iowa,19,159,21.3
Sac County,Iowa,19,161,19.3
Scott County,Iowa,19,163,12.4
Shelby County,Iowa,19,165,19.7
Sioux County,Iowa,19,167,12.3
Story County,Iowa,19,169,8.7
Tama County,Iowa,19,171,17.5
Taylor County,Iowa,19,173,18.3
Union County,Iowa,19,175,16.9
Van Buren County,Iowa,19,177,18.6
Wapello County,Iowa,19,179,14.5
Warren County,Iowa,19,181,12.9
Washington County,Iowa,19,183,16.3
Wayne County,Iowa,19,185,19.6
Webster County,Iowa,19,187,14.1
Winnebago County,Iowa,19,189,16.8
Winneshiek County,Iowa,19,191,15.9
Woodbury County,Iowa,19,193,11.9
Worth County,Iowa,19,195,18.0
Wright County,Iowa,19,197,18.4
Allen County,Kansas,20,001,16.3
Anderson County,Kansas,20,003,18.8
Atchison County,Kansas,20,005,13.4
Barber County,Kansas,20,007,17.7
Barton County,Kansas,20,009,15.4
Bourbon County,Kansas,20,011,15.6
Brown County,Kansas,20,013,16.9
Butler County,Kansas,20,015,11.9
Chase County,Kansas,20,017,20.4
Chautauqua County,Kansas,20,019,24.7
Cherokee County,Kansas,20,021,15.5
Cheyenne County,Kansas,20,023,24.5
Clark County,Kansas,20,025,19.6
Clay County,Kansas,20,027,19.9
Cloud County,Kansas,20,029,17.1
Coffey County,Kansas,20,031,17.9
Comanche County,Kansas,20,033,25.2
Cowley County,Kansas,20,035,14.8
Crawford County,Kansas,20,037,12.0
Decatur County,Kansas,20,039,24.5
Dickinson County,Kansas,20,041,16.2
Doniphan County,Kansas,20,043,15.1
Douglas County,Kansas,20,045,8.8
Edwards County,Kansas,20,047,19.5
Elk County,Kansas,20,049,25.3
Ellis County,Kansas,20,051,12.2
Ellsworth County,Kansas,20,053,15.6
Finney County,Kansas,20,055,8.2
Ford County,Kansas,20,057,8.7
Franklin County,Kansas,20,059,13.7
Geary County,Kansas,20,061,6.0
Gove County,Kansas,20,063,21.7
Graham County,Kansas,20,065,24.0
Grant County,Kansas,20,067,8.1
Gray County,Kansas,20,069,13.1
Greeley County,Kansas,20,071,19.0
Greenwood County,Kansas,20,073,22.1
Hamilton County,Kansas,20,075,14.5
Harper County,Kansas,20,077,18.0
Harvey County,Kansas,20,079,15.8
Haskell County,Kansas,20,081,11.6
Hodgeman County,Kansas,20,083,21.2
Jackson County,Kansas,20,085,15.6
Jefferson County,Kansas,20,087,16.0
Jewell County,Kansas,20,089,25.7
Johnson County,Kansas,20,091,10.8
Kearny County,Kansas,20,093,10.8
Kingman County,Kansas,20,095,18.6
Kiowa County,Kansas,20,097,17.6
Labette County,Kansas,20,099,15.3
Lane County,Kansas,20,101,17.7
Leavenworth County,Kansas,20,103,10.2
Lincoln County,Kansas,20,105,18.6
Linn County,Kansas,20,107,19.7
Logan County,Kansas,20,109,16.1
Lyon County,Kansas,20,111,11.9
McPherson County,Kansas,20,113,16.2
Marion County,Kansas,20,115,19.8
Marshall County,Kansas,20,117,19.1
Meade County,Kansas,20,119,15.0
Miami County,Kansas,20,121,13.4
Mitchell County,Kansas,20,123,19.7
Montgomery County,Kansas,20,125,15.5
Morris County,Kansas,20,127,21.8
Morton County,Kansas,20,129,13.7
Nemaha County,Kansas,20,131,17.2
Neosho County,Kansas,20,133,15.7
Ness County,Kansas,20,135,21.9
Norton County,Kansas,20,137,15.2
Osage County,Kansas,20,139,16.9
Osborne County,Kansas,20,141,21.6
Ottawa County,Kansas,20,143,16.4
Pawnee County,Kansas,20,145,14.3
Phillips County,Kansas,20,147,19.1
Pottawatomie County,Kansas,20,149,11.7
Pratt County,Kansas,20,151,15.2
Rawlins County,Kansas,20,153,24.1
Reno County,Kansas,20,155,15.2
Republic County,Kansas,20,157,24.2
Rice County,Kansas,20,159,15.1
Riley County,Kansas,20,161,6.2
Rooks County,Kansas,20,163,17.7
Rush County,Kansas,20,165,21.8
Russell County,Kansas,20,167,21.2
Saline County,Kansas,20,169,13.2
Scott County,Kansas,20,171,15.9
Sedgwick County,Kansas,20,173,11.0
Seward County,Kansas,20,175,7.3
Shawnee County,Kansas,20,177,13.9
Sheridan County,Kansas,20,179,19.6
Sherman County,Kansas,20,181,16.7
Smith County,Kansas,20,183,24.6
Stafford County,Kansas,20,185,18.1
Stanton County,Kansas,20,187,14.0
Stevens County,Kansas,20,189,10.9
Sumner County,Kansas,20,191,14.9
Thomas County,Kansas,20,193,13.2
Trego County,Kansas,20,195,21.6
Wabaunsee County,Kansas,20,197,16.2
Wallace County,Kansas,20,199,19.5
Washington County,Kansas,20,201,20.8
Wichita County,Kansas,20,203,14.6
Wilson County,Kansas,20,205,18.0
Woodson County,Kansas,20,207,20.6
Wyandotte County,Kansas,20,209,9.5
Adair County,Kentucky,21,001,15.3
Allen County,Kentucky,21,003,14.5
Anderson County,Kentucky,21,005,11.8
Ballard County,Kentucky,21,007,16.8
Barren County,Kentucky,21,009,14.5
Bath County,Kentucky,21,011,14.3
Bell County,Kentucky,21,013,14.8
Boone County,Kentucky,21,015,9.7
Bourbon County,Kentucky,21,017,14.8
Boyd County,Kentucky,21,019,15.2
Boyle County,Kentucky,21,021,15.0
Bracken County,Kentucky,21,023,13.8
Breathitt County,Kentucky,21,025,13.1
Breckinridge County,Kentucky,21,027,15.7
Bullitt County,Kentucky,21,029,12.1
Butler County,Kentucky,21,031,15.5
Caldwell County,Kentucky,21,033,16.9
Calloway County,Kentucky,21,035,14.6
Campbell County,Kentucky,21,037,11.7
Carlisle County,Kentucky,21,039,17.7
Carroll County,Kentucky,21,041,12.8
Carter County,Kentucky,21,043,14.4
Casey County,Kentucky,21,045,16.3
Christian County,Kentucky,21,047,8.8
Clark County,Kentucky,21,049,14.3
Clay County,Kentucky,21,051,10.9
Clinton County,Kentucky,21,053,16.2
Crittenden County,Kentucky,21,055,17.8
Cumberland County,Kentucky,21,057,19.1
Daviess County,Kentucky,21,059,13.6
Edmonson County,Kentucky,21,061,17.3
Elliott County,Kentucky,21,063,14.7
Estill County,Kentucky,21,065,15.2
Fayette County,Kentucky,21,067,9.6
Fleming County,Kentucky,21,069,14.3
Floyd County,Kentucky,21,071,13.3
Franklin County,Kentucky,21,073,13.4
Fulton County,Kentucky,21,075,15.0
Gallatin County,Kentucky,21,077,11.0
Garrard County,Kentucky,21,079,14.5
Grant County,Kentucky,21,081,11.4
Graves County,Kentucky,21,083,15.3
Grayson County,Kentucky,21,085,14.5
Green County,Kentucky,21,087,17.2
Greenup County,Kentucky,21,089,16.8
Hancock County,Kentucky,21,091,14.7
Hardin County,Kentucky,21,093,10.2
Harlan County,Kentucky,21,095,14.2
Harrison County,Kentucky,21,097,14.5
Hart County,Kentucky,21,099,14.2
Henderson County,Kentucky,21,101,13.7
Henry County,Kentucky,21,103,13.7
Hickman County,Kentucky,21,105,19.8
Hopkins County,Kentucky,21,107,14.8
Jackson County,Kentucky,21,109,13.9
Jefferson County,Kentucky,21,111,12.1
Jessamine County,Kentucky,21,113,12.1
Johnson County,Kentucky,21,115,15.0
Kenton County,Kentucky,21,117,10.7
Knott County,Kentucky,21,119,13.5
Knox County,Kentucky,21,121,14.5
Larue County,Kentucky,21,123,14.2
Laurel County,Kentucky,21,125,13.2
Lawrence County,Kentucky,21,127,14.4
Lee County,Kentucky,21,129,13.2
Leslie County,Kentucky,21,131,13.7
Letcher County,Kentucky,21,133,14.8
Lewis County,Kentucky,21,135,15.4
Lincoln County,Kentucky,21,137,14.8
Livingston County,Kentucky,21,139,18.6
Logan County,Kentucky,21,141,15.1
Lyon County,Kentucky,21,143,19.2
McCracken County,Kentucky,21,145,15.3
McCreary County,Kentucky,21,147,11.2
McLean County,Kentucky,21,149,16.9
Madison County,Kentucky,21,151,11.2
Magoffin County,Kentucky,21,153,13.0
Marion County,Kentucky,21,155,12.3
Marshall County,Kentucky,21,157,19.1
Martin County,Kentucky,21,159,10.4
Mason County,Kentucky,21,161,13.7
Meade County,Kentucky,21,163,11.2
Menifee County,Kentucky,21,165,15.9
Mercer County,Kentucky,21,167,15.0
Metcalfe County,Kentucky,21,169,16.0
Monroe County,Kentucky,21,171,16.0
Montgomery County,Kentucky,21,173,12.6
Morgan County,Kentucky,21,175,12.9
Muhlenberg County,Kentucky,21,177,14.6
Nelson County,Kentucky,21,179,11.3
Nicholas County,Kentucky,21,181,16.0
Ohio County,Kentucky,21,183,15.2
Oldham County,Kentucky,21,185,10.2
Owen County,Kentucky,21,187,15.5
Owsley County,Kentucky,21,189,14.7
Pendleton County,Kentucky,21,191,12.7
Perry County,Kentucky,21,193,13.4
Pike County,Kentucky,21,195,13.6
Powell County,Kentucky,21,197,12.7
Pulaski County,Kentucky,21,199,15.8
Robertson County,Kentucky,21,201,23.0
Rockcastle County,Kentucky,21,203,15.0
Rowan County,Kentucky,21,205,12.1
Russell County,Kentucky,21,207,17.1
Scott County,Kentucky,21,209,9.4
Shelby County,Kentucky,21,211,12.7
Simpson County,Kentucky,21,213,12.3
Spencer County,Kentucky,21,215,12.0
Taylor County,Kentucky,21,217,15.1
Todd County,Kentucky,21,219,14.1
Trigg County,Kentucky,21,221,21.3
Trimble County,Kentucky,21,223,14.1
Union County,Kentucky,21,225,12.1
Warren County,Kentucky,21,227,10.4
Washington County,Kentucky,21,229,14.0
Wayne County,Kentucky,21,231,16.2
Webster County,Kentucky,21,233,13.7
Whitley County,Kentucky,21,235,13.1
Wolfe County,Kentucky,21,237,16.3
Woodford County,Kentucky,21,239,14.0
Acadia Parish,Louisiana,22,001,11.6
Allen Parish,Louisiana,22,003,10.1
Ascension Parish,Louisiana,22,005,9.2
Assumption Parish,Louisiana,22,007,14.1
Avoyelles Parish,Louisiana,22,009,13.0
Beauregard Parish,Louisiana,22,011,12.5
Bienville Parish,Louisiana,22,013,16.4
Bossier Parish,Louisiana,22,015,11.0
Caddo Parish,Louisiana,22,017,12.6
Calcasieu Parish,Louisiana,22,019,11.9
Caldwell Parish,Louisiana,22,021,13.0
Cameron Parish,Louisiana,22,023,15.5
Catahoula Parish,Louisiana,22,025,12.8
Claiborne Parish,Louisiana,22,027,13.5
Concordia Parish,Louisiana,22,029,13.1
De Soto Parish,Louisiana,22,031,14.4
East Baton Rouge Parish,Louisiana,22,033,10.4
East Carroll Parish,Louisiana,22,035,8.3
East Feliciana Parish,Louisiana,22,037,13.6
Evangeline Parish,Louisiana,22,039,12.2
Franklin Parish,Louisiana,22,041,14.3
Grant Parish,Louisiana,22,043,11.0
Iberia Parish,Louisiana,22,045,11.8
Iberville Parish,Louisiana,22,047,11.5
Jackson Parish,Louisiana,22,049,15.4
Jefferson Parish,Louisiana,22,051,12.9
Jefferson Davis Parish,Louisiana,22,053,13.5
Lafayette Parish,Louisiana,22,055,9.6
Lafourche Parish,Louisiana,22,057,11.8
LaSalle Parish,Louisiana,22,059,13.2
Lincoln Parish,Louisiana,22,061,10.2
Livingston Parish,Louisiana,22,063,10.1
Madison Parish,Louisiana,22,065,11.2
Morehouse Parish,Louisiana,22,067,14.7
Natchitoches Parish,Louisiana,22,069,13.2
Orleans Parish,Louisiana,22,071,10.3
Ouachita Parish,Louisiana,22,073,11.4
Plaquemines Parish,Louisiana,22,075,10.7
Pointe Coupee Parish,Louisiana,22,077,16.3
Rapides Parish,Louisiana,22,079,12.8
Red River Parish,Louisiana,22,081,13.7
Richland Parish,Louisiana,22,083,13.4
Sabine Parish,Louisiana,22,085,17.3
Saint Bernard Parish,Louisiana,22,087,8.8
Saint Charles Parish,Louisiana,22,089,10.4
Saint Helena Parish,Louisiana,22,091,14.9
Saint James Parish,Louisiana,22,093,12.8
Saint John the Baptist Parish,Louisiana,22,095,11.3
Saint Landry Parish,Louisiana,22,097,13.0
Saint Martin Parish,Louisiana,22,099,11.8
Saint Mary Parish,Louisiana,22,101,12.6
Saint Tammany Parish,Louisiana,22,103,13.1
Tangipahoa Parish,Louisiana,22,105,11.2
Tensas Parish,Louisiana,22,107,16.8
Terrebonne Parish,Louisiana,22,109,11.1
Union Parish,Louisiana,22,111,16.7
Vermilion Parish,Louisiana,22,113,12.1
Vernon Parish,Louisiana,22,115,8.7
Washington Parish,Louisiana,22,117,13.9
Webster Parish,Louisiana,22,119,15.6
West Baton Rouge Parish,Louisiana,22,121,10.5
West Carroll Parish,Louisiana,22,123,14.8
West Feliciana Parish,Louisiana,22,125,10.7
Winn Parish,Louisiana,22,127,12.9
Androscoggin County,Maine,23,001,13.8
Aroostook County,Maine,23,003,18.9
Cumberland County,Maine,23,005,14.0
Franklin County,Maine,23,007,18.3
Hancock County,Maine,23,009,19.2
Kennebec County,Maine,23,011,15.7
Knox County,Maine,23,013,19.6
Lincoln County,Maine,23,015,22.9
Oxford County,Maine,23,017,17.6
Penobscot County,Maine,23,019,14.5
Piscataquis County,Maine,23,021,22.5
Sagadahoc County,Maine,23,023,17.5
Somerset County,Maine,23,025,17.3
Waldo County,Maine,23,027,17.7
Washington County,Maine,23,029,19.8
York County,Maine,23,031,15.8
Allegany County,Maryland,24,001,15.4
Anne Arundel County,Maryland,24,003,11.6
Baltimore County,Maryland,24,005,13.5
Calvert County,Maryland,24,009,11.6
Caroline County,Maryland,24,011,13.6
Carroll County,Maryland,24,013,13.2
Cecil County,Maryland,24,015,12.3
Charles County,Maryland,24,017,9.6
Dorchester County,Maryland,24,019,17.9
Frederick County,Maryland,24,021,11.1
Garrett County,Maryland,24,023,18.0
Harford County,Maryland,24,025,12.5
Howard County,Maryland,24,027,10.6
Kent County,Maryland,24,029,22.4
Queen Anne's County,Maryland,24,035,15.9
Saint Mary's County,Maryland,24,037,10.8
Somerset County,Maryland,24,039,12.7
Talbot County,Maryland,24,041,24.8
Washington County,Maryland,24,043,13.0
Wicomico County,Maryland,24,045,12.7
Worcester County,Maryland,24,047,23.1
Baltimore City,Maryland,24,510,10.1
Montgomery County,Maryland,24,031,11.7
Prince George's County,Maryland,24,033,9.3
Barnstable County,Massachusetts,25,001,24.7
Berkshire County,Massachusetts,25,003,18.2
Bristol County,Massachusetts,25,005,13.3
Dukes County,Massachusetts,25,007,17.4
Essex County,Massachusetts,25,009,13.3
Franklin County,Massachusetts,25,011,15.9
Hampden County,Massachusetts,25,013,13.0
Hampshire County,Massachusetts,25,015,13.1
Middlesex County,Massachusetts,25,017,12.0
Nantucket County,Massachusetts,25,019,12.4
Norfolk County,Massachusetts,25,021,13.4
Plymouth County,Massachusetts,25,023,13.9
Suffolk County,Massachusetts,25,025,9.2
Worcester County,Massachusetts,25,027,12.0
Alcona County,Michigan,26,001,33.9
Alger County,Michigan,26,003,20.3
Allegan County,Michigan,26,005,13.5
Alpena County,Michigan,26,007,19.1
Antrim County,Michigan,26,009,23.7
Arenac County,Michigan,26,011,20.7
Baraga County,Michigan,26,013,14.3
Barry County,Michigan,26,015,15.1
Bay County,Michigan,26,017,15.5
Benzie County,Michigan,26,019,22.1
Berrien County,Michigan,26,021,15.4
Branch County,Michigan,26,023,14.5
Calhoun County,Michigan,26,025,14.1
Cass County,Michigan,26,027,17.2
Charlevoix County,Michigan,26,029,19.6
Cheboygan County,Michigan,26,031,22.9
Chippewa County,Michigan,26,033,13.7
Clare County,Michigan,26,035,20.8
Clinton County,Michigan,26,037,13.8
Crawford County,Michigan,26,039,22.1
Delta County,Michigan,26,041,19.1
Dickinson County,Michigan,26,043,18.1
Eaton County,Michigan,26,045,14.5
Emmet County,Michigan,26,047,17.6
Genesee County,Michigan,26,049,13.5
Gladwin County,Michigan,26,051,23.3
Gogebic County,Michigan,26,053,19.6
Grand Traverse County,Michigan,26,055,14.4
Gratiot County,Michigan,26,057,13.2
Hillsdale County,Michigan,26,059,15.6
Houghton County,Michigan,26,061,13.4
Huron County,Michigan,26,063,20.8
Ingham County,Michigan,26,065,10.1
Ionia County,Michigan,26,067,10.9
Iosco County,Michigan,26,069,26.6
Iron County,Michigan,26,071,25.6
Isabella County,Michigan,26,073,9.6
Jackson County,Michigan,26,075,13.5
Kalamazoo County,Michigan,26,077,11.5
Kalkaska County,Michigan,26,079,17.6
Kent County,Michigan,26,081,10.4
Keweenaw County,Michigan,26,083,29.5
Lake County,Michigan,26,085,26.3
Lapeer County,Michigan,26,087,14.1
Leelanau County,Michigan,26,089,26.3
Lenawee County,Michigan,26,091,14.0
Livingston County,Michigan,26,093,13.0
Luce County,Michigan,26,095,16.1
Mackinac County,Michigan,26,097,23.9
Macomb County,Michigan,26,099,13.2
Manistee County,Michigan,26,101,20.5
Marquette County,Michigan,26,103,14.9
Mason County,Michigan,26,105,19.2
Mecosta County,Michigan,26,107,15.0
Menominee County,Michigan,26,109,19.5
Midland County,Michigan,26,111,14.1
Missaukee County,Michigan,26,113,17.9
Monroe County,Michigan,26,115,13.5
Montcalm County,Michigan,26,117,13.8
Montmorency County,Michigan,26,119,27.8
Muskegon County,Michigan,26,121,13.0
Newaygo County,Michigan,26,123,16.5
Oakland County,Michigan,26,125,13.0
Oceana County,Michigan,26,127,17.4
Ogemaw County,Michigan,26,129,23.3
Ontonagon County,Michigan,26,131,30.1
Osceola County,Michigan,26,133,17.2
Oscoda County,Michigan,26,135,25.0
Otsego County,Michigan,26,137,17.7
Ottawa County,Michigan,26,139,11.6
Presque Isle County,Michigan,26,141,27.5
Roscommon County,Michigan,26,143,28.7
Saginaw County,Michigan,26,145,14.8
Saint Clair County,Michigan,26,147,14.7
Saint Joseph County,Michigan,26,149,14.2
Sanilac County,Michigan,26,151,17.5
Schoolcraft County,Michigan,26,153,22.3
Shiawassee County,Michigan,26,155,14.2
Tuscola County,Michigan,26,157,16.1
Van Buren County,Michigan,26,159,14.3
Washtenaw County,Michigan,26,161,10.3
Wayne County,Michigan,26,163,11.6
Wexford County,Michigan,26,165,15.9
Aitkin County,Minnesota,27,001,28.6
Anoka County,Minnesota,27,003,10.2
Becker County,Minnesota,27,005,17.7
Beltrami County,Minnesota,27,007,12.9
Benton County,Minnesota,27,009,11.4
Big Stone County,Minnesota,27,011,23.0
Blue Earth County,Minnesota,27,013,10.9
Brown County,Minnesota,27,015,17.1
Carlton County,Minnesota,27,017,14.0
Carver County,Minnesota,27,019,8.5
Cass County,Minnesota,27,021,22.7
Chippewa County,Minnesota,27,023,17.1
Chisago County,Minnesota,27,025,12.2
Clay County,Minnesota,27,027,11.0
Clearwater County,Minnesota,27,029,17.7
Cook County,Minnesota,27,031,22.8
Cottonwood County,Minnesota,27,033,19.9
Crow Wing County,Minnesota,27,035,18.8
Dakota County,Minnesota,27,037,10.4
Dodge County,Minnesota,27,039,11.6
Douglas County,Minnesota,27,041,19.2
Faribault County,Minnesota,27,043,19.1
Fillmore County,Minnesota,27,045,18.0
Freeborn County,Minnesota,27,047,18.8
Goodhue County,Minnesota,27,049,16.0
Grant County,Minnesota,27,051,21.4
Hennepin County,Minnesota,27,053,10.6
Houston County,Minnesota,27,055,17.5
Hubbard County,Minnesota,27,057,22.3
Isanti County,Minnesota,27,059,12.4
Itasca County,Minnesota,27,061,19.3
Jackson County,Minnesota,27,063,17.9
Kanabec County,Minnesota,27,065,16.7
Kandiyohi County,Minnesota,27,067,15.0
Kittson County,Minnesota,27,069,20.6
Koochiching County,Minnesota,27,071,19.3
Lac qui Parle County,Minnesota,27,073,21.8
Lake County,Minnesota,27,075,23.8
Lake of the Woods County,Minnesota,27,077,20.4
Le Sueur County,Minnesota,27,079,14.3
Lincoln County,Minnesota,27,081,21.9
Lyon County,Minnesota,27,083,12.0
McLeod County,Minnesota,27,085,14.8
Mahnomen County,Minnesota,27,087,15.1
Marshall County,Minnesota,27,089,18.0
Martin County,Minnesota,27,091,19.0
Meeker County,Minnesota,27,093,16.1
Mille Lacs County,Minnesota,27,095,15.5
Morrison County,Minnesota,27,097,15.2
Mower County,Minnesota,27,099,15.0
Murray County,Minnesota,27,101,21.7
Nicollet County,Minnesota,27,103,12.1
Nobles County,Minnesota,27,105,13.1
Norman County,Minnesota,27,107,19.9
Olmsted County,Minnesota,27,109,12.1
Otter Tail County,Minnesota,27,111,20.3
Pennington County,Minnesota,27,113,13.7
Pine County,Minnesota,27,115,15.7
Pipestone County,Minnesota,27,117,16.9
Polk County,Minnesota,27,119,14.7
Pope County,Minnesota,27,121,20.1
Ramsey County,Minnesota,27,123,10.9
Red Lake County,Minnesota,27,125,16.6
Redwood County,Minnesota,27,127,18.0
Renville County,Minnesota,27,129,17.7
Rice County,Minnesota,27,131,11.8
Rock County,Minnesota,27,133,17.8
Roseau County,Minnesota,27,135,14.0
Saint Louis County,Minnesota,27,137,15.0
Scott County,Minnesota,27,139,8.1
Sherburne County,Minnesota,27,141,8.6
Sibley County,Minnesota,27,143,14.8
Stearns County,Minnesota,27,145,11.8
Steele County,Minnesota,27,147,13.6
Stevens County,Minnesota,27,149,15.0
Swift County,Minnesota,27,151,18.1
Todd County,Minnesota,27,153,17.4
Traverse County,Minnesota,27,155,22.9
Wabasha County,Minnesota,27,157,17.4
Wadena County,Minnesota,27,159,19.6
Waseca County,Minnesota,27,161,14.7
Washington County,Minnesota,27,163,11.2
Watonwan County,Minnesota,27,165,17.2
Wilkin County,Minnesota,27,167,16.1
Winona County,Minnesota,27,169,13.3
Wright County,Minnesota,27,171,9.9
Yellow Medicine County,Minnesota,27,173,17.6
Adams County,Mississippi,28,001,13.4
Alcorn County,Mississippi,28,003,14.5
Amite County,Mississippi,28,005,18.1
Attala County,Mississippi,28,007,16.8
Benton County,Mississippi,28,009,15.0
Bolivar County,Mississippi,28,011,11.6
Calhoun County,Mississippi,28,013,14.9
Carroll County,Mississippi,28,015,18.7
Chickasaw County,Mississippi,28,017,13.1
Choctaw County,Mississippi,28,019,16.4
Claiborne County,Mississippi,28,021,14.1
Clarke County,Mississippi,28,023,16.4
Clay County,Mississippi,28,025,14.5
Coahoma County,Mississippi,28,027,11.3
Copiah County,Mississippi,28,029,13.1
Covington County,Mississippi,28,031,17.5
DeSoto County,Mississippi,28,033,10.1
Forrest County,Mississippi,28,035,10.8
Franklin County,Mississippi,28,037,15.7
George County,Mississippi,28,039,12.4
Greene County,Mississippi,28,041,8.7
Grenada County,Mississippi,28,043,14.3
Hancock County,Mississippi,28,045,16.3
Harrison County,Mississippi,28,047,11.7
Hinds County,Mississippi,28,049,10.0
Holmes County,Mississippi,28,051,11.7
Humphreys County,Mississippi,28,053,11.6
Issaquena County,Mississippi,28,055,19.2
Itawamba County,Mississippi,28,057,14.6
Jackson County,Mississippi,28,059,12.7
Jasper County,Mississippi,28,061,16.6
Jefferson County,Mississippi,28,063,13.2
Jefferson Davis County,Mississippi,28,065,16.8
Jones County,Mississippi,28,067,13.2
Kemper County,Mississippi,28,069,14.6
Lafayette County,Mississippi,28,071,9.8
Lamar County,Mississippi,28,073,10.1
Lauderdale County,Mississippi,28,075,12.6
Lawrence County,Mississippi,28,077,14.2
