County,State,State_FIPS,County_FIPS,age_60_and_over
Lafayette County,Mississippi,28,071,8.2
Lamar County,Mississippi,28,073,9.2
Lauderdale County,Mississippi,28,075,11.7
Lawrence County,Mississippi,28,077,12.7
Leake County,Mississippi,28,079,11.4
Lee County,Mississippi,28,081,10.6
Leflore County,Mississippi,28,083,9.4
Lincoln County,Mississippi,28,085,11.7
Lowndes County,Mississippi,28,087,10.4
Madison County,Mississippi,28,089,8.7
Marion County,Mississippi,28,091,12.2
Marshall County,Mississippi,28,093,10.6
Monroe County,Mississippi,28,095,12.5
Montgomery County,Mississippi,28,097,14.4
Neshoba County,Mississippi,28,099,11.1
Newton County,Mississippi,28,101,12.6
Noxubee County,Mississippi,28,103,10.8
Oktibbeha County,Mississippi,28,105,7.8
Panola County,Mississippi,28,107,10.9
Pearl River County,Mississippi,28,109,12.6
Perry County,Mississippi,28,111,13.4
Pike County,Mississippi,28,113,12.2
Pontotoc County,Mississippi,28,115,10.0
Prentiss County,Mississippi,28,117,12.5
Quitman County,Mississippi,28,119,11.4
Rankin County,Mississippi,28,121,9.5
Scott County,Mississippi,28,123,10.4
Sharkey County,Mississippi,28,125,10.9
Simpson County,Mississippi,28,127,11.5
Smith County,Mississippi,28,129,12.7
Stone County,Mississippi,28,131,11.0
Sunflower County,Mississippi,28,133,7.2
Tallahatchie County,Mississippi,28,135,9.3
Tate County,Mississippi,28,137,10.6
Tippah County,Mississippi,28,139,11.5
Tishomingo County,Mississippi,28,141,15.3
Tunica County,Mississippi,28,143,8.2
Union County,Mississippi,28,145,12.0
Walthall County,Mississippi,28,147,13.1
Warren County,Mississippi,28,149,10.8
Washington County,Mississippi,28,151,10.0
Wayne County,Mississippi,28,153,11.6
Webster County,Mississippi,28,155,12.7
Wilkinson County,Mississippi,28,157,10.3
Winston County,Mississippi,28,159,13.6
Yalobusha County,Mississippi,28,161,14.2
Yazoo County,Mississippi,28,163,8.6
Adair County,Missouri,29,001,10.8
Andrew County,Missouri,29,003,13.2
Atchison County,Missouri,29,005,18.2
Audrain County,Missouri,29,007,14.0
Barry County,Missouri,29,009,15.2
Barton County,Missouri,29,011,15.6
Bates County,Missouri,29,013,15.7
Benton County,Missouri,29,015,24.9
Bollinger County,Missouri,29,017,15.1
Boone County,Missouri,29,019,8.0
Buchanan County,Missouri,29,021,11.6
Butler County,Missouri,29,023,14.8
Caldwell County,Missouri,29,025,15.3
Callaway County,Missouri,29,027,9.8
Camden County,Missouri,29,029,20.2
Cape Girardeau County,Missouri,29,031,11.9
Carroll County,Missouri,29,033,16.8
Carter County,Missouri,29,035,16.1
Cass County,Missouri,29,037,11.8
Cedar County,Missouri,29,039,20.0
Chariton County,Missouri,29,041,18.8
Christian County,Missouri,29,043,10.7
Clark County,Missouri,29,045,15.1
Clay County,Missouri,29,047,9.5
Clinton County,Missouri,29,049,14.2
Cole County,Missouri,29,051,10.3
Cooper County,Missouri,29,053,12.2
Crawford County,Missouri,29,055,14.5
Dade County,Missouri,29,057,18.3
Dallas County,Missouri,29,059,15.8
Daviess County,Missouri,29,061,16.3
DeKalb County,Missouri,29,063,9.7
Dent County,Missouri,29,065,16.7
Douglas County,Missouri,29,067,17.6
Dunklin County,Missouri,29,069,14.5
Franklin County,Missouri,29,071,11.7
Gasconade County,Missouri,29,073,17.5
Gentry County,Missouri,29,075,18.6
Greene County,Missouri,29,077,11.6
Grundy County,Missouri,29,079,17.9
Harrison County,Missouri,29,081,18.3
Henry County,Missouri,29,083,17.9
Hickory County,Missouri,29,085,29.0
Holt County,Missouri,29,087,18.2
Howard County,Missouri,29,089,13.8
Howell County,Missouri,29,091,15.1
Iron County,Missouri,29,093,15.2
Jackson County,Missouri,29,095,10.4
Jasper County,Missouri,29,097,11.3
Jefferson County,Missouri,29,099,9.5
Johnson County,Missouri,29,101,9.5
Knox County,Missouri,29,103,17.8
Laclede County,Missouri,29,105,13.8
Lafayette County,Missouri,29,107,14.1
Lawrence County,Missouri,29,109,14.3
Lewis County,Missouri,29,111,14.4
Lincoln County,Missouri,29,113,9.6
Linn County,Missouri,29,115,16.4
Livingston County,Missouri,29,117,16.7
McDonald County,Missouri,29,119,11.1
Macon County,Missouri,29,121,17.1
Madison County,Missouri,29,123,16.3
Maries County,Missouri,29,125,16.2
Marion County,Missouri,29,127,13.9
Mercer County,Missouri,29,129,17.6
Miller County,Missouri,29,131,14.2
Mississippi County,Missouri,29,133,12.2
Moniteau County,Missouri,29,135,11.1
Monroe County,Missouri,29,137,16.4
Montgomery County,Missouri,29,139,15.8
Morgan County,Missouri,29,141,21.4
New Madrid County,Missouri,29,143,13.3
Newton County,Missouri,29,145,13.1
Nodaway County,Missouri,29,147,11.2
Oregon County,Missouri,29,149,18.0
Osage County,Missouri,29,151,12.6
Ozark County,Missouri,29,153,22.5
Pemiscot County,Missouri,29,155,12.3
Perry County,Missouri,29,157,13.6
Pettis County,Missouri,29,159,12.7
Phelps County,Missouri,29,161,11.7
Pike County,Missouri,29,163,12.4
Platte County,Missouri,29,165,9.8
Polk County,Missouri,29,167,14.5
Pulaski County,Missouri,29,169,5.7
Putnam County,Missouri,29,171,14.9
Ralls County,Missouri,29,173,15.1
Randolph County,Missouri,29,175,11.2
Ray County,Missouri,29,177,12.7
Reynolds County,Missouri,29,179,18.1
Ripley County,Missouri,29,181,17.4
Saint Charles County,Missouri,29,183,9.4
Saint Clair County,Missouri,29,185,20.8
Sainte Genevieve County,Missouri,29,186,14.1
Saint Francois County,Missouri,29,187,11.6
Saint Louis County,Missouri,29,189,12.5
Saline County,Missouri,29,195,13.1
Schuyler County,Missouri,29,197,21.0
Scotland County,Missouri,29,199,16.1
Scott County,Missouri,29,201,12.4
Shannon County,Missouri,29,203,15.0
Shelby County,Missouri,29,205,16.4
Stoddard County,Missouri,29,207,15.2
Stone County,Missouri,29,209,22.6
Sullivan County,Missouri,29,211,14.8
Taney County,Missouri,29,213,16.5
Texas County,Missouri,29,215,15.9
Vernon County,Missouri,29,217,14.5
Warren County,Missouri,29,219,13.5
Washington County,Missouri,29,221,11.9
Wayne County,Missouri,29,223,20.5
Webster County,Missouri,29,225,11.3
Worth County,Missouri,29,227,20.3
Wright County,Missouri,29,229,15.1
Saint Louis City,Missouri,29,510,8.9
Beaverhead County,Montana,30,001,15.5
Big Horn County,Montana,30,003,9.4
Blaine County,Montana,30,005,11.9
Broadwater County,Montana,30,007,16.8
Carbon County,Montana,30,009,17.2
Carter County,Montana,30,011,23.4
Cascade County,Montana,30,013,13.6
Chouteau County,Montana,30,015,16.2
Custer County,Montana,30,017,15.4
Daniels County,Montana,30,019,21.9
Dawson County,Montana,30,021,15.6
Deer Lodge County,Montana,30,023,16.3
Fallon County,Montana,30,025,15.7
Fergus County,Montana,30,027,19.4
Flathead County,Montana,30,029,12.7
Gallatin County,Montana,30,031,7.9
Garfield County,Montana,30,033,21.1
Glacier County,Montana,30,035,9.7
Granite County,Montana,30,039,22.5
Hill County,Montana,30,041,10.7
Jefferson County,Montana,30,043,13.2
Judith Basin County,Montana,30,045,25.2
Lake County,Montana,30,047,15.8
Lewis and Clark County,Montana,30,049,12.0
Liberty County,Montana,30,051,17.2
Lincoln County,Montana,30,053,19.3
McCone County,Montana,30,055,20.5
Madison County,Montana,30,057,20.5
Meagher County,Montana,30,059,16.0
Mineral County,Montana,30,061,20.9
Missoula County,Montana,30,063,9.8
Musselshell County,Montana,30,065,18.1
Phillips County,Montana,30,071,20.7
Pondera County,Montana,30,073,17.2
Powder River County,Montana,30,075,18.1
Powell County,Montana,30,077,12.9
Prairie County,Montana,30,079,27.4
Ravalli County,Montana,30,081,17.7
Richland County,Montana,30,083,13.1
Roosevelt County,Montana,30,085,9.3
Rosebud County,Montana,30,087,10.7
Sanders County,Montana,30,089,20.5
Sheridan County,Montana,30,091,21.7
Silver Bow County,Montana,30,093,13.8
Stillwater County,Montana,30,095,15.1
Sweet Grass County,Montana,30,097,17.6
Teton County,Montana,30,099,19.1
Toole County,Montana,30,101,11.4
Valley County,Montana,30,105,18.5
Wheatland County,Montana,30,107,23.5
Wibaux County,Montana,30,109,19.3
Yellowstone County,Montana,30,111,12.1
Park County,Montana,30,067,14.0
Adams County,Nebraska,31,001,12.6
Antelope County,Nebraska,31,003,17.8
Boone County,Nebraska,31,011,18.1
Box Butte County,Nebraska,31,013,12.1
Boyd County,Nebraska,31,015,22.0
Brown County,Nebraska,31,017,22.2
Buffalo County,Nebraska,31,019,10.2
Burt County,Nebraska,31,021,20.1
Butler County,Nebraska,31,023,16.5
Cass County,Nebraska,31,025,11.9
Cedar County,Nebraska,31,027,17.5
Chase County,Nebraska,31,029,17.6
Cherry County,Nebraska,31,031,18.5
Cheyenne County,Nebraska,31,033,13.1
Clay County,Nebraska,31,035,16.0
Colfax County,Nebraska,31,037,11.9
Cuming County,Nebraska,31,039,18.1
Custer County,Nebraska,31,041,18.7
Dakota County,Nebraska,31,043,10.0
Dawes County,Nebraska,31,045,14.5
Dawson County,Nebraska,31,047,11.4
Deuel County,Nebraska,31,049,24.8
Dixon County,Nebraska,31,051,14.8
Dodge County,Nebraska,31,053,15.7
Douglas County,Nebraska,31,055,9.0
Dundy County,Nebraska,31,057,18.7
Fillmore County,Nebraska,31,059,19.6
Franklin County,Nebraska,31,061,21.7
Frontier County,Nebraska,31,063,17.0
Furnas County,Nebraska,31,065,19.9
Gage County,Nebraska,31,067,16.5
Garden County,Nebraska,31,069,24.8
Garfield County,Nebraska,31,071,20.9
Gosper County,Nebraska,31,073,19.5
Greeley County,Nebraska,31,077,22.9
Hall County,Nebraska,31,079,11.7
Hamilton County,Nebraska,31,081,14.8
Harlan County,Nebraska,31,083,22.9
Hitchcock County,Nebraska,31,087,21.0
Holt County,Nebraska,31,089,18.1
Howard County,Nebraska,31,093,16.8
Jefferson County,Nebraska,31,095,19.9
Johnson County,Nebraska,31,097,13.4
Kearney County,Nebraska,31,099,15.0
Keith County,Nebraska,31,101,19.5
Kimball County,Nebraska,31,105,18.8
Knox County,Nebraska,31,107,19.2
Lancaster County,Nebraska,31,109,9.0
Lincoln County,Nebraska,31,111,13.1
Madison County,Nebraska,31,119,12.3
Merrick County,Nebraska,31,121,16.5
Morrill County,Nebraska,31,123,17.4
Nance County,Nebraska,31,125,16.9
Nemaha County,Nebraska,31,127,14.9
Nuckolls County,Nebraska,31,129,23.3
Otoe County,Nebraska,31,131,15.8
Pawnee County,Nebraska,31,133,22.4
Perkins County,Nebraska,31,135,15.4
Phelps County,Nebraska,31,137,15.7
Pierce County,Nebraska,31,139,14.6
Platte County,Nebraska,31,141,12.0
Polk County,Nebraska,31,143,17.5
Red Willow County,Nebraska,31,145,16.4
Richardson County,Nebraska,31,147,20.3
Rock County,Nebraska,31,149,17.7
Saline County,Nebraska,31,151,13.1
Sarpy County,Nebraska,31,153,7.1
Saunders County,Nebraska,31,155,13.9
Scotts Bluff County,Nebraska,31,157,14.6
Seward County,Nebraska,31,159,13.0
Sheridan County,Nebraska,31,161,20.2
Sherman County,Nebraska,31,163,18.5
Sioux County,Nebraska,31,165,19.1
Stanton County,Nebraska,31,167,12.5
Thayer County,Nebraska,31,169,22.4
Thurston County,Nebraska,31,173,10.3
Valley County,Nebraska,31,175,22.3
Washington County,Nebraska,31,177,11.8
Wayne County,Nebraska,31,179,12.8
Webster County,Nebraska,31,181,21.6
York County,Nebraska,31,185,15.7
Churchill County,Nevada,32,001,14.3
Clark County,Nevada,32,003,10.1
Douglas County,Nevada,32,005,19.4
Elko County,Nevada,32,007,7.9
Eureka County,Nevada,32,011,15.6
Humboldt County,Nevada,32,013,9.5
Lander County,Nevada,32,015,10.6
Lincoln County,Nevada,32,017,14.4
Lyon County,Nevada,32,019,14.5
Mineral County,Nevada,32,021,18.4
Nye County,Nevada,32,023,22.7
Pershing County,Nevada,32,027,9.8
Storey County,Nevada,32,029,20.2
Washoe County,Nevada,32,031,10.5
White Pine County,Nevada,32,033,16.4
Carson City,Nevada,32,510,14.1
Belknap County,New Hampshire,33,001,14.8
Carroll County,New Hampshire,33,003,18.8
Cheshire County,New Hampshire,33,005,12.9
Coos County,New Hampshire,33,007,16.5
Grafton County,New Hampshire,33,009,13.5
Hillsborough County,New Hampshire,33,011,9.8
Merrimack County,New Hampshire,33,013,11.2
Rockingham County,New Hampshire,33,015,10.6
Strafford County,New Hampshire,33,017,10.3
Sullivan County,New Hampshire,33,019,14.5
Atlantic County,New Jersey,34,001,12.1
Bergen County,New Jersey,34,003,12.9
Burlington County,New Jersey,34,005,11.5
Camden County,New Jersey,34,007,10.6
Cape May County,New Jersey,34,009,18.7
Cumberland County,New Jersey,34,011,10.0
Essex County,New Jersey,34,013,9.5
Gloucester County,New Jersey,34,015,10.3
Hudson County,New Jersey,34,017,8.5
Hunterdon County,New Jersey,34,019,11.0
Mercer County,New Jersey,34,021,10.4
Middlesex County,New Jersey,34,023,10.2
Monmouth County,New Jersey,34,025,11.3
Morris County,New Jersey,34,027,11.5
Ocean County,New Jersey,34,029,18.0
Passaic County,New Jersey,34,031,10.0
Salem County,New Jersey,34,033,12.6
Somerset County,New Jersey,34,035,10.2
Sussex County,New Jersey,34,037,9.9
Union County,New Jersey,34,039,10.5
Warren County,New Jersey,34,041,11.6
Bernalillo County,New Mexico,35,001,10.4
Catron County,New Mexico,35,003,36.0
Chaves County,New Mexico,35,005,12.9
Colfax County,New Mexico,35,007,17.8
Curry County,New Mexico,35,009,9.9
De Baca County,New Mexico,35,011,17.0
Dona Ana County,New Mexico,35,013,11.4
Eddy County,New Mexico,35,015,12.3
Grant County,New Mexico,35,017,19.9
Guadalupe County,New Mexico,35,019,10.9
Hidalgo County,New Mexico,35,023,13.3
Lea County,New Mexico,35,025,9.9
Lincoln County,New Mexico,35,027,20.4
Los Alamos County,New Mexico,35,028,12.8
Luna County,New Mexico,35,029,19.2
McKinley County,New Mexico,35,031,8.1
Mora County,New Mexico,35,033,18.1
Otero County,New Mexico,35,035,13.4
Quay County,New Mexico,35,037,19.8
Rio Arriba County,New Mexico,35,039,12.4
Roosevelt County,New Mexico,35,041,11.1
Sandoval County,New Mexico,35,043,10.7
San Juan County,New Mexico,35,045,9.4
San Miguel County,New Mexico,35,047,13.1
Santa Fe County,New Mexico,35,049,12.8
Sierra County,New Mexico,35,051,32.2
Socorro County,New Mexico,35,053,12.7
Taos County,New Mexico,35,055,14.6
Torrance County,New Mexico,35,057,13.1
Union County,New Mexico,35,059,14.1
Cibola County,New Mexico,35,006,10.8
Valencia County,New Mexico,35,061,11.3
Albany County,New York,36,001,11.5
Allegany County,New York,36,003,13.5
Bronx County,New York,36,005,8.3
Broome County,New York,36,007,13.5
Cattaraugus County,New York,36,009,13.4
Cayuga County,New York,36,011,12.8
Chautauqua County,New York,36,013,14.2
Chemung County,New York,36,015,13.1
Chenango County,New York,36,017,14.5
Clinton County,New York,36,019,10.9
Columbia County,New York,36,021,15.3
Cortland County,New York,36,023,11.5
Delaware County,New York,36,025,17.3
Dutchess County,New York,36,027,11.4
Erie County,New York,36,029,13.1
Essex County,New York,36,031,15.1
Franklin County,New York,36,033,10.2
Fulton County,New York,36,035,13.3
Genesee County,New York,36,037,13.3
Greene County,New York,36,039,14.8
Hamilton County,New York,36,041,21.4
Herkimer County,New York,36,043,14.7
Jefferson County,New York,36,045,9.3
Kings County,New York,36,047,9.6
Lewis County,New York,36,049,13.5
Livingston County,New York,36,051,11.5
Madison County,New York,36,053,12.2
Monroe County,New York,36,055,11.6
Montgomery County,New York,36,057,14.1
Nassau County,New York,36,059,12.9
New York County,New York,36,061,11.2
Niagara County,New York,36,063,13.4
Oneida County,New York,36,065,13.5
Onondaga County,New York,36,067,11.8
Ontario County,New York,36,069,13.0
Orange County,New York,36,071,9.0
Orleans County,New York,36,073,12.3
Oswego County,New York,36,075,10.8
Otsego County,New York,36,077,14.4
Putnam County,New York,36,079,10.3
Queens County,New York,36,081,10.7
Rensselaer County,New York,36,083,11.4
Richmond County,New York,36,085,10.5
Rockland County,New York,36,087,11.2
Saint Lawrence County,New York,36,089,11.4
Saratoga County,New York,36,091,11.7
Schenectady County,New York,36,093,12.6
Schoharie County,New York,36,095,14.5
Schuyler County,New York,36,097,14.4
Seneca County,New York,36,099,13.1
Steuben County,New York,36,101,13.7
Suffolk County,New York,36,103,11.2
Sullivan County,New York,36,105,13.2
Tioga County,New York,36,107,13.9
Tompkins County,New York,36,109,9.0
Ulster County,New York,36,111,12.4
Warren County,New York,36,113,14.6
Washington County,New York,36,115,12.6
Wayne County,New York,36,117,12.4
Westchester County,New York,36,119,12.2
Wyoming County,New York,36,121,10.8
Yates County,New York,36,123,15.2
Alamance County,North Carolina,37,001,12.4
Alexander County,North Carolina,37,003,12.4
Alleghany County,North Carolina,37,005,17.8
Anson County,North Carolina,37,007,10.7
Ashe County,North Carolina,37,009,17.1
Avery County,North Carolina,37,011,13.9
Beaufort County,North Carolina,37,013,15.5
Bertie County,North Carolina,37,015,14.0
Bladen County,North Carolina,37,017,12.7
Brunswick County,North Carolina,37,019,19.8
Buncombe County,North Carolina,37,021,13.5
Burke County,North Carolina,37,023,13.1
Cabarrus County,North Carolina,37,025,9.4
Caldwell County,North Carolina,37,027,12.9
Camden County,North Carolina,37,029,12.6
Carteret County,North Carolina,37,031,16.7
Caswell County,North Carolina,37,033,12.7
Catawba County,North Carolina,37,035,11.6
Chatham County,North Carolina,37,037,15.5
Cherokee County,North Carolina,37,039,20.5
Chowan County,North Carolina,37,041,16.1
Clay County,North Carolina,37,043,20.9
Cleveland County,North Carolina,37,045,12.5
Columbus County,North Carolina,37,047,12.3
Craven County,North Carolina,37,049,13.2
Cumberland County,North Carolina,37,051,7.7
Currituck County,North Carolina,37,053,11.1
Dare County,North Carolina,37,055,13.7
Davidson County,North Carolina,37,057,12.3
Davie County,North Carolina,37,059,13.7
Duplin County,North Carolina,37,061,11.5
Durham County,North Carolina,37,063,8.2
Edgecombe County,North Carolina,37,065,11.7
Forsyth County,North Carolina,37,067,10.9
Franklin County,North Carolina,37,069,10.3
Gaston County,North Carolina,37,071,11.0
Gates County,North Carolina,37,073,13.1
Graham County,North Carolina,37,075,17.4
Granville County,North Carolina,37,077,9.7
Greene County,North Carolina,37,079,9.4
Guilford County,North Carolina,37,081,10.4
Halifax County,North Carolina,37,083,13.0
Harnett County,North Carolina,37,085,8.9
Haywood County,North Carolina,37,087,18.7
Henderson County,North Carolina,37,089,19.8
Hertford County,North Carolina,37,091,12.4
Hoke County,North Carolina,37,093,6.1
Hyde County,North Carolina,37,095,13.1
Iredell County,North Carolina,37,097,10.9
Jackson County,North Carolina,37,099,12.5
Johnston County,North Carolina,37,101,8.5
Jones County,North Carolina,37,103,15.8
Lee County,North Carolina,37,105,11.5
Lenoir County,North Carolina,37,107,12.9
Lincoln County,North Carolina,37,109,11.4
McDowell County,North Carolina,37,111,13.8
Macon County,North Carolina,37,113,20.5
Madison County,North Carolina,37,115,15.5
Martin County,North Carolina,37,117,14.4
Mecklenburg County,North Carolina,37,119,7.1
Mitchell County,North Carolina,37,121,18.0
Montgomery County,North Carolina,37,123,13.1
Moore County,North Carolina,37,125,20.5
Nash County,North Carolina,37,127,11.1
New Hanover County,North Carolina,37,129,11.6
Northampton County,North Carolina,37,131,15.5
Onslow County,North Carolina,37,133,6.0
Orange County,North Carolina,37,135,8.3
Pamlico County,North Carolina,37,137,19.9
Pasquotank County,North Carolina,37,139,11.2
Pender County,North Carolina,37,141,13.5
Perquimans County,North Carolina,37,143,20.2
Person County,North Carolina,37,145,12.3
Pitt County,North Carolina,37,147,8.4
Polk County,North Carolina,37,149,21.0
Randolph County,North Carolina,37,151,11.5
Richmond County,North Carolina,37,153,12.0
Robeson County,North Carolina,37,155,9.1
Rockingham County,North Carolina,37,157,13.4
Rowan County,North Carolina,37,159,12.0
Rutherford County,North Carolina,37,161,14.8
Sampson County,North Carolina,37,163,11.4
Scotland County,North Carolina,37,165,10.7
Stanly County,North Carolina,37,167,12.9
Stokes County,North Carolina,37,169,13.3
Surry County,North Carolina,37,171,13.7
Swain County,North Carolina,37,173,15.4
Transylvania County,North Carolina,37,175,22.9
Tyrrell County,North Carolina,37,177,10.8
Union County,North Carolina,37,179,8.1
Vance County,North Carolina,37,181,11.1
Wake County,North Carolina,37,183,6.9
Warren County,North Carolina,37,185,15.7
Washington County,North Carolina,37,187,14.9
Watauga County,North Carolina,37,189,10.6
Wayne County,North Carolina,37,191,10.6
Wilkes County,North Carolina,37,193,13.9
Wilson County,North Carolina,37,195,11.6
Yadkin County,North Carolina,37,197,14.0
Yancey County,North Carolina,37,199,18.1
Adams County,North Dakota,38,001,26.0
Barnes County,North Dakota,38,003,17.3
Benson County,North Dakota,38,005,12.7
Bottineau County,North Dakota,38,009,19.5
Bowman County,North Dakota,38,011,20.3
Burke County,North Dakota,38,013,23.0
Burleigh County,North Dakota,38,015,11.2
Cass County,North Dakota,38,017,8.0
Cavalier County,North Dakota,38,019,20.5
Dickey County,North Dakota,38,021,18.2
Divide County,North Dakota,38,023,22.4
Dunn County,North Dakota,38,025,16.6
Eddy County,North Dakota,38,027,19.8
Emmons County,North Dakota,38,029,24.9
Foster County,North Dakota,38,031,20.1
Golden Valley County,North Dakota,38,033,18.6
Grand Forks County,North Dakota,38,035,8.0
Grant County,North Dakota,38,037,24.8
Griggs County,North Dakota,38,039,21.9
Hettinger County,North Dakota,38,041,22.2
Kidder County,North Dakota,38,043,19.5
LaMoure County,North Dakota,38,045,20.9
Logan County,North Dakota,38,047,26.7
McHenry County,North Dakota,38,049,18.7
McIntosh County,North Dakota,38,051,29.2
McKenzie County,North Dakota,38,053,13.1
McLean County,North Dakota,38,055,19.9
Mercer County,North Dakota,38,057,13.7
Morton County,North Dakota,38,059,12.8
Mountrail County,North Dakota,38,061,12.8
Nelson County,North Dakota,38,063,24.4
Oliver County,North Dakota,38,065,16.6
Pembina County,North Dakota,38,067,18.2
Pierce County,North Dakota,38,069,19.5
Ramsey County,North Dakota,38,071,16.0
Ransom County,North Dakota,38,073,17.1
Renville County,North Dakota,38,075,17.9
Richland County,North Dakota,38,077,13.5
Rolette County,North Dakota,38,079,9.0
Sargent County,North Dakota,38,081,16.6
Sheridan County,North Dakota,38,083,25.7
Sioux County,North Dakota,38,085,5.8
Stark County,North Dakota,38,089,13.4
Steele County,North Dakota,38,091,22.0
Stutsman County,North Dakota,38,093,14.3
Towner County,North Dakota,38,095,24.3
Traill County,North Dakota,38,097,15.5
Walsh County,North Dakota,38,099,17.8
Ward County,North Dakota,38,101,10.8
Wells County,North Dakota,38,103,26.9
Williams County,North Dakota,38,105,12.8
Adams County,Ohio,39,001,13.2
Allen County,Ohio,39,003,11.9
Ashland County,Ohio,39,005,13.6
Ashtabula County,Ohio,39,007,13.3
Athens County,Ohio,39,009,8.3
Auglaize County,Ohio,39,011,12.9
Belmont County,Ohio,39,013,14.4
Brown County,Ohio,39,015,13.0
Butler County,Ohio,39,017,9.9
Carroll County,Ohio,39,019,14.6
Champaign County,Ohio,39,021,12.3
Clark County,Ohio,39,023,13.7
Clermont County,Ohio,39,025,10.0
Clinton County,Ohio,39,027,11.4
Columbiana County,Ohio,39,029,13.6
Coshocton County,Ohio,39,031,13.7
Crawford County,Ohio,39,033,14.8
Cuyahoga County,Ohio,39,035,12.9
Darke County,Ohio,39,037,14.4
Defiance County,Ohio,39,039,12.8
Delaware County,Ohio,39,041,8.0
Erie County,Ohio,39,043,15.3
Fairfield County,Ohio,39,045,10.5
Fayette County,Ohio,39,047,13.0
Franklin County,Ohio,39,049,8.2
Fulton County,Ohio,39,051,11.8
Gallia County,Ohio,39,053,13.4
Geauga County,Ohio,39,055,13.0
Greene County,Ohio,39,057,11.8
Guernsey County,Ohio,39,059,14.2
Hamilton County,Ohio,39,061,11.0
Hancock County,Ohio,39,063,12.0
Hardin County,Ohio,39,065,11.3
Harrison County,Ohio,39,067,16.3
Henry County,Ohio,39,069,12.8
Highland County,Ohio,39,071,13.1
Hocking County,Ohio,39,073,14.1
Holmes County,Ohio,39,075,10.2
Huron County,Ohio,39,077,11.5
Jackson County,Ohio,39,079,11.9
Jefferson County,Ohio,39,081,16.1
Knox County,Ohio,39,083,12.8
Lake County,Ohio,39,085,13.4
Lawrence County,Ohio,39,087,13.3
Licking County,Ohio,39,089,11.4
Logan County,Ohio,39,091,12.9
Lorain County,Ohio,39,093,11.9
Lucas County,Ohio,39,095,10.8
Madison County,Ohio,39,097,9.5
Mahoning County,Ohio,39,099,14.7
Marion County,Ohio,39,101,11.1
Medina County,Ohio,39,103,11.3
Meigs County,Ohio,39,105,13.6
Mercer County,Ohio,39,107,13.2
Miami County,Ohio,39,109,13.0
Monroe County,Ohio,39,111,17.6
Montgomery County,Ohio,39,113,12.7
Morgan County,Ohio,39,115,15.8
Morrow County,Ohio,39,117,11.7
Muskingum County,Ohio,39,119,12.9
Noble County,Ohio,39,121,19.2
Ottawa County,Ohio,39,123,16.7
Paulding County,Ohio,39,125,12.4
Perry County,Ohio,39,127,11.0
Pickaway County,Ohio,39,129,10.4
Pike County,Ohio,39,131,12.3
Portage County,Ohio,39,133,11.1
Preble County,Ohio,39,135,13.3
Putnam County,Ohio,39,137,11.9
Richland County,Ohio,39,139,13.5
Ross County,Ohio,39,141,10.8
Sandusky County,Ohio,39,143,12.9
Scioto County,Ohio,39,145,12.7
Seneca County,Ohio,39,147,12.2
Shelby County,Ohio,39,149,10.8
Stark County,Ohio,39,151,13.6
Summit County,Ohio,39,153,12.2
Trumbull County,Ohio,39,155,14.7
Tuscarawas County,Ohio,39,157,13.9
Union County,Ohio,39,159,8.5
Van Wert County,Ohio,39,161,13.5
Vinton County,Ohio,39,163,12.0
Warren County,Ohio,39,165,8.9
Washington County,Ohio,39,167,14.9
Wayne County,Ohio,39,169,12.3
Williams County,Ohio,39,171,13.4
Wood County,Ohio,39,173,10.4
Wyandot County,Ohio,39,175,14.0
Adair County,Oklahoma,40,001,11.5
Alfalfa County,Oklahoma,40,003,16.5
Atoka County,Oklahoma,40,005,13.9
Beaver County,Oklahoma,40,007,14.8
Beckham County,Oklahoma,40,009,10.5
Blaine County,Oklahoma,40,011,13.0
Bryan County,Oklahoma,40,013,13.9
Caddo County,Oklahoma,40,015,12.3
Canadian County,Oklahoma,40,017,9.4
Carter County,Oklahoma,40,019,13.1
Cherokee County,Oklahoma,40,021,12.1
Choctaw County,Oklahoma,40,023,16.3
Cimarron County,Oklahoma,40,025,19.1
Cleveland County,Oklahoma,40,027,8.5
Coal County,Oklahoma,40,029,15.2
Comanche County,Oklahoma,40,031,8.7
Cotton County,Oklahoma,40,033,14.9
Craig County,Oklahoma,40,035,13.6
Creek County,Oklahoma,40,037,13.2
Custer County,Oklahoma,40,039,11.8
Delaware County,Oklahoma,40,041,19.0
Dewey County,Oklahoma,40,043,17.4
Ellis County,Oklahoma,40,045,18.4
Garfield County,Oklahoma,40,047,13.4
Garvin County,Oklahoma,40,049,14.6
Grady County,Oklahoma,40,051,11.6
Grant County,Oklahoma,40,053,18.9
Greer County,Oklahoma,40,055,13.8
Harmon County,Oklahoma,40,057,14.1
Harper County,Oklahoma,40,059,17.5
Haskell County,Oklahoma,40,061,16.2
Hughes County,Oklahoma,40,063,14.6
Jackson County,Oklahoma,40,065,10.8
Jefferson County,Oklahoma,40,067,17.0
Johnston County,Oklahoma,40,069,14.8
Kay County,Oklahoma,40,071,14.5
Kingfisher County,Oklahoma,40,073,13.4
Kiowa County,Oklahoma,40,075,15.4
Latimer County,Oklahoma,40,077,16.9
Le Flore County,Oklahoma,40,079,13.0
Lincoln County,Oklahoma,40,081,13.7
Logan County,Oklahoma,40,083,11.8
Love County,Oklahoma,40,085,15.8
McClain County,Oklahoma,40,087,12.1
