County,State,State_FIPS,County_FIPS,age_15_to_44_percentage
Lafayette County,Mississippi,28,071,82.1
Lamar County,Mississippi,28,073,75.7
Lauderdale County,Mississippi,28,075,77.3
Lawrence County,Mississippi,28,077,78.0
Leake County,Mississippi,28,079,71.8
Lee County,Mississippi,28,081,75.3
Leflore County,Mississippi,28,083,74.8
Lincoln County,Mississippi,28,085,75.4
Lowndes County,Mississippi,28,087,75.8
Madison County,Mississippi,28,089,74.7
Marion County,Mississippi,28,091,75.1
Marshall County,Mississippi,28,093,79.3
Monroe County,Mississippi,28,095,77.8
Montgomery County,Mississippi,28,097,78.7
Neshoba County,Mississippi,28,099,73.4
Newton County,Mississippi,28,101,76.4
Noxubee County,Mississippi,28,103,75.1
Oktibbeha County,Mississippi,28,105,83.5
Panola County,Mississippi,28,107,74.9
Pearl River County,Mississippi,28,109,78.3
Perry County,Mississippi,28,111,77.7
Pike County,Mississippi,28,113,73.7
Pontotoc County,Mississippi,28,115,75.2
Prentiss County,Mississippi,28,117,77.8
Quitman County,Mississippi,28,119,75.4
Rankin County,Mississippi,28,121,76.4
Scott County,Mississippi,28,123,74.3
Sharkey County,Mississippi,28,125,76.4
Simpson County,Mississippi,28,127,75.2
Smith County,Mississippi,28,129,76.0
Stone County,Mississippi,28,131,78.6
Sunflower County,Mississippi,28,133,79.0
Tallahatchie County,Mississippi,28,135,83.0
Tate County,Mississippi,28,137,74.8
Tippah County,Mississippi,28,139,77.8
Tishomingo County,Mississippi,28,141,79.7
Tunica County,Mississippi,28,143,71.4
Union County,Mississippi,28,145,76.3
Walthall County,Mississippi,28,147,75.2
Warren County,Mississippi,28,149,75.9
Washington County,Mississippi,28,151,73.5
Wayne County,Mississippi,28,153,75.5
Webster County,Mississippi,28,155,76.1
Wilkinson County,Mississippi,28,157,79.3
Winston County,Mississippi,28,159,76.2
Yalobusha County,Mississippi,28,161,76.8
Yazoo County,Mississippi,28,163,79.2
Adair County,Missouri,29,001,81.9
Andrew County,Missouri,29,003,79.0
Atchison County,Missouri,29,005,81.9
Audrain County,Missouri,29,007,75.4
Barry County,Missouri,29,009,77.4
Barton County,Missouri,29,011,76.0
Bates County,Missouri,29,013,77.5
Benton County,Missouri,29,015,83.7
Bollinger County,Missouri,29,017,79.3
Boone County,Missouri,29,019,80.2
Buchanan County,Missouri,29,021,78.5
Butler County,Missouri,29,023,77.9
Caldwell County,Missouri,29,025,78.1
Callaway County,Missouri,29,027,80.3
Camden County,Missouri,29,029,82.9
Cape Girardeau County,Missouri,29,031,79.4
Carroll County,Missouri,29,033,78.3
Carter County,Missouri,29,035,78.2
Cass County,Missouri,29,037,75.6
Cedar County,Missouri,29,039,78.0
Chariton County,Missouri,29,041,79.8
Christian County,Missouri,29,043,75.2
Clark County,Missouri,29,045,78.1
Clay County,Missouri,29,047,76.1
Clinton County,Missouri,29,049,78.4
Cole County,Missouri,29,051,79.3
Cooper County,Missouri,29,053,80.9
Crawford County,Missouri,29,055,77.9
Dade County,Missouri,29,057,80.3
Dallas County,Missouri,29,059,78.1
Daviess County,Missouri,29,061,76.4
DeKalb County,Missouri,29,063,87.6
Dent County,Missouri,29,065,79.2
Douglas County,Missouri,29,067,80.6
Dunklin County,Missouri,29,069,75.9
Franklin County,Missouri,29,071,77.4
Gasconade County,Missouri,29,073,80.2
Gentry County,Missouri,29,075,78.3
Greene County,Missouri,29,077,80.1
Grundy County,Missouri,29,079,78.1
Harrison County,Missouri,29,081,75.8
Henry County,Missouri,29,083,79.2
Hickory County,Missouri,29,085,84.6
Holt County,Missouri,29,087,81.1
Howard County,Missouri,29,089,79.4
Howell County,Missouri,29,091,76.3
Iron County,Missouri,29,093,79.7
Jackson County,Missouri,29,095,77.1
Jasper County,Missouri,29,097,76.1
Jefferson County,Missouri,29,099,77.5
Johnson County,Missouri,29,101,80.1
Knox County,Missouri,29,103,77.2
Laclede County,Missouri,29,105,78.4
Lafayette County,Missouri,29,107,78.6
Lawrence County,Missouri,29,109,75.5
Lewis County,Missouri,29,111,78.0
Lincoln County,Missouri,29,113,74.9
Linn County,Missouri,29,115,78.5
Livingston County,Missouri,29,117,79.2
McDonald County,Missouri,29,119,75.8
Macon County,Missouri,29,121,77.5
Madison County,Missouri,29,123,78.4
Maries County,Missouri,29,125,78.5
Marion County,Missouri,29,127,77.6
Mercer County,Missouri,29,129,77.7
Miller County,Missouri,29,131,78.0
Mississippi County,Missouri,29,133,81.4
Moniteau County,Missouri,29,135,78.3
Monroe County,Missouri,29,137,79.0
Montgomery County,Missouri,29,139,78.5
Morgan County,Missouri,29,141,79.9
New Madrid County,Missouri,29,143,77.6
Newton County,Missouri,29,145,77.2
Nodaway County,Missouri,29,147,84.0
Oregon County,Missouri,29,149,81.4
Osage County,Missouri,29,151,78.5
Ozark County,Missouri,29,153,83.3
Pemiscot County,Missouri,29,155,73.9
Perry County,Missouri,29,157,76.4
Pettis County,Missouri,29,159,76.5
Phelps County,Missouri,29,161,80.9
Pike County,Missouri,29,163,81.3
Platte County,Missouri,29,165,77.9
Polk County,Missouri,29,167,78.5
Pulaski County,Missouri,29,169,81.3
Putnam County,Missouri,29,171,78.8
Ralls County,Missouri,29,173,80.3
Randolph County,Missouri,29,175,79.3
Ray County,Missouri,29,177,77.9
Reynolds County,Missouri,29,179,78.1
Ripley County,Missouri,29,181,79.2
Saint Charles County,Missouri,29,183,76.8
Saint Clair County,Missouri,29,185,82.9
Sainte Genevieve County,Missouri,29,186,79.1
Saint Francois County,Missouri,29,187,82.1
Saint Louis County,Missouri,29,189,78.3
Saline County,Missouri,29,195,79.5
Schuyler County,Missouri,29,197,78.6
Scotland County,Missouri,29,199,72.8
Scott County,Missouri,29,201,76.4
Shannon County,Missouri,29,203,77.6
Shelby County,Missouri,29,205,78.1
Stoddard County,Missouri,29,207,79.9
Stone County,Missouri,29,209,83.3
Sullivan County,Missouri,29,211,77.5
Taney County,Missouri,29,213,79.6
Texas County,Missouri,29,215,81.7
Vernon County,Missouri,29,217,76.1
Warren County,Missouri,29,219,77.7
Washington County,Missouri,29,221,79.8
Wayne County,Missouri,29,223,80.9
Webster County,Missouri,29,225,75.1
Worth County,Missouri,29,227,80.8
Wright County,Missouri,29,229,77.0
Saint Louis City,Missouri,29,510,80.4
Beaverhead County,Montana,30,001,83.2
Big Horn County,Montana,30,003,67.1
Blaine County,Montana,30,005,71.9
Broadwater County,Montana,30,007,79.7
Carbon County,Montana,30,009,82.8
Carter County,Montana,30,011,82.4
Cascade County,Montana,30,013,79.1
Chouteau County,Montana,30,015,77.8
Custer County,Montana,30,017,81.1
Daniels County,Montana,30,019,85.0
Dawson County,Montana,30,021,82.3
Deer Lodge County,Montana,30,023,84.4
Fallon County,Montana,30,025,76.4
Fergus County,Montana,30,027,82.9
Flathead County,Montana,30,029,78.6
Gallatin County,Montana,30,031,82.2
Garfield County,Montana,30,033,78.3
Glacier County,Montana,30,035,69.9
Granite County,Montana,30,039,86.7
Hill County,Montana,30,041,75.5
Jefferson County,Montana,30,043,80.2
Judith Basin County,Montana,30,045,81.9
Lake County,Montana,30,047,77.5
Lewis and Clark County,Montana,30,049,79.0
Liberty County,Montana,30,051,80.4
Lincoln County,Montana,30,053,84.0
McCone County,Montana,30,055,80.9
Madison County,Montana,30,057,85.3
Meagher County,Montana,30,059,81.8
Mineral County,Montana,30,061,85.2
Missoula County,Montana,30,063,81.6
Musselshell County,Montana,30,065,81.4
Phillips County,Montana,30,071,80.0
Pondera County,Montana,30,073,79.2
Powder River County,Montana,30,075,86.0
Powell County,Montana,30,077,88.6
Prairie County,Montana,30,079,85.9
Ravalli County,Montana,30,081,80.2
Richland County,Montana,30,083,78.8
Roosevelt County,Montana,30,085,71.1
Rosebud County,Montana,30,087,73.5
Sanders County,Montana,30,089,82.8
Sheridan County,Montana,30,091,79.6
Silver Bow County,Montana,30,093,81.6
Stillwater County,Montana,30,095,80.7
Sweet Grass County,Montana,30,097,78.0
Teton County,Montana,30,099,79.6
Toole County,Montana,30,101,85.9
Valley County,Montana,30,105,79.4
Wheatland County,Montana,30,107,83.9
Wibaux County,Montana,30,109,89.3
Yellowstone County,Montana,30,111,78.1
Park County,Montana,30,067,81.5
Adams County,Nebraska,31,001,78.5
Antelope County,Nebraska,31,003,78.9
Boone County,Nebraska,31,011,79.0
Box Butte County,Nebraska,31,013,75.9
Boyd County,Nebraska,31,015,80.2
Brown County,Nebraska,31,017,81.1
Buffalo County,Nebraska,31,019,77.5
Burt County,Nebraska,31,021,80.3
Butler County,Nebraska,31,023,78.2
Cass County,Nebraska,31,025,77.0
Cedar County,Nebraska,31,027,77.2
Chase County,Nebraska,31,029,77.9
Cherry County,Nebraska,31,031,77.2
Cheyenne County,Nebraska,31,033,76.7
Clay County,Nebraska,31,035,77.4
Colfax County,Nebraska,31,037,74.0
Cuming County,Nebraska,31,039,78.1
Custer County,Nebraska,31,041,79.6
Dakota County,Nebraska,31,043,72.4
Dawes County,Nebraska,31,045,84.8
Dawson County,Nebraska,31,047,74.9
Deuel County,Nebraska,31,049,80.1
Dixon County,Nebraska,31,051,76.4
Dodge County,Nebraska,31,053,77.9
Douglas County,Nebraska,31,055,75.8
Dundy County,Nebraska,31,057,82.2
Fillmore County,Nebraska,31,059,80.2
Franklin County,Nebraska,31,061,81.2
Frontier County,Nebraska,31,063,81.7
Furnas County,Nebraska,31,065,79.4
Gage County,Nebraska,31,067,78.8
Garden County,Nebraska,31,069,83.1
Garfield County,Nebraska,31,071,81.5
Gosper County,Nebraska,31,073,82.5
Greeley County,Nebraska,31,077,77.9
Hall County,Nebraska,31,079,75.1
Hamilton County,Nebraska,31,081,77.2
Harlan County,Nebraska,31,083,80.1
Hitchcock County,Nebraska,31,087,80.4
Holt County,Nebraska,31,089,79.0
Howard County,Nebraska,31,093,77.7
Jefferson County,Nebraska,31,095,80.4
Johnson County,Nebraska,31,097,86.4
Kearney County,Nebraska,31,099,77.4
Keith County,Nebraska,31,101,80.5
Kimball County,Nebraska,31,105,77.5
Knox County,Nebraska,31,107,78.6
Lancaster County,Nebraska,31,109,79.0
Lincoln County,Nebraska,31,111,77.0
Madison County,Nebraska,31,119,77.6
Merrick County,Nebraska,31,121,78.2
Morrill County,Nebraska,31,123,77.3
Nance County,Nebraska,31,125,79.0
Nemaha County,Nebraska,31,127,81.6
Nuckolls County,Nebraska,31,129,80.7
Otoe County,Nebraska,31,131,78.4
Pawnee County,Nebraska,31,133,81.0
Perkins County,Nebraska,31,135,80.3
Phelps County,Nebraska,31,137,78.3
Pierce County,Nebraska,31,139,76.8
Platte County,Nebraska,31,141,75.6
Polk County,Nebraska,31,143,79.2
Red Willow County,Nebraska,31,145,80.8
Richardson County,Nebraska,31,147,80.3
Rock County,Nebraska,31,149,83.5
Saline County,Nebraska,31,151,79.0
Sarpy County,Nebraska,31,153,73.4
Saunders County,Nebraska,31,155,76.0
Scotts Bluff County,Nebraska,31,157,76.8
Seward County,Nebraska,31,159,79.0
Sheridan County,Nebraska,31,161,79.3
Sherman County,Nebraska,31,163,80.0
Sioux County,Nebraska,31,165,83.7
Stanton County,Nebraska,31,167,74.4
Thayer County,Nebraska,31,169,82.1
Thurston County,Nebraska,31,173,66.7
Valley County,Nebraska,31,175,81.2
Washington County,Nebraska,31,177,77.6
Wayne County,Nebraska,31,179,83.8
Webster County,Nebraska,31,181,82.1
York County,Nebraska,31,185,79.8
Churchill County,Nevada,32,001,80.1
Clark County,Nevada,32,003,77.8
Douglas County,Nevada,32,005,82.5
Elko County,Nevada,32,007,74.7
Eureka County,Nevada,32,011,74.7
Humboldt County,Nevada,32,013,76.2
Lander County,Nevada,32,015,76.4
Lincoln County,Nevada,32,017,78.7
Lyon County,Nevada,32,019,78.4
Mineral County,Nevada,32,021,88.2
Nye County,Nevada,32,023,82.5
Pershing County,Nevada,32,027,85.3
Storey County,Nevada,32,029,87.1
Washoe County,Nevada,32,031,79.0
White Pine County,Nevada,32,033,82.7
Carson City,Nevada,32,510,81.6
Belknap County,New Hampshire,33,001,81.8
Carroll County,New Hampshire,33,003,83.7
Cheshire County,New Hampshire,33,005,82.7
Coos County,New Hampshire,33,007,84.1
Grafton County,New Hampshire,33,009,83.8
Hillsborough County,New Hampshire,33,011,79.4
Merrimack County,New Hampshire,33,013,80.6
Rockingham County,New Hampshire,33,015,80.4
Strafford County,New Hampshire,33,017,80.7
Sullivan County,New Hampshire,33,019,81.6
Atlantic County,New Jersey,34,001,78.8
Bergen County,New Jersey,34,003,79.3
Burlington County,New Jersey,34,005,79.5
Camden County,New Jersey,34,007,77.4
Cape May County,New Jersey,34,009,83.3
Cumberland County,New Jersey,34,011,79.2
Essex County,New Jersey,34,013,76.8
Gloucester County,New Jersey,34,015,77.9
Hudson County,New Jersey,34,017,81.3
Hunterdon County,New Jersey,34,019,79.8
Mercer County,New Jersey,34,021,79.4
Middlesex County,New Jersey,34,023,79.3
Monmouth County,New Jersey,34,025,78.6
Morris County,New Jersey,34,027,78.7
Ocean County,New Jersey,34,029,77.6
Passaic County,New Jersey,34,031,77.1
Salem County,New Jersey,34,033,78.6
Somerset County,New Jersey,34,035,77.4
Sussex County,New Jersey,34,037,79.6
Union County,New Jersey,34,039,77.2
Warren County,New Jersey,34,041,79.0
Bernalillo County,New Mexico,35,001,78.1
Catron County,New Mexico,35,003,84.4
Chaves County,New Mexico,35,005,74.5
Colfax County,New Mexico,35,007,82.7
Curry County,New Mexico,35,009,74.6
De Baca County,New Mexico,35,011,76.6
Dona Ana County,New Mexico,35,013,75.6
Eddy County,New Mexico,35,015,75.9
Grant County,New Mexico,35,017,79.4
Guadalupe County,New Mexico,35,019,79.5
Hidalgo County,New Mexico,35,023,78.6
Lea County,New Mexico,35,025,73.9
Lincoln County,New Mexico,35,027,81.8
Los Alamos County,New Mexico,35,028,78.6
Luna County,New Mexico,35,029,75.4
McKinley County,New Mexico,35,031,70.9
Mora County,New Mexico,35,033,86.2
Otero County,New Mexico,35,035,77.7
Quay County,New Mexico,35,037,81.5
Rio Arriba County,New Mexico,35,039,78.6
Roosevelt County,New Mexico,35,041,77.0
Sandoval County,New Mexico,35,043,75.9
San Juan County,New Mexico,35,045,74.1
San Miguel County,New Mexico,35,047,81.7
Santa Fe County,New Mexico,35,049,81.4
Sierra County,New Mexico,35,051,86.2
Socorro County,New Mexico,35,053,76.0
Taos County,New Mexico,35,055,81.3
Torrance County,New Mexico,35,057,80.9
Union County,New Mexico,35,059,82.5
Cibola County,New Mexico,35,006,77.7
Valencia County,New Mexico,35,061,76.7
Albany County,New York,36,001,82.0
Allegany County,New York,36,003,81.7
Bronx County,New York,36,005,74.8
Broome County,New York,36,007,81.7
Cattaraugus County,New York,36,009,78.6
Cayuga County,New York,36,011,81.7
Chautauqua County,New York,36,013,80.6
Chemung County,New York,36,015,79.8
Chenango County,New York,36,017,80.2
Clinton County,New York,36,019,83.3
Columbia County,New York,36,021,82.1
Cortland County,New York,36,023,81.1
Delaware County,New York,36,025,83.4
Dutchess County,New York,36,027,81.2
Erie County,New York,36,029,80.3
Essex County,New York,36,031,84.6
Franklin County,New York,36,033,83.1
Fulton County,New York,36,035,80.3
Genesee County,New York,36,037,80.8
Greene County,New York,36,039,84.2
Hamilton County,New York,36,041,83.8
Herkimer County,New York,36,043,80.3
Jefferson County,New York,36,045,77.4
Kings County,New York,36,047,77.4
Lewis County,New York,36,049,78.7
Livingston County,New York,36,051,82.6
Madison County,New York,36,053,80.8
Monroe County,New York,36,055,79.5
Montgomery County,New York,36,057,78.2
Nassau County,New York,36,059,78.9
New York County,New York,36,061,85.7
Niagara County,New York,36,063,80.5
Oneida County,New York,36,065,80.6
Onondaga County,New York,36,067,79.0
Ontario County,New York,36,069,80.0
Orange County,New York,36,071,75.7
Orleans County,New York,36,073,81.3
Oswego County,New York,36,075,80.2
Otsego County,New York,36,077,84.0
Putnam County,New York,36,079,79.6
Queens County,New York,36,081,80.7
Rensselaer County,New York,36,083,80.8
Richmond County,New York,36,085,78.6
Rockland County,New York,36,087,74.0
Saint Lawrence County,New York,36,089,81.4
Saratoga County,New York,36,091,79.8
Schenectady County,New York,36,093,79.1
Schoharie County,New York,36,095,82.7
Schuyler County,New York,36,097,81.9
Seneca County,New York,36,099,81.9
Steuben County,New York,36,101,79.5
Suffolk County,New York,36,103,78.7
Sullivan County,New York,36,105,80.1
Tioga County,New York,36,107,79.8
Tompkins County,New York,36,109,85.3
Ulster County,New York,36,111,82.7
Warren County,New York,36,113,82.0
Washington County,New York,36,115,81.8
Wayne County,New York,36,117,79.7
Westchester County,New York,36,119,77.9
Wyoming County,New York,36,121,83.9
Yates County,New York,36,123,78.3
Alamance County,North Carolina,37,001,77.7
Alexander County,North Carolina,37,003,80.4
Alleghany County,North Carolina,37,005,82.6
Anson County,North Carolina,37,007,80.7
Ashe County,North Carolina,37,009,82.9
Avery County,North Carolina,37,011,86.2
Beaufort County,North Carolina,37,013,79.6
Bertie County,North Carolina,37,015,82.4
Bladen County,North Carolina,37,017,78.8
Brunswick County,North Carolina,37,019,83.0
Buncombe County,North Carolina,37,021,81.2
Burke County,North Carolina,37,023,81.3
Cabarrus County,North Carolina,37,025,74.7
Caldwell County,North Carolina,37,027,79.9
Camden County,North Carolina,37,029,78.7
Carteret County,North Carolina,37,031,82.6
Caswell County,North Carolina,37,033,82.1
Catawba County,North Carolina,37,035,78.1
Chatham County,North Carolina,37,037,79.9
Cherokee County,North Carolina,37,039,82.6
Chowan County,North Carolina,37,041,79.3
Clay County,North Carolina,37,043,80.5
Cleveland County,North Carolina,37,045,78.1
Columbus County,North Carolina,37,047,79.8
Craven County,North Carolina,37,049,78.8
Cumberland County,North Carolina,37,051,74.9
Currituck County,North Carolina,37,053,78.8
Dare County,North Carolina,37,055,82.0
Davidson County,North Carolina,37,057,78.6
Davie County,North Carolina,37,059,78.5
Duplin County,North Carolina,37,061,76.1
Durham County,North Carolina,37,063,78.5
Edgecombe County,North Carolina,37,065,75.8
Forsyth County,North Carolina,37,067,77.0
Franklin County,North Carolina,37,069,77.9
Gaston County,North Carolina,37,071,77.9
Gates County,North Carolina,37,073,78.4
Graham County,North Carolina,37,075,78.1
Granville County,North Carolina,37,077,80.4
Greene County,North Carolina,37,079,80.5
Guilford County,North Carolina,37,081,78.0
Halifax County,North Carolina,37,083,79.0
Harnett County,North Carolina,37,085,74.1
Haywood County,North Carolina,37,087,82.6
Henderson County,North Carolina,37,089,81.0
Hertford County,North Carolina,37,091,81.1
Hoke County,North Carolina,37,093,71.4
Hyde County,North Carolina,37,095,83.6
Iredell County,North Carolina,37,097,77.4
Jackson County,North Carolina,37,099,84.0
Johnston County,North Carolina,37,101,74.4
Jones County,North Carolina,37,103,80.0
Lee County,North Carolina,37,105,76.0
Lenoir County,North Carolina,37,107,77.3
Lincoln County,North Carolina,37,109,78.9
McDowell County,North Carolina,37,111,79.9
Macon County,North Carolina,37,113,82.7
Madison County,North Carolina,37,115,81.7
Martin County,North Carolina,37,117,80.1
Mecklenburg County,North Carolina,37,119,76.1
Mitchell County,North Carolina,37,121,82.9
Montgomery County,North Carolina,37,123,78.0
Moore County,North Carolina,37,125,79.2
Nash County,North Carolina,37,127,78.3
New Hanover County,North Carolina,37,129,81.3
Northampton County,North Carolina,37,131,80.5
Onslow County,North Carolina,37,133,77.8
Orange County,North Carolina,37,135,80.4
Pamlico County,North Carolina,37,137,85.3
Pasquotank County,North Carolina,37,139,79.9
Pender County,North Carolina,37,141,79.4
Perquimans County,North Carolina,37,143,81.4
Person County,North Carolina,37,145,78.3
Pitt County,North Carolina,37,147,78.0
Polk County,North Carolina,37,149,81.9
Randolph County,North Carolina,37,151,77.6
Richmond County,North Carolina,37,153,77.9
Robeson County,North Carolina,37,155,74.6
Rockingham County,North Carolina,37,157,80.0
Rowan County,North Carolina,37,159,78.6
Rutherford County,North Carolina,37,161,80.1
Sampson County,North Carolina,37,163,76.7
Scotland County,North Carolina,37,165,77.5
Stanly County,North Carolina,37,167,79.0
Stokes County,North Carolina,37,169,80.5
Surry County,North Carolina,37,171,78.6
Swain County,North Carolina,37,173,79.0
Transylvania County,North Carolina,37,175,84.7
Tyrrell County,North Carolina,37,177,87.7
Union County,North Carolina,37,179,72.6
Vance County,North Carolina,37,181,76.1
Wake County,North Carolina,37,183,75.9
Warren County,North Carolina,37,185,81.8
Washington County,North Carolina,37,187,80.2
Watauga County,North Carolina,37,189,87.5
Wayne County,North Carolina,37,191,76.9
Wilkes County,North Carolina,37,193,79.9
Wilson County,North Carolina,37,195,76.5
Yadkin County,North Carolina,37,197,79.2
Yancey County,North Carolina,37,199,83.3
Adams County,North Dakota,38,001,86.8
Barnes County,North Dakota,38,003,83.7
Benson County,North Dakota,38,005,70.0
Bottineau County,North Dakota,38,009,82.8
Bowman County,North Dakota,38,011,80.3
Burke County,North Dakota,38,013,82.1
Burleigh County,North Dakota,38,015,79.1
Cass County,North Dakota,38,017,80.3
Cavalier County,North Dakota,38,019,82.6
Dickey County,North Dakota,38,021,77.9
Divide County,North Dakota,38,023,85.6
Dunn County,North Dakota,38,025,82.8
Eddy County,North Dakota,38,027,84.0
Emmons County,North Dakota,38,029,83.5
Foster County,North Dakota,38,031,82.2
Golden Valley County,North Dakota,38,033,76.0
Grand Forks County,North Dakota,38,035,82.4
Grant County,North Dakota,38,037,87.6
Griggs County,North Dakota,38,039,85.2
Hettinger County,North Dakota,38,041,81.3
Kidder County,North Dakota,38,043,83.7
LaMoure County,North Dakota,38,045,80.6
Logan County,North Dakota,38,047,83.9
McHenry County,North Dakota,38,049,80.6
McIntosh County,North Dakota,38,051,82.0
McKenzie County,North Dakota,38,053,77.0
McLean County,North Dakota,38,055,82.2
Mercer County,North Dakota,38,057,80.1
Morton County,North Dakota,38,059,79.0
Mountrail County,North Dakota,38,061,80.1
Nelson County,North Dakota,38,063,81.5
Oliver County,North Dakota,38,065,79.2
Pembina County,North Dakota,38,067,80.3
Pierce County,North Dakota,38,069,83.7
Ramsey County,North Dakota,38,071,78.5
Ransom County,North Dakota,38,073,79.1
Renville County,North Dakota,38,075,81.6
Richland County,North Dakota,38,077,81.1
Rolette County,North Dakota,38,079,68.5
Sargent County,North Dakota,38,081,81.1
Sheridan County,North Dakota,38,083,86.6
Sioux County,North Dakota,38,085,66.2
Stark County,North Dakota,38,089,80.0
Steele County,North Dakota,38,091,82.0
Stutsman County,North Dakota,38,093,81.4
Towner County,North Dakota,38,095,81.2
Traill County,North Dakota,38,097,80.2
Walsh County,North Dakota,38,099,79.7
Ward County,North Dakota,38,101,79.4
Wells County,North Dakota,38,103,82.6
Williams County,North Dakota,38,105,79.8
Adams County,Ohio,39,001,76.6
Allen County,Ohio,39,003,78.9
Ashland County,Ohio,39,005,78.8
Ashtabula County,Ohio,39,007,78.8
Athens County,Ohio,39,009,85.6
Auglaize County,Ohio,39,011,77.1
Belmont County,Ohio,39,013,82.8
Brown County,Ohio,39,015,77.7
Butler County,Ohio,39,017,76.8
Carroll County,Ohio,39,019,80.1
Champaign County,Ohio,39,021,77.9
Clark County,Ohio,39,023,78.4
Clermont County,Ohio,39,025,76.9
Clinton County,Ohio,39,027,77.2
Columbiana County,Ohio,39,029,80.7
Coshocton County,Ohio,39,031,78.4
Crawford County,Ohio,39,033,78.6
Cuyahoga County,Ohio,39,035,79.2
Darke County,Ohio,39,037,77.5
Defiance County,Ohio,39,039,77.9
Delaware County,Ohio,39,041,73.5
Erie County,Ohio,39,043,80.1
Fairfield County,Ohio,39,045,76.9
Fayette County,Ohio,39,047,77.8
Franklin County,Ohio,39,049,77.5
Fulton County,Ohio,39,051,76.5
Gallia County,Ohio,39,053,78.2
Geauga County,Ohio,39,055,77.1
Greene County,Ohio,39,057,80.1
Guernsey County,Ohio,39,059,78.2
Hamilton County,Ohio,39,061,78.1
Hancock County,Ohio,39,063,78.9
Hardin County,Ohio,39,065,78.2
Harrison County,Ohio,39,067,80.1
Henry County,Ohio,39,069,77.4
Highland County,Ohio,39,071,76.3
Hocking County,Ohio,39,073,79.0
Holmes County,Ohio,39,075,69.6
Huron County,Ohio,39,077,76.4
Jackson County,Ohio,39,079,77.3
Jefferson County,Ohio,39,081,81.9
Knox County,Ohio,39,083,77.6
Lake County,Ohio,39,085,80.1
Lawrence County,Ohio,39,087,78.4
Licking County,Ohio,39,089,77.4
Logan County,Ohio,39,091,77.7
Lorain County,Ohio,39,093,78.4
Lucas County,Ohio,39,095,77.8
Madison County,Ohio,39,097,82.3
Mahoning County,Ohio,39,099,80.4
Marion County,Ohio,39,101,82.1
Medina County,Ohio,39,103,77.4
Meigs County,Ohio,39,105,79.7
Mercer County,Ohio,39,107,77.1
Miami County,Ohio,39,109,78.3
Monroe County,Ohio,39,111,80.7
Montgomery County,Ohio,39,113,78.5
Morgan County,Ohio,39,115,79.0
Morrow County,Ohio,39,117,76.5
Muskingum County,Ohio,39,119,77.9
Noble County,Ohio,39,121,86.0
Ottawa County,Ohio,39,123,81.5
Paulding County,Ohio,39,125,76.8
Perry County,Ohio,39,127,77.3
Pickaway County,Ohio,39,129,80.2
Pike County,Ohio,39,131,76.9
Portage County,Ohio,39,133,81.9
Preble County,Ohio,39,135,77.6
Putnam County,Ohio,39,137,76.4
Richland County,Ohio,39,139,80.2
Ross County,Ohio,39,141,80.6
Sandusky County,Ohio,39,143,77.9
Scioto County,Ohio,39,145,79.1
Seneca County,Ohio,39,147,78.5
Shelby County,Ohio,39,149,75.7
Stark County,Ohio,39,151,79.2
Summit County,Ohio,39,153,79.3
Trumbull County,Ohio,39,155,79.7
Tuscarawas County,Ohio,39,157,78.3
Union County,Ohio,39,159,74.5
Van Wert County,Ohio,39,161,77.4
Vinton County,Ohio,39,163,79.3
Warren County,Ohio,39,165,75.5
Washington County,Ohio,39,167,80.7
Wayne County,Ohio,39,169,76.6
Williams County,Ohio,39,171,79.0
Wood County,Ohio,39,173,80.0
Wyandot County,Ohio,39,175,77.7
Adair County,Oklahoma,40,001,74.9
Alfalfa County,Oklahoma,40,003,85.3
Atoka County,Oklahoma,40,005,80.0
Beaver County,Oklahoma,40,007,76.4
Beckham County,Oklahoma,40,009,79.7
Blaine County,Oklahoma,40,011,80.3
Bryan County,Oklahoma,40,013,78.4
Caddo County,Oklahoma,40,015,77.9
Canadian County,Oklahoma,40,017,75.4
Carter County,Oklahoma,40,019,76.0
Cherokee County,Oklahoma,40,021,78.4
Choctaw County,Oklahoma,40,023,77.2
Cimarron County,Oklahoma,40,025,76.2
Cleveland County,Oklahoma,40,027,78.9
Coal County,Oklahoma,40,029,75.6
Comanche County,Oklahoma,40,031,78.1
Cotton County,Oklahoma,40,033,76.4
Craig County,Oklahoma,40,035,80.1
Creek County,Oklahoma,40,037,77.5
Custer County,Oklahoma,40,039,79.4
Delaware County,Oklahoma,40,041,80.0
Dewey County,Oklahoma,40,043,76.8
Ellis County,Oklahoma,40,045,79.0
Garfield County,Oklahoma,40,047,77.5
Garvin County,Oklahoma,40,049,77.9
Grady County,Oklahoma,40,051,77.1
Grant County,Oklahoma,40,053,79.5
Greer County,Oklahoma,40,055,86.4
Harmon County,Oklahoma,40,057,81.8
Harper County,Oklahoma,40,059,77.5
Haskell County,Oklahoma,40,061,77.8
Hughes County,Oklahoma,40,063,80.8
Jackson County,Oklahoma,40,065,75.4
Jefferson County,Oklahoma,40,067,77.9
Johnston County,Oklahoma,40,069,78.4
Kay County,Oklahoma,40,071,76.8
Kingfisher County,Oklahoma,40,073,76.0
Kiowa County,Oklahoma,40,075,80.3
Latimer County,Oklahoma,40,077,78.1
Le Flore County,Oklahoma,40,079,78.1
Lincoln County,Oklahoma,40,081,77.4
Logan County,Oklahoma,40,083,77.5
Love County,Oklahoma,40,085,78.8
McClain County,Oklahoma,40,087,75.4
