County,State,State_FIPS,County_FIPS,masters_degree
Reynolds County,Missouri,29,179,66
Ripley County,Missouri,29,181,293
Saint Charles County,Missouri,29,183,23075
Saint Clair County,Missouri,29,185,241
Sainte Genevieve County,Missouri,29,186,330
Saint Francois County,Missouri,29,187,1642
Saint Louis County,Missouri,29,189,76377
Saline County,Missouri,29,195,572
Schuyler County,Missouri,29,197,38
Scotland County,Missouri,29,199,137
Scott County,Missouri,29,201,1037
Shannon County,Missouri,29,203,219
Shelby County,Missouri,29,205,190
Stoddard County,Missouri,29,207,750
Stone County,Missouri,29,209,931
Sullivan County,Missouri,29,211,108
Taney County,Missouri,29,213,1446
Texas County,Missouri,29,215,391
Vernon County,Missouri,29,217,564
Warren County,Missouri,29,219,1106
Washington County,Missouri,29,221,388
Wayne County,Missouri,29,223,214
Webster County,Missouri,29,225,900
Worth County,Missouri,29,227,35
Wright County,Missouri,29,229,395
Saint Louis City,Missouri,29,510,17162
Beaverhead County,Montana,30,001,369
Big Horn County,Montana,30,003,270
Blaine County,Montana,30,005,72
Broadwater County,Montana,30,007,210
Carbon County,Montana,30,009,340
Carter County,Montana,30,011,25
Cascade County,Montana,30,013,2597
Chouteau County,Montana,30,015,156
Custer County,Montana,30,017,232
Daniels County,Montana,30,019,49
Dawson County,Montana,30,021,253
Deer Lodge County,Montana,30,023,254
Fallon County,Montana,30,025,75
Fergus County,Montana,30,027,494
Flathead County,Montana,30,029,3701
Gallatin County,Montana,30,031,5382
Garfield County,Montana,30,033,18
Glacier County,Montana,30,035,225
Granite County,Montana,30,039,130
Hill County,Montana,30,041,543
Jefferson County,Montana,30,043,652
Judith Basin County,Montana,30,045,71
Lake County,Montana,30,047,1127
Lewis and Clark County,Montana,30,049,4099
Liberty County,Montana,30,051,45
Lincoln County,Montana,30,053,577
McCone County,Montana,30,055,36
Madison County,Montana,30,057,415
Meagher County,Montana,30,059,36
Mineral County,Montana,30,061,50
Missoula County,Montana,30,063,5822
Musselshell County,Montana,30,065,149
Phillips County,Montana,30,071,136
Pondera County,Montana,30,073,129
Powder River County,Montana,30,075,16
Powell County,Montana,30,077,224
Prairie County,Montana,30,079,35
Ravalli County,Montana,30,081,1390
Richland County,Montana,30,083,230
Roosevelt County,Montana,30,085,181
Rosebud County,Montana,30,087,298
Sanders County,Montana,30,089,274
Sheridan County,Montana,30,091,78
Silver Bow County,Montana,30,093,1139
Stillwater County,Montana,30,095,331
Sweet Grass County,Montana,30,097,80
Teton County,Montana,30,099,134
Toole County,Montana,30,101,116
Valley County,Montana,30,105,136
Wheatland County,Montana,30,107,23
Wibaux County,Montana,30,109,16
Yellowstone County,Montana,30,111,5019
Park County,Montana,30,067,679
Adams County,Nebraska,31,001,936
Antelope County,Nebraska,31,003,139
Boone County,Nebraska,31,011,148
Box Butte County,Nebraska,31,013,288
Boyd County,Nebraska,31,015,31
Brown County,Nebraska,31,017,101
Buffalo County,Nebraska,31,019,1816
Burt County,Nebraska,31,021,158
Butler County,Nebraska,31,023,143
Cass County,Nebraska,31,025,990
Cedar County,Nebraska,31,027,233
Chase County,Nebraska,31,029,34
Cherry County,Nebraska,31,031,232
Cheyenne County,Nebraska,31,033,298
Clay County,Nebraska,31,035,199
Colfax County,Nebraska,31,037,148
Cuming County,Nebraska,31,039,208
Custer County,Nebraska,31,041,275
Dakota County,Nebraska,31,043,315
Dawes County,Nebraska,31,045,451
Dawson County,Nebraska,31,047,397
Deuel County,Nebraska,31,049,39
Dixon County,Nebraska,31,051,164
Dodge County,Nebraska,31,053,896
Douglas County,Nebraska,31,055,26935
Dundy County,Nebraska,31,057,52
Fillmore County,Nebraska,31,059,174
Franklin County,Nebraska,31,061,54
Frontier County,Nebraska,31,063,90
Furnas County,Nebraska,31,065,76
Gage County,Nebraska,31,067,636
Garden County,Nebraska,31,069,66
Garfield County,Nebraska,31,071,25
Gosper County,Nebraska,31,073,32
Greeley County,Nebraska,31,077,51
Hall County,Nebraska,31,079,1431
Hamilton County,Nebraska,31,081,285
Harlan County,Nebraska,31,083,82
Hitchcock County,Nebraska,31,087,88
Holt County,Nebraska,31,089,271
Howard County,Nebraska,31,093,143
Jefferson County,Nebraska,31,095,195
Johnson County,Nebraska,31,097,122
Kearney County,Nebraska,31,099,255
Keith County,Nebraska,31,101,251
Kimball County,Nebraska,31,105,160
Knox County,Nebraska,31,107,249
Lancaster County,Nebraska,31,109,13574
Lincoln County,Nebraska,31,111,807
Madison County,Nebraska,31,119,954
Merrick County,Nebraska,31,121,231
Morrill County,Nebraska,31,123,81
Nance County,Nebraska,31,125,65
Nemaha County,Nebraska,31,127,254
Nuckolls County,Nebraska,31,129,71
Otoe County,Nebraska,31,131,548
Pawnee County,Nebraska,31,133,59
Perkins County,Nebraska,31,135,108
Phelps County,Nebraska,31,137,247
Pierce County,Nebraska,31,139,146
Platte County,Nebraska,31,141,936
Polk County,Nebraska,31,143,162
Red Willow County,Nebraska,31,145,391
Richardson County,Nebraska,31,147,231
Rock County,Nebraska,31,149,15
Saline County,Nebraska,31,151,354
Sarpy County,Nebraska,31,153,9585
Saunders County,Nebraska,31,155,767
Scotts Bluff County,Nebraska,31,157,954
Seward County,Nebraska,31,159,646
Sheridan County,Nebraska,31,161,191
Sherman County,Nebraska,31,163,90
Sioux County,Nebraska,31,165,71
Stanton County,Nebraska,31,167,133
Thayer County,Nebraska,31,169,128
Thurston County,Nebraska,31,173,124
Valley County,Nebraska,31,175,95
Washington County,Nebraska,31,177,714
Wayne County,Nebraska,31,179,495
Webster County,Nebraska,31,181,109
York County,Nebraska,31,185,474
Churchill County,Nevada,32,001,858
Clark County,Nevada,32,003,63976
Douglas County,Nevada,32,005,2182
Elko County,Nevada,32,007,1160
Eureka County,Nevada,32,011,66
Humboldt County,Nevada,32,013,291
Lander County,Nevada,32,015,58
Lincoln County,Nevada,32,017,183
Lyon County,Nevada,32,019,1587
Mineral County,Nevada,32,021,54
Nye County,Nevada,32,023,805
Pershing County,Nevada,32,027,124
Storey County,Nevada,32,029,121
Washoe County,Nevada,32,031,17583
White Pine County,Nevada,32,033,185
Carson City,Nevada,32,510,2155
Belknap County,New Hampshire,33,001,2967
Carroll County,New Hampshire,33,003,3036
Cheshire County,New Hampshire,33,005,3978
Coos County,New Hampshire,33,007,988
Grafton County,New Hampshire,33,009,5688
Hillsborough County,New Hampshire,33,011,26971
Merrimack County,New Hampshire,33,013,9086
Rockingham County,New Hampshire,33,015,21261
Strafford County,New Hampshire,33,017,6982
Sullivan County,New Hampshire,33,019,2213
Atlantic County,New Jersey,34,001,10245
Bergen County,New Jersey,34,003,75992
Burlington County,New Jersey,34,005,26812
Camden County,New Jersey,34,007,23862
Cape May County,New Jersey,34,009,5061
Cumberland County,New Jersey,34,011,3061
Essex County,New Jersey,34,013,43320
Gloucester County,New Jersey,34,015,12467
Hudson County,New Jersey,34,017,42419
Hunterdon County,New Jersey,34,019,12172
Mercer County,New Jersey,34,021,29312
Middlesex County,New Jersey,34,023,63540
Monmouth County,New Jersey,34,025,47008
Morris County,New Jersey,34,027,48000
Ocean County,New Jersey,34,029,25011
Passaic County,New Jersey,34,031,20183
Salem County,New Jersey,34,033,1944
Somerset County,New Jersey,34,035,35506
Sussex County,New Jersey,34,037,8023
Union County,New Jersey,34,039,31005
Warren County,New Jersey,34,041,5330
Bernalillo County,New Mexico,35,001,42253
Catron County,New Mexico,35,003,118
Chaves County,New Mexico,35,005,2003
Colfax County,New Mexico,35,007,534
Curry County,New Mexico,35,009,1953
De Baca County,New Mexico,35,011,51
Dona Ana County,New Mexico,35,013,9430
Eddy County,New Mexico,35,015,1939
Grant County,New Mexico,35,017,1694
Guadalupe County,New Mexico,35,019,108
Hidalgo County,New Mexico,35,023,161
Lea County,New Mexico,35,025,1559
Lincoln County,New Mexico,35,027,959
Los Alamos County,New Mexico,35,028,2208
Luna County,New Mexico,35,029,711
McKinley County,New Mexico,35,031,1325
Mora County,New Mexico,35,033,192
Otero County,New Mexico,35,035,2103
Quay County,New Mexico,35,037,235
Rio Arriba County,New Mexico,35,039,1369
Roosevelt County,New Mexico,35,041,652
Sandoval County,New Mexico,35,043,7074
San Juan County,New Mexico,35,045,3218
San Miguel County,New Mexico,35,047,1394
Santa Fe County,New Mexico,35,049,11934
Sierra County,New Mexico,35,051,336
Socorro County,New Mexico,35,053,668
Taos County,New Mexico,35,055,1738
Torrance County,New Mexico,35,057,306
Union County,New Mexico,35,059,135
Cibola County,New Mexico,35,006,632
Valencia County,New Mexico,35,061,2209
Albany County,New York,36,001,25376
Allegany County,New York,36,003,2164
Bronx County,New York,36,005,40074
Broome County,New York,36,007,12134
Cattaraugus County,New York,36,009,3520
Cayuga County,New York,36,011,3320
Chautauqua County,New York,36,013,6562
Chemung County,New York,36,015,4164
Chenango County,New York,36,017,1831
Clinton County,New York,36,019,4097
Columbia County,New York,36,021,4247
Cortland County,New York,36,023,2239
Delaware County,New York,36,025,2275
Dutchess County,New York,36,027,22131
Erie County,New York,36,029,62036
Essex County,New York,36,031,2560
Franklin County,New York,36,033,2520
Fulton County,New York,36,035,2005
Genesee County,New York,36,037,2813
Greene County,New York,36,039,2348
Hamilton County,New York,36,041,378
Herkimer County,New York,36,043,3069
Jefferson County,New York,36,045,4837
Kings County,New York,36,047,138703
Lewis County,New York,36,049,799
Livingston County,New York,36,051,3482
Madison County,New York,36,053,3646
Monroe County,New York,36,055,57090
Montgomery County,New York,36,057,1764
Nassau County,New York,36,059,116608
New York County,New York,36,061,203126
Niagara County,New York,36,063,10948
Oneida County,New York,36,065,10575
Onondaga County,New York,36,067,32197
Ontario County,New York,36,069,7695
Orange County,New York,36,071,22332
Orleans County,New York,36,073,1419
Oswego County,New York,36,075,4101
Otsego County,New York,36,077,3039
Putnam County,New York,36,079,9332
Queens County,New York,36,081,120877
Rensselaer County,New York,36,083,10051
Richmond County,New York,36,085,28305
Rockland County,New York,36,087,25641
Saint Lawrence County,New York,36,089,5425
Saratoga County,New York,36,091,18301
Schenectady County,New York,36,093,9946
Schoharie County,New York,36,095,1570
Schuyler County,New York,36,097,777
Seneca County,New York,36,099,1407
Steuben County,New York,36,101,4993
Suffolk County,New York,36,103,111105
Sullivan County,New York,36,105,3661
Tioga County,New York,36,107,3116
Tompkins County,New York,36,109,10115
Ulster County,New York,36,111,13764
Warren County,New York,36,113,4335
Washington County,New York,36,115,2570
Wayne County,New York,36,117,4433
Westchester County,New York,36,119,93694
Wyoming County,New York,36,121,1380
Yates County,New York,36,123,1414
Alamance County,North Carolina,37,001,4465
Alexander County,North Carolina,37,003,669
Alleghany County,North Carolina,37,005,213
Anson County,North Carolina,37,007,403
Ashe County,North Carolina,37,009,892
Avery County,North Carolina,37,011,643
Beaufort County,North Carolina,37,013,1764
Bertie County,North Carolina,37,015,275
Bladen County,North Carolina,37,017,519
Brunswick County,North Carolina,37,019,5465
Buncombe County,North Carolina,37,021,13492
Burke County,North Carolina,37,023,2798
Cabarrus County,North Carolina,37,025,6099
Caldwell County,North Carolina,37,027,1538
Camden County,North Carolina,37,029,225
Carteret County,North Carolina,37,031,2706
Caswell County,North Carolina,37,033,423
Catawba County,North Carolina,37,035,5108
Chatham County,North Carolina,37,037,4957
Cherokee County,North Carolina,37,039,887
Chowan County,North Carolina,37,041,379
Clay County,North Carolina,37,043,606
Cleveland County,North Carolina,37,045,2572
Columbus County,North Carolina,37,047,1022
Craven County,North Carolina,37,049,3583
Cumberland County,North Carolina,37,051,11256
Currituck County,North Carolina,37,053,597
Dare County,North Carolina,37,055,1666
Davidson County,North Carolina,37,057,3985
Davie County,North Carolina,37,059,1695
Duplin County,North Carolina,37,061,946
Durham County,North Carolina,37,063,21453
Edgecombe County,North Carolina,37,065,694
Forsyth County,North Carolina,37,067,16503
Franklin County,North Carolina,37,069,1651
Gaston County,North Carolina,37,071,5507
Gates County,North Carolina,37,073,213
Graham County,North Carolina,37,075,180
Granville County,North Carolina,37,077,1178
Greene County,North Carolina,37,079,318
Guilford County,North Carolina,37,081,24759
Halifax County,North Carolina,37,083,1192
Harnett County,North Carolina,37,085,3066
Haywood County,North Carolina,37,087,2190
Henderson County,North Carolina,37,089,5772
Hertford County,North Carolina,37,091,684
Hoke County,North Carolina,37,093,977
Hyde County,North Carolina,37,095,29
Iredell County,North Carolina,37,097,5473
Jackson County,North Carolina,37,099,1790
Johnston County,North Carolina,37,101,4076
Jones County,North Carolina,37,103,193
Lee County,North Carolina,37,105,1687
Lenoir County,North Carolina,37,107,1291
Lincoln County,North Carolina,37,109,2084
McDowell County,North Carolina,37,111,967
Macon County,North Carolina,37,113,1318
Madison County,North Carolina,37,115,717
Martin County,North Carolina,37,117,431
Mecklenburg County,North Carolina,37,119,55864
Mitchell County,North Carolina,37,121,436
Montgomery County,North Carolina,37,123,646
Moore County,North Carolina,37,125,5264
Nash County,North Carolina,37,127,2369
New Hanover County,North Carolina,37,129,11308
Northampton County,North Carolina,37,131,339
Onslow County,North Carolina,37,133,3468
Orange County,North Carolina,37,135,13192
Pamlico County,North Carolina,37,137,554
Pasquotank County,North Carolina,37,139,1400
Pender County,North Carolina,37,141,1345
Perquimans County,North Carolina,37,143,328
Person County,North Carolina,37,145,713
Pitt County,North Carolina,37,147,6276
Polk County,North Carolina,37,149,1360
Randolph County,North Carolina,37,151,2552
Richmond County,North Carolina,37,153,994
Robeson County,North Carolina,37,155,2434
Rockingham County,North Carolina,37,157,1403
Rowan County,North Carolina,37,159,3195
Rutherford County,North Carolina,37,161,2040
Sampson County,North Carolina,37,163,1130
Scotland County,North Carolina,37,165,872
Stanly County,North Carolina,37,167,1533
Stokes County,North Carolina,37,169,970
Surry County,North Carolina,37,171,1566
Swain County,North Carolina,37,173,501
Transylvania County,North Carolina,37,175,1698
Tyrrell County,North Carolina,37,177,103
Union County,North Carolina,37,179,8154
Vance County,North Carolina,37,181,835
Wake County,North Carolina,37,183,68727
Warren County,North Carolina,37,185,536
Washington County,North Carolina,37,187,335
Watauga County,North Carolina,37,189,2731
Wayne County,North Carolina,37,191,2853
Wilkes County,North Carolina,37,193,1460
Wilson County,North Carolina,37,195,1990
Yadkin County,North Carolina,37,197,580
Yancey County,North Carolina,37,199,382
Adams County,North Dakota,38,001,58
Barnes County,North Dakota,38,003,397
Benson County,North Dakota,38,005,50
Bottineau County,North Dakota,38,009,180
Bowman County,North Dakota,38,011,53
Burke County,North Dakota,38,013,52
Burleigh County,North Dakota,38,015,3957
Cass County,North Dakota,38,017,6728
Cavalier County,North Dakota,38,019,62
Dickey County,North Dakota,38,021,110
Divide County,North Dakota,38,023,31
Dunn County,North Dakota,38,025,63
Eddy County,North Dakota,38,027,57
Emmons County,North Dakota,38,029,45
Foster County,North Dakota,38,031,33
Golden Valley County,North Dakota,38,033,30
Grand Forks County,North Dakota,38,035,3278
Grant County,North Dakota,38,037,44
Griggs County,North Dakota,38,039,19
Hettinger County,North Dakota,38,041,72
Kidder County,North Dakota,38,043,47
LaMoure County,North Dakota,38,045,65
Logan County,North Dakota,38,047,19
McHenry County,North Dakota,38,049,84
McIntosh County,North Dakota,38,051,103
McKenzie County,North Dakota,38,053,158
McLean County,North Dakota,38,055,184
Mercer County,North Dakota,38,057,169
Morton County,North Dakota,38,059,643
Mountrail County,North Dakota,38,061,178
Nelson County,North Dakota,38,063,85
Oliver County,North Dakota,38,065,40
Pembina County,North Dakota,38,067,94
Pierce County,North Dakota,38,069,62
Ramsey County,North Dakota,38,071,245
Ransom County,North Dakota,38,073,72
Renville County,North Dakota,38,075,35
Richland County,North Dakota,38,077,414
Rolette County,North Dakota,38,079,384
Sargent County,North Dakota,38,081,64
Sheridan County,North Dakota,38,083,22
Sioux County,North Dakota,38,085,57
Stark County,North Dakota,38,089,710
Steele County,North Dakota,38,091,46
Stutsman County,North Dakota,38,093,520
Towner County,North Dakota,38,095,48
Traill County,North Dakota,38,097,216
Walsh County,North Dakota,38,099,234
Ward County,North Dakota,38,101,1930
Wells County,North Dakota,38,103,59
Williams County,North Dakota,38,105,442
Adams County,Ohio,39,001,867
Allen County,Ohio,39,003,3178
Ashland County,Ohio,39,005,2007
Ashtabula County,Ohio,39,007,2408
Athens County,Ohio,39,009,3687
Auglaize County,Ohio,39,011,1619
Belmont County,Ohio,39,013,1696
Brown County,Ohio,39,015,876
Butler County,Ohio,39,017,16608
Carroll County,Ohio,39,019,656
Champaign County,Ohio,39,021,1051
Clark County,Ohio,39,023,4117
Clermont County,Ohio,39,025,8954
Clinton County,Ohio,39,027,932
Columbiana County,Ohio,39,029,2455
Coshocton County,Ohio,39,031,873
Crawford County,Ohio,39,033,890
Cuyahoga County,Ohio,39,035,68287
Darke County,Ohio,39,037,1298
Defiance County,Ohio,39,039,1280
Delaware County,Ohio,39,041,14207
Erie County,Ohio,39,043,2924
Fairfield County,Ohio,39,045,6837
Fayette County,Ohio,39,047,775
Franklin County,Ohio,39,049,65013
Fulton County,Ohio,39,051,1219
Gallia County,Ohio,39,053,1009
Geauga County,Ohio,39,055,5993
Greene County,Ohio,39,057,13255
Guernsey County,Ohio,39,059,894
Hamilton County,Ohio,39,061,46117
Hancock County,Ohio,39,063,3139
Hardin County,Ohio,39,065,818
Harrison County,Ohio,39,067,229
Henry County,Ohio,39,069,626
Highland County,Ohio,39,071,913
Hocking County,Ohio,39,073,713
Holmes County,Ohio,39,075,439
Huron County,Ohio,39,077,1318
Jackson County,Ohio,39,079,1059
Jefferson County,Ohio,39,081,1949
Knox County,Ohio,39,083,1892
Lake County,Ohio,39,085,10171
Lawrence County,Ohio,39,087,1715
Licking County,Ohio,39,089,5605
Logan County,Ohio,39,091,1341
Lorain County,Ohio,39,093,11534
Lucas County,Ohio,39,095,16535
Madison County,Ohio,39,097,1161
Mahoning County,Ohio,39,099,8897
Marion County,Ohio,39,101,1865
Medina County,Ohio,39,103,9167
Meigs County,Ohio,39,105,631
Mercer County,Ohio,39,107,1363
Miami County,Ohio,39,109,4198
Monroe County,Ohio,39,111,306
Montgomery County,Ohio,39,113,25966
Morgan County,Ohio,39,115,260
Morrow County,Ohio,39,117,926
Muskingum County,Ohio,39,119,2357
Noble County,Ohio,39,121,205
Ottawa County,Ohio,39,123,1754
Paulding County,Ohio,39,125,628
Perry County,Ohio,39,127,795
Pickaway County,Ohio,39,129,1580
Pike County,Ohio,39,131,870
Portage County,Ohio,39,133,6730
Preble County,Ohio,39,135,828
Putnam County,Ohio,39,137,1444
Richland County,Ohio,39,139,3157
Ross County,Ohio,39,141,2062
Sandusky County,Ohio,39,143,1660
Scioto County,Ohio,39,145,2115
Seneca County,Ohio,39,147,1840
Shelby County,Ohio,39,149,1424
Stark County,Ohio,39,151,13111
Summit County,Ohio,39,153,27075
Trumbull County,Ohio,39,155,5326
Tuscarawas County,Ohio,39,157,2594
Union County,Ohio,39,159,2100
Van Wert County,Ohio,39,161,917
Vinton County,Ohio,39,163,194
Warren County,Ohio,39,165,15095
Washington County,Ohio,39,167,1579
Wayne County,Ohio,39,169,3335
Williams County,Ohio,39,171,744
Wood County,Ohio,39,173,6129
Wyandot County,Ohio,39,175,560
Adair County,Oklahoma,40,001,322
Alfalfa County,Oklahoma,40,003,232
Atoka County,Oklahoma,40,005,428
Beaver County,Oklahoma,40,007,131
Beckham County,Oklahoma,40,009,454
Blaine County,Oklahoma,40,011,271
Bryan County,Oklahoma,40,013,1741
Caddo County,Oklahoma,40,015,649
Canadian County,Oklahoma,40,017,4057
Carter County,Oklahoma,40,019,1177
Cherokee County,Oklahoma,40,021,1977
Choctaw County,Oklahoma,40,023,299
Cimarron County,Oklahoma,40,025,22
Cleveland County,Oklahoma,40,027,12797
Coal County,Oklahoma,40,029,142
Comanche County,Oklahoma,40,031,3753
Cotton County,Oklahoma,40,033,97
Craig County,Oklahoma,40,035,371
Creek County,Oklahoma,40,037,1446
Custer County,Oklahoma,40,039,1082
Delaware County,Oklahoma,40,041,1208
Dewey County,Oklahoma,40,043,129
Ellis County,Oklahoma,40,045,166
Garfield County,Oklahoma,40,047,1975
Garvin County,Oklahoma,40,049,694
Grady County,Oklahoma,40,051,1139
Grant County,Oklahoma,40,053,191
Greer County,Oklahoma,40,055,155
Harmon County,Oklahoma,40,057,108
Harper County,Oklahoma,40,059,92
Haskell County,Oklahoma,40,061,227
Hughes County,Oklahoma,40,063,223
Jackson County,Oklahoma,40,065,855
Jefferson County,Oklahoma,40,067,73
Johnston County,Oklahoma,40,069,324
Kay County,Oklahoma,40,071,1304
Kingfisher County,Oklahoma,40,073,524
Kiowa County,Oklahoma,40,075,291
Latimer County,Oklahoma,40,077,324
Le Flore County,Oklahoma,40,079,1232
Lincoln County,Oklahoma,40,081,733
Logan County,Oklahoma,40,083,1430
Love County,Oklahoma,40,085,178
McClain County,Oklahoma,40,087,1012
McCurtain County,Oklahoma,40,089,795
McIntosh County,Oklahoma,40,091,505
Major County,Oklahoma,40,093,149
Marshall County,Oklahoma,40,095,545
Mayes County,Oklahoma,40,097,906
Murray County,Oklahoma,40,099,368
Muskogee County,Oklahoma,40,101,2045
Noble County,Oklahoma,40,103,329
Nowata County,Oklahoma,40,105,169
Okfuskee County,Oklahoma,40,107,281
Oklahoma County,Oklahoma,40,109,32008
Okmulgee County,Oklahoma,40,111,670
Osage County,Oklahoma,40,113,1235
Ottawa County,Oklahoma,40,115,698
Pawnee County,Oklahoma,40,117,456
Payne County,Oklahoma,40,119,4094
Pittsburg County,Oklahoma,40,121,1220
Pontotoc County,Oklahoma,40,123,2037
Pottawatomie County,Oklahoma,40,125,1732
Pushmataha County,Oklahoma,40,127,277
Roger Mills County,Oklahoma,40,129,156
Rogers County,Oklahoma,40,131,2904
Seminole County,Oklahoma,40,133,646
Sequoyah County,Oklahoma,40,135,715
Stephens County,Oklahoma,40,137,993
Texas County,Oklahoma,40,139,292
Tillman County,Oklahoma,40,141,123
Tulsa County,Oklahoma,40,143,24779
Wagoner County,Oklahoma,40,145,2194
Washington County,Oklahoma,40,147,1966
Washita County,Oklahoma,40,149,278
Woods County,Oklahoma,40,151,356
Woodward County,Oklahoma,40,153,317
Baker County,Oregon,41,001,578
Benton County,Oregon,41,003,6613
Clackamas County,Oregon,41,005,19215
Clatsop County,Oregon,41,007,1443
Columbia County,Oregon,41,009,1643
Coos County,Oregon,41,011,1753
Crook County,Oregon,41,013,603
Curry County,Oregon,41,015,887
Deschutes County,Oregon,41,017,8054
Douglas County,Oregon,41,019,3093
Gilliam County,Oregon,41,021,48
Grant County,Oregon,41,023,261
Harney County,Oregon,41,025,228
Hood River County,Oregon,41,027,970
Jackson County,Oregon,41,029,9641
Jefferson County,Oregon,41,031,550
Josephine County,Oregon,41,033,2836
Klamath County,Oregon,41,035,2114
Lake County,Oregon,41,037,311
Lane County,Oregon,41,039,17449
Lincoln County,Oregon,41,041,2054
Linn County,Oregon,41,043,2823
Malheur County,Oregon,41,045,829
Marion County,Oregon,41,047,10485
Morrow County,Oregon,41,049,156
Multnomah County,Oregon,41,051,52058
Polk County,Oregon,41,053,3600
Sherman County,Oregon,41,055,32
Tillamook County,Oregon,41,057,847
Umatilla County,Oregon,41,059,1969
Union County,Oregon,41,061,828
Wallowa County,Oregon,41,063,303
Wasco County,Oregon,41,065,923
Washington County,Oregon,41,067,35024
Wheeler County,Oregon,41,069,40
Yamhill County,Oregon,41,071,3337
Adams County,Pennsylvania,42,001,4051
Allegheny County,Pennsylvania,42,003,83451
Armstrong County,Pennsylvania,42,005,1550
Beaver County,Pennsylvania,42,007,6875
Bedford County,Pennsylvania,42,009,838
Berks County,Pennsylvania,42,011,15576
Blair County,Pennsylvania,42,013,3360
Bradford County,Pennsylvania,42,015,1852
Bucks County,Pennsylvania,42,017,43594
Butler County,Pennsylvania,42,019,9106
Cambria County,Pennsylvania,42,021,4510
Cameron County,Pennsylvania,42,023,76
Carbon County,Pennsylvania,42,025,2116
Centre County,Pennsylvania,42,027,10004
Chester County,Pennsylvania,42,029,44396
Clarion County,Pennsylvania,42,031,1383
Clearfield County,Pennsylvania,42,033,1773
Clinton County,Pennsylvania,42,035,1079
Columbia County,Pennsylvania,42,037,2304
Crawford County,Pennsylvania,42,039,2988
Cumberland County,Pennsylvania,42,041,14108
Dauphin County,Pennsylvania,42,043,12301
Delaware County,Pennsylvania,42,045,35223
Elk County,Pennsylvania,42,047,635
Erie County,Pennsylvania,42,049,11877
Fayette County,Pennsylvania,42,051,3670
Forest County,Pennsylvania,42,053,191
Franklin County,Pennsylvania,42,055,5773
Fulton County,Pennsylvania,42,057,359
Greene County,Pennsylvania,42,059,1160
Huntingdon County,Pennsylvania,42,061,1043
Indiana County,Pennsylvania,42,063,3045
Jefferson County,Pennsylvania,42,065,1014
Juniata County,Pennsylvania,42,067,539
Lackawanna County,Pennsylvania,42,069,10890
Lancaster County,Pennsylvania,42,071,19563
Lawrence County,Pennsylvania,42,073,2756
Lebanon County,Pennsylvania,42,075,4424
Lehigh County,Pennsylvania,42,077,18358
Luzerne County,Pennsylvania,42,079,13019
Lycoming County,Pennsylvania,42,081,3988
McKean County,Pennsylvania,42,083,1433
Mercer County,Pennsylvania,42,085,3770
Mifflin County,Pennsylvania,42,087,965
Monroe County,Pennsylvania,42,089,6913
Montgomery County,Pennsylvania,42,091,70012
Montour County,Pennsylvania,42,093,907
Northampton County,Pennsylvania,42,095,14651
Northumberland County,Pennsylvania,42,097,2084
Perry County,Pennsylvania,42,099,1265
Philadelphia County,Pennsylvania,42,101,61647
Pike County,Pennsylvania,42,103,2579
Potter County,Pennsylvania,42,105,526
Schuylkill County,Pennsylvania,42,107,4274
Snyder County,Pennsylvania,42,109,1123
Somerset County,Pennsylvania,42,111,1892
Sullivan County,Pennsylvania,42,113,156
Susquehanna County,Pennsylvania,42,115,1511
Tioga County,Pennsylvania,42,117,1451
Union County,Pennsylvania,42,119,1478
Venango County,Pennsylvania,42,121,1468
Warren County,Pennsylvania,42,123,1412
Washington County,Pennsylvania,42,125,9306
Wayne County,Pennsylvania,42,127,2457
Westmoreland County,Pennsylvania,42,129,16670
Wyoming County,Pennsylvania,42,131,949
York County,Pennsylvania,42,133,16421
Bristol County,Rhode Island,44,001,4215
Kent County,Rhode Island,44,003,9791
Newport County,Rhode Island,44,005,7712
Providence County,Rhode Island,44,007,29161
Washington County,Rhode Island,44,009,10374
Abbeville County,South Carolina,45,001,563
Aiken County,South Carolina,45,003,7056
Allendale County,South Carolina,45,005,254
Anderson County,South Carolina,45,007,5646
Bamberg County,South Carolina,45,009,442
Barnwell County,South Carolina,45,011,390
Beaufort County,South Carolina,45,013,11422
Berkeley County,South Carolina,45,015,6171
Calhoun County,South Carolina,45,017,370
Charleston County,South Carolina,45,019,21453
Cherokee County,South Carolina,45,021,895
Chester County,South Carolina,45,023,542
Chesterfield County,South Carolina,45,025,1027
Clarendon County,South Carolina,45,027,938
Colleton County,South Carolina,45,029,1001
Darlington County,South Carolina,45,031,1778
Dillon County,South Carolina,45,033,407
Dorchester County,South Carolina,45,035,6387
Edgefield County,South Carolina,45,037,865
Fairfield County,South Carolina,45,039,650
Florence County,South Carolina,45,041,5184
Georgetown County,South Carolina,45,043,2492
Greenville County,South Carolina,45,045,23442
Greenwood County,South Carolina,45,047,2034
Hampton County,South Carolina,45,049,355
Horry County,South Carolina,45,051,10491
Jasper County,South Carolina,45,053,414
Kershaw County,South Carolina,45,055,2111
Lancaster County,South Carolina,45,057,2263
Laurens County,South Carolina,45,059,1549
Lee County,South Carolina,45,061,357
Lexington County,South Carolina,45,063,12624
McCormick County,South Carolina,45,065,469
Marion County,South Carolina,45,067,700
Marlboro County,South Carolina,45,069,530
Newberry County,South Carolina,45,071,1131
Oconee County,South Carolina,45,073,3465
Orangeburg County,South Carolina,45,075,3135
Pickens County,South Carolina,45,077,4675
