County,State,State_FIPS,County_FIPS,some_college_1_plus_year
Iron County,Missouri,29,093,1109
Jackson County,Missouri,29,095,76930
Jasper County,Missouri,29,097,11653
Jefferson County,Missouri,29,099,24030
Johnson County,Missouri,29,101,5541
Knox County,Missouri,29,103,352
Laclede County,Missouri,29,105,3148
Lafayette County,Missouri,29,107,3443
Lawrence County,Missouri,29,109,3707
Lewis County,Missouri,29,111,1008
Lincoln County,Missouri,29,113,5161
Linn County,Missouri,29,115,877
Livingston County,Missouri,29,117,900
McDonald County,Missouri,29,119,2640
Macon County,Missouri,29,121,1113
Madison County,Missouri,29,123,1276
Maries County,Missouri,29,125,789
Marion County,Missouri,29,127,2545
Mercer County,Missouri,29,129,297
Miller County,Missouri,29,131,2701
Mississippi County,Missouri,29,133,1140
Moniteau County,Missouri,29,135,1280
Monroe County,Missouri,29,137,559
Montgomery County,Missouri,29,139,933
Morgan County,Missouri,29,141,1811
New Madrid County,Missouri,29,143,1365
Newton County,Missouri,29,145,6183
Nodaway County,Missouri,29,147,1748
Oregon County,Missouri,29,149,1121
Osage County,Missouri,29,151,819
Ozark County,Missouri,29,153,1039
Pemiscot County,Missouri,29,155,1170
Perry County,Missouri,29,157,1318
Pettis County,Missouri,29,159,4127
Phelps County,Missouri,29,161,3471
Pike County,Missouri,29,163,1808
Platte County,Missouri,29,165,10686
Polk County,Missouri,29,167,2776
Pulaski County,Missouri,29,169,4627
Putnam County,Missouri,29,171,431
Ralls County,Missouri,29,173,967
Randolph County,Missouri,29,175,2358
Ray County,Missouri,29,177,2263
Reynolds County,Missouri,29,179,546
Ripley County,Missouri,29,181,1090
Saint Charles County,Missouri,29,183,37770
Saint Clair County,Missouri,29,185,674
Sainte Genevieve County,Missouri,29,186,1879
Saint Francois County,Missouri,29,187,6834
Saint Louis County,Missouri,29,189,105558
Saline County,Missouri,29,195,1990
Schuyler County,Missouri,29,197,400
Scotland County,Missouri,29,199,290
Scott County,Missouri,29,201,3187
Shannon County,Missouri,29,203,859
Shelby County,Missouri,29,205,604
Stoddard County,Missouri,29,207,2198
Stone County,Missouri,29,209,4032
Sullivan County,Missouri,29,211,500
Taney County,Missouri,29,213,5917
Texas County,Missouri,29,215,2344
Vernon County,Missouri,29,217,1736
Warren County,Missouri,29,219,3751
Washington County,Missouri,29,221,1934
Wayne County,Missouri,29,223,1243
Webster County,Missouri,29,225,3201
Worth County,Missouri,29,227,204
Wright County,Missouri,29,229,1601
Saint Louis City,Missouri,29,510,34685
Beaverhead County,Montana,30,001,1203
Big Horn County,Montana,30,003,1435
Blaine County,Montana,30,005,975
Broadwater County,Montana,30,007,742
Carbon County,Montana,30,009,1425
Carter County,Montana,30,011,203
Cascade County,Montana,30,013,9905
Chouteau County,Montana,30,015,716
Custer County,Montana,30,017,1542
Daniels County,Montana,30,019,232
Dawson County,Montana,30,021,1140
Deer Lodge County,Montana,30,023,1202
Fallon County,Montana,30,025,322
Fergus County,Montana,30,027,1520
Flathead County,Montana,30,029,11958
Gallatin County,Montana,30,031,10541
Garfield County,Montana,30,033,202
Glacier County,Montana,30,035,1481
Granite County,Montana,30,039,342
Hill County,Montana,30,041,2368
Jefferson County,Montana,30,043,1459
Judith Basin County,Montana,30,045,253
Lake County,Montana,30,047,3629
Lewis and Clark County,Montana,30,049,7716
Liberty County,Montana,30,051,381
Lincoln County,Montana,30,053,2506
McCone County,Montana,30,055,223
Madison County,Montana,30,057,1158
Meagher County,Montana,30,059,238
Mineral County,Montana,30,061,594
Missoula County,Montana,30,063,12667
Musselshell County,Montana,30,065,572
Phillips County,Montana,30,071,524
Pondera County,Montana,30,073,711
Powder River County,Montana,30,075,301
Powell County,Montana,30,077,1106
Prairie County,Montana,30,079,128
Ravalli County,Montana,30,081,5534
Richland County,Montana,30,083,1432
Roosevelt County,Montana,30,085,1059
Rosebud County,Montana,30,087,1103
Sanders County,Montana,30,089,1384
Sheridan County,Montana,30,091,561
Silver Bow County,Montana,30,093,4052
Stillwater County,Montana,30,095,1348
Sweet Grass County,Montana,30,097,342
Teton County,Montana,30,099,763
Toole County,Montana,30,101,940
Valley County,Montana,30,105,1073
Wheatland County,Montana,30,107,241
Wibaux County,Montana,30,109,111
Yellowstone County,Montana,30,111,18645
Park County,Montana,30,067,1910
Adams County,Nebraska,31,001,3387
Antelope County,Nebraska,31,003,679
Boone County,Nebraska,31,011,568
Box Butte County,Nebraska,31,013,1337
Boyd County,Nebraska,31,015,229
Brown County,Nebraska,31,017,298
Buffalo County,Nebraska,31,019,4878
Burt County,Nebraska,31,021,703
Butler County,Nebraska,31,023,876
Cass County,Nebraska,31,025,3115
Cedar County,Nebraska,31,027,864
Chase County,Nebraska,31,029,470
Cherry County,Nebraska,31,031,764
Cheyenne County,Nebraska,31,033,1459
Clay County,Nebraska,31,035,646
Colfax County,Nebraska,31,037,647
Cuming County,Nebraska,31,039,709
Custer County,Nebraska,31,041,1179
Dakota County,Nebraska,31,043,1620
Dawes County,Nebraska,31,045,797
Dawson County,Nebraska,31,047,1772
Deuel County,Nebraska,31,049,245
Dixon County,Nebraska,31,051,709
Dodge County,Nebraska,31,053,3472
Douglas County,Nebraska,31,055,58458
Dundy County,Nebraska,31,057,244
Fillmore County,Nebraska,31,059,655
Franklin County,Nebraska,31,061,463
Frontier County,Nebraska,31,063,270
Furnas County,Nebraska,31,065,627
Gage County,Nebraska,31,067,2167
Garden County,Nebraska,31,069,330
Garfield County,Nebraska,31,071,258
Gosper County,Nebraska,31,073,303
Greeley County,Nebraska,31,077,321
Hall County,Nebraska,31,079,5909
Hamilton County,Nebraska,31,081,948
Harlan County,Nebraska,31,083,454
Hitchcock County,Nebraska,31,087,362
Holt County,Nebraska,31,089,1127
Howard County,Nebraska,31,093,732
Jefferson County,Nebraska,31,095,636
Johnson County,Nebraska,31,097,558
Kearney County,Nebraska,31,099,802
Keith County,Nebraska,31,101,1156
Kimball County,Nebraska,31,105,443
Knox County,Nebraska,31,107,876
Lancaster County,Nebraska,31,109,28343
Lincoln County,Nebraska,31,111,4324
Madison County,Nebraska,31,119,3635
Merrick County,Nebraska,31,121,977
Morrill County,Nebraska,31,123,572
Nance County,Nebraska,31,125,365
Nemaha County,Nebraska,31,127,693
Nuckolls County,Nebraska,31,129,451
Otoe County,Nebraska,31,131,1384
Pawnee County,Nebraska,31,133,244
Perkins County,Nebraska,31,135,452
Phelps County,Nebraska,31,137,1290
Pierce County,Nebraska,31,139,716
Platte County,Nebraska,31,141,3154
Polk County,Nebraska,31,143,626
Red Willow County,Nebraska,31,145,1099
Richardson County,Nebraska,31,147,877
Rock County,Nebraska,31,149,192
Saline County,Nebraska,31,151,1355
Sarpy County,Nebraska,31,153,18303
Saunders County,Nebraska,31,155,2044
Scotts Bluff County,Nebraska,31,157,4258
Seward County,Nebraska,31,159,1480
Sheridan County,Nebraska,31,161,635
Sherman County,Nebraska,31,163,274
Sioux County,Nebraska,31,165,143
Stanton County,Nebraska,31,167,682
Thayer County,Nebraska,31,169,639
Thurston County,Nebraska,31,173,702
Valley County,Nebraska,31,175,532
Washington County,Nebraska,31,177,2025
Wayne County,Nebraska,31,179,789
Webster County,Nebraska,31,181,335
York County,Nebraska,31,185,1433
Churchill County,Nevada,32,001,3116
Clark County,Nevada,32,003,238019
Douglas County,Nevada,32,005,8013
Elko County,Nevada,32,007,6354
Eureka County,Nevada,32,011,260
Humboldt County,Nevada,32,013,1887
Lander County,Nevada,32,015,654
Lincoln County,Nevada,32,017,648
Lyon County,Nevada,32,019,6746
Mineral County,Nevada,32,021,897
Nye County,Nevada,32,023,6349
Pershing County,Nevada,32,027,1015
Storey County,Nevada,32,029,609
Washoe County,Nevada,32,031,56849
White Pine County,Nevada,32,033,1381
Carson City,Nevada,32,510,8160
Belknap County,New Hampshire,33,001,6088
Carroll County,New Hampshire,33,003,5237
Cheshire County,New Hampshire,33,005,7056
Coos County,New Hampshire,33,007,3172
Grafton County,New Hampshire,33,009,7745
Hillsborough County,New Hampshire,33,011,34063
Merrimack County,New Hampshire,33,013,13950
Rockingham County,New Hampshire,33,015,26992
Strafford County,New Hampshire,33,017,11070
Sullivan County,New Hampshire,33,019,4062
Atlantic County,New Jersey,34,001,25469
Bergen County,New Jersey,34,003,71447
Burlington County,New Jersey,34,005,39551
Camden County,New Jersey,34,007,45773
Cape May County,New Jersey,34,009,8582
Cumberland County,New Jersey,34,011,11516
Essex County,New Jersey,34,013,66156
Gloucester County,New Jersey,34,015,24286
Hudson County,New Jersey,34,017,53966
Hunterdon County,New Jersey,34,019,10658
Mercer County,New Jersey,34,021,27350
Middlesex County,New Jersey,34,023,58766
Monmouth County,New Jersey,34,025,52169
Morris County,New Jersey,34,027,35101
Ocean County,New Jersey,34,029,52196
Passaic County,New Jersey,34,031,36775
Salem County,New Jersey,34,033,5670
Somerset County,New Jersey,34,035,23270
Sussex County,New Jersey,34,037,14805
Union County,New Jersey,34,039,49170
Warren County,New Jersey,34,041,8826
Bernalillo County,New Mexico,35,001,81215
Catron County,New Mexico,35,003,782
Chaves County,New Mexico,35,005,7174
Colfax County,New Mexico,35,007,1963
Curry County,New Mexico,35,009,6351
De Baca County,New Mexico,35,011,300
Dona Ana County,New Mexico,35,013,20562
Eddy County,New Mexico,35,015,5430
Grant County,New Mexico,35,017,3771
Guadalupe County,New Mexico,35,019,485
Hidalgo County,New Mexico,35,023,569
Lea County,New Mexico,35,025,5662
Lincoln County,New Mexico,35,027,3376
Los Alamos County,New Mexico,35,028,1641
Luna County,New Mexico,35,029,2109
McKinley County,New Mexico,35,031,7644
Mora County,New Mexico,35,033,532
Otero County,New Mexico,35,035,8238
Quay County,New Mexico,35,037,1078
Rio Arriba County,New Mexico,35,039,5622
Roosevelt County,New Mexico,35,041,2029
Sandoval County,New Mexico,35,043,17083
San Juan County,New Mexico,35,045,14116
San Miguel County,New Mexico,35,047,3739
Santa Fe County,New Mexico,35,049,16616
Sierra County,New Mexico,35,051,1446
Socorro County,New Mexico,35,053,1478
Taos County,New Mexico,35,055,4624
Torrance County,New Mexico,35,057,1969
Union County,New Mexico,35,059,420
Cibola County,New Mexico,35,006,2883
Valencia County,New Mexico,35,061,9779
Albany County,New York,36,001,23687
Allegany County,New York,36,003,3423
Bronx County,New York,36,005,119269
Broome County,New York,36,007,15729
Cattaraugus County,New York,36,009,6293
Cayuga County,New York,36,011,6443
Chautauqua County,New York,36,013,11191
Chemung County,New York,36,015,7467
Chenango County,New York,36,017,3941
Clinton County,New York,36,019,6625
Columbia County,New York,36,021,5387
Cortland County,New York,36,023,3783
Delaware County,New York,36,025,3921
Dutchess County,New York,36,027,26825
Erie County,New York,36,029,82323
Essex County,New York,36,031,3751
Franklin County,New York,36,033,4407
Fulton County,New York,36,035,4685
Genesee County,New York,36,037,5307
Greene County,New York,36,039,4078
Hamilton County,New York,36,041,494
Herkimer County,New York,36,043,5508
Jefferson County,New York,36,045,9990
Kings County,New York,36,047,190688
Lewis County,New York,36,049,1851
Livingston County,New York,36,051,4905
Madison County,New York,36,053,5563
Monroe County,New York,36,055,57986
Montgomery County,New York,36,057,4059
Nassau County,New York,36,059,109068
New York County,New York,36,061,101452
Niagara County,New York,36,063,18912
Oneida County,New York,36,065,20784
Onondaga County,New York,36,067,37776
Ontario County,New York,36,069,8834
Orange County,New York,36,071,34551
Orleans County,New York,36,073,3730
Oswego County,New York,36,075,8680
Otsego County,New York,36,077,4682
Putnam County,New York,36,079,9524
Queens County,New York,36,081,177817
Rensselaer County,New York,36,083,12896
Richmond County,New York,36,085,42586
Rockland County,New York,36,087,22209
Saint Lawrence County,New York,36,089,8319
Saratoga County,New York,36,091,19178
Schenectady County,New York,36,093,12998
Schoharie County,New York,36,095,2572
Schuyler County,New York,36,097,1779
Seneca County,New York,36,099,2812
Steuben County,New York,36,101,7651
Suffolk County,New York,36,103,124413
Sullivan County,New York,36,105,7505
Tioga County,New York,36,107,3968
Tompkins County,New York,36,109,5881
Ulster County,New York,36,111,17761
Warren County,New York,36,113,5675
Washington County,New York,36,115,4535
Wayne County,New York,36,117,7080
Westchester County,New York,36,119,70862
Wyoming County,New York,36,121,3858
Yates County,New York,36,123,1747
Alamance County,North Carolina,37,001,15943
Alexander County,North Carolina,37,003,3046
Alleghany County,North Carolina,37,005,910
Anson County,North Carolina,37,007,2387
Ashe County,North Carolina,37,009,2689
Avery County,North Carolina,37,011,2157
Beaufort County,North Carolina,37,013,4969
Bertie County,North Carolina,37,015,1866
Bladen County,North Carolina,37,017,3671
Brunswick County,North Carolina,37,019,13835
Buncombe County,North Carolina,37,021,26881
Burke County,North Carolina,37,023,8020
Cabarrus County,North Carolina,37,025,20596
Caldwell County,North Carolina,37,027,7833
Camden County,North Carolina,37,029,1431
Carteret County,North Carolina,37,031,8729
Caswell County,North Carolina,37,033,2555
Catawba County,North Carolina,37,035,14519
Chatham County,North Carolina,37,037,6082
Cherokee County,North Carolina,37,039,3245
Chowan County,North Carolina,37,041,1409
Clay County,North Carolina,37,043,1652
Cleveland County,North Carolina,37,045,9529
Columbus County,North Carolina,37,047,6382
Craven County,North Carolina,37,049,12158
Cumberland County,North Carolina,37,051,40446
Currituck County,North Carolina,37,053,2492
Dare County,North Carolina,37,055,5238
Davidson County,North Carolina,37,057,15366
Davie County,North Carolina,37,059,3594
Duplin County,North Carolina,37,061,6188
Durham County,North Carolina,37,063,24030
Edgecombe County,North Carolina,37,065,5840
Forsyth County,North Carolina,37,067,37862
Franklin County,North Carolina,37,069,5985
Gaston County,North Carolina,37,071,23708
Gates County,North Carolina,37,073,1256
Graham County,North Carolina,37,075,1146
Granville County,North Carolina,37,077,5867
Greene County,North Carolina,37,079,2107
Guilford County,North Carolina,37,081,54166
Halifax County,North Carolina,37,083,5428
Harnett County,North Carolina,37,085,13566
Haywood County,North Carolina,37,087,6507
Henderson County,North Carolina,37,089,13369
Hertford County,North Carolina,37,091,2607
Hoke County,North Carolina,37,093,5378
Hyde County,North Carolina,37,095,734
Iredell County,North Carolina,37,097,16590
Jackson County,North Carolina,37,099,3347
Johnston County,North Carolina,37,101,16656
Jones County,North Carolina,37,103,1261
Lee County,North Carolina,37,105,6192
Lenoir County,North Carolina,37,107,6657
Lincoln County,North Carolina,37,109,8682
McDowell County,North Carolina,37,111,4008
Macon County,North Carolina,37,113,4425
Madison County,North Carolina,37,115,1685
Martin County,North Carolina,37,117,2783
Mecklenburg County,North Carolina,37,119,96227
Mitchell County,North Carolina,37,121,1344
Montgomery County,North Carolina,37,123,2403
Moore County,North Carolina,37,125,9349
Nash County,North Carolina,37,127,10435
New Hanover County,North Carolina,37,129,21819
Northampton County,North Carolina,37,131,2437
Onslow County,North Carolina,37,133,19842
Orange County,North Carolina,37,135,8421
Pamlico County,North Carolina,37,137,1688
Pasquotank County,North Carolina,37,139,4719
Pender County,North Carolina,37,141,6163
Perquimans County,North Carolina,37,143,1500
Person County,North Carolina,37,145,4199
Pitt County,North Carolina,37,147,16326
Polk County,North Carolina,37,149,2270
Randolph County,North Carolina,37,151,12561
Richmond County,North Carolina,37,153,4581
Robeson County,North Carolina,37,155,11933
Rockingham County,North Carolina,37,157,9945
Rowan County,North Carolina,37,159,13477
Rutherford County,North Carolina,37,161,7374
Sampson County,North Carolina,37,163,6151
Scotland County,North Carolina,37,165,3503
Stanly County,North Carolina,37,167,5932
Stokes County,North Carolina,37,169,4542
Surry County,North Carolina,37,171,6703
Swain County,North Carolina,37,173,1763
Transylvania County,North Carolina,37,175,3809
Tyrrell County,North Carolina,37,177,479
Union County,North Carolina,37,179,19598
Vance County,North Carolina,37,181,4473
Wake County,North Carolina,37,183,82798
Warren County,North Carolina,37,185,2090
Washington County,North Carolina,37,187,1060
Watauga County,North Carolina,37,189,4618
Wayne County,North Carolina,37,191,14323
Wilkes County,North Carolina,37,193,6407
Wilson County,North Carolina,37,195,7638
Yadkin County,North Carolina,37,197,3552
Yancey County,North Carolina,37,199,2310
Adams County,North Dakota,38,001,320
Barnes County,North Dakota,38,003,1331
Benson County,North Dakota,38,005,618
Bottineau County,North Dakota,38,009,832
Bowman County,North Dakota,38,011,406
Burke County,North Dakota,38,013,288
Burleigh County,North Dakota,38,015,8148
Cass County,North Dakota,38,017,17257
Cavalier County,North Dakota,38,019,495
Dickey County,North Dakota,38,021,547
Divide County,North Dakota,38,023,309
Dunn County,North Dakota,38,025,529
Eddy County,North Dakota,38,027,311
Emmons County,North Dakota,38,029,459
Foster County,North Dakota,38,031,316
Golden Valley County,North Dakota,38,033,274
Grand Forks County,North Dakota,38,035,7080
Grant County,North Dakota,38,037,237
Griggs County,North Dakota,38,039,309
Hettinger County,North Dakota,38,041,320
Kidder County,North Dakota,38,043,323
LaMoure County,North Dakota,38,045,510
Logan County,North Dakota,38,047,219
McHenry County,North Dakota,38,049,768
McIntosh County,North Dakota,38,051,231
McKenzie County,North Dakota,38,053,912
McLean County,North Dakota,38,055,1168
Mercer County,North Dakota,38,057,960
Morton County,North Dakota,38,059,3289
Mountrail County,North Dakota,38,061,1433
Nelson County,North Dakota,38,063,402
Oliver County,North Dakota,38,065,299
Pembina County,North Dakota,38,067,830
Pierce County,North Dakota,38,069,615
Ramsey County,North Dakota,38,071,1478
Ransom County,North Dakota,38,073,648
Renville County,North Dakota,38,075,398
Richland County,North Dakota,38,077,1815
Rolette County,North Dakota,38,079,1466
Sargent County,North Dakota,38,081,418
Sheridan County,North Dakota,38,083,196
Sioux County,North Dakota,38,085,403
Stark County,North Dakota,38,089,2544
Steele County,North Dakota,38,091,299
Stutsman County,North Dakota,38,093,1837
Towner County,North Dakota,38,095,319
Traill County,North Dakota,38,097,931
Walsh County,North Dakota,38,099,1203
Ward County,North Dakota,38,101,8189
Wells County,North Dakota,38,103,465
Williams County,North Dakota,38,105,2737
Adams County,Ohio,39,001,1863
Allen County,Ohio,39,003,9845
Ashland County,Ohio,39,005,3559
Ashtabula County,Ohio,39,007,9075
Athens County,Ohio,39,009,4268
Auglaize County,Ohio,39,011,3927
Belmont County,Ohio,39,013,6536
Brown County,Ohio,39,015,2956
Butler County,Ohio,39,017,31361
Carroll County,Ohio,39,019,2290
Champaign County,Ohio,39,021,3149
Clark County,Ohio,39,023,13352
Clermont County,Ohio,39,025,16076
Clinton County,Ohio,39,027,3817
Columbiana County,Ohio,39,029,8714
Coshocton County,Ohio,39,031,2354
Crawford County,Ohio,39,033,3626
Cuyahoga County,Ohio,39,035,136733
Darke County,Ohio,39,037,3861
Defiance County,Ohio,39,039,3021
Delaware County,Ohio,39,041,13794
Erie County,Ohio,39,043,7932
Fairfield County,Ohio,39,045,14282
Fayette County,Ohio,39,047,2097
Franklin County,Ohio,39,049,113567
Fulton County,Ohio,39,051,3912
Gallia County,Ohio,39,053,2250
Geauga County,Ohio,39,055,8561
Greene County,Ohio,39,057,13417
Guernsey County,Ohio,39,059,3361
Hamilton County,Ohio,39,061,74463
Hancock County,Ohio,39,063,7215
Hardin County,Ohio,39,065,2050
Harrison County,Ohio,39,067,1293
Henry County,Ohio,39,069,2406
Highland County,Ohio,39,071,3457
Hocking County,Ohio,39,073,2271
Holmes County,Ohio,39,075,1654
Huron County,Ohio,39,077,4877
Jackson County,Ohio,39,079,2181
Jefferson County,Ohio,39,081,6145
Knox County,Ohio,39,083,4556
Lake County,Ohio,39,085,24620
Lawrence County,Ohio,39,087,5161
Licking County,Ohio,39,089,15353
Logan County,Ohio,39,091,3388
Lorain County,Ohio,39,093,30109
Lucas County,Ohio,39,095,46614
Madison County,Ohio,39,097,4015
Mahoning County,Ohio,39,099,24094
Marion County,Ohio,39,101,6352
Medina County,Ohio,39,103,17398
Meigs County,Ohio,39,105,1707
Mercer County,Ohio,39,107,2722
Miami County,Ohio,39,109,9331
Monroe County,Ohio,39,111,978
Montgomery County,Ohio,39,113,62254
Morgan County,Ohio,39,115,1252
Morrow County,Ohio,39,117,3142
Muskingum County,Ohio,39,119,7568
Noble County,Ohio,39,121,881
Ottawa County,Ohio,39,123,4384
Paulding County,Ohio,39,125,1279
Perry County,Ohio,39,127,2589
Pickaway County,Ohio,39,129,4417
Pike County,Ohio,39,131,1635
Portage County,Ohio,39,133,14409
Preble County,Ohio,39,135,4013
Putnam County,Ohio,39,137,2405
Richland County,Ohio,39,139,11247
Ross County,Ohio,39,141,5832
Sandusky County,Ohio,39,143,6003
Scioto County,Ohio,39,145,6905
Seneca County,Ohio,39,147,4521
Shelby County,Ohio,39,149,3757
Stark County,Ohio,39,151,34812
Summit County,Ohio,39,153,49963
Trumbull County,Ohio,39,155,18263
Tuscarawas County,Ohio,39,157,7176
Union County,Ohio,39,159,4444
Van Wert County,Ohio,39,161,2356
Vinton County,Ohio,39,163,879
Warren County,Ohio,39,165,17657
Washington County,Ohio,39,167,5478
Wayne County,Ohio,39,169,8121
Williams County,Ohio,39,171,3329
Wood County,Ohio,39,173,11376
Wyandot County,Ohio,39,175,1711
Adair County,Oklahoma,40,001,2170
Alfalfa County,Oklahoma,40,003,665
Atoka County,Oklahoma,40,005,1439
Beaver County,Oklahoma,40,007,613
Beckham County,Oklahoma,40,009,2266
Blaine County,Oklahoma,40,011,1203
Bryan County,Oklahoma,40,013,4450
Caddo County,Oklahoma,40,015,3407
Canadian County,Oklahoma,40,017,14634
Carter County,Oklahoma,40,019,4487
Cherokee County,Oklahoma,40,021,5617
Choctaw County,Oklahoma,40,023,1440
Cimarron County,Oklahoma,40,025,311
Cleveland County,Oklahoma,40,027,29913
Coal County,Oklahoma,40,029,573
Comanche County,Oklahoma,40,031,15073
Cotton County,Oklahoma,40,033,546
Craig County,Oklahoma,40,035,1482
Creek County,Oklahoma,40,037,7797
Custer County,Oklahoma,40,039,2209
Delaware County,Oklahoma,40,041,4676
Dewey County,Oklahoma,40,043,625
Ellis County,Oklahoma,40,045,551
Garfield County,Oklahoma,40,047,6093
Garvin County,Oklahoma,40,049,2721
Grady County,Oklahoma,40,051,5902
Grant County,Oklahoma,40,053,574
Greer County,Oklahoma,40,055,707
Harmon County,Oklahoma,40,057,305
Harper County,Oklahoma,40,059,435
Haskell County,Oklahoma,40,061,1128
Hughes County,Oklahoma,40,063,1446
Jackson County,Oklahoma,40,065,3074
Jefferson County,Oklahoma,40,067,688
Johnston County,Oklahoma,40,069,1071
Kay County,Oklahoma,40,071,4819
Kingfisher County,Oklahoma,40,073,1644
Kiowa County,Oklahoma,40,075,1181
Latimer County,Oklahoma,40,077,1301
Le Flore County,Oklahoma,40,079,4781
Lincoln County,Oklahoma,40,081,4099
Logan County,Oklahoma,40,083,5000
Love County,Oklahoma,40,085,840
McClain County,Oklahoma,40,087,3954
McCurtain County,Oklahoma,40,089,3251
McIntosh County,Oklahoma,40,091,2384
Major County,Oklahoma,40,093,767
Marshall County,Oklahoma,40,095,1748
Mayes County,Oklahoma,40,097,4359
Murray County,Oklahoma,40,099,1211
Muskogee County,Oklahoma,40,101,8559
Noble County,Oklahoma,40,103,1153
Nowata County,Oklahoma,40,105,1099
Okfuskee County,Oklahoma,40,107,1391
Oklahoma County,Oklahoma,40,109,84331
Okmulgee County,Oklahoma,40,111,4250
Osage County,Oklahoma,40,113,5066
Ottawa County,Oklahoma,40,115,3279
Pawnee County,Oklahoma,40,117,1716
Payne County,Oklahoma,40,119,6746
Pittsburg County,Oklahoma,40,121,5043
Pontotoc County,Oklahoma,40,123,4166
Pottawatomie County,Oklahoma,40,125,7408
Pushmataha County,Oklahoma,40,127,1312
Roger Mills County,Oklahoma,40,129,477
Rogers County,Oklahoma,40,131,9388
Seminole County,Oklahoma,40,133,2711
Sequoyah County,Oklahoma,40,135,3929
Stephens County,Oklahoma,40,137,4930
Texas County,Oklahoma,40,139,1800
Tillman County,Oklahoma,40,141,679
Tulsa County,Oklahoma,40,143,66809
Wagoner County,Oklahoma,40,145,8047
Washington County,Oklahoma,40,147,5378
Washita County,Oklahoma,40,149,1292
Woods County,Oklahoma,40,151,970
Woodward County,Oklahoma,40,153,2349
Baker County,Oregon,41,001,2291
Benton County,Oregon,41,003,8312
Clackamas County,Oregon,41,005,50760
Clatsop County,Oregon,41,007,5527
Columbia County,Oregon,41,009,6462
Coos County,Oregon,41,011,8612
Crook County,Oregon,41,013,2644
Curry County,Oregon,41,015,3794
Deschutes County,Oregon,41,017,21891
Douglas County,Oregon,41,019,16036
Gilliam County,Oregon,41,021,355
Grant County,Oregon,41,023,885
Harney County,Oregon,41,025,984
Hood River County,Oregon,41,027,2028
Jackson County,Oregon,41,029,27981
Jefferson County,Oregon,41,031,2388
Josephine County,Oregon,41,033,10868
Klamath County,Oregon,41,035,8606
Lake County,Oregon,41,037,966
Lane County,Oregon,41,039,49896
Lincoln County,Oregon,41,041,7064
Linn County,Oregon,41,043,16275
Malheur County,Oregon,41,045,3857
Marion County,Oregon,41,047,36645
Morrow County,Oregon,41,049,1255
Multnomah County,Oregon,41,051,88424
Polk County,Oregon,41,053,8915
Sherman County,Oregon,41,055,319
Tillamook County,Oregon,41,057,3623
Umatilla County,Oregon,41,059,8669
Union County,Oregon,41,061,3137
Wallowa County,Oregon,41,063,1013
Wasco County,Oregon,41,065,3205
Washington County,Oregon,41,067,60025
Wheeler County,Oregon,41,069,230
Yamhill County,Oregon,41,071,10718
Adams County,Pennsylvania,42,001,7037
Allegheny County,Pennsylvania,42,003,99176
Armstrong County,Pennsylvania,42,005,4891
Beaver County,Pennsylvania,42,007,14359
Bedford County,Pennsylvania,42,009,3212
Berks County,Pennsylvania,42,011,27590
Blair County,Pennsylvania,42,013,8519
Bradford County,Pennsylvania,42,015,4089
Bucks County,Pennsylvania,42,017,54569
Butler County,Pennsylvania,42,019,13617
Cambria County,Pennsylvania,42,021,9070
Cameron County,Pennsylvania,42,023,271
Carbon County,Pennsylvania,42,025,5125
Centre County,Pennsylvania,42,027,6801
Chester County,Pennsylvania,42,029,34754
Clarion County,Pennsylvania,42,031,2402
Clearfield County,Pennsylvania,42,033,5511
Clinton County,Pennsylvania,42,035,2489
Columbia County,Pennsylvania,42,037,4237
Crawford County,Pennsylvania,42,039,5844
Cumberland County,Pennsylvania,42,041,17197
Dauphin County,Pennsylvania,42,043,21329
Delaware County,Pennsylvania,42,045,42255
Elk County,Pennsylvania,42,047,2040
Erie County,Pennsylvania,42,049,19795
Fayette County,Pennsylvania,42,051,8571
Forest County,Pennsylvania,42,053,624
Franklin County,Pennsylvania,42,055,9162
Fulton County,Pennsylvania,42,057,946
Greene County,Pennsylvania,42,059,2417
Huntingdon County,Pennsylvania,42,061,3018
Indiana County,Pennsylvania,42,063,5032
Jefferson County,Pennsylvania,42,065,2682
Juniata County,Pennsylvania,42,067,1155
Lackawanna County,Pennsylvania,42,069,17029
Lancaster County,Pennsylvania,42,071,33500
Lawrence County,Pennsylvania,42,073,6472
Lebanon County,Pennsylvania,42,075,8684
Lehigh County,Pennsylvania,42,077,26487
Luzerne County,Pennsylvania,42,079,28430
Lycoming County,Pennsylvania,42,081,8695
McKean County,Pennsylvania,42,083,3076
Mercer County,Pennsylvania,42,085,8467
Mifflin County,Pennsylvania,42,087,2878
Monroe County,Pennsylvania,42,089,16298
Montgomery County,Pennsylvania,42,091,62508
Montour County,Pennsylvania,42,093,1401
Northampton County,Pennsylvania,42,095,23746
Northumberland County,Pennsylvania,42,097,5452
Perry County,Pennsylvania,42,099,3284
Philadelphia County,Pennsylvania,42,101,125384
Pike County,Pennsylvania,42,103,6616
Potter County,Pennsylvania,42,105,1302
Schuylkill County,Pennsylvania,42,107,9966
Snyder County,Pennsylvania,42,109,2262
Somerset County,Pennsylvania,42,111,4746
Sullivan County,Pennsylvania,42,113,507
Susquehanna County,Pennsylvania,42,115,3270
Tioga County,Pennsylvania,42,117,3235
Union County,Pennsylvania,42,119,2888
Venango County,Pennsylvania,42,121,3630
