County,State,State_FIPS,County_FIPS,ged_or_alternative
Elkhart County,Indiana,18,039,7976.0
Fayette County,Indiana,18,041,1319.0
Floyd County,Indiana,18,043,2149.0
Fountain County,Indiana,18,045,690.0
Franklin County,Indiana,18,047,801.0
Fulton County,Indiana,18,049,850.0
Gibson County,Indiana,18,051,1304.0
Grant County,Indiana,18,053,3230.0
Greene County,Indiana,18,055,1560.0
Hamilton County,Indiana,18,057,3371.0
Hancock County,Indiana,18,059,2931.0
Harrison County,Indiana,18,061,1883.0
Hendricks County,Indiana,18,063,3740.0
Henry County,Indiana,18,065,3027.0
Howard County,Indiana,18,067,3115.0
Huntington County,Indiana,18,069,1503.0
Jackson County,Indiana,18,071,2195.0
Jasper County,Indiana,18,073,1296.0
Jay County,Indiana,18,075,705.0
Jefferson County,Indiana,18,077,1999.0
Jennings County,Indiana,18,079,1429.0
Johnson County,Indiana,18,081,5192.0
Knox County,Indiana,18,083,1440.0
Kosciusko County,Indiana,18,085,2828.0
LaGrange County,Indiana,18,087,1143.0
Lake County,Indiana,18,089,13631.0
LaPorte County,Indiana,18,091,6739.0
Lawrence County,Indiana,18,093,2128.0
Madison County,Indiana,18,095,5907.0
Marion County,Indiana,18,097,29516.0
Marshall County,Indiana,18,099,1727.0
Martin County,Indiana,18,101,414.0
Miami County,Indiana,18,103,1988.0
Monroe County,Indiana,18,105,2799.0
Montgomery County,Indiana,18,107,1395.0
Morgan County,Indiana,18,109,2991.0
Newton County,Indiana,18,111,592.0
Noble County,Indiana,18,113,2073.0
Ohio County,Indiana,18,115,365.0
Orange County,Indiana,18,117,1029.0
Owen County,Indiana,18,119,1294.0
Parke County,Indiana,18,121,843.0
Perry County,Indiana,18,123,1368.0
Pike County,Indiana,18,125,440.0
Porter County,Indiana,18,127,4294.0
Posey County,Indiana,18,129,686.0
Pulaski County,Indiana,18,131,529.0
Putnam County,Indiana,18,133,1936.0
Randolph County,Indiana,18,135,866.0
Ripley County,Indiana,18,137,1090.0
Rush County,Indiana,18,139,851.0
Saint Joseph County,Indiana,18,141,8842.0
Scott County,Indiana,18,143,1248.0
Shelby County,Indiana,18,145,1900.0
Spencer County,Indiana,18,147,676.0
Starke County,Indiana,18,149,1117.0
Steuben County,Indiana,18,151,1168.0
Sullivan County,Indiana,18,153,1169.0
Switzerland County,Indiana,18,155,677.0
Tippecanoe County,Indiana,18,157,4150.0
Tipton County,Indiana,18,159,512.0
Union County,Indiana,18,161,299.0
Vanderburgh County,Indiana,18,163,5851.0
Vermillion County,Indiana,18,165,684.0
Vigo County,Indiana,18,167,4337.0
Wabash County,Indiana,18,169,1389.0
Warren County,Indiana,18,171,304.0
Warrick County,Indiana,18,173,2067.0
Washington County,Indiana,18,175,1554.0
Wayne County,Indiana,18,177,2842.0
Wells County,Indiana,18,179,840.0
White County,Indiana,18,181,1008.0
Whitley County,Indiana,18,183,1365.0
Adair County,Iowa,19,001,182.0
Adams County,Iowa,19,003,94.0
Allamakee County,Iowa,19,005,309.0
Appanoose County,Iowa,19,007,469.0
Audubon County,Iowa,19,009,145.0
Benton County,Iowa,19,011,629.0
Black Hawk County,Iowa,19,013,3749.0
Boone County,Iowa,19,015,858.0
Bremer County,Iowa,19,017,533.0
Buchanan County,Iowa,19,019,634.0
Buena Vista County,Iowa,19,021,311.0
Butler County,Iowa,19,023,351.0
Calhoun County,Iowa,19,025,381.0
Carroll County,Iowa,19,027,494.0
Cass County,Iowa,19,029,353.0
Cedar County,Iowa,19,031,417.0
Cerro Gordo County,Iowa,19,033,1405.0
Cherokee County,Iowa,19,035,364.0
Chickasaw County,Iowa,19,037,375.0
Clarke County,Iowa,19,039,154.0
Clay County,Iowa,19,041,568.0
Clayton County,Iowa,19,043,451.0
Clinton County,Iowa,19,045,1628.0
Crawford County,Iowa,19,047,393.0
Dallas County,Iowa,19,049,987.0
Davis County,Iowa,19,051,276.0
Decatur County,Iowa,19,053,241.0
Delaware County,Iowa,19,055,349.0
Des Moines County,Iowa,19,057,1517.0
Dickinson County,Iowa,19,059,391.0
Dubuque County,Iowa,19,061,2244.0
Emmet County,Iowa,19,063,224.0
Fayette County,Iowa,19,065,667.0
Floyd County,Iowa,19,067,251.0
Franklin County,Iowa,19,069,221.0
Fremont County,Iowa,19,071,243.0
Greene County,Iowa,19,073,329.0
Grundy County,Iowa,19,075,211.0
Guthrie County,Iowa,19,077,277.0
Hamilton County,Iowa,19,079,368.0
Hancock County,Iowa,19,081,309.0
Hardin County,Iowa,19,083,353.0
Harrison County,Iowa,19,085,403.0
Henry County,Iowa,19,087,887.0
Howard County,Iowa,19,089,149.0
Humboldt County,Iowa,19,091,225.0
Ida County,Iowa,19,093,197.0
Iowa County,Iowa,19,095,333.0
Jackson County,Iowa,19,097,550.0
Jasper County,Iowa,19,099,1729.0
Jefferson County,Iowa,19,101,699.0
Johnson County,Iowa,19,103,1832.0
Jones County,Iowa,19,105,781.0
Keokuk County,Iowa,19,107,255.0
Kossuth County,Iowa,19,109,392.0
Lee County,Iowa,19,111,1471.0
Linn County,Iowa,19,113,5452.0
Louisa County,Iowa,19,115,407.0
Lucas County,Iowa,19,117,350.0
Lyon County,Iowa,19,119,293.0
Madison County,Iowa,19,121,334.0
Mahaska County,Iowa,19,123,774.0
Marion County,Iowa,19,125,961.0
Marshall County,Iowa,19,127,1080.0
Mills County,Iowa,19,129,434.0
Mitchell County,Iowa,19,131,287.0
Monona County,Iowa,19,133,387.0
Monroe County,Iowa,19,135,297.0
Montgomery County,Iowa,19,137,308.0
Muscatine County,Iowa,19,139,1502.0
O'Brien County,Iowa,19,141,302.0
Osceola County,Iowa,19,143,150.0
Page County,Iowa,19,145,631.0
Palo Alto County,Iowa,19,147,259.0
Plymouth County,Iowa,19,149,494.0
Pocahontas County,Iowa,19,151,152.0
Polk County,Iowa,19,153,11606.0
Pottawattamie County,Iowa,19,155,2831.0
Poweshiek County,Iowa,19,157,440.0
Ringgold County,Iowa,19,159,125.0
Sac County,Iowa,19,161,227.0
Scott County,Iowa,19,163,4972.0
Shelby County,Iowa,19,165,320.0
Sioux County,Iowa,19,167,656.0
Story County,Iowa,19,169,1099.0
Tama County,Iowa,19,171,492.0
Taylor County,Iowa,19,173,206.0
Union County,Iowa,19,175,445.0
Van Buren County,Iowa,19,177,264.0
Wapello County,Iowa,19,179,1248.0
Warren County,Iowa,19,181,1194.0
Washington County,Iowa,19,183,817.0
Wayne County,Iowa,19,185,216.0
Webster County,Iowa,19,187,1412.0
Winnebago County,Iowa,19,189,238.0
Winneshiek County,Iowa,19,191,341.0
Woodbury County,Iowa,19,193,3509.0
Worth County,Iowa,19,195,279.0
Wright County,Iowa,19,197,301.0
Allen County,Kansas,20,001,556.0
Anderson County,Kansas,20,003,348.0
Atchison County,Kansas,20,005,586.0
Barber County,Kansas,20,007,171.0
Barton County,Kansas,20,009,947.0
Bourbon County,Kansas,20,011,444.0
Brown County,Kansas,20,013,307.0
Butler County,Kansas,20,015,2135.0
Chase County,Kansas,20,017,81.0
Chautauqua County,Kansas,20,019,122.0
Cherokee County,Kansas,20,021,559.0
Cheyenne County,Kansas,20,023,61.0
Clark County,Kansas,20,025,26.0
Clay County,Kansas,20,027,185.0
Cloud County,Kansas,20,029,189.0
Coffey County,Kansas,20,031,304.0
Comanche County,Kansas,20,033,64.0
Cowley County,Kansas,20,035,1313.0
Crawford County,Kansas,20,037,951.0
Decatur County,Kansas,20,039,58.0
Dickinson County,Kansas,20,041,606.0
Doniphan County,Kansas,20,043,197.0
Douglas County,Kansas,20,045,1782.0
Edwards County,Kansas,20,047,64.0
Elk County,Kansas,20,049,142.0
Ellis County,Kansas,20,051,549.0
Ellsworth County,Kansas,20,053,309.0
Finney County,Kansas,20,055,911.0
Ford County,Kansas,20,057,730.0
Franklin County,Kansas,20,059,989.0
Geary County,Kansas,20,061,1020.0
Gove County,Kansas,20,063,64.0
Graham County,Kansas,20,065,91.0
Grant County,Kansas,20,067,248.0
Gray County,Kansas,20,069,140.0
Greeley County,Kansas,20,071,39.0
Greenwood County,Kansas,20,073,214.0
Hamilton County,Kansas,20,075,36.0
Harper County,Kansas,20,077,169.0
Harvey County,Kansas,20,079,957.0
Haskell County,Kansas,20,081,45.0
Hodgeman County,Kansas,20,083,53.0
Jackson County,Kansas,20,085,486.0
Jefferson County,Kansas,20,087,687.0
Jewell County,Kansas,20,089,79.0
Johnson County,Kansas,20,091,7340.0
Kearny County,Kansas,20,093,63.0
Kingman County,Kansas,20,095,117.0
Kiowa County,Kansas,20,097,64.0
Labette County,Kansas,20,099,883.0
Lane County,Kansas,20,101,53.0
Leavenworth County,Kansas,20,103,3365.0
Lincoln County,Kansas,20,105,80.0
Linn County,Kansas,20,107,425.0
Logan County,Kansas,20,109,58.0
Lyon County,Kansas,20,111,1052.0
McPherson County,Kansas,20,113,806.0
Marion County,Kansas,20,115,360.0
Marshall County,Kansas,20,117,321.0
Meade County,Kansas,20,119,109.0
Miami County,Kansas,20,121,938.0
Mitchell County,Kansas,20,123,148.0
Montgomery County,Kansas,20,125,1096.0
Morris County,Kansas,20,127,142.0
Morton County,Kansas,20,129,56.0
Nemaha County,Kansas,20,131,212.0
Neosho County,Kansas,20,133,541.0
Ness County,Kansas,20,135,59.0
Norton County,Kansas,20,137,249.0
Osage County,Kansas,20,139,712.0
Osborne County,Kansas,20,141,103.0
Ottawa County,Kansas,20,143,116.0
Pawnee County,Kansas,20,145,381.0
Phillips County,Kansas,20,147,140.0
Pottawatomie County,Kansas,20,149,564.0
Pratt County,Kansas,20,151,314.0
Rawlins County,Kansas,20,153,36.0
Reno County,Kansas,20,155,2382.0
Republic County,Kansas,20,157,141.0
Rice County,Kansas,20,159,219.0
Riley County,Kansas,20,161,933.0
Rooks County,Kansas,20,163,141.0
Rush County,Kansas,20,165,74.0
Russell County,Kansas,20,167,152.0
Saline County,Kansas,20,169,1928.0
Scott County,Kansas,20,171,83.0
Sedgwick County,Kansas,20,173,15368.0
Seward County,Kansas,20,175,666.0
Shawnee County,Kansas,20,177,6025.0
Sheridan County,Kansas,20,179,59.0
Sherman County,Kansas,20,181,120.0
Smith County,Kansas,20,183,86.0
Stafford County,Kansas,20,185,167.0
Stanton County,Kansas,20,187,15.0
Stevens County,Kansas,20,189,208.0
Sumner County,Kansas,20,191,711.0
Thomas County,Kansas,20,193,202.0
Trego County,Kansas,20,195,70.0
Wabaunsee County,Kansas,20,197,114.0
Wallace County,Kansas,20,199,22.0
Washington County,Kansas,20,201,106.0
Wichita County,Kansas,20,203,34.0
Wilson County,Kansas,20,205,415.0
Woodson County,Kansas,20,207,206.0
Wyandotte County,Kansas,20,209,5420.0
Adair County,Kentucky,21,001,1309.0
Allen County,Kentucky,21,003,955.0
Anderson County,Kentucky,21,005,1156.0
Ballard County,Kentucky,21,007,516.0
Barren County,Kentucky,21,009,2704.0
Bath County,Kentucky,21,011,874.0
Bell County,Kentucky,21,013,1802.0
Boone County,Kentucky,21,015,4126.0
Bourbon County,Kentucky,21,017,855.0
Boyd County,Kentucky,21,019,2469.0
Boyle County,Kentucky,21,021,1394.0
Bracken County,Kentucky,21,023,466.0
Breathitt County,Kentucky,21,025,677.0
Breckinridge County,Kentucky,21,027,1420.0
Bullitt County,Kentucky,21,029,5276.0
Butler County,Kentucky,21,031,710.0
Caldwell County,Kentucky,21,033,788.0
Calloway County,Kentucky,21,035,1433.0
Campbell County,Kentucky,21,037,3475.0
Carlisle County,Kentucky,21,039,220.0
Carroll County,Kentucky,21,041,685.0
Carter County,Kentucky,21,043,1276.0
Casey County,Kentucky,21,045,1229.0
Christian County,Kentucky,21,047,2668.0
Clark County,Kentucky,21,049,1574.0
Clay County,Kentucky,21,051,1548.0
Clinton County,Kentucky,21,053,473.0
Crittenden County,Kentucky,21,055,553.0
Cumberland County,Kentucky,21,057,301.0
Daviess County,Kentucky,21,059,4357.0
Edmonson County,Kentucky,21,061,955.0
Elliott County,Kentucky,21,063,731.0
Estill County,Kentucky,21,065,1169.0
Fayette County,Kentucky,21,067,8557.0
Fleming County,Kentucky,21,069,918.0
Floyd County,Kentucky,21,071,1741.0
Franklin County,Kentucky,21,073,2851.0
Fulton County,Kentucky,21,075,441.0
Gallatin County,Kentucky,21,077,540.0
Garrard County,Kentucky,21,079,1087.0
Grant County,Kentucky,21,081,1918.0
Graves County,Kentucky,21,083,2048.0
Grayson County,Kentucky,21,085,1761.0
Green County,Kentucky,21,087,639.0
Greenup County,Kentucky,21,089,1284.0
Hancock County,Kentucky,21,091,301.0
Hardin County,Kentucky,21,093,4382.0
Harlan County,Kentucky,21,095,1291.0
Harrison County,Kentucky,21,097,1059.0
Hart County,Kentucky,21,099,1220.0
Henderson County,Kentucky,21,101,2392.0
Henry County,Kentucky,21,103,979.0
Hickman County,Kentucky,21,105,277.0
Hopkins County,Kentucky,21,107,2438.0
Jackson County,Kentucky,21,109,1248.0
Jefferson County,Kentucky,21,111,26539.0
Jessamine County,Kentucky,21,113,2500.0
Johnson County,Kentucky,21,115,803.0
Kenton County,Kentucky,21,117,5691.0
Knott County,Kentucky,21,119,793.0
Knox County,Kentucky,21,121,1552.0
Larue County,Kentucky,21,123,747.0
Laurel County,Kentucky,21,125,3765.0
Lawrence County,Kentucky,21,127,707.0
Lee County,Kentucky,21,129,474.0
Leslie County,Kentucky,21,131,463.0
Letcher County,Kentucky,21,133,1217.0
Lewis County,Kentucky,21,135,688.0
Lincoln County,Kentucky,21,137,1670.0
Livingston County,Kentucky,21,139,417.0
Logan County,Kentucky,21,141,1680.0
Lyon County,Kentucky,21,143,562.0
McCracken County,Kentucky,21,145,2313.0
McCreary County,Kentucky,21,147,1589.0
McLean County,Kentucky,21,149,432.0
Madison County,Kentucky,21,151,3589.0
Magoffin County,Kentucky,21,153,543.0
Marion County,Kentucky,21,155,1191.0
Marshall County,Kentucky,21,157,1596.0
Martin County,Kentucky,21,159,971.0
Mason County,Kentucky,21,161,773.0
Meade County,Kentucky,21,163,1435.0
Menifee County,Kentucky,21,165,493.0
Mercer County,Kentucky,21,167,1450.0
Metcalfe County,Kentucky,21,169,642.0
Monroe County,Kentucky,21,171,400.0
Montgomery County,Kentucky,21,173,1728.0
Morgan County,Kentucky,21,175,1043.0
Muhlenberg County,Kentucky,21,177,1558.0
Nelson County,Kentucky,21,179,1884.0
Nicholas County,Kentucky,21,181,485.0
Ohio County,Kentucky,21,183,1527.0
Oldham County,Kentucky,21,185,1983.0
Owen County,Kentucky,21,187,987.0
Owsley County,Kentucky,21,189,251.0
Pendleton County,Kentucky,21,191,877.0
Perry County,Kentucky,21,193,1230.0
Pike County,Kentucky,21,195,2957.0
Powell County,Kentucky,21,197,1040.0
Pulaski County,Kentucky,21,199,4177.0
Robertson County,Kentucky,21,201,53.0
Rockcastle County,Kentucky,21,203,1203.0
Rowan County,Kentucky,21,205,1031.0
Russell County,Kentucky,21,207,1100.0
Scott County,Kentucky,21,209,2298.0
Shelby County,Kentucky,21,211,1964.0
Simpson County,Kentucky,21,213,1183.0
Spencer County,Kentucky,21,215,869.0
Taylor County,Kentucky,21,217,1557.0
Todd County,Kentucky,21,219,702.0
Trigg County,Kentucky,21,221,761.0
Trimble County,Kentucky,21,223,677.0
Union County,Kentucky,21,225,735.0
Warren County,Kentucky,21,227,4604.0
Washington County,Kentucky,21,229,982.0
Wayne County,Kentucky,21,231,1224.0
Webster County,Kentucky,21,233,787.0
Whitley County,Kentucky,21,235,1803.0
Wolfe County,Kentucky,21,237,365.0
Woodford County,Kentucky,21,239,999.0
Acadia Parish,Louisiana,22,001,2699.0
Allen Parish,Louisiana,22,003,1552.0
Ascension Parish,Louisiana,22,005,3560.0
Assumption Parish,Louisiana,22,007,1151.0
Avoyelles Parish,Louisiana,22,009,1854.0
Beauregard Parish,Louisiana,22,011,1554.0
Bienville Parish,Louisiana,22,013,470.0
Bossier Parish,Louisiana,22,015,3697.0
Caddo Parish,Louisiana,22,017,8452.0
Calcasieu Parish,Louisiana,22,019,6910.0
Caldwell Parish,Louisiana,22,021,602.0
Cameron Parish,Louisiana,22,023,256.0
Catahoula Parish,Louisiana,22,025,447.0
Claiborne Parish,Louisiana,22,027,812.0
Concordia Parish,Louisiana,22,029,1051.0
De Soto Parish,Louisiana,22,031,1275.0
East Baton Rouge Parish,Louisiana,22,033,8702.0
East Carroll Parish,Louisiana,22,035,396.0
East Feliciana Parish,Louisiana,22,037,1049.0
Evangeline Parish,Louisiana,22,039,1602.0
Franklin Parish,Louisiana,22,041,1072.0
Grant Parish,Louisiana,22,043,2037.0
Iberia Parish,Louisiana,22,045,3250.0
Iberville Parish,Louisiana,22,047,1413.0
Jackson Parish,Louisiana,22,049,879.0
Jefferson Parish,Louisiana,22,051,14513.0
Jefferson Davis Parish,Louisiana,22,053,1093.0
Lafayette Parish,Louisiana,22,055,7262.0
Lafourche Parish,Louisiana,22,057,4223.0
LaSalle Parish,Louisiana,22,059,1026.0
Lincoln Parish,Louisiana,22,061,1330.0
Livingston Parish,Louisiana,22,063,6579.0
Madison Parish,Louisiana,22,065,452.0
Morehouse Parish,Louisiana,22,067,1214.0
Natchitoches Parish,Louisiana,22,069,1179.0
Orleans Parish,Louisiana,22,071,7973.0
Ouachita Parish,Louisiana,22,073,6421.0
Plaquemines Parish,Louisiana,22,075,806.0
Pointe Coupee Parish,Louisiana,22,077,795.0
Rapides Parish,Louisiana,22,079,5546.0
Red River Parish,Louisiana,22,081,312.0
Richland Parish,Louisiana,22,083,1186.0
Sabine Parish,Louisiana,22,085,1257.0
Saint Bernard Parish,Louisiana,22,087,1830.0
Saint Charles Parish,Louisiana,22,089,1789.0
Saint Helena Parish,Louisiana,22,091,391.0
Saint James Parish,Louisiana,22,093,517.0
Saint John the Baptist Parish,Louisiana,22,095,1420.0
Saint Landry Parish,Louisiana,22,097,2540.0
Saint Martin Parish,Louisiana,22,099,2215.0
Saint Mary Parish,Louisiana,22,101,2386.0
Saint Tammany Parish,Louisiana,22,103,8923.0
Tangipahoa Parish,Louisiana,22,105,4449.0
Tensas Parish,Louisiana,22,107,118.0
Terrebonne Parish,Louisiana,22,109,5469.0
Union Parish,Louisiana,22,111,1062.0
Vermilion Parish,Louisiana,22,113,2901.0
Vernon Parish,Louisiana,22,115,1991.0
Washington Parish,Louisiana,22,117,3223.0
Webster Parish,Louisiana,22,119,1456.0
West Baton Rouge Parish,Louisiana,22,121,1066.0
West Carroll Parish,Louisiana,22,123,641.0
West Feliciana Parish,Louisiana,22,125,1143.0
Winn Parish,Louisiana,22,127,955.0
Androscoggin County,Maine,23,001,4793.0
Aroostook County,Maine,23,003,2742.0
Cumberland County,Maine,23,005,6727.0
Franklin County,Maine,23,007,1271.0
Hancock County,Maine,23,009,1554.0
Kennebec County,Maine,23,011,4732.0
Knox County,Maine,23,013,1417.0
Lincoln County,Maine,23,015,1174.0
Oxford County,Maine,23,017,3086.0
Penobscot County,Maine,23,019,5381.0
Piscataquis County,Maine,23,021,969.0
Sagadahoc County,Maine,23,023,1075.0
Somerset County,Maine,23,025,2436.0
Waldo County,Maine,23,027,1340.0
Washington County,Maine,23,029,1461.0
York County,Maine,23,031,7162.0
Allegany County,Maryland,24,001,3369.0
Anne Arundel County,Maryland,24,003,12793.0
Baltimore County,Maryland,24,005,19423.0
Calvert County,Maryland,24,009,2231.0
Caroline County,Maryland,24,011,681.0
Carroll County,Maryland,24,013,3158.0
Cecil County,Maryland,24,015,3165.0
Charles County,Maryland,24,017,3110.0
Dorchester County,Maryland,24,019,1292.0
Frederick County,Maryland,24,021,4026.0
Garrett County,Maryland,24,023,893.0
Harford County,Maryland,24,025,6287.0
Howard County,Maryland,24,027,2962.0
Kent County,Maryland,24,029,397.0
Queen Anne's County,Maryland,24,035,1319.0
Saint Mary's County,Maryland,24,037,2903.0
Somerset County,Maryland,24,039,1448.0
Talbot County,Maryland,24,041,847.0
Washington County,Maryland,24,043,5474.0
Wicomico County,Maryland,24,045,2352.0
Worcester County,Maryland,24,047,1325.0
Baltimore City,Maryland,24,510,20747.0
Montgomery County,Maryland,24,031,9750.0
Prince George's County,Maryland,24,033,17602.0
Barnstable County,Massachusetts,25,001,3807.0
Berkshire County,Massachusetts,25,003,3094.0
Bristol County,Massachusetts,25,005,16286.0
Dukes County,Massachusetts,25,007,153.0
Essex County,Massachusetts,25,009,13962.0
Franklin County,Massachusetts,25,011,2165.0
Hampden County,Massachusetts,25,013,13323.0
Hampshire County,Massachusetts,25,015,2824.0
Middlesex County,Massachusetts,25,017,22046.0
Nantucket County,Massachusetts,25,019,75.0
Norfolk County,Massachusetts,25,021,9658.0
Plymouth County,Massachusetts,25,023,9388.0
Suffolk County,Massachusetts,25,025,15545.0
Worcester County,Massachusetts,25,027,19121.0
Alcona County,Michigan,26,001,494.0
Alger County,Michigan,26,003,890.0
Allegan County,Michigan,26,005,3734.0
Alpena County,Michigan,26,007,1001.0
Antrim County,Michigan,26,009,572.0
Arenac County,Michigan,26,011,532.0
Baraga County,Michigan,26,013,701.0
Barry County,Michigan,26,015,2017.0
Bay County,Michigan,26,017,2967.0
Benzie County,Michigan,26,019,497.0
Berrien County,Michigan,26,021,4840.0
Branch County,Michigan,26,023,2295.0
Calhoun County,Michigan,26,025,5210.0
Cass County,Michigan,26,027,1968.0
Charlevoix County,Michigan,26,029,632.0
Cheboygan County,Michigan,26,031,668.0
Chippewa County,Michigan,26,033,2498.0
Clare County,Michigan,26,035,1225.0
Clinton County,Michigan,26,037,1376.0
Crawford County,Michigan,26,039,559.0
Delta County,Michigan,26,041,817.0
Dickinson County,Michigan,26,043,469.0
Eaton County,Michigan,26,045,2808.0
Emmet County,Michigan,26,047,559.0
Genesee County,Michigan,26,049,12071.0
Gladwin County,Michigan,26,051,856.0
Gogebic County,Michigan,26,053,783.0
Grand Traverse County,Michigan,26,055,2122.0
Gratiot County,Michigan,26,057,2312.0
Hillsdale County,Michigan,26,059,1415.0
Houghton County,Michigan,26,061,885.0
Huron County,Michigan,26,063,683.0
Ingham County,Michigan,26,065,6226.0
Ionia County,Michigan,26,067,3110.0
Iosco County,Michigan,26,069,1018.0
Iron County,Michigan,26,071,359.0
Isabella County,Michigan,26,073,1416.0
Jackson County,Michigan,26,075,6244.0
Kalamazoo County,Michigan,26,077,4978.0
Kalkaska County,Michigan,26,079,642.0
Kent County,Michigan,26,081,13898.0
Keweenaw County,Michigan,26,083,56.0
Lake County,Michigan,26,085,710.0
Lapeer County,Michigan,26,087,3146.0
Leelanau County,Michigan,26,089,335.0
Lenawee County,Michigan,26,091,3491.0
Livingston County,Michigan,26,093,3668.0
Luce County,Michigan,26,095,590.0
Mackinac County,Michigan,26,097,384.0
Macomb County,Michigan,26,099,18780.0
Manistee County,Michigan,26,101,1149.0
Marquette County,Michigan,26,103,1646.0
Mason County,Michigan,26,105,656.0
Mecosta County,Michigan,26,107,1073.0
Menominee County,Michigan,26,109,535.0
Midland County,Michigan,26,111,1579.0
Missaukee County,Michigan,26,113,619.0
Monroe County,Michigan,26,115,5176.0
Montcalm County,Michigan,26,117,2766.0
Montmorency County,Michigan,26,119,483.0
Muskegon County,Michigan,26,121,8520.0
Newaygo County,Michigan,26,123,2022.0
Oakland County,Michigan,26,125,18291.0
Oceana County,Michigan,26,127,907.0
Ogemaw County,Michigan,26,129,805.0
Ontonagon County,Michigan,26,131,124.0
Osceola County,Michigan,26,133,928.0
Oscoda County,Michigan,26,135,405.0
Otsego County,Michigan,26,137,564.0
Ottawa County,Michigan,26,139,6569.0
Presque Isle County,Michigan,26,141,366.0
Roscommon County,Michigan,26,143,985.0
Saginaw County,Michigan,26,145,5927.0
Saint Clair County,Michigan,26,147,4922.0
Saint Joseph County,Michigan,26,149,2349.0
Sanilac County,Michigan,26,151,1215.0
Schoolcraft County,Michigan,26,153,437.0
Shiawassee County,Michigan,26,155,2038.0
Tuscola County,Michigan,26,157,1736.0
Van Buren County,Michigan,26,159,2996.0
Washtenaw County,Michigan,26,161,5353.0
Wayne County,Michigan,26,163,57799.0
Wexford County,Michigan,26,165,1154.0
Aitkin County,Minnesota,27,001,717.0
Anoka County,Minnesota,27,003,9188.0
Becker County,Minnesota,27,005,979.0
Beltrami County,Minnesota,27,007,1336.0
Benton County,Minnesota,27,009,893.0
Big Stone County,Minnesota,27,011,125.0
Blue Earth County,Minnesota,27,013,1232.0
Brown County,Minnesota,27,015,523.0
Carlton County,Minnesota,27,017,1362.0
Carver County,Minnesota,27,019,977.0
Cass County,Minnesota,27,021,936.0
Chippewa County,Minnesota,27,023,298.0
Chisago County,Minnesota,27,025,1710.0
Clay County,Minnesota,27,027,936.0
Clearwater County,Minnesota,27,029,304.0
Cook County,Minnesota,27,031,130.0
Cottonwood County,Minnesota,27,033,265.0
Crow Wing County,Minnesota,27,035,1843.0
Dakota County,Minnesota,27,037,6725.0
Dodge County,Minnesota,27,039,461.0
Douglas County,Minnesota,27,041,594.0
Faribault County,Minnesota,27,043,265.0
Fillmore County,Minnesota,27,045,410.0
Freeborn County,Minnesota,27,047,950.0
Goodhue County,Minnesota,27,049,1144.0
Grant County,Minnesota,27,051,118.0
Hennepin County,Minnesota,27,053,19452.0
Houston County,Minnesota,27,055,441.0
Hubbard County,Minnesota,27,057,573.0
Isanti County,Minnesota,27,059,1131.0
Itasca County,Minnesota,27,061,1498.0
Jackson County,Minnesota,27,063,121.0
Kanabec County,Minnesota,27,065,611.0
Kandiyohi County,Minnesota,27,067,752.0
Kittson County,Minnesota,27,069,113.0
Koochiching County,Minnesota,27,071,424.0
Lac qui Parle County,Minnesota,27,073,203.0
Lake County,Minnesota,27,075,275.0
Lake of the Woods County,Minnesota,27,077,99.0
Le Sueur County,Minnesota,27,079,659.0
Lincoln County,Minnesota,27,081,118.0
Lyon County,Minnesota,27,083,457.0
McLeod County,Minnesota,27,085,722.0
Mahnomen County,Minnesota,27,087,237.0
Marshall County,Minnesota,27,089,252.0
Martin County,Minnesota,27,091,490.0
Meeker County,Minnesota,27,093,469.0
Mille Lacs County,Minnesota,27,095,997.0
Morrison County,Minnesota,27,097,922.0
Mower County,Minnesota,27,099,987.0
Murray County,Minnesota,27,101,145.0
Nicollet County,Minnesota,27,103,473.0
Nobles County,Minnesota,27,105,345.0
Norman County,Minnesota,27,107,204.0
Olmsted County,Minnesota,27,109,2762.0
Otter Tail County,Minnesota,27,111,1264.0
Pennington County,Minnesota,27,113,466.0
Pine County,Minnesota,27,115,1562.0
Pipestone County,Minnesota,27,117,217.0
Polk County,Minnesota,27,119,826.0
Pope County,Minnesota,27,121,171.0
Ramsey County,Minnesota,27,123,11488.0
Red Lake County,Minnesota,27,125,127.0
Redwood County,Minnesota,27,127,254.0
Renville County,Minnesota,27,129,379.0
Rice County,Minnesota,27,131,1885.0
Rock County,Minnesota,27,133,179.0
Roseau County,Minnesota,27,135,359.0
Saint Louis County,Minnesota,27,137,5743.0
Scott County,Minnesota,27,139,2781.0
Sherburne County,Minnesota,27,141,2285.0
Sibley County,Minnesota,27,143,334.0
Stearns County,Minnesota,27,145,2051.0
Steele County,Minnesota,27,147,813.0
Stevens County,Minnesota,27,149,193.0
Swift County,Minnesota,27,151,205.0
Todd County,Minnesota,27,153,561.0
Traverse County,Minnesota,27,155,66.0
Wabasha County,Minnesota,27,157,520.0
Wadena County,Minnesota,27,159,436.0
Waseca County,Minnesota,27,161,796.0
Washington County,Minnesota,27,163,4475.0
Watonwan County,Minnesota,27,165,269.0
Wilkin County,Minnesota,27,167,268.0
Winona County,Minnesota,27,169,1115.0
Wright County,Minnesota,27,171,2778.0
Yellow Medicine County,Minnesota,27,173,266.0
Adams County,Mississippi,28,001,1530.0
Alcorn County,Mississippi,28,003,1617.0
Amite County,Mississippi,28,005,589.0
Attala County,Mississippi,28,007,808.0
