County,State,State_FIPS,County_FIPS,high_school_grads
Pope County,Minnesota,27,121,2483.0
Ramsey County,Minnesota,27,123,65865.0
Red Lake County,Minnesota,27,125,1039.0
Redwood County,Minnesota,27,127,3627.0
Renville County,Minnesota,27,129,3471.0
Rice County,Minnesota,27,131,10960.0
Rock County,Minnesota,27,133,2241.0
Roseau County,Minnesota,27,135,3450.0
Saint Louis County,Minnesota,27,137,33779.0
Scott County,Minnesota,27,139,18077.0
Sherburne County,Minnesota,27,141,13718.0
Sibley County,Minnesota,27,143,3773.0
Stearns County,Minnesota,27,145,26031.0
Steele County,Minnesota,27,147,7930.0
Stevens County,Minnesota,27,149,1372.0
Swift County,Minnesota,27,151,2162.0
Todd County,Minnesota,27,153,5522.0
Traverse County,Minnesota,27,155,816.0
Wabasha County,Minnesota,27,157,5064.0
Wadena County,Minnesota,27,159,3119.0
Waseca County,Minnesota,27,161,4099.0
Washington County,Minnesota,27,163,31126.0
Watonwan County,Minnesota,27,165,2786.0
Wilkin County,Minnesota,27,167,1179.0
Winona County,Minnesota,27,169,7980.0
Wright County,Minnesota,27,171,21296.0
Yellow Medicine County,Minnesota,27,173,2276.0
Adams County,Mississippi,28,001,6023.0
Alcorn County,Mississippi,28,003,7030.0
Amite County,Mississippi,28,005,3106.0
Attala County,Mississippi,28,007,3058.0
Benton County,Mississippi,28,009,1452.0
Bolivar County,Mississippi,28,011,4335.0
Calhoun County,Mississippi,28,013,2801.0
Carroll County,Mississippi,28,015,1788.0
Chickasaw County,Mississippi,28,017,3405.0
Choctaw County,Mississippi,28,019,1631.0
Claiborne County,Mississippi,28,021,1324.0
Clarke County,Mississippi,28,023,3370.0
Clay County,Mississippi,28,025,3482.0
Coahoma County,Mississippi,28,027,3091.0
Copiah County,Mississippi,28,029,4646.0
Covington County,Mississippi,28,031,3567.0
DeSoto County,Mississippi,28,033,25616.0
Forrest County,Mississippi,28,035,10663.0
Franklin County,Mississippi,28,037,1517.0
George County,Mississippi,28,039,4428.0
Greene County,Mississippi,28,041,2485.0
Grenada County,Mississippi,28,043,2982.0
Hancock County,Mississippi,28,045,6920.0
Harrison County,Mississippi,28,047,29502.0
Hinds County,Mississippi,28,049,31771.0
Holmes County,Mississippi,28,051,3872.0
Humphreys County,Mississippi,28,053,1268.0
Issaquena County,Mississippi,28,055,237.0
Itawamba County,Mississippi,28,057,3569.0
Jackson County,Mississippi,28,059,23268.0
Jasper County,Mississippi,28,061,3536.0
Jefferson County,Mississippi,28,063,1425.0
Jefferson Davis County,Mississippi,28,065,2487.0
Jones County,Mississippi,28,067,10528.0
Kemper County,Mississippi,28,069,1752.0
Lafayette County,Mississippi,28,071,5020.0
Lamar County,Mississippi,28,073,7438.0
Lauderdale County,Mississippi,28,075,13209.0
Lawrence County,Mississippi,28,077,2442.0
Leake County,Mississippi,28,079,4450.0
Lee County,Mississippi,28,081,11889.0
Leflore County,Mississippi,28,083,5496.0
Lincoln County,Mississippi,28,085,7163.0
Lowndes County,Mississippi,28,087,9615.0
Madison County,Mississippi,28,089,9495.0
Marion County,Mississippi,28,091,5317.0
Marshall County,Mississippi,28,093,7797.0
Monroe County,Mississippi,28,095,6645.0
Montgomery County,Mississippi,28,097,1901.0
Neshoba County,Mississippi,28,099,4958.0
Newton County,Mississippi,28,101,3432.0
Noxubee County,Mississippi,28,103,2069.0
Oktibbeha County,Mississippi,28,105,4227.0
Panola County,Mississippi,28,107,6754.0
Pearl River County,Mississippi,28,109,8408.0
Perry County,Mississippi,28,111,2517.0
Pike County,Mississippi,28,113,6688.0
Pontotoc County,Mississippi,28,115,5422.0
Prentiss County,Mississippi,28,117,4156.0
Quitman County,Mississippi,28,119,1227.0
Rankin County,Mississippi,28,121,21389.0
Scott County,Mississippi,28,123,5182.0
Sharkey County,Mississippi,28,125,660.0
Simpson County,Mississippi,28,127,5523.0
Smith County,Mississippi,28,129,3729.0
Stone County,Mississippi,28,131,3271.0
Sunflower County,Mississippi,28,133,3541.0
Tallahatchie County,Mississippi,28,135,2315.0
Tate County,Mississippi,28,137,4393.0
Tippah County,Mississippi,28,139,3684.0
Tishomingo County,Mississippi,28,141,4184.0
Tunica County,Mississippi,28,143,1700.0
Union County,Mississippi,28,145,4510.0
Walthall County,Mississippi,28,147,3586.0
Warren County,Mississippi,28,149,8468.0
Washington County,Mississippi,28,151,6997.0
Wayne County,Mississippi,28,153,4315.0
Webster County,Mississippi,28,155,1840.0
Wilkinson County,Mississippi,28,157,2162.0
Winston County,Mississippi,28,159,3535.0
Yalobusha County,Mississippi,28,161,2501.0
Yazoo County,Mississippi,28,163,4933.0
Adair County,Missouri,29,001,4258.0
Andrew County,Missouri,29,003,3900.0
Atchison County,Missouri,29,005,1443.0
Audrain County,Missouri,29,007,6734.0
Barry County,Missouri,29,009,9211.0
Barton County,Missouri,29,011,3114.0
Bates County,Missouri,29,013,4523.0
Benton County,Missouri,29,015,5259.0
Bollinger County,Missouri,29,017,3376.0
Boone County,Missouri,29,019,17126.0
Buchanan County,Missouri,29,021,17822.0
Butler County,Missouri,29,023,8452.0
Caldwell County,Missouri,29,025,2406.0
Callaway County,Missouri,29,027,8891.0
Camden County,Missouri,29,029,10256.0
Cape Girardeau County,Missouri,29,031,13699.0
Carroll County,Missouri,29,033,2524.0
Carter County,Missouri,29,035,1088.0
Cass County,Missouri,29,037,20748.0
Cedar County,Missouri,29,039,3185.0
Chariton County,Missouri,29,041,2418.0
Christian County,Missouri,29,043,14811.0
Clark County,Missouri,29,045,1847.0
Clay County,Missouri,29,047,39471.0
Clinton County,Missouri,29,049,4725.0
Cole County,Missouri,29,051,13506.0
Cooper County,Missouri,29,053,4033.0
Crawford County,Missouri,29,055,5496.0
Dade County,Missouri,29,057,2153.0
Dallas County,Missouri,29,059,3949.0
Daviess County,Missouri,29,061,2006.0
DeKalb County,Missouri,29,063,3018.0
Dent County,Missouri,29,065,3696.0
Douglas County,Missouri,29,067,3626.0
Dunklin County,Missouri,29,069,6490.0
Franklin County,Missouri,29,071,19969.0
Gasconade County,Missouri,29,073,3947.0
Gentry County,Missouri,29,075,1774.0
Greene County,Missouri,29,077,44342.0
Grundy County,Missouri,29,079,2268.0
Harrison County,Missouri,29,081,2559.0
Henry County,Missouri,29,083,5424.0
Hickory County,Missouri,29,085,2739.0
Holt County,Missouri,29,087,1310.0
Howard County,Missouri,29,089,2226.0
Howell County,Missouri,29,091,8852.0
Iron County,Missouri,29,093,2532.0
Jackson County,Missouri,29,095,116842.0
Jasper County,Missouri,29,097,22711.0
Jefferson County,Missouri,29,099,41366.0
Johnson County,Missouri,29,101,8706.0
Knox County,Missouri,29,103,1080.0
Laclede County,Missouri,29,105,7866.0
Lafayette County,Missouri,29,107,8374.0
Lawrence County,Missouri,29,109,8501.0
Lewis County,Missouri,29,111,2834.0
Lincoln County,Missouri,29,113,12948.0
Linn County,Missouri,29,115,3647.0
Livingston County,Missouri,29,117,3740.0
McDonald County,Missouri,29,119,4191.0
Macon County,Missouri,29,121,4131.0
Madison County,Missouri,29,123,2719.0
Maries County,Missouri,29,125,2317.0
Marion County,Missouri,29,127,6319.0
Mercer County,Missouri,29,129,1104.0
Miller County,Missouri,29,131,6204.0
Mississippi County,Missouri,29,133,2985.0
Moniteau County,Missouri,29,135,3793.0
Monroe County,Missouri,29,137,2581.0
Montgomery County,Missouri,29,139,3034.0
Morgan County,Missouri,29,141,4907.0
New Madrid County,Missouri,29,143,4343.0
Newton County,Missouri,29,145,11267.0
Nodaway County,Missouri,29,147,4447.0
Oregon County,Missouri,29,149,2850.0
Osage County,Missouri,29,151,3739.0
Ozark County,Missouri,29,153,2626.0
Pemiscot County,Missouri,29,155,3598.0
Perry County,Missouri,29,157,5160.0
Pettis County,Missouri,29,159,7859.0
Phelps County,Missouri,29,161,8096.0
Pike County,Missouri,29,163,4504.0
Platte County,Missouri,29,165,12267.0
Polk County,Missouri,29,167,6333.0
Pulaski County,Missouri,29,169,7498.0
Putnam County,Missouri,29,171,1247.0
Ralls County,Missouri,29,173,3098.0
Randolph County,Missouri,29,175,5097.0
Ray County,Missouri,29,177,6435.0
Reynolds County,Missouri,29,179,1718.0
Ripley County,Missouri,29,181,3207.0
Saint Charles County,Missouri,29,183,56643.0
Saint Clair County,Missouri,29,185,2707.0
Sainte Genevieve County,Missouri,29,186,4784.0
Saint Francois County,Missouri,29,187,12907.0
Saint Louis County,Missouri,29,189,128152.0
Saline County,Missouri,29,195,5113.0
Schuyler County,Missouri,29,197,1083.0
Scotland County,Missouri,29,199,1170.0
Scott County,Missouri,29,201,9557.0
Shannon County,Missouri,29,203,1964.0
Shelby County,Missouri,29,205,1859.0
Stoddard County,Missouri,29,207,6651.0
Stone County,Missouri,29,209,7970.0
Sullivan County,Missouri,29,211,1939.0
Taney County,Missouri,29,213,10864.0
Texas County,Missouri,29,215,6188.0
Vernon County,Missouri,29,217,4865.0
Warren County,Missouri,29,219,7026.0
Washington County,Missouri,29,221,5521.0
Wayne County,Missouri,29,223,2859.0
Webster County,Missouri,29,225,7754.0
Worth County,Missouri,29,227,598.0
Wright County,Missouri,29,229,4494.0
Saint Louis City,Missouri,29,510,40891.0
Beaverhead County,Montana,30,001,1645.0
Big Horn County,Montana,30,003,2214.0
Blaine County,Montana,30,005,995.0
Broadwater County,Montana,30,007,1398.0
Carbon County,Montana,30,009,1967.0
Carter County,Montana,30,011,311.0
Cascade County,Montana,30,013,14706.0
Chouteau County,Montana,30,015,1112.0
Custer County,Montana,30,017,2111.0
Daniels County,Montana,30,019,396.0
Dawson County,Montana,30,021,2023.0
Deer Lodge County,Montana,30,023,2225.0
Fallon County,Montana,30,025,651.0
Fergus County,Montana,30,027,2297.0
Flathead County,Montana,30,029,16897.0
Gallatin County,Montana,30,031,10397.0
Garfield County,Montana,30,033,323.0
Glacier County,Montana,30,035,2554.0
Granite County,Montana,30,039,719.0
Hill County,Montana,30,041,2367.0
Jefferson County,Montana,30,043,1899.0
Judith Basin County,Montana,30,045,512.0
Lake County,Montana,30,047,4805.0
Lewis and Clark County,Montana,30,049,9347.0
Liberty County,Montana,30,051,369.0
Lincoln County,Montana,30,053,4093.0
McCone County,Montana,30,055,494.0
Madison County,Montana,30,057,1889.0
Meagher County,Montana,30,059,534.0
Mineral County,Montana,30,061,1065.0
Missoula County,Montana,30,063,13568.0
Musselshell County,Montana,30,065,1173.0
Phillips County,Montana,30,071,1071.0
Pondera County,Montana,30,073,1321.0
Powder River County,Montana,30,075,356.0
Powell County,Montana,30,077,1345.0
Prairie County,Montana,30,079,369.0
Ravalli County,Montana,30,081,7945.0
Richland County,Montana,30,083,2451.0
Roosevelt County,Montana,30,085,1998.0
Rosebud County,Montana,30,087,1647.0
Sanders County,Montana,30,089,3106.0
Sheridan County,Montana,30,091,782.0
Silver Bow County,Montana,30,093,6368.0
Stillwater County,Montana,30,095,2106.0
Sweet Grass County,Montana,30,097,890.0
Teton County,Montana,30,099,1194.0
Toole County,Montana,30,101,1029.0
Valley County,Montana,30,105,1686.0
Wheatland County,Montana,30,107,415.0
Wibaux County,Montana,30,109,294.0
Yellowstone County,Montana,30,111,27783.0
Park County,Montana,30,067,3278.0
Adams County,Nebraska,31,001,5727.0
Antelope County,Nebraska,31,003,1368.0
Boone County,Nebraska,31,011,1366.0
Box Butte County,Nebraska,31,013,2200.0
Boyd County,Nebraska,31,015,566.0
Brown County,Nebraska,31,017,813.0
Buffalo County,Nebraska,31,019,6672.0
Burt County,Nebraska,31,021,1538.0
Butler County,Nebraska,31,023,1947.0
Cass County,Nebraska,31,025,5025.0
Cedar County,Nebraska,31,027,2090.0
Chase County,Nebraska,31,029,774.0
Cherry County,Nebraska,31,031,1300.0
Cheyenne County,Nebraska,31,033,1605.0
Clay County,Nebraska,31,035,1340.0
Colfax County,Nebraska,31,037,1802.0
Cuming County,Nebraska,31,039,2140.0
Custer County,Nebraska,31,041,2294.0
Dakota County,Nebraska,31,043,3960.0
Dawes County,Nebraska,31,045,1308.0
Dawson County,Nebraska,31,047,4146.0
Deuel County,Nebraska,31,049,392.0
Dixon County,Nebraska,31,051,1298.0
Dodge County,Nebraska,31,053,7609.0
Douglas County,Nebraska,31,055,64982.0
Dundy County,Nebraska,31,057,371.0
Fillmore County,Nebraska,31,059,1401.0
Franklin County,Nebraska,31,061,771.0
Frontier County,Nebraska,31,063,532.0
Furnas County,Nebraska,31,065,979.0
Gage County,Nebraska,31,067,4725.0
Garden County,Nebraska,31,069,396.0
Garfield County,Nebraska,31,071,477.0
Gosper County,Nebraska,31,073,446.0
Greeley County,Nebraska,31,077,632.0
Hall County,Nebraska,31,079,10912.0
Hamilton County,Nebraska,31,081,1774.0
Harlan County,Nebraska,31,083,784.0
Hitchcock County,Nebraska,31,087,696.0
Holt County,Nebraska,31,089,2321.0
Howard County,Nebraska,31,093,1699.0
Jefferson County,Nebraska,31,095,1803.0
Johnson County,Nebraska,31,097,1102.0
Kearney County,Nebraska,31,099,1314.0
Keith County,Nebraska,31,101,1827.0
Kimball County,Nebraska,31,105,775.0
Knox County,Nebraska,31,107,1927.0
Lancaster County,Nebraska,31,109,34683.0
Lincoln County,Nebraska,31,111,6427.0
Madison County,Nebraska,31,119,5971.0
Merrick County,Nebraska,31,121,1696.0
Morrill County,Nebraska,31,123,927.0
Nance County,Nebraska,31,125,874.0
Nemaha County,Nebraska,31,127,1355.0
Nuckolls County,Nebraska,31,129,1229.0
Otoe County,Nebraska,31,131,3627.0
Pawnee County,Nebraska,31,133,790.0
Perkins County,Nebraska,31,135,543.0
Phelps County,Nebraska,31,137,1883.0
Pierce County,Nebraska,31,139,1604.0
Platte County,Nebraska,31,141,6002.0
Polk County,Nebraska,31,143,1093.0
Red Willow County,Nebraska,31,145,2304.0
Richardson County,Nebraska,31,147,1922.0
Rock County,Nebraska,31,149,411.0
Saline County,Nebraska,31,151,2438.0
Sarpy County,Nebraska,31,153,20992.0
Saunders County,Nebraska,31,155,4118.0
Scotts Bluff County,Nebraska,31,157,6139.0
Seward County,Nebraska,31,159,2778.0
Sheridan County,Nebraska,31,161,1056.0
Sherman County,Nebraska,31,163,824.0
Sioux County,Nebraska,31,165,281.0
Stanton County,Nebraska,31,167,1230.0
Thayer County,Nebraska,31,169,1234.0
Thurston County,Nebraska,31,173,1084.0
Valley County,Nebraska,31,175,1169.0
Washington County,Nebraska,31,177,3631.0
Wayne County,Nebraska,31,179,1046.0
Webster County,Nebraska,31,181,844.0
York County,Nebraska,31,185,2538.0
Churchill County,Nevada,32,001,4387.0
Clark County,Nevada,32,003,348537.0
Douglas County,Nevada,32,005,7517.0
Elko County,Nevada,32,007,7711.0
Eureka County,Nevada,32,011,408.0
Humboldt County,Nevada,32,013,3127.0
Lander County,Nevada,32,015,1056.0
Lincoln County,Nevada,32,017,937.0
Lyon County,Nevada,32,019,9329.0
Mineral County,Nevada,32,021,815.0
Nye County,Nevada,32,023,9910.0
Pershing County,Nevada,32,027,1327.0
Storey County,Nevada,32,029,818.0
Washoe County,Nevada,32,031,59144.0
White Pine County,Nevada,32,033,2026.0
Carson City,Nevada,32,510,8818.0
Belknap County,New Hampshire,33,001,11619.0
Carroll County,New Hampshire,33,003,9760.0
Cheshire County,New Hampshire,33,005,15183.0
Coos County,New Hampshire,33,007,8035.0
Grafton County,New Hampshire,33,009,15044.0
Hillsborough County,New Hampshire,33,011,65376.0
Merrimack County,New Hampshire,33,013,23645.0
Rockingham County,New Hampshire,33,015,48845.0
Strafford County,New Hampshire,33,017,18797.0
Sullivan County,New Hampshire,33,019,9439.0
Atlantic County,New Jersey,34,001,55907.0
Bergen County,New Jersey,34,003,146086.0
Burlington County,New Jersey,34,005,81039.0
Camden County,New Jersey,34,007,96328.0
Cape May County,New Jersey,34,009,21498.0
Cumberland County,New Jersey,34,011,34216.0
Essex County,New Jersey,34,013,136588.0
Gloucester County,New Jersey,34,015,61612.0
Hudson County,New Jersey,34,017,113034.0
Hunterdon County,New Jersey,34,019,18515.0
Mercer County,New Jersey,34,021,55665.0
Middlesex County,New Jersey,34,023,132214.0
Monmouth County,New Jersey,34,025,100494.0
Morris County,New Jersey,34,027,69425.0
Ocean County,New Jersey,34,029,128740.0
Passaic County,New Jersey,34,031,105100.0
Salem County,New Jersey,34,033,15288.0
Somerset County,New Jersey,34,035,44557.0
Sussex County,New Jersey,34,037,28689.0
Union County,New Jersey,34,039,101790.0
Warren County,New Jersey,34,041,22150.0
Bernalillo County,New Mexico,35,001,88365.0
Catron County,New Mexico,35,003,926.0
Chaves County,New Mexico,35,005,8443.0
Colfax County,New Mexico,35,007,2548.0
Curry County,New Mexico,35,009,6593.0
De Baca County,New Mexico,35,011,476.0
Dona Ana County,New Mexico,35,013,23067.0
Eddy County,New Mexico,35,015,10589.0
Grant County,New Mexico,35,017,4466.0
Guadalupe County,New Mexico,35,019,1024.0
Hidalgo County,New Mexico,35,023,797.0
Lea County,New Mexico,35,025,10162.0
Lincoln County,New Mexico,35,027,3561.0
Los Alamos County,New Mexico,35,028,1220.0
Luna County,New Mexico,35,029,3950.0
McKinley County,New Mexico,35,031,13139.0
Mora County,New Mexico,35,033,1136.0
Otero County,New Mexico,35,035,9586.0
Quay County,New Mexico,35,037,1777.0
Rio Arriba County,New Mexico,35,039,7497.0
Roosevelt County,New Mexico,35,041,2336.0
Sandoval County,New Mexico,35,043,19950.0
San Juan County,New Mexico,35,045,20113.0
San Miguel County,New Mexico,35,047,4734.0
Santa Fe County,New Mexico,35,049,19751.0
Sierra County,New Mexico,35,051,2299.0
Socorro County,New Mexico,35,053,2683.0
Taos County,New Mexico,35,055,5692.0
Torrance County,New Mexico,35,057,2863.0
Union County,New Mexico,35,059,826.0
Cibola County,New Mexico,35,006,5165.0
Valencia County,New Mexico,35,061,13005.0
Albany County,New York,36,001,45252.0
Allegany County,New York,36,003,9588.0
Bronx County,New York,36,005,204038.0
Broome County,New York,36,007,34159.0
Cattaraugus County,New York,36,009,17841.0
Cayuga County,New York,36,011,14814.0
Chautauqua County,New York,36,013,27219.0
Chemung County,New York,36,015,17426.0
Chenango County,New York,36,017,11369.0
Clinton County,New York,36,019,15441.0
Columbia County,New York,36,021,12123.0
Cortland County,New York,36,023,8756.0
Delaware County,New York,36,025,10544.0
Dutchess County,New York,36,027,44309.0
Erie County,New York,36,029,152991.0
Essex County,New York,36,031,8222.0
Franklin County,New York,36,033,9777.0
Fulton County,New York,36,035,11655.0
Genesee County,New York,36,037,12803.0
Greene County,New York,36,039,10864.0
Hamilton County,New York,36,041,969.0
Herkimer County,New York,36,043,13065.0
Jefferson County,New York,36,045,20815.0
Kings County,New York,36,047,384987.0
Lewis County,New York,36,049,7422.0
Livingston County,New York,36,051,11864.0
Madison County,New York,36,053,13962.0
Monroe County,New York,36,055,103862.0
Montgomery County,New York,36,057,10880.0
Nassau County,New York,36,059,202639.0
New York County,New York,36,061,129410.0
Niagara County,New York,36,063,43974.0
Oneida County,New York,36,065,44795.0
Onondaga County,New York,36,067,68367.0
Ontario County,New York,36,069,18035.0
Orange County,New York,36,071,60555.0
Orleans County,New York,36,073,9618.0
Oswego County,New York,36,075,24864.0
Otsego County,New York,36,077,11044.0
Putnam County,New York,36,079,16821.0
Queens County,New York,36,081,382013.0
Rensselaer County,New York,36,083,26919.0
Richmond County,New York,36,085,88248.0
Rockland County,New York,36,087,40545.0
Saint Lawrence County,New York,36,089,21024.0
Saratoga County,New York,36,091,34891.0
Schenectady County,New York,36,093,26341.0
Schoharie County,New York,36,095,7316.0
Schuyler County,New York,36,097,4385.0
Seneca County,New York,36,099,6861.0
Steuben County,New York,36,101,21422.0
Suffolk County,New York,36,103,268102.0
Sullivan County,New York,36,105,14557.0
Tioga County,New York,36,107,10277.0
Tompkins County,New York,36,109,9766.0
Ulster County,New York,36,111,32819.0
Warren County,New York,36,113,13054.0
Washington County,New York,36,115,14558.0
Wayne County,New York,36,117,19405.0
Westchester County,New York,36,119,116370.0
Wyoming County,New York,36,121,9971.0
Yates County,New York,36,123,4623.0
Alamance County,North Carolina,37,001,22796.0
Alexander County,North Carolina,37,003,8036.0
Alleghany County,North Carolina,37,005,2204.0
Anson County,North Carolina,37,007,6347.0
Ashe County,North Carolina,37,009,5479.0
Avery County,North Carolina,37,011,2875.0
Beaufort County,North Carolina,37,013,9611.0
Bertie County,North Carolina,37,015,4848.0
Bladen County,North Carolina,37,017,6432.0
Brunswick County,North Carolina,37,019,20985.0
Buncombe County,North Carolina,37,021,36581.0
Burke County,North Carolina,37,023,14644.0
Cabarrus County,North Carolina,37,025,28713.0
Caldwell County,North Carolina,37,027,14741.0
Camden County,North Carolina,37,029,1449.0
Carteret County,North Carolina,37,031,11023.0
Caswell County,North Carolina,37,033,4559.0
Catawba County,North Carolina,37,035,26821.0
Chatham County,North Carolina,37,037,8981.0
Cherokee County,North Carolina,37,039,5955.0
Chowan County,North Carolina,37,041,2833.0
Clay County,North Carolina,37,043,2251.0
Cleveland County,North Carolina,37,045,19765.0
Columbus County,North Carolina,37,047,10476.0
Craven County,North Carolina,37,049,15007.0
Cumberland County,North Carolina,37,051,43479.0
Currituck County,North Carolina,37,053,4051.0
Dare County,North Carolina,37,055,5309.0
Davidson County,North Carolina,37,057,30940.0
Davie County,North Carolina,37,059,7979.0
Duplin County,North Carolina,37,061,10385.0
Durham County,North Carolina,37,063,28224.0
Edgecombe County,North Carolina,37,065,10957.0
Forsyth County,North Carolina,37,067,51781.0
Franklin County,North Carolina,37,069,10898.0
Gaston County,North Carolina,37,071,34272.0
Gates County,North Carolina,37,073,2572.0
Graham County,North Carolina,37,075,1756.0
Granville County,North Carolina,37,077,10084.0
Greene County,North Carolina,37,079,3776.0
Guilford County,North Carolina,37,081,72442.0
Halifax County,North Carolina,37,083,11283.0
Harnett County,North Carolina,37,085,20741.0
Haywood County,North Carolina,37,087,10081.0
Henderson County,North Carolina,37,089,17455.0
Hertford County,North Carolina,37,091,4477.0
Hoke County,North Carolina,37,093,7838.0
Hyde County,North Carolina,37,095,1313.0
Iredell County,North Carolina,37,097,27629.0
Jackson County,North Carolina,37,099,5459.0
Johnston County,North Carolina,37,101,30023.0
Jones County,North Carolina,37,103,1763.0
Lee County,North Carolina,37,105,8567.0
Lenoir County,North Carolina,37,107,10218.0
Lincoln County,North Carolina,37,109,14229.0
McDowell County,North Carolina,37,111,8755.0
Macon County,North Carolina,37,113,6107.0
Madison County,North Carolina,37,115,3735.0
Martin County,North Carolina,37,117,5048.0
Mecklenburg County,North Carolina,37,119,107459.0
Mitchell County,North Carolina,37,121,3043.0
Montgomery County,North Carolina,37,123,4712.0
Moore County,North Carolina,37,125,13706.0
Nash County,North Carolina,37,127,18348.0
New Hanover County,North Carolina,37,129,27235.0
Northampton County,North Carolina,37,131,4850.0
Onslow County,North Carolina,37,133,24710.0
Orange County,North Carolina,37,135,10710.0
Pamlico County,North Carolina,37,137,2548.0
Pasquotank County,North Carolina,37,139,6379.0
Pender County,North Carolina,37,141,9576.0
Perquimans County,North Carolina,37,143,2968.0
Person County,North Carolina,37,145,8584.0
Pitt County,North Carolina,37,147,21864.0
Polk County,North Carolina,37,149,3154.0
Randolph County,North Carolina,37,151,26822.0
Richmond County,North Carolina,37,153,8838.0
Robeson County,North Carolina,37,155,26198.0
Rockingham County,North Carolina,37,157,19173.0
Rowan County,North Carolina,37,159,25618.0
Rutherford County,North Carolina,37,161,12165.0
Sampson County,North Carolina,37,163,11805.0
Scotland County,North Carolina,37,165,6695.0
Stanly County,North Carolina,37,167,11704.0
Stokes County,North Carolina,37,169,10843.0
Surry County,North Carolina,37,171,12413.0
Swain County,North Carolina,37,173,2469.0
Transylvania County,North Carolina,37,175,5848.0
Tyrrell County,North Carolina,37,177,981.0
Union County,North Carolina,37,179,29622.0
Vance County,North Carolina,37,181,9165.0
Wake County,North Carolina,37,183,90568.0
Warren County,North Carolina,37,185,4329.0
Washington County,North Carolina,37,187,2697.0
Watauga County,North Carolina,37,189,5056.0
Wayne County,North Carolina,37,191,20240.0
Wilkes County,North Carolina,37,193,13455.0
Wilson County,North Carolina,37,195,15502.0
Yadkin County,North Carolina,37,197,7653.0
Yancey County,North Carolina,37,199,3603.0
Adams County,North Dakota,38,001,548.0
Barnes County,North Dakota,38,003,2173.0
Benson County,North Dakota,38,005,1048.0
Bottineau County,North Dakota,38,009,1300.0
Bowman County,North Dakota,38,011,673.0
Burke County,North Dakota,38,013,396.0
Burleigh County,North Dakota,38,015,12251.0
Cass County,North Dakota,38,017,18335.0
Cavalier County,North Dakota,38,019,764.0
Dickey County,North Dakota,38,021,881.0
Divide County,North Dakota,38,023,584.0
Dunn County,North Dakota,38,025,789.0
Eddy County,North Dakota,38,027,443.0
Emmons County,North Dakota,38,029,836.0
Foster County,North Dakota,38,031,614.0
Golden Valley County,North Dakota,38,033,288.0
Grand Forks County,North Dakota,38,035,8653.0
Grant County,North Dakota,38,037,614.0
Griggs County,North Dakota,38,039,539.0
Hettinger County,North Dakota,38,041,638.0
Kidder County,North Dakota,38,043,579.0
LaMoure County,North Dakota,38,045,793.0
Logan County,North Dakota,38,047,555.0
McHenry County,North Dakota,38,049,1277.0
McIntosh County,North Dakota,38,051,611.0
McKenzie County,North Dakota,38,053,1752.0
McLean County,North Dakota,38,055,2180.0
Mercer County,North Dakota,38,057,1601.0
Morton County,North Dakota,38,059,5492.0
Mountrail County,North Dakota,38,061,1535.0
Nelson County,North Dakota,38,063,696.0
Oliver County,North Dakota,38,065,348.0
Pembina County,North Dakota,38,067,1603.0
Pierce County,North Dakota,38,069,959.0
Ramsey County,North Dakota,38,071,2237.0
Ransom County,North Dakota,38,073,1277.0
Renville County,North Dakota,38,075,485.0
Richland County,North Dakota,38,077,2741.0
Rolette County,North Dakota,38,079,1430.0
Sargent County,North Dakota,38,081,776.0
Sheridan County,North Dakota,38,083,360.0
Sioux County,North Dakota,38,085,583.0
Stark County,North Dakota,38,089,5036.0
Steele County,North Dakota,38,091,409.0
Stutsman County,North Dakota,38,093,4251.0
Towner County,North Dakota,38,095,471.0
Traill County,North Dakota,38,097,1287.0
Walsh County,North Dakota,38,099,2425.0
Ward County,North Dakota,38,101,10988.0
Wells County,North Dakota,38,103,912.0
Williams County,North Dakota,38,105,4868.0
Adams County,Ohio,39,001,7826.0
Allen County,Ohio,39,003,23453.0
Ashland County,Ohio,39,005,13489.0
Ashtabula County,Ohio,39,007,26671.0
Athens County,Ohio,39,009,10668.0
Auglaize County,Ohio,39,011,12777.0
Belmont County,Ohio,39,013,19556.0
Brown County,Ohio,39,015,12519.0
Butler County,Ohio,39,017,69727.0
Carroll County,Ohio,39,019,8616.0
Champaign County,Ohio,39,021,10633.0
Clark County,Ohio,39,023,29159.0
Clermont County,Ohio,39,025,39140.0
Clinton County,Ohio,39,027,10460.0
Columbiana County,Ohio,39,029,30011.0
Coshocton County,Ohio,39,031,11293.0
Crawford County,Ohio,39,033,11959.0
Cuyahoga County,Ohio,39,035,214680.0
Darke County,Ohio,39,037,15560.0
Defiance County,Ohio,39,039,10274.0
Delaware County,Ohio,39,041,22995.0
Erie County,Ohio,39,043,18690.0
Fairfield County,Ohio,39,045,30989.0
Fayette County,Ohio,39,047,8712.0
Franklin County,Ohio,39,049,177935.0
Fulton County,Ohio,39,051,11051.0
Gallia County,Ohio,39,053,7452.0
Geauga County,Ohio,39,055,15824.0
Greene County,Ohio,39,057,24253.0
Guernsey County,Ohio,39,059,10459.0
Hamilton County,Ohio,39,061,127860.0
Hancock County,Ohio,39,063,16881.0
Hardin County,Ohio,39,065,8553.0
Harrison County,Ohio,39,067,4953.0
Henry County,Ohio,39,069,7902.0
Highland County,Ohio,39,071,10709.0
Hocking County,Ohio,39,073,8048.0
Holmes County,Ohio,39,075,7964.0
