County,State,State_FIPS,County_FIPS,less_than_9th_grade_percentage
Leake County,Mississippi,28,079,8.3
Lee County,Mississippi,28,081,4.5
Leflore County,Mississippi,28,083,8.5
Lincoln County,Mississippi,28,085,4.4
Lowndes County,Mississippi,28,087,4.5
Madison County,Mississippi,28,089,2.6
Marion County,Mississippi,28,091,5.4
Marshall County,Mississippi,28,093,4.3
Monroe County,Mississippi,28,095,6.9
Montgomery County,Mississippi,28,097,5.2
Neshoba County,Mississippi,28,099,6.1
Newton County,Mississippi,28,101,4.2
Noxubee County,Mississippi,28,103,11.5
Oktibbeha County,Mississippi,28,105,2.6
Panola County,Mississippi,28,107,6.9
Pearl River County,Mississippi,28,109,4.9
Perry County,Mississippi,28,111,5.9
Pike County,Mississippi,28,113,5.1
Pontotoc County,Mississippi,28,115,9.5
Prentiss County,Mississippi,28,117,6.6
Quitman County,Mississippi,28,119,11.1
Rankin County,Mississippi,28,121,3.0
Scott County,Mississippi,28,123,9.5
Sharkey County,Mississippi,28,125,8.6
Simpson County,Mississippi,28,127,5.9
Smith County,Mississippi,28,129,5.6
Stone County,Mississippi,28,131,4.9
Sunflower County,Mississippi,28,133,8.1
Tallahatchie County,Mississippi,28,135,7.9
Tate County,Mississippi,28,137,5.3
Tippah County,Mississippi,28,139,7.8
Tishomingo County,Mississippi,28,141,7.9
Tunica County,Mississippi,28,143,4.5
Union County,Mississippi,28,145,6.2
Walthall County,Mississippi,28,147,6.9
Warren County,Mississippi,28,149,4.0
Washington County,Mississippi,28,151,8.4
Wayne County,Mississippi,28,153,8.1
Webster County,Mississippi,28,155,3.7
Wilkinson County,Mississippi,28,157,8.4
Winston County,Mississippi,28,159,6.8
Yalobusha County,Mississippi,28,161,5.8
Yazoo County,Mississippi,28,163,7.6
Adair County,Missouri,29,001,3.4
Andrew County,Missouri,29,003,3.2
Atchison County,Missouri,29,005,2.6
Audrain County,Missouri,29,007,4.2
Barry County,Missouri,29,009,5.4
Barton County,Missouri,29,011,5.0
Bates County,Missouri,29,013,3.5
Benton County,Missouri,29,015,5.6
Bollinger County,Missouri,29,017,6.6
Boone County,Missouri,29,019,1.9
Buchanan County,Missouri,29,021,4.2
Butler County,Missouri,29,023,5.2
Caldwell County,Missouri,29,025,2.8
Callaway County,Missouri,29,027,3.8
Camden County,Missouri,29,029,2.3
Cape Girardeau County,Missouri,29,031,2.9
Carroll County,Missouri,29,033,4.1
Carter County,Missouri,29,035,2.8
Cass County,Missouri,29,037,2.4
Cedar County,Missouri,29,039,4.0
Chariton County,Missouri,29,041,2.2
Christian County,Missouri,29,043,2.0
Clark County,Missouri,29,045,3.9
Clay County,Missouri,29,047,2.1
Clinton County,Missouri,29,049,1.4
Cole County,Missouri,29,051,2.4
Cooper County,Missouri,29,053,3.0
Crawford County,Missouri,29,055,7.7
Dade County,Missouri,29,057,4.2
Dallas County,Missouri,29,059,8.1
Daviess County,Missouri,29,061,7.5
DeKalb County,Missouri,29,063,2.7
Dent County,Missouri,29,065,6.4
Douglas County,Missouri,29,067,4.7
Dunklin County,Missouri,29,069,9.6
Franklin County,Missouri,29,071,3.5
Gasconade County,Missouri,29,073,4.4
Gentry County,Missouri,29,075,4.8
Greene County,Missouri,29,077,2.6
Grundy County,Missouri,29,079,6.8
Harrison County,Missouri,29,081,5.7
Henry County,Missouri,29,083,3.2
Hickory County,Missouri,29,085,3.8
Holt County,Missouri,29,087,2.3
Howard County,Missouri,29,089,3.8
Howell County,Missouri,29,091,4.0
Iron County,Missouri,29,093,6.2
Jackson County,Missouri,29,095,3.0
Jasper County,Missouri,29,097,4.4
Jefferson County,Missouri,29,099,2.5
Johnson County,Missouri,29,101,2.5
Knox County,Missouri,29,103,7.1
Laclede County,Missouri,29,105,4.2
Lafayette County,Missouri,29,107,3.2
Lawrence County,Missouri,29,109,4.3
Lewis County,Missouri,29,111,4.0
Lincoln County,Missouri,29,113,2.2
Linn County,Missouri,29,115,3.2
Livingston County,Missouri,29,117,3.8
McDonald County,Missouri,29,119,9.2
Macon County,Missouri,29,121,4.2
Madison County,Missouri,29,123,4.8
Maries County,Missouri,29,125,5.5
Marion County,Missouri,29,127,3.4
Mercer County,Missouri,29,129,3.8
Miller County,Missouri,29,131,3.6
Mississippi County,Missouri,29,133,9.5
Moniteau County,Missouri,29,135,7.0
Monroe County,Missouri,29,137,4.1
Montgomery County,Missouri,29,139,4.4
Morgan County,Missouri,29,141,11.0
New Madrid County,Missouri,29,143,5.5
Newton County,Missouri,29,145,4.4
Nodaway County,Missouri,29,147,3.1
Oregon County,Missouri,29,149,7.1
Osage County,Missouri,29,151,4.2
Ozark County,Missouri,29,153,4.4
Pemiscot County,Missouri,29,155,10.0
Perry County,Missouri,29,157,4.4
Pettis County,Missouri,29,159,5.1
Phelps County,Missouri,29,161,4.5
Pike County,Missouri,29,163,4.7
Platte County,Missouri,29,165,1.3
Polk County,Missouri,29,167,3.1
Pulaski County,Missouri,29,169,2.3
Putnam County,Missouri,29,171,3.7
Ralls County,Missouri,29,173,4.3
Randolph County,Missouri,29,175,4.4
Ray County,Missouri,29,177,3.1
Reynolds County,Missouri,29,179,5.5
Ripley County,Missouri,29,181,6.2
Saint Charles County,Missouri,29,183,1.4
Saint Clair County,Missouri,29,185,4.1
Sainte Genevieve County,Missouri,29,186,3.3
Saint Francois County,Missouri,29,187,4.6
Saint Louis County,Missouri,29,189,1.9
Saline County,Missouri,29,195,7.3
Schuyler County,Missouri,29,197,4.4
Scotland County,Missouri,29,199,14.9
Scott County,Missouri,29,201,5.4
Shannon County,Missouri,29,203,6.8
Shelby County,Missouri,29,205,3.2
Stoddard County,Missouri,29,207,6.8
Stone County,Missouri,29,209,2.2
Sullivan County,Missouri,29,211,7.2
Taney County,Missouri,29,213,2.5
Texas County,Missouri,29,215,4.3
Vernon County,Missouri,29,217,4.3
Warren County,Missouri,29,219,2.6
Washington County,Missouri,29,221,6.4
Wayne County,Missouri,29,223,7.4
Webster County,Missouri,29,225,5.4
Worth County,Missouri,29,227,4.1
Wright County,Missouri,29,229,8.4
Saint Louis City,Missouri,29,510,3.2
Beaverhead County,Montana,30,001,1.3
Big Horn County,Montana,30,003,1.8
Blaine County,Montana,30,005,3.4
Broadwater County,Montana,30,007,2.6
Carbon County,Montana,30,009,2.3
Carter County,Montana,30,011,1.5
Cascade County,Montana,30,013,2.3
Chouteau County,Montana,30,015,1.4
Custer County,Montana,30,017,3.4
Daniels County,Montana,30,019,0.9
Dawson County,Montana,30,021,1.1
Deer Lodge County,Montana,30,023,2.5
Fallon County,Montana,30,025,2.2
Fergus County,Montana,30,027,1.6
Flathead County,Montana,30,029,1.2
Gallatin County,Montana,30,031,1.1
Garfield County,Montana,30,033,1.4
Glacier County,Montana,30,035,1.7
Granite County,Montana,30,039,2.5
Hill County,Montana,30,041,3.5
Jefferson County,Montana,30,043,1.2
Judith Basin County,Montana,30,045,1.5
Lake County,Montana,30,047,2.1
Lewis and Clark County,Montana,30,049,1.2
Liberty County,Montana,30,051,23.5
Lincoln County,Montana,30,053,4.4
McCone County,Montana,30,055,2.8
Madison County,Montana,30,057,1.3
Meagher County,Montana,30,059,0.9
Mineral County,Montana,30,061,3.4
Missoula County,Montana,30,063,1.3
Musselshell County,Montana,30,065,2.5
Phillips County,Montana,30,071,3.1
Pondera County,Montana,30,073,3.8
Powder River County,Montana,30,075,1.6
Powell County,Montana,30,077,2.7
Prairie County,Montana,30,079,6.3
Ravalli County,Montana,30,081,1.9
Richland County,Montana,30,083,3.1
Roosevelt County,Montana,30,085,3.1
Rosebud County,Montana,30,087,3.2
Sanders County,Montana,30,089,3.2
Sheridan County,Montana,30,091,3.6
Silver Bow County,Montana,30,093,2.1
Stillwater County,Montana,30,095,1.8
Sweet Grass County,Montana,30,097,0.8
Teton County,Montana,30,099,3.1
Toole County,Montana,30,101,4.2
Valley County,Montana,30,105,0.9
Wheatland County,Montana,30,107,11.6
Wibaux County,Montana,30,109,5.4
Yellowstone County,Montana,30,111,1.7
Park County,Montana,30,067,1.6
Adams County,Nebraska,31,001,4.6
Antelope County,Nebraska,31,003,2.0
Boone County,Nebraska,31,011,1.6
Box Butte County,Nebraska,31,013,4.9
Boyd County,Nebraska,31,015,1.4
Brown County,Nebraska,31,017,0.7
Buffalo County,Nebraska,31,019,2.7
Burt County,Nebraska,31,021,2.3
Butler County,Nebraska,31,023,2.5
Cass County,Nebraska,31,025,1.2
Cedar County,Nebraska,31,027,3.2
Chase County,Nebraska,31,029,4.5
Cherry County,Nebraska,31,031,1.4
Cheyenne County,Nebraska,31,033,2.6
Clay County,Nebraska,31,035,4.1
Colfax County,Nebraska,31,037,19.8
Cuming County,Nebraska,31,039,6.1
Custer County,Nebraska,31,041,2.4
Dakota County,Nebraska,31,043,14.4
Dawes County,Nebraska,31,045,1.0
Dawson County,Nebraska,31,047,14.0
Deuel County,Nebraska,31,049,5.1
Dixon County,Nebraska,31,051,3.7
Dodge County,Nebraska,31,053,4.6
Douglas County,Nebraska,31,055,4.5
Dundy County,Nebraska,31,057,3.8
Fillmore County,Nebraska,31,059,3.0
Franklin County,Nebraska,31,061,2.4
Frontier County,Nebraska,31,063,0.6
Furnas County,Nebraska,31,065,3.3
Gage County,Nebraska,31,067,3.8
Garden County,Nebraska,31,069,1.2
Garfield County,Nebraska,31,071,1.4
Gosper County,Nebraska,31,073,0.9
Greeley County,Nebraska,31,077,4.0
Hall County,Nebraska,31,079,6.8
Hamilton County,Nebraska,31,081,0.6
Harlan County,Nebraska,31,083,1.4
Hitchcock County,Nebraska,31,087,1.3
Holt County,Nebraska,31,089,2.6
Howard County,Nebraska,31,093,2.8
Jefferson County,Nebraska,31,095,3.0
Johnson County,Nebraska,31,097,5.7
Kearney County,Nebraska,31,099,1.5
Keith County,Nebraska,31,101,1.8
Kimball County,Nebraska,31,105,3.7
Knox County,Nebraska,31,107,3.0
Lancaster County,Nebraska,31,109,2.8
Lincoln County,Nebraska,31,111,2.8
Madison County,Nebraska,31,119,5.2
Merrick County,Nebraska,31,121,2.2
Morrill County,Nebraska,31,123,4.1
Nance County,Nebraska,31,125,2.4
Nemaha County,Nebraska,31,127,2.5
Nuckolls County,Nebraska,31,129,2.4
Otoe County,Nebraska,31,131,2.5
Pawnee County,Nebraska,31,133,6.5
Perkins County,Nebraska,31,135,5.0
Phelps County,Nebraska,31,137,1.2
Pierce County,Nebraska,31,139,2.5
Platte County,Nebraska,31,141,5.3
Polk County,Nebraska,31,143,2.0
Red Willow County,Nebraska,31,145,1.7
Richardson County,Nebraska,31,147,1.5
Rock County,Nebraska,31,149,2.2
Saline County,Nebraska,31,151,11.5
Sarpy County,Nebraska,31,153,1.7
Saunders County,Nebraska,31,155,2.2
Scotts Bluff County,Nebraska,31,157,5.5
Seward County,Nebraska,31,159,2.4
Sheridan County,Nebraska,31,161,3.1
Sherman County,Nebraska,31,163,3.2
Sioux County,Nebraska,31,165,4.4
Stanton County,Nebraska,31,167,2.9
Thayer County,Nebraska,31,169,2.4
Thurston County,Nebraska,31,173,2.6
Valley County,Nebraska,31,175,3.4
Washington County,Nebraska,31,177,1.4
Wayne County,Nebraska,31,179,0.7
Webster County,Nebraska,31,181,1.5
York County,Nebraska,31,185,1.6
Churchill County,Nevada,32,001,3.7
Clark County,Nevada,32,003,5.9
Douglas County,Nevada,32,005,2.1
Elko County,Nevada,32,007,5.8
Eureka County,Nevada,32,011,1.8
Humboldt County,Nevada,32,013,7.8
Lander County,Nevada,32,015,5.1
Lincoln County,Nevada,32,017,2.7
Lyon County,Nevada,32,019,4.2
Mineral County,Nevada,32,021,2.2
Nye County,Nevada,32,023,3.8
Pershing County,Nevada,32,027,5.5
Storey County,Nevada,32,029,0.6
Washoe County,Nevada,32,031,4.6
White Pine County,Nevada,32,033,3.5
Carson City,Nevada,32,510,4.4
Belknap County,New Hampshire,33,001,1.5
Carroll County,New Hampshire,33,003,1.2
Cheshire County,New Hampshire,33,005,2.2
Coos County,New Hampshire,33,007,4.2
Grafton County,New Hampshire,33,009,2.2
Hillsborough County,New Hampshire,33,011,2.7
Merrimack County,New Hampshire,33,013,2.2
Rockingham County,New Hampshire,33,015,1.4
Strafford County,New Hampshire,33,017,2.0
Sullivan County,New Hampshire,33,019,2.0
Atlantic County,New Jersey,34,001,5.2
Bergen County,New Jersey,34,003,3.8
Burlington County,New Jersey,34,005,2.1
Camden County,New Jersey,34,007,4.5
Cape May County,New Jersey,34,009,2.6
Cumberland County,New Jersey,34,011,8.4
Essex County,New Jersey,34,013,7.0
Gloucester County,New Jersey,34,015,2.4
Hudson County,New Jersey,34,017,9.1
Hunterdon County,New Jersey,34,019,1.9
Mercer County,New Jersey,34,021,5.0
Middlesex County,New Jersey,34,023,5.0
Monmouth County,New Jersey,34,025,2.7
Morris County,New Jersey,34,027,2.7
Ocean County,New Jersey,34,029,2.7
Passaic County,New Jersey,34,031,9.0
Salem County,New Jersey,34,033,3.9
Somerset County,New Jersey,34,035,2.7
Sussex County,New Jersey,34,037,1.5
Union County,New Jersey,34,039,7.8
Warren County,New Jersey,34,041,3.5
Bernalillo County,New Mexico,35,001,4.3
Catron County,New Mexico,35,003,3.0
Chaves County,New Mexico,35,005,11.5
Colfax County,New Mexico,35,007,3.7
Curry County,New Mexico,35,009,7.7
De Baca County,New Mexico,35,011,2.2
Dona Ana County,New Mexico,35,013,11.6
Eddy County,New Mexico,35,015,5.4
Grant County,New Mexico,35,017,5.0
Guadalupe County,New Mexico,35,019,4.4
Hidalgo County,New Mexico,35,023,7.9
Lea County,New Mexico,35,025,11.9
Lincoln County,New Mexico,35,027,3.9
Los Alamos County,New Mexico,35,028,0.9
Luna County,New Mexico,35,029,15.3
McKinley County,New Mexico,35,031,8.4
Mora County,New Mexico,35,033,5.4
Otero County,New Mexico,35,035,7.2
Quay County,New Mexico,35,037,4.0
Rio Arriba County,New Mexico,35,039,4.8
Roosevelt County,New Mexico,35,041,9.0
Sandoval County,New Mexico,35,043,3.1
San Juan County,New Mexico,35,045,5.2
San Miguel County,New Mexico,35,047,6.6
Santa Fe County,New Mexico,35,049,5.2
Sierra County,New Mexico,35,051,5.3
Socorro County,New Mexico,35,053,6.2
Taos County,New Mexico,35,055,3.3
Torrance County,New Mexico,35,057,4.7
Union County,New Mexico,35,059,6.7
Cibola County,New Mexico,35,006,5.0
Valencia County,New Mexico,35,061,5.3
Albany County,New York,36,001,2.6
Allegany County,New York,36,003,3.1
Bronx County,New York,36,005,13.4
Broome County,New York,36,007,2.7
Cattaraugus County,New York,36,009,3.7
Cayuga County,New York,36,011,3.4
Chautauqua County,New York,36,013,3.4
Chemung County,New York,36,015,2.9
Chenango County,New York,36,017,3.0
Clinton County,New York,36,019,4.1
Columbia County,New York,36,021,3.4
Cortland County,New York,36,023,2.6
Delaware County,New York,36,025,2.7
Dutchess County,New York,36,027,3.1
Erie County,New York,36,029,2.7
Essex County,New York,36,031,2.5
Franklin County,New York,36,033,4.3
Fulton County,New York,36,035,2.8
Genesee County,New York,36,037,1.8
Greene County,New York,36,039,3.9
Hamilton County,New York,36,041,3.5
Herkimer County,New York,36,043,3.3
Jefferson County,New York,36,045,2.5
Kings County,New York,36,047,8.8
Lewis County,New York,36,049,2.7
Livingston County,New York,36,051,2.3
Madison County,New York,36,053,2.3
Monroe County,New York,36,055,3.2
Montgomery County,New York,36,057,4.8
Nassau County,New York,36,059,4.7
New York County,New York,36,061,6.9
Niagara County,New York,36,063,2.4
Oneida County,New York,36,065,4.4
Onondaga County,New York,36,067,2.8
Ontario County,New York,36,069,1.8
Orange County,New York,36,071,3.6
Orleans County,New York,36,073,3.2
Oswego County,New York,36,075,3.2
Otsego County,New York,36,077,2.4
Putnam County,New York,36,079,3.4
Queens County,New York,36,081,10.1
Rensselaer County,New York,36,083,2.6
Richmond County,New York,36,085,4.9
Rockland County,New York,36,087,5.5
Saint Lawrence County,New York,36,089,3.6
Saratoga County,New York,36,091,1.6
Schenectady County,New York,36,093,3.4
Schoharie County,New York,36,095,3.1
Schuyler County,New York,36,097,2.5
Seneca County,New York,36,099,5.4
Steuben County,New York,36,101,3.0
Suffolk County,New York,36,103,4.4
Sullivan County,New York,36,105,4.9
Tioga County,New York,36,107,1.7
Tompkins County,New York,36,109,1.6
Ulster County,New York,36,111,3.3
Warren County,New York,36,113,2.5
Washington County,New York,36,115,4.4
Wayne County,New York,36,117,3.5
Westchester County,New York,36,119,6.2
Wyoming County,New York,36,121,2.9
Yates County,New York,36,123,9.4
Alamance County,North Carolina,37,001,5.4
Alexander County,North Carolina,37,003,4.8
Alleghany County,North Carolina,37,005,7.5
Anson County,North Carolina,37,007,4.7
Ashe County,North Carolina,37,009,4.5
Avery County,North Carolina,37,011,5.8
Beaufort County,North Carolina,37,013,4.7
Bertie County,North Carolina,37,015,6.3
Bladen County,North Carolina,37,017,5.5
Brunswick County,North Carolina,37,019,2.1
Buncombe County,North Carolina,37,021,3.0
Burke County,North Carolina,37,023,7.1
Cabarrus County,North Carolina,37,025,3.7
Caldwell County,North Carolina,37,027,6.6
Camden County,North Carolina,37,029,6.1
Carteret County,North Carolina,37,031,2.5
Caswell County,North Carolina,37,033,7.2
Catawba County,North Carolina,37,035,4.8
Chatham County,North Carolina,37,037,5.4
Cherokee County,North Carolina,37,039,4.3
Chowan County,North Carolina,37,041,4.8
Clay County,North Carolina,37,043,3.9
Cleveland County,North Carolina,37,045,4.8
Columbus County,North Carolina,37,047,5.7
Craven County,North Carolina,37,049,4.2
Cumberland County,North Carolina,37,051,2.8
Currituck County,North Carolina,37,053,2.5
Dare County,North Carolina,37,055,2.2
Davidson County,North Carolina,37,057,5.1
Davie County,North Carolina,37,059,4.2
Duplin County,North Carolina,37,061,11.4
Durham County,North Carolina,37,063,5.5
Edgecombe County,North Carolina,37,065,6.9
Forsyth County,North Carolina,37,067,4.4
Franklin County,North Carolina,37,069,5.3
Gaston County,North Carolina,37,071,4.7
Gates County,North Carolina,37,073,3.4
Graham County,North Carolina,37,075,6.3
Granville County,North Carolina,37,077,6.5
Greene County,North Carolina,37,079,10.1
Guilford County,North Carolina,37,081,3.9
Halifax County,North Carolina,37,083,7.2
Harnett County,North Carolina,37,085,4.2
Haywood County,North Carolina,37,087,2.7
Henderson County,North Carolina,37,089,3.2
Hertford County,North Carolina,37,091,6.5
Hoke County,North Carolina,37,093,4.9
Hyde County,North Carolina,37,095,3.6
Iredell County,North Carolina,37,097,4.0
Jackson County,North Carolina,37,099,3.7
Johnston County,North Carolina,37,101,5.2
Jones County,North Carolina,37,103,6.2
Lee County,North Carolina,37,105,7.0
Lenoir County,North Carolina,37,107,7.3
Lincoln County,North Carolina,37,109,3.3
McDowell County,North Carolina,37,111,4.7
Macon County,North Carolina,37,113,4.1
Madison County,North Carolina,37,115,4.9
Martin County,North Carolina,37,117,5.8
Mecklenburg County,North Carolina,37,119,4.7
Mitchell County,North Carolina,37,121,6.4
Montgomery County,North Carolina,37,123,7.0
Moore County,North Carolina,37,125,3.3
Nash County,North Carolina,37,127,4.6
New Hanover County,North Carolina,37,129,1.9
Northampton County,North Carolina,37,131,6.5
Onslow County,North Carolina,37,133,2.4
Orange County,North Carolina,37,135,3.4
Pamlico County,North Carolina,37,137,3.3
Pasquotank County,North Carolina,37,139,4.8
Pender County,North Carolina,37,141,3.9
Perquimans County,North Carolina,37,143,5.1
Person County,North Carolina,37,145,3.9
Pitt County,North Carolina,37,147,3.2
Polk County,North Carolina,37,149,3.9
Randolph County,North Carolina,37,151,6.6
Richmond County,North Carolina,37,153,7.3
Robeson County,North Carolina,37,155,7.9
Rockingham County,North Carolina,37,157,5.5
Rowan County,North Carolina,37,159,5.0
Rutherford County,North Carolina,37,161,4.4
Sampson County,North Carolina,37,163,8.9
Scotland County,North Carolina,37,165,5.0
Stanly County,North Carolina,37,167,4.3
Stokes County,North Carolina,37,169,4.6
Surry County,North Carolina,37,171,8.5
Swain County,North Carolina,37,173,7.5
Transylvania County,North Carolina,37,175,3.8
Tyrrell County,North Carolina,37,177,5.4
Union County,North Carolina,37,179,3.9
Vance County,North Carolina,37,181,5.7
Wake County,North Carolina,37,183,3.1
Warren County,North Carolina,37,185,5.5
Washington County,North Carolina,37,187,8.8
Watauga County,North Carolina,37,189,3.3
Wayne County,North Carolina,37,191,6.9
Wilkes County,North Carolina,37,193,6.9
Wilson County,North Carolina,37,195,7.2
Yadkin County,North Carolina,37,197,6.4
Yancey County,North Carolina,37,199,5.3
Adams County,North Dakota,38,001,1.6
Barnes County,North Dakota,38,003,2.8
Benson County,North Dakota,38,005,3.7
Bottineau County,North Dakota,38,009,3.5
Bowman County,North Dakota,38,011,3.4
Burke County,North Dakota,38,013,2.4
Burleigh County,North Dakota,38,015,2.7
Cass County,North Dakota,38,017,2.3
Cavalier County,North Dakota,38,019,4.7
Dickey County,North Dakota,38,021,3.9
Divide County,North Dakota,38,023,3.6
Dunn County,North Dakota,38,025,4.5
Eddy County,North Dakota,38,027,4.2
Emmons County,North Dakota,38,029,7.3
Foster County,North Dakota,38,031,2.0
Golden Valley County,North Dakota,38,033,2.9
Grand Forks County,North Dakota,38,035,2.0
Grant County,North Dakota,38,037,5.8
Griggs County,North Dakota,38,039,6.6
Hettinger County,North Dakota,38,041,6.4
Kidder County,North Dakota,38,043,4.9
LaMoure County,North Dakota,38,045,8.3
Logan County,North Dakota,38,047,9.9
McHenry County,North Dakota,38,049,4.0
McIntosh County,North Dakota,38,051,12.3
McKenzie County,North Dakota,38,053,1.8
McLean County,North Dakota,38,055,3.5
Mercer County,North Dakota,38,057,4.4
Morton County,North Dakota,38,059,3.8
Mountrail County,North Dakota,38,061,3.3
Nelson County,North Dakota,38,063,2.3
Oliver County,North Dakota,38,065,4.0
Pembina County,North Dakota,38,067,4.8
Pierce County,North Dakota,38,069,2.7
Ramsey County,North Dakota,38,071,1.8
Ransom County,North Dakota,38,073,3.1
Renville County,North Dakota,38,075,1.7
Richland County,North Dakota,38,077,4.1
Rolette County,North Dakota,38,079,3.8
Sargent County,North Dakota,38,081,3.8
Sheridan County,North Dakota,38,083,5.0
Sioux County,North Dakota,38,085,4.0
Stark County,North Dakota,38,089,3.4
Steele County,North Dakota,38,091,1.3
Stutsman County,North Dakota,38,093,3.4
Towner County,North Dakota,38,095,2.4
Traill County,North Dakota,38,097,3.0
Walsh County,North Dakota,38,099,6.5
Ward County,North Dakota,38,101,2.6
Wells County,North Dakota,38,103,8.0
Williams County,North Dakota,38,105,2.7
Adams County,Ohio,39,001,7.2
Allen County,Ohio,39,003,2.1
Ashland County,Ohio,39,005,3.9
Ashtabula County,Ohio,39,007,4.8
Athens County,Ohio,39,009,2.4
Auglaize County,Ohio,39,011,1.4
Belmont County,Ohio,39,013,2.4
Brown County,Ohio,39,015,3.2
Butler County,Ohio,39,017,2.6
Carroll County,Ohio,39,019,3.3
Champaign County,Ohio,39,021,2.4
Clark County,Ohio,39,023,2.6
Clermont County,Ohio,39,025,2.8
Clinton County,Ohio,39,027,2.9
Columbiana County,Ohio,39,029,2.9
Coshocton County,Ohio,39,031,6.2
Crawford County,Ohio,39,033,2.6
Cuyahoga County,Ohio,39,035,2.9
Darke County,Ohio,39,037,2.0
Defiance County,Ohio,39,039,2.5
Delaware County,Ohio,39,041,0.8
Erie County,Ohio,39,043,2.0
Fairfield County,Ohio,39,045,2.0
Fayette County,Ohio,39,047,3.5
Franklin County,Ohio,39,049,2.9
Fulton County,Ohio,39,051,2.2
Gallia County,Ohio,39,053,4.9
Geauga County,Ohio,39,055,6.4
Greene County,Ohio,39,057,2.0
Guernsey County,Ohio,39,059,3.1
Hamilton County,Ohio,39,061,2.4
Hancock County,Ohio,39,063,1.3
Hardin County,Ohio,39,065,3.6
Harrison County,Ohio,39,067,4.4
Henry County,Ohio,39,069,1.8
Highland County,Ohio,39,071,4.6
Hocking County,Ohio,39,073,2.6
Holmes County,Ohio,39,075,36.1
Huron County,Ohio,39,077,3.5
Jackson County,Ohio,39,079,6.4
Jefferson County,Ohio,39,081,2.3
Knox County,Ohio,39,083,4.0
Lake County,Ohio,39,085,2.2
Lawrence County,Ohio,39,087,3.0
Licking County,Ohio,39,089,1.8
Logan County,Ohio,39,091,2.1
Lorain County,Ohio,39,093,2.1
Lucas County,Ohio,39,095,2.5
Madison County,Ohio,39,097,2.8
Mahoning County,Ohio,39,099,2.3
Marion County,Ohio,39,101,2.7
Medina County,Ohio,39,103,1.1
Meigs County,Ohio,39,105,3.4
Mercer County,Ohio,39,107,1.3
Miami County,Ohio,39,109,2.0
Monroe County,Ohio,39,111,1.9
Montgomery County,Ohio,39,113,2.6
Morgan County,Ohio,39,115,4.0
Morrow County,Ohio,39,117,3.4
Muskingum County,Ohio,39,119,3.0
Noble County,Ohio,39,121,2.7
Ottawa County,Ohio,39,123,2.2
Paulding County,Ohio,39,125,2.2
Perry County,Ohio,39,127,2.0
Pickaway County,Ohio,39,129,2.5
Pike County,Ohio,39,131,5.9
Portage County,Ohio,39,133,1.7
Preble County,Ohio,39,135,1.9
Putnam County,Ohio,39,137,2.0
Richland County,Ohio,39,139,3.6
Ross County,Ohio,39,141,3.1
Sandusky County,Ohio,39,143,2.4
Scioto County,Ohio,39,145,4.0
Seneca County,Ohio,39,147,2.1
Shelby County,Ohio,39,149,2.9
Stark County,Ohio,39,151,2.1
Summit County,Ohio,39,153,2.4
Trumbull County,Ohio,39,155,3.2
Tuscarawas County,Ohio,39,157,5.7
Union County,Ohio,39,159,1.5
Van Wert County,Ohio,39,161,1.7
Vinton County,Ohio,39,163,5.9
Warren County,Ohio,39,165,1.7
Washington County,Ohio,39,167,1.7
Wayne County,Ohio,39,169,7.2
Williams County,Ohio,39,171,1.7
Wood County,Ohio,39,173,1.4
Wyandot County,Ohio,39,175,2.0
Adair County,Oklahoma,40,001,4.7
Alfalfa County,Oklahoma,40,003,4.1
Atoka County,Oklahoma,40,005,4.4
Beaver County,Oklahoma,40,007,6.8
Beckham County,Oklahoma,40,009,2.8
Blaine County,Oklahoma,40,011,6.9
Bryan County,Oklahoma,40,013,3.8
Caddo County,Oklahoma,40,015,5.0
Canadian County,Oklahoma,40,017,3.0
Carter County,Oklahoma,40,019,3.3
Cherokee County,Oklahoma,40,021,3.8
Choctaw County,Oklahoma,40,023,6.1
Cimarron County,Oklahoma,40,025,9.0
Cleveland County,Oklahoma,40,027,2.3
Coal County,Oklahoma,40,029,6.1
Comanche County,Oklahoma,40,031,2.5
Cotton County,Oklahoma,40,033,2.0
Craig County,Oklahoma,40,035,4.1
Creek County,Oklahoma,40,037,3.1
Custer County,Oklahoma,40,039,5.1
Delaware County,Oklahoma,40,041,3.8
Dewey County,Oklahoma,40,043,1.4
Ellis County,Oklahoma,40,045,4.1
Garfield County,Oklahoma,40,047,4.2
Garvin County,Oklahoma,40,049,5.0
Grady County,Oklahoma,40,051,3.0
Grant County,Oklahoma,40,053,2.2
Greer County,Oklahoma,40,055,4.6
Harmon County,Oklahoma,40,057,10.6
Harper County,Oklahoma,40,059,7.9
Haskell County,Oklahoma,40,061,4.2
Hughes County,Oklahoma,40,063,4.3
Jackson County,Oklahoma,40,065,6.9
Jefferson County,Oklahoma,40,067,5.4
Johnston County,Oklahoma,40,069,4.0
Kay County,Oklahoma,40,071,3.3
Kingfisher County,Oklahoma,40,073,5.0
Kiowa County,Oklahoma,40,075,5.0
Latimer County,Oklahoma,40,077,3.7
Le Flore County,Oklahoma,40,079,5.6
Lincoln County,Oklahoma,40,081,2.8
Logan County,Oklahoma,40,083,2.6
Love County,Oklahoma,40,085,7.2
McClain County,Oklahoma,40,087,3.3
McCurtain County,Oklahoma,40,089,5.9
McIntosh County,Oklahoma,40,091,3.2
Major County,Oklahoma,40,093,5.2
Marshall County,Oklahoma,40,095,8.7
