County,State,State_FIPS,County_FIPS,high_school_only_percentage
Lafayette County,Mississippi,28,071,20.2
Lamar County,Mississippi,28,073,23.0
Lauderdale County,Mississippi,28,075,32.5
Lawrence County,Mississippi,28,077,36.0
Leake County,Mississippi,28,079,39.7
Lee County,Mississippi,28,081,29.8
Leflore County,Mississippi,28,083,31.2
Lincoln County,Mississippi,28,085,34.9
Lowndes County,Mississippi,28,087,31.5
Madison County,Mississippi,28,089,17.8
Marion County,Mississippi,28,091,36.0
Marshall County,Mississippi,28,093,32.4
Monroe County,Mississippi,28,095,39.0
Montgomery County,Mississippi,28,097,37.0
Neshoba County,Mississippi,28,099,33.7
Newton County,Mississippi,28,101,36.3
Noxubee County,Mississippi,28,103,29.6
Oktibbeha County,Mississippi,28,105,18.8
Panola County,Mississippi,28,107,31.1
Pearl River County,Mississippi,28,109,37.4
Perry County,Mississippi,28,111,38.8
Pike County,Mississippi,28,113,32.5
Pontotoc County,Mississippi,28,115,36.3
Prentiss County,Mississippi,28,117,37.2
Quitman County,Mississippi,28,119,26.8
Rankin County,Mississippi,28,121,27.0
Scott County,Mississippi,28,123,35.2
Sharkey County,Mississippi,28,125,32.7
Simpson County,Mississippi,28,127,34.4
Smith County,Mississippi,28,129,38.8
Stone County,Mississippi,28,131,34.5
Sunflower County,Mississippi,28,133,31.2
Tallahatchie County,Mississippi,28,135,32.8
Tate County,Mississippi,28,137,33.6
Tippah County,Mississippi,28,139,39.4
Tishomingo County,Mississippi,28,141,39.4
Tunica County,Mississippi,28,143,33.9
Union County,Mississippi,28,145,35.8
Walthall County,Mississippi,28,147,32.5
Warren County,Mississippi,28,149,26.3
Washington County,Mississippi,28,151,30.4
Wayne County,Mississippi,28,153,42.3
Webster County,Mississippi,28,155,33.0
Wilkinson County,Mississippi,28,157,39.5
Winston County,Mississippi,28,159,37.8
Yalobusha County,Mississippi,28,161,35.8
Yazoo County,Mississippi,28,163,36.9
Adair County,Missouri,29,001,38.8
Andrew County,Missouri,29,003,45.4
Atchison County,Missouri,29,005,42.4
Audrain County,Missouri,29,007,46.7
Barry County,Missouri,29,009,40.0
Barton County,Missouri,29,011,42.3
Bates County,Missouri,29,013,50.5
Benton County,Missouri,29,015,45.5
Bollinger County,Missouri,29,017,48.5
Boone County,Missouri,29,019,21.7
Buchanan County,Missouri,29,021,40.8
Butler County,Missouri,29,023,38.0
Caldwell County,Missouri,29,025,46.8
Callaway County,Missouri,29,027,38.4
Camden County,Missouri,29,029,36.5
Cape Girardeau County,Missouri,29,031,35.2
Carroll County,Missouri,29,033,44.7
Carter County,Missouri,29,035,47.2
Cass County,Missouri,29,037,37.7
Cedar County,Missouri,29,039,47.7
Chariton County,Missouri,29,041,51.0
Christian County,Missouri,29,043,32.3
Clark County,Missouri,29,045,52.5
Clay County,Missouri,29,047,29.9
Clinton County,Missouri,29,049,42.5
Cole County,Missouri,29,051,29.6
Cooper County,Missouri,29,053,39.4
Crawford County,Missouri,29,055,41.1
Dade County,Missouri,29,057,47.1
Dallas County,Missouri,29,059,44.1
Daviess County,Missouri,29,061,42.2
DeKalb County,Missouri,29,063,46.5
Dent County,Missouri,29,065,43.9
Douglas County,Missouri,29,067,47.1
Dunklin County,Missouri,29,069,40.1
Franklin County,Missouri,29,071,36.6
Gasconade County,Missouri,29,073,41.4
Gentry County,Missouri,29,075,46.8
Greene County,Missouri,29,077,30.2
Grundy County,Missouri,29,079,45.1
Harrison County,Missouri,29,081,51.8
Henry County,Missouri,29,083,41.9
Hickory County,Missouri,29,085,48.3
Holt County,Missouri,29,087,51.3
Howard County,Missouri,29,089,41.8
Howell County,Missouri,29,091,41.6
Iron County,Missouri,29,093,39.9
Jackson County,Missouri,29,095,30.0
Jasper County,Missouri,29,097,32.1
Jefferson County,Missouri,29,099,35.1
Johnson County,Missouri,29,101,29.5
Knox County,Missouri,29,103,51.0
Laclede County,Missouri,29,105,46.0
Lafayette County,Missouri,29,107,40.6
Lawrence County,Missouri,29,109,42.1
Lewis County,Missouri,29,111,49.8
Lincoln County,Missouri,29,113,46.0
Linn County,Missouri,29,115,55.7
Livingston County,Missouri,29,117,41.5
McDonald County,Missouri,29,119,40.1
Macon County,Missouri,29,121,47.8
Madison County,Missouri,29,123,42.9
Maries County,Missouri,29,125,48.5
Marion County,Missouri,29,127,41.2
Mercer County,Missouri,29,129,58.8
Miller County,Missouri,29,131,43.3
Mississippi County,Missouri,29,133,43.5
Moniteau County,Missouri,29,135,39.8
Monroe County,Missouri,29,137,51.0
Montgomery County,Missouri,29,139,42.8
Morgan County,Missouri,29,141,44.1
New Madrid County,Missouri,29,143,41.8
Newton County,Missouri,29,145,35.2
Nodaway County,Missouri,29,147,41.6
Oregon County,Missouri,29,149,48.2
Osage County,Missouri,29,151,50.8
Ozark County,Missouri,29,153,49.6
Pemiscot County,Missouri,29,155,44.6
Perry County,Missouri,29,157,48.3
Pettis County,Missouri,29,159,36.3
Phelps County,Missouri,29,161,31.6
Pike County,Missouri,29,163,45.7
Platte County,Missouri,29,165,23.4
Polk County,Missouri,29,167,40.5
Pulaski County,Missouri,29,169,29.6
Putnam County,Missouri,29,171,47.2
Ralls County,Missouri,29,173,45.8
Randolph County,Missouri,29,175,43.1
Ray County,Missouri,29,177,46.8
Reynolds County,Missouri,29,179,45.2
Ripley County,Missouri,29,181,41.8
Saint Charles County,Missouri,29,183,26.1
Saint Clair County,Missouri,29,185,48.8
Sainte Genevieve County,Missouri,29,186,43.2
Saint Francois County,Missouri,29,187,39.1
Saint Louis County,Missouri,29,189,22.2
Saline County,Missouri,29,195,40.6
Schuyler County,Missouri,29,197,53.6
Scotland County,Missouri,29,199,43.0
Scott County,Missouri,29,201,43.2
Shannon County,Missouri,29,203,39.4
Shelby County,Missouri,29,205,48.2
Stoddard County,Missouri,29,207,47.6
Stone County,Missouri,29,209,38.1
Sullivan County,Missouri,29,211,50.3
Taney County,Missouri,29,213,33.6
Texas County,Missouri,29,215,43.4
Vernon County,Missouri,29,217,44.1
Warren County,Missouri,29,219,39.5
Washington County,Missouri,29,221,44.5
Wayne County,Missouri,29,223,48.7
Webster County,Missouri,29,225,42.6
Worth County,Missouri,29,227,52.0
Wright County,Missouri,29,229,44.5
Saint Louis City,Missouri,29,510,26.6
Beaverhead County,Montana,30,001,29.6
Big Horn County,Montana,30,003,36.8
Blaine County,Montana,30,005,32.4
Broadwater County,Montana,30,007,46.0
Carbon County,Montana,30,009,37.5
Carter County,Montana,30,011,41.4
Cascade County,Montana,30,013,31.1
Chouteau County,Montana,30,015,34.5
Custer County,Montana,30,017,38.2
Daniels County,Montana,30,019,34.0
Dawson County,Montana,30,021,32.8
Deer Lodge County,Montana,30,023,36.5
Fallon County,Montana,30,025,41.8
Fergus County,Montana,30,027,33.0
Flathead County,Montana,30,029,32.9
Gallatin County,Montana,30,031,21.3
Garfield County,Montana,30,033,44.9
Glacier County,Montana,30,035,28.4
Granite County,Montana,30,039,33.3
Hill County,Montana,30,041,29.0
Jefferson County,Montana,30,043,30.5
Judith Basin County,Montana,30,045,34.6
Lake County,Montana,30,047,30.2
Lewis and Clark County,Montana,30,049,24.6
Liberty County,Montana,30,051,19.9
Lincoln County,Montana,30,053,35.5
McCone County,Montana,30,055,49.8
Madison County,Montana,30,057,31.7
Meagher County,Montana,30,059,43.0
Mineral County,Montana,30,061,42.1
Missoula County,Montana,30,063,26.9
Musselshell County,Montana,30,065,44.1
Phillips County,Montana,30,071,43.7
Pondera County,Montana,30,073,29.1
Powder River County,Montana,30,075,33.0
Powell County,Montana,30,077,43.0
Prairie County,Montana,30,079,41.9
Ravalli County,Montana,30,081,35.9
Richland County,Montana,30,083,39.1
Roosevelt County,Montana,30,085,40.0
Rosebud County,Montana,30,087,39.2
Sanders County,Montana,30,089,43.4
Sheridan County,Montana,30,091,27.1
Silver Bow County,Montana,30,093,36.1
Stillwater County,Montana,30,095,45.0
Sweet Grass County,Montana,30,097,45.1
Teton County,Montana,30,099,29.1
Toole County,Montana,30,101,35.3
Valley County,Montana,30,105,41.4
Wheatland County,Montana,30,107,42.3
Wibaux County,Montana,30,109,34.7
Yellowstone County,Montana,30,111,31.5
Park County,Montana,30,067,36.2
Adams County,Nebraska,31,001,30.7
Antelope County,Nebraska,31,003,45.9
Boone County,Nebraska,31,011,46.1
Box Butte County,Nebraska,31,013,38.6
Boyd County,Nebraska,31,015,46.3
Brown County,Nebraska,31,017,38.0
Buffalo County,Nebraska,31,019,31.0
Burt County,Nebraska,31,021,40.4
Butler County,Nebraska,31,023,42.7
Cass County,Nebraska,31,025,33.2
Cedar County,Nebraska,31,027,46.9
Chase County,Nebraska,31,029,45.5
Cherry County,Nebraska,31,031,31.7
Cheyenne County,Nebraska,31,033,29.5
Clay County,Nebraska,31,035,35.6
Colfax County,Nebraska,31,037,28.0
Cuming County,Nebraska,31,039,47.2
Custer County,Nebraska,31,041,43.2
Dakota County,Nebraska,31,043,36.0
Dawes County,Nebraska,31,045,24.5
Dawson County,Nebraska,31,047,35.0
Deuel County,Nebraska,31,049,30.3
Dixon County,Nebraska,31,051,41.1
Dodge County,Nebraska,31,053,37.0
Douglas County,Nebraska,31,055,22.4
Dundy County,Nebraska,31,057,30.8
Fillmore County,Nebraska,31,059,40.9
Franklin County,Nebraska,31,061,37.3
Frontier County,Nebraska,31,063,39.6
Furnas County,Nebraska,31,065,37.6
Gage County,Nebraska,31,067,38.9
Garden County,Nebraska,31,069,39.0
Garfield County,Nebraska,31,071,40.5
Gosper County,Nebraska,31,073,36.0
Greeley County,Nebraska,31,077,51.3
Hall County,Nebraska,31,079,36.4
Hamilton County,Nebraska,31,081,36.7
Harlan County,Nebraska,31,083,36.1
Hitchcock County,Nebraska,31,087,32.8
Holt County,Nebraska,31,089,40.9
Howard County,Nebraska,31,093,44.9
Jefferson County,Nebraska,31,095,50.0
Johnson County,Nebraska,31,097,46.3
Kearney County,Nebraska,31,099,35.4
Keith County,Nebraska,31,101,34.0
Kimball County,Nebraska,31,105,34.8
Knox County,Nebraska,31,107,43.5
Lancaster County,Nebraska,31,109,23.8
Lincoln County,Nebraska,31,111,36.3
Madison County,Nebraska,31,119,31.6
Merrick County,Nebraska,31,121,44.3
Morrill County,Nebraska,31,123,34.8
Nance County,Nebraska,31,125,44.8
Nemaha County,Nebraska,31,127,36.2
Nuckolls County,Nebraska,31,129,46.7
Otoe County,Nebraska,31,131,36.9
Pawnee County,Nebraska,31,133,50.8
Perkins County,Nebraska,31,135,26.4
Phelps County,Nebraska,31,137,31.6
Pierce County,Nebraska,31,139,45.7
Platte County,Nebraska,31,141,34.5
Polk County,Nebraska,31,143,40.8
Red Willow County,Nebraska,31,145,33.4
Richardson County,Nebraska,31,147,50.8
Rock County,Nebraska,31,149,37.0
Saline County,Nebraska,31,151,40.8
Sarpy County,Nebraska,31,153,20.3
Saunders County,Nebraska,31,155,40.5
Scotts Bluff County,Nebraska,31,157,33.1
Seward County,Nebraska,31,159,28.3
Sheridan County,Nebraska,31,161,42.9
Sherman County,Nebraska,31,163,50.5
Sioux County,Nebraska,31,165,36.4
Stanton County,Nebraska,31,167,33.6
Thayer County,Nebraska,31,169,41.7
Thurston County,Nebraska,31,173,39.5
Valley County,Nebraska,31,175,39.5
Washington County,Nebraska,31,177,36.6
Wayne County,Nebraska,31,179,33.3
Webster County,Nebraska,31,181,40.6
York County,Nebraska,31,185,34.4
Churchill County,Nevada,32,001,35.3
Clark County,Nevada,32,003,29.4
Douglas County,Nevada,32,005,28.4
Elko County,Nevada,32,007,32.8
Eureka County,Nevada,32,011,43.5
Humboldt County,Nevada,32,013,36.7
Lander County,Nevada,32,015,34.2
Lincoln County,Nevada,32,017,23.8
Lyon County,Nevada,32,019,34.7
Mineral County,Nevada,32,021,50.0
Nye County,Nevada,32,023,33.8
Pershing County,Nevada,32,027,35.5
Storey County,Nevada,32,029,25.3
Washoe County,Nevada,32,031,25.4
White Pine County,Nevada,32,033,38.5
Carson City,Nevada,32,510,29.9
Belknap County,New Hampshire,33,001,31.4
Carroll County,New Hampshire,33,003,33.5
Cheshire County,New Hampshire,33,005,34.6
Coos County,New Hampshire,33,007,43.3
Grafton County,New Hampshire,33,009,31.4
Hillsborough County,New Hampshire,33,011,27.3
Merrimack County,New Hampshire,33,013,29.7
Rockingham County,New Hampshire,33,015,27.8
Strafford County,New Hampshire,33,017,30.7
Sullivan County,New Hampshire,33,019,41.1
Atlantic County,New Jersey,34,001,34.7
Bergen County,New Jersey,34,003,23.7
Burlington County,New Jersey,34,005,29.4
Camden County,New Jersey,34,007,32.2
Cape May County,New Jersey,34,009,35.1
Cumberland County,New Jersey,34,011,40.5
Essex County,New Jersey,34,013,29.6
Gloucester County,New Jersey,34,015,34.3
Hudson County,New Jersey,34,017,26.0
Hunterdon County,New Jersey,34,019,21.7
Mercer County,New Jersey,34,021,25.6
Middlesex County,New Jersey,34,023,27.2
Monmouth County,New Jersey,34,025,25.1
Morris County,New Jersey,34,027,21.9
Ocean County,New Jersey,34,029,35.4
Passaic County,New Jersey,34,031,34.7
Salem County,New Jersey,34,033,41.5
Somerset County,New Jersey,34,035,21.9
Sussex County,New Jersey,34,037,33.9
Union County,New Jersey,34,039,30.3
Warren County,New Jersey,34,041,35.6
Bernalillo County,New Mexico,35,001,24.1
Catron County,New Mexico,35,003,29.8
Chaves County,New Mexico,35,005,29.4
Colfax County,New Mexico,35,007,35.2
Curry County,New Mexico,35,009,28.4
De Baca County,New Mexico,35,011,28.3
Dona Ana County,New Mexico,35,013,22.3
Eddy County,New Mexico,35,015,34.6
Grant County,New Mexico,35,017,30.3
Guadalupe County,New Mexico,35,019,45.0
Hidalgo County,New Mexico,35,023,32.8
Lea County,New Mexico,35,025,33.0
Lincoln County,New Mexico,35,027,26.2
Los Alamos County,New Mexico,35,028,10.4
Luna County,New Mexico,35,029,26.1
McKinley County,New Mexico,35,031,36.4
Mora County,New Mexico,35,033,38.2
Otero County,New Mexico,35,035,27.4
Quay County,New Mexico,35,037,40.5
Rio Arriba County,New Mexico,35,039,32.7
Roosevelt County,New Mexico,35,041,29.2
Sandoval County,New Mexico,35,043,26.1
San Juan County,New Mexico,35,045,34.8
San Miguel County,New Mexico,35,047,34.2
Santa Fe County,New Mexico,35,049,20.8
Sierra County,New Mexico,35,051,33.6
Socorro County,New Mexico,35,053,34.3
Taos County,New Mexico,35,055,29.8
Torrance County,New Mexico,35,057,38.6
Union County,New Mexico,35,059,34.8
Cibola County,New Mexico,35,006,42.0
Valencia County,New Mexico,35,061,31.4
Albany County,New York,36,001,25.6
Allegany County,New York,36,003,42.6
Bronx County,New York,36,005,30.2
Broome County,New York,36,007,32.0
Cattaraugus County,New York,36,009,43.4
Cayuga County,New York,36,011,36.7
Chautauqua County,New York,36,013,36.7
Chemung County,New York,36,015,37.1
Chenango County,New York,36,017,42.1
Clinton County,New York,36,019,38.8
Columbia County,New York,36,021,31.7
Cortland County,New York,36,023,37.2
Delaware County,New York,36,025,38.9
Dutchess County,New York,36,027,29.9
Erie County,New York,36,029,28.9
Essex County,New York,36,031,35.6
Franklin County,New York,36,033,41.7
Fulton County,New York,36,035,40.3
Genesee County,New York,36,037,39.8
Greene County,New York,36,039,39.6
Hamilton County,New York,36,041,36.1
Herkimer County,New York,36,043,38.2
Jefferson County,New York,36,045,36.7
Kings County,New York,36,047,28.5
Lewis County,New York,36,049,48.8
Livingston County,New York,36,051,36.0
Madison County,New York,36,053,37.3
Monroe County,New York,36,055,24.3
Montgomery County,New York,36,057,37.0
Nassau County,New York,36,059,23.5
New York County,New York,36,061,12.9
Niagara County,New York,36,063,37.3
Oneida County,New York,36,065,33.1
Onondaga County,New York,36,067,27.1
Ontario County,New York,36,069,28.7
Orange County,New York,36,071,30.7
Orleans County,New York,36,073,41.8
Oswego County,New York,36,075,44.3
Otsego County,New York,36,077,36.3
Putnam County,New York,36,079,27.9
Queens County,New York,36,081,27.9
Rensselaer County,New York,36,083,31.5
Richmond County,New York,36,085,32.4
Rockland County,New York,36,087,23.8
Saint Lawrence County,New York,36,089,39.1
Saratoga County,New York,36,091,28.7
Schenectady County,New York,36,093,31.4
Schoharie County,New York,36,095,39.3
Schuyler County,New York,36,097,39.8
Seneca County,New York,36,099,35.5
Steuben County,New York,36,101,38.0
Suffolk County,New York,36,103,29.4
Sullivan County,New York,36,105,37.1
Tioga County,New York,36,107,39.4
Tompkins County,New York,36,109,21.5
Ulster County,New York,36,111,29.7
Warren County,New York,36,113,32.7
Washington County,New York,36,115,43.9
Wayne County,New York,36,117,36.6
Westchester County,New York,36,119,22.1
Wyoming County,New York,36,121,45.8
Yates County,New York,36,123,37.8
Alamance County,North Carolina,37,001,30.8
Alexander County,North Carolina,37,003,42.4
Alleghany County,North Carolina,37,005,32.9
Anson County,North Carolina,37,007,46.5
Ashe County,North Carolina,37,009,30.9
Avery County,North Carolina,37,011,31.7
Beaufort County,North Carolina,37,013,36.9
Bertie County,North Carolina,37,015,43.5
Bladen County,North Carolina,37,017,38.6
Brunswick County,North Carolina,37,019,31.1
Buncombe County,North Carolina,37,021,25.4
Burke County,North Carolina,37,023,31.2
Cabarrus County,North Carolina,37,025,28.6
Caldwell County,North Carolina,37,027,33.4
Camden County,North Carolina,37,029,36.8
Carteret County,North Carolina,37,031,30.8
Caswell County,North Carolina,37,033,40.2
Catawba County,North Carolina,37,035,31.6
Chatham County,North Carolina,37,037,24.6
Cherokee County,North Carolina,37,039,34.7
Chowan County,North Carolina,37,041,33.4
Clay County,North Carolina,37,043,30.9
Cleveland County,North Carolina,37,045,35.3
Columbus County,North Carolina,37,047,35.7
Craven County,North Carolina,37,049,31.1
Cumberland County,North Carolina,37,051,29.1
Currituck County,North Carolina,37,053,33.9
Dare County,North Carolina,37,055,29.4
Davidson County,North Carolina,37,057,34.5
Davie County,North Carolina,37,059,32.8
Duplin County,North Carolina,37,061,34.5
Durham County,North Carolina,37,063,20.5
Edgecombe County,North Carolina,37,065,39.5
Forsyth County,North Carolina,37,067,28.3
Franklin County,North Carolina,37,069,35.7
Gaston County,North Carolina,37,071,30.7
Gates County,North Carolina,37,073,45.9
Graham County,North Carolina,37,075,42.2
Granville County,North Carolina,37,077,34.6
Greene County,North Carolina,37,079,37.2
Guilford County,North Carolina,37,081,26.8
Halifax County,North Carolina,37,083,38.0
Harnett County,North Carolina,37,085,30.9
Haywood County,North Carolina,37,087,30.6
Henderson County,North Carolina,37,089,26.2
Hertford County,North Carolina,37,091,33.6
Hoke County,North Carolina,37,093,28.9
Hyde County,North Carolina,37,095,35.0
Iredell County,North Carolina,37,097,29.0
Jackson County,North Carolina,37,099,27.3
Johnston County,North Carolina,37,101,30.2
Jones County,North Carolina,37,103,36.8
Lee County,North Carolina,37,105,31.6
Lenoir County,North Carolina,37,107,32.1
Lincoln County,North Carolina,37,109,29.7
McDowell County,North Carolina,37,111,37.3
Macon County,North Carolina,37,113,31.7
Madison County,North Carolina,37,115,37.0
Martin County,North Carolina,37,117,38.0
Mecklenburg County,North Carolina,37,119,20.3
Mitchell County,North Carolina,37,121,36.6
Montgomery County,North Carolina,37,123,31.0
Moore County,North Carolina,37,125,25.9
Nash County,North Carolina,37,127,34.3
New Hanover County,North Carolina,37,129,21.8
Northampton County,North Carolina,37,131,42.8
Onslow County,North Carolina,37,133,31.7
Orange County,North Carolina,37,135,16.3
Pamlico County,North Carolina,37,137,33.2
Pasquotank County,North Carolina,37,139,34.6
Pender County,North Carolina,37,141,38.0
Perquimans County,North Carolina,37,143,37.4
Person County,North Carolina,37,145,39.4
Pitt County,North Carolina,37,147,25.9
Polk County,North Carolina,37,149,35.1
Randolph County,North Carolina,37,151,35.3
Richmond County,North Carolina,37,153,40.5
Robeson County,North Carolina,37,155,34.5
Rockingham County,North Carolina,37,157,35.2
Rowan County,North Carolina,37,159,36.7
Rutherford County,North Carolina,37,161,33.9
Sampson County,North Carolina,37,163,36.1
Scotland County,North Carolina,37,165,40.5
Stanly County,North Carolina,37,167,37.0
Stokes County,North Carolina,37,169,43.7
Surry County,North Carolina,37,171,30.0
Swain County,North Carolina,37,173,31.9
Transylvania County,North Carolina,37,175,31.6
Tyrrell County,North Carolina,37,177,39.9
Union County,North Carolina,37,179,27.4
Vance County,North Carolina,37,181,36.7
Wake County,North Carolina,37,183,16.8
Warren County,North Carolina,37,185,34.2
Washington County,North Carolina,37,187,41.9
Watauga County,North Carolina,37,189,20.3
Wayne County,North Carolina,37,191,31.7
Wilkes County,North Carolina,37,193,33.1
Wilson County,North Carolina,37,195,32.3
Yadkin County,North Carolina,37,197,36.6
Yancey County,North Carolina,37,199,35.6
Adams County,North Dakota,38,001,39.2
Barnes County,North Dakota,38,003,32.3
Benson County,North Dakota,38,005,37.0
Bottineau County,North Dakota,38,009,30.8
Bowman County,North Dakota,38,011,31.9
Burke County,North Dakota,38,013,40.6
Burleigh County,North Dakota,38,015,24.6
Cass County,North Dakota,38,017,22.2
Cavalier County,North Dakota,38,019,34.6
Dickey County,North Dakota,38,021,31.8
Divide County,North Dakota,38,023,31.9
Dunn County,North Dakota,38,025,34.6
Eddy County,North Dakota,38,027,32.1
Emmons County,North Dakota,38,029,37.5
Foster County,North Dakota,38,031,34.1
Golden Valley County,North Dakota,38,033,42.8
Grand Forks County,North Dakota,38,035,24.5
Grant County,North Dakota,38,037,40.4
Griggs County,North Dakota,38,039,42.3
Hettinger County,North Dakota,38,041,35.9
Kidder County,North Dakota,38,043,30.2
LaMoure County,North Dakota,38,045,34.4
Logan County,North Dakota,38,047,32.8
McHenry County,North Dakota,38,049,40.5
McIntosh County,North Dakota,38,051,30.6
McKenzie County,North Dakota,38,053,26.0
McLean County,North Dakota,38,055,35.1
Mercer County,North Dakota,38,057,31.5
Morton County,North Dakota,38,059,30.2
Mountrail County,North Dakota,38,061,29.9
Nelson County,North Dakota,38,063,28.7
Oliver County,North Dakota,38,065,31.2
Pembina County,North Dakota,38,067,35.9
Pierce County,North Dakota,38,069,36.3
Ramsey County,North Dakota,38,071,27.3
Ransom County,North Dakota,38,073,40.6
Renville County,North Dakota,38,075,27.3
Richland County,North Dakota,38,077,28.2
Rolette County,North Dakota,38,079,27.0
Sargent County,North Dakota,38,081,41.6
Sheridan County,North Dakota,38,083,37.9
Sioux County,North Dakota,38,085,33.0
Stark County,North Dakota,38,089,34.9
Steele County,North Dakota,38,091,30.6
Stutsman County,North Dakota,38,093,33.9
Towner County,North Dakota,38,095,33.1
Traill County,North Dakota,38,097,29.5
Walsh County,North Dakota,38,099,31.4
Ward County,North Dakota,38,101,29.9
Wells County,North Dakota,38,103,36.2
Williams County,North Dakota,38,105,31.5
Adams County,Ohio,39,001,49.0
Allen County,Ohio,39,003,43.5
Ashland County,Ohio,39,005,42.8
Ashtabula County,Ohio,39,007,47.3
Athens County,Ohio,39,009,34.2
Auglaize County,Ohio,39,011,46.6
Belmont County,Ohio,39,013,45.9
Brown County,Ohio,39,015,50.1
Butler County,Ohio,39,017,34.1
Carroll County,Ohio,39,019,50.2
Champaign County,Ohio,39,021,49.1
Clark County,Ohio,39,023,38.6
Clermont County,Ohio,39,025,34.2
Clinton County,Ohio,39,027,44.4
Columbiana County,Ohio,39,029,49.0
Coshocton County,Ohio,39,031,49.4
Crawford County,Ohio,39,033,47.8
Cuyahoga County,Ohio,39,035,29.4
Darke County,Ohio,39,037,49.8
Defiance County,Ohio,39,039,44.3
Delaware County,Ohio,39,041,18.4
Erie County,Ohio,39,043,41.2
Fairfield County,Ohio,39,045,37.2
Fayette County,Ohio,39,047,44.8
Franklin County,Ohio,39,049,26.0
Fulton County,Ohio,39,051,44.9
Gallia County,Ohio,39,053,44.3
Geauga County,Ohio,39,055,27.0
Greene County,Ohio,39,057,24.8
Guernsey County,Ohio,39,059,48.7
Hamilton County,Ohio,39,061,27.2
Hancock County,Ohio,39,063,37.7
Hardin County,Ohio,39,065,52.5
Harrison County,Ohio,39,067,53.9
Henry County,Ohio,39,069,47.3
Highland County,Ohio,39,071,45.3
Hocking County,Ohio,39,073,46.3
Holmes County,Ohio,39,075,32.8
Huron County,Ohio,39,077,51.2
Jackson County,Ohio,39,079,42.4
Jefferson County,Ohio,39,081,46.1
Knox County,Ohio,39,083,43.4
Lake County,Ohio,39,085,33.8
Lawrence County,Ohio,39,087,45.9
Licking County,Ohio,39,089,37.7
Logan County,Ohio,39,091,49.5
Lorain County,Ohio,39,093,36.9
Lucas County,Ohio,39,095,33.6
Madison County,Ohio,39,097,39.2
Mahoning County,Ohio,39,099,38.6
Marion County,Ohio,39,101,44.6
Medina County,Ohio,39,103,32.7
Meigs County,Ohio,39,105,49.0
Mercer County,Ohio,39,107,50.4
Miami County,Ohio,39,109,38.2
Monroe County,Ohio,39,111,53.8
Montgomery County,Ohio,39,113,30.3
Morgan County,Ohio,39,115,48.2
Morrow County,Ohio,39,117,47.9
Muskingum County,Ohio,39,119,46.7
Noble County,Ohio,39,121,52.2
Ottawa County,Ohio,39,123,37.2
Paulding County,Ohio,39,125,50.4
Perry County,Ohio,39,127,50.5
Pickaway County,Ohio,39,129,46.8
Pike County,Ohio,39,131,46.8
Portage County,Ohio,39,133,40.7
Preble County,Ohio,39,135,47.1
Putnam County,Ohio,39,137,49.8
Richland County,Ohio,39,139,40.9
Ross County,Ohio,39,141,46.2
Sandusky County,Ohio,39,143,43.5
Scioto County,Ohio,39,145,41.9
Seneca County,Ohio,39,147,45.8
Shelby County,Ohio,39,149,49.3
Stark County,Ohio,39,151,39.9
Summit County,Ohio,39,153,32.5
Trumbull County,Ohio,39,155,45.2
Tuscarawas County,Ohio,39,157,49.0
Union County,Ohio,39,159,36.8
Van Wert County,Ohio,39,161,48.4
Vinton County,Ohio,39,163,48.6
Warren County,Ohio,39,165,28.0
Washington County,Ohio,39,167,47.6
Wayne County,Ohio,39,169,43.7
Williams County,Ohio,39,171,49.7
Wood County,Ohio,39,173,31.9
Wyandot County,Ohio,39,175,47.6
Adair County,Oklahoma,40,001,41.9
Alfalfa County,Oklahoma,40,003,40.1
Atoka County,Oklahoma,40,005,43.6
Beaver County,Oklahoma,40,007,34.6
Beckham County,Oklahoma,40,009,38.4
Blaine County,Oklahoma,40,011,35.5
Bryan County,Oklahoma,40,013,32.5
Caddo County,Oklahoma,40,015,42.0
Canadian County,Oklahoma,40,017,29.4
Carter County,Oklahoma,40,019,45.3
Cherokee County,Oklahoma,40,021,31.2
Choctaw County,Oklahoma,40,023,46.1
Cimarron County,Oklahoma,40,025,34.2
Cleveland County,Oklahoma,40,027,26.6
Coal County,Oklahoma,40,029,50.9
Comanche County,Oklahoma,40,031,34.6
Cotton County,Oklahoma,40,033,41.0
Craig County,Oklahoma,40,035,37.0
Creek County,Oklahoma,40,037,40.2
Custer County,Oklahoma,40,039,31.2
Delaware County,Oklahoma,40,041,40.7
Dewey County,Oklahoma,40,043,40.9
Ellis County,Oklahoma,40,045,37.3
Garfield County,Oklahoma,40,047,34.0
Garvin County,Oklahoma,40,049,48.2
Grady County,Oklahoma,40,051,38.8
Grant County,Oklahoma,40,053,39.0
Greer County,Oklahoma,40,055,40.6
Harmon County,Oklahoma,40,057,28.2
Harper County,Oklahoma,40,059,41.4
Haskell County,Oklahoma,40,061,41.5
Hughes County,Oklahoma,40,063,38.0
Jackson County,Oklahoma,40,065,25.6
Jefferson County,Oklahoma,40,067,44.4
Johnston County,Oklahoma,40,069,30.7
Kay County,Oklahoma,40,071,34.8
Kingfisher County,Oklahoma,40,073,33.1
Kiowa County,Oklahoma,40,075,41.3
Latimer County,Oklahoma,40,077,35.0
Le Flore County,Oklahoma,40,079,39.9
Lincoln County,Oklahoma,40,081,43.2
Logan County,Oklahoma,40,083,34.6
Love County,Oklahoma,40,085,43.2
McClain County,Oklahoma,40,087,38.0
