County,State,State_FIPS,County_FIPS,high_school_grads
Brown County,Indiana,18,013,3606.0
Carroll County,Indiana,18,015,5113.0
Cass County,Indiana,18,017,9084.0
Clark County,Indiana,18,019,21967.0
Clay County,Indiana,18,021,7167.0
Clinton County,Indiana,18,023,8876.0
Crawford County,Indiana,18,025,2805.0
Daviess County,Indiana,18,027,6990.0
Dearborn County,Indiana,18,029,12106.0
Decatur County,Indiana,18,031,7252.0
DeKalb County,Indiana,18,033,10052.0
Delaware County,Indiana,18,035,21104.0
Dubois County,Indiana,18,037,10703.0
Elkhart County,Indiana,18,039,39493.0
Fayette County,Indiana,18,041,5741.0
Floyd County,Indiana,18,043,14366.0
Fountain County,Indiana,18,045,4678.0
Franklin County,Indiana,18,047,5988.0
Fulton County,Indiana,18,049,5180.0
Gibson County,Indiana,18,051,7825.0
Grant County,Indiana,18,053,15454.0
Greene County,Indiana,18,055,7610.0
Hamilton County,Indiana,18,057,26498.0
Hancock County,Indiana,18,059,13863.0
Harrison County,Indiana,18,061,9565.0
Hendricks County,Indiana,18,063,26951.0
Henry County,Indiana,18,065,12858.0
Howard County,Indiana,18,067,17554.0
Huntington County,Indiana,18,069,8707.0
Jackson County,Indiana,18,071,11738.0
Jasper County,Indiana,18,073,8377.0
Jay County,Indiana,18,075,5812.0
Jefferson County,Indiana,18,077,6965.0
Jennings County,Indiana,18,079,7447.0
Johnson County,Indiana,18,081,27749.0
Knox County,Indiana,18,083,8308.0
Kosciusko County,Indiana,18,085,16702.0
LaGrange County,Indiana,18,087,5775.0
Lake County,Indiana,18,089,102432.0
LaPorte County,Indiana,18,091,24608.0
Lawrence County,Indiana,18,093,10973.0
Madison County,Indiana,18,095,29525.0
Marion County,Indiana,18,097,145294.0
Marshall County,Indiana,18,099,11050.0
Martin County,Indiana,18,101,2499.0
Miami County,Indiana,18,103,8902.0
Monroe County,Indiana,18,105,15277.0
Montgomery County,Indiana,18,107,9715.0
Morgan County,Indiana,18,109,16799.0
Newton County,Indiana,18,111,4097.0
Noble County,Indiana,18,113,10693.0
Ohio County,Indiana,18,115,1764.0
Orange County,Indiana,18,117,4977.0
Owen County,Indiana,18,119,5239.0
Parke County,Indiana,18,121,4512.0
Perry County,Indiana,18,123,5517.0
Pike County,Indiana,18,125,3804.0
Porter County,Indiana,18,127,34423.0
Posey County,Indiana,18,129,6077.0
Pulaski County,Indiana,18,131,3587.0
Putnam County,Indiana,18,133,8519.0
Randolph County,Indiana,18,135,6805.0
Ripley County,Indiana,18,137,7873.0
Rush County,Indiana,18,139,5059.0
Saint Joseph County,Indiana,18,141,47249.0
Scott County,Indiana,18,143,5088.0
Shelby County,Indiana,18,145,10988.0
Spencer County,Indiana,18,147,5594.0
Starke County,Indiana,18,149,5574.0
Steuben County,Indiana,18,151,7781.0
Sullivan County,Indiana,18,153,5198.0
Switzerland County,Indiana,18,155,2905.0
Tippecanoe County,Indiana,18,157,23138.0
Tipton County,Indiana,18,159,3855.0
Union County,Indiana,18,161,1722.0
Vanderburgh County,Indiana,18,163,35424.0
Vermillion County,Indiana,18,165,4298.0
Vigo County,Indiana,18,167,19411.0
Wabash County,Indiana,18,169,8515.0
Warren County,Indiana,18,171,2179.0
Warrick County,Indiana,18,173,11686.0
Washington County,Indiana,18,175,7294.0
Wayne County,Indiana,18,177,14862.0
Wells County,Indiana,18,179,7104.0
White County,Indiana,18,181,6460.0
Whitley County,Indiana,18,183,8433.0
Adair County,Iowa,19,001,2109.0
Adams County,Iowa,19,003,1073.0
Allamakee County,Iowa,19,005,3895.0
Appanoose County,Iowa,19,007,2879.0
Audubon County,Iowa,19,009,1674.0
Benton County,Iowa,19,011,5883.0
Black Hawk County,Iowa,19,013,23551.0
Boone County,Iowa,19,015,5894.0
Bremer County,Iowa,19,017,4947.0
Buchanan County,Iowa,19,019,5296.0
Buena Vista County,Iowa,19,021,3623.0
Butler County,Iowa,19,023,4023.0
Calhoun County,Iowa,19,025,2302.0
Carroll County,Iowa,19,027,5354.0
Cass County,Iowa,19,029,3772.0
Cedar County,Iowa,19,031,4263.0
Cerro Gordo County,Iowa,19,033,8735.0
Cherokee County,Iowa,19,035,2589.0
Chickasaw County,Iowa,19,037,3380.0
Clarke County,Iowa,19,039,2282.0
Clay County,Iowa,19,041,3948.0
Clayton County,Iowa,19,043,5197.0
Clinton County,Iowa,19,045,10792.0
Crawford County,Iowa,19,047,3752.0
Dallas County,Iowa,19,049,9174.0
Davis County,Iowa,19,051,1844.0
Decatur County,Iowa,19,053,1634.0
Delaware County,Iowa,19,055,4842.0
Des Moines County,Iowa,19,057,8331.0
Dickinson County,Iowa,19,059,3573.0
Dubuque County,Iowa,19,061,20041.0
Emmet County,Iowa,19,063,2186.0
Fayette County,Iowa,19,065,4935.0
Floyd County,Iowa,19,067,3896.0
Franklin County,Iowa,19,069,2455.0
Fremont County,Iowa,19,071,1779.0
Greene County,Iowa,19,073,2013.0
Grundy County,Iowa,19,075,2918.0
Guthrie County,Iowa,19,077,2736.0
Hamilton County,Iowa,19,079,3318.0
Hancock County,Iowa,19,081,2710.0
Hardin County,Iowa,19,083,3739.0
Harrison County,Iowa,19,085,3589.0
Henry County,Iowa,19,087,4129.0
Howard County,Iowa,19,089,2605.0
Humboldt County,Iowa,19,091,2279.0
Ida County,Iowa,19,093,1766.0
Iowa County,Iowa,19,095,4081.0
Jackson County,Iowa,19,097,5628.0
Jasper County,Iowa,19,099,8561.0
Jefferson County,Iowa,19,101,3257.0
Johnson County,Iowa,19,103,11752.0
Jones County,Iowa,19,105,5116.0
Keokuk County,Iowa,19,107,2806.0
Kossuth County,Iowa,19,109,3631.0
Lee County,Iowa,19,111,8890.0
Linn County,Iowa,19,113,33133.0
Louisa County,Iowa,19,115,2640.0
Lucas County,Iowa,19,117,2496.0
Lyon County,Iowa,19,119,2705.0
Madison County,Iowa,19,121,3713.0
Mahaska County,Iowa,19,123,5094.0
Marion County,Iowa,19,125,6759.0
Marshall County,Iowa,19,127,7639.0
Mills County,Iowa,19,129,3216.0
Mitchell County,Iowa,19,131,3002.0
Monona County,Iowa,19,133,2604.0
Monroe County,Iowa,19,135,2173.0
Montgomery County,Iowa,19,137,2340.0
Muscatine County,Iowa,19,139,8138.0
O'Brien County,Iowa,19,141,3474.0
Osceola County,Iowa,19,143,1579.0
Page County,Iowa,19,145,3431.0
Palo Alto County,Iowa,19,147,1904.0
Plymouth County,Iowa,19,149,5614.0
Pocahontas County,Iowa,19,151,1854.0
Polk County,Iowa,19,153,63157.0
Pottawattamie County,Iowa,19,155,19221.0
Poweshiek County,Iowa,19,157,3868.0
Ringgold County,Iowa,19,159,1174.0
Sac County,Iowa,19,161,2737.0
Scott County,Iowa,19,163,27323.0
Shelby County,Iowa,19,165,3053.0
Sioux County,Iowa,19,167,5820.0
Story County,Iowa,19,169,8137.0
Tama County,Iowa,19,171,4331.0
Taylor County,Iowa,19,173,1635.0
Union County,Iowa,19,175,2816.0
Van Buren County,Iowa,19,177,1995.0
Wapello County,Iowa,19,179,8066.0
Warren County,Iowa,19,181,9193.0
Washington County,Iowa,19,183,4561.0
Wayne County,Iowa,19,185,1708.0
Webster County,Iowa,19,187,6936.0
Winnebago County,Iowa,19,189,2282.0
Winneshiek County,Iowa,19,191,4700.0
Woodbury County,Iowa,19,193,18212.0
Worth County,Iowa,19,195,1568.0
Wright County,Iowa,19,197,3126.0
Allen County,Kansas,20,001,2491.0
Anderson County,Kansas,20,003,1825.0
Atchison County,Kansas,20,005,3862.0
Barber County,Kansas,20,007,1193.0
Barton County,Kansas,20,009,5029.0
Bourbon County,Kansas,20,011,2593.0
Brown County,Kansas,20,013,2365.0
Butler County,Kansas,20,015,9189.0
Chase County,Kansas,20,017,540.0
Chautauqua County,Kansas,20,019,859.0
Cherokee County,Kansas,20,021,4102.0
Cheyenne County,Kansas,20,023,583.0
Clark County,Kansas,20,025,342.0
Clay County,Kansas,20,027,1846.0
Cloud County,Kansas,20,029,1943.0
Coffey County,Kansas,20,031,2007.0
Comanche County,Kansas,20,033,311.0
Cowley County,Kansas,20,035,5278.0
Crawford County,Kansas,20,037,5824.0
Decatur County,Kansas,20,039,695.0
Dickinson County,Kansas,20,041,4389.0
Doniphan County,Kansas,20,043,1755.0
Douglas County,Kansas,20,045,10430.0
Edwards County,Kansas,20,047,577.0
Elk County,Kansas,20,049,588.0
Ellis County,Kansas,20,051,4241.0
Ellsworth County,Kansas,20,053,1174.0
Finney County,Kansas,20,055,4081.0
Ford County,Kansas,20,057,4033.0
Franklin County,Kansas,20,059,5366.0
Geary County,Kansas,20,061,4948.0
Gove County,Kansas,20,063,704.0
Graham County,Kansas,20,065,575.0
Grant County,Kansas,20,067,1155.0
Gray County,Kansas,20,069,815.0
Greeley County,Kansas,20,071,236.0
Greenwood County,Kansas,20,073,1710.0
Hamilton County,Kansas,20,075,471.0
Harper County,Kansas,20,077,1300.0
Harvey County,Kansas,20,079,5828.0
Haskell County,Kansas,20,081,523.0
Hodgeman County,Kansas,20,083,327.0
Jackson County,Kansas,20,085,3177.0
Jefferson County,Kansas,20,087,4665.0
Jewell County,Kansas,20,089,856.0
Johnson County,Kansas,20,091,49962.0
Kearny County,Kansas,20,093,560.0
Kingman County,Kansas,20,095,1600.0
Kiowa County,Kansas,20,097,404.0
Labette County,Kansas,20,099,3571.0
Lane County,Kansas,20,101,339.0
Leavenworth County,Kansas,20,103,12499.0
Lincoln County,Kansas,20,105,652.0
Linn County,Kansas,20,107,2044.0
Logan County,Kansas,20,109,672.0
Lyon County,Kansas,20,111,5467.0
McPherson County,Kansas,20,113,5040.0
Marion County,Kansas,20,115,2612.0
Marshall County,Kansas,20,117,2849.0
Meade County,Kansas,20,119,805.0
Miami County,Kansas,20,121,5832.0
Mitchell County,Kansas,20,123,1430.0
Montgomery County,Kansas,20,125,6072.0
Morris County,Kansas,20,127,1406.0
Morton County,Kansas,20,129,617.0
Nemaha County,Kansas,20,131,2766.0
Neosho County,Kansas,20,133,2791.0
Ness County,Kansas,20,135,839.0
Norton County,Kansas,20,137,1067.0
Osage County,Kansas,20,139,3668.0
Osborne County,Kansas,20,141,915.0
Ottawa County,Kansas,20,143,1253.0
Pawnee County,Kansas,20,145,1092.0
Phillips County,Kansas,20,147,1229.0
Pottawatomie County,Kansas,20,149,3812.0
Pratt County,Kansas,20,151,1477.0
Rawlins County,Kansas,20,153,562.0
Reno County,Kansas,20,155,9886.0
Republic County,Kansas,20,157,1251.0
Rice County,Kansas,20,159,1775.0
Riley County,Kansas,20,161,5671.0
Rooks County,Kansas,20,163,1243.0
Rush County,Kansas,20,165,705.0
Russell County,Kansas,20,167,1380.0
Saline County,Kansas,20,169,10378.0
Scott County,Kansas,20,171,1111.0
Sedgwick County,Kansas,20,173,71310.0
Seward County,Kansas,20,175,2956.0
Shawnee County,Kansas,20,177,30799.0
Sheridan County,Kansas,20,179,528.0
Sherman County,Kansas,20,181,1198.0
Smith County,Kansas,20,183,848.0
Stafford County,Kansas,20,185,788.0
Stanton County,Kansas,20,187,327.0
Stevens County,Kansas,20,189,1093.0
Sumner County,Kansas,20,191,5137.0
Thomas County,Kansas,20,193,1082.0
Trego County,Kansas,20,195,609.0
Wabaunsee County,Kansas,20,197,1743.0
Wallace County,Kansas,20,199,332.0
Washington County,Kansas,20,201,1433.0
Wichita County,Kansas,20,203,369.0
Wilson County,Kansas,20,205,1861.0
Woodson County,Kansas,20,207,727.0
Wyandotte County,Kansas,20,209,27606.0
Adair County,Kentucky,21,001,3366.0
Allen County,Kentucky,21,003,3783.0
Anderson County,Kentucky,21,005,4696.0
Ballard County,Kentucky,21,007,1972.0
Barren County,Kentucky,21,009,9585.0
Bath County,Kentucky,21,011,2459.0
Bell County,Kentucky,21,013,5871.0
Boone County,Kentucky,21,015,18715.0
Bourbon County,Kentucky,21,017,4538.0
Boyd County,Kentucky,21,019,10183.0
Boyle County,Kentucky,21,021,5518.0
Bracken County,Kentucky,21,023,2049.0
Breathitt County,Kentucky,21,025,2576.0
Breckinridge County,Kentucky,21,027,4711.0
Bullitt County,Kentucky,21,029,16599.0
Butler County,Kentucky,21,031,3117.0
Caldwell County,Kentucky,21,033,3010.0
Calloway County,Kentucky,21,035,5922.0
Campbell County,Kentucky,21,037,15821.0
Carlisle County,Kentucky,21,039,1170.0
Carroll County,Kentucky,21,041,2205.0
Carter County,Kentucky,21,043,6611.0
Casey County,Kentucky,21,045,2839.0
Christian County,Kentucky,21,047,11267.0
Clark County,Kentucky,21,049,7347.0
Clay County,Kentucky,21,051,3930.0
Clinton County,Kentucky,21,053,2133.0
Crittenden County,Kentucky,21,055,1899.0
Cumberland County,Kentucky,21,057,1394.0
Daviess County,Kentucky,21,059,20687.0
Edmonson County,Kentucky,21,061,3099.0
Elliott County,Kentucky,21,063,1602.0
Estill County,Kentucky,21,065,3727.0
Fayette County,Kentucky,21,067,33380.0
Fleming County,Kentucky,21,069,3062.0
Floyd County,Kentucky,21,071,7254.0
Franklin County,Kentucky,21,073,8005.0
Fulton County,Kentucky,21,075,1239.0
Gallatin County,Kentucky,21,077,1703.0
Garrard County,Kentucky,21,079,3513.0
Grant County,Kentucky,21,081,5718.0
Graves County,Kentucky,21,083,7628.0
Grayson County,Kentucky,21,085,5833.0
Green County,Kentucky,21,087,2905.0
Greenup County,Kentucky,21,089,8130.0
Hancock County,Kentucky,21,091,2130.0
Hardin County,Kentucky,21,093,18057.0
Harlan County,Kentucky,21,095,5574.0
Harrison County,Kentucky,21,097,3939.0
Hart County,Kentucky,21,099,3731.0
Henderson County,Kentucky,21,101,8860.0
Henry County,Kentucky,21,103,3857.0
Hickman County,Kentucky,21,105,1023.0
Hopkins County,Kentucky,21,107,10314.0
Jackson County,Kentucky,21,109,2821.0
Jefferson County,Kentucky,21,111,113305.0
Jessamine County,Kentucky,21,113,7006.0
Johnson County,Kentucky,21,115,5403.0
Kenton County,Kentucky,21,117,26366.0
Knott County,Kentucky,21,119,3102.0
Knox County,Kentucky,21,121,7160.0
Larue County,Kentucky,21,123,3427.0
Laurel County,Kentucky,21,125,11837.0
Lawrence County,Kentucky,21,127,3669.0
Lee County,Kentucky,21,129,1762.0
Leslie County,Kentucky,21,131,2087.0
Letcher County,Kentucky,21,133,5241.0
Lewis County,Kentucky,21,135,3343.0
Lincoln County,Kentucky,21,137,5853.0
Livingston County,Kentucky,21,139,2589.0
Logan County,Kentucky,21,141,5911.0
Lyon County,Kentucky,21,143,1897.0
McCracken County,Kentucky,21,145,11731.0
McCreary County,Kentucky,21,147,3194.0
McLean County,Kentucky,21,149,2083.0
Madison County,Kentucky,21,151,11689.0
Magoffin County,Kentucky,21,153,2702.0
Marion County,Kentucky,21,155,4619.0
Marshall County,Kentucky,21,157,6951.0
Martin County,Kentucky,21,159,2545.0
Mason County,Kentucky,21,161,3811.0
Meade County,Kentucky,21,163,5794.0
Menifee County,Kentucky,21,165,1112.0
Mercer County,Kentucky,21,167,4586.0
Metcalfe County,Kentucky,21,169,2122.0
Monroe County,Kentucky,21,171,2810.0
Montgomery County,Kentucky,21,173,5365.0
Morgan County,Kentucky,21,175,2131.0
Muhlenberg County,Kentucky,21,177,7459.0
Nelson County,Kentucky,21,179,10033.0
Nicholas County,Kentucky,21,181,1590.0
Ohio County,Kentucky,21,183,5280.0
Oldham County,Kentucky,21,185,7133.0
Owen County,Kentucky,21,187,2666.0
Owsley County,Kentucky,21,189,869.0
Pendleton County,Kentucky,21,191,4018.0
Perry County,Kentucky,21,193,5331.0
Pike County,Kentucky,21,195,13494.0
Powell County,Kentucky,21,197,2164.0
Pulaski County,Kentucky,21,199,13486.0
Robertson County,Kentucky,21,201,444.0
Rockcastle County,Kentucky,21,203,3782.0
Rowan County,Kentucky,21,205,3084.0
Russell County,Kentucky,21,207,3383.0
Scott County,Kentucky,21,209,7919.0
Shelby County,Kentucky,21,211,7420.0
Simpson County,Kentucky,21,213,4125.0
Spencer County,Kentucky,21,215,3390.0
Taylor County,Kentucky,21,217,5195.0
Todd County,Kentucky,21,219,2640.0
Trigg County,Kentucky,21,221,2348.0
Trimble County,Kentucky,21,223,2116.0
Union County,Kentucky,21,225,3024.0
Warren County,Kentucky,21,227,17808.0
Washington County,Kentucky,21,229,2624.0
Wayne County,Kentucky,21,231,3924.0
Webster County,Kentucky,21,233,3060.0
Whitley County,Kentucky,21,235,6599.0
Wolfe County,Kentucky,21,237,1666.0
Woodford County,Kentucky,21,239,4124.0
Acadia Parish,Louisiana,22,001,12947.0
Allen Parish,Louisiana,22,003,5744.0
Ascension Parish,Louisiana,22,005,21403.0
Assumption Parish,Louisiana,22,007,5052.0
Avoyelles Parish,Louisiana,22,009,8863.0
Beauregard Parish,Louisiana,22,011,8339.0
Bienville Parish,Louisiana,22,013,3482.0
Bossier Parish,Louisiana,22,015,20041.0
Caddo Parish,Louisiana,22,017,48310.0
Calcasieu Parish,Louisiana,22,019,38618.0
Caldwell Parish,Louisiana,22,021,2297.0
Cameron Parish,Louisiana,22,023,1597.0
Catahoula Parish,Louisiana,22,025,2531.0
Claiborne Parish,Louisiana,22,027,3644.0
Concordia Parish,Louisiana,22,029,4211.0
De Soto Parish,Louisiana,22,031,6403.0
East Baton Rouge Parish,Louisiana,22,033,64232.0
East Carroll Parish,Louisiana,22,035,1599.0
East Feliciana Parish,Louisiana,22,037,4972.0
Evangeline Parish,Louisiana,22,039,5994.0
Franklin Parish,Louisiana,22,041,4253.0
Grant Parish,Louisiana,22,043,4606.0
Iberia Parish,Louisiana,22,045,15821.0
Iberville Parish,Louisiana,22,047,7038.0
Jackson Parish,Louisiana,22,049,3943.0
Jefferson Parish,Louisiana,22,051,81240.0
Jefferson Davis Parish,Louisiana,22,053,7085.0
Lafayette Parish,Louisiana,22,055,36760.0
Lafourche Parish,Louisiana,22,057,21351.0
LaSalle Parish,Louisiana,22,059,3471.0
Lincoln Parish,Louisiana,22,061,5618.0
Livingston Parish,Louisiana,22,063,28329.0
Madison Parish,Louisiana,22,065,2358.0
Morehouse Parish,Louisiana,22,067,6169.0
Natchitoches Parish,Louisiana,22,069,7080.0
Orleans Parish,Louisiana,22,071,53120.0
Ouachita Parish,Louisiana,22,073,26884.0
Plaquemines Parish,Louisiana,22,075,4761.0
Pointe Coupee Parish,Louisiana,22,077,6094.0
Rapides Parish,Louisiana,22,079,25481.0
Red River Parish,Louisiana,22,081,2222.0
Richland Parish,Louisiana,22,083,4390.0
Sabine Parish,Louisiana,22,085,5515.0
Saint Bernard Parish,Louisiana,22,087,9635.0
Saint Charles Parish,Louisiana,22,089,10724.0
Saint Helena Parish,Louisiana,22,091,2861.0
Saint James Parish,Louisiana,22,093,5849.0
Saint John the Baptist Parish,Louisiana,22,095,9330.0
Saint Landry Parish,Louisiana,22,097,20952.0
Saint Martin Parish,Louisiana,22,099,12222.0
Saint Mary Parish,Louisiana,22,101,11844.0
Saint Tammany Parish,Louisiana,22,103,35834.0
Tangipahoa Parish,Louisiana,22,105,22840.0
Tensas Parish,Louisiana,22,107,1417.0
Terrebonne Parish,Louisiana,22,109,24311.0
Union Parish,Louisiana,22,111,5928.0
Vermilion Parish,Louisiana,22,113,13625.0
Vernon Parish,Louisiana,22,115,9331.0
Washington Parish,Louisiana,22,117,10093.0
Webster Parish,Louisiana,22,119,9237.0
West Baton Rouge Parish,Louisiana,22,121,5299.0
West Carroll Parish,Louisiana,22,123,2723.0
West Feliciana Parish,Louisiana,22,125,2843.0
Winn Parish,Louisiana,22,127,2989.0
Androscoggin County,Maine,23,001,22319.0
Aroostook County,Maine,23,003,17130.0
Cumberland County,Maine,23,005,40696.0
Franklin County,Maine,23,007,6750.0
Hancock County,Maine,23,009,11863.0
Kennebec County,Maine,23,011,25842.0
Knox County,Maine,23,013,9123.0
Lincoln County,Maine,23,015,7159.0
Oxford County,Maine,23,017,15532.0
Penobscot County,Maine,23,019,31803.0
Piscataquis County,Maine,23,021,4475.0
Sagadahoc County,Maine,23,023,6986.0
Somerset County,Maine,23,025,13196.0
Waldo County,Maine,23,027,8465.0
Washington County,Maine,23,029,7612.0
York County,Maine,23,031,39295.0
Allegany County,Maryland,24,001,18421.0
Anne Arundel County,Maryland,24,003,82515.0
Baltimore County,Maryland,24,005,133785.0
Calvert County,Maryland,24,009,17155.0
Caroline County,Maryland,24,011,8635.0
Carroll County,Maryland,24,013,31950.0
Cecil County,Maryland,24,015,22176.0
Charles County,Maryland,24,017,27893.0
Dorchester County,Maryland,24,019,7896.0
Frederick County,Maryland,24,021,36026.0
Garrett County,Maryland,24,023,8207.0
Harford County,Maryland,24,025,42286.0
Howard County,Maryland,24,027,26444.0
Kent County,Maryland,24,029,4211.0
Queen Anne's County,Maryland,24,035,8836.0
Saint Mary's County,Maryland,24,037,19757.0
Somerset County,Maryland,24,039,5196.0
Talbot County,Maryland,24,041,7132.0
Washington County,Maryland,24,043,33210.0
Wicomico County,Maryland,24,045,18490.0
Worcester County,Maryland,24,047,11668.0
Baltimore City,Maryland,24,510,102858.0
Montgomery County,Maryland,24,031,90098.0
Prince George's County,Maryland,24,033,139536.0
Barnstable County,Massachusetts,25,001,36968.0
Berkshire County,Massachusetts,25,003,26437.0
Bristol County,Massachusetts,25,005,97842.0
Dukes County,Massachusetts,25,007,2851.0
Essex County,Massachusetts,25,009,122460.0
Franklin County,Massachusetts,25,011,12434.0
Hampden County,Massachusetts,25,013,81027.0
Hampshire County,Massachusetts,25,015,21149.0
Middlesex County,Massachusetts,25,017,206366.0
Nantucket County,Massachusetts,25,019,1601.0
Norfolk County,Massachusetts,25,021,92010.0
Plymouth County,Massachusetts,25,023,90286.0
Suffolk County,Massachusetts,25,025,104096.0
Worcester County,Massachusetts,25,027,137490.0
Alcona County,Michigan,26,001,2925.0
Alger County,Michigan,26,003,2672.0
Allegan County,Michigan,26,005,25749.0
Alpena County,Michigan,26,007,6375.0
Antrim County,Michigan,26,009,5181.0
Arenac County,Michigan,26,011,4345.0
Baraga County,Michigan,26,013,1934.0
Barry County,Michigan,26,015,13838.0
Bay County,Michigan,26,017,23709.0
Benzie County,Michigan,26,019,3967.0
Berrien County,Michigan,26,021,29332.0
Branch County,Michigan,26,023,10391.0
Calhoun County,Michigan,26,025,27125.0
Cass County,Michigan,26,027,11420.0
Charlevoix County,Michigan,26,029,5247.0
Cheboygan County,Michigan,26,031,6877.0
Chippewa County,Michigan,26,033,7213.0
Clare County,Michigan,26,035,7398.0
Clinton County,Michigan,26,037,13050.0
Crawford County,Michigan,26,039,3203.0
Delta County,Michigan,26,041,8705.0
Dickinson County,Michigan,26,043,7015.0
Eaton County,Michigan,26,045,19637.0
Emmet County,Michigan,26,047,5742.0
Genesee County,Michigan,26,049,80740.0
Gladwin County,Michigan,26,051,6807.0
Gogebic County,Michigan,26,053,3857.0
Grand Traverse County,Michigan,26,055,15169.0
Gratiot County,Michigan,26,057,9703.0
Hillsdale County,Michigan,26,059,11182.0
Houghton County,Michigan,26,061,6715.0
Huron County,Michigan,26,063,9838.0
Ingham County,Michigan,26,065,29820.0
Ionia County,Michigan,26,067,13109.0
Iosco County,Michigan,26,069,6910.0
Iron County,Michigan,26,071,3515.0
Isabella County,Michigan,26,073,10595.0
Jackson County,Michigan,26,075,31235.0
Kalamazoo County,Michigan,26,077,32581.0
Kalkaska County,Michigan,26,079,4471.0
Kent County,Michigan,26,081,89645.0
Keweenaw County,Michigan,26,083,520.0
Lake County,Michigan,26,085,2932.0
Lapeer County,Michigan,26,087,20213.0
Leelanau County,Michigan,26,089,3561.0
Lenawee County,Michigan,26,091,21435.0
Livingston County,Michigan,26,093,29510.0
Luce County,Michigan,26,095,1532.0
Mackinac County,Michigan,26,097,2890.0
Macomb County,Michigan,26,099,162447.0
Manistee County,Michigan,26,101,5553.0
Marquette County,Michigan,26,103,13044.0
Mason County,Michigan,26,105,6207.0
Mecosta County,Michigan,26,107,7939.0
Menominee County,Michigan,26,109,6819.0
Midland County,Michigan,26,111,14284.0
Missaukee County,Michigan,26,113,3810.0
Monroe County,Michigan,26,115,32401.0
Montcalm County,Michigan,26,117,13839.0
Montmorency County,Michigan,26,119,2517.0
Muskegon County,Michigan,26,121,32230.0
Newaygo County,Michigan,26,123,11617.0
Oakland County,Michigan,26,125,154156.0
Oceana County,Michigan,26,127,5381.0
Ogemaw County,Michigan,26,129,5656.0
Ontonagon County,Michigan,26,131,1947.0
Osceola County,Michigan,26,133,6099.0
Oscoda County,Michigan,26,135,2279.0
Otsego County,Michigan,26,137,5847.0
Ottawa County,Michigan,26,139,42760.0
Presque Isle County,Michigan,26,141,3655.0
Roscommon County,Michigan,26,143,6657.0
Saginaw County,Michigan,26,145,39555.0
Saint Clair County,Michigan,26,147,35064.0
Saint Joseph County,Michigan,26,149,13591.0
Sanilac County,Michigan,26,151,12557.0
Schoolcraft County,Michigan,26,153,2590.0
Shiawassee County,Michigan,26,155,15935.0
Tuscola County,Michigan,26,157,14179.0
Van Buren County,Michigan,26,159,14663.0
Washtenaw County,Michigan,26,161,29490.0
Wayne County,Michigan,26,163,300146.0
Wexford County,Michigan,26,165,7580.0
Aitkin County,Minnesota,27,001,4456.0
Anoka County,Minnesota,27,003,56409.0
Becker County,Minnesota,27,005,6531.0
Beltrami County,Minnesota,27,007,5974.0
Benton County,Minnesota,27,009,7434.0
Big Stone County,Minnesota,27,011,1496.0
Blue Earth County,Minnesota,27,013,9706.0
Brown County,Minnesota,27,015,6352.0
Carlton County,Minnesota,27,017,7869.0
Carver County,Minnesota,27,019,11794.0
Cass County,Minnesota,27,021,6335.0
Chippewa County,Minnesota,27,023,2708.0
Chisago County,Minnesota,27,025,10880.0
Clay County,Minnesota,27,027,9391.0
Clearwater County,Minnesota,27,029,1958.0
Cook County,Minnesota,27,031,854.0
Cottonwood County,Minnesota,27,033,2690.0
Crow Wing County,Minnesota,27,035,11928.0
Dakota County,Minnesota,27,037,53232.0
Dodge County,Minnesota,27,039,3839.0
Douglas County,Minnesota,27,041,7369.0
Faribault County,Minnesota,27,043,3922.0
Fillmore County,Minnesota,27,045,4776.0
Freeborn County,Minnesota,27,047,7125.0
Goodhue County,Minnesota,27,049,9453.0
Grant County,Minnesota,27,051,1336.0
Hennepin County,Minnesota,27,053,127810.0
Houston County,Minnesota,27,055,4187.0
Hubbard County,Minnesota,27,057,4006.0
Isanti County,Minnesota,27,059,8629.0
Itasca County,Minnesota,27,061,9249.0
Jackson County,Minnesota,27,063,2372.0
Kanabec County,Minnesota,27,065,3767.0
Kandiyohi County,Minnesota,27,067,7454.0
Kittson County,Minnesota,27,069,1009.0
Koochiching County,Minnesota,27,071,3017.0
Lac qui Parle County,Minnesota,27,073,1839.0
Lake County,Minnesota,27,075,2545.0
Lake of the Woods County,Minnesota,27,077,1210.0
Le Sueur County,Minnesota,27,079,5895.0
Lincoln County,Minnesota,27,081,1613.0
Lyon County,Minnesota,27,083,5242.0
McLeod County,Minnesota,27,085,8334.0
Mahnomen County,Minnesota,27,087,990.0
Marshall County,Minnesota,27,089,2336.0
Martin County,Minnesota,27,091,5017.0
Meeker County,Minnesota,27,093,5689.0
Mille Lacs County,Minnesota,27,095,5461.0
Morrison County,Minnesota,27,097,7884.0
Mower County,Minnesota,27,099,7671.0
Murray County,Minnesota,27,101,2168.0
Nicollet County,Minnesota,27,103,5200.0
Nobles County,Minnesota,27,105,4145.0
Norman County,Minnesota,27,107,1592.0
Olmsted County,Minnesota,27,109,18923.0
Otter Tail County,Minnesota,27,111,11422.0
Pennington County,Minnesota,27,113,2728.0
Pine County,Minnesota,27,115,7595.0
Pipestone County,Minnesota,27,117,2008.0
Polk County,Minnesota,27,119,5814.0
Pope County,Minnesota,27,121,2488.0
Ramsey County,Minnesota,27,123,66548.0
Red Lake County,Minnesota,27,125,1050.0
