County,State,State_FIPS,County_FIPS,ged_or_alternative
Buchanan County,Iowa,19,019,665
Buena Vista County,Iowa,19,021,383
Butler County,Iowa,19,023,348
Calhoun County,Iowa,19,025,292
Carroll County,Iowa,19,027,452
Cass County,Iowa,19,029,509
Cedar County,Iowa,19,031,483
Cerro Gordo County,Iowa,19,033,1362
Cherokee County,Iowa,19,035,462
Chickasaw County,Iowa,19,037,347
Clarke County,Iowa,19,039,413
Clay County,Iowa,19,041,499
Clayton County,Iowa,19,043,540
Clinton County,Iowa,19,045,1185
Crawford County,Iowa,19,047,433
Dallas County,Iowa,19,049,1153
Davis County,Iowa,19,051,225
Decatur County,Iowa,19,053,305
Delaware County,Iowa,19,055,454
Des Moines County,Iowa,19,057,1273
Dickinson County,Iowa,19,059,404
Dubuque County,Iowa,19,061,2435
Emmet County,Iowa,19,063,193
Fayette County,Iowa,19,065,657
Floyd County,Iowa,19,067,428
Franklin County,Iowa,19,069,151
Fremont County,Iowa,19,071,271
Greene County,Iowa,19,073,262
Grundy County,Iowa,19,075,226
Guthrie County,Iowa,19,077,281
Hamilton County,Iowa,19,079,312
Hancock County,Iowa,19,081,267
Hardin County,Iowa,19,083,422
Harrison County,Iowa,19,085,423
Henry County,Iowa,19,087,737
Howard County,Iowa,19,089,317
Humboldt County,Iowa,19,091,346
Ida County,Iowa,19,093,175
Iowa County,Iowa,19,095,231
Jackson County,Iowa,19,097,681
Jasper County,Iowa,19,099,1726
Jefferson County,Iowa,19,101,469
Johnson County,Iowa,19,103,1426
Jones County,Iowa,19,105,887
Keokuk County,Iowa,19,107,324
Kossuth County,Iowa,19,109,295
Lee County,Iowa,19,111,1742
Linn County,Iowa,19,113,4976
Louisa County,Iowa,19,115,299
Lucas County,Iowa,19,117,318
Lyon County,Iowa,19,119,241
Madison County,Iowa,19,121,494
Mahaska County,Iowa,19,123,613
Marion County,Iowa,19,125,886
Marshall County,Iowa,19,127,1169
Mills County,Iowa,19,129,483
Mitchell County,Iowa,19,131,285
Monona County,Iowa,19,133,313
Monroe County,Iowa,19,135,282
Montgomery County,Iowa,19,137,371
Muscatine County,Iowa,19,139,1457
O'Brien County,Iowa,19,141,417
Osceola County,Iowa,19,143,180
Page County,Iowa,19,145,730
Palo Alto County,Iowa,19,147,218
Plymouth County,Iowa,19,149,544
Pocahontas County,Iowa,19,151,167
Polk County,Iowa,19,153,11831
Pottawattamie County,Iowa,19,155,2971
Poweshiek County,Iowa,19,157,495
Ringgold County,Iowa,19,159,147
Sac County,Iowa,19,161,215
Scott County,Iowa,19,163,4102
Shelby County,Iowa,19,165,248
Sioux County,Iowa,19,167,775
Story County,Iowa,19,169,849
Tama County,Iowa,19,171,489
Taylor County,Iowa,19,173,241
Union County,Iowa,19,175,418
Van Buren County,Iowa,19,177,213
Wapello County,Iowa,19,179,1238
Warren County,Iowa,19,181,928
Washington County,Iowa,19,183,539
Wayne County,Iowa,19,185,238
Webster County,Iowa,19,187,1371
Winnebago County,Iowa,19,189,355
Winneshiek County,Iowa,19,191,429
Woodbury County,Iowa,19,193,3260
Worth County,Iowa,19,195,282
Wright County,Iowa,19,197,283
Allen County,Kansas,20,001,612
Anderson County,Kansas,20,003,296
Atchison County,Kansas,20,005,615
Barber County,Kansas,20,007,143
Barton County,Kansas,20,009,824
Bourbon County,Kansas,20,011,570
Brown County,Kansas,20,013,480
Butler County,Kansas,20,015,2076
Chase County,Kansas,20,017,128
Chautauqua County,Kansas,20,019,124
Cherokee County,Kansas,20,021,861
Cheyenne County,Kansas,20,023,74
Clark County,Kansas,20,025,50
Clay County,Kansas,20,027,237
Cloud County,Kansas,20,029,297
Coffey County,Kansas,20,031,281
Comanche County,Kansas,20,033,43
Cowley County,Kansas,20,035,1358
Crawford County,Kansas,20,037,961
Decatur County,Kansas,20,039,108
Dickinson County,Kansas,20,041,535
Doniphan County,Kansas,20,043,251
Douglas County,Kansas,20,045,2084
Edwards County,Kansas,20,047,68
Elk County,Kansas,20,049,199
Ellis County,Kansas,20,051,698
Ellsworth County,Kansas,20,053,380
Finney County,Kansas,20,055,1027
Ford County,Kansas,20,057,614
Franklin County,Kansas,20,059,941
Geary County,Kansas,20,061,1169
Gove County,Kansas,20,063,73
Graham County,Kansas,20,065,65
Grant County,Kansas,20,067,250
Gray County,Kansas,20,069,180
Greeley County,Kansas,20,071,40
Greenwood County,Kansas,20,073,246
Hamilton County,Kansas,20,075,35
Harper County,Kansas,20,077,140
Harvey County,Kansas,20,079,1096
Haskell County,Kansas,20,081,87
Hodgeman County,Kansas,20,083,49
Jackson County,Kansas,20,085,413
Jefferson County,Kansas,20,087,675
Jewell County,Kansas,20,089,55
Johnson County,Kansas,20,091,7108
Kearny County,Kansas,20,093,47
Kingman County,Kansas,20,095,224
Kiowa County,Kansas,20,097,67
Labette County,Kansas,20,099,842
Lane County,Kansas,20,101,37
Leavenworth County,Kansas,20,103,4073
Lincoln County,Kansas,20,105,69
Linn County,Kansas,20,107,424
Logan County,Kansas,20,109,55
Lyon County,Kansas,20,111,1255
McPherson County,Kansas,20,113,674
Marion County,Kansas,20,115,399
Marshall County,Kansas,20,117,315
Meade County,Kansas,20,119,76
Miami County,Kansas,20,121,832
Mitchell County,Kansas,20,123,98
Montgomery County,Kansas,20,125,1563
Morris County,Kansas,20,127,233
Morton County,Kansas,20,129,70
Nemaha County,Kansas,20,131,264
Neosho County,Kansas,20,133,907
Ness County,Kansas,20,135,87
Norton County,Kansas,20,137,294
Osage County,Kansas,20,139,673
Osborne County,Kansas,20,141,86
Ottawa County,Kansas,20,143,159
Pawnee County,Kansas,20,145,365
Phillips County,Kansas,20,147,117
Pottawatomie County,Kansas,20,149,573
Pratt County,Kansas,20,151,232
Rawlins County,Kansas,20,153,45
Reno County,Kansas,20,155,2360
Republic County,Kansas,20,157,76
Rice County,Kansas,20,159,343
Riley County,Kansas,20,161,609
Rooks County,Kansas,20,163,97
Rush County,Kansas,20,165,105
Russell County,Kansas,20,167,265
Saline County,Kansas,20,169,1932
Scott County,Kansas,20,171,269
Sedgwick County,Kansas,20,173,14489
Seward County,Kansas,20,175,490
Shawnee County,Kansas,20,177,6704
Sheridan County,Kansas,20,179,35
Sherman County,Kansas,20,181,123
Smith County,Kansas,20,183,90
Stafford County,Kansas,20,185,99
Stanton County,Kansas,20,187,20
Stevens County,Kansas,20,189,183
Sumner County,Kansas,20,191,943
Thomas County,Kansas,20,193,251
Trego County,Kansas,20,195,116
Wabaunsee County,Kansas,20,197,208
Wallace County,Kansas,20,199,30
Washington County,Kansas,20,201,168
Wichita County,Kansas,20,203,33
Wilson County,Kansas,20,205,467
Woodson County,Kansas,20,207,217
Wyandotte County,Kansas,20,209,4820
Adair County,Kentucky,21,001,1185
Allen County,Kentucky,21,003,1186
Anderson County,Kentucky,21,005,1162
Ballard County,Kentucky,21,007,374
Barren County,Kentucky,21,009,2420
Bath County,Kentucky,21,011,717
Bell County,Kentucky,21,013,1352
Boone County,Kentucky,21,015,3770
Bourbon County,Kentucky,21,017,812
Boyd County,Kentucky,21,019,2493
Boyle County,Kentucky,21,021,1559
Bracken County,Kentucky,21,023,366
Breathitt County,Kentucky,21,025,669
Breckinridge County,Kentucky,21,027,1310
Bullitt County,Kentucky,21,029,4102
Butler County,Kentucky,21,031,827
Caldwell County,Kentucky,21,033,950
Calloway County,Kentucky,21,035,1462
Campbell County,Kentucky,21,037,3424
Carlisle County,Kentucky,21,039,238
Carroll County,Kentucky,21,041,780
Carter County,Kentucky,21,043,1219
Casey County,Kentucky,21,045,1166
Christian County,Kentucky,21,047,3298
Clark County,Kentucky,21,049,1513
Clay County,Kentucky,21,051,1619
Clinton County,Kentucky,21,053,434
Crittenden County,Kentucky,21,055,508
Cumberland County,Kentucky,21,057,377
Daviess County,Kentucky,21,059,4207
Edmonson County,Kentucky,21,061,846
Elliott County,Kentucky,21,063,632
Estill County,Kentucky,21,065,1085
Fayette County,Kentucky,21,067,7637
Fleming County,Kentucky,21,069,696
Floyd County,Kentucky,21,071,1900
Franklin County,Kentucky,21,073,2883
Fulton County,Kentucky,21,075,432
Gallatin County,Kentucky,21,077,694
Garrard County,Kentucky,21,079,1128
Grant County,Kentucky,21,081,1122
Graves County,Kentucky,21,083,1600
Grayson County,Kentucky,21,085,1515
Green County,Kentucky,21,087,829
Greenup County,Kentucky,21,089,1259
Hancock County,Kentucky,21,091,536
Hardin County,Kentucky,21,093,4575
Harlan County,Kentucky,21,095,1469
Harrison County,Kentucky,21,097,1185
Hart County,Kentucky,21,099,1505
Henderson County,Kentucky,21,101,2880
Henry County,Kentucky,21,103,943
Hickman County,Kentucky,21,105,220
Hopkins County,Kentucky,21,107,2621
Jackson County,Kentucky,21,109,1211
Jefferson County,Kentucky,21,111,28563
Jessamine County,Kentucky,21,113,2147
Johnson County,Kentucky,21,115,1198
Kenton County,Kentucky,21,117,5901
Knott County,Kentucky,21,119,796
Knox County,Kentucky,21,121,1515
Larue County,Kentucky,21,123,827
Laurel County,Kentucky,21,125,3173
Lawrence County,Kentucky,21,127,725
Lee County,Kentucky,21,129,608
Leslie County,Kentucky,21,131,482
Letcher County,Kentucky,21,133,1062
Lewis County,Kentucky,21,135,677
Lincoln County,Kentucky,21,137,1939
Livingston County,Kentucky,21,139,590
Logan County,Kentucky,21,141,1377
Lyon County,Kentucky,21,143,755
McCracken County,Kentucky,21,145,2867
McCreary County,Kentucky,21,147,1386
McLean County,Kentucky,21,149,476
Madison County,Kentucky,21,151,3929
Magoffin County,Kentucky,21,153,633
Marion County,Kentucky,21,155,1278
Marshall County,Kentucky,21,157,1608
Martin County,Kentucky,21,159,630
Mason County,Kentucky,21,161,716
Meade County,Kentucky,21,163,1512
Menifee County,Kentucky,21,165,422
Mercer County,Kentucky,21,167,1230
Metcalfe County,Kentucky,21,169,674
Monroe County,Kentucky,21,171,468
Montgomery County,Kentucky,21,173,1699
Morgan County,Kentucky,21,175,1366
Muhlenberg County,Kentucky,21,177,1487
Nelson County,Kentucky,21,179,2534
Nicholas County,Kentucky,21,181,343
Ohio County,Kentucky,21,183,1701
Oldham County,Kentucky,21,185,2284
Owen County,Kentucky,21,187,559
Owsley County,Kentucky,21,189,184
Pendleton County,Kentucky,21,191,507
Perry County,Kentucky,21,193,1195
Pike County,Kentucky,21,195,2467
Powell County,Kentucky,21,197,942
Pulaski County,Kentucky,21,199,4378
Robertson County,Kentucky,21,201,90
Rockcastle County,Kentucky,21,203,1152
Rowan County,Kentucky,21,205,1012
Russell County,Kentucky,21,207,1143
Scott County,Kentucky,21,209,1823
Shelby County,Kentucky,21,211,1893
Simpson County,Kentucky,21,213,969
Spencer County,Kentucky,21,215,1049
Taylor County,Kentucky,21,217,1343
Todd County,Kentucky,21,219,640
Trigg County,Kentucky,21,221,779
Trimble County,Kentucky,21,223,486
Union County,Kentucky,21,225,708
Warren County,Kentucky,21,227,4159
Washington County,Kentucky,21,229,645
Wayne County,Kentucky,21,231,1502
Webster County,Kentucky,21,233,733
Whitley County,Kentucky,21,235,1964
Wolfe County,Kentucky,21,237,220
Woodford County,Kentucky,21,239,1095
Acadia Parish,Louisiana,22,001,2409
Allen Parish,Louisiana,22,003,1533
Ascension Parish,Louisiana,22,005,3555
Assumption Parish,Louisiana,22,007,1129
Avoyelles Parish,Louisiana,22,009,2355
Beauregard Parish,Louisiana,22,011,1800
Bienville Parish,Louisiana,22,013,618
Bossier Parish,Louisiana,22,015,3805
Caddo Parish,Louisiana,22,017,7095
Calcasieu Parish,Louisiana,22,019,6515
Caldwell Parish,Louisiana,22,021,636
Cameron Parish,Louisiana,22,023,294
Catahoula Parish,Louisiana,22,025,495
Claiborne Parish,Louisiana,22,027,1009
Concordia Parish,Louisiana,22,029,1196
De Soto Parish,Louisiana,22,031,778
East Baton Rouge Parish,Louisiana,22,033,8342
East Carroll Parish,Louisiana,22,035,328
East Feliciana Parish,Louisiana,22,037,1021
Evangeline Parish,Louisiana,22,039,1547
Franklin Parish,Louisiana,22,041,955
Grant Parish,Louisiana,22,043,1885
Iberia Parish,Louisiana,22,045,2977
Iberville Parish,Louisiana,22,047,1844
Jackson Parish,Louisiana,22,049,776
Jefferson Parish,Louisiana,22,051,13409
Jefferson Davis Parish,Louisiana,22,053,1326
Lafayette Parish,Louisiana,22,055,5444
Lafourche Parish,Louisiana,22,057,4085
LaSalle Parish,Louisiana,22,059,746
Lincoln Parish,Louisiana,22,061,1168
Livingston Parish,Louisiana,22,063,5765
Madison Parish,Louisiana,22,065,427
Morehouse Parish,Louisiana,22,067,1481
Natchitoches Parish,Louisiana,22,069,1387
Orleans Parish,Louisiana,22,071,6981
Ouachita Parish,Louisiana,22,073,6117
Plaquemines Parish,Louisiana,22,075,866
Pointe Coupee Parish,Louisiana,22,077,701
Rapides Parish,Louisiana,22,079,5118
Red River Parish,Louisiana,22,081,302
Richland Parish,Louisiana,22,083,1026
Sabine Parish,Louisiana,22,085,1079
Saint Bernard Parish,Louisiana,22,087,1464
Saint Charles Parish,Louisiana,22,089,1752
Saint Helena Parish,Louisiana,22,091,356
Saint James Parish,Louisiana,22,093,538
Saint John the Baptist Parish,Louisiana,22,095,1300
Saint Landry Parish,Louisiana,22,097,2657
Saint Martin Parish,Louisiana,22,099,2290
Saint Mary Parish,Louisiana,22,101,2705
Saint Tammany Parish,Louisiana,22,103,7872
Tangipahoa Parish,Louisiana,22,105,4165
Tensas Parish,Louisiana,22,107,119
Terrebonne Parish,Louisiana,22,109,4285
Union Parish,Louisiana,22,111,810
Vermilion Parish,Louisiana,22,113,2041
Vernon Parish,Louisiana,22,115,1992
Washington Parish,Louisiana,22,117,2566
Webster Parish,Louisiana,22,119,2184
West Baton Rouge Parish,Louisiana,22,121,1086
West Carroll Parish,Louisiana,22,123,739
West Feliciana Parish,Louisiana,22,125,1140
Winn Parish,Louisiana,22,127,1101
Androscoggin County,Maine,23,001,5477
Aroostook County,Maine,23,003,2610
Cumberland County,Maine,23,005,7866
Franklin County,Maine,23,007,1392
Hancock County,Maine,23,009,1685
Kennebec County,Maine,23,011,4930
Knox County,Maine,23,013,1537
Lincoln County,Maine,23,015,1329
Oxford County,Maine,23,017,2647
Penobscot County,Maine,23,019,5575
Piscataquis County,Maine,23,021,775
Sagadahoc County,Maine,23,023,1133
Somerset County,Maine,23,025,2487
Waldo County,Maine,23,027,1477
Washington County,Maine,23,029,1398
York County,Maine,23,031,6958
Allegany County,Maryland,24,001,3204
Anne Arundel County,Maryland,24,003,11185
Baltimore County,Maryland,24,005,18553
Calvert County,Maryland,24,009,1702
Caroline County,Maryland,24,011,841
Carroll County,Maryland,24,013,3145
Cecil County,Maryland,24,015,3001
Charles County,Maryland,24,017,2960
Dorchester County,Maryland,24,019,1077
Frederick County,Maryland,24,021,3574
Garrett County,Maryland,24,023,901
Harford County,Maryland,24,025,5941
Howard County,Maryland,24,027,2714
Kent County,Maryland,24,029,470
Queen Anne's County,Maryland,24,035,1078
Saint Mary's County,Maryland,24,037,2342
Somerset County,Maryland,24,039,1830
Talbot County,Maryland,24,041,860
Washington County,Maryland,24,043,5289
Wicomico County,Maryland,24,045,2058
Worcester County,Maryland,24,047,1000
Baltimore City,Maryland,24,510,21445
Montgomery County,Maryland,24,031,7943
Prince George's County,Maryland,24,033,14072
Barnstable County,Massachusetts,25,001,3988
Berkshire County,Massachusetts,25,003,3820
Bristol County,Massachusetts,25,005,16227
Dukes County,Massachusetts,25,007,165
Essex County,Massachusetts,25,009,12883
Franklin County,Massachusetts,25,011,1870
Hampden County,Massachusetts,25,013,13608
Hampshire County,Massachusetts,25,015,3064
Middlesex County,Massachusetts,25,017,22297
Nantucket County,Massachusetts,25,019,108
Norfolk County,Massachusetts,25,021,9594
Plymouth County,Massachusetts,25,023,10047
Suffolk County,Massachusetts,25,025,15053
Worcester County,Massachusetts,25,027,18699
Alcona County,Michigan,26,001,442
Alger County,Michigan,26,003,719
Allegan County,Michigan,26,005,3352
Alpena County,Michigan,26,007,1004
Antrim County,Michigan,26,009,613
Arenac County,Michigan,26,011,614
Baraga County,Michigan,26,013,886
Barry County,Michigan,26,015,1532
Bay County,Michigan,26,017,2801
Benzie County,Michigan,26,019,450
Berrien County,Michigan,26,021,4251
Branch County,Michigan,26,023,1898
Calhoun County,Michigan,26,025,4321
Cass County,Michigan,26,027,1995
Charlevoix County,Michigan,26,029,618
Cheboygan County,Michigan,26,031,892
Chippewa County,Michigan,26,033,2787
Clare County,Michigan,26,035,1463
Clinton County,Michigan,26,037,1033
Crawford County,Michigan,26,039,651
Delta County,Michigan,26,041,1021
Dickinson County,Michigan,26,043,633
Eaton County,Michigan,26,045,2425
Emmet County,Michigan,26,047,558
Genesee County,Michigan,26,049,11440
Gladwin County,Michigan,26,051,780
Gogebic County,Michigan,26,053,820
Grand Traverse County,Michigan,26,055,2038
Gratiot County,Michigan,26,057,2027
Hillsdale County,Michigan,26,059,1498
Houghton County,Michigan,26,061,650
Huron County,Michigan,26,063,728
Ingham County,Michigan,26,065,5792
Ionia County,Michigan,26,067,3238
Iosco County,Michigan,26,069,831
Iron County,Michigan,26,071,380
Isabella County,Michigan,26,073,1189
Jackson County,Michigan,26,075,5943
Kalamazoo County,Michigan,26,077,5326
Kalkaska County,Michigan,26,079,751
Kent County,Michigan,26,081,13142
Keweenaw County,Michigan,26,083,36
Lake County,Michigan,26,085,709
Lapeer County,Michigan,26,087,2655
Leelanau County,Michigan,26,089,371
Lenawee County,Michigan,26,091,3527
Livingston County,Michigan,26,093,3491
Luce County,Michigan,26,095,571
Mackinac County,Michigan,26,097,273
Macomb County,Michigan,26,099,18353
Manistee County,Michigan,26,101,1160
Marquette County,Michigan,26,103,1654
Mason County,Michigan,26,105,814
Mecosta County,Michigan,26,107,1131
Menominee County,Michigan,26,109,663
Midland County,Michigan,26,111,2015
Missaukee County,Michigan,26,113,661
Monroe County,Michigan,26,115,4527
Montcalm County,Michigan,26,117,2842
Montmorency County,Michigan,26,119,505
Muskegon County,Michigan,26,121,7513
Newaygo County,Michigan,26,123,1693
Oakland County,Michigan,26,125,19039
Oceana County,Michigan,26,127,972
Ogemaw County,Michigan,26,129,906
Ontonagon County,Michigan,26,131,156
Osceola County,Michigan,26,133,933
Oscoda County,Michigan,26,135,349
Otsego County,Michigan,26,137,575
Ottawa County,Michigan,26,139,6053
Presque Isle County,Michigan,26,141,407
Roscommon County,Michigan,26,143,806
Saginaw County,Michigan,26,145,5922
Saint Clair County,Michigan,26,147,4794
Saint Joseph County,Michigan,26,149,2071
Sanilac County,Michigan,26,151,1008
Schoolcraft County,Michigan,26,153,241
Shiawassee County,Michigan,26,155,1945
Tuscola County,Michigan,26,157,1528
Van Buren County,Michigan,26,159,2934
Washtenaw County,Michigan,26,161,5005
Wayne County,Michigan,26,163,55311
Wexford County,Michigan,26,165,1294
Aitkin County,Minnesota,27,001,532
Anoka County,Minnesota,27,003,8077
Becker County,Minnesota,27,005,1009
Beltrami County,Minnesota,27,007,1425
Benton County,Minnesota,27,009,1013
Big Stone County,Minnesota,27,011,126
Blue Earth County,Minnesota,27,013,1291
Brown County,Minnesota,27,015,405
Carlton County,Minnesota,27,017,1011
Carver County,Minnesota,27,019,1016
Cass County,Minnesota,27,021,1066
Chippewa County,Minnesota,27,023,279
Chisago County,Minnesota,27,025,1589
Clay County,Minnesota,27,027,1234
Clearwater County,Minnesota,27,029,348
Cook County,Minnesota,27,031,173
Cottonwood County,Minnesota,27,033,242
Crow Wing County,Minnesota,27,035,1657
Dakota County,Minnesota,27,037,6331
Dodge County,Minnesota,27,039,426
Douglas County,Minnesota,27,041,514
Faribault County,Minnesota,27,043,291
Fillmore County,Minnesota,27,045,415
Freeborn County,Minnesota,27,047,918
Goodhue County,Minnesota,27,049,1155
Grant County,Minnesota,27,051,155
Hennepin County,Minnesota,27,053,18866
Houston County,Minnesota,27,055,463
Hubbard County,Minnesota,27,057,701
Isanti County,Minnesota,27,059,1365
Itasca County,Minnesota,27,061,1609
Jackson County,Minnesota,27,063,146
Kanabec County,Minnesota,27,065,776
Kandiyohi County,Minnesota,27,067,917
Kittson County,Minnesota,27,069,115
Koochiching County,Minnesota,27,071,540
Lac qui Parle County,Minnesota,27,073,145
Lake County,Minnesota,27,075,375
Lake of the Woods County,Minnesota,27,077,57
Le Sueur County,Minnesota,27,079,542
Lincoln County,Minnesota,27,081,119
Lyon County,Minnesota,27,083,433
McLeod County,Minnesota,27,085,581
Mahnomen County,Minnesota,27,087,255
Marshall County,Minnesota,27,089,240
Martin County,Minnesota,27,091,509
Meeker County,Minnesota,27,093,485
Mille Lacs County,Minnesota,27,095,964
Morrison County,Minnesota,27,097,960
Mower County,Minnesota,27,099,907
Murray County,Minnesota,27,101,160
Nicollet County,Minnesota,27,103,480
Nobles County,Minnesota,27,105,485
Norman County,Minnesota,27,107,233
Olmsted County,Minnesota,27,109,2188
Otter Tail County,Minnesota,27,111,1355
Pennington County,Minnesota,27,113,395
Pine County,Minnesota,27,115,1509
Pipestone County,Minnesota,27,117,252
Polk County,Minnesota,27,119,675
Pope County,Minnesota,27,121,230
Ramsey County,Minnesota,27,123,9870
Red Lake County,Minnesota,27,125,95
Redwood County,Minnesota,27,127,387
Renville County,Minnesota,27,129,284
Rice County,Minnesota,27,131,1857
Rock County,Minnesota,27,133,220
Roseau County,Minnesota,27,135,358
Saint Louis County,Minnesota,27,137,5928
Scott County,Minnesota,27,139,2233
Sherburne County,Minnesota,27,141,2265
Sibley County,Minnesota,27,143,310
Stearns County,Minnesota,27,145,2629
Steele County,Minnesota,27,147,772
Stevens County,Minnesota,27,149,118
Swift County,Minnesota,27,151,229
Todd County,Minnesota,27,153,702
Traverse County,Minnesota,27,155,65
Wabasha County,Minnesota,27,157,473
Wadena County,Minnesota,27,159,372
Waseca County,Minnesota,27,161,706
Washington County,Minnesota,27,163,4428
Watonwan County,Minnesota,27,165,239
Wilkin County,Minnesota,27,167,181
Winona County,Minnesota,27,169,1016
Wright County,Minnesota,27,171,2316
Yellow Medicine County,Minnesota,27,173,257
Adams County,Mississippi,28,001,1196
Alcorn County,Mississippi,28,003,1876
Amite County,Mississippi,28,005,415
Attala County,Mississippi,28,007,614
Benton County,Mississippi,28,009,427
Bolivar County,Mississippi,28,011,1109
Calhoun County,Mississippi,28,013,588
Carroll County,Mississippi,28,015,539
Chickasaw County,Mississippi,28,017,1022
Choctaw County,Mississippi,28,019,355
Claiborne County,Mississippi,28,021,187
Clarke County,Mississippi,28,023,772
Clay County,Mississippi,28,025,811
Coahoma County,Mississippi,28,027,1138
Copiah County,Mississippi,28,029,1044
Covington County,Mississippi,28,031,991
DeSoto County,Mississippi,28,033,5563
Forrest County,Mississippi,28,035,2133
Franklin County,Mississippi,28,037,412
George County,Mississippi,28,039,1603
Greene County,Mississippi,28,041,1189
Grenada County,Mississippi,28,043,1058
Hancock County,Mississippi,28,045,1986
Harrison County,Mississippi,28,047,8127
Hinds County,Mississippi,28,049,6438
Holmes County,Mississippi,28,051,633
Humphreys County,Mississippi,28,053,304
Issaquena County,Mississippi,28,055,96
Itawamba County,Mississippi,28,057,1376
Jackson County,Mississippi,28,059,5851
Jasper County,Mississippi,28,061,625
Jefferson County,Mississippi,28,063,323
Jefferson Davis County,Mississippi,28,065,536
Jones County,Mississippi,28,067,2287
Kemper County,Mississippi,28,069,614
Lafayette County,Mississippi,28,071,1186
Lamar County,Mississippi,28,073,1637
Lauderdale County,Mississippi,28,075,3231
Lawrence County,Mississippi,28,077,595
Leake County,Mississippi,28,079,801
Lee County,Mississippi,28,081,3160
Leflore County,Mississippi,28,083,1038
Lincoln County,Mississippi,28,085,1184
Lowndes County,Mississippi,28,087,2464
Madison County,Mississippi,28,089,1506
Marion County,Mississippi,28,091,1141
Marshall County,Mississippi,28,093,1770
Monroe County,Mississippi,28,095,2144
Montgomery County,Mississippi,28,097,512
Neshoba County,Mississippi,28,099,1046
Newton County,Mississippi,28,101,865
Noxubee County,Mississippi,28,103,169
Oktibbeha County,Mississippi,28,105,848
Panola County,Mississippi,28,107,1371
Pearl River County,Mississippi,28,109,3194
Perry County,Mississippi,28,111,526
Pike County,Mississippi,28,113,1361
Pontotoc County,Mississippi,28,115,1231
Prentiss County,Mississippi,28,117,1589
Quitman County,Mississippi,28,119,271
Rankin County,Mississippi,28,121,5625
Scott County,Mississippi,28,123,1070
Sharkey County,Mississippi,28,125,195
Simpson County,Mississippi,28,127,1123
Smith County,Mississippi,28,129,792
Stone County,Mississippi,28,131,1075
Sunflower County,Mississippi,28,133,1448
Tallahatchie County,Mississippi,28,135,932
Tate County,Mississippi,28,137,869
Tippah County,Mississippi,28,139,862
Tishomingo County,Mississippi,28,141,959
Tunica County,Mississippi,28,143,223
Union County,Mississippi,28,145,1272
Walthall County,Mississippi,28,147,577
Warren County,Mississippi,28,149,1617
Washington County,Mississippi,28,151,1833
Wayne County,Mississippi,28,153,630
Webster County,Mississippi,28,155,420
Wilkinson County,Mississippi,28,157,303
Winston County,Mississippi,28,159,704
Yalobusha County,Mississippi,28,161,492
Yazoo County,Mississippi,28,163,1720
Adair County,Missouri,29,001,490
Andrew County,Missouri,29,003,635
Atchison County,Missouri,29,005,206
Audrain County,Missouri,29,007,1227
Barry County,Missouri,29,009,1087
Barton County,Missouri,29,011,296
Bates County,Missouri,29,013,535
Benton County,Missouri,29,015,1014
Bollinger County,Missouri,29,017,559
Boone County,Missouri,29,019,3083
Buchanan County,Missouri,29,021,3892
Butler County,Missouri,29,023,2047
Caldwell County,Missouri,29,025,374
Callaway County,Missouri,29,027,1906
Camden County,Missouri,29,029,1613
Cape Girardeau County,Missouri,29,031,2112
Carroll County,Missouri,29,033,318
Carter County,Missouri,29,035,175
Cass County,Missouri,29,037,2566
Cedar County,Missouri,29,039,577
Chariton County,Missouri,29,041,198
Christian County,Missouri,29,043,1907
Clark County,Missouri,29,045,259
Clay County,Missouri,29,047,5823
Clinton County,Missouri,29,049,678
Cole County,Missouri,29,051,2726
Cooper County,Missouri,29,053,627
Crawford County,Missouri,29,055,1104
Dade County,Missouri,29,057,286
Dallas County,Missouri,29,059,716
Daviess County,Missouri,29,061,330
DeKalb County,Missouri,29,063,1255
Dent County,Missouri,29,065,753
Douglas County,Missouri,29,067,473
Dunklin County,Missouri,29,069,1654
Franklin County,Missouri,29,071,3398
Gasconade County,Missouri,29,073,591
Gentry County,Missouri,29,075,225
Greene County,Missouri,29,077,7990
Grundy County,Missouri,29,079,463
Harrison County,Missouri,29,081,391
Henry County,Missouri,29,083,1033
Hickory County,Missouri,29,085,312
Holt County,Missouri,29,087,193
Howard County,Missouri,29,089,259
Howell County,Missouri,29,091,1760
Iron County,Missouri,29,093,444
Jackson County,Missouri,29,095,18739
Jasper County,Missouri,29,097,4469
Jefferson County,Missouri,29,099,9717
Johnson County,Missouri,29,101,1202
Knox County,Missouri,29,103,153
Laclede County,Missouri,29,105,1729
Lafayette County,Missouri,29,107,962
Lawrence County,Missouri,29,109,1455
Lewis County,Missouri,29,111,299
Lincoln County,Missouri,29,113,2245
Linn County,Missouri,29,115,520
Livingston County,Missouri,29,117,927
McDonald County,Missouri,29,119,855
Macon County,Missouri,29,121,411
Madison County,Missouri,29,123,350
Maries County,Missouri,29,125,292
Marion County,Missouri,29,127,1124
Mercer County,Missouri,29,129,131
Miller County,Missouri,29,131,1094
Mississippi County,Missouri,29,133,751
Moniteau County,Missouri,29,135,695
Monroe County,Missouri,29,137,317
Montgomery County,Missouri,29,139,537
Morgan County,Missouri,29,141,948
New Madrid County,Missouri,29,143,742
Newton County,Missouri,29,145,2190
Nodaway County,Missouri,29,147,621
Oregon County,Missouri,29,149,437
Osage County,Missouri,29,151,476
Ozark County,Missouri,29,153,533
Pemiscot County,Missouri,29,155,661
