County,State,State_FIPS,County_FIPS,masters_degree
Franklin County,Indiana,18,047,785.0
Fulton County,Indiana,18,049,583.0
Gibson County,Indiana,18,051,969.0
Grant County,Indiana,18,053,2250.0
Greene County,Indiana,18,055,954.0
Hamilton County,Indiana,18,057,26730.0
Hancock County,Indiana,18,059,3791.0
Harrison County,Indiana,18,061,1532.0
Hendricks County,Indiana,18,063,9223.0
Henry County,Indiana,18,065,1393.0
Howard County,Indiana,18,067,3142.0
Huntington County,Indiana,18,069,1456.0
Jackson County,Indiana,18,071,1331.0
Jasper County,Indiana,18,073,1018.0
Jay County,Indiana,18,075,452.0
Jefferson County,Indiana,18,077,1237.0
Jennings County,Indiana,18,079,510.0
Johnson County,Indiana,18,081,7434.0
Knox County,Indiana,18,083,1095.0
Kosciusko County,Indiana,18,085,3205.0
LaGrange County,Indiana,18,087,726.0
Lake County,Indiana,18,089,17643.0
LaPorte County,Indiana,18,091,3474.0
Lawrence County,Indiana,18,093,1291.0
Madison County,Indiana,18,095,3966.0
Marion County,Indiana,18,097,42539.0
Marshall County,Indiana,18,099,1549.0
Martin County,Indiana,18,101,286.0
Miami County,Indiana,18,103,900.0
Monroe County,Indiana,18,105,12266.0
Montgomery County,Indiana,18,107,989.0
Morgan County,Indiana,18,109,1941.0
Newton County,Indiana,18,111,247.0
Noble County,Indiana,18,113,1068.0
Ohio County,Indiana,18,115,161.0
Orange County,Indiana,18,117,523.0
Owen County,Indiana,18,119,660.0
Parke County,Indiana,18,121,382.0
Perry County,Indiana,18,123,739.0
Pike County,Indiana,18,125,356.0
Porter County,Indiana,18,127,7724.0
Posey County,Indiana,18,129,902.0
Pulaski County,Indiana,18,131,240.0
Putnam County,Indiana,18,133,971.0
Randolph County,Indiana,18,135,825.0
Ripley County,Indiana,18,137,903.0
Rush County,Indiana,18,139,455.0
Saint Joseph County,Indiana,18,141,13005.0
Scott County,Indiana,18,143,596.0
Shelby County,Indiana,18,145,1470.0
Spencer County,Indiana,18,147,619.0
Starke County,Indiana,18,149,430.0
Steuben County,Indiana,18,151,1234.0
Sullivan County,Indiana,18,153,423.0
Switzerland County,Indiana,18,155,131.0
Tippecanoe County,Indiana,18,157,10031.0
Tipton County,Indiana,18,159,774.0
Union County,Indiana,18,161,250.0
Vanderburgh County,Indiana,18,163,8284.0
Vermillion County,Indiana,18,165,318.0
Vigo County,Indiana,18,167,4523.0
Wabash County,Indiana,18,169,1274.0
Warren County,Indiana,18,171,251.0
Warrick County,Indiana,18,173,3066.0
Washington County,Indiana,18,175,865.0
Wayne County,Indiana,18,177,2511.0
Wells County,Indiana,18,179,804.0
White County,Indiana,18,181,788.0
Whitley County,Indiana,18,183,1258.0
Adair County,Iowa,19,001,124.0
Adams County,Iowa,19,003,108.0
Allamakee County,Iowa,19,005,319.0
Appanoose County,Iowa,19,007,276.0
Audubon County,Iowa,19,009,110.0
Benton County,Iowa,19,011,794.0
Black Hawk County,Iowa,19,013,5148.0
Boone County,Iowa,19,015,872.0
Bremer County,Iowa,19,017,938.0
Buchanan County,Iowa,19,019,440.0
Buena Vista County,Iowa,19,021,442.0
Butler County,Iowa,19,023,399.0
Calhoun County,Iowa,19,025,267.0
Carroll County,Iowa,19,027,428.0
Cass County,Iowa,19,029,333.0
Cedar County,Iowa,19,031,495.0
Cerro Gordo County,Iowa,19,033,1299.0
Cherokee County,Iowa,19,035,232.0
Chickasaw County,Iowa,19,037,268.0
Clarke County,Iowa,19,039,182.0
Clay County,Iowa,19,041,370.0
Clayton County,Iowa,19,043,396.0
Clinton County,Iowa,19,045,1473.0
Crawford County,Iowa,19,047,187.0
Dallas County,Iowa,19,049,4772.0
Davis County,Iowa,19,051,198.0
Decatur County,Iowa,19,053,266.0
Delaware County,Iowa,19,055,451.0
Des Moines County,Iowa,19,057,1128.0
Dickinson County,Iowa,19,059,742.0
Dubuque County,Iowa,19,061,4624.0
Emmet County,Iowa,19,063,224.0
Fayette County,Iowa,19,065,583.0
Floyd County,Iowa,19,067,356.0
Franklin County,Iowa,19,069,209.0
Fremont County,Iowa,19,071,247.0
Greene County,Iowa,19,073,222.0
Grundy County,Iowa,19,075,432.0
Guthrie County,Iowa,19,077,293.0
Hamilton County,Iowa,19,079,422.0
Hancock County,Iowa,19,081,343.0
Hardin County,Iowa,19,083,518.0
Harrison County,Iowa,19,085,315.0
Henry County,Iowa,19,087,510.0
Howard County,Iowa,19,089,205.0
Humboldt County,Iowa,19,091,235.0
Ida County,Iowa,19,093,109.0
Iowa County,Iowa,19,095,568.0
Jackson County,Iowa,19,097,552.0
Jasper County,Iowa,19,099,756.0
Jefferson County,Iowa,19,101,1389.0
Johnson County,Iowa,19,103,11324.0
Jones County,Iowa,19,105,560.0
Keokuk County,Iowa,19,107,253.0
Kossuth County,Iowa,19,109,298.0
Lee County,Iowa,19,111,641.0
Linn County,Iowa,19,113,10922.0
Louisa County,Iowa,19,115,174.0
Lucas County,Iowa,19,117,152.0
Lyon County,Iowa,19,119,268.0
Madison County,Iowa,19,121,432.0
Mahaska County,Iowa,19,123,815.0
Marion County,Iowa,19,125,1271.0
Marshall County,Iowa,19,127,1079.0
Mills County,Iowa,19,129,539.0
Mitchell County,Iowa,19,131,260.0
Monona County,Iowa,19,133,271.0
Monroe County,Iowa,19,135,143.0
Montgomery County,Iowa,19,137,243.0
Muscatine County,Iowa,19,139,1328.0
O'Brien County,Iowa,19,141,285.0
Osceola County,Iowa,19,143,142.0
Page County,Iowa,19,145,537.0
Palo Alto County,Iowa,19,147,263.0
Plymouth County,Iowa,19,149,528.0
Pocahontas County,Iowa,19,151,85.0
Polk County,Iowa,19,153,22645.0
Pottawattamie County,Iowa,19,155,2886.0
Poweshiek County,Iowa,19,157,653.0
Ringgold County,Iowa,19,159,142.0
Sac County,Iowa,19,161,270.0
Scott County,Iowa,19,163,10309.0
Shelby County,Iowa,19,165,332.0
Sioux County,Iowa,19,167,1158.0
Story County,Iowa,19,169,6650.0
Tama County,Iowa,19,171,399.0
Taylor County,Iowa,19,173,132.0
Union County,Iowa,19,175,280.0
Van Buren County,Iowa,19,177,167.0
Wapello County,Iowa,19,179,1118.0
Warren County,Iowa,19,181,1676.0
Washington County,Iowa,19,183,632.0
Wayne County,Iowa,19,185,134.0
Webster County,Iowa,19,187,992.0
Winnebago County,Iowa,19,189,273.0
Winneshiek County,Iowa,19,191,919.0
Woodbury County,Iowa,19,193,3059.0
Worth County,Iowa,19,195,175.0
Wright County,Iowa,19,197,309.0
Allen County,Kansas,20,001,473.0
Anderson County,Kansas,20,003,310.0
Atchison County,Kansas,20,005,497.0
Barber County,Kansas,20,007,219.0
Barton County,Kansas,20,009,635.0
Bourbon County,Kansas,20,011,543.0
Brown County,Kansas,20,013,415.0
Butler County,Kansas,20,015,3428.0
Chase County,Kansas,20,017,101.0
Chautauqua County,Kansas,20,019,83.0
Cherokee County,Kansas,20,021,797.0
Cheyenne County,Kansas,20,023,57.0
Clark County,Kansas,20,025,70.0
Clay County,Kansas,20,027,398.0
Cloud County,Kansas,20,029,369.0
Coffey County,Kansas,20,031,263.0
Comanche County,Kansas,20,033,66.0
Cowley County,Kansas,20,035,1129.0
Crawford County,Kansas,20,037,1932.0
Decatur County,Kansas,20,039,115.0
Dickinson County,Kansas,20,041,546.0
Doniphan County,Kansas,20,043,197.0
Douglas County,Kansas,20,045,9719.0
Edwards County,Kansas,20,047,68.0
Elk County,Kansas,20,049,103.0
Ellis County,Kansas,20,051,1289.0
Ellsworth County,Kansas,20,053,152.0
Finney County,Kansas,20,055,1019.0
Ford County,Kansas,20,057,883.0
Franklin County,Kansas,20,059,881.0
Geary County,Kansas,20,061,1018.0
Gove County,Kansas,20,063,65.0
Graham County,Kansas,20,065,68.0
Grant County,Kansas,20,067,93.0
Gray County,Kansas,20,069,156.0
Greeley County,Kansas,20,071,34.0
Greenwood County,Kansas,20,073,214.0
Hamilton County,Kansas,20,075,39.0
Harper County,Kansas,20,077,195.0
Harvey County,Kansas,20,079,1860.0
Haskell County,Kansas,20,081,131.0
Hodgeman County,Kansas,20,083,84.0
Jackson County,Kansas,20,085,565.0
Jefferson County,Kansas,20,087,589.0
Jewell County,Kansas,20,089,57.0
Johnson County,Kansas,20,091,55069.0
Kearny County,Kansas,20,093,108.0
Kingman County,Kansas,20,095,276.0
Kiowa County,Kansas,20,097,114.0
Labette County,Kansas,20,099,639.0
Lane County,Kansas,20,101,54.0
Leavenworth County,Kansas,20,103,6107.0
Lincoln County,Kansas,20,105,90.0
Linn County,Kansas,20,107,233.0
Logan County,Kansas,20,109,87.0
Lyon County,Kansas,20,111,1386.0
McPherson County,Kansas,20,113,1329.0
Marion County,Kansas,20,115,483.0
Marshall County,Kansas,20,117,273.0
Meade County,Kansas,20,119,134.0
Miami County,Kansas,20,121,1381.0
Mitchell County,Kansas,20,123,262.0
Montgomery County,Kansas,20,125,1077.0
Morris County,Kansas,20,127,213.0
Morton County,Kansas,20,129,64.0
Nemaha County,Kansas,20,131,281.0
Neosho County,Kansas,20,133,659.0
Ness County,Kansas,20,135,72.0
Norton County,Kansas,20,137,61.0
Osage County,Kansas,20,139,555.0
Osborne County,Kansas,20,141,115.0
Ottawa County,Kansas,20,143,172.0
Pawnee County,Kansas,20,145,360.0
Phillips County,Kansas,20,147,192.0
Pottawatomie County,Kansas,20,149,1068.0
Pratt County,Kansas,20,151,368.0
Rawlins County,Kansas,20,153,91.0
Reno County,Kansas,20,155,2246.0
Republic County,Kansas,20,157,237.0
Rice County,Kansas,20,159,343.0
Riley County,Kansas,20,161,4780.0
Rooks County,Kansas,20,163,254.0
Rush County,Kansas,20,165,171.0
Russell County,Kansas,20,167,406.0
Saline County,Kansas,20,169,1929.0
Scott County,Kansas,20,171,128.0
Sedgwick County,Kansas,20,173,25073.0
Seward County,Kansas,20,175,297.0
Shawnee County,Kansas,20,177,8946.0
Sheridan County,Kansas,20,179,77.0
Sherman County,Kansas,20,181,173.0
Smith County,Kansas,20,183,102.0
Stafford County,Kansas,20,185,131.0
Stanton County,Kansas,20,187,69.0
Stevens County,Kansas,20,189,107.0
Sumner County,Kansas,20,191,630.0
Thomas County,Kansas,20,193,370.0
Trego County,Kansas,20,195,120.0
Wabaunsee County,Kansas,20,197,277.0
Wallace County,Kansas,20,199,47.0
Washington County,Kansas,20,201,148.0
Wichita County,Kansas,20,203,62.0
Wilson County,Kansas,20,205,206.0
Woodson County,Kansas,20,207,66.0
Wyandotte County,Kansas,20,209,3997.0
Adair County,Kentucky,21,001,779.0
Allen County,Kentucky,21,003,584.0
Anderson County,Kentucky,21,005,726.0
Ballard County,Kentucky,21,007,281.0
Barren County,Kentucky,21,009,1368.0
Bath County,Kentucky,21,011,196.0
Bell County,Kentucky,21,013,665.0
Boone County,Kentucky,21,015,6902.0
Bourbon County,Kentucky,21,017,585.0
Boyd County,Kentucky,21,019,1873.0
Boyle County,Kentucky,21,021,1615.0
Bracken County,Kentucky,21,023,247.0
Breathitt County,Kentucky,21,025,455.0
Breckinridge County,Kentucky,21,027,614.0
Bullitt County,Kentucky,21,029,2103.0
Butler County,Kentucky,21,031,352.0
Caldwell County,Kentucky,21,033,653.0
Calloway County,Kentucky,21,035,1884.0
Campbell County,Kentucky,21,037,4802.0
Carlisle County,Kentucky,21,039,191.0
Carroll County,Kentucky,21,041,296.0
Carter County,Kentucky,21,043,794.0
Casey County,Kentucky,21,045,501.0
Christian County,Kentucky,21,047,2119.0
Clark County,Kentucky,21,049,1312.0
Clay County,Kentucky,21,051,576.0
Clinton County,Kentucky,21,053,262.0
Crittenden County,Kentucky,21,055,186.0
Cumberland County,Kentucky,21,057,181.0
Daviess County,Kentucky,21,059,4360.0
Edmonson County,Kentucky,21,061,246.0
Elliott County,Kentucky,21,063,157.0
Estill County,Kentucky,21,065,271.0
Fayette County,Kentucky,21,067,22813.0
Fleming County,Kentucky,21,069,448.0
Floyd County,Kentucky,21,071,1225.0
Franklin County,Kentucky,21,073,2998.0
Fulton County,Kentucky,21,075,176.0
Gallatin County,Kentucky,21,077,116.0
Garrard County,Kentucky,21,079,536.0
Grant County,Kentucky,21,081,573.0
Graves County,Kentucky,21,083,1255.0
Grayson County,Kentucky,21,085,540.0
Green County,Kentucky,21,087,299.0
Greenup County,Kentucky,21,089,1189.0
Hancock County,Kentucky,21,091,184.0
Hardin County,Kentucky,21,093,5929.0
Harlan County,Kentucky,21,095,699.0
Harrison County,Kentucky,21,097,424.0
Hart County,Kentucky,21,099,544.0
Henderson County,Kentucky,21,101,1887.0
Henry County,Kentucky,21,103,353.0
Hickman County,Kentucky,21,105,83.0
Hopkins County,Kentucky,21,107,1646.0
Jackson County,Kentucky,21,109,330.0
Jefferson County,Kentucky,21,111,48406.0
Jessamine County,Kentucky,21,113,2775.0
Johnson County,Kentucky,21,115,665.0
Kenton County,Kentucky,21,117,8312.0
Knott County,Kentucky,21,119,514.0
Knox County,Kentucky,21,121,732.0
Larue County,Kentucky,21,123,354.0
Laurel County,Kentucky,21,125,1540.0
Lawrence County,Kentucky,21,127,512.0
Lee County,Kentucky,21,129,196.0
Leslie County,Kentucky,21,131,177.0
Letcher County,Kentucky,21,133,520.0
Lewis County,Kentucky,21,135,409.0
Lincoln County,Kentucky,21,137,469.0
Livingston County,Kentucky,21,139,258.0
Logan County,Kentucky,21,141,650.0
Lyon County,Kentucky,21,143,344.0
McCracken County,Kentucky,21,145,2948.0
McCreary County,Kentucky,21,147,371.0
McLean County,Kentucky,21,149,219.0
Madison County,Kentucky,21,151,4400.0
Magoffin County,Kentucky,21,153,247.0
Marion County,Kentucky,21,155,605.0
Marshall County,Kentucky,21,157,1117.0
Martin County,Kentucky,21,159,227.0
Mason County,Kentucky,21,161,707.0
Meade County,Kentucky,21,163,1042.0
Menifee County,Kentucky,21,165,178.0
Mercer County,Kentucky,21,167,875.0
Metcalfe County,Kentucky,21,169,353.0
Monroe County,Kentucky,21,171,364.0
Montgomery County,Kentucky,21,173,1034.0
Morgan County,Kentucky,21,175,362.0
Muhlenberg County,Kentucky,21,177,1021.0
Nelson County,Kentucky,21,179,1457.0
Nicholas County,Kentucky,21,181,169.0
Ohio County,Kentucky,21,183,467.0
Oldham County,Kentucky,21,185,4718.0
Owen County,Kentucky,21,187,229.0
Owsley County,Kentucky,21,189,244.0
Pendleton County,Kentucky,21,191,259.0
Perry County,Kentucky,21,193,963.0
Pike County,Kentucky,21,195,1748.0
Powell County,Kentucky,21,197,577.0
Pulaski County,Kentucky,21,199,1839.0
Robertson County,Kentucky,21,201,58.0
Rockcastle County,Kentucky,21,203,427.0
Rowan County,Kentucky,21,205,1520.0
Russell County,Kentucky,21,207,436.0
Scott County,Kentucky,21,209,2563.0
Shelby County,Kentucky,21,211,2311.0
Simpson County,Kentucky,21,213,470.0
Spencer County,Kentucky,21,215,681.0
Taylor County,Kentucky,21,217,912.0
Todd County,Kentucky,21,219,288.0
Trigg County,Kentucky,21,221,683.0
Trimble County,Kentucky,21,223,230.0
Union County,Kentucky,21,225,432.0
Warren County,Kentucky,21,227,6122.0
Washington County,Kentucky,21,229,514.0
Wayne County,Kentucky,21,231,454.0
Webster County,Kentucky,21,233,242.0
Whitley County,Kentucky,21,235,1258.0
Wolfe County,Kentucky,21,237,303.0
Woodford County,Kentucky,21,239,1391.0
Acadia Parish,Louisiana,22,001,913.0
Allen Parish,Louisiana,22,003,666.0
Ascension Parish,Louisiana,22,005,4406.0
Assumption Parish,Louisiana,22,007,484.0
Avoyelles Parish,Louisiana,22,009,677.0
Beauregard Parish,Louisiana,22,011,850.0
Bienville Parish,Louisiana,22,013,359.0
Bossier Parish,Louisiana,22,015,5894.0
Caddo Parish,Louisiana,22,017,9788.0
Calcasieu Parish,Louisiana,22,019,6378.0
Caldwell Parish,Louisiana,22,021,156.0
Cameron Parish,Louisiana,22,023,175.0
Catahoula Parish,Louisiana,22,025,155.0
Claiborne Parish,Louisiana,22,027,379.0
Concordia Parish,Louisiana,22,029,352.0
De Soto Parish,Louisiana,22,031,534.0
East Baton Rouge Parish,Louisiana,22,033,22403.0
East Carroll Parish,Louisiana,22,035,77.0
East Feliciana Parish,Louisiana,22,037,332.0
Evangeline Parish,Louisiana,22,039,549.0
Franklin Parish,Louisiana,22,041,466.0
Grant Parish,Louisiana,22,043,344.0
Iberia Parish,Louisiana,22,045,1285.0
Iberville Parish,Louisiana,22,047,697.0
Jackson Parish,Louisiana,22,049,376.0
Jefferson Parish,Louisiana,22,051,15723.0
Jefferson Davis Parish,Louisiana,22,053,898.0
Lafayette Parish,Louisiana,22,055,9855.0
Lafourche Parish,Louisiana,22,057,2223.0
LaSalle Parish,Louisiana,22,059,258.0
Lincoln Parish,Louisiana,22,061,2647.0
Livingston Parish,Louisiana,22,063,3038.0
Madison Parish,Louisiana,22,065,282.0
Morehouse Parish,Louisiana,22,067,336.0
Natchitoches Parish,Louisiana,22,069,1337.0
Orleans Parish,Louisiana,22,071,24396.0
Ouachita Parish,Louisiana,22,073,6379.0
Plaquemines Parish,Louisiana,22,075,578.0
Pointe Coupee Parish,Louisiana,22,077,475.0
Rapides Parish,Louisiana,22,079,4180.0
Red River Parish,Louisiana,22,081,230.0
Richland Parish,Louisiana,22,083,477.0
Sabine Parish,Louisiana,22,085,609.0
Saint Bernard Parish,Louisiana,22,087,583.0
Saint Charles Parish,Louisiana,22,089,1623.0
Saint Helena Parish,Louisiana,22,091,282.0
Saint James Parish,Louisiana,22,093,467.0
Saint John the Baptist Parish,Louisiana,22,095,895.0
Saint Landry Parish,Louisiana,22,097,1688.0
Saint Martin Parish,Louisiana,22,099,972.0
Saint Mary Parish,Louisiana,22,101,895.0
Saint Tammany Parish,Louisiana,22,103,11518.0
Tangipahoa Parish,Louisiana,22,105,3621.0
Tensas Parish,Louisiana,22,107,67.0
Terrebonne Parish,Louisiana,22,109,1911.0
Union Parish,Louisiana,22,111,435.0
Vermilion Parish,Louisiana,22,113,958.0
Vernon Parish,Louisiana,22,115,1207.0
Washington Parish,Louisiana,22,117,927.0
Webster Parish,Louisiana,22,119,739.0
West Baton Rouge Parish,Louisiana,22,121,759.0
West Carroll Parish,Louisiana,22,123,294.0
West Feliciana Parish,Louisiana,22,125,639.0
Winn Parish,Louisiana,22,127,369.0
Androscoggin County,Maine,23,001,3592.0
Aroostook County,Maine,23,003,1919.0
Cumberland County,Maine,23,005,22921.0
Franklin County,Maine,23,007,1381.0
Hancock County,Maine,23,009,3663.0
Kennebec County,Maine,23,011,6304.0
Knox County,Maine,23,013,2253.0
Lincoln County,Maine,23,015,2580.0
Oxford County,Maine,23,017,2149.0
Penobscot County,Maine,23,019,6213.0
Piscataquis County,Maine,23,021,510.0
Sagadahoc County,Maine,23,023,2248.0
Somerset County,Maine,23,025,1273.0
Waldo County,Maine,23,027,2375.0
Washington County,Maine,23,029,1149.0
York County,Maine,23,031,10679.0
Allegany County,Maryland,24,001,3378.0
Anne Arundel County,Maryland,24,003,46830.0
Baltimore County,Maryland,24,005,62727.0
Calvert County,Maryland,24,009,6028.0
Caroline County,Maryland,24,011,1046.0
Carroll County,Maryland,24,013,11083.0
Cecil County,Maryland,24,015,4613.0
Charles County,Maryland,24,017,9113.0
Dorchester County,Maryland,24,019,1416.0
Frederick County,Maryland,24,021,19600.0
Garrett County,Maryland,24,023,1414.0
Harford County,Maryland,24,025,18683.0
Howard County,Maryland,24,027,44000.0
Kent County,Maryland,24,029,1230.0
Queen Anne's County,Maryland,24,035,3360.0
Saint Mary's County,Maryland,24,037,7373.0
Somerset County,Maryland,24,039,771.0
Talbot County,Maryland,24,041,3037.0
Washington County,Maryland,24,043,6500.0
Wicomico County,Maryland,24,045,5279.0
Worcester County,Maryland,24,047,3098.0
Baltimore City,Maryland,24,510,38436.0
Montgomery County,Maryland,24,031,134785.0
Prince George's County,Maryland,24,033,61867.0
Barnstable County,Massachusetts,25,001,20786.0
Berkshire County,Massachusetts,25,003,9444.0
Bristol County,Massachusetts,25,005,28565.0
Dukes County,Massachusetts,25,007,1292.0
Essex County,Massachusetts,25,009,60568.0
Franklin County,Massachusetts,25,011,6943.0
Hampden County,Massachusetts,25,013,25138.0
Hampshire County,Massachusetts,25,015,14792.0
Middlesex County,Massachusetts,25,017,195353.0
Nantucket County,Massachusetts,25,019,1102.0
Norfolk County,Massachusetts,25,021,74648.0
Plymouth County,Massachusetts,25,023,33129.0
Suffolk County,Massachusetts,25,025,64123.0
Worcester County,Massachusetts,25,027,56110.0
Alcona County,Michigan,26,001,306.0
Alger County,Michigan,26,003,315.0
Allegan County,Michigan,26,005,4182.0
Alpena County,Michigan,26,007,1058.0
Antrim County,Michigan,26,009,1374.0
Arenac County,Michigan,26,011,443.0
Baraga County,Michigan,26,013,259.0
Barry County,Michigan,26,015,2209.0
Bay County,Michigan,26,017,3217.0
Benzie County,Michigan,26,019,1066.0
Berrien County,Michigan,26,021,8736.0
Branch County,Michigan,26,023,1007.0
Calhoun County,Michigan,26,025,4913.0
Cass County,Michigan,26,027,1672.0
Charlevoix County,Michigan,26,029,1608.0
Cheboygan County,Michigan,26,031,1041.0
Chippewa County,Michigan,26,033,1284.0
Clare County,Michigan,26,035,759.0
Clinton County,Michigan,26,037,3814.0
Crawford County,Michigan,26,039,411.0
Delta County,Michigan,26,041,1160.0
Dickinson County,Michigan,26,043,939.0
Eaton County,Michigan,26,045,4881.0
Emmet County,Michigan,26,047,2072.0
Genesee County,Michigan,26,049,16045.0
Gladwin County,Michigan,26,051,887.0
Gogebic County,Michigan,26,053,527.0
Grand Traverse County,Michigan,26,055,5735.0
Gratiot County,Michigan,26,057,1201.0
Hillsdale County,Michigan,26,059,1369.0
Houghton County,Michigan,26,061,1553.0
Huron County,Michigan,26,063,857.0
Ingham County,Michigan,26,065,18097.0
Ionia County,Michigan,26,067,1596.0
Iosco County,Michigan,26,069,940.0
Iron County,Michigan,26,071,386.0
Isabella County,Michigan,26,073,3139.0
Jackson County,Michigan,26,075,5386.0
Kalamazoo County,Michigan,26,077,17092.0
Kalkaska County,Michigan,26,079,460.0
Kent County,Michigan,26,081,34389.0
Keweenaw County,Michigan,26,083,101.0
Lake County,Michigan,26,085,218.0
Lapeer County,Michigan,26,087,3211.0
Leelanau County,Michigan,26,089,2267.0
Lenawee County,Michigan,26,091,3652.0
Livingston County,Michigan,26,093,11891.0
Luce County,Michigan,26,095,142.0
Mackinac County,Michigan,26,097,471.0
Macomb County,Michigan,26,099,40270.0
Manistee County,Michigan,26,101,1032.0
Marquette County,Michigan,26,103,3169.0
Mason County,Michigan,26,105,1155.0
Mecosta County,Michigan,26,107,1597.0
Menominee County,Michigan,26,109,564.0
Midland County,Michigan,26,111,5338.0
Missaukee County,Michigan,26,113,383.0
Monroe County,Michigan,26,115,5099.0
Montcalm County,Michigan,26,117,1275.0
Montmorency County,Michigan,26,119,276.0
Muskegon County,Michigan,26,121,5311.0
Newaygo County,Michigan,26,123,1231.0
Oakland County,Michigan,26,125,121228.0
Oceana County,Michigan,26,127,800.0
Ogemaw County,Michigan,26,129,472.0
Ontonagon County,Michigan,26,131,213.0
Osceola County,Michigan,26,133,582.0
Oscoda County,Michigan,26,135,137.0
Otsego County,Michigan,26,137,996.0
Ottawa County,Michigan,26,139,13587.0
Presque Isle County,Michigan,26,141,481.0
Roscommon County,Michigan,26,143,871.0
Saginaw County,Michigan,26,145,6836.0
Saint Clair County,Michigan,26,147,5501.0
Saint Joseph County,Michigan,26,149,1865.0
Sanilac County,Michigan,26,151,1206.0
Schoolcraft County,Michigan,26,153,235.0
Shiawassee County,Michigan,26,155,2082.0
Tuscola County,Michigan,26,157,1533.0
Van Buren County,Michigan,26,159,2803.0
Washtenaw County,Michigan,26,161,39394.0
Wayne County,Michigan,26,163,77609.0
Wexford County,Michigan,26,165,909.0
Aitkin County,Minnesota,27,001,413.0
Anoka County,Minnesota,27,003,14593.0
Becker County,Minnesota,27,005,1077.0
Beltrami County,Minnesota,27,007,1607.0
Benton County,Minnesota,27,009,1200.0
Big Stone County,Minnesota,27,011,96.0
Blue Earth County,Minnesota,27,013,2687.0
Brown County,Minnesota,27,015,589.0
Carlton County,Minnesota,27,017,1101.0
Carver County,Minnesota,27,019,6588.0
Cass County,Minnesota,27,021,965.0
Chippewa County,Minnesota,27,023,298.0
Chisago County,Minnesota,27,025,1875.0
Clay County,Minnesota,27,027,2494.0
Clearwater County,Minnesota,27,029,184.0
Cook County,Minnesota,27,031,421.0
Cottonwood County,Minnesota,27,033,280.0
Crow Wing County,Minnesota,27,035,2648.0
Dakota County,Minnesota,27,037,25573.0
Dodge County,Minnesota,27,039,548.0
Douglas County,Minnesota,27,041,1166.0
Faribault County,Minnesota,27,043,287.0
Fillmore County,Minnesota,27,045,648.0
Freeborn County,Minnesota,27,047,729.0
Goodhue County,Minnesota,27,049,1710.0
Grant County,Minnesota,27,051,139.0
Hennepin County,Minnesota,27,053,98334.0
Houston County,Minnesota,27,055,587.0
Hubbard County,Minnesota,27,057,895.0
Isanti County,Minnesota,27,059,1092.0
Itasca County,Minnesota,27,061,1744.0
Jackson County,Minnesota,27,063,295.0
Kanabec County,Minnesota,27,065,439.0
Kandiyohi County,Minnesota,27,067,1421.0
Kittson County,Minnesota,27,069,111.0
Koochiching County,Minnesota,27,071,390.0
Lac qui Parle County,Minnesota,27,073,148.0
Lake County,Minnesota,27,075,465.0
Lake of the Woods County,Minnesota,27,077,85.0
Le Sueur County,Minnesota,27,079,854.0
Lincoln County,Minnesota,27,081,107.0
Lyon County,Minnesota,27,083,795.0
McLeod County,Minnesota,27,085,868.0
Mahnomen County,Minnesota,27,087,79.0
Marshall County,Minnesota,27,089,217.0
Martin County,Minnesota,27,091,409.0
Meeker County,Minnesota,27,093,603.0
Mille Lacs County,Minnesota,27,095,707.0
Morrison County,Minnesota,27,097,804.0
Mower County,Minnesota,27,099,1073.0
Murray County,Minnesota,27,101,231.0
Nicollet County,Minnesota,27,103,1319.0
Nobles County,Minnesota,27,105,376.0
Norman County,Minnesota,27,107,87.0
Olmsted County,Minnesota,27,109,10015.0
Otter Tail County,Minnesota,27,111,2060.0
Pennington County,Minnesota,27,113,288.0
Pine County,Minnesota,27,115,685.0
Pipestone County,Minnesota,27,117,178.0
Polk County,Minnesota,27,119,1125.0
Pope County,Minnesota,27,121,383.0
Ramsey County,Minnesota,27,123,37119.0
Red Lake County,Minnesota,27,125,79.0
Redwood County,Minnesota,27,127,330.0
Renville County,Minnesota,27,129,246.0
Rice County,Minnesota,27,131,2857.0
Rock County,Minnesota,27,133,264.0
Roseau County,Minnesota,27,135,381.0
Saint Louis County,Minnesota,27,137,8641.0
Scott County,Minnesota,27,139,7452.0
Sherburne County,Minnesota,27,141,3413.0
Sibley County,Minnesota,27,143,253.0
Stearns County,Minnesota,27,145,5030.0
Steele County,Minnesota,27,147,1252.0
Stevens County,Minnesota,27,149,208.0
Swift County,Minnesota,27,151,192.0
Todd County,Minnesota,27,153,550.0
Traverse County,Minnesota,27,155,89.0
Wabasha County,Minnesota,27,157,725.0
Wadena County,Minnesota,27,159,256.0
Waseca County,Minnesota,27,161,509.0
Washington County,Minnesota,27,163,17006.0
Watonwan County,Minnesota,27,165,214.0
Wilkin County,Minnesota,27,167,164.0
Winona County,Minnesota,27,169,2188.0
Wright County,Minnesota,27,171,4207.0
Yellow Medicine County,Minnesota,27,173,169.0
Adams County,Mississippi,28,001,1115.0
Alcorn County,Mississippi,28,003,1010.0
Amite County,Mississippi,28,005,405.0
Attala County,Mississippi,28,007,569.0
Benton County,Mississippi,28,009,201.0
Bolivar County,Mississippi,28,011,1209.0
Calhoun County,Mississippi,28,013,397.0
Carroll County,Mississippi,28,015,306.0
Chickasaw County,Mississippi,28,017,194.0
Choctaw County,Mississippi,28,019,242.0
