County,State,State_FIPS,County_FIPS,population_aged_25_plus
Vanderburgh County,Indiana,18,163,119904
Vermillion County,Indiana,18,165,11182
Vigo County,Indiana,18,167,69492
Wabash County,Indiana,18,169,22023
Warren County,Indiana,18,171,5926
Warrick County,Indiana,18,173,40647
Washington County,Indiana,18,175,18914
Wayne County,Indiana,18,177,46569
Wells County,Indiana,18,179,18739
White County,Indiana,18,181,16887
Whitley County,Indiana,18,183,22646
Adair County,Iowa,19,001,5438
Adams County,Iowa,19,003,2876
Allamakee County,Iowa,19,005,10012
Appanoose County,Iowa,19,007,9040
Audubon County,Iowa,19,009,4356
Benton County,Iowa,19,011,17617
Black Hawk County,Iowa,19,013,82367
Boone County,Iowa,19,015,18124
Bremer County,Iowa,19,017,15943
Buchanan County,Iowa,19,019,13850
Buena Vista County,Iowa,19,021,12862
Butler County,Iowa,19,023,10454
Calhoun County,Iowa,19,025,7202
Carroll County,Iowa,19,027,14215
Cass County,Iowa,19,029,9706
Cedar County,Iowa,19,031,12869
Cerro Gordo County,Iowa,19,033,31114
Cherokee County,Iowa,19,035,8613
Chickasaw County,Iowa,19,037,8588
Clarke County,Iowa,19,039,6253
Clay County,Iowa,19,041,11650
Clayton County,Iowa,19,043,12676
Clinton County,Iowa,19,045,33521
Crawford County,Iowa,19,047,11082
Dallas County,Iowa,19,049,45219
Davis County,Iowa,19,051,5537
Decatur County,Iowa,19,053,5210
Delaware County,Iowa,19,055,12073
Des Moines County,Iowa,19,057,27873
Dickinson County,Iowa,19,059,12570
Dubuque County,Iowa,19,061,62453
Emmet County,Iowa,19,063,6925
Fayette County,Iowa,19,065,14081
Floyd County,Iowa,19,067,11182
Franklin County,Iowa,19,069,7452
Fremont County,Iowa,19,071,5143
Greene County,Iowa,19,073,6509
Grundy County,Iowa,19,075,8633
Guthrie County,Iowa,19,077,7715
Hamilton County,Iowa,19,079,10747
Hancock County,Iowa,19,081,7974
Hardin County,Iowa,19,083,12032
Harrison County,Iowa,19,085,10228
Henry County,Iowa,19,087,13723
Howard County,Iowa,19,089,6516
Humboldt County,Iowa,19,091,6824
Ida County,Iowa,19,093,4987
Iowa County,Iowa,19,095,11396
Jackson County,Iowa,19,097,13849
Jasper County,Iowa,19,099,25841
Jefferson County,Iowa,19,101,11997
Johnson County,Iowa,19,103,78497
Jones County,Iowa,19,105,14673
Keokuk County,Iowa,19,107,7286
Kossuth County,Iowa,19,109,11031
Lee County,Iowa,19,111,25117
Linn County,Iowa,19,113,140694
Louisa County,Iowa,19,115,7624
Lucas County,Iowa,19,117,6134
Lyon County,Iowa,19,119,7560
Madison County,Iowa,19,121,10520
Mahaska County,Iowa,19,123,14960
Marion County,Iowa,19,125,21647
Marshall County,Iowa,19,127,27069
Mills County,Iowa,19,129,10220
Mitchell County,Iowa,19,131,7417
Monona County,Iowa,19,133,6631
Monroe County,Iowa,19,135,5509
Montgomery County,Iowa,19,137,7515
Muscatine County,Iowa,19,139,28372
O'Brien County,Iowa,19,141,9932
Osceola County,Iowa,19,143,4450
Page County,Iowa,19,145,11345
Palo Alto County,Iowa,19,147,6417
Plymouth County,Iowa,19,149,16922
Pocahontas County,Iowa,19,151,5193
Polk County,Iowa,19,153,286938
Pottawattamie County,Iowa,19,155,61890
Poweshiek County,Iowa,19,157,12203
Ringgold County,Iowa,19,159,3558
Sac County,Iowa,19,161,7337
Scott County,Iowa,19,163,111627
Shelby County,Iowa,19,165,8550
Sioux County,Iowa,19,167,20267
Story County,Iowa,19,169,47551
Tama County,Iowa,19,171,11998
Taylor County,Iowa,19,173,4459
Union County,Iowa,19,175,8526
Van Buren County,Iowa,19,177,5295
Wapello County,Iowa,19,179,24009
Warren County,Iowa,19,181,30216
Washington County,Iowa,19,183,14935
Wayne County,Iowa,19,185,4403
Webster County,Iowa,19,187,25234
Winnebago County,Iowa,19,189,7497
Winneshiek County,Iowa,19,191,13426
Woodbury County,Iowa,19,193,64463
Worth County,Iowa,19,195,5362
Wright County,Iowa,19,197,9123
Allen County,Kansas,20,001,8987
Anderson County,Kansas,20,003,5449
Atchison County,Kansas,20,005,10335
Barber County,Kansas,20,007,3475
Barton County,Kansas,20,009,18360
Bourbon County,Kansas,20,011,9881
Brown County,Kansas,20,013,6771
Butler County,Kansas,20,015,42155
Chase County,Kansas,20,017,1948
Chautauqua County,Kansas,20,019,2652
Cherokee County,Kansas,20,021,14483
Cheyenne County,Kansas,20,023,2058
Clark County,Kansas,20,025,1502
Clay County,Kansas,20,027,5941
Cloud County,Kansas,20,029,6358
Coffey County,Kansas,20,031,5930
Comanche County,Kansas,20,033,1332
Cowley County,Kansas,20,035,23502
Crawford County,Kansas,20,037,23829
Decatur County,Kansas,20,039,2297
Dickinson County,Kansas,20,041,13379
Doniphan County,Kansas,20,043,5160
Douglas County,Kansas,20,045,63036
Edwards County,Kansas,20,047,2137
Elk County,Kansas,20,049,2078
Ellis County,Kansas,20,051,17336
Ellsworth County,Kansas,20,053,4647
Finney County,Kansas,20,055,21337
Ford County,Kansas,20,057,19888
Franklin County,Kansas,20,059,17042
Geary County,Kansas,20,061,19449
Gove County,Kansas,20,063,2013
Graham County,Kansas,20,065,1937
Grant County,Kansas,20,067,4774
Gray County,Kansas,20,069,3750
Greeley County,Kansas,20,071,889
Greenwood County,Kansas,20,073,4677
Hamilton County,Kansas,20,075,1774
Harper County,Kansas,20,077,4139
Harvey County,Kansas,20,079,22853
Haskell County,Kansas,20,081,2575
Hodgeman County,Kansas,20,083,1386
Jackson County,Kansas,20,085,8936
Jefferson County,Kansas,20,087,13144
Jewell County,Kansas,20,089,2311
Johnson County,Kansas,20,091,368317
Kearny County,Kansas,20,093,2504
Kingman County,Kansas,20,095,5501
Kiowa County,Kansas,20,097,1703
Labette County,Kansas,20,099,14272
Lane County,Kansas,20,101,1159
Leavenworth County,Kansas,20,103,51545
Lincoln County,Kansas,20,105,2319
Linn County,Kansas,20,107,6814
Logan County,Kansas,20,109,1935
Lyon County,Kansas,20,111,19886
McPherson County,Kansas,20,113,19933
Marion County,Kansas,20,115,8537
Marshall County,Kansas,20,117,7135
Meade County,Kansas,20,119,2910
Miami County,Kansas,20,121,21693
Mitchell County,Kansas,20,123,4386
Montgomery County,Kansas,20,125,23193
Morris County,Kansas,20,127,4243
Morton County,Kansas,20,129,2084
Nemaha County,Kansas,20,131,6884
Neosho County,Kansas,20,133,10966
Ness County,Kansas,20,135,2334
Norton County,Kansas,20,137,4192
Osage County,Kansas,20,139,11145
Osborne County,Kansas,20,141,2798
Ottawa County,Kansas,20,143,4191
Pawnee County,Kansas,20,145,4986
Phillips County,Kansas,20,147,3916
Pottawatomie County,Kansas,20,149,13810
Pratt County,Kansas,20,151,6376
Rawlins County,Kansas,20,153,1968
Reno County,Kansas,20,155,43207
Republic County,Kansas,20,157,3672
Rice County,Kansas,20,159,6498
Riley County,Kansas,20,161,35483
Rooks County,Kansas,20,163,3656
Rush County,Kansas,20,165,2386
Russell County,Kansas,20,167,5069
Saline County,Kansas,20,169,36497
Scott County,Kansas,20,171,3510
Sedgwick County,Kansas,20,173,317746
Seward County,Kansas,20,175,13055
Shawnee County,Kansas,20,177,118896
Sheridan County,Kansas,20,179,1778
Sherman County,Kansas,20,181,4243
Smith County,Kansas,20,183,2868
Stafford County,Kansas,20,185,3046
Stanton County,Kansas,20,187,1322
Stevens County,Kansas,20,189,3599
Sumner County,Kansas,20,191,15917
Thomas County,Kansas,20,193,4964
Trego County,Kansas,20,195,2098
Wabaunsee County,Kansas,20,197,4839
Wallace County,Kansas,20,199,1075
Washington County,Kansas,20,201,4128
Wichita County,Kansas,20,203,1444
Wilson County,Kansas,20,205,6387
Woodson County,Kansas,20,207,2402
Wyandotte County,Kansas,20,209,98698
Adair County,Kentucky,21,001,12375
Allen County,Kentucky,21,003,13473
Anderson County,Kentucky,21,005,14521
Ballard County,Kentucky,21,007,5859
Barren County,Kentucky,21,009,28876
Bath County,Kentucky,21,011,7885
Bell County,Kentucky,21,013,19641
Boone County,Kentucky,21,015,78129
Bourbon County,Kentucky,21,017,13688
Boyd County,Kentucky,21,019,35126
Boyle County,Kentucky,21,021,19335
Bracken County,Kentucky,21,023,5668
Breathitt County,Kentucky,21,025,9508
Breckinridge County,Kentucky,21,027,13733
Bullitt County,Kentucky,21,029,50580
Butler County,Kentucky,21,031,8808
Caldwell County,Kentucky,21,033,9075
Calloway County,Kentucky,21,035,22711
Campbell County,Kentucky,21,037,60092
Carlisle County,Kentucky,21,039,3537
Carroll County,Kentucky,21,041,7168
Carter County,Kentucky,21,043,18449
Casey County,Kentucky,21,045,11016
Christian County,Kentucky,21,047,42504
Clark County,Kentucky,21,049,24792
Clay County,Kentucky,21,051,14993
Clinton County,Kentucky,21,053,7017
Crittenden County,Kentucky,21,055,6498
Cumberland County,Kentucky,21,057,4762
Daviess County,Kentucky,21,059,65223
Edmonson County,Kentucky,21,061,8462
Elliott County,Kentucky,21,063,5451
Estill County,Kentucky,21,065,10294
Fayette County,Kentucky,21,067,194245
Fleming County,Kentucky,21,069,9805
Floyd County,Kentucky,21,071,27405
Franklin County,Kentucky,21,073,33841
Fulton County,Kentucky,21,075,4720
Gallatin County,Kentucky,21,077,5507
Garrard County,Kentucky,21,079,11799
Grant County,Kentucky,21,081,15671
Graves County,Kentucky,21,083,25265
Grayson County,Kentucky,21,085,17449
Green County,Kentucky,21,087,7952
Greenup County,Kentucky,21,089,25908
Hancock County,Kentucky,21,091,5770
Hardin County,Kentucky,21,093,68174
Harlan County,Kentucky,21,095,19919
Harrison County,Kentucky,21,097,12825
Hart County,Kentucky,21,099,12271
Henderson County,Kentucky,21,101,31722
Henry County,Kentucky,21,103,10499
Hickman County,Kentucky,21,105,3485
Hopkins County,Kentucky,21,107,32516
Jackson County,Kentucky,21,109,9251
Jefferson County,Kentucky,21,111,507007
Jessamine County,Kentucky,21,113,31473
Johnson County,Kentucky,21,115,16229
Kenton County,Kentucky,21,117,107136
Knott County,Kentucky,21,119,11113
Knox County,Kentucky,21,121,21113
Larue County,Kentucky,21,123,9699
Laurel County,Kentucky,21,125,40098
Lawrence County,Kentucky,21,127,10839
Lee County,Kentucky,21,129,5494
Leslie County,Kentucky,21,131,7842
Letcher County,Kentucky,21,133,16997
Lewis County,Kentucky,21,135,9503
Lincoln County,Kentucky,21,137,16785
Livingston County,Kentucky,21,139,6827
Logan County,Kentucky,21,141,18341
Lyon County,Kentucky,21,143,6593
McCracken County,Kentucky,21,145,46094
McCreary County,Kentucky,21,147,12370
McLean County,Kentucky,21,149,6562
Madison County,Kentucky,21,151,51571
Magoffin County,Kentucky,21,153,8959
Marion County,Kentucky,21,155,13509
Marshall County,Kentucky,21,157,22593
Martin County,Kentucky,21,159,8854
Mason County,Kentucky,21,161,11829
Meade County,Kentucky,21,163,18756
Menifee County,Kentucky,21,165,4320
Mercer County,Kentucky,21,167,14781
Metcalfe County,Kentucky,21,169,6923
Monroe County,Kentucky,21,171,7556
Montgomery County,Kentucky,21,173,18089
Morgan County,Kentucky,21,175,9786
Muhlenberg County,Kentucky,21,177,21879
Nelson County,Kentucky,21,179,29080
Nicholas County,Kentucky,21,181,4915
Ohio County,Kentucky,21,183,16114
Oldham County,Kentucky,21,185,40200
Owen County,Kentucky,21,187,7392
Owsley County,Kentucky,21,189,3406
Pendleton County,Kentucky,21,191,9863
Perry County,Kentucky,21,193,19751
Pike County,Kentucky,21,195,45115
Powell County,Kentucky,21,197,8384
Pulaski County,Kentucky,21,199,44095
Robertson County,Kentucky,21,201,1536
Rockcastle County,Kentucky,21,203,11762
Rowan County,Kentucky,21,205,13483
Russell County,Kentucky,21,207,12277
Scott County,Kentucky,21,209,30999
Shelby County,Kentucky,21,211,28849
Simpson County,Kentucky,21,213,11655
Spencer County,Kentucky,21,215,11649
Taylor County,Kentucky,21,217,16263
Todd County,Kentucky,21,219,7930
Trigg County,Kentucky,21,221,10135
Trimble County,Kentucky,21,223,5964
Union County,Kentucky,21,225,9538
Warren County,Kentucky,21,227,70414
Washington County,Kentucky,21,229,7831
Wayne County,Kentucky,21,231,14513
Webster County,Kentucky,21,233,9290
Whitley County,Kentucky,21,235,23112
Wolfe County,Kentucky,21,237,5040
Woodford County,Kentucky,21,239,17256
Acadia Parish,Louisiana,22,001,39281
Allen Parish,Louisiana,22,003,17594
Ascension Parish,Louisiana,22,005,69451
Assumption Parish,Louisiana,22,007,15509
Avoyelles Parish,Louisiana,22,009,28080
Beauregard Parish,Louisiana,22,011,23675
Bienville Parish,Louisiana,22,013,9630
Bossier Parish,Louisiana,22,015,77493
Caddo Parish,Louisiana,22,017,167699
Calcasieu Parish,Louisiana,22,019,125051
Caldwell Parish,Louisiana,22,021,6907
Cameron Parish,Louisiana,22,023,4626
Catahoula Parish,Louisiana,22,025,7034
Claiborne Parish,Louisiana,22,027,11918
Concordia Parish,Louisiana,22,029,13729
De Soto Parish,Louisiana,22,031,17940
East Baton Rouge Parish,Louisiana,22,033,274869
East Carroll Parish,Louisiana,22,035,4923
East Feliciana Parish,Louisiana,22,037,14192
Evangeline Parish,Louisiana,22,039,21457
Franklin Parish,Louisiana,22,041,13622
Grant Parish,Louisiana,22,043,15251
Iberia Parish,Louisiana,22,045,46844
Iberville Parish,Louisiana,22,047,22741
Jackson Parish,Louisiana,22,049,11182
Jefferson Parish,Louisiana,22,051,298024
Jefferson Davis Parish,Louisiana,22,053,20552
Lafayette Parish,Louisiana,22,055,143396
Lafourche Parish,Louisiana,22,057,63386
LaSalle Parish,Louisiana,22,059,10123
Lincoln Parish,Louisiana,22,061,25446
Livingston Parish,Louisiana,22,063,83517
Madison Parish,Louisiana,22,065,7877
Morehouse Parish,Louisiana,22,067,18432
Natchitoches Parish,Louisiana,22,069,23578
Orleans Parish,Louisiana,22,071,239853
Ouachita Parish,Louisiana,22,073,97301
Plaquemines Parish,Louisiana,22,075,14971
Pointe Coupee Parish,Louisiana,22,077,15512
Rapides Parish,Louisiana,22,079,86066
Red River Parish,Louisiana,22,081,5938
Richland Parish,Louisiana,22,083,13665
Sabine Parish,Louisiana,22,085,16373
Saint Bernard Parish,Louisiana,22,087,24722
Saint Charles Parish,Louisiana,22,089,34193
Saint Helena Parish,Louisiana,22,091,7308
Saint James Parish,Louisiana,22,093,14312
Saint John the Baptist Parish,Louisiana,22,095,28810
Saint Landry Parish,Louisiana,22,097,53511
Saint Martin Parish,Louisiana,22,099,34206
Saint Mary Parish,Louisiana,22,101,35416
Saint Tammany Parish,Louisiana,22,103,159110
Tangipahoa Parish,Louisiana,22,105,76905
Tensas Parish,Louisiana,22,107,3500
Terrebonne Parish,Louisiana,22,109,71707
Union Parish,Louisiana,22,111,15427
Vermilion Parish,Louisiana,22,113,37775
Vernon Parish,Louisiana,22,115,31072
Washington Parish,Louisiana,22,117,31415
Webster Parish,Louisiana,22,119,27862
West Baton Rouge Parish,Louisiana,22,121,15753
West Carroll Parish,Louisiana,22,123,7761
West Feliciana Parish,Louisiana,22,125,11833
Winn Parish,Louisiana,22,127,10507
Androscoggin County,Maine,23,001,73603
Aroostook County,Maine,23,003,51587
Cumberland County,Maine,23,005,199509
Franklin County,Maine,23,007,21287
Hancock County,Maine,23,009,40472
Kennebec County,Maine,23,011,86177
Knox County,Maine,23,013,29629
Lincoln County,Maine,23,015,25882
Oxford County,Maine,23,017,41476
Penobscot County,Maine,23,019,104537
Piscataquis County,Maine,23,021,13113
Sagadahoc County,Maine,23,023,25537
Somerset County,Maine,23,025,37536
Waldo County,Maine,23,027,27820
Washington County,Maine,23,029,23789
York County,Maine,23,031,141327
Allegany County,Maryland,24,001,51661
Anne Arundel County,Maryland,24,003,369238
Baltimore County,Maryland,24,005,553585
Calvert County,Maryland,24,009,59127
Caroline County,Maryland,24,011,21887
Carroll County,Maryland,24,013,112528
Cecil County,Maryland,24,015,67376
Charles County,Maryland,24,017,96976
Dorchester County,Maryland,24,019,23101
Frederick County,Maryland,24,021,157552
Garrett County,Maryland,24,023,21123
Harford County,Maryland,24,025,166505
Howard County,Maryland,24,027,196576
Kent County,Maryland,24,029,14003
Queen Anne's County,Maryland,24,035,33275
Saint Mary's County,Maryland,24,037,68713
Somerset County,Maryland,24,039,16927
Talbot County,Maryland,24,041,28034
Washington County,Maryland,24,043,102325
Wicomico County,Maryland,24,045,62478
Worcester County,Maryland,24,047,38372
Baltimore City,Maryland,24,510,413925
Montgomery County,Maryland,24,031,678232
Prince George's County,Maryland,24,033,569308
Barnstable County,Massachusetts,25,001,164230
Berkshire County,Massachusetts,25,003,93121
Bristol County,Massachusetts,25,005,376222
Dukes County,Massachusetts,25,007,12544
Essex County,Massachusetts,25,009,512201
Franklin County,Massachusetts,25,011,51771
Hampden County,Massachusetts,25,013,306698
Hampshire County,Massachusetts,25,015,97415
Middlesex County,Massachusetts,25,017,1056080
Nantucket County,Massachusetts,25,019,7442
Norfolk County,Massachusetts,25,021,469777
Plymouth County,Massachusetts,25,023,338889
Suffolk County,Massachusetts,25,025,484292
Worcester County,Massachusetts,25,027,540032
Alcona County,Michigan,26,001,8717
Alger County,Michigan,26,003,7283
Allegan County,Michigan,26,005,74284
Alpena County,Michigan,26,007,21248
Antrim County,Michigan,26,009,17263
Arenac County,Michigan,26,011,11574
Baraga County,Michigan,26,013,6693
Barry County,Michigan,26,015,40509
Bay County,Michigan,26,017,74657
Benzie County,Michigan,26,019,12893
Berrien County,Michigan,26,021,106889
Branch County,Michigan,26,023,30105
Calhoun County,Michigan,26,025,90860
Cass County,Michigan,26,027,36307
Charlevoix County,Michigan,26,029,18684
Cheboygan County,Michigan,26,031,19196
Chippewa County,Michigan,26,033,26798
Clare County,Michigan,26,035,22094
Clinton County,Michigan,26,037,49763
Crawford County,Michigan,26,039,10403
Delta County,Michigan,26,041,26623
Dickinson County,Michigan,26,043,18885
Eaton County,Michigan,26,045,73638
Emmet County,Michigan,26,047,23076
Genesee County,Michigan,26,049,279983
Gladwin County,Michigan,26,051,18874
Gogebic County,Michigan,26,053,12199
Grand Traverse County,Michigan,26,055,61861
Gratiot County,Michigan,26,057,28279
Hillsdale County,Michigan,26,059,31124
Houghton County,Michigan,26,061,21539
Huron County,Michigan,26,063,23956
Ingham County,Michigan,26,065,167443
Ionia County,Michigan,26,067,42305
Iosco County,Michigan,26,069,19583
Iron County,Michigan,26,071,9124
Isabella County,Michigan,26,073,35851
Jackson County,Michigan,26,075,108650
Kalamazoo County,Michigan,26,077,156259
Kalkaska County,Michigan,26,079,12150
Kent County,Michigan,26,081,388879
Keweenaw County,Michigan,26,083,1706
Lake County,Michigan,26,085,8788
Lapeer County,Michigan,26,087,60386
Leelanau County,Michigan,26,089,16359
Lenawee County,Michigan,26,091,67302
Livingston County,Michigan,26,093,123633
Luce County,Michigan,26,095,4945
Mackinac County,Michigan,26,097,8419
Macomb County,Michigan,26,099,582393
Manistee County,Michigan,26,101,18170
Marquette County,Michigan,26,103,44717
Mason County,Michigan,26,105,20451
Mecosta County,Michigan,26,107,25656
Menominee County,Michigan,26,109,17488
Midland County,Michigan,26,111,56620
Missaukee County,Michigan,26,113,10257
Monroe County,Michigan,26,115,102805
Montcalm County,Michigan,26,117,42853
Montmorency County,Michigan,26,119,7518
Muskegon County,Michigan,26,121,113632
Newaygo County,Michigan,26,123,32643
Oakland County,Michigan,26,125,838729
Oceana County,Michigan,26,127,17978
Ogemaw County,Michigan,26,129,15781
Ontonagon County,Michigan,26,131,5304
Osceola County,Michigan,26,133,15946
Oscoda County,Michigan,26,135,6341
Otsego County,Michigan,26,137,16868
Ottawa County,Michigan,26,139,163065
Presque Isle County,Michigan,26,141,10264
Roscommon County,Michigan,26,143,19058
Saginaw County,Michigan,26,145,132178
Saint Clair County,Michigan,26,147,111266
Saint Joseph County,Michigan,26,149,40493
Sanilac County,Michigan,26,151,29551
Schoolcraft County,Michigan,26,153,6251
Shiawassee County,Michigan,26,155,47417
Tuscola County,Michigan,26,157,38202
Van Buren County,Michigan,26,159,50897
Washtenaw County,Michigan,26,161,215933
Wayne County,Michigan,26,163,1177412
Wexford County,Michigan,26,165,22410
Aitkin County,Minnesota,27,001,12392
Anoka County,Minnesota,27,003,221709
Becker County,Minnesota,27,005,22491
Beltrami County,Minnesota,27,007,27174
Benton County,Minnesota,27,009,25390
Big Stone County,Minnesota,27,011,3837
Blue Earth County,Minnesota,27,013,37482
Brown County,Minnesota,27,015,17538
Carlton County,Minnesota,27,017,24530
Carver County,Minnesota,27,019,59103
Cass County,Minnesota,27,021,20553
Chippewa County,Minnesota,27,023,8536
Chisago County,Minnesota,27,025,36173
Clay County,Minnesota,27,027,35642
Clearwater County,Minnesota,27,029,6010
Cook County,Minnesota,27,031,4009
Cottonwood County,Minnesota,27,033,8027
Crow Wing County,Minnesota,27,035,43724
Dakota County,Minnesota,27,037,266624
Dodge County,Minnesota,27,039,12904
Douglas County,Minnesota,27,041,25541
Faribault County,Minnesota,27,043,10316
Fillmore County,Minnesota,27,045,14437
Freeborn County,Minnesota,27,047,21989
Goodhue County,Minnesota,27,049,32132
Grant County,Minnesota,27,051,4329
Hennepin County,Minnesota,27,053,795357
Houston County,Minnesota,27,055,13394
Hubbard County,Minnesota,27,057,14787
Isanti County,Minnesota,27,059,25387
Itasca County,Minnesota,27,061,32250
Jackson County,Minnesota,27,063,7239
Kanabec County,Minnesota,27,065,11335
Kandiyohi County,Minnesota,27,067,28204
Kittson County,Minnesota,27,069,3268
Koochiching County,Minnesota,27,071,9685
Lac qui Parle County,Minnesota,27,073,5273
Lake County,Minnesota,27,075,8135
Lake of the Woods County,Minnesota,27,077,2944
Le Sueur County,Minnesota,27,079,18867
Lincoln County,Minnesota,27,081,4204
Lyon County,Minnesota,27,083,16271
McLeod County,Minnesota,27,085,24616
Mahnomen County,Minnesota,27,087,3401
Marshall County,Minnesota,27,089,6676
Martin County,Minnesota,27,091,14746
Meeker County,Minnesota,27,093,15825
Mille Lacs County,Minnesota,27,095,17553
Morrison County,Minnesota,27,097,22647
Mower County,Minnesota,27,099,26141
Murray County,Minnesota,27,101,6247
Nicollet County,Minnesota,27,103,20762
Nobles County,Minnesota,27,105,13922
Norman County,Minnesota,27,107,4722
Olmsted County,Minnesota,27,109,98230
Otter Tail County,Minnesota,27,111,41110
Pennington County,Minnesota,27,113,9440
Pine County,Minnesota,27,115,21081
Pipestone County,Minnesota,27,117,6489
Polk County,Minnesota,27,119,20888
Pope County,Minnesota,27,121,7959
Ramsey County,Minnesota,27,123,335627
Red Lake County,Minnesota,27,125,2843
Redwood County,Minnesota,27,127,10882
Renville County,Minnesota,27,129,10882
Rice County,Minnesota,27,131,39815
Rock County,Minnesota,27,133,6543
Roseau County,Minnesota,27,135,10527
Saint Louis County,Minnesota,27,137,135656
Scott County,Minnesota,27,139,84317
Sherburne County,Minnesota,27,141,56212
Sibley County,Minnesota,27,143,10290
Stearns County,Minnesota,27,145,92513
Steele County,Minnesota,27,147,24318
Stevens County,Minnesota,27,149,5745
Swift County,Minnesota,27,151,6843
Todd County,Minnesota,27,153,16720
Traverse County,Minnesota,27,155,2564
Wabasha County,Minnesota,27,157,15127
Wadena County,Minnesota,27,159,9463
Waseca County,Minnesota,27,161,13318
Washington County,Minnesota,27,163,160211
Watonwan County,Minnesota,27,165,7616
Wilkin County,Minnesota,27,167,4574
Winona County,Minnesota,27,169,30613
Wright County,Minnesota,27,171,80333
Yellow Medicine County,Minnesota,27,173,7132
Adams County,Mississippi,28,001,22553
Alcorn County,Mississippi,28,003,25135
Amite County,Mississippi,28,005,9083
Attala County,Mississippi,28,007,12813
Benton County,Mississippi,28,009,5778
Bolivar County,Mississippi,28,011,21303
Calhoun County,Mississippi,28,013,10013
Carroll County,Mississippi,28,015,7230
Chickasaw County,Mississippi,28,017,11294
Choctaw County,Mississippi,28,019,5705
Claiborne County,Mississippi,28,021,5496
Clarke County,Mississippi,28,023,11281
Clay County,Mississippi,28,025,13443
Coahoma County,Mississippi,28,027,15526
Copiah County,Mississippi,28,029,18837
Covington County,Mississippi,28,031,12732
DeSoto County,Mississippi,28,033,104975
Forrest County,Mississippi,28,035,45543
Franklin County,Mississippi,28,037,5428
George County,Mississippi,28,039,14637
Greene County,Mississippi,28,041,10056
Grenada County,Mississippi,28,043,14212
Hancock County,Mississippi,28,045,30787
Harrison County,Mississippi,28,047,123770
Hinds County,Mississippi,28,049,152835
Holmes County,Mississippi,28,051,11263
Humphreys County,Mississippi,28,053,5745
Issaquena County,Mississippi,28,055,976
Itawamba County,Mississippi,28,057,15515
Jackson County,Mississippi,28,059,92345
Jasper County,Mississippi,28,061,11374
Jefferson County,Mississippi,28,063,4981
Jefferson Davis County,Mississippi,28,065,8373
Jones County,Mississippi,28,067,44111
Kemper County,Mississippi,28,069,6969
Lafayette County,Mississippi,28,071,26654
Lamar County,Mississippi,28,073,35880
Lauderdale County,Mississippi,28,075,52505
Lawrence County,Mississippi,28,077,8495
Leake County,Mississippi,28,079,14319
Lee County,Mississippi,28,081,54618
Leflore County,Mississippi,28,083,19467
Lincoln County,Mississippi,28,085,22817
Lowndes County,Mississippi,28,087,38493
Madison County,Mississippi,28,089,63205
Marion County,Mississippi,28,091,17628
Marshall County,Mississippi,28,093,24545
Monroe County,Mississippi,28,095,24724
Montgomery County,Mississippi,28,097,6925
Neshoba County,Mississippi,28,099,18705
Newton County,Mississippi,28,101,13997
Noxubee County,Mississippi,28,103,7303
Oktibbeha County,Mississippi,28,105,24438
Panola County,Mississippi,28,107,22070
Pearl River County,Mississippi,28,109,36905
Perry County,Mississippi,28,111,8158
Pike County,Mississippi,28,113,25734
Pontotoc County,Mississippi,28,115,19473
Prentiss County,Mississippi,28,117,16525
Quitman County,Mississippi,28,119,5163
Rankin County,Mississippi,28,121,96281
Scott County,Mississippi,28,123,18038
Sharkey County,Mississippi,28,125,3198
Simpson County,Mississippi,28,127,17801
Smith County,Mississippi,28,129,10774
Stone County,Mississippi,28,131,11546
Sunflower County,Mississippi,28,133,18383
Tallahatchie County,Mississippi,28,135,10209
Tate County,Mississippi,28,137,18141
Tippah County,Mississippi,28,139,14432
Tishomingo County,Mississippi,28,141,13610
Tunica County,Mississippi,28,143,6504
Union County,Mississippi,28,145,18025
Walthall County,Mississippi,28,147,10048
Warren County,Mississippi,28,149,31919
Washington County,Mississippi,28,151,31710
Wayne County,Mississippi,28,153,13440
Webster County,Mississippi,28,155,6755
Wilkinson County,Mississippi,28,157,6552
Winston County,Mississippi,28,159,12769
Yalobusha County,Mississippi,28,161,8379
Yazoo County,Mississippi,28,163,18733
Adair County,Missouri,29,001,13927
Andrew County,Missouri,29,003,11864
Atchison County,Missouri,29,005,4050
Audrain County,Missouri,29,007,17308
Barry County,Missouri,29,009,24356
Barton County,Missouri,29,011,8319
Bates County,Missouri,29,013,11563
Benton County,Missouri,29,015,14505
Bollinger County,Missouri,29,017,8491
Boone County,Missouri,29,019,96018
Buchanan County,Missouri,29,021,58638
Butler County,Missouri,29,023,29377
Caldwell County,Missouri,29,025,6310
Callaway County,Missouri,29,027,29369
Camden County,Missouri,29,029,32644
Cape Girardeau County,Missouri,29,031,48815
Carroll County,Missouri,29,033,6307
Carter County,Missouri,29,035,4214
Cass County,Missouri,29,037,66032
Cedar County,Missouri,29,039,9707
Chariton County,Missouri,29,041,5502
Christian County,Missouri,29,043,51552
Clark County,Missouri,29,045,4838
Clay County,Missouri,29,047,149210
Clinton County,Missouri,29,049,14106
Cole County,Missouri,29,051,51413
Cooper County,Missouri,29,053,11855
Crawford County,Missouri,29,055,16804
Dade County,Missouri,29,057,5562
Dallas County,Missouri,29,059,11444
Daviess County,Missouri,29,061,5542
DeKalb County,Missouri,29,063,9526
Dent County,Missouri,29,065,10851
Douglas County,Missouri,29,067,9594
Dunklin County,Missouri,29,069,21112
