County,State,State_FIPS,County_FIPS,bachelors_degree
Allamakee County,Iowa,19,005,1101
Appanoose County,Iowa,19,007,1188
Audubon County,Iowa,19,009,557
Benton County,Iowa,19,011,2576
Black Hawk County,Iowa,19,013,13952
Boone County,Iowa,19,015,2755
Bremer County,Iowa,19,017,3207
Buchanan County,Iowa,19,019,1741
Buena Vista County,Iowa,19,021,1819
Butler County,Iowa,19,023,1229
Calhoun County,Iowa,19,025,1017
Carroll County,Iowa,19,027,2088
Cass County,Iowa,19,029,1349
Cedar County,Iowa,19,031,1786
Cerro Gordo County,Iowa,19,033,4711
Cherokee County,Iowa,19,035,1293
Chickasaw County,Iowa,19,037,863
Clarke County,Iowa,19,039,661
Clay County,Iowa,19,041,1719
Clayton County,Iowa,19,043,1367
Clinton County,Iowa,19,045,4358
Crawford County,Iowa,19,047,1187
Dallas County,Iowa,19,049,14520
Davis County,Iowa,19,051,690
Decatur County,Iowa,19,053,668
Delaware County,Iowa,19,055,1372
Des Moines County,Iowa,19,057,3599
Dickinson County,Iowa,19,059,2215
Dubuque County,Iowa,19,061,11022
Emmet County,Iowa,19,063,755
Fayette County,Iowa,19,065,1714
Floyd County,Iowa,19,067,1269
Franklin County,Iowa,19,069,811
Fremont County,Iowa,19,071,786
Greene County,Iowa,19,073,914
Grundy County,Iowa,19,075,1306
Guthrie County,Iowa,19,077,958
Hamilton County,Iowa,19,079,1481
Hancock County,Iowa,19,081,965
Hardin County,Iowa,19,083,1576
Harrison County,Iowa,19,085,1423
Henry County,Iowa,19,087,2046
Howard County,Iowa,19,089,482
Humboldt County,Iowa,19,091,962
Ida County,Iowa,19,093,719
Iowa County,Iowa,19,095,1689
Jackson County,Iowa,19,097,1421
Jasper County,Iowa,19,099,3481
Jefferson County,Iowa,19,101,2073
Johnson County,Iowa,19,103,21475
Jones County,Iowa,19,105,1921
Keokuk County,Iowa,19,107,707
Kossuth County,Iowa,19,109,1520
Lee County,Iowa,19,111,2700
Linn County,Iowa,19,113,30365
Louisa County,Iowa,19,115,819
Lucas County,Iowa,19,117,518
Lyon County,Iowa,19,119,959
Madison County,Iowa,19,121,1710
Mahaska County,Iowa,19,123,2440
Marion County,Iowa,19,125,4007
Marshall County,Iowa,19,127,3792
Mills County,Iowa,19,129,1716
Mitchell County,Iowa,19,131,906
Monona County,Iowa,19,133,724
Monroe County,Iowa,19,135,732
Montgomery County,Iowa,19,137,838
Muscatine County,Iowa,19,139,3306
O'Brien County,Iowa,19,141,1403
Osceola County,Iowa,19,143,564
Page County,Iowa,19,145,1413
Palo Alto County,Iowa,19,147,829
Plymouth County,Iowa,19,149,2525
Pocahontas County,Iowa,19,151,769
Polk County,Iowa,19,153,71125
Pottawattamie County,Iowa,19,155,8447
Poweshiek County,Iowa,19,157,1864
Ringgold County,Iowa,19,159,418
Sac County,Iowa,19,161,1044
Scott County,Iowa,19,163,23531
Shelby County,Iowa,19,165,1158
Sioux County,Iowa,19,167,3303
Story County,Iowa,19,169,13657
Tama County,Iowa,19,171,1412
Taylor County,Iowa,19,173,460
Union County,Iowa,19,175,1107
Van Buren County,Iowa,19,177,559
Wapello County,Iowa,19,179,2553
Warren County,Iowa,19,181,5895
Washington County,Iowa,19,183,2134
Wayne County,Iowa,19,185,455
Webster County,Iowa,19,187,3370
Winnebago County,Iowa,19,189,1114
Winneshiek County,Iowa,19,191,2273
Woodbury County,Iowa,19,193,8895
Worth County,Iowa,19,195,647
Wright County,Iowa,19,197,1009
Allen County,Kansas,20,001,1020
Anderson County,Kansas,20,003,745
Atchison County,Kansas,20,005,1325
Barber County,Kansas,20,007,463
Barton County,Kansas,20,009,2374
Bourbon County,Kansas,20,011,1407
Brown County,Kansas,20,013,731
Butler County,Kansas,20,015,7635
Chase County,Kansas,20,017,309
Chautauqua County,Kansas,20,019,308
Cherokee County,Kansas,20,021,1392
Cheyenne County,Kansas,20,023,324
Clark County,Kansas,20,025,306
Clay County,Kansas,20,027,897
Cloud County,Kansas,20,029,663
Coffey County,Kansas,20,031,919
Comanche County,Kansas,20,033,206
Cowley County,Kansas,20,035,3080
Crawford County,Kansas,20,037,4144
Decatur County,Kansas,20,039,357
Dickinson County,Kansas,20,041,1670
Doniphan County,Kansas,20,043,639
Douglas County,Kansas,20,045,17166
Edwards County,Kansas,20,047,344
Elk County,Kansas,20,049,258
Ellis County,Kansas,20,051,3646
Ellsworth County,Kansas,20,053,648
Finney County,Kansas,20,055,2449
Ford County,Kansas,20,057,2341
Franklin County,Kansas,20,059,2210
Geary County,Kansas,20,061,2628
Gove County,Kansas,20,063,338
Graham County,Kansas,20,065,346
Grant County,Kansas,20,067,666
Gray County,Kansas,20,069,606
Greeley County,Kansas,20,071,143
Greenwood County,Kansas,20,073,530
Hamilton County,Kansas,20,075,176
Harper County,Kansas,20,077,436
Harvey County,Kansas,20,079,4047
Haskell County,Kansas,20,081,290
Hodgeman County,Kansas,20,083,231
Jackson County,Kansas,20,085,1068
Jefferson County,Kansas,20,087,1822
Jewell County,Kansas,20,089,281
Johnson County,Kansas,20,091,121735
Kearny County,Kansas,20,093,314
Kingman County,Kansas,20,095,754
Kiowa County,Kansas,20,097,207
Labette County,Kansas,20,099,1844
Lane County,Kansas,20,101,200
Leavenworth County,Kansas,20,103,8616
Lincoln County,Kansas,20,105,331
Linn County,Kansas,20,107,664
Logan County,Kansas,20,109,234
Lyon County,Kansas,20,111,3022
McPherson County,Kansas,20,113,3478
Marion County,Kansas,20,115,1151
Marshall County,Kansas,20,117,747
Meade County,Kansas,20,119,502
Miami County,Kansas,20,121,3703
Mitchell County,Kansas,20,123,757
Montgomery County,Kansas,20,125,2739
Morris County,Kansas,20,127,374
Morton County,Kansas,20,129,294
Nemaha County,Kansas,20,131,992
Neosho County,Kansas,20,133,1199
Ness County,Kansas,20,135,319
Norton County,Kansas,20,137,524
Osage County,Kansas,20,139,1540
Osborne County,Kansas,20,141,378
Ottawa County,Kansas,20,143,635
Pawnee County,Kansas,20,145,685
Phillips County,Kansas,20,147,549
Pottawatomie County,Kansas,20,149,2691
Pratt County,Kansas,20,151,892
Rawlins County,Kansas,20,153,362
Reno County,Kansas,20,155,5873
Republic County,Kansas,20,157,505
Rice County,Kansas,20,159,903
Riley County,Kansas,20,161,8811
Rooks County,Kansas,20,163,527
Rush County,Kansas,20,165,292
Russell County,Kansas,20,167,687
Saline County,Kansas,20,169,5420
Scott County,Kansas,20,171,702
Sedgwick County,Kansas,20,173,62447
Seward County,Kansas,20,175,989
Shawnee County,Kansas,20,177,21913
Sheridan County,Kansas,20,179,291
Sherman County,Kansas,20,181,476
Smith County,Kansas,20,183,332
Stafford County,Kansas,20,185,438
Stanton County,Kansas,20,187,176
Stevens County,Kansas,20,189,491
Sumner County,Kansas,20,191,1977
Thomas County,Kansas,20,193,840
Trego County,Kansas,20,195,344
Wabaunsee County,Kansas,20,197,749
Wallace County,Kansas,20,199,212
Washington County,Kansas,20,201,510
Wichita County,Kansas,20,203,195
Wilson County,Kansas,20,205,550
Woodson County,Kansas,20,207,352
Wyandotte County,Kansas,20,209,10368
Adair County,Kentucky,21,001,948
Allen County,Kentucky,21,003,1015
Anderson County,Kentucky,21,005,1734
Ballard County,Kentucky,21,007,412
Barren County,Kentucky,21,009,2569
Bath County,Kentucky,21,011,702
Bell County,Kentucky,21,013,927
Boone County,Kentucky,21,015,15566
Bourbon County,Kentucky,21,017,1482
Boyd County,Kentucky,21,019,3306
Boyle County,Kentucky,21,021,2439
Bracken County,Kentucky,21,023,577
Breathitt County,Kentucky,21,025,437
Breckinridge County,Kentucky,21,027,739
Bullitt County,Kentucky,21,029,4034
Butler County,Kentucky,21,031,421
Caldwell County,Kentucky,21,033,821
Calloway County,Kentucky,21,035,3577
Campbell County,Kentucky,21,037,10649
Carlisle County,Kentucky,21,039,305
Carroll County,Kentucky,21,041,407
Carter County,Kentucky,21,043,1013
Casey County,Kentucky,21,045,446
Christian County,Kentucky,21,047,4038
Clark County,Kentucky,21,049,3201
Clay County,Kentucky,21,051,754
Clinton County,Kentucky,21,053,245
Crittenden County,Kentucky,21,055,465
Cumberland County,Kentucky,21,057,371
Daviess County,Kentucky,21,059,7087
Edmonson County,Kentucky,21,061,536
Elliott County,Kentucky,21,063,229
Estill County,Kentucky,21,065,385
Fayette County,Kentucky,21,067,44524
Fleming County,Kentucky,21,069,703
Floyd County,Kentucky,21,071,1969
Franklin County,Kentucky,21,073,5671
Fulton County,Kentucky,21,075,420
Gallatin County,Kentucky,21,077,346
Garrard County,Kentucky,21,079,1287
Grant County,Kentucky,21,081,1198
Graves County,Kentucky,21,083,2737
Grayson County,Kentucky,21,085,722
Green County,Kentucky,21,087,500
Greenup County,Kentucky,21,089,2405
Hancock County,Kentucky,21,091,465
Hardin County,Kentucky,21,093,8370
Harlan County,Kentucky,21,095,1116
Harrison County,Kentucky,21,097,1137
Hart County,Kentucky,21,099,619
Henderson County,Kentucky,21,101,3121
Henry County,Kentucky,21,103,816
Hickman County,Kentucky,21,105,237
Hopkins County,Kentucky,21,107,2686
Jackson County,Kentucky,21,109,381
Jefferson County,Kentucky,21,111,91785
Jessamine County,Kentucky,21,113,5124
Johnson County,Kentucky,21,115,918
Kenton County,Kentucky,21,117,20024
Knott County,Kentucky,21,119,741
Knox County,Kentucky,21,121,1115
Larue County,Kentucky,21,123,623
Laurel County,Kentucky,21,125,2959
Lawrence County,Kentucky,21,127,654
Lee County,Kentucky,21,129,141
Leslie County,Kentucky,21,131,267
Letcher County,Kentucky,21,133,1243
Lewis County,Kentucky,21,135,597
Lincoln County,Kentucky,21,137,911
Livingston County,Kentucky,21,139,384
Logan County,Kentucky,21,141,1502
Lyon County,Kentucky,21,143,566
McCracken County,Kentucky,21,145,6046
McCreary County,Kentucky,21,147,397
McLean County,Kentucky,21,149,345
Madison County,Kentucky,21,151,8200
Magoffin County,Kentucky,21,153,438
Marion County,Kentucky,21,155,953
Marshall County,Kentucky,21,157,2160
Martin County,Kentucky,21,159,345
Mason County,Kentucky,21,161,878
Meade County,Kentucky,21,163,1275
Menifee County,Kentucky,21,165,304
Mercer County,Kentucky,21,167,1526
Metcalfe County,Kentucky,21,169,342
Monroe County,Kentucky,21,171,618
Montgomery County,Kentucky,21,173,1576
Morgan County,Kentucky,21,175,588
Muhlenberg County,Kentucky,21,177,1256
Nelson County,Kentucky,21,179,2875
Nicholas County,Kentucky,21,181,393
Ohio County,Kentucky,21,183,664
Oldham County,Kentucky,21,185,9732
Owen County,Kentucky,21,187,775
Owsley County,Kentucky,21,189,227
Pendleton County,Kentucky,21,191,778
Perry County,Kentucky,21,193,1517
Pike County,Kentucky,21,195,2859
Powell County,Kentucky,21,197,498
Pulaski County,Kentucky,21,199,3839
Robertson County,Kentucky,21,201,126
Rockcastle County,Kentucky,21,203,620
Rowan County,Kentucky,21,205,1457
Russell County,Kentucky,21,207,798
Scott County,Kentucky,21,209,5199
Shelby County,Kentucky,21,211,4264
Simpson County,Kentucky,21,213,1184
Spencer County,Kentucky,21,215,1393
Taylor County,Kentucky,21,217,1203
Todd County,Kentucky,21,219,458
Trigg County,Kentucky,21,221,1042
Trimble County,Kentucky,21,223,678
Union County,Kentucky,21,225,614
Warren County,Kentucky,21,227,12277
Washington County,Kentucky,21,229,591
Wayne County,Kentucky,21,231,705
Webster County,Kentucky,21,233,407
Whitley County,Kentucky,21,235,1801
Wolfe County,Kentucky,21,237,325
Woodford County,Kentucky,21,239,3371
Acadia Parish,Louisiana,22,001,3082
Allen Parish,Louisiana,22,003,1099
Ascension Parish,Louisiana,22,005,12585
Assumption Parish,Louisiana,22,007,1154
Avoyelles Parish,Louisiana,22,009,1756
Beauregard Parish,Louisiana,22,011,2456
Bienville Parish,Louisiana,22,013,727
Bossier Parish,Louisiana,22,015,12602
Caddo Parish,Louisiana,22,017,24629
Calcasieu Parish,Louisiana,22,019,17599
Caldwell Parish,Louisiana,22,021,354
Cameron Parish,Louisiana,22,023,566
Catahoula Parish,Louisiana,22,025,633
Claiborne Parish,Louisiana,22,027,1038
Concordia Parish,Louisiana,22,029,1050
De Soto Parish,Louisiana,22,031,1483
East Baton Rouge Parish,Louisiana,22,033,59659
East Carroll Parish,Louisiana,22,035,305
East Feliciana Parish,Louisiana,22,037,1430
Evangeline Parish,Louisiana,22,039,1602
Franklin Parish,Louisiana,22,041,1040
Grant Parish,Louisiana,22,043,1038
Iberia Parish,Louisiana,22,045,4333
Iberville Parish,Louisiana,22,047,2089
Jackson Parish,Louisiana,22,049,991
Jefferson Parish,Louisiana,22,051,47367
Jefferson Davis Parish,Louisiana,22,053,1796
Lafayette Parish,Louisiana,22,055,28612
Lafourche Parish,Louisiana,22,057,6363
LaSalle Parish,Louisiana,22,059,951
Lincoln Parish,Louisiana,22,061,5243
Livingston Parish,Louisiana,22,063,11695
Madison Parish,Louisiana,22,065,653
Morehouse Parish,Louisiana,22,067,1658
Natchitoches Parish,Louisiana,22,069,2906
Orleans Parish,Louisiana,22,071,46473
Ouachita Parish,Louisiana,22,073,15136
Plaquemines Parish,Louisiana,22,075,1876
Pointe Coupee Parish,Louisiana,22,077,1536
Rapides Parish,Louisiana,22,079,10491
Red River Parish,Louisiana,22,081,544
Richland Parish,Louisiana,22,083,1247
Sabine Parish,Louisiana,22,085,1473
Saint Bernard Parish,Louisiana,22,087,2277
Saint Charles Parish,Louisiana,22,089,4810
Saint Helena Parish,Louisiana,22,091,485
Saint James Parish,Louisiana,22,093,1278
Saint John the Baptist Parish,Louisiana,22,095,3119
Saint Landry Parish,Louisiana,22,097,4988
Saint Martin Parish,Louisiana,22,099,3269
Saint Mary Parish,Louisiana,22,101,2704
Saint Tammany Parish,Louisiana,22,103,32352
Tangipahoa Parish,Louisiana,22,105,10352
Tensas Parish,Louisiana,22,107,246
Terrebonne Parish,Louisiana,22,109,6596
Union Parish,Louisiana,22,111,1370
Vermilion Parish,Louisiana,22,113,3693
Vernon Parish,Louisiana,22,115,4190
Washington Parish,Louisiana,22,117,2456
Webster Parish,Louisiana,22,119,2907
West Baton Rouge Parish,Louisiana,22,121,2151
West Carroll Parish,Louisiana,22,123,485
West Feliciana Parish,Louisiana,22,125,1623
Winn Parish,Louisiana,22,127,855
Androscoggin County,Maine,23,001,9181
Aroostook County,Maine,23,003,6218
Cumberland County,Maine,23,005,51236
Franklin County,Maine,23,007,3114
Hancock County,Maine,23,009,8251
Kennebec County,Maine,23,011,13041
Knox County,Maine,23,013,6040
Lincoln County,Maine,23,015,5162
Oxford County,Maine,23,017,5162
Penobscot County,Maine,23,019,15746
Piscataquis County,Maine,23,021,1512
Sagadahoc County,Maine,23,023,5280
Somerset County,Maine,23,025,4224
Waldo County,Maine,23,027,4909
Washington County,Maine,23,029,3128
York County,Maine,23,031,26857
Allegany County,Maryland,24,001,4864
Anne Arundel County,Maryland,24,003,80213
Baltimore County,Maryland,24,005,112963
Calvert County,Maryland,24,009,10517
Caroline County,Maryland,24,011,2229
Carroll County,Maryland,24,013,22544
Cecil County,Maryland,24,015,9863
Charles County,Maryland,24,017,16065
Dorchester County,Maryland,24,019,2424
Frederick County,Maryland,24,021,36570
Garrett County,Maryland,24,023,2111
Harford County,Maryland,24,025,32905
Howard County,Maryland,24,027,61601
Kent County,Maryland,24,029,2368
Queen Anne's County,Maryland,24,035,6838
Saint Mary's County,Maryland,24,037,12041
Somerset County,Maryland,24,039,1498
Talbot County,Maryland,24,041,4854
Washington County,Maryland,24,043,12685
Wicomico County,Maryland,24,045,9663
Worcester County,Maryland,24,047,6506
Baltimore City,Maryland,24,510,59511
Montgomery County,Maryland,24,031,179059
Prince George's County,Maryland,24,033,99130
Barnstable County,Massachusetts,25,001,37785
Berkshire County,Massachusetts,25,003,15799
Bristol County,Massachusetts,25,005,62020
Dukes County,Massachusetts,25,007,3131
Essex County,Massachusetts,25,009,111693
Franklin County,Massachusetts,25,011,9764
Hampden County,Massachusetts,25,013,46213
Hampshire County,Massachusetts,25,015,19878
Middlesex County,Massachusetts,25,017,274137
Nantucket County,Massachusetts,25,019,2086
Norfolk County,Massachusetts,25,021,128024
Plymouth County,Massachusetts,25,023,73721
Suffolk County,Massachusetts,25,025,110248
Worcester County,Massachusetts,25,027,111771
Alcona County,Michigan,26,001,703
Alger County,Michigan,26,003,885
Allegan County,Michigan,26,005,10000
Alpena County,Michigan,26,007,1876
Antrim County,Michigan,26,009,2532
Arenac County,Michigan,26,011,792
Baraga County,Michigan,26,013,578
Barry County,Michigan,26,015,4578
Bay County,Michigan,26,017,9412
Benzie County,Michigan,26,019,1755
Berrien County,Michigan,26,021,15386
Branch County,Michigan,26,023,2624
Calhoun County,Michigan,26,025,11457
Cass County,Michigan,26,027,3980
Charlevoix County,Michigan,26,029,2973
Cheboygan County,Michigan,26,031,1922
Chippewa County,Michigan,26,033,3118
Clare County,Michigan,26,035,1617
Clinton County,Michigan,26,037,8890
Crawford County,Michigan,26,039,1043
Delta County,Michigan,26,041,3572
Dickinson County,Michigan,26,043,2620
Eaton County,Michigan,26,045,11651
Emmet County,Michigan,26,047,4475
Genesee County,Michigan,26,049,33440
Gladwin County,Michigan,26,051,1341
Gogebic County,Michigan,26,053,1533
Grand Traverse County,Michigan,26,055,11406
Gratiot County,Michigan,26,057,2581
Hillsdale County,Michigan,26,059,2750
Houghton County,Michigan,26,061,3819
Huron County,Michigan,26,063,2221
Ingham County,Michigan,26,065,33994
Ionia County,Michigan,26,067,4213
Iosco County,Michigan,26,069,1682
Iron County,Michigan,26,071,1132
Isabella County,Michigan,26,073,5007
Jackson County,Michigan,26,075,13870
Kalamazoo County,Michigan,26,077,32456
Kalkaska County,Michigan,26,079,902
Kent County,Michigan,26,081,81802
Keweenaw County,Michigan,26,083,264
Lake County,Michigan,26,085,455
Lapeer County,Michigan,26,087,6703
Leelanau County,Michigan,26,089,3723
Lenawee County,Michigan,26,091,8543
Livingston County,Michigan,26,093,26773
Luce County,Michigan,26,095,462
Mackinac County,Michigan,26,097,975
Macomb County,Michigan,26,099,86032
Manistee County,Michigan,26,101,2108
Marquette County,Michigan,26,103,8943
Mason County,Michigan,26,105,2588
Mecosta County,Michigan,26,107,3352
Menominee County,Michigan,26,109,1939
Midland County,Michigan,26,111,11206
Missaukee County,Michigan,26,113,909
Monroe County,Michigan,26,115,11801
Montcalm County,Michigan,26,117,3604
Montmorency County,Michigan,26,119,473
Muskegon County,Michigan,26,121,13440
Newaygo County,Michigan,26,123,2737
Oakland County,Michigan,26,125,210095
Oceana County,Michigan,26,127,1643
Ogemaw County,Michigan,26,129,1170
Ontonagon County,Michigan,26,131,563
Osceola County,Michigan,26,133,1377
Oscoda County,Michigan,26,135,460
Otsego County,Michigan,26,137,2285
Ottawa County,Michigan,26,139,32824
Presque Isle County,Michigan,26,141,1106
Roscommon County,Michigan,26,143,1581
Saginaw County,Michigan,26,145,16974
Saint Clair County,Michigan,26,147,11252
Saint Joseph County,Michigan,26,149,3860
Sanilac County,Michigan,26,151,2091
Schoolcraft County,Michigan,26,153,528
Shiawassee County,Michigan,26,155,4289
Tuscola County,Michigan,26,157,3313
Van Buren County,Michigan,26,159,5670
Washtenaw County,Michigan,26,161,53892
Wayne County,Michigan,26,163,152916
Wexford County,Michigan,26,165,2423
Aitkin County,Minnesota,27,001,1278
Anoka County,Minnesota,27,003,42408
Becker County,Minnesota,27,005,3347
Beltrami County,Minnesota,27,007,4856
Benton County,Minnesota,27,009,3567
Big Stone County,Minnesota,27,011,510
Blue Earth County,Minnesota,27,013,8055
Brown County,Minnesota,27,015,2509
Carlton County,Minnesota,27,017,3605
Carver County,Minnesota,27,019,18869
Cass County,Minnesota,27,021,2864
Chippewa County,Minnesota,27,023,1140
Chisago County,Minnesota,27,025,5506
Clay County,Minnesota,27,027,7775
Clearwater County,Minnesota,27,029,598
Cook County,Minnesota,27,031,900
Cottonwood County,Minnesota,27,033,931
Crow Wing County,Minnesota,27,035,6767
Dakota County,Minnesota,27,037,70769
Dodge County,Minnesota,27,039,2263
Douglas County,Minnesota,27,041,4230
Faribault County,Minnesota,27,043,1360
Fillmore County,Minnesota,27,045,1892
Freeborn County,Minnesota,27,047,2280
Goodhue County,Minnesota,27,049,5400
Grant County,Minnesota,27,051,615
Hennepin County,Minnesota,27,053,238548
Houston County,Minnesota,27,055,2026
Hubbard County,Minnesota,27,057,2401
Isanti County,Minnesota,27,059,3012
Itasca County,Minnesota,27,061,4676
Jackson County,Minnesota,27,063,989
Kanabec County,Minnesota,27,065,947
Kandiyohi County,Minnesota,27,067,4119
Kittson County,Minnesota,27,069,554
Koochiching County,Minnesota,27,071,1335
Lac qui Parle County,Minnesota,27,073,727
Lake County,Minnesota,27,075,1143
Lake of the Woods County,Minnesota,27,077,366
Le Sueur County,Minnesota,27,079,2963
Lincoln County,Minnesota,27,081,643
Lyon County,Minnesota,27,083,3219
McLeod County,Minnesota,27,085,3175
Mahnomen County,Minnesota,27,087,352
Marshall County,Minnesota,27,089,911
Martin County,Minnesota,27,091,2124
Meeker County,Minnesota,27,093,2046
Mille Lacs County,Minnesota,27,095,1944
Morrison County,Minnesota,27,097,2539
Mower County,Minnesota,27,099,3171
Murray County,Minnesota,27,101,750
Nicollet County,Minnesota,27,103,4655
Nobles County,Minnesota,27,105,1458
Norman County,Minnesota,27,107,578
Olmsted County,Minnesota,27,109,23908
Otter Tail County,Minnesota,27,111,6507
Pennington County,Minnesota,27,113,1037
Pine County,Minnesota,27,115,1968
Pipestone County,Minnesota,27,117,737
Polk County,Minnesota,27,119,3138
Pope County,Minnesota,27,121,1220
Ramsey County,Minnesota,27,123,80618
Red Lake County,Minnesota,27,125,358
Redwood County,Minnesota,27,127,1392
Renville County,Minnesota,27,129,1324
Rice County,Minnesota,27,131,7047
Rock County,Minnesota,27,133,857
Roseau County,Minnesota,27,135,1436
Saint Louis County,Minnesota,27,137,24078
Scott County,Minnesota,27,139,23493
Sherburne County,Minnesota,27,141,10013
Sibley County,Minnesota,27,143,1186
Stearns County,Minnesota,27,145,15569
Steele County,Minnesota,27,147,4473
Stevens County,Minnesota,27,149,1089
Swift County,Minnesota,27,151,840
Todd County,Minnesota,27,153,1566
Traverse County,Minnesota,27,155,293
Wabasha County,Minnesota,27,157,2114
Wadena County,Minnesota,27,159,872
Waseca County,Minnesota,27,161,1860
Washington County,Minnesota,27,163,43003
Watonwan County,Minnesota,27,165,901
Wilkin County,Minnesota,27,167,541
Winona County,Minnesota,27,169,5251
Wright County,Minnesota,27,171,15873
Yellow Medicine County,Minnesota,27,173,959
Adams County,Mississippi,28,001,2486
Alcorn County,Mississippi,28,003,3063
Amite County,Mississippi,28,005,543
Attala County,Mississippi,28,007,1235
Benton County,Mississippi,28,009,345
Bolivar County,Mississippi,28,011,2932
Calhoun County,Mississippi,28,013,661
Carroll County,Mississippi,28,015,644
Chickasaw County,Mississippi,28,017,818
Choctaw County,Mississippi,28,019,454
Claiborne County,Mississippi,28,021,588
Clarke County,Mississippi,28,023,989
Clay County,Mississippi,28,025,1677
Coahoma County,Mississippi,28,027,1973
Copiah County,Mississippi,28,029,1680
Covington County,Mississippi,28,031,1141
DeSoto County,Mississippi,28,033,16193
Forrest County,Mississippi,28,035,7351
Franklin County,Mississippi,28,037,451
George County,Mississippi,28,039,1145
Greene County,Mississippi,28,041,476
Grenada County,Mississippi,28,043,1414
Hancock County,Mississippi,28,045,4311
Harrison County,Mississippi,28,047,15749
Hinds County,Mississippi,28,049,25463
Holmes County,Mississippi,28,051,914
Humphreys County,Mississippi,28,053,433
Issaquena County,Mississippi,28,055,31
Itawamba County,Mississippi,28,057,1286
Jackson County,Mississippi,28,059,11387
Jasper County,Mississippi,28,061,992
Jefferson County,Mississippi,28,063,512
Jefferson Davis County,Mississippi,28,065,828
Jones County,Mississippi,28,067,4566
Kemper County,Mississippi,28,069,586
Lafayette County,Mississippi,28,071,5466
Lamar County,Mississippi,28,073,7996
Lauderdale County,Mississippi,28,075,6536
Lawrence County,Mississippi,28,077,770
Leake County,Mississippi,28,079,1166
Lee County,Mississippi,28,081,7756
Leflore County,Mississippi,28,083,2411
Lincoln County,Mississippi,28,085,2239
Lowndes County,Mississippi,28,087,5319
Madison County,Mississippi,28,089,17172
Marion County,Mississippi,28,091,1613
Marshall County,Mississippi,28,093,2154
Monroe County,Mississippi,28,095,2033
Montgomery County,Mississippi,28,097,670
Neshoba County,Mississippi,28,099,1451
Newton County,Mississippi,28,101,1334
Noxubee County,Mississippi,28,103,471
Oktibbeha County,Mississippi,28,105,5268
Panola County,Mississippi,28,107,2286
Pearl River County,Mississippi,28,109,3358
Perry County,Mississippi,28,111,482
Pike County,Mississippi,28,113,2514
Pontotoc County,Mississippi,28,115,1695
Prentiss County,Mississippi,28,117,1035
Quitman County,Mississippi,28,119,525
Rankin County,Mississippi,28,121,17978
Scott County,Mississippi,28,123,1271
Sharkey County,Mississippi,28,125,524
Simpson County,Mississippi,28,127,1781
Smith County,Mississippi,28,129,911
Stone County,Mississippi,28,131,1037
Sunflower County,Mississippi,28,133,1458
Tallahatchie County,Mississippi,28,135,589
Tate County,Mississippi,28,137,1887
Tippah County,Mississippi,28,139,863
Tishomingo County,Mississippi,28,141,951
Tunica County,Mississippi,28,143,764
Union County,Mississippi,28,145,1690
Walthall County,Mississippi,28,147,831
Warren County,Mississippi,28,149,4900
Washington County,Mississippi,28,151,4113
Wayne County,Mississippi,28,153,783
Webster County,Mississippi,28,155,812
Wilkinson County,Mississippi,28,157,549
Winston County,Mississippi,28,159,1388
Yalobusha County,Mississippi,28,161,422
Yazoo County,Mississippi,28,163,1561
Adair County,Missouri,29,001,1991
Andrew County,Missouri,29,003,1585
Atchison County,Missouri,29,005,604
Audrain County,Missouri,29,007,1405
Barry County,Missouri,29,009,2233
Barton County,Missouri,29,011,887
Bates County,Missouri,29,013,850
Benton County,Missouri,29,015,971
Bollinger County,Missouri,29,017,601
Boone County,Missouri,29,019,26004
Buchanan County,Missouri,29,021,7840
Butler County,Missouri,29,023,2622
Caldwell County,Missouri,29,025,614
Callaway County,Missouri,29,027,4244
Camden County,Missouri,29,029,4180
Cape Girardeau County,Missouri,29,031,8786
Carroll County,Missouri,29,033,627
Carter County,Missouri,29,035,329
Cass County,Missouri,29,037,10440
Cedar County,Missouri,29,039,1046
Chariton County,Missouri,29,041,451
Christian County,Missouri,29,043,9347
Clark County,Missouri,29,045,424
Clay County,Missouri,29,047,30695
Clinton County,Missouri,29,049,1628
Cole County,Missouri,29,051,10368
Cooper County,Missouri,29,053,1482
Crawford County,Missouri,29,055,1454
Dade County,Missouri,29,057,433
Dallas County,Missouri,29,059,1142
Daviess County,Missouri,29,061,637
DeKalb County,Missouri,29,063,643
Dent County,Missouri,29,065,742
Douglas County,Missouri,29,067,696
Dunklin County,Missouri,29,069,1385
Franklin County,Missouri,29,071,7740
Gasconade County,Missouri,29,073,1191
Gentry County,Missouri,29,075,493
Greene County,Missouri,29,077,33669
Grundy County,Missouri,29,079,653
Harrison County,Missouri,29,081,484
Henry County,Missouri,29,083,1452
Hickory County,Missouri,29,085,559
Holt County,Missouri,29,087,370
Howard County,Missouri,29,089,967
Howell County,Missouri,29,091,2268
Iron County,Missouri,29,093,485
Jackson County,Missouri,29,095,76897
Jasper County,Missouri,29,097,10304
Jefferson County,Missouri,29,099,17461
Johnson County,Missouri,29,101,4814
Knox County,Missouri,29,103,260
Laclede County,Missouri,29,105,1923
Lafayette County,Missouri,29,107,2613
Lawrence County,Missouri,29,109,2789
Lewis County,Missouri,29,111,600
Lincoln County,Missouri,29,113,3302
Linn County,Missouri,29,115,609
Livingston County,Missouri,29,117,1242
McDonald County,Missouri,29,119,1150
Macon County,Missouri,29,121,1035
Madison County,Missouri,29,123,434
Maries County,Missouri,29,125,683
