County,State,State_FIPS,County_FIPS,some_college_1_plus_year
Knox County,Missouri,29,103,277
Laclede County,Missouri,29,105,2796
Lafayette County,Missouri,29,107,3346
Lawrence County,Missouri,29,109,3595
Lewis County,Missouri,29,111,959
Lincoln County,Missouri,29,113,5306
Linn County,Missouri,29,115,887
Livingston County,Missouri,29,117,973
McDonald County,Missouri,29,119,2407
Macon County,Missouri,29,121,1182
Madison County,Missouri,29,123,1217
Maries County,Missouri,29,125,860
Marion County,Missouri,29,127,2496
Mercer County,Missouri,29,129,321
Miller County,Missouri,29,131,2561
Mississippi County,Missouri,29,133,1069
Moniteau County,Missouri,29,135,1276
Monroe County,Missouri,29,137,623
Montgomery County,Missouri,29,139,882
Morgan County,Missouri,29,141,1930
New Madrid County,Missouri,29,143,1437
Newton County,Missouri,29,145,6176
Nodaway County,Missouri,29,147,1733
Oregon County,Missouri,29,149,1108
Osage County,Missouri,29,151,948
Ozark County,Missouri,29,153,1004
Pemiscot County,Missouri,29,155,1083
Perry County,Missouri,29,157,1279
Pettis County,Missouri,29,159,3971
Phelps County,Missouri,29,161,3551
Pike County,Missouri,29,163,1697
Platte County,Missouri,29,165,10479
Polk County,Missouri,29,167,2701
Pulaski County,Missouri,29,169,4578
Putnam County,Missouri,29,171,437
Ralls County,Missouri,29,173,977
Randolph County,Missouri,29,175,2259
Ray County,Missouri,29,177,2119
Reynolds County,Missouri,29,179,593
Ripley County,Missouri,29,181,1134
Saint Charles County,Missouri,29,183,37644
Saint Clair County,Missouri,29,185,659
Sainte Genevieve County,Missouri,29,186,1798
Saint Francois County,Missouri,29,187,6710
Saint Louis County,Missouri,29,189,105829
Saline County,Missouri,29,195,2186
Schuyler County,Missouri,29,197,320
Scotland County,Missouri,29,199,277
Scott County,Missouri,29,201,3131
Shannon County,Missouri,29,203,770
Shelby County,Missouri,29,205,635
Stoddard County,Missouri,29,207,2113
Stone County,Missouri,29,209,3961
Sullivan County,Missouri,29,211,605
Taney County,Missouri,29,213,5727
Texas County,Missouri,29,215,2351
Vernon County,Missouri,29,217,1716
Warren County,Missouri,29,219,3548
Washington County,Missouri,29,221,1970
Wayne County,Missouri,29,223,1042
Webster County,Missouri,29,225,3276
Worth County,Missouri,29,227,198
Wright County,Missouri,29,229,1688
Saint Louis City,Missouri,29,510,34091
Beaverhead County,Montana,30,001,1291
Big Horn County,Montana,30,003,1527
Blaine County,Montana,30,005,976
Broadwater County,Montana,30,007,740
Carbon County,Montana,30,009,1328
Carter County,Montana,30,011,227
Cascade County,Montana,30,013,10532
Chouteau County,Montana,30,015,706
Custer County,Montana,30,017,1549
Daniels County,Montana,30,019,245
Dawson County,Montana,30,021,1048
Deer Lodge County,Montana,30,023,1210
Fallon County,Montana,30,025,342
Fergus County,Montana,30,027,1437
Flathead County,Montana,30,029,11051
Gallatin County,Montana,30,031,10310
Garfield County,Montana,30,033,173
Glacier County,Montana,30,035,1405
Granite County,Montana,30,039,390
Hill County,Montana,30,041,2239
Jefferson County,Montana,30,043,1396
Judith Basin County,Montana,30,045,297
Lake County,Montana,30,047,3364
Lewis and Clark County,Montana,30,049,7936
Liberty County,Montana,30,051,393
Lincoln County,Montana,30,053,2476
McCone County,Montana,30,055,224
Madison County,Montana,30,057,1126
Meagher County,Montana,30,059,205
Mineral County,Montana,30,061,567
Missoula County,Montana,30,063,12320
Musselshell County,Montana,30,065,553
Phillips County,Montana,30,071,490
Pondera County,Montana,30,073,771
Powder River County,Montana,30,075,308
Powell County,Montana,30,077,1121
Prairie County,Montana,30,079,164
Ravalli County,Montana,30,081,5665
Richland County,Montana,30,083,1282
Roosevelt County,Montana,30,085,942
Rosebud County,Montana,30,087,1119
Sanders County,Montana,30,089,1455
Sheridan County,Montana,30,091,625
Silver Bow County,Montana,30,093,3941
Stillwater County,Montana,30,095,1194
Sweet Grass County,Montana,30,097,354
Teton County,Montana,30,099,837
Toole County,Montana,30,101,926
Valley County,Montana,30,105,1112
Wheatland County,Montana,30,107,246
Wibaux County,Montana,30,109,103
Yellowstone County,Montana,30,111,17920
Park County,Montana,30,067,1886
Adams County,Nebraska,31,001,3402
Antelope County,Nebraska,31,003,785
Boone County,Nebraska,31,011,637
Box Butte County,Nebraska,31,013,1319
Boyd County,Nebraska,31,015,243
Brown County,Nebraska,31,017,276
Buffalo County,Nebraska,31,019,4596
Burt County,Nebraska,31,021,732
Butler County,Nebraska,31,023,890
Cass County,Nebraska,31,025,3123
Cedar County,Nebraska,31,027,831
Chase County,Nebraska,31,029,433
Cherry County,Nebraska,31,031,784
Cheyenne County,Nebraska,31,033,1336
Clay County,Nebraska,31,035,681
Colfax County,Nebraska,31,037,694
Cuming County,Nebraska,31,039,732
Custer County,Nebraska,31,041,1242
Dakota County,Nebraska,31,043,1418
Dawes County,Nebraska,31,045,827
Dawson County,Nebraska,31,047,1995
Deuel County,Nebraska,31,049,262
Dixon County,Nebraska,31,051,750
Dodge County,Nebraska,31,053,3543
Douglas County,Nebraska,31,055,56483
Dundy County,Nebraska,31,057,286
Fillmore County,Nebraska,31,059,737
Franklin County,Nebraska,31,061,449
Frontier County,Nebraska,31,063,283
Furnas County,Nebraska,31,065,644
Gage County,Nebraska,31,067,2170
Garden County,Nebraska,31,069,307
Garfield County,Nebraska,31,071,302
Gosper County,Nebraska,31,073,273
Greeley County,Nebraska,31,077,311
Hall County,Nebraska,31,079,5713
Hamilton County,Nebraska,31,081,1036
Harlan County,Nebraska,31,083,434
Hitchcock County,Nebraska,31,087,383
Holt County,Nebraska,31,089,1185
Howard County,Nebraska,31,093,836
Jefferson County,Nebraska,31,095,640
Johnson County,Nebraska,31,097,591
Kearney County,Nebraska,31,099,827
Keith County,Nebraska,31,101,1260
Kimball County,Nebraska,31,105,456
Knox County,Nebraska,31,107,844
Lancaster County,Nebraska,31,109,28395
Lincoln County,Nebraska,31,111,4319
Madison County,Nebraska,31,119,3477
Merrick County,Nebraska,31,121,1047
Morrill County,Nebraska,31,123,577
Nance County,Nebraska,31,125,377
Nemaha County,Nebraska,31,127,788
Nuckolls County,Nebraska,31,129,466
Otoe County,Nebraska,31,131,1450
Pawnee County,Nebraska,31,133,228
Perkins County,Nebraska,31,135,534
Phelps County,Nebraska,31,137,1245
Pierce County,Nebraska,31,139,792
Platte County,Nebraska,31,141,3238
Polk County,Nebraska,31,143,634
Red Willow County,Nebraska,31,145,1238
Richardson County,Nebraska,31,147,960
Rock County,Nebraska,31,149,178
Saline County,Nebraska,31,151,1313
Sarpy County,Nebraska,31,153,17774
Saunders County,Nebraska,31,155,2035
Scotts Bluff County,Nebraska,31,157,4002
Seward County,Nebraska,31,159,1420
Sheridan County,Nebraska,31,161,633
Sherman County,Nebraska,31,163,293
Sioux County,Nebraska,31,165,154
Stanton County,Nebraska,31,167,791
Thayer County,Nebraska,31,169,611
Thurston County,Nebraska,31,173,673
Valley County,Nebraska,31,175,520
Washington County,Nebraska,31,177,1947
Wayne County,Nebraska,31,179,818
Webster County,Nebraska,31,181,369
York County,Nebraska,31,185,1476
Churchill County,Nevada,32,001,3188
Clark County,Nevada,32,003,234956
Douglas County,Nevada,32,005,7748
Elko County,Nevada,32,007,6300
Eureka County,Nevada,32,011,249
Humboldt County,Nevada,32,013,1930
Lander County,Nevada,32,015,663
Lincoln County,Nevada,32,017,735
Lyon County,Nevada,32,019,7193
Mineral County,Nevada,32,021,822
Nye County,Nevada,32,023,6146
Pershing County,Nevada,32,027,988
Storey County,Nevada,32,029,648
Washoe County,Nevada,32,031,56492
White Pine County,Nevada,32,033,1337
Carson City,Nevada,32,510,7631
Belknap County,New Hampshire,33,001,6006
Carroll County,New Hampshire,33,003,5598
Cheshire County,New Hampshire,33,005,6806
Coos County,New Hampshire,33,007,3057
Grafton County,New Hampshire,33,009,7574
Hillsborough County,New Hampshire,33,011,34361
Merrimack County,New Hampshire,33,013,14102
Rockingham County,New Hampshire,33,015,26103
Strafford County,New Hampshire,33,017,10828
Sullivan County,New Hampshire,33,019,3910
Atlantic County,New Jersey,34,001,24531
Bergen County,New Jersey,34,003,71786
Burlington County,New Jersey,34,005,40167
Camden County,New Jersey,34,007,44927
Cape May County,New Jersey,34,009,9081
Cumberland County,New Jersey,34,011,11729
Essex County,New Jersey,34,013,66276
Gloucester County,New Jersey,34,015,24667
Hudson County,New Jersey,34,017,52709
Hunterdon County,New Jersey,34,019,10536
Mercer County,New Jersey,34,021,27700
Middlesex County,New Jersey,34,023,57785
Monmouth County,New Jersey,34,025,51703
Morris County,New Jersey,34,027,36380
Ocean County,New Jersey,34,029,52781
Passaic County,New Jersey,34,031,36996
Salem County,New Jersey,34,033,6193
Somerset County,New Jersey,34,035,23147
Sussex County,New Jersey,34,037,14892
Union County,New Jersey,34,039,47272
Warren County,New Jersey,34,041,8771
Bernalillo County,New Mexico,35,001,79145
Catron County,New Mexico,35,003,795
Chaves County,New Mexico,35,005,7237
Colfax County,New Mexico,35,007,1837
Curry County,New Mexico,35,009,5801
De Baca County,New Mexico,35,011,222
Dona Ana County,New Mexico,35,013,20911
Eddy County,New Mexico,35,015,5245
Grant County,New Mexico,35,017,3873
Guadalupe County,New Mexico,35,019,486
Hidalgo County,New Mexico,35,023,580
Lea County,New Mexico,35,025,5462
Lincoln County,New Mexico,35,027,3220
Los Alamos County,New Mexico,35,028,1665
Luna County,New Mexico,35,029,2330
McKinley County,New Mexico,35,031,6870
Mora County,New Mexico,35,033,571
Otero County,New Mexico,35,035,8332
Quay County,New Mexico,35,037,1012
Rio Arriba County,New Mexico,35,039,5538
Roosevelt County,New Mexico,35,041,2006
Sandoval County,New Mexico,35,043,16692
San Juan County,New Mexico,35,045,14358
San Miguel County,New Mexico,35,047,3761
Santa Fe County,New Mexico,35,049,17036
Sierra County,New Mexico,35,051,1611
Socorro County,New Mexico,35,053,1724
Taos County,New Mexico,35,055,4445
Torrance County,New Mexico,35,057,1948
Union County,New Mexico,35,059,458
Cibola County,New Mexico,35,006,2739
Valencia County,New Mexico,35,061,9940
Albany County,New York,36,001,24267
Allegany County,New York,36,003,3470
Bronx County,New York,36,005,115727
Broome County,New York,36,007,16267
Cattaraugus County,New York,36,009,6272
Cayuga County,New York,36,011,6261
Chautauqua County,New York,36,013,10973
Chemung County,New York,36,015,7659
Chenango County,New York,36,017,3937
Clinton County,New York,36,019,6190
Columbia County,New York,36,021,5442
Cortland County,New York,36,023,3818
Delaware County,New York,36,025,4146
Dutchess County,New York,36,027,25555
Erie County,New York,36,029,81626
Essex County,New York,36,031,3603
Franklin County,New York,36,033,3910
Fulton County,New York,36,035,4795
Genesee County,New York,36,037,4881
Greene County,New York,36,039,4028
Hamilton County,New York,36,041,519
Herkimer County,New York,36,043,5300
Jefferson County,New York,36,045,9561
Kings County,New York,36,047,187967
Lewis County,New York,36,049,1975
Livingston County,New York,36,051,4740
Madison County,New York,36,053,5387
Monroe County,New York,36,055,57566
Montgomery County,New York,36,057,4078
Nassau County,New York,36,059,106209
New York County,New York,36,061,102031
Niagara County,New York,36,063,18916
Oneida County,New York,36,065,20398
Onondaga County,New York,36,067,38052
Ontario County,New York,36,069,9035
Orange County,New York,36,071,33901
Orleans County,New York,36,073,3920
Oswego County,New York,36,075,9001
Otsego County,New York,36,077,4770
Putnam County,New York,36,079,9582
Queens County,New York,36,081,178959
Rensselaer County,New York,36,083,12432
Richmond County,New York,36,085,42162
Rockland County,New York,36,087,22778
Saint Lawrence County,New York,36,089,8147
Saratoga County,New York,36,091,18451
Schenectady County,New York,36,093,13077
Schoharie County,New York,36,095,2521
Schuyler County,New York,36,097,1814
Seneca County,New York,36,099,2721
Steuben County,New York,36,101,7698
Suffolk County,New York,36,103,127847
Sullivan County,New York,36,105,7809
Tioga County,New York,36,107,3953
Tompkins County,New York,36,109,6080
Ulster County,New York,36,111,17659
Warren County,New York,36,113,5794
Washington County,New York,36,115,4712
Wayne County,New York,36,117,7122
Westchester County,New York,36,119,70688
Wyoming County,New York,36,121,4028
Yates County,New York,36,123,1577
Alamance County,North Carolina,37,001,15840
Alexander County,North Carolina,37,003,2825
Alleghany County,North Carolina,37,005,905
Anson County,North Carolina,37,007,2484
Ashe County,North Carolina,37,009,2613
Avery County,North Carolina,37,011,1983
Beaufort County,North Carolina,37,013,4885
Bertie County,North Carolina,37,015,1893
Bladen County,North Carolina,37,017,3385
Brunswick County,North Carolina,37,019,12722
Buncombe County,North Carolina,37,021,26922
Burke County,North Carolina,37,023,8119
Cabarrus County,North Carolina,37,025,19555
Caldwell County,North Carolina,37,027,8037
Camden County,North Carolina,37,029,1243
Carteret County,North Carolina,37,031,8515
Caswell County,North Carolina,37,033,2571
Catawba County,North Carolina,37,035,14565
Chatham County,North Carolina,37,037,5976
Cherokee County,North Carolina,37,039,3401
Chowan County,North Carolina,37,041,1307
Clay County,North Carolina,37,043,1559
Cleveland County,North Carolina,37,045,9343
Columbus County,North Carolina,37,047,6177
Craven County,North Carolina,37,049,12708
Cumberland County,North Carolina,37,051,40090
Currituck County,North Carolina,37,053,2811
Dare County,North Carolina,37,055,5021
Davidson County,North Carolina,37,057,15060
Davie County,North Carolina,37,059,3642
Duplin County,North Carolina,37,061,6305
Durham County,North Carolina,37,063,22858
Edgecombe County,North Carolina,37,065,5837
Forsyth County,North Carolina,37,067,37006
Franklin County,North Carolina,37,069,5885
Gaston County,North Carolina,37,071,22815
Gates County,North Carolina,37,073,1194
Graham County,North Carolina,37,075,1104
Granville County,North Carolina,37,077,6530
Greene County,North Carolina,37,079,2264
Guilford County,North Carolina,37,081,53020
Halifax County,North Carolina,37,083,5388
Harnett County,North Carolina,37,085,12896
Haywood County,North Carolina,37,087,6935
Henderson County,North Carolina,37,089,13158
Hertford County,North Carolina,37,091,2533
Hoke County,North Carolina,37,093,4983
Hyde County,North Carolina,37,095,706
Iredell County,North Carolina,37,097,16425
Jackson County,North Carolina,37,099,3272
Johnston County,North Carolina,37,101,17177
Jones County,North Carolina,37,103,1180
Lee County,North Carolina,37,105,5388
Lenoir County,North Carolina,37,107,6536
Lincoln County,North Carolina,37,109,8499
McDowell County,North Carolina,37,111,4053
Macon County,North Carolina,37,113,4274
Madison County,North Carolina,37,115,1770
Martin County,North Carolina,37,117,2846
Mecklenburg County,North Carolina,37,119,93289
Mitchell County,North Carolina,37,121,1371
Montgomery County,North Carolina,37,123,2464
Moore County,North Carolina,37,125,9708
Nash County,North Carolina,37,127,9774
New Hanover County,North Carolina,37,129,22002
Northampton County,North Carolina,37,131,2212
Onslow County,North Carolina,37,133,18914
Orange County,North Carolina,37,135,8278
Pamlico County,North Carolina,37,137,1597
Pasquotank County,North Carolina,37,139,4318
Pender County,North Carolina,37,141,5980
Perquimans County,North Carolina,37,143,1604
Person County,North Carolina,37,145,3992
Pitt County,North Carolina,37,147,16103
Polk County,North Carolina,37,149,2219
Randolph County,North Carolina,37,151,12794
Richmond County,North Carolina,37,153,4300
Robeson County,North Carolina,37,155,11570
Rockingham County,North Carolina,37,157,9893
Rowan County,North Carolina,37,159,13651
Rutherford County,North Carolina,37,161,7365
Sampson County,North Carolina,37,163,5885
Scotland County,North Carolina,37,165,3564
Stanly County,North Carolina,37,167,5762
Stokes County,North Carolina,37,169,4694
Surry County,North Carolina,37,171,7151
Swain County,North Carolina,37,173,1439
Transylvania County,North Carolina,37,175,3591
Tyrrell County,North Carolina,37,177,441
Union County,North Carolina,37,179,19227
Vance County,North Carolina,37,181,4420
Wake County,North Carolina,37,183,80905
Warren County,North Carolina,37,185,2322
Washington County,North Carolina,37,187,1119
Watauga County,North Carolina,37,189,4326
Wayne County,North Carolina,37,191,14010
Wilkes County,North Carolina,37,193,6377
Wilson County,North Carolina,37,195,7264
Yadkin County,North Carolina,37,197,3329
Yancey County,North Carolina,37,199,2221
Adams County,North Dakota,38,001,340
Barnes County,North Dakota,38,003,1266
Benson County,North Dakota,38,005,667
Bottineau County,North Dakota,38,009,831
Bowman County,North Dakota,38,011,364
Burke County,North Dakota,38,013,292
Burleigh County,North Dakota,38,015,8302
Cass County,North Dakota,38,017,17185
Cavalier County,North Dakota,38,019,499
Dickey County,North Dakota,38,021,513
Divide County,North Dakota,38,023,288
Dunn County,North Dakota,38,025,450
Eddy County,North Dakota,38,027,302
Emmons County,North Dakota,38,029,436
Foster County,North Dakota,38,031,293
Golden Valley County,North Dakota,38,033,241
Grand Forks County,North Dakota,38,035,7152
Grant County,North Dakota,38,037,238
Griggs County,North Dakota,38,039,321
Hettinger County,North Dakota,38,041,284
Kidder County,North Dakota,38,043,308
LaMoure County,North Dakota,38,045,504
Logan County,North Dakota,38,047,244
McHenry County,North Dakota,38,049,738
McIntosh County,North Dakota,38,051,271
McKenzie County,North Dakota,38,053,913
McLean County,North Dakota,38,055,1225
Mercer County,North Dakota,38,057,988
Morton County,North Dakota,38,059,3257
Mountrail County,North Dakota,38,061,1358
Nelson County,North Dakota,38,063,382
Oliver County,North Dakota,38,065,320
Pembina County,North Dakota,38,067,825
Pierce County,North Dakota,38,069,602
Ramsey County,North Dakota,38,071,1429
Ransom County,North Dakota,38,073,670
Renville County,North Dakota,38,075,410
Richland County,North Dakota,38,077,1894
Rolette County,North Dakota,38,079,1270
Sargent County,North Dakota,38,081,402
Sheridan County,North Dakota,38,083,202
Sioux County,North Dakota,38,085,403
Stark County,North Dakota,38,089,2374
Steele County,North Dakota,38,091,298
Stutsman County,North Dakota,38,093,1687
Towner County,North Dakota,38,095,314
Traill County,North Dakota,38,097,949
Walsh County,North Dakota,38,099,1198
Ward County,North Dakota,38,101,7613
Wells County,North Dakota,38,103,467
Williams County,North Dakota,38,105,2659
Adams County,Ohio,39,001,1859
Allen County,Ohio,39,003,9116
Ashland County,Ohio,39,005,3419
Ashtabula County,Ohio,39,007,8763
Athens County,Ohio,39,009,4402
Auglaize County,Ohio,39,011,3870
Belmont County,Ohio,39,013,6620
Brown County,Ohio,39,015,2969
Butler County,Ohio,39,017,31594
Carroll County,Ohio,39,019,2326
Champaign County,Ohio,39,021,3308
Clark County,Ohio,39,023,13364
Clermont County,Ohio,39,025,16334
Clinton County,Ohio,39,027,3909
Columbiana County,Ohio,39,029,8541
Coshocton County,Ohio,39,031,2624
Crawford County,Ohio,39,033,3465
Cuyahoga County,Ohio,39,035,136456
Darke County,Ohio,39,037,3736
Defiance County,Ohio,39,039,3097
Delaware County,Ohio,39,041,14001
Erie County,Ohio,39,043,7793
Fairfield County,Ohio,39,045,14111
Fayette County,Ohio,39,047,2145
Franklin County,Ohio,39,049,111990
Fulton County,Ohio,39,051,3865
Gallia County,Ohio,39,053,2438
Geauga County,Ohio,39,055,8807
Greene County,Ohio,39,057,13917
Guernsey County,Ohio,39,059,3128
Hamilton County,Ohio,39,061,73844
Hancock County,Ohio,39,063,6708
Hardin County,Ohio,39,065,1749
Harrison County,Ohio,39,067,1291
Henry County,Ohio,39,069,2424
Highland County,Ohio,39,071,3325
Hocking County,Ohio,39,073,2372
Holmes County,Ohio,39,075,1559
Huron County,Ohio,39,077,4692
Jackson County,Ohio,39,079,2341
Jefferson County,Ohio,39,081,6190
Knox County,Ohio,39,083,4946
Lake County,Ohio,39,085,24622
Lawrence County,Ohio,39,087,4885
Licking County,Ohio,39,089,15501
Logan County,Ohio,39,091,3372
Lorain County,Ohio,39,093,30439
Lucas County,Ohio,39,095,46008
Madison County,Ohio,39,097,3870
Mahoning County,Ohio,39,099,23510
Marion County,Ohio,39,101,5927
Medina County,Ohio,39,103,17180
Meigs County,Ohio,39,105,1784
Mercer County,Ohio,39,107,2675
Miami County,Ohio,39,109,9185
Monroe County,Ohio,39,111,987
Montgomery County,Ohio,39,113,61835
Morgan County,Ohio,39,115,1169
Morrow County,Ohio,39,117,2883
Muskingum County,Ohio,39,119,7293
Noble County,Ohio,39,121,826
Ottawa County,Ohio,39,123,4495
Paulding County,Ohio,39,125,1386
Perry County,Ohio,39,127,2758
Pickaway County,Ohio,39,129,4183
Pike County,Ohio,39,131,1513
Portage County,Ohio,39,133,14124
Preble County,Ohio,39,135,4025
Putnam County,Ohio,39,137,2199
Richland County,Ohio,39,139,11429
Ross County,Ohio,39,141,6245
Sandusky County,Ohio,39,143,5939
Scioto County,Ohio,39,145,7245
Seneca County,Ohio,39,147,4727
Shelby County,Ohio,39,149,3750
Stark County,Ohio,39,151,34773
Summit County,Ohio,39,153,50619
Trumbull County,Ohio,39,155,18931
Tuscarawas County,Ohio,39,157,7027
Union County,Ohio,39,159,4196
Van Wert County,Ohio,39,161,2452
Vinton County,Ohio,39,163,883
Warren County,Ohio,39,165,17527
Washington County,Ohio,39,167,5464
Wayne County,Ohio,39,169,8103
Williams County,Ohio,39,171,3230
Wood County,Ohio,39,173,10974
Wyandot County,Ohio,39,175,1603
Adair County,Oklahoma,40,001,2244
Alfalfa County,Oklahoma,40,003,695
Atoka County,Oklahoma,40,005,1382
Beaver County,Oklahoma,40,007,602
Beckham County,Oklahoma,40,009,2295
Blaine County,Oklahoma,40,011,1189
Bryan County,Oklahoma,40,013,4294
Caddo County,Oklahoma,40,015,3388
Canadian County,Oklahoma,40,017,14558
Carter County,Oklahoma,40,019,4364
Cherokee County,Oklahoma,40,021,5247
Choctaw County,Oklahoma,40,023,1567
Cimarron County,Oklahoma,40,025,285
Cleveland County,Oklahoma,40,027,28772
Coal County,Oklahoma,40,029,526
Comanche County,Oklahoma,40,031,14788
Cotton County,Oklahoma,40,033,633
Craig County,Oklahoma,40,035,1523
Creek County,Oklahoma,40,037,7798
Custer County,Oklahoma,40,039,2654
Delaware County,Oklahoma,40,041,4713
Dewey County,Oklahoma,40,043,565
Ellis County,Oklahoma,40,045,545
Garfield County,Oklahoma,40,047,5869
Garvin County,Oklahoma,40,049,2573
Grady County,Oklahoma,40,051,5832
Grant County,Oklahoma,40,053,640
Greer County,Oklahoma,40,055,660
Harmon County,Oklahoma,40,057,281
Harper County,Oklahoma,40,059,463
Haskell County,Oklahoma,40,061,1116
Hughes County,Oklahoma,40,063,1419
Jackson County,Oklahoma,40,065,2718
Jefferson County,Oklahoma,40,067,669
Johnston County,Oklahoma,40,069,1183
Kay County,Oklahoma,40,071,4730
Kingfisher County,Oklahoma,40,073,1651
Kiowa County,Oklahoma,40,075,1085
Latimer County,Oklahoma,40,077,1224
Le Flore County,Oklahoma,40,079,5139
Lincoln County,Oklahoma,40,081,4031
Logan County,Oklahoma,40,083,4911
Love County,Oklahoma,40,085,836
McClain County,Oklahoma,40,087,3997
McCurtain County,Oklahoma,40,089,3147
McIntosh County,Oklahoma,40,091,2386
Major County,Oklahoma,40,093,787
Marshall County,Oklahoma,40,095,1665
Mayes County,Oklahoma,40,097,4344
Murray County,Oklahoma,40,099,1359
Muskogee County,Oklahoma,40,101,8492
Noble County,Oklahoma,40,103,1271
Nowata County,Oklahoma,40,105,1103
Okfuskee County,Oklahoma,40,107,1270
Oklahoma County,Oklahoma,40,109,85351
Okmulgee County,Oklahoma,40,111,4279
Osage County,Oklahoma,40,113,5101
Ottawa County,Oklahoma,40,115,3201
Pawnee County,Oklahoma,40,117,1789
Payne County,Oklahoma,40,119,6309
Pittsburg County,Oklahoma,40,121,5094
Pontotoc County,Oklahoma,40,123,4355
Pottawatomie County,Oklahoma,40,125,7393
Pushmataha County,Oklahoma,40,127,1242
Roger Mills County,Oklahoma,40,129,502
Rogers County,Oklahoma,40,131,9329
Seminole County,Oklahoma,40,133,2570
Sequoyah County,Oklahoma,40,135,3845
Stephens County,Oklahoma,40,137,4880
Texas County,Oklahoma,40,139,1911
Tillman County,Oklahoma,40,141,713
Tulsa County,Oklahoma,40,143,66232
Wagoner County,Oklahoma,40,145,7667
Washington County,Oklahoma,40,147,5313
Washita County,Oklahoma,40,149,1337
Woods County,Oklahoma,40,151,901
Woodward County,Oklahoma,40,153,2350
Baker County,Oregon,41,001,2131
Benton County,Oregon,41,003,8576
Clackamas County,Oregon,41,005,50411
Clatsop County,Oregon,41,007,5659
Columbia County,Oregon,41,009,6473
Coos County,Oregon,41,011,8876
Crook County,Oregon,41,013,2722
Curry County,Oregon,41,015,3992
Deschutes County,Oregon,41,017,21550
Douglas County,Oregon,41,019,15966
Gilliam County,Oregon,41,021,351
Grant County,Oregon,41,023,815
Harney County,Oregon,41,025,1059
Hood River County,Oregon,41,027,2160
Jackson County,Oregon,41,029,28043
Jefferson County,Oregon,41,031,2474
Josephine County,Oregon,41,033,11254
Klamath County,Oregon,41,035,8513
Lake County,Oregon,41,037,1042
Lane County,Oregon,41,039,48702
Lincoln County,Oregon,41,041,6918
Linn County,Oregon,41,043,15937
Malheur County,Oregon,41,045,3850
Marion County,Oregon,41,047,35614
Morrow County,Oregon,41,049,1281
Multnomah County,Oregon,41,051,87814
Polk County,Oregon,41,053,9201
Sherman County,Oregon,41,055,321
Tillamook County,Oregon,41,057,3739
Umatilla County,Oregon,41,059,8763
Union County,Oregon,41,061,3114
Wallowa County,Oregon,41,063,1033
Wasco County,Oregon,41,065,3097
Washington County,Oregon,41,067,59846
Wheeler County,Oregon,41,069,221
Yamhill County,Oregon,41,071,10807
Adams County,Pennsylvania,42,001,7317
Allegheny County,Pennsylvania,42,003,100132
Armstrong County,Pennsylvania,42,005,4629
Beaver County,Pennsylvania,42,007,14385
Bedford County,Pennsylvania,42,009,3157
Berks County,Pennsylvania,42,011,28342
Blair County,Pennsylvania,42,013,8987
Bradford County,Pennsylvania,42,015,4117
Bucks County,Pennsylvania,42,017,54106
Butler County,Pennsylvania,42,019,13166
Cambria County,Pennsylvania,42,021,8945
Cameron County,Pennsylvania,42,023,275
Carbon County,Pennsylvania,42,025,5276
Centre County,Pennsylvania,42,027,6926
Chester County,Pennsylvania,42,029,34177
Clarion County,Pennsylvania,42,031,2484
Clearfield County,Pennsylvania,42,033,5730
Clinton County,Pennsylvania,42,035,2485
Columbia County,Pennsylvania,42,037,4353
Crawford County,Pennsylvania,42,039,5950
Cumberland County,Pennsylvania,42,041,16924
Dauphin County,Pennsylvania,42,043,20980
Delaware County,Pennsylvania,42,045,42860
Elk County,Pennsylvania,42,047,1973
Erie County,Pennsylvania,42,049,20480
Fayette County,Pennsylvania,42,051,8223
Forest County,Pennsylvania,42,053,584
Franklin County,Pennsylvania,42,055,9195
Fulton County,Pennsylvania,42,057,917
Greene County,Pennsylvania,42,059,2348
Huntingdon County,Pennsylvania,42,061,2977
Indiana County,Pennsylvania,42,063,4995
Jefferson County,Pennsylvania,42,065,2562
Juniata County,Pennsylvania,42,067,1240
Lackawanna County,Pennsylvania,42,069,16956
Lancaster County,Pennsylvania,42,071,33093
Lawrence County,Pennsylvania,42,073,6540
Lebanon County,Pennsylvania,42,075,8656
Lehigh County,Pennsylvania,42,077,27230
Luzerne County,Pennsylvania,42,079,27825
Lycoming County,Pennsylvania,42,081,8448
McKean County,Pennsylvania,42,083,3007
Mercer County,Pennsylvania,42,085,8526
Mifflin County,Pennsylvania,42,087,2585
Monroe County,Pennsylvania,42,089,16963
Montgomery County,Pennsylvania,42,091,62248
Montour County,Pennsylvania,42,093,1329
Northampton County,Pennsylvania,42,095,24000
Northumberland County,Pennsylvania,42,097,5400
Perry County,Pennsylvania,42,099,3099
Philadelphia County,Pennsylvania,42,101,121351
Pike County,Pennsylvania,42,103,6889
Potter County,Pennsylvania,42,105,1269
Schuylkill County,Pennsylvania,42,107,9706
Snyder County,Pennsylvania,42,109,2149
Somerset County,Pennsylvania,42,111,4581
Sullivan County,Pennsylvania,42,113,483
Susquehanna County,Pennsylvania,42,115,3270
Tioga County,Pennsylvania,42,117,3249
Union County,Pennsylvania,42,119,2820
Venango County,Pennsylvania,42,121,3828
Warren County,Pennsylvania,42,123,2932
Washington County,Pennsylvania,42,125,15145
Wayne County,Pennsylvania,42,127,4930
Westmoreland County,Pennsylvania,42,129,29180
