County,State,State_FIPS,County_FIPS,ged_or_alternative
Adams County,Mississippi,28,001,1634.0
Alcorn County,Mississippi,28,003,1958.0
Amite County,Mississippi,28,005,471.0
Attala County,Mississippi,28,007,683.0
Benton County,Mississippi,28,009,634.0
Bolivar County,Mississippi,28,011,1015.0
Calhoun County,Mississippi,28,013,616.0
Carroll County,Mississippi,28,015,679.0
Chickasaw County,Mississippi,28,017,953.0
Choctaw County,Mississippi,28,019,419.0
Claiborne County,Mississippi,28,021,227.0
Clarke County,Mississippi,28,023,609.0
Clay County,Mississippi,28,025,803.0
Coahoma County,Mississippi,28,027,1080.0
Copiah County,Mississippi,28,029,1151.0
Covington County,Mississippi,28,031,1225.0
DeSoto County,Mississippi,28,033,6435.0
Forrest County,Mississippi,28,035,2390.0
Franklin County,Mississippi,28,037,419.0
George County,Mississippi,28,039,1503.0
Greene County,Mississippi,28,041,1155.0
Grenada County,Mississippi,28,043,1149.0
Hancock County,Mississippi,28,045,2363.0
Harrison County,Mississippi,28,047,8698.0
Hinds County,Mississippi,28,049,6654.0
Holmes County,Mississippi,28,051,698.0
Humphreys County,Mississippi,28,053,315.0
Issaquena County,Mississippi,28,055,124.0
Itawamba County,Mississippi,28,057,1183.0
Jackson County,Mississippi,28,059,5608.0
Jasper County,Mississippi,28,061,621.0
Jefferson County,Mississippi,28,063,358.0
Jefferson Davis County,Mississippi,28,065,589.0
Jones County,Mississippi,28,067,2248.0
Kemper County,Mississippi,28,069,391.0
Lafayette County,Mississippi,28,071,1216.0
Lamar County,Mississippi,28,073,1755.0
Lauderdale County,Mississippi,28,075,3149.0
Lawrence County,Mississippi,28,077,526.0
Leake County,Mississippi,28,079,734.0
Lee County,Mississippi,28,081,3119.0
Leflore County,Mississippi,28,083,980.0
Lincoln County,Mississippi,28,085,1389.0
Lowndes County,Mississippi,28,087,2283.0
Madison County,Mississippi,28,089,1324.0
Marion County,Mississippi,28,091,1228.0
Marshall County,Mississippi,28,093,1943.0
Monroe County,Mississippi,28,095,1884.0
Montgomery County,Mississippi,28,097,384.0
Neshoba County,Mississippi,28,099,1220.0
Newton County,Mississippi,28,101,696.0
Noxubee County,Mississippi,28,103,198.0
Oktibbeha County,Mississippi,28,105,1005.0
Panola County,Mississippi,28,107,1608.0
Pearl River County,Mississippi,28,109,2748.0
Perry County,Mississippi,28,111,526.0
Pike County,Mississippi,28,113,1764.0
Pontotoc County,Mississippi,28,115,1312.0
Prentiss County,Mississippi,28,117,1261.0
Quitman County,Mississippi,28,119,291.0
Rankin County,Mississippi,28,121,5414.0
Scott County,Mississippi,28,123,1125.0
Sharkey County,Mississippi,28,125,202.0
Simpson County,Mississippi,28,127,1279.0
Smith County,Mississippi,28,129,788.0
Stone County,Mississippi,28,131,1025.0
Sunflower County,Mississippi,28,133,1658.0
Tallahatchie County,Mississippi,28,135,1112.0
Tate County,Mississippi,28,137,740.0
Tippah County,Mississippi,28,139,1019.0
Tishomingo County,Mississippi,28,141,1124.0
Tunica County,Mississippi,28,143,145.0
Union County,Mississippi,28,145,1470.0
Walthall County,Mississippi,28,147,664.0
Warren County,Mississippi,28,149,1793.0
Washington County,Mississippi,28,151,2256.0
Wayne County,Mississippi,28,153,762.0
Webster County,Mississippi,28,155,447.0
Wilkinson County,Mississippi,28,157,367.0
Winston County,Mississippi,28,159,560.0
Yalobusha County,Mississippi,28,161,552.0
Yazoo County,Mississippi,28,163,1706.0
Adair County,Missouri,29,001,541.0
Andrew County,Missouri,29,003,755.0
Atchison County,Missouri,29,005,196.0
Audrain County,Missouri,29,007,1605.0
Barry County,Missouri,29,009,1118.0
Barton County,Missouri,29,011,326.0
Bates County,Missouri,29,013,556.0
Benton County,Missouri,29,015,1185.0
Bollinger County,Missouri,29,017,535.0
Boone County,Missouri,29,019,3490.0
Buchanan County,Missouri,29,021,3909.0
Butler County,Missouri,29,023,2161.0
Caldwell County,Missouri,29,025,313.0
Callaway County,Missouri,29,027,2009.0
Camden County,Missouri,29,029,1724.0
Cape Girardeau County,Missouri,29,031,2459.0
Carroll County,Missouri,29,033,392.0
Carter County,Missouri,29,035,269.0
Cass County,Missouri,29,037,2464.0
Cedar County,Missouri,29,039,706.0
Chariton County,Missouri,29,041,219.0
Christian County,Missouri,29,043,2025.0
Clark County,Missouri,29,045,225.0
Clay County,Missouri,29,047,5641.0
Clinton County,Missouri,29,049,740.0
Cole County,Missouri,29,051,3079.0
Cooper County,Missouri,29,053,703.0
Crawford County,Missouri,29,055,1220.0
Dade County,Missouri,29,057,198.0
Dallas County,Missouri,29,059,822.0
Daviess County,Missouri,29,061,286.0
DeKalb County,Missouri,29,063,1331.0
Dent County,Missouri,29,065,670.0
Douglas County,Missouri,29,067,514.0
Dunklin County,Missouri,29,069,1329.0
Franklin County,Missouri,29,071,3368.0
Gasconade County,Missouri,29,073,629.0
Gentry County,Missouri,29,075,230.0
Greene County,Missouri,29,077,8478.0
Grundy County,Missouri,29,079,455.0
Harrison County,Missouri,29,081,363.0
Henry County,Missouri,29,083,958.0
Hickory County,Missouri,29,085,263.0
Holt County,Missouri,29,087,197.0
Howard County,Missouri,29,089,287.0
Howell County,Missouri,29,091,1652.0
Iron County,Missouri,29,093,443.0
Jackson County,Missouri,29,095,18116.0
Jasper County,Missouri,29,097,4404.0
Jefferson County,Missouri,29,099,8569.0
Johnson County,Missouri,29,101,1105.0
Knox County,Missouri,29,103,95.0
Laclede County,Missouri,29,105,1573.0
Lafayette County,Missouri,29,107,1194.0
Lawrence County,Missouri,29,109,1378.0
Lewis County,Missouri,29,111,316.0
Lincoln County,Missouri,29,113,2144.0
Linn County,Missouri,29,115,434.0
Livingston County,Missouri,29,117,703.0
McDonald County,Missouri,29,119,971.0
Macon County,Missouri,29,121,591.0
Madison County,Missouri,29,123,399.0
Maries County,Missouri,29,125,290.0
Marion County,Missouri,29,127,1128.0
Mercer County,Missouri,29,129,120.0
Miller County,Missouri,29,131,1068.0
Mississippi County,Missouri,29,133,863.0
Moniteau County,Missouri,29,135,835.0
Monroe County,Missouri,29,137,315.0
Montgomery County,Missouri,29,139,481.0
Morgan County,Missouri,29,141,937.0
New Madrid County,Missouri,29,143,754.0
Newton County,Missouri,29,145,2065.0
Nodaway County,Missouri,29,147,695.0
Oregon County,Missouri,29,149,356.0
Osage County,Missouri,29,151,429.0
Ozark County,Missouri,29,153,623.0
Pemiscot County,Missouri,29,155,713.0
Perry County,Missouri,29,157,806.0
Pettis County,Missouri,29,159,1077.0
Phelps County,Missouri,29,161,1297.0
Pike County,Missouri,29,163,1200.0
Platte County,Missouri,29,165,1953.0
Polk County,Missouri,29,167,1168.0
Pulaski County,Missouri,29,169,1457.0
Putnam County,Missouri,29,171,146.0
Ralls County,Missouri,29,173,542.0
Randolph County,Missouri,29,175,1169.0
Ray County,Missouri,29,177,924.0
Reynolds County,Missouri,29,179,321.0
Ripley County,Missouri,29,181,683.0
Saint Charles County,Missouri,29,183,8476.0
Saint Clair County,Missouri,29,185,383.0
Sainte Genevieve County,Missouri,29,186,603.0
Saint Francois County,Missouri,29,187,3581.0
Saint Louis County,Missouri,29,189,20399.0
Saline County,Missouri,29,195,773.0
Schuyler County,Missouri,29,197,132.0
Scotland County,Missouri,29,199,139.0
Scott County,Missouri,29,201,1446.0
Shannon County,Missouri,29,203,314.0
Shelby County,Missouri,29,205,153.0
Stoddard County,Missouri,29,207,1521.0
Stone County,Missouri,29,209,1243.0
Sullivan County,Missouri,29,211,225.0
Taney County,Missouri,29,213,1866.0
Texas County,Missouri,29,215,1214.0
Vernon County,Missouri,29,217,875.0
Warren County,Missouri,29,219,1242.0
Washington County,Missouri,29,221,1497.0
Wayne County,Missouri,29,223,726.0
Webster County,Missouri,29,225,1602.0
Worth County,Missouri,29,227,59.0
Wright County,Missouri,29,229,713.0
Saint Louis City,Missouri,29,510,9143.0
Beaverhead County,Montana,30,001,315.0
Big Horn County,Montana,30,003,412.0
Blaine County,Montana,30,005,147.0
Broadwater County,Montana,30,007,209.0
Carbon County,Montana,30,009,311.0
Carter County,Montana,30,011,27.0
Cascade County,Montana,30,013,2895.0
Chouteau County,Montana,30,015,166.0
Custer County,Montana,30,017,361.0
Daniels County,Montana,30,019,15.0
Dawson County,Montana,30,021,309.0
Deer Lodge County,Montana,30,023,463.0
Fallon County,Montana,30,025,133.0
Fergus County,Montana,30,027,511.0
Flathead County,Montana,30,029,2330.0
Gallatin County,Montana,30,031,1859.0
Garfield County,Montana,30,033,25.0
Glacier County,Montana,30,035,479.0
Granite County,Montana,30,039,167.0
Hill County,Montana,30,041,599.0
Jefferson County,Montana,30,043,315.0
Judith Basin County,Montana,30,045,35.0
Lake County,Montana,30,047,1182.0
Lewis and Clark County,Montana,30,049,1883.0
Liberty County,Montana,30,051,28.0
Lincoln County,Montana,30,053,913.0
McCone County,Montana,30,055,45.0
Madison County,Montana,30,057,221.0
Meagher County,Montana,30,059,80.0
Mineral County,Montana,30,061,245.0
Missoula County,Montana,30,063,2854.0
Musselshell County,Montana,30,065,183.0
Phillips County,Montana,30,071,92.0
Pondera County,Montana,30,073,160.0
Powder River County,Montana,30,075,35.0
Powell County,Montana,30,077,651.0
Prairie County,Montana,30,079,52.0
Ravalli County,Montana,30,081,1748.0
Richland County,Montana,30,083,464.0
Roosevelt County,Montana,30,085,513.0
Rosebud County,Montana,30,087,286.0
Sanders County,Montana,30,089,639.0
Sheridan County,Montana,30,091,58.0
Silver Bow County,Montana,30,093,1546.0
Stillwater County,Montana,30,095,323.0
Sweet Grass County,Montana,30,097,62.0
Teton County,Montana,30,099,212.0
Toole County,Montana,30,101,265.0
Valley County,Montana,30,105,234.0
Wheatland County,Montana,30,107,50.0
Wibaux County,Montana,30,109,28.0
Yellowstone County,Montana,30,111,5198.0
Park County,Montana,30,067,563.0
Adams County,Nebraska,31,001,708.0
Antelope County,Nebraska,31,003,121.0
Boone County,Nebraska,31,011,85.0
Box Butte County,Nebraska,31,013,304.0
Boyd County,Nebraska,31,015,29.0
Brown County,Nebraska,31,017,105.0
Buffalo County,Nebraska,31,019,726.0
Burt County,Nebraska,31,021,219.0
Butler County,Nebraska,31,023,260.0
Cass County,Nebraska,31,025,672.0
Cedar County,Nebraska,31,027,117.0
Chase County,Nebraska,31,029,63.0
Cherry County,Nebraska,31,031,88.0
Cheyenne County,Nebraska,31,033,208.0
Clay County,Nebraska,31,035,158.0
Colfax County,Nebraska,31,037,221.0
Cuming County,Nebraska,31,039,192.0
Custer County,Nebraska,31,041,182.0
Dakota County,Nebraska,31,043,579.0
Dawes County,Nebraska,31,045,196.0
Dawson County,Nebraska,31,047,774.0
Deuel County,Nebraska,31,049,88.0
Dixon County,Nebraska,31,051,155.0
Dodge County,Nebraska,31,053,1307.0
Douglas County,Nebraska,31,055,11431.0
Dundy County,Nebraska,31,057,75.0
Fillmore County,Nebraska,31,059,161.0
Franklin County,Nebraska,31,061,66.0
Frontier County,Nebraska,31,063,44.0
Furnas County,Nebraska,31,065,111.0
Gage County,Nebraska,31,067,708.0
Garden County,Nebraska,31,069,40.0
Garfield County,Nebraska,31,071,35.0
Gosper County,Nebraska,31,073,23.0
Greeley County,Nebraska,31,077,33.0
Hall County,Nebraska,31,079,1197.0
Hamilton County,Nebraska,31,081,188.0
Harlan County,Nebraska,31,083,118.0
Hitchcock County,Nebraska,31,087,102.0
Holt County,Nebraska,31,089,193.0
Howard County,Nebraska,31,093,90.0
Jefferson County,Nebraska,31,095,272.0
Johnson County,Nebraska,31,097,401.0
Kearney County,Nebraska,31,099,159.0
Keith County,Nebraska,31,101,229.0
Kimball County,Nebraska,31,105,130.0
Knox County,Nebraska,31,107,183.0
Lancaster County,Nebraska,31,109,6561.0
Lincoln County,Nebraska,31,111,1020.0
Madison County,Nebraska,31,119,784.0
Merrick County,Nebraska,31,121,171.0
Morrill County,Nebraska,31,123,116.0
Nance County,Nebraska,31,125,89.0
Nemaha County,Nebraska,31,127,176.0
Nuckolls County,Nebraska,31,129,151.0
Otoe County,Nebraska,31,131,406.0
Pawnee County,Nebraska,31,133,55.0
Perkins County,Nebraska,31,135,94.0
Phelps County,Nebraska,31,137,118.0
Pierce County,Nebraska,31,139,95.0
Platte County,Nebraska,31,141,734.0
Polk County,Nebraska,31,143,95.0
Red Willow County,Nebraska,31,145,242.0
Richardson County,Nebraska,31,147,368.0
Rock County,Nebraska,31,149,38.0
Saline County,Nebraska,31,151,535.0
Sarpy County,Nebraska,31,153,2688.0
Saunders County,Nebraska,31,155,346.0
Scotts Bluff County,Nebraska,31,157,1009.0
Seward County,Nebraska,31,159,373.0
Sheridan County,Nebraska,31,161,91.0
Sherman County,Nebraska,31,163,118.0
Sioux County,Nebraska,31,165,18.0
Stanton County,Nebraska,31,167,143.0
Thayer County,Nebraska,31,169,114.0
Thurston County,Nebraska,31,173,186.0
Valley County,Nebraska,31,175,79.0
Washington County,Nebraska,31,177,409.0
Wayne County,Nebraska,31,179,82.0
Webster County,Nebraska,31,181,89.0
York County,Nebraska,31,185,275.0
Churchill County,Nevada,32,001,1129.0
Clark County,Nevada,32,003,51730.0
Douglas County,Nevada,32,005,1059.0
Elko County,Nevada,32,007,1310.0
Eureka County,Nevada,32,011,97.0
Humboldt County,Nevada,32,013,665.0
Lander County,Nevada,32,015,230.0
Lincoln County,Nevada,32,017,195.0
Lyon County,Nevada,32,019,2078.0
Mineral County,Nevada,32,021,232.0
Nye County,Nevada,32,023,1807.0
Pershing County,Nevada,32,027,404.0
Storey County,Nevada,32,029,132.0
Washoe County,Nevada,32,031,11161.0
White Pine County,Nevada,32,033,422.0
Carson City,Nevada,32,510,2087.0
Belknap County,New Hampshire,33,001,1655.0
Carroll County,New Hampshire,33,003,1211.0
Cheshire County,New Hampshire,33,005,2287.0
Coos County,New Hampshire,33,007,1633.0
Grafton County,New Hampshire,33,009,2352.0
Hillsborough County,New Hampshire,33,011,10735.0
Merrimack County,New Hampshire,33,013,5191.0
Rockingham County,New Hampshire,33,015,7109.0
Strafford County,New Hampshire,33,017,3986.0
Sullivan County,New Hampshire,33,019,1803.0
Atlantic County,New Jersey,34,001,6391.0
Bergen County,New Jersey,34,003,10587.0
Burlington County,New Jersey,34,005,9538.0
Camden County,New Jersey,34,007,11094.0
Cape May County,New Jersey,34,009,2357.0
Cumberland County,New Jersey,34,011,7213.0
Essex County,New Jersey,34,013,14044.0
Gloucester County,New Jersey,34,015,6377.0
Hudson County,New Jersey,34,017,10058.0
Hunterdon County,New Jersey,34,019,1471.0
Mercer County,New Jersey,34,021,6683.0
Middlesex County,New Jersey,34,023,14809.0
Monmouth County,New Jersey,34,025,8667.0
Morris County,New Jersey,34,027,5395.0
Ocean County,New Jersey,34,029,13778.0
Passaic County,New Jersey,34,031,8358.0
Salem County,New Jersey,34,033,2000.0
Somerset County,New Jersey,34,035,3661.0
Sussex County,New Jersey,34,037,2537.0
Union County,New Jersey,34,039,8046.0
Warren County,New Jersey,34,041,2303.0
Bernalillo County,New Mexico,35,001,18644.0
Catron County,New Mexico,35,003,173.0
Chaves County,New Mexico,35,005,2613.0
Colfax County,New Mexico,35,007,611.0
Curry County,New Mexico,35,009,1661.0
De Baca County,New Mexico,35,011,152.0
Dona Ana County,New Mexico,35,013,5453.0
Eddy County,New Mexico,35,015,2338.0
Grant County,New Mexico,35,017,933.0
Guadalupe County,New Mexico,35,019,293.0
Hidalgo County,New Mexico,35,023,97.0
Lea County,New Mexico,35,025,2309.0
Lincoln County,New Mexico,35,027,670.0
Los Alamos County,New Mexico,35,028,182.0
Luna County,New Mexico,35,029,1056.0
McKinley County,New Mexico,35,031,1286.0
Mora County,New Mexico,35,033,99.0
Otero County,New Mexico,35,035,2631.0
Quay County,New Mexico,35,037,540.0
Rio Arriba County,New Mexico,35,039,1313.0
Roosevelt County,New Mexico,35,041,619.0
Sandoval County,New Mexico,35,043,3260.0
San Juan County,New Mexico,35,045,4375.0
San Miguel County,New Mexico,35,047,996.0
Santa Fe County,New Mexico,35,049,3949.0
Sierra County,New Mexico,35,051,625.0
Socorro County,New Mexico,35,053,688.0
Taos County,New Mexico,35,055,710.0
Torrance County,New Mexico,35,057,547.0
Union County,New Mexico,35,059,260.0
Cibola County,New Mexico,35,006,1040.0
Valencia County,New Mexico,35,061,3028.0
Albany County,New York,36,001,7153.0
Allegany County,New York,36,003,1745.0
Bronx County,New York,36,005,42037.0
Broome County,New York,36,007,7389.0
Cattaraugus County,New York,36,009,3561.0
Cayuga County,New York,36,011,3593.0
Chautauqua County,New York,36,013,4870.0
Chemung County,New York,36,015,3737.0
Chenango County,New York,36,017,2032.0
Clinton County,New York,36,019,4156.0
Columbia County,New York,36,021,2213.0
Cortland County,New York,36,023,1760.0
Delaware County,New York,36,025,1965.0
Dutchess County,New York,36,027,9251.0
Erie County,New York,36,029,26242.0
Essex County,New York,36,031,1719.0
Franklin County,New York,36,033,3116.0
Fulton County,New York,36,035,2640.0
Genesee County,New York,36,037,2165.0
Greene County,New York,36,039,1776.0
Hamilton County,New York,36,041,123.0
Herkimer County,New York,36,043,2532.0
Jefferson County,New York,36,045,4433.0
Kings County,New York,36,047,65899.0
Lewis County,New York,36,049,934.0
Livingston County,New York,36,051,2643.0
Madison County,New York,36,053,2179.0
Monroe County,New York,36,055,20248.0
Montgomery County,New York,36,057,1743.0
Nassau County,New York,36,059,19602.0
New York County,New York,36,061,25473.0
Niagara County,New York,36,063,8001.0
Oneida County,New York,36,065,9087.0
Onondaga County,New York,36,067,13055.0
Ontario County,New York,36,069,3617.0
Orange County,New York,36,071,9935.0
Orleans County,New York,36,073,2185.0
Oswego County,New York,36,075,6453.0
Otsego County,New York,36,077,2412.0
Putnam County,New York,36,079,1975.0
Queens County,New York,36,081,61309.0
Rensselaer County,New York,36,083,4657.0
Richmond County,New York,36,085,13296.0
Rockland County,New York,36,087,4810.0
Saint Lawrence County,New York,36,089,4927.0
Saratoga County,New York,36,091,5198.0
Schenectady County,New York,36,093,4964.0
Schoharie County,New York,36,095,1100.0
Schuyler County,New York,36,097,775.0
Seneca County,New York,36,099,1857.0
Steuben County,New York,36,101,3902.0
Suffolk County,New York,36,103,27094.0
Sullivan County,New York,36,105,2941.0
Tioga County,New York,36,107,1980.0
Tompkins County,New York,36,109,1909.0
Ulster County,New York,36,111,6038.0
Warren County,New York,36,113,2678.0
Washington County,New York,36,115,3427.0
Wayne County,New York,36,117,3842.0
Westchester County,New York,36,119,13398.0
Wyoming County,New York,36,121,2174.0
Yates County,New York,36,123,901.0
Alamance County,North Carolina,37,001,6241.0
Alexander County,North Carolina,37,003,2098.0
Alleghany County,North Carolina,37,005,426.0
Anson County,North Carolina,37,007,1171.0
Ashe County,North Carolina,37,009,790.0
Avery County,North Carolina,37,011,985.0
Beaufort County,North Carolina,37,013,1535.0
Bertie County,North Carolina,37,015,927.0
Bladen County,North Carolina,37,017,1271.0
Brunswick County,North Carolina,37,019,3749.0
Buncombe County,North Carolina,37,021,8142.0
Burke County,North Carolina,37,023,4440.0
Cabarrus County,North Carolina,37,025,4632.0
Caldwell County,North Carolina,37,027,3548.0
Camden County,North Carolina,37,029,157.0
Carteret County,North Carolina,37,031,2648.0
Caswell County,North Carolina,37,033,1382.0
Catawba County,North Carolina,37,035,5444.0
Chatham County,North Carolina,37,037,1888.0
Cherokee County,North Carolina,37,039,1028.0
Chowan County,North Carolina,37,041,635.0
Clay County,North Carolina,37,043,423.0
Cleveland County,North Carolina,37,045,2804.0
Columbus County,North Carolina,37,047,2182.0
Craven County,North Carolina,37,049,3325.0
Cumberland County,North Carolina,37,051,8286.0
Currituck County,North Carolina,37,053,969.0
Dare County,North Carolina,37,055,1042.0
Davidson County,North Carolina,37,057,7137.0
Davie County,North Carolina,37,059,1183.0
Duplin County,North Carolina,37,061,1800.0
Durham County,North Carolina,37,063,5509.0
Edgecombe County,North Carolina,37,065,2474.0
Forsyth County,North Carolina,37,067,9548.0
Franklin County,North Carolina,37,069,2173.0
Gaston County,North Carolina,37,071,8933.0
Gates County,North Carolina,37,073,477.0
Graham County,North Carolina,37,075,285.0
Granville County,North Carolina,37,077,2407.0
Greene County,North Carolina,37,079,895.0
Guilford County,North Carolina,37,081,10435.0
Halifax County,North Carolina,37,083,1920.0
Harnett County,North Carolina,37,085,4102.0
Haywood County,North Carolina,37,087,2491.0
Henderson County,North Carolina,37,089,3490.0
Hertford County,North Carolina,37,091,1044.0
Hoke County,North Carolina,37,093,1245.0
Hyde County,North Carolina,37,095,306.0
Iredell County,North Carolina,37,097,5189.0
Jackson County,North Carolina,37,099,1549.0
Johnston County,North Carolina,37,101,5908.0
Jones County,North Carolina,37,103,451.0
Lee County,North Carolina,37,105,1631.0
Lenoir County,North Carolina,37,107,2456.0
Lincoln County,North Carolina,37,109,2967.0
McDowell County,North Carolina,37,111,2872.0
Macon County,North Carolina,37,113,1540.0
Madison County,North Carolina,37,115,686.0
Martin County,North Carolina,37,117,1219.0
Mecklenburg County,North Carolina,37,119,15295.0
Mitchell County,North Carolina,37,121,552.0
Montgomery County,North Carolina,37,123,1247.0
Moore County,North Carolina,37,125,2747.0
Nash County,North Carolina,37,127,3286.0
New Hanover County,North Carolina,37,129,5005.0
Northampton County,North Carolina,37,131,713.0
Onslow County,North Carolina,37,133,4501.0
Orange County,North Carolina,37,135,2277.0
Pamlico County,North Carolina,37,137,584.0
Pasquotank County,North Carolina,37,139,1737.0
Pender County,North Carolina,37,141,2340.0
Perquimans County,North Carolina,37,143,578.0
Person County,North Carolina,37,145,1645.0
Pitt County,North Carolina,37,147,4019.0
Polk County,North Carolina,37,149,787.0
Randolph County,North Carolina,37,151,6387.0
Richmond County,North Carolina,37,153,1895.0
Robeson County,North Carolina,37,155,3434.0
Rockingham County,North Carolina,37,157,4380.0
Rowan County,North Carolina,37,159,5663.0
Rutherford County,North Carolina,37,161,2701.0
Sampson County,North Carolina,37,163,2516.0
Scotland County,North Carolina,37,165,1596.0
Stanly County,North Carolina,37,167,2294.0
Stokes County,North Carolina,37,169,2163.0
Surry County,North Carolina,37,171,3034.0
Swain County,North Carolina,37,173,575.0
Transylvania County,North Carolina,37,175,1067.0
Tyrrell County,North Carolina,37,177,304.0
Union County,North Carolina,37,179,4724.0
Vance County,North Carolina,37,181,1617.0
Wake County,North Carolina,37,183,15372.0
Warren County,North Carolina,37,185,784.0
Washington County,North Carolina,37,187,404.0
Watauga County,North Carolina,37,189,911.0
Wayne County,North Carolina,37,191,3595.0
Wilkes County,North Carolina,37,193,2578.0
Wilson County,North Carolina,37,195,2874.0
Yadkin County,North Carolina,37,197,1271.0
Yancey County,North Carolina,37,199,827.0
Adams County,North Dakota,38,001,29.0
Barnes County,North Dakota,38,003,327.0
Benson County,North Dakota,38,005,226.0
Bottineau County,North Dakota,38,009,203.0
Bowman County,North Dakota,38,011,54.0
Burke County,North Dakota,38,013,36.0
Burleigh County,North Dakota,38,015,2114.0
Cass County,North Dakota,38,017,3073.0
Cavalier County,North Dakota,38,019,51.0
Dickey County,North Dakota,38,021,89.0
Divide County,North Dakota,38,023,6.0
Dunn County,North Dakota,38,025,157.0
Eddy County,North Dakota,38,027,74.0
Emmons County,North Dakota,38,029,63.0
Foster County,North Dakota,38,031,56.0
Golden Valley County,North Dakota,38,033,41.0
Grand Forks County,North Dakota,38,035,1512.0
Grant County,North Dakota,38,037,61.0
Griggs County,North Dakota,38,039,57.0
Hettinger County,North Dakota,38,041,61.0
Kidder County,North Dakota,38,043,60.0
LaMoure County,North Dakota,38,045,89.0
Logan County,North Dakota,38,047,40.0
McHenry County,North Dakota,38,049,155.0
McIntosh County,North Dakota,38,051,61.0
McKenzie County,North Dakota,38,053,318.0
McLean County,North Dakota,38,055,262.0
Mercer County,North Dakota,38,057,191.0
Morton County,North Dakota,38,059,788.0
Mountrail County,North Dakota,38,061,227.0
Nelson County,North Dakota,38,063,32.0
Oliver County,North Dakota,38,065,51.0
Pembina County,North Dakota,38,067,253.0
Pierce County,North Dakota,38,069,154.0
Ramsey County,North Dakota,38,071,305.0
Ransom County,North Dakota,38,073,106.0
Renville County,North Dakota,38,075,57.0
Richland County,North Dakota,38,077,300.0
Rolette County,North Dakota,38,079,380.0
Sargent County,North Dakota,38,081,73.0
Sheridan County,North Dakota,38,083,37.0
Sioux County,North Dakota,38,085,158.0
Stark County,North Dakota,38,089,849.0
Steele County,North Dakota,38,091,25.0
Stutsman County,North Dakota,38,093,901.0
Towner County,North Dakota,38,095,68.0
Traill County,North Dakota,38,097,135.0
Walsh County,North Dakota,38,099,368.0
Ward County,North Dakota,38,101,1604.0
Wells County,North Dakota,38,103,135.0
Williams County,North Dakota,38,105,888.0
Adams County,Ohio,39,001,909.0
Allen County,Ohio,39,003,3247.0
Ashland County,Ohio,39,005,1501.0
Ashtabula County,Ohio,39,007,4064.0
Athens County,Ohio,39,009,1127.0
Auglaize County,Ohio,39,011,1023.0
Belmont County,Ohio,39,013,1897.0
Brown County,Ohio,39,015,1891.0
Butler County,Ohio,39,017,9656.0
Carroll County,Ohio,39,019,996.0
Champaign County,Ohio,39,021,1466.0
Clark County,Ohio,39,023,4712.0
Clermont County,Ohio,39,025,6272.0
Clinton County,Ohio,39,027,1122.0
Columbiana County,Ohio,39,029,3858.0
Coshocton County,Ohio,39,031,1172.0
Crawford County,Ohio,39,033,1557.0
Cuyahoga County,Ohio,39,035,30924.0
Darke County,Ohio,39,037,1842.0
Defiance County,Ohio,39,039,1208.0
Delaware County,Ohio,39,041,2087.0
Erie County,Ohio,39,043,2038.0
Fairfield County,Ohio,39,045,3401.0
Fayette County,Ohio,39,047,1045.0
Franklin County,Ohio,39,049,24433.0
Fulton County,Ohio,39,051,863.0
Gallia County,Ohio,39,053,942.0
Geauga County,Ohio,39,055,1436.0
Greene County,Ohio,39,057,3245.0
Guernsey County,Ohio,39,059,1103.0
Hamilton County,Ohio,39,061,17683.0
Hancock County,Ohio,39,063,1602.0
Hardin County,Ohio,39,065,832.0
Harrison County,Ohio,39,067,334.0
Henry County,Ohio,39,069,732.0
Highland County,Ohio,39,071,1730.0
Hocking County,Ohio,39,073,950.0
Holmes County,Ohio,39,075,1039.0
Huron County,Ohio,39,077,2109.0
Jackson County,Ohio,39,079,944.0
Jefferson County,Ohio,39,081,1919.0
Knox County,Ohio,39,083,1596.0
Lake County,Ohio,39,085,4644.0
Lawrence County,Ohio,39,087,1941.0
Licking County,Ohio,39,089,4838.0
Logan County,Ohio,39,091,1464.0
Lorain County,Ohio,39,093,9421.0
Lucas County,Ohio,39,095,12352.0
Madison County,Ohio,39,097,2094.0
Mahoning County,Ohio,39,099,6670.0
Marion County,Ohio,39,101,3562.0
Medina County,Ohio,39,103,3920.0
Meigs County,Ohio,39,105,672.0
Mercer County,Ohio,39,107,923.0
Miami County,Ohio,39,109,3180.0
Monroe County,Ohio,39,111,410.0
Montgomery County,Ohio,39,113,14522.0
Morgan County,Ohio,39,115,439.0
Morrow County,Ohio,39,117,1120.0
Muskingum County,Ohio,39,119,2457.0
Noble County,Ohio,39,121,763.0
Ottawa County,Ohio,39,123,1133.0
Paulding County,Ohio,39,125,643.0
Perry County,Ohio,39,127,854.0
Pickaway County,Ohio,39,129,2140.0
Pike County,Ohio,39,131,758.0
Portage County,Ohio,39,133,4187.0
Preble County,Ohio,39,135,1638.0
Putnam County,Ohio,39,137,619.0
Richland County,Ohio,39,139,4543.0
Ross County,Ohio,39,141,2770.0
Sandusky County,Ohio,39,143,1278.0
Scioto County,Ohio,39,145,2877.0
Seneca County,Ohio,39,147,1819.0
Shelby County,Ohio,39,149,1365.0
Stark County,Ohio,39,151,8438.0
Summit County,Ohio,39,153,11639.0
Trumbull County,Ohio,39,155,5384.0
Tuscarawas County,Ohio,39,157,2972.0
Union County,Ohio,39,159,1541.0
