County,State,State_FIPS,County_FIPS,some_college_1_plus_year
Sibley County,Minnesota,27,143,1596.0
Stearns County,Minnesota,27,145,15219.0
Steele County,Minnesota,27,147,3579.0
Stevens County,Minnesota,27,149,841.0
Swift County,Minnesota,27,151,1127.0
Todd County,Minnesota,27,153,2704.0
Traverse County,Minnesota,27,155,432.0
Wabasha County,Minnesota,27,157,2157.0
Wadena County,Minnesota,27,159,1528.0
Waseca County,Minnesota,27,161,2111.0
Washington County,Minnesota,27,163,23997.0
Watonwan County,Minnesota,27,165,1109.0
Wilkin County,Minnesota,27,167,733.0
Winona County,Minnesota,27,169,4834.0
Wright County,Minnesota,27,171,13505.0
Yellow Medicine County,Minnesota,27,173,1133.0
Adams County,Mississippi,28,001,3671.0
Alcorn County,Mississippi,28,003,3255.0
Amite County,Mississippi,28,005,1455.0
Attala County,Mississippi,28,007,1910.0
Benton County,Mississippi,28,009,750.0
Bolivar County,Mississippi,28,011,3920.0
Calhoun County,Mississippi,28,013,1417.0
Carroll County,Mississippi,28,015,1041.0
Chickasaw County,Mississippi,28,017,1528.0
Choctaw County,Mississippi,28,019,1025.0
Claiborne County,Mississippi,28,021,1101.0
Clarke County,Mississippi,28,023,1985.0
Clay County,Mississippi,28,025,1976.0
Coahoma County,Mississippi,28,027,2658.0
Copiah County,Mississippi,28,029,3111.0
Covington County,Mississippi,28,031,2059.0
DeSoto County,Mississippi,28,033,21385.0
Forrest County,Mississippi,28,035,7908.0
Franklin County,Mississippi,28,037,917.0
George County,Mississippi,28,039,1970.0
Greene County,Mississippi,28,041,1505.0
Grenada County,Mississippi,28,043,2367.0
Hancock County,Mississippi,28,045,5527.0
Harrison County,Mississippi,28,047,25021.0
Hinds County,Mississippi,28,049,32259.0
Holmes County,Mississippi,28,051,1627.0
Humphreys County,Mississippi,28,053,1093.0
Issaquena County,Mississippi,28,055,120.0
Itawamba County,Mississippi,28,057,2389.0
Jackson County,Mississippi,28,059,15483.0
Jasper County,Mississippi,28,061,1788.0
Jefferson County,Mississippi,28,063,845.0
Jefferson Davis County,Mississippi,28,065,1339.0
Jones County,Mississippi,28,067,7280.0
Kemper County,Mississippi,28,069,1290.0
Lafayette County,Mississippi,28,071,4137.0
Lamar County,Mississippi,28,073,6266.0
Lauderdale County,Mississippi,28,075,9714.0
Lawrence County,Mississippi,28,077,1491.0
Leake County,Mississippi,28,079,2057.0
Lee County,Mississippi,28,081,10208.0
Leflore County,Mississippi,28,083,2858.0
Lincoln County,Mississippi,28,085,3677.0
Lowndes County,Mississippi,28,087,6619.0
Madison County,Mississippi,28,089,10741.0
Marion County,Mississippi,28,091,2407.0
Marshall County,Mississippi,28,093,4185.0
Monroe County,Mississippi,28,095,3507.0
Montgomery County,Mississippi,28,097,1022.0
Neshoba County,Mississippi,28,099,2829.0
Newton County,Mississippi,28,101,2571.0
Noxubee County,Mississippi,28,103,890.0
Oktibbeha County,Mississippi,28,105,3229.0
Panola County,Mississippi,28,107,2987.0
Pearl River County,Mississippi,28,109,6189.0
Perry County,Mississippi,28,111,1225.0
Pike County,Mississippi,28,113,4441.0
Pontotoc County,Mississippi,28,115,2686.0
Prentiss County,Mississippi,28,117,2331.0
Quitman County,Mississippi,28,119,675.0
Rankin County,Mississippi,28,121,17788.0
Scott County,Mississippi,28,123,2555.0
Sharkey County,Mississippi,28,125,490.0
Simpson County,Mississippi,28,127,2651.0
Smith County,Mississippi,28,129,1551.0
Stone County,Mississippi,28,131,2814.0
Sunflower County,Mississippi,28,133,3289.0
Tallahatchie County,Mississippi,28,135,1077.0
Tate County,Mississippi,28,137,3311.0
Tippah County,Mississippi,28,139,2523.0
Tishomingo County,Mississippi,28,141,2004.0
Tunica County,Mississippi,28,143,819.0
Union County,Mississippi,28,145,3077.0
Walthall County,Mississippi,28,147,1048.0
Warren County,Mississippi,28,149,5265.0
Washington County,Mississippi,28,151,5846.0
Wayne County,Mississippi,28,153,1919.0
Webster County,Mississippi,28,155,1138.0
Wilkinson County,Mississippi,28,157,956.0
Winston County,Mississippi,28,159,1746.0
Yalobusha County,Mississippi,28,161,1271.0
Yazoo County,Mississippi,28,163,2731.0
Adair County,Missouri,29,001,1828.0
Andrew County,Missouri,29,003,1820.0
Atchison County,Missouri,29,005,457.0
Audrain County,Missouri,29,007,1900.0
Barry County,Missouri,29,009,3394.0
Barton County,Missouri,29,011,1106.0
Bates County,Missouri,29,013,1598.0
Benton County,Missouri,29,015,2018.0
Bollinger County,Missouri,29,017,1192.0
Boone County,Missouri,29,019,13173.0
Buchanan County,Missouri,29,021,9496.0
Butler County,Missouri,29,023,4008.0
Caldwell County,Missouri,29,025,825.0
Callaway County,Missouri,29,027,4140.0
Camden County,Missouri,29,029,5017.0
Cape Girardeau County,Missouri,29,031,6889.0
Carroll County,Missouri,29,033,702.0
Carter County,Missouri,29,035,661.0
Cass County,Missouri,29,037,10957.0
Cedar County,Missouri,29,039,1368.0
Chariton County,Missouri,29,041,497.0
Christian County,Missouri,29,043,9427.0
Clark County,Missouri,29,045,657.0
Clay County,Missouri,29,047,25192.0
Clinton County,Missouri,29,049,2658.0
Cole County,Missouri,29,051,7808.0
Cooper County,Missouri,29,053,1640.0
Crawford County,Missouri,29,055,1827.0
Dade County,Missouri,29,057,647.0
Dallas County,Missouri,29,059,1405.0
Daviess County,Missouri,29,061,703.0
DeKalb County,Missouri,29,063,1104.0
Dent County,Missouri,29,065,1472.0
Douglas County,Missouri,29,067,1305.0
Dunklin County,Missouri,29,069,1789.0
Franklin County,Missouri,29,071,11060.0
Gasconade County,Missouri,29,073,1249.0
Gentry County,Missouri,29,075,700.0
Greene County,Missouri,29,077,33295.0
Grundy County,Missouri,29,079,735.0
Harrison County,Missouri,29,081,542.0
Henry County,Missouri,29,083,2475.0
Hickory County,Missouri,29,085,893.0
Holt County,Missouri,29,087,540.0
Howard County,Missouri,29,089,779.0
Howell County,Missouri,29,091,3924.0
Iron County,Missouri,29,093,1153.0
Jackson County,Missouri,29,095,77582.0
Jasper County,Missouri,29,097,11817.0
Jefferson County,Missouri,29,099,24223.0
Johnson County,Missouri,29,101,5510.0
Knox County,Missouri,29,103,354.0
Laclede County,Missouri,29,105,3070.0
Lafayette County,Missouri,29,107,3137.0
Lawrence County,Missouri,29,109,3708.0
Lewis County,Missouri,29,111,945.0
Lincoln County,Missouri,29,113,4946.0
Linn County,Missouri,29,115,852.0
Livingston County,Missouri,29,117,933.0
McDonald County,Missouri,29,119,2416.0
Macon County,Missouri,29,121,1184.0
Madison County,Missouri,29,123,1380.0
Maries County,Missouri,29,125,657.0
Marion County,Missouri,29,127,2673.0
Mercer County,Missouri,29,129,285.0
Miller County,Missouri,29,131,2402.0
Mississippi County,Missouri,29,133,1210.0
Moniteau County,Missouri,29,135,1179.0
Monroe County,Missouri,29,137,632.0
Montgomery County,Missouri,29,139,978.0
Morgan County,Missouri,29,141,2023.0
New Madrid County,Missouri,29,143,1479.0
Newton County,Missouri,29,145,5926.0
Nodaway County,Missouri,29,147,1819.0
Oregon County,Missouri,29,149,1250.0
Osage County,Missouri,29,151,804.0
Ozark County,Missouri,29,153,1047.0
Pemiscot County,Missouri,29,155,1382.0
Perry County,Missouri,29,157,1524.0
Pettis County,Missouri,29,159,4137.0
Phelps County,Missouri,29,161,3415.0
Pike County,Missouri,29,163,1763.0
Platte County,Missouri,29,165,10871.0
Polk County,Missouri,29,167,2791.0
Pulaski County,Missouri,29,169,4363.0
Putnam County,Missouri,29,171,444.0
Ralls County,Missouri,29,173,827.0
Randolph County,Missouri,29,175,2169.0
Ray County,Missouri,29,177,2214.0
Reynolds County,Missouri,29,179,481.0
Ripley County,Missouri,29,181,1290.0
Saint Charles County,Missouri,29,183,38608.0
Saint Clair County,Missouri,29,185,777.0
Sainte Genevieve County,Missouri,29,186,1940.0
Saint Francois County,Missouri,29,187,7183.0
Saint Louis County,Missouri,29,189,105392.0
Saline County,Missouri,29,195,2118.0
Schuyler County,Missouri,29,197,430.0
Scotland County,Missouri,29,199,306.0
Scott County,Missouri,29,201,3545.0
Shannon County,Missouri,29,203,863.0
Shelby County,Missouri,29,205,637.0
Stoddard County,Missouri,29,207,2552.0
Stone County,Missouri,29,209,4148.0
Sullivan County,Missouri,29,211,491.0
Taney County,Missouri,29,213,6319.0
Texas County,Missouri,29,215,2061.0
Vernon County,Missouri,29,217,1815.0
Warren County,Missouri,29,219,3797.0
Washington County,Missouri,29,221,1997.0
Wayne County,Missouri,29,223,1291.0
Webster County,Missouri,29,225,3147.0
Worth County,Missouri,29,227,187.0
Wright County,Missouri,29,229,1620.0
Saint Louis City,Missouri,29,510,36276.0
Beaverhead County,Montana,30,001,1250.0
Big Horn County,Montana,30,003,1386.0
Blaine County,Montana,30,005,1028.0
Broadwater County,Montana,30,007,740.0
Carbon County,Montana,30,009,1486.0
Carter County,Montana,30,011,193.0
Cascade County,Montana,30,013,9924.0
Chouteau County,Montana,30,015,704.0
Custer County,Montana,30,017,1473.0
Daniels County,Montana,30,019,293.0
Dawson County,Montana,30,021,1110.0
Deer Lodge County,Montana,30,023,1243.0
Fallon County,Montana,30,025,340.0
Fergus County,Montana,30,027,1384.0
Flathead County,Montana,30,029,11665.0
Gallatin County,Montana,30,031,10658.0
Garfield County,Montana,30,033,172.0
Glacier County,Montana,30,035,1392.0
Granite County,Montana,30,039,369.0
Hill County,Montana,30,041,2315.0
Jefferson County,Montana,30,043,1487.0
Judith Basin County,Montana,30,045,217.0
Lake County,Montana,30,047,3719.0
Lewis and Clark County,Montana,30,049,7791.0
Liberty County,Montana,30,051,340.0
Lincoln County,Montana,30,053,2689.0
McCone County,Montana,30,055,261.0
Madison County,Montana,30,057,1246.0
Meagher County,Montana,30,059,264.0
Mineral County,Montana,30,061,556.0
Missoula County,Montana,30,063,13045.0
Musselshell County,Montana,30,065,731.0
Phillips County,Montana,30,071,557.0
Pondera County,Montana,30,073,718.0
Powder River County,Montana,30,075,280.0
Powell County,Montana,30,077,1135.0
Prairie County,Montana,30,079,133.0
Ravalli County,Montana,30,081,5249.0
Richland County,Montana,30,083,1415.0
Roosevelt County,Montana,30,085,1046.0
Rosebud County,Montana,30,087,1098.0
Sanders County,Montana,30,089,1514.0
Sheridan County,Montana,30,091,574.0
Silver Bow County,Montana,30,093,3987.0
Stillwater County,Montana,30,095,1344.0
Sweet Grass County,Montana,30,097,379.0
Teton County,Montana,30,099,839.0
Toole County,Montana,30,101,932.0
Valley County,Montana,30,105,1050.0
Wheatland County,Montana,30,107,235.0
Wibaux County,Montana,30,109,117.0
Yellowstone County,Montana,30,111,19166.0
Park County,Montana,30,067,2005.0
Adams County,Nebraska,31,001,3097.0
Antelope County,Nebraska,31,003,664.0
Boone County,Nebraska,31,011,560.0
Box Butte County,Nebraska,31,013,1238.0
Boyd County,Nebraska,31,015,217.0
Brown County,Nebraska,31,017,288.0
Buffalo County,Nebraska,31,019,4891.0
Burt County,Nebraska,31,021,698.0
Butler County,Nebraska,31,023,855.0
Cass County,Nebraska,31,025,3128.0
Cedar County,Nebraska,31,027,823.0
Chase County,Nebraska,31,029,440.0
Cherry County,Nebraska,31,031,843.0
Cheyenne County,Nebraska,31,033,1380.0
Clay County,Nebraska,31,035,702.0
Colfax County,Nebraska,31,037,647.0
Cuming County,Nebraska,31,039,712.0
Custer County,Nebraska,31,041,1121.0
Dakota County,Nebraska,31,043,1466.0
Dawes County,Nebraska,31,045,845.0
Dawson County,Nebraska,31,047,1791.0
Deuel County,Nebraska,31,049,238.0
Dixon County,Nebraska,31,051,651.0
Dodge County,Nebraska,31,053,3573.0
Douglas County,Nebraska,31,055,57766.0
Dundy County,Nebraska,31,057,289.0
Fillmore County,Nebraska,31,059,590.0
Franklin County,Nebraska,31,061,418.0
Frontier County,Nebraska,31,063,284.0
Furnas County,Nebraska,31,065,578.0
Gage County,Nebraska,31,067,2227.0
Garden County,Nebraska,31,069,262.0
Garfield County,Nebraska,31,071,291.0
Gosper County,Nebraska,31,073,249.0
Greeley County,Nebraska,31,077,291.0
Hall County,Nebraska,31,079,5922.0
Hamilton County,Nebraska,31,081,957.0
Harlan County,Nebraska,31,083,436.0
Hitchcock County,Nebraska,31,087,342.0
Holt County,Nebraska,31,089,1095.0
Howard County,Nebraska,31,093,702.0
Jefferson County,Nebraska,31,095,718.0
Johnson County,Nebraska,31,097,517.0
Kearney County,Nebraska,31,099,723.0
Keith County,Nebraska,31,101,1077.0
Kimball County,Nebraska,31,105,439.0
Knox County,Nebraska,31,107,833.0
Lancaster County,Nebraska,31,109,28586.0
Lincoln County,Nebraska,31,111,4357.0
Madison County,Nebraska,31,119,3720.0
Merrick County,Nebraska,31,121,979.0
Morrill County,Nebraska,31,123,589.0
Nance County,Nebraska,31,125,390.0
Nemaha County,Nebraska,31,127,691.0
Nuckolls County,Nebraska,31,129,396.0
Otoe County,Nebraska,31,131,1514.0
Pawnee County,Nebraska,31,133,239.0
Perkins County,Nebraska,31,135,499.0
Phelps County,Nebraska,31,137,1186.0
Pierce County,Nebraska,31,139,744.0
Platte County,Nebraska,31,141,2982.0
Polk County,Nebraska,31,143,640.0
Red Willow County,Nebraska,31,145,1103.0
Richardson County,Nebraska,31,147,820.0
Rock County,Nebraska,31,149,151.0
Saline County,Nebraska,31,151,1326.0
Sarpy County,Nebraska,31,153,18819.0
Saunders County,Nebraska,31,155,2036.0
Scotts Bluff County,Nebraska,31,157,4048.0
Seward County,Nebraska,31,159,1483.0
Sheridan County,Nebraska,31,161,559.0
Sherman County,Nebraska,31,163,276.0
Sioux County,Nebraska,31,165,172.0
Stanton County,Nebraska,31,167,657.0
Thayer County,Nebraska,31,169,578.0
Thurston County,Nebraska,31,173,732.0
Valley County,Nebraska,31,175,490.0
Washington County,Nebraska,31,177,2136.0
Wayne County,Nebraska,31,179,888.0
Webster County,Nebraska,31,181,355.0
York County,Nebraska,31,185,1414.0
Churchill County,Nevada,32,001,3263.0
Clark County,Nevada,32,003,243442.0
Douglas County,Nevada,32,005,7836.0
Elko County,Nevada,32,007,6494.0
Eureka County,Nevada,32,011,364.0
Humboldt County,Nevada,32,013,1924.0
Lander County,Nevada,32,015,702.0
Lincoln County,Nevada,32,017,608.0
Lyon County,Nevada,32,019,7324.0
Mineral County,Nevada,32,021,837.0
Nye County,Nevada,32,023,6519.0
Pershing County,Nevada,32,027,1051.0
Storey County,Nevada,32,029,615.0
Washoe County,Nevada,32,031,55687.0
White Pine County,Nevada,32,033,1311.0
Carson City,Nevada,32,510,7923.0
Belknap County,New Hampshire,33,001,5854.0
Carroll County,New Hampshire,33,003,5618.0
Cheshire County,New Hampshire,33,005,6827.0
Coos County,New Hampshire,33,007,3033.0
Grafton County,New Hampshire,33,009,7633.0
Hillsborough County,New Hampshire,33,011,34131.0
Merrimack County,New Hampshire,33,013,13851.0
Rockingham County,New Hampshire,33,015,27129.0
Strafford County,New Hampshire,33,017,10862.0
Sullivan County,New Hampshire,33,019,3929.0
Atlantic County,New Jersey,34,001,26340.0
Bergen County,New Jersey,34,003,69206.0
Burlington County,New Jersey,34,005,39802.0
Camden County,New Jersey,34,007,45472.0
Cape May County,New Jersey,34,009,8659.0
Cumberland County,New Jersey,34,011,12115.0
Essex County,New Jersey,34,013,66945.0
Gloucester County,New Jersey,34,015,24320.0
Hudson County,New Jersey,34,017,52977.0
Hunterdon County,New Jersey,34,019,10483.0
Mercer County,New Jersey,34,021,27250.0
Middlesex County,New Jersey,34,023,59453.0
Monmouth County,New Jersey,34,025,52302.0
Morris County,New Jersey,34,027,33957.0
Ocean County,New Jersey,34,029,52350.0
Passaic County,New Jersey,34,031,38391.0
Salem County,New Jersey,34,033,6021.0
Somerset County,New Jersey,34,035,23094.0
Sussex County,New Jersey,34,037,14177.0
Union County,New Jersey,34,039,50363.0
Warren County,New Jersey,34,041,9229.0
Bernalillo County,New Mexico,35,001,81141.0
Catron County,New Mexico,35,003,839.0
Chaves County,New Mexico,35,005,7399.0
Colfax County,New Mexico,35,007,1845.0
Curry County,New Mexico,35,009,6036.0
De Baca County,New Mexico,35,011,366.0
Dona Ana County,New Mexico,35,013,20586.0
Eddy County,New Mexico,35,015,5437.0
Grant County,New Mexico,35,017,3882.0
Guadalupe County,New Mexico,35,019,476.0
Hidalgo County,New Mexico,35,023,574.0
Lea County,New Mexico,35,025,5867.0
Lincoln County,New Mexico,35,027,2999.0
Los Alamos County,New Mexico,35,028,1447.0
Luna County,New Mexico,35,029,2224.0
McKinley County,New Mexico,35,031,7727.0
Mora County,New Mexico,35,033,473.0
Otero County,New Mexico,35,035,7910.0
Quay County,New Mexico,35,037,1048.0
Rio Arriba County,New Mexico,35,039,5351.0
Roosevelt County,New Mexico,35,041,1830.0
Sandoval County,New Mexico,35,043,18181.0
San Juan County,New Mexico,35,045,15088.0
San Miguel County,New Mexico,35,047,3842.0
Santa Fe County,New Mexico,35,049,17029.0
Sierra County,New Mexico,35,051,1419.0
Socorro County,New Mexico,35,053,1534.0
Taos County,New Mexico,35,055,4750.0
Torrance County,New Mexico,35,057,2036.0
Union County,New Mexico,35,059,422.0
Cibola County,New Mexico,35,006,3218.0
Valencia County,New Mexico,35,061,9620.0
Albany County,New York,36,001,23626.0
Allegany County,New York,36,003,3378.0
Bronx County,New York,36,005,119624.0
Broome County,New York,36,007,15493.0
Cattaraugus County,New York,36,009,6400.0
Cayuga County,New York,36,011,6400.0
Chautauqua County,New York,36,013,10861.0
Chemung County,New York,36,015,7434.0
Chenango County,New York,36,017,4153.0
Clinton County,New York,36,019,6766.0
Columbia County,New York,36,021,5309.0
Cortland County,New York,36,023,3574.0
Delaware County,New York,36,025,3700.0
Dutchess County,New York,36,027,27392.0
Erie County,New York,36,029,83937.0
Essex County,New York,36,031,4154.0
Franklin County,New York,36,033,4669.0
Fulton County,New York,36,035,4751.0
Genesee County,New York,36,037,5324.0
Greene County,New York,36,039,4261.0
Hamilton County,New York,36,041,466.0
Herkimer County,New York,36,043,5550.0
Jefferson County,New York,36,045,10341.0
Kings County,New York,36,047,192915.0
Lewis County,New York,36,049,1905.0
Livingston County,New York,36,051,4820.0
Madison County,New York,36,053,5667.0
Monroe County,New York,36,055,58091.0
Montgomery County,New York,36,057,4044.0
Nassau County,New York,36,059,107949.0
New York County,New York,36,061,99253.0
Niagara County,New York,36,063,18891.0
Oneida County,New York,36,065,20875.0
Onondaga County,New York,36,067,36957.0
Ontario County,New York,36,069,8767.0
Orange County,New York,36,071,34374.0
Orleans County,New York,36,073,3766.0
Oswego County,New York,36,075,8470.0
Otsego County,New York,36,077,4608.0
Putnam County,New York,36,079,9316.0
Queens County,New York,36,081,179818.0
Rensselaer County,New York,36,083,13271.0
Richmond County,New York,36,085,41948.0
Rockland County,New York,36,087,22902.0
Saint Lawrence County,New York,36,089,8313.0
Saratoga County,New York,36,091,19434.0
Schenectady County,New York,36,093,12789.0
Schoharie County,New York,36,095,2684.0
Schuyler County,New York,36,097,1746.0
Seneca County,New York,36,099,2882.0
Steuben County,New York,36,101,7359.0
Suffolk County,New York,36,103,124209.0
Sullivan County,New York,36,105,7671.0
Tioga County,New York,36,107,3940.0
Tompkins County,New York,36,109,5845.0
Ulster County,New York,36,111,17399.0
Warren County,New York,36,113,5519.0
Washington County,New York,36,115,4706.0
Wayne County,New York,36,117,7238.0
Westchester County,New York,36,119,71921.0
Wyoming County,New York,36,121,3984.0
Yates County,New York,36,123,1741.0
Alamance County,North Carolina,37,001,16880.0
Alexander County,North Carolina,37,003,3117.0
Alleghany County,North Carolina,37,005,943.0
Anson County,North Carolina,37,007,2354.0
Ashe County,North Carolina,37,009,2735.0
Avery County,North Carolina,37,011,2217.0
Beaufort County,North Carolina,37,013,5201.0
Bertie County,North Carolina,37,015,1949.0
Bladen County,North Carolina,37,017,4040.0
Brunswick County,North Carolina,37,019,14010.0
Buncombe County,North Carolina,37,021,27836.0
Burke County,North Carolina,37,023,8062.0
Cabarrus County,North Carolina,37,025,20588.0
Caldwell County,North Carolina,37,027,7750.0
Camden County,North Carolina,37,029,1358.0
Carteret County,North Carolina,37,031,9007.0
Caswell County,North Carolina,37,033,2565.0
Catawba County,North Carolina,37,035,14173.0
Chatham County,North Carolina,37,037,6219.0
Cherokee County,North Carolina,37,039,3163.0
Chowan County,North Carolina,37,041,1465.0
Clay County,North Carolina,37,043,1807.0
Cleveland County,North Carolina,37,045,9605.0
Columbus County,North Carolina,37,047,6928.0
Craven County,North Carolina,37,049,11838.0
Cumberland County,North Carolina,37,051,41905.0
Currituck County,North Carolina,37,053,2701.0
Dare County,North Carolina,37,055,5575.0
Davidson County,North Carolina,37,057,15843.0
Davie County,North Carolina,37,059,3218.0
Duplin County,North Carolina,37,061,6546.0
Durham County,North Carolina,37,063,24749.0
Edgecombe County,North Carolina,37,065,5490.0
Forsyth County,North Carolina,37,067,36936.0
Franklin County,North Carolina,37,069,5879.0
Gaston County,North Carolina,37,071,24894.0
Gates County,North Carolina,37,073,1132.0
Graham County,North Carolina,37,075,1119.0
Granville County,North Carolina,37,077,5940.0
Greene County,North Carolina,37,079,2204.0
Guilford County,North Carolina,37,081,53996.0
Halifax County,North Carolina,37,083,5136.0
Harnett County,North Carolina,37,085,14054.0
Haywood County,North Carolina,37,087,6798.0
Henderson County,North Carolina,37,089,13739.0
Hertford County,North Carolina,37,091,2661.0
Hoke County,North Carolina,37,093,5891.0
Hyde County,North Carolina,37,095,675.0
Iredell County,North Carolina,37,097,17352.0
Jackson County,North Carolina,37,099,3433.0
Johnston County,North Carolina,37,101,17445.0
Jones County,North Carolina,37,103,1365.0
Lee County,North Carolina,37,105,6370.0
Lenoir County,North Carolina,37,107,6773.0
Lincoln County,North Carolina,37,109,8454.0
McDowell County,North Carolina,37,111,4247.0
Macon County,North Carolina,37,113,4033.0
Madison County,North Carolina,37,115,1724.0
Martin County,North Carolina,37,117,2898.0
Mecklenburg County,North Carolina,37,119,98485.0
Mitchell County,North Carolina,37,121,1483.0
Montgomery County,North Carolina,37,123,2768.0
Moore County,North Carolina,37,125,9508.0
Nash County,North Carolina,37,127,10349.0
New Hanover County,North Carolina,37,129,22119.0
Northampton County,North Carolina,37,131,2248.0
Onslow County,North Carolina,37,133,21236.0
Orange County,North Carolina,37,135,8661.0
Pamlico County,North Carolina,37,137,1733.0
Pasquotank County,North Carolina,37,139,5236.0
Pender County,North Carolina,37,141,6107.0
Perquimans County,North Carolina,37,143,1463.0
Person County,North Carolina,37,145,4113.0
Pitt County,North Carolina,37,147,16520.0
Polk County,North Carolina,37,149,2132.0
Randolph County,North Carolina,37,151,12936.0
Richmond County,North Carolina,37,153,4349.0
Robeson County,North Carolina,37,155,11937.0
Rockingham County,North Carolina,37,157,9717.0
Rowan County,North Carolina,37,159,14044.0
Rutherford County,North Carolina,37,161,7254.0
Sampson County,North Carolina,37,163,6157.0
Scotland County,North Carolina,37,165,3380.0
Stanly County,North Carolina,37,167,6188.0
Stokes County,North Carolina,37,169,4515.0
Surry County,North Carolina,37,171,6649.0
Swain County,North Carolina,37,173,1837.0
Transylvania County,North Carolina,37,175,3999.0
Tyrrell County,North Carolina,37,177,380.0
Union County,North Carolina,37,179,20675.0
Vance County,North Carolina,37,181,4396.0
Wake County,North Carolina,37,183,84928.0
Warren County,North Carolina,37,185,1917.0
Washington County,North Carolina,37,187,1090.0
Watauga County,North Carolina,37,189,4543.0
Wayne County,North Carolina,37,191,14068.0
Wilkes County,North Carolina,37,193,6605.0
Wilson County,North Carolina,37,195,7551.0
Yadkin County,North Carolina,37,197,3237.0
Yancey County,North Carolina,37,199,2128.0
Adams County,North Dakota,38,001,363.0
Barnes County,North Dakota,38,003,1359.0
Benson County,North Dakota,38,005,578.0
Bottineau County,North Dakota,38,009,888.0
Bowman County,North Dakota,38,011,392.0
Burke County,North Dakota,38,013,307.0
Burleigh County,North Dakota,38,015,8159.0
Cass County,North Dakota,38,017,17006.0
Cavalier County,North Dakota,38,019,480.0
Dickey County,North Dakota,38,021,526.0
Divide County,North Dakota,38,023,294.0
Dunn County,North Dakota,38,025,478.0
Eddy County,North Dakota,38,027,263.0
Emmons County,North Dakota,38,029,453.0
Foster County,North Dakota,38,031,370.0
Golden Valley County,North Dakota,38,033,288.0
Grand Forks County,North Dakota,38,035,7038.0
Grant County,North Dakota,38,037,253.0
Griggs County,North Dakota,38,039,293.0
Hettinger County,North Dakota,38,041,318.0
Kidder County,North Dakota,38,043,313.0
LaMoure County,North Dakota,38,045,477.0
Logan County,North Dakota,38,047,217.0
McHenry County,North Dakota,38,049,844.0
McIntosh County,North Dakota,38,051,256.0
McKenzie County,North Dakota,38,053,1064.0
McLean County,North Dakota,38,055,1109.0
Mercer County,North Dakota,38,057,1007.0
Morton County,North Dakota,38,059,3203.0
Mountrail County,North Dakota,38,061,1450.0
Nelson County,North Dakota,38,063,409.0
Oliver County,North Dakota,38,065,252.0
Pembina County,North Dakota,38,067,825.0
Pierce County,North Dakota,38,069,627.0
Ramsey County,North Dakota,38,071,1394.0
Ransom County,North Dakota,38,073,597.0
Renville County,North Dakota,38,075,407.0
Richland County,North Dakota,38,077,1753.0
Rolette County,North Dakota,38,079,1619.0
Sargent County,North Dakota,38,081,415.0
Sheridan County,North Dakota,38,083,180.0
Sioux County,North Dakota,38,085,405.0
Stark County,North Dakota,38,089,2924.0
Steele County,North Dakota,38,091,311.0
Stutsman County,North Dakota,38,093,1745.0
Towner County,North Dakota,38,095,307.0
Traill County,North Dakota,38,097,983.0
Walsh County,North Dakota,38,099,1072.0
Ward County,North Dakota,38,101,8172.0
Wells County,North Dakota,38,103,453.0
Williams County,North Dakota,38,105,3088.0
Adams County,Ohio,39,001,1926.0
Allen County,Ohio,39,003,9554.0
Ashland County,Ohio,39,005,3579.0
Ashtabula County,Ohio,39,007,8863.0
Athens County,Ohio,39,009,4495.0
Auglaize County,Ohio,39,011,4098.0
Belmont County,Ohio,39,013,6901.0
Brown County,Ohio,39,015,3108.0
Butler County,Ohio,39,017,31580.0
Carroll County,Ohio,39,019,2328.0
Champaign County,Ohio,39,021,3297.0
Clark County,Ohio,39,023,13276.0
Clermont County,Ohio,39,025,16001.0
Clinton County,Ohio,39,027,3907.0
Columbiana County,Ohio,39,029,8806.0
Coshocton County,Ohio,39,031,2239.0
Crawford County,Ohio,39,033,4003.0
Cuyahoga County,Ohio,39,035,135012.0
Darke County,Ohio,39,037,3857.0
Defiance County,Ohio,39,039,2991.0
Delaware County,Ohio,39,041,14445.0
Erie County,Ohio,39,043,8118.0
Fairfield County,Ohio,39,045,14321.0
Fayette County,Ohio,39,047,2016.0
Franklin County,Ohio,39,049,116405.0
Fulton County,Ohio,39,051,3926.0
Gallia County,Ohio,39,053,2235.0
Geauga County,Ohio,39,055,8095.0
Greene County,Ohio,39,057,13984.0
Guernsey County,Ohio,39,059,3429.0
Hamilton County,Ohio,39,061,73396.0
Hancock County,Ohio,39,063,7549.0
Hardin County,Ohio,39,065,1902.0
Harrison County,Ohio,39,067,1342.0
Henry County,Ohio,39,069,2357.0
Highland County,Ohio,39,071,3279.0
Hocking County,Ohio,39,073,2249.0
Holmes County,Ohio,39,075,1692.0
Huron County,Ohio,39,077,4998.0
Jackson County,Ohio,39,079,2215.0
Jefferson County,Ohio,39,081,6067.0
Knox County,Ohio,39,083,4635.0
Lake County,Ohio,39,085,23412.0
Lawrence County,Ohio,39,087,4928.0
Licking County,Ohio,39,089,15274.0
Logan County,Ohio,39,091,3393.0
Lorain County,Ohio,39,093,30566.0
Lucas County,Ohio,39,095,46116.0
Madison County,Ohio,39,097,4210.0
Mahoning County,Ohio,39,099,24477.0
Marion County,Ohio,39,101,6736.0
Medina County,Ohio,39,103,17502.0
Meigs County,Ohio,39,105,1727.0
Mercer County,Ohio,39,107,2730.0
Miami County,Ohio,39,109,9262.0
