County,State,State_FIPS,County_FIPS,population_aged_25_plus
Franklin County,Missouri,29,071,67998
Gasconade County,Missouri,29,073,10763
Gentry County,Missouri,29,075,4584
Greene County,Missouri,29,077,178880
Grundy County,Missouri,29,079,6903
Harrison County,Missouri,29,081,6096
Henry County,Missouri,29,083,15751
Hickory County,Missouri,29,085,7357
Holt County,Missouri,29,087,3564
Howard County,Missouri,29,089,6573
Howell County,Missouri,29,091,26965
Iron County,Missouri,29,093,7369
Jackson County,Missouri,29,095,445662
Jasper County,Missouri,29,097,74328
Jefferson County,Missouri,29,099,145576
Johnson County,Missouri,29,101,30276
Knox County,Missouri,29,103,2802
Laclede County,Missouri,29,105,23836
Lafayette County,Missouri,29,107,22527
Lawrence County,Missouri,29,109,25483
Lewis County,Missouri,29,111,6606
Lincoln County,Missouri,29,113,33851
Linn County,Missouri,29,115,8670
Livingston County,Missouri,29,117,10556
McDonald County,Missouri,29,119,14591
Macon County,Missouri,29,121,10682
Madison County,Missouri,29,123,8390
Maries County,Missouri,29,125,6274
Marion County,Missouri,29,127,19184
Mercer County,Missouri,29,129,2601
Miller County,Missouri,29,131,16801
Mississippi County,Missouri,29,133,9875
Moniteau County,Missouri,29,135,10371
Monroe County,Missouri,29,137,6165
Montgomery County,Missouri,29,139,8502
Morgan County,Missouri,29,141,14598
New Madrid County,Missouri,29,143,12707
Newton County,Missouri,29,145,38284
Nodaway County,Missouri,29,147,12566
Oregon County,Missouri,29,149,7646
Osage County,Missouri,29,151,9111
Ozark County,Missouri,29,153,7232
Pemiscot County,Missouri,29,155,11658
Perry County,Missouri,29,157,12712
Pettis County,Missouri,29,159,27424
Phelps County,Missouri,29,161,27306
Pike County,Missouri,29,163,12798
Platte County,Missouri,29,165,60395
Polk County,Missouri,29,167,19867
Pulaski County,Missouri,29,169,27349
Putnam County,Missouri,29,171,3527
Ralls County,Missouri,29,173,7218
Randolph County,Missouri,29,175,17210
Ray County,Missouri,29,177,15850
Reynolds County,Missouri,29,179,4716
Ripley County,Missouri,29,181,9685
Saint Charles County,Missouri,29,183,237241
Saint Clair County,Missouri,29,185,7187
Sainte Genevieve County,Missouri,29,186,12467
Saint Francois County,Missouri,29,187,45271
Saint Louis County,Missouri,29,189,679114
Saline County,Missouri,29,195,15179
Schuyler County,Missouri,29,197,2919
Scotland County,Missouri,29,199,3112
Scott County,Missouri,29,201,26123
Shannon County,Missouri,29,203,5787
Shelby County,Missouri,29,205,4368
Stoddard County,Missouri,29,207,20661
Stone County,Missouri,29,209,24103
Sullivan County,Missouri,29,211,4559
Taney County,Missouri,29,213,35133
Texas County,Missouri,29,215,17798
Vernon County,Missouri,29,217,13838
Warren County,Missouri,29,219,21974
Washington County,Missouri,29,221,17063
Wayne County,Missouri,29,223,9656
Webster County,Missouri,29,225,23395
Worth County,Missouri,29,227,1544
Wright County,Missouri,29,229,12436
Saint Louis City,Missouri,29,510,212243
Beaverhead County,Montana,30,001,6257
Big Horn County,Montana,30,003,7252
Blaine County,Montana,30,005,3980
Broadwater County,Montana,30,007,4054
Carbon County,Montana,30,009,7559
Carter County,Montana,30,011,989
Cascade County,Montana,30,013,54303
Chouteau County,Montana,30,015,3852
Custer County,Montana,30,017,8073
Daniels County,Montana,30,019,1376
Dawson County,Montana,30,021,6360
Deer Lodge County,Montana,30,023,6641
Fallon County,Montana,30,025,2071
Fergus County,Montana,30,027,8560
Flathead County,Montana,30,029,62665
Gallatin County,Montana,30,031,56695
Garfield County,Montana,30,033,803
Glacier County,Montana,30,035,7804
Granite County,Montana,30,039,2426
Hill County,Montana,30,041,10096
Jefferson County,Montana,30,043,8152
Judith Basin County,Montana,30,045,1606
Lake County,Montana,30,047,19188
Lewis and Clark County,Montana,30,049,43620
Liberty County,Montana,30,051,1664
Lincoln County,Montana,30,053,14696
McCone County,Montana,30,055,1298
Madison County,Montana,30,057,5914
Meagher County,Montana,30,059,1398
Mineral County,Montana,30,061,3068
Missoula County,Montana,30,063,70684
Musselshell County,Montana,30,065,3360
Phillips County,Montana,30,071,3071
Pondera County,Montana,30,073,4208
Powder River County,Montana,30,075,1204
Powell County,Montana,30,077,5396
Prairie County,Montana,30,079,935
Ravalli County,Montana,30,081,29039
Richland County,Montana,30,083,6859
Roosevelt County,Montana,30,085,6112
Rosebud County,Montana,30,087,5777
Sanders County,Montana,30,089,8460
Sheridan County,Montana,30,091,2503
Silver Bow County,Montana,30,093,23385
Stillwater County,Montana,30,095,6564
Sweet Grass County,Montana,30,097,2509
Teton County,Montana,30,099,4276
Toole County,Montana,30,101,3807
Valley County,Montana,30,105,5272
Wheatland County,Montana,30,107,1502
Wibaux County,Montana,30,109,683
Yellowstone County,Montana,30,111,100066
Park County,Montana,30,067,11770
Adams County,Nebraska,31,001,20061
Antelope County,Nebraska,31,003,4695
Boone County,Nebraska,31,011,3808
Box Butte County,Nebraska,31,013,7585
Boyd County,Nebraska,31,015,1478
Brown County,Nebraska,31,017,2264
Buffalo County,Nebraska,31,019,27759
Burt County,Nebraska,31,021,4931
Butler County,Nebraska,31,023,5789
Cass County,Nebraska,31,025,17162
Cedar County,Nebraska,31,027,6024
Chase County,Nebraska,31,029,2807
Cherry County,Nebraska,31,031,4144
Cheyenne County,Nebraska,31,033,7029
Clay County,Nebraska,31,035,4405
Colfax County,Nebraska,31,037,6458
Cuming County,Nebraska,31,039,6267
Custer County,Nebraska,31,041,7631
Dakota County,Nebraska,31,043,12881
Dawes County,Nebraska,31,045,5604
Dawson County,Nebraska,31,047,15374
Deuel County,Nebraska,31,049,1432
Dixon County,Nebraska,31,051,4072
Dodge County,Nebraska,31,053,24926
Douglas County,Nebraska,31,055,330586
Dundy County,Nebraska,31,057,1472
Fillmore County,Nebraska,31,059,4163
Franklin County,Nebraska,31,061,2342
Frontier County,Nebraska,31,063,1838
Furnas County,Nebraska,31,065,3524
Gage County,Nebraska,31,067,15489
Garden County,Nebraska,31,069,1612
Garfield County,Nebraska,31,071,1581
Gosper County,Nebraska,31,073,1401
Greeley County,Nebraska,31,077,1766
Hall County,Nebraska,31,079,37729
Hamilton County,Nebraska,31,081,6239
Harlan County,Nebraska,31,083,2568
Hitchcock County,Nebraska,31,087,2132
Holt County,Nebraska,31,089,7361
Howard County,Nebraska,31,093,4382
Jefferson County,Nebraska,31,095,5473
Johnson County,Nebraska,31,097,3885
Kearney County,Nebraska,31,099,4546
Keith County,Nebraska,31,101,6160
Kimball County,Nebraska,31,105,2757
Knox County,Nebraska,31,107,6121
Lancaster County,Nebraska,31,109,177489
Lincoln County,Nebraska,31,111,24437
Madison County,Nebraska,31,119,22419
Merrick County,Nebraska,31,121,5389
Morrill County,Nebraska,31,123,3477
Nance County,Nebraska,31,125,2623
Nemaha County,Nebraska,31,127,4750
Nuckolls County,Nebraska,31,129,3329
Otoe County,Nebraska,31,131,10817
Pawnee County,Nebraska,31,133,2034
Perkins County,Nebraska,31,135,2080
Phelps County,Nebraska,31,137,6354
Pierce County,Nebraska,31,139,4899
Platte County,Nebraska,31,141,20841
Polk County,Nebraska,31,143,3789
Red Willow County,Nebraska,31,145,7460
Richardson County,Nebraska,31,147,6086
Rock County,Nebraska,31,149,1162
Saline County,Nebraska,31,151,8680
Sarpy County,Nebraska,31,153,99480
Saunders County,Nebraska,31,155,14010
Scotts Bluff County,Nebraska,31,157,24458
Seward County,Nebraska,31,159,10555
Sheridan County,Nebraska,31,161,3910
Sherman County,Nebraska,31,163,2284
Sioux County,Nebraska,31,165,914
Stanton County,Nebraska,31,167,4058
Thayer County,Nebraska,31,169,3813
Thurston County,Nebraska,31,173,3745
Valley County,Nebraska,31,175,3119
Washington County,Nebraska,31,177,13476
Wayne County,Nebraska,31,179,5237
Webster County,Nebraska,31,181,2695
York County,Nebraska,31,185,9372
Churchill County,Nevada,32,001,16399
Clark County,Nevada,32,003,1287447
Douglas County,Nevada,32,005,34587
Elko County,Nevada,32,007,30122
Eureka County,Nevada,32,011,1218
Humboldt County,Nevada,32,013,10603
Lander County,Nevada,32,015,3513
Lincoln County,Nevada,32,017,3320
Lyon County,Nevada,32,019,35157
Mineral County,Nevada,32,021,3579
Nye County,Nevada,32,023,32083
Pershing County,Nevada,32,027,4985
Storey County,Nevada,32,029,3195
Washoe County,Nevada,32,031,278505
White Pine County,Nevada,32,033,6918
Carson City,Nevada,32,510,38640
Belknap County,New Hampshire,33,001,43478
Carroll County,New Hampshire,33,003,36107
Cheshire County,New Hampshire,33,005,51511
Coos County,New Hampshire,33,007,24548
Grafton County,New Hampshire,33,009,60080
Hillsborough County,New Hampshire,33,011,272916
Merrimack County,New Hampshire,33,013,101607
Rockingham County,New Hampshire,33,015,206861
Strafford County,New Hampshire,33,017,78797
Sullivan County,New Hampshire,33,019,31433
Atlantic County,New Jersey,34,001,185318
Bergen County,New Jersey,34,003,635424
Burlington County,New Jersey,34,005,307746
Camden County,New Jersey,34,007,342579
Cape May County,New Jersey,34,009,71072
Cumberland County,New Jersey,34,011,104345
Essex County,New Jersey,34,013,515238
Gloucester County,New Jersey,34,015,191400
Hudson County,New Jersey,34,017,441933
Hunterdon County,New Jersey,34,019,88992
Mercer County,New Jersey,34,021,243587
Middlesex County,New Jersey,34,023,543847
Monmouth County,New Jersey,34,025,430374
Morris County,New Jersey,34,027,340991
Ocean County,New Jersey,34,029,398506
Passaic County,New Jersey,34,031,324818
Salem County,New Jersey,34,033,45107
Somerset County,New Jersey,34,035,221964
Sussex County,New Jersey,34,037,102229
Union County,New Jersey,34,039,359658
Warren County,New Jersey,34,041,74388
Bernalillo County,New Mexico,35,001,435547
Catron County,New Mexico,35,003,3123
Chaves County,New Mexico,35,005,40392
Colfax County,New Mexico,35,007,9854
Curry County,New Mexico,35,009,29136
De Baca County,New Mexico,35,011,1412
Dona Ana County,New Mexico,35,013,125852
Eddy County,New Mexico,35,015,35002
Grant County,New Mexico,35,017,20803
Guadalupe County,New Mexico,35,019,3131
Hidalgo County,New Mexico,35,023,3258
Lea County,New Mexico,35,025,39115
Lincoln County,New Mexico,35,027,15264
Los Alamos County,New Mexico,35,028,12725
Luna County,New Mexico,35,029,16071
McKinley County,New Mexico,35,031,40925
Mora County,New Mexico,35,033,3547
Otero County,New Mexico,35,035,41269
Quay County,New Mexico,35,037,6246
Rio Arriba County,New Mexico,35,039,26792
Roosevelt County,New Mexico,35,041,11256
Sandoval County,New Mexico,35,043,86170
San Juan County,New Mexico,35,045,78717
San Miguel County,New Mexico,35,047,19586
Santa Fe County,New Mexico,35,049,102931
Sierra County,New Mexico,35,051,8933
Socorro County,New Mexico,35,053,11070
Taos County,New Mexico,35,055,23879
Torrance County,New Mexico,35,057,10999
Union County,New Mexico,35,059,3178
Cibola County,New Mexico,35,006,17942
Valencia County,New Mexico,35,061,49334
Albany County,New York,36,001,202976
Allegany County,New York,36,003,30546
Bronx County,New York,36,005,856624
Broome County,New York,36,007,133976
Cattaraugus County,New York,36,009,53632
Cayuga County,New York,36,011,55679
Chautauqua County,New York,36,013,89975
Chemung County,New York,36,015,60801
Chenango County,New York,36,017,35200
Clinton County,New York,36,019,55424
Columbia County,New York,36,021,45264
Cortland County,New York,36,023,30373
Delaware County,New York,36,025,33619
Dutchess County,New York,36,027,199082
Erie County,New York,36,029,624799
Essex County,New York,36,031,28784
Franklin County,New York,36,033,35699
Fulton County,New York,36,035,38757
Genesee County,New York,36,037,41284
Greene County,New York,36,039,34935
Hamilton County,New York,36,041,3771
Herkimer County,New York,36,043,44564
Jefferson County,New York,36,045,72579
Kings County,New York,36,047,1654388
Lewis County,New York,36,049,18259
Livingston County,New York,36,051,42391
Madison County,New York,36,053,47390
Monroe County,New York,36,055,492955
Montgomery County,New York,36,057,34275
Nassau County,New York,36,059,915334
New York County,New York,36,061,1183556
Niagara County,New York,36,063,149323
Oneida County,New York,36,065,159774
Onondaga County,New York,36,067,307743
Ontario County,New York,36,069,73790
Orange County,New York,36,071,235119
Orleans County,New York,36,073,29435
Oswego County,New York,36,075,78839
Otsego County,New York,36,077,40243
Putnam County,New York,36,079,68798
Queens County,New York,36,081,1557698
Rensselaer County,New York,36,083,107085
Richmond County,New York,36,085,315861
Rockland County,New York,36,087,196957
Saint Lawrence County,New York,36,089,71005
Saratoga County,New York,36,091,152586
Schenectady County,New York,36,093,104755
Schoharie County,New York,36,095,22268
Schuyler County,New York,36,097,13130
Seneca County,New York,36,099,24581
Steuben County,New York,36,101,68078
Suffolk County,New York,36,103,1006220
Sullivan County,New York,36,105,53564
Tioga County,New York,36,107,35392
Tompkins County,New York,36,109,57768
Ulster County,New York,36,111,127553
Warren County,New York,36,113,47086
Washington County,New York,36,115,44614
Wayne County,New York,36,117,64230
Westchester County,New York,36,119,645116
Wyoming County,New York,36,121,30043
Yates County,New York,36,123,16437
Alamance County,North Carolina,37,001,99903
Alexander County,North Carolina,37,003,25747
Alleghany County,North Carolina,37,005,8117
Anson County,North Carolina,37,007,18399
Ashe County,North Carolina,37,009,19999
Avery County,North Carolina,37,011,12981
Beaufort County,North Carolina,37,013,33691
Bertie County,North Carolina,37,015,14875
Bladen County,North Carolina,37,017,23854
Brunswick County,North Carolina,37,019,81286
Buncombe County,North Carolina,37,021,169640
Burke County,North Carolina,37,023,62247
Cabarrus County,North Carolina,37,025,116203
Caldwell County,North Carolina,37,027,57289
Camden County,North Carolina,37,029,6516
Carteret County,North Carolina,37,031,48953
Caswell County,North Carolina,37,033,17024
Catawba County,North Carolina,37,035,104928
Chatham County,North Carolina,37,037,46268
Cherokee County,North Carolina,37,039,20432
Chowan County,North Carolina,37,041,10206
Clay County,North Carolina,37,043,7774
Cleveland County,North Carolina,37,045,66023
Columbus County,North Carolina,37,047,39211
Craven County,North Carolina,37,049,66317
Cumberland County,North Carolina,37,051,193062
Currituck County,North Carolina,37,053,16304
Dare County,North Carolina,37,055,25056
Davidson County,North Carolina,37,057,111833
Davie County,North Carolina,37,059,28785
Duplin County,North Carolina,37,061,38627
Durham County,North Carolina,37,063,176868
Edgecombe County,North Carolina,37,065,37448
Forsyth County,North Carolina,37,067,230861
Franklin County,North Carolina,37,069,40856
Gaston County,North Carolina,37,071,139331
Gates County,North Carolina,37,073,8322
Graham County,North Carolina,37,075,6019
Granville County,North Carolina,37,077,41078
Greene County,North Carolina,37,079,14528
Guilford County,North Carolina,37,081,318536
Halifax County,North Carolina,37,083,37363
Harnett County,North Carolina,37,085,71773
Haywood County,North Carolina,37,087,43282
Henderson County,North Carolina,37,089,78051
Hertford County,North Carolina,37,091,16833
Hoke County,North Carolina,37,093,28800
Hyde County,North Carolina,37,095,4135
Iredell County,North Carolina,37,097,106624
Jackson County,North Carolina,37,099,25362
Johnston County,North Carolina,37,101,109466
Jones County,North Carolina,37,103,7186
Lee County,North Carolina,37,105,38124
Lenoir County,North Carolina,37,107,40349
Lincoln County,North Carolina,37,109,54102
McDowell County,North Carolina,37,111,31845
Macon County,North Carolina,37,113,25206
Madison County,North Carolina,37,115,14540
Martin County,North Carolina,37,117,17070
Mecklenburg County,North Carolina,37,119,603674
Mitchell County,North Carolina,37,121,11346
Montgomery County,North Carolina,37,123,18777
Moore County,North Carolina,37,125,63555
Nash County,North Carolina,37,127,64667
New Hanover County,North Carolina,37,129,136799
Northampton County,North Carolina,37,131,15605
Onslow County,North Carolina,37,133,92011
Orange County,North Carolina,37,135,81334
Pamlico County,North Carolina,37,137,9886
Pasquotank County,North Carolina,37,139,26286
Pender County,North Carolina,37,141,36284
Perquimans County,North Carolina,37,143,9766
Person County,North Carolina,37,145,27191
Pitt County,North Carolina,37,147,99004
Polk County,North Carolina,37,149,15357
Randolph County,North Carolina,37,151,95674
Richmond County,North Carolina,37,153,30735
Robeson County,North Carolina,37,155,83255
Rockingham County,North Carolina,37,157,65578
Rowan County,North Carolina,37,159,93028
Rutherford County,North Carolina,37,161,47184
Sampson County,North Carolina,37,163,42121
Scotland County,North Carolina,37,165,23722
Stanly County,North Carolina,37,167,41089
Stokes County,North Carolina,37,169,33366
Surry County,North Carolina,37,171,50973
Swain County,North Carolina,37,173,9647
Transylvania County,North Carolina,37,175,24351
Tyrrell County,North Carolina,37,177,3400
Union County,North Carolina,37,179,125970
Vance County,North Carolina,37,181,29490
Wake County,North Carolina,37,183,583884
Warren County,North Carolina,37,185,14843
Washington County,North Carolina,37,187,8933
Watauga County,North Carolina,37,189,27885
Wayne County,North Carolina,37,191,79737
Wilkes County,North Carolina,37,193,48810
Wilson County,North Carolina,37,195,53983
Yadkin County,North Carolina,37,197,26360
Yancey County,North Carolina,37,199,13051
Adams County,North Dakota,38,001,1773
Barnes County,North Dakota,38,003,7814
Benson County,North Dakota,38,005,3851
Bottineau County,North Dakota,38,009,4651
Bowman County,North Dakota,38,011,2273
Burke County,North Dakota,38,013,1501
Burleigh County,North Dakota,38,015,54890
Cass County,North Dakota,38,017,93077
Cavalier County,North Dakota,38,019,3002
Dickey County,North Dakota,38,021,3589
Divide County,North Dakota,38,023,1665
Dunn County,North Dakota,38,025,2601
Eddy County,North Dakota,38,027,1764
Emmons County,North Dakota,38,029,2593
Foster County,North Dakota,38,031,2410
Golden Valley County,North Dakota,38,033,1116
Grand Forks County,North Dakota,38,035,38646
Grant County,North Dakota,38,037,1787
Griggs County,North Dakota,38,039,1867
Hettinger County,North Dakota,38,041,1889
Kidder County,North Dakota,38,043,1822
LaMoure County,North Dakota,38,045,3080
Logan County,North Dakota,38,047,1453
McHenry County,North Dakota,38,049,3972
McIntosh County,North Dakota,38,051,2199
McKenzie County,North Dakota,38,053,4353
McLean County,North Dakota,38,055,6784
Mercer County,North Dakota,38,057,6147
Morton County,North Dakota,38,059,18763
Mountrail County,North Dakota,38,061,5092
Nelson County,North Dakota,38,063,2373
Oliver County,North Dakota,38,065,1332
Pembina County,North Dakota,38,067,5370
Pierce County,North Dakota,38,069,3215
Ramsey County,North Dakota,38,071,7876
Ransom County,North Dakota,38,073,3899
Renville County,North Dakota,38,075,1786
Richland County,North Dakota,38,077,10571
Rolette County,North Dakota,38,079,7919
Sargent County,North Dakota,38,081,2773
Sheridan County,North Dakota,38,083,1069
Sioux County,North Dakota,38,085,2148
Stark County,North Dakota,38,089,16379
Steele County,North Dakota,38,091,1444
Stutsman County,North Dakota,38,093,14524
Towner County,North Dakota,38,095,1659
Traill County,North Dakota,38,097,5490
Walsh County,North Dakota,38,099,7931
Ward County,North Dakota,38,101,38432
Wells County,North Dakota,38,103,3254
Williams County,North Dakota,38,105,15702
Adams County,Ohio,39,001,19200
Allen County,Ohio,39,003,69341
Ashland County,Ohio,39,005,35022
Ashtabula County,Ohio,39,007,69540
Athens County,Ohio,39,009,33577
Auglaize County,Ohio,39,011,30894
Belmont County,Ohio,39,013,50769
Brown County,Ohio,39,015,30161
Butler County,Ohio,39,017,234703
Carroll County,Ohio,39,019,20306
Champaign County,Ohio,39,021,26740
Clark County,Ohio,39,023,93192
Clermont County,Ohio,39,025,131329
Clinton County,Ohio,39,027,27634
Columbiana County,Ohio,39,029,76010
Coshocton County,Ohio,39,031,25101
Crawford County,Ohio,39,033,30291
Cuyahoga County,Ohio,39,035,876191
Darke County,Ohio,39,037,35735
Defiance County,Ohio,39,039,26030
Delaware County,Ohio,39,041,113076
Erie County,Ohio,39,043,54209
Fairfield County,Ohio,39,045,96539
Fayette County,Ohio,39,047,19512
Franklin County,Ohio,39,049,751700
Fulton County,Ohio,39,051,28531
Gallia County,Ohio,39,053,20784
Geauga County,Ohio,39,055,63085
Greene County,Ohio,39,057,103251
Guernsey County,Ohio,39,059,27327
Hamilton County,Ohio,39,061,528988
Hancock County,Ohio,39,063,49753
Hardin County,Ohio,39,065,19500
Harrison County,Ohio,39,067,11245
Henry County,Ohio,39,069,19028
Highland County,Ohio,39,071,28998
Hocking County,Ohio,39,073,20147
Holmes County,Ohio,39,075,23815
Huron County,Ohio,39,077,39481
Jackson County,Ohio,39,079,22282
Jefferson County,Ohio,39,081,48878
Knox County,Ohio,39,083,39027
Lake County,Ohio,39,085,161884
Lawrence County,Ohio,39,087,42847
Licking County,Ohio,39,089,110671
Logan County,Ohio,39,091,30793
Lorain County,Ohio,39,093,203893
Lucas County,Ohio,39,095,287978
Madison County,Ohio,39,097,29928
Mahoning County,Ohio,39,099,167130
Marion County,Ohio,39,101,46002
Medina County,Ohio,39,103,117036
Meigs County,Ohio,39,105,16486
Mercer County,Ohio,39,107,27003
Miami County,Ohio,39,109,70304
Monroe County,Ohio,39,111,10543
Montgomery County,Ohio,39,113,361374
Morgan County,Ohio,39,115,10482
Morrow County,Ohio,39,117,23410
Muskingum County,Ohio,39,119,57461
Noble County,Ohio,39,121,10724
Ottawa County,Ohio,39,123,30188
Paulding County,Ohio,39,125,13217
Perry County,Ohio,39,127,23845
Pickaway County,Ohio,39,129,37589
Pike County,Ohio,39,131,19171
Portage County,Ohio,39,133,102314
Preble County,Ohio,39,135,28785
Putnam County,Ohio,39,137,22685
Richland County,Ohio,39,139,86140
Ross County,Ohio,39,141,54190
Sandusky County,Ohio,39,143,41403
Scioto County,Ohio,39,145,53442
Seneca County,Ohio,39,147,37314
Shelby County,Ohio,39,149,32224
Stark County,Ohio,39,151,256855
Summit County,Ohio,39,153,369270
Trumbull County,Ohio,39,155,146886
Tuscarawas County,Ohio,39,157,63469
Union County,Ohio,39,159,34332
Van Wert County,Ohio,39,161,19468
Vinton County,Ohio,39,163,9017
Warren County,Ohio,39,165,140517
Washington County,Ohio,39,167,43313
Wayne County,Ohio,39,169,74123
Williams County,Ohio,39,171,25983
Wood County,Ohio,39,173,77783
Wyandot County,Ohio,39,175,15499
Adair County,Oklahoma,40,001,14311
Alfalfa County,Oklahoma,40,003,4322
Atoka County,Oklahoma,40,005,9668
Beaver County,Oklahoma,40,007,3754
Beckham County,Oklahoma,40,009,14660
Blaine County,Oklahoma,40,011,7502
Bryan County,Oklahoma,40,013,27638
Caddo County,Oklahoma,40,015,19398
Canadian County,Oklahoma,40,017,76004
Carter County,Oklahoma,40,019,31551
Cherokee County,Oklahoma,40,021,29158
Choctaw County,Oklahoma,40,023,10207
Cimarron County,Oklahoma,40,025,1718
Cleveland County,Oklahoma,40,027,159959
Coal County,Oklahoma,40,029,3906
Comanche County,Oklahoma,40,031,75533
Cotton County,Oklahoma,40,033,4217
Craig County,Oklahoma,40,035,10353
Creek County,Oklahoma,40,037,47027
Custer County,Oklahoma,40,039,16218
Delaware County,Oklahoma,40,041,29100
Dewey County,Oklahoma,40,043,3289
Ellis County,Oklahoma,40,045,2902
Garfield County,Oklahoma,40,047,39790
Garvin County,Oklahoma,40,049,18551
Grady County,Oklahoma,40,051,34622
Grant County,Oklahoma,40,053,3202
Greer County,Oklahoma,40,055,4534
Harmon County,Oklahoma,40,057,1938
Harper County,Oklahoma,40,059,2507
Haskell County,Oklahoma,40,061,8563
Hughes County,Oklahoma,40,063,9617
Jackson County,Oklahoma,40,065,16503
Jefferson County,Oklahoma,40,067,4418
Johnston County,Oklahoma,40,069,7255
Kay County,Oklahoma,40,071,30632
Kingfisher County,Oklahoma,40,073,9868
Kiowa County,Oklahoma,40,075,6458
Latimer County,Oklahoma,40,077,7254
Le Flore County,Oklahoma,40,079,33270
Lincoln County,Oklahoma,40,081,22904
Logan County,Oklahoma,40,083,27368
Love County,Oklahoma,40,085,6462
McClain County,Oklahoma,40,087,22771
McCurtain County,Oklahoma,40,089,21727
McIntosh County,Oklahoma,40,091,14635
Major County,Oklahoma,40,093,5247
Marshall County,Oklahoma,40,095,10765
Mayes County,Oklahoma,40,097,27242
Murray County,Oklahoma,40,099,9131
Muskogee County,Oklahoma,40,101,46519
Noble County,Oklahoma,40,103,7823
Nowata County,Oklahoma,40,105,7271
Okfuskee County,Oklahoma,40,107,8386
Oklahoma County,Oklahoma,40,109,464580
Okmulgee County,Oklahoma,40,111,26216
Osage County,Oklahoma,40,113,32579
Ottawa County,Oklahoma,40,115,20958
Pawnee County,Oklahoma,40,117,11277
Payne County,Oklahoma,40,119,41586
Pittsburg County,Oklahoma,40,121,31963
Pontotoc County,Oklahoma,40,123,23820
Pottawatomie County,Oklahoma,40,125,45154
Pushmataha County,Oklahoma,40,127,7988
Roger Mills County,Oklahoma,40,129,2531
Rogers County,Oklahoma,40,131,56885
Seminole County,Oklahoma,40,133,16629
Sequoyah County,Oklahoma,40,135,27905
Stephens County,Oklahoma,40,137,30605
Texas County,Oklahoma,40,139,12303
Tillman County,Oklahoma,40,141,5228
Tulsa County,Oklahoma,40,143,390635
Wagoner County,Oklahoma,40,145,48222
Washington County,Oklahoma,40,147,34846
Washita County,Oklahoma,40,149,7690
Woods County,Oklahoma,40,151,5596
Woodward County,Oklahoma,40,153,13497
Baker County,Oregon,41,001,11813
Benton County,Oregon,41,003,50563
Clackamas County,Oregon,41,005,258939
Clatsop County,Oregon,41,007,26255
Columbia County,Oregon,41,009,33857
Coos County,Oregon,41,011,46183
Crook County,Oregon,41,013,15234
Curry County,Oregon,41,015,17461
Deschutes County,Oregon,41,017,110886
Douglas County,Oregon,41,019,77439
Gilliam County,Oregon,41,021,1462
Grant County,Oregon,41,023,5516
Harney County,Oregon,41,025,5107
Hood River County,Oregon,41,027,14885
Jackson County,Oregon,41,029,141893
Jefferson County,Oregon,41,031,14393
Josephine County,Oregon,41,033,59771
Klamath County,Oregon,41,035,45444
Lake County,Oregon,41,037,5918
Lane County,Oregon,41,039,236670
Lincoln County,Oregon,41,041,35004
Linn County,Oregon,41,043,78853
Malheur County,Oregon,41,045,20129
Marion County,Oregon,41,047,201487
Morrow County,Oregon,41,049,7083
Multnomah County,Oregon,41,051,515923
Polk County,Oregon,41,053,48029
Sherman County,Oregon,41,055,1320
Tillamook County,Oregon,41,057,18708
Umatilla County,Oregon,41,059,48616
Union County,Oregon,41,061,17062
Wallowa County,Oregon,41,063,5216
Wasco County,Oregon,41,065,17412
Washington County,Oregon,41,067,352358
Wheeler County,Oregon,41,069,1044
Yamhill County,Oregon,41,071,64111
Adams County,Pennsylvania,42,001,68993
Allegheny County,Pennsylvania,42,003,861245
Armstrong County,Pennsylvania,42,005,49955
Beaver County,Pennsylvania,42,007,122450
Bedford County,Pennsylvania,42,009,35450
Berks County,Pennsylvania,42,011,272363
Blair County,Pennsylvania,42,013,88601
Bradford County,Pennsylvania,42,015,43767
Bucks County,Pennsylvania,42,017,434853
Butler County,Pennsylvania,42,019,125894
Cambria County,Pennsylvania,42,021,101713
Cameron County,Pennsylvania,42,023,3779
Carbon County,Pennsylvania,42,025,46966
Centre County,Pennsylvania,42,027,84977
Chester County,Pennsylvania,42,029,331731
Clarion County,Pennsylvania,42,031,25845
Clearfield County,Pennsylvania,42,033,58832
Clinton County,Pennsylvania,42,035,25172
Columbia County,Pennsylvania,42,037,43750
Crawford County,Pennsylvania,42,039,60025
Cumberland County,Pennsylvania,42,041,161652
Dauphin County,Pennsylvania,42,043,183216
Delaware County,Pennsylvania,42,045,370252
Elk County,Pennsylvania,42,047,23399
Erie County,Pennsylvania,42,049,184247
Fayette County,Pennsylvania,42,051,98665
Forest County,Pennsylvania,42,053,5808
Franklin County,Pennsylvania,42,055,102003
Fulton County,Pennsylvania,42,057,10371
Greene County,Pennsylvania,42,059,27093
Huntingdon County,Pennsylvania,42,061,32410
Indiana County,Pennsylvania,42,063,56196
Jefferson County,Pennsylvania,42,065,31673
Juniata County,Pennsylvania,42,067,16940
Lackawanna County,Pennsylvania,42,069,149161
Lancaster County,Pennsylvania,42,071,340482
Lawrence County,Pennsylvania,42,073,64104
Lebanon County,Pennsylvania,42,075,91558
Lehigh County,Pennsylvania,42,077,236776
Luzerne County,Pennsylvania,42,079,226173
Lycoming County,Pennsylvania,42,081,79504
McKean County,Pennsylvania,42,083,30294
Mercer County,Pennsylvania,42,085,80211
Mifflin County,Pennsylvania,42,087,32450
