County,State,State_FIPS,County_FIPS,associates_degree
Nodaway County,Missouri,29,147,655
Oregon County,Missouri,29,149,335
Osage County,Missouri,29,151,943
Ozark County,Missouri,29,153,434
Pemiscot County,Missouri,29,155,600
Perry County,Missouri,29,157,924
Pettis County,Missouri,29,159,2702
Phelps County,Missouri,29,161,1464
Pike County,Missouri,29,163,458
Platte County,Missouri,29,165,4321
Polk County,Missouri,29,167,1209
Pulaski County,Missouri,29,169,2907
Putnam County,Missouri,29,171,189
Ralls County,Missouri,29,173,419
Randolph County,Missouri,29,175,1386
Ray County,Missouri,29,177,1007
Reynolds County,Missouri,29,179,194
Ripley County,Missouri,29,181,409
Saint Charles County,Missouri,29,183,19131
Saint Clair County,Missouri,29,185,382
Sainte Genevieve County,Missouri,29,186,979
Saint Francois County,Missouri,29,187,3419
Saint Louis County,Missouri,29,189,48758
Saline County,Missouri,29,195,913
Schuyler County,Missouri,29,197,201
Scotland County,Missouri,29,199,172
Scott County,Missouri,29,201,772
Shannon County,Missouri,29,203,299
Shelby County,Missouri,29,205,262
Stoddard County,Missouri,29,207,1116
Stone County,Missouri,29,209,1468
Sullivan County,Missouri,29,211,289
Taney County,Missouri,29,213,2278
Texas County,Missouri,29,215,790
Vernon County,Missouri,29,217,899
Warren County,Missouri,29,219,1601
Washington County,Missouri,29,221,750
Wayne County,Missouri,29,223,479
Webster County,Missouri,29,225,1600
Worth County,Missouri,29,227,81
Wright County,Missouri,29,229,525
Saint Louis City,Missouri,29,510,13529
Beaverhead County,Montana,30,001,572
Big Horn County,Montana,30,003,625
Blaine County,Montana,30,005,356
Broadwater County,Montana,30,007,237
Carbon County,Montana,30,009,575
Carter County,Montana,30,011,97
Cascade County,Montana,30,013,5126
Chouteau County,Montana,30,015,337
Custer County,Montana,30,017,895
Daniels County,Montana,30,019,208
Dawson County,Montana,30,021,870
Deer Lodge County,Montana,30,023,555
Fallon County,Montana,30,025,214
Fergus County,Montana,30,027,932
Flathead County,Montana,30,029,4955
Gallatin County,Montana,30,031,3461
Garfield County,Montana,30,033,42
Glacier County,Montana,30,035,817
Granite County,Montana,30,039,231
Hill County,Montana,30,041,1187
Jefferson County,Montana,30,043,563
Judith Basin County,Montana,30,045,87
Lake County,Montana,30,047,1747
Lewis and Clark County,Montana,30,049,3636
Liberty County,Montana,30,051,102
Lincoln County,Montana,30,053,1258
McCone County,Montana,30,055,80
Madison County,Montana,30,057,425
Meagher County,Montana,30,059,85
Mineral County,Montana,30,061,198
Missoula County,Montana,30,063,5860
Musselshell County,Montana,30,065,250
Phillips County,Montana,30,071,300
Pondera County,Montana,30,073,492
Powder River County,Montana,30,075,111
Powell County,Montana,30,077,416
Prairie County,Montana,30,079,98
Ravalli County,Montana,30,081,1766
Richland County,Montana,30,083,654
Roosevelt County,Montana,30,085,521
Rosebud County,Montana,30,087,566
Sanders County,Montana,30,089,503
Sheridan County,Montana,30,091,245
Silver Bow County,Montana,30,093,1879
Stillwater County,Montana,30,095,448
Sweet Grass County,Montana,30,097,158
Teton County,Montana,30,099,333
Toole County,Montana,30,101,344
Valley County,Montana,30,105,437
Wheatland County,Montana,30,107,45
Wibaux County,Montana,30,109,81
Yellowstone County,Montana,30,111,7406
Park County,Montana,30,067,769
Adams County,Nebraska,31,001,2026
Antelope County,Nebraska,31,003,536
Boone County,Nebraska,31,011,384
Box Butte County,Nebraska,31,013,611
Boyd County,Nebraska,31,015,114
Brown County,Nebraska,31,017,265
Buffalo County,Nebraska,31,019,2268
Burt County,Nebraska,31,021,528
Butler County,Nebraska,31,023,685
Cass County,Nebraska,31,025,1676
Cedar County,Nebraska,31,027,643
Chase County,Nebraska,31,029,315
Cherry County,Nebraska,31,031,560
Cheyenne County,Nebraska,31,033,763
Clay County,Nebraska,31,035,563
Colfax County,Nebraska,31,037,523
Cuming County,Nebraska,31,039,674
Custer County,Nebraska,31,041,767
Dakota County,Nebraska,31,043,1104
Dawes County,Nebraska,31,045,425
Dawson County,Nebraska,31,047,905
Deuel County,Nebraska,31,049,181
Dixon County,Nebraska,31,051,371
Dodge County,Nebraska,31,053,1889
Douglas County,Nebraska,31,055,22738
Dundy County,Nebraska,31,057,193
Fillmore County,Nebraska,31,059,521
Franklin County,Nebraska,31,061,188
Frontier County,Nebraska,31,063,277
Furnas County,Nebraska,31,065,316
Gage County,Nebraska,31,067,1760
Garden County,Nebraska,31,069,147
Garfield County,Nebraska,31,071,116
Gosper County,Nebraska,31,073,186
Greeley County,Nebraska,31,077,191
Hall County,Nebraska,31,079,3740
Hamilton County,Nebraska,31,081,699
Harlan County,Nebraska,31,083,329
Hitchcock County,Nebraska,31,087,365
Holt County,Nebraska,31,089,865
Howard County,Nebraska,31,093,386
Jefferson County,Nebraska,31,095,649
Johnson County,Nebraska,31,097,342
Kearney County,Nebraska,31,099,428
Keith County,Nebraska,31,101,608
Kimball County,Nebraska,31,105,220
Knox County,Nebraska,31,107,603
Lancaster County,Nebraska,31,109,19317
Lincoln County,Nebraska,31,111,2883
Madison County,Nebraska,31,119,3097
Merrick County,Nebraska,31,121,554
Morrill County,Nebraska,31,123,270
Nance County,Nebraska,31,125,255
Nemaha County,Nebraska,31,127,387
Nuckolls County,Nebraska,31,129,285
Otoe County,Nebraska,31,131,1098
Pawnee County,Nebraska,31,133,180
Perkins County,Nebraska,31,135,240
Phelps County,Nebraska,31,137,793
Pierce County,Nebraska,31,139,585
Platte County,Nebraska,31,141,2371
Polk County,Nebraska,31,143,550
Red Willow County,Nebraska,31,145,868
Richardson County,Nebraska,31,147,430
Rock County,Nebraska,31,149,131
Saline County,Nebraska,31,151,950
Sarpy County,Nebraska,31,153,9420
Saunders County,Nebraska,31,155,1753
Scotts Bluff County,Nebraska,31,157,2310
Seward County,Nebraska,31,159,1407
Sheridan County,Nebraska,31,161,371
Sherman County,Nebraska,31,163,232
Sioux County,Nebraska,31,165,128
Stanton County,Nebraska,31,167,723
Thayer County,Nebraska,31,169,439
Thurston County,Nebraska,31,173,491
Valley County,Nebraska,31,175,271
Washington County,Nebraska,31,177,1172
Wayne County,Nebraska,31,179,464
Webster County,Nebraska,31,181,313
York County,Nebraska,31,185,848
Churchill County,Nevada,32,001,992
Clark County,Nevada,32,003,91813
Douglas County,Nevada,32,005,3574
Elko County,Nevada,32,007,2846
Eureka County,Nevada,32,011,98
Humboldt County,Nevada,32,013,758
Lander County,Nevada,32,015,239
Lincoln County,Nevada,32,017,259
Lyon County,Nevada,32,019,2669
Mineral County,Nevada,32,021,297
Nye County,Nevada,32,023,1766
Pershing County,Nevada,32,027,308
Storey County,Nevada,32,029,324
Washoe County,Nevada,32,031,21237
White Pine County,Nevada,32,033,615
Carson City,Nevada,32,510,2997
Belknap County,New Hampshire,33,001,4448
Carroll County,New Hampshire,33,003,3742
Cheshire County,New Hampshire,33,005,3816
Coos County,New Hampshire,33,007,2514
Grafton County,New Hampshire,33,009,4072
Hillsborough County,New Hampshire,33,011,26041
Merrimack County,New Hampshire,33,013,10381
Rockingham County,New Hampshire,33,015,20868
Strafford County,New Hampshire,33,017,8429
Sullivan County,New Hampshire,33,019,2706
Atlantic County,New Jersey,34,001,12659
Bergen County,New Jersey,34,003,33973
Burlington County,New Jersey,34,005,23268
Camden County,New Jersey,34,007,23636
Cape May County,New Jersey,34,009,4543
Cumberland County,New Jersey,34,011,6109
Essex County,New Jersey,34,013,27088
Gloucester County,New Jersey,34,015,15472
Hudson County,New Jersey,34,017,19468
Hunterdon County,New Jersey,34,019,6174
Mercer County,New Jersey,34,021,15211
Middlesex County,New Jersey,34,023,33869
Monmouth County,New Jersey,34,025,32069
Morris County,New Jersey,34,027,20406
Ocean County,New Jersey,34,029,27183
Passaic County,New Jersey,34,031,17946
Salem County,New Jersey,34,033,3818
Somerset County,New Jersey,34,035,12409
Sussex County,New Jersey,34,037,8357
Union County,New Jersey,34,039,20310
Warren County,New Jersey,34,041,5502
Bernalillo County,New Mexico,35,001,31913
Catron County,New Mexico,35,003,178
Chaves County,New Mexico,35,005,3054
Colfax County,New Mexico,35,007,603
Curry County,New Mexico,35,009,2781
De Baca County,New Mexico,35,011,84
Dona Ana County,New Mexico,35,013,8607
Eddy County,New Mexico,35,015,2787
Grant County,New Mexico,35,017,1570
Guadalupe County,New Mexico,35,019,278
Hidalgo County,New Mexico,35,023,179
Lea County,New Mexico,35,025,2616
Lincoln County,New Mexico,35,027,1220
Los Alamos County,New Mexico,35,028,857
Luna County,New Mexico,35,029,729
McKinley County,New Mexico,35,031,2701
Mora County,New Mexico,35,033,354
Otero County,New Mexico,35,035,3930
Quay County,New Mexico,35,037,304
Rio Arriba County,New Mexico,35,039,2027
Roosevelt County,New Mexico,35,041,767
Sandoval County,New Mexico,35,043,8380
San Juan County,New Mexico,35,045,7473
San Miguel County,New Mexico,35,047,1192
Santa Fe County,New Mexico,35,049,6089
Sierra County,New Mexico,35,051,473
Socorro County,New Mexico,35,053,565
Taos County,New Mexico,35,055,2335
Torrance County,New Mexico,35,057,780
Union County,New Mexico,35,059,156
Cibola County,New Mexico,35,006,1232
Valencia County,New Mexico,35,061,3533
Albany County,New York,36,001,20988
Allegany County,New York,36,003,3744
Bronx County,New York,36,005,57181
Broome County,New York,36,007,16093
Cattaraugus County,New York,36,009,5851
Cayuga County,New York,36,011,6937
Chautauqua County,New York,36,013,11112
Chemung County,New York,36,015,7046
Chenango County,New York,36,017,3757
Clinton County,New York,36,019,4829
Columbia County,New York,36,021,5058
Cortland County,New York,36,023,3644
Delaware County,New York,36,025,3546
Dutchess County,New York,36,027,19708
Erie County,New York,36,029,71084
Essex County,New York,36,031,3038
Franklin County,New York,36,033,3928
Fulton County,New York,36,035,4275
Genesee County,New York,36,037,5503
Greene County,New York,36,039,3304
Hamilton County,New York,36,041,429
Herkimer County,New York,36,043,5948
Jefferson County,New York,36,045,8646
Kings County,New York,36,047,102852
Lewis County,New York,36,049,1899
Livingston County,New York,36,051,5475
Madison County,New York,36,053,6326
Monroe County,New York,36,055,54858
Montgomery County,New York,36,057,4123
Nassau County,New York,36,059,71504
New York County,New York,36,061,44025
Niagara County,New York,36,063,17855
Oneida County,New York,36,065,18477
Onondaga County,New York,36,067,35395
Ontario County,New York,36,069,9647
Orange County,New York,36,071,20663
Orleans County,New York,36,073,2937
Oswego County,New York,36,075,7872
Otsego County,New York,36,077,4227
Putnam County,New York,36,079,5668
Queens County,New York,36,081,113973
Rensselaer County,New York,36,083,13862
Richmond County,New York,36,085,23187
Rockland County,New York,36,087,14610
Saint Lawrence County,New York,36,089,8406
Saratoga County,New York,36,091,18098
Schenectady County,New York,36,093,12337
Schoharie County,New York,36,095,2693
Schuyler County,New York,36,097,1659
Seneca County,New York,36,099,2811
Steuben County,New York,36,101,8960
Suffolk County,New York,36,103,90270
Sullivan County,New York,36,105,5515
Tioga County,New York,36,107,4355
Tompkins County,New York,36,109,4799
Ulster County,New York,36,111,12591
Warren County,New York,36,113,5368
Washington County,New York,36,115,4207
Wayne County,New York,36,117,8159
Westchester County,New York,36,119,39553
Wyoming County,New York,36,121,3690
Yates County,New York,36,123,1562
Alamance County,North Carolina,37,001,9133
Alexander County,North Carolina,37,003,2230
Alleghany County,North Carolina,37,005,747
Anson County,North Carolina,37,007,1313
Ashe County,North Carolina,37,009,1793
Avery County,North Carolina,37,011,1272
Beaufort County,North Carolina,37,013,3036
Bertie County,North Carolina,37,015,982
Bladen County,North Carolina,37,017,2176
Brunswick County,North Carolina,37,019,7705
Buncombe County,North Carolina,37,021,14218
Burke County,North Carolina,37,023,6412
Cabarrus County,North Carolina,37,025,11955
Caldwell County,North Carolina,37,027,5186
Camden County,North Carolina,37,029,699
Carteret County,North Carolina,37,031,4811
Caswell County,North Carolina,37,033,1335
Catawba County,North Carolina,37,035,9828
Chatham County,North Carolina,37,037,3016
Cherokee County,North Carolina,37,039,2040
Chowan County,North Carolina,37,041,680
Clay County,North Carolina,37,043,670
Cleveland County,North Carolina,37,045,6567
Columbus County,North Carolina,37,047,4024
Craven County,North Carolina,37,049,6748
Cumberland County,North Carolina,37,051,20922
Currituck County,North Carolina,37,053,1340
Dare County,North Carolina,37,055,1922
Davidson County,North Carolina,37,057,8891
Davie County,North Carolina,37,059,2396
Duplin County,North Carolina,37,061,3320
Durham County,North Carolina,37,063,11283
Edgecombe County,North Carolina,37,065,3037
Forsyth County,North Carolina,37,067,16342
Franklin County,North Carolina,37,069,3720
Gaston County,North Carolina,37,071,11840
Gates County,North Carolina,37,073,836
Graham County,North Carolina,37,075,375
Granville County,North Carolina,37,077,3738
Greene County,North Carolina,37,079,1483
Guilford County,North Carolina,37,081,21395
Halifax County,North Carolina,37,083,3052
Harnett County,North Carolina,37,085,7156
Haywood County,North Carolina,37,087,4396
Henderson County,North Carolina,37,089,7229
Hertford County,North Carolina,37,091,1533
Hoke County,North Carolina,37,093,3368
Hyde County,North Carolina,37,095,294
Iredell County,North Carolina,37,097,10185
Jackson County,North Carolina,37,099,2260
Johnston County,North Carolina,37,101,11344
Jones County,North Carolina,37,103,842
Lee County,North Carolina,37,105,3774
Lenoir County,North Carolina,37,107,3761
Lincoln County,North Carolina,37,109,5109
McDowell County,North Carolina,37,111,3174
Macon County,North Carolina,37,113,2093
Madison County,North Carolina,37,115,1328
Martin County,North Carolina,37,117,1684
Mecklenburg County,North Carolina,37,119,45790
Mitchell County,North Carolina,37,121,991
Montgomery County,North Carolina,37,123,1717
Moore County,North Carolina,37,125,7397
Nash County,North Carolina,37,127,5142
New Hanover County,North Carolina,37,129,13717
Northampton County,North Carolina,37,131,1164
Onslow County,North Carolina,37,133,9123
Orange County,North Carolina,37,135,4349
Pamlico County,North Carolina,37,137,982
Pasquotank County,North Carolina,37,139,2512
Pender County,North Carolina,37,141,3145
Perquimans County,North Carolina,37,143,728
Person County,North Carolina,37,145,2559
Pitt County,North Carolina,37,147,10272
Polk County,North Carolina,37,149,970
Randolph County,North Carolina,37,151,8493
Richmond County,North Carolina,37,153,2714
Robeson County,North Carolina,37,155,5930
Rockingham County,North Carolina,37,157,5069
Rowan County,North Carolina,37,159,8277
Rutherford County,North Carolina,37,161,4711
Sampson County,North Carolina,37,163,3334
Scotland County,North Carolina,37,165,1844
Stanly County,North Carolina,37,167,3720
Stokes County,North Carolina,37,169,2213
Surry County,North Carolina,37,171,4467
Swain County,North Carolina,37,173,1110
Transylvania County,North Carolina,37,175,2315
Tyrrell County,North Carolina,37,177,197
Union County,North Carolina,37,179,10109
Vance County,North Carolina,37,181,1905
Wake County,North Carolina,37,183,47635
Warren County,North Carolina,37,185,927
Washington County,North Carolina,37,187,894
Watauga County,North Carolina,37,189,2235
Wayne County,North Carolina,37,191,8058
Wilkes County,North Carolina,37,193,4435
Wilson County,North Carolina,37,195,4730
Yadkin County,North Carolina,37,197,2694
Yancey County,North Carolina,37,199,959
Adams County,North Dakota,38,001,116
Barnes County,North Dakota,38,003,620
Benson County,North Dakota,38,005,556
Bottineau County,North Dakota,38,009,601
Bowman County,North Dakota,38,011,257
Burke County,North Dakota,38,013,158
Burleigh County,North Dakota,38,015,7677
Cass County,North Dakota,38,017,11267
Cavalier County,North Dakota,38,019,454
Dickey County,North Dakota,38,021,471
Divide County,North Dakota,38,023,224
Dunn County,North Dakota,38,025,313
Eddy County,North Dakota,38,027,207
Emmons County,North Dakota,38,029,317
Foster County,North Dakota,38,031,318
Golden Valley County,North Dakota,38,033,149
Grand Forks County,North Dakota,38,035,4286
Grant County,North Dakota,38,037,248
Griggs County,North Dakota,38,039,196
Hettinger County,North Dakota,38,041,192
Kidder County,North Dakota,38,043,168
LaMoure County,North Dakota,38,045,399
Logan County,North Dakota,38,047,94
McHenry County,North Dakota,38,049,358
McIntosh County,North Dakota,38,051,185
McKenzie County,North Dakota,38,053,683
McLean County,North Dakota,38,055,1042
Mercer County,North Dakota,38,057,1031
Morton County,North Dakota,38,059,2106
Mountrail County,North Dakota,38,061,605
Nelson County,North Dakota,38,063,411
Oliver County,North Dakota,38,065,125
Pembina County,North Dakota,38,067,569
Pierce County,North Dakota,38,069,412
Ramsey County,North Dakota,38,071,1008
Ransom County,North Dakota,38,073,438
Renville County,North Dakota,38,075,289
Richland County,North Dakota,38,077,1765
Rolette County,North Dakota,38,079,1262
Sargent County,North Dakota,38,081,371
Sheridan County,North Dakota,38,083,76
Sioux County,North Dakota,38,085,222
Stark County,North Dakota,38,089,1768
Steele County,North Dakota,38,091,182
Stutsman County,North Dakota,38,093,1263
Towner County,North Dakota,38,095,167
Traill County,North Dakota,38,097,698
Walsh County,North Dakota,38,099,848
Ward County,North Dakota,38,101,4460
Wells County,North Dakota,38,103,324
Williams County,North Dakota,38,105,2569
Adams County,Ohio,39,001,1136
Allen County,Ohio,39,003,6339
Ashland County,Ohio,39,005,2940
Ashtabula County,Ohio,39,007,4284
Athens County,Ohio,39,009,2898
Auglaize County,Ohio,39,011,2699
Belmont County,Ohio,39,013,4879
Brown County,Ohio,39,015,2122
Butler County,Ohio,39,017,16410
Carroll County,Ohio,39,019,1146
Champaign County,Ohio,39,021,1781
Clark County,Ohio,39,023,7288
Clermont County,Ohio,39,025,10012
Clinton County,Ohio,39,027,2038
Columbiana County,Ohio,39,029,6571
Coshocton County,Ohio,39,031,1969
Crawford County,Ohio,39,033,2623
Cuyahoga County,Ohio,39,035,59459
Darke County,Ohio,39,037,2692
Defiance County,Ohio,39,039,2239
Delaware County,Ohio,39,041,8156
Erie County,Ohio,39,043,4298
Fairfield County,Ohio,39,045,8303
Fayette County,Ohio,39,047,1140
Franklin County,Ohio,39,049,50894
Fulton County,Ohio,39,051,2573
Gallia County,Ohio,39,053,1648
Geauga County,Ohio,39,055,4871
Greene County,Ohio,39,057,8953
Guernsey County,Ohio,39,059,2225
Hamilton County,Ohio,39,061,40197
Hancock County,Ohio,39,063,4331
Hardin County,Ohio,39,065,1228
Harrison County,Ohio,39,067,1105
Henry County,Ohio,39,069,1890
Highland County,Ohio,39,071,2382
Hocking County,Ohio,39,073,1954
Holmes County,Ohio,39,075,1021
Huron County,Ohio,39,077,2788
Jackson County,Ohio,39,079,1620
Jefferson County,Ohio,39,081,5456
Knox County,Ohio,39,083,2559
Lake County,Ohio,39,085,13352
Lawrence County,Ohio,39,087,2846
Licking County,Ohio,39,089,8561
Logan County,Ohio,39,091,1818
Lorain County,Ohio,39,093,18422
Lucas County,Ohio,39,095,24720
Madison County,Ohio,39,097,2474
Mahoning County,Ohio,39,099,10393
Marion County,Ohio,39,101,3521
Medina County,Ohio,39,103,10353
Meigs County,Ohio,39,105,1598
Mercer County,Ohio,39,107,2471
Miami County,Ohio,39,109,6280
Monroe County,Ohio,39,111,912
Montgomery County,Ohio,39,113,31463
Morgan County,Ohio,39,115,862
Morrow County,Ohio,39,117,1838
Muskingum County,Ohio,39,119,4453
Noble County,Ohio,39,121,615
Ottawa County,Ohio,39,123,2782
Paulding County,Ohio,39,125,1222
Perry County,Ohio,39,127,1821
Pickaway County,Ohio,39,129,2491
Pike County,Ohio,39,131,1344
Portage County,Ohio,39,133,6252
Preble County,Ohio,39,135,2064
Putnam County,Ohio,39,137,2766
Richland County,Ohio,39,139,7202
Ross County,Ohio,39,141,4048
Sandusky County,Ohio,39,143,4181
Scioto County,Ohio,39,145,4182
Seneca County,Ohio,39,147,3212
Shelby County,Ohio,39,149,2700
Stark County,Ohio,39,151,19430
Summit County,Ohio,39,153,30200
Trumbull County,Ohio,39,155,9610
Tuscarawas County,Ohio,39,157,3884
Union County,Ohio,39,159,2276
Van Wert County,Ohio,39,161,1613
Vinton County,Ohio,39,163,667
Warren County,Ohio,39,165,11323
Washington County,Ohio,39,167,3866
Wayne County,Ohio,39,169,4599
Williams County,Ohio,39,171,2159
Wood County,Ohio,39,173,7692
Wyandot County,Ohio,39,175,1382
Adair County,Oklahoma,40,001,518
Alfalfa County,Oklahoma,40,003,147
Atoka County,Oklahoma,40,005,373
Beaver County,Oklahoma,40,007,242
Beckham County,Oklahoma,40,009,1110
Blaine County,Oklahoma,40,011,427
Bryan County,Oklahoma,40,013,1931
Caddo County,Oklahoma,40,015,810
Canadian County,Oklahoma,40,017,6106
Carter County,Oklahoma,40,019,1842
Cherokee County,Oklahoma,40,021,1505
Choctaw County,Oklahoma,40,023,551
Cimarron County,Oklahoma,40,025,87
Cleveland County,Oklahoma,40,027,12369
Coal County,Oklahoma,40,029,160
Comanche County,Oklahoma,40,031,5174
Cotton County,Oklahoma,40,033,249
Craig County,Oklahoma,40,035,847
Creek County,Oklahoma,40,037,3140
Custer County,Oklahoma,40,039,842
Delaware County,Oklahoma,40,041,1728
Dewey County,Oklahoma,40,043,155
Ellis County,Oklahoma,40,045,126
Garfield County,Oklahoma,40,047,2181
Garvin County,Oklahoma,40,049,800
Grady County,Oklahoma,40,051,2031
Grant County,Oklahoma,40,053,201
Greer County,Oklahoma,40,055,256
Harmon County,Oklahoma,40,057,106
Harper County,Oklahoma,40,059,69
Haskell County,Oklahoma,40,061,821
Hughes County,Oklahoma,40,063,417
Jackson County,Oklahoma,40,065,1621
Jefferson County,Oklahoma,40,067,146
Johnston County,Oklahoma,40,069,559
Kay County,Oklahoma,40,071,2665
Kingfisher County,Oklahoma,40,073,687
Kiowa County,Oklahoma,40,075,321
Latimer County,Oklahoma,40,077,862
Le Flore County,Oklahoma,40,079,2812
Lincoln County,Oklahoma,40,081,1476
Logan County,Oklahoma,40,083,1678
Love County,Oklahoma,40,085,297
McClain County,Oklahoma,40,087,1473
McCurtain County,Oklahoma,40,089,1437
McIntosh County,Oklahoma,40,091,902
Major County,Oklahoma,40,093,180
Marshall County,Oklahoma,40,095,664
Mayes County,Oklahoma,40,097,1967
Murray County,Oklahoma,40,099,558
Muskogee County,Oklahoma,40,101,3690
Noble County,Oklahoma,40,103,591
Nowata County,Oklahoma,40,105,372
Okfuskee County,Oklahoma,40,107,676
Oklahoma County,Oklahoma,40,109,27778
Okmulgee County,Oklahoma,40,111,2896
Osage County,Oklahoma,40,113,2467
Ottawa County,Oklahoma,40,115,2115
Pawnee County,Oklahoma,40,117,670
Payne County,Oklahoma,40,119,2304
Pittsburg County,Oklahoma,40,121,2765
Pontotoc County,Oklahoma,40,123,912
Pottawatomie County,Oklahoma,40,125,3182
Pushmataha County,Oklahoma,40,127,459
Roger Mills County,Oklahoma,40,129,175
Rogers County,Oklahoma,40,131,5280
Seminole County,Oklahoma,40,133,1047
Sequoyah County,Oklahoma,40,135,2041
Stephens County,Oklahoma,40,137,1221
Texas County,Oklahoma,40,139,578
Tillman County,Oklahoma,40,141,251
Tulsa County,Oklahoma,40,143,31779
Wagoner County,Oklahoma,40,145,3870
Washington County,Oklahoma,40,147,2491
Washita County,Oklahoma,40,149,363
Woods County,Oklahoma,40,151,263
Woodward County,Oklahoma,40,153,591
Baker County,Oregon,41,001,917
Benton County,Oregon,41,003,3700
Clackamas County,Oregon,41,005,21227
Clatsop County,Oregon,41,007,2293
Columbia County,Oregon,41,009,3084
Coos County,Oregon,41,011,3880
Crook County,Oregon,41,013,1090
Curry County,Oregon,41,015,1111
Deschutes County,Oregon,41,017,11251
Douglas County,Oregon,41,019,6683
Gilliam County,Oregon,41,021,155
Grant County,Oregon,41,023,587
Harney County,Oregon,41,025,495
Hood River County,Oregon,41,027,1043
Jackson County,Oregon,41,029,10724
Jefferson County,Oregon,41,031,997
Josephine County,Oregon,41,033,6303
Klamath County,Oregon,41,035,4171
Lake County,Oregon,41,037,468
Lane County,Oregon,41,039,19954
Lincoln County,Oregon,41,041,2620
Linn County,Oregon,41,043,7680
Malheur County,Oregon,41,045,1429
Marion County,Oregon,41,047,17392
Morrow County,Oregon,41,049,548
Multnomah County,Oregon,41,051,35071
Polk County,Oregon,41,053,4189
Sherman County,Oregon,41,055,133
Tillamook County,Oregon,41,057,1030
Umatilla County,Oregon,41,059,4645
Union County,Oregon,41,061,1454
Wallowa County,Oregon,41,063,450
Wasco County,Oregon,41,065,1488
Washington County,Oregon,41,067,29585
Wheeler County,Oregon,41,069,69
Yamhill County,Oregon,41,071,4938
Adams County,Pennsylvania,42,001,4854
Allegheny County,Pennsylvania,42,003,76114
Armstrong County,Pennsylvania,42,005,3948
Beaver County,Pennsylvania,42,007,13450
Bedford County,Pennsylvania,42,009,2770
Berks County,Pennsylvania,42,011,19189
Blair County,Pennsylvania,42,013,6934
Bradford County,Pennsylvania,42,015,3411
Bucks County,Pennsylvania,42,017,31881
Butler County,Pennsylvania,42,019,11953
Cambria County,Pennsylvania,42,021,8935
Cameron County,Pennsylvania,42,023,317
Carbon County,Pennsylvania,42,025,4205
Centre County,Pennsylvania,42,027,6203
Chester County,Pennsylvania,42,029,19849
Clarion County,Pennsylvania,42,031,1998
Clearfield County,Pennsylvania,42,033,5151
Clinton County,Pennsylvania,42,035,1995
Columbia County,Pennsylvania,42,037,2815
Crawford County,Pennsylvania,42,039,4174
Cumberland County,Pennsylvania,42,041,11676
Dauphin County,Pennsylvania,42,043,14590
Delaware County,Pennsylvania,42,045,26962
Elk County,Pennsylvania,42,047,2260
Erie County,Pennsylvania,42,049,13862
Fayette County,Pennsylvania,42,051,7663
Forest County,Pennsylvania,42,053,283
Franklin County,Pennsylvania,42,055,7657
Fulton County,Pennsylvania,42,057,662
Greene County,Pennsylvania,42,059,1888
Huntingdon County,Pennsylvania,42,061,2186
Indiana County,Pennsylvania,42,063,4262
Jefferson County,Pennsylvania,42,065,2763
Juniata County,Pennsylvania,42,067,1114
Lackawanna County,Pennsylvania,42,069,12425
Lancaster County,Pennsylvania,42,071,20779
Lawrence County,Pennsylvania,42,073,5222
Lebanon County,Pennsylvania,42,075,6051
Lehigh County,Pennsylvania,42,077,19508
Luzerne County,Pennsylvania,42,079,18253
Lycoming County,Pennsylvania,42,081,7906
McKean County,Pennsylvania,42,083,2284
Mercer County,Pennsylvania,42,085,5680
Mifflin County,Pennsylvania,42,087,2221
Monroe County,Pennsylvania,42,089,9610
Montgomery County,Pennsylvania,42,091,35551
Montour County,Pennsylvania,42,093,924
Northampton County,Pennsylvania,42,095,16478
Northumberland County,Pennsylvania,42,097,4690
Perry County,Pennsylvania,42,099,2359
Philadelphia County,Pennsylvania,42,101,51456
Pike County,Pennsylvania,42,103,3354
Potter County,Pennsylvania,42,105,906
Schuylkill County,Pennsylvania,42,107,9112
Snyder County,Pennsylvania,42,109,2034
Somerset County,Pennsylvania,42,111,4176
Sullivan County,Pennsylvania,42,113,454
Susquehanna County,Pennsylvania,42,115,2570
Tioga County,Pennsylvania,42,117,2281
Union County,Pennsylvania,42,119,1808
Venango County,Pennsylvania,42,121,3495
Warren County,Pennsylvania,42,123,2503
Washington County,Pennsylvania,42,125,12966
Wayne County,Pennsylvania,42,127,2922
Westmoreland County,Pennsylvania,42,129,25978
Wyoming County,Pennsylvania,42,131,1569
York County,Pennsylvania,42,133,23608
Bristol County,Rhode Island,44,001,2497
Kent County,Rhode Island,44,003,11939
Newport County,Rhode Island,44,005,4696
Providence County,Rhode Island,44,007,31430
Washington County,Rhode Island,44,009,7275
Abbeville County,South Carolina,45,001,1667
Aiken County,South Carolina,45,003,8184
Allendale County,South Carolina,45,005,436
Anderson County,South Carolina,45,007,12314
Bamberg County,South Carolina,45,009,1218
Barnwell County,South Carolina,45,011,1153
Beaufort County,South Carolina,45,013,8927
Berkeley County,South Carolina,45,015,9651
Calhoun County,South Carolina,45,017,1000
Charleston County,South Carolina,45,019,17651
Cherokee County,South Carolina,45,021,2569
Chester County,South Carolina,45,023,2052
Chesterfield County,South Carolina,45,025,2326
Clarendon County,South Carolina,45,027,1490
Colleton County,South Carolina,45,029,1859
Darlington County,South Carolina,45,031,3360
Dillon County,South Carolina,45,033,1458
Dorchester County,South Carolina,45,035,9184
Edgefield County,South Carolina,45,037,1557
