County,State,State_FIPS,County_FIPS,population_aged_25_plus
Benton County,Indiana,18,007,5841.0
Blackford County,Indiana,18,009,8610.0
Boone County,Indiana,18,011,41421.0
Brown County,Indiana,18,013,11254.0
Carroll County,Indiana,18,015,13909.0
Cass County,Indiana,18,017,25935.0
Clark County,Indiana,18,019,79085.0
Clay County,Indiana,18,021,18220.0
Clinton County,Indiana,18,023,21277.0
Crawford County,Indiana,18,025,7473.0
Daviess County,Indiana,18,027,20237.0
Dearborn County,Indiana,18,029,33999.0
Decatur County,Indiana,18,031,17757.0
DeKalb County,Indiana,18,033,28431.0
Delaware County,Indiana,18,035,71195.0
Dubois County,Indiana,18,037,28458.0
Elkhart County,Indiana,18,039,128152.0
Fayette County,Indiana,18,041,16358.0
Floyd County,Indiana,18,043,52041.0
Fountain County,Indiana,18,045,11545.0
Franklin County,Indiana,18,047,15509.0
Fulton County,Indiana,18,049,14015.0
Gibson County,Indiana,18,051,22827.0
Grant County,Indiana,18,053,44546.0
Greene County,Indiana,18,055,22716.0
Hamilton County,Indiana,18,057,199803.0
Hancock County,Indiana,18,059,49508.0
Harrison County,Indiana,18,061,27639.0
Hendricks County,Indiana,18,063,104392.0
Henry County,Indiana,18,065,34455.0
Howard County,Indiana,18,067,56980.0
Huntington County,Indiana,18,069,24887.0
Jackson County,Indiana,18,071,29579.0
Jasper County,Indiana,18,073,22258.0
Jay County,Indiana,18,075,13871.0
Jefferson County,Indiana,18,077,22097.0
Jennings County,Indiana,18,079,18680.0
Johnson County,Indiana,18,081,98960.0
Knox County,Indiana,18,083,24759.0
Kosciusko County,Indiana,18,085,52041.0
LaGrange County,Indiana,18,087,22347.0
Lake County,Indiana,18,089,326499.0
LaPorte County,Indiana,18,091,77203.0
Lawrence County,Indiana,18,093,32030.0
Madison County,Indiana,18,095,89800.0
Marion County,Indiana,18,097,615756.0
Marshall County,Indiana,18,099,30831.0
Martin County,Indiana,18,101,7106.0
Miami County,Indiana,18,103,24872.0
Monroe County,Indiana,18,105,81878.0
Montgomery County,Indiana,18,107,25785.0
Morgan County,Indiana,18,109,47577.0
Newton County,Indiana,18,111,9859.0
Noble County,Indiana,18,113,31331.0
Ohio County,Indiana,18,115,4388.0
Orange County,Indiana,18,117,13461.0
Owen County,Indiana,18,119,14921.0
Parke County,Indiana,18,121,12051.0
Perry County,Indiana,18,123,13635.0
Pike County,Indiana,18,125,8795.0
Porter County,Indiana,18,127,113686.0
Posey County,Indiana,18,129,17829.0
Pulaski County,Indiana,18,131,8884.0
Putnam County,Indiana,18,133,24756.0
Randolph County,Indiana,18,135,17404.0
Ripley County,Indiana,18,137,19184.0
Rush County,Indiana,18,139,11539.0
Saint Joseph County,Indiana,18,141,174455.0
Scott County,Indiana,18,143,16245.0
Shelby County,Indiana,18,145,30587.0
Spencer County,Indiana,18,147,14377.0
Starke County,Indiana,18,149,15788.0
Steuben County,Indiana,18,151,23551.0
Sullivan County,Indiana,18,153,14952.0
Switzerland County,Indiana,18,155,7159.0
Tippecanoe County,Indiana,18,157,102561.0
Tipton County,Indiana,18,159,10848.0
Union County,Indiana,18,161,4973.0
Vanderburgh County,Indiana,18,163,123257.0
Vermillion County,Indiana,18,165,10949.0
Vigo County,Indiana,18,167,69061.0
Wabash County,Indiana,18,169,21810.0
Warren County,Indiana,18,171,5870.0
Warrick County,Indiana,18,173,41987.0
Washington County,Indiana,18,175,19059.0
Wayne County,Indiana,18,177,45907.0
Wells County,Indiana,18,179,18701.0
White County,Indiana,18,181,16729.0
Whitley County,Indiana,18,183,23080.0
Adair County,Iowa,19,001,5167.0
Adams County,Iowa,19,003,2739.0
Allamakee County,Iowa,19,005,9760.0
Appanoose County,Iowa,19,007,8948.0
Audubon County,Iowa,19,009,4147.0
Benton County,Iowa,19,011,17550.0
Black Hawk County,Iowa,19,013,83456.0
Boone County,Iowa,19,015,18304.0
Bremer County,Iowa,19,017,16263.0
Buchanan County,Iowa,19,019,13993.0
Buena Vista County,Iowa,19,021,12786.0
Butler County,Iowa,19,023,10437.0
Calhoun County,Iowa,19,025,6990.0
Carroll County,Iowa,19,027,13863.0
Cass County,Iowa,19,029,9405.0
Cedar County,Iowa,19,031,12942.0
Cerro Gordo County,Iowa,19,033,30737.0
Cherokee County,Iowa,19,035,8317.0
Chickasaw County,Iowa,19,037,8351.0
Clarke County,Iowa,19,039,6364.0
Clay County,Iowa,19,041,11457.0
Clayton County,Iowa,19,043,12608.0
Clinton County,Iowa,19,045,32898.0
Crawford County,Iowa,19,047,11143.0
Dallas County,Iowa,19,049,52638.0
Davis County,Iowa,19,051,5580.0
Decatur County,Iowa,19,053,4908.0
Delaware County,Iowa,19,055,11803.0
Des Moines County,Iowa,19,057,27689.0
Dickinson County,Iowa,19,059,12620.0
Dubuque County,Iowa,19,061,64135.0
Emmet County,Iowa,19,063,6512.0
Fayette County,Iowa,19,065,13887.0
Floyd County,Iowa,19,067,11046.0
Franklin County,Iowa,19,069,7203.0
Fremont County,Iowa,19,071,4971.0
Greene County,Iowa,19,073,6363.0
Grundy County,Iowa,19,075,8600.0
Guthrie County,Iowa,19,077,7521.0
Hamilton County,Iowa,19,079,10642.0
Hancock County,Iowa,19,081,7778.0
Hardin County,Iowa,19,083,12067.0
Harrison County,Iowa,19,085,9912.0
Henry County,Iowa,19,087,13600.0
Howard County,Iowa,19,089,6363.0
Humboldt County,Iowa,19,091,6692.0
Ida County,Iowa,19,093,4872.0
Iowa County,Iowa,19,095,11229.0
Jackson County,Iowa,19,097,13640.0
Jasper County,Iowa,19,099,25859.0
Jefferson County,Iowa,19,101,12591.0
Johnson County,Iowa,19,103,84554.0
Jones County,Iowa,19,105,14549.0
Keokuk County,Iowa,19,107,7173.0
Kossuth County,Iowa,19,109,10689.0
Lee County,Iowa,19,111,24467.0
Linn County,Iowa,19,113,146925.0
Louisa County,Iowa,19,115,7694.0
Lucas County,Iowa,19,117,5959.0
Lyon County,Iowa,19,119,7609.0
Madison County,Iowa,19,121,10634.0
Mahaska County,Iowa,19,123,14982.0
Marion County,Iowa,19,125,21619.0
Marshall County,Iowa,19,127,26767.0
Mills County,Iowa,19,129,10287.0
Mitchell County,Iowa,19,131,7264.0
Monona County,Iowa,19,133,6487.0
Monroe County,Iowa,19,135,5376.0
Montgomery County,Iowa,19,137,7143.0
Muscatine County,Iowa,19,139,28378.0
O'Brien County,Iowa,19,141,9678.0
Osceola County,Iowa,19,143,4283.0
Page County,Iowa,19,145,11118.0
Palo Alto County,Iowa,19,147,6275.0
Plymouth County,Iowa,19,149,16716.0
Pocahontas County,Iowa,19,151,4978.0
Polk County,Iowa,19,153,308247.0
Pottawattamie County,Iowa,19,155,62841.0
Poweshiek County,Iowa,19,157,11984.0
Ringgold County,Iowa,19,159,3499.0
Sac County,Iowa,19,161,7035.0
Scott County,Iowa,19,163,115570.0
Shelby County,Iowa,19,165,8304.0
Sioux County,Iowa,19,167,20534.0
Story County,Iowa,19,169,49223.0
Tama County,Iowa,19,171,11727.0
Taylor County,Iowa,19,173,4357.0
Union County,Iowa,19,175,8516.0
Van Buren County,Iowa,19,177,5074.0
Wapello County,Iowa,19,179,24091.0
Warren County,Iowa,19,181,31753.0
Washington County,Iowa,19,183,14961.0
Wayne County,Iowa,19,185,4383.0
Webster County,Iowa,19,187,24701.0
Winnebago County,Iowa,19,189,7305.0
Winneshiek County,Iowa,19,191,13462.0
Woodbury County,Iowa,19,193,65199.0
Worth County,Iowa,19,195,5244.0
Wright County,Iowa,19,197,8954.0
Allen County,Kansas,20,001,8625.0
Anderson County,Kansas,20,003,5361.0
Atchison County,Kansas,20,005,10127.0
Barber County,Kansas,20,007,3411.0
Barton County,Kansas,20,009,18253.0
Bourbon County,Kansas,20,011,9565.0
Brown County,Kansas,20,013,6564.0
Butler County,Kansas,20,015,43322.0
Chase County,Kansas,20,017,1855.0
Chautauqua County,Kansas,20,019,2490.0
Cherokee County,Kansas,20,021,14012.0
Cheyenne County,Kansas,20,023,1893.0
Clark County,Kansas,20,025,1433.0
Clay County,Kansas,20,027,5730.0
Cloud County,Kansas,20,029,6194.0
Coffey County,Kansas,20,031,5869.0
Comanche County,Kansas,20,033,1228.0
Cowley County,Kansas,20,035,23253.0
Crawford County,Kansas,20,037,23369.0
Decatur County,Kansas,20,039,2165.0
Dickinson County,Kansas,20,041,13182.0
Doniphan County,Kansas,20,043,5113.0
Douglas County,Kansas,20,045,67159.0
Edwards County,Kansas,20,047,2062.0
Elk County,Kansas,20,049,1933.0
Ellis County,Kansas,20,051,17221.0
Ellsworth County,Kansas,20,053,4612.0
Finney County,Kansas,20,055,21627.0
Ford County,Kansas,20,057,20419.0
Franklin County,Kansas,20,059,16982.0
Geary County,Kansas,20,061,19185.0
Gove County,Kansas,20,063,1934.0
Graham County,Kansas,20,065,1934.0
Grant County,Kansas,20,067,4613.0
Gray County,Kansas,20,069,3743.0
Greeley County,Kansas,20,071,831.0
Greenwood County,Kansas,20,073,4521.0
Hamilton County,Kansas,20,075,1615.0
Harper County,Kansas,20,077,3989.0
Harvey County,Kansas,20,079,22810.0
Haskell County,Kansas,20,081,2503.0
Hodgeman County,Kansas,20,083,1338.0
Jackson County,Kansas,20,085,8932.0
Jefferson County,Kansas,20,087,13175.0
Jewell County,Kansas,20,089,2216.0
Johnson County,Kansas,20,091,388234.0
Kearny County,Kansas,20,093,2449.0
Kingman County,Kansas,20,095,5340.0
Kiowa County,Kansas,20,097,1642.0
Labette County,Kansas,20,099,14004.0
Lane County,Kansas,20,101,1163.0
Leavenworth County,Kansas,20,103,53657.0
Lincoln County,Kansas,20,105,2206.0
Linn County,Kansas,20,107,6786.0
Logan County,Kansas,20,109,1919.0
Lyon County,Kansas,20,111,19909.0
McPherson County,Kansas,20,113,19413.0
Marion County,Kansas,20,115,8329.0
Marshall County,Kansas,20,117,6921.0
Meade County,Kansas,20,119,2755.0
Miami County,Kansas,20,121,22327.0
Mitchell County,Kansas,20,123,4226.0
Montgomery County,Kansas,20,125,22524.0
Morris County,Kansas,20,127,4097.0
Morton County,Kansas,20,129,1852.0
Nemaha County,Kansas,20,131,6658.0
Neosho County,Kansas,20,133,10777.0
Ness County,Kansas,20,135,2184.0
Norton County,Kansas,20,137,3972.0
Osage County,Kansas,20,139,10988.0
Osborne County,Kansas,20,141,2642.0
Ottawa County,Kansas,20,143,4109.0
Pawnee County,Kansas,20,145,5038.0
Phillips County,Kansas,20,147,3769.0
Pottawatomie County,Kansas,20,149,14674.0
Pratt County,Kansas,20,151,6265.0
Rawlins County,Kansas,20,153,1873.0
Reno County,Kansas,20,155,43237.0
Republic County,Kansas,20,157,3523.0
Rice County,Kansas,20,159,6354.0
Riley County,Kansas,20,161,37648.0
Rooks County,Kansas,20,163,3608.0
Rush County,Kansas,20,165,2294.0
Russell County,Kansas,20,167,5134.0
Saline County,Kansas,20,169,37069.0
Scott County,Kansas,20,171,3302.0
Sedgwick County,Kansas,20,173,328321.0
Seward County,Kansas,20,175,13265.0
Shawnee County,Kansas,20,177,120131.0
Sheridan County,Kansas,20,179,1808.0
Sherman County,Kansas,20,181,4064.0
Smith County,Kansas,20,183,2738.0
Stafford County,Kansas,20,185,2941.0
Stanton County,Kansas,20,187,1368.0
Stevens County,Kansas,20,189,3555.0
Sumner County,Kansas,20,191,15641.0
Thomas County,Kansas,20,193,5030.0
Trego County,Kansas,20,195,2121.0
Wabaunsee County,Kansas,20,197,4741.0
Wallace County,Kansas,20,199,1087.0
Washington County,Kansas,20,201,3911.0
Wichita County,Kansas,20,203,1461.0
Wilson County,Kansas,20,205,6150.0
Woodson County,Kansas,20,207,2348.0
Wyandotte County,Kansas,20,209,102821.0
Adair County,Kentucky,21,001,12861.0
Allen County,Kentucky,21,003,14073.0
Anderson County,Kentucky,21,005,15096.0
Ballard County,Kentucky,21,007,5710.0
Barren County,Kentucky,21,009,29531.0
Bath County,Kentucky,21,011,8116.0
Bell County,Kentucky,21,013,19355.0
Boone County,Kentucky,21,015,83393.0
Bourbon County,Kentucky,21,017,13912.0
Boyd County,Kentucky,21,019,34571.0
Boyle County,Kentucky,21,021,19764.0
Bracken County,Kentucky,21,023,5654.0
Breathitt County,Kentucky,21,025,9298.0
Breckinridge County,Kentucky,21,027,13844.0
Bullitt County,Kentucky,21,029,54121.0
Butler County,Kentucky,21,031,8971.0
Caldwell County,Kentucky,21,033,9005.0
Calloway County,Kentucky,21,035,23728.0
Campbell County,Kentucky,21,037,62597.0
Carlisle County,Kentucky,21,039,3435.0
Carroll County,Kentucky,21,041,7122.0
Carter County,Kentucky,21,043,18647.0
Casey County,Kentucky,21,045,11001.0
Christian County,Kentucky,21,047,41214.0
Clark County,Kentucky,21,049,24963.0
Clay County,Kentucky,21,051,14739.0
Clinton County,Kentucky,21,053,7129.0
Crittenden County,Kentucky,21,055,6428.0
Cumberland County,Kentucky,21,057,4742.0
Daviess County,Kentucky,21,059,66803.0
Edmonson County,Kentucky,21,061,8612.0
Elliott County,Kentucky,21,063,5538.0
Estill County,Kentucky,21,065,10241.0
Fayette County,Kentucky,21,067,203859.0
Fleming County,Kentucky,21,069,9848.0
Floyd County,Kentucky,21,071,26169.0
Franklin County,Kentucky,21,073,34882.0
Fulton County,Kentucky,21,075,4408.0
Gallatin County,Kentucky,21,077,5790.0
Garrard County,Kentucky,21,079,12191.0
Grant County,Kentucky,21,081,15908.0
Graves County,Kentucky,21,083,25225.0
Grayson County,Kentucky,21,085,17689.0
Green County,Kentucky,21,087,7931.0
Greenup County,Kentucky,21,089,25554.0
Hancock County,Kentucky,21,091,5803.0
Hardin County,Kentucky,21,093,70244.0
Harlan County,Kentucky,21,095,19089.0
Harrison County,Kentucky,21,097,12759.0
Hart County,Kentucky,21,099,12494.0
Henderson County,Kentucky,21,101,31892.0
Henry County,Kentucky,21,103,10691.0
Hickman County,Kentucky,21,105,3297.0
Hopkins County,Kentucky,21,107,31931.0
Jackson County,Kentucky,21,109,9173.0
Jefferson County,Kentucky,21,111,524906.0
Jessamine County,Kentucky,21,113,33487.0
Johnson County,Kentucky,21,115,16083.0
Kenton County,Kentucky,21,117,110904.0
Knott County,Kentucky,21,119,10785.0
Knox County,Kentucky,21,121,21046.0
Larue County,Kentucky,21,123,9860.0
Laurel County,Kentucky,21,125,40974.0
Lawrence County,Kentucky,21,127,10958.0
Lee County,Kentucky,21,129,4943.0
Leslie County,Kentucky,21,131,7534.0
Letcher County,Kentucky,21,133,16385.0
Lewis County,Kentucky,21,135,9518.0
Lincoln County,Kentucky,21,137,16843.0
Livingston County,Kentucky,21,139,6743.0
Logan County,Kentucky,21,141,18311.0
Lyon County,Kentucky,21,143,6547.0
McCracken County,Kentucky,21,145,45970.0
McCreary County,Kentucky,21,147,12234.0
McLean County,Kentucky,21,149,6476.0
Madison County,Kentucky,21,151,53820.0
Magoffin County,Kentucky,21,153,8805.0
Marion County,Kentucky,21,155,13137.0
Marshall County,Kentucky,21,157,22633.0
Martin County,Kentucky,21,159,8547.0
Mason County,Kentucky,21,161,11689.0
Meade County,Kentucky,21,163,19235.0
Menifee County,Kentucky,21,165,4668.0
Mercer County,Kentucky,21,167,14944.0
Metcalfe County,Kentucky,21,169,6925.0
Monroe County,Kentucky,21,171,7414.0
Montgomery County,Kentucky,21,173,18653.0
Morgan County,Kentucky,21,175,9834.0
Muhlenberg County,Kentucky,21,177,21552.0
Nelson County,Kentucky,21,179,30234.0
Nicholas County,Kentucky,21,181,4810.0
Ohio County,Kentucky,21,183,16486.0
Oldham County,Kentucky,21,185,42779.0
Owen County,Kentucky,21,187,7401.0
Owsley County,Kentucky,21,189,3095.0
Pendleton County,Kentucky,21,191,10055.0
Perry County,Kentucky,21,193,19143.0
Pike County,Kentucky,21,195,43282.0
Powell County,Kentucky,21,197,8358.0
Pulaski County,Kentucky,21,199,44738.0
Robertson County,Kentucky,21,201,1543.0
Rockcastle County,Kentucky,21,203,11794.0
Rowan County,Kentucky,21,205,13920.0
Russell County,Kentucky,21,207,12466.0
Scott County,Kentucky,21,209,33953.0
Shelby County,Kentucky,21,211,31052.0
Simpson County,Kentucky,21,213,12102.0
Spencer County,Kentucky,21,215,12562.0
Taylor County,Kentucky,21,217,16512.0
Todd County,Kentucky,21,219,8075.0
Trigg County,Kentucky,21,221,10227.0
Trimble County,Kentucky,21,223,6044.0
Union County,Kentucky,21,225,9722.0
Warren County,Kentucky,21,227,74913.0
Washington County,Kentucky,21,229,7983.0
Wayne County,Kentucky,21,231,14446.0
Webster County,Kentucky,21,233,9066.0
Whitley County,Kentucky,21,235,23150.0
Wolfe County,Kentucky,21,237,5045.0
Woodford County,Kentucky,21,239,17839.0
Acadia Parish,Louisiana,22,001,40193.0
Allen Parish,Louisiana,22,003,17898.0
Ascension Parish,Louisiana,22,005,76658.0
Assumption Parish,Louisiana,22,007,15572.0
Avoyelles Parish,Louisiana,22,009,27863.0
Beauregard Parish,Louisiana,22,011,24302.0
Bienville Parish,Louisiana,22,013,9614.0
Bossier Parish,Louisiana,22,015,82058.0
Caddo Parish,Louisiana,22,017,167590.0
Calcasieu Parish,Louisiana,22,019,130718.0
Caldwell Parish,Louisiana,22,021,6804.0
Cameron Parish,Louisiana,22,023,4718.0
Catahoula Parish,Louisiana,22,025,6852.0
Claiborne Parish,Louisiana,22,027,11928.0
Concordia Parish,Louisiana,22,029,13563.0
De Soto Parish,Louisiana,22,031,18322.0
East Baton Rouge Parish,Louisiana,22,033,279844.0
East Carroll Parish,Louisiana,22,035,4819.0
East Feliciana Parish,Louisiana,22,037,14115.0
Evangeline Parish,Louisiana,22,039,21672.0
Franklin Parish,Louisiana,22,041,13488.0
Grant Parish,Louisiana,22,043,15688.0
Iberia Parish,Louisiana,22,045,47244.0
Iberville Parish,Louisiana,22,047,22986.0
Jackson Parish,Louisiana,22,049,11212.0
Jefferson Parish,Louisiana,22,051,305277.0
Jefferson Davis Parish,Louisiana,22,053,20717.0
Lafayette Parish,Louisiana,22,055,157351.0
Lafourche Parish,Louisiana,22,057,65714.0
LaSalle Parish,Louisiana,22,059,10033.0
Lincoln Parish,Louisiana,22,061,25668.0
Livingston Parish,Louisiana,22,063,89530.0
Madison Parish,Louisiana,22,065,7691.0
Morehouse Parish,Louisiana,22,067,17490.0
Natchitoches Parish,Louisiana,22,069,23158.0
Orleans Parish,Louisiana,22,071,271570.0
Ouachita Parish,Louisiana,22,073,100338.0
Plaquemines Parish,Louisiana,22,075,15233.0
Pointe Coupee Parish,Louisiana,22,077,15416.0
Rapides Parish,Louisiana,22,079,86803.0
Red River Parish,Louisiana,22,081,5790.0
Richland Parish,Louisiana,22,083,13873.0
Sabine Parish,Louisiana,22,085,16495.0
Saint Bernard Parish,Louisiana,22,087,29010.0
Saint Charles Parish,Louisiana,22,089,34811.0
Saint Helena Parish,Louisiana,22,091,7212.0
Saint James Parish,Louisiana,22,093,14532.0
Saint John the Baptist Parish,Louisiana,22,095,28678.0
Saint Landry Parish,Louisiana,22,097,53648.0
Saint Martin Parish,Louisiana,22,099,35653.0
Saint Mary Parish,Louisiana,22,101,35118.0
Saint Tammany Parish,Louisiana,22,103,169108.0
Tangipahoa Parish,Louisiana,22,105,82990.0
Tensas Parish,Louisiana,22,107,3267.0
Terrebonne Parish,Louisiana,22,109,73719.0
Union Parish,Louisiana,22,111,15586.0
Vermilion Parish,Louisiana,22,113,39293.0
Vernon Parish,Louisiana,22,115,31124.0
Washington Parish,Louisiana,22,117,31449.0
Webster Parish,Louisiana,22,119,27475.0
West Baton Rouge Parish,Louisiana,22,121,17048.0
West Carroll Parish,Louisiana,22,123,7731.0
West Feliciana Parish,Louisiana,22,125,10499.0
Winn Parish,Louisiana,22,127,10250.0
Androscoggin County,Maine,23,001,74251.0
Aroostook County,Maine,23,003,50614.0
Cumberland County,Maine,23,005,207097.0
Franklin County,Maine,23,007,21506.0
Hancock County,Maine,23,009,41108.0
Kennebec County,Maine,23,011,86934.0
Knox County,Maine,23,013,29829.0
Lincoln County,Maine,23,015,26018.0
Oxford County,Maine,23,017,41940.0
Penobscot County,Maine,23,019,106947.0
Piscataquis County,Maine,23,021,12933.0
Sagadahoc County,Maine,23,023,25875.0
Somerset County,Maine,23,025,37451.0
Waldo County,Maine,23,027,28776.0
Washington County,Maine,23,029,23436.0
York County,Maine,23,031,146371.0
Allegany County,Maryland,24,001,50489.0
Anne Arundel County,Maryland,24,003,387306.0
Baltimore County,Maryland,24,005,573263.0
Calvert County,Maryland,24,009,61269.0
Caroline County,Maryland,24,011,22216.0
Carroll County,Maryland,24,013,115213.0
Cecil County,Maryland,24,015,69969.0
Charles County,Maryland,24,017,103318.0
Dorchester County,Maryland,24,019,23131.0
Frederick County,Maryland,24,021,166221.0
Garrett County,Maryland,24,023,21378.0
Harford County,Maryland,24,025,172031.0
Howard County,Maryland,24,027,210338.0
Kent County,Maryland,24,029,13932.0
Queen Anne's County,Maryland,24,035,34452.0
Saint Mary's County,Maryland,24,037,73031.0
Somerset County,Maryland,24,039,17070.0
Talbot County,Maryland,24,041,28077.0
Washington County,Maryland,24,043,103916.0
Wicomico County,Maryland,24,045,63959.0
Worcester County,Maryland,24,047,38930.0
Baltimore City,Maryland,24,510,425235.0
Montgomery County,Maryland,24,031,713454.0
Prince George's County,Maryland,24,033,607229.0
Barnstable County,Massachusetts,25,001,165101.0
Berkshire County,Massachusetts,25,003,92897.0
Bristol County,Massachusetts,25,005,387417.0
Dukes County,Massachusetts,25,007,12727.0
Essex County,Massachusetts,25,009,534288.0
Franklin County,Massachusetts,25,011,52862.0
Hampden County,Massachusetts,25,013,314809.0
Hampshire County,Massachusetts,25,015,99070.0
Middlesex County,Massachusetts,25,017,1106543.0
Nantucket County,Massachusetts,25,019,7931.0
Norfolk County,Massachusetts,25,021,485216.0
Plymouth County,Massachusetts,25,023,352035.0
Suffolk County,Massachusetts,25,025,536354.0
Worcester County,Massachusetts,25,027,559286.0
Alcona County,Michigan,26,001,8510.0
Alger County,Michigan,26,003,7131.0
Allegan County,Michigan,26,005,76740.0
Alpena County,Michigan,26,007,21105.0
Antrim County,Michigan,26,009,17252.0
Arenac County,Michigan,26,011,11391.0
Baraga County,Michigan,26,013,6246.0
Barry County,Michigan,26,015,41495.0
Bay County,Michigan,26,017,74771.0
Benzie County,Michigan,26,019,13010.0
Berrien County,Michigan,26,021,107173.0
Branch County,Michigan,26,023,30031.0
Calhoun County,Michigan,26,025,90848.0
Cass County,Michigan,26,027,36347.0
Charlevoix County,Michigan,26,029,19123.0
Cheboygan County,Michigan,26,031,19222.0
Chippewa County,Michigan,26,033,26147.0
Clare County,Michigan,26,035,22312.0
Clinton County,Michigan,26,037,52473.0
Crawford County,Michigan,26,039,10296.0
Delta County,Michigan,26,041,26442.0
Dickinson County,Michigan,26,043,18634.0
Eaton County,Michigan,26,045,75426.0
Emmet County,Michigan,26,047,23755.0
Genesee County,Michigan,26,049,278229.0
Gladwin County,Michigan,26,051,18735.0
Gogebic County,Michigan,26,053,11823.0
Grand Traverse County,Michigan,26,055,65378.0
Gratiot County,Michigan,26,057,28089.0
Hillsdale County,Michigan,26,059,31231.0
Houghton County,Michigan,26,061,21194.0
Huron County,Michigan,26,063,23306.0
Ingham County,Michigan,26,065,171795.0
Ionia County,Michigan,26,067,43193.0
Iosco County,Michigan,26,069,19446.0
Iron County,Michigan,26,071,8805.0
Isabella County,Michigan,26,073,37896.0
Jackson County,Michigan,26,075,109293.0
Kalamazoo County,Michigan,26,077,161274.0
Kalkaska County,Michigan,26,079,12481.0
Kent County,Michigan,26,081,415501.0
Keweenaw County,Michigan,26,083,1651.0
Lake County,Michigan,26,085,8943.0
Lapeer County,Michigan,26,087,61608.0
Leelanau County,Michigan,26,089,16453.0
Lenawee County,Michigan,26,091,67861.0
Livingston County,Michigan,26,093,129271.0
Luce County,Michigan,26,095,4805.0
Mackinac County,Michigan,26,097,8305.0
Macomb County,Michigan,26,099,603335.0
Manistee County,Michigan,26,101,18164.0
Marquette County,Michigan,26,103,44536.0
Mason County,Michigan,26,105,20668.0
Mecosta County,Michigan,26,107,26634.0
Menominee County,Michigan,26,109,17240.0
Midland County,Michigan,26,111,57788.0
Missaukee County,Michigan,26,113,10377.0
Monroe County,Michigan,26,115,104005.0
Montcalm County,Michigan,26,117,43357.0
Montmorency County,Michigan,26,119,7399.0
Muskegon County,Michigan,26,121,116760.0
Newaygo County,Michigan,26,123,33101.0
Oakland County,Michigan,26,125,868144.0
Oceana County,Michigan,26,127,18002.0
Ogemaw County,Michigan,26,129,15616.0
Ontonagon County,Michigan,26,131,5010.0
Osceola County,Michigan,26,133,16105.0
Oscoda County,Michigan,26,135,6187.0
Otsego County,Michigan,26,137,17049.0
Ottawa County,Michigan,26,139,172590.0
Presque Isle County,Michigan,26,141,10009.0
Roscommon County,Michigan,26,143,18974.0
Saginaw County,Michigan,26,145,131855.0
Saint Clair County,Michigan,26,147,112002.0
Saint Joseph County,Michigan,26,149,40694.0
Sanilac County,Michigan,26,151,29233.0
Schoolcraft County,Michigan,26,153,6070.0
Shiawassee County,Michigan,26,155,47636.0
Tuscola County,Michigan,26,157,37932.0
Van Buren County,Michigan,26,159,51079.0
Washtenaw County,Michigan,26,161,223988.0
Wayne County,Michigan,26,163,1173262.0
Wexford County,Michigan,26,165,22725.0
Aitkin County,Minnesota,27,001,12338.0
Anoka County,Minnesota,27,003,233378.0
Becker County,Minnesota,27,005,22920.0
Beltrami County,Minnesota,27,007,27843.0
Benton County,Minnesota,27,009,26307.0
Big Stone County,Minnesota,27,011,3672.0
Blue Earth County,Minnesota,27,013,38058.0
Brown County,Minnesota,27,015,17285.0
Carlton County,Minnesota,27,017,24634.0
Carver County,Minnesota,27,019,63685.0
Cass County,Minnesota,27,021,20878.0
Chippewa County,Minnesota,27,023,8288.0
Chisago County,Minnesota,27,025,37394.0
Clay County,Minnesota,27,027,37462.0
Clearwater County,Minnesota,27,029,6033.0
Cook County,Minnesota,27,031,4194.0
Cottonwood County,Minnesota,27,033,7888.0
Crow Wing County,Minnesota,27,035,44990.0
Dakota County,Minnesota,27,037,278415.0
Dodge County,Minnesota,27,039,13372.0
Douglas County,Minnesota,27,041,26304.0
Faribault County,Minnesota,27,043,10037.0
Fillmore County,Minnesota,27,045,14335.0
Freeborn County,Minnesota,27,047,21872.0
Goodhue County,Minnesota,27,049,32295.0
Grant County,Minnesota,27,051,4217.0
Hennepin County,Minnesota,27,053,845407.0
Houston County,Minnesota,27,055,13332.0
Hubbard County,Minnesota,27,057,15095.0
Isanti County,Minnesota,27,059,26236.0
Itasca County,Minnesota,27,061,32507.0
Jackson County,Minnesota,27,063,7103.0
Kanabec County,Minnesota,27,065,11293.0
Kandiyohi County,Minnesota,27,067,28672.0
Kittson County,Minnesota,27,069,3127.0
Koochiching County,Minnesota,27,071,9417.0
Lac qui Parle County,Minnesota,27,073,5022.0
Lake County,Minnesota,27,075,8020.0
Lake of the Woods County,Minnesota,27,077,2839.0
Le Sueur County,Minnesota,27,079,18996.0
Lincoln County,Minnesota,27,081,4048.0
Lyon County,Minnesota,27,083,16561.0
McLeod County,Minnesota,27,085,24719.0
Mahnomen County,Minnesota,27,087,3351.0
Marshall County,Minnesota,27,089,6550.0
Martin County,Minnesota,27,091,14218.0
Meeker County,Minnesota,27,093,15812.0
Mille Lacs County,Minnesota,27,095,17541.0
Morrison County,Minnesota,27,097,22747.0
Mower County,Minnesota,27,099,26563.0
Murray County,Minnesota,27,101,6070.0
Nicollet County,Minnesota,27,103,21820.0
Nobles County,Minnesota,27,105,13980.0
Norman County,Minnesota,27,107,4568.0
Olmsted County,Minnesota,27,109,102459.0
Otter Tail County,Minnesota,27,111,41088.0
Pennington County,Minnesota,27,113,9743.0
Pine County,Minnesota,27,115,21042.0
