County,State,State_FIPS,County_FIPS,high_school_grads
Vigo County,Indiana,18,167,19309
Wabash County,Indiana,18,169,8295
Warren County,Indiana,18,171,2037
Warrick County,Indiana,18,173,11684
Washington County,Indiana,18,175,6913
Wayne County,Indiana,18,177,14945
Wells County,Indiana,18,179,7055
White County,Indiana,18,181,6492
Whitley County,Indiana,18,183,8559
Adair County,Iowa,19,001,2168
Adams County,Iowa,19,003,982
Allamakee County,Iowa,19,005,4002
Appanoose County,Iowa,19,007,2990
Audubon County,Iowa,19,009,1596
Benton County,Iowa,19,011,5964
Black Hawk County,Iowa,19,013,23897
Boone County,Iowa,19,015,6055
Bremer County,Iowa,19,017,5040
Buchanan County,Iowa,19,019,5334
Buena Vista County,Iowa,19,021,3560
Butler County,Iowa,19,023,4143
Calhoun County,Iowa,19,025,2331
Carroll County,Iowa,19,027,5529
Cass County,Iowa,19,029,3786
Cedar County,Iowa,19,031,4613
Cerro Gordo County,Iowa,19,033,8506
Cherokee County,Iowa,19,035,2753
Chickasaw County,Iowa,19,037,3560
Clarke County,Iowa,19,039,2465
Clay County,Iowa,19,041,3942
Clayton County,Iowa,19,043,5273
Clinton County,Iowa,19,045,11156
Crawford County,Iowa,19,047,3721
Dallas County,Iowa,19,049,8926
Davis County,Iowa,19,051,1722
Decatur County,Iowa,19,053,1682
Delaware County,Iowa,19,055,4809
Des Moines County,Iowa,19,057,8790
Dickinson County,Iowa,19,059,3461
Dubuque County,Iowa,19,061,20270
Emmet County,Iowa,19,063,2051
Fayette County,Iowa,19,065,4941
Floyd County,Iowa,19,067,4024
Franklin County,Iowa,19,069,2550
Fremont County,Iowa,19,071,1860
Greene County,Iowa,19,073,2102
Grundy County,Iowa,19,075,2883
Guthrie County,Iowa,19,077,2792
Hamilton County,Iowa,19,079,3381
Hancock County,Iowa,19,081,2772
Hardin County,Iowa,19,083,3732
Harrison County,Iowa,19,085,3721
Henry County,Iowa,19,087,4408
Howard County,Iowa,19,089,2704
Humboldt County,Iowa,19,091,2247
Ida County,Iowa,19,093,1779
Iowa County,Iowa,19,095,4079
Jackson County,Iowa,19,097,5726
Jasper County,Iowa,19,099,8630
Jefferson County,Iowa,19,101,3381
Johnson County,Iowa,19,103,11940
Jones County,Iowa,19,105,5135
Keokuk County,Iowa,19,107,2843
Kossuth County,Iowa,19,109,3945
Lee County,Iowa,19,111,8668
Linn County,Iowa,19,113,33029
Louisa County,Iowa,19,115,2755
Lucas County,Iowa,19,117,2552
Lyon County,Iowa,19,119,2771
Madison County,Iowa,19,121,3825
Mahaska County,Iowa,19,123,5324
Marion County,Iowa,19,125,6678
Marshall County,Iowa,19,127,7785
Mills County,Iowa,19,129,3071
Mitchell County,Iowa,19,131,2900
Monona County,Iowa,19,133,2572
Monroe County,Iowa,19,135,2000
Montgomery County,Iowa,19,137,2285
Muscatine County,Iowa,19,139,8154
O'Brien County,Iowa,19,141,3555
Osceola County,Iowa,19,143,1531
Page County,Iowa,19,145,3575
Palo Alto County,Iowa,19,147,1919
Plymouth County,Iowa,19,149,5805
Pocahontas County,Iowa,19,151,1927
Polk County,Iowa,19,153,62298
Pottawattamie County,Iowa,19,155,19278
Poweshiek County,Iowa,19,157,4172
Ringgold County,Iowa,19,159,1204
Sac County,Iowa,19,161,2797
Scott County,Iowa,19,163,26691
Shelby County,Iowa,19,165,3184
Sioux County,Iowa,19,167,6277
Story County,Iowa,19,169,8173
Tama County,Iowa,19,171,4219
Taylor County,Iowa,19,173,1669
Union County,Iowa,19,175,2832
Van Buren County,Iowa,19,177,2033
Wapello County,Iowa,19,179,7760
Warren County,Iowa,19,181,9217
Washington County,Iowa,19,183,4772
Wayne County,Iowa,19,185,1704
Webster County,Iowa,19,187,6968
Winnebago County,Iowa,19,189,2383
Winneshiek County,Iowa,19,191,4652
Woodbury County,Iowa,19,193,18450
Worth County,Iowa,19,195,1568
Wright County,Iowa,19,197,3171
Allen County,Kansas,20,001,2325
Anderson County,Kansas,20,003,1788
Atchison County,Kansas,20,005,3845
Barber County,Kansas,20,007,1069
Barton County,Kansas,20,009,5063
Bourbon County,Kansas,20,011,2404
Brown County,Kansas,20,013,2323
Butler County,Kansas,20,015,9612
Chase County,Kansas,20,017,591
Chautauqua County,Kansas,20,019,852
Cherokee County,Kansas,20,021,4130
Cheyenne County,Kansas,20,023,562
Clark County,Kansas,20,025,365
Clay County,Kansas,20,027,1850
Cloud County,Kansas,20,029,1885
Coffey County,Kansas,20,031,1988
Comanche County,Kansas,20,033,354
Cowley County,Kansas,20,035,5318
Crawford County,Kansas,20,037,6108
Decatur County,Kansas,20,039,750
Dickinson County,Kansas,20,041,4660
Doniphan County,Kansas,20,043,1783
Douglas County,Kansas,20,045,10349
Edwards County,Kansas,20,047,606
Elk County,Kansas,20,049,593
Ellis County,Kansas,20,051,4189
Ellsworth County,Kansas,20,053,1292
Finney County,Kansas,20,055,4298
Ford County,Kansas,20,057,4029
Franklin County,Kansas,20,059,5272
Geary County,Kansas,20,061,4456
Gove County,Kansas,20,063,711
Graham County,Kansas,20,065,595
Grant County,Kansas,20,067,1152
Gray County,Kansas,20,069,925
Greeley County,Kansas,20,071,245
Greenwood County,Kansas,20,073,1723
Hamilton County,Kansas,20,075,565
Harper County,Kansas,20,077,1277
Harvey County,Kansas,20,079,5660
Haskell County,Kansas,20,081,590
Hodgeman County,Kansas,20,083,360
Jackson County,Kansas,20,085,3244
Jefferson County,Kansas,20,087,4570
Jewell County,Kansas,20,089,781
Johnson County,Kansas,20,091,50833
Kearny County,Kansas,20,093,583
Kingman County,Kansas,20,095,1486
Kiowa County,Kansas,20,097,396
Labette County,Kansas,20,099,3525
Lane County,Kansas,20,101,343
Leavenworth County,Kansas,20,103,12379
Lincoln County,Kansas,20,105,662
Linn County,Kansas,20,107,2240
Logan County,Kansas,20,109,652
Lyon County,Kansas,20,111,5375
McPherson County,Kansas,20,113,5147
Marion County,Kansas,20,115,2680
Marshall County,Kansas,20,117,2883
Meade County,Kansas,20,119,869
Miami County,Kansas,20,121,5981
Mitchell County,Kansas,20,123,1265
Montgomery County,Kansas,20,125,6094
Morris County,Kansas,20,127,1460
Morton County,Kansas,20,129,621
Nemaha County,Kansas,20,131,3012
Neosho County,Kansas,20,133,2819
Ness County,Kansas,20,135,806
Norton County,Kansas,20,137,1159
Osage County,Kansas,20,139,3780
Osborne County,Kansas,20,141,953
Ottawa County,Kansas,20,143,1203
Pawnee County,Kansas,20,145,1180
Phillips County,Kansas,20,147,1298
Pottawatomie County,Kansas,20,149,3895
Pratt County,Kansas,20,151,1653
Rawlins County,Kansas,20,153,548
Reno County,Kansas,20,155,10288
Republic County,Kansas,20,157,1291
Rice County,Kansas,20,159,1879
Riley County,Kansas,20,161,5813
Rooks County,Kansas,20,163,1244
Rush County,Kansas,20,165,743
Russell County,Kansas,20,167,1506
Saline County,Kansas,20,169,10199
Scott County,Kansas,20,171,859
Sedgwick County,Kansas,20,173,71238
Seward County,Kansas,20,175,2756
Shawnee County,Kansas,20,177,30620
Sheridan County,Kansas,20,179,512
Sherman County,Kansas,20,181,1287
Smith County,Kansas,20,183,921
Stafford County,Kansas,20,185,845
Stanton County,Kansas,20,187,318
Stevens County,Kansas,20,189,1022
Sumner County,Kansas,20,191,5059
Thomas County,Kansas,20,193,1019
Trego County,Kansas,20,195,607
Wabaunsee County,Kansas,20,197,1815
Wallace County,Kansas,20,199,303
Washington County,Kansas,20,201,1428
Wichita County,Kansas,20,203,355
Wilson County,Kansas,20,205,1834
Woodson County,Kansas,20,207,762
Wyandotte County,Kansas,20,209,27929
Adair County,Kentucky,21,001,3350
Allen County,Kentucky,21,003,3748
Anderson County,Kentucky,21,005,4296
Ballard County,Kentucky,21,007,1990
Barren County,Kentucky,21,009,9454
Bath County,Kentucky,21,011,2410
Bell County,Kentucky,21,013,5698
Boone County,Kentucky,21,015,19318
Bourbon County,Kentucky,21,017,4461
Boyd County,Kentucky,21,019,10397
Boyle County,Kentucky,21,021,5278
Bracken County,Kentucky,21,023,2035
Breathitt County,Kentucky,21,025,2397
Breckinridge County,Kentucky,21,027,4772
Bullitt County,Kentucky,21,029,16692
Butler County,Kentucky,21,031,3001
Caldwell County,Kentucky,21,033,2812
Calloway County,Kentucky,21,035,5804
Campbell County,Kentucky,21,037,15750
Carlisle County,Kentucky,21,039,1103
Carroll County,Kentucky,21,041,2297
Carter County,Kentucky,21,043,6193
Casey County,Kentucky,21,045,2998
Christian County,Kentucky,21,047,11378
Clark County,Kentucky,21,049,7031
Clay County,Kentucky,21,051,4067
Clinton County,Kentucky,21,053,2090
Crittenden County,Kentucky,21,055,2147
Cumberland County,Kentucky,21,057,1320
Daviess County,Kentucky,21,059,21362
Edmonson County,Kentucky,21,061,3010
Elliott County,Kentucky,21,063,1485
Estill County,Kentucky,21,065,3576
Fayette County,Kentucky,21,067,32627
Fleming County,Kentucky,21,069,3024
Floyd County,Kentucky,21,071,7471
Franklin County,Kentucky,21,073,8304
Fulton County,Kentucky,21,075,1367
Gallatin County,Kentucky,21,077,1692
Garrard County,Kentucky,21,079,3598
Grant County,Kentucky,21,081,5528
Graves County,Kentucky,21,083,7534
Grayson County,Kentucky,21,085,5792
Green County,Kentucky,21,087,2777
Greenup County,Kentucky,21,089,7913
Hancock County,Kentucky,21,091,2188
Hardin County,Kentucky,21,093,18192
Harlan County,Kentucky,21,095,5692
Harrison County,Kentucky,21,097,3783
Hart County,Kentucky,21,099,3595
Henderson County,Kentucky,21,101,9075
Henry County,Kentucky,21,103,3758
Hickman County,Kentucky,21,105,1061
Hopkins County,Kentucky,21,107,10054
Jackson County,Kentucky,21,109,2906
Jefferson County,Kentucky,21,111,113225
Jessamine County,Kentucky,21,113,6931
Johnson County,Kentucky,21,115,5398
Kenton County,Kentucky,21,117,26396
Knott County,Kentucky,21,119,3334
Knox County,Kentucky,21,121,7071
Larue County,Kentucky,21,123,3481
Laurel County,Kentucky,21,125,11603
Lawrence County,Kentucky,21,127,3408
Lee County,Kentucky,21,129,1667
Leslie County,Kentucky,21,131,2138
Letcher County,Kentucky,21,133,5154
Lewis County,Kentucky,21,135,3365
Lincoln County,Kentucky,21,137,5797
Livingston County,Kentucky,21,139,2432
Logan County,Kentucky,21,141,5774
Lyon County,Kentucky,21,143,1871
McCracken County,Kentucky,21,145,11680
McCreary County,Kentucky,21,147,3275
McLean County,Kentucky,21,149,2119
Madison County,Kentucky,21,151,11657
Magoffin County,Kentucky,21,153,2577
Marion County,Kentucky,21,155,4965
Marshall County,Kentucky,21,157,7794
Martin County,Kentucky,21,159,2478
Mason County,Kentucky,21,161,3707
Meade County,Kentucky,21,163,5906
Menifee County,Kentucky,21,165,1199
Mercer County,Kentucky,21,167,4360
Metcalfe County,Kentucky,21,169,2266
Monroe County,Kentucky,21,171,2758
Montgomery County,Kentucky,21,173,5421
Morgan County,Kentucky,21,175,2342
Muhlenberg County,Kentucky,21,177,7292
Nelson County,Kentucky,21,179,9927
Nicholas County,Kentucky,21,181,1544
Ohio County,Kentucky,21,183,5447
Oldham County,Kentucky,21,185,6919
Owen County,Kentucky,21,187,2608
Owsley County,Kentucky,21,189,917
Pendleton County,Kentucky,21,191,4117
Perry County,Kentucky,21,193,5205
Pike County,Kentucky,21,195,13926
Powell County,Kentucky,21,197,2457
Pulaski County,Kentucky,21,199,12779
Robertson County,Kentucky,21,201,481
Rockcastle County,Kentucky,21,203,3591
Rowan County,Kentucky,21,205,3235
Russell County,Kentucky,21,207,3668
Scott County,Kentucky,21,209,8038
Shelby County,Kentucky,21,211,7058
Simpson County,Kentucky,21,213,3924
Spencer County,Kentucky,21,215,3362
Taylor County,Kentucky,21,217,5041
Todd County,Kentucky,21,219,2521
Trigg County,Kentucky,21,221,2674
Trimble County,Kentucky,21,223,2084
Union County,Kentucky,21,225,2907
Warren County,Kentucky,21,227,17714
Washington County,Kentucky,21,229,2728
Wayne County,Kentucky,21,231,3949
Webster County,Kentucky,21,233,3274
Whitley County,Kentucky,21,235,6682
Wolfe County,Kentucky,21,237,1630
Woodford County,Kentucky,21,239,4051
Acadia Parish,Louisiana,22,001,12524
Allen Parish,Louisiana,22,003,5865
Ascension Parish,Louisiana,22,005,21500
Assumption Parish,Louisiana,22,007,5219
Avoyelles Parish,Louisiana,22,009,8419
Beauregard Parish,Louisiana,22,011,8661
Bienville Parish,Louisiana,22,013,3560
Bossier Parish,Louisiana,22,015,20255
Caddo Parish,Louisiana,22,017,49681
Calcasieu Parish,Louisiana,22,019,37661
Caldwell Parish,Louisiana,22,021,2410
Cameron Parish,Louisiana,22,023,1705
Catahoula Parish,Louisiana,22,025,2331
Claiborne Parish,Louisiana,22,027,3696
Concordia Parish,Louisiana,22,029,4084
De Soto Parish,Louisiana,22,031,6245
East Baton Rouge Parish,Louisiana,22,033,63242
East Carroll Parish,Louisiana,22,035,1566
East Feliciana Parish,Louisiana,22,037,5134
Evangeline Parish,Louisiana,22,039,6256
Franklin Parish,Louisiana,22,041,3998
Grant Parish,Louisiana,22,043,4705
Iberia Parish,Louisiana,22,045,16054
Iberville Parish,Louisiana,22,047,6983
Jackson Parish,Louisiana,22,049,3792
Jefferson Parish,Louisiana,22,051,81033
Jefferson Davis Parish,Louisiana,22,053,7008
Lafayette Parish,Louisiana,22,055,36733
Lafourche Parish,Louisiana,22,057,21398
LaSalle Parish,Louisiana,22,059,3698
Lincoln Parish,Louisiana,22,061,5488
Livingston Parish,Louisiana,22,063,28324
Madison Parish,Louisiana,22,065,2540
Morehouse Parish,Louisiana,22,067,6296
Natchitoches Parish,Louisiana,22,069,7145
Orleans Parish,Louisiana,22,071,51200
Ouachita Parish,Louisiana,22,073,26739
Plaquemines Parish,Louisiana,22,075,4744
Pointe Coupee Parish,Louisiana,22,077,5775
Rapides Parish,Louisiana,22,079,24852
Red River Parish,Louisiana,22,081,2302
Richland Parish,Louisiana,22,083,4439
Sabine Parish,Louisiana,22,085,5546
Saint Bernard Parish,Louisiana,22,087,8801
Saint Charles Parish,Louisiana,22,089,10599
Saint Helena Parish,Louisiana,22,091,2841
Saint James Parish,Louisiana,22,093,5833
Saint John the Baptist Parish,Louisiana,22,095,9625
Saint Landry Parish,Louisiana,22,097,20676
Saint Martin Parish,Louisiana,22,099,12419
Saint Mary Parish,Louisiana,22,101,11545
Saint Tammany Parish,Louisiana,22,103,35925
Tangipahoa Parish,Louisiana,22,105,22058
Tensas Parish,Louisiana,22,107,1321
Terrebonne Parish,Louisiana,22,109,24299
Union Parish,Louisiana,22,111,5514
Vermilion Parish,Louisiana,22,113,14385
Vernon Parish,Louisiana,22,115,9494
Washington Parish,Louisiana,22,117,10324
Webster Parish,Louisiana,22,119,9097
West Baton Rouge Parish,Louisiana,22,121,5002
West Carroll Parish,Louisiana,22,123,2608
West Feliciana Parish,Louisiana,22,125,2810
Winn Parish,Louisiana,22,127,3100
Androscoggin County,Maine,23,001,22721
Aroostook County,Maine,23,003,17161
Cumberland County,Maine,23,005,41690
Franklin County,Maine,23,007,6729
Hancock County,Maine,23,009,11455
Kennebec County,Maine,23,011,26067
Knox County,Maine,23,013,9174
Lincoln County,Maine,23,015,6837
Oxford County,Maine,23,017,16022
Penobscot County,Maine,23,019,31890
Piscataquis County,Maine,23,021,4725
Sagadahoc County,Maine,23,023,6971
Somerset County,Maine,23,025,13267
Waldo County,Maine,23,027,8632
Washington County,Maine,23,029,7736
York County,Maine,23,031,39379
Allegany County,Maryland,24,001,18528
Anne Arundel County,Maryland,24,003,82518
Baltimore County,Maryland,24,005,132494
Calvert County,Maryland,24,009,17330
Caroline County,Maryland,24,011,8108
Carroll County,Maryland,24,013,31862
Cecil County,Maryland,24,015,21048
Charles County,Maryland,24,017,27154
Dorchester County,Maryland,24,019,8005
Frederick County,Maryland,24,021,36614
Garrett County,Maryland,24,023,8274
Harford County,Maryland,24,025,42799
Howard County,Maryland,24,027,25699
Kent County,Maryland,24,029,4278
Queen Anne's County,Maryland,24,035,9270
Saint Mary's County,Maryland,24,037,19171
Somerset County,Maryland,24,039,5215
Talbot County,Maryland,24,041,7111
Washington County,Maryland,24,043,33274
Wicomico County,Maryland,24,045,18143
Worcester County,Maryland,24,047,11735
Baltimore City,Maryland,24,510,101058
Montgomery County,Maryland,24,031,89196
Prince George's County,Maryland,24,033,140274
Barnstable County,Massachusetts,25,001,36997
Berkshire County,Massachusetts,25,003,26887
Bristol County,Massachusetts,25,005,97394
Dukes County,Massachusetts,25,007,2616
Essex County,Massachusetts,25,009,122785
Franklin County,Massachusetts,25,011,12677
Hampden County,Massachusetts,25,013,82460
Hampshire County,Massachusetts,25,015,21885
Middlesex County,Massachusetts,25,017,205895
Nantucket County,Massachusetts,25,019,1629
Norfolk County,Massachusetts,25,021,92160
Plymouth County,Massachusetts,25,023,91005
Suffolk County,Massachusetts,25,025,102486
Worcester County,Massachusetts,25,027,135439
Alcona County,Michigan,26,001,3044
Alger County,Michigan,26,003,2680
Allegan County,Michigan,26,005,25284
Alpena County,Michigan,26,007,6324
Antrim County,Michigan,26,009,5461
Arenac County,Michigan,26,011,4301
Baraga County,Michigan,26,013,2054
Barry County,Michigan,26,015,14082
Bay County,Michigan,26,017,23903
Benzie County,Michigan,26,019,4040
Berrien County,Michigan,26,021,29231
Branch County,Michigan,26,023,10405
Calhoun County,Michigan,26,025,26843
Cass County,Michigan,26,027,11962
Charlevoix County,Michigan,26,029,5325
Cheboygan County,Michigan,26,031,6931
Chippewa County,Michigan,26,033,7340
Clare County,Michigan,26,035,7363
Clinton County,Michigan,26,037,13251
Crawford County,Michigan,26,039,3274
Delta County,Michigan,26,041,9059
Dickinson County,Michigan,26,043,7394
Eaton County,Michigan,26,045,19213
Emmet County,Michigan,26,047,5908
Genesee County,Michigan,26,049,81809
Gladwin County,Michigan,26,051,6817
Gogebic County,Michigan,26,053,3870
Grand Traverse County,Michigan,26,055,15142
Gratiot County,Michigan,26,057,9683
Hillsdale County,Michigan,26,059,11266
Houghton County,Michigan,26,061,6777
Huron County,Michigan,26,063,9963
Ingham County,Michigan,26,065,30780
Ionia County,Michigan,26,067,13180
Iosco County,Michigan,26,069,7090
Iron County,Michigan,26,071,3428
Isabella County,Michigan,26,073,10597
Jackson County,Michigan,26,075,30904
Kalamazoo County,Michigan,26,077,33388
Kalkaska County,Michigan,26,079,4449
Kent County,Michigan,26,081,89590
Keweenaw County,Michigan,26,083,533
Lake County,Michigan,26,085,2905
Lapeer County,Michigan,26,087,20530
Leelanau County,Michigan,26,089,3601
Lenawee County,Michigan,26,091,21265
Livingston County,Michigan,26,093,29202
Luce County,Michigan,26,095,1576
Mackinac County,Michigan,26,097,3036
Macomb County,Michigan,26,099,163443
Manistee County,Michigan,26,101,5480
Marquette County,Michigan,26,103,13089
Mason County,Michigan,26,105,6180
Mecosta County,Michigan,26,107,8206
Menominee County,Michigan,26,109,6745
Midland County,Michigan,26,111,13973
Missaukee County,Michigan,26,113,3796
Monroe County,Michigan,26,115,32606
Montcalm County,Michigan,26,117,14218
Montmorency County,Michigan,26,119,2614
Muskegon County,Michigan,26,121,32243
Newaygo County,Michigan,26,123,11753
Oakland County,Michigan,26,125,153320
Oceana County,Michigan,26,127,5531
Ogemaw County,Michigan,26,129,5767
Ontonagon County,Michigan,26,131,2049
Osceola County,Michigan,26,133,6106
Oscoda County,Michigan,26,135,2349
Otsego County,Michigan,26,137,5846
Ottawa County,Michigan,26,139,43031
Presque Isle County,Michigan,26,141,3658
Roscommon County,Michigan,26,143,6510
Saginaw County,Michigan,26,145,39830
Saint Clair County,Michigan,26,147,36069
Saint Joseph County,Michigan,26,149,13611
Sanilac County,Michigan,26,151,12601
Schoolcraft County,Michigan,26,153,2875
Shiawassee County,Michigan,26,155,16290
Tuscola County,Michigan,26,157,14223
Van Buren County,Michigan,26,159,14777
Washtenaw County,Michigan,26,161,29500
Wayne County,Michigan,26,163,303581
Wexford County,Michigan,26,165,7365
Aitkin County,Minnesota,27,001,4560
Anoka County,Minnesota,27,003,56915
Becker County,Minnesota,27,005,6390
Beltrami County,Minnesota,27,007,6121
Benton County,Minnesota,27,009,7630
Big Stone County,Minnesota,27,011,1510
Blue Earth County,Minnesota,27,013,9655
Brown County,Minnesota,27,015,6322
Carlton County,Minnesota,27,017,7614
Carver County,Minnesota,27,019,11802
Cass County,Minnesota,27,021,6304
Chippewa County,Minnesota,27,023,2669
Chisago County,Minnesota,27,025,11216
Clay County,Minnesota,27,027,9100
Clearwater County,Minnesota,27,029,2010
Cook County,Minnesota,27,031,938
Cottonwood County,Minnesota,27,033,2845
Crow Wing County,Minnesota,27,035,11798
Dakota County,Minnesota,27,037,53049
Dodge County,Minnesota,27,039,3810
Douglas County,Minnesota,27,041,7410
Faribault County,Minnesota,27,043,3884
Fillmore County,Minnesota,27,045,4960
Freeborn County,Minnesota,27,047,7236
Goodhue County,Minnesota,27,049,9333
Grant County,Minnesota,27,051,1328
Hennepin County,Minnesota,27,053,127765
Houston County,Minnesota,27,055,4287
Hubbard County,Minnesota,27,057,4224
Isanti County,Minnesota,27,059,8636
Itasca County,Minnesota,27,061,9122
Jackson County,Minnesota,27,063,2402
Kanabec County,Minnesota,27,065,3809
Kandiyohi County,Minnesota,27,067,7532
Kittson County,Minnesota,27,069,997
Koochiching County,Minnesota,27,071,3149
Lac qui Parle County,Minnesota,27,073,1898
Lake County,Minnesota,27,075,2568
Lake of the Woods County,Minnesota,27,077,1118
Le Sueur County,Minnesota,27,079,6225
Lincoln County,Minnesota,27,081,1629
Lyon County,Minnesota,27,083,5187
McLeod County,Minnesota,27,085,8400
Mahnomen County,Minnesota,27,087,985
Marshall County,Minnesota,27,089,2311
Martin County,Minnesota,27,091,5007
Meeker County,Minnesota,27,093,5634
Mille Lacs County,Minnesota,27,095,5583
Morrison County,Minnesota,27,097,7980
Mower County,Minnesota,27,099,7859
Murray County,Minnesota,27,101,2324
Nicollet County,Minnesota,27,103,5098
Nobles County,Minnesota,27,105,4149
Norman County,Minnesota,27,107,1676
Olmsted County,Minnesota,27,109,19545
Otter Tail County,Minnesota,27,111,11820
Pennington County,Minnesota,27,113,2858
Pine County,Minnesota,27,115,7625
Pipestone County,Minnesota,27,117,2019
Polk County,Minnesota,27,119,5626
Pope County,Minnesota,27,121,2513
Ramsey County,Minnesota,27,123,67518
Red Lake County,Minnesota,27,125,1004
Redwood County,Minnesota,27,127,3788
Renville County,Minnesota,27,129,4093
Rice County,Minnesota,27,131,11024
Rock County,Minnesota,27,133,2373
Roseau County,Minnesota,27,135,3801
Saint Louis County,Minnesota,27,137,34684
Scott County,Minnesota,27,139,17934
Sherburne County,Minnesota,27,141,12934
Sibley County,Minnesota,27,143,4015
Stearns County,Minnesota,27,145,25596
Steele County,Minnesota,27,147,7729
Stevens County,Minnesota,27,149,1619
Swift County,Minnesota,27,151,2431
Todd County,Minnesota,27,153,5642
Traverse County,Minnesota,27,155,937
Wabasha County,Minnesota,27,157,5538
Wadena County,Minnesota,27,159,3118
Waseca County,Minnesota,27,161,4324
Washington County,Minnesota,27,163,32271
Watonwan County,Minnesota,27,165,2765
Wilkin County,Minnesota,27,167,1293
Winona County,Minnesota,27,169,8525
Wright County,Minnesota,27,171,22305
Yellow Medicine County,Minnesota,27,173,2515
Adams County,Mississippi,28,001,6481
Alcorn County,Mississippi,28,003,6819
Amite County,Mississippi,28,005,2791
Attala County,Mississippi,28,007,3037
Benton County,Mississippi,28,009,1659
Bolivar County,Mississippi,28,011,4417
Calhoun County,Mississippi,28,013,2624
Carroll County,Mississippi,28,015,2253
Chickasaw County,Mississippi,28,017,3117
Choctaw County,Mississippi,28,019,1551
Claiborne County,Mississippi,28,021,1498
Clarke County,Mississippi,28,023,3218
Clay County,Mississippi,28,025,3470
Coahoma County,Mississippi,28,027,3023
Copiah County,Mississippi,28,029,5267
Covington County,Mississippi,28,031,3385
DeSoto County,Mississippi,28,033,26578
Forrest County,Mississippi,28,035,10413
Franklin County,Mississippi,28,037,1817
George County,Mississippi,28,039,4879
Greene County,Mississippi,28,041,2919
Grenada County,Mississippi,28,043,3446
Hancock County,Mississippi,28,045,7442
Harrison County,Mississippi,28,047,27874
Hinds County,Mississippi,28,049,31901
Holmes County,Mississippi,28,051,3151
Humphreys County,Mississippi,28,053,1305
Issaquena County,Mississippi,28,055,226
Itawamba County,Mississippi,28,057,3589
Jackson County,Mississippi,28,059,24000
Jasper County,Mississippi,28,061,3339
Jefferson County,Mississippi,28,063,1511
Jefferson Davis County,Mississippi,28,065,2502
Jones County,Mississippi,28,067,10304
Kemper County,Mississippi,28,069,1864
Lafayette County,Mississippi,28,071,4628
Lamar County,Mississippi,28,073,7147
Lauderdale County,Mississippi,28,075,12544
Lawrence County,Mississippi,28,077,2637
Leake County,Mississippi,28,079,4428
Lee County,Mississippi,28,081,12366
Leflore County,Mississippi,28,083,4622
Lincoln County,Mississippi,28,085,6603
Lowndes County,Mississippi,28,087,9150
Madison County,Mississippi,28,089,8921
Marion County,Mississippi,28,091,5048
Marshall County,Mississippi,28,093,7540
Monroe County,Mississippi,28,095,7038
Montgomery County,Mississippi,28,097,1846
Neshoba County,Mississippi,28,099,4838
Newton County,Mississippi,28,101,3704
Noxubee County,Mississippi,28,103,2115
Oktibbeha County,Mississippi,28,105,3878
Panola County,Mississippi,28,107,5871
Pearl River County,Mississippi,28,109,9622
Perry County,Mississippi,28,111,2631
Pike County,Mississippi,28,113,6967
Pontotoc County,Mississippi,28,115,5868
Prentiss County,Mississippi,28,117,4052
Quitman County,Mississippi,28,119,1044
Rankin County,Mississippi,28,121,21414
Scott County,Mississippi,28,123,5427
Sharkey County,Mississippi,28,125,843
Simpson County,Mississippi,28,127,5275
Smith County,Mississippi,28,129,3767
Stone County,Mississippi,28,131,2643
Sunflower County,Mississippi,28,133,3675
Tallahatchie County,Mississippi,28,135,2291
Tate County,Mississippi,28,137,4771
Tippah County,Mississippi,28,139,4421
Tishomingo County,Mississippi,28,141,4163
Tunica County,Mississippi,28,143,1747
Union County,Mississippi,28,145,4759
Walthall County,Mississippi,28,147,3140
Warren County,Mississippi,28,149,7378
Washington County,Mississippi,28,151,7314
Wayne County,Mississippi,28,153,4368
Webster County,Mississippi,28,155,1654
Wilkinson County,Mississippi,28,157,2158
Winston County,Mississippi,28,159,3602
Yalobusha County,Mississippi,28,161,2428
Yazoo County,Mississippi,28,163,5003
Adair County,Missouri,29,001,4147
Andrew County,Missouri,29,003,4081
Atchison County,Missouri,29,005,1513
Audrain County,Missouri,29,007,6693
Barry County,Missouri,29,009,9001
Barton County,Missouri,29,011,3135
Bates County,Missouri,29,013,4650
Benton County,Missouri,29,015,5536
Bollinger County,Missouri,29,017,3189
Boone County,Missouri,29,019,16511
Buchanan County,Missouri,29,021,18246
Butler County,Missouri,29,023,8379
Caldwell County,Missouri,29,025,2448
Callaway County,Missouri,29,027,9171
Camden County,Missouri,29,029,10133
Cape Girardeau County,Missouri,29,031,14130
Carroll County,Missouri,29,033,2514
Carter County,Missouri,29,035,1022
Cass County,Missouri,29,037,20474
Cedar County,Missouri,29,039,3473
Chariton County,Missouri,29,041,2431
Christian County,Missouri,29,043,13945
Clark County,Missouri,29,045,1806
Clay County,Missouri,29,047,35527
Clinton County,Missouri,29,049,5028
Cole County,Missouri,29,051,13320
Cooper County,Missouri,29,053,4022
Crawford County,Missouri,29,055,5477
Dade County,Missouri,29,057,2070
Dallas County,Missouri,29,059,3974
Daviess County,Missouri,29,061,1987
DeKalb County,Missouri,29,063,3300
Dent County,Missouri,29,065,3358
Douglas County,Missouri,29,067,3771
Dunklin County,Missouri,29,069,6721
Franklin County,Missouri,29,071,19944
Gasconade County,Missouri,29,073,4129
Gentry County,Missouri,29,075,1782
Greene County,Missouri,29,077,42748
Grundy County,Missouri,29,079,2307
