County,State,State_FIPS,County_FIPS,associates_degree
Delaware County,Indiana,18,035,6122.0
Dubois County,Indiana,18,037,3475.0
Elkhart County,Indiana,18,039,7909.0
Fayette County,Indiana,18,041,1300.0
Floyd County,Indiana,18,043,4375.0
Fountain County,Indiana,18,045,927.0
Franklin County,Indiana,18,047,1461.0
Fulton County,Indiana,18,049,1004.0
Gibson County,Indiana,18,051,2968.0
Grant County,Indiana,18,053,3499.0
Greene County,Indiana,18,055,2491.0
Hamilton County,Indiana,18,057,12871.0
Hancock County,Indiana,18,059,4942.0
Harrison County,Indiana,18,061,2341.0
Hendricks County,Indiana,18,063,9190.0
Henry County,Indiana,18,065,2728.0
Howard County,Indiana,18,067,4779.0
Huntington County,Indiana,18,069,2046.0
Jackson County,Indiana,18,071,2341.0
Jasper County,Indiana,18,073,1815.0
Jay County,Indiana,18,075,1099.0
Jefferson County,Indiana,18,077,1812.0
Jennings County,Indiana,18,079,1462.0
Johnson County,Indiana,18,081,8847.0
Knox County,Indiana,18,083,4307.0
Kosciusko County,Indiana,18,085,3667.0
LaGrange County,Indiana,18,087,1552.0
Lake County,Indiana,18,089,26956.0
LaPorte County,Indiana,18,091,6798.0
Lawrence County,Indiana,18,093,3652.0
Madison County,Indiana,18,095,7868.0
Marion County,Indiana,18,097,44536.0
Marshall County,Indiana,18,099,2708.0
Martin County,Indiana,18,101,901.0
Miami County,Indiana,18,103,1931.0
Monroe County,Indiana,18,105,5415.0
Montgomery County,Indiana,18,107,1918.0
Morgan County,Indiana,18,109,4789.0
Newton County,Indiana,18,111,768.0
Noble County,Indiana,18,113,2918.0
Ohio County,Indiana,18,115,435.0
Orange County,Indiana,18,117,886.0
Owen County,Indiana,18,119,1022.0
Parke County,Indiana,18,121,1176.0
Perry County,Indiana,18,123,1002.0
Pike County,Indiana,18,125,807.0
Porter County,Indiana,18,127,10810.0
Posey County,Indiana,18,129,1927.0
Pulaski County,Indiana,18,131,544.0
Putnam County,Indiana,18,133,2331.0
Randolph County,Indiana,18,135,1466.0
Ripley County,Indiana,18,137,1633.0
Rush County,Indiana,18,139,627.0
Saint Joseph County,Indiana,18,141,13294.0
Scott County,Indiana,18,143,1495.0
Shelby County,Indiana,18,145,2467.0
Spencer County,Indiana,18,147,1504.0
Starke County,Indiana,18,149,1512.0
Steuben County,Indiana,18,151,2046.0
Sullivan County,Indiana,18,153,1812.0
Switzerland County,Indiana,18,155,550.0
Tippecanoe County,Indiana,18,157,7828.0
Tipton County,Indiana,18,159,900.0
Union County,Indiana,18,161,316.0
Vanderburgh County,Indiana,18,163,10263.0
Vermillion County,Indiana,18,165,1173.0
Vigo County,Indiana,18,167,5719.0
Wabash County,Indiana,18,169,1698.0
Warren County,Indiana,18,171,581.0
Warrick County,Indiana,18,173,4109.0
Washington County,Indiana,18,175,1642.0
Wayne County,Indiana,18,177,3859.0
Wells County,Indiana,18,179,2115.0
White County,Indiana,18,181,1693.0
Whitley County,Indiana,18,183,2044.0
Adair County,Iowa,19,001,682.0
Adams County,Iowa,19,003,362.0
Allamakee County,Iowa,19,005,1065.0
Appanoose County,Iowa,19,007,932.0
Audubon County,Iowa,19,009,538.0
Benton County,Iowa,19,011,2263.0
Black Hawk County,Iowa,19,013,9175.0
Boone County,Iowa,19,015,2553.0
Bremer County,Iowa,19,017,2032.0
Buchanan County,Iowa,19,019,1775.0
Buena Vista County,Iowa,19,021,1150.0
Butler County,Iowa,19,023,1445.0
Calhoun County,Iowa,19,025,878.0
Carroll County,Iowa,19,027,1851.0
Cass County,Iowa,19,029,833.0
Cedar County,Iowa,19,031,1759.0
Cerro Gordo County,Iowa,19,033,4612.0
Cherokee County,Iowa,19,035,1124.0
Chickasaw County,Iowa,19,037,1215.0
Clarke County,Iowa,19,039,640.0
Clay County,Iowa,19,041,1410.0
Clayton County,Iowa,19,043,1203.0
Clinton County,Iowa,19,045,3981.0
Crawford County,Iowa,19,047,1070.0
Dallas County,Iowa,19,049,5194.0
Davis County,Iowa,19,051,564.0
Decatur County,Iowa,19,053,375.0
Delaware County,Iowa,19,055,1354.0
Des Moines County,Iowa,19,057,3546.0
Dickinson County,Iowa,19,059,1774.0
Dubuque County,Iowa,19,061,6015.0
Emmet County,Iowa,19,063,901.0
Fayette County,Iowa,19,065,1600.0
Floyd County,Iowa,19,067,1570.0
Franklin County,Iowa,19,069,929.0
Fremont County,Iowa,19,071,562.0
Greene County,Iowa,19,073,813.0
Grundy County,Iowa,19,075,1196.0
Guthrie County,Iowa,19,077,762.0
Hamilton County,Iowa,19,079,1472.0
Hancock County,Iowa,19,081,1163.0
Hardin County,Iowa,19,083,1699.0
Harrison County,Iowa,19,085,995.0
Henry County,Iowa,19,087,1867.0
Howard County,Iowa,19,089,731.0
Humboldt County,Iowa,19,091,898.0
Ida County,Iowa,19,093,582.0
Iowa County,Iowa,19,095,1309.0
Jackson County,Iowa,19,097,1616.0
Jasper County,Iowa,19,099,2978.0
Jefferson County,Iowa,19,101,1363.0
Johnson County,Iowa,19,103,7159.0
Jones County,Iowa,19,105,2067.0
Keokuk County,Iowa,19,107,950.0
Kossuth County,Iowa,19,109,1520.0
Lee County,Iowa,19,111,3011.0
Linn County,Iowa,19,113,17624.0
Louisa County,Iowa,19,115,824.0
Lucas County,Iowa,19,117,678.0
Lyon County,Iowa,19,119,1040.0
Madison County,Iowa,19,121,1256.0
Mahaska County,Iowa,19,123,1391.0
Marion County,Iowa,19,125,2457.0
Marshall County,Iowa,19,127,2539.0
Mills County,Iowa,19,129,1012.0
Mitchell County,Iowa,19,131,995.0
Monona County,Iowa,19,133,635.0
Monroe County,Iowa,19,135,483.0
Montgomery County,Iowa,19,137,944.0
Muscatine County,Iowa,19,139,3415.0
O'Brien County,Iowa,19,141,1238.0
Osceola County,Iowa,19,143,496.0
Page County,Iowa,19,145,1196.0
Palo Alto County,Iowa,19,147,1014.0
Plymouth County,Iowa,19,149,1938.0
Pocahontas County,Iowa,19,151,716.0
Polk County,Iowa,19,153,30788.0
Pottawattamie County,Iowa,19,155,6566.0
Poweshiek County,Iowa,19,157,1091.0
Ringgold County,Iowa,19,159,408.0
Sac County,Iowa,19,161,868.0
Scott County,Iowa,19,163,12782.0
Shelby County,Iowa,19,165,1020.0
Sioux County,Iowa,19,167,2632.0
Story County,Iowa,19,169,4498.0
Tama County,Iowa,19,171,1517.0
Taylor County,Iowa,19,173,554.0
Union County,Iowa,19,175,1083.0
Van Buren County,Iowa,19,177,603.0
Wapello County,Iowa,19,179,2568.0
Warren County,Iowa,19,181,3395.0
Washington County,Iowa,19,183,1638.0
Wayne County,Iowa,19,185,468.0
Webster County,Iowa,19,187,3594.0
Winnebago County,Iowa,19,189,1047.0
Winneshiek County,Iowa,19,191,1939.0
Woodbury County,Iowa,19,193,5640.0
Worth County,Iowa,19,195,790.0
Wright County,Iowa,19,197,1166.0
Allen County,Kansas,20,001,1107.0
Anderson County,Kansas,20,003,582.0
Atchison County,Kansas,20,005,813.0
Barber County,Kansas,20,007,309.0
Barton County,Kansas,20,009,2261.0
Bourbon County,Kansas,20,011,1086.0
Brown County,Kansas,20,013,526.0
Butler County,Kansas,20,015,4254.0
Chase County,Kansas,20,017,101.0
Chautauqua County,Kansas,20,019,249.0
Cherokee County,Kansas,20,021,1065.0
Cheyenne County,Kansas,20,023,237.0
Clark County,Kansas,20,025,102.0
Clay County,Kansas,20,027,581.0
Cloud County,Kansas,20,029,796.0
Coffey County,Kansas,20,031,471.0
Comanche County,Kansas,20,033,82.0
Cowley County,Kansas,20,035,2856.0
Crawford County,Kansas,20,037,1968.0
Decatur County,Kansas,20,039,161.0
Dickinson County,Kansas,20,041,1164.0
Doniphan County,Kansas,20,043,426.0
Douglas County,Kansas,20,045,4264.0
Edwards County,Kansas,20,047,143.0
Elk County,Kansas,20,049,188.0
Ellis County,Kansas,20,051,1241.0
Ellsworth County,Kansas,20,053,414.0
Finney County,Kansas,20,055,1733.0
Ford County,Kansas,20,057,1595.0
Franklin County,Kansas,20,059,1720.0
Geary County,Kansas,20,061,2103.0
Gove County,Kansas,20,063,199.0
Graham County,Kansas,20,065,149.0
Grant County,Kansas,20,067,243.0
Gray County,Kansas,20,069,411.0
Greeley County,Kansas,20,071,66.0
Greenwood County,Kansas,20,073,316.0
Hamilton County,Kansas,20,075,87.0
Harper County,Kansas,20,077,333.0
Harvey County,Kansas,20,079,1803.0
Haskell County,Kansas,20,081,240.0
Hodgeman County,Kansas,20,083,153.0
Jackson County,Kansas,20,085,768.0
Jefferson County,Kansas,20,087,1004.0
Jewell County,Kansas,20,089,237.0
Johnson County,Kansas,20,091,29092.0
Kearny County,Kansas,20,093,228.0
Kingman County,Kansas,20,095,395.0
Kiowa County,Kansas,20,097,132.0
Labette County,Kansas,20,099,1720.0
Lane County,Kansas,20,101,125.0
Leavenworth County,Kansas,20,103,4097.0
Lincoln County,Kansas,20,105,316.0
Linn County,Kansas,20,107,657.0
Logan County,Kansas,20,109,197.0
Lyon County,Kansas,20,111,1310.0
McPherson County,Kansas,20,113,1564.0
Marion County,Kansas,20,115,585.0
Marshall County,Kansas,20,117,690.0
Meade County,Kansas,20,119,281.0
Miami County,Kansas,20,121,2217.0
Mitchell County,Kansas,20,123,421.0
Montgomery County,Kansas,20,125,2790.0
Morris County,Kansas,20,127,211.0
Morton County,Kansas,20,129,144.0
Nemaha County,Kansas,20,131,465.0
Neosho County,Kansas,20,133,1077.0
Ness County,Kansas,20,135,195.0
Norton County,Kansas,20,137,447.0
Osage County,Kansas,20,139,839.0
Osborne County,Kansas,20,141,225.0
Ottawa County,Kansas,20,143,405.0
Pawnee County,Kansas,20,145,663.0
Phillips County,Kansas,20,147,411.0
Pottawatomie County,Kansas,20,149,1305.0
Pratt County,Kansas,20,151,708.0
Rawlins County,Kansas,20,153,236.0
Reno County,Kansas,20,155,4524.0
Republic County,Kansas,20,157,395.0
Rice County,Kansas,20,159,569.0
Riley County,Kansas,20,161,2799.0
Rooks County,Kansas,20,163,319.0
Rush County,Kansas,20,165,204.0
Russell County,Kansas,20,167,351.0
Saline County,Kansas,20,169,2784.0
Scott County,Kansas,20,171,172.0
Sedgwick County,Kansas,20,173,23769.0
Seward County,Kansas,20,175,1093.0
Shawnee County,Kansas,20,177,7978.0
Sheridan County,Kansas,20,179,214.0
Sherman County,Kansas,20,181,515.0
Smith County,Kansas,20,183,243.0
Stafford County,Kansas,20,185,313.0
Stanton County,Kansas,20,187,115.0
Stevens County,Kansas,20,189,238.0
Sumner County,Kansas,20,191,1454.0
Thomas County,Kansas,20,193,691.0
Trego County,Kansas,20,195,168.0
Wabaunsee County,Kansas,20,197,414.0
Wallace County,Kansas,20,199,112.0
Washington County,Kansas,20,201,523.0
Wichita County,Kansas,20,203,137.0
Wilson County,Kansas,20,205,583.0
Woodson County,Kansas,20,207,237.0
Wyandotte County,Kansas,20,209,7294.0
Adair County,Kentucky,21,001,961.0
Allen County,Kentucky,21,003,1100.0
Anderson County,Kentucky,21,005,1245.0
Ballard County,Kentucky,21,007,540.0
Barren County,Kentucky,21,009,2002.0
Bath County,Kentucky,21,011,667.0
Bell County,Kentucky,21,013,1369.0
Boone County,Kentucky,21,015,7490.0
Bourbon County,Kentucky,21,017,1015.0
Boyd County,Kentucky,21,019,3371.0
Boyle County,Kentucky,21,021,1596.0
Bracken County,Kentucky,21,023,565.0
Breathitt County,Kentucky,21,025,709.0
Breckinridge County,Kentucky,21,027,995.0
Bullitt County,Kentucky,21,029,4888.0
Butler County,Kentucky,21,031,742.0
Caldwell County,Kentucky,21,033,431.0
Calloway County,Kentucky,21,035,1140.0
Campbell County,Kentucky,21,037,5163.0
Carlisle County,Kentucky,21,039,324.0
Carroll County,Kentucky,21,041,416.0
Carter County,Kentucky,21,043,931.0
Casey County,Kentucky,21,045,845.0
Christian County,Kentucky,21,047,3960.0
Clark County,Kentucky,21,049,1822.0
Clay County,Kentucky,21,051,611.0
Clinton County,Kentucky,21,053,449.0
Crittenden County,Kentucky,21,055,430.0
Cumberland County,Kentucky,21,057,446.0
Daviess County,Kentucky,21,059,6245.0
Edmonson County,Kentucky,21,061,523.0
Elliott County,Kentucky,21,063,368.0
Estill County,Kentucky,21,065,405.0
Fayette County,Kentucky,21,067,15689.0
Fleming County,Kentucky,21,069,658.0
Floyd County,Kentucky,21,071,1750.0
Franklin County,Kentucky,21,073,1724.0
Fulton County,Kentucky,21,075,289.0
Gallatin County,Kentucky,21,077,232.0
Garrard County,Kentucky,21,079,767.0
Grant County,Kentucky,21,081,1172.0
Graves County,Kentucky,21,083,1947.0
Grayson County,Kentucky,21,085,1420.0
Green County,Kentucky,21,087,391.0
Greenup County,Kentucky,21,089,2230.0
Hancock County,Kentucky,21,091,483.0
Hardin County,Kentucky,21,093,7382.0
Harlan County,Kentucky,21,095,1553.0
Harrison County,Kentucky,21,097,840.0
Hart County,Kentucky,21,099,765.0
Henderson County,Kentucky,21,101,3127.0
Henry County,Kentucky,21,103,693.0
Hickman County,Kentucky,21,105,248.0
Hopkins County,Kentucky,21,107,2905.0
Jackson County,Kentucky,21,109,383.0
Jefferson County,Kentucky,21,111,40617.0
Jessamine County,Kentucky,21,113,2463.0
Johnson County,Kentucky,21,115,1497.0
Kenton County,Kentucky,21,117,8799.0
Knott County,Kentucky,21,119,919.0
Knox County,Kentucky,21,121,886.0
Larue County,Kentucky,21,123,1009.0
Laurel County,Kentucky,21,125,2593.0
Lawrence County,Kentucky,21,127,682.0
Lee County,Kentucky,21,129,229.0
Leslie County,Kentucky,21,131,251.0
Letcher County,Kentucky,21,133,1562.0
Lewis County,Kentucky,21,135,624.0
Lincoln County,Kentucky,21,137,991.0
Livingston County,Kentucky,21,139,484.0
Logan County,Kentucky,21,141,1347.0
Lyon County,Kentucky,21,143,522.0
McCracken County,Kentucky,21,145,5275.0
McCreary County,Kentucky,21,147,1130.0
McLean County,Kentucky,21,149,619.0
Madison County,Kentucky,21,151,3488.0
Magoffin County,Kentucky,21,153,447.0
Marion County,Kentucky,21,155,1272.0
Marshall County,Kentucky,21,157,1825.0
Martin County,Kentucky,21,159,723.0
Mason County,Kentucky,21,161,1007.0
Meade County,Kentucky,21,163,1904.0
Menifee County,Kentucky,21,165,259.0
Mercer County,Kentucky,21,167,1442.0
Metcalfe County,Kentucky,21,169,383.0
Monroe County,Kentucky,21,171,462.0
Montgomery County,Kentucky,21,173,960.0
Morgan County,Kentucky,21,175,521.0
Muhlenberg County,Kentucky,21,177,1717.0
Nelson County,Kentucky,21,179,2925.0
Nicholas County,Kentucky,21,181,441.0
Ohio County,Kentucky,21,183,1206.0
Oldham County,Kentucky,21,185,3191.0
Owen County,Kentucky,21,187,526.0
Owsley County,Kentucky,21,189,120.0
Pendleton County,Kentucky,21,191,708.0
Perry County,Kentucky,21,193,1585.0
Pike County,Kentucky,21,195,2823.0
Powell County,Kentucky,21,197,432.0
Pulaski County,Kentucky,21,199,3654.0
Robertson County,Kentucky,21,201,145.0
Rockcastle County,Kentucky,21,203,692.0
Rowan County,Kentucky,21,205,944.0
Russell County,Kentucky,21,207,911.0
Scott County,Kentucky,21,209,2881.0
Shelby County,Kentucky,21,211,2380.0
Simpson County,Kentucky,21,213,807.0
Spencer County,Kentucky,21,215,1341.0
Taylor County,Kentucky,21,217,1242.0
Todd County,Kentucky,21,219,613.0
Trigg County,Kentucky,21,221,963.0
Trimble County,Kentucky,21,223,411.0
Union County,Kentucky,21,225,856.0
Warren County,Kentucky,21,227,5613.0
Washington County,Kentucky,21,229,676.0
Wayne County,Kentucky,21,231,738.0
Webster County,Kentucky,21,233,758.0
Whitley County,Kentucky,21,235,894.0
Wolfe County,Kentucky,21,237,205.0
Woodford County,Kentucky,21,239,1403.0
Acadia Parish,Louisiana,22,001,2506.0
Allen Parish,Louisiana,22,003,943.0
Ascension Parish,Louisiana,22,005,5456.0
Assumption Parish,Louisiana,22,007,769.0
Avoyelles Parish,Louisiana,22,009,1410.0
Beauregard Parish,Louisiana,22,011,1699.0
Bienville Parish,Louisiana,22,013,475.0
Bossier Parish,Louisiana,22,015,6986.0
Caddo Parish,Louisiana,22,017,10142.0
Calcasieu Parish,Louisiana,22,019,9334.0
Caldwell Parish,Louisiana,22,021,192.0
Cameron Parish,Louisiana,22,023,557.0
Catahoula Parish,Louisiana,22,025,294.0
Claiborne Parish,Louisiana,22,027,489.0
Concordia Parish,Louisiana,22,029,796.0
De Soto Parish,Louisiana,22,031,959.0
East Baton Rouge Parish,Louisiana,22,033,15456.0
East Carroll Parish,Louisiana,22,035,161.0
East Feliciana Parish,Louisiana,22,037,765.0
Evangeline Parish,Louisiana,22,039,1173.0
Franklin Parish,Louisiana,22,041,532.0
Grant Parish,Louisiana,22,043,1362.0
Iberia Parish,Louisiana,22,045,2164.0
Iberville Parish,Louisiana,22,047,1175.0
Jackson Parish,Louisiana,22,049,589.0
Jefferson Parish,Louisiana,22,051,17739.0
Jefferson Davis Parish,Louisiana,22,053,895.0
Lafayette Parish,Louisiana,22,055,8648.0
Lafourche Parish,Louisiana,22,057,2767.0
LaSalle Parish,Louisiana,22,059,680.0
Lincoln Parish,Louisiana,22,061,1431.0
Livingston Parish,Louisiana,22,063,5047.0
Madison Parish,Louisiana,22,065,306.0
Morehouse Parish,Louisiana,22,067,1005.0
Natchitoches Parish,Louisiana,22,069,2535.0
Orleans Parish,Louisiana,22,071,12084.0
Ouachita Parish,Louisiana,22,073,4350.0
Plaquemines Parish,Louisiana,22,075,795.0
Pointe Coupee Parish,Louisiana,22,077,852.0
Rapides Parish,Louisiana,22,079,4086.0
Red River Parish,Louisiana,22,081,263.0
Richland Parish,Louisiana,22,083,423.0
Sabine Parish,Louisiana,22,085,1008.0
Saint Bernard Parish,Louisiana,22,087,1542.0
Saint Charles Parish,Louisiana,22,089,2806.0
Saint Helena Parish,Louisiana,22,091,435.0
Saint James Parish,Louisiana,22,093,1145.0
Saint John the Baptist Parish,Louisiana,22,095,1720.0
Saint Landry Parish,Louisiana,22,097,2625.0
Saint Martin Parish,Louisiana,22,099,1809.0
Saint Mary Parish,Louisiana,22,101,1344.0
Saint Tammany Parish,Louisiana,22,103,10569.0
Tangipahoa Parish,Louisiana,22,105,4175.0
Tensas Parish,Louisiana,22,107,101.0
Terrebonne Parish,Louisiana,22,109,3694.0
Union Parish,Louisiana,22,111,933.0
Vermilion Parish,Louisiana,22,113,2279.0
Vernon Parish,Louisiana,22,115,2144.0
Washington Parish,Louisiana,22,117,1577.0
Webster Parish,Louisiana,22,119,1685.0
West Baton Rouge Parish,Louisiana,22,121,1044.0
West Carroll Parish,Louisiana,22,123,237.0
West Feliciana Parish,Louisiana,22,125,441.0
Winn Parish,Louisiana,22,127,691.0
Androscoggin County,Maine,23,001,7851.0
Aroostook County,Maine,23,003,5068.0
Cumberland County,Maine,23,005,18783.0
Franklin County,Maine,23,007,2059.0
Hancock County,Maine,23,009,3380.0
Kennebec County,Maine,23,011,8970.0
Knox County,Maine,23,013,2491.0
Lincoln County,Maine,23,015,1897.0
Oxford County,Maine,23,017,3982.0
Penobscot County,Maine,23,019,11371.0
Piscataquis County,Maine,23,021,1385.0
Sagadahoc County,Maine,23,023,2319.0
Somerset County,Maine,23,025,4196.0
Waldo County,Maine,23,027,2552.0
Washington County,Maine,23,029,2122.0
York County,Maine,23,031,14697.0
Allegany County,Maryland,24,001,4825.0
Anne Arundel County,Maryland,24,003,28736.0
Baltimore County,Maryland,24,005,40101.0
Calvert County,Maryland,24,009,4570.0
Caroline County,Maryland,24,011,1608.0
Carroll County,Maryland,24,013,8690.0
Cecil County,Maryland,24,015,5070.0
Charles County,Maryland,24,017,8080.0
Dorchester County,Maryland,24,019,1372.0
Frederick County,Maryland,24,021,12514.0
Garrett County,Maryland,24,023,1745.0
Harford County,Maryland,24,025,13782.0
Howard County,Maryland,24,027,11572.0
Kent County,Maryland,24,029,810.0
Queen Anne's County,Maryland,24,035,2895.0
Saint Mary's County,Maryland,24,037,5821.0
Somerset County,Maryland,24,039,746.0
Talbot County,Maryland,24,041,1842.0
Washington County,Maryland,24,043,7741.0
Wicomico County,Maryland,24,045,4181.0
Worcester County,Maryland,24,047,2497.0
Baltimore City,Maryland,24,510,19644.0
Montgomery County,Maryland,24,031,36121.0
Prince George's County,Maryland,24,033,34936.0
Barnstable County,Massachusetts,25,001,15180.0
Berkshire County,Massachusetts,25,003,8477.0
Bristol County,Massachusetts,25,005,34930.0
Dukes County,Massachusetts,25,007,877.0
Essex County,Massachusetts,25,009,44138.0
Franklin County,Massachusetts,25,011,5652.0
Hampden County,Massachusetts,25,013,30295.0
Hampshire County,Massachusetts,25,015,9258.0
Middlesex County,Massachusetts,25,017,66057.0
Nantucket County,Massachusetts,25,019,545.0
Norfolk County,Massachusetts,25,021,36523.0
Plymouth County,Massachusetts,25,023,33510.0
Suffolk County,Massachusetts,25,025,25160.0
Worcester County,Massachusetts,25,027,49172.0
Alcona County,Michigan,26,001,734.0
Alger County,Michigan,26,003,571.0
Allegan County,Michigan,26,005,6762.0
Alpena County,Michigan,26,007,2692.0
Antrim County,Michigan,26,009,1466.0
Arenac County,Michigan,26,011,1130.0
Baraga County,Michigan,26,013,405.0
Barry County,Michigan,26,015,4421.0
Bay County,Michigan,26,017,8373.0
Benzie County,Michigan,26,019,1317.0
Berrien County,Michigan,26,021,10717.0
Branch County,Michigan,26,023,2724.0
Calhoun County,Michigan,26,025,8364.0
Cass County,Michigan,26,027,3546.0
Charlevoix County,Michigan,26,029,1843.0
Cheboygan County,Michigan,26,031,1566.0
Chippewa County,Michigan,26,033,2055.0
Clare County,Michigan,26,035,1762.0
Clinton County,Michigan,26,037,5522.0
Crawford County,Michigan,26,039,1054.0
Delta County,Michigan,26,041,3344.0
Dickinson County,Michigan,26,043,1767.0
Eaton County,Michigan,26,045,8196.0
Emmet County,Michigan,26,047,2557.0
Genesee County,Michigan,26,049,29129.0
Gladwin County,Michigan,26,051,1667.0
Gogebic County,Michigan,26,053,1233.0
Grand Traverse County,Michigan,26,055,7017.0
Gratiot County,Michigan,26,057,2325.0
Hillsdale County,Michigan,26,059,2560.0
Houghton County,Michigan,26,061,1667.0
Huron County,Michigan,26,063,2192.0
Ingham County,Michigan,26,065,15504.0
Ionia County,Michigan,26,067,3970.0
Iosco County,Michigan,26,069,1624.0
Iron County,Michigan,26,071,776.0
Isabella County,Michigan,26,073,3139.0
Jackson County,Michigan,26,075,10620.0
Kalamazoo County,Michigan,26,077,15478.0
Kalkaska County,Michigan,26,079,1079.0
Kent County,Michigan,26,081,36408.0
Keweenaw County,Michigan,26,083,225.0
Lake County,Michigan,26,085,666.0
Lapeer County,Michigan,26,087,6128.0
Leelanau County,Michigan,26,089,1667.0
Lenawee County,Michigan,26,091,5820.0
Livingston County,Michigan,26,093,12486.0
Luce County,Michigan,26,095,342.0
Mackinac County,Michigan,26,097,701.0
Macomb County,Michigan,26,099,63124.0
Manistee County,Michigan,26,101,1853.0
Marquette County,Michigan,26,103,4016.0
Mason County,Michigan,26,105,2278.0
Mecosta County,Michigan,26,107,2595.0
Menominee County,Michigan,26,109,1791.0
Midland County,Michigan,26,111,5905.0
Missaukee County,Michigan,26,113,1048.0
Monroe County,Michigan,26,115,11215.0
Montcalm County,Michigan,26,117,4397.0
Montmorency County,Michigan,26,119,656.0
Muskegon County,Michigan,26,121,12551.0
Newaygo County,Michigan,26,123,2713.0
Oakland County,Michigan,26,125,66118.0
Oceana County,Michigan,26,127,1660.0
Ogemaw County,Michigan,26,129,1401.0
Ontonagon County,Michigan,26,131,508.0
Osceola County,Michigan,26,133,1321.0
Oscoda County,Michigan,26,135,409.0
Otsego County,Michigan,26,137,1549.0
Ottawa County,Michigan,26,139,15514.0
Presque Isle County,Michigan,26,141,833.0
Roscommon County,Michigan,26,143,1627.0
Saginaw County,Michigan,26,145,12401.0
Saint Clair County,Michigan,26,147,12109.0
Saint Joseph County,Michigan,26,149,3284.0
Sanilac County,Michigan,26,151,2719.0
Schoolcraft County,Michigan,26,153,453.0
Shiawassee County,Michigan,26,155,5407.0
Tuscola County,Michigan,26,157,3616.0
Van Buren County,Michigan,26,159,4496.0
Washtenaw County,Michigan,26,161,15782.0
Wayne County,Michigan,26,163,93599.0
Wexford County,Michigan,26,165,2170.0
Aitkin County,Minnesota,27,001,1364.0
Anoka County,Minnesota,27,003,29459.0
Becker County,Minnesota,27,005,2774.0
Beltrami County,Minnesota,27,007,3465.0
Benton County,Minnesota,27,009,3502.0
Big Stone County,Minnesota,27,011,381.0
Blue Earth County,Minnesota,27,013,4466.0
Brown County,Minnesota,27,015,1856.0
Carlton County,Minnesota,27,017,2786.0
Carver County,Minnesota,27,019,6727.0
Cass County,Minnesota,27,021,2236.0
Chippewa County,Minnesota,27,023,1139.0
Chisago County,Minnesota,27,025,4471.0
Clay County,Minnesota,27,027,4938.0
Clearwater County,Minnesota,27,029,677.0
Cook County,Minnesota,27,031,426.0
Cottonwood County,Minnesota,27,033,761.0
Crow Wing County,Minnesota,27,035,5905.0
Dakota County,Minnesota,27,037,31534.0
Dodge County,Minnesota,27,039,1773.0
Douglas County,Minnesota,27,041,4595.0
Faribault County,Minnesota,27,043,1191.0
Fillmore County,Minnesota,27,045,1676.0
Freeborn County,Minnesota,27,047,2653.0
Goodhue County,Minnesota,27,049,3906.0
Grant County,Minnesota,27,051,702.0
Hennepin County,Minnesota,27,053,70914.0
Houston County,Minnesota,27,055,1945.0
Hubbard County,Minnesota,27,057,1759.0
Isanti County,Minnesota,27,059,2955.0
Itasca County,Minnesota,27,061,3872.0
Jackson County,Minnesota,27,063,870.0
Kanabec County,Minnesota,27,065,1104.0
Kandiyohi County,Minnesota,27,067,4014.0
Kittson County,Minnesota,27,069,287.0
Koochiching County,Minnesota,27,071,966.0
Lac qui Parle County,Minnesota,27,073,640.0
Lake County,Minnesota,27,075,947.0
Lake of the Woods County,Minnesota,27,077,209.0
Le Sueur County,Minnesota,27,079,2229.0
Lincoln County,Minnesota,27,081,493.0
Lyon County,Minnesota,27,083,1923.0
McLeod County,Minnesota,27,085,3721.0
Mahnomen County,Minnesota,27,087,427.0
Marshall County,Minnesota,27,089,773.0
Martin County,Minnesota,27,091,1735.0
Meeker County,Minnesota,27,093,2118.0
Mille Lacs County,Minnesota,27,095,1874.0
Morrison County,Minnesota,27,097,2888.0
Mower County,Minnesota,27,099,3290.0
Murray County,Minnesota,27,101,685.0
Nicollet County,Minnesota,27,103,2780.0
Nobles County,Minnesota,27,105,1353.0
Norman County,Minnesota,27,107,613.0
Olmsted County,Minnesota,27,109,12032.0
Otter Tail County,Minnesota,27,111,5471.0
Pennington County,Minnesota,27,113,1296.0
Pine County,Minnesota,27,115,1888.0
Pipestone County,Minnesota,27,117,658.0
Polk County,Minnesota,27,119,2485.0
Pope County,Minnesota,27,121,1185.0
Ramsey County,Minnesota,27,123,28252.0
Red Lake County,Minnesota,27,125,388.0
Redwood County,Minnesota,27,127,1135.0
Renville County,Minnesota,27,129,1299.0
Rice County,Minnesota,27,131,4610.0
Rock County,Minnesota,27,133,840.0
Roseau County,Minnesota,27,135,1162.0
Saint Louis County,Minnesota,27,137,16530.0
Scott County,Minnesota,27,139,11020.0
Sherburne County,Minnesota,27,141,7969.0
Sibley County,Minnesota,27,143,1203.0
Stearns County,Minnesota,27,145,12752.0
Steele County,Minnesota,27,147,2433.0
Stevens County,Minnesota,27,149,918.0
Swift County,Minnesota,27,151,914.0
Todd County,Minnesota,27,153,2252.0
Traverse County,Minnesota,27,155,359.0
Wabasha County,Minnesota,27,157,1682.0
Wadena County,Minnesota,27,159,1244.0
Waseca County,Minnesota,27,161,1624.0
Washington County,Minnesota,27,163,18341.0
Watonwan County,Minnesota,27,165,725.0
Wilkin County,Minnesota,27,167,902.0
