County,State,State_FIPS,County_FIPS,high_school_only_percentage
Leake County,Mississippi,28,079,36.9
Lee County,Mississippi,28,081,26.8
Leflore County,Mississippi,28,083,33.8
Lincoln County,Mississippi,28,085,37.5
Lowndes County,Mississippi,28,087,30.3
Madison County,Mississippi,28,089,16.3
Marion County,Mississippi,28,091,37.2
Marshall County,Mississippi,28,093,38.7
Monroe County,Mississippi,28,095,34.9
Montgomery County,Mississippi,28,097,33.6
Neshoba County,Mississippi,28,099,33.2
Newton County,Mississippi,28,101,29.8
Noxubee County,Mississippi,28,103,32.0
Oktibbeha County,Mississippi,28,105,20.6
Panola County,Mississippi,28,107,36.7
Pearl River County,Mississippi,28,109,30.3
Perry County,Mississippi,28,111,38.8
Pike County,Mississippi,28,113,33.0
Pontotoc County,Mississippi,28,115,33.6
Prentiss County,Mississippi,28,117,31.7
Quitman County,Mississippi,28,119,31.2
Rankin County,Mississippi,28,121,27.4
Scott County,Mississippi,28,123,34.7
Sharkey County,Mississippi,28,125,28.3
Simpson County,Mississippi,28,127,37.9
Smith County,Mississippi,28,129,43.0
Stone County,Mississippi,28,131,35.9
Sunflower County,Mississippi,28,133,29.7
Tallahatchie County,Mississippi,28,135,33.2
Tate County,Mississippi,28,137,28.4
Tippah County,Mississippi,28,139,34.0
Tishomingo County,Mississippi,28,141,40.0
Tunica County,Mississippi,28,143,30.7
Union County,Mississippi,28,145,31.7
Walthall County,Mississippi,28,147,43.3
Warren County,Mississippi,28,149,32.1
Washington County,Mississippi,28,151,30.3
Wayne County,Mississippi,28,153,37.6
Webster County,Mississippi,28,155,35.5
Wilkinson County,Mississippi,28,157,39.2
Winston County,Mississippi,28,159,33.4
Yalobusha County,Mississippi,28,161,37.0
Yazoo County,Mississippi,28,163,38.5
Adair County,Missouri,29,001,34.9
Andrew County,Missouri,29,003,38.4
Atchison County,Missouri,29,005,41.2
Audrain County,Missouri,29,007,46.4
Barry County,Missouri,29,009,42.2
Barton County,Missouri,29,011,42.2
Bates County,Missouri,29,013,44.4
Benton County,Missouri,29,015,44.4
Bollinger County,Missouri,29,017,46.0
Boone County,Missouri,29,019,20.4
Buchanan County,Missouri,29,021,36.4
Butler County,Missouri,29,023,36.7
Caldwell County,Missouri,29,025,43.9
Callaway County,Missouri,29,027,37.4
Camden County,Missouri,29,029,36.3
Cape Girardeau County,Missouri,29,031,31.8
Carroll County,Missouri,29,033,45.6
Carter County,Missouri,29,035,33.1
Cass County,Missouri,29,037,34.5
Cedar County,Missouri,29,039,40.7
Chariton County,Missouri,29,041,49.3
Christian County,Missouri,29,043,31.2
Clark County,Missouri,29,045,43.4
Clay County,Missouri,29,047,29.0
Clinton County,Missouri,29,049,38.4
Cole County,Missouri,29,051,31.4
Cooper County,Missouri,29,053,40.1
Crawford County,Missouri,29,055,39.9
Dade County,Missouri,29,057,43.4
Dallas County,Missouri,29,059,42.0
Daviess County,Missouri,29,061,42.1
DeKalb County,Missouri,29,063,47.6
Dent County,Missouri,29,065,39.5
Douglas County,Missouri,29,067,43.6
Dunklin County,Missouri,29,069,37.8
Franklin County,Missouri,29,071,33.7
Gasconade County,Missouri,29,073,42.3
Gentry County,Missouri,29,075,43.5
Greene County,Missouri,29,077,28.4
Grundy County,Missouri,29,079,39.7
Harrison County,Missouri,29,081,48.3
Henry County,Missouri,29,083,42.2
Hickory County,Missouri,29,085,42.6
Holt County,Missouri,29,087,43.9
Howard County,Missouri,29,089,38.0
Howell County,Missouri,29,091,39.3
Iron County,Missouri,29,093,40.7
Jackson County,Missouri,29,095,29.4
Jasper County,Missouri,29,097,35.8
Jefferson County,Missouri,29,099,33.1
Johnson County,Missouri,29,101,31.6
Knox County,Missouri,29,103,43.7
Laclede County,Missouri,29,105,38.9
Lafayette County,Missouri,29,107,42.7
Lawrence County,Missouri,29,109,38.7
Lewis County,Missouri,29,111,47.0
Lincoln County,Missouri,29,113,42.4
Linn County,Missouri,29,115,48.8
Livingston County,Missouri,29,117,41.3
McDonald County,Missouri,29,119,35.5
Macon County,Missouri,29,121,44.4
Madison County,Missouri,29,123,36.6
Maries County,Missouri,29,125,41.9
Marion County,Missouri,29,127,38.4
Mercer County,Missouri,29,129,47.7
Miller County,Missouri,29,131,43.0
Mississippi County,Missouri,29,133,39.1
Moniteau County,Missouri,29,135,43.7
Monroe County,Missouri,29,137,48.0
Montgomery County,Missouri,29,139,42.9
Morgan County,Missouri,29,141,40.9
New Madrid County,Missouri,29,143,41.2
Newton County,Missouri,29,145,34.3
Nodaway County,Missouri,29,147,41.2
Oregon County,Missouri,29,149,41.8
Osage County,Missouri,29,151,45.0
Ozark County,Missouri,29,153,46.5
Pemiscot County,Missouri,29,155,38.0
Perry County,Missouri,29,157,46.1
Pettis County,Missouri,29,159,32.4
Phelps County,Missouri,29,161,33.2
Pike County,Missouri,29,163,44.8
Platte County,Missouri,29,165,22.2
Polk County,Missouri,29,167,37.3
Pulaski County,Missouri,29,169,31.0
Putnam County,Missouri,29,171,40.2
Ralls County,Missouri,29,173,49.4
Randolph County,Missouri,29,175,37.1
Ray County,Missouri,29,177,46.2
Reynolds County,Missouri,29,179,42.1
Ripley County,Missouri,29,181,40.1
Saint Charles County,Missouri,29,183,25.6
Saint Clair County,Missouri,29,185,43.6
Sainte Genevieve County,Missouri,29,186,42.9
Saint Francois County,Missouri,29,187,36.1
Saint Louis County,Missouri,29,189,21.5
Saline County,Missouri,29,195,39.0
Schuyler County,Missouri,29,197,41.7
Scotland County,Missouri,29,199,42.0
Scott County,Missouri,29,201,42.2
Shannon County,Missouri,29,203,41.3
Shelby County,Missouri,29,205,47.0
Stoddard County,Missouri,29,207,39.5
Stone County,Missouri,29,209,38.9
Sullivan County,Missouri,29,211,48.5
Taney County,Missouri,29,213,34.6
Texas County,Missouri,29,215,43.4
Vernon County,Missouri,29,217,41.0
Warren County,Missouri,29,219,35.9
Washington County,Missouri,29,221,41.2
Wayne County,Missouri,29,223,37.0
Webster County,Missouri,29,225,38.5
Worth County,Missouri,29,227,44.1
Wright County,Missouri,29,229,43.1
Saint Louis City,Missouri,29,510,22.9
Beaverhead County,Montana,30,001,32.1
Big Horn County,Montana,30,003,34.0
Blaine County,Montana,30,005,29.2
Broadwater County,Montana,30,007,37.6
Carbon County,Montana,30,009,29.6
Carter County,Montana,30,011,36.0
Cascade County,Montana,30,013,31.4
Chouteau County,Montana,30,015,32.8
Custer County,Montana,30,017,30.5
Daniels County,Montana,30,019,33.1
Dawson County,Montana,30,021,35.8
Deer Lodge County,Montana,30,023,38.3
Fallon County,Montana,30,025,39.8
Fergus County,Montana,30,027,33.1
Flathead County,Montana,30,029,29.3
Gallatin County,Montana,30,031,19.5
Garfield County,Montana,30,033,45.1
Glacier County,Montana,30,035,38.8
Granite County,Montana,30,039,35.9
Hill County,Montana,30,041,28.6
Jefferson County,Montana,30,043,27.6
Judith Basin County,Montana,30,045,35.0
Lake County,Montana,30,047,29.7
Lewis and Clark County,Montana,30,049,24.5
Liberty County,Montana,30,051,24.6
Lincoln County,Montana,30,053,34.7
McCone County,Montana,30,055,44.0
Madison County,Montana,30,057,34.1
Meagher County,Montana,30,059,41.9
Mineral County,Montana,30,061,42.6
Missoula County,Montana,30,063,22.1
Musselshell County,Montana,30,065,42.8
Phillips County,Montana,30,071,40.4
Pondera County,Montana,30,073,35.7
Powder River County,Montana,30,075,30.8
Powell County,Montana,30,077,36.6
Prairie County,Montana,30,079,41.7
Ravalli County,Montana,30,081,32.0
Richland County,Montana,30,083,38.5
Roosevelt County,Montana,30,085,38.8
Rosebud County,Montana,30,087,32.3
Sanders County,Montana,30,089,43.5
Sheridan County,Montana,30,091,31.0
Silver Bow County,Montana,30,093,33.6
Stillwater County,Montana,30,095,35.8
Sweet Grass County,Montana,30,097,36.8
Teton County,Montana,30,099,34.0
Toole County,Montana,30,101,35.0
Valley County,Montana,30,105,35.6
Wheatland County,Montana,30,107,33.1
Wibaux County,Montana,30,109,37.5
Yellowstone County,Montana,30,111,31.1
Park County,Montana,30,067,32.9
Adams County,Nebraska,31,001,31.8
Antelope County,Nebraska,31,003,33.4
Boone County,Nebraska,31,011,38.4
Box Butte County,Nebraska,31,013,32.8
Boyd County,Nebraska,31,015,40.5
Brown County,Nebraska,31,017,39.8
Buffalo County,Nebraska,31,019,25.1
Burt County,Nebraska,31,021,37.9
Butler County,Nebraska,31,023,38.8
Cass County,Nebraska,31,025,32.9
Cedar County,Nebraska,31,027,37.7
Chase County,Nebraska,31,029,29.4
Cherry County,Nebraska,31,031,32.9
Cheyenne County,Nebraska,31,033,26.4
Clay County,Nebraska,31,035,35.0
Colfax County,Nebraska,31,037,31.5
Cuming County,Nebraska,31,039,38.2
Custer County,Nebraska,31,041,32.6
Dakota County,Nebraska,31,043,35.9
Dawes County,Nebraska,31,045,26.9
Dawson County,Nebraska,31,047,31.5
Deuel County,Nebraska,31,049,32.5
Dixon County,Nebraska,31,051,36.9
Dodge County,Nebraska,31,053,35.8
Douglas County,Nebraska,31,055,21.7
Dundy County,Nebraska,31,057,32.4
Fillmore County,Nebraska,31,059,38.2
Franklin County,Nebraska,31,061,37.4
Frontier County,Nebraska,31,063,33.6
Furnas County,Nebraska,31,065,32.7
Gage County,Nebraska,31,067,35.3
Garden County,Nebraska,31,069,30.4
Garfield County,Nebraska,31,071,36.9
Gosper County,Nebraska,31,073,34.6
Greeley County,Nebraska,31,077,38.9
Hall County,Nebraska,31,079,30.9
Hamilton County,Nebraska,31,081,31.9
Harlan County,Nebraska,31,083,36.1
Hitchcock County,Nebraska,31,087,37.3
Holt County,Nebraska,31,089,35.5
Howard County,Nebraska,31,093,40.1
Jefferson County,Nebraska,31,095,39.1
Johnson County,Nebraska,31,097,41.0
Kearney County,Nebraska,31,099,34.5
Keith County,Nebraska,31,101,34.4
Kimball County,Nebraska,31,105,34.8
Knox County,Nebraska,31,107,36.0
Lancaster County,Nebraska,31,109,22.3
Lincoln County,Nebraska,31,111,30.0
Madison County,Nebraska,31,119,29.9
Merrick County,Nebraska,31,121,34.7
Morrill County,Nebraska,31,123,31.8
Nance County,Nebraska,31,125,37.4
Nemaha County,Nebraska,31,127,32.8
Nuckolls County,Nebraska,31,129,43.6
Otoe County,Nebraska,31,131,37.8
Pawnee County,Nebraska,31,133,43.8
Perkins County,Nebraska,31,135,31.0
Phelps County,Nebraska,31,137,32.7
Pierce County,Nebraska,31,139,35.0
Platte County,Nebraska,31,141,31.2
Polk County,Nebraska,31,143,32.1
Red Willow County,Nebraska,31,145,35.3
Richardson County,Nebraska,31,147,38.3
Rock County,Nebraska,31,149,43.6
Saline County,Nebraska,31,151,34.0
Sarpy County,Nebraska,31,153,21.9
Saunders County,Nebraska,31,155,31.5
Scotts Bluff County,Nebraska,31,157,29.5
Seward County,Nebraska,31,159,29.4
Sheridan County,Nebraska,31,161,30.8
Sherman County,Nebraska,31,163,42.5
Sioux County,Nebraska,31,165,32.9
Stanton County,Nebraska,31,167,33.6
Thayer County,Nebraska,31,169,36.2
Thurston County,Nebraska,31,173,33.3
Valley County,Nebraska,31,175,41.2
Washington County,Nebraska,31,177,30.3
Wayne County,Nebraska,31,179,22.4
Webster County,Nebraska,31,181,36.3
York County,Nebraska,31,185,29.9
Churchill County,Nevada,32,001,33.3
Clark County,Nevada,32,003,28.9
Douglas County,Nevada,32,005,23.8
Elko County,Nevada,32,007,27.7
Eureka County,Nevada,32,011,41.5
Humboldt County,Nevada,32,013,34.3
Lander County,Nevada,32,015,36.3
Lincoln County,Nevada,32,017,33.1
Lyon County,Nevada,32,019,32.2
Mineral County,Nevada,32,021,33.3
Nye County,Nevada,32,023,36.5
Pershing County,Nevada,32,027,35.1
Storey County,Nevada,32,029,28.3
Washoe County,Nevada,32,031,23.8
White Pine County,Nevada,32,033,36.3
Carson City,Nevada,32,510,28.5
Belknap County,New Hampshire,33,001,30.1
Carroll County,New Hampshire,33,003,30.2
Cheshire County,New Hampshire,33,005,33.3
Coos County,New Hampshire,33,007,39.2
Grafton County,New Hampshire,33,009,28.3
Hillsborough County,New Hampshire,33,011,27.1
Merrimack County,New Hampshire,33,013,27.9
Rockingham County,New Hampshire,33,015,26.2
Strafford County,New Hampshire,33,017,27.7
Sullivan County,New Hampshire,33,019,35.9
Atlantic County,New Jersey,34,001,33.1
Bergen County,New Jersey,34,003,24.0
Burlington County,New Jersey,34,005,29.1
Camden County,New Jersey,34,007,31.1
Cape May County,New Jersey,34,009,33.8
Cumberland County,New Jersey,34,011,39.3
Essex County,New Jersey,34,013,28.5
Gloucester County,New Jersey,34,015,34.3
Hudson County,New Jersey,34,017,26.2
Hunterdon County,New Jersey,34,019,22.4
Mercer County,New Jersey,34,021,25.2
Middlesex County,New Jersey,34,023,26.1
Monmouth County,New Jersey,34,025,25.1
Morris County,New Jersey,34,027,21.7
Ocean County,New Jersey,34,029,35.2
Passaic County,New Jersey,34,031,34.2
Salem County,New Jersey,34,033,38.5
Somerset County,New Jersey,34,035,21.2
Sussex County,New Jersey,34,037,31.2
Union County,New Jersey,34,039,29.5
Warren County,New Jersey,34,041,32.9
Bernalillo County,New Mexico,35,001,23.6
Catron County,New Mexico,35,003,37.5
Chaves County,New Mexico,35,005,26.7
Colfax County,New Mexico,35,007,34.1
Curry County,New Mexico,35,009,26.5
De Baca County,New Mexico,35,011,38.6
Dona Ana County,New Mexico,35,013,22.3
Eddy County,New Mexico,35,015,35.9
Grant County,New Mexico,35,017,26.2
Guadalupe County,New Mexico,35,019,39.7
Hidalgo County,New Mexico,35,023,29.7
Lea County,New Mexico,35,025,30.3
Lincoln County,New Mexico,35,027,26.8
Los Alamos County,New Mexico,35,028,11.2
Luna County,New Mexico,35,029,32.8
McKinley County,New Mexico,35,031,33.5
Mora County,New Mexico,35,033,40.0
Otero County,New Mexico,35,035,28.6
Quay County,New Mexico,35,037,37.8
Rio Arriba County,New Mexico,35,039,33.0
Roosevelt County,New Mexico,35,041,26.6
Sandoval County,New Mexico,35,043,25.2
San Juan County,New Mexico,35,045,31.4
San Miguel County,New Mexico,35,047,29.4
Santa Fe County,New Mexico,35,049,22.0
Sierra County,New Mexico,35,051,32.2
Socorro County,New Mexico,35,053,32.9
Taos County,New Mexico,35,055,26.1
Torrance County,New Mexico,35,057,31.9
Union County,New Mexico,35,059,36.5
Cibola County,New Mexico,35,006,33.6
Valencia County,New Mexico,35,061,32.7
Albany County,New York,36,001,25.7
Allegany County,New York,36,003,37.8
Bronx County,New York,36,005,27.4
Broome County,New York,36,007,31.9
Cattaraugus County,New York,36,009,40.3
Cayuga County,New York,36,011,33.2
Chautauqua County,New York,36,013,35.8
Chemung County,New York,36,015,34.9
Chenango County,New York,36,017,38.7
Clinton County,New York,36,019,35.5
Columbia County,New York,36,021,31.1
Cortland County,New York,36,023,33.7
Delaware County,New York,36,025,38.1
Dutchess County,New York,36,027,26.6
Erie County,New York,36,029,28.2
Essex County,New York,36,031,34.8
Franklin County,New York,36,033,36.1
Fulton County,New York,36,035,36.6
Genesee County,New York,36,037,35.9
Greene County,New York,36,039,36.6
Hamilton County,New York,36,041,30.7
Herkimer County,New York,36,043,35.4
Jefferson County,New York,36,045,34.0
Kings County,New York,36,047,25.8
Lewis County,New York,36,049,44.8
Livingston County,New York,36,051,33.8
Madison County,New York,36,053,33.8
Monroe County,New York,36,055,24.5
Montgomery County,New York,36,057,36.9
Nassau County,New York,36,059,23.7
New York County,New York,36,061,12.5
Niagara County,New York,36,063,34.9
Oneida County,New York,36,065,33.5
Onondaga County,New York,36,067,25.9
Ontario County,New York,36,069,28.4
Orange County,New York,36,071,29.8
Orleans County,New York,36,073,39.5
Oswego County,New York,36,075,38.9
Otsego County,New York,36,077,33.2
Putnam County,New York,36,079,27.0
Queens County,New York,36,081,27.3
Rensselaer County,New York,36,083,28.6
Richmond County,New York,36,085,31.4
Rockland County,New York,36,087,22.4
Saint Lawrence County,New York,36,089,36.0
Saratoga County,New York,36,091,25.4
Schenectady County,New York,36,093,29.7
Schoharie County,New York,36,095,38.0
Schuyler County,New York,36,097,39.9
Seneca County,New York,36,099,35.6
Steuben County,New York,36,101,37.3
Suffolk County,New York,36,103,28.9
Sullivan County,New York,36,105,33.3
Tioga County,New York,36,107,35.3
Tompkins County,New York,36,109,19.9
Ulster County,New York,36,111,30.5
Warren County,New York,36,113,33.4
Washington County,New York,36,115,39.6
Wayne County,New York,36,117,36.1
Westchester County,New York,36,119,19.7
Wyoming County,New York,36,121,41.2
Yates County,New York,36,123,34.1
Alamance County,North Carolina,37,001,28.2
Alexander County,North Carolina,37,003,39.6
Alleghany County,North Carolina,37,005,32.3
Anson County,North Carolina,37,007,41.1
Ashe County,North Carolina,37,009,31.5
Avery County,North Carolina,37,011,29.8
Beaufort County,North Carolina,37,013,32.9
Bertie County,North Carolina,37,015,38.1
Bladen County,North Carolina,37,017,31.9
Brunswick County,North Carolina,37,019,27.5
Buncombe County,North Carolina,37,021,24.5
Burke County,North Carolina,37,023,30.0
Cabarrus County,North Carolina,37,025,26.3
Caldwell County,North Carolina,37,027,31.8
Camden County,North Carolina,37,029,23.4
Carteret County,North Carolina,37,031,26.6
Caswell County,North Carolina,37,033,33.5
Catawba County,North Carolina,37,035,30.5
Chatham County,North Carolina,37,037,21.7
Cherokee County,North Carolina,37,039,33.8
Chowan County,North Carolina,37,041,34.3
Clay County,North Carolina,37,043,32.6
Cleveland County,North Carolina,37,045,34.7
Columbus County,North Carolina,37,047,32.7
Craven County,North Carolina,37,049,26.9
Cumberland County,North Carolina,37,051,25.7
Currituck County,North Carolina,37,053,29.0
Dare County,North Carolina,37,055,24.6
Davidson County,North Carolina,37,057,33.5
Davie County,North Carolina,37,059,31.0
Duplin County,North Carolina,37,061,31.0
Durham County,North Carolina,37,063,17.1
Edgecombe County,North Carolina,37,065,36.4
Forsyth County,North Carolina,37,067,25.3
Franklin County,North Carolina,37,069,30.2
Gaston County,North Carolina,37,071,30.0
Gates County,North Carolina,37,073,37.3
Graham County,North Carolina,37,075,35.5
Granville County,North Carolina,37,077,31.3
Greene County,North Carolina,37,079,31.6
Guilford County,North Carolina,37,081,24.5
Halifax County,North Carolina,37,083,36.1
Harnett County,North Carolina,37,085,31.3
Haywood County,North Carolina,37,087,28.6
Henderson County,North Carolina,37,089,26.2
Hertford County,North Carolina,37,091,33.0
Hoke County,North Carolina,37,093,28.7
Hyde County,North Carolina,37,095,41.0
Iredell County,North Carolina,37,097,29.2
Jackson County,North Carolina,37,099,26.8
Johnston County,North Carolina,37,101,30.2
Jones County,North Carolina,37,103,29.3
Lee County,North Carolina,37,105,26.0
Lenoir County,North Carolina,37,107,31.5
Lincoln County,North Carolina,37,109,31.4
McDowell County,North Carolina,37,111,35.2
Macon County,North Carolina,37,113,30.6
Madison County,North Carolina,37,115,30.6
Martin County,North Carolina,37,117,36.1
Mecklenburg County,North Carolina,37,119,18.4
Mitchell County,North Carolina,37,121,32.6
Montgomery County,North Carolina,37,123,32.1
Moore County,North Carolina,37,125,24.2
Nash County,North Carolina,37,127,33.7
New Hanover County,North Carolina,37,129,22.2
Northampton County,North Carolina,37,131,38.2
Onslow County,North Carolina,37,133,29.0
Orange County,North Carolina,37,135,15.0
Pamlico County,North Carolina,37,137,31.1
Pasquotank County,North Carolina,37,139,32.0
Pender County,North Carolina,37,141,30.0
Perquimans County,North Carolina,37,143,35.4
Person County,North Carolina,37,145,37.4
Pitt County,North Carolina,37,147,24.9
Polk County,North Carolina,37,149,25.2
Randolph County,North Carolina,37,151,34.5
Richmond County,North Carolina,37,153,35.0
Robeson County,North Carolina,37,155,34.4
Rockingham County,North Carolina,37,157,36.1
Rowan County,North Carolina,37,159,33.2
Rutherford County,North Carolina,37,161,31.9
Sampson County,North Carolina,37,163,33.5
Scotland County,North Carolina,37,165,34.3
Stanly County,North Carolina,37,167,33.9
Stokes County,North Carolina,37,169,39.2
Surry County,North Carolina,37,171,30.8
Swain County,North Carolina,37,173,32.8
Transylvania County,North Carolina,37,175,28.4
Tyrrell County,North Carolina,37,177,39.3
Union County,North Carolina,37,179,25.0
Vance County,North Carolina,37,181,36.3
Wake County,North Carolina,37,183,16.2
Warren County,North Carolina,37,185,35.3
Washington County,North Carolina,37,187,37.7
Watauga County,North Carolina,37,189,20.9
Wayne County,North Carolina,37,191,29.4
Wilkes County,North Carolina,37,193,32.9
Wilson County,North Carolina,37,195,33.5
Yadkin County,North Carolina,37,197,34.5
Yancey County,North Carolina,37,199,34.4
Adams County,North Dakota,38,001,34.0
Barnes County,North Dakota,38,003,32.7
Benson County,North Dakota,38,005,32.4
Bottineau County,North Dakota,38,009,32.1
Bowman County,North Dakota,38,011,32.6
Burke County,North Dakota,38,013,28.6
Burleigh County,North Dakota,38,015,23.7
Cass County,North Dakota,38,017,20.7
Cavalier County,North Dakota,38,019,28.3
Dickey County,North Dakota,38,021,27.3
Divide County,North Dakota,38,023,33.9
Dunn County,North Dakota,38,025,32.5
Eddy County,North Dakota,38,027,30.7
Emmons County,North Dakota,38,029,36.6
Foster County,North Dakota,38,031,28.6
Golden Valley County,North Dakota,38,033,24.7
Grand Forks County,North Dakota,38,035,25.1
Grant County,North Dakota,38,037,37.1
Griggs County,North Dakota,38,039,32.8
Hettinger County,North Dakota,38,041,36.1
Kidder County,North Dakota,38,043,35.7
LaMoure County,North Dakota,38,045,30.4
Logan County,North Dakota,38,047,41.6
McHenry County,North Dakota,38,049,34.7
McIntosh County,North Dakota,38,051,31.4
McKenzie County,North Dakota,38,053,31.1
McLean County,North Dakota,38,055,35.4
Mercer County,North Dakota,38,057,29.2
Morton County,North Dakota,38,059,31.2
Mountrail County,North Dakota,38,061,29.5
Nelson County,North Dakota,38,063,32.4
Oliver County,North Dakota,38,065,32.5
Pembina County,North Dakota,38,067,35.2
Pierce County,North Dakota,38,069,35.4
Ramsey County,North Dakota,38,071,31.3
Ransom County,North Dakota,38,073,36.6
Renville County,North Dakota,38,075,31.0
Richland County,North Dakota,38,077,29.1
Rolette County,North Dakota,38,079,22.3
Sargent County,North Dakota,38,081,31.3
Sheridan County,North Dakota,38,083,36.5
Sioux County,North Dakota,38,085,32.2
Stark County,North Dakota,38,089,30.8
Steele County,North Dakota,38,091,29.8
Stutsman County,North Dakota,38,093,34.4
Towner County,North Dakota,38,095,33.3
Traill County,North Dakota,38,097,26.2
Walsh County,North Dakota,38,099,36.7
Ward County,North Dakota,38,101,29.9
Wells County,North Dakota,38,103,33.0
Williams County,North Dakota,38,105,28.4
Adams County,Ohio,39,001,45.7
Allen County,Ohio,39,003,38.9
Ashland County,Ohio,39,005,43.1
Ashtabula County,Ohio,39,007,44.3
Athens County,Ohio,39,009,32.9
Auglaize County,Ohio,39,011,44.6
Belmont County,Ohio,39,013,42.4
Brown County,Ohio,39,015,47.7
Butler County,Ohio,39,017,33.3
Carroll County,Ohio,39,019,47.8
Champaign County,Ohio,39,021,45.4
Clark County,Ohio,39,023,37.1
Clermont County,Ohio,39,025,33.5
Clinton County,Ohio,39,027,42.2
Columbiana County,Ohio,39,029,45.4
Coshocton County,Ohio,39,031,49.3
Crawford County,Ohio,39,033,45.8
Cuyahoga County,Ohio,39,035,28.3
Darke County,Ohio,39,037,48.5
Defiance County,Ohio,39,039,44.6
Delaware County,Ohio,39,041,20.5
Erie County,Ohio,39,043,38.3
Fairfield County,Ohio,39,045,33.8
Fayette County,Ohio,39,047,49.4
Franklin County,Ohio,39,049,25.0
Fulton County,Ohio,39,051,42.0
Gallia County,Ohio,39,053,40.4
Geauga County,Ohio,39,055,27.0
Greene County,Ohio,39,057,25.2
Guernsey County,Ohio,39,059,42.3
Hamilton County,Ohio,39,061,27.0
Hancock County,Ohio,39,063,36.4
Hardin County,Ohio,39,065,48.9
Harrison County,Ohio,39,067,47.2
Henry County,Ohio,39,069,44.3
Highland County,Ohio,39,071,43.2
Hocking County,Ohio,39,073,45.3
Holmes County,Ohio,39,075,36.3
Huron County,Ohio,39,077,47.0
Jackson County,Ohio,39,079,42.7
Jefferson County,Ohio,39,081,42.2
Knox County,Ohio,39,083,41.1
Lake County,Ohio,39,085,33.5
Lawrence County,Ohio,39,087,41.6
Licking County,Ohio,39,089,36.4
Logan County,Ohio,39,091,49.2
Lorain County,Ohio,39,093,32.2
Lucas County,Ohio,39,095,30.4
Madison County,Ohio,39,097,42.0
Mahoning County,Ohio,39,099,37.9
Marion County,Ohio,39,101,43.1
Medina County,Ohio,39,103,31.9
Meigs County,Ohio,39,105,43.2
Mercer County,Ohio,39,107,47.8
Miami County,Ohio,39,109,36.0
Monroe County,Ohio,39,111,51.1
Montgomery County,Ohio,39,113,28.4
Morgan County,Ohio,39,115,46.7
Morrow County,Ohio,39,117,45.5
Muskingum County,Ohio,39,119,41.4
Noble County,Ohio,39,121,49.8
Ottawa County,Ohio,39,123,37.7
Paulding County,Ohio,39,125,49.7
Perry County,Ohio,39,127,44.3
Pickaway County,Ohio,39,129,43.3
Pike County,Ohio,39,131,40.7
Portage County,Ohio,39,133,37.2
Preble County,Ohio,39,135,44.8
Putnam County,Ohio,39,137,42.3
Richland County,Ohio,39,139,40.9
Ross County,Ohio,39,141,43.6
Sandusky County,Ohio,39,143,42.3
Scioto County,Ohio,39,145,40.6
Seneca County,Ohio,39,147,45.5
Shelby County,Ohio,39,149,43.4
Stark County,Ohio,39,151,37.9
Summit County,Ohio,39,153,32.1
Trumbull County,Ohio,39,155,45.2
Tuscarawas County,Ohio,39,157,46.4
Union County,Ohio,39,159,35.6
Van Wert County,Ohio,39,161,47.6
Vinton County,Ohio,39,163,46.3
Warren County,Ohio,39,165,26.1
Washington County,Ohio,39,167,41.3
Wayne County,Ohio,39,169,40.5
Williams County,Ohio,39,171,45.0
Wood County,Ohio,39,173,31.4
Wyandot County,Ohio,39,175,48.0
Adair County,Oklahoma,40,001,42.9
Alfalfa County,Oklahoma,40,003,40.1
Atoka County,Oklahoma,40,005,40.6
Beaver County,Oklahoma,40,007,37.8
Beckham County,Oklahoma,40,009,39.8
Blaine County,Oklahoma,40,011,38.1
Bryan County,Oklahoma,40,013,34.2
Caddo County,Oklahoma,40,015,41.3
Canadian County,Oklahoma,40,017,29.5
Carter County,Oklahoma,40,019,38.0
Cherokee County,Oklahoma,40,021,32.0
Choctaw County,Oklahoma,40,023,39.7
Cimarron County,Oklahoma,40,025,37.8
Cleveland County,Oklahoma,40,027,25.4
Coal County,Oklahoma,40,029,39.9
Comanche County,Oklahoma,40,031,33.6
Cotton County,Oklahoma,40,033,40.6
Craig County,Oklahoma,40,035,40.4
Creek County,Oklahoma,40,037,41.0
Custer County,Oklahoma,40,039,34.4
Delaware County,Oklahoma,40,041,36.9
Dewey County,Oklahoma,40,043,44.1
Ellis County,Oklahoma,40,045,36.1
Garfield County,Oklahoma,40,047,36.4
Garvin County,Oklahoma,40,049,43.3
Grady County,Oklahoma,40,051,39.2
Grant County,Oklahoma,40,053,35.1
Greer County,Oklahoma,40,055,37.5
Harmon County,Oklahoma,40,057,26.7
Harper County,Oklahoma,40,059,35.7
Haskell County,Oklahoma,40,061,39.2
Hughes County,Oklahoma,40,063,40.1
Jackson County,Oklahoma,40,065,26.6
Jefferson County,Oklahoma,40,067,42.1
Johnston County,Oklahoma,40,069,36.7
Kay County,Oklahoma,40,071,33.3
Kingfisher County,Oklahoma,40,073,35.8
Kiowa County,Oklahoma,40,075,37.4
Latimer County,Oklahoma,40,077,34.8
Le Flore County,Oklahoma,40,079,40.8
Lincoln County,Oklahoma,40,081,38.8
Logan County,Oklahoma,40,083,33.1
Love County,Oklahoma,40,085,43.4
McClain County,Oklahoma,40,087,34.5
McCurtain County,Oklahoma,40,089,41.8
McIntosh County,Oklahoma,40,091,40.2
Major County,Oklahoma,40,093,41.3
Marshall County,Oklahoma,40,095,34.8
