County,State,State_FIPS,County_FIPS,bachelors_degree
Wabasha County,Minnesota,27,157,2429.0
Wadena County,Minnesota,27,159,960.0
Waseca County,Minnesota,27,161,1956.0
Washington County,Minnesota,27,163,48929.0
Watonwan County,Minnesota,27,165,872.0
Wilkin County,Minnesota,27,167,798.0
Winona County,Minnesota,27,169,6174.0
Wright County,Minnesota,27,171,17968.0
Yellow Medicine County,Minnesota,27,173,884.0
Adams County,Mississippi,28,001,2227.0
Alcorn County,Mississippi,28,003,2755.0
Amite County,Mississippi,28,005,683.0
Attala County,Mississippi,28,007,1152.0
Benton County,Mississippi,28,009,337.0
Bolivar County,Mississippi,28,011,3005.0
Calhoun County,Mississippi,28,013,627.0
Carroll County,Mississippi,28,015,632.0
Chickasaw County,Mississippi,28,017,1118.0
Choctaw County,Mississippi,28,019,673.0
Claiborne County,Mississippi,28,021,519.0
Clarke County,Mississippi,28,023,883.0
Clay County,Mississippi,28,025,1711.0
Coahoma County,Mississippi,28,027,1501.0
Copiah County,Mississippi,28,029,2008.0
Covington County,Mississippi,28,031,1156.0
DeSoto County,Mississippi,28,033,19351.0
Forrest County,Mississippi,28,035,7708.0
Franklin County,Mississippi,28,037,442.0
George County,Mississippi,28,039,1332.0
Greene County,Mississippi,28,041,612.0
Grenada County,Mississippi,28,043,1973.0
Hancock County,Mississippi,28,045,4561.0
Harrison County,Mississippi,28,047,19813.0
Hinds County,Mississippi,28,049,26160.0
Holmes County,Mississippi,28,051,743.0
Humphreys County,Mississippi,28,053,393.0
Issaquena County,Mississippi,28,055,8.0
Itawamba County,Mississippi,28,057,1304.0
Jackson County,Mississippi,28,059,12904.0
Jasper County,Mississippi,28,061,1145.0
Jefferson County,Mississippi,28,063,380.0
Jefferson Davis County,Mississippi,28,065,524.0
Jones County,Mississippi,28,067,5431.0
Kemper County,Mississippi,28,069,613.0
Lafayette County,Mississippi,28,071,8039.0
Lamar County,Mississippi,28,073,8755.0
Lauderdale County,Mississippi,28,075,6223.0
Lawrence County,Mississippi,28,077,763.0
Leake County,Mississippi,28,079,1475.0
Lee County,Mississippi,28,081,8772.0
Leflore County,Mississippi,28,083,1971.0
Lincoln County,Mississippi,28,085,2248.0
Lowndes County,Mississippi,28,087,5821.0
Madison County,Mississippi,28,089,19882.0
Marion County,Mississippi,28,091,1338.0
Marshall County,Mississippi,28,093,2493.0
Monroe County,Mississippi,28,095,2689.0
Montgomery County,Mississippi,28,097,881.0
Neshoba County,Mississippi,28,099,1397.0
Newton County,Mississippi,28,101,1610.0
Noxubee County,Mississippi,28,103,812.0
Oktibbeha County,Mississippi,28,105,5287.0
Panola County,Mississippi,28,107,2142.0
Pearl River County,Mississippi,28,109,4323.0
Perry County,Mississippi,28,111,627.0
Pike County,Mississippi,28,113,2632.0
Pontotoc County,Mississippi,28,115,2333.0
Prentiss County,Mississippi,28,117,1371.0
Quitman County,Mississippi,28,119,320.0
Rankin County,Mississippi,28,121,19585.0
Scott County,Mississippi,28,123,1274.0
Sharkey County,Mississippi,28,125,388.0
Simpson County,Mississippi,28,127,2181.0
Smith County,Mississippi,28,129,734.0
Stone County,Mississippi,28,131,1363.0
Sunflower County,Mississippi,28,133,1700.0
Tallahatchie County,Mississippi,28,135,674.0
Tate County,Mississippi,28,137,1986.0
Tippah County,Mississippi,28,139,1384.0
Tishomingo County,Mississippi,28,141,1010.0
Tunica County,Mississippi,28,143,736.0
Union County,Mississippi,28,145,1476.0
Walthall County,Mississippi,28,147,735.0
Warren County,Mississippi,28,149,4479.0
Washington County,Mississippi,28,151,3197.0
Wayne County,Mississippi,28,153,961.0
Webster County,Mississippi,28,155,792.0
Wilkinson County,Mississippi,28,157,530.0
Winston County,Mississippi,28,159,1257.0
Yalobusha County,Mississippi,28,161,829.0
Yazoo County,Mississippi,28,163,1877.0
Adair County,Missouri,29,001,1964.0
Andrew County,Missouri,29,003,2055.0
Atchison County,Missouri,29,005,652.0
Audrain County,Missouri,29,007,1708.0
Barry County,Missouri,29,009,2466.0
Barton County,Missouri,29,011,1069.0
Bates County,Missouri,29,013,1201.0
Benton County,Missouri,29,015,1005.0
Bollinger County,Missouri,29,017,531.0
Boone County,Missouri,29,019,27959.0
Buchanan County,Missouri,29,021,8528.0
Butler County,Missouri,29,023,2461.0
Caldwell County,Missouri,29,025,796.0
Callaway County,Missouri,29,027,4712.0
Camden County,Missouri,29,029,4643.0
Cape Girardeau County,Missouri,29,031,9669.0
Carroll County,Missouri,29,033,716.0
Carter County,Missouri,29,035,400.0
Cass County,Missouri,29,037,12075.0
Cedar County,Missouri,29,039,833.0
Chariton County,Missouri,29,041,608.0
Christian County,Missouri,29,043,10626.0
Clark County,Missouri,29,045,368.0
Clay County,Missouri,29,047,36682.0
Clinton County,Missouri,29,049,2128.0
Cole County,Missouri,29,051,11327.0
Cooper County,Missouri,29,053,1858.0
Crawford County,Missouri,29,055,1322.0
Dade County,Missouri,29,057,526.0
Dallas County,Missouri,29,059,806.0
Daviess County,Missouri,29,061,718.0
DeKalb County,Missouri,29,063,956.0
Dent County,Missouri,29,065,1099.0
Douglas County,Missouri,29,067,706.0
Dunklin County,Missouri,29,069,1771.0
Franklin County,Missouri,29,071,9731.0
Gasconade County,Missouri,29,073,1218.0
Gentry County,Missouri,29,075,641.0
Greene County,Missouri,29,077,36673.0
Grundy County,Missouri,29,079,772.0
Harrison County,Missouri,29,081,608.0
Henry County,Missouri,29,083,1644.0
Hickory County,Missouri,29,085,437.0
Holt County,Missouri,29,087,399.0
Howard County,Missouri,29,089,972.0
Howell County,Missouri,29,091,2855.0
Iron County,Missouri,29,093,560.0
Jackson County,Missouri,29,095,94770.0
Jasper County,Missouri,29,097,13202.0
Jefferson County,Missouri,29,099,21051.0
Johnson County,Missouri,29,101,5214.0
Knox County,Missouri,29,103,311.0
Laclede County,Missouri,29,105,2491.0
Lafayette County,Missouri,29,107,2864.0
Lawrence County,Missouri,29,109,2770.0
Lewis County,Missouri,29,111,547.0
Lincoln County,Missouri,29,113,4462.0
Linn County,Missouri,29,115,931.0
Livingston County,Missouri,29,117,1231.0
McDonald County,Missouri,29,119,1198.0
Macon County,Missouri,29,121,1202.0
Madison County,Missouri,29,123,851.0
Maries County,Missouri,29,125,721.0
Marion County,Missouri,29,127,2793.0
Mercer County,Missouri,29,129,281.0
Miller County,Missouri,29,131,2174.0
Mississippi County,Missouri,29,133,713.0
Moniteau County,Missouri,29,135,1623.0
Monroe County,Missouri,29,137,547.0
Montgomery County,Missouri,29,139,724.0
Morgan County,Missouri,29,141,1242.0
New Madrid County,Missouri,29,143,772.0
Newton County,Missouri,29,145,5224.0
Nodaway County,Missouri,29,147,2007.0
Oregon County,Missouri,29,149,744.0
Osage County,Missouri,29,151,1276.0
Ozark County,Missouri,29,153,449.0
Pemiscot County,Missouri,29,155,880.0
Perry County,Missouri,29,157,1591.0
Pettis County,Missouri,29,159,3176.0
Phelps County,Missouri,29,161,4428.0
Pike County,Missouri,29,163,1407.0
Platte County,Missouri,29,165,18094.0
Polk County,Missouri,29,167,2704.0
Pulaski County,Missouri,29,169,5133.0
Putnam County,Missouri,29,171,391.0
Ralls County,Missouri,29,173,710.0
Randolph County,Missouri,29,175,1700.0
Ray County,Missouri,29,177,1647.0
Reynolds County,Missouri,29,179,461.0
Ripley County,Missouri,29,181,688.0
Saint Charles County,Missouri,29,183,66222.0
Saint Clair County,Missouri,29,185,607.0
Sainte Genevieve County,Missouri,29,186,1396.0
Saint Francois County,Missouri,29,187,3888.0
Saint Louis County,Missouri,29,189,171474.0
Saline County,Missouri,29,195,1923.0
Schuyler County,Missouri,29,197,225.0
Scotland County,Missouri,29,199,307.0
Scott County,Missouri,29,201,2619.0
Shannon County,Missouri,29,203,565.0
Shelby County,Missouri,29,205,500.0
Stoddard County,Missouri,29,207,1882.0
Stone County,Missouri,29,209,3012.0
Sullivan County,Missouri,29,211,306.0
Taney County,Missouri,29,213,5143.0
Texas County,Missouri,29,215,1776.0
Vernon County,Missouri,29,217,1557.0
Warren County,Missouri,29,219,3067.0
Washington County,Missouri,29,221,1088.0
Wayne County,Missouri,29,223,570.0
Webster County,Missouri,29,225,2544.0
Worth County,Missouri,29,227,198.0
Wright County,Missouri,29,229,835.0
Saint Louis City,Missouri,29,510,43290.0
Beaverhead County,Montana,30,001,1500.0
Big Horn County,Montana,30,003,921.0
Blaine County,Montana,30,005,774.0
Broadwater County,Montana,30,007,843.0
Carbon County,Montana,30,009,1659.0
Carter County,Montana,30,011,163.0
Cascade County,Montana,30,013,9687.0
Chouteau County,Montana,30,015,886.0
Custer County,Montana,30,017,1377.0
Daniels County,Montana,30,019,242.0
Dawson County,Montana,30,021,976.0
Deer Lodge County,Montana,30,023,1076.0
Fallon County,Montana,30,025,272.0
Fergus County,Montana,30,027,1802.0
Flathead County,Montana,30,029,14914.0
Gallatin County,Montana,30,031,22434.0
Garfield County,Montana,30,033,80.0
Glacier County,Montana,30,035,1132.0
Granite County,Montana,30,039,498.0
Hill County,Montana,30,041,2004.0
Jefferson County,Montana,30,043,2152.0
Judith Basin County,Montana,30,045,340.0
Lake County,Montana,30,047,3997.0
Lewis and Clark County,Montana,30,049,11937.0
Liberty County,Montana,30,051,186.0
Lincoln County,Montana,30,053,2085.0
McCone County,Montana,30,055,172.0
Madison County,Montana,30,057,1430.0
Meagher County,Montana,30,059,283.0
Mineral County,Montana,30,061,365.0
Missoula County,Montana,30,063,21073.0
Musselshell County,Montana,30,065,404.0
Phillips County,Montana,30,071,358.0
Pondera County,Montana,30,073,753.0
Powder River County,Montana,30,075,252.0
Powell County,Montana,30,077,683.0
Prairie County,Montana,30,079,170.0
Ravalli County,Montana,30,081,5516.0
Richland County,Montana,30,083,1031.0
Roosevelt County,Montana,30,085,782.0
Rosebud County,Montana,30,087,670.0
Sanders County,Montana,30,089,1228.0
Sheridan County,Montana,30,091,437.0
Silver Bow County,Montana,30,093,4439.0
Stillwater County,Montana,30,095,1190.0
Sweet Grass County,Montana,30,097,474.0
Teton County,Montana,30,099,708.0
Toole County,Montana,30,101,443.0
Valley County,Montana,30,105,878.0
Wheatland County,Montana,30,107,201.0
Wibaux County,Montana,30,109,151.0
Yellowstone County,Montana,30,111,24195.0
Park County,Montana,30,067,2712.0
Adams County,Nebraska,31,001,3217.0
Antelope County,Nebraska,31,003,573.0
Boone County,Nebraska,31,011,523.0
Box Butte County,Nebraska,31,013,930.0
Boyd County,Nebraska,31,015,193.0
Brown County,Nebraska,31,017,329.0
Buffalo County,Nebraska,31,019,6853.0
Burt County,Nebraska,31,021,753.0
Butler County,Nebraska,31,023,882.0
Cass County,Nebraska,31,025,3313.0
Cedar County,Nebraska,31,027,850.0
Chase County,Nebraska,31,029,420.0
Cherry County,Nebraska,31,031,683.0
Cheyenne County,Nebraska,31,033,1290.0
Clay County,Nebraska,31,035,584.0
Colfax County,Nebraska,31,037,713.0
Cuming County,Nebraska,31,039,1057.0
Custer County,Nebraska,31,041,1253.0
Dakota County,Nebraska,31,043,1101.0
Dawes County,Nebraska,31,045,989.0
Dawson County,Nebraska,31,047,1822.0
Deuel County,Nebraska,31,049,166.0
Dixon County,Nebraska,31,051,575.0
Dodge County,Nebraska,31,053,2886.0
Douglas County,Nebraska,31,055,94308.0
Dundy County,Nebraska,31,057,215.0
Fillmore County,Nebraska,31,059,610.0
Franklin County,Nebraska,31,061,283.0
Frontier County,Nebraska,31,063,253.0
Furnas County,Nebraska,31,065,464.0
Gage County,Nebraska,31,067,2233.0
Garden County,Nebraska,31,069,240.0
Garfield County,Nebraska,31,071,298.0
Gosper County,Nebraska,31,073,332.0
Greeley County,Nebraska,31,077,185.0
Hall County,Nebraska,31,079,5980.0
Hamilton County,Nebraska,31,081,1088.0
Harlan County,Nebraska,31,083,410.0
Hitchcock County,Nebraska,31,087,227.0
Holt County,Nebraska,31,089,1132.0
Howard County,Nebraska,31,093,704.0
Jefferson County,Nebraska,31,095,732.0
Johnson County,Nebraska,31,097,469.0
Kearney County,Nebraska,31,099,886.0
Keith County,Nebraska,31,101,853.0
Kimball County,Nebraska,31,105,298.0
Knox County,Nebraska,31,107,890.0
Lancaster County,Nebraska,31,109,48095.0
Lincoln County,Nebraska,31,111,3484.0
Madison County,Nebraska,31,119,3651.0
Merrick County,Nebraska,31,121,736.0
Morrill County,Nebraska,31,123,478.0
Nance County,Nebraska,31,125,229.0
Nemaha County,Nebraska,31,127,900.0
Nuckolls County,Nebraska,31,129,437.0
Otoe County,Nebraska,31,131,1813.0
Pawnee County,Nebraska,31,133,208.0
Perkins County,Nebraska,31,135,452.0
Phelps County,Nebraska,31,137,1039.0
Pierce County,Nebraska,31,139,830.0
Platte County,Nebraska,31,141,3159.0
Polk County,Nebraska,31,143,625.0
Red Willow County,Nebraska,31,145,867.0
Richardson County,Nebraska,31,147,797.0
Rock County,Nebraska,31,149,175.0
Saline County,Nebraska,31,151,1015.0
Sarpy County,Nebraska,31,153,29647.0
Saunders County,Nebraska,31,155,2644.0
Scotts Bluff County,Nebraska,31,157,3820.0
Seward County,Nebraska,31,159,2077.0
Sheridan County,Nebraska,31,161,588.0
Sherman County,Nebraska,31,163,326.0
Sioux County,Nebraska,31,165,207.0
Stanton County,Nebraska,31,167,563.0
Thayer County,Nebraska,31,169,487.0
Thurston County,Nebraska,31,173,426.0
Valley County,Nebraska,31,175,548.0
Washington County,Nebraska,31,177,2909.0
Wayne County,Nebraska,31,179,1184.0
Webster County,Nebraska,31,181,371.0
York County,Nebraska,31,185,1769.0
Churchill County,Nevada,32,001,2182.0
Clark County,Nevada,32,003,240892.0
Douglas County,Nevada,32,005,6859.0
Elko County,Nevada,32,007,3448.0
Eureka County,Nevada,32,011,95.0
Humboldt County,Nevada,32,013,1184.0
Lander County,Nevada,32,015,209.0
Lincoln County,Nevada,32,017,449.0
Lyon County,Nevada,32,019,4031.0
Mineral County,Nevada,32,021,330.0
Nye County,Nevada,32,023,2480.0
Pershing County,Nevada,32,027,316.0
Storey County,Nevada,32,029,658.0
Washoe County,Nevada,32,031,60675.0
White Pine County,Nevada,32,033,690.0
Carson City,Nevada,32,510,5629.0
Belknap County,New Hampshire,33,001,8810.0
Carroll County,New Hampshire,33,003,8019.0
Cheshire County,New Hampshire,33,005,10839.0
Coos County,New Hampshire,33,007,2917.0
Grafton County,New Hampshire,33,009,12969.0
Hillsborough County,New Hampshire,33,011,70773.0
Merrimack County,New Hampshire,33,013,21824.0
Rockingham County,New Hampshire,33,015,57232.0
Strafford County,New Hampshire,33,017,18891.0
Sullivan County,New Hampshire,33,019,5739.0
Atlantic County,New Jersey,34,001,34305.0
Bergen County,New Jersey,34,003,200390.0
Burlington County,New Jersey,34,005,76433.0
Camden County,New Jersey,34,007,70629.0
Cape May County,New Jersey,34,009,14702.0
Cumberland County,New Jersey,34,011,11107.0
Essex County,New Jersey,34,013,112656.0
Gloucester County,New Jersey,34,015,43243.0
Hudson County,New Jersey,34,017,124893.0
Hunterdon County,New Jersey,34,019,27899.0
Mercer County,New Jersey,34,021,54547.0
Middlesex County,New Jersey,34,023,146456.0
Monmouth County,New Jersey,34,025,121529.0
Morris County,New Jersey,34,027,108900.0
Ocean County,New Jersey,34,029,81654.0
Passaic County,New Jersey,34,031,63484.0
Salem County,New Jersey,34,033,6199.0
Somerset County,New Jersey,34,035,67975.0
Sussex County,New Jersey,34,037,24566.0
Union County,New Jersey,34,039,81357.0
Warren County,New Jersey,34,041,16729.0
Bernalillo County,New Mexico,35,001,87599.0
Catron County,New Mexico,35,003,318.0
Chaves County,New Mexico,35,005,4980.0
Colfax County,New Mexico,35,007,1129.0
Curry County,New Mexico,35,009,3915.0
De Baca County,New Mexico,35,011,78.0
Dona Ana County,New Mexico,35,013,21105.0
Eddy County,New Mexico,35,015,3733.0
Grant County,New Mexico,35,017,3412.0
Guadalupe County,New Mexico,35,019,118.0
Hidalgo County,New Mexico,35,023,286.0
Lea County,New Mexico,35,025,3526.0
Lincoln County,New Mexico,35,027,2588.0
Los Alamos County,New Mexico,35,028,3525.0
Luna County,New Mexico,35,029,1184.0
McKinley County,New Mexico,35,031,2638.0
Mora County,New Mexico,35,033,212.0
Otero County,New Mexico,35,035,4596.0
Quay County,New Mexico,35,037,608.0
Rio Arriba County,New Mexico,35,039,3372.0
Roosevelt County,New Mexico,35,041,1689.0
Sandoval County,New Mexico,35,043,18075.0
San Juan County,New Mexico,35,045,7114.0
San Miguel County,New Mexico,35,047,2305.0
Santa Fe County,New Mexico,35,049,22624.0
Sierra County,New Mexico,35,051,1127.0
Socorro County,New Mexico,35,053,1322.0
Taos County,New Mexico,35,055,4127.0
Torrance County,New Mexico,35,057,987.0
Union County,New Mexico,35,059,187.0
Cibola County,New Mexico,35,006,1577.0
Valencia County,New Mexico,35,061,5554.0
Albany County,New York,36,001,43895.0
Allegany County,New York,36,003,3189.0
Bronx County,New York,36,005,120021.0
Broome County,New York,36,007,19781.0
Cattaraugus County,New York,36,009,5428.0
Cayuga County,New York,36,011,7686.0
Chautauqua County,New York,36,013,11200.0
Chemung County,New York,36,015,7568.0
Chenango County,New York,36,017,3603.0
Clinton County,New York,36,019,6630.0
Columbia County,New York,36,021,7841.0
Cortland County,New York,36,023,4711.0
Delaware County,New York,36,025,4141.0
Dutchess County,New York,36,027,39123.0
Erie County,New York,36,029,125398.0
Essex County,New York,36,031,4292.0
Franklin County,New York,36,033,3460.0
Fulton County,New York,36,035,3785.0
Genesee County,New York,36,037,5507.0
Greene County,New York,36,039,4364.0
Hamilton County,New York,36,041,324.0
Herkimer County,New York,36,043,5348.0
Jefferson County,New York,36,045,9566.0
Kings County,New York,36,047,400194.0
Lewis County,New York,36,049,1924.0
Livingston County,New York,36,051,6143.0
Madison County,New York,36,053,7192.0
Monroe County,New York,36,055,109686.0
Montgomery County,New York,36,057,3521.0
Nassau County,New York,36,059,238168.0
New York County,New York,36,061,395691.0
Niagara County,New York,36,063,21379.0
Oneida County,New York,36,065,24121.0
Onondaga County,New York,36,067,63135.0
Ontario County,New York,36,069,15189.0
Orange County,New York,36,071,42291.0
Orleans County,New York,36,073,3021.0
Oswego County,New York,36,075,8881.0
Otsego County,New York,36,077,6735.0
Putnam County,New York,36,079,15902.0
Queens County,New York,36,081,333189.0
Rensselaer County,New York,36,083,20121.0
Richmond County,New York,36,085,66632.0
Rockland County,New York,36,087,45648.0
Saint Lawrence County,New York,36,089,8532.0
Saratoga County,New York,36,091,38396.0
Schenectady County,New York,36,093,19720.0
Schoharie County,New York,36,095,2939.0
Schuyler County,New York,36,097,1755.0
Seneca County,New York,36,099,2903.0
Steuben County,New York,36,101,8272.0
Suffolk County,New York,36,103,203594.0
Sullivan County,New York,36,105,7215.0
Tioga County,New York,36,107,5541.0
Tompkins County,New York,36,109,13563.0
Ulster County,New York,36,111,22618.0
Warren County,New York,36,113,7976.0
Washington County,New York,36,115,5281.0
Wayne County,New York,36,117,8361.0
Westchester County,New York,36,119,161996.0
Wyoming County,New York,36,121,3223.0
Yates County,New York,36,123,2369.0
Alamance County,North Carolina,37,001,19098.0
Alexander County,North Carolina,37,003,2614.0
Alleghany County,North Carolina,37,005,876.0
Anson County,North Carolina,37,007,1462.0
Ashe County,North Carolina,37,009,2567.0
Avery County,North Carolina,37,011,1625.0
Beaufort County,North Carolina,37,013,4274.0
Bertie County,North Carolina,37,015,1176.0
Bladen County,North Carolina,37,017,2684.0
Brunswick County,North Carolina,37,019,19973.0
Buncombe County,North Carolina,37,021,46863.0
Burke County,North Carolina,37,023,6907.0
Cabarrus County,North Carolina,37,025,28365.0
Caldwell County,North Carolina,37,027,6309.0
Camden County,North Carolina,37,029,871.0
Carteret County,North Carolina,37,031,9003.0
Caswell County,North Carolina,37,033,1847.0
Catawba County,North Carolina,37,035,16824.0
Chatham County,North Carolina,37,037,11688.0
Cherokee County,North Carolina,37,039,2357.0
Chowan County,North Carolina,37,041,1436.0
Clay County,North Carolina,37,043,1187.0
Cleveland County,North Carolina,37,045,7292.0
Columbus County,North Carolina,37,047,3641.0
Craven County,North Carolina,37,049,10863.0
Cumberland County,North Carolina,37,051,34417.0
Currituck County,North Carolina,37,053,3369.0
Dare County,North Carolina,37,055,5990.0
Davidson County,North Carolina,37,057,15424.0
Davie County,North Carolina,37,059,4531.0
Duplin County,North Carolina,37,061,3213.0
Durham County,North Carolina,37,063,54265.0
Edgecombe County,North Carolina,37,065,3420.0
Forsyth County,North Carolina,37,067,53700.0
Franklin County,North Carolina,37,069,7126.0
Gaston County,North Carolina,37,071,22360.0
Gates County,North Carolina,37,073,668.0
Graham County,North Carolina,37,075,487.0
Granville County,North Carolina,37,077,6478.0
Greene County,North Carolina,37,079,1280.0
Guilford County,North Carolina,37,081,81361.0
Halifax County,North Carolina,37,083,3507.0
Harnett County,North Carolina,37,085,12581.0
Haywood County,North Carolina,37,087,7065.0
Henderson County,North Carolina,37,089,17553.0
Hertford County,North Carolina,37,091,1512.0
Hoke County,North Carolina,37,093,4126.0
Hyde County,North Carolina,37,095,286.0
Iredell County,North Carolina,37,097,24105.0
Jackson County,North Carolina,37,099,4485.0
Johnston County,North Carolina,37,101,21544.0
Jones County,North Carolina,37,103,656.0
Lee County,North Carolina,37,105,5807.0
Lenoir County,North Carolina,37,107,3990.0
Lincoln County,North Carolina,37,109,9379.0
McDowell County,North Carolina,37,111,3958.0
Macon County,North Carolina,37,113,4192.0
Madison County,North Carolina,37,115,2630.0
Martin County,North Carolina,37,117,1761.0
Mecklenburg County,North Carolina,37,119,215134.0
Mitchell County,North Carolina,37,121,1551.0
Montgomery County,North Carolina,37,123,2017.0
Moore County,North Carolina,37,125,16293.0
Nash County,North Carolina,37,127,9288.0
New Hanover County,North Carolina,37,129,41747.0
Northampton County,North Carolina,37,131,1295.0
Onslow County,North Carolina,37,133,16761.0
Orange County,North Carolina,37,135,23227.0
Pamlico County,North Carolina,37,137,1159.0
Pasquotank County,North Carolina,37,139,3626.0
Pender County,North Carolina,37,141,7565.0
Perquimans County,North Carolina,37,143,1313.0
Person County,North Carolina,37,145,3210.0
Pitt County,North Carolina,37,147,22163.0
Polk County,North Carolina,37,149,2957.0
Randolph County,North Carolina,37,151,11203.0
Richmond County,North Carolina,37,153,3187.0
Robeson County,North Carolina,37,155,7989.0
Rockingham County,North Carolina,37,157,6750.0
Rowan County,North Carolina,37,159,12690.0
Rutherford County,North Carolina,37,161,5826.0
Sampson County,North Carolina,37,163,4116.0
Scotland County,North Carolina,37,165,2326.0
Stanly County,North Carolina,37,167,5373.0
Stokes County,North Carolina,37,169,3568.0
Surry County,North Carolina,37,171,6213.0
Swain County,North Carolina,37,173,1151.0
Transylvania County,North Carolina,37,175,5006.0
Tyrrell County,North Carolina,37,177,240.0
Union County,North Carolina,37,179,35588.0
Vance County,North Carolina,37,181,3087.0
Wake County,North Carolina,37,183,234532.0
Warren County,North Carolina,37,185,1678.0
Washington County,North Carolina,37,187,676.0
Watauga County,North Carolina,37,189,7693.0
Wayne County,North Carolina,37,191,10684.0
Wilkes County,North Carolina,37,193,5607.0
Wilson County,North Carolina,37,195,7704.0
Yadkin County,North Carolina,37,197,2379.0
Yancey County,North Carolina,37,199,1614.0
Adams County,North Dakota,38,001,249.0
Barnes County,North Dakota,38,003,1605.0
Benson County,North Dakota,38,005,487.0
Bottineau County,North Dakota,38,009,885.0
Bowman County,North Dakota,38,011,402.0
Burke County,North Dakota,38,013,285.0
Burleigh County,North Dakota,38,015,16581.0
Cass County,North Dakota,38,017,31748.0
Cavalier County,North Dakota,38,019,428.0
Dickey County,North Dakota,38,021,721.0
Divide County,North Dakota,38,023,284.0
Dunn County,North Dakota,38,025,509.0
Eddy County,North Dakota,38,027,308.0
Emmons County,North Dakota,38,029,363.0
Foster County,North Dakota,38,031,491.0
Golden Valley County,North Dakota,38,033,292.0
Grand Forks County,North Dakota,38,035,9480.0
Grant County,North Dakota,38,037,233.0
Griggs County,North Dakota,38,039,345.0
Hettinger County,North Dakota,38,041,188.0
Kidder County,North Dakota,38,043,266.0
LaMoure County,North Dakota,38,045,545.0
Logan County,North Dakota,38,047,220.0
McHenry County,North Dakota,38,049,735.0
McIntosh County,North Dakota,38,051,199.0
McKenzie County,North Dakota,38,053,1577.0
McLean County,North Dakota,38,055,1167.0
Mercer County,North Dakota,38,057,911.0
Morton County,North Dakota,38,059,4377.0
Mountrail County,North Dakota,38,061,1004.0
Nelson County,North Dakota,38,063,424.0
Oliver County,North Dakota,38,065,209.0
Pembina County,North Dakota,38,067,834.0
Pierce County,North Dakota,38,069,464.0
Ramsey County,North Dakota,38,071,1510.0
Ransom County,North Dakota,38,073,594.0
Renville County,North Dakota,38,075,274.0
Richland County,North Dakota,38,077,1690.0
Rolette County,North Dakota,38,079,1189.0
Sargent County,North Dakota,38,081,441.0
Sheridan County,North Dakota,38,083,143.0
Sioux County,North Dakota,38,085,277.0
Stark County,North Dakota,38,089,3368.0
Steele County,North Dakota,38,091,350.0
Stutsman County,North Dakota,38,093,2681.0
Towner County,North Dakota,38,095,226.0
Traill County,North Dakota,38,097,1151.0
Walsh County,North Dakota,38,099,1009.0
Ward County,North Dakota,38,101,9308.0
Wells County,North Dakota,38,103,560.0
Williams County,North Dakota,38,105,4114.0
Adams County,Ohio,39,001,1575.0
Allen County,Ohio,39,003,7959.0
Ashland County,Ohio,39,005,4711.0
Ashtabula County,Ohio,39,007,6564.0
Athens County,Ohio,39,009,5166.0
Auglaize County,Ohio,39,011,3633.0
Belmont County,Ohio,39,013,5432.0
Brown County,Ohio,39,015,3101.0
Butler County,Ohio,39,017,47561.0
Carroll County,Ohio,39,019,1589.0
Champaign County,Ohio,39,021,2838.0
Clark County,Ohio,39,023,10507.0
Clermont County,Ohio,39,025,26225.0
Clinton County,Ohio,39,027,3340.0
Columbiana County,Ohio,39,029,7397.0
Coshocton County,Ohio,39,031,2236.0
Crawford County,Ohio,39,033,2709.0
Cuyahoga County,Ohio,39,035,166610.0
Darke County,Ohio,39,037,3560.0
Defiance County,Ohio,39,039,3047.0
Delaware County,Ohio,39,041,45366.0
Erie County,Ohio,39,043,7815.0
Fairfield County,Ohio,39,045,18639.0
Fayette County,Ohio,39,047,2146.0
Franklin County,Ohio,39,049,217895.0
Fulton County,Ohio,39,051,3513.0
Gallia County,Ohio,39,053,2055.0
Geauga County,Ohio,39,055,15649.0
Greene County,Ohio,39,057,22982.0
Guernsey County,Ohio,39,059,2448.0
Hamilton County,Ohio,39,061,125107.0
Hancock County,Ohio,39,063,8488.0
Hardin County,Ohio,39,065,1972.0
Harrison County,Ohio,39,067,828.0
Henry County,Ohio,39,069,2066.0
Highland County,Ohio,39,071,2246.0
Hocking County,Ohio,39,073,2066.0
Holmes County,Ohio,39,075,1714.0
Huron County,Ohio,39,077,3793.0
Jackson County,Ohio,39,079,2073.0
Jefferson County,Ohio,39,081,4762.0
Knox County,Ohio,39,083,6128.0
Lake County,Ohio,39,085,28832.0
Lawrence County,Ohio,39,087,4104.0
Licking County,Ohio,39,089,20481.0
Logan County,Ohio,39,091,3471.0
Lorain County,Ohio,39,093,33106.0
Lucas County,Ohio,39,095,47403.0
Madison County,Ohio,39,097,3894.0
Mahoning County,Ohio,39,099,26415.0
Marion County,Ohio,39,101,3598.0
Medina County,Ohio,39,103,28082.0
Meigs County,Ohio,39,105,1267.0
Mercer County,Ohio,39,107,3067.0
Miami County,Ohio,39,109,10534.0
Monroe County,Ohio,39,111,781.0
Montgomery County,Ohio,39,113,60957.0
Morgan County,Ohio,39,115,672.0
Morrow County,Ohio,39,117,2305.0
Muskingum County,Ohio,39,119,5887.0
Noble County,Ohio,39,121,630.0
Ottawa County,Ohio,39,123,4495.0
Paulding County,Ohio,39,125,1449.0
Perry County,Ohio,39,127,1971.0
