County,State,State_FIPS,County_FIPS,some_college_less_1_year
Wilkin County,Minnesota,27,167,394.0
Winona County,Minnesota,27,169,2321.0
Wright County,Minnesota,27,171,6686.0
Yellow Medicine County,Minnesota,27,173,536.0
Adams County,Mississippi,28,001,991.0
Alcorn County,Mississippi,28,003,1815.0
Amite County,Mississippi,28,005,444.0
Attala County,Mississippi,28,007,865.0
Benton County,Mississippi,28,009,256.0
Bolivar County,Mississippi,28,011,968.0
Calhoun County,Mississippi,28,013,612.0
Carroll County,Mississippi,28,015,599.0
Chickasaw County,Mississippi,28,017,545.0
Choctaw County,Mississippi,28,019,238.0
Claiborne County,Mississippi,28,021,247.0
Clarke County,Mississippi,28,023,667.0
Clay County,Mississippi,28,025,572.0
Coahoma County,Mississippi,28,027,873.0
Copiah County,Mississippi,28,029,1469.0
Covington County,Mississippi,28,031,746.0
DeSoto County,Mississippi,28,033,8345.0
Forrest County,Mississippi,28,035,2510.0
Franklin County,Mississippi,28,037,265.0
George County,Mississippi,28,039,1111.0
Greene County,Mississippi,28,041,676.0
Grenada County,Mississippi,28,043,741.0
Hancock County,Mississippi,28,045,2696.0
Harrison County,Mississippi,28,047,9790.0
Hinds County,Mississippi,28,049,7648.0
Holmes County,Mississippi,28,051,454.0
Humphreys County,Mississippi,28,053,242.0
Issaquena County,Mississippi,28,055,25.0
Itawamba County,Mississippi,28,057,1148.0
Jackson County,Mississippi,28,059,7049.0
Jasper County,Mississippi,28,061,489.0
Jefferson County,Mississippi,28,063,139.0
Jefferson Davis County,Mississippi,28,065,337.0
Jones County,Mississippi,28,067,2607.0
Kemper County,Mississippi,28,069,310.0
Lafayette County,Mississippi,28,071,1174.0
Lamar County,Mississippi,28,073,2447.0
Lauderdale County,Mississippi,28,075,3386.0
Lawrence County,Mississippi,28,077,485.0
Leake County,Mississippi,28,079,922.0
Lee County,Mississippi,28,081,3847.0
Leflore County,Mississippi,28,083,677.0
Lincoln County,Mississippi,28,085,1782.0
Lowndes County,Mississippi,28,087,2299.0
Madison County,Mississippi,28,089,2655.0
Marion County,Mississippi,28,091,955.0
Marshall County,Mississippi,28,093,1191.0
Monroe County,Mississippi,28,095,1422.0
Montgomery County,Mississippi,28,097,250.0
Neshoba County,Mississippi,28,099,1133.0
Newton County,Mississippi,28,101,987.0
Noxubee County,Mississippi,28,103,306.0
Oktibbeha County,Mississippi,28,105,775.0
Panola County,Mississippi,28,107,935.0
Pearl River County,Mississippi,28,109,3339.0
Perry County,Mississippi,28,111,389.0
Pike County,Mississippi,28,113,1502.0
Pontotoc County,Mississippi,28,115,1903.0
Prentiss County,Mississippi,28,117,984.0
Quitman County,Mississippi,28,119,245.0
Rankin County,Mississippi,28,121,6139.0
Scott County,Mississippi,28,123,678.0
Sharkey County,Mississippi,28,125,86.0
Simpson County,Mississippi,28,127,1310.0
Smith County,Mississippi,28,129,395.0
Stone County,Mississippi,28,131,853.0
Sunflower County,Mississippi,28,133,747.0
Tallahatchie County,Mississippi,28,135,329.0
Tate County,Mississippi,28,137,1321.0
Tippah County,Mississippi,28,139,872.0
Tishomingo County,Mississippi,28,141,759.0
Tunica County,Mississippi,28,143,256.0
Union County,Mississippi,28,145,1330.0
Walthall County,Mississippi,28,147,403.0
Warren County,Mississippi,28,149,1541.0
Washington County,Mississippi,28,151,1609.0
Wayne County,Mississippi,28,153,712.0
Webster County,Mississippi,28,155,344.0
Wilkinson County,Mississippi,28,157,196.0
Winston County,Mississippi,28,159,844.0
Yalobusha County,Mississippi,28,161,682.0
Yazoo County,Mississippi,28,163,1033.0
Adair County,Missouri,29,001,784.0
Andrew County,Missouri,29,003,978.0
Atchison County,Missouri,29,005,312.0
Audrain County,Missouri,29,007,925.0
Barry County,Missouri,29,009,1719.0
Barton County,Missouri,29,011,603.0
Bates County,Missouri,29,013,904.0
Benton County,Missouri,29,015,1369.0
Bollinger County,Missouri,29,017,612.0
Boone County,Missouri,29,019,6084.0
Buchanan County,Missouri,29,021,4874.0
Butler County,Missouri,29,023,2214.0
Caldwell County,Missouri,29,025,406.0
Callaway County,Missouri,29,027,2224.0
Camden County,Missouri,29,029,2115.0
Cape Girardeau County,Missouri,29,031,3508.0
Carroll County,Missouri,29,033,457.0
Carter County,Missouri,29,035,458.0
Cass County,Missouri,29,037,6254.0
Cedar County,Missouri,29,039,848.0
Chariton County,Missouri,29,041,396.0
Christian County,Missouri,29,043,4416.0
Clark County,Missouri,29,045,298.0
Clay County,Missouri,29,047,13542.0
Clinton County,Missouri,29,049,1149.0
Cole County,Missouri,29,051,3394.0
Cooper County,Missouri,29,053,997.0
Crawford County,Missouri,29,055,1404.0
Dade County,Missouri,29,057,462.0
Dallas County,Missouri,29,059,835.0
Daviess County,Missouri,29,061,379.0
DeKalb County,Missouri,29,063,516.0
Dent County,Missouri,29,065,704.0
Douglas County,Missouri,29,067,624.0
Dunklin County,Missouri,29,069,1268.0
Franklin County,Missouri,29,071,6396.0
Gasconade County,Missouri,29,073,933.0
Gentry County,Missouri,29,075,318.0
Greene County,Missouri,29,077,15101.0
Grundy County,Missouri,29,079,579.0
Harrison County,Missouri,29,081,348.0
Henry County,Missouri,29,083,1206.0
Hickory County,Missouri,29,085,418.0
Holt County,Missouri,29,087,197.0
Howard County,Missouri,29,089,502.0
Howell County,Missouri,29,091,2164.0
Iron County,Missouri,29,093,581.0
Jackson County,Missouri,29,095,32890.0
Jasper County,Missouri,29,097,5485.0
Jefferson County,Missouri,29,099,13090.0
Johnson County,Missouri,29,101,2534.0
Knox County,Missouri,29,103,199.0
Laclede County,Missouri,29,105,2109.0
Lafayette County,Missouri,29,107,1574.0
Lawrence County,Missouri,29,109,2439.0
Lewis County,Missouri,29,111,383.0
Lincoln County,Missouri,29,113,2548.0
Linn County,Missouri,29,115,698.0
Livingston County,Missouri,29,117,790.0
McDonald County,Missouri,29,119,1109.0
Macon County,Missouri,29,121,847.0
Madison County,Missouri,29,123,739.0
Maries County,Missouri,29,125,644.0
Marion County,Missouri,29,127,1128.0
Mercer County,Missouri,29,129,190.0
Miller County,Missouri,29,131,1017.0
Mississippi County,Missouri,29,133,665.0
Moniteau County,Missouri,29,135,694.0
Monroe County,Missouri,29,137,515.0
Montgomery County,Missouri,29,139,529.0
Morgan County,Missouri,29,141,761.0
New Madrid County,Missouri,29,143,717.0
Newton County,Missouri,29,145,3425.0
Nodaway County,Missouri,29,147,847.0
Oregon County,Missouri,29,149,513.0
Osage County,Missouri,29,151,539.0
Ozark County,Missouri,29,153,568.0
Pemiscot County,Missouri,29,155,686.0
Perry County,Missouri,29,157,907.0
Pettis County,Missouri,29,159,2351.0
Phelps County,Missouri,29,161,2207.0
Pike County,Missouri,29,163,790.0
Platte County,Missouri,29,165,4895.0
Polk County,Missouri,29,167,1676.0
Pulaski County,Missouri,29,169,2271.0
Putnam County,Missouri,29,171,266.0
Ralls County,Missouri,29,173,524.0
Randolph County,Missouri,29,175,1590.0
Ray County,Missouri,29,177,1209.0
Reynolds County,Missouri,29,179,351.0
Ripley County,Missouri,29,181,678.0
Saint Charles County,Missouri,29,183,19929.0
Saint Clair County,Missouri,29,185,486.0
Sainte Genevieve County,Missouri,29,186,906.0
Saint Francois County,Missouri,29,187,4395.0
Saint Louis County,Missouri,29,189,41105.0
Saline County,Missouri,29,195,1162.0
Schuyler County,Missouri,29,197,215.0
Scotland County,Missouri,29,199,237.0
Scott County,Missouri,29,201,1873.0
Shannon County,Missouri,29,203,309.0
Shelby County,Missouri,29,205,369.0
Stoddard County,Missouri,29,207,1668.0
Stone County,Missouri,29,209,2320.0
Sullivan County,Missouri,29,211,334.0
Taney County,Missouri,29,213,3634.0
Texas County,Missouri,29,215,1864.0
Vernon County,Missouri,29,217,1015.0
Warren County,Missouri,29,219,2149.0
Washington County,Missouri,29,221,1030.0
Wayne County,Missouri,29,223,743.0
Webster County,Missouri,29,225,2308.0
Worth County,Missouri,29,227,70.0
Wright County,Missouri,29,229,1016.0
Saint Louis City,Missouri,29,510,11811.0
Beaverhead County,Montana,30,001,351.0
Big Horn County,Montana,30,003,379.0
Blaine County,Montana,30,005,206.0
Broadwater County,Montana,30,007,321.0
Carbon County,Montana,30,009,453.0
Carter County,Montana,30,011,65.0
Cascade County,Montana,30,013,4392.0
Chouteau County,Montana,30,015,332.0
Custer County,Montana,30,017,692.0
Daniels County,Montana,30,019,85.0
Dawson County,Montana,30,021,458.0
Deer Lodge County,Montana,30,023,413.0
Fallon County,Montana,30,025,102.0
Fergus County,Montana,30,027,670.0
Flathead County,Montana,30,029,5264.0
Gallatin County,Montana,30,031,3474.0
Garfield County,Montana,30,033,47.0
Glacier County,Montana,30,035,353.0
Granite County,Montana,30,039,135.0
Hill County,Montana,30,041,765.0
Jefferson County,Montana,30,043,530.0
Judith Basin County,Montana,30,045,77.0
Lake County,Montana,30,047,1330.0
Lewis and Clark County,Montana,30,049,3184.0
Liberty County,Montana,30,051,84.0
Lincoln County,Montana,30,053,1005.0
McCone County,Montana,30,055,63.0
Madison County,Montana,30,057,265.0
Meagher County,Montana,30,059,43.0
Mineral County,Montana,30,061,244.0
Missoula County,Montana,30,063,4961.0
Musselshell County,Montana,30,065,267.0
Phillips County,Montana,30,071,314.0
Pondera County,Montana,30,073,194.0
Powder River County,Montana,30,075,75.0
Powell County,Montana,30,077,330.0
Prairie County,Montana,30,079,39.0
Ravalli County,Montana,30,081,2276.0
Richland County,Montana,30,083,613.0
Roosevelt County,Montana,30,085,450.0
Rosebud County,Montana,30,087,261.0
Sanders County,Montana,30,089,544.0
Sheridan County,Montana,30,091,276.0
Silver Bow County,Montana,30,093,1551.0
Stillwater County,Montana,30,095,506.0
Sweet Grass County,Montana,30,097,132.0
Teton County,Montana,30,099,282.0
Toole County,Montana,30,101,277.0
Valley County,Montana,30,105,407.0
Wheatland County,Montana,30,107,94.0
Wibaux County,Montana,30,109,31.0
Yellowstone County,Montana,30,111,7573.0
Park County,Montana,30,067,745.0
Adams County,Nebraska,31,001,1849.0
Antelope County,Nebraska,31,003,441.0
Boone County,Nebraska,31,011,278.0
Box Butte County,Nebraska,31,013,986.0
Boyd County,Nebraska,31,015,128.0
Brown County,Nebraska,31,017,144.0
Buffalo County,Nebraska,31,019,2029.0
Burt County,Nebraska,31,021,406.0
Butler County,Nebraska,31,023,485.0
Cass County,Nebraska,31,025,1406.0
Cedar County,Nebraska,31,027,393.0
Chase County,Nebraska,31,029,227.0
Cherry County,Nebraska,31,031,422.0
Cheyenne County,Nebraska,31,033,591.0
Clay County,Nebraska,31,035,313.0
Colfax County,Nebraska,31,037,330.0
Cuming County,Nebraska,31,039,363.0
Custer County,Nebraska,31,041,710.0
Dakota County,Nebraska,31,043,733.0
Dawes County,Nebraska,31,045,521.0
Dawson County,Nebraska,31,047,864.0
Deuel County,Nebraska,31,049,134.0
Dixon County,Nebraska,31,051,261.0
Dodge County,Nebraska,31,053,2146.0
Douglas County,Nebraska,31,055,23343.0
Dundy County,Nebraska,31,057,101.0
Fillmore County,Nebraska,31,059,273.0
Franklin County,Nebraska,31,061,257.0
Frontier County,Nebraska,31,063,247.0
Furnas County,Nebraska,31,065,301.0
Gage County,Nebraska,31,067,1215.0
Garden County,Nebraska,31,069,106.0
Garfield County,Nebraska,31,071,116.0
Gosper County,Nebraska,31,073,117.0
Greeley County,Nebraska,31,077,154.0
Hall County,Nebraska,31,079,3364.0
Hamilton County,Nebraska,31,081,573.0
Harlan County,Nebraska,31,083,198.0
Hitchcock County,Nebraska,31,087,180.0
Holt County,Nebraska,31,089,424.0
Howard County,Nebraska,31,093,459.0
Jefferson County,Nebraska,31,095,560.0
Johnson County,Nebraska,31,097,215.0
Kearney County,Nebraska,31,099,501.0
Keith County,Nebraska,31,101,534.0
Kimball County,Nebraska,31,105,237.0
Knox County,Nebraska,31,107,503.0
Lancaster County,Nebraska,31,109,13346.0
Lincoln County,Nebraska,31,111,2304.0
Madison County,Nebraska,31,119,1718.0
Merrick County,Nebraska,31,121,498.0
Morrill County,Nebraska,31,123,212.0
Nance County,Nebraska,31,125,202.0
Nemaha County,Nebraska,31,127,414.0
Nuckolls County,Nebraska,31,129,331.0
Otoe County,Nebraska,31,131,825.0
Pawnee County,Nebraska,31,133,120.0
Perkins County,Nebraska,31,135,180.0
Phelps County,Nebraska,31,137,458.0
Pierce County,Nebraska,31,139,326.0
Platte County,Nebraska,31,141,2008.0
Polk County,Nebraska,31,143,345.0
Red Willow County,Nebraska,31,145,738.0
Richardson County,Nebraska,31,147,650.0
Rock County,Nebraska,31,149,92.0
Saline County,Nebraska,31,151,763.0
Sarpy County,Nebraska,31,153,8528.0
Saunders County,Nebraska,31,155,1485.0
Scotts Bluff County,Nebraska,31,157,1979.0
Seward County,Nebraska,31,159,795.0
Sheridan County,Nebraska,31,161,200.0
Sherman County,Nebraska,31,163,287.0
Sioux County,Nebraska,31,165,53.0
Stanton County,Nebraska,31,167,352.0
Thayer County,Nebraska,31,169,342.0
Thurston County,Nebraska,31,173,332.0
Valley County,Nebraska,31,175,244.0
Washington County,Nebraska,31,177,1059.0
Wayne County,Nebraska,31,179,255.0
Webster County,Nebraska,31,181,211.0
York County,Nebraska,31,185,794.0
Churchill County,Nevada,32,001,1825.0
Clark County,Nevada,32,003,104511.0
Douglas County,Nevada,32,005,3069.0
Elko County,Nevada,32,007,2311.0
Eureka County,Nevada,32,011,66.0
Humboldt County,Nevada,32,013,1126.0
Lander County,Nevada,32,015,321.0
Lincoln County,Nevada,32,017,122.0
Lyon County,Nevada,32,019,3766.0
Mineral County,Nevada,32,021,280.0
Nye County,Nevada,32,023,3214.0
Pershing County,Nevada,32,027,311.0
Storey County,Nevada,32,029,365.0
Washoe County,Nevada,32,031,24263.0
White Pine County,Nevada,32,033,501.0
Carson City,Nevada,32,510,3820.0
Belknap County,New Hampshire,33,001,3617.0
Carroll County,New Hampshire,33,003,2136.0
Cheshire County,New Hampshire,33,005,3246.0
Coos County,New Hampshire,33,007,1826.0
Grafton County,New Hampshire,33,009,3398.0
Hillsborough County,New Hampshire,33,011,17569.0
Merrimack County,New Hampshire,33,013,5704.0
Rockingham County,New Hampshire,33,015,13297.0
Strafford County,New Hampshire,33,017,5634.0
Sullivan County,New Hampshire,33,019,1673.0
Atlantic County,New Jersey,34,001,11667.0
Bergen County,New Jersey,34,003,27257.0
Burlington County,New Jersey,34,005,21604.0
Camden County,New Jersey,34,007,21634.0
Cape May County,New Jersey,34,009,4960.0
Cumberland County,New Jersey,34,011,6333.0
Essex County,New Jersey,34,013,21692.0
Gloucester County,New Jersey,34,015,13637.0
Hudson County,New Jersey,34,017,15780.0
Hunterdon County,New Jersey,34,019,4169.0
Mercer County,New Jersey,34,021,11666.0
Middlesex County,New Jersey,34,023,25407.0
Monmouth County,New Jersey,34,025,23401.0
Morris County,New Jersey,34,027,16565.0
Ocean County,New Jersey,34,029,29362.0
Passaic County,New Jersey,34,031,14005.0
Salem County,New Jersey,34,033,2608.0
Somerset County,New Jersey,34,035,9458.0
Sussex County,New Jersey,34,037,7379.0
Union County,New Jersey,34,039,16115.0
Warren County,New Jersey,34,041,4971.0
Bernalillo County,New Mexico,35,001,28152.0
Catron County,New Mexico,35,003,52.0
Chaves County,New Mexico,35,005,3146.0
Colfax County,New Mexico,35,007,715.0
Curry County,New Mexico,35,009,2335.0
De Baca County,New Mexico,35,011,69.0
Dona Ana County,New Mexico,35,013,7232.0
Eddy County,New Mexico,35,015,2440.0
Grant County,New Mexico,35,017,960.0
Guadalupe County,New Mexico,35,019,175.0
Hidalgo County,New Mexico,35,023,182.0
Lea County,New Mexico,35,025,2955.0
Lincoln County,New Mexico,35,027,777.0
Los Alamos County,New Mexico,35,028,551.0
Luna County,New Mexico,35,029,814.0
McKinley County,New Mexico,35,031,1727.0
Mora County,New Mexico,35,033,305.0
Otero County,New Mexico,35,035,3975.0
Quay County,New Mexico,35,037,385.0
Rio Arriba County,New Mexico,35,039,2772.0
Roosevelt County,New Mexico,35,041,613.0
Sandoval County,New Mexico,35,043,6931.0
San Juan County,New Mexico,35,045,5311.0
San Miguel County,New Mexico,35,047,997.0
Santa Fe County,New Mexico,35,049,4494.0
Sierra County,New Mexico,35,051,691.0
Socorro County,New Mexico,35,053,612.0
Taos County,New Mexico,35,055,1249.0
Torrance County,New Mexico,35,057,495.0
Union County,New Mexico,35,059,194.0
Cibola County,New Mexico,35,006,1074.0
Valencia County,New Mexico,35,061,3576.0
Albany County,New York,36,001,10998.0
Allegany County,New York,36,003,2009.0
Bronx County,New York,36,005,37711.0
Broome County,New York,36,007,8567.0
Cattaraugus County,New York,36,009,3368.0
Cayuga County,New York,36,011,3417.0
Chautauqua County,New York,36,013,6810.0
Chemung County,New York,36,015,4113.0
Chenango County,New York,36,017,2549.0
Clinton County,New York,36,019,3201.0
Columbia County,New York,36,021,2619.0
Cortland County,New York,36,023,1896.0
Delaware County,New York,36,025,2141.0
Dutchess County,New York,36,027,11691.0
Erie County,New York,36,029,34897.0
Essex County,New York,36,031,1731.0
Franklin County,New York,36,033,2374.0
Fulton County,New York,36,035,2500.0
Genesee County,New York,36,037,2913.0
Greene County,New York,36,039,2282.0
Hamilton County,New York,36,041,191.0
Herkimer County,New York,36,043,3117.0
Jefferson County,New York,36,045,5901.0
Kings County,New York,36,047,56752.0
Lewis County,New York,36,049,1026.0
Livingston County,New York,36,051,2880.0
Madison County,New York,36,053,2740.0
Monroe County,New York,36,055,30827.0
Montgomery County,New York,36,057,2378.0
Nassau County,New York,36,059,40923.0
New York County,New York,36,061,27730.0
Niagara County,New York,36,063,11656.0
Oneida County,New York,36,065,10465.0
Onondaga County,New York,36,067,19883.0
Ontario County,New York,36,069,5365.0
Orange County,New York,36,071,14679.0
Orleans County,New York,36,073,2065.0
Oswego County,New York,36,075,5675.0
Otsego County,New York,36,077,2174.0
Putnam County,New York,36,079,3424.0
Queens County,New York,36,081,61219.0
Rensselaer County,New York,36,083,6690.0
Richmond County,New York,36,085,17491.0
Rockland County,New York,36,087,9678.0
Saint Lawrence County,New York,36,089,4242.0
Saratoga County,New York,36,091,9249.0
Schenectady County,New York,36,093,6597.0
Schoharie County,New York,36,095,1535.0
Schuyler County,New York,36,097,976.0
Seneca County,New York,36,099,1650.0
Steuben County,New York,36,101,4787.0
Suffolk County,New York,36,103,58866.0
Sullivan County,New York,36,105,2488.0
Tioga County,New York,36,107,2598.0
Tompkins County,New York,36,109,2753.0
Ulster County,New York,36,111,7814.0
Warren County,New York,36,113,2974.0
Washington County,New York,36,115,3346.0
Wayne County,New York,36,117,4525.0
Westchester County,New York,36,119,24039.0
Wyoming County,New York,36,121,1942.0
Yates County,New York,36,123,1099.0
Alamance County,North Carolina,37,001,7226.0
Alexander County,North Carolina,37,003,1639.0
Alleghany County,North Carolina,37,005,647.0
Anson County,North Carolina,37,007,1049.0
Ashe County,North Carolina,37,009,1530.0
Avery County,North Carolina,37,011,673.0
Beaufort County,North Carolina,37,013,1870.0
Bertie County,North Carolina,37,015,888.0
Bladen County,North Carolina,37,017,1595.0
Brunswick County,North Carolina,37,019,8046.0
Buncombe County,North Carolina,37,021,10823.0
Burke County,North Carolina,37,023,4877.0
Cabarrus County,North Carolina,37,025,10090.0
Caldwell County,North Carolina,37,027,4993.0
Camden County,North Carolina,37,029,723.0
Carteret County,North Carolina,37,031,3837.0
Caswell County,North Carolina,37,033,816.0
Catawba County,North Carolina,37,035,7362.0
Chatham County,North Carolina,37,037,2450.0
Cherokee County,North Carolina,37,039,1307.0
Chowan County,North Carolina,37,041,722.0
Clay County,North Carolina,37,043,371.0
Cleveland County,North Carolina,37,045,4031.0
Columbus County,North Carolina,37,047,3713.0
Craven County,North Carolina,37,049,5933.0
Cumberland County,North Carolina,37,051,15007.0
Currituck County,North Carolina,37,053,1813.0
Dare County,North Carolina,37,055,2101.0
Davidson County,North Carolina,37,057,9090.0
Davie County,North Carolina,37,059,2065.0
Duplin County,North Carolina,37,061,2544.0
Durham County,North Carolina,37,063,9399.0
Edgecombe County,North Carolina,37,065,2266.0
Forsyth County,North Carolina,37,067,13009.0
Franklin County,North Carolina,37,069,3478.0
Gaston County,North Carolina,37,071,11719.0
Gates County,North Carolina,37,073,812.0
Graham County,North Carolina,37,075,356.0
Granville County,North Carolina,37,077,2977.0
Greene County,North Carolina,37,079,1041.0
Guilford County,North Carolina,37,081,19227.0
Halifax County,North Carolina,37,083,2061.0
Harnett County,North Carolina,37,085,5140.0
Haywood County,North Carolina,37,087,3049.0
Henderson County,North Carolina,37,089,6613.0
Hertford County,North Carolina,37,091,1159.0
Hoke County,North Carolina,37,093,2791.0
Hyde County,North Carolina,37,095,82.0
Iredell County,North Carolina,37,097,8711.0
Jackson County,North Carolina,37,099,1466.0
Johnston County,North Carolina,37,101,9019.0
Jones County,North Carolina,37,103,742.0
Lee County,North Carolina,37,105,2998.0
Lenoir County,North Carolina,37,107,2481.0
Lincoln County,North Carolina,37,109,4606.0
McDowell County,North Carolina,37,111,2316.0
Macon County,North Carolina,37,113,1984.0
Madison County,North Carolina,37,115,782.0
Martin County,North Carolina,37,117,907.0
Mecklenburg County,North Carolina,37,119,34848.0
Mitchell County,North Carolina,37,121,624.0
Montgomery County,North Carolina,37,123,1093.0
Moore County,North Carolina,37,125,4377.0
Nash County,North Carolina,37,127,4039.0
New Hanover County,North Carolina,37,129,11236.0
Northampton County,North Carolina,37,131,755.0
Onslow County,North Carolina,37,133,9817.0
Orange County,North Carolina,37,135,3169.0
Pamlico County,North Carolina,37,137,663.0
Pasquotank County,North Carolina,37,139,1752.0
Pender County,North Carolina,37,141,3064.0
Perquimans County,North Carolina,37,143,656.0
Person County,North Carolina,37,145,2071.0
Pitt County,North Carolina,37,147,6965.0
Polk County,North Carolina,37,149,1256.0
Randolph County,North Carolina,37,151,6579.0
Richmond County,North Carolina,37,153,1978.0
Robeson County,North Carolina,37,155,4435.0
Rockingham County,North Carolina,37,157,5046.0
Rowan County,North Carolina,37,159,7273.0
Rutherford County,North Carolina,37,161,3544.0
Sampson County,North Carolina,37,163,2717.0
Scotland County,North Carolina,37,165,1074.0
Stanly County,North Carolina,37,167,3254.0
Stokes County,North Carolina,37,169,2080.0
Surry County,North Carolina,37,171,3390.0
Swain County,North Carolina,37,173,695.0
Transylvania County,North Carolina,37,175,1283.0
Tyrrell County,North Carolina,37,177,86.0
Union County,North Carolina,37,179,9021.0
Vance County,North Carolina,37,181,1817.0
Wake County,North Carolina,37,183,33620.0
Warren County,North Carolina,37,185,1303.0
Washington County,North Carolina,37,187,626.0
Watauga County,North Carolina,37,189,1775.0
Wayne County,North Carolina,37,191,5245.0
Wilkes County,North Carolina,37,193,3553.0
Wilson County,North Carolina,37,195,3450.0
Yadkin County,North Carolina,37,197,2637.0
Yancey County,North Carolina,37,199,737.0
Adams County,North Dakota,38,001,74.0
Barnes County,North Dakota,38,003,463.0
Benson County,North Dakota,38,005,276.0
Bottineau County,North Dakota,38,009,328.0
Bowman County,North Dakota,38,011,122.0
Burke County,North Dakota,38,013,77.0
Burleigh County,North Dakota,38,015,3549.0
Cass County,North Dakota,38,017,6297.0
Cavalier County,North Dakota,38,019,235.0
Dickey County,North Dakota,38,021,184.0
Divide County,North Dakota,38,023,130.0
Dunn County,North Dakota,38,025,195.0
Eddy County,North Dakota,38,027,112.0
Emmons County,North Dakota,38,029,109.0
Foster County,North Dakota,38,031,169.0
Golden Valley County,North Dakota,38,033,73.0
Grand Forks County,North Dakota,38,035,2843.0
Grant County,North Dakota,38,037,108.0
Griggs County,North Dakota,38,039,80.0
Hettinger County,North Dakota,38,041,124.0
Kidder County,North Dakota,38,043,99.0
LaMoure County,North Dakota,38,045,191.0
Logan County,North Dakota,38,047,91.0
McHenry County,North Dakota,38,049,230.0
McIntosh County,North Dakota,38,051,147.0
McKenzie County,North Dakota,38,053,597.0
McLean County,North Dakota,38,055,523.0
Mercer County,North Dakota,38,057,344.0
Morton County,North Dakota,38,059,1178.0
Mountrail County,North Dakota,38,061,259.0
Nelson County,North Dakota,38,063,131.0
Oliver County,North Dakota,38,065,93.0
Pembina County,North Dakota,38,067,321.0
Pierce County,North Dakota,38,069,226.0
Ramsey County,North Dakota,38,071,422.0
Ransom County,North Dakota,38,073,255.0
Renville County,North Dakota,38,075,128.0
Richland County,North Dakota,38,077,885.0
Rolette County,North Dakota,38,079,442.0
Sargent County,North Dakota,38,081,246.0
Sheridan County,North Dakota,38,083,76.0
Sioux County,North Dakota,38,085,82.0
Stark County,North Dakota,38,089,1173.0
Steele County,North Dakota,38,091,125.0
Stutsman County,North Dakota,38,093,1081.0
Towner County,North Dakota,38,095,102.0
Traill County,North Dakota,38,097,386.0
Walsh County,North Dakota,38,099,512.0
Ward County,North Dakota,38,101,2902.0
Wells County,North Dakota,38,103,144.0
Williams County,North Dakota,38,105,1850.0
Adams County,Ohio,39,001,1144.0
Allen County,Ohio,39,003,4769.0
Ashland County,Ohio,39,005,2506.0
Ashtabula County,Ohio,39,007,4639.0
Athens County,Ohio,39,009,1845.0
Auglaize County,Ohio,39,011,2242.0
Belmont County,Ohio,39,013,3560.0
Brown County,Ohio,39,015,2055.0
Butler County,Ohio,39,017,14576.0
Carroll County,Ohio,39,019,1432.0
Champaign County,Ohio,39,021,2208.0
Clark County,Ohio,39,023,8316.0
Clermont County,Ohio,39,025,9213.0
Clinton County,Ohio,39,027,2118.0
Columbiana County,Ohio,39,029,4946.0
Coshocton County,Ohio,39,031,1483.0
Crawford County,Ohio,39,033,2148.0
Cuyahoga County,Ohio,39,035,60666.0
Darke County,Ohio,39,037,2451.0
Defiance County,Ohio,39,039,2175.0
Delaware County,Ohio,39,041,6999.0
Erie County,Ohio,39,043,3839.0
Fairfield County,Ohio,39,045,8354.0
Fayette County,Ohio,39,047,1290.0
Franklin County,Ohio,39,049,49411.0
Fulton County,Ohio,39,051,2266.0
Gallia County,Ohio,39,053,1194.0
Geauga County,Ohio,39,055,4606.0
Greene County,Ohio,39,057,8066.0
Guernsey County,Ohio,39,059,1801.0
Hamilton County,Ohio,39,061,31955.0
Hancock County,Ohio,39,063,2964.0
Hardin County,Ohio,39,065,1148.0
Harrison County,Ohio,39,067,620.0
Henry County,Ohio,39,069,1315.0
Highland County,Ohio,39,071,2350.0
Hocking County,Ohio,39,073,1603.0
Holmes County,Ohio,39,075,1154.0
Huron County,Ohio,39,077,2916.0
Jackson County,Ohio,39,079,1210.0
Jefferson County,Ohio,39,081,3364.0
Knox County,Ohio,39,083,3134.0
Lake County,Ohio,39,085,13588.0
Lawrence County,Ohio,39,087,2921.0
Licking County,Ohio,39,089,8470.0
Logan County,Ohio,39,091,2030.0
Lorain County,Ohio,39,093,17628.0
Lucas County,Ohio,39,095,21811.0
Madison County,Ohio,39,097,2445.0
Mahoning County,Ohio,39,099,10935.0
Marion County,Ohio,39,101,4346.0
Medina County,Ohio,39,103,8603.0
Meigs County,Ohio,39,105,902.0
Mercer County,Ohio,39,107,1843.0
Miami County,Ohio,39,109,6005.0
Monroe County,Ohio,39,111,718.0
Montgomery County,Ohio,39,113,29615.0
Morgan County,Ohio,39,115,762.0
Morrow County,Ohio,39,117,2046.0
Muskingum County,Ohio,39,119,4654.0
Noble County,Ohio,39,121,849.0
Ottawa County,Ohio,39,123,2122.0
Paulding County,Ohio,39,125,897.0
Perry County,Ohio,39,127,1817.0
Pickaway County,Ohio,39,129,2850.0
Pike County,Ohio,39,131,1420.0
Portage County,Ohio,39,133,6765.0
Preble County,Ohio,39,135,2159.0
Putnam County,Ohio,39,137,1194.0
Richland County,Ohio,39,139,7138.0
Ross County,Ohio,39,141,4023.0
Sandusky County,Ohio,39,143,2939.0
Scioto County,Ohio,39,145,3792.0
Seneca County,Ohio,39,147,2747.0
Shelby County,Ohio,39,149,2271.0
