County,State,State_FIPS,County_FIPS,bachelors_and_above_percentage
Leake County,Mississippi,28,079,11.8
Lee County,Mississippi,28,081,21.8
Leflore County,Mississippi,28,083,17.5
Lincoln County,Mississippi,28,085,15.2
Lowndes County,Mississippi,28,087,21.8
Madison County,Mississippi,28,089,46.0
Marion County,Mississippi,28,091,13.0
Marshall County,Mississippi,28,093,13.4
Monroe County,Mississippi,28,095,14.6
Montgomery County,Mississippi,28,097,15.8
Neshoba County,Mississippi,28,099,13.5
Newton County,Mississippi,28,101,15.8
Noxubee County,Mississippi,28,103,11.9
Oktibbeha County,Mississippi,28,105,43.0
Panola County,Mississippi,28,107,14.9
Pearl River County,Mississippi,28,109,13.9
Perry County,Mississippi,28,111,8.3
Pike County,Mississippi,28,113,16.3
Pontotoc County,Mississippi,28,115,13.0
Prentiss County,Mississippi,28,117,11.9
Quitman County,Mississippi,28,119,12.9
Rankin County,Mississippi,28,121,29.0
Scott County,Mississippi,28,123,11.2
Sharkey County,Mississippi,28,125,20.0
Simpson County,Mississippi,28,127,12.7
Smith County,Mississippi,28,129,13.0
Stone County,Mississippi,28,131,13.4
Sunflower County,Mississippi,28,133,14.4
Tallahatchie County,Mississippi,28,135,8.5
Tate County,Mississippi,28,137,16.7
Tippah County,Mississippi,28,139,12.9
Tishomingo County,Mississippi,28,141,11.2
Tunica County,Mississippi,28,143,17.3
Union County,Mississippi,28,145,13.8
Walthall County,Mississippi,28,147,11.0
Warren County,Mississippi,28,149,24.4
Washington County,Mississippi,28,151,18.8
Wayne County,Mississippi,28,153,13.6
Webster County,Mississippi,28,155,17.2
Wilkinson County,Mississippi,28,157,14.5
Winston County,Mississippi,28,159,16.5
Yalobusha County,Mississippi,28,161,12.4
Yazoo County,Mississippi,28,163,13.3
Adair County,Missouri,29,001,30.0
Andrew County,Missouri,29,003,23.3
Atchison County,Missouri,29,005,22.7
Audrain County,Missouri,29,007,11.5
Barry County,Missouri,29,009,14.0
Barton County,Missouri,29,011,16.7
Bates County,Missouri,29,013,13.1
Benton County,Missouri,29,015,11.3
Bollinger County,Missouri,29,017,10.0
Boone County,Missouri,29,019,47.3
Buchanan County,Missouri,29,021,19.5
Butler County,Missouri,29,023,14.6
Caldwell County,Missouri,29,025,17.4
Callaway County,Missouri,29,027,20.4
Camden County,Missouri,29,029,21.0
Cape Girardeau County,Missouri,29,031,28.7
Carroll County,Missouri,29,033,16.7
Carter County,Missouri,29,035,11.4
Cass County,Missouri,29,037,24.7
Cedar County,Missouri,29,039,14.3
Chariton County,Missouri,29,041,15.0
Christian County,Missouri,29,043,26.0
Clark County,Missouri,29,045,12.8
Clay County,Missouri,29,047,31.0
Clinton County,Missouri,29,049,17.6
Cole County,Missouri,29,051,31.6
Cooper County,Missouri,29,053,19.5
Crawford County,Missouri,29,055,12.2
Dade County,Missouri,29,057,15.3
Dallas County,Missouri,29,059,14.7
Daviess County,Missouri,29,061,15.8
DeKalb County,Missouri,29,063,11.5
Dent County,Missouri,29,065,13.0
Douglas County,Missouri,29,067,9.2
Dunklin County,Missouri,29,069,11.8
Franklin County,Missouri,29,071,18.6
Gasconade County,Missouri,29,073,15.0
Gentry County,Missouri,29,075,18.6
Greene County,Missouri,29,077,29.5
Grundy County,Missouri,29,079,17.2
Harrison County,Missouri,29,081,12.3
Henry County,Missouri,29,083,15.4
Hickory County,Missouri,29,085,10.3
Holt County,Missouri,29,087,19.2
Howard County,Missouri,29,089,24.2
Howell County,Missouri,29,091,14.9
Iron County,Missouri,29,093,12.0
Jackson County,Missouri,29,095,28.8
Jasper County,Missouri,29,097,22.0
Jefferson County,Missouri,29,099,18.2
Johnson County,Missouri,29,101,26.5
Knox County,Missouri,29,103,15.2
Laclede County,Missouri,29,105,13.9
Lafayette County,Missouri,29,107,18.3
Lawrence County,Missouri,29,109,16.8
Lewis County,Missouri,29,111,13.5
Lincoln County,Missouri,29,113,14.8
Linn County,Missouri,29,115,14.2
Livingston County,Missouri,29,117,20.0
McDonald County,Missouri,29,119,12.4
Macon County,Missouri,29,121,15.5
Madison County,Missouri,29,123,11.2
Maries County,Missouri,29,125,15.0
Marion County,Missouri,29,127,19.4
Mercer County,Missouri,29,129,13.9
Miller County,Missouri,29,131,16.4
Mississippi County,Missouri,29,133,10.8
Moniteau County,Missouri,29,135,18.1
Monroe County,Missouri,29,137,14.1
Montgomery County,Missouri,29,139,12.5
Morgan County,Missouri,29,141,13.4
New Madrid County,Missouri,29,143,11.6
Newton County,Missouri,29,145,18.8
Nodaway County,Missouri,29,147,23.9
Oregon County,Missouri,29,149,11.0
Osage County,Missouri,29,151,17.5
Ozark County,Missouri,29,153,12.9
Pemiscot County,Missouri,29,155,11.7
Perry County,Missouri,29,157,15.9
Pettis County,Missouri,29,159,17.5
Phelps County,Missouri,29,161,27.8
Pike County,Missouri,29,163,12.7
Platte County,Missouri,29,165,40.4
Polk County,Missouri,29,167,18.8
Pulaski County,Missouri,29,169,24.1
Putnam County,Missouri,29,171,18.1
Ralls County,Missouri,29,173,12.3
Randolph County,Missouri,29,175,13.7
Ray County,Missouri,29,177,13.8
Reynolds County,Missouri,29,179,8.1
Ripley County,Missouri,29,181,11.1
Saint Charles County,Missouri,29,183,35.5
Saint Clair County,Missouri,29,185,10.8
Sainte Genevieve County,Missouri,29,186,13.3
Saint Francois County,Missouri,29,187,14.1
Saint Louis County,Missouri,29,189,41.6
Saline County,Missouri,29,195,18.8
Schuyler County,Missouri,29,197,12.4
Scotland County,Missouri,29,199,14.8
Scott County,Missouri,29,201,13.2
Shannon County,Missouri,29,203,15.1
Shelby County,Missouri,29,205,13.1
Stoddard County,Missouri,29,207,13.7
Stone County,Missouri,29,209,16.3
Sullivan County,Missouri,29,211,12.9
Taney County,Missouri,29,213,18.3
Texas County,Missouri,29,215,13.0
Vernon County,Missouri,29,217,16.3
Warren County,Missouri,29,219,15.8
Washington County,Missouri,29,221,7.1
Wayne County,Missouri,29,223,10.7
Webster County,Missouri,29,225,15.8
Worth County,Missouri,29,227,17.5
Wright County,Missouri,29,229,12.4
Saint Louis City,Missouri,29,510,31.9
Beaverhead County,Montana,30,001,30.3
Big Horn County,Montana,30,003,15.6
Blaine County,Montana,30,005,20.3
Broadwater County,Montana,30,007,23.9
Carbon County,Montana,30,009,29.2
Carter County,Montana,30,011,15.6
Cascade County,Montana,30,013,25.5
Chouteau County,Montana,30,015,23.3
Custer County,Montana,30,017,20.0
Daniels County,Montana,30,019,22.2
Dawson County,Montana,30,021,18.8
Deer Lodge County,Montana,30,023,16.8
Fallon County,Montana,30,025,16.1
Fergus County,Montana,30,027,28.2
Flathead County,Montana,30,029,29.1
Gallatin County,Montana,30,031,48.0
Garfield County,Montana,30,033,14.8
Glacier County,Montana,30,035,17.7
Granite County,Montana,30,039,25.8
Hill County,Montana,30,041,23.2
Jefferson County,Montana,30,043,32.6
Judith Basin County,Montana,30,045,29.9
Lake County,Montana,30,047,24.4
Lewis and Clark County,Montana,30,049,38.0
Liberty County,Montana,30,051,21.6
Lincoln County,Montana,30,053,19.4
McCone County,Montana,30,055,17.5
Madison County,Montana,30,057,26.4
Meagher County,Montana,30,059,23.3
Mineral County,Montana,30,061,13.1
Missoula County,Montana,30,063,40.7
Musselshell County,Montana,30,065,16.8
Phillips County,Montana,30,071,19.3
Pondera County,Montana,30,073,22.1
Powder River County,Montana,30,075,24.4
Powell County,Montana,30,077,19.3
Prairie County,Montana,30,079,15.7
Ravalli County,Montana,30,081,24.4
Richland County,Montana,30,083,16.5
Roosevelt County,Montana,30,085,13.5
Rosebud County,Montana,30,087,19.8
Sanders County,Montana,30,089,16.4
Sheridan County,Montana,30,091,21.3
Silver Bow County,Montana,30,093,24.6
Stillwater County,Montana,30,095,23.7
Sweet Grass County,Montana,30,097,25.2
Teton County,Montana,30,099,23.3
Toole County,Montana,30,101,13.4
Valley County,Montana,30,105,19.4
Wheatland County,Montana,30,107,18.0
Wibaux County,Montana,30,109,20.0
Yellowstone County,Montana,30,111,28.5
Park County,Montana,30,067,35.0
Adams County,Nebraska,31,001,23.0
Antelope County,Nebraska,31,003,17.7
Boone County,Nebraska,31,011,16.6
Box Butte County,Nebraska,31,013,15.9
Boyd County,Nebraska,31,015,18.1
Brown County,Nebraska,31,017,16.3
Buffalo County,Nebraska,31,019,32.7
Burt County,Nebraska,31,021,17.0
Butler County,Nebraska,31,023,15.2
Cass County,Nebraska,31,025,25.1
Cedar County,Nebraska,31,027,17.7
Chase County,Nebraska,31,029,18.2
Cherry County,Nebraska,31,031,19.7
Cheyenne County,Nebraska,31,033,23.4
Clay County,Nebraska,31,035,19.0
Colfax County,Nebraska,31,037,13.4
Cuming County,Nebraska,31,039,18.8
Custer County,Nebraska,31,041,21.0
Dakota County,Nebraska,31,043,11.2
Dawes County,Nebraska,31,045,33.2
Dawson County,Nebraska,31,047,14.9
Deuel County,Nebraska,31,049,17.3
Dixon County,Nebraska,31,051,18.3
Dodge County,Nebraska,31,053,18.9
Douglas County,Nebraska,31,055,37.1
Dundy County,Nebraska,31,057,19.6
Fillmore County,Nebraska,31,059,18.5
Franklin County,Nebraska,31,061,18.7
Frontier County,Nebraska,31,063,18.3
Furnas County,Nebraska,31,065,17.3
Gage County,Nebraska,31,067,19.7
Garden County,Nebraska,31,069,23.5
Garfield County,Nebraska,31,071,16.2
Gosper County,Nebraska,31,073,19.4
Greeley County,Nebraska,31,077,14.4
Hall County,Nebraska,31,079,18.3
Hamilton County,Nebraska,31,081,25.2
Harlan County,Nebraska,31,083,16.1
Hitchcock County,Nebraska,31,087,15.1
Holt County,Nebraska,31,089,20.9
Howard County,Nebraska,31,093,19.2
Jefferson County,Nebraska,31,095,13.7
Johnson County,Nebraska,31,097,14.7
Kearney County,Nebraska,31,099,24.1
Keith County,Nebraska,31,101,20.7
Kimball County,Nebraska,31,105,17.4
Knox County,Nebraska,31,107,19.1
Lancaster County,Nebraska,31,109,36.7
Lincoln County,Nebraska,31,111,20.0
Madison County,Nebraska,31,119,20.2
Merrick County,Nebraska,31,121,16.8
Morrill County,Nebraska,31,123,17.8
Nance County,Nebraska,31,125,16.5
Nemaha County,Nebraska,31,127,27.8
Nuckolls County,Nebraska,31,129,17.3
Otoe County,Nebraska,31,131,21.5
Pawnee County,Nebraska,31,133,16.3
Perkins County,Nebraska,31,135,22.0
Phelps County,Nebraska,31,137,22.7
Pierce County,Nebraska,31,139,20.5
Platte County,Nebraska,31,141,20.1
Polk County,Nebraska,31,143,19.6
Red Willow County,Nebraska,31,145,17.7
Richardson County,Nebraska,31,147,20.7
Rock County,Nebraska,31,149,18.0
Saline County,Nebraska,31,151,14.2
Sarpy County,Nebraska,31,153,36.7
Saunders County,Nebraska,31,155,24.6
Scotts Bluff County,Nebraska,31,157,21.5
Seward County,Nebraska,31,159,26.1
Sheridan County,Nebraska,31,161,24.5
Sherman County,Nebraska,31,163,14.7
Sioux County,Nebraska,31,165,26.6
Stanton County,Nebraska,31,167,18.3
Thayer County,Nebraska,31,169,19.3
Thurston County,Nebraska,31,173,13.9
Valley County,Nebraska,31,175,19.2
Washington County,Nebraska,31,177,29.6
Wayne County,Nebraska,31,179,37.8
Webster County,Nebraska,31,181,19.8
York County,Nebraska,31,185,26.1
Churchill County,Nevada,32,001,15.9
Clark County,Nevada,32,003,22.6
Douglas County,Nevada,32,005,25.2
Elko County,Nevada,32,007,18.1
Eureka County,Nevada,32,011,22.2
Humboldt County,Nevada,32,013,13.7
Lander County,Nevada,32,015,7.6
Lincoln County,Nevada,32,017,20.3
Lyon County,Nevada,32,019,16.6
Mineral County,Nevada,32,021,11.3
Nye County,Nevada,32,023,13.2
Pershing County,Nevada,32,027,12.4
Storey County,Nevada,32,029,21.4
Washoe County,Nevada,32,031,28.7
White Pine County,Nevada,32,033,13.9
Carson City,Nevada,32,510,20.7
Belknap County,New Hampshire,33,001,29.6
Carroll County,New Hampshire,33,003,32.1
Cheshire County,New Hampshire,33,005,31.6
Coos County,New Hampshire,33,007,17.8
Grafton County,New Hampshire,33,009,38.1
Hillsborough County,New Hampshire,33,011,35.9
Merrimack County,New Hampshire,33,013,34.4
Rockingham County,New Hampshire,33,015,38.8
Strafford County,New Hampshire,33,017,34.1
Sullivan County,New Hampshire,33,019,26.5
Atlantic County,New Jersey,34,001,25.1
Bergen County,New Jersey,34,003,46.9
Burlington County,New Jersey,34,005,35.7
Camden County,New Jersey,34,007,30.2
Cape May County,New Jersey,34,009,29.9
Cumberland County,New Jersey,34,011,14.6
Essex County,New Jersey,34,013,32.7
Gloucester County,New Jersey,34,015,29.3
Hudson County,New Jersey,34,017,37.5
Hunterdon County,New Jersey,34,019,48.7
Mercer County,New Jersey,34,021,39.6
Middlesex County,New Jersey,34,023,41.0
Monmouth County,New Jersey,34,025,42.5
Morris County,New Jersey,34,027,51.0
Ocean County,New Jersey,34,029,26.9
Passaic County,New Jersey,34,031,26.0
Salem County,New Jersey,34,033,20.3
Somerset County,New Jersey,34,035,52.5
Sussex County,New Jersey,34,037,33.8
Union County,New Jersey,34,039,32.6
Warren County,New Jersey,34,041,29.9
Bernalillo County,New Mexico,35,001,32.6
Catron County,New Mexico,35,003,26.0
Chaves County,New Mexico,35,005,18.1
Colfax County,New Mexico,35,007,21.5
Curry County,New Mexico,35,009,20.8
De Baca County,New Mexico,35,011,9.7
Dona Ana County,New Mexico,35,013,27.7
Eddy County,New Mexico,35,015,17.8
Grant County,New Mexico,35,017,26.2
Guadalupe County,New Mexico,35,019,13.5
Hidalgo County,New Mexico,35,023,14.2
Lea County,New Mexico,35,025,13.2
Lincoln County,New Mexico,35,027,28.4
Los Alamos County,New Mexico,35,028,64.2
Luna County,New Mexico,35,029,12.1
McKinley County,New Mexico,35,031,11.1
Mora County,New Mexico,35,033,13.9
Otero County,New Mexico,35,035,16.4
Quay County,New Mexico,35,037,15.5
Rio Arriba County,New Mexico,35,039,16.6
Roosevelt County,New Mexico,35,041,23.1
Sandoval County,New Mexico,35,043,28.5
San Juan County,New Mexico,35,045,15.2
San Miguel County,New Mexico,35,047,20.0
Santa Fe County,New Mexico,35,049,40.1
Sierra County,New Mexico,35,051,17.6
Socorro County,New Mexico,35,053,17.5
Taos County,New Mexico,35,055,28.6
Torrance County,New Mexico,35,057,16.5
Union County,New Mexico,35,059,17.1
Cibola County,New Mexico,35,006,12.0
Valencia County,New Mexico,35,061,16.5
Albany County,New York,36,001,38.6
Allegany County,New York,36,003,20.0
Bronx County,New York,36,005,18.9
Broome County,New York,36,007,27.2
Cattaraugus County,New York,36,009,17.8
Cayuga County,New York,36,011,21.4
Chautauqua County,New York,36,013,20.9
Chemung County,New York,36,015,23.4
Chenango County,New York,36,017,17.4
Clinton County,New York,36,019,22.1
Columbia County,New York,36,021,29.3
Cortland County,New York,36,023,23.6
Delaware County,New York,36,025,20.2
Dutchess County,New York,36,027,33.4
Erie County,New York,36,029,31.6
Essex County,New York,36,031,24.2
Franklin County,New York,36,033,17.7
Fulton County,New York,36,035,16.2
Genesee County,New York,36,037,20.0
Greene County,New York,36,039,20.6
Hamilton County,New York,36,041,24.5
Herkimer County,New York,36,043,22.4
Jefferson County,New York,36,045,20.7
Kings County,New York,36,047,32.8
Lewis County,New York,36,049,15.2
Livingston County,New York,36,051,23.6
Madison County,New York,36,053,26.2
Monroe County,New York,36,055,36.2
Montgomery County,New York,36,057,16.2
Nassau County,New York,36,059,42.8
New York County,New York,36,061,59.9
Niagara County,New York,36,063,23.2
Oneida County,New York,36,065,23.2
Onondaga County,New York,36,067,34.1
Ontario County,New York,36,069,31.7
Orange County,New York,36,071,29.2
Orleans County,New York,36,073,15.4
Oswego County,New York,36,075,17.6
Otsego County,New York,36,077,27.7
Putnam County,New York,36,079,37.9
Queens County,New York,36,081,30.4
Rensselaer County,New York,36,083,28.6
Richmond County,New York,36,085,30.8
Rockland County,New York,36,087,40.3
Saint Lawrence County,New York,36,089,22.3
Saratoga County,New York,36,091,39.0
Schenectady County,New York,36,093,30.5
Schoharie County,New York,36,095,19.6
Schuyler County,New York,36,097,19.5
Seneca County,New York,36,099,20.2
Steuben County,New York,36,101,21.3
Suffolk County,New York,36,103,34.0
Sullivan County,New York,36,105,22.2
Tioga County,New York,36,107,24.4
Tompkins County,New York,36,109,50.8
Ulster County,New York,36,111,30.1
Warren County,New York,36,113,28.2
Washington County,New York,36,115,19.4
Wayne County,New York,36,117,20.6
Westchester County,New York,36,119,46.7
Wyoming County,New York,36,121,15.2
Yates County,New York,36,123,23.7
Alamance County,North Carolina,37,001,21.6
Alexander County,North Carolina,37,003,13.2
Alleghany County,North Carolina,37,005,17.4
Anson County,North Carolina,37,007,9.8
Ashe County,North Carolina,37,009,18.8
Avery County,North Carolina,37,011,18.9
Beaufort County,North Carolina,37,013,17.3
Bertie County,North Carolina,37,015,10.0
Bladen County,North Carolina,37,017,13.8
Brunswick County,North Carolina,37,019,26.1
Buncombe County,North Carolina,37,021,35.9
Burke County,North Carolina,37,023,17.2
Cabarrus County,North Carolina,37,025,27.2
Caldwell County,North Carolina,37,027,13.7
Camden County,North Carolina,37,029,22.4
Carteret County,North Carolina,37,031,25.3
Caswell County,North Carolina,37,033,11.6
Catawba County,North Carolina,37,035,21.7
Chatham County,North Carolina,37,037,36.8
Cherokee County,North Carolina,37,039,18.6
Chowan County,North Carolina,37,041,20.1
Clay County,North Carolina,37,043,21.2
Cleveland County,North Carolina,37,045,16.0
Columbus County,North Carolina,37,047,12.1
Craven County,North Carolina,37,049,22.3
Cumberland County,North Carolina,37,051,23.3
Currituck County,North Carolina,37,053,20.5
Dare County,North Carolina,37,055,29.4
Davidson County,North Carolina,37,057,18.7
Davie County,North Carolina,37,059,24.4
Duplin County,North Carolina,37,061,10.7
Durham County,North Carolina,37,063,45.8
Edgecombe County,North Carolina,37,065,10.6
Forsyth County,North Carolina,37,067,32.9
Franklin County,North Carolina,37,069,19.4
Gaston County,North Carolina,37,071,19.0
Gates County,North Carolina,37,073,13.2
Graham County,North Carolina,37,075,14.3
Granville County,North Carolina,37,077,17.6
Greene County,North Carolina,37,079,10.1
Guilford County,North Carolina,37,081,34.1
Halifax County,North Carolina,37,083,12.7
Harnett County,North Carolina,37,085,19.6
Haywood County,North Carolina,37,087,23.9
Henderson County,North Carolina,37,089,28.6
Hertford County,North Carolina,37,091,14.0
Hoke County,North Carolina,37,093,19.3
Hyde County,North Carolina,37,095,10.3
Iredell County,North Carolina,37,097,25.9
Jackson County,North Carolina,37,099,29.5
Johnston County,North Carolina,37,101,20.3
Jones County,North Carolina,37,103,13.1
Lee County,North Carolina,37,105,20.5
Lenoir County,North Carolina,37,107,12.7
Lincoln County,North Carolina,37,109,20.2
McDowell County,North Carolina,37,111,13.5
Macon County,North Carolina,37,113,22.5
Madison County,North Carolina,37,115,21.7
Martin County,North Carolina,37,117,13.7
Mecklenburg County,North Carolina,37,119,42.3
Mitchell County,North Carolina,37,121,16.8
Montgomery County,North Carolina,37,123,14.5
Moore County,North Carolina,37,125,32.6
Nash County,North Carolina,37,127,19.2
New Hanover County,North Carolina,37,129,36.9
Northampton County,North Carolina,37,131,11.3
Onslow County,North Carolina,37,133,19.3
Orange County,North Carolina,37,135,56.6
Pamlico County,North Carolina,37,137,19.3
Pasquotank County,North Carolina,37,139,19.4
Pender County,North Carolina,37,141,21.2
Perquimans County,North Carolina,37,143,16.3
Person County,North Carolina,37,145,14.7
Pitt County,North Carolina,37,147,29.7
Polk County,North Carolina,37,149,31.3
Randolph County,North Carolina,37,151,14.5
Richmond County,North Carolina,37,153,12.8
Robeson County,North Carolina,37,155,12.8
Rockingham County,North Carolina,37,157,13.8
Rowan County,North Carolina,37,159,17.6
Rutherford County,North Carolina,37,161,16.2
Sampson County,North Carolina,37,163,12.4
Scotland County,North Carolina,37,165,15.8
Stanly County,North Carolina,37,167,16.2
Stokes County,North Carolina,37,169,13.6
Surry County,North Carolina,37,171,14.9
Swain County,North Carolina,37,173,15.9
Transylvania County,North Carolina,37,175,29.7
Tyrrell County,North Carolina,37,177,8.0
Union County,North Carolina,37,179,33.4
Vance County,North Carolina,37,181,11.4
Wake County,North Carolina,37,183,49.0
Warren County,North Carolina,37,185,15.4
Washington County,North Carolina,37,187,10.4
Watauga County,North Carolina,37,189,38.4
Wayne County,North Carolina,37,191,18.4
Wilkes County,North Carolina,37,193,12.8
Wilson County,North Carolina,37,195,18.0
Yadkin County,North Carolina,37,197,11.9
Yancey County,North Carolina,37,199,19.3
Adams County,North Dakota,38,001,24.8
Barnes County,North Dakota,38,003,25.4
Benson County,North Dakota,38,005,14.6
Bottineau County,North Dakota,38,009,20.9
Bowman County,North Dakota,38,011,22.1
Burke County,North Dakota,38,013,19.6
Burleigh County,North Dakota,38,015,34.0
Cass County,North Dakota,38,017,36.8
Cavalier County,North Dakota,38,019,17.7
Dickey County,North Dakota,38,021,26.6
Divide County,North Dakota,38,023,20.6
Dunn County,North Dakota,38,025,19.6
Eddy County,North Dakota,38,027,22.0
Emmons County,North Dakota,38,029,15.3
Foster County,North Dakota,38,031,18.8
Golden Valley County,North Dakota,38,033,22.7
Grand Forks County,North Dakota,38,035,33.0
Grant County,North Dakota,38,037,17.1
Griggs County,North Dakota,38,039,18.3
Hettinger County,North Dakota,38,041,14.8
Kidder County,North Dakota,38,043,19.5
LaMoure County,North Dakota,38,045,21.1
Logan County,North Dakota,38,047,12.7
McHenry County,North Dakota,38,049,18.8
McIntosh County,North Dakota,38,051,18.7
McKenzie County,North Dakota,38,053,22.8
McLean County,North Dakota,38,055,19.0
Mercer County,North Dakota,38,057,20.5
Morton County,North Dakota,38,059,25.9
Mountrail County,North Dakota,38,061,22.0
Nelson County,North Dakota,38,063,19.2
Oliver County,North Dakota,38,065,17.5
Pembina County,North Dakota,38,067,19.0
Pierce County,North Dakota,38,069,15.2
Ramsey County,North Dakota,38,071,23.0
Ransom County,North Dakota,38,073,18.1
Renville County,North Dakota,38,075,15.9
Richland County,North Dakota,38,077,21.8
Rolette County,North Dakota,38,079,20.9
Sargent County,North Dakota,38,081,19.8
Sheridan County,North Dakota,38,083,15.2
Sioux County,North Dakota,38,085,17.3
Stark County,North Dakota,38,089,24.3
Steele County,North Dakota,38,091,19.7
Stutsman County,North Dakota,38,093,23.6
Towner County,North Dakota,38,095,17.7
Traill County,North Dakota,38,097,26.4
Walsh County,North Dakota,38,099,17.2
Ward County,North Dakota,38,101,25.8
Wells County,North Dakota,38,103,19.8
Williams County,North Dakota,38,105,21.0
Adams County,Ohio,39,001,10.5
Allen County,Ohio,39,003,17.4
Ashland County,Ohio,39,005,20.4
Ashtabula County,Ohio,39,007,13.3
Athens County,Ohio,39,009,29.1
Auglaize County,Ohio,39,011,17.5
Belmont County,Ohio,39,013,15.1
Brown County,Ohio,39,015,12.1
Butler County,Ohio,39,017,28.4
Carroll County,Ohio,39,019,11.4
Champaign County,Ohio,39,021,15.5
Clark County,Ohio,39,023,18.1
Clermont County,Ohio,39,025,27.1
Clinton County,Ohio,39,027,15.8
Columbiana County,Ohio,39,029,13.9
Coshocton County,Ohio,39,031,12.1
Crawford County,Ohio,39,033,12.6
Cuyahoga County,Ohio,39,035,30.5
Darke County,Ohio,39,037,12.3
Defiance County,Ohio,39,039,16.7
Delaware County,Ohio,39,041,51.8
Erie County,Ohio,39,043,21.2
Fairfield County,Ohio,39,045,26.0
Fayette County,Ohio,39,047,14.1
Franklin County,Ohio,39,049,37.6
Fulton County,Ohio,39,051,17.2
Gallia County,Ohio,39,053,15.1
Geauga County,Ohio,39,055,37.0
Greene County,Ohio,39,057,37.1
Guernsey County,Ohio,39,059,13.5
Hamilton County,Ohio,39,061,35.0
Hancock County,Ohio,39,063,25.8
Hardin County,Ohio,39,065,13.5
Harrison County,Ohio,39,067,8.6
Henry County,Ohio,39,069,16.1
Highland County,Ohio,39,071,12.1
Hocking County,Ohio,39,073,15.1
Holmes County,Ohio,39,075,7.8
Huron County,Ohio,39,077,13.1
Jackson County,Ohio,39,079,17.2
Jefferson County,Ohio,39,081,15.1
Knox County,Ohio,39,083,21.8
Lake County,Ohio,39,085,26.3
Lawrence County,Ohio,39,087,14.7
Licking County,Ohio,39,089,22.8
Logan County,Ohio,39,091,15.7
Lorain County,Ohio,39,093,22.8
Lucas County,Ohio,39,095,24.2
Madison County,Ohio,39,097,17.1
Mahoning County,Ohio,39,099,22.2
Marion County,Ohio,39,101,12.4
Medina County,Ohio,39,103,30.8
Meigs County,Ohio,39,105,12.9
Mercer County,Ohio,39,107,15.7
Miami County,Ohio,39,109,20.6
Monroe County,Ohio,39,111,9.9
Montgomery County,Ohio,39,113,25.7
Morgan County,Ohio,39,115,11.1
Morrow County,Ohio,39,117,13.9
Muskingum County,Ohio,39,119,15.1
Noble County,Ohio,39,121,9.3
Ottawa County,Ohio,39,123,21.7
Paulding County,Ohio,39,125,12.7
Perry County,Ohio,39,127,11.0
Pickaway County,Ohio,39,129,17.1
Pike County,Ohio,39,131,11.8
Portage County,Ohio,39,133,26.0
Preble County,Ohio,39,135,11.8
Putnam County,Ohio,39,137,19.4
Richland County,Ohio,39,139,15.7
Ross County,Ohio,39,141,14.7
Sandusky County,Ohio,39,143,14.5
Scioto County,Ohio,39,145,14.4
Seneca County,Ohio,39,147,14.2
Shelby County,Ohio,39,149,16.3
Stark County,Ohio,39,151,21.9
Summit County,Ohio,39,153,30.3
Trumbull County,Ohio,39,155,17.3
Tuscarawas County,Ohio,39,157,14.4
Union County,Ohio,39,159,26.2
Van Wert County,Ohio,39,161,15.7
Vinton County,Ohio,39,163,9.1
Warren County,Ohio,39,165,39.6
Washington County,Ohio,39,167,17.5
Wayne County,Ohio,39,169,21.2
Williams County,Ohio,39,171,13.9
Wood County,Ohio,39,173,31.1
Wyandot County,Ohio,39,175,14.1
Adair County,Oklahoma,40,001,13.8
Alfalfa County,Oklahoma,40,003,20.2
Atoka County,Oklahoma,40,005,14.0
Beaver County,Oklahoma,40,007,20.1
Beckham County,Oklahoma,40,009,17.6
Blaine County,Oklahoma,40,011,16.3
Bryan County,Oklahoma,40,013,21.5
Caddo County,Oklahoma,40,015,15.8
Canadian County,Oklahoma,40,017,25.5
Carter County,Oklahoma,40,019,18.8
Cherokee County,Oklahoma,40,021,24.4
Choctaw County,Oklahoma,40,023,13.2
Cimarron County,Oklahoma,40,025,19.1
Cleveland County,Oklahoma,40,027,31.0
Coal County,Oklahoma,40,029,14.8
Comanche County,Oklahoma,40,031,20.8
Cotton County,Oklahoma,40,033,15.4
Craig County,Oklahoma,40,035,13.9
Creek County,Oklahoma,40,037,15.0
Custer County,Oklahoma,40,039,26.9
Delaware County,Oklahoma,40,041,16.8
Dewey County,Oklahoma,40,043,21.8
Ellis County,Oklahoma,40,045,22.0
Garfield County,Oklahoma,40,047,21.7
Garvin County,Oklahoma,40,049,15.2
Grady County,Oklahoma,40,051,17.6
Grant County,Oklahoma,40,053,23.5
Greer County,Oklahoma,40,055,13.1
Harmon County,Oklahoma,40,057,22.8
Harper County,Oklahoma,40,059,20.7
Haskell County,Oklahoma,40,061,11.5
Hughes County,Oklahoma,40,063,12.2
Jackson County,Oklahoma,40,065,19.7
Jefferson County,Oklahoma,40,067,11.7
Johnston County,Oklahoma,40,069,16.1
Kay County,Oklahoma,40,071,18.4
Kingfisher County,Oklahoma,40,073,19.7
Kiowa County,Oklahoma,40,075,18.8
Latimer County,Oklahoma,40,077,14.0
Le Flore County,Oklahoma,40,079,13.8
Lincoln County,Oklahoma,40,081,13.4
Logan County,Oklahoma,40,083,26.1
Love County,Oklahoma,40,085,14.2
McClain County,Oklahoma,40,087,22.4
McCurtain County,Oklahoma,40,089,13.4
McIntosh County,Oklahoma,40,091,13.8
Major County,Oklahoma,40,093,16.7
Marshall County,Oklahoma,40,095,13.4
