County,State,State_FIPS,County_FIPS,associates_degree
Delaware County,Indiana,18,035,6383.0
Dubois County,Indiana,18,037,3610.0
Elkhart County,Indiana,18,039,8353.0
Fayette County,Indiana,18,041,1331.0
Floyd County,Indiana,18,043,4460.0
Fountain County,Indiana,18,045,938.0
Franklin County,Indiana,18,047,1526.0
Fulton County,Indiana,18,049,1109.0
Gibson County,Indiana,18,051,2878.0
Grant County,Indiana,18,053,3691.0
Greene County,Indiana,18,055,2518.0
Hamilton County,Indiana,18,057,13008.0
Hancock County,Indiana,18,059,4842.0
Harrison County,Indiana,18,061,2226.0
Hendricks County,Indiana,18,063,9898.0
Henry County,Indiana,18,065,2688.0
Howard County,Indiana,18,067,5001.0
Huntington County,Indiana,18,069,2313.0
Jackson County,Indiana,18,071,2429.0
Jasper County,Indiana,18,073,1905.0
Jay County,Indiana,18,075,1065.0
Jefferson County,Indiana,18,077,1896.0
Jennings County,Indiana,18,079,1467.0
Johnson County,Indiana,18,081,8672.0
Knox County,Indiana,18,083,4205.0
Kosciusko County,Indiana,18,085,3956.0
LaGrange County,Indiana,18,087,1316.0
Lake County,Indiana,18,089,27476.0
LaPorte County,Indiana,18,091,6969.0
Lawrence County,Indiana,18,093,3450.0
Madison County,Indiana,18,095,7966.0
Marion County,Indiana,18,097,44118.0
Marshall County,Indiana,18,099,2608.0
Martin County,Indiana,18,101,922.0
Miami County,Indiana,18,103,2124.0
Monroe County,Indiana,18,105,5592.0
Montgomery County,Indiana,18,107,2057.0
Morgan County,Indiana,18,109,4942.0
Newton County,Indiana,18,111,874.0
Noble County,Indiana,18,113,2807.0
Ohio County,Indiana,18,115,477.0
Orange County,Indiana,18,117,807.0
Owen County,Indiana,18,119,991.0
Parke County,Indiana,18,121,1103.0
Perry County,Indiana,18,123,1286.0
Pike County,Indiana,18,125,946.0
Porter County,Indiana,18,127,10794.0
Posey County,Indiana,18,129,2016.0
Pulaski County,Indiana,18,131,519.0
Putnam County,Indiana,18,133,2158.0
Randolph County,Indiana,18,135,1408.0
Ripley County,Indiana,18,137,1641.0
Rush County,Indiana,18,139,666.0
Saint Joseph County,Indiana,18,141,13527.0
Scott County,Indiana,18,143,1468.0
Shelby County,Indiana,18,145,2480.0
Spencer County,Indiana,18,147,1462.0
Starke County,Indiana,18,149,1571.0
Steuben County,Indiana,18,151,2422.0
Sullivan County,Indiana,18,153,1867.0
Switzerland County,Indiana,18,155,517.0
Tippecanoe County,Indiana,18,157,8264.0
Tipton County,Indiana,18,159,857.0
Union County,Indiana,18,161,263.0
Vanderburgh County,Indiana,18,163,10822.0
Vermillion County,Indiana,18,165,1109.0
Vigo County,Indiana,18,167,5810.0
Wabash County,Indiana,18,169,1708.0
Warren County,Indiana,18,171,647.0
Warrick County,Indiana,18,173,4163.0
Washington County,Indiana,18,175,1671.0
Wayne County,Indiana,18,177,3939.0
Wells County,Indiana,18,179,2364.0
White County,Indiana,18,181,1667.0
Whitley County,Indiana,18,183,2283.0
Adair County,Iowa,19,001,630.0
Adams County,Iowa,19,003,336.0
Allamakee County,Iowa,19,005,1045.0
Appanoose County,Iowa,19,007,862.0
Audubon County,Iowa,19,009,499.0
Benton County,Iowa,19,011,2408.0
Black Hawk County,Iowa,19,013,9678.0
Boone County,Iowa,19,015,2492.0
Bremer County,Iowa,19,017,2157.0
Buchanan County,Iowa,19,019,1744.0
Buena Vista County,Iowa,19,021,1210.0
Butler County,Iowa,19,023,1434.0
Calhoun County,Iowa,19,025,830.0
Carroll County,Iowa,19,027,1806.0
Cass County,Iowa,19,029,862.0
Cedar County,Iowa,19,031,1795.0
Cerro Gordo County,Iowa,19,033,4624.0
Cherokee County,Iowa,19,035,1136.0
Chickasaw County,Iowa,19,037,1231.0
Clarke County,Iowa,19,039,638.0
Clay County,Iowa,19,041,1413.0
Clayton County,Iowa,19,043,1276.0
Clinton County,Iowa,19,045,3901.0
Crawford County,Iowa,19,047,1031.0
Dallas County,Iowa,19,049,5260.0
Davis County,Iowa,19,051,639.0
Decatur County,Iowa,19,053,348.0
Delaware County,Iowa,19,055,1409.0
Des Moines County,Iowa,19,057,3596.0
Dickinson County,Iowa,19,059,1734.0
Dubuque County,Iowa,19,061,5952.0
Emmet County,Iowa,19,063,770.0
Fayette County,Iowa,19,065,1505.0
Floyd County,Iowa,19,067,1737.0
Franklin County,Iowa,19,069,1000.0
Fremont County,Iowa,19,071,593.0
Greene County,Iowa,19,073,763.0
Grundy County,Iowa,19,075,1237.0
Guthrie County,Iowa,19,077,821.0
Hamilton County,Iowa,19,079,1660.0
Hancock County,Iowa,19,081,1162.0
Hardin County,Iowa,19,083,1732.0
Harrison County,Iowa,19,085,1077.0
Henry County,Iowa,19,087,1826.0
Howard County,Iowa,19,089,842.0
Humboldt County,Iowa,19,091,934.0
Ida County,Iowa,19,093,573.0
Iowa County,Iowa,19,095,1282.0
Jackson County,Iowa,19,097,1571.0
Jasper County,Iowa,19,099,2914.0
Jefferson County,Iowa,19,101,1464.0
Johnson County,Iowa,19,103,7246.0
Jones County,Iowa,19,105,1904.0
Keokuk County,Iowa,19,107,971.0
Kossuth County,Iowa,19,109,1471.0
Lee County,Iowa,19,111,3128.0
Linn County,Iowa,19,113,18139.0
Louisa County,Iowa,19,115,849.0
Lucas County,Iowa,19,117,632.0
Lyon County,Iowa,19,119,994.0
Madison County,Iowa,19,121,1353.0
Mahaska County,Iowa,19,123,1397.0
Marion County,Iowa,19,125,2433.0
Marshall County,Iowa,19,127,2686.0
Mills County,Iowa,19,129,1077.0
Mitchell County,Iowa,19,131,1013.0
Monona County,Iowa,19,133,740.0
Monroe County,Iowa,19,135,530.0
Montgomery County,Iowa,19,137,926.0
Muscatine County,Iowa,19,139,3687.0
O'Brien County,Iowa,19,141,1275.0
Osceola County,Iowa,19,143,537.0
Page County,Iowa,19,145,1196.0
Palo Alto County,Iowa,19,147,1031.0
Plymouth County,Iowa,19,149,2091.0
Pocahontas County,Iowa,19,151,745.0
Polk County,Iowa,19,153,31038.0
Pottawattamie County,Iowa,19,155,6587.0
Poweshiek County,Iowa,19,157,1123.0
Ringgold County,Iowa,19,159,470.0
Sac County,Iowa,19,161,880.0
Scott County,Iowa,19,163,12070.0
Shelby County,Iowa,19,165,1037.0
Sioux County,Iowa,19,167,2610.0
Story County,Iowa,19,169,4602.0
Tama County,Iowa,19,171,1585.0
Taylor County,Iowa,19,173,683.0
Union County,Iowa,19,175,1097.0
Van Buren County,Iowa,19,177,658.0
Wapello County,Iowa,19,179,2624.0
Warren County,Iowa,19,181,3407.0
Washington County,Iowa,19,183,1669.0
Wayne County,Iowa,19,185,442.0
Webster County,Iowa,19,187,3557.0
Winnebago County,Iowa,19,189,985.0
Winneshiek County,Iowa,19,191,2008.0
Woodbury County,Iowa,19,193,5997.0
Worth County,Iowa,19,195,823.0
Wright County,Iowa,19,197,1069.0
Allen County,Kansas,20,001,1062.0
Anderson County,Kansas,20,003,552.0
Atchison County,Kansas,20,005,849.0
Barber County,Kansas,20,007,293.0
Barton County,Kansas,20,009,2283.0
Bourbon County,Kansas,20,011,1030.0
Brown County,Kansas,20,013,485.0
Butler County,Kansas,20,015,4318.0
Chase County,Kansas,20,017,107.0
Chautauqua County,Kansas,20,019,238.0
Cherokee County,Kansas,20,021,1085.0
Cheyenne County,Kansas,20,023,224.0
Clark County,Kansas,20,025,91.0
Clay County,Kansas,20,027,616.0
Cloud County,Kansas,20,029,813.0
Coffey County,Kansas,20,031,505.0
Comanche County,Kansas,20,033,96.0
Cowley County,Kansas,20,035,2746.0
Crawford County,Kansas,20,037,1972.0
Decatur County,Kansas,20,039,198.0
Dickinson County,Kansas,20,041,1240.0
Doniphan County,Kansas,20,043,439.0
Douglas County,Kansas,20,045,4514.0
Edwards County,Kansas,20,047,156.0
Elk County,Kansas,20,049,200.0
Ellis County,Kansas,20,051,1377.0
Ellsworth County,Kansas,20,053,430.0
Finney County,Kansas,20,055,1799.0
Ford County,Kansas,20,057,1679.0
Franklin County,Kansas,20,059,1491.0
Geary County,Kansas,20,061,2541.0
Gove County,Kansas,20,063,219.0
Graham County,Kansas,20,065,131.0
Grant County,Kansas,20,067,321.0
Gray County,Kansas,20,069,442.0
Greeley County,Kansas,20,071,61.0
Greenwood County,Kansas,20,073,266.0
Hamilton County,Kansas,20,075,93.0
Harper County,Kansas,20,077,300.0
Harvey County,Kansas,20,079,1890.0
Haskell County,Kansas,20,081,258.0
Hodgeman County,Kansas,20,083,147.0
Jackson County,Kansas,20,085,735.0
Jefferson County,Kansas,20,087,913.0
Jewell County,Kansas,20,089,222.0
Johnson County,Kansas,20,091,29145.0
Kearny County,Kansas,20,093,228.0
Kingman County,Kansas,20,095,362.0
Kiowa County,Kansas,20,097,119.0
Labette County,Kansas,20,099,1499.0
Lane County,Kansas,20,101,135.0
Leavenworth County,Kansas,20,103,4439.0
Lincoln County,Kansas,20,105,313.0
Linn County,Kansas,20,107,580.0
Logan County,Kansas,20,109,247.0
Lyon County,Kansas,20,111,1439.0
McPherson County,Kansas,20,113,1747.0
Marion County,Kansas,20,115,589.0
Marshall County,Kansas,20,117,700.0
Meade County,Kansas,20,119,268.0
Miami County,Kansas,20,121,2102.0
Mitchell County,Kansas,20,123,507.0
Montgomery County,Kansas,20,125,2752.0
Morris County,Kansas,20,127,225.0
Morton County,Kansas,20,129,129.0
Nemaha County,Kansas,20,131,531.0
Neosho County,Kansas,20,133,1255.0
Ness County,Kansas,20,135,199.0
Norton County,Kansas,20,137,415.0
Osage County,Kansas,20,139,871.0
Osborne County,Kansas,20,141,223.0
Ottawa County,Kansas,20,143,420.0
Pawnee County,Kansas,20,145,692.0
Phillips County,Kansas,20,147,420.0
Pottawatomie County,Kansas,20,149,1195.0
Pratt County,Kansas,20,151,707.0
Rawlins County,Kansas,20,153,225.0
Reno County,Kansas,20,155,4632.0
Republic County,Kansas,20,157,396.0
Rice County,Kansas,20,159,578.0
Riley County,Kansas,20,161,2994.0
Rooks County,Kansas,20,163,340.0
Rush County,Kansas,20,165,213.0
Russell County,Kansas,20,167,342.0
Saline County,Kansas,20,169,2864.0
Scott County,Kansas,20,171,154.0
Sedgwick County,Kansas,20,173,25229.0
Seward County,Kansas,20,175,1140.0
Shawnee County,Kansas,20,177,7983.0
Sheridan County,Kansas,20,179,214.0
Sherman County,Kansas,20,181,475.0
Smith County,Kansas,20,183,273.0
Stafford County,Kansas,20,185,337.0
Stanton County,Kansas,20,187,121.0
Stevens County,Kansas,20,189,287.0
Sumner County,Kansas,20,191,1456.0
Thomas County,Kansas,20,193,691.0
Trego County,Kansas,20,195,171.0
Wabaunsee County,Kansas,20,197,505.0
Wallace County,Kansas,20,199,97.0
Washington County,Kansas,20,201,479.0
Wichita County,Kansas,20,203,144.0
Wilson County,Kansas,20,205,606.0
Woodson County,Kansas,20,207,258.0
Wyandotte County,Kansas,20,209,7445.0
Adair County,Kentucky,21,001,963.0
Allen County,Kentucky,21,003,1193.0
Anderson County,Kentucky,21,005,1417.0
Ballard County,Kentucky,21,007,494.0
Barren County,Kentucky,21,009,2018.0
Bath County,Kentucky,21,011,721.0
Bell County,Kentucky,21,013,1392.0
Boone County,Kentucky,21,015,7164.0
Bourbon County,Kentucky,21,017,1012.0
Boyd County,Kentucky,21,019,3689.0
Boyle County,Kentucky,21,021,1535.0
Bracken County,Kentucky,21,023,496.0
Breathitt County,Kentucky,21,025,679.0
Breckinridge County,Kentucky,21,027,1014.0
Bullitt County,Kentucky,21,029,4948.0
Butler County,Kentucky,21,031,780.0
Caldwell County,Kentucky,21,033,498.0
Calloway County,Kentucky,21,035,1179.0
Campbell County,Kentucky,21,037,4795.0
Carlisle County,Kentucky,21,039,340.0
Carroll County,Kentucky,21,041,388.0
Carter County,Kentucky,21,043,829.0
Casey County,Kentucky,21,045,758.0
Christian County,Kentucky,21,047,3950.0
Clark County,Kentucky,21,049,1912.0
Clay County,Kentucky,21,051,603.0
Clinton County,Kentucky,21,053,508.0
Crittenden County,Kentucky,21,055,541.0
Cumberland County,Kentucky,21,057,392.0
Daviess County,Kentucky,21,059,6609.0
Edmonson County,Kentucky,21,061,658.0
Elliott County,Kentucky,21,063,321.0
Estill County,Kentucky,21,065,333.0
Fayette County,Kentucky,21,067,16185.0
Fleming County,Kentucky,21,069,802.0
Floyd County,Kentucky,21,071,1624.0
Franklin County,Kentucky,21,073,1968.0
Fulton County,Kentucky,21,075,319.0
Gallatin County,Kentucky,21,077,218.0
Garrard County,Kentucky,21,079,1008.0
Grant County,Kentucky,21,081,1219.0
Graves County,Kentucky,21,083,2045.0
Grayson County,Kentucky,21,085,1379.0
Green County,Kentucky,21,087,419.0
Greenup County,Kentucky,21,089,2376.0
Hancock County,Kentucky,21,091,538.0
Hardin County,Kentucky,21,093,7776.0
Harlan County,Kentucky,21,095,1594.0
Harrison County,Kentucky,21,097,856.0
Hart County,Kentucky,21,099,794.0
Henderson County,Kentucky,21,101,3191.0
Henry County,Kentucky,21,103,743.0
Hickman County,Kentucky,21,105,246.0
Hopkins County,Kentucky,21,107,2913.0
Jackson County,Kentucky,21,109,399.0
Jefferson County,Kentucky,21,111,41127.0
Jessamine County,Kentucky,21,113,2766.0
Johnson County,Kentucky,21,115,1561.0
Kenton County,Kentucky,21,117,9121.0
Knott County,Kentucky,21,119,883.0
Knox County,Kentucky,21,121,929.0
Larue County,Kentucky,21,123,1114.0
Laurel County,Kentucky,21,125,2577.0
Lawrence County,Kentucky,21,127,675.0
Lee County,Kentucky,21,129,215.0
Leslie County,Kentucky,21,131,361.0
Letcher County,Kentucky,21,133,1691.0
Lewis County,Kentucky,21,135,673.0
Lincoln County,Kentucky,21,137,1121.0
Livingston County,Kentucky,21,139,462.0
Logan County,Kentucky,21,141,1393.0
Lyon County,Kentucky,21,143,543.0
McCracken County,Kentucky,21,145,5393.0
McCreary County,Kentucky,21,147,923.0
McLean County,Kentucky,21,149,605.0
Madison County,Kentucky,21,151,4051.0
Magoffin County,Kentucky,21,153,448.0
Marion County,Kentucky,21,155,1195.0
Marshall County,Kentucky,21,157,1942.0
Martin County,Kentucky,21,159,728.0
Mason County,Kentucky,21,161,1130.0
Meade County,Kentucky,21,163,2026.0
Menifee County,Kentucky,21,165,266.0
Mercer County,Kentucky,21,167,1446.0
Metcalfe County,Kentucky,21,169,401.0
Monroe County,Kentucky,21,171,530.0
Montgomery County,Kentucky,21,173,1049.0
Morgan County,Kentucky,21,175,561.0
Muhlenberg County,Kentucky,21,177,1700.0
Nelson County,Kentucky,21,179,3061.0
Nicholas County,Kentucky,21,181,437.0
Ohio County,Kentucky,21,183,1115.0
Oldham County,Kentucky,21,185,3322.0
Owen County,Kentucky,21,187,579.0
Owsley County,Kentucky,21,189,130.0
Pendleton County,Kentucky,21,191,666.0
Perry County,Kentucky,21,193,1710.0
Pike County,Kentucky,21,195,2842.0
Powell County,Kentucky,21,197,419.0
Pulaski County,Kentucky,21,199,3710.0
Robertson County,Kentucky,21,201,155.0
Rockcastle County,Kentucky,21,203,724.0
Rowan County,Kentucky,21,205,1043.0
Russell County,Kentucky,21,207,889.0
Scott County,Kentucky,21,209,3123.0
Shelby County,Kentucky,21,211,2302.0
Simpson County,Kentucky,21,213,932.0
Spencer County,Kentucky,21,215,1447.0
Taylor County,Kentucky,21,217,1283.0
Todd County,Kentucky,21,219,648.0
Trigg County,Kentucky,21,221,992.0
Trimble County,Kentucky,21,223,447.0
Union County,Kentucky,21,225,815.0
Warren County,Kentucky,21,227,5916.0
Washington County,Kentucky,21,229,640.0
Wayne County,Kentucky,21,231,963.0
Webster County,Kentucky,21,233,804.0
Whitley County,Kentucky,21,235,1009.0
Wolfe County,Kentucky,21,237,233.0
Woodford County,Kentucky,21,239,1357.0
Acadia Parish,Louisiana,22,001,2540.0
Allen Parish,Louisiana,22,003,938.0
Ascension Parish,Louisiana,22,005,5812.0
Assumption Parish,Louisiana,22,007,731.0
Avoyelles Parish,Louisiana,22,009,1454.0
Beauregard Parish,Louisiana,22,011,1670.0
Bienville Parish,Louisiana,22,013,591.0
Bossier Parish,Louisiana,22,015,7225.0
Caddo Parish,Louisiana,22,017,9944.0
Calcasieu Parish,Louisiana,22,019,9579.0
Caldwell Parish,Louisiana,22,021,217.0
Cameron Parish,Louisiana,22,023,553.0
Catahoula Parish,Louisiana,22,025,331.0
Claiborne Parish,Louisiana,22,027,415.0
Concordia Parish,Louisiana,22,029,836.0
De Soto Parish,Louisiana,22,031,829.0
East Baton Rouge Parish,Louisiana,22,033,15398.0
East Carroll Parish,Louisiana,22,035,175.0
East Feliciana Parish,Louisiana,22,037,758.0
Evangeline Parish,Louisiana,22,039,1264.0
Franklin Parish,Louisiana,22,041,579.0
Grant Parish,Louisiana,22,043,1535.0
Iberia Parish,Louisiana,22,045,2288.0
Iberville Parish,Louisiana,22,047,1173.0
Jackson Parish,Louisiana,22,049,639.0
Jefferson Parish,Louisiana,22,051,17527.0
Jefferson Davis Parish,Louisiana,22,053,1059.0
Lafayette Parish,Louisiana,22,055,8793.0
Lafourche Parish,Louisiana,22,057,2804.0
LaSalle Parish,Louisiana,22,059,610.0
Lincoln Parish,Louisiana,22,061,1399.0
Livingston Parish,Louisiana,22,063,5605.0
Madison Parish,Louisiana,22,065,396.0
Morehouse Parish,Louisiana,22,067,1053.0
Natchitoches Parish,Louisiana,22,069,3124.0
Orleans Parish,Louisiana,22,071,12654.0
Ouachita Parish,Louisiana,22,073,4742.0
Plaquemines Parish,Louisiana,22,075,661.0
Pointe Coupee Parish,Louisiana,22,077,868.0
Rapides Parish,Louisiana,22,079,4145.0
Red River Parish,Louisiana,22,081,331.0
Richland Parish,Louisiana,22,083,499.0
Sabine Parish,Louisiana,22,085,1133.0
Saint Bernard Parish,Louisiana,22,087,1790.0
Saint Charles Parish,Louisiana,22,089,2776.0
Saint Helena Parish,Louisiana,22,091,441.0
Saint James Parish,Louisiana,22,093,1001.0
Saint John the Baptist Parish,Louisiana,22,095,1841.0
Saint Landry Parish,Louisiana,22,097,2887.0
Saint Martin Parish,Louisiana,22,099,2011.0
Saint Mary Parish,Louisiana,22,101,1624.0
Saint Tammany Parish,Louisiana,22,103,10689.0
Tangipahoa Parish,Louisiana,22,105,4125.0
Tensas Parish,Louisiana,22,107,85.0
Terrebonne Parish,Louisiana,22,109,3616.0
Union Parish,Louisiana,22,111,953.0
Vermilion Parish,Louisiana,22,113,2272.0
Vernon Parish,Louisiana,22,115,2258.0
Washington Parish,Louisiana,22,117,1400.0
Webster Parish,Louisiana,22,119,1655.0
West Baton Rouge Parish,Louisiana,22,121,1015.0
West Carroll Parish,Louisiana,22,123,273.0
West Feliciana Parish,Louisiana,22,125,462.0
Winn Parish,Louisiana,22,127,665.0
Androscoggin County,Maine,23,001,7719.0
Aroostook County,Maine,23,003,5275.0
Cumberland County,Maine,23,005,19112.0
Franklin County,Maine,23,007,2212.0
Hancock County,Maine,23,009,3631.0
Kennebec County,Maine,23,011,9214.0
Knox County,Maine,23,013,2830.0
Lincoln County,Maine,23,015,2123.0
Oxford County,Maine,23,017,4152.0
Penobscot County,Maine,23,019,11304.0
Piscataquis County,Maine,23,021,1442.0
Sagadahoc County,Maine,23,023,2279.0
Somerset County,Maine,23,025,4520.0
Waldo County,Maine,23,027,2659.0
Washington County,Maine,23,029,2129.0
York County,Maine,23,031,15294.0
Allegany County,Maryland,24,001,4758.0
Anne Arundel County,Maryland,24,003,29279.0
Baltimore County,Maryland,24,005,40355.0
Calvert County,Maryland,24,009,4642.0
Caroline County,Maryland,24,011,1687.0
Carroll County,Maryland,24,013,8943.0
Cecil County,Maryland,24,015,5084.0
Charles County,Maryland,24,017,8473.0
Dorchester County,Maryland,24,019,1476.0
Frederick County,Maryland,24,021,13284.0
Garrett County,Maryland,24,023,1843.0
Harford County,Maryland,24,025,14187.0
Howard County,Maryland,24,027,11851.0
Kent County,Maryland,24,029,784.0
Queen Anne's County,Maryland,24,035,2892.0
Saint Mary's County,Maryland,24,037,5951.0
Somerset County,Maryland,24,039,887.0
Talbot County,Maryland,24,041,1989.0
Washington County,Maryland,24,043,8061.0
Wicomico County,Maryland,24,045,4458.0
Worcester County,Maryland,24,047,2675.0
Baltimore City,Maryland,24,510,20061.0
Montgomery County,Maryland,24,031,37163.0
Prince George's County,Maryland,24,033,36033.0
Barnstable County,Massachusetts,25,001,15078.0
Berkshire County,Massachusetts,25,003,8653.0
Bristol County,Massachusetts,25,005,35387.0
Dukes County,Massachusetts,25,007,912.0
Essex County,Massachusetts,25,009,44397.0
Franklin County,Massachusetts,25,011,5675.0
Hampden County,Massachusetts,25,013,30706.0
Hampshire County,Massachusetts,25,015,9310.0
Middlesex County,Massachusetts,25,017,66627.0
Nantucket County,Massachusetts,25,019,507.0
Norfolk County,Massachusetts,25,021,35935.0
Plymouth County,Massachusetts,25,023,34688.0
Suffolk County,Massachusetts,25,025,25553.0
Worcester County,Massachusetts,25,027,49902.0
Alcona County,Michigan,26,001,746.0
Alger County,Michigan,26,003,582.0
Allegan County,Michigan,26,005,6742.0
Alpena County,Michigan,26,007,2801.0
Antrim County,Michigan,26,009,1523.0
Arenac County,Michigan,26,011,1107.0
Baraga County,Michigan,26,013,462.0
Barry County,Michigan,26,015,4543.0
Bay County,Michigan,26,017,8484.0
Benzie County,Michigan,26,019,1304.0
Berrien County,Michigan,26,021,11090.0
Branch County,Michigan,26,023,2648.0
Calhoun County,Michigan,26,025,8097.0
Cass County,Michigan,26,027,3446.0
Charlevoix County,Michigan,26,029,1902.0
Cheboygan County,Michigan,26,031,1577.0
Chippewa County,Michigan,26,033,1981.0
Clare County,Michigan,26,035,1797.0
Clinton County,Michigan,26,037,5681.0
Crawford County,Michigan,26,039,1059.0
Delta County,Michigan,26,041,3533.0
Dickinson County,Michigan,26,043,1813.0
Eaton County,Michigan,26,045,8013.0
Emmet County,Michigan,26,047,2431.0
Genesee County,Michigan,26,049,29949.0
Gladwin County,Michigan,26,051,1697.0
Gogebic County,Michigan,26,053,1201.0
Grand Traverse County,Michigan,26,055,6827.0
Gratiot County,Michigan,26,057,2355.0
Hillsdale County,Michigan,26,059,2698.0
Houghton County,Michigan,26,061,1706.0
Huron County,Michigan,26,063,2250.0
Ingham County,Michigan,26,065,15483.0
Ionia County,Michigan,26,067,4198.0
Iosco County,Michigan,26,069,1759.0
Iron County,Michigan,26,071,749.0
Isabella County,Michigan,26,073,3173.0
Jackson County,Michigan,26,075,11083.0
Kalamazoo County,Michigan,26,077,15913.0
Kalkaska County,Michigan,26,079,1178.0
Kent County,Michigan,26,081,37136.0
Keweenaw County,Michigan,26,083,233.0
Lake County,Michigan,26,085,660.0
Lapeer County,Michigan,26,087,6414.0
Leelanau County,Michigan,26,089,1660.0
Lenawee County,Michigan,26,091,5846.0
Livingston County,Michigan,26,093,12988.0
Luce County,Michigan,26,095,345.0
Mackinac County,Michigan,26,097,678.0
Macomb County,Michigan,26,099,64131.0
Manistee County,Michigan,26,101,1999.0
Marquette County,Michigan,26,103,4154.0
Mason County,Michigan,26,105,2397.0
Mecosta County,Michigan,26,107,2716.0
Menominee County,Michigan,26,109,1909.0
Midland County,Michigan,26,111,5741.0
Missaukee County,Michigan,26,113,1129.0
Monroe County,Michigan,26,115,11716.0
Montcalm County,Michigan,26,117,4246.0
Montmorency County,Michigan,26,119,597.0
Muskegon County,Michigan,26,121,13121.0
Newaygo County,Michigan,26,123,2727.0
Oakland County,Michigan,26,125,67483.0
Oceana County,Michigan,26,127,1584.0
Ogemaw County,Michigan,26,129,1439.0
Ontonagon County,Michigan,26,131,565.0
Osceola County,Michigan,26,133,1385.0
Oscoda County,Michigan,26,135,437.0
Otsego County,Michigan,26,137,1641.0
Ottawa County,Michigan,26,139,16160.0
Presque Isle County,Michigan,26,141,876.0
Roscommon County,Michigan,26,143,1651.0
Saginaw County,Michigan,26,145,12846.0
Saint Clair County,Michigan,26,147,12620.0
Saint Joseph County,Michigan,26,149,3629.0
Sanilac County,Michigan,26,151,2780.0
Schoolcraft County,Michigan,26,153,503.0
Shiawassee County,Michigan,26,155,5482.0
Tuscola County,Michigan,26,157,3837.0
Van Buren County,Michigan,26,159,4710.0
Washtenaw County,Michigan,26,161,15776.0
Wayne County,Michigan,26,163,96254.0
Wexford County,Michigan,26,165,2288.0
Aitkin County,Minnesota,27,001,1378.0
Anoka County,Minnesota,27,003,30187.0
Becker County,Minnesota,27,005,3144.0
Beltrami County,Minnesota,27,007,3423.0
Benton County,Minnesota,27,009,3568.0
Big Stone County,Minnesota,27,011,368.0
Blue Earth County,Minnesota,27,013,4637.0
Brown County,Minnesota,27,015,1988.0
Carlton County,Minnesota,27,017,3057.0
Carver County,Minnesota,27,019,7081.0
Cass County,Minnesota,27,021,2273.0
Chippewa County,Minnesota,27,023,1047.0
Chisago County,Minnesota,27,025,5011.0
Clay County,Minnesota,27,027,5004.0
Clearwater County,Minnesota,27,029,663.0
Cook County,Minnesota,27,031,437.0
Cottonwood County,Minnesota,27,033,737.0
Crow Wing County,Minnesota,27,035,5962.0
Dakota County,Minnesota,27,037,31409.0
Dodge County,Minnesota,27,039,1800.0
Douglas County,Minnesota,27,041,5014.0
Faribault County,Minnesota,27,043,1234.0
Fillmore County,Minnesota,27,045,1772.0
Freeborn County,Minnesota,27,047,2812.0
Goodhue County,Minnesota,27,049,4086.0
Grant County,Minnesota,27,051,683.0
Hennepin County,Minnesota,27,053,73193.0
Houston County,Minnesota,27,055,2081.0
Hubbard County,Minnesota,27,057,1746.0
Isanti County,Minnesota,27,059,2956.0
Itasca County,Minnesota,27,061,3921.0
Jackson County,Minnesota,27,063,940.0
Kanabec County,Minnesota,27,065,1128.0
Kandiyohi County,Minnesota,27,067,4327.0
Kittson County,Minnesota,27,069,276.0
Koochiching County,Minnesota,27,071,976.0
Lac qui Parle County,Minnesota,27,073,606.0
Lake County,Minnesota,27,075,1044.0
Lake of the Woods County,Minnesota,27,077,187.0
Le Sueur County,Minnesota,27,079,2403.0
Lincoln County,Minnesota,27,081,522.0
Lyon County,Minnesota,27,083,2095.0
McLeod County,Minnesota,27,085,3694.0
Mahnomen County,Minnesota,27,087,411.0
Marshall County,Minnesota,27,089,771.0
Martin County,Minnesota,27,091,1702.0
Meeker County,Minnesota,27,093,2130.0
Mille Lacs County,Minnesota,27,095,1941.0
Morrison County,Minnesota,27,097,2881.0
Mower County,Minnesota,27,099,3266.0
Murray County,Minnesota,27,101,713.0
Nicollet County,Minnesota,27,103,2928.0
Nobles County,Minnesota,27,105,1383.0
Norman County,Minnesota,27,107,558.0
Olmsted County,Minnesota,27,109,11732.0
Otter Tail County,Minnesota,27,111,5651.0
Pennington County,Minnesota,27,113,1343.0
Pine County,Minnesota,27,115,1863.0
Pipestone County,Minnesota,27,117,652.0
Polk County,Minnesota,27,119,2505.0
Pope County,Minnesota,27,121,1293.0
Ramsey County,Minnesota,27,123,29501.0
Red Lake County,Minnesota,27,125,409.0
Redwood County,Minnesota,27,127,1065.0
Renville County,Minnesota,27,129,1280.0
Rice County,Minnesota,27,131,4777.0
Rock County,Minnesota,27,133,856.0
Roseau County,Minnesota,27,135,1153.0
Saint Louis County,Minnesota,27,137,16916.0
Scott County,Minnesota,27,139,11260.0
Sherburne County,Minnesota,27,141,7802.0
Sibley County,Minnesota,27,143,1266.0
Stearns County,Minnesota,27,145,12816.0
Steele County,Minnesota,27,147,2625.0
Stevens County,Minnesota,27,149,969.0
Swift County,Minnesota,27,151,970.0
Todd County,Minnesota,27,153,2273.0
Traverse County,Minnesota,27,155,369.0
Wabasha County,Minnesota,27,157,1720.0
Wadena County,Minnesota,27,159,1143.0
Waseca County,Minnesota,27,161,1783.0
Washington County,Minnesota,27,163,18674.0
Watonwan County,Minnesota,27,165,739.0
