County,State,State_FIPS,County_FIPS,population_aged_25_plus
Benton County,Indiana,18,007,5935.0
Blackford County,Indiana,18,009,8798.0
Boone County,Indiana,18,011,38923.0
Brown County,Indiana,18,013,11093.0
Carroll County,Indiana,18,015,13763.0
Cass County,Indiana,18,017,25940.0
Clark County,Indiana,18,019,76754.0
Clay County,Indiana,18,021,18309.0
Clinton County,Indiana,18,023,21539.0
Crawford County,Indiana,18,025,7314.0
Daviess County,Indiana,18,027,19914.0
Dearborn County,Indiana,18,029,33889.0
Decatur County,Indiana,18,031,17496.0
DeKalb County,Indiana,18,033,28023.0
Delaware County,Indiana,18,035,71189.0
Dubois County,Indiana,18,037,28676.0
Elkhart County,Indiana,18,039,125486.0
Fayette County,Indiana,18,041,16670.0
Floyd County,Indiana,18,043,51105.0
Fountain County,Indiana,18,045,11684.0
Franklin County,Indiana,18,047,15531.0
Fulton County,Indiana,18,049,14103.0
Gibson County,Indiana,18,051,22817.0
Grant County,Indiana,18,053,45255.0
Greene County,Indiana,18,055,22806.0
Hamilton County,Indiana,18,057,186175.0
Hancock County,Indiana,18,059,47707.0
Harrison County,Indiana,18,061,27083.0
Hendricks County,Indiana,18,063,99178.0
Henry County,Indiana,18,065,34774.0
Howard County,Indiana,18,067,56876.0
Huntington County,Indiana,18,069,24785.0
Jackson County,Indiana,18,071,29151.0
Jasper County,Indiana,18,073,21913.0
Jay County,Indiana,18,075,13923.0
Jefferson County,Indiana,18,077,21900.0
Jennings County,Indiana,18,079,18642.0
Johnson County,Indiana,18,081,94305.0
Knox County,Indiana,18,083,24982.0
Kosciusko County,Indiana,18,085,51065.0
LaGrange County,Indiana,18,087,21388.0
Lake County,Indiana,18,089,325599.0
LaPorte County,Indiana,18,091,76956.0
Lawrence County,Indiana,18,093,32015.0
Madison County,Indiana,18,095,89443.0
Marion County,Indiana,18,097,596981.0
Marshall County,Indiana,18,099,30894.0
Martin County,Indiana,18,101,7130.0
Miami County,Indiana,18,103,25137.0
Monroe County,Indiana,18,105,77907.0
Montgomery County,Indiana,18,107,25416.0
Morgan County,Indiana,18,109,47005.0
Newton County,Indiana,18,111,9790.0
Noble County,Indiana,18,113,31142.0
Ohio County,Indiana,18,115,4374.0
Orange County,Indiana,18,117,13388.0
Owen County,Indiana,18,119,14924.0
Parke County,Indiana,18,121,12119.0
Perry County,Indiana,18,123,13717.0
Pike County,Indiana,18,125,8995.0
Porter County,Indiana,18,127,111376.0
Posey County,Indiana,18,129,17543.0
Pulaski County,Indiana,18,131,9028.0
Putnam County,Indiana,18,133,24721.0
Randolph County,Indiana,18,135,17672.0
Ripley County,Indiana,18,137,19207.0
Rush County,Indiana,18,139,11738.0
Saint Joseph County,Indiana,18,141,172005.0
Scott County,Indiana,18,143,16233.0
Shelby County,Indiana,18,145,30305.0
Spencer County,Indiana,18,147,14580.0
Starke County,Indiana,18,149,15753.0
Steuben County,Indiana,18,151,23022.0
Sullivan County,Indiana,18,153,14996.0
Switzerland County,Indiana,18,155,7015.0
Tippecanoe County,Indiana,18,157,97790.0
Tipton County,Indiana,18,159,11069.0
Union County,Indiana,18,161,5014.0
Vanderburgh County,Indiana,18,163,120820.0
Vermillion County,Indiana,18,165,11109.0
Vigo County,Indiana,18,167,69521.0
Wabash County,Indiana,18,169,21968.0
Warren County,Indiana,18,171,5932.0
Warrick County,Indiana,18,173,40957.0
Washington County,Indiana,18,175,18960.0
Wayne County,Indiana,18,177,46556.0
Wells County,Indiana,18,179,18749.0
White County,Indiana,18,181,16938.0
Whitley County,Indiana,18,183,22750.0
Adair County,Iowa,19,001,5413.0
Adams County,Iowa,19,003,2854.0
Allamakee County,Iowa,19,005,9981.0
Appanoose County,Iowa,19,007,9012.0
Audubon County,Iowa,19,009,4305.0
Benton County,Iowa,19,011,17613.0
Black Hawk County,Iowa,19,013,82655.0
Boone County,Iowa,19,015,18156.0
Bremer County,Iowa,19,017,15986.0
Buchanan County,Iowa,19,019,13901.0
Buena Vista County,Iowa,19,021,13006.0
Butler County,Iowa,19,023,10491.0
Calhoun County,Iowa,19,025,7172.0
Carroll County,Iowa,19,027,14164.0
Cass County,Iowa,19,029,9649.0
Cedar County,Iowa,19,031,12832.0
Cerro Gordo County,Iowa,19,033,30983.0
Cherokee County,Iowa,19,035,8612.0
Chickasaw County,Iowa,19,037,8513.0
Clarke County,Iowa,19,039,6145.0
Clay County,Iowa,19,041,11635.0
Clayton County,Iowa,19,043,12615.0
Clinton County,Iowa,19,045,33526.0
Crawford County,Iowa,19,047,11214.0
Dallas County,Iowa,19,049,46990.0
Davis County,Iowa,19,051,5528.0
Decatur County,Iowa,19,053,5108.0
Delaware County,Iowa,19,055,12012.0
Des Moines County,Iowa,19,057,27872.0
Dickinson County,Iowa,19,059,12607.0
Dubuque County,Iowa,19,061,63180.0
Emmet County,Iowa,19,063,6844.0
Fayette County,Iowa,19,065,14034.0
Floyd County,Iowa,19,067,11188.0
Franklin County,Iowa,19,069,7391.0
Fremont County,Iowa,19,071,5111.0
Greene County,Iowa,19,073,6468.0
Grundy County,Iowa,19,075,8609.0
Guthrie County,Iowa,19,077,7661.0
Hamilton County,Iowa,19,079,10660.0
Hancock County,Iowa,19,081,7926.0
Hardin County,Iowa,19,083,12137.0
Harrison County,Iowa,19,085,10162.0
Henry County,Iowa,19,087,13677.0
Howard County,Iowa,19,089,6478.0
Humboldt County,Iowa,19,091,6788.0
Ida County,Iowa,19,093,4991.0
Iowa County,Iowa,19,095,11348.0
Jackson County,Iowa,19,097,13825.0
Jasper County,Iowa,19,099,25906.0
Jefferson County,Iowa,19,101,11990.0
Johnson County,Iowa,19,103,80259.0
Jones County,Iowa,19,105,14642.0
Keokuk County,Iowa,19,107,7259.0
Kossuth County,Iowa,19,109,10909.0
Lee County,Iowa,19,111,24978.0
Linn County,Iowa,19,113,141917.0
Louisa County,Iowa,19,115,7641.0
Lucas County,Iowa,19,117,6095.0
Lyon County,Iowa,19,119,7610.0
Madison County,Iowa,19,121,10537.0
Mahaska County,Iowa,19,123,15014.0
Marion County,Iowa,19,125,21641.0
Marshall County,Iowa,19,127,27157.0
Mills County,Iowa,19,129,10230.0
Mitchell County,Iowa,19,131,7391.0
Monona County,Iowa,19,133,6594.0
Monroe County,Iowa,19,135,5504.0
Montgomery County,Iowa,19,137,7440.0
Muscatine County,Iowa,19,139,28285.0
O'Brien County,Iowa,19,141,9880.0
Osceola County,Iowa,19,143,4438.0
Page County,Iowa,19,145,11327.0
Palo Alto County,Iowa,19,147,6370.0
Plymouth County,Iowa,19,149,16905.0
Pocahontas County,Iowa,19,151,5127.0
Polk County,Iowa,19,153,291895.0
Pottawattamie County,Iowa,19,155,62262.0
Poweshiek County,Iowa,19,157,12192.0
Ringgold County,Iowa,19,159,3554.0
Sac County,Iowa,19,161,7265.0
Scott County,Iowa,19,163,113085.0
Shelby County,Iowa,19,165,8498.0
Sioux County,Iowa,19,167,20356.0
Story County,Iowa,19,169,48013.0
Tama County,Iowa,19,171,11969.0
Taylor County,Iowa,19,173,4438.0
Union County,Iowa,19,175,8556.0
Van Buren County,Iowa,19,177,5254.0
Wapello County,Iowa,19,179,24100.0
Warren County,Iowa,19,181,30514.0
Washington County,Iowa,19,183,15000.0
Wayne County,Iowa,19,185,4411.0
Webster County,Iowa,19,187,25241.0
Winnebago County,Iowa,19,189,7471.0
Winneshiek County,Iowa,19,191,13552.0
Woodbury County,Iowa,19,193,64801.0
Worth County,Iowa,19,195,5366.0
Wright County,Iowa,19,197,9075.0
Allen County,Kansas,20,001,8942.0
Anderson County,Kansas,20,003,5404.0
Atchison County,Kansas,20,005,10241.0
Barber County,Kansas,20,007,3477.0
Barton County,Kansas,20,009,18326.0
Bourbon County,Kansas,20,011,9728.0
Brown County,Kansas,20,013,6743.0
Butler County,Kansas,20,015,42498.0
Chase County,Kansas,20,017,1965.0
Chautauqua County,Kansas,20,019,2618.0
Cherokee County,Kansas,20,021,14408.0
Cheyenne County,Kansas,20,023,1984.0
Clark County,Kansas,20,025,1548.0
Clay County,Kansas,20,027,5922.0
Cloud County,Kansas,20,029,6414.0
Coffey County,Kansas,20,031,5950.0
Comanche County,Kansas,20,033,1334.0
Cowley County,Kansas,20,035,23436.0
Crawford County,Kansas,20,037,23902.0
Decatur County,Kansas,20,039,2217.0
Dickinson County,Kansas,20,041,13334.0
Doniphan County,Kansas,20,043,5196.0
Douglas County,Kansas,20,045,64125.0
Edwards County,Kansas,20,047,2092.0
Elk County,Kansas,20,049,2065.0
Ellis County,Kansas,20,051,17512.0
Ellsworth County,Kansas,20,053,4700.0
Finney County,Kansas,20,055,21540.0
Ford County,Kansas,20,057,20243.0
Franklin County,Kansas,20,059,17001.0
Geary County,Kansas,20,061,19762.0
Gove County,Kansas,20,063,2010.0
Graham County,Kansas,20,065,1903.0
Grant County,Kansas,20,067,4693.0
Gray County,Kansas,20,069,3778.0
Greeley County,Kansas,20,071,858.0
Greenwood County,Kansas,20,073,4645.0
Hamilton County,Kansas,20,075,1678.0
Harper County,Kansas,20,077,4123.0
Harvey County,Kansas,20,079,22898.0
Haskell County,Kansas,20,081,2561.0
Hodgeman County,Kansas,20,083,1365.0
Jackson County,Kansas,20,085,9060.0
Jefferson County,Kansas,20,087,13141.0
Jewell County,Kansas,20,089,2299.0
Johnson County,Kansas,20,091,373547.0
Kearny County,Kansas,20,093,2533.0
Kingman County,Kansas,20,095,5499.0
Kiowa County,Kansas,20,097,1677.0
Labette County,Kansas,20,099,14230.0
Lane County,Kansas,20,101,1150.0
Leavenworth County,Kansas,20,103,51982.0
Lincoln County,Kansas,20,105,2304.0
Linn County,Kansas,20,107,6776.0
Logan County,Kansas,20,109,1953.0
Lyon County,Kansas,20,111,19809.0
McPherson County,Kansas,20,113,19949.0
Marion County,Kansas,20,115,8535.0
Marshall County,Kansas,20,117,7122.0
Meade County,Kansas,20,119,2870.0
Miami County,Kansas,20,121,21810.0
Mitchell County,Kansas,20,123,4371.0
Montgomery County,Kansas,20,125,22979.0
Morris County,Kansas,20,127,4217.0
Morton County,Kansas,20,129,2061.0
Nemaha County,Kansas,20,131,6817.0
Neosho County,Kansas,20,133,10928.0
Ness County,Kansas,20,135,2356.0
Norton County,Kansas,20,137,4118.0
Osage County,Kansas,20,139,11096.0
Osborne County,Kansas,20,141,2781.0
Ottawa County,Kansas,20,143,4206.0
Pawnee County,Kansas,20,145,4967.0
Phillips County,Kansas,20,147,3885.0
Pottawatomie County,Kansas,20,149,14012.0
Pratt County,Kansas,20,151,6367.0
Rawlins County,Kansas,20,153,1963.0
Reno County,Kansas,20,155,43326.0
Republic County,Kansas,20,157,3638.0
Rice County,Kansas,20,159,6516.0
Riley County,Kansas,20,161,36409.0
Rooks County,Kansas,20,163,3691.0
Rush County,Kansas,20,165,2386.0
Russell County,Kansas,20,167,5005.0
Saline County,Kansas,20,169,36579.0
Scott County,Kansas,20,171,3460.0
Sedgwick County,Kansas,20,173,320448.0
Seward County,Kansas,20,175,13234.0
Shawnee County,Kansas,20,177,119273.0
Sheridan County,Kansas,20,179,1791.0
Sherman County,Kansas,20,181,4171.0
Smith County,Kansas,20,183,2758.0
Stafford County,Kansas,20,185,3038.0
Stanton County,Kansas,20,187,1372.0
Stevens County,Kansas,20,189,3655.0
Sumner County,Kansas,20,191,15851.0
Thomas County,Kansas,20,193,4989.0
Trego County,Kansas,20,195,2075.0
Wabaunsee County,Kansas,20,197,4833.0
Wallace County,Kansas,20,199,1082.0
Washington County,Kansas,20,201,4065.0
Wichita County,Kansas,20,203,1444.0
Wilson County,Kansas,20,205,6362.0
Woodson County,Kansas,20,207,2369.0
Wyandotte County,Kansas,20,209,99565.0
Adair County,Kentucky,21,001,12489.0
Allen County,Kentucky,21,003,13512.0
Anderson County,Kentucky,21,005,14588.0
Ballard County,Kentucky,21,007,5841.0
Barren County,Kentucky,21,009,29028.0
Bath County,Kentucky,21,011,7965.0
Bell County,Kentucky,21,013,19635.0
Boone County,Kentucky,21,015,79571.0
Bourbon County,Kentucky,21,017,13761.0
Boyd County,Kentucky,21,019,35099.0
Boyle County,Kentucky,21,021,19552.0
Bracken County,Kentucky,21,023,5674.0
Breathitt County,Kentucky,21,025,9460.0
Breckinridge County,Kentucky,21,027,13834.0
Bullitt County,Kentucky,21,029,51310.0
Butler County,Kentucky,21,031,8876.0
Caldwell County,Kentucky,21,033,9017.0
Calloway County,Kentucky,21,035,22927.0
Campbell County,Kentucky,21,037,60765.0
Carlisle County,Kentucky,21,039,3553.0
Carroll County,Kentucky,21,041,7096.0
Carter County,Kentucky,21,043,18496.0
Casey County,Kentucky,21,045,11056.0
Christian County,Kentucky,21,047,42455.0
Clark County,Kentucky,21,049,24799.0
Clay County,Kentucky,21,051,15057.0
Clinton County,Kentucky,21,053,6989.0
Crittenden County,Kentucky,21,055,6468.0
Cumberland County,Kentucky,21,057,4782.0
Daviess County,Kentucky,21,059,65614.0
Edmonson County,Kentucky,21,061,8511.0
Elliott County,Kentucky,21,063,5665.0
Estill County,Kentucky,21,065,10277.0
Fayette County,Kentucky,21,067,196497.0
Fleming County,Kentucky,21,069,9837.0
Floyd County,Kentucky,21,071,27122.0
Franklin County,Kentucky,21,073,34200.0
Fulton County,Kentucky,21,075,4652.0
Gallatin County,Kentucky,21,077,5620.0
Garrard County,Kentucky,21,079,11873.0
Grant County,Kentucky,21,081,15725.0
Graves County,Kentucky,21,083,25360.0
Grayson County,Kentucky,21,085,17504.0
Green County,Kentucky,21,087,7888.0
Greenup County,Kentucky,21,089,25858.0
Hancock County,Kentucky,21,091,5770.0
Hardin County,Kentucky,21,093,69128.0
Harlan County,Kentucky,21,095,19715.0
Harrison County,Kentucky,21,097,12793.0
Hart County,Kentucky,21,099,12336.0
Henderson County,Kentucky,21,101,31853.0
Henry County,Kentucky,21,103,10526.0
Hickman County,Kentucky,21,105,3456.0
Hopkins County,Kentucky,21,107,32310.0
Jackson County,Kentucky,21,109,9264.0
Jefferson County,Kentucky,21,111,511378.0
Jessamine County,Kentucky,21,113,31948.0
Johnson County,Kentucky,21,115,16190.0
Kenton County,Kentucky,21,117,107983.0
Knott County,Kentucky,21,119,11035.0
Knox County,Kentucky,21,121,21187.0
Larue County,Kentucky,21,123,9800.0
Laurel County,Kentucky,21,125,40485.0
Lawrence County,Kentucky,21,127,10863.0
Lee County,Kentucky,21,129,5613.0
Leslie County,Kentucky,21,131,7766.0
Letcher County,Kentucky,21,133,16904.0
Lewis County,Kentucky,21,135,9501.0
Lincoln County,Kentucky,21,137,16775.0
Livingston County,Kentucky,21,139,6817.0
Logan County,Kentucky,21,141,18216.0
Lyon County,Kentucky,21,143,6672.0
McCracken County,Kentucky,21,145,46102.0
McCreary County,Kentucky,21,147,12667.0
McLean County,Kentucky,21,149,6576.0
Madison County,Kentucky,21,151,52281.0
Magoffin County,Kentucky,21,153,8910.0
Marion County,Kentucky,21,155,13603.0
Marshall County,Kentucky,21,157,22582.0
Martin County,Kentucky,21,159,8997.0
Mason County,Kentucky,21,161,11792.0
Meade County,Kentucky,21,163,19042.0
Menifee County,Kentucky,21,165,4371.0
Mercer County,Kentucky,21,167,14893.0
Metcalfe County,Kentucky,21,169,6939.0
Monroe County,Kentucky,21,171,7486.0
Montgomery County,Kentucky,21,173,18183.0
Morgan County,Kentucky,21,175,9802.0
Muhlenberg County,Kentucky,21,177,21835.0
Nelson County,Kentucky,21,179,29371.0
Nicholas County,Kentucky,21,181,4899.0
Ohio County,Kentucky,21,183,16154.0
Oldham County,Kentucky,21,185,40803.0
Owen County,Kentucky,21,187,7351.0
Owsley County,Kentucky,21,189,3357.0
Pendleton County,Kentucky,21,191,9904.0
Perry County,Kentucky,21,193,19703.0
Pike County,Kentucky,21,195,44860.0
Powell County,Kentucky,21,197,8382.0
Pulaski County,Kentucky,21,199,44246.0
Robertson County,Kentucky,21,201,1544.0
Rockcastle County,Kentucky,21,203,11777.0
Rowan County,Kentucky,21,205,13604.0
Russell County,Kentucky,21,207,12351.0
Scott County,Kentucky,21,209,31653.0
Shelby County,Kentucky,21,211,29316.0
Simpson County,Kentucky,21,213,11822.0
Spencer County,Kentucky,21,215,11763.0
Taylor County,Kentucky,21,217,16320.0
Todd County,Kentucky,21,219,8002.0
Trigg County,Kentucky,21,221,10198.0
Trimble County,Kentucky,21,223,5976.0
Union County,Kentucky,21,225,9668.0
Warren County,Kentucky,21,227,71392.0
Washington County,Kentucky,21,229,7938.0
Wayne County,Kentucky,21,231,14551.0
Webster County,Kentucky,21,233,9202.0
Whitley County,Kentucky,21,235,22940.0
Wolfe County,Kentucky,21,237,5035.0
Woodford County,Kentucky,21,239,17424.0
Acadia Parish,Louisiana,22,001,39566.0
Allen Parish,Louisiana,22,003,17797.0
Ascension Parish,Louisiana,22,005,71177.0
Assumption Parish,Louisiana,22,007,15391.0
Avoyelles Parish,Louisiana,22,009,27987.0
Beauregard Parish,Louisiana,22,011,23765.0
Bienville Parish,Louisiana,22,013,9629.0
Bossier Parish,Louisiana,22,015,78999.0
Caddo Parish,Louisiana,22,017,168170.0
Calcasieu Parish,Louisiana,22,019,126389.0
Caldwell Parish,Louisiana,22,021,6909.0
Cameron Parish,Louisiana,22,023,4531.0
Catahoula Parish,Louisiana,22,025,7047.0
Claiborne Parish,Louisiana,22,027,11764.0
Concordia Parish,Louisiana,22,029,13709.0
De Soto Parish,Louisiana,22,031,18069.0
East Baton Rouge Parish,Louisiana,22,033,276391.0
East Carroll Parish,Louisiana,22,035,4909.0
East Feliciana Parish,Louisiana,22,037,14171.0
Evangeline Parish,Louisiana,22,039,21429.0
Franklin Parish,Louisiana,22,041,13562.0
Grant Parish,Louisiana,22,043,15518.0
Iberia Parish,Louisiana,22,045,47119.0
Iberville Parish,Louisiana,22,047,22822.0
Jackson Parish,Louisiana,22,049,11182.0
Jefferson Parish,Louisiana,22,051,299997.0
Jefferson Davis Parish,Louisiana,22,053,20631.0
Lafayette Parish,Louisiana,22,055,146758.0
Lafourche Parish,Louisiana,22,057,63783.0
LaSalle Parish,Louisiana,22,059,10163.0
Lincoln Parish,Louisiana,22,061,25439.0
Livingston Parish,Louisiana,22,063,85250.0
Madison Parish,Louisiana,22,065,7834.0
Morehouse Parish,Louisiana,22,067,18253.0
Natchitoches Parish,Louisiana,22,069,23537.0
Orleans Parish,Louisiana,22,071,250155.0
Ouachita Parish,Louisiana,22,073,98147.0
Plaquemines Parish,Louisiana,22,075,15173.0
Pointe Coupee Parish,Louisiana,22,077,15528.0
Rapides Parish,Louisiana,22,079,86342.0
Red River Parish,Louisiana,22,081,5861.0
Richland Parish,Louisiana,22,083,13755.0
Sabine Parish,Louisiana,22,085,16426.0
Saint Bernard Parish,Louisiana,22,087,26131.0
Saint Charles Parish,Louisiana,22,089,34363.0
Saint Helena Parish,Louisiana,22,091,7266.0
Saint James Parish,Louisiana,22,093,14395.0
Saint John the Baptist Parish,Louisiana,22,095,28732.0
Saint Landry Parish,Louisiana,22,097,53562.0
Saint Martin Parish,Louisiana,22,099,34592.0
Saint Mary Parish,Louisiana,22,101,35338.0
Saint Tammany Parish,Louisiana,22,103,161456.0
Tangipahoa Parish,Louisiana,22,105,78327.0
Tensas Parish,Louisiana,22,107,3424.0
Terrebonne Parish,Louisiana,22,109,72356.0
Union Parish,Louisiana,22,111,15477.0
Vermilion Parish,Louisiana,22,113,38039.0
Vernon Parish,Louisiana,22,115,31340.0
Washington Parish,Louisiana,22,117,31374.0
Webster Parish,Louisiana,22,119,27791.0
West Baton Rouge Parish,Louisiana,22,121,16150.0
West Carroll Parish,Louisiana,22,123,7755.0
West Feliciana Parish,Louisiana,22,125,11531.0
Winn Parish,Louisiana,22,127,10395.0
Androscoggin County,Maine,23,001,73811.0
Aroostook County,Maine,23,003,51313.0
Cumberland County,Maine,23,005,201375.0
Franklin County,Maine,23,007,21414.0
Hancock County,Maine,23,009,40704.0
Kennebec County,Maine,23,011,86319.0
Knox County,Maine,23,013,29688.0
Lincoln County,Maine,23,015,25945.0
Oxford County,Maine,23,017,41608.0
Penobscot County,Maine,23,019,105346.0
Piscataquis County,Maine,23,021,13138.0
Sagadahoc County,Maine,23,023,25634.0
Somerset County,Maine,23,025,37507.0
Waldo County,Maine,23,027,28037.0
Washington County,Maine,23,029,23662.0
York County,Maine,23,031,142458.0
Allegany County,Maryland,24,001,51491.0
Anne Arundel County,Maryland,24,003,374172.0
Baltimore County,Maryland,24,005,558984.0
Calvert County,Maryland,24,009,59690.0
Caroline County,Maryland,24,011,21871.0
Carroll County,Maryland,24,013,113341.0
Cecil County,Maryland,24,015,67976.0
Charles County,Maryland,24,017,98571.0
Dorchester County,Maryland,24,019,23154.0
Frederick County,Maryland,24,021,159810.0
Garrett County,Maryland,24,023,21192.0
Harford County,Maryland,24,025,168200.0
Howard County,Maryland,24,027,200717.0
Kent County,Maryland,24,029,13986.0
Queen Anne's County,Maryland,24,035,33691.0
Saint Mary's County,Maryland,24,037,70246.0
Somerset County,Maryland,24,039,16855.0
Talbot County,Maryland,24,041,28071.0
Washington County,Maryland,24,043,102798.0
Wicomico County,Maryland,24,045,62695.0
Worcester County,Maryland,24,047,38428.0
Baltimore City,Maryland,24,510,416974.0
Montgomery County,Maryland,24,031,689671.0
Prince George's County,Maryland,24,033,580609.0
Barnstable County,Massachusetts,25,001,164363.0
Berkshire County,Massachusetts,25,003,93321.0
Bristol County,Massachusetts,25,005,378358.0
Dukes County,Massachusetts,25,007,12674.0
Essex County,Massachusetts,25,009,517701.0
Franklin County,Massachusetts,25,011,52063.0
Hampden County,Massachusetts,25,013,308398.0
Hampshire County,Massachusetts,25,015,97721.0
Middlesex County,Massachusetts,25,017,1070142.0
Nantucket County,Massachusetts,25,019,7532.0
Norfolk County,Massachusetts,25,021,474564.0
Plymouth County,Massachusetts,25,023,342175.0
Suffolk County,Massachusetts,25,025,497530.0
Worcester County,Massachusetts,25,027,544804.0
Alcona County,Michigan,26,001,8665.0
Alger County,Michigan,26,003,7348.0
Allegan County,Michigan,26,005,75010.0
Alpena County,Michigan,26,007,21177.0
Antrim County,Michigan,26,009,17244.0
Arenac County,Michigan,26,011,11423.0
Baraga County,Michigan,26,013,6578.0
Barry County,Michigan,26,015,40703.0
Bay County,Michigan,26,017,74904.0
Benzie County,Michigan,26,019,12907.0
Berrien County,Michigan,26,021,106881.0
Branch County,Michigan,26,023,29964.0
Calhoun County,Michigan,26,025,91028.0
Cass County,Michigan,26,027,36289.0
Charlevoix County,Michigan,26,029,18778.0
Cheboygan County,Michigan,26,031,19148.0
Chippewa County,Michigan,26,033,26333.0
Clare County,Michigan,26,035,22124.0
Clinton County,Michigan,26,037,50604.0
Crawford County,Michigan,26,039,10365.0
Delta County,Michigan,26,041,26625.0
Dickinson County,Michigan,26,043,18884.0
Eaton County,Michigan,26,045,74150.0
Emmet County,Michigan,26,047,23244.0
Genesee County,Michigan,26,049,279399.0
Gladwin County,Michigan,26,051,18865.0
Gogebic County,Michigan,26,053,12148.0
Grand Traverse County,Michigan,26,055,62807.0
Gratiot County,Michigan,26,057,28385.0
Hillsdale County,Michigan,26,059,31129.0
Houghton County,Michigan,26,061,21536.0
Huron County,Michigan,26,063,23799.0
Ingham County,Michigan,26,065,167973.0
Ionia County,Michigan,26,067,42469.0
Iosco County,Michigan,26,069,19583.0
Iron County,Michigan,26,071,9053.0
Isabella County,Michigan,26,073,36362.0
Jackson County,Michigan,26,075,108955.0
Kalamazoo County,Michigan,26,077,157301.0
Kalkaska County,Michigan,26,079,12229.0
Kent County,Michigan,26,081,394991.0
Keweenaw County,Michigan,26,083,1709.0
Lake County,Michigan,26,085,8852.0
Lapeer County,Michigan,26,087,60668.0
Leelanau County,Michigan,26,089,16477.0
Lenawee County,Michigan,26,091,67368.0
Livingston County,Michigan,26,093,124961.0
Luce County,Michigan,26,095,4982.0
Mackinac County,Michigan,26,097,8425.0
Macomb County,Michigan,26,099,586838.0
Manistee County,Michigan,26,101,18184.0
Marquette County,Michigan,26,103,44860.0
Mason County,Michigan,26,105,20476.0
Mecosta County,Michigan,26,107,25975.0
Menominee County,Michigan,26,109,17438.0
Midland County,Michigan,26,111,56831.0
Missaukee County,Michigan,26,113,10292.0
Monroe County,Michigan,26,115,103121.0
Montcalm County,Michigan,26,117,42927.0
Montmorency County,Michigan,26,119,7488.0
Muskegon County,Michigan,26,121,114263.0
Newaygo County,Michigan,26,123,32756.0
Oakland County,Michigan,26,125,846267.0
Oceana County,Michigan,26,127,17900.0
Ogemaw County,Michigan,26,129,15722.0
Ontonagon County,Michigan,26,131,5241.0
Osceola County,Michigan,26,133,15920.0
Oscoda County,Michigan,26,135,6298.0
Otsego County,Michigan,26,137,16926.0
Ottawa County,Michigan,26,139,165185.0
Presque Isle County,Michigan,26,141,10197.0
Roscommon County,Michigan,26,143,19053.0
Saginaw County,Michigan,26,145,132147.0
Saint Clair County,Michigan,26,147,111318.0
Saint Joseph County,Michigan,26,149,40575.0
Sanilac County,Michigan,26,151,29384.0
Schoolcraft County,Michigan,26,153,6215.0
Shiawassee County,Michigan,26,155,47424.0
Tuscola County,Michigan,26,157,38177.0
Van Buren County,Michigan,26,159,50864.0
Washtenaw County,Michigan,26,161,217885.0
Wayne County,Michigan,26,163,1172375.0
Wexford County,Michigan,26,165,22510.0
Aitkin County,Minnesota,27,001,12343.0
Anoka County,Minnesota,27,003,224628.0
Becker County,Minnesota,27,005,22617.0
Beltrami County,Minnesota,27,007,27268.0
Benton County,Minnesota,27,009,25776.0
Big Stone County,Minnesota,27,011,3803.0
Blue Earth County,Minnesota,27,013,37926.0
Brown County,Minnesota,27,015,17491.0
Carlton County,Minnesota,27,017,24457.0
Carver County,Minnesota,27,019,60296.0
Cass County,Minnesota,27,021,20604.0
Chippewa County,Minnesota,27,023,8528.0
Chisago County,Minnesota,27,025,36419.0
Clay County,Minnesota,27,027,36106.0
Clearwater County,Minnesota,27,029,5985.0
Cook County,Minnesota,27,031,4104.0
Cottonwood County,Minnesota,27,033,8027.0
Crow Wing County,Minnesota,27,035,44110.0
Dakota County,Minnesota,27,037,270043.0
Dodge County,Minnesota,27,039,13056.0
Douglas County,Minnesota,27,041,25786.0
Faribault County,Minnesota,27,043,10307.0
Fillmore County,Minnesota,27,045,14407.0
Freeborn County,Minnesota,27,047,21944.0
Goodhue County,Minnesota,27,049,32228.0
Grant County,Minnesota,27,051,4314.0
Hennepin County,Minnesota,27,053,808209.0
Houston County,Minnesota,27,055,13381.0
Hubbard County,Minnesota,27,057,14931.0
Isanti County,Minnesota,27,059,25625.0
Itasca County,Minnesota,27,061,32410.0
Jackson County,Minnesota,27,063,7228.0
Kanabec County,Minnesota,27,065,11303.0
Kandiyohi County,Minnesota,27,067,28351.0
Kittson County,Minnesota,27,069,3234.0
Koochiching County,Minnesota,27,071,9639.0
Lac qui Parle County,Minnesota,27,073,5213.0
Lake County,Minnesota,27,075,8152.0
Lake of the Woods County,Minnesota,27,077,2908.0
Le Sueur County,Minnesota,27,079,18876.0
Lincoln County,Minnesota,27,081,4180.0
Lyon County,Minnesota,27,083,16227.0
McLeod County,Minnesota,27,085,24615.0
Mahnomen County,Minnesota,27,087,3398.0
Marshall County,Minnesota,27,089,6649.0
Martin County,Minnesota,27,091,14666.0
Meeker County,Minnesota,27,093,15801.0
Mille Lacs County,Minnesota,27,095,17606.0
Morrison County,Minnesota,27,097,22675.0
Mower County,Minnesota,27,099,26085.0
Murray County,Minnesota,27,101,6207.0
Nicollet County,Minnesota,27,103,21074.0
Nobles County,Minnesota,27,105,13941.0
Norman County,Minnesota,27,107,4734.0
Olmsted County,Minnesota,27,109,99495.0
Otter Tail County,Minnesota,27,111,41180.0
Pennington County,Minnesota,27,113,9495.0
Pine County,Minnesota,27,115,21075.0
