County,State,State_FIPS,County_FIPS,high_school_only_percentage
Johnson County,Indiana,18,081,31.5
Knox County,Indiana,18,083,35.4
Kosciusko County,Indiana,18,085,35.3
LaGrange County,Indiana,18,087,33.5
Lake County,Indiana,18,089,34.8
LaPorte County,Indiana,18,091,38.8
Lawrence County,Indiana,18,093,42.1
Madison County,Indiana,18,095,39.0
Marion County,Indiana,18,097,28.0
Marshall County,Indiana,18,099,39.6
Martin County,Indiana,18,101,42.7
Miami County,Indiana,18,103,41.2
Monroe County,Indiana,18,105,21.8
Montgomery County,Indiana,18,107,42.3
Morgan County,Indiana,18,109,41.5
Newton County,Indiana,18,111,45.6
Noble County,Indiana,18,113,41.8
Ohio County,Indiana,18,115,44.2
Orange County,Indiana,18,117,45.6
Owen County,Indiana,18,119,43.0
Parke County,Indiana,18,121,42.7
Perry County,Indiana,18,123,48.6
Pike County,Indiana,18,125,42.6
Porter County,Indiana,18,127,34.3
Posey County,Indiana,18,129,37.7
Pulaski County,Indiana,18,131,46.5
Putnam County,Indiana,18,133,43.0
Randolph County,Indiana,18,135,43.1
Ripley County,Indiana,18,137,43.2
Rush County,Indiana,18,139,45.9
Saint Joseph County,Indiana,18,141,30.7
Scott County,Indiana,18,143,42.0
Shelby County,Indiana,18,145,43.1
Spencer County,Indiana,18,147,44.5
Starke County,Indiana,18,149,40.1
Steuben County,Indiana,18,151,37.5
Sullivan County,Indiana,18,153,43.6
Switzerland County,Indiana,18,155,48.7
Tippecanoe County,Indiana,18,157,25.6
Tipton County,Indiana,18,159,42.0
Union County,Indiana,18,161,47.3
Vanderburgh County,Indiana,18,163,32.7
Vermillion County,Indiana,18,165,46.2
Vigo County,Indiana,18,167,32.3
Wabash County,Indiana,18,169,42.0
Warren County,Indiana,18,171,44.1
Warrick County,Indiana,18,173,32.0
Washington County,Indiana,18,175,45.4
Wayne County,Indiana,18,177,37.7
Wells County,Indiana,18,179,39.0
White County,Indiana,18,181,41.2
Whitley County,Indiana,18,183,40.8
Adair County,Iowa,19,001,45.0
Adams County,Iowa,19,003,39.3
Allamakee County,Iowa,19,005,39.6
Appanoose County,Iowa,19,007,36.3
Audubon County,Iowa,19,009,41.2
Benton County,Iowa,19,011,35.5
Black Hawk County,Iowa,19,013,31.5
Boone County,Iowa,19,015,33.7
Bremer County,Iowa,19,017,32.9
Buchanan County,Iowa,19,019,40.8
Buena Vista County,Iowa,19,021,29.8
Butler County,Iowa,19,023,39.6
Calhoun County,Iowa,19,025,36.6
Carroll County,Iowa,19,027,37.7
Cass County,Iowa,19,029,40.7
Cedar County,Iowa,19,031,36.0
Cerro Gordo County,Iowa,19,033,31.5
Cherokee County,Iowa,19,035,35.8
Chickasaw County,Iowa,19,037,42.7
Clarke County,Iowa,19,039,43.6
Clay County,Iowa,19,041,35.2
Clayton County,Iowa,19,043,44.3
Clinton County,Iowa,19,045,37.3
Crawford County,Iowa,19,047,36.8
Dallas County,Iowa,19,049,18.5
Davis County,Iowa,19,051,36.1
Decatur County,Iowa,19,053,36.9
Delaware County,Iowa,19,055,42.7
Des Moines County,Iowa,19,057,32.6
Dickinson County,Iowa,19,059,28.6
Dubuque County,Iowa,19,061,33.2
Emmet County,Iowa,19,063,33.2
Fayette County,Iowa,19,065,38.6
Floyd County,Iowa,19,067,33.4
Franklin County,Iowa,19,069,36.7
Fremont County,Iowa,19,071,35.8
Greene County,Iowa,19,073,36.9
Grundy County,Iowa,19,075,32.1
Guthrie County,Iowa,19,077,38.9
Hamilton County,Iowa,19,079,30.7
Hancock County,Iowa,19,081,38.2
Hardin County,Iowa,19,083,33.4
Harrison County,Iowa,19,085,38.1
Henry County,Iowa,19,087,36.8
Howard County,Iowa,19,089,42.3
Humboldt County,Iowa,19,091,37.2
Ida County,Iowa,19,093,39.0
Iowa County,Iowa,19,095,39.1
Jackson County,Iowa,19,097,42.4
Jasper County,Iowa,19,099,42.0
Jefferson County,Iowa,19,101,28.4
Johnson County,Iowa,19,103,16.4
Jones County,Iowa,19,105,41.1
Keokuk County,Iowa,19,107,41.9
Kossuth County,Iowa,19,109,37.9
Lee County,Iowa,19,111,40.4
Linn County,Iowa,19,113,27.2
Louisa County,Iowa,19,115,35.8
Lucas County,Iowa,19,117,42.6
Lyon County,Iowa,19,119,36.7
Madison County,Iowa,19,121,36.0
Mahaska County,Iowa,19,123,38.8
Marion County,Iowa,19,125,35.9
Marshall County,Iowa,19,127,33.3
Mills County,Iowa,19,129,35.2
Mitchell County,Iowa,19,131,41.7
Monona County,Iowa,19,133,39.0
Monroe County,Iowa,19,135,45.9
Montgomery County,Iowa,19,137,39.0
Muscatine County,Iowa,19,139,34.3
O'Brien County,Iowa,19,141,36.4
Osceola County,Iowa,19,143,38.2
Page County,Iowa,19,145,34.8
Palo Alto County,Iowa,19,147,29.0
Plymouth County,Iowa,19,149,34.3
Pocahontas County,Iowa,19,151,39.5
Polk County,Iowa,19,153,25.1
Pottawattamie County,Iowa,19,155,34.0
Poweshiek County,Iowa,19,157,38.6
Ringgold County,Iowa,19,159,37.2
Sac County,Iowa,19,161,37.6
Scott County,Iowa,19,163,29.5
Shelby County,Iowa,19,165,37.3
Sioux County,Iowa,19,167,31.5
Story County,Iowa,19,169,18.8
Tama County,Iowa,19,171,40.3
Taylor County,Iowa,19,173,40.1
Union County,Iowa,19,175,36.1
Van Buren County,Iowa,19,177,38.7
Wapello County,Iowa,19,179,35.5
Warren County,Iowa,19,181,31.0
Washington County,Iowa,19,183,38.7
Wayne County,Iowa,19,185,45.4
Webster County,Iowa,19,187,33.2
Winnebago County,Iowa,19,189,34.4
Winneshiek County,Iowa,19,191,33.0
Woodbury County,Iowa,19,193,32.9
Worth County,Iowa,19,195,36.4
Wright County,Iowa,19,197,35.2
Allen County,Kansas,20,001,33.3
Anderson County,Kansas,20,003,38.6
Atchison County,Kansas,20,005,39.5
Barber County,Kansas,20,007,35.4
Barton County,Kansas,20,009,32.7
Bourbon County,Kansas,20,011,31.1
Brown County,Kansas,20,013,39.4
Butler County,Kansas,20,015,26.3
Chase County,Kansas,20,017,27.6
Chautauqua County,Kansas,20,019,37.1
Cherokee County,Kansas,20,021,34.8
Cheyenne County,Kansas,20,023,30.8
Clark County,Kansas,20,025,26.9
Clay County,Kansas,20,027,29.8
Cloud County,Kansas,20,029,30.9
Coffey County,Kansas,20,031,36.6
Comanche County,Kansas,20,033,32.9
Cowley County,Kansas,20,035,31.5
Crawford County,Kansas,20,037,28.1
Decatur County,Kansas,20,039,32.1
Dickinson County,Kansas,20,041,34.4
Doniphan County,Kansas,20,043,38.1
Douglas County,Kansas,20,045,18.3
Edwards County,Kansas,20,047,27.0
Elk County,Kansas,20,049,38.9
Ellis County,Kansas,20,051,24.3
Ellsworth County,Kansas,20,053,33.4
Finney County,Kansas,20,055,23.0
Ford County,Kansas,20,057,24.9
Franklin County,Kansas,20,059,37.3
Geary County,Kansas,20,061,25.7
Gove County,Kansas,20,063,35.0
Graham County,Kansas,20,065,33.9
Grant County,Kansas,20,067,30.4
Gray County,Kansas,20,069,22.7
Greeley County,Kansas,20,071,34.8
Greenwood County,Kansas,20,073,35.9
Hamilton County,Kansas,20,075,38.3
Harper County,Kansas,20,077,39.5
Harvey County,Kansas,20,079,26.3
Haskell County,Kansas,20,081,18.5
Hodgeman County,Kansas,20,083,25.7
Jackson County,Kansas,20,085,40.6
Jefferson County,Kansas,20,087,39.3
Jewell County,Kansas,20,089,43.3
Johnson County,Kansas,20,091,14.5
Kearny County,Kansas,20,093,27.4
Kingman County,Kansas,20,095,31.8
Kiowa County,Kansas,20,097,26.8
Labette County,Kansas,20,099,32.2
Lane County,Kansas,20,101,31.0
Leavenworth County,Kansas,20,103,28.5
Lincoln County,Kansas,20,105,33.0
Linn County,Kansas,20,107,39.9
Logan County,Kansas,20,109,30.2
Lyon County,Kansas,20,111,32.2
McPherson County,Kansas,20,113,28.3
Marion County,Kansas,20,115,32.9
Marshall County,Kansas,20,117,42.1
Meade County,Kansas,20,119,29.7
Miami County,Kansas,20,121,32.4
Mitchell County,Kansas,20,123,32.4
Montgomery County,Kansas,20,125,28.6
Morris County,Kansas,20,127,36.4
Morton County,Kansas,20,129,36.8
Nemaha County,Kansas,20,131,41.5
Neosho County,Kansas,20,133,31.2
Ness County,Kansas,20,135,34.6
Norton County,Kansas,20,137,36.9
Osage County,Kansas,20,139,37.6
Osborne County,Kansas,20,141,36.7
Ottawa County,Kansas,20,143,36.5
Pawnee County,Kansas,20,145,30.5
Phillips County,Kansas,20,147,36.3
Pottawatomie County,Kansas,20,149,29.2
Pratt County,Kansas,20,151,25.8
Rawlins County,Kansas,20,153,29.6
Reno County,Kansas,20,155,28.9
Republic County,Kansas,20,157,32.8
Rice County,Kansas,20,159,29.3
Riley County,Kansas,20,161,17.4
Rooks County,Kansas,20,163,31.0
Rush County,Kansas,20,165,30.2
Russell County,Kansas,20,167,31.3
Saline County,Kansas,20,169,32.9
Scott County,Kansas,20,171,30.3
Sedgwick County,Kansas,20,173,26.3
Seward County,Kansas,20,175,26.7
Shawnee County,Kansas,20,177,30.8
Sheridan County,Kansas,20,179,31.3
Sherman County,Kansas,20,181,35.4
Smith County,Kansas,20,183,35.8
Stafford County,Kansas,20,185,27.6
Stanton County,Kansas,20,187,26.1
Stevens County,Kansas,20,189,30.5
Sumner County,Kansas,20,191,34.6
Thomas County,Kansas,20,193,30.3
Trego County,Kansas,20,195,30.7
Wabaunsee County,Kansas,20,197,35.1
Wallace County,Kansas,20,199,30.3
Washington County,Kansas,20,201,37.8
Wichita County,Kansas,20,203,30.1
Wilson County,Kansas,20,205,36.1
Woodson County,Kansas,20,207,34.5
Wyandotte County,Kansas,20,209,33.1
Adair County,Kentucky,21,001,37.5
Allen County,Kentucky,21,003,39.0
Anderson County,Kentucky,21,005,37.4
Ballard County,Kentucky,21,007,36.6
Barren County,Kentucky,21,009,40.5
Bath County,Kentucky,21,011,40.3
Bell County,Kentucky,21,013,35.9
Boone County,Kentucky,21,015,27.0
Bourbon County,Kentucky,21,017,36.6
Boyd County,Kentucky,21,019,33.9
Boyle County,Kentucky,21,021,35.6
Bracken County,Kentucky,21,023,44.1
Breathitt County,Kentucky,21,025,35.3
Breckinridge County,Kentucky,21,027,44.7
Bullitt County,Kentucky,21,029,41.3
Butler County,Kentucky,21,031,41.8
Caldwell County,Kentucky,21,033,46.3
Calloway County,Kentucky,21,035,31.5
Campbell County,Kentucky,21,037,31.3
Carlisle County,Kentucky,21,039,34.8
Carroll County,Kentucky,21,041,41.4
Carter County,Kentucky,21,043,39.6
Casey County,Kentucky,21,045,37.6
Christian County,Kentucky,21,047,33.2
Clark County,Kentucky,21,049,34.8
Clay County,Kentucky,21,051,33.2
Clinton County,Kentucky,21,053,39.6
Crittenden County,Kentucky,21,055,39.2
Cumberland County,Kentucky,21,057,37.3
Daviess County,Kentucky,21,059,35.4
Edmonson County,Kentucky,21,061,41.7
Elliott County,Kentucky,21,063,45.2
Estill County,Kentucky,21,065,46.7
Fayette County,Kentucky,21,067,20.5
Fleming County,Kentucky,21,069,36.8
Floyd County,Kentucky,21,071,35.1
Franklin County,Kentucky,21,073,30.6
Fulton County,Kentucky,21,075,33.9
Gallatin County,Kentucky,21,077,45.8
Garrard County,Kentucky,21,079,38.2
Grant County,Kentucky,21,081,44.8
Graves County,Kentucky,21,083,39.0
Grayson County,Kentucky,21,085,43.6
Green County,Kentucky,21,087,41.2
Greenup County,Kentucky,21,089,36.3
Hancock County,Kentucky,21,091,43.7
Hardin County,Kentucky,21,093,30.3
Harlan County,Kentucky,21,095,34.9
Harrison County,Kentucky,21,097,41.3
Hart County,Kentucky,21,099,40.0
Henderson County,Kentucky,21,101,35.7
Henry County,Kentucky,21,103,44.7
Hickman County,Kentucky,21,105,42.5
Hopkins County,Kentucky,21,107,40.6
Jackson County,Kentucky,21,109,44.1
Jefferson County,Kentucky,21,111,27.1
Jessamine County,Kentucky,21,113,29.4
Johnson County,Kentucky,21,115,34.6
Kenton County,Kentucky,21,117,29.1
Knott County,Kentucky,21,119,35.0
Knox County,Kentucky,21,121,37.3
Larue County,Kentucky,21,123,40.4
Laurel County,Kentucky,21,125,39.4
Lawrence County,Kentucky,21,127,41.6
Lee County,Kentucky,21,129,39.9
Leslie County,Kentucky,21,131,37.8
Letcher County,Kentucky,21,133,38.3
Lewis County,Kentucky,21,135,40.5
Lincoln County,Kentucky,21,137,42.9
Livingston County,Kentucky,21,139,46.6
Logan County,Kentucky,21,141,40.6
Lyon County,Kentucky,21,143,40.3
McCracken County,Kentucky,21,145,30.3
McCreary County,Kentucky,21,147,41.9
McLean County,Kentucky,21,149,40.4
Madison County,Kentucky,21,151,28.3
Magoffin County,Kentucky,21,153,34.7
Marion County,Kentucky,21,155,43.5
Marshall County,Kentucky,21,157,37.8
Martin County,Kentucky,21,159,38.8
Mason County,Kentucky,21,161,38.1
Meade County,Kentucky,21,163,35.7
Menifee County,Kentucky,21,165,41.9
Mercer County,Kentucky,21,167,38.0
Metcalfe County,Kentucky,21,169,39.4
Monroe County,Kentucky,21,171,40.8
Montgomery County,Kentucky,21,173,38.5
Morgan County,Kentucky,21,175,37.1
Muhlenberg County,Kentucky,21,177,42.8
Nelson County,Kentucky,21,179,38.7
Nicholas County,Kentucky,21,181,43.8
Ohio County,Kentucky,21,183,43.3
Oldham County,Kentucky,21,185,22.7
Owen County,Kentucky,21,187,48.3
Owsley County,Kentucky,21,189,37.6
Pendleton County,Kentucky,21,191,42.9
Perry County,Kentucky,21,193,35.5
Pike County,Kentucky,21,195,38.2
Powell County,Kentucky,21,197,43.5
Pulaski County,Kentucky,21,199,38.7
Robertson County,Kentucky,21,201,33.4
Rockcastle County,Kentucky,21,203,43.7
Rowan County,Kentucky,21,205,28.5
Russell County,Kentucky,21,207,36.8
Scott County,Kentucky,21,209,31.1
Shelby County,Kentucky,21,211,31.3
Simpson County,Kentucky,21,213,41.8
Spencer County,Kentucky,21,215,35.3
Taylor County,Kentucky,21,217,39.0
Todd County,Kentucky,21,219,39.9
Trigg County,Kentucky,21,221,30.5
Trimble County,Kentucky,21,223,46.6
Union County,Kentucky,21,225,44.0
Warren County,Kentucky,21,227,29.4
Washington County,Kentucky,21,229,40.2
Wayne County,Kentucky,21,231,38.5
Webster County,Kentucky,21,233,43.8
Whitley County,Kentucky,21,235,36.0
Wolfe County,Kentucky,21,237,39.4
Woodford County,Kentucky,21,239,27.7
Acadia Parish,Louisiana,22,001,40.8
Allen Parish,Louisiana,22,003,42.6
Ascension Parish,Louisiana,22,005,33.9
Assumption Parish,Louisiana,22,007,42.5
Avoyelles Parish,Louisiana,22,009,39.3
Beauregard Parish,Louisiana,22,011,40.3
Bienville Parish,Louisiana,22,013,42.4
Bossier Parish,Louisiana,22,015,28.7
Caddo Parish,Louisiana,22,017,33.2
Calcasieu Parish,Louisiana,22,019,33.9
Caldwell Parish,Louisiana,22,021,42.8
Cameron Parish,Louisiana,22,023,38.0
Catahoula Parish,Louisiana,22,025,41.6
Claiborne Parish,Louisiana,22,027,41.3
Concordia Parish,Louisiana,22,029,40.6
De Soto Parish,Louisiana,22,031,42.3
East Baton Rouge Parish,Louisiana,22,033,27.2
East Carroll Parish,Louisiana,22,035,39.3
East Feliciana Parish,Louisiana,22,037,43.0
Evangeline Parish,Louisiana,22,039,38.4
Franklin Parish,Louisiana,22,041,42.2
Grant Parish,Louisiana,22,043,42.3
Iberia Parish,Louisiana,22,045,43.5
Iberville Parish,Louisiana,22,047,38.8
Jackson Parish,Louisiana,22,049,42.4
Jefferson Parish,Louisiana,22,051,31.4
Jefferson Davis Parish,Louisiana,22,053,40.7
Lafayette Parish,Louisiana,22,055,28.9
Lafourche Parish,Louisiana,22,057,39.7
LaSalle Parish,Louisiana,22,059,41.7
Lincoln Parish,Louisiana,22,061,26.8
Livingston Parish,Louisiana,22,063,40.4
Madison Parish,Louisiana,22,065,39.3
Morehouse Parish,Louisiana,22,067,44.2
Natchitoches Parish,Louisiana,22,069,33.1
Orleans Parish,Louisiana,22,071,23.0
Ouachita Parish,Louisiana,22,073,34.0
Plaquemines Parish,Louisiana,22,075,36.3
Pointe Coupee Parish,Louisiana,22,077,37.9
Rapides Parish,Louisiana,22,079,37.1
Red River Parish,Louisiana,22,081,42.6
Richland Parish,Louisiana,22,083,39.0
Sabine Parish,Louisiana,22,085,44.7
Saint Bernard Parish,Louisiana,22,087,39.1
Saint Charles Parish,Louisiana,22,089,35.4
Saint Helena Parish,Louisiana,22,091,43.3
Saint James Parish,Louisiana,22,093,44.5
Saint John the Baptist Parish,Louisiana,22,095,37.3
Saint Landry Parish,Louisiana,22,097,42.4
Saint Martin Parish,Louisiana,22,099,40.6
Saint Mary Parish,Louisiana,22,101,48.9
Saint Tammany Parish,Louisiana,22,103,25.9
Tangipahoa Parish,Louisiana,22,105,36.2
Tensas Parish,Louisiana,22,107,45.9
Terrebonne Parish,Louisiana,22,109,39.6
Union Parish,Louisiana,22,111,46.6
Vermilion Parish,Louisiana,22,113,41.7
Vernon Parish,Louisiana,22,115,36.6
Washington Parish,Louisiana,22,117,41.1
Webster Parish,Louisiana,22,119,39.4
West Baton Rouge Parish,Louisiana,22,121,37.5
West Carroll Parish,Louisiana,22,123,44.8
West Feliciana Parish,Louisiana,22,125,33.9
Winn Parish,Louisiana,22,127,43.7
Androscoggin County,Maine,23,001,37.0
Aroostook County,Maine,23,003,38.0
Cumberland County,Maine,23,005,23.0
Franklin County,Maine,23,007,36.6
Hancock County,Maine,23,009,33.0
Kennebec County,Maine,23,011,33.3
Knox County,Maine,23,013,35.2
Lincoln County,Maine,23,015,32.6
Oxford County,Maine,23,017,43.4
Penobscot County,Maine,23,019,34.2
Piscataquis County,Maine,23,021,41.3
Sagadahoc County,Maine,23,023,31.0
Somerset County,Maine,23,025,40.2
Waldo County,Maine,23,027,32.8
Washington County,Maine,23,029,38.1
York County,Maine,23,031,31.0
Allegany County,Maryland,24,001,41.7
Anne Arundel County,Maryland,24,003,24.2
Baltimore County,Maryland,24,005,26.6
Calvert County,Maryland,24,009,30.7
Caroline County,Maryland,24,011,40.9
Carroll County,Maryland,24,013,30.1
Cecil County,Maryland,24,015,36.9
Charles County,Maryland,24,017,32.0
Dorchester County,Maryland,24,019,38.3
Frederick County,Maryland,24,021,24.6
Garrett County,Maryland,24,023,43.6
Harford County,Maryland,24,025,27.1
Howard County,Maryland,24,027,14.0
Kent County,Maryland,24,029,29.7
Queen Anne's County,Maryland,24,035,29.5
Saint Mary's County,Maryland,24,037,29.8
Somerset County,Maryland,24,039,42.1
Talbot County,Maryland,24,041,25.7
Washington County,Maryland,24,043,36.7
Wicomico County,Maryland,24,045,33.3
Worcester County,Maryland,24,047,32.0
Baltimore City,Maryland,24,510,29.7
Montgomery County,Maryland,24,031,13.7
Prince George's County,Maryland,24,033,25.9
Barnstable County,Massachusetts,25,001,25.0
Berkshire County,Massachusetts,25,003,29.9
Bristol County,Massachusetts,25,005,29.8
Dukes County,Massachusetts,25,007,22.0
Essex County,Massachusetts,25,009,25.4
Franklin County,Massachusetts,25,011,27.9
Hampden County,Massachusetts,25,013,30.2
Hampshire County,Massachusetts,25,015,24.5
Middlesex County,Massachusetts,25,017,20.1
Nantucket County,Massachusetts,25,019,22.3
Norfolk County,Massachusetts,25,021,20.0
Plymouth County,Massachusetts,25,023,28.3
Suffolk County,Massachusetts,25,025,23.2
Worcester County,Massachusetts,25,027,28.6
Alcona County,Michigan,26,001,39.1
Alger County,Michigan,26,003,43.7
Allegan County,Michigan,26,005,38.0
Alpena County,Michigan,26,007,33.9
Antrim County,Michigan,26,009,33.1
Arenac County,Michigan,26,011,42.9
Baraga County,Michigan,26,013,43.2
Barry County,Michigan,26,015,37.5
Bay County,Michigan,26,017,34.9
Benzie County,Michigan,26,019,32.2
Berrien County,Michigan,26,021,29.5
Branch County,Michigan,26,023,41.1
Calhoun County,Michigan,26,025,36.1
Cass County,Michigan,26,027,34.4
Charlevoix County,Michigan,26,029,30.3
Cheboygan County,Michigan,26,031,39.5
Chippewa County,Michigan,26,033,36.9
Clare County,Michigan,26,035,38.9
Clinton County,Michigan,26,037,27.4
Crawford County,Michigan,26,039,35.4
Delta County,Michigan,26,041,33.7
Dickinson County,Michigan,26,043,35.6
Eaton County,Michigan,26,045,28.6
Emmet County,Michigan,26,047,24.9
Genesee County,Michigan,26,049,31.7
Gladwin County,Michigan,26,051,40.4
Gogebic County,Michigan,26,053,38.9
Grand Traverse County,Michigan,26,055,24.6
Gratiot County,Michigan,26,057,41.1
Hillsdale County,Michigan,26,059,38.9
Houghton County,Michigan,26,061,32.9
Huron County,Michigan,26,063,42.3
Ingham County,Michigan,26,065,21.2
Ionia County,Michigan,26,067,39.0
Iosco County,Michigan,26,069,38.4
Iron County,Michigan,26,071,45.2
Isabella County,Michigan,26,073,30.7
Jackson County,Michigan,26,075,33.0
Kalamazoo County,Michigan,26,077,22.3
Kalkaska County,Michigan,26,079,41.5
Kent County,Michigan,26,081,24.5
Keweenaw County,Michigan,26,083,36.4
Lake County,Michigan,26,085,41.9
Lapeer County,Michigan,26,087,36.6
Leelanau County,Michigan,26,089,23.1
Lenawee County,Michigan,26,091,36.9
Livingston County,Michigan,26,093,25.7
Luce County,Michigan,26,095,40.5
Mackinac County,Michigan,26,097,36.1
Macomb County,Michigan,26,099,29.9
Manistee County,Michigan,26,101,36.0
Marquette County,Michigan,26,103,31.0
Mason County,Michigan,26,105,33.3
Mecosta County,Michigan,26,107,35.7
Menominee County,Michigan,26,109,43.3
Midland County,Michigan,26,111,28.8
Missaukee County,Michigan,26,113,41.2
Monroe County,Michigan,26,115,36.1
Montcalm County,Michigan,26,117,39.1
Montmorency County,Michigan,26,119,44.5
Muskegon County,Michigan,26,121,34.8
Newaygo County,Michigan,26,123,40.8
Oakland County,Michigan,26,125,19.2
Oceana County,Michigan,26,127,35.4
Ogemaw County,Michigan,26,129,38.6
Ontonagon County,Michigan,26,131,41.6
Osceola County,Michigan,26,133,45.1
Oscoda County,Michigan,26,135,39.4
Otsego County,Michigan,26,137,35.8
Ottawa County,Michigan,26,139,28.5
Presque Isle County,Michigan,26,141,39.8
Roscommon County,Michigan,26,143,40.6
Saginaw County,Michigan,26,145,33.6
Saint Clair County,Michigan,26,147,34.6
Saint Joseph County,Michigan,26,149,37.9
Sanilac County,Michigan,26,151,42.4
Schoolcraft County,Michigan,26,153,44.7
Shiawassee County,Michigan,26,155,37.2
Tuscola County,Michigan,26,157,41.6
Van Buren County,Michigan,26,159,32.6
Washtenaw County,Michigan,26,161,15.3
Wayne County,Michigan,26,163,30.2
Wexford County,Michigan,26,165,37.7
Aitkin County,Minnesota,27,001,38.7
Anoka County,Minnesota,27,003,28.4
Becker County,Minnesota,27,005,32.1
Beltrami County,Minnesota,27,007,28.6
Benton County,Minnesota,27,009,31.5
Big Stone County,Minnesota,27,011,41.7
Blue Earth County,Minnesota,27,013,27.7
Brown County,Minnesota,27,015,37.7
Carlton County,Minnesota,27,017,35.7
Carver County,Minnesota,27,019,19.6
Cass County,Minnesota,27,021,34.0
Chippewa County,Minnesota,27,023,35.5
Chisago County,Minnesota,27,025,33.5
Clay County,Minnesota,27,027,25.8
Clearwater County,Minnesota,27,029,36.9
Cook County,Minnesota,27,031,21.5
Cottonwood County,Minnesota,27,033,35.6
Crow Wing County,Minnesota,27,035,30.4
Dakota County,Minnesota,27,037,21.1
Dodge County,Minnesota,27,039,33.7
Douglas County,Minnesota,27,041,29.5
Faribault County,Minnesota,27,043,39.4
Fillmore County,Minnesota,27,045,34.0
Freeborn County,Minnesota,27,047,36.8
Goodhue County,Minnesota,27,049,32.7
Grant County,Minnesota,27,051,34.2
Hennepin County,Minnesota,27,053,17.2
Houston County,Minnesota,27,055,33.5
Hubbard County,Minnesota,27,057,31.6
Isanti County,Minnesota,27,059,35.9
Itasca County,Minnesota,27,061,31.4
Jackson County,Minnesota,27,063,34.6
Kanabec County,Minnesota,27,065,40.5
Kandiyohi County,Minnesota,27,067,26.7
Kittson County,Minnesota,27,069,35.8
Koochiching County,Minnesota,27,071,38.6
Lac qui Parle County,Minnesota,27,073,37.7
Lake County,Minnesota,27,075,31.5
Lake of the Woods County,Minnesota,27,077,41.6
Le Sueur County,Minnesota,27,079,34.4
Lincoln County,Minnesota,27,081,38.4
Lyon County,Minnesota,27,083,33.4
McLeod County,Minnesota,27,085,36.9
Mahnomen County,Minnesota,27,087,35.9
Marshall County,Minnesota,27,089,36.4
Martin County,Minnesota,27,091,38.3
Meeker County,Minnesota,27,093,36.3
Mille Lacs County,Minnesota,27,095,38.4
Morrison County,Minnesota,27,097,38.2
Mower County,Minnesota,27,099,31.4
Murray County,Minnesota,27,101,36.7
Nicollet County,Minnesota,27,103,27.2
Nobles County,Minnesota,27,105,32.3
Norman County,Minnesota,27,107,39.9
Olmsted County,Minnesota,27,109,20.5
Otter Tail County,Minnesota,27,111,30.2
Pennington County,Minnesota,27,113,37.3
Pine County,Minnesota,27,115,41.0
Pipestone County,Minnesota,27,117,34.3
Polk County,Minnesota,27,119,31.4
Pope County,Minnesota,27,121,32.2
Ramsey County,Minnesota,27,123,21.4
Red Lake County,Minnesota,27,125,40.5
Redwood County,Minnesota,27,127,38.3
Renville County,Minnesota,27,129,36.4
Rice County,Minnesota,27,131,31.2
Rock County,Minnesota,27,133,34.7
Roseau County,Minnesota,27,135,34.9
Saint Louis County,Minnesota,27,137,28.4
Scott County,Minnesota,27,139,22.9
Sherburne County,Minnesota,27,141,27.7
Sibley County,Minnesota,27,143,39.9
Stearns County,Minnesota,27,145,28.7
Steele County,Minnesota,27,147,35.0
Stevens County,Minnesota,27,149,27.0
Swift County,Minnesota,27,151,35.6
Todd County,Minnesota,27,153,37.1
Traverse County,Minnesota,27,155,36.7
Wabasha County,Minnesota,27,157,35.9
Wadena County,Minnesota,27,159,36.9
Waseca County,Minnesota,27,161,35.4
Washington County,Minnesota,27,163,21.7
Watonwan County,Minnesota,27,165,41.3
Wilkin County,Minnesota,27,167,29.1
Winona County,Minnesota,27,169,27.1
Wright County,Minnesota,27,171,28.7
Yellow Medicine County,Minnesota,27,173,36.1
Adams County,Mississippi,28,001,34.8
Alcorn County,Mississippi,28,003,33.5
Amite County,Mississippi,28,005,38.9
Attala County,Mississippi,28,007,30.9
Benton County,Mississippi,28,009,35.5
Bolivar County,Mississippi,28,011,24.4
Calhoun County,Mississippi,28,013,35.9
Carroll County,Mississippi,28,015,34.5
Chickasaw County,Mississippi,28,017,36.5
Choctaw County,Mississippi,28,019,35.6
Claiborne County,Mississippi,28,021,28.9
Clarke County,Mississippi,28,023,34.9
Clay County,Mississippi,28,025,32.0
Coahoma County,Mississippi,28,027,26.9
Copiah County,Mississippi,28,029,30.7
Covington County,Mississippi,28,031,36.8
DeSoto County,Mississippi,28,033,29.5
Forrest County,Mississippi,28,035,27.6
Franklin County,Mississippi,28,037,37.8
George County,Mississippi,28,039,37.1
Greene County,Mississippi,28,041,36.8
Grenada County,Mississippi,28,043,29.0
Hancock County,Mississippi,28,045,27.6
Harrison County,Mississippi,28,047,29.2
Hinds County,Mississippi,28,049,25.1
Holmes County,Mississippi,28,051,41.0
Humphreys County,Mississippi,28,053,31.1
Issaquena County,Mississippi,28,055,38.2
Itawamba County,Mississippi,28,057,30.1
Jackson County,Mississippi,28,059,31.6
Jasper County,Mississippi,28,061,37.3
Jefferson County,Mississippi,28,063,37.8
Jefferson Davis County,Mississippi,28,065,35.8
Jones County,Mississippi,28,067,31.1
Kemper County,Mississippi,28,069,33.0
Lafayette County,Mississippi,28,071,18.9
Lamar County,Mississippi,28,073,23.6
Lauderdale County,Mississippi,28,075,30.7
Lawrence County,Mississippi,28,077,37.5
