County,State,State_FIPS,County_FIPS,bachelors_and_above_percentage
Leake County,Mississippi,28,079,14.3
Lee County,Mississippi,28,081,24.4
Leflore County,Mississippi,28,083,18.5
Lincoln County,Mississippi,28,085,16.2
Lowndes County,Mississippi,28,087,23.4
Madison County,Mississippi,28,089,48.4
Marion County,Mississippi,28,091,12.3
Marshall County,Mississippi,28,093,13.8
Monroe County,Mississippi,28,095,16.7
Montgomery County,Mississippi,28,097,19.3
Neshoba County,Mississippi,28,099,11.6
Newton County,Mississippi,28,101,16.4
Noxubee County,Mississippi,28,103,15.6
Oktibbeha County,Mississippi,28,105,42.6
Panola County,Mississippi,28,107,14.9
Pearl River County,Mississippi,28,109,16.7
Perry County,Mississippi,28,111,10.7
Pike County,Mississippi,28,113,16.6
Pontotoc County,Mississippi,28,115,18.1
Prentiss County,Mississippi,28,117,12.4
Quitman County,Mississippi,28,119,10.3
Rankin County,Mississippi,28,121,29.0
Scott County,Mississippi,28,123,11.4
Sharkey County,Mississippi,28,125,19.5
Simpson County,Mississippi,28,127,16.2
Smith County,Mississippi,28,129,12.2
Stone County,Mississippi,28,131,15.8
Sunflower County,Mississippi,28,133,15.4
Tallahatchie County,Mississippi,28,135,10.3
Tate County,Mississippi,28,137,15.8
Tippah County,Mississippi,28,139,15.2
Tishomingo County,Mississippi,28,141,11.4
Tunica County,Mississippi,28,143,16.9
Union County,Mississippi,28,145,13.4
Walthall County,Mississippi,28,147,14.4
Warren County,Mississippi,28,149,22.4
Washington County,Mississippi,28,151,17.9
Wayne County,Mississippi,28,153,15.3
Webster County,Mississippi,28,155,18.5
Wilkinson County,Mississippi,28,157,13.7
Winston County,Mississippi,28,159,14.7
Yalobusha County,Mississippi,28,161,13.8
Yazoo County,Mississippi,28,163,13.4
Adair County,Missouri,29,001,31.0
Andrew County,Missouri,29,003,24.9
Atchison County,Missouri,29,005,23.1
Audrain County,Missouri,29,007,14.7
Barry County,Missouri,29,009,14.6
Barton County,Missouri,29,011,19.9
Bates County,Missouri,29,013,16.1
Benton County,Missouri,29,015,13.0
Bollinger County,Missouri,29,017,8.9
Boone County,Missouri,29,019,46.1
Buchanan County,Missouri,29,021,21.1
Butler County,Missouri,29,023,13.3
Caldwell County,Missouri,29,025,18.1
Callaway County,Missouri,29,027,23.1
Camden County,Missouri,29,029,21.1
Cape Girardeau County,Missouri,29,031,31.5
Carroll County,Missouri,29,033,16.7
Carter County,Missouri,29,035,15.5
Cass County,Missouri,29,037,26.3
Cedar County,Missouri,29,039,13.6
Chariton County,Missouri,29,041,17.2
Christian County,Missouri,29,043,28.6
Clark County,Missouri,29,045,12.8
Clay County,Missouri,29,047,33.2
Clinton County,Missouri,29,049,21.6
Cole County,Missouri,29,051,33.3
Cooper County,Missouri,29,053,22.1
Crawford County,Missouri,29,055,11.5
Dade County,Missouri,29,057,12.7
Dallas County,Missouri,29,059,12.9
Daviess County,Missouri,29,061,18.5
DeKalb County,Missouri,29,063,13.8
Dent County,Missouri,29,065,15.3
Douglas County,Missouri,29,067,10.8
Dunklin County,Missouri,29,069,13.8
Franklin County,Missouri,29,071,20.9
Gasconade County,Missouri,29,073,19.2
Gentry County,Missouri,29,075,19.1
Greene County,Missouri,29,077,30.5
Grundy County,Missouri,29,079,17.1
Harrison County,Missouri,29,081,16.5
Henry County,Missouri,29,083,15.9
Hickory County,Missouri,29,085,9.0
Holt County,Missouri,29,087,19.7
Howard County,Missouri,29,089,25.2
Howell County,Missouri,29,091,18.0
Iron County,Missouri,29,093,10.8
Jackson County,Missouri,29,095,31.6
Jasper County,Missouri,29,097,23.6
Jefferson County,Missouri,29,099,20.4
Johnson County,Missouri,29,101,28.9
Knox County,Missouri,29,103,17.2
Laclede County,Missouri,29,105,14.6
Lafayette County,Missouri,29,107,20.3
Lawrence County,Missouri,29,109,16.0
Lewis County,Missouri,29,111,13.6
Lincoln County,Missouri,29,113,16.8
Linn County,Missouri,29,115,16.9
Livingston County,Missouri,29,117,18.8
McDonald County,Missouri,29,119,11.5
Macon County,Missouri,29,121,16.3
Madison County,Missouri,29,123,15.6
Maries County,Missouri,29,125,15.8
Marion County,Missouri,29,127,22.4
Mercer County,Missouri,29,129,18.9
Miller County,Missouri,29,131,19.4
Mississippi County,Missouri,29,133,11.5
Moniteau County,Missouri,29,135,20.5
Monroe County,Missouri,29,137,12.4
Montgomery County,Missouri,29,139,14.0
Morgan County,Missouri,29,141,13.3
New Madrid County,Missouri,29,143,12.1
Newton County,Missouri,29,145,20.0
Nodaway County,Missouri,29,147,28.6
Oregon County,Missouri,29,149,14.6
Osage County,Missouri,29,151,18.9
Ozark County,Missouri,29,153,11.0
Pemiscot County,Missouri,29,155,12.7
Perry County,Missouri,29,157,17.7
Pettis County,Missouri,29,159,18.0
Phelps County,Missouri,29,161,29.1
Pike County,Missouri,29,163,15.6
Platte County,Missouri,29,165,43.1
Polk County,Missouri,29,167,19.9
Pulaski County,Missouri,29,169,28.3
Putnam County,Missouri,29,171,19.3
Ralls County,Missouri,29,173,14.9
Randolph County,Missouri,29,175,15.1
Ray County,Missouri,29,177,14.6
Reynolds County,Missouri,29,179,13.7
Ripley County,Missouri,29,181,10.2
Saint Charles County,Missouri,29,183,38.9
Saint Clair County,Missouri,29,185,13.9
Sainte Genevieve County,Missouri,29,186,19.7
Saint Francois County,Missouri,29,187,14.3
Saint Louis County,Missouri,29,189,43.6
Saline County,Missouri,29,195,19.4
Schuyler County,Missouri,29,197,12.6
Scotland County,Missouri,29,199,14.2
Scott County,Missouri,29,201,16.3
Shannon County,Missouri,29,203,14.9
Shelby County,Missouri,29,205,18.1
Stoddard County,Missouri,29,207,13.3
Stone County,Missouri,29,209,18.6
Sullivan County,Missouri,29,211,11.7
Taney County,Missouri,29,213,19.9
Texas County,Missouri,29,215,13.5
Vernon County,Missouri,29,217,18.9
Warren County,Missouri,29,219,19.1
Washington County,Missouri,29,221,9.9
Wayne County,Missouri,29,223,9.6
Webster County,Missouri,29,225,16.8
Worth County,Missouri,29,227,20.0
Wright County,Missouri,29,229,10.2
Saint Louis City,Missouri,29,510,36.3
Beaverhead County,Montana,30,001,35.4
Big Horn County,Montana,30,003,18.1
Blaine County,Montana,30,005,22.9
Broadwater County,Montana,30,007,27.1
Carbon County,Montana,30,009,30.4
Carter County,Montana,30,011,20.2
Cascade County,Montana,30,013,25.7
Chouteau County,Montana,30,015,28.3
Custer County,Montana,30,017,24.6
Daniels County,Montana,30,019,24.0
Dawson County,Montana,30,021,22.2
Deer Lodge County,Montana,30,023,20.4
Fallon County,Montana,30,025,19.0
Fergus County,Montana,30,027,29.1
Flathead County,Montana,30,029,31.0
Gallatin County,Montana,30,031,50.1
Garfield County,Montana,30,033,14.3
Glacier County,Montana,30,035,21.4
Granite County,Montana,30,039,28.9
Hill County,Montana,30,041,25.4
Jefferson County,Montana,30,043,35.0
Judith Basin County,Montana,30,045,26.6
Lake County,Montana,30,047,29.6
Lewis and Clark County,Montana,30,049,40.1
Liberty County,Montana,30,051,15.2
Lincoln County,Montana,30,053,19.6
McCone County,Montana,30,055,17.2
Madison County,Montana,30,057,31.2
Meagher County,Montana,30,059,29.3
Mineral County,Montana,30,061,16.1
Missoula County,Montana,30,063,43.0
Musselshell County,Montana,30,065,16.3
Phillips County,Montana,30,071,17.2
Pondera County,Montana,30,073,24.0
Powder River County,Montana,30,075,24.4
Powell County,Montana,30,077,20.4
Prairie County,Montana,30,079,22.2
Ravalli County,Montana,30,081,27.8
Richland County,Montana,30,083,18.9
Roosevelt County,Montana,30,085,17.4
Rosebud County,Montana,30,087,17.8
Sanders County,Montana,30,089,17.9
Sheridan County,Montana,30,091,23.9
Silver Bow County,Montana,30,093,27.2
Stillwater County,Montana,30,095,25.0
Sweet Grass County,Montana,30,097,25.4
Teton County,Montana,30,099,24.9
Toole County,Montana,30,101,15.2
Valley County,Montana,30,105,21.5
Wheatland County,Montana,30,107,19.6
Wibaux County,Montana,30,109,23.4
Yellowstone County,Montana,30,111,32.1
Park County,Montana,30,067,31.5
Adams County,Nebraska,31,001,24.3
Antelope County,Nebraska,31,003,18.4
Boone County,Nebraska,31,011,21.1
Box Butte County,Nebraska,31,013,17.1
Boyd County,Nebraska,31,015,16.7
Brown County,Nebraska,31,017,20.7
Buffalo County,Nebraska,31,019,34.6
Burt County,Nebraska,31,021,21.3
Butler County,Nebraska,31,023,21.4
Cass County,Nebraska,31,025,27.7
Cedar County,Nebraska,31,027,21.0
Chase County,Nebraska,31,029,21.0
Cherry County,Nebraska,31,031,22.9
Cheyenne County,Nebraska,31,033,25.4
Clay County,Nebraska,31,035,19.9
Colfax County,Nebraska,31,037,15.4
Cuming County,Nebraska,31,039,23.8
Custer County,Nebraska,31,041,24.0
Dakota County,Nebraska,31,043,13.0
Dawes County,Nebraska,31,045,36.9
Dawson County,Nebraska,31,047,15.8
Deuel County,Nebraska,31,049,15.9
Dixon County,Nebraska,31,051,21.2
Dodge County,Nebraska,31,053,19.0
Douglas County,Nebraska,31,055,39.7
Dundy County,Nebraska,31,057,23.3
Fillmore County,Nebraska,31,059,21.4
Franklin County,Nebraska,31,061,17.3
Frontier County,Nebraska,31,063,21.5
Furnas County,Nebraska,31,065,17.4
Gage County,Nebraska,31,067,20.8
Garden County,Nebraska,31,069,22.5
Garfield County,Nebraska,31,071,25.5
Gosper County,Nebraska,31,073,29.5
Greeley County,Nebraska,31,077,16.3
Hall County,Nebraska,31,079,21.5
Hamilton County,Nebraska,31,081,25.0
Harlan County,Nebraska,31,083,22.4
Hitchcock County,Nebraska,31,087,17.6
Holt County,Nebraska,31,089,22.4
Howard County,Nebraska,31,093,21.1
Jefferson County,Nebraska,31,095,17.8
Johnson County,Nebraska,31,097,17.5
Kearney County,Nebraska,31,099,26.7
Keith County,Nebraska,31,101,20.5
Kimball County,Nebraska,31,105,16.1
Knox County,Nebraska,31,107,21.6
Lancaster County,Nebraska,31,109,39.5
Lincoln County,Nebraska,31,111,23.2
Madison County,Nebraska,31,119,23.0
Merrick County,Nebraska,31,121,17.8
Morrill County,Nebraska,31,123,19.5
Nance County,Nebraska,31,125,18.3
Nemaha County,Nebraska,31,127,27.8
Nuckolls County,Nebraska,31,129,20.9
Otoe County,Nebraska,31,131,23.4
Pawnee County,Nebraska,31,133,17.1
Perkins County,Nebraska,31,135,28.1
Phelps County,Nebraska,31,137,23.5
Pierce County,Nebraska,31,139,23.2
Platte County,Nebraska,31,141,21.8
Polk County,Nebraska,31,143,21.8
Red Willow County,Nebraska,31,145,19.1
Richardson County,Nebraska,31,147,19.0
Rock County,Nebraska,31,149,23.2
Saline County,Nebraska,31,151,17.8
Sarpy County,Nebraska,31,153,39.8
Saunders County,Nebraska,31,155,25.4
Scotts Bluff County,Nebraska,31,157,22.9
Seward County,Nebraska,31,159,28.9
Sheridan County,Nebraska,31,161,22.8
Sherman County,Nebraska,31,163,20.2
Sioux County,Nebraska,31,165,30.6
Stanton County,Nebraska,31,167,17.8
Thayer County,Nebraska,31,169,18.8
Thurston County,Nebraska,31,173,16.4
Valley County,Nebraska,31,175,24.2
Washington County,Nebraska,31,177,29.9
Wayne County,Nebraska,31,179,32.4
Webster County,Nebraska,31,181,23.0
York County,Nebraska,31,185,28.4
Churchill County,Nevada,32,001,18.8
Clark County,Nevada,32,003,24.5
Douglas County,Nevada,32,005,29.4
Elko County,Nevada,32,007,16.6
Eureka County,Nevada,32,011,8.8
Humboldt County,Nevada,32,013,16.8
Lander County,Nevada,32,015,12.4
Lincoln County,Nevada,32,017,19.6
Lyon County,Nevada,32,019,14.4
Mineral County,Nevada,32,021,14.9
Nye County,Nevada,32,023,10.7
Pershing County,Nevada,32,027,11.1
Storey County,Nevada,32,029,31.4
Washoe County,Nevada,32,031,30.8
White Pine County,Nevada,32,033,13.2
Carson City,Nevada,32,510,22.2
Belknap County,New Hampshire,33,001,32.6
Carroll County,New Hampshire,33,003,34.3
Cheshire County,New Hampshire,33,005,33.1
Coos County,New Hampshire,33,007,18.2
Grafton County,New Hampshire,33,009,40.6
Hillsborough County,New Hampshire,33,011,38.1
Merrimack County,New Hampshire,33,013,35.6
Rockingham County,New Hampshire,33,015,41.4
Strafford County,New Hampshire,33,017,35.8
Sullivan County,New Hampshire,33,019,28.1
Atlantic County,New Jersey,34,001,28.1
Bergen County,New Jersey,34,003,49.3
Burlington County,New Jersey,34,005,38.0
Camden County,New Jersey,34,007,32.5
Cape May County,New Jersey,34,009,32.8
Cumberland County,New Jersey,34,011,15.6
Essex County,New Jersey,34,013,35.5
Gloucester County,New Jersey,34,015,33.0
Hudson County,New Jersey,34,017,42.3
Hunterdon County,New Jersey,34,019,52.7
Mercer County,New Jersey,34,021,42.6
Middlesex County,New Jersey,34,023,43.6
Monmouth County,New Jersey,34,025,46.0
Morris County,New Jersey,34,027,54.1
Ocean County,New Jersey,34,029,30.0
Passaic County,New Jersey,34,031,28.2
Salem County,New Jersey,34,033,21.0
Somerset County,New Jersey,34,035,54.7
Sussex County,New Jersey,34,037,36.1
Union County,New Jersey,34,039,36.0
Warren County,New Jersey,34,041,33.0
Bernalillo County,New Mexico,35,001,34.4
Catron County,New Mexico,35,003,15.7
Chaves County,New Mexico,35,005,18.0
Colfax County,New Mexico,35,007,21.7
Curry County,New Mexico,35,009,19.2
De Baca County,New Mexico,35,011,13.0
Dona Ana County,New Mexico,35,013,27.1
Eddy County,New Mexico,35,015,16.2
Grant County,New Mexico,35,017,28.8
Guadalupe County,New Mexico,35,019,7.6
Hidalgo County,New Mexico,35,023,14.6
Lea County,New Mexico,35,025,13.6
Lincoln County,New Mexico,35,027,25.8
Los Alamos County,New Mexico,35,028,67.4
Luna County,New Mexico,35,029,12.5
McKinley County,New Mexico,35,031,11.4
Mora County,New Mexico,35,033,11.0
Otero County,New Mexico,35,035,17.5
Quay County,New Mexico,35,037,17.1
Rio Arriba County,New Mexico,35,039,19.3
Roosevelt County,New Mexico,35,041,23.9
Sandoval County,New Mexico,35,043,30.5
San Juan County,New Mexico,35,045,14.9
San Miguel County,New Mexico,35,047,21.4
Santa Fe County,New Mexico,35,049,41.0
Sierra County,New Mexico,35,051,21.1
Socorro County,New Mexico,35,053,22.0
Taos County,New Mexico,35,055,28.7
Torrance County,New Mexico,35,057,14.8
Union County,New Mexico,35,059,11.7
Cibola County,New Mexico,35,006,14.2
Valencia County,New Mexico,35,061,18.5
Albany County,New York,36,001,41.8
Allegany County,New York,36,003,20.9
Bronx County,New York,36,005,20.1
Broome County,New York,36,007,28.4
Cattaraugus County,New York,36,009,19.1
Cayuga County,New York,36,011,22.6
Chautauqua County,New York,36,013,22.2
Chemung County,New York,36,015,23.3
Chenango County,New York,36,017,18.7
Clinton County,New York,36,019,22.9
Columbia County,New York,36,021,32.7
Cortland County,New York,36,023,28.0
Delaware County,New York,36,025,22.6
Dutchess County,New York,36,027,35.0
Erie County,New York,36,029,34.4
Essex County,New York,36,031,26.8
Franklin County,New York,36,033,19.1
Fulton County,New York,36,035,18.2
Genesee County,New York,36,037,22.3
Greene County,New York,36,039,22.1
Hamilton County,New York,36,041,16.8
Herkimer County,New York,36,043,21.5
Jefferson County,New York,36,045,22.2
Kings County,New York,36,047,37.5
Lewis County,New York,36,049,18.4
Livingston County,New York,36,051,26.5
Madison County,New York,36,053,26.2
Monroe County,New York,36,055,38.6
Montgomery County,New York,36,057,17.8
Nassau County,New York,36,059,46.0
New York County,New York,36,061,61.3
Niagara County,New York,36,063,24.6
Oneida County,New York,36,065,25.7
Onondaga County,New York,36,067,35.9
Ontario County,New York,36,069,36.3
Orange County,New York,36,071,30.3
Orleans County,New York,36,073,16.2
Oswego County,New York,36,075,19.0
Otsego County,New York,36,077,31.1
Putnam County,New York,36,079,39.6
Queens County,New York,36,081,32.2
Rensselaer County,New York,36,083,32.0
Richmond County,New York,36,085,33.9
Rockland County,New York,36,087,41.1
Saint Lawrence County,New York,36,089,23.8
Saratoga County,New York,36,091,41.4
Schenectady County,New York,36,093,32.1
Schoharie County,New York,36,095,22.4
Schuyler County,New York,36,097,23.5
Seneca County,New York,36,099,21.1
Steuben County,New York,36,101,23.6
Suffolk County,New York,36,103,36.3
Sullivan County,New York,36,105,24.8
Tioga County,New York,36,107,26.0
Tompkins County,New York,36,109,53.5
Ulster County,New York,36,111,32.5
Warren County,New York,36,113,31.3
Washington County,New York,36,115,20.5
Wayne County,New York,36,117,22.6
Westchester County,New York,36,119,48.9
Wyoming County,New York,36,121,17.7
Yates County,New York,36,123,25.2
Alamance County,North Carolina,37,001,24.8
Alexander County,North Carolina,37,003,14.2
Alleghany County,North Carolina,37,005,17.3
Anson County,North Carolina,37,007,11.3
Ashe County,North Carolina,37,009,19.7
Avery County,North Carolina,37,011,20.7
Beaufort County,North Carolina,37,013,20.6
Bertie County,North Carolina,37,015,13.6
Bladen County,North Carolina,37,017,15.8
Brunswick County,North Carolina,37,019,29.9
Buncombe County,North Carolina,37,021,40.1
Burke County,North Carolina,37,023,16.4
Cabarrus County,North Carolina,37,025,32.3
Caldwell County,North Carolina,37,027,15.7
Camden County,North Carolina,37,029,17.1
Carteret County,North Carolina,37,031,29.1
Caswell County,North Carolina,37,033,15.9
Catawba County,North Carolina,37,035,22.6
Chatham County,North Carolina,37,037,42.4
Cherokee County,North Carolina,37,039,19.0
Chowan County,North Carolina,37,041,21.7
Clay County,North Carolina,37,043,23.7
Cleveland County,North Carolina,37,045,17.6
Columbus County,North Carolina,37,047,13.8
Craven County,North Carolina,37,049,25.3
Cumberland County,North Carolina,37,051,25.5
Currituck County,North Carolina,37,053,23.5
Dare County,North Carolina,37,055,34.7
Davidson County,North Carolina,37,057,18.5
Davie County,North Carolina,37,059,24.0
Duplin County,North Carolina,37,061,12.1
Durham County,North Carolina,37,063,48.2
Edgecombe County,North Carolina,37,065,13.6
Forsyth County,North Carolina,37,067,34.0
Franklin County,North Carolina,37,069,22.0
Gaston County,North Carolina,37,071,21.2
Gates County,North Carolina,37,073,14.3
Graham County,North Carolina,37,075,12.9
Granville County,North Carolina,37,077,22.5
Greene County,North Carolina,37,079,11.0
Guilford County,North Carolina,37,081,36.0
Halifax County,North Carolina,37,083,14.4
Harnett County,North Carolina,37,085,21.9
Haywood County,North Carolina,37,087,26.0
Henderson County,North Carolina,37,089,31.8
Hertford County,North Carolina,37,091,14.9
Hoke County,North Carolina,37,093,17.7
Hyde County,North Carolina,37,095,9.2
Iredell County,North Carolina,37,097,28.4
Jackson County,North Carolina,37,099,30.4
Johnston County,North Carolina,37,101,22.9
Jones County,North Carolina,37,103,12.2
Lee County,North Carolina,37,105,21.5
Lenoir County,North Carolina,37,107,14.9
Lincoln County,North Carolina,37,109,23.0
McDowell County,North Carolina,37,111,17.4
Macon County,North Carolina,37,113,23.8
Madison County,North Carolina,37,115,28.5
Martin County,North Carolina,37,117,16.4
Mecklenburg County,North Carolina,37,119,45.4
Mitchell County,North Carolina,37,121,20.5
Montgomery County,North Carolina,37,123,15.7
Moore County,North Carolina,37,125,37.4
Nash County,North Carolina,37,127,20.8
New Hanover County,North Carolina,37,129,40.6
Northampton County,North Carolina,37,131,13.8
Onslow County,North Carolina,37,133,22.9
Orange County,North Carolina,37,135,59.7
Pamlico County,North Carolina,37,137,18.5
Pasquotank County,North Carolina,37,139,22.1
Pender County,North Carolina,37,141,27.9
Perquimans County,North Carolina,37,143,20.2
Person County,North Carolina,37,145,15.6
Pitt County,North Carolina,37,147,32.7
Polk County,North Carolina,37,149,29.1
Randolph County,North Carolina,37,151,15.7
Richmond County,North Carolina,37,153,15.7
Robeson County,North Carolina,37,155,13.7
Rockingham County,North Carolina,37,157,15.1
Rowan County,North Carolina,37,159,18.5
Rutherford County,North Carolina,37,161,17.8
Sampson County,North Carolina,37,163,13.7
Scotland County,North Carolina,37,165,15.5
Stanly County,North Carolina,37,167,17.3
Stokes County,North Carolina,37,169,14.1
Surry County,North Carolina,37,171,18.0
Swain County,North Carolina,37,173,18.2
Transylvania County,North Carolina,37,175,32.6
Tyrrell County,North Carolina,37,177,10.6
Union County,North Carolina,37,179,35.4
Vance County,North Carolina,37,181,14.8
Wake County,North Carolina,37,183,52.8
Warren County,North Carolina,37,185,15.8
Washington County,North Carolina,37,187,11.5
Watauga County,North Carolina,37,189,42.2
Wayne County,North Carolina,37,191,19.0
Wilkes County,North Carolina,37,193,15.8
Wilson County,North Carolina,37,195,19.6
Yadkin County,North Carolina,37,197,11.6
Yancey County,North Carolina,37,199,20.3
Adams County,North Dakota,38,001,25.6
Barnes County,North Dakota,38,003,29.4
Benson County,North Dakota,38,005,16.2
Bottineau County,North Dakota,38,009,24.0
Bowman County,North Dakota,38,011,24.2
Burke County,North Dakota,38,013,22.8
Burleigh County,North Dakota,38,015,35.8
Cass County,North Dakota,38,017,40.2
Cavalier County,North Dakota,38,019,19.5
Dickey County,North Dakota,38,021,28.8
Divide County,North Dakota,38,023,18.5
Dunn County,North Dakota,38,025,21.3
Eddy County,North Dakota,38,027,26.2
Emmons County,North Dakota,38,029,18.2
Foster County,North Dakota,38,031,26.7
Golden Valley County,North Dakota,38,033,26.9
Grand Forks County,North Dakota,38,035,35.6
Grant County,North Dakota,38,037,18.1
Griggs County,North Dakota,38,039,25.8
Hettinger County,North Dakota,38,041,13.0
Kidder County,North Dakota,38,043,17.7
LaMoure County,North Dakota,38,045,24.6
Logan County,North Dakota,38,047,19.6
McHenry County,North Dakota,38,049,21.4
McIntosh County,North Dakota,38,051,15.6
McKenzie County,North Dakota,38,053,25.8
McLean County,North Dakota,38,055,20.8
Mercer County,North Dakota,38,057,21.7
Morton County,North Dakota,38,059,26.9
Mountrail County,North Dakota,38,061,20.4
Nelson County,North Dakota,38,063,25.0
Oliver County,North Dakota,38,065,21.1
Pembina County,North Dakota,38,067,20.6
Pierce County,North Dakota,38,069,21.0
Ramsey County,North Dakota,38,071,26.4
Ransom County,North Dakota,38,073,19.1
Renville County,North Dakota,38,075,20.1
Richland County,North Dakota,38,077,21.3
Rolette County,North Dakota,38,079,19.6
Sargent County,North Dakota,38,081,18.5
Sheridan County,North Dakota,38,083,14.6
Sioux County,North Dakota,38,085,15.0
Stark County,North Dakota,38,089,22.4
Steele County,North Dakota,38,091,30.9
Stutsman County,North Dakota,38,093,23.7
Towner County,North Dakota,38,095,17.0
Traill County,North Dakota,38,097,28.9
Walsh County,North Dakota,38,099,17.2
Ward County,North Dakota,38,101,29.3
Wells County,North Dakota,38,103,22.2
Williams County,North Dakota,38,105,23.6
Adams County,Ohio,39,001,13.2
Allen County,Ohio,39,003,18.9
Ashland County,Ohio,39,005,20.9
Ashtabula County,Ohio,39,007,14.3
Athens County,Ohio,39,009,30.2
Auglaize County,Ohio,39,011,18.9
Belmont County,Ohio,39,013,16.7
Brown County,Ohio,39,015,14.9
Butler County,Ohio,39,017,30.2
Carroll County,Ohio,39,019,13.3
Champaign County,Ohio,39,021,16.1
Clark County,Ohio,39,023,18.7
Clermont County,Ohio,39,025,28.6
Clinton County,Ohio,39,027,18.9
Columbiana County,Ohio,39,029,14.9
Coshocton County,Ohio,39,031,13.2
Crawford County,Ohio,39,033,14.4
Cuyahoga County,Ohio,39,035,32.5
Darke County,Ohio,39,037,15.8
Defiance County,Ohio,39,039,18.0
Delaware County,Ohio,39,041,54.3
Erie County,Ohio,39,043,23.2
Fairfield County,Ohio,39,045,27.6
Fayette County,Ohio,39,047,16.3
Franklin County,Ohio,39,049,40.0
Fulton County,Ohio,39,051,17.6
Gallia County,Ohio,39,053,15.9
Geauga County,Ohio,39,055,38.0
Greene County,Ohio,39,057,39.2
Guernsey County,Ohio,39,059,14.6
Hamilton County,Ohio,39,061,37.9
Hancock County,Ohio,39,063,27.1
Hardin County,Ohio,39,065,16.2
Harrison County,Ohio,39,067,11.6
Henry County,Ohio,39,069,17.2
Highland County,Ohio,39,071,13.4
Hocking County,Ohio,39,073,14.4
Holmes County,Ohio,39,075,9.7
Huron County,Ohio,39,077,14.4
Jackson County,Ohio,39,079,14.5
Jefferson County,Ohio,39,081,15.8
Knox County,Ohio,39,083,23.0
Lake County,Ohio,39,085,27.4
Lawrence County,Ohio,39,087,14.9
Licking County,Ohio,39,089,26.1
Logan County,Ohio,39,091,16.5
Lorain County,Ohio,39,093,24.9
Lucas County,Ohio,39,095,26.3
Madison County,Ohio,39,097,17.5
Mahoning County,Ohio,39,099,24.2
Marion County,Ohio,39,101,12.5
Medina County,Ohio,39,103,33.9
Meigs County,Ohio,39,105,13.1
Mercer County,Ohio,39,107,18.3
Miami County,Ohio,39,109,23.3
Monroe County,Ohio,39,111,12.5
Montgomery County,Ohio,39,113,27.9
Morgan County,Ohio,39,115,10.2
Morrow County,Ohio,39,117,13.8
Muskingum County,Ohio,39,119,16.1
Noble County,Ohio,39,121,9.9
Ottawa County,Ohio,39,123,23.1
Paulding County,Ohio,39,125,15.6
Perry County,Ohio,39,127,12.2
Pickaway County,Ohio,39,129,18.4
Pike County,Ohio,39,131,12.6
Portage County,Ohio,39,133,29.0
Preble County,Ohio,39,135,16.3
Putnam County,Ohio,39,137,20.9
Richland County,Ohio,39,139,18.3
Ross County,Ohio,39,141,15.8
Sandusky County,Ohio,39,143,16.1
Scioto County,Ohio,39,145,15.7
Seneca County,Ohio,39,147,16.8
Shelby County,Ohio,39,149,18.7
Stark County,Ohio,39,151,22.8
Summit County,Ohio,39,153,32.5
Trumbull County,Ohio,39,155,18.7
Tuscarawas County,Ohio,39,157,17.4
Union County,Ohio,39,159,35.5
Van Wert County,Ohio,39,161,16.6
Vinton County,Ohio,39,163,12.8
Warren County,Ohio,39,165,43.0
Washington County,Ohio,39,167,18.8
Wayne County,Ohio,39,169,22.2
Williams County,Ohio,39,171,15.2
Wood County,Ohio,39,173,33.5
Wyandot County,Ohio,39,175,17.2
Adair County,Oklahoma,40,001,11.6
Alfalfa County,Oklahoma,40,003,21.8
Atoka County,Oklahoma,40,005,15.0
Beaver County,Oklahoma,40,007,19.9
Beckham County,Oklahoma,40,009,16.8
Blaine County,Oklahoma,40,011,16.5
Bryan County,Oklahoma,40,013,21.9
Caddo County,Oklahoma,40,015,15.4
Canadian County,Oklahoma,40,017,27.4
Carter County,Oklahoma,40,019,20.5
Cherokee County,Oklahoma,40,021,26.3
Choctaw County,Oklahoma,40,023,13.4
Cimarron County,Oklahoma,40,025,22.8
Cleveland County,Oklahoma,40,027,33.4
Coal County,Oklahoma,40,029,17.3
Comanche County,Oklahoma,40,031,22.2
Cotton County,Oklahoma,40,033,13.7
Craig County,Oklahoma,40,035,14.7
Creek County,Oklahoma,40,037,17.0
Custer County,Oklahoma,40,039,24.8
Delaware County,Oklahoma,40,041,18.1
Dewey County,Oklahoma,40,043,24.0
Ellis County,Oklahoma,40,045,20.1
Garfield County,Oklahoma,40,047,22.9
Garvin County,Oklahoma,40,049,14.7
Grady County,Oklahoma,40,051,19.9
Grant County,Oklahoma,40,053,24.6
Greer County,Oklahoma,40,055,12.3
Harmon County,Oklahoma,40,057,20.7
Harper County,Oklahoma,40,059,19.3
Haskell County,Oklahoma,40,061,16.2
Hughes County,Oklahoma,40,063,12.9
Jackson County,Oklahoma,40,065,23.3
Jefferson County,Oklahoma,40,067,14.7
Johnston County,Oklahoma,40,069,20.1
Kay County,Oklahoma,40,071,18.9
Kingfisher County,Oklahoma,40,073,22.4
Kiowa County,Oklahoma,40,075,17.2
Latimer County,Oklahoma,40,077,17.2
Le Flore County,Oklahoma,40,079,14.6
Lincoln County,Oklahoma,40,081,15.5
Logan County,Oklahoma,40,083,27.7
Love County,Oklahoma,40,085,13.5
McClain County,Oklahoma,40,087,25.0
McCurtain County,Oklahoma,40,089,13.4
McIntosh County,Oklahoma,40,091,13.9
Major County,Oklahoma,40,093,20.0
Marshall County,Oklahoma,40,095,14.8
