County,State,State_FIPS,County_FIPS,high_school_grads
Wabash County,Indiana,18,169,8503
Warren County,Indiana,18,171,2107
Warrick County,Indiana,18,173,11467
Washington County,Indiana,18,175,7063
Wayne County,Indiana,18,177,14956
Wells County,Indiana,18,179,7176
White County,Indiana,18,181,6899
Whitley County,Indiana,18,183,8322
Adair County,Iowa,19,001,2113
Adams County,Iowa,19,003,1063
Allamakee County,Iowa,19,005,4057
Appanoose County,Iowa,19,007,3050
Audubon County,Iowa,19,009,1630
Benton County,Iowa,19,011,6129
Black Hawk County,Iowa,19,013,23481
Boone County,Iowa,19,015,5754
Bremer County,Iowa,19,017,5136
Buchanan County,Iowa,19,019,5254
Buena Vista County,Iowa,19,021,3372
Butler County,Iowa,19,023,4250
Calhoun County,Iowa,19,025,2487
Carroll County,Iowa,19,027,5466
Cass County,Iowa,19,029,3861
Cedar County,Iowa,19,031,4663
Cerro Gordo County,Iowa,19,033,8343
Cherokee County,Iowa,19,035,2853
Chickasaw County,Iowa,19,037,3623
Clarke County,Iowa,19,039,2370
Clay County,Iowa,19,041,3946
Clayton County,Iowa,19,043,5549
Clinton County,Iowa,19,045,11275
Crawford County,Iowa,19,047,3829
Dallas County,Iowa,19,049,8630
Davis County,Iowa,19,051,1738
Decatur County,Iowa,19,053,1689
Delaware County,Iowa,19,055,4981
Des Moines County,Iowa,19,057,8723
Dickinson County,Iowa,19,059,3567
Dubuque County,Iowa,19,061,20070
Emmet County,Iowa,19,063,2122
Fayette County,Iowa,19,065,5175
Floyd County,Iowa,19,067,4279
Franklin County,Iowa,19,069,2479
Fremont County,Iowa,19,071,1920
Greene County,Iowa,19,073,2067
Grundy County,Iowa,19,075,2843
Guthrie County,Iowa,19,077,2700
Hamilton County,Iowa,19,079,3696
Hancock County,Iowa,19,081,2853
Hardin County,Iowa,19,083,3821
Harrison County,Iowa,19,085,3768
Henry County,Iowa,19,087,4449
Howard County,Iowa,19,089,2476
Humboldt County,Iowa,19,091,2364
Ida County,Iowa,19,093,1770
Iowa County,Iowa,19,095,3958
Jackson County,Iowa,19,097,5676
Jasper County,Iowa,19,099,8963
Jefferson County,Iowa,19,101,3537
Johnson County,Iowa,19,103,11908
Jones County,Iowa,19,105,5243
Keokuk County,Iowa,19,107,2885
Kossuth County,Iowa,19,109,3971
Lee County,Iowa,19,111,8707
Linn County,Iowa,19,113,33135
Louisa County,Iowa,19,115,2818
Lucas County,Iowa,19,117,2462
Lyon County,Iowa,19,119,2811
Madison County,Iowa,19,121,3914
Mahaska County,Iowa,19,123,5268
Marion County,Iowa,19,125,6933
Marshall County,Iowa,19,127,7833
Mills County,Iowa,19,129,3048
Mitchell County,Iowa,19,131,2887
Monona County,Iowa,19,133,2480
Monroe County,Iowa,19,135,2013
Montgomery County,Iowa,19,137,2249
Muscatine County,Iowa,19,139,8170
O'Brien County,Iowa,19,141,3492
Osceola County,Iowa,19,143,1657
Page County,Iowa,19,145,3647
Palo Alto County,Iowa,19,147,2105
Plymouth County,Iowa,19,149,5968
Pocahontas County,Iowa,19,151,1863
Polk County,Iowa,19,153,61252
Pottawattamie County,Iowa,19,155,19378
Poweshiek County,Iowa,19,157,4233
Ringgold County,Iowa,19,159,1204
Sac County,Iowa,19,161,2920
Scott County,Iowa,19,163,26397
Shelby County,Iowa,19,165,3257
Sioux County,Iowa,19,167,6216
Story County,Iowa,19,169,8187
Tama County,Iowa,19,171,4224
Taylor County,Iowa,19,173,1743
Union County,Iowa,19,175,2912
Van Buren County,Iowa,19,177,2097
Wapello County,Iowa,19,179,7705
Warren County,Iowa,19,181,8861
Washington County,Iowa,19,183,4856
Wayne County,Iowa,19,185,1759
Webster County,Iowa,19,187,7172
Winnebago County,Iowa,19,189,2316
Winneshiek County,Iowa,19,191,4588
Woodbury County,Iowa,19,193,18346
Worth County,Iowa,19,195,1576
Wright County,Iowa,19,197,3292
Allen County,Kansas,20,001,2446
Anderson County,Kansas,20,003,1943
Atchison County,Kansas,20,005,3716
Barber County,Kansas,20,007,1048
Barton County,Kansas,20,009,4906
Bourbon County,Kansas,20,011,2396
Brown County,Kansas,20,013,2226
Butler County,Kansas,20,015,9766
Chase County,Kansas,20,017,590
Chautauqua County,Kansas,20,019,828
Cherokee County,Kansas,20,021,4247
Cheyenne County,Kansas,20,023,563
Clark County,Kansas,20,025,396
Clay County,Kansas,20,027,1934
Cloud County,Kansas,20,029,2051
Coffey County,Kansas,20,031,1944
Comanche County,Kansas,20,033,389
Cowley County,Kansas,20,035,5694
Crawford County,Kansas,20,037,6252
Decatur County,Kansas,20,039,765
Dickinson County,Kansas,20,041,4593
Doniphan County,Kansas,20,043,1693
Douglas County,Kansas,20,045,10971
Edwards County,Kansas,20,047,585
Elk County,Kansas,20,049,613
Ellis County,Kansas,20,051,4342
Ellsworth County,Kansas,20,053,1363
Finney County,Kansas,20,055,4297
Ford County,Kansas,20,057,4010
Franklin County,Kansas,20,059,5277
Geary County,Kansas,20,061,4277
Gove County,Kansas,20,063,730
Graham County,Kansas,20,065,638
Grant County,Kansas,20,067,1101
Gray County,Kansas,20,069,930
Greeley County,Kansas,20,071,245
Greenwood County,Kansas,20,073,1870
Hamilton County,Kansas,20,075,449
Harper County,Kansas,20,077,1208
Harvey County,Kansas,20,079,5985
Haskell County,Kansas,20,081,647
Hodgeman County,Kansas,20,083,317
Jackson County,Kansas,20,085,3262
Jefferson County,Kansas,20,087,4553
Jewell County,Kansas,20,089,759
Johnson County,Kansas,20,091,51424
Kearny County,Kansas,20,093,621
Kingman County,Kansas,20,095,1467
Kiowa County,Kansas,20,097,409
Labette County,Kansas,20,099,3501
Lane County,Kansas,20,101,376
Leavenworth County,Kansas,20,103,12119
Lincoln County,Kansas,20,105,674
Linn County,Kansas,20,107,2191
Logan County,Kansas,20,109,644
Lyon County,Kansas,20,111,5308
McPherson County,Kansas,20,113,5302
Marion County,Kansas,20,115,2648
Marshall County,Kansas,20,117,3177
Meade County,Kansas,20,119,926
Miami County,Kansas,20,121,6058
Mitchell County,Kansas,20,123,1354
Montgomery County,Kansas,20,125,6007
Morris County,Kansas,20,127,1659
Morton County,Kansas,20,129,564
Nemaha County,Kansas,20,131,2981
Neosho County,Kansas,20,133,2698
Ness County,Kansas,20,135,833
Norton County,Kansas,20,137,1045
Osage County,Kansas,20,139,3691
Osborne County,Kansas,20,141,935
Ottawa County,Kansas,20,143,1183
Pawnee County,Kansas,20,145,1110
Phillips County,Kansas,20,147,1258
Pottawatomie County,Kansas,20,149,3934
Pratt County,Kansas,20,151,1618
Rawlins County,Kansas,20,153,547
Reno County,Kansas,20,155,10479
Republic County,Kansas,20,157,1210
Rice County,Kansas,20,159,2006
Riley County,Kansas,20,161,6101
Rooks County,Kansas,20,163,1268
Rush County,Kansas,20,165,751
Russell County,Kansas,20,167,1574
Saline County,Kansas,20,169,9931
Scott County,Kansas,20,171,774
Sedgwick County,Kansas,20,173,71022
Seward County,Kansas,20,175,3040
Shawnee County,Kansas,20,177,30570
Sheridan County,Kansas,20,179,558
Sherman County,Kansas,20,181,1197
Smith County,Kansas,20,183,1022
Stafford County,Kansas,20,185,863
Stanton County,Kansas,20,187,267
Stevens County,Kansas,20,189,1106
Sumner County,Kansas,20,191,4939
Thomas County,Kansas,20,193,939
Trego County,Kansas,20,195,717
Wabaunsee County,Kansas,20,197,1938
Wallace County,Kansas,20,199,352
Washington County,Kansas,20,201,1453
Wichita County,Kansas,20,203,371
Wilson County,Kansas,20,205,1974
Woodson County,Kansas,20,207,826
Wyandotte County,Kansas,20,209,28402
Adair County,Kentucky,21,001,2995
Allen County,Kentucky,21,003,3689
Anderson County,Kentucky,21,005,4489
Ballard County,Kentucky,21,007,1843
Barren County,Kentucky,21,009,9535
Bath County,Kentucky,21,011,2313
Bell County,Kentucky,21,013,5586
Boone County,Kentucky,21,015,19797
Bourbon County,Kentucky,21,017,4616
Boyd County,Kentucky,21,019,10494
Boyle County,Kentucky,21,021,5043
Bracken County,Kentucky,21,023,1881
Breathitt County,Kentucky,21,025,2531
Breckinridge County,Kentucky,21,027,4682
Bullitt County,Kentucky,21,029,16377
Butler County,Kentucky,21,031,3100
Caldwell County,Kentucky,21,033,2811
Calloway County,Kentucky,21,035,5736
Campbell County,Kentucky,21,037,15583
Carlisle County,Kentucky,21,039,1261
Carroll County,Kentucky,21,041,2225
Carter County,Kentucky,21,043,6186
Casey County,Kentucky,21,045,2759
Christian County,Kentucky,21,047,11510
Clark County,Kentucky,21,049,7138
Clay County,Kentucky,21,051,4262
Clinton County,Kentucky,21,053,1996
Crittenden County,Kentucky,21,055,2167
Cumberland County,Kentucky,21,057,1404
Daviess County,Kentucky,21,059,21432
Edmonson County,Kentucky,21,061,2718
Elliott County,Kentucky,21,063,1458
Estill County,Kentucky,21,065,3618
Fayette County,Kentucky,21,067,32071
Fleming County,Kentucky,21,069,3148
Floyd County,Kentucky,21,071,7438
Franklin County,Kentucky,21,073,8269
Fulton County,Kentucky,21,075,1598
Gallatin County,Kentucky,21,077,1563
Garrard County,Kentucky,21,079,3729
Grant County,Kentucky,21,081,5409
Graves County,Kentucky,21,083,7803
Grayson County,Kentucky,21,085,5717
Green County,Kentucky,21,087,2862
Greenup County,Kentucky,21,089,7989
Hancock County,Kentucky,21,091,2122
Hardin County,Kentucky,21,093,17928
Harlan County,Kentucky,21,095,5689
Harrison County,Kentucky,21,097,4010
Hart County,Kentucky,21,099,3653
Henderson County,Kentucky,21,101,9285
Henry County,Kentucky,21,103,3547
Hickman County,Kentucky,21,105,1006
Hopkins County,Kentucky,21,107,9664
Jackson County,Kentucky,21,109,2523
Jefferson County,Kentucky,21,111,114682
Jessamine County,Kentucky,21,113,6956
Johnson County,Kentucky,21,115,5174
Kenton County,Kentucky,21,117,26421
Knott County,Kentucky,21,119,3141
Knox County,Kentucky,21,121,6911
Larue County,Kentucky,21,123,3554
Laurel County,Kentucky,21,125,11550
Lawrence County,Kentucky,21,127,3498
Lee County,Kentucky,21,129,1793
Leslie County,Kentucky,21,131,2017
Letcher County,Kentucky,21,133,5130
Lewis County,Kentucky,21,135,3364
Lincoln County,Kentucky,21,137,5829
Livingston County,Kentucky,21,139,2429
Logan County,Kentucky,21,141,6132
Lyon County,Kentucky,21,143,1770
McCracken County,Kentucky,21,145,11587
McCreary County,Kentucky,21,147,3047
McLean County,Kentucky,21,149,2122
Madison County,Kentucky,21,151,11564
Magoffin County,Kentucky,21,153,2563
Marion County,Kentucky,21,155,5068
Marshall County,Kentucky,21,157,7809
Martin County,Kentucky,21,159,2418
Mason County,Kentucky,21,161,3818
Meade County,Kentucky,21,163,5594
Menifee County,Kentucky,21,165,1268
Mercer County,Kentucky,21,167,4748
Metcalfe County,Kentucky,21,169,2265
Monroe County,Kentucky,21,171,2627
Montgomery County,Kentucky,21,173,5237
Morgan County,Kentucky,21,175,2575
Muhlenberg County,Kentucky,21,177,7481
Nelson County,Kentucky,21,179,9882
Nicholas County,Kentucky,21,181,1429
Ohio County,Kentucky,21,183,5575
Oldham County,Kentucky,21,185,6909
Owen County,Kentucky,21,187,2543
Owsley County,Kentucky,21,189,836
Pendleton County,Kentucky,21,191,3956
Perry County,Kentucky,21,193,5257
Pike County,Kentucky,21,195,13532
Powell County,Kentucky,21,197,2532
Pulaski County,Kentucky,21,199,12524
Robertson County,Kentucky,21,201,516
Rockcastle County,Kentucky,21,203,3748
Rowan County,Kentucky,21,205,3286
Russell County,Kentucky,21,207,3479
Scott County,Kentucky,21,209,7573
Shelby County,Kentucky,21,211,7067
Simpson County,Kentucky,21,213,4057
Spencer County,Kentucky,21,215,3202
Taylor County,Kentucky,21,217,5142
Todd County,Kentucky,21,219,2696
Trigg County,Kentucky,21,221,2811
Trimble County,Kentucky,21,223,2017
Union County,Kentucky,21,225,2950
Warren County,Kentucky,21,227,16607
Washington County,Kentucky,21,229,2729
Wayne County,Kentucky,21,231,4250
Webster County,Kentucky,21,233,3227
Whitley County,Kentucky,21,235,6866
Wolfe County,Kentucky,21,237,1477
Woodford County,Kentucky,21,239,4172
Acadia Parish,Louisiana,22,001,12500
Allen Parish,Louisiana,22,003,5701
Ascension Parish,Louisiana,22,005,21519
Assumption Parish,Louisiana,22,007,5263
Avoyelles Parish,Louisiana,22,009,8334
Beauregard Parish,Louisiana,22,011,7798
Bienville Parish,Louisiana,22,013,3308
Bossier Parish,Louisiana,22,015,20962
Caddo Parish,Louisiana,22,017,50143
Calcasieu Parish,Louisiana,22,019,38037
Caldwell Parish,Louisiana,22,021,2241
Cameron Parish,Louisiana,22,023,1760
Catahoula Parish,Louisiana,22,025,2193
Claiborne Parish,Louisiana,22,027,3651
Concordia Parish,Louisiana,22,029,4106
De Soto Parish,Louisiana,22,031,6045
East Baton Rouge Parish,Louisiana,22,033,62189
East Carroll Parish,Louisiana,22,035,1497
East Feliciana Parish,Louisiana,22,037,5199
Evangeline Parish,Louisiana,22,039,6473
Franklin Parish,Louisiana,22,041,3763
Grant Parish,Louisiana,22,043,4517
Iberia Parish,Louisiana,22,045,16158
Iberville Parish,Louisiana,22,047,6890
Jackson Parish,Louisiana,22,049,3901
Jefferson Parish,Louisiana,22,051,79992
Jefferson Davis Parish,Louisiana,22,053,7135
Lafayette Parish,Louisiana,22,055,36883
Lafourche Parish,Louisiana,22,057,20494
LaSalle Parish,Louisiana,22,059,3769
Lincoln Parish,Louisiana,22,061,5796
Livingston Parish,Louisiana,22,063,26719
Madison Parish,Louisiana,22,065,2736
Morehouse Parish,Louisiana,22,067,6378
Natchitoches Parish,Louisiana,22,069,7471
Orleans Parish,Louisiana,22,071,50261
Ouachita Parish,Louisiana,22,073,26404
Plaquemines Parish,Louisiana,22,075,4659
Pointe Coupee Parish,Louisiana,22,077,5881
Rapides Parish,Louisiana,22,079,24916
Red River Parish,Louisiana,22,081,2228
Richland Parish,Louisiana,22,083,4313
Sabine Parish,Louisiana,22,085,5776
Saint Bernard Parish,Louisiana,22,087,8053
Saint Charles Parish,Louisiana,22,089,10555
Saint Helena Parish,Louisiana,22,091,2609
Saint James Parish,Louisiana,22,093,6011
Saint John the Baptist Parish,Louisiana,22,095,9524
Saint Landry Parish,Louisiana,22,097,20023
Saint Martin Parish,Louisiana,22,099,12295
Saint Mary Parish,Louisiana,22,101,11219
Saint Tammany Parish,Louisiana,22,103,36131
Tangipahoa Parish,Louisiana,22,105,22048
Tensas Parish,Louisiana,22,107,1340
Terrebonne Parish,Louisiana,22,109,23778
Union Parish,Louisiana,22,111,5778
Vermilion Parish,Louisiana,22,113,14434
Vernon Parish,Louisiana,22,115,9328
Washington Parish,Louisiana,22,117,10713
Webster Parish,Louisiana,22,119,9094
West Baton Rouge Parish,Louisiana,22,121,5341
West Carroll Parish,Louisiana,22,123,2674
West Feliciana Parish,Louisiana,22,125,2692
Winn Parish,Louisiana,22,127,3150
Androscoggin County,Maine,23,001,23133
Aroostook County,Maine,23,003,17488
Cumberland County,Maine,23,005,42027
Franklin County,Maine,23,007,6822
Hancock County,Maine,23,009,11119
Kennebec County,Maine,23,011,26664
Knox County,Maine,23,013,8959
Lincoln County,Maine,23,015,6974
Oxford County,Maine,23,017,16046
Penobscot County,Maine,23,019,31813
Piscataquis County,Maine,23,021,4824
Sagadahoc County,Maine,23,023,7389
Somerset County,Maine,23,025,13665
Waldo County,Maine,23,027,8790
Washington County,Maine,23,029,7959
York County,Maine,23,031,39331
Allegany County,Maryland,24,001,18934
Anne Arundel County,Maryland,24,003,81132
Baltimore County,Maryland,24,005,132149
Calvert County,Maryland,24,009,17415
Caroline County,Maryland,24,011,8177
Carroll County,Maryland,24,013,32273
Cecil County,Maryland,24,015,21396
Charles County,Maryland,24,017,26415
Dorchester County,Maryland,24,019,7912
Frederick County,Maryland,24,021,37135
Garrett County,Maryland,24,023,8110
Harford County,Maryland,24,025,42268
Howard County,Maryland,24,027,25374
Kent County,Maryland,24,029,4239
Queen Anne's County,Maryland,24,035,9265
Saint Mary's County,Maryland,24,037,19006
Somerset County,Maryland,24,039,5137
Talbot County,Maryland,24,041,7232
Washington County,Maryland,24,043,32950
Wicomico County,Maryland,24,045,17828
Worcester County,Maryland,24,047,11499
Baltimore City,Maryland,24,510,101478
Montgomery County,Maryland,24,031,86150
Prince George's County,Maryland,24,033,138326
Barnstable County,Massachusetts,25,001,36526
Berkshire County,Massachusetts,25,003,27255
Bristol County,Massachusetts,25,005,95851
Dukes County,Massachusetts,25,007,2788
Essex County,Massachusetts,25,009,121729
Franklin County,Massachusetts,25,011,12873
Hampden County,Massachusetts,25,013,82478
Hampshire County,Massachusetts,25,015,21317
Middlesex County,Massachusetts,25,017,205901
Nantucket County,Massachusetts,25,019,1620
Norfolk County,Massachusetts,25,021,93735
Plymouth County,Massachusetts,25,023,91431
Suffolk County,Massachusetts,25,025,99938
Worcester County,Massachusetts,25,027,134268
Alcona County,Michigan,26,001,3120
Alger County,Michigan,26,003,2576
Allegan County,Michigan,26,005,25582
Alpena County,Michigan,26,007,6306
Antrim County,Michigan,26,009,5571
Arenac County,Michigan,26,011,4326
Baraga County,Michigan,26,013,2187
Barry County,Michigan,26,015,14148
Bay County,Michigan,26,017,23377
Benzie County,Michigan,26,019,3983
Berrien County,Michigan,26,021,28709
Branch County,Michigan,26,023,10445
Calhoun County,Michigan,26,025,27130
Cass County,Michigan,26,027,11854
Charlevoix County,Michigan,26,029,5599
Cheboygan County,Michigan,26,031,6770
Chippewa County,Michigan,26,033,7520
Clare County,Michigan,26,035,7357
Clinton County,Michigan,26,037,13347
Crawford County,Michigan,26,039,3274
Delta County,Michigan,26,041,9336
Dickinson County,Michigan,26,043,7442
Eaton County,Michigan,26,045,18929
Emmet County,Michigan,26,047,5921
Genesee County,Michigan,26,049,83873
Gladwin County,Michigan,26,051,6743
Gogebic County,Michigan,26,053,3693
Grand Traverse County,Michigan,26,055,15102
Gratiot County,Michigan,26,057,9661
Hillsdale County,Michigan,26,059,11346
Houghton County,Michigan,26,061,6839
Huron County,Michigan,26,063,9846
Ingham County,Michigan,26,065,31916
Ionia County,Michigan,26,067,13019
Iosco County,Michigan,26,069,7034
Iron County,Michigan,26,071,3575
Isabella County,Michigan,26,073,10713
Jackson County,Michigan,26,075,31202
Kalamazoo County,Michigan,26,077,33632
Kalkaska County,Michigan,26,079,4417
Kent County,Michigan,26,081,90324
Keweenaw County,Michigan,26,083,549
Lake County,Michigan,26,085,3065
Lapeer County,Michigan,26,087,20107
Leelanau County,Michigan,26,089,3485
Lenawee County,Michigan,26,091,21047
Livingston County,Michigan,26,093,29606
Luce County,Michigan,26,095,1597
Mackinac County,Michigan,26,097,2993
Macomb County,Michigan,26,099,163887
Manistee County,Michigan,26,101,5752
Marquette County,Michigan,26,103,13217
Mason County,Michigan,26,105,6181
Mecosta County,Michigan,26,107,8121
Menominee County,Michigan,26,109,6862
Midland County,Michigan,26,111,14243
Missaukee County,Michigan,26,113,3813
Monroe County,Michigan,26,115,33921
Montcalm County,Michigan,26,117,14138
Montmorency County,Michigan,26,119,2648
Muskegon County,Michigan,26,121,32290
Newaygo County,Michigan,26,123,11543
Oakland County,Michigan,26,125,154323
Oceana County,Michigan,26,127,5501
Ogemaw County,Michigan,26,129,5841
Ontonagon County,Michigan,26,131,2047
Osceola County,Michigan,26,133,5891
Oscoda County,Michigan,26,135,2306
Otsego County,Michigan,26,137,5857
Ottawa County,Michigan,26,139,44177
Presque Isle County,Michigan,26,141,3621
Roscommon County,Michigan,26,143,6381
Saginaw County,Michigan,26,145,40222
Saint Clair County,Michigan,26,147,35929
Saint Joseph County,Michigan,26,149,13995
Sanilac County,Michigan,26,151,12252
Schoolcraft County,Michigan,26,153,2772
Shiawassee County,Michigan,26,155,16311
Tuscola County,Michigan,26,157,14015
Van Buren County,Michigan,26,159,14516
Washtenaw County,Michigan,26,161,29391
Wayne County,Michigan,26,163,310657
Wexford County,Michigan,26,165,7625
Aitkin County,Minnesota,27,001,4645
Anoka County,Minnesota,27,003,57407
Becker County,Minnesota,27,005,6419
Beltrami County,Minnesota,27,007,5988
Benton County,Minnesota,27,009,7703
Big Stone County,Minnesota,27,011,1492
Blue Earth County,Minnesota,27,013,9448
Brown County,Minnesota,27,015,6551
Carlton County,Minnesota,27,017,7293
Carver County,Minnesota,27,019,11813
Cass County,Minnesota,27,021,6301
Chippewa County,Minnesota,27,023,2617
Chisago County,Minnesota,27,025,11300
Clay County,Minnesota,27,027,9116
Clearwater County,Minnesota,27,029,1970
Cook County,Minnesota,27,031,1018
Cottonwood County,Minnesota,27,033,2803
Crow Wing County,Minnesota,27,035,12018
Dakota County,Minnesota,27,037,53441
Dodge County,Minnesota,27,039,3933
Douglas County,Minnesota,27,041,7283
Faribault County,Minnesota,27,043,3754
Fillmore County,Minnesota,27,045,4984
Freeborn County,Minnesota,27,047,7397
Goodhue County,Minnesota,27,049,9405
Grant County,Minnesota,27,051,1324
Hennepin County,Minnesota,27,053,127381
Houston County,Minnesota,27,055,4271
Hubbard County,Minnesota,27,057,4293
Isanti County,Minnesota,27,059,8614
Itasca County,Minnesota,27,061,9295
Jackson County,Minnesota,27,063,2513
Kanabec County,Minnesota,27,065,3744
Kandiyohi County,Minnesota,27,067,7671
Kittson County,Minnesota,27,069,1031
Koochiching County,Minnesota,27,071,3134
Lac qui Parle County,Minnesota,27,073,1954
Lake County,Minnesota,27,075,2638
Lake of the Woods County,Minnesota,27,077,1124
Le Sueur County,Minnesota,27,079,6389
Lincoln County,Minnesota,27,081,1722
Lyon County,Minnesota,27,083,5014
McLeod County,Minnesota,27,085,8392
Mahnomen County,Minnesota,27,087,1038
Marshall County,Minnesota,27,089,2272
Martin County,Minnesota,27,091,5088
Meeker County,Minnesota,27,093,5717
Mille Lacs County,Minnesota,27,095,5706
Morrison County,Minnesota,27,097,7949
Mower County,Minnesota,27,099,7776
Murray County,Minnesota,27,101,2328
Nicollet County,Minnesota,27,103,5034
Nobles County,Minnesota,27,105,4286
Norman County,Minnesota,27,107,1636
Olmsted County,Minnesota,27,109,18787
Otter Tail County,Minnesota,27,111,12180
Pennington County,Minnesota,27,113,2698
Pine County,Minnesota,27,115,7347
Pipestone County,Minnesota,27,117,2097
Polk County,Minnesota,27,119,5695
Pope County,Minnesota,27,121,2683
Ramsey County,Minnesota,27,123,66378
Red Lake County,Minnesota,27,125,1031
Redwood County,Minnesota,27,127,3890
Renville County,Minnesota,27,129,4084
Rice County,Minnesota,27,131,10919
Rock County,Minnesota,27,133,2394
Roseau County,Minnesota,27,135,3899
Saint Louis County,Minnesota,27,137,34770
Scott County,Minnesota,27,139,18018
Sherburne County,Minnesota,27,141,12920
Sibley County,Minnesota,27,143,3964
Stearns County,Minnesota,27,145,25940
Steele County,Minnesota,27,147,7589
Stevens County,Minnesota,27,149,1728
Swift County,Minnesota,27,151,2475
Todd County,Minnesota,27,153,5562
Traverse County,Minnesota,27,155,928
Wabasha County,Minnesota,27,157,5510
Wadena County,Minnesota,27,159,3075
Waseca County,Minnesota,27,161,4289
Washington County,Minnesota,27,163,32744
Watonwan County,Minnesota,27,165,2778
Wilkin County,Minnesota,27,167,1233
Winona County,Minnesota,27,169,8428
Wright County,Minnesota,27,171,22874
Yellow Medicine County,Minnesota,27,173,2495
Adams County,Mississippi,28,001,6618
Alcorn County,Mississippi,28,003,6777
Amite County,Mississippi,28,005,2847
Attala County,Mississippi,28,007,3130
Benton County,Mississippi,28,009,1654
Bolivar County,Mississippi,28,011,4342
Calhoun County,Mississippi,28,013,2665
Carroll County,Mississippi,28,015,2177
Chickasaw County,Mississippi,28,017,3261
Choctaw County,Mississippi,28,019,1635
Claiborne County,Mississippi,28,021,1781
Clarke County,Mississippi,28,023,3513
Clay County,Mississippi,28,025,3459
Coahoma County,Mississippi,28,027,3023
Copiah County,Mississippi,28,029,5464
Covington County,Mississippi,28,031,3966
DeSoto County,Mississippi,28,033,26632
Forrest County,Mississippi,28,035,9965
Franklin County,Mississippi,28,037,1690
George County,Mississippi,28,039,4745
Greene County,Mississippi,28,041,2806
Grenada County,Mississippi,28,043,3447
Hancock County,Mississippi,28,045,7670
Harrison County,Mississippi,28,047,26630
Hinds County,Mississippi,28,049,31875
Holmes County,Mississippi,28,051,3076
Humphreys County,Mississippi,28,053,1284
Issaquena County,Mississippi,28,055,309
Itawamba County,Mississippi,28,057,3629
Jackson County,Mississippi,28,059,23889
Jasper County,Mississippi,28,061,3282
Jefferson County,Mississippi,28,063,1733
Jefferson Davis County,Mississippi,28,065,2602
Jones County,Mississippi,28,067,10125
Kemper County,Mississippi,28,069,2056
Lafayette County,Mississippi,28,071,4144
Lamar County,Mississippi,28,073,6801
Lauderdale County,Mississippi,28,075,11992
Lawrence County,Mississippi,28,077,2506
Leake County,Mississippi,28,079,4256
Lee County,Mississippi,28,081,12408
Leflore County,Mississippi,28,083,4400
Lincoln County,Mississippi,28,085,6879
Lowndes County,Mississippi,28,087,8785
Madison County,Mississippi,28,089,9096
Marion County,Mississippi,28,091,5253
Marshall County,Mississippi,28,093,6999
Monroe County,Mississippi,28,095,7096
Montgomery County,Mississippi,28,097,1824
Neshoba County,Mississippi,28,099,4734
Newton County,Mississippi,28,101,3790
Noxubee County,Mississippi,28,103,2063
Oktibbeha County,Mississippi,28,105,3622
Panola County,Mississippi,28,107,5510
Pearl River County,Mississippi,28,109,9462
Perry County,Mississippi,28,111,2849
Pike County,Mississippi,28,113,6869
Pontotoc County,Mississippi,28,115,5556
Prentiss County,Mississippi,28,117,3851
Quitman County,Mississippi,28,119,1013
Rankin County,Mississippi,28,121,21022
Scott County,Mississippi,28,123,5604
Sharkey County,Mississippi,28,125,839
Simpson County,Mississippi,28,127,5435
Smith County,Mississippi,28,129,3640
Stone County,Mississippi,28,131,2596
Sunflower County,Mississippi,28,133,3583
Tallahatchie County,Mississippi,28,135,2476
Tate County,Mississippi,28,137,4693
Tippah County,Mississippi,28,139,4460
Tishomingo County,Mississippi,28,141,4255
Tunica County,Mississippi,28,143,1745
Union County,Mississippi,28,145,4713
Walthall County,Mississippi,28,147,3097
Warren County,Mississippi,28,149,6866
Washington County,Mississippi,28,151,7181
Wayne County,Mississippi,28,153,4370
Webster County,Mississippi,28,155,1706
Wilkinson County,Mississippi,28,157,2299
Winston County,Mississippi,28,159,3599
Yalobusha County,Mississippi,28,161,2330
Yazoo County,Mississippi,28,163,5104
Adair County,Missouri,29,001,4419
Andrew County,Missouri,29,003,4167
Atchison County,Missouri,29,005,1471
Audrain County,Missouri,29,007,6649
Barry County,Missouri,29,009,8675
Barton County,Missouri,29,011,3134
Bates County,Missouri,29,013,4706
Benton County,Missouri,29,015,5803
Bollinger County,Missouri,29,017,3189
Boone County,Missouri,29,019,16782
Buchanan County,Missouri,29,021,17992
Butler County,Missouri,29,023,8509
Caldwell County,Missouri,29,025,2376
Callaway County,Missouri,29,027,8647
Camden County,Missouri,29,029,10314
Cape Girardeau County,Missouri,29,031,14133
Carroll County,Missouri,29,033,2554
Carter County,Missouri,29,035,1249
Cass County,Missouri,29,037,20831
Cedar County,Missouri,29,039,3563
Chariton County,Missouri,29,041,2427
Christian County,Missouri,29,043,13220
Clark County,Missouri,29,045,1941
Clay County,Missouri,29,047,36144
Clinton County,Missouri,29,049,5018
Cole County,Missouri,29,051,12889
Cooper County,Missouri,29,053,3978
Crawford County,Missouri,29,055,5397
Dade County,Missouri,29,057,2189
Dallas County,Missouri,29,059,4021
Daviess County,Missouri,29,061,1958
DeKalb County,Missouri,29,063,3272
Dent County,Missouri,29,065,3279
Douglas County,Missouri,29,067,3638
Dunklin County,Missouri,29,069,6804
Franklin County,Missouri,29,071,19451
Gasconade County,Missouri,29,073,3880
Gentry County,Missouri,29,075,1837
Greene County,Missouri,29,077,43216
Grundy County,Missouri,29,079,2410
Harrison County,Missouri,29,081,2617
