County,State,State_FIPS,County_FIPS,some_college_1_plus_year
Sibley County,Minnesota,27,143,1500.0
Stearns County,Minnesota,27,145,15141.0
Steele County,Minnesota,27,147,3677.0
Stevens County,Minnesota,27,149,830.0
Swift County,Minnesota,27,151,1042.0
Todd County,Minnesota,27,153,2468.0
Traverse County,Minnesota,27,155,388.0
Wabasha County,Minnesota,27,157,2281.0
Wadena County,Minnesota,27,159,1679.0
Waseca County,Minnesota,27,161,2000.0
Washington County,Minnesota,27,163,24062.0
Watonwan County,Minnesota,27,165,795.0
Wilkin County,Minnesota,27,167,593.0
Winona County,Minnesota,27,169,4944.0
Wright County,Minnesota,27,171,14185.0
Yellow Medicine County,Minnesota,27,173,1128.0
Adams County,Mississippi,28,001,3444.0
Alcorn County,Mississippi,28,003,3883.0
Amite County,Mississippi,28,005,1164.0
Attala County,Mississippi,28,007,2183.0
Benton County,Mississippi,28,009,909.0
Bolivar County,Mississippi,28,011,3786.0
Calhoun County,Mississippi,28,013,1345.0
Carroll County,Mississippi,28,015,850.0
Chickasaw County,Mississippi,28,017,1459.0
Choctaw County,Mississippi,28,019,928.0
Claiborne County,Mississippi,28,021,887.0
Clarke County,Mississippi,28,023,1707.0
Clay County,Mississippi,28,025,2149.0
Coahoma County,Mississippi,28,027,2600.0
Copiah County,Mississippi,28,029,2855.0
Covington County,Mississippi,28,031,1904.0
DeSoto County,Mississippi,28,033,21422.0
Forrest County,Mississippi,28,035,8244.0
Franklin County,Mississippi,28,037,935.0
George County,Mississippi,28,039,2248.0
Greene County,Mississippi,28,041,1665.0
Grenada County,Mississippi,28,043,2409.0
Hancock County,Mississippi,28,045,6446.0
Harrison County,Mississippi,28,047,24945.0
Hinds County,Mississippi,28,049,29598.0
Holmes County,Mississippi,28,051,1546.0
Humphreys County,Mississippi,28,053,817.0
Issaquena County,Mississippi,28,055,182.0
Itawamba County,Mississippi,28,057,2903.0
Jackson County,Mississippi,28,059,16842.0
Jasper County,Mississippi,28,061,2031.0
Jefferson County,Mississippi,28,063,791.0
Jefferson Davis County,Mississippi,28,065,1168.0
Jones County,Mississippi,28,067,7921.0
Kemper County,Mississippi,28,069,1242.0
Lafayette County,Mississippi,28,071,5054.0
Lamar County,Mississippi,28,073,6389.0
Lauderdale County,Mississippi,28,075,9206.0
Lawrence County,Mississippi,28,077,1122.0
Leake County,Mississippi,28,079,2000.0
Lee County,Mississippi,28,081,9751.0
Leflore County,Mississippi,28,083,3030.0
Lincoln County,Mississippi,28,085,3432.0
Lowndes County,Mississippi,28,087,5859.0
Madison County,Mississippi,28,089,10720.0
Marion County,Mississippi,28,091,2331.0
Marshall County,Mississippi,28,093,3884.0
Monroe County,Mississippi,28,095,3296.0
Montgomery County,Mississippi,28,097,978.0
Neshoba County,Mississippi,28,099,3104.0
Newton County,Mississippi,28,101,2554.0
Noxubee County,Mississippi,28,103,969.0
Oktibbeha County,Mississippi,28,105,3484.0
Panola County,Mississippi,28,107,2670.0
Pearl River County,Mississippi,28,109,6631.0
Perry County,Mississippi,28,111,1317.0
Pike County,Mississippi,28,113,3754.0
Pontotoc County,Mississippi,28,115,2764.0
Prentiss County,Mississippi,28,117,2900.0
Quitman County,Mississippi,28,119,737.0
Rankin County,Mississippi,28,121,18399.0
Scott County,Mississippi,28,123,2428.0
Sharkey County,Mississippi,28,125,612.0
Simpson County,Mississippi,28,127,2791.0
Smith County,Mississippi,28,129,1549.0
Stone County,Mississippi,28,131,1992.0
Sunflower County,Mississippi,28,133,2955.0
Tallahatchie County,Mississippi,28,135,1491.0
Tate County,Mississippi,28,137,2880.0
Tippah County,Mississippi,28,139,2197.0
Tishomingo County,Mississippi,28,141,1712.0
Tunica County,Mississippi,28,143,1089.0
Union County,Mississippi,28,145,2653.0
Walthall County,Mississippi,28,147,1099.0
Warren County,Mississippi,28,149,6209.0
Washington County,Mississippi,28,151,5376.0
Wayne County,Mississippi,28,153,1808.0
Webster County,Mississippi,28,155,1162.0
Wilkinson County,Mississippi,28,157,672.0
Winston County,Mississippi,28,159,1795.0
Yalobusha County,Mississippi,28,161,1227.0
Yazoo County,Mississippi,28,163,2518.0
Adair County,Missouri,29,001,1587.0
Andrew County,Missouri,29,003,1658.0
Atchison County,Missouri,29,005,462.0
Audrain County,Missouri,29,007,1925.0
Barry County,Missouri,29,009,3349.0
Barton County,Missouri,29,011,1188.0
Bates County,Missouri,29,013,1462.0
Benton County,Missouri,29,015,2062.0
Bollinger County,Missouri,29,017,1104.0
Boone County,Missouri,29,019,14087.0
Buchanan County,Missouri,29,021,9924.0
Butler County,Missouri,29,023,4581.0
Caldwell County,Missouri,29,025,862.0
Callaway County,Missouri,29,027,3585.0
Camden County,Missouri,29,029,5351.0
Cape Girardeau County,Missouri,29,031,7411.0
Carroll County,Missouri,29,033,700.0
Carter County,Missouri,29,035,613.0
Cass County,Missouri,29,037,10790.0
Cedar County,Missouri,29,039,1263.0
Chariton County,Missouri,29,041,424.0
Christian County,Missouri,29,043,8899.0
Clark County,Missouri,29,045,661.0
Clay County,Missouri,29,047,24276.0
Clinton County,Missouri,29,049,2566.0
Cole County,Missouri,29,051,7291.0
Cooper County,Missouri,29,053,1594.0
Crawford County,Missouri,29,055,1898.0
Dade County,Missouri,29,057,748.0
Dallas County,Missouri,29,059,1524.0
Daviess County,Missouri,29,061,641.0
DeKalb County,Missouri,29,063,1295.0
Dent County,Missouri,29,065,1338.0
Douglas County,Missouri,29,067,1222.0
Dunklin County,Missouri,29,069,2298.0
Franklin County,Missouri,29,071,10832.0
Gasconade County,Missouri,29,073,1169.0
Gentry County,Missouri,29,075,624.0
Greene County,Missouri,29,077,32614.0
Grundy County,Missouri,29,079,695.0
Harrison County,Missouri,29,081,613.0
Henry County,Missouri,29,083,2387.0
Hickory County,Missouri,29,085,1189.0
Holt County,Missouri,29,087,562.0
Howard County,Missouri,29,089,771.0
Howell County,Missouri,29,091,4008.0
Iron County,Missouri,29,093,1003.0
Jackson County,Missouri,29,095,78439.0
Jasper County,Missouri,29,097,12326.0
Jefferson County,Missouri,29,099,25312.0
Johnson County,Missouri,29,101,4792.0
Knox County,Missouri,29,103,334.0
Laclede County,Missouri,29,105,2984.0
Lafayette County,Missouri,29,107,3163.0
Lawrence County,Missouri,29,109,3902.0
Lewis County,Missouri,29,111,1003.0
Lincoln County,Missouri,29,113,4663.0
Linn County,Missouri,29,115,809.0
Livingston County,Missouri,29,117,1130.0
McDonald County,Missouri,29,119,2128.0
Macon County,Missouri,29,121,1206.0
Madison County,Missouri,29,123,1293.0
Maries County,Missouri,29,125,530.0
Marion County,Missouri,29,127,2884.0
Mercer County,Missouri,29,129,259.0
Miller County,Missouri,29,131,2382.0
Mississippi County,Missouri,29,133,1164.0
Moniteau County,Missouri,29,135,1126.0
Monroe County,Missouri,29,137,779.0
Montgomery County,Missouri,29,139,1062.0
Morgan County,Missouri,29,141,2060.0
New Madrid County,Missouri,29,143,1416.0
Newton County,Missouri,29,145,6162.0
Nodaway County,Missouri,29,147,1732.0
Oregon County,Missouri,29,149,1082.0
Osage County,Missouri,29,151,1082.0
Ozark County,Missouri,29,153,831.0
Pemiscot County,Missouri,29,155,1354.0
Perry County,Missouri,29,157,1623.0
Pettis County,Missouri,29,159,4240.0
Phelps County,Missouri,29,161,3032.0
Pike County,Missouri,29,163,1432.0
Platte County,Missouri,29,165,11077.0
Polk County,Missouri,29,167,2873.0
Pulaski County,Missouri,29,169,4964.0
Putnam County,Missouri,29,171,426.0
Ralls County,Missouri,29,173,855.0
Randolph County,Missouri,29,175,2621.0
Ray County,Missouri,29,177,2148.0
Reynolds County,Missouri,29,179,523.0
Ripley County,Missouri,29,181,1361.0
Saint Charles County,Missouri,29,183,39274.0
Saint Clair County,Missouri,29,185,894.0
Sainte Genevieve County,Missouri,29,186,1792.0
Saint Francois County,Missouri,29,187,6492.0
Saint Louis County,Missouri,29,189,105938.0
Saline County,Missouri,29,195,2029.0
Schuyler County,Missouri,29,197,472.0
Scotland County,Missouri,29,199,358.0
Scott County,Missouri,29,201,3947.0
Shannon County,Missouri,29,203,735.0
Shelby County,Missouri,29,205,651.0
Stoddard County,Missouri,29,207,2692.0
Stone County,Missouri,29,209,4334.0
Sullivan County,Missouri,29,211,435.0
Taney County,Missouri,29,213,7263.0
Texas County,Missouri,29,215,2228.0
Vernon County,Missouri,29,217,1955.0
Warren County,Missouri,29,219,3581.0
Washington County,Missouri,29,221,2406.0
Wayne County,Missouri,29,223,1453.0
Webster County,Missouri,29,225,3520.0
Worth County,Missouri,29,227,237.0
Wright County,Missouri,29,229,1379.0
Saint Louis City,Missouri,29,510,35741.0
Beaverhead County,Montana,30,001,1205.0
Big Horn County,Montana,30,003,1382.0
Blaine County,Montana,30,005,881.0
Broadwater County,Montana,30,007,683.0
Carbon County,Montana,30,009,1591.0
Carter County,Montana,30,011,193.0
Cascade County,Montana,30,013,9218.0
Chouteau County,Montana,30,015,714.0
Custer County,Montana,30,017,1613.0
Daniels County,Montana,30,019,255.0
Dawson County,Montana,30,021,1105.0
Deer Lodge County,Montana,30,023,1306.0
Fallon County,Montana,30,025,381.0
Fergus County,Montana,30,027,1337.0
Flathead County,Montana,30,029,11920.0
Gallatin County,Montana,30,031,11350.0
Garfield County,Montana,30,033,152.0
Glacier County,Montana,30,035,1241.0
Granite County,Montana,30,039,420.0
Hill County,Montana,30,041,1756.0
Jefferson County,Montana,30,043,1407.0
Judith Basin County,Montana,30,045,265.0
Lake County,Montana,30,047,3957.0
Lewis and Clark County,Montana,30,049,7932.0
Liberty County,Montana,30,051,316.0
Lincoln County,Montana,30,053,2356.0
McCone County,Montana,30,055,257.0
Madison County,Montana,30,057,1188.0
Meagher County,Montana,30,059,246.0
Mineral County,Montana,30,061,475.0
Missoula County,Montana,30,063,13152.0
Musselshell County,Montana,30,065,658.0
Phillips County,Montana,30,071,524.0
Pondera County,Montana,30,073,770.0
Powder River County,Montana,30,075,297.0
Powell County,Montana,30,077,1027.0
Prairie County,Montana,30,079,109.0
Ravalli County,Montana,30,081,4984.0
Richland County,Montana,30,083,1232.0
Roosevelt County,Montana,30,085,1218.0
Rosebud County,Montana,30,087,1140.0
Sanders County,Montana,30,089,1401.0
Sheridan County,Montana,30,091,483.0
Silver Bow County,Montana,30,093,4085.0
Stillwater County,Montana,30,095,1183.0
Sweet Grass County,Montana,30,097,439.0
Teton County,Montana,30,099,893.0
Toole County,Montana,30,101,647.0
Valley County,Montana,30,105,873.0
Wheatland County,Montana,30,107,230.0
Wibaux County,Montana,30,109,143.0
Yellowstone County,Montana,30,111,17980.0
Park County,Montana,30,067,2205.0
Adams County,Nebraska,31,001,3252.0
Antelope County,Nebraska,31,003,695.0
Boone County,Nebraska,31,011,615.0
Box Butte County,Nebraska,31,013,1312.0
Boyd County,Nebraska,31,015,242.0
Brown County,Nebraska,31,017,392.0
Buffalo County,Nebraska,31,019,5302.0
Burt County,Nebraska,31,021,645.0
Butler County,Nebraska,31,023,738.0
Cass County,Nebraska,31,025,2939.0
Cedar County,Nebraska,31,027,833.0
Chase County,Nebraska,31,029,618.0
Cherry County,Nebraska,31,031,827.0
Cheyenne County,Nebraska,31,033,1458.0
Clay County,Nebraska,31,035,697.0
Colfax County,Nebraska,31,037,728.0
Cuming County,Nebraska,31,039,746.0
Custer County,Nebraska,31,041,1365.0
Dakota County,Nebraska,31,043,1656.0
Dawes County,Nebraska,31,045,770.0
Dawson County,Nebraska,31,047,2053.0
Deuel County,Nebraska,31,049,294.0
Dixon County,Nebraska,31,051,553.0
Dodge County,Nebraska,31,053,3771.0
Douglas County,Nebraska,31,055,57572.0
Dundy County,Nebraska,31,057,282.0
Fillmore County,Nebraska,31,059,579.0
Franklin County,Nebraska,31,061,358.0
Frontier County,Nebraska,31,063,312.0
Furnas County,Nebraska,31,065,572.0
Gage County,Nebraska,31,067,2260.0
Garden County,Nebraska,31,069,294.0
Garfield County,Nebraska,31,071,296.0
Gosper County,Nebraska,31,073,255.0
Greeley County,Nebraska,31,077,293.0
Hall County,Nebraska,31,079,5999.0
Hamilton County,Nebraska,31,081,947.0
Harlan County,Nebraska,31,083,374.0
Hitchcock County,Nebraska,31,087,303.0
Holt County,Nebraska,31,089,1097.0
Howard County,Nebraska,31,093,642.0
Jefferson County,Nebraska,31,095,747.0
Johnson County,Nebraska,31,097,462.0
Kearney County,Nebraska,31,099,716.0
Keith County,Nebraska,31,101,966.0
Kimball County,Nebraska,31,105,434.0
Knox County,Nebraska,31,107,892.0
Lancaster County,Nebraska,31,109,28358.0
Lincoln County,Nebraska,31,111,4511.0
Madison County,Nebraska,31,119,3392.0
Merrick County,Nebraska,31,121,1049.0
Morrill County,Nebraska,31,123,588.0
Nance County,Nebraska,31,125,413.0
Nemaha County,Nebraska,31,127,641.0
Nuckolls County,Nebraska,31,129,348.0
Otoe County,Nebraska,31,131,1491.0
Pawnee County,Nebraska,31,133,292.0
Perkins County,Nebraska,31,135,501.0
Phelps County,Nebraska,31,137,984.0
Pierce County,Nebraska,31,139,581.0
Platte County,Nebraska,31,141,2741.0
Polk County,Nebraska,31,143,608.0
Red Willow County,Nebraska,31,145,1376.0
Richardson County,Nebraska,31,147,998.0
Rock County,Nebraska,31,149,174.0
Saline County,Nebraska,31,151,1133.0
Sarpy County,Nebraska,31,153,18772.0
Saunders County,Nebraska,31,155,2018.0
Scotts Bluff County,Nebraska,31,157,4197.0
Seward County,Nebraska,31,159,1465.0
Sheridan County,Nebraska,31,161,640.0
Sherman County,Nebraska,31,163,310.0
Sioux County,Nebraska,31,165,135.0
Stanton County,Nebraska,31,167,565.0
Thayer County,Nebraska,31,169,509.0
Thurston County,Nebraska,31,173,696.0
Valley County,Nebraska,31,175,536.0
Washington County,Nebraska,31,177,2122.0
Wayne County,Nebraska,31,179,985.0
Webster County,Nebraska,31,181,323.0
York County,Nebraska,31,185,1456.0
Churchill County,Nevada,32,001,3032.0
Clark County,Nevada,32,003,259768.0
Douglas County,Nevada,32,005,7788.0
Elko County,Nevada,32,007,7219.0
Eureka County,Nevada,32,011,321.0
Humboldt County,Nevada,32,013,1867.0
Lander County,Nevada,32,015,484.0
Lincoln County,Nevada,32,017,709.0
Lyon County,Nevada,32,019,7525.0
Mineral County,Nevada,32,021,637.0
Nye County,Nevada,32,023,6033.0
Pershing County,Nevada,32,027,881.0
Storey County,Nevada,32,029,697.0
Washoe County,Nevada,32,031,55206.0
White Pine County,Nevada,32,033,1289.0
Carson City,Nevada,32,510,7095.0
Belknap County,New Hampshire,33,001,5946.0
Carroll County,New Hampshire,33,003,5155.0
Cheshire County,New Hampshire,33,005,6816.0
Coos County,New Hampshire,33,007,3036.0
Grafton County,New Hampshire,33,009,7332.0
Hillsborough County,New Hampshire,33,011,34280.0
Merrimack County,New Hampshire,33,013,13938.0
Rockingham County,New Hampshire,33,015,27739.0
Strafford County,New Hampshire,33,017,10644.0
Sullivan County,New Hampshire,33,019,4023.0
Atlantic County,New Jersey,34,001,25594.0
Bergen County,New Jersey,34,003,68542.0
Burlington County,New Jersey,34,005,38167.0
Camden County,New Jersey,34,007,46739.0
Cape May County,New Jersey,34,009,8645.0
Cumberland County,New Jersey,34,011,12075.0
Essex County,New Jersey,34,013,69240.0
Gloucester County,New Jersey,34,015,23491.0
Hudson County,New Jersey,34,017,49636.0
Hunterdon County,New Jersey,34,019,9711.0
Mercer County,New Jersey,34,021,28822.0
Middlesex County,New Jersey,34,023,60756.0
Monmouth County,New Jersey,34,025,50725.0
Morris County,New Jersey,34,027,31780.0
Ocean County,New Jersey,34,029,55218.0
Passaic County,New Jersey,34,031,39700.0
Salem County,New Jersey,34,033,5708.0
Somerset County,New Jersey,34,035,22980.0
Sussex County,New Jersey,34,037,13125.0
Union County,New Jersey,34,039,47623.0
Warren County,New Jersey,34,041,9413.0
Bernalillo County,New Mexico,35,001,81054.0
Catron County,New Mexico,35,003,591.0
Chaves County,New Mexico,35,005,6676.0
Colfax County,New Mexico,35,007,1848.0
Curry County,New Mexico,35,009,6219.0
De Baca County,New Mexico,35,011,437.0
Dona Ana County,New Mexico,35,013,20707.0
Eddy County,New Mexico,35,015,5956.0
Grant County,New Mexico,35,017,4129.0
Guadalupe County,New Mexico,35,019,536.0
Hidalgo County,New Mexico,35,023,476.0
Lea County,New Mexico,35,025,6008.0
Lincoln County,New Mexico,35,027,2803.0
Los Alamos County,New Mexico,35,028,1086.0
Luna County,New Mexico,35,029,1742.0
McKinley County,New Mexico,35,031,8108.0
Mora County,New Mexico,35,033,635.0
Otero County,New Mexico,35,035,7921.0
Quay County,New Mexico,35,037,836.0
Rio Arriba County,New Mexico,35,039,4613.0
Roosevelt County,New Mexico,35,041,1671.0
Sandoval County,New Mexico,35,043,17762.0
San Juan County,New Mexico,35,045,16345.0
San Miguel County,New Mexico,35,047,3832.0
Santa Fe County,New Mexico,35,049,16015.0
Sierra County,New Mexico,35,051,1460.0
Socorro County,New Mexico,35,053,1362.0
Taos County,New Mexico,35,055,5272.0
Torrance County,New Mexico,35,057,2124.0
Union County,New Mexico,35,059,349.0
Cibola County,New Mexico,35,006,3672.0
Valencia County,New Mexico,35,061,8888.0
Albany County,New York,36,001,21730.0
Allegany County,New York,36,003,3787.0
Bronx County,New York,36,005,125066.0
Broome County,New York,36,007,15214.0
Cattaraugus County,New York,36,009,5751.0
Cayuga County,New York,36,011,7063.0
Chautauqua County,New York,36,013,9842.0
Chemung County,New York,36,015,6868.0
Chenango County,New York,36,017,3835.0
Clinton County,New York,36,019,6711.0
Columbia County,New York,36,021,5242.0
Cortland County,New York,36,023,3316.0
Delaware County,New York,36,025,3354.0
Dutchess County,New York,36,027,27072.0
Erie County,New York,36,029,83592.0
Essex County,New York,36,031,3967.0
Franklin County,New York,36,033,4248.0
Fulton County,New York,36,035,5192.0
Genesee County,New York,36,037,5290.0
Greene County,New York,36,039,3372.0
Hamilton County,New York,36,041,579.0
Herkimer County,New York,36,043,5318.0
Jefferson County,New York,36,045,10579.0
Kings County,New York,36,047,186789.0
Lewis County,New York,36,049,1780.0
Livingston County,New York,36,051,5269.0
Madison County,New York,36,053,5761.0
Monroe County,New York,36,055,57207.0
Montgomery County,New York,36,057,4400.0
Nassau County,New York,36,059,105614.0
New York County,New York,36,061,96615.0
Niagara County,New York,36,063,18912.0
Oneida County,New York,36,065,20060.0
Onondaga County,New York,36,067,37396.0
Ontario County,New York,36,069,8597.0
Orange County,New York,36,071,34442.0
Orleans County,New York,36,073,4199.0
Oswego County,New York,36,075,8835.0
Otsego County,New York,36,077,4544.0
Putnam County,New York,36,079,8573.0
Queens County,New York,36,081,181528.0
Rensselaer County,New York,36,083,13672.0
Richmond County,New York,36,085,39802.0
Rockland County,New York,36,087,24179.0
Saint Lawrence County,New York,36,089,8401.0
Saratoga County,New York,36,091,18261.0
Schenectady County,New York,36,093,11478.0
Schoharie County,New York,36,095,2420.0
Schuyler County,New York,36,097,1572.0
Seneca County,New York,36,099,2777.0
Steuben County,New York,36,101,6756.0
Suffolk County,New York,36,103,125151.0
Sullivan County,New York,36,105,7302.0
Tioga County,New York,36,107,3749.0
Tompkins County,New York,36,109,4918.0
Ulster County,New York,36,111,16647.0
Warren County,New York,36,113,5985.0
Washington County,New York,36,115,4975.0
Wayne County,New York,36,117,7720.0
Westchester County,New York,36,119,70311.0
Wyoming County,New York,36,121,3337.0
Yates County,New York,36,123,1741.0
Alamance County,North Carolina,37,001,18520.0
Alexander County,North Carolina,37,003,3034.0
Alleghany County,North Carolina,37,005,1025.0
Anson County,North Carolina,37,007,2698.0
Ashe County,North Carolina,37,009,2948.0
Avery County,North Carolina,37,011,2338.0
Beaufort County,North Carolina,37,013,5632.0
Bertie County,North Carolina,37,015,2077.0
Bladen County,North Carolina,37,017,3883.0
Brunswick County,North Carolina,37,019,14819.0
Buncombe County,North Carolina,37,021,25743.0
Burke County,North Carolina,37,023,9130.0
Cabarrus County,North Carolina,37,025,21785.0
Caldwell County,North Carolina,37,027,7815.0
Camden County,North Carolina,37,029,1170.0
Carteret County,North Carolina,37,031,9925.0
Caswell County,North Carolina,37,033,2602.0
Catawba County,North Carolina,37,035,15363.0
Chatham County,North Carolina,37,037,6341.0
Cherokee County,North Carolina,37,039,3008.0
Chowan County,North Carolina,37,041,1423.0
Clay County,North Carolina,37,043,1323.0
Cleveland County,North Carolina,37,045,10148.0
Columbus County,North Carolina,37,047,6069.0
Craven County,North Carolina,37,049,11708.0
Cumberland County,North Carolina,37,051,44134.0
Currituck County,North Carolina,37,053,3112.0
Dare County,North Carolina,37,055,5198.0
Davidson County,North Carolina,37,057,15645.0
Davie County,North Carolina,37,059,4621.0
Duplin County,North Carolina,37,061,5620.0
Durham County,North Carolina,37,063,25482.0
Edgecombe County,North Carolina,37,065,5443.0
Forsyth County,North Carolina,37,067,39344.0
Franklin County,North Carolina,37,069,6816.0
Gaston County,North Carolina,37,071,23229.0
Gates County,North Carolina,37,073,1125.0
Graham County,North Carolina,37,075,1022.0
Granville County,North Carolina,37,077,5553.0
Greene County,North Carolina,37,079,2329.0
Guilford County,North Carolina,37,081,56307.0
Halifax County,North Carolina,37,083,4300.0
Harnett County,North Carolina,37,085,15370.0
Haywood County,North Carolina,37,087,7185.0
Henderson County,North Carolina,37,089,13596.0
Hertford County,North Carolina,37,091,2924.0
Hoke County,North Carolina,37,093,6804.0
Hyde County,North Carolina,37,095,796.0
Iredell County,North Carolina,37,097,18054.0
Jackson County,North Carolina,37,099,3898.0
Johnston County,North Carolina,37,101,18594.0
Jones County,North Carolina,37,103,1549.0
Lee County,North Carolina,37,105,6413.0
Lenoir County,North Carolina,37,107,6454.0
Lincoln County,North Carolina,37,109,8714.0
McDowell County,North Carolina,37,111,4708.0
Macon County,North Carolina,37,113,3997.0
Madison County,North Carolina,37,115,1799.0
Martin County,North Carolina,37,117,2653.0
Mecklenburg County,North Carolina,37,119,104349.0
Mitchell County,North Carolina,37,121,1693.0
Montgomery County,North Carolina,37,123,2833.0
Moore County,North Carolina,37,125,9891.0
Nash County,North Carolina,37,127,9809.0
New Hanover County,North Carolina,37,129,22064.0
Northampton County,North Carolina,37,131,2026.0
Onslow County,North Carolina,37,133,21686.0
Orange County,North Carolina,37,135,8983.0
Pamlico County,North Carolina,37,137,1914.0
Pasquotank County,North Carolina,37,139,4887.0
Pender County,North Carolina,37,141,5836.0
Perquimans County,North Carolina,37,143,1865.0
Person County,North Carolina,37,145,4188.0
Pitt County,North Carolina,37,147,17176.0
Polk County,North Carolina,37,149,2321.0
Randolph County,North Carolina,37,151,14432.0
Richmond County,North Carolina,37,153,4554.0
Robeson County,North Carolina,37,155,13163.0
Rockingham County,North Carolina,37,157,10369.0
Rowan County,North Carolina,37,159,14611.0
Rutherford County,North Carolina,37,161,6531.0
Sampson County,North Carolina,37,163,6505.0
Scotland County,North Carolina,37,165,3798.0
Stanly County,North Carolina,37,167,6650.0
Stokes County,North Carolina,37,169,4457.0
Surry County,North Carolina,37,171,7054.0
Swain County,North Carolina,37,173,1627.0
Transylvania County,North Carolina,37,175,4360.0
Tyrrell County,North Carolina,37,177,469.0
Union County,North Carolina,37,179,21918.0
Vance County,North Carolina,37,181,3929.0
Wake County,North Carolina,37,183,86707.0
Warren County,North Carolina,37,185,1888.0
Washington County,North Carolina,37,187,1387.0
Watauga County,North Carolina,37,189,4038.0
Wayne County,North Carolina,37,191,13142.0
Wilkes County,North Carolina,37,193,6721.0
Wilson County,North Carolina,37,195,7570.0
Yadkin County,North Carolina,37,197,3699.0
Yancey County,North Carolina,37,199,1955.0
Adams County,North Dakota,38,001,320.0
Barnes County,North Dakota,38,003,1335.0
Benson County,North Dakota,38,005,598.0
Bottineau County,North Dakota,38,009,858.0
Bowman County,North Dakota,38,011,399.0
Burke County,North Dakota,38,013,332.0
Burleigh County,North Dakota,38,015,9370.0
Cass County,North Dakota,38,017,16270.0
Cavalier County,North Dakota,38,019,503.0
Dickey County,North Dakota,38,021,545.0
Divide County,North Dakota,38,023,300.0
Dunn County,North Dakota,38,025,524.0
Eddy County,North Dakota,38,027,221.0
Emmons County,North Dakota,38,029,502.0
Foster County,North Dakota,38,031,380.0
Golden Valley County,North Dakota,38,033,247.0
Grand Forks County,North Dakota,38,035,7000.0
Grant County,North Dakota,38,037,300.0
Griggs County,North Dakota,38,039,303.0
Hettinger County,North Dakota,38,041,386.0
Kidder County,North Dakota,38,043,267.0
LaMoure County,North Dakota,38,045,492.0
Logan County,North Dakota,38,047,219.0
McHenry County,North Dakota,38,049,717.0
McIntosh County,North Dakota,38,051,274.0
McKenzie County,North Dakota,38,053,1101.0
McLean County,North Dakota,38,055,1052.0
Mercer County,North Dakota,38,057,1099.0
Morton County,North Dakota,38,059,3671.0
Mountrail County,North Dakota,38,061,1203.0
Nelson County,North Dakota,38,063,402.0
Oliver County,North Dakota,38,065,226.0
Pembina County,North Dakota,38,067,810.0
Pierce County,North Dakota,38,069,554.0
Ramsey County,North Dakota,38,071,1157.0
Ransom County,North Dakota,38,073,599.0
Renville County,North Dakota,38,075,349.0
Richland County,North Dakota,38,077,1426.0
Rolette County,North Dakota,38,079,1768.0
Sargent County,North Dakota,38,081,467.0
Sheridan County,North Dakota,38,083,194.0
Sioux County,North Dakota,38,085,464.0
Stark County,North Dakota,38,089,3549.0
Steele County,North Dakota,38,091,255.0
Stutsman County,North Dakota,38,093,2337.0
Towner County,North Dakota,38,095,332.0
Traill County,North Dakota,38,097,1011.0
Walsh County,North Dakota,38,099,1173.0
Ward County,North Dakota,38,101,7700.0
Wells County,North Dakota,38,103,444.0
Williams County,North Dakota,38,105,3826.0
Adams County,Ohio,39,001,1784.0
Allen County,Ohio,39,003,10241.0
Ashland County,Ohio,39,005,3815.0
Ashtabula County,Ohio,39,007,9202.0
Athens County,Ohio,39,009,4382.0
Auglaize County,Ohio,39,011,4001.0
Belmont County,Ohio,39,013,7256.0
Brown County,Ohio,39,015,3537.0
Butler County,Ohio,39,017,32444.0
Carroll County,Ohio,39,019,2390.0
Champaign County,Ohio,39,021,3048.0
Clark County,Ohio,39,023,12942.0
Clermont County,Ohio,39,025,17510.0
Clinton County,Ohio,39,027,4002.0
Columbiana County,Ohio,39,029,9353.0
Coshocton County,Ohio,39,031,2330.0
Crawford County,Ohio,39,033,3782.0
Cuyahoga County,Ohio,39,035,131933.0
Darke County,Ohio,39,037,4125.0
Defiance County,Ohio,39,039,3135.0
Delaware County,Ohio,39,041,14422.0
Erie County,Ohio,39,043,7701.0
Fairfield County,Ohio,39,045,14533.0
Fayette County,Ohio,39,047,2076.0
Franklin County,Ohio,39,049,118996.0
Fulton County,Ohio,39,051,3929.0
Gallia County,Ohio,39,053,2074.0
Geauga County,Ohio,39,055,7637.0
Greene County,Ohio,39,057,14659.0
Guernsey County,Ohio,39,059,3256.0
Hamilton County,Ohio,39,061,72554.0
Hancock County,Ohio,39,063,7323.0
Hardin County,Ohio,39,065,2077.0
Harrison County,Ohio,39,067,1275.0
Henry County,Ohio,39,069,2533.0
Highland County,Ohio,39,071,2997.0
Hocking County,Ohio,39,073,2348.0
Holmes County,Ohio,39,075,1693.0
Huron County,Ohio,39,077,4470.0
Jackson County,Ohio,39,079,2620.0
Jefferson County,Ohio,39,081,6186.0
Knox County,Ohio,39,083,4801.0
Lake County,Ohio,39,085,22998.0
Lawrence County,Ohio,39,087,5499.0
Licking County,Ohio,39,089,15846.0
Logan County,Ohio,39,091,3577.0
Lorain County,Ohio,39,093,32288.0
Lucas County,Ohio,39,095,46477.0
Madison County,Ohio,39,097,4267.0
Mahoning County,Ohio,39,099,24580.0
Marion County,Ohio,39,101,6549.0
Medina County,Ohio,39,103,16836.0
Meigs County,Ohio,39,105,1899.0
Mercer County,Ohio,39,107,2904.0
Miami County,Ohio,39,109,9576.0
