County,State,State_FIPS,County_FIPS,bachelors_and_above_percentage
Leake County,Mississippi,28,079,8.0
Lee County,Mississippi,28,081,22.5
Leflore County,Mississippi,28,083,17.7
Lincoln County,Mississippi,28,085,14.6
Lowndes County,Mississippi,28,087,20.3
Madison County,Mississippi,28,089,46.8
Marion County,Mississippi,28,091,13.1
Marshall County,Mississippi,28,093,8.3
Monroe County,Mississippi,28,095,14.0
Montgomery County,Mississippi,28,097,11.8
Neshoba County,Mississippi,28,099,11.8
Newton County,Mississippi,28,101,15.1
Noxubee County,Mississippi,28,103,7.9
Oktibbeha County,Mississippi,28,105,40.9
Panola County,Mississippi,28,107,14.1
Pearl River County,Mississippi,28,109,13.0
Perry County,Mississippi,28,111,6.2
Pike County,Mississippi,28,113,14.8
Pontotoc County,Mississippi,28,115,11.2
Prentiss County,Mississippi,28,117,9.2
Quitman County,Mississippi,28,119,12.0
Rankin County,Mississippi,28,121,28.0
Scott County,Mississippi,28,123,9.0
Sharkey County,Mississippi,28,125,12.3
Simpson County,Mississippi,28,127,14.0
Smith County,Mississippi,28,129,11.6
Stone County,Mississippi,28,131,11.4
Sunflower County,Mississippi,28,133,7.9
Tallahatchie County,Mississippi,28,135,5.6
Tate County,Mississippi,28,137,14.8
Tippah County,Mississippi,28,139,9.2
Tishomingo County,Mississippi,28,141,11.9
Tunica County,Mississippi,28,143,11.8
Union County,Mississippi,28,145,14.0
Walthall County,Mississippi,28,147,10.8
Warren County,Mississippi,28,149,24.6
Washington County,Mississippi,28,151,17.5
Wayne County,Mississippi,28,153,7.9
Webster County,Mississippi,28,155,18.8
Wilkinson County,Mississippi,28,157,7.3
Winston County,Mississippi,28,159,14.5
Yalobusha County,Mississippi,28,161,16.3
Yazoo County,Mississippi,28,163,11.3
Adair County,Missouri,29,001,26.1
Andrew County,Missouri,29,003,21.6
Atchison County,Missouri,29,005,21.6
Audrain County,Missouri,29,007,12.2
Barry County,Missouri,29,009,12.6
Barton County,Missouri,29,011,16.9
Bates County,Missouri,29,013,11.6
Benton County,Missouri,29,015,10.7
Bollinger County,Missouri,29,017,10.3
Boone County,Missouri,29,019,48.0
Buchanan County,Missouri,29,021,18.0
Butler County,Missouri,29,023,13.1
Caldwell County,Missouri,29,025,10.9
Callaway County,Missouri,29,027,21.2
Camden County,Missouri,29,029,20.0
Cape Girardeau County,Missouri,29,031,27.7
Carroll County,Missouri,29,033,13.2
Carter County,Missouri,29,035,12.4
Cass County,Missouri,29,037,22.5
Cedar County,Missouri,29,039,14.8
Chariton County,Missouri,29,041,8.9
Christian County,Missouri,29,043,25.8
Clark County,Missouri,29,045,9.3
Clay County,Missouri,29,047,30.9
Clinton County,Missouri,29,049,16.1
Cole County,Missouri,29,051,29.6
Cooper County,Missouri,29,053,15.8
Crawford County,Missouri,29,055,11.8
Dade County,Missouri,29,057,14.7
Dallas County,Missouri,29,059,12.9
Daviess County,Missouri,29,061,15.4
DeKalb County,Missouri,29,063,6.7
Dent County,Missouri,29,065,11.6
Douglas County,Missouri,29,067,7.9
Dunklin County,Missouri,29,069,10.9
Franklin County,Missouri,29,071,17.4
Gasconade County,Missouri,29,073,14.6
Gentry County,Missouri,29,075,13.9
Greene County,Missouri,29,077,28.3
Grundy County,Missouri,29,079,13.6
Harrison County,Missouri,29,081,8.4
Henry County,Missouri,29,083,14.4
Hickory County,Missouri,29,085,7.3
Holt County,Missouri,29,087,13.7
Howard County,Missouri,29,089,18.0
Howell County,Missouri,29,091,12.6
Iron County,Missouri,29,093,11.6
Jackson County,Missouri,29,095,27.7
Jasper County,Missouri,29,097,20.2
Jefferson County,Missouri,29,099,16.4
Johnson County,Missouri,29,101,24.1
Knox County,Missouri,29,103,13.4
Laclede County,Missouri,29,105,12.7
Lafayette County,Missouri,29,107,17.1
Lawrence County,Missouri,29,109,15.6
Lewis County,Missouri,29,111,9.4
Lincoln County,Missouri,29,113,12.7
Linn County,Missouri,29,115,11.9
Livingston County,Missouri,29,117,20.1
McDonald County,Missouri,29,119,9.4
Macon County,Missouri,29,121,13.9
Madison County,Missouri,29,123,5.3
Maries County,Missouri,29,125,12.8
Marion County,Missouri,29,127,18.7
Mercer County,Missouri,29,129,13.2
Miller County,Missouri,29,131,15.0
Mississippi County,Missouri,29,133,8.8
Moniteau County,Missouri,29,135,17.1
Monroe County,Missouri,29,137,12.1
Montgomery County,Missouri,29,139,9.3
Morgan County,Missouri,29,141,12.6
New Madrid County,Missouri,29,143,10.2
Newton County,Missouri,29,145,17.7
Nodaway County,Missouri,29,147,20.5
Oregon County,Missouri,29,149,8.2
Osage County,Missouri,29,151,13.7
Ozark County,Missouri,29,153,12.7
Pemiscot County,Missouri,29,155,9.8
Perry County,Missouri,29,157,12.4
Pettis County,Missouri,29,159,13.1
Phelps County,Missouri,29,161,29.5
Pike County,Missouri,29,163,8.7
Platte County,Missouri,29,165,40.1
Polk County,Missouri,29,167,17.4
Pulaski County,Missouri,29,169,22.3
Putnam County,Missouri,29,171,13.0
Ralls County,Missouri,29,173,13.3
Randolph County,Missouri,29,175,12.7
Ray County,Missouri,29,177,12.1
Reynolds County,Missouri,29,179,6.9
Ripley County,Missouri,29,181,8.9
Saint Charles County,Missouri,29,183,36.7
Saint Clair County,Missouri,29,185,10.8
Sainte Genevieve County,Missouri,29,186,10.6
Saint Francois County,Missouri,29,187,12.4
Saint Louis County,Missouri,29,189,43.2
Saline County,Missouri,29,195,14.6
Schuyler County,Missouri,29,197,10.8
Scotland County,Missouri,29,199,15.7
Scott County,Missouri,29,201,12.4
Shannon County,Missouri,29,203,8.3
Shelby County,Missouri,29,205,11.8
Stoddard County,Missouri,29,207,13.0
Stone County,Missouri,29,209,16.5
Sullivan County,Missouri,29,211,10.6
Taney County,Missouri,29,213,19.8
Texas County,Missouri,29,215,11.1
Vernon County,Missouri,29,217,13.2
Warren County,Missouri,29,219,13.7
Washington County,Missouri,29,221,8.0
Wayne County,Missouri,29,223,9.3
Webster County,Missouri,29,225,12.3
Worth County,Missouri,29,227,11.0
Wright County,Missouri,29,229,10.3
Saint Louis City,Missouri,29,510,30.1
Beaverhead County,Montana,30,001,29.3
Big Horn County,Montana,30,003,15.4
Blaine County,Montana,30,005,10.5
Broadwater County,Montana,30,007,19.6
Carbon County,Montana,30,009,25.6
Carter County,Montana,30,011,16.5
Cascade County,Montana,30,013,25.0
Chouteau County,Montana,30,015,23.9
Custer County,Montana,30,017,16.9
Daniels County,Montana,30,019,25.7
Dawson County,Montana,30,021,15.5
Deer Lodge County,Montana,30,023,17.2
Fallon County,Montana,30,025,18.4
Fergus County,Montana,30,027,28.5
Flathead County,Montana,30,029,29.7
Gallatin County,Montana,30,031,45.3
Garfield County,Montana,30,033,11.1
Glacier County,Montana,30,035,18.2
Granite County,Montana,30,039,22.7
Hill County,Montana,30,041,21.6
Jefferson County,Montana,30,043,32.7
Judith Basin County,Montana,30,045,28.2
Lake County,Montana,30,047,24.6
Lewis and Clark County,Montana,30,049,39.1
Liberty County,Montana,30,051,18.4
Lincoln County,Montana,30,053,18.1
McCone County,Montana,30,055,13.5
Madison County,Montana,30,057,33.7
Meagher County,Montana,30,059,12.8
Mineral County,Montana,30,061,12.8
Missoula County,Montana,30,063,37.1
Musselshell County,Montana,30,065,10.6
Phillips County,Montana,30,071,15.2
Pondera County,Montana,30,073,21.3
Powder River County,Montana,30,075,20.0
Powell County,Montana,30,077,16.5
Prairie County,Montana,30,079,16.0
Ravalli County,Montana,30,081,24.5
Richland County,Montana,30,083,18.0
Roosevelt County,Montana,30,085,12.5
Rosebud County,Montana,30,087,18.8
Sanders County,Montana,30,089,16.1
Sheridan County,Montana,30,091,20.9
Silver Bow County,Montana,30,093,22.3
Stillwater County,Montana,30,095,20.1
Sweet Grass County,Montana,30,097,25.6
Teton County,Montana,30,099,25.3
Toole County,Montana,30,101,13.7
Valley County,Montana,30,105,17.3
Wheatland County,Montana,30,107,22.5
Wibaux County,Montana,30,109,19.4
Yellowstone County,Montana,30,111,28.5
Park County,Montana,30,067,31.4
Adams County,Nebraska,31,001,19.6
Antelope County,Nebraska,31,003,14.4
Boone County,Nebraska,31,011,11.2
Box Butte County,Nebraska,31,013,17.6
Boyd County,Nebraska,31,015,15.9
Brown County,Nebraska,31,017,23.9
Buffalo County,Nebraska,31,019,29.9
Burt County,Nebraska,31,021,19.1
Butler County,Nebraska,31,023,12.5
Cass County,Nebraska,31,025,22.5
Cedar County,Nebraska,31,027,13.5
Chase County,Nebraska,31,029,16.7
Cherry County,Nebraska,31,031,19.7
Cheyenne County,Nebraska,31,033,27.0
Clay County,Nebraska,31,035,17.1
Colfax County,Nebraska,31,037,14.1
Cuming County,Nebraska,31,039,15.5
Custer County,Nebraska,31,041,19.2
Dakota County,Nebraska,31,043,11.2
Dawes County,Nebraska,31,045,40.2
Dawson County,Nebraska,31,047,16.2
Deuel County,Nebraska,31,049,26.4
Dixon County,Nebraska,31,051,12.3
Dodge County,Nebraska,31,053,18.6
Douglas County,Nebraska,31,055,36.5
Dundy County,Nebraska,31,057,24.0
Fillmore County,Nebraska,31,059,17.4
Franklin County,Nebraska,31,061,17.5
Frontier County,Nebraska,31,063,18.1
Furnas County,Nebraska,31,065,20.7
Gage County,Nebraska,31,067,19.5
Garden County,Nebraska,31,069,21.3
Garfield County,Nebraska,31,071,12.6
Gosper County,Nebraska,31,073,17.4
Greeley County,Nebraska,31,077,14.4
Hall County,Nebraska,31,079,16.8
Hamilton County,Nebraska,31,081,25.8
Harlan County,Nebraska,31,083,15.7
Hitchcock County,Nebraska,31,087,12.5
Holt County,Nebraska,31,089,15.8
Howard County,Nebraska,31,093,17.0
Jefferson County,Nebraska,31,095,12.7
Johnson County,Nebraska,31,097,10.1
Kearney County,Nebraska,31,099,25.6
Keith County,Nebraska,31,101,20.5
Kimball County,Nebraska,31,105,15.6
Knox County,Nebraska,31,107,15.7
Lancaster County,Nebraska,31,109,35.4
Lincoln County,Nebraska,31,111,19.5
Madison County,Nebraska,31,119,21.4
Merrick County,Nebraska,31,121,15.6
Morrill County,Nebraska,31,123,18.7
Nance County,Nebraska,31,125,13.2
Nemaha County,Nebraska,31,127,24.8
Nuckolls County,Nebraska,31,129,14.6
Otoe County,Nebraska,31,131,23.2
Pawnee County,Nebraska,31,133,10.8
Perkins County,Nebraska,31,135,23.0
Phelps County,Nebraska,31,137,19.6
Pierce County,Nebraska,31,139,15.7
Platte County,Nebraska,31,141,18.8
Polk County,Nebraska,31,143,20.0
Red Willow County,Nebraska,31,145,21.4
Richardson County,Nebraska,31,147,17.2
Rock County,Nebraska,31,149,18.4
Saline County,Nebraska,31,151,14.6
Sarpy County,Nebraska,31,153,37.7
Saunders County,Nebraska,31,155,22.2
Scotts Bluff County,Nebraska,31,157,20.8
Seward County,Nebraska,31,159,25.9
Sheridan County,Nebraska,31,161,21.0
Sherman County,Nebraska,31,163,14.8
Sioux County,Nebraska,31,165,26.5
Stanton County,Nebraska,31,167,12.9
Thayer County,Nebraska,31,169,14.8
Thurston County,Nebraska,31,173,13.1
Valley County,Nebraska,31,175,16.6
Washington County,Nebraska,31,177,25.9
Wayne County,Nebraska,31,179,31.4
Webster County,Nebraska,31,181,15.7
York County,Nebraska,31,185,27.7
Churchill County,Nevada,32,001,17.9
Clark County,Nevada,32,003,22.3
Douglas County,Nevada,32,005,26.1
Elko County,Nevada,32,007,17.1
Eureka County,Nevada,32,011,22.2
Humboldt County,Nevada,32,013,13.1
Lander County,Nevada,32,015,11.1
Lincoln County,Nevada,32,017,21.9
Lyon County,Nevada,32,019,17.6
Mineral County,Nevada,32,021,8.0
Nye County,Nevada,32,023,14.9
Pershing County,Nevada,32,027,9.8
Storey County,Nevada,32,029,22.6
Washoe County,Nevada,32,031,27.6
White Pine County,Nevada,32,033,9.9
Carson City,Nevada,32,510,22.1
Belknap County,New Hampshire,33,001,27.0
Carroll County,New Hampshire,33,003,30.4
Cheshire County,New Hampshire,33,005,29.2
Coos County,New Hampshire,33,007,15.4
Grafton County,New Hampshire,33,009,36.6
Hillsborough County,New Hampshire,33,011,35.8
Merrimack County,New Hampshire,33,013,31.0
Rockingham County,New Hampshire,33,015,37.4
Strafford County,New Hampshire,33,017,31.4
Sullivan County,New Hampshire,33,019,24.3
Atlantic County,New Jersey,34,001,24.6
Bergen County,New Jersey,34,003,47.4
Burlington County,New Jersey,34,005,34.7
Camden County,New Jersey,34,007,29.7
Cape May County,New Jersey,34,009,29.9
Cumberland County,New Jersey,34,011,12.2
Essex County,New Jersey,34,013,31.5
Gloucester County,New Jersey,34,015,28.3
Hudson County,New Jersey,34,017,37.6
Hunterdon County,New Jersey,34,019,48.8
Mercer County,New Jersey,34,021,39.8
Middlesex County,New Jersey,34,023,41.5
Monmouth County,New Jersey,34,025,43.1
Morris County,New Jersey,34,027,51.8
Ocean County,New Jersey,34,029,26.6
Passaic County,New Jersey,34,031,26.3
Salem County,New Jersey,34,033,20.0
Somerset County,New Jersey,34,035,53.8
Sussex County,New Jersey,34,037,32.3
Union County,New Jersey,34,039,32.2
Warren County,New Jersey,34,041,29.9
Bernalillo County,New Mexico,35,001,32.9
Catron County,New Mexico,35,003,18.2
Chaves County,New Mexico,35,005,19.1
Colfax County,New Mexico,35,007,22.0
Curry County,New Mexico,35,009,18.6
De Baca County,New Mexico,35,011,19.3
Dona Ana County,New Mexico,35,013,26.2
Eddy County,New Mexico,35,015,15.7
Grant County,New Mexico,35,017,21.1
Guadalupe County,New Mexico,35,019,10.8
Hidalgo County,New Mexico,35,023,15.1
Lea County,New Mexico,35,025,12.9
Lincoln County,New Mexico,35,027,24.3
Los Alamos County,New Mexico,35,028,68.0
Luna County,New Mexico,35,029,12.6
McKinley County,New Mexico,35,031,10.1
Mora County,New Mexico,35,033,7.0
Otero County,New Mexico,35,035,17.0
Quay County,New Mexico,35,037,11.9
Rio Arriba County,New Mexico,35,039,14.5
Roosevelt County,New Mexico,35,041,18.8
Sandoval County,New Mexico,35,043,28.8
San Juan County,New Mexico,35,045,15.4
San Miguel County,New Mexico,35,047,16.7
Santa Fe County,New Mexico,35,049,38.5
Sierra County,New Mexico,35,051,23.9
Socorro County,New Mexico,35,053,22.6
Taos County,New Mexico,35,055,28.7
Torrance County,New Mexico,35,057,13.0
Union County,New Mexico,35,059,14.8
Cibola County,New Mexico,35,006,8.2
Valencia County,New Mexico,35,061,14.7
Albany County,New York,36,001,39.8
Allegany County,New York,36,003,17.8
Bronx County,New York,36,005,16.1
Broome County,New York,36,007,27.0
Cattaraugus County,New York,36,009,15.7
Cayuga County,New York,36,011,17.4
Chautauqua County,New York,36,013,20.0
Chemung County,New York,36,015,20.7
Chenango County,New York,36,017,15.3
Clinton County,New York,36,019,19.8
Columbia County,New York,36,021,28.0
Cortland County,New York,36,023,21.3
Delaware County,New York,36,025,18.7
Dutchess County,New York,36,027,32.6
Erie County,New York,36,029,31.7
Essex County,New York,36,031,20.4
Franklin County,New York,36,033,14.8
Fulton County,New York,36,035,13.8
Genesee County,New York,36,037,18.9
Greene County,New York,36,039,17.6
Hamilton County,New York,36,041,22.3
Herkimer County,New York,36,043,20.2
Jefferson County,New York,36,045,18.4
Kings County,New York,36,047,30.3
Lewis County,New York,36,049,12.7
Livingston County,New York,36,051,22.7
Madison County,New York,36,053,25.8
Monroe County,New York,36,055,37.2
Montgomery County,New York,36,057,15.1
Nassau County,New York,36,059,41.9
New York County,New York,36,061,59.2
Niagara County,New York,36,063,21.6
Oneida County,New York,36,065,21.9
Onondaga County,New York,36,067,34.4
Ontario County,New York,36,069,30.6
Orange County,New York,36,071,27.5
Orleans County,New York,36,073,15.2
Oswego County,New York,36,075,15.8
Otsego County,New York,36,077,25.4
Putnam County,New York,36,079,37.4
Queens County,New York,36,081,29.8
Rensselaer County,New York,36,083,28.9
Richmond County,New York,36,085,29.0
Rockland County,New York,36,087,40.2
Saint Lawrence County,New York,36,089,18.9
Saratoga County,New York,36,091,37.5
Schenectady County,New York,36,093,29.1
Schoharie County,New York,36,095,17.9
Schuyler County,New York,36,097,14.9
Seneca County,New York,36,099,17.0
Steuben County,New York,36,101,19.7
Suffolk County,New York,36,103,32.9
Sullivan County,New York,36,105,18.8
Tioga County,New York,36,107,24.0
Tompkins County,New York,36,109,49.5
Ulster County,New York,36,111,27.8
Warren County,New York,36,113,29.1
Washington County,New York,36,115,16.4
Wayne County,New York,36,117,20.0
Westchester County,New York,36,119,45.1
Wyoming County,New York,36,121,11.2
Yates County,New York,36,123,23.9
Alamance County,North Carolina,37,001,21.9
Alexander County,North Carolina,37,003,11.0
Alleghany County,North Carolina,37,005,18.2
Anson County,North Carolina,37,007,8.5
Ashe County,North Carolina,37,009,19.4
Avery County,North Carolina,37,011,17.6
Beaufort County,North Carolina,37,013,17.9
Bertie County,North Carolina,37,015,9.3
Bladen County,North Carolina,37,017,8.4
Brunswick County,North Carolina,37,019,25.7
Buncombe County,North Carolina,37,021,32.2
Burke County,North Carolina,37,023,15.4
Cabarrus County,North Carolina,37,025,24.3
Caldwell County,North Carolina,37,027,12.2
Camden County,North Carolina,37,029,18.4
Carteret County,North Carolina,37,031,23.2
Caswell County,North Carolina,37,033,7.2
Catawba County,North Carolina,37,035,21.9
Chatham County,North Carolina,37,037,37.4
Cherokee County,North Carolina,37,039,15.3
Chowan County,North Carolina,37,041,16.9
Clay County,North Carolina,37,043,21.1
Cleveland County,North Carolina,37,045,16.6
Columbus County,North Carolina,37,047,10.0
Craven County,North Carolina,37,049,20.6
Cumberland County,North Carolina,37,051,22.3
Currituck County,North Carolina,37,053,18.4
Dare County,North Carolina,37,055,30.7
Davidson County,North Carolina,37,057,16.3
Davie County,North Carolina,37,059,25.3
Duplin County,North Carolina,37,061,8.4
Durham County,North Carolina,37,063,43.1
Edgecombe County,North Carolina,37,065,8.9
Forsyth County,North Carolina,37,067,32.6
Franklin County,North Carolina,37,069,15.6
Gaston County,North Carolina,37,071,17.9
Gates County,North Carolina,37,073,8.8
Graham County,North Carolina,37,075,12.4
Granville County,North Carolina,37,077,13.3
Greene County,North Carolina,37,079,10.6
Guilford County,North Carolina,37,081,33.3
Halifax County,North Carolina,37,083,10.9
Harnett County,North Carolina,37,085,17.3
Haywood County,North Carolina,37,087,24.0
Henderson County,North Carolina,37,089,28.2
Hertford County,North Carolina,37,091,13.4
Hoke County,North Carolina,37,093,16.0
Hyde County,North Carolina,37,095,8.1
Iredell County,North Carolina,37,097,24.4
Jackson County,North Carolina,37,099,28.4
Johnston County,North Carolina,37,101,18.8
Jones County,North Carolina,37,103,8.8
Lee County,North Carolina,37,105,19.3
Lenoir County,North Carolina,37,107,13.9
Lincoln County,North Carolina,37,109,20.0
McDowell County,North Carolina,37,111,14.1
Macon County,North Carolina,37,113,21.2
Madison County,North Carolina,37,115,16.1
Martin County,North Carolina,37,117,10.2
Mecklenburg County,North Carolina,37,119,41.8
Mitchell County,North Carolina,37,121,18.3
Montgomery County,North Carolina,37,123,15.3
Moore County,North Carolina,37,125,33.9
Nash County,North Carolina,37,127,18.2
New Hanover County,North Carolina,37,129,35.9
Northampton County,North Carolina,37,131,5.9
Onslow County,North Carolina,37,133,16.6
Orange County,North Carolina,37,135,54.7
Pamlico County,North Carolina,37,137,17.2
Pasquotank County,North Carolina,37,139,16.6
Pender County,North Carolina,37,141,21.8
Perquimans County,North Carolina,37,143,19.7
Person County,North Carolina,37,145,11.6
Pitt County,North Carolina,37,147,28.1
Polk County,North Carolina,37,149,24.2
Randolph County,North Carolina,37,151,12.9
Richmond County,North Carolina,37,153,11.6
Robeson County,North Carolina,37,155,10.9
Rockingham County,North Carolina,37,157,11.4
Rowan County,North Carolina,37,159,16.1
Rutherford County,North Carolina,37,161,17.3
Sampson County,North Carolina,37,163,11.0
Scotland County,North Carolina,37,165,12.9
Stanly County,North Carolina,37,167,14.7
Stokes County,North Carolina,37,169,12.6
Surry County,North Carolina,37,171,13.3
Swain County,North Carolina,37,173,16.2
Transylvania County,North Carolina,37,175,29.5
Tyrrell County,North Carolina,37,177,6.8
Union County,North Carolina,37,179,31.6
Vance County,North Carolina,37,181,10.5
Wake County,North Carolina,37,183,49.1
Warren County,North Carolina,37,185,10.7
Washington County,North Carolina,37,187,7.8
Watauga County,North Carolina,37,189,40.0
Wayne County,North Carolina,37,191,15.1
Wilkes County,North Carolina,37,193,11.9
Wilson County,North Carolina,37,195,15.2
Yadkin County,North Carolina,37,197,12.8
Yancey County,North Carolina,37,199,16.8
Adams County,North Dakota,38,001,20.3
Barnes County,North Dakota,38,003,24.3
Benson County,North Dakota,38,005,10.4
Bottineau County,North Dakota,38,009,20.3
Bowman County,North Dakota,38,011,17.0
Burke County,North Dakota,38,013,15.2
Burleigh County,North Dakota,38,015,32.1
Cass County,North Dakota,38,017,35.2
Cavalier County,North Dakota,38,019,12.7
Dickey County,North Dakota,38,021,23.4
Divide County,North Dakota,38,023,21.2
Dunn County,North Dakota,38,025,15.0
Eddy County,North Dakota,38,027,18.8
Emmons County,North Dakota,38,029,10.7
Foster County,North Dakota,38,031,17.1
Golden Valley County,North Dakota,38,033,15.2
Grand Forks County,North Dakota,38,035,31.6
Grant County,North Dakota,38,037,13.4
Griggs County,North Dakota,38,039,15.4
Hettinger County,North Dakota,38,041,16.4
Kidder County,North Dakota,38,043,16.9
LaMoure County,North Dakota,38,045,22.9
Logan County,North Dakota,38,047,11.4
McHenry County,North Dakota,38,049,14.9
McIntosh County,North Dakota,38,051,18.2
McKenzie County,North Dakota,38,053,22.5
McLean County,North Dakota,38,055,16.7
Mercer County,North Dakota,38,057,19.3
Morton County,North Dakota,38,059,20.0
Mountrail County,North Dakota,38,061,15.4
Nelson County,North Dakota,38,063,19.5
Oliver County,North Dakota,38,065,16.2
Pembina County,North Dakota,38,067,16.3
Pierce County,North Dakota,38,069,10.9
Ramsey County,North Dakota,38,071,19.7
Ransom County,North Dakota,38,073,15.9
Renville County,North Dakota,38,075,19.2
Richland County,North Dakota,38,077,19.8
Rolette County,North Dakota,38,079,16.3
Sargent County,North Dakota,38,081,16.5
Sheridan County,North Dakota,38,083,14.7
Sioux County,North Dakota,38,085,11.9
Stark County,North Dakota,38,089,23.0
Steele County,North Dakota,38,091,18.5
Stutsman County,North Dakota,38,093,21.3
Towner County,North Dakota,38,095,21.7
Traill County,North Dakota,38,097,28.3
Walsh County,North Dakota,38,099,18.1
Ward County,North Dakota,38,101,24.0
Wells County,North Dakota,38,103,19.5
Williams County,North Dakota,38,105,17.9
Adams County,Ohio,39,001,10.3
Allen County,Ohio,39,003,17.4
Ashland County,Ohio,39,005,19.8
Ashtabula County,Ohio,39,007,12.2
Athens County,Ohio,39,009,27.2
Auglaize County,Ohio,39,011,16.2
Belmont County,Ohio,39,013,13.6
Brown County,Ohio,39,015,10.1
Butler County,Ohio,39,017,28.7
Carroll County,Ohio,39,019,10.5
Champaign County,Ohio,39,021,16.1
Clark County,Ohio,39,023,17.3
Clermont County,Ohio,39,025,26.5
Clinton County,Ohio,39,027,14.8
Columbiana County,Ohio,39,029,12.2
Coshocton County,Ohio,39,031,13.2
Crawford County,Ohio,39,033,11.6
Cuyahoga County,Ohio,39,035,30.8
Darke County,Ohio,39,037,12.0
Defiance County,Ohio,39,039,14.5
Delaware County,Ohio,39,041,52.4
Erie County,Ohio,39,043,20.9
Fairfield County,Ohio,39,045,25.8
Fayette County,Ohio,39,047,12.7
Franklin County,Ohio,39,049,37.6
Fulton County,Ohio,39,051,13.9
Gallia County,Ohio,39,053,13.5
Geauga County,Ohio,39,055,36.2
Greene County,Ohio,39,057,40.6
Guernsey County,Ohio,39,059,11.6
Hamilton County,Ohio,39,061,35.5
Hancock County,Ohio,39,063,27.0
Hardin County,Ohio,39,065,14.6
Harrison County,Ohio,39,067,8.5
Henry County,Ohio,39,069,12.7
Highland County,Ohio,39,071,10.8
Hocking County,Ohio,39,073,12.7
Holmes County,Ohio,39,075,8.4
Huron County,Ohio,39,077,12.2
Jackson County,Ohio,39,079,14.2
Jefferson County,Ohio,39,081,14.1
Knox County,Ohio,39,083,22.6
Lake County,Ohio,39,085,25.9
Lawrence County,Ohio,39,087,13.9
Licking County,Ohio,39,089,21.9
Logan County,Ohio,39,091,14.8
Lorain County,Ohio,39,093,22.1
Lucas County,Ohio,39,095,23.3
Madison County,Ohio,39,097,15.6
Mahoning County,Ohio,39,099,21.2
Marion County,Ohio,39,101,11.4
Medina County,Ohio,39,103,30.9
Meigs County,Ohio,39,105,9.8
Mercer County,Ohio,39,107,16.2
Miami County,Ohio,39,109,20.8
Monroe County,Ohio,39,111,9.6
Montgomery County,Ohio,39,113,26.0
Morgan County,Ohio,39,115,9.8
Morrow County,Ohio,39,117,12.4
Muskingum County,Ohio,39,119,14.3
Noble County,Ohio,39,121,8.9
Ottawa County,Ohio,39,123,20.7
Paulding County,Ohio,39,125,10.5
Perry County,Ohio,39,127,9.1
Pickaway County,Ohio,39,129,14.6
Pike County,Ohio,39,131,12.3
Portage County,Ohio,39,133,24.8
Preble County,Ohio,39,135,10.1
Putnam County,Ohio,39,137,19.9
Richland County,Ohio,39,139,14.4
Ross County,Ohio,39,141,12.3
Sandusky County,Ohio,39,143,12.4
Scioto County,Ohio,39,145,13.6
Seneca County,Ohio,39,147,14.4
Shelby County,Ohio,39,149,13.4
Stark County,Ohio,39,151,22.1
Summit County,Ohio,39,153,30.5
Trumbull County,Ohio,39,155,16.9
Tuscarawas County,Ohio,39,157,14.6
Union County,Ohio,39,159,27.7
Van Wert County,Ohio,39,161,15.9
Vinton County,Ohio,39,163,6.7
Warren County,Ohio,39,165,39.5
Washington County,Ohio,39,167,15.7
Wayne County,Ohio,39,169,20.2
Williams County,Ohio,39,171,12.3
Wood County,Ohio,39,173,29.3
Wyandot County,Ohio,39,175,12.1
Adair County,Oklahoma,40,001,11.1
Alfalfa County,Oklahoma,40,003,20.2
Atoka County,Oklahoma,40,005,11.9
Beaver County,Oklahoma,40,007,15.9
Beckham County,Oklahoma,40,009,13.9
Blaine County,Oklahoma,40,011,14.9
Bryan County,Oklahoma,40,013,19.8
Caddo County,Oklahoma,40,015,13.2
Canadian County,Oklahoma,40,017,25.1
Carter County,Oklahoma,40,019,15.6
Cherokee County,Oklahoma,40,021,20.9
Choctaw County,Oklahoma,40,023,10.9
Cimarron County,Oklahoma,40,025,18.0
Cleveland County,Oklahoma,40,027,31.4
Coal County,Oklahoma,40,029,11.3
Comanche County,Oklahoma,40,031,20.8
Cotton County,Oklahoma,40,033,15.9
Craig County,Oklahoma,40,035,12.2
Creek County,Oklahoma,40,037,14.7
Custer County,Oklahoma,40,039,23.5
Delaware County,Oklahoma,40,041,15.9
Dewey County,Oklahoma,40,043,16.3
Ellis County,Oklahoma,40,045,23.1
Garfield County,Oklahoma,40,047,21.4
Garvin County,Oklahoma,40,049,13.4
Grady County,Oklahoma,40,051,15.4
Grant County,Oklahoma,40,053,20.4
Greer County,Oklahoma,40,055,9.8
Harmon County,Oklahoma,40,057,17.0
Harper County,Oklahoma,40,059,19.2
Haskell County,Oklahoma,40,061,11.0
Hughes County,Oklahoma,40,063,9.4
Jackson County,Oklahoma,40,065,20.9
Jefferson County,Oklahoma,40,067,12.5
Johnston County,Oklahoma,40,069,16.5
Kay County,Oklahoma,40,071,20.8
Kingfisher County,Oklahoma,40,073,18.3
Kiowa County,Oklahoma,40,075,20.7
Latimer County,Oklahoma,40,077,11.3
Le Flore County,Oklahoma,40,079,12.6
Lincoln County,Oklahoma,40,081,12.1
Logan County,Oklahoma,40,083,25.6
Love County,Oklahoma,40,085,11.6
McClain County,Oklahoma,40,087,19.0
McCurtain County,Oklahoma,40,089,13.0
McIntosh County,Oklahoma,40,091,12.5
Major County,Oklahoma,40,093,16.8
Marshall County,Oklahoma,40,095,14.4
