County,State,State_FIPS,County_FIPS,health_insurance_rate
Jefferson County,Mississippi,28,063,26.1
Jefferson Davis County,Mississippi,28,065,19.2
Jones County,Mississippi,28,067,19.7
Kemper County,Mississippi,28,069,18.9
Lafayette County,Mississippi,28,071,14.3
Lamar County,Mississippi,28,073,16.5
Lauderdale County,Mississippi,28,075,14.0
Lawrence County,Mississippi,28,077,19.8
Leake County,Mississippi,28,079,21.1
Lee County,Mississippi,28,081,15.4
Leflore County,Mississippi,28,083,20.4
Lincoln County,Mississippi,28,085,15.5
Lowndes County,Mississippi,28,087,19.1
Madison County,Mississippi,28,089,11.0
Marion County,Mississippi,28,091,20.5
Marshall County,Mississippi,28,093,19.0
Monroe County,Mississippi,28,095,12.9
Montgomery County,Mississippi,28,097,14.7
Neshoba County,Mississippi,28,099,19.4
Newton County,Mississippi,28,101,16.8
Noxubee County,Mississippi,28,103,21.0
Oktibbeha County,Mississippi,28,105,13.3
Panola County,Mississippi,28,107,17.0
Pearl River County,Mississippi,28,109,21.5
Perry County,Mississippi,28,111,16.4
Pike County,Mississippi,28,113,17.8
Pontotoc County,Mississippi,28,115,17.9
Prentiss County,Mississippi,28,117,17.8
Quitman County,Mississippi,28,119,20.7
Rankin County,Mississippi,28,121,12.8
Scott County,Mississippi,28,123,20.3
Sharkey County,Mississippi,28,125,22.9
Simpson County,Mississippi,28,127,21.2
Smith County,Mississippi,28,129,15.1
Stone County,Mississippi,28,131,21.1
Sunflower County,Mississippi,28,133,20.2
Tallahatchie County,Mississippi,28,135,19.9
Tate County,Mississippi,28,137,18.6
Tippah County,Mississippi,28,139,16.7
Tishomingo County,Mississippi,28,141,17.8
Tunica County,Mississippi,28,143,21.2
Union County,Mississippi,28,145,17.6
Walthall County,Mississippi,28,147,14.6
Warren County,Mississippi,28,149,20.0
Washington County,Mississippi,28,151,20.8
Wayne County,Mississippi,28,153,18.6
Webster County,Mississippi,28,155,15.8
Wilkinson County,Mississippi,28,157,21.3
Winston County,Mississippi,28,159,16.9
Yalobusha County,Mississippi,28,161,16.3
Yazoo County,Mississippi,28,163,19.8
Adair County,Missouri,29,001,13.7
Andrew County,Missouri,29,003,9.5
Atchison County,Missouri,29,005,13.4
Audrain County,Missouri,29,007,15.9
Barry County,Missouri,29,009,16.5
Barton County,Missouri,29,011,13.0
Bates County,Missouri,29,013,15.3
Benton County,Missouri,29,015,12.1
Bollinger County,Missouri,29,017,13.0
Boone County,Missouri,29,019,9.6
Buchanan County,Missouri,29,021,14.0
Butler County,Missouri,29,023,14.4
Caldwell County,Missouri,29,025,12.7
Callaway County,Missouri,29,027,10.3
Camden County,Missouri,29,029,16.3
Cape Girardeau County,Missouri,29,031,12.4
Carroll County,Missouri,29,033,12.3
Carter County,Missouri,29,035,16.6
Cass County,Missouri,29,037,10.6
Cedar County,Missouri,29,039,20.1
Chariton County,Missouri,29,041,7.4
Christian County,Missouri,29,043,12.7
Clark County,Missouri,29,045,16.1
Clay County,Missouri,29,047,10.0
Clinton County,Missouri,29,049,13.1
Cole County,Missouri,29,051,9.3
Cooper County,Missouri,29,053,12.0
Crawford County,Missouri,29,055,14.7
Dade County,Missouri,29,057,17.6
Dallas County,Missouri,29,059,18.8
Daviess County,Missouri,29,061,21.6
DeKalb County,Missouri,29,063,11.3
Dent County,Missouri,29,065,17.5
Douglas County,Missouri,29,067,18.3
Dunklin County,Missouri,29,069,17.3
Franklin County,Missouri,29,071,11.4
Gasconade County,Missouri,29,073,10.9
Gentry County,Missouri,29,075,14.7
Greene County,Missouri,29,077,15.0
Grundy County,Missouri,29,079,17.1
Harrison County,Missouri,29,081,14.1
Henry County,Missouri,29,083,14.2
Hickory County,Missouri,29,085,19.6
Holt County,Missouri,29,087,14.5
Howard County,Missouri,29,089,10.0
Howell County,Missouri,29,091,16.5
Iron County,Missouri,29,093,16.9
Jackson County,Missouri,29,095,16.2
Jasper County,Missouri,29,097,18.1
Jefferson County,Missouri,29,099,10.2
Johnson County,Missouri,29,101,11.8
Knox County,Missouri,29,103,19.0
Laclede County,Missouri,29,105,17.2
Lafayette County,Missouri,29,107,11.2
Lawrence County,Missouri,29,109,15.9
Lewis County,Missouri,29,111,12.9
Lincoln County,Missouri,29,113,11.2
Linn County,Missouri,29,115,11.3
Livingston County,Missouri,29,117,13.3
McDonald County,Missouri,29,119,20.5
Macon County,Missouri,29,121,14.4
Madison County,Missouri,29,123,19.0
Maries County,Missouri,29,125,12.2
Marion County,Missouri,29,127,13.0
Mercer County,Missouri,29,129,13.6
Miller County,Missouri,29,131,17.0
Mississippi County,Missouri,29,133,19.7
Moniteau County,Missouri,29,135,14.9
Monroe County,Missouri,29,137,12.9
Montgomery County,Missouri,29,139,14.1
Morgan County,Missouri,29,141,22.9
New Madrid County,Missouri,29,143,17.5
Newton County,Missouri,29,145,17.2
Nodaway County,Missouri,29,147,11.6
Oregon County,Missouri,29,149,19.6
Osage County,Missouri,29,151,6.8
Ozark County,Missouri,29,153,18.1
Pemiscot County,Missouri,29,155,14.1
Perry County,Missouri,29,157,8.7
Pettis County,Missouri,29,159,16.9
Phelps County,Missouri,29,161,13.1
Pike County,Missouri,29,163,14.0
Platte County,Missouri,29,165,7.8
Polk County,Missouri,29,167,14.8
Pulaski County,Missouri,29,169,12.3
Putnam County,Missouri,29,171,15.8
Ralls County,Missouri,29,173,13.6
Randolph County,Missouri,29,175,13.5
Ray County,Missouri,29,177,9.6
Reynolds County,Missouri,29,179,16.3
Ripley County,Missouri,29,181,19.3
Saint Charles County,Missouri,29,183,7.4
Saint Clair County,Missouri,29,185,15.7
Sainte Genevieve County,Missouri,29,186,8.1
Saint Francois County,Missouri,29,187,13.0
Saint Louis County,Missouri,29,189,9.5
Saline County,Missouri,29,195,14.1
Schuyler County,Missouri,29,197,20.0
Scotland County,Missouri,29,199,34.2
Scott County,Missouri,29,201,13.5
Shannon County,Missouri,29,203,17.1
Shelby County,Missouri,29,205,10.4
Stoddard County,Missouri,29,207,17.4
Stone County,Missouri,29,209,19.1
Sullivan County,Missouri,29,211,14.4
Taney County,Missouri,29,213,21.4
Texas County,Missouri,29,215,16.9
Vernon County,Missouri,29,217,18.2
Warren County,Missouri,29,219,9.4
Washington County,Missouri,29,221,16.3
Wayne County,Missouri,29,223,16.9
Webster County,Missouri,29,225,19.9
Worth County,Missouri,29,227,14.9
Wright County,Missouri,29,229,19.3
Saint Louis City,Missouri,29,510,18.1
Beaverhead County,Montana,30,001,11.4
Big Horn County,Montana,30,003,40.0
Blaine County,Montana,30,005,35.4
Broadwater County,Montana,30,007,17.5
Carbon County,Montana,30,009,13.7
Carter County,Montana,30,011,20.1
Cascade County,Montana,30,013,15.3
Chouteau County,Montana,30,015,21.7
Custer County,Montana,30,017,13.7
Daniels County,Montana,30,019,9.1
Dawson County,Montana,30,021,12.7
Deer Lodge County,Montana,30,023,17.8
Fallon County,Montana,30,025,14.5
Fergus County,Montana,30,027,19.1
Flathead County,Montana,30,029,20.5
Gallatin County,Montana,30,031,14.1
Garfield County,Montana,30,033,19.0
Glacier County,Montana,30,035,35.0
Granite County,Montana,30,039,17.0
Hill County,Montana,30,041,21.6
Jefferson County,Montana,30,043,9.9
Judith Basin County,Montana,30,045,19.6
Lake County,Montana,30,047,26.7
Lewis and Clark County,Montana,30,049,10.3
Liberty County,Montana,30,051,15.6
Lincoln County,Montana,30,053,25.4
McCone County,Montana,30,055,8.5
Madison County,Montana,30,057,18.2
Meagher County,Montana,30,059,31.0
Mineral County,Montana,30,061,19.9
Missoula County,Montana,30,063,17.2
Musselshell County,Montana,30,065,14.7
Phillips County,Montana,30,071,16.3
Pondera County,Montana,30,073,20.7
Powder River County,Montana,30,075,17.0
Powell County,Montana,30,077,13.3
Prairie County,Montana,30,079,15.4
Ravalli County,Montana,30,081,18.8
Richland County,Montana,30,083,17.7
Roosevelt County,Montana,30,085,26.9
Rosebud County,Montana,30,087,23.0
Sanders County,Montana,30,089,26.2
Sheridan County,Montana,30,091,7.7
Silver Bow County,Montana,30,093,16.4
Stillwater County,Montana,30,095,10.0
Sweet Grass County,Montana,30,097,16.4
Teton County,Montana,30,099,15.9
Toole County,Montana,30,101,16.8
Valley County,Montana,30,105,13.7
Wheatland County,Montana,30,107,14.8
Wibaux County,Montana,30,109,12.5
Yellowstone County,Montana,30,111,15.2
Park County,Montana,30,067,16.8
Adams County,Nebraska,31,001,12.8
Antelope County,Nebraska,31,003,11.2
Boone County,Nebraska,31,011,8.0
Box Butte County,Nebraska,31,013,10.6
Boyd County,Nebraska,31,015,15.4
Brown County,Nebraska,31,017,15.8
Buffalo County,Nebraska,31,019,10.3
Burt County,Nebraska,31,021,12.0
Butler County,Nebraska,31,023,9.4
Cass County,Nebraska,31,025,7.2
Cedar County,Nebraska,31,027,9.5
Chase County,Nebraska,31,029,14.6
Cherry County,Nebraska,31,031,11.9
Cheyenne County,Nebraska,31,033,9.4
Clay County,Nebraska,31,035,11.8
Colfax County,Nebraska,31,037,19.5
Cuming County,Nebraska,31,039,12.1
Custer County,Nebraska,31,041,9.7
Dakota County,Nebraska,31,043,16.8
Dawes County,Nebraska,31,045,16.2
Dawson County,Nebraska,31,047,14.6
Deuel County,Nebraska,31,049,15.1
Dixon County,Nebraska,31,051,11.8
Dodge County,Nebraska,31,053,10.5
Douglas County,Nebraska,31,055,12.7
Dundy County,Nebraska,31,057,15.5
Fillmore County,Nebraska,31,059,8.9
Franklin County,Nebraska,31,061,11.1
Frontier County,Nebraska,31,063,8.7
Furnas County,Nebraska,31,065,11.1
Gage County,Nebraska,31,067,9.3
Garden County,Nebraska,31,069,19.3
Garfield County,Nebraska,31,071,13.8
Gosper County,Nebraska,31,073,10.3
Greeley County,Nebraska,31,077,14.9
Hall County,Nebraska,31,079,16.0
Hamilton County,Nebraska,31,081,7.5
Harlan County,Nebraska,31,083,10.9
Hitchcock County,Nebraska,31,087,13.9
Holt County,Nebraska,31,089,10.2
Howard County,Nebraska,31,093,5.6
Jefferson County,Nebraska,31,095,11.9
Johnson County,Nebraska,31,097,13.5
Kearney County,Nebraska,31,099,9.2
Keith County,Nebraska,31,101,14.3
Kimball County,Nebraska,31,105,12.9
Knox County,Nebraska,31,107,11.7
Lancaster County,Nebraska,31,109,10.1
Lincoln County,Nebraska,31,111,10.9
Madison County,Nebraska,31,119,12.1
Merrick County,Nebraska,31,121,10.3
Morrill County,Nebraska,31,123,16.5
Nance County,Nebraska,31,125,14.1
Nemaha County,Nebraska,31,127,8.0
Nuckolls County,Nebraska,31,129,11.6
Otoe County,Nebraska,31,131,8.6
Pawnee County,Nebraska,31,133,16.5
Perkins County,Nebraska,31,135,12.7
Phelps County,Nebraska,31,137,7.8
Pierce County,Nebraska,31,139,8.8
Platte County,Nebraska,31,141,12.0
Polk County,Nebraska,31,143,8.1
Red Willow County,Nebraska,31,145,7.3
Richardson County,Nebraska,31,147,11.0
Rock County,Nebraska,31,149,14.9
Saline County,Nebraska,31,151,9.7
Sarpy County,Nebraska,31,153,7.7
Saunders County,Nebraska,31,155,7.6
Scotts Bluff County,Nebraska,31,157,15.8
Seward County,Nebraska,31,159,6.3
Sheridan County,Nebraska,31,161,19.4
Sherman County,Nebraska,31,163,9.6
Sioux County,Nebraska,31,165,11.6
Stanton County,Nebraska,31,167,10.1
Thayer County,Nebraska,31,169,8.3
Thurston County,Nebraska,31,173,31.8
Valley County,Nebraska,31,175,11.9
Washington County,Nebraska,31,177,7.3
Wayne County,Nebraska,31,179,8.4
Webster County,Nebraska,31,181,11.0
York County,Nebraska,31,185,9.9
Churchill County,Nevada,32,001,18.3
Clark County,Nevada,32,003,22.1
Douglas County,Nevada,32,005,15.7
Elko County,Nevada,32,007,18.8
Eureka County,Nevada,32,011,23.7
Humboldt County,Nevada,32,013,22.9
Lander County,Nevada,32,015,14.0
Lincoln County,Nevada,32,017,25.4
Lyon County,Nevada,32,019,22.0
Mineral County,Nevada,32,021,21.9
Nye County,Nevada,32,023,20.9
Pershing County,Nevada,32,027,20.2
Storey County,Nevada,32,029,23.5
Washoe County,Nevada,32,031,21.0
White Pine County,Nevada,32,033,17.8
Carson City,Nevada,32,510,20.7
Belknap County,New Hampshire,33,001,11.9
Carroll County,New Hampshire,33,003,15.7
Cheshire County,New Hampshire,33,005,10.9
Coos County,New Hampshire,33,007,14.8
Grafton County,New Hampshire,33,009,11.9
Hillsborough County,New Hampshire,33,011,9.9
Merrimack County,New Hampshire,33,013,9.5
Rockingham County,New Hampshire,33,015,8.6
Strafford County,New Hampshire,33,017,11.6
Sullivan County,New Hampshire,33,019,13.4
Atlantic County,New Jersey,34,001,12.8
Bergen County,New Jersey,34,003,11.7
Burlington County,New Jersey,34,005,8.0
Camden County,New Jersey,34,007,11.9
Cape May County,New Jersey,34,009,10.0
Cumberland County,New Jersey,34,011,15.2
Essex County,New Jersey,34,013,17.3
Gloucester County,New Jersey,34,015,8.6
Hudson County,New Jersey,34,017,21.1
Hunterdon County,New Jersey,34,019,5.3
Mercer County,New Jersey,34,021,11.0
Middlesex County,New Jersey,34,023,12.9
Monmouth County,New Jersey,34,025,9.8
Morris County,New Jersey,34,027,7.8
Ocean County,New Jersey,34,029,9.0
Passaic County,New Jersey,34,031,18.6
Salem County,New Jersey,34,033,10.9
Somerset County,New Jersey,34,035,8.4
Sussex County,New Jersey,34,037,8.4
Union County,New Jersey,34,039,16.1
Warren County,New Jersey,34,041,9.3
Bernalillo County,New Mexico,35,001,17.0
Catron County,New Mexico,35,003,16.9
Chaves County,New Mexico,35,005,19.9
Colfax County,New Mexico,35,007,17.0
Curry County,New Mexico,35,009,17.8
De Baca County,New Mexico,35,011,11.8
Dona Ana County,New Mexico,35,013,21.6
Eddy County,New Mexico,35,015,15.1
Grant County,New Mexico,35,017,14.3
Guadalupe County,New Mexico,35,019,14.6
Hidalgo County,New Mexico,35,023,16.9
Lea County,New Mexico,35,025,21.6
Lincoln County,New Mexico,35,027,17.5
Los Alamos County,New Mexico,35,028,5.1
Luna County,New Mexico,35,029,23.0
McKinley County,New Mexico,35,031,38.6
Mora County,New Mexico,35,033,22.7
Otero County,New Mexico,35,035,19.6
Quay County,New Mexico,35,037,14.5
Rio Arriba County,New Mexico,35,039,20.2
Roosevelt County,New Mexico,35,041,19.2
Sandoval County,New Mexico,35,043,14.4
San Juan County,New Mexico,35,045,29.4
San Miguel County,New Mexico,35,047,16.3
Santa Fe County,New Mexico,35,049,20.4
Sierra County,New Mexico,35,051,23.3
Socorro County,New Mexico,35,053,18.3
Taos County,New Mexico,35,055,22.3
Torrance County,New Mexico,35,057,23.5
Union County,New Mexico,35,059,22.6
Cibola County,New Mexico,35,006,28.4
Valencia County,New Mexico,35,061,15.4
Albany County,New York,36,001,7.2
Allegany County,New York,36,003,9.4
Bronx County,New York,36,005,15.9
Broome County,New York,36,007,9.2
Cattaraugus County,New York,36,009,11.9
Cayuga County,New York,36,011,10.8
Chautauqua County,New York,36,013,9.2
Chemung County,New York,36,015,8.4
Chenango County,New York,36,017,10.6
Clinton County,New York,36,019,7.2
Columbia County,New York,36,021,9.7
Cortland County,New York,36,023,8.4
Delaware County,New York,36,025,10.2
Dutchess County,New York,36,027,9.3
Erie County,New York,36,029,6.9
Essex County,New York,36,031,9.7
Franklin County,New York,36,033,11.9
Fulton County,New York,36,035,10.0
Genesee County,New York,36,037,8.9
Greene County,New York,36,039,10.4
Hamilton County,New York,36,041,7.0
Herkimer County,New York,36,043,10.3
Jefferson County,New York,36,045,9.5
Kings County,New York,36,047,13.8
Lewis County,New York,36,049,10.8
Livingston County,New York,36,051,6.5
Madison County,New York,36,053,8.5
Monroe County,New York,36,055,7.0
Montgomery County,New York,36,057,11.2
Nassau County,New York,36,059,8.8
New York County,New York,36,061,10.9
Niagara County,New York,36,063,8.1
Oneida County,New York,36,065,7.7
Onondaga County,New York,36,067,8.7
Ontario County,New York,36,069,8.1
Orange County,New York,36,071,10.4
Orleans County,New York,36,073,10.9
Oswego County,New York,36,075,8.3
Otsego County,New York,36,077,8.3
Putnam County,New York,36,079,8.9
Queens County,New York,36,081,17.6
Rensselaer County,New York,36,083,7.0
Richmond County,New York,36,085,7.7
Rockland County,New York,36,087,10.1
Saint Lawrence County,New York,36,089,11.3
Saratoga County,New York,36,091,6.9
Schenectady County,New York,36,093,8.8
Schoharie County,New York,36,095,9.0
Schuyler County,New York,36,097,14.3
Seneca County,New York,36,099,13.0
Steuben County,New York,36,101,11.1
Suffolk County,New York,36,103,10.1
Sullivan County,New York,36,105,13.9
Tioga County,New York,36,107,8.3
Tompkins County,New York,36,109,6.3
Ulster County,New York,36,111,11.2
Warren County,New York,36,113,10.4
Washington County,New York,36,115,10.7
Wayne County,New York,36,117,9.3
Westchester County,New York,36,119,11.1
Wyoming County,New York,36,121,9.0
Yates County,New York,36,123,18.5
Alamance County,North Carolina,37,001,16.4
Alexander County,North Carolina,37,003,16.5
Alleghany County,North Carolina,37,005,20.0
Anson County,North Carolina,37,007,19.0
Ashe County,North Carolina,37,009,18.1
Avery County,North Carolina,37,011,20.2
Beaufort County,North Carolina,37,013,18.0
Bertie County,North Carolina,37,015,13.9
Bladen County,North Carolina,37,017,20.3
Brunswick County,North Carolina,37,019,16.8
Buncombe County,North Carolina,37,021,16.5
Burke County,North Carolina,37,023,16.8
Cabarrus County,North Carolina,37,025,16.0
Caldwell County,North Carolina,37,027,17.1
Camden County,North Carolina,37,029,9.0
Carteret County,North Carolina,37,031,16.6
Caswell County,North Carolina,37,033,15.1
Catawba County,North Carolina,37,035,15.8
Chatham County,North Carolina,37,037,15.0
Cherokee County,North Carolina,37,039,18.8
Chowan County,North Carolina,37,041,17.1
Clay County,North Carolina,37,043,21.8
Cleveland County,North Carolina,37,045,16.2
Columbus County,North Carolina,37,047,20.6
Craven County,North Carolina,37,049,14.0
Cumberland County,North Carolina,37,051,14.2
Currituck County,North Carolina,37,053,17.7
Dare County,North Carolina,37,055,19.2
Davidson County,North Carolina,37,057,15.3
Davie County,North Carolina,37,059,11.8
Duplin County,North Carolina,37,061,24.2
Durham County,North Carolina,37,063,16.4
Edgecombe County,North Carolina,37,065,18.7
Forsyth County,North Carolina,37,067,15.9
Franklin County,North Carolina,37,069,17.6
Gaston County,North Carolina,37,071,17.5
Gates County,North Carolina,37,073,10.7
Graham County,North Carolina,37,075,23.3
Granville County,North Carolina,37,077,14.3
Greene County,North Carolina,37,079,18.1
Guilford County,North Carolina,37,081,16.4
Halifax County,North Carolina,37,083,15.0
Harnett County,North Carolina,37,085,16.3
Haywood County,North Carolina,37,087,17.0
Henderson County,North Carolina,37,089,17.4
Hertford County,North Carolina,37,091,14.2
Hoke County,North Carolina,37,093,16.5
Hyde County,North Carolina,37,095,23.7
Iredell County,North Carolina,37,097,15.0
Jackson County,North Carolina,37,099,18.5
Johnston County,North Carolina,37,101,16.7
Jones County,North Carolina,37,103,19.5
Lee County,North Carolina,37,105,19.3
Lenoir County,North Carolina,37,107,19.4
Lincoln County,North Carolina,37,109,16.4
McDowell County,North Carolina,37,111,14.9
Macon County,North Carolina,37,113,20.3
Madison County,North Carolina,37,115,14.9
Martin County,North Carolina,37,117,19.4
Mecklenburg County,North Carolina,37,119,16.8
Mitchell County,North Carolina,37,121,17.3
Montgomery County,North Carolina,37,123,20.2
Moore County,North Carolina,37,125,13.5
Nash County,North Carolina,37,127,15.9
New Hanover County,North Carolina,37,129,15.8
Northampton County,North Carolina,37,131,16.5
Onslow County,North Carolina,37,133,14.1
Orange County,North Carolina,37,135,11.4
Pamlico County,North Carolina,37,137,14.7
Pasquotank County,North Carolina,37,139,17.5
Pender County,North Carolina,37,141,18.9
Perquimans County,North Carolina,37,143,16.2
Person County,North Carolina,37,145,15.2
Pitt County,North Carolina,37,147,16.3
Polk County,North Carolina,37,149,15.3
Randolph County,North Carolina,37,151,17.5
Richmond County,North Carolina,37,153,19.9
Robeson County,North Carolina,37,155,23.8
Rockingham County,North Carolina,37,157,14.6
Rowan County,North Carolina,37,159,17.7
Rutherford County,North Carolina,37,161,17.7
Sampson County,North Carolina,37,163,19.4
Scotland County,North Carolina,37,165,16.2
Stanly County,North Carolina,37,167,14.5
Stokes County,North Carolina,37,169,12.4
Surry County,North Carolina,37,171,18.4
Swain County,North Carolina,37,173,28.2
Transylvania County,North Carolina,37,175,16.9
Tyrrell County,North Carolina,37,177,24.2
Union County,North Carolina,37,179,13.4
Vance County,North Carolina,37,181,16.5
Wake County,North Carolina,37,183,13.4
Warren County,North Carolina,37,185,17.7
Washington County,North Carolina,37,187,17.1
Watauga County,North Carolina,37,189,13.5
Wayne County,North Carolina,37,191,16.7
Wilkes County,North Carolina,37,193,16.6
Wilson County,North Carolina,37,195,18.7
Yadkin County,North Carolina,37,197,14.7
Yancey County,North Carolina,37,199,19.3
Adams County,North Dakota,38,001,14.0
Barnes County,North Dakota,38,003,10.1
Benson County,North Dakota,38,005,23.7
Bottineau County,North Dakota,38,009,8.8
Bowman County,North Dakota,38,011,6.8
Burke County,North Dakota,38,013,10.1
Burleigh County,North Dakota,38,015,8.2
Cass County,North Dakota,38,017,9.5
Cavalier County,North Dakota,38,019,3.7
Dickey County,North Dakota,38,021,9.2
Divide County,North Dakota,38,023,9.7
Dunn County,North Dakota,38,025,13.7
Eddy County,North Dakota,38,027,7.2
Emmons County,North Dakota,38,029,5.9
Foster County,North Dakota,38,031,5.4
Golden Valley County,North Dakota,38,033,8.2
Grand Forks County,North Dakota,38,035,8.5
Grant County,North Dakota,38,037,10.5
Griggs County,North Dakota,38,039,11.6
Hettinger County,North Dakota,38,041,7.4
Kidder County,North Dakota,38,043,14.2
LaMoure County,North Dakota,38,045,5.9
Logan County,North Dakota,38,047,6.6
McHenry County,North Dakota,38,049,13.9
McIntosh County,North Dakota,38,051,6.8
McKenzie County,North Dakota,38,053,18.7
McLean County,North Dakota,38,055,10.4
Mercer County,North Dakota,38,057,7.8
Morton County,North Dakota,38,059,8.5
Mountrail County,North Dakota,38,061,15.5
Nelson County,North Dakota,38,063,8.1
Oliver County,North Dakota,38,065,8.7
Pembina County,North Dakota,38,067,7.9
Pierce County,North Dakota,38,069,8.8
Ramsey County,North Dakota,38,071,11.1
Ransom County,North Dakota,38,073,7.3
Renville County,North Dakota,38,075,7.2
Richland County,North Dakota,38,077,8.6
Rolette County,North Dakota,38,079,33.0
Sargent County,North Dakota,38,081,5.8
Sheridan County,North Dakota,38,083,7.9
Sioux County,North Dakota,38,085,32.9
Stark County,North Dakota,38,089,7.2
Steele County,North Dakota,38,091,10.4
Stutsman County,North Dakota,38,093,9.5
Towner County,North Dakota,38,095,7.6
Traill County,North Dakota,38,097,6.6
Walsh County,North Dakota,38,099,8.7
Ward County,North Dakota,38,101,8.6
Wells County,North Dakota,38,103,9.3
Williams County,North Dakota,38,105,10.3
Adams County,Ohio,39,001,18.3
Allen County,Ohio,39,003,12.3
Ashland County,Ohio,39,005,15.4
Ashtabula County,Ohio,39,007,13.5
Athens County,Ohio,39,009,10.9
Auglaize County,Ohio,39,011,8.1
Belmont County,Ohio,39,013,10.9
Brown County,Ohio,39,015,14.1
Butler County,Ohio,39,017,10.7
Carroll County,Ohio,39,019,14.4
Champaign County,Ohio,39,021,10.8
Clark County,Ohio,39,023,11.9
Clermont County,Ohio,39,025,11.7
Clinton County,Ohio,39,027,12.2
Columbiana County,Ohio,39,029,12.2
Coshocton County,Ohio,39,031,15.6
Crawford County,Ohio,39,033,12.2
Cuyahoga County,Ohio,39,035,11.7
Darke County,Ohio,39,037,12.6
Defiance County,Ohio,39,039,10.3
Delaware County,Ohio,39,041,5.1
Erie County,Ohio,39,043,11.1
Fairfield County,Ohio,39,045,9.4
Fayette County,Ohio,39,047,15.6
Franklin County,Ohio,39,049,13.3
Fulton County,Ohio,39,051,8.2
Gallia County,Ohio,39,053,14.4
Geauga County,Ohio,39,055,11.9
Greene County,Ohio,39,057,8.1
Guernsey County,Ohio,39,059,13.4
Hamilton County,Ohio,39,061,11.5
Hancock County,Ohio,39,063,10.9
Hardin County,Ohio,39,065,14.5
Harrison County,Ohio,39,067,12.3
Henry County,Ohio,39,069,10.3
Highland County,Ohio,39,071,16.0
Hocking County,Ohio,39,073,11.2
Holmes County,Ohio,39,075,45.2
Huron County,Ohio,39,077,11.7
Jackson County,Ohio,39,079,14.0
Jefferson County,Ohio,39,081,11.6
Knox County,Ohio,39,083,13.6
Lake County,Ohio,39,085,9.4
Lawrence County,Ohio,39,087,12.8
Licking County,Ohio,39,089,11.0
Logan County,Ohio,39,091,13.1
Lorain County,Ohio,39,093,10.2
Lucas County,Ohio,39,095,12.4
Madison County,Ohio,39,097,12.0
Mahoning County,Ohio,39,099,10.9
Marion County,Ohio,39,101,13.2
Medina County,Ohio,39,103,7.7
Meigs County,Ohio,39,105,15.6
Mercer County,Ohio,39,107,7.3
Miami County,Ohio,39,109,10.7
Monroe County,Ohio,39,111,10.5
Montgomery County,Ohio,39,113,12.2
Morgan County,Ohio,39,115,14.7
Morrow County,Ohio,39,117,13.4
Muskingum County,Ohio,39,119,12.7
Noble County,Ohio,39,121,14.7
Ottawa County,Ohio,39,123,10.5
Paulding County,Ohio,39,125,8.8
Perry County,Ohio,39,127,11.7
Pickaway County,Ohio,39,129,9.6
Pike County,Ohio,39,131,14.0
Portage County,Ohio,39,133,10.7
Preble County,Ohio,39,135,11.7
Putnam County,Ohio,39,137,5.2
Richland County,Ohio,39,139,11.4
Ross County,Ohio,39,141,12.9
Sandusky County,Ohio,39,143,10.4
Scioto County,Ohio,39,145,14.4
Seneca County,Ohio,39,147,10.9
Shelby County,Ohio,39,149,10.4
Stark County,Ohio,39,151,11.3
Summit County,Ohio,39,153,11.2
Trumbull County,Ohio,39,155,12.8
Tuscarawas County,Ohio,39,157,13.2
Union County,Ohio,39,159,8.0
Van Wert County,Ohio,39,161,9.6
Vinton County,Ohio,39,163,13.5
Warren County,Ohio,39,165,7.4
Washington County,Ohio,39,167,11.1
Wayne County,Ohio,39,169,15.6
Williams County,Ohio,39,171,11.9
Wood County,Ohio,39,173,7.7
Wyandot County,Ohio,39,175,9.5
Adair County,Oklahoma,40,001,29.2
Alfalfa County,Oklahoma,40,003,16.1
Atoka County,Oklahoma,40,005,24.5
Beaver County,Oklahoma,40,007,19.2
Beckham County,Oklahoma,40,009,19.6
Blaine County,Oklahoma,40,011,16.8
Bryan County,Oklahoma,40,013,24.0
Caddo County,Oklahoma,40,015,25.0
Canadian County,Oklahoma,40,017,11.5
Carter County,Oklahoma,40,019,18.5
Cherokee County,Oklahoma,40,021,27.3
Choctaw County,Oklahoma,40,023,22.0
Cimarron County,Oklahoma,40,025,27.2
Cleveland County,Oklahoma,40,027,14.1
Coal County,Oklahoma,40,029,27.1
Comanche County,Oklahoma,40,031,16.8
Cotton County,Oklahoma,40,033,14.2
Craig County,Oklahoma,40,035,18.0
Creek County,Oklahoma,40,037,18.9
Custer County,Oklahoma,40,039,21.3
Delaware County,Oklahoma,40,041,21.9
Dewey County,Oklahoma,40,043,16.3
Ellis County,Oklahoma,40,045,12.5
Garfield County,Oklahoma,40,047,16.8
Garvin County,Oklahoma,40,049,20.2
Grady County,Oklahoma,40,051,17.1
Grant County,Oklahoma,40,053,17.6
Greer County,Oklahoma,40,055,18.6
Harmon County,Oklahoma,40,057,18.9
Harper County,Oklahoma,40,059,15.8
Haskell County,Oklahoma,40,061,24.0
Hughes County,Oklahoma,40,063,24.3
Jackson County,Oklahoma,40,065,17.8
Jefferson County,Oklahoma,40,067,22.0
Johnston County,Oklahoma,40,069,23.7
Kay County,Oklahoma,40,071,19.0
Kingfisher County,Oklahoma,40,073,15.1
Kiowa County,Oklahoma,40,075,19.9
Latimer County,Oklahoma,40,077,22.4
Le Flore County,Oklahoma,40,079,24.1
