County,State,State_FIPS,County_FIPS,housing_cost_burden
Holmes County,Mississippi,28,051,99.0
Humphreys County,Mississippi,28,053,113.0
Issaquena County,Mississippi,28,055,8.0
Itawamba County,Mississippi,28,057,108.0
Jackson County,Mississippi,28,059,1049.0
Jasper County,Mississippi,28,061,80.0
Jefferson County,Mississippi,28,063,41.0
Jefferson Davis County,Mississippi,28,065,60.0
Jones County,Mississippi,28,067,731.0
Kemper County,Mississippi,28,069,55.0
Lafayette County,Mississippi,28,071,444.0
Lamar County,Mississippi,28,073,566.0
Lauderdale County,Mississippi,28,075,845.0
Lawrence County,Mississippi,28,077,22.0
Leake County,Mississippi,28,079,76.0
Lee County,Mississippi,28,081,783.0
Leflore County,Mississippi,28,083,258.0
Lincoln County,Mississippi,28,085,126.0
Lowndes County,Mississippi,28,087,653.0
Madison County,Mississippi,28,089,929.0
Marion County,Mississippi,28,091,105.0
Marshall County,Mississippi,28,093,106.0
Monroe County,Mississippi,28,095,318.0
Montgomery County,Mississippi,28,097,35.0
Neshoba County,Mississippi,28,099,127.0
Newton County,Mississippi,28,101,125.0
Noxubee County,Mississippi,28,103,98.0
Oktibbeha County,Mississippi,28,105,392.0
Panola County,Mississippi,28,107,287.0
Pearl River County,Mississippi,28,109,203.0
Perry County,Mississippi,28,111,70.0
Pike County,Mississippi,28,113,312.0
Pontotoc County,Mississippi,28,115,95.0
Prentiss County,Mississippi,28,117,184.0
Quitman County,Mississippi,28,119,104.0
Rankin County,Mississippi,28,121,986.0
Scott County,Mississippi,28,123,155.0
Sharkey County,Mississippi,28,125,50.0
Simpson County,Mississippi,28,127,111.0
Smith County,Mississippi,28,129,28.0
Stone County,Mississippi,28,131,183.0
Sunflower County,Mississippi,28,133,348.0
Tallahatchie County,Mississippi,28,135,150.0
Tate County,Mississippi,28,137,181.0
Tippah County,Mississippi,28,139,185.0
Tishomingo County,Mississippi,28,141,83.0
Tunica County,Mississippi,28,143,120.0
Union County,Mississippi,28,145,49.0
Walthall County,Mississippi,28,147,17.0
Warren County,Mississippi,28,149,427.0
Washington County,Mississippi,28,151,660.0
Wayne County,Mississippi,28,153,231.0
Webster County,Mississippi,28,155,51.0
Wilkinson County,Mississippi,28,157,41.0
Winston County,Mississippi,28,159,250.0
Yalobusha County,Mississippi,28,161,104.0
Yazoo County,Mississippi,28,163,269.0
Adair County,Missouri,29,001,252.0
Andrew County,Missouri,29,003,87.0
Atchison County,Missouri,29,005,35.0
Audrain County,Missouri,29,007,147.0
Barry County,Missouri,29,009,286.0
Barton County,Missouri,29,011,91.0
Bates County,Missouri,29,013,144.0
Benton County,Missouri,29,015,76.0
Bollinger County,Missouri,29,017,91.0
Boone County,Missouri,29,019,2045.0
Buchanan County,Missouri,29,021,704.0
Butler County,Missouri,29,023,541.0
Caldwell County,Missouri,29,025,59.0
Callaway County,Missouri,29,027,279.0
Camden County,Missouri,29,029,290.0
Cape Girardeau County,Missouri,29,031,518.0
Carroll County,Missouri,29,033,138.0
Carter County,Missouri,29,035,20.0
Cass County,Missouri,29,037,1026.0
Cedar County,Missouri,29,039,230.0
Chariton County,Missouri,29,041,31.0
Christian County,Missouri,29,043,848.0
Clark County,Missouri,29,045,58.0
Clay County,Missouri,29,047,2434.0
Clinton County,Missouri,29,049,127.0
Cole County,Missouri,29,051,462.0
Cooper County,Missouri,29,053,159.0
Crawford County,Missouri,29,055,209.0
Dade County,Missouri,29,057,45.0
Dallas County,Missouri,29,059,31.0
Daviess County,Missouri,29,061,25.0
DeKalb County,Missouri,29,063,78.0
Dent County,Missouri,29,065,159.0
Douglas County,Missouri,29,067,95.0
Dunklin County,Missouri,29,069,382.0
Franklin County,Missouri,29,071,637.0
Gasconade County,Missouri,29,073,100.0
Gentry County,Missouri,29,075,24.0
Greene County,Missouri,29,077,4381.0
Grundy County,Missouri,29,079,71.0
Harrison County,Missouri,29,081,61.0
Henry County,Missouri,29,083,259.0
Hickory County,Missouri,29,085,45.0
Holt County,Missouri,29,087,17.0
Howard County,Missouri,29,089,27.0
Howell County,Missouri,29,091,390.0
Iron County,Missouri,29,093,56.0
Jackson County,Missouri,29,095,8966.0
Jasper County,Missouri,29,097,1485.0
Jefferson County,Missouri,29,099,1567.0
Johnson County,Missouri,29,101,588.0
Knox County,Missouri,29,103,24.0
Laclede County,Missouri,29,105,252.0
Lafayette County,Missouri,29,107,191.0
Lawrence County,Missouri,29,109,330.0
Lewis County,Missouri,29,111,84.0
Lincoln County,Missouri,29,113,334.0
Linn County,Missouri,29,115,71.0
Livingston County,Missouri,29,117,131.0
McDonald County,Missouri,29,119,109.0
Macon County,Missouri,29,121,156.0
Madison County,Missouri,29,123,185.0
Maries County,Missouri,29,125,60.0
Marion County,Missouri,29,127,274.0
Mercer County,Missouri,29,129,13.0
Miller County,Missouri,29,131,237.0
Mississippi County,Missouri,29,133,88.0
Moniteau County,Missouri,29,135,97.0
Monroe County,Missouri,29,137,93.0
Montgomery County,Missouri,29,139,66.0
Morgan County,Missouri,29,141,125.0
New Madrid County,Missouri,29,143,169.0
Newton County,Missouri,29,145,586.0
Nodaway County,Missouri,29,147,164.0
Oregon County,Missouri,29,149,110.0
Osage County,Missouri,29,151,67.0
Ozark County,Missouri,29,153,73.0
Pemiscot County,Missouri,29,155,188.0
Perry County,Missouri,29,157,154.0
Pettis County,Missouri,29,159,357.0
Phelps County,Missouri,29,161,480.0
Pike County,Missouri,29,163,151.0
Platte County,Missouri,29,165,1080.0
Polk County,Missouri,29,167,298.0
Pulaski County,Missouri,29,169,528.0
Putnam County,Missouri,29,171,66.0
Ralls County,Missouri,29,173,29.0
Randolph County,Missouri,29,175,122.0
Ray County,Missouri,29,177,189.0
Reynolds County,Missouri,29,179,53.0
Ripley County,Missouri,29,181,103.0
Saint Charles County,Missouri,29,183,2623.0
Saint Clair County,Missouri,29,185,95.0
Sainte Genevieve County,Missouri,29,186,154.0
Saint Francois County,Missouri,29,187,654.0
Saint Louis County,Missouri,29,189,10113.0
Saline County,Missouri,29,195,267.0
Schuyler County,Missouri,29,197,21.0
Scotland County,Missouri,29,199,21.0
Scott County,Missouri,29,201,321.0
Shannon County,Missouri,29,203,39.0
Shelby County,Missouri,29,205,37.0
Stoddard County,Missouri,29,207,455.0
Stone County,Missouri,29,209,297.0
Sullivan County,Missouri,29,211,31.0
Taney County,Missouri,29,213,629.0
Texas County,Missouri,29,215,95.0
Vernon County,Missouri,29,217,194.0
Warren County,Missouri,29,219,273.0
Washington County,Missouri,29,221,88.0
Wayne County,Missouri,29,223,105.0
Webster County,Missouri,29,225,377.0
Worth County,Missouri,29,227,11.0
Wright County,Missouri,29,229,167.0
Saint Louis City,Missouri,29,510,5878.0
Beaverhead County,Montana,30,001,127.0
Big Horn County,Montana,30,003,132.0
Blaine County,Montana,30,005,47.0
Broadwater County,Montana,30,007,45.0
Carbon County,Montana,30,009,80.0
Carter County,Montana,30,011,2.0
Cascade County,Montana,30,013,991.0
Chouteau County,Montana,30,015,20.0
Custer County,Montana,30,017,64.0
Daniels County,Montana,30,019,14.0
Dawson County,Montana,30,021,0.0
Deer Lodge County,Montana,30,023,82.0
Fallon County,Montana,30,025,2.0
Fergus County,Montana,30,027,6.0
Flathead County,Montana,30,029,682.0
Gallatin County,Montana,30,031,1619.0
Garfield County,Montana,30,033,4.0
Glacier County,Montana,30,035,97.0
Granite County,Montana,30,039,9.0
Hill County,Montana,30,041,102.0
Jefferson County,Montana,30,043,39.0
Judith Basin County,Montana,30,045,4.0
Lake County,Montana,30,047,161.0
Lewis and Clark County,Montana,30,049,863.0
Liberty County,Montana,30,051,17.0
Lincoln County,Montana,30,053,165.0
McCone County,Montana,30,055,5.0
Madison County,Montana,30,057,38.0
Meagher County,Montana,30,059,9.0
Mineral County,Montana,30,061,92.0
Missoula County,Montana,30,063,1507.0
Musselshell County,Montana,30,065,48.0
Phillips County,Montana,30,071,2.0
Pondera County,Montana,30,073,23.0
Powder River County,Montana,30,075,0.0
Powell County,Montana,30,077,71.0
Prairie County,Montana,30,079,10.0
Ravalli County,Montana,30,081,347.0
Richland County,Montana,30,083,92.0
Roosevelt County,Montana,30,085,64.0
Rosebud County,Montana,30,087,80.0
Sanders County,Montana,30,089,40.0
Sheridan County,Montana,30,091,25.0
Silver Bow County,Montana,30,093,372.0
Stillwater County,Montana,30,095,93.0
Sweet Grass County,Montana,30,097,0.0
Teton County,Montana,30,099,114.0
Toole County,Montana,30,101,36.0
Valley County,Montana,30,105,12.0
Wheatland County,Montana,30,107,8.0
Wibaux County,Montana,30,109,8.0
Yellowstone County,Montana,30,111,1616.0
Park County,Montana,30,067,216.0
Adams County,Nebraska,31,001,258.0
Antelope County,Nebraska,31,003,47.0
Boone County,Nebraska,31,011,75.0
Box Butte County,Nebraska,31,013,102.0
Boyd County,Nebraska,31,015,6.0
Brown County,Nebraska,31,017,12.0
Buffalo County,Nebraska,31,019,442.0
Burt County,Nebraska,31,021,38.0
Butler County,Nebraska,31,023,36.0
Cass County,Nebraska,31,025,191.0
Cedar County,Nebraska,31,027,60.0
Chase County,Nebraska,31,029,6.0
Cherry County,Nebraska,31,031,16.0
Cheyenne County,Nebraska,31,033,50.0
Clay County,Nebraska,31,035,37.0
Colfax County,Nebraska,31,037,71.0
Cuming County,Nebraska,31,039,71.0
Custer County,Nebraska,31,041,109.0
Dakota County,Nebraska,31,043,116.0
Dawes County,Nebraska,31,045,52.0
Dawson County,Nebraska,31,047,231.0
Deuel County,Nebraska,31,049,6.0
Dixon County,Nebraska,31,051,49.0
Dodge County,Nebraska,31,053,342.0
Douglas County,Nebraska,31,055,7356.0
Dundy County,Nebraska,31,057,0.0
Fillmore County,Nebraska,31,059,41.0
Franklin County,Nebraska,31,061,13.0
Frontier County,Nebraska,31,063,13.0
Furnas County,Nebraska,31,065,53.0
Gage County,Nebraska,31,067,193.0
Garden County,Nebraska,31,069,0.0
Garfield County,Nebraska,31,071,17.0
Gosper County,Nebraska,31,073,16.0
Greeley County,Nebraska,31,077,12.0
Hall County,Nebraska,31,079,673.0
Hamilton County,Nebraska,31,081,70.0
Harlan County,Nebraska,31,083,22.0
Hitchcock County,Nebraska,31,087,16.0
Holt County,Nebraska,31,089,98.0
Howard County,Nebraska,31,093,25.0
Jefferson County,Nebraska,31,095,52.0
Johnson County,Nebraska,31,097,40.0
Kearney County,Nebraska,31,099,54.0
Keith County,Nebraska,31,101,153.0
Kimball County,Nebraska,31,105,16.0
Knox County,Nebraska,31,107,69.0
Lancaster County,Nebraska,31,109,4024.0
Lincoln County,Nebraska,31,111,433.0
Madison County,Nebraska,31,119,303.0
Merrick County,Nebraska,31,121,39.0
Morrill County,Nebraska,31,123,55.0
Nance County,Nebraska,31,125,32.0
Nemaha County,Nebraska,31,127,42.0
Nuckolls County,Nebraska,31,129,49.0
Otoe County,Nebraska,31,131,87.0
Pawnee County,Nebraska,31,133,15.0
Perkins County,Nebraska,31,135,0.0
Phelps County,Nebraska,31,137,51.0
Pierce County,Nebraska,31,139,12.0
Platte County,Nebraska,31,141,246.0
Polk County,Nebraska,31,143,37.0
Red Willow County,Nebraska,31,145,82.0
Richardson County,Nebraska,31,147,32.0
Rock County,Nebraska,31,149,0.0
Saline County,Nebraska,31,151,62.0
Sarpy County,Nebraska,31,153,1615.0
Saunders County,Nebraska,31,155,82.0
Scotts Bluff County,Nebraska,31,157,367.0
Seward County,Nebraska,31,159,189.0
Sheridan County,Nebraska,31,161,45.0
Sherman County,Nebraska,31,163,18.0
Sioux County,Nebraska,31,165,0.0
Stanton County,Nebraska,31,167,9.0
Thayer County,Nebraska,31,169,4.0
Thurston County,Nebraska,31,173,60.0
Valley County,Nebraska,31,175,66.0
Washington County,Nebraska,31,177,300.0
Wayne County,Nebraska,31,179,35.0
Webster County,Nebraska,31,181,1.0
York County,Nebraska,31,185,70.0
Churchill County,Nevada,32,001,236.0
Clark County,Nevada,32,003,30338.0
Douglas County,Nevada,32,005,427.0
Elko County,Nevada,32,007,299.0
Eureka County,Nevada,32,011,25.0
Humboldt County,Nevada,32,013,142.0
Lander County,Nevada,32,015,35.0
Lincoln County,Nevada,32,017,0.0
Lyon County,Nevada,32,019,317.0
Mineral County,Nevada,32,021,63.0
Nye County,Nevada,32,023,344.0
Pershing County,Nevada,32,027,34.0
Storey County,Nevada,32,029,0.0
Washoe County,Nevada,32,031,6322.0
White Pine County,Nevada,32,033,38.0
Carson City,Nevada,32,510,926.0
Belknap County,New Hampshire,33,001,444.0
Carroll County,New Hampshire,33,003,439.0
Cheshire County,New Hampshire,33,005,816.0
Coos County,New Hampshire,33,007,248.0
Grafton County,New Hampshire,33,009,1018.0
Hillsborough County,New Hampshire,33,011,4980.0
Merrimack County,New Hampshire,33,013,1431.0
Rockingham County,New Hampshire,33,015,2670.0
Strafford County,New Hampshire,33,017,1236.0
Sullivan County,New Hampshire,33,019,602.0
Atlantic County,New Jersey,34,001,3363.0
Bergen County,New Jersey,34,003,9385.0
Burlington County,New Jersey,34,005,3514.0
Camden County,New Jersey,34,007,6353.0
Cape May County,New Jersey,34,009,619.0
Cumberland County,New Jersey,34,011,1679.0
Essex County,New Jersey,34,013,14707.0
Gloucester County,New Jersey,34,015,1693.0
Hudson County,New Jersey,34,017,15374.0
Hunterdon County,New Jersey,34,019,629.0
Mercer County,New Jersey,34,021,4006.0
Middlesex County,New Jersey,34,023,8379.0
Monmouth County,New Jersey,34,025,4847.0
Morris County,New Jersey,34,027,3641.0
Ocean County,New Jersey,34,029,3654.0
Passaic County,New Jersey,34,031,6020.0
Salem County,New Jersey,34,033,683.0
Somerset County,New Jersey,34,035,2165.0
Sussex County,New Jersey,34,037,757.0
Union County,New Jersey,34,039,6643.0
Warren County,New Jersey,34,041,1530.0
Bernalillo County,New Mexico,35,001,7704.0
Catron County,New Mexico,35,003,4.0
Chaves County,New Mexico,35,005,724.0
Colfax County,New Mexico,35,007,188.0
Curry County,New Mexico,35,009,798.0
De Baca County,New Mexico,35,011,35.0
Dona Ana County,New Mexico,35,013,1999.0
Eddy County,New Mexico,35,015,338.0
Grant County,New Mexico,35,017,340.0
Guadalupe County,New Mexico,35,019,19.0
Hidalgo County,New Mexico,35,023,12.0
Lea County,New Mexico,35,025,371.0
Lincoln County,New Mexico,35,027,113.0
Los Alamos County,New Mexico,35,028,148.0
Luna County,New Mexico,35,029,203.0
McKinley County,New Mexico,35,031,289.0
Mora County,New Mexico,35,033,0.0
Otero County,New Mexico,35,035,705.0
Quay County,New Mexico,35,037,116.0
Rio Arriba County,New Mexico,35,039,180.0
Roosevelt County,New Mexico,35,041,172.0
Sandoval County,New Mexico,35,043,763.0
San Juan County,New Mexico,35,045,982.0
San Miguel County,New Mexico,35,047,92.0
Santa Fe County,New Mexico,35,049,1465.0
Sierra County,New Mexico,35,051,69.0
Socorro County,New Mexico,35,053,104.0
Taos County,New Mexico,35,055,177.0
Torrance County,New Mexico,35,057,109.0
Union County,New Mexico,35,059,34.0
Cibola County,New Mexico,35,006,228.0
Valencia County,New Mexico,35,061,547.0
Albany County,New York,36,001,4914.0
Allegany County,New York,36,003,421.0
Bronx County,New York,36,005,36936.0
Broome County,New York,36,007,1946.0
Cattaraugus County,New York,36,009,653.0
Cayuga County,New York,36,011,627.0
Chautauqua County,New York,36,013,1193.0
Chemung County,New York,36,015,1033.0
Chenango County,New York,36,017,369.0
Clinton County,New York,36,019,803.0
Columbia County,New York,36,021,522.0
Cortland County,New York,36,023,534.0
Delaware County,New York,36,025,456.0
Dutchess County,New York,36,027,2687.0
Erie County,New York,36,029,10236.0
Essex County,New York,36,031,172.0
Franklin County,New York,36,033,328.0
Fulton County,New York,36,035,554.0
Genesee County,New York,36,037,482.0
Greene County,New York,36,039,406.0
Hamilton County,New York,36,041,1.0
Herkimer County,New York,36,043,499.0
Jefferson County,New York,36,045,1854.0
Kings County,New York,36,047,58536.0
Lewis County,New York,36,049,189.0
Livingston County,New York,36,051,407.0
Madison County,New York,36,053,506.0
Monroe County,New York,36,055,9362.0
Montgomery County,New York,36,057,522.0
Nassau County,New York,36,059,7949.0
New York County,New York,36,061,51362.0
Niagara County,New York,36,063,1961.0
Oneida County,New York,36,065,2595.0
Onondaga County,New York,36,067,5269.0
Ontario County,New York,36,069,1057.0
Orange County,New York,36,071,3317.0
Orleans County,New York,36,073,338.0
Oswego County,New York,36,075,938.0
Otsego County,New York,36,077,444.0
Putnam County,New York,36,079,730.0
Queens County,New York,36,081,35945.0
Rensselaer County,New York,36,083,2247.0
Richmond County,New York,36,085,3979.0
Rockland County,New York,36,087,2722.0
Saint Lawrence County,New York,36,089,824.0
Saratoga County,New York,36,091,2166.0
Schenectady County,New York,36,093,1479.0
Schoharie County,New York,36,095,216.0
Schuyler County,New York,36,097,125.0
Seneca County,New York,36,099,242.0
Steuben County,New York,36,101,881.0
Suffolk County,New York,36,103,8117.0
Sullivan County,New York,36,105,526.0
Tioga County,New York,36,107,447.0
Tompkins County,New York,36,109,1628.0
Ulster County,New York,36,111,1895.0
Warren County,New York,36,113,537.0
Washington County,New York,36,115,668.0
Wayne County,New York,36,117,927.0
Westchester County,New York,36,119,11415.0
Wyoming County,New York,36,121,336.0
Yates County,New York,36,123,251.0
Alamance County,North Carolina,37,001,1851.0
Alexander County,North Carolina,37,003,157.0
Alleghany County,North Carolina,37,005,111.0
Anson County,North Carolina,37,007,292.0
Ashe County,North Carolina,37,009,157.0
Avery County,North Carolina,37,011,90.0
Beaufort County,North Carolina,37,013,320.0
Bertie County,North Carolina,37,015,201.0
Bladen County,North Carolina,37,017,204.0
Brunswick County,North Carolina,37,019,662.0
Buncombe County,North Carolina,37,021,3744.0
Burke County,North Carolina,37,023,630.0
Cabarrus County,North Carolina,37,025,1914.0
Caldwell County,North Carolina,37,027,817.0
Camden County,North Carolina,37,029,32.0
Carteret County,North Carolina,37,031,634.0
Caswell County,North Carolina,37,033,136.0
Catawba County,North Carolina,37,035,1393.0
Chatham County,North Carolina,37,037,627.0
Cherokee County,North Carolina,37,039,111.0
Chowan County,North Carolina,37,041,62.0
Clay County,North Carolina,37,043,15.0
Cleveland County,North Carolina,37,045,1102.0
Columbus County,North Carolina,37,047,231.0
Craven County,North Carolina,37,049,1276.0
Cumberland County,North Carolina,37,051,5693.0
Currituck County,North Carolina,37,053,105.0
Dare County,North Carolina,37,055,408.0
Davidson County,North Carolina,37,057,1224.0
Davie County,North Carolina,37,059,251.0
Duplin County,North Carolina,37,061,605.0
Durham County,North Carolina,37,063,4953.0
Edgecombe County,North Carolina,37,065,690.0
Forsyth County,North Carolina,37,067,4973.0
Franklin County,North Carolina,37,069,654.0
Gaston County,North Carolina,37,071,2144.0
Gates County,North Carolina,37,073,94.0
Graham County,North Carolina,37,075,28.0
Granville County,North Carolina,37,077,518.0
Greene County,North Carolina,37,079,120.0
Guilford County,North Carolina,37,081,7416.0
Halifax County,North Carolina,37,083,714.0
Harnett County,North Carolina,37,085,1159.0
Haywood County,North Carolina,37,087,388.0
Henderson County,North Carolina,37,089,1290.0
Hertford County,North Carolina,37,091,129.0
Hoke County,North Carolina,37,093,482.0
Hyde County,North Carolina,37,095,0.0
Iredell County,North Carolina,37,097,1353.0
Jackson County,North Carolina,37,099,267.0
Johnston County,North Carolina,37,101,1442.0
Jones County,North Carolina,37,103,87.0
Lee County,North Carolina,37,105,551.0
Lenoir County,North Carolina,37,107,715.0
Lincoln County,North Carolina,37,109,654.0
McDowell County,North Carolina,37,111,298.0
Macon County,North Carolina,37,113,343.0
Madison County,North Carolina,37,115,137.0
Martin County,North Carolina,37,117,156.0
Mecklenburg County,North Carolina,37,119,14254.0
Mitchell County,North Carolina,37,121,129.0
Montgomery County,North Carolina,37,123,275.0
Moore County,North Carolina,37,125,638.0
Nash County,North Carolina,37,127,1331.0
New Hanover County,North Carolina,37,129,3155.0
Northampton County,North Carolina,37,131,273.0
Onslow County,North Carolina,37,133,3438.0
Orange County,North Carolina,37,135,1548.0
Pamlico County,North Carolina,37,137,135.0
Pasquotank County,North Carolina,37,139,423.0
Pender County,North Carolina,37,141,460.0
Perquimans County,North Carolina,37,143,89.0
Person County,North Carolina,37,145,519.0
Pitt County,North Carolina,37,147,2314.0
Polk County,North Carolina,37,149,190.0
Randolph County,North Carolina,37,151,1465.0
Richmond County,North Carolina,37,153,493.0
Robeson County,North Carolina,37,155,1244.0
Rockingham County,North Carolina,37,157,745.0
Rowan County,North Carolina,37,159,1000.0
Rutherford County,North Carolina,37,161,568.0
Sampson County,North Carolina,37,163,574.0
Scotland County,North Carolina,37,165,260.0
Stanly County,North Carolina,37,167,522.0
Stokes County,North Carolina,37,169,297.0
Surry County,North Carolina,37,171,642.0
Swain County,North Carolina,37,173,186.0
Transylvania County,North Carolina,37,175,294.0
Tyrrell County,North Carolina,37,177,12.0
Union County,North Carolina,37,179,1455.0
Vance County,North Carolina,37,181,587.0
Wake County,North Carolina,37,183,12478.0
Warren County,North Carolina,37,185,49.0
Washington County,North Carolina,37,187,44.0
Watauga County,North Carolina,37,189,441.0
Wayne County,North Carolina,37,191,1387.0
Wilkes County,North Carolina,37,193,381.0
Wilson County,North Carolina,37,195,1124.0
Yadkin County,North Carolina,37,197,276.0
Yancey County,North Carolina,37,199,140.0
Adams County,North Dakota,38,001,4.0
Barnes County,North Dakota,38,003,116.0
Benson County,North Dakota,38,005,27.0
Bottineau County,North Dakota,38,009,11.0
Bowman County,North Dakota,38,011,5.0
Burke County,North Dakota,38,013,33.0
Burleigh County,North Dakota,38,015,1042.0
Cass County,North Dakota,38,017,2242.0
Cavalier County,North Dakota,38,019,13.0
Dickey County,North Dakota,38,021,70.0
Divide County,North Dakota,38,023,7.0
Dunn County,North Dakota,38,025,17.0
Eddy County,North Dakota,38,027,18.0
Emmons County,North Dakota,38,029,10.0
Foster County,North Dakota,38,031,26.0
Golden Valley County,North Dakota,38,033,17.0
Grand Forks County,North Dakota,38,035,1150.0
Grant County,North Dakota,38,037,18.0
Griggs County,North Dakota,38,039,11.0
Hettinger County,North Dakota,38,041,10.0
Kidder County,North Dakota,38,043,32.0
LaMoure County,North Dakota,38,045,9.0
Logan County,North Dakota,38,047,9.0
McHenry County,North Dakota,38,049,29.0
McIntosh County,North Dakota,38,051,6.0
McKenzie County,North Dakota,38,053,121.0
McLean County,North Dakota,38,055,13.0
Mercer County,North Dakota,38,057,39.0
Morton County,North Dakota,38,059,295.0
Mountrail County,North Dakota,38,061,44.0
Nelson County,North Dakota,38,063,8.0
Oliver County,North Dakota,38,065,0.0
Pembina County,North Dakota,38,067,42.0
Pierce County,North Dakota,38,069,16.0
Ramsey County,North Dakota,38,071,232.0
Ransom County,North Dakota,38,073,44.0
Renville County,North Dakota,38,075,7.0
Richland County,North Dakota,38,077,118.0
Rolette County,North Dakota,38,079,142.0
Sargent County,North Dakota,38,081,33.0
Sheridan County,North Dakota,38,083,0.0
Sioux County,North Dakota,38,085,17.0
Stark County,North Dakota,38,089,118.0
Steele County,North Dakota,38,091,6.0
Stutsman County,North Dakota,38,093,163.0
Towner County,North Dakota,38,095,17.0
Traill County,North Dakota,38,097,42.0
Walsh County,North Dakota,38,099,81.0
Ward County,North Dakota,38,101,1107.0
Wells County,North Dakota,38,103,23.0
Williams County,North Dakota,38,105,158.0
Adams County,Ohio,39,001,205.0
Allen County,Ohio,39,003,1018.0
Ashland County,Ohio,39,005,428.0
Ashtabula County,Ohio,39,007,919.0
Athens County,Ohio,39,009,709.0
Auglaize County,Ohio,39,011,210.0
Belmont County,Ohio,39,013,471.0
Brown County,Ohio,39,015,395.0
Butler County,Ohio,39,017,3424.0
Carroll County,Ohio,39,019,129.0
Champaign County,Ohio,39,021,315.0
Clark County,Ohio,39,023,1749.0
Clermont County,Ohio,39,025,1510.0
Clinton County,Ohio,39,027,478.0
Columbiana County,Ohio,39,029,884.0
Coshocton County,Ohio,39,031,179.0
Crawford County,Ohio,39,033,444.0
Cuyahoga County,Ohio,39,035,17369.0
Darke County,Ohio,39,037,435.0
Defiance County,Ohio,39,039,220.0
Delaware County,Ohio,39,041,1332.0
Erie County,Ohio,39,043,846.0
Fairfield County,Ohio,39,045,1265.0
Fayette County,Ohio,39,047,466.0
Franklin County,Ohio,39,049,18493.0
Fulton County,Ohio,39,051,197.0
Gallia County,Ohio,39,053,150.0
Geauga County,Ohio,39,055,455.0
Greene County,Ohio,39,057,1412.0
Guernsey County,Ohio,39,059,284.0
Hamilton County,Ohio,39,061,11087.0
Hancock County,Ohio,39,063,673.0
Hardin County,Ohio,39,065,275.0
Harrison County,Ohio,39,067,106.0
Henry County,Ohio,39,069,210.0
Highland County,Ohio,39,071,386.0
Hocking County,Ohio,39,073,179.0
Holmes County,Ohio,39,075,99.0
Huron County,Ohio,39,077,605.0
Jackson County,Ohio,39,079,384.0
Jefferson County,Ohio,39,081,759.0
Knox County,Ohio,39,083,489.0
Lake County,Ohio,39,085,2107.0
Lawrence County,Ohio,39,087,395.0
Licking County,Ohio,39,089,1454.0
Logan County,Ohio,39,091,280.0
Lorain County,Ohio,39,093,3098.0
Lucas County,Ohio,39,095,5789.0
Madison County,Ohio,39,097,238.0
Mahoning County,Ohio,39,099,2853.0
Marion County,Ohio,39,101,687.0
Medina County,Ohio,39,103,1253.0
Meigs County,Ohio,39,105,84.0
Mercer County,Ohio,39,107,266.0
Miami County,Ohio,39,109,841.0
Monroe County,Ohio,39,111,64.0
Montgomery County,Ohio,39,113,6877.0
Morgan County,Ohio,39,115,141.0
Morrow County,Ohio,39,117,163.0
Muskingum County,Ohio,39,119,814.0
Noble County,Ohio,39,121,22.0
Ottawa County,Ohio,39,123,283.0
Paulding County,Ohio,39,125,173.0
Perry County,Ohio,39,127,280.0
Pickaway County,Ohio,39,129,339.0
Pike County,Ohio,39,131,222.0
Portage County,Ohio,39,133,1471.0
Preble County,Ohio,39,135,216.0
Putnam County,Ohio,39,137,212.0
Richland County,Ohio,39,139,1527.0
Ross County,Ohio,39,141,694.0
Sandusky County,Ohio,39,143,444.0
Scioto County,Ohio,39,145,720.0
Seneca County,Ohio,39,147,383.0
Shelby County,Ohio,39,149,359.0
Stark County,Ohio,39,151,3788.0
Summit County,Ohio,39,153,5913.0
Trumbull County,Ohio,39,155,2063.0
Tuscarawas County,Ohio,39,157,731.0
Union County,Ohio,39,159,282.0
Van Wert County,Ohio,39,161,203.0
Vinton County,Ohio,39,163,156.0
Warren County,Ohio,39,165,1179.0
Washington County,Ohio,39,167,509.0
Wayne County,Ohio,39,169,1035.0
Williams County,Ohio,39,171,305.0
Wood County,Ohio,39,173,1219.0
Wyandot County,Ohio,39,175,163.0
Adair County,Oklahoma,40,001,182.0
Alfalfa County,Oklahoma,40,003,32.0
Atoka County,Oklahoma,40,005,114.0
Beaver County,Oklahoma,40,007,13.0
Beckham County,Oklahoma,40,009,175.0
Blaine County,Oklahoma,40,011,26.0
Bryan County,Oklahoma,40,013,368.0
Caddo County,Oklahoma,40,015,137.0
Canadian County,Oklahoma,40,017,808.0
Carter County,Oklahoma,40,019,449.0
Cherokee County,Oklahoma,40,021,377.0
Choctaw County,Oklahoma,40,023,107.0
Cimarron County,Oklahoma,40,025,0.0
Cleveland County,Oklahoma,40,027,3225.0
Coal County,Oklahoma,40,029,48.0
Comanche County,Oklahoma,40,031,1735.0
Cotton County,Oklahoma,40,033,17.0
Craig County,Oklahoma,40,035,83.0
Creek County,Oklahoma,40,037,360.0
Custer County,Oklahoma,40,039,172.0
Delaware County,Oklahoma,40,041,380.0
Dewey County,Oklahoma,40,043,29.0
Ellis County,Oklahoma,40,045,22.0
Garfield County,Oklahoma,40,047,615.0
Garvin County,Oklahoma,40,049,157.0
Grady County,Oklahoma,40,051,367.0
Grant County,Oklahoma,40,053,22.0
Greer County,Oklahoma,40,055,33.0
