County,State,State_FIPS,County_FIPS,less_than_9th_grade_percentage
Leake County,Mississippi,28,079,11.0
Lee County,Mississippi,28,081,6.1
Leflore County,Mississippi,28,083,14.0
Lincoln County,Mississippi,28,085,8.0
Lowndes County,Mississippi,28,087,5.5
Madison County,Mississippi,28,089,3.8
Marion County,Mississippi,28,091,7.7
Marshall County,Mississippi,28,093,11.6
Monroe County,Mississippi,28,095,9.1
Montgomery County,Mississippi,28,097,10.2
Neshoba County,Mississippi,28,099,7.7
Newton County,Mississippi,28,101,7.4
Noxubee County,Mississippi,28,103,14.0
Oktibbeha County,Mississippi,28,105,4.8
Panola County,Mississippi,28,107,6.3
Pearl River County,Mississippi,28,109,7.3
Perry County,Mississippi,28,111,4.8
Pike County,Mississippi,28,113,9.4
Pontotoc County,Mississippi,28,115,9.4
Prentiss County,Mississippi,28,117,7.8
Quitman County,Mississippi,28,119,11.9
Rankin County,Mississippi,28,121,3.8
Scott County,Mississippi,28,123,12.5
Sharkey County,Mississippi,28,125,7.6
Simpson County,Mississippi,28,127,7.9
Smith County,Mississippi,28,129,9.6
Stone County,Mississippi,28,131,5.6
Sunflower County,Mississippi,28,133,10.5
Tallahatchie County,Mississippi,28,135,11.4
Tate County,Mississippi,28,137,7.3
Tippah County,Mississippi,28,139,9.5
Tishomingo County,Mississippi,28,141,5.9
Tunica County,Mississippi,28,143,7.5
Union County,Mississippi,28,145,11.6
Walthall County,Mississippi,28,147,9.2
Warren County,Mississippi,28,149,5.6
Washington County,Mississippi,28,151,10.2
Wayne County,Mississippi,28,153,7.2
Webster County,Mississippi,28,155,7.9
Wilkinson County,Mississippi,28,157,12.7
Winston County,Mississippi,28,159,9.0
Yalobusha County,Mississippi,28,161,8.4
Yazoo County,Mississippi,28,163,11.5
Adair County,Missouri,29,001,4.0
Andrew County,Missouri,29,003,3.9
Atchison County,Missouri,29,005,3.9
Audrain County,Missouri,29,007,5.2
Barry County,Missouri,29,009,7.9
Barton County,Missouri,29,011,8.3
Bates County,Missouri,29,013,4.6
Benton County,Missouri,29,015,5.7
Bollinger County,Missouri,29,017,6.3
Boone County,Missouri,29,019,1.6
Buchanan County,Missouri,29,021,4.5
Butler County,Missouri,29,023,5.9
Caldwell County,Missouri,29,025,5.0
Callaway County,Missouri,29,027,3.8
Camden County,Missouri,29,029,3.5
Cape Girardeau County,Missouri,29,031,4.1
Carroll County,Missouri,29,033,4.9
Carter County,Missouri,29,035,11.8
Cass County,Missouri,29,037,2.2
Cedar County,Missouri,29,039,7.1
Chariton County,Missouri,29,041,7.1
Christian County,Missouri,29,043,2.2
Clark County,Missouri,29,045,5.7
Clay County,Missouri,29,047,2.1
Clinton County,Missouri,29,049,2.1
Cole County,Missouri,29,051,3.3
Cooper County,Missouri,29,053,4.5
Crawford County,Missouri,29,055,8.3
Dade County,Missouri,29,057,5.8
Dallas County,Missouri,29,059,6.6
Daviess County,Missouri,29,061,7.2
DeKalb County,Missouri,29,063,5.8
Dent County,Missouri,29,065,8.9
Douglas County,Missouri,29,067,6.3
Dunklin County,Missouri,29,069,10.8
Franklin County,Missouri,29,071,4.7
Gasconade County,Missouri,29,073,5.4
Gentry County,Missouri,29,075,6.0
Greene County,Missouri,29,077,2.4
Grundy County,Missouri,29,079,6.3
Harrison County,Missouri,29,081,6.1
Henry County,Missouri,29,083,3.9
Hickory County,Missouri,29,085,7.2
Holt County,Missouri,29,087,4.2
Howard County,Missouri,29,089,4.8
Howell County,Missouri,29,091,6.5
Iron County,Missouri,29,093,8.6
Jackson County,Missouri,29,095,3.5
Jasper County,Missouri,29,097,5.8
Jefferson County,Missouri,29,099,3.4
Johnson County,Missouri,29,101,2.6
Knox County,Missouri,29,103,6.0
Laclede County,Missouri,29,105,5.8
Lafayette County,Missouri,29,107,4.7
Lawrence County,Missouri,29,109,5.1
Lewis County,Missouri,29,111,4.7
Lincoln County,Missouri,29,113,4.5
Linn County,Missouri,29,115,3.7
Livingston County,Missouri,29,117,3.7
McDonald County,Missouri,29,119,8.7
Macon County,Missouri,29,121,4.4
Madison County,Missouri,29,123,10.0
Maries County,Missouri,29,125,7.9
Marion County,Missouri,29,127,5.3
Mercer County,Missouri,29,129,7.3
Miller County,Missouri,29,131,6.4
Mississippi County,Missouri,29,133,9.3
Moniteau County,Missouri,29,135,7.7
Monroe County,Missouri,29,137,3.8
Montgomery County,Missouri,29,139,7.8
Morgan County,Missouri,29,141,8.6
New Madrid County,Missouri,29,143,8.7
Newton County,Missouri,29,145,5.1
Nodaway County,Missouri,29,147,4.1
Oregon County,Missouri,29,149,8.6
Osage County,Missouri,29,151,4.1
Ozark County,Missouri,29,153,7.6
Pemiscot County,Missouri,29,155,10.3
Perry County,Missouri,29,157,6.2
Pettis County,Missouri,29,159,8.0
Phelps County,Missouri,29,161,5.2
Pike County,Missouri,29,163,8.6
Platte County,Missouri,29,165,1.6
Polk County,Missouri,29,167,4.5
Pulaski County,Missouri,29,169,2.4
Putnam County,Missouri,29,171,5.1
Ralls County,Missouri,29,173,3.4
Randolph County,Missouri,29,175,5.6
Ray County,Missouri,29,177,3.0
Reynolds County,Missouri,29,179,10.0
Ripley County,Missouri,29,181,10.7
Saint Charles County,Missouri,29,183,1.8
Saint Clair County,Missouri,29,185,8.6
Sainte Genevieve County,Missouri,29,186,5.4
Saint Francois County,Missouri,29,187,4.5
Saint Louis County,Missouri,29,189,2.0
Saline County,Missouri,29,195,7.1
Schuyler County,Missouri,29,197,6.7
Scotland County,Missouri,29,199,16.1
Scott County,Missouri,29,201,7.2
Shannon County,Missouri,29,203,8.3
Shelby County,Missouri,29,205,4.8
Stoddard County,Missouri,29,207,5.7
Stone County,Missouri,29,209,4.7
Sullivan County,Missouri,29,211,8.1
Taney County,Missouri,29,213,2.8
Texas County,Missouri,29,215,5.7
Vernon County,Missouri,29,217,5.7
Warren County,Missouri,29,219,5.5
Washington County,Missouri,29,221,12.0
Wayne County,Missouri,29,223,9.2
Webster County,Missouri,29,225,6.0
Worth County,Missouri,29,227,2.7
Wright County,Missouri,29,229,9.9
Saint Louis City,Missouri,29,510,5.3
Beaverhead County,Montana,30,001,2.5
Big Horn County,Montana,30,003,4.5
Blaine County,Montana,30,005,5.7
Broadwater County,Montana,30,007,2.0
Carbon County,Montana,30,009,1.6
Carter County,Montana,30,011,2.1
Cascade County,Montana,30,013,2.8
Chouteau County,Montana,30,015,2.2
Custer County,Montana,30,017,2.2
Daniels County,Montana,30,019,1.6
Dawson County,Montana,30,021,2.7
Deer Lodge County,Montana,30,023,2.3
Fallon County,Montana,30,025,2.2
Fergus County,Montana,30,027,2.6
Flathead County,Montana,30,029,1.4
Gallatin County,Montana,30,031,1.0
Garfield County,Montana,30,033,9.2
Glacier County,Montana,30,035,5.4
Granite County,Montana,30,039,4.6
Hill County,Montana,30,041,2.2
Jefferson County,Montana,30,043,2.5
Judith Basin County,Montana,30,045,1.9
Lake County,Montana,30,047,2.8
Lewis and Clark County,Montana,30,049,2.5
Liberty County,Montana,30,051,18.8
Lincoln County,Montana,30,053,3.9
McCone County,Montana,30,055,0.6
Madison County,Montana,30,057,3.1
Meagher County,Montana,30,059,5.2
Mineral County,Montana,30,061,5.6
Missoula County,Montana,30,063,1.0
Musselshell County,Montana,30,065,3.8
Phillips County,Montana,30,071,6.4
Pondera County,Montana,30,073,6.3
Powder River County,Montana,30,075,1.4
Powell County,Montana,30,077,2.8
Prairie County,Montana,30,079,5.8
Ravalli County,Montana,30,081,2.7
Richland County,Montana,30,083,2.4
Roosevelt County,Montana,30,085,5.8
Rosebud County,Montana,30,087,6.7
Sanders County,Montana,30,089,5.3
Sheridan County,Montana,30,091,4.4
Silver Bow County,Montana,30,093,2.6
Stillwater County,Montana,30,095,2.3
Sweet Grass County,Montana,30,097,1.7
Teton County,Montana,30,099,3.6
Toole County,Montana,30,101,4.8
Valley County,Montana,30,105,4.0
Wheatland County,Montana,30,107,8.0
Wibaux County,Montana,30,109,8.3
Yellowstone County,Montana,30,111,2.4
Park County,Montana,30,067,1.4
Adams County,Nebraska,31,001,4.4
Antelope County,Nebraska,31,003,3.9
Boone County,Nebraska,31,011,3.5
Box Butte County,Nebraska,31,013,4.9
Boyd County,Nebraska,31,015,4.0
Brown County,Nebraska,31,017,3.4
Buffalo County,Nebraska,31,019,3.9
Burt County,Nebraska,31,021,3.6
Butler County,Nebraska,31,023,4.4
Cass County,Nebraska,31,025,1.4
Cedar County,Nebraska,31,027,2.8
Chase County,Nebraska,31,029,8.6
Cherry County,Nebraska,31,031,3.4
Cheyenne County,Nebraska,31,033,1.6
Clay County,Nebraska,31,035,4.8
Colfax County,Nebraska,31,037,17.9
Cuming County,Nebraska,31,039,5.5
Custer County,Nebraska,31,041,3.3
Dakota County,Nebraska,31,043,16.1
Dawes County,Nebraska,31,045,1.6
Dawson County,Nebraska,31,047,15.2
Deuel County,Nebraska,31,049,4.3
Dixon County,Nebraska,31,051,7.1
Dodge County,Nebraska,31,053,4.6
Douglas County,Nebraska,31,055,5.5
Dundy County,Nebraska,31,057,1.8
Fillmore County,Nebraska,31,059,2.1
Franklin County,Nebraska,31,061,2.3
Frontier County,Nebraska,31,063,2.5
Furnas County,Nebraska,31,065,2.8
Gage County,Nebraska,31,067,4.2
Garden County,Nebraska,31,069,1.9
Garfield County,Nebraska,31,071,1.7
Gosper County,Nebraska,31,073,2.4
Greeley County,Nebraska,31,077,5.0
Hall County,Nebraska,31,079,8.9
Hamilton County,Nebraska,31,081,1.6
Harlan County,Nebraska,31,083,2.5
Hitchcock County,Nebraska,31,087,1.1
Holt County,Nebraska,31,089,4.1
Howard County,Nebraska,31,093,5.3
Jefferson County,Nebraska,31,095,4.4
Johnson County,Nebraska,31,097,6.1
Kearney County,Nebraska,31,099,2.0
Keith County,Nebraska,31,101,4.2
Kimball County,Nebraska,31,105,3.4
Knox County,Nebraska,31,107,6.5
Lancaster County,Nebraska,31,109,2.6
Lincoln County,Nebraska,31,111,4.3
Madison County,Nebraska,31,119,5.3
Merrick County,Nebraska,31,121,3.8
Morrill County,Nebraska,31,123,6.7
Nance County,Nebraska,31,125,4.2
Nemaha County,Nebraska,31,127,1.6
Nuckolls County,Nebraska,31,129,2.1
Otoe County,Nebraska,31,131,2.2
Pawnee County,Nebraska,31,133,9.6
Perkins County,Nebraska,31,135,4.2
Phelps County,Nebraska,31,137,3.2
Pierce County,Nebraska,31,139,2.9
Platte County,Nebraska,31,141,6.0
Polk County,Nebraska,31,143,3.9
Red Willow County,Nebraska,31,145,2.4
Richardson County,Nebraska,31,147,1.8
Rock County,Nebraska,31,149,1.3
Saline County,Nebraska,31,151,13.6
Sarpy County,Nebraska,31,153,1.5
Saunders County,Nebraska,31,155,2.7
Scotts Bluff County,Nebraska,31,157,6.4
Seward County,Nebraska,31,159,2.6
Sheridan County,Nebraska,31,161,3.7
Sherman County,Nebraska,31,163,4.6
Sioux County,Nebraska,31,165,4.5
Stanton County,Nebraska,31,167,3.2
Thayer County,Nebraska,31,169,2.7
Thurston County,Nebraska,31,173,4.8
Valley County,Nebraska,31,175,3.6
Washington County,Nebraska,31,177,1.4
Wayne County,Nebraska,31,179,2.6
Webster County,Nebraska,31,181,4.1
York County,Nebraska,31,185,2.3
Churchill County,Nevada,32,001,4.8
Clark County,Nevada,32,003,6.5
Douglas County,Nevada,32,005,2.2
Elko County,Nevada,32,007,6.1
Eureka County,Nevada,32,011,6.2
Humboldt County,Nevada,32,013,4.3
Lander County,Nevada,32,015,8.0
Lincoln County,Nevada,32,017,3.6
Lyon County,Nevada,32,019,6.5
Mineral County,Nevada,32,021,1.5
Nye County,Nevada,32,023,4.9
Pershing County,Nevada,32,027,8.5
Storey County,Nevada,32,029,0.2
Washoe County,Nevada,32,031,5.6
White Pine County,Nevada,32,033,7.1
Carson City,Nevada,32,510,4.5
Belknap County,New Hampshire,33,001,2.6
Carroll County,New Hampshire,33,003,2.6
Cheshire County,New Hampshire,33,005,2.8
Coos County,New Hampshire,33,007,4.3
Grafton County,New Hampshire,33,009,3.1
Hillsborough County,New Hampshire,33,011,3.6
Merrimack County,New Hampshire,33,013,1.8
Rockingham County,New Hampshire,33,015,1.5
Strafford County,New Hampshire,33,017,2.6
Sullivan County,New Hampshire,33,019,3.8
Atlantic County,New Jersey,34,001,6.1
Bergen County,New Jersey,34,003,4.1
Burlington County,New Jersey,34,005,2.5
Camden County,New Jersey,34,007,4.3
Cape May County,New Jersey,34,009,4.4
Cumberland County,New Jersey,34,011,9.9
Essex County,New Jersey,34,013,8.7
Gloucester County,New Jersey,34,015,2.7
Hudson County,New Jersey,34,017,9.0
Hunterdon County,New Jersey,34,019,2.3
Mercer County,New Jersey,34,021,6.3
Middlesex County,New Jersey,34,023,5.3
Monmouth County,New Jersey,34,025,3.0
Morris County,New Jersey,34,027,3.1
Ocean County,New Jersey,34,029,3.7
Passaic County,New Jersey,34,031,9.2
Salem County,New Jersey,34,033,5.8
Somerset County,New Jersey,34,035,2.9
Sussex County,New Jersey,34,037,1.9
Union County,New Jersey,34,039,8.5
Warren County,New Jersey,34,041,4.1
Bernalillo County,New Mexico,35,001,5.5
Catron County,New Mexico,35,003,1.3
Chaves County,New Mexico,35,005,11.4
Colfax County,New Mexico,35,007,5.0
Curry County,New Mexico,35,009,8.2
De Baca County,New Mexico,35,011,11.0
Dona Ana County,New Mexico,35,013,12.8
Eddy County,New Mexico,35,015,5.8
Grant County,New Mexico,35,017,6.3
Guadalupe County,New Mexico,35,019,8.3
Hidalgo County,New Mexico,35,023,9.5
Lea County,New Mexico,35,025,13.3
Lincoln County,New Mexico,35,027,5.4
Los Alamos County,New Mexico,35,028,1.5
Luna County,New Mexico,35,029,20.0
McKinley County,New Mexico,35,031,10.2
Mora County,New Mexico,35,033,13.8
Otero County,New Mexico,35,035,7.8
Quay County,New Mexico,35,037,9.2
Rio Arriba County,New Mexico,35,039,9.1
Roosevelt County,New Mexico,35,041,9.2
Sandoval County,New Mexico,35,043,2.4
San Juan County,New Mexico,35,045,7.0
San Miguel County,New Mexico,35,047,5.0
Santa Fe County,New Mexico,35,049,5.9
Sierra County,New Mexico,35,051,6.7
Socorro County,New Mexico,35,053,8.0
Taos County,New Mexico,35,055,6.2
Torrance County,New Mexico,35,057,9.7
Union County,New Mexico,35,059,9.2
Cibola County,New Mexico,35,006,7.5
Valencia County,New Mexico,35,061,8.8
Albany County,New York,36,001,2.3
Allegany County,New York,36,003,5.0
Bronx County,New York,36,005,14.8
Broome County,New York,36,007,2.8
Cattaraugus County,New York,36,009,4.7
Cayuga County,New York,36,011,3.7
Chautauqua County,New York,36,013,4.6
Chemung County,New York,36,015,2.8
Chenango County,New York,36,017,4.5
Clinton County,New York,36,019,6.4
Columbia County,New York,36,021,3.7
Cortland County,New York,36,023,3.7
Delaware County,New York,36,025,3.8
Dutchess County,New York,36,027,3.7
Erie County,New York,36,029,3.0
Essex County,New York,36,031,5.5
Franklin County,New York,36,033,6.5
Fulton County,New York,36,035,5.2
Genesee County,New York,36,037,3.4
Greene County,New York,36,039,5.0
Hamilton County,New York,36,041,7.3
Herkimer County,New York,36,043,3.9
Jefferson County,New York,36,045,3.0
Kings County,New York,36,047,10.6
Lewis County,New York,36,049,3.7
Livingston County,New York,36,051,3.4
Madison County,New York,36,053,3.3
Monroe County,New York,36,055,3.1
Montgomery County,New York,36,057,5.8
Nassau County,New York,36,059,4.8
New York County,New York,36,061,6.9
Niagara County,New York,36,063,3.0
Oneida County,New York,36,065,5.1
Onondaga County,New York,36,067,3.1
Ontario County,New York,36,069,3.1
Orange County,New York,36,071,4.4
Orleans County,New York,36,073,5.5
Oswego County,New York,36,075,4.2
Otsego County,New York,36,077,4.1
Putnam County,New York,36,079,3.6
Queens County,New York,36,081,10.2
Rensselaer County,New York,36,083,2.5
Richmond County,New York,36,085,4.8
Rockland County,New York,36,087,6.0
Saint Lawrence County,New York,36,089,5.2
Saratoga County,New York,36,091,2.1
Schenectady County,New York,36,093,3.6
Schoharie County,New York,36,095,3.4
Schuyler County,New York,36,097,3.2
Seneca County,New York,36,099,5.0
Steuben County,New York,36,101,4.6
Suffolk County,New York,36,103,5.1
Sullivan County,New York,36,105,5.7
Tioga County,New York,36,107,2.8
Tompkins County,New York,36,109,1.4
Ulster County,New York,36,111,3.2
Warren County,New York,36,113,3.3
Washington County,New York,36,115,5.1
Wayne County,New York,36,117,4.0
Westchester County,New York,36,119,7.1
Wyoming County,New York,36,121,4.0
Yates County,New York,36,123,8.0
Alamance County,North Carolina,37,001,7.3
Alexander County,North Carolina,37,003,10.0
Alleghany County,North Carolina,37,005,8.8
Anson County,North Carolina,37,007,6.0
Ashe County,North Carolina,37,009,9.3
Avery County,North Carolina,37,011,7.8
Beaufort County,North Carolina,37,013,8.3
Bertie County,North Carolina,37,015,11.8
Bladen County,North Carolina,37,017,9.4
Brunswick County,North Carolina,37,019,5.7
Buncombe County,North Carolina,37,021,3.9
Burke County,North Carolina,37,023,10.7
Cabarrus County,North Carolina,37,025,4.3
Caldwell County,North Carolina,37,027,9.2
Camden County,North Carolina,37,029,4.0
Carteret County,North Carolina,37,031,3.4
Caswell County,North Carolina,37,033,7.9
Catawba County,North Carolina,37,035,6.2
Chatham County,North Carolina,37,037,6.7
Cherokee County,North Carolina,37,039,8.2
Chowan County,North Carolina,37,041,5.4
Clay County,North Carolina,37,043,4.7
Cleveland County,North Carolina,37,045,7.3
Columbus County,North Carolina,37,047,7.9
Craven County,North Carolina,37,049,5.2
Cumberland County,North Carolina,37,051,3.7
Currituck County,North Carolina,37,053,3.0
Dare County,North Carolina,37,055,3.7
Davidson County,North Carolina,37,057,7.0
Davie County,North Carolina,37,059,5.1
Duplin County,North Carolina,37,061,16.2
Durham County,North Carolina,37,063,7.4
Edgecombe County,North Carolina,37,065,10.8
Forsyth County,North Carolina,37,067,5.7
Franklin County,North Carolina,37,069,7.3
Gaston County,North Carolina,37,071,7.3
Gates County,North Carolina,37,073,5.4
Graham County,North Carolina,37,075,8.0
Granville County,North Carolina,37,077,9.5
Greene County,North Carolina,37,079,10.8
Guilford County,North Carolina,37,081,4.9
Halifax County,North Carolina,37,083,9.3
Harnett County,North Carolina,37,085,7.0
Haywood County,North Carolina,37,087,5.5
Henderson County,North Carolina,37,089,5.1
Hertford County,North Carolina,37,091,8.2
Hoke County,North Carolina,37,093,6.2
Hyde County,North Carolina,37,095,11.0
Iredell County,North Carolina,37,097,4.6
Jackson County,North Carolina,37,099,5.0
Johnston County,North Carolina,37,101,7.9
Jones County,North Carolina,37,103,7.1
Lee County,North Carolina,37,105,8.9
Lenoir County,North Carolina,37,107,10.0
Lincoln County,North Carolina,37,109,6.0
McDowell County,North Carolina,37,111,8.3
Macon County,North Carolina,37,113,5.3
Madison County,North Carolina,37,115,10.1
Martin County,North Carolina,37,117,8.5
Mecklenburg County,North Carolina,37,119,5.3
Mitchell County,North Carolina,37,121,8.4
Montgomery County,North Carolina,37,123,9.4
Moore County,North Carolina,37,125,3.9
Nash County,North Carolina,37,127,6.7
New Hanover County,North Carolina,37,129,3.0
Northampton County,North Carolina,37,131,10.0
Onslow County,North Carolina,37,133,2.9
Orange County,North Carolina,37,135,4.3
Pamlico County,North Carolina,37,137,5.6
Pasquotank County,North Carolina,37,139,6.4
Pender County,North Carolina,37,141,5.7
Perquimans County,North Carolina,37,143,5.4
Person County,North Carolina,37,145,8.6
Pitt County,North Carolina,37,147,5.1
Polk County,North Carolina,37,149,6.2
Randolph County,North Carolina,37,151,8.5
Richmond County,North Carolina,37,153,7.7
Robeson County,North Carolina,37,155,11.9
Rockingham County,North Carolina,37,157,8.5
Rowan County,North Carolina,37,159,7.7
Rutherford County,North Carolina,37,161,5.9
Sampson County,North Carolina,37,163,13.4
Scotland County,North Carolina,37,165,8.4
Stanly County,North Carolina,37,167,6.2
Stokes County,North Carolina,37,169,8.5
Surry County,North Carolina,37,171,12.3
Swain County,North Carolina,37,173,5.7
Transylvania County,North Carolina,37,175,4.9
Tyrrell County,North Carolina,37,177,10.9
Union County,North Carolina,37,179,5.1
Vance County,North Carolina,37,181,9.6
Wake County,North Carolina,37,183,4.2
Warren County,North Carolina,37,185,9.2
Washington County,North Carolina,37,187,11.5
Watauga County,North Carolina,37,189,4.6
Wayne County,North Carolina,37,191,8.7
Wilkes County,North Carolina,37,193,10.4
Wilson County,North Carolina,37,195,9.4
Yadkin County,North Carolina,37,197,8.5
Yancey County,North Carolina,37,199,7.1
Adams County,North Dakota,38,001,2.7
Barnes County,North Dakota,38,003,5.5
Benson County,North Dakota,38,005,6.7
Bottineau County,North Dakota,38,009,5.8
Bowman County,North Dakota,38,011,4.8
Burke County,North Dakota,38,013,5.9
Burleigh County,North Dakota,38,015,3.2
Cass County,North Dakota,38,017,2.2
Cavalier County,North Dakota,38,019,6.9
Dickey County,North Dakota,38,021,8.2
Divide County,North Dakota,38,023,4.5
Dunn County,North Dakota,38,025,3.8
Eddy County,North Dakota,38,027,7.5
Emmons County,North Dakota,38,029,12.0
Foster County,North Dakota,38,031,5.2
Golden Valley County,North Dakota,38,033,4.2
Grand Forks County,North Dakota,38,035,3.2
Grant County,North Dakota,38,037,7.7
Griggs County,North Dakota,38,039,7.1
Hettinger County,North Dakota,38,041,8.5
Kidder County,North Dakota,38,043,7.5
LaMoure County,North Dakota,38,045,7.9
Logan County,North Dakota,38,047,16.4
McHenry County,North Dakota,38,049,6.1
McIntosh County,North Dakota,38,051,16.8
McKenzie County,North Dakota,38,053,5.9
McLean County,North Dakota,38,055,5.0
Mercer County,North Dakota,38,057,5.5
Morton County,North Dakota,38,059,4.9
Mountrail County,North Dakota,38,061,4.4
Nelson County,North Dakota,38,063,7.1
Oliver County,North Dakota,38,065,13.1
Pembina County,North Dakota,38,067,6.2
Pierce County,North Dakota,38,069,8.8
Ramsey County,North Dakota,38,071,3.7
Ransom County,North Dakota,38,073,7.9
Renville County,North Dakota,38,075,4.8
Richland County,North Dakota,38,077,4.5
Rolette County,North Dakota,38,079,6.1
Sargent County,North Dakota,38,081,6.7
Sheridan County,North Dakota,38,083,6.6
Sioux County,North Dakota,38,085,6.0
Stark County,North Dakota,38,089,4.9
Steele County,North Dakota,38,091,3.5
Stutsman County,North Dakota,38,093,5.3
Towner County,North Dakota,38,095,1.9
Traill County,North Dakota,38,097,4.1
Walsh County,North Dakota,38,099,9.4
Ward County,North Dakota,38,101,3.5
Wells County,North Dakota,38,103,10.4
Williams County,North Dakota,38,105,3.4
Adams County,Ohio,39,001,10.7
Allen County,Ohio,39,003,2.2
Ashland County,Ohio,39,005,4.8
Ashtabula County,Ohio,39,007,5.0
Athens County,Ohio,39,009,2.1
Auglaize County,Ohio,39,011,2.3
Belmont County,Ohio,39,013,2.8
Brown County,Ohio,39,015,4.7
Butler County,Ohio,39,017,2.8
Carroll County,Ohio,39,019,4.0
Champaign County,Ohio,39,021,3.4
Clark County,Ohio,39,023,3.8
Clermont County,Ohio,39,025,3.5
Clinton County,Ohio,39,027,4.5
Columbiana County,Ohio,39,029,2.8
Coshocton County,Ohio,39,031,5.5
Crawford County,Ohio,39,033,3.0
Cuyahoga County,Ohio,39,035,3.2
Darke County,Ohio,39,037,3.3
Defiance County,Ohio,39,039,2.3
Delaware County,Ohio,39,041,0.9
Erie County,Ohio,39,043,2.5
Fairfield County,Ohio,39,045,2.0
Fayette County,Ohio,39,047,4.2
Franklin County,Ohio,39,049,3.2
Fulton County,Ohio,39,051,2.7
Gallia County,Ohio,39,053,6.9
Geauga County,Ohio,39,055,5.0
Greene County,Ohio,39,057,2.1
Guernsey County,Ohio,39,059,3.8
Hamilton County,Ohio,39,061,3.1
Hancock County,Ohio,39,063,1.9
Hardin County,Ohio,39,065,3.9
Harrison County,Ohio,39,067,4.1
Henry County,Ohio,39,069,3.1
Highland County,Ohio,39,071,4.5
Hocking County,Ohio,39,073,3.7
Holmes County,Ohio,39,075,35.8
Huron County,Ohio,39,077,5.1
Jackson County,Ohio,39,079,6.6
Jefferson County,Ohio,39,081,3.6
Knox County,Ohio,39,083,4.9
Lake County,Ohio,39,085,2.6
Lawrence County,Ohio,39,087,4.0
Licking County,Ohio,39,089,2.7
Logan County,Ohio,39,091,4.3
Lorain County,Ohio,39,093,2.8
Lucas County,Ohio,39,095,3.3
Madison County,Ohio,39,097,4.2
Mahoning County,Ohio,39,099,3.3
Marion County,Ohio,39,101,2.8
Medina County,Ohio,39,103,1.8
Meigs County,Ohio,39,105,5.0
Mercer County,Ohio,39,107,2.0
Miami County,Ohio,39,109,2.3
Monroe County,Ohio,39,111,4.3
Montgomery County,Ohio,39,113,3.3
Morgan County,Ohio,39,115,4.9
Morrow County,Ohio,39,117,3.9
Muskingum County,Ohio,39,119,3.3
Noble County,Ohio,39,121,5.5
Ottawa County,Ohio,39,123,2.6
Paulding County,Ohio,39,125,2.8
Perry County,Ohio,39,127,4.7
Pickaway County,Ohio,39,129,4.1
Pike County,Ohio,39,131,8.2
Portage County,Ohio,39,133,2.2
Preble County,Ohio,39,135,4.5
Putnam County,Ohio,39,137,3.2
Richland County,Ohio,39,139,3.4
Ross County,Ohio,39,141,3.8
Sandusky County,Ohio,39,143,3.7
Scioto County,Ohio,39,145,6.0
Seneca County,Ohio,39,147,2.4
Shelby County,Ohio,39,149,3.0
Stark County,Ohio,39,151,2.9
Summit County,Ohio,39,153,2.6
Trumbull County,Ohio,39,155,3.4
Tuscarawas County,Ohio,39,157,5.2
Union County,Ohio,39,159,1.6
Van Wert County,Ohio,39,161,1.8
Vinton County,Ohio,39,163,6.7
Warren County,Ohio,39,165,1.9
Washington County,Ohio,39,167,3.7
Wayne County,Ohio,39,169,8.0
Williams County,Ohio,39,171,2.9
Wood County,Ohio,39,173,1.7
Wyandot County,Ohio,39,175,3.9
Adair County,Oklahoma,40,001,7.2
Alfalfa County,Oklahoma,40,003,4.7
Atoka County,Oklahoma,40,005,5.6
Beaver County,Oklahoma,40,007,10.9
Beckham County,Oklahoma,40,009,7.9
Blaine County,Oklahoma,40,011,5.6
Bryan County,Oklahoma,40,013,5.1
Caddo County,Oklahoma,40,015,5.5
Canadian County,Oklahoma,40,017,2.6
Carter County,Oklahoma,40,019,4.7
Cherokee County,Oklahoma,40,021,5.9
Choctaw County,Oklahoma,40,023,8.4
Cimarron County,Oklahoma,40,025,10.3
Cleveland County,Oklahoma,40,027,2.6
Coal County,Oklahoma,40,029,7.5
Comanche County,Oklahoma,40,031,2.9
Cotton County,Oklahoma,40,033,4.9
Craig County,Oklahoma,40,035,4.7
Creek County,Oklahoma,40,037,3.5
Custer County,Oklahoma,40,039,6.9
Delaware County,Oklahoma,40,041,4.2
Dewey County,Oklahoma,40,043,3.6
Ellis County,Oklahoma,40,045,2.6
Garfield County,Oklahoma,40,047,4.8
Garvin County,Oklahoma,40,049,6.4
Grady County,Oklahoma,40,051,4.1
Grant County,Oklahoma,40,053,1.1
Greer County,Oklahoma,40,055,4.4
Harmon County,Oklahoma,40,057,10.5
Harper County,Oklahoma,40,059,10.7
Haskell County,Oklahoma,40,061,7.6
Hughes County,Oklahoma,40,063,7.6
Jackson County,Oklahoma,40,065,8.5
Jefferson County,Oklahoma,40,067,4.6
Johnston County,Oklahoma,40,069,7.1
Kay County,Oklahoma,40,071,3.5
Kingfisher County,Oklahoma,40,073,4.4
Kiowa County,Oklahoma,40,075,4.0
Latimer County,Oklahoma,40,077,3.5
Le Flore County,Oklahoma,40,079,7.3
Lincoln County,Oklahoma,40,081,3.9
Logan County,Oklahoma,40,083,2.9
Love County,Oklahoma,40,085,6.2
McClain County,Oklahoma,40,087,5.2
McCurtain County,Oklahoma,40,089,7.2
McIntosh County,Oklahoma,40,091,6.4
Major County,Oklahoma,40,093,4.4
Marshall County,Oklahoma,40,095,7.9
