County,State,State_FIPS,County_FIPS,less_than_9th_grade_percentage
Lafayette County,Mississippi,28,071,3.2
Lamar County,Mississippi,28,073,2.7
Lauderdale County,Mississippi,28,075,4.7
Lawrence County,Mississippi,28,077,5.7
Leake County,Mississippi,28,079,9.4
Lee County,Mississippi,28,081,5.0
Leflore County,Mississippi,28,083,10.3
Lincoln County,Mississippi,28,085,4.7
Lowndes County,Mississippi,28,087,5.9
Madison County,Mississippi,28,089,3.1
Marion County,Mississippi,28,091,6.8
Marshall County,Mississippi,28,093,7.1
Monroe County,Mississippi,28,095,9.3
Montgomery County,Mississippi,28,097,9.6
Neshoba County,Mississippi,28,099,6.2
Newton County,Mississippi,28,101,5.1
Noxubee County,Mississippi,28,103,11.1
Oktibbeha County,Mississippi,28,105,4.3
Panola County,Mississippi,28,107,6.3
Pearl River County,Mississippi,28,109,5.9
Perry County,Mississippi,28,111,5.8
Pike County,Mississippi,28,113,6.7
Pontotoc County,Mississippi,28,115,9.1
Prentiss County,Mississippi,28,117,6.9
Quitman County,Mississippi,28,119,14.1
Rankin County,Mississippi,28,121,2.9
Scott County,Mississippi,28,123,9.7
Sharkey County,Mississippi,28,125,7.6
Simpson County,Mississippi,28,127,6.9
Smith County,Mississippi,28,129,7.0
Stone County,Mississippi,28,131,5.0
Sunflower County,Mississippi,28,133,9.6
Tallahatchie County,Mississippi,28,135,10.9
Tate County,Mississippi,28,137,6.6
Tippah County,Mississippi,28,139,9.8
Tishomingo County,Mississippi,28,141,6.1
Tunica County,Mississippi,28,143,7.9
Union County,Mississippi,28,145,8.3
Walthall County,Mississippi,28,147,6.7
Warren County,Mississippi,28,149,4.0
Washington County,Mississippi,28,151,8.6
Wayne County,Mississippi,28,153,8.6
Webster County,Mississippi,28,155,5.6
Wilkinson County,Mississippi,28,157,10.9
Winston County,Mississippi,28,159,6.9
Yalobusha County,Mississippi,28,161,7.5
Yazoo County,Mississippi,28,163,7.9
Adair County,Missouri,29,001,3.8
Andrew County,Missouri,29,003,3.3
Atchison County,Missouri,29,005,3.8
Audrain County,Missouri,29,007,5.1
Barry County,Missouri,29,009,7.2
Barton County,Missouri,29,011,6.2
Bates County,Missouri,29,013,4.1
Benton County,Missouri,29,015,4.6
Bollinger County,Missouri,29,017,7.1
Boone County,Missouri,29,019,2.1
Buchanan County,Missouri,29,021,4.3
Butler County,Missouri,29,023,5.1
Caldwell County,Missouri,29,025,3.1
Callaway County,Missouri,29,027,4.6
Camden County,Missouri,29,029,3.5
Cape Girardeau County,Missouri,29,031,3.1
Carroll County,Missouri,29,033,5.1
Carter County,Missouri,29,035,6.9
Cass County,Missouri,29,037,2.0
Cedar County,Missouri,29,039,6.1
Chariton County,Missouri,29,041,3.7
Christian County,Missouri,29,043,2.2
Clark County,Missouri,29,045,4.8
Clay County,Missouri,29,047,2.1
Clinton County,Missouri,29,049,1.6
Cole County,Missouri,29,051,2.5
Cooper County,Missouri,29,053,4.2
Crawford County,Missouri,29,055,8.0
Dade County,Missouri,29,057,4.7
Dallas County,Missouri,29,059,7.0
Daviess County,Missouri,29,061,7.8
DeKalb County,Missouri,29,063,3.5
Dent County,Missouri,29,065,10.0
Douglas County,Missouri,29,067,5.6
Dunklin County,Missouri,29,069,10.5
Franklin County,Missouri,29,071,4.4
Gasconade County,Missouri,29,073,5.3
Gentry County,Missouri,29,075,4.7
Greene County,Missouri,29,077,2.3
Grundy County,Missouri,29,079,6.1
Harrison County,Missouri,29,081,6.5
Henry County,Missouri,29,083,4.0
Hickory County,Missouri,29,085,5.2
Holt County,Missouri,29,087,2.9
Howard County,Missouri,29,089,3.8
Howell County,Missouri,29,091,5.0
Iron County,Missouri,29,093,5.8
Jackson County,Missouri,29,095,3.2
Jasper County,Missouri,29,097,4.5
Jefferson County,Missouri,29,099,3.2
Johnson County,Missouri,29,101,2.8
Knox County,Missouri,29,103,7.5
Laclede County,Missouri,29,105,4.7
Lafayette County,Missouri,29,107,3.9
Lawrence County,Missouri,29,109,4.0
Lewis County,Missouri,29,111,4.3
Lincoln County,Missouri,29,113,3.2
Linn County,Missouri,29,115,4.4
Livingston County,Missouri,29,117,4.4
McDonald County,Missouri,29,119,8.5
Macon County,Missouri,29,121,4.4
Madison County,Missouri,29,123,8.6
Maries County,Missouri,29,125,7.3
Marion County,Missouri,29,127,4.0
Mercer County,Missouri,29,129,5.8
Miller County,Missouri,29,131,5.5
Mississippi County,Missouri,29,133,11.0
Moniteau County,Missouri,29,135,8.7
Monroe County,Missouri,29,137,3.4
Montgomery County,Missouri,29,139,6.2
Morgan County,Missouri,29,141,9.0
New Madrid County,Missouri,29,143,7.6
Newton County,Missouri,29,145,5.0
Nodaway County,Missouri,29,147,2.9
Oregon County,Missouri,29,149,7.4
Osage County,Missouri,29,151,4.4
Ozark County,Missouri,29,153,5.4
Pemiscot County,Missouri,29,155,11.5
Perry County,Missouri,29,157,5.0
Pettis County,Missouri,29,159,7.2
Phelps County,Missouri,29,161,5.4
Pike County,Missouri,29,163,6.5
Platte County,Missouri,29,165,1.5
Polk County,Missouri,29,167,3.3
Pulaski County,Missouri,29,169,3.1
Putnam County,Missouri,29,171,3.6
Ralls County,Missouri,29,173,3.1
Randolph County,Missouri,29,175,4.5
Ray County,Missouri,29,177,3.0
Reynolds County,Missouri,29,179,7.0
Ripley County,Missouri,29,181,8.7
Saint Charles County,Missouri,29,183,1.6
Saint Clair County,Missouri,29,185,7.8
Sainte Genevieve County,Missouri,29,186,4.3
Saint Francois County,Missouri,29,187,4.6
Saint Louis County,Missouri,29,189,2.1
Saline County,Missouri,29,195,6.3
Schuyler County,Missouri,29,197,7.2
Scotland County,Missouri,29,199,10.6
Scott County,Missouri,29,201,5.9
Shannon County,Missouri,29,203,5.5
Shelby County,Missouri,29,205,4.6
Stoddard County,Missouri,29,207,6.9
Stone County,Missouri,29,209,3.3
Sullivan County,Missouri,29,211,7.5
Taney County,Missouri,29,213,2.6
Texas County,Missouri,29,215,5.0
Vernon County,Missouri,29,217,4.4
Warren County,Missouri,29,219,4.6
Washington County,Missouri,29,221,8.7
Wayne County,Missouri,29,223,8.8
Webster County,Missouri,29,225,5.6
Worth County,Missouri,29,227,4.3
Wright County,Missouri,29,229,8.3
Saint Louis City,Missouri,29,510,4.7
Beaverhead County,Montana,30,001,1.0
Big Horn County,Montana,30,003,3.8
Blaine County,Montana,30,005,3.3
Broadwater County,Montana,30,007,1.8
Carbon County,Montana,30,009,2.1
Carter County,Montana,30,011,2.2
Cascade County,Montana,30,013,2.3
Chouteau County,Montana,30,015,1.4
Custer County,Montana,30,017,3.0
Daniels County,Montana,30,019,2.1
Dawson County,Montana,30,021,1.6
Deer Lodge County,Montana,30,023,3.4
Fallon County,Montana,30,025,1.8
Fergus County,Montana,30,027,2.0
Flathead County,Montana,30,029,1.1
Gallatin County,Montana,30,031,1.0
Garfield County,Montana,30,033,3.3
Glacier County,Montana,30,035,2.4
Granite County,Montana,30,039,3.5
Hill County,Montana,30,041,3.7
Jefferson County,Montana,30,043,1.9
Judith Basin County,Montana,30,045,1.4
Lake County,Montana,30,047,2.4
Lewis and Clark County,Montana,30,049,1.5
Liberty County,Montana,30,051,17.8
Lincoln County,Montana,30,053,4.4
McCone County,Montana,30,055,2.1
Madison County,Montana,30,057,2.3
Meagher County,Montana,30,059,1.8
Mineral County,Montana,30,061,4.8
Missoula County,Montana,30,063,1.1
Musselshell County,Montana,30,065,3.0
Phillips County,Montana,30,071,4.4
Pondera County,Montana,30,073,4.6
Powder River County,Montana,30,075,2.1
Powell County,Montana,30,077,2.5
Prairie County,Montana,30,079,3.6
Ravalli County,Montana,30,081,2.3
Richland County,Montana,30,083,2.7
Roosevelt County,Montana,30,085,3.8
Rosebud County,Montana,30,087,4.3
Sanders County,Montana,30,089,3.6
Sheridan County,Montana,30,091,3.2
Silver Bow County,Montana,30,093,2.6
Stillwater County,Montana,30,095,1.2
Sweet Grass County,Montana,30,097,1.0
Teton County,Montana,30,099,2.9
Toole County,Montana,30,101,6.7
Valley County,Montana,30,105,2.0
Wheatland County,Montana,30,107,18.2
Wibaux County,Montana,30,109,4.4
Yellowstone County,Montana,30,111,1.9
Park County,Montana,30,067,1.1
Adams County,Nebraska,31,001,4.4
Antelope County,Nebraska,31,003,2.8
Boone County,Nebraska,31,011,2.0
Box Butte County,Nebraska,31,013,3.9
Boyd County,Nebraska,31,015,2.4
Brown County,Nebraska,31,017,2.6
Buffalo County,Nebraska,31,019,2.1
Burt County,Nebraska,31,021,3.3
Butler County,Nebraska,31,023,3.8
Cass County,Nebraska,31,025,0.9
Cedar County,Nebraska,31,027,3.0
Chase County,Nebraska,31,029,7.4
Cherry County,Nebraska,31,031,2.0
Cheyenne County,Nebraska,31,033,3.0
Clay County,Nebraska,31,035,4.1
Colfax County,Nebraska,31,037,15.0
Cuming County,Nebraska,31,039,7.4
Custer County,Nebraska,31,041,2.9
Dakota County,Nebraska,31,043,17.3
Dawes County,Nebraska,31,045,2.3
Dawson County,Nebraska,31,047,15.6
Deuel County,Nebraska,31,049,2.8
Dixon County,Nebraska,31,051,4.7
Dodge County,Nebraska,31,053,4.9
Douglas County,Nebraska,31,055,5.0
Dundy County,Nebraska,31,057,4.5
Fillmore County,Nebraska,31,059,3.4
Franklin County,Nebraska,31,061,3.1
Frontier County,Nebraska,31,063,1.1
Furnas County,Nebraska,31,065,4.4
Gage County,Nebraska,31,067,4.6
Garden County,Nebraska,31,069,1.5
Garfield County,Nebraska,31,071,3.0
Gosper County,Nebraska,31,073,1.4
Greeley County,Nebraska,31,077,3.3
Hall County,Nebraska,31,079,7.8
Hamilton County,Nebraska,31,081,2.1
Harlan County,Nebraska,31,083,1.8
Hitchcock County,Nebraska,31,087,1.1
Holt County,Nebraska,31,089,3.3
Howard County,Nebraska,31,093,4.2
Jefferson County,Nebraska,31,095,4.1
Johnson County,Nebraska,31,097,4.1
Kearney County,Nebraska,31,099,1.8
Keith County,Nebraska,31,101,2.5
Kimball County,Nebraska,31,105,3.9
Knox County,Nebraska,31,107,4.1
Lancaster County,Nebraska,31,109,2.6
Lincoln County,Nebraska,31,111,3.7
Madison County,Nebraska,31,119,5.6
Merrick County,Nebraska,31,121,2.2
Morrill County,Nebraska,31,123,5.5
Nance County,Nebraska,31,125,3.8
Nemaha County,Nebraska,31,127,1.7
Nuckolls County,Nebraska,31,129,3.0
Otoe County,Nebraska,31,131,3.3
Pawnee County,Nebraska,31,133,6.5
Perkins County,Nebraska,31,135,4.9
Phelps County,Nebraska,31,137,2.2
Pierce County,Nebraska,31,139,3.3
Platte County,Nebraska,31,141,5.4
Polk County,Nebraska,31,143,2.2
Red Willow County,Nebraska,31,145,2.0
Richardson County,Nebraska,31,147,2.3
Rock County,Nebraska,31,149,2.0
Saline County,Nebraska,31,151,11.8
Sarpy County,Nebraska,31,153,1.7
Saunders County,Nebraska,31,155,1.7
Scotts Bluff County,Nebraska,31,157,5.4
Seward County,Nebraska,31,159,2.8
Sheridan County,Nebraska,31,161,3.9
Sherman County,Nebraska,31,163,3.1
Sioux County,Nebraska,31,165,3.6
Stanton County,Nebraska,31,167,4.1
Thayer County,Nebraska,31,169,2.1
Thurston County,Nebraska,31,173,4.0
Valley County,Nebraska,31,175,2.3
Washington County,Nebraska,31,177,1.1
Wayne County,Nebraska,31,179,1.7
Webster County,Nebraska,31,181,2.6
York County,Nebraska,31,185,1.7
Churchill County,Nevada,32,001,4.1
Clark County,Nevada,32,003,6.5
Douglas County,Nevada,32,005,2.5
Elko County,Nevada,32,007,6.1
Eureka County,Nevada,32,011,3.8
Humboldt County,Nevada,32,013,6.0
Lander County,Nevada,32,015,5.0
Lincoln County,Nevada,32,017,1.8
Lyon County,Nevada,32,019,5.5
Mineral County,Nevada,32,021,1.8
Nye County,Nevada,32,023,3.4
Pershing County,Nevada,32,027,9.3
Storey County,Nevada,32,029,0.1
Washoe County,Nevada,32,031,5.8
White Pine County,Nevada,32,033,5.0
Carson City,Nevada,32,510,3.9
Belknap County,New Hampshire,33,001,1.9
Carroll County,New Hampshire,33,003,2.0
Cheshire County,New Hampshire,33,005,2.3
Coos County,New Hampshire,33,007,3.3
Grafton County,New Hampshire,33,009,2.5
Hillsborough County,New Hampshire,33,011,3.3
Merrimack County,New Hampshire,33,013,1.8
Rockingham County,New Hampshire,33,015,1.5
Strafford County,New Hampshire,33,017,2.3
Sullivan County,New Hampshire,33,019,2.6
Atlantic County,New Jersey,34,001,5.6
Bergen County,New Jersey,34,003,4.1
Burlington County,New Jersey,34,005,2.3
Camden County,New Jersey,34,007,4.6
Cape May County,New Jersey,34,009,3.3
Cumberland County,New Jersey,34,011,9.4
Essex County,New Jersey,34,013,7.3
Gloucester County,New Jersey,34,015,2.4
Hudson County,New Jersey,34,017,9.4
Hunterdon County,New Jersey,34,019,2.0
Mercer County,New Jersey,34,021,5.7
Middlesex County,New Jersey,34,023,5.8
Monmouth County,New Jersey,34,025,2.9
Morris County,New Jersey,34,027,3.0
Ocean County,New Jersey,34,029,3.1
Passaic County,New Jersey,34,031,9.6
Salem County,New Jersey,34,033,4.9
Somerset County,New Jersey,34,035,2.7
Sussex County,New Jersey,34,037,1.8
Union County,New Jersey,34,039,7.9
Warren County,New Jersey,34,041,3.8
Bernalillo County,New Mexico,35,001,5.3
Catron County,New Mexico,35,003,1.3
Chaves County,New Mexico,35,005,10.9
Colfax County,New Mexico,35,007,3.0
Curry County,New Mexico,35,009,7.3
De Baca County,New Mexico,35,011,5.2
Dona Ana County,New Mexico,35,013,12.3
Eddy County,New Mexico,35,015,5.6
Grant County,New Mexico,35,017,6.0
Guadalupe County,New Mexico,35,019,5.8
Hidalgo County,New Mexico,35,023,11.1
Lea County,New Mexico,35,025,13.1
Lincoln County,New Mexico,35,027,4.6
Los Alamos County,New Mexico,35,028,0.8
Luna County,New Mexico,35,029,17.2
McKinley County,New Mexico,35,031,9.9
Mora County,New Mexico,35,033,2.6
Otero County,New Mexico,35,035,7.2
Quay County,New Mexico,35,037,7.8
Rio Arriba County,New Mexico,35,039,5.7
Roosevelt County,New Mexico,35,041,9.1
Sandoval County,New Mexico,35,043,2.9
San Juan County,New Mexico,35,045,6.3
San Miguel County,New Mexico,35,047,6.1
Santa Fe County,New Mexico,35,049,5.6
Sierra County,New Mexico,35,051,5.7
Socorro County,New Mexico,35,053,7.8
Taos County,New Mexico,35,055,4.5
Torrance County,New Mexico,35,057,4.8
Union County,New Mexico,35,059,8.4
Cibola County,New Mexico,35,006,7.8
Valencia County,New Mexico,35,061,6.9
Albany County,New York,36,001,2.4
Allegany County,New York,36,003,3.5
Bronx County,New York,36,005,14.7
Broome County,New York,36,007,2.6
Cattaraugus County,New York,36,009,4.3
Cayuga County,New York,36,011,2.7
Chautauqua County,New York,36,013,4.1
Chemung County,New York,36,015,2.5
Chenango County,New York,36,017,3.5
Clinton County,New York,36,019,4.7
Columbia County,New York,36,021,3.7
Cortland County,New York,36,023,2.8
Delaware County,New York,36,025,3.1
Dutchess County,New York,36,027,3.3
Erie County,New York,36,029,2.9
Essex County,New York,36,031,3.1
Franklin County,New York,36,033,5.1
Fulton County,New York,36,035,3.4
Genesee County,New York,36,037,2.3
Greene County,New York,36,039,3.4
Hamilton County,New York,36,041,5.0
Herkimer County,New York,36,043,3.4
Jefferson County,New York,36,045,2.7
Kings County,New York,36,047,9.9
Lewis County,New York,36,049,3.1
Livingston County,New York,36,051,2.7
Madison County,New York,36,053,3.1
Monroe County,New York,36,055,3.1
Montgomery County,New York,36,057,5.4
Nassau County,New York,36,059,4.8
New York County,New York,36,061,6.9
Niagara County,New York,36,063,2.6
Oneida County,New York,36,065,4.5
Onondaga County,New York,36,067,3.0
Ontario County,New York,36,069,2.3
Orange County,New York,36,071,3.8
Orleans County,New York,36,073,4.8
Oswego County,New York,36,075,3.6
Otsego County,New York,36,077,2.7
Putnam County,New York,36,079,3.9
Queens County,New York,36,081,10.6
Rensselaer County,New York,36,083,2.5
Richmond County,New York,36,085,4.6
Rockland County,New York,36,087,5.9
Saint Lawrence County,New York,36,089,4.0
Saratoga County,New York,36,091,1.6
Schenectady County,New York,36,093,3.8
Schoharie County,New York,36,095,3.3
Schuyler County,New York,36,097,2.8
Seneca County,New York,36,099,4.3
Steuben County,New York,36,101,3.2
Suffolk County,New York,36,103,4.7
Sullivan County,New York,36,105,4.3
Tioga County,New York,36,107,2.3
Tompkins County,New York,36,109,1.3
Ulster County,New York,36,111,3.1
Warren County,New York,36,113,2.7
Washington County,New York,36,115,3.7
Wayne County,New York,36,117,3.4
Westchester County,New York,36,119,6.8
Wyoming County,New York,36,121,3.5
Yates County,New York,36,123,8.7
Alamance County,North Carolina,37,001,5.8
Alexander County,North Carolina,37,003,6.7
Alleghany County,North Carolina,37,005,5.2
Anson County,North Carolina,37,007,5.2
Ashe County,North Carolina,37,009,6.5
Avery County,North Carolina,37,011,7.9
Beaufort County,North Carolina,37,013,5.7
Bertie County,North Carolina,37,015,9.1
Bladen County,North Carolina,37,017,7.6
Brunswick County,North Carolina,37,019,3.9
Buncombe County,North Carolina,37,021,3.3
Burke County,North Carolina,37,023,8.2
Cabarrus County,North Carolina,37,025,3.9
Caldwell County,North Carolina,37,027,7.2
Camden County,North Carolina,37,029,5.0
Carteret County,North Carolina,37,031,3.2
Caswell County,North Carolina,37,033,9.6
Catawba County,North Carolina,37,035,5.4
Chatham County,North Carolina,37,037,5.5
Cherokee County,North Carolina,37,039,6.1
Chowan County,North Carolina,37,041,4.4
Clay County,North Carolina,37,043,4.0
Cleveland County,North Carolina,37,045,5.7
Columbus County,North Carolina,37,047,6.6
Craven County,North Carolina,37,049,4.9
Cumberland County,North Carolina,37,051,3.1
Currituck County,North Carolina,37,053,2.8
Dare County,North Carolina,37,055,3.1
Davidson County,North Carolina,37,057,6.4
Davie County,North Carolina,37,059,3.9
Duplin County,North Carolina,37,061,14.3
Durham County,North Carolina,37,063,5.9
Edgecombe County,North Carolina,37,065,8.3
Forsyth County,North Carolina,37,067,4.9
Franklin County,North Carolina,37,069,5.4
Gaston County,North Carolina,37,071,5.7
Gates County,North Carolina,37,073,4.7
Graham County,North Carolina,37,075,7.8
Granville County,North Carolina,37,077,7.7
Greene County,North Carolina,37,079,9.3
Guilford County,North Carolina,37,081,4.3
Halifax County,North Carolina,37,083,8.0
Harnett County,North Carolina,37,085,4.8
Haywood County,North Carolina,37,087,3.6
Henderson County,North Carolina,37,089,4.0
Hertford County,North Carolina,37,091,5.6
Hoke County,North Carolina,37,093,5.8
Hyde County,North Carolina,37,095,6.9
Iredell County,North Carolina,37,097,4.3
Jackson County,North Carolina,37,099,5.3
Johnston County,North Carolina,37,101,6.3
Jones County,North Carolina,37,103,5.0
Lee County,North Carolina,37,105,7.9
Lenoir County,North Carolina,37,107,8.6
Lincoln County,North Carolina,37,109,5.6
McDowell County,North Carolina,37,111,6.5
Macon County,North Carolina,37,113,4.1
Madison County,North Carolina,37,115,8.4
Martin County,North Carolina,37,117,6.1
Mecklenburg County,North Carolina,37,119,4.6
Mitchell County,North Carolina,37,121,8.9
Montgomery County,North Carolina,37,123,8.8
Moore County,North Carolina,37,125,3.7
Nash County,North Carolina,37,127,5.2
New Hanover County,North Carolina,37,129,2.6
Northampton County,North Carolina,37,131,6.8
Onslow County,North Carolina,37,133,2.9
Orange County,North Carolina,37,135,3.7
Pamlico County,North Carolina,37,137,3.3
Pasquotank County,North Carolina,37,139,5.4
Pender County,North Carolina,37,141,5.4
Perquimans County,North Carolina,37,143,5.7
Person County,North Carolina,37,145,6.3
Pitt County,North Carolina,37,147,4.0
Polk County,North Carolina,37,149,5.1
Randolph County,North Carolina,37,151,7.1
Richmond County,North Carolina,37,153,7.4
Robeson County,North Carolina,37,155,8.7
Rockingham County,North Carolina,37,157,6.4
Rowan County,North Carolina,37,159,5.7
Rutherford County,North Carolina,37,161,5.4
Sampson County,North Carolina,37,163,11.2
Scotland County,North Carolina,37,165,5.7
Stanly County,North Carolina,37,167,4.1
Stokes County,North Carolina,37,169,6.2
Surry County,North Carolina,37,171,9.3
Swain County,North Carolina,37,173,5.7
Transylvania County,North Carolina,37,175,3.9
Tyrrell County,North Carolina,37,177,7.7
Union County,North Carolina,37,179,4.2
Vance County,North Carolina,37,181,8.1
Wake County,North Carolina,37,183,3.5
Warren County,North Carolina,37,185,5.5
Washington County,North Carolina,37,187,7.8
Watauga County,North Carolina,37,189,4.3
Wayne County,North Carolina,37,191,7.6
Wilkes County,North Carolina,37,193,8.8
Wilson County,North Carolina,37,195,7.9
Yadkin County,North Carolina,37,197,7.8
Yancey County,North Carolina,37,199,5.9
Adams County,North Dakota,38,001,1.4
Barnes County,North Dakota,38,003,3.9
Benson County,North Dakota,38,005,4.4
Bottineau County,North Dakota,38,009,4.2
Bowman County,North Dakota,38,011,4.2
Burke County,North Dakota,38,013,4.4
Burleigh County,North Dakota,38,015,3.1
Cass County,North Dakota,38,017,2.5
Cavalier County,North Dakota,38,019,5.1
Dickey County,North Dakota,38,021,6.2
Divide County,North Dakota,38,023,5.0
Dunn County,North Dakota,38,025,3.9
Eddy County,North Dakota,38,027,3.9
Emmons County,North Dakota,38,029,9.9
Foster County,North Dakota,38,031,4.6
Golden Valley County,North Dakota,38,033,3.0
Grand Forks County,North Dakota,38,035,2.1
Grant County,North Dakota,38,037,5.8
Griggs County,North Dakota,38,039,6.4
Hettinger County,North Dakota,38,041,5.8
Kidder County,North Dakota,38,043,4.5
LaMoure County,North Dakota,38,045,8.0
Logan County,North Dakota,38,047,10.8
McHenry County,North Dakota,38,049,5.5
McIntosh County,North Dakota,38,051,11.6
McKenzie County,North Dakota,38,053,2.7
McLean County,North Dakota,38,055,4.0
Mercer County,North Dakota,38,057,6.0
Morton County,North Dakota,38,059,4.2
Mountrail County,North Dakota,38,061,2.9
Nelson County,North Dakota,38,063,2.8
Oliver County,North Dakota,38,065,8.0
Pembina County,North Dakota,38,067,5.7
Pierce County,North Dakota,38,069,4.4
Ramsey County,North Dakota,38,071,2.8
Ransom County,North Dakota,38,073,4.8
Renville County,North Dakota,38,075,3.5
Richland County,North Dakota,38,077,3.8
Rolette County,North Dakota,38,079,4.4
Sargent County,North Dakota,38,081,4.2
Sheridan County,North Dakota,38,083,5.3
Sioux County,North Dakota,38,085,3.5
Stark County,North Dakota,38,089,4.5
Steele County,North Dakota,38,091,3.0
Stutsman County,North Dakota,38,093,4.3
Towner County,North Dakota,38,095,3.3
Traill County,North Dakota,38,097,3.3
Walsh County,North Dakota,38,099,6.8
Ward County,North Dakota,38,101,2.7
Wells County,North Dakota,38,103,10.5
Williams County,North Dakota,38,105,2.9
Adams County,Ohio,39,001,7.4
Allen County,Ohio,39,003,2.0
Ashland County,Ohio,39,005,4.1
Ashtabula County,Ohio,39,007,4.5
Athens County,Ohio,39,009,2.2
Auglaize County,Ohio,39,011,2.0
Belmont County,Ohio,39,013,2.4
Brown County,Ohio,39,015,3.8
Butler County,Ohio,39,017,3.0
Carroll County,Ohio,39,019,3.5
Champaign County,Ohio,39,021,3.1
Clark County,Ohio,39,023,2.9
Clermont County,Ohio,39,025,2.9
Clinton County,Ohio,39,027,2.7
Columbiana County,Ohio,39,029,2.7
Coshocton County,Ohio,39,031,5.5
Crawford County,Ohio,39,033,2.5
Cuyahoga County,Ohio,39,035,3.0
Darke County,Ohio,39,037,2.5
Defiance County,Ohio,39,039,2.5
Delaware County,Ohio,39,041,0.8
Erie County,Ohio,39,043,2.3
Fairfield County,Ohio,39,045,2.2
Fayette County,Ohio,39,047,2.6
Franklin County,Ohio,39,049,3.1
Fulton County,Ohio,39,051,2.7
Gallia County,Ohio,39,053,6.6
Geauga County,Ohio,39,055,5.6
Greene County,Ohio,39,057,2.2
Guernsey County,Ohio,39,059,3.5
Hamilton County,Ohio,39,061,2.7
Hancock County,Ohio,39,063,1.5
Hardin County,Ohio,39,065,2.9
Harrison County,Ohio,39,067,4.3
Henry County,Ohio,39,069,2.2
Highland County,Ohio,39,071,4.9
Hocking County,Ohio,39,073,2.5
Holmes County,Ohio,39,075,34.6
Huron County,Ohio,39,077,4.7
Jackson County,Ohio,39,079,4.6
Jefferson County,Ohio,39,081,3.1
Knox County,Ohio,39,083,3.8
Lake County,Ohio,39,085,2.1
Lawrence County,Ohio,39,087,3.5
Licking County,Ohio,39,089,2.0
Logan County,Ohio,39,091,2.8
Lorain County,Ohio,39,093,2.7
Lucas County,Ohio,39,095,2.7
Madison County,Ohio,39,097,3.0
Mahoning County,Ohio,39,099,2.5
Marion County,Ohio,39,101,2.7
Medina County,Ohio,39,103,1.8
Meigs County,Ohio,39,105,3.8
Mercer County,Ohio,39,107,1.9
Miami County,Ohio,39,109,2.3
Monroe County,Ohio,39,111,4.3
Montgomery County,Ohio,39,113,2.8
Morgan County,Ohio,39,115,4.1
Morrow County,Ohio,39,117,3.7
Muskingum County,Ohio,39,119,2.7
Noble County,Ohio,39,121,3.9
Ottawa County,Ohio,39,123,2.3
Paulding County,Ohio,39,125,2.5
Perry County,Ohio,39,127,3.3
Pickaway County,Ohio,39,129,2.5
Pike County,Ohio,39,131,6.6
Portage County,Ohio,39,133,1.9
Preble County,Ohio,39,135,3.1
Putnam County,Ohio,39,137,2.6
Richland County,Ohio,39,139,3.3
Ross County,Ohio,39,141,3.9
Sandusky County,Ohio,39,143,3.6
Scioto County,Ohio,39,145,5.1
Seneca County,Ohio,39,147,2.2
Shelby County,Ohio,39,149,2.8
Stark County,Ohio,39,151,2.8
Summit County,Ohio,39,153,2.5
Trumbull County,Ohio,39,155,3.1
Tuscarawas County,Ohio,39,157,5.5
Union County,Ohio,39,159,1.5
Van Wert County,Ohio,39,161,1.7
Vinton County,Ohio,39,163,5.1
Warren County,Ohio,39,165,1.8
Washington County,Ohio,39,167,2.1
Wayne County,Ohio,39,169,6.8
Williams County,Ohio,39,171,2.9
Wood County,Ohio,39,173,1.2
Wyandot County,Ohio,39,175,3.0
Adair County,Oklahoma,40,001,6.8
Alfalfa County,Oklahoma,40,003,3.4
Atoka County,Oklahoma,40,005,5.3
Beaver County,Oklahoma,40,007,8.2
Beckham County,Oklahoma,40,009,4.2
Blaine County,Oklahoma,40,011,5.9
Bryan County,Oklahoma,40,013,4.2
Caddo County,Oklahoma,40,015,4.4
Canadian County,Oklahoma,40,017,2.4
Carter County,Oklahoma,40,019,4.0
Cherokee County,Oklahoma,40,021,4.2
Choctaw County,Oklahoma,40,023,5.6
Cimarron County,Oklahoma,40,025,10.7
Cleveland County,Oklahoma,40,027,2.5
Coal County,Oklahoma,40,029,5.6
Comanche County,Oklahoma,40,031,2.7
Cotton County,Oklahoma,40,033,2.7
Craig County,Oklahoma,40,035,3.8
Creek County,Oklahoma,40,037,3.3
Custer County,Oklahoma,40,039,5.2
Delaware County,Oklahoma,40,041,3.9
Dewey County,Oklahoma,40,043,1.6
Ellis County,Oklahoma,40,045,4.0
Garfield County,Oklahoma,40,047,3.9
Garvin County,Oklahoma,40,049,5.1
Grady County,Oklahoma,40,051,3.7
Grant County,Oklahoma,40,053,1.6
Greer County,Oklahoma,40,055,2.4
Harmon County,Oklahoma,40,057,11.1
Harper County,Oklahoma,40,059,10.0
Haskell County,Oklahoma,40,061,5.7
Hughes County,Oklahoma,40,063,6.1
Jackson County,Oklahoma,40,065,9.1
Jefferson County,Oklahoma,40,067,6.0
Johnston County,Oklahoma,40,069,7.0
Kay County,Oklahoma,40,071,3.4
Kingfisher County,Oklahoma,40,073,5.0
Kiowa County,Oklahoma,40,075,5.1
Latimer County,Oklahoma,40,077,4.4
Le Flore County,Oklahoma,40,079,6.1
Lincoln County,Oklahoma,40,081,3.5
Logan County,Oklahoma,40,083,2.8
Love County,Oklahoma,40,085,6.5
McClain County,Oklahoma,40,087,4.5
