County,State,State_FIPS,County_FIPS,poverty_rate
Johnson County,Indiana,18,081,7.4
Knox County,Indiana,18,083,15.5
Kosciusko County,Indiana,18,085,9.8
LaGrange County,Indiana,18,087,6.4
Lake County,Indiana,18,089,15.6
LaPorte County,Indiana,18,091,15.2
Lawrence County,Indiana,18,093,12.4
Madison County,Indiana,18,095,16.5
Marion County,Indiana,18,097,17.8
Marshall County,Indiana,18,099,13.0
Martin County,Indiana,18,101,11.7
Miami County,Indiana,18,103,15.3
Monroe County,Indiana,18,105,23.5
Montgomery County,Indiana,18,107,11.4
Morgan County,Indiana,18,109,10.5
Newton County,Indiana,18,111,12.8
Noble County,Indiana,18,113,7.4
Ohio County,Indiana,18,115,7.1
Orange County,Indiana,18,117,14.8
Owen County,Indiana,18,119,15.4
Parke County,Indiana,18,121,14.5
Perry County,Indiana,18,123,11.9
Pike County,Indiana,18,125,11.7
Porter County,Indiana,18,127,9.9
Posey County,Indiana,18,129,8.9
Pulaski County,Indiana,18,131,12.2
Putnam County,Indiana,18,133,11.3
Randolph County,Indiana,18,135,14.7
Ripley County,Indiana,18,137,11.9
Rush County,Indiana,18,139,14.5
Saint Joseph County,Indiana,18,141,15.5
Scott County,Indiana,18,143,14.9
Shelby County,Indiana,18,145,11.3
Spencer County,Indiana,18,147,9.3
Starke County,Indiana,18,149,14.8
Steuben County,Indiana,18,151,9.3
Sullivan County,Indiana,18,153,12.0
Switzerland County,Indiana,18,155,19.0
Tippecanoe County,Indiana,18,157,18.7
Tipton County,Indiana,18,159,8.5
Union County,Indiana,18,161,7.4
Vanderburgh County,Indiana,18,163,16.7
Vermillion County,Indiana,18,165,14.9
Vigo County,Indiana,18,167,19.1
Wabash County,Indiana,18,169,11.5
Warren County,Indiana,18,171,11.8
Warrick County,Indiana,18,173,6.9
Washington County,Indiana,18,175,11.9
Wayne County,Indiana,18,177,16.4
Wells County,Indiana,18,179,8.4
White County,Indiana,18,181,9.2
Whitley County,Indiana,18,183,9.7
Adair County,Iowa,19,001,10.9
Adams County,Iowa,19,003,14.1
Allamakee County,Iowa,19,005,11.0
Appanoose County,Iowa,19,007,17.7
Audubon County,Iowa,19,009,11.7
Benton County,Iowa,19,011,8.8
Black Hawk County,Iowa,19,013,15.8
Boone County,Iowa,19,015,7.6
Bremer County,Iowa,19,017,7.4
Buchanan County,Iowa,19,019,8.7
Buena Vista County,Iowa,19,021,12.9
Butler County,Iowa,19,023,10.3
Calhoun County,Iowa,19,025,12.6
Carroll County,Iowa,19,027,8.6
Cass County,Iowa,19,029,13.8
Cedar County,Iowa,19,031,6.9
Cerro Gordo County,Iowa,19,033,10.1
Cherokee County,Iowa,19,035,11.1
Chickasaw County,Iowa,19,037,6.7
Clarke County,Iowa,19,039,12.9
Clay County,Iowa,19,041,10.9
Clayton County,Iowa,19,043,11.5
Clinton County,Iowa,19,045,13.1
Crawford County,Iowa,19,047,17.7
Dallas County,Iowa,19,049,5.2
Davis County,Iowa,19,051,9.9
Decatur County,Iowa,19,053,18.4
Delaware County,Iowa,19,055,9.2
Des Moines County,Iowa,19,057,16.1
Dickinson County,Iowa,19,059,8.2
Dubuque County,Iowa,19,061,11.4
Emmet County,Iowa,19,063,12.4
Fayette County,Iowa,19,065,11.4
Floyd County,Iowa,19,067,14.5
Franklin County,Iowa,19,069,13.6
Fremont County,Iowa,19,071,10.6
Greene County,Iowa,19,073,8.3
Grundy County,Iowa,19,075,5.6
Guthrie County,Iowa,19,077,8.7
Hamilton County,Iowa,19,079,9.8
Hancock County,Iowa,19,081,10.0
Hardin County,Iowa,19,083,9.6
Harrison County,Iowa,19,085,9.8
Henry County,Iowa,19,087,10.7
Howard County,Iowa,19,089,9.0
Humboldt County,Iowa,19,091,13.0
Ida County,Iowa,19,093,9.6
Iowa County,Iowa,19,095,8.7
Jackson County,Iowa,19,097,13.1
Jasper County,Iowa,19,099,9.0
Jefferson County,Iowa,19,101,12.1
Johnson County,Iowa,19,103,18.1
Jones County,Iowa,19,105,9.0
Keokuk County,Iowa,19,107,9.9
Kossuth County,Iowa,19,109,10.9
Lee County,Iowa,19,111,14.2
Linn County,Iowa,19,113,10.2
Louisa County,Iowa,19,115,10.1
Lucas County,Iowa,19,117,11.8
Lyon County,Iowa,19,119,4.6
Madison County,Iowa,19,121,5.0
Mahaska County,Iowa,19,123,13.7
Marion County,Iowa,19,125,7.8
Marshall County,Iowa,19,127,12.0
Mills County,Iowa,19,129,8.3
Mitchell County,Iowa,19,131,6.9
Monona County,Iowa,19,133,14.6
Monroe County,Iowa,19,135,10.5
Montgomery County,Iowa,19,137,12.0
Muscatine County,Iowa,19,139,9.6
O'Brien County,Iowa,19,141,10.7
Osceola County,Iowa,19,143,12.5
Page County,Iowa,19,145,11.4
Palo Alto County,Iowa,19,147,6.4
Plymouth County,Iowa,19,149,9.1
Pocahontas County,Iowa,19,151,10.7
Polk County,Iowa,19,153,10.4
Pottawattamie County,Iowa,19,155,10.7
Poweshiek County,Iowa,19,157,9.9
Ringgold County,Iowa,19,159,8.7
Sac County,Iowa,19,161,9.9
Scott County,Iowa,19,163,12.1
Shelby County,Iowa,19,165,8.0
Sioux County,Iowa,19,167,6.3
Story County,Iowa,19,169,20.9
Tama County,Iowa,19,171,12.0
Taylor County,Iowa,19,173,10.0
Union County,Iowa,19,175,14.2
Van Buren County,Iowa,19,177,12.8
Wapello County,Iowa,19,179,14.9
Warren County,Iowa,19,181,8.2
Washington County,Iowa,19,183,9.9
Wayne County,Iowa,19,185,17.2
Webster County,Iowa,19,187,13.7
Winnebago County,Iowa,19,189,9.0
Winneshiek County,Iowa,19,191,8.2
Woodbury County,Iowa,19,193,12.7
Worth County,Iowa,19,195,8.6
Wright County,Iowa,19,197,11.7
Allen County,Kansas,20,001,17.7
Anderson County,Kansas,20,003,15.0
Atchison County,Kansas,20,005,15.2
Barber County,Kansas,20,007,16.4
Barton County,Kansas,20,009,15.4
Bourbon County,Kansas,20,011,16.1
Brown County,Kansas,20,013,13.2
Butler County,Kansas,20,015,9.5
Chase County,Kansas,20,017,11.8
Chautauqua County,Kansas,20,019,18.5
Cherokee County,Kansas,20,021,13.1
Cheyenne County,Kansas,20,023,9.4
Clark County,Kansas,20,025,10.9
Clay County,Kansas,20,027,8.1
Cloud County,Kansas,20,029,11.4
Coffey County,Kansas,20,031,12.4
Comanche County,Kansas,20,033,10.5
Cowley County,Kansas,20,035,14.1
Crawford County,Kansas,20,037,20.3
Decatur County,Kansas,20,039,15.6
Dickinson County,Kansas,20,041,11.9
Doniphan County,Kansas,20,043,13.4
Douglas County,Kansas,20,045,18.0
Edwards County,Kansas,20,047,10.0
Elk County,Kansas,20,049,18.0
Ellis County,Kansas,20,051,15.5
Ellsworth County,Kansas,20,053,9.3
Finney County,Kansas,20,055,12.3
Ford County,Kansas,20,057,14.5
Franklin County,Kansas,20,059,9.8
Geary County,Kansas,20,061,13.0
Gove County,Kansas,20,063,10.0
Graham County,Kansas,20,065,9.8
Grant County,Kansas,20,067,11.5
Gray County,Kansas,20,069,5.7
Greeley County,Kansas,20,071,7.5
Greenwood County,Kansas,20,073,13.3
Hamilton County,Kansas,20,075,10.5
Harper County,Kansas,20,077,16.1
Harvey County,Kansas,20,079,9.6
Haskell County,Kansas,20,081,10.5
Hodgeman County,Kansas,20,083,11.2
Jackson County,Kansas,20,085,11.7
Jefferson County,Kansas,20,087,7.5
Jewell County,Kansas,20,089,17.7
Johnson County,Kansas,20,091,5.4
Kearny County,Kansas,20,093,19.6
Kingman County,Kansas,20,095,7.6
Kiowa County,Kansas,20,097,6.7
Labette County,Kansas,20,099,18.4
Lane County,Kansas,20,101,12.0
Leavenworth County,Kansas,20,103,8.5
Lincoln County,Kansas,20,105,9.2
Linn County,Kansas,20,107,16.3
Logan County,Kansas,20,109,8.1
Lyon County,Kansas,20,111,16.9
McPherson County,Kansas,20,113,8.8
Marion County,Kansas,20,115,8.7
Marshall County,Kansas,20,117,8.9
Meade County,Kansas,20,119,6.5
Miami County,Kansas,20,121,6.9
Mitchell County,Kansas,20,123,14.8
Montgomery County,Kansas,20,125,18.7
Morris County,Kansas,20,127,9.0
Morton County,Kansas,20,129,10.2
Nemaha County,Kansas,20,131,8.8
Neosho County,Kansas,20,133,18.8
Ness County,Kansas,20,135,10.2
Norton County,Kansas,20,137,12.4
Osage County,Kansas,20,139,14.3
Osborne County,Kansas,20,141,14.8
Ottawa County,Kansas,20,143,9.9
Pawnee County,Kansas,20,145,6.4
Phillips County,Kansas,20,147,9.8
Pottawatomie County,Kansas,20,149,8.1
Pratt County,Kansas,20,151,11.7
Rawlins County,Kansas,20,153,11.0
Reno County,Kansas,20,155,12.9
Republic County,Kansas,20,157,10.8
Rice County,Kansas,20,159,14.2
Riley County,Kansas,20,161,22.4
Rooks County,Kansas,20,163,7.8
Rush County,Kansas,20,165,10.3
Russell County,Kansas,20,167,11.1
Saline County,Kansas,20,169,11.5
Scott County,Kansas,20,171,6.0
Sedgwick County,Kansas,20,173,13.7
Seward County,Kansas,20,175,16.9
Shawnee County,Kansas,20,177,11.4
Sheridan County,Kansas,20,179,5.3
Sherman County,Kansas,20,181,11.5
Smith County,Kansas,20,183,11.3
Stafford County,Kansas,20,185,12.5
Stanton County,Kansas,20,187,18.3
Stevens County,Kansas,20,189,20.0
Sumner County,Kansas,20,191,11.8
Thomas County,Kansas,20,193,12.0
Trego County,Kansas,20,195,6.9
Wabaunsee County,Kansas,20,197,4.9
Wallace County,Kansas,20,199,9.4
Washington County,Kansas,20,201,10.9
Wichita County,Kansas,20,203,3.3
Wilson County,Kansas,20,205,14.1
Woodson County,Kansas,20,207,19.6
Wyandotte County,Kansas,20,209,19.2
Adair County,Kentucky,21,001,20.5
Allen County,Kentucky,21,003,18.7
Anderson County,Kentucky,21,005,15.7
Ballard County,Kentucky,21,007,15.4
Barren County,Kentucky,21,009,24.2
Bath County,Kentucky,21,011,20.4
Bell County,Kentucky,21,013,35.5
Boone County,Kentucky,21,015,7.2
Bourbon County,Kentucky,21,017,15.3
Boyd County,Kentucky,21,019,18.9
Boyle County,Kentucky,21,021,14.2
Bracken County,Kentucky,21,023,17.8
Breathitt County,Kentucky,21,025,34.4
Breckinridge County,Kentucky,21,027,18.6
Bullitt County,Kentucky,21,029,9.0
Butler County,Kentucky,21,031,19.3
Caldwell County,Kentucky,21,033,16.8
Calloway County,Kentucky,21,035,21.5
Campbell County,Kentucky,21,037,13.5
Carlisle County,Kentucky,21,039,16.8
Carroll County,Kentucky,21,041,24.1
Carter County,Kentucky,21,043,25.3
Casey County,Kentucky,21,045,25.5
Christian County,Kentucky,21,047,19.6
Clark County,Kentucky,21,049,14.7
Clay County,Kentucky,21,051,36.6
Clinton County,Kentucky,21,053,24.1
Crittenden County,Kentucky,21,055,14.5
Cumberland County,Kentucky,21,057,21.4
Daviess County,Kentucky,21,059,16.6
Edmonson County,Kentucky,21,061,18.2
Elliott County,Kentucky,21,063,30.6
Estill County,Kentucky,21,065,30.9
Fayette County,Kentucky,21,067,16.8
Fleming County,Kentucky,21,069,19.9
Floyd County,Kentucky,21,071,30.7
Franklin County,Kentucky,21,073,12.4
Fulton County,Kentucky,21,075,28.2
Gallatin County,Kentucky,21,077,14.8
Garrard County,Kentucky,21,079,15.7
Grant County,Kentucky,21,081,16.4
Graves County,Kentucky,21,083,19.6
Grayson County,Kentucky,21,085,25.4
Green County,Kentucky,21,087,18.0
Greenup County,Kentucky,21,089,16.9
Hancock County,Kentucky,21,091,11.8
Hardin County,Kentucky,21,093,13.2
Harlan County,Kentucky,21,095,36.0
Harrison County,Kentucky,21,097,17.6
Hart County,Kentucky,21,099,21.5
Henderson County,Kentucky,21,101,18.5
Henry County,Kentucky,21,103,18.3
Hickman County,Kentucky,21,105,14.9
Hopkins County,Kentucky,21,107,19.4
Jackson County,Kentucky,21,109,32.0
Jefferson County,Kentucky,21,111,14.2
Jessamine County,Kentucky,21,113,16.9
Johnson County,Kentucky,21,115,22.7
Kenton County,Kentucky,21,117,11.5
Knott County,Kentucky,21,119,31.2
Knox County,Kentucky,21,121,33.2
Larue County,Kentucky,21,123,14.6
Laurel County,Kentucky,21,125,23.2
Lawrence County,Kentucky,21,127,26.5
Lee County,Kentucky,21,129,34.6
Leslie County,Kentucky,21,131,38.0
Letcher County,Kentucky,21,133,33.6
Lewis County,Kentucky,21,135,24.4
Lincoln County,Kentucky,21,137,21.3
Livingston County,Kentucky,21,139,14.6
Logan County,Kentucky,21,141,17.0
Lyon County,Kentucky,21,143,15.8
McCracken County,Kentucky,21,145,15.8
McCreary County,Kentucky,21,147,33.4
McLean County,Kentucky,21,149,16.1
Madison County,Kentucky,21,151,18.9
Magoffin County,Kentucky,21,153,28.3
Marion County,Kentucky,21,155,23.0
Marshall County,Kentucky,21,157,10.4
Martin County,Kentucky,21,159,20.0
Mason County,Kentucky,21,161,17.8
Meade County,Kentucky,21,163,12.1
Menifee County,Kentucky,21,165,23.7
Mercer County,Kentucky,21,167,14.2
Metcalfe County,Kentucky,21,169,23.2
Monroe County,Kentucky,21,171,23.8
Montgomery County,Kentucky,21,173,18.2
Morgan County,Kentucky,21,175,22.7
Muhlenberg County,Kentucky,21,177,15.2
Nelson County,Kentucky,21,179,9.2
Nicholas County,Kentucky,21,181,28.0
Ohio County,Kentucky,21,183,18.9
Oldham County,Kentucky,21,185,5.9
Owen County,Kentucky,21,187,19.1
Owsley County,Kentucky,21,189,30.3
Pendleton County,Kentucky,21,191,17.8
Perry County,Kentucky,21,193,26.1
Pike County,Kentucky,21,195,24.9
Powell County,Kentucky,21,197,21.4
Pulaski County,Kentucky,21,199,22.7
Robertson County,Kentucky,21,201,27.1
Rockcastle County,Kentucky,21,203,20.0
Rowan County,Kentucky,21,205,27.9
Russell County,Kentucky,21,207,23.2
Scott County,Kentucky,21,209,11.6
Shelby County,Kentucky,21,211,11.2
Simpson County,Kentucky,21,213,15.6
Spencer County,Kentucky,21,215,9.7
Taylor County,Kentucky,21,217,17.9
Todd County,Kentucky,21,219,18.7
Trigg County,Kentucky,21,221,11.8
Trimble County,Kentucky,21,223,17.3
Union County,Kentucky,21,225,20.4
Warren County,Kentucky,21,227,16.8
Washington County,Kentucky,21,229,15.2
Wayne County,Kentucky,21,231,25.3
Webster County,Kentucky,21,233,23.0
Whitley County,Kentucky,21,235,23.6
Wolfe County,Kentucky,21,237,29.2
Woodford County,Kentucky,21,239,13.0
Acadia Parish,Louisiana,22,001,24.2
Allen Parish,Louisiana,22,003,14.5
Ascension Parish,Louisiana,22,005,10.6
Assumption Parish,Louisiana,22,007,19.2
Avoyelles Parish,Louisiana,22,009,24.4
Beauregard Parish,Louisiana,22,011,15.5
Bienville Parish,Louisiana,22,013,28.4
Bossier Parish,Louisiana,22,015,17.2
Caddo Parish,Louisiana,22,017,23.3
Calcasieu Parish,Louisiana,22,019,17.3
Caldwell Parish,Louisiana,22,021,25.1
Cameron Parish,Louisiana,22,023,9.9
Catahoula Parish,Louisiana,22,025,22.1
Claiborne Parish,Louisiana,22,027,33.6
Concordia Parish,Louisiana,22,029,25.0
De Soto Parish,Louisiana,22,031,22.0
East Baton Rouge Parish,Louisiana,22,033,18.0
East Carroll Parish,Louisiana,22,035,44.6
East Feliciana Parish,Louisiana,22,037,17.5
Evangeline Parish,Louisiana,22,039,28.7
Franklin Parish,Louisiana,22,041,29.0
Grant Parish,Louisiana,22,043,18.8
Iberia Parish,Louisiana,22,045,22.1
Iberville Parish,Louisiana,22,047,18.2
Jackson Parish,Louisiana,22,049,22.8
Jefferson Parish,Louisiana,22,051,15.5
Jefferson Davis Parish,Louisiana,22,053,19.1
Lafayette Parish,Louisiana,22,055,17.3
Lafourche Parish,Louisiana,22,057,15.6
LaSalle Parish,Louisiana,22,059,20.0
Lincoln Parish,Louisiana,22,061,30.3
Livingston Parish,Louisiana,22,063,12.4
Madison Parish,Louisiana,22,065,36.4
Morehouse Parish,Louisiana,22,067,28.3
Natchitoches Parish,Louisiana,22,069,32.3
Orleans Parish,Louisiana,22,071,23.7
Ouachita Parish,Louisiana,22,073,24.7
Plaquemines Parish,Louisiana,22,075,18.2
Pointe Coupee Parish,Louisiana,22,077,20.9
Rapides Parish,Louisiana,22,079,19.6
Red River Parish,Louisiana,22,081,25.3
Richland Parish,Louisiana,22,083,30.5
Sabine Parish,Louisiana,22,085,18.6
Saint Bernard Parish,Louisiana,22,087,21.1
Saint Charles Parish,Louisiana,22,089,11.2
Saint Helena Parish,Louisiana,22,091,18.4
Saint James Parish,Louisiana,22,093,17.0
Saint John the Baptist Parish,Louisiana,22,095,17.4
Saint Landry Parish,Louisiana,22,097,26.2
Saint Martin Parish,Louisiana,22,099,18.9
Saint Mary Parish,Louisiana,22,101,19.7
Saint Tammany Parish,Louisiana,22,103,11.5
Tangipahoa Parish,Louisiana,22,105,21.4
Tensas Parish,Louisiana,22,107,34.7
Terrebonne Parish,Louisiana,22,109,20.6
Union Parish,Louisiana,22,111,17.3
Vermilion Parish,Louisiana,22,113,17.6
Vernon Parish,Louisiana,22,115,17.3
Washington Parish,Louisiana,22,117,24.4
Webster Parish,Louisiana,22,119,29.8
West Baton Rouge Parish,Louisiana,22,121,12.5
West Carroll Parish,Louisiana,22,123,21.9
West Feliciana Parish,Louisiana,22,125,12.0
Winn Parish,Louisiana,22,127,18.7
Androscoggin County,Maine,23,001,11.8
Aroostook County,Maine,23,003,16.1
Cumberland County,Maine,23,005,9.0
Franklin County,Maine,23,007,11.5
Hancock County,Maine,23,009,10.8
Kennebec County,Maine,23,011,12.8
Knox County,Maine,23,013,9.9
Lincoln County,Maine,23,015,12.3
Oxford County,Maine,23,017,15.1
Penobscot County,Maine,23,019,14.8
Piscataquis County,Maine,23,021,18.5
Sagadahoc County,Maine,23,023,9.6
Somerset County,Maine,23,025,20.4
Waldo County,Maine,23,027,13.5
Washington County,Maine,23,029,18.9
York County,Maine,23,031,7.4
Allegany County,Maryland,24,001,16.5
Anne Arundel County,Maryland,24,003,5.8
Baltimore County,Maryland,24,005,9.0
Calvert County,Maryland,24,009,4.6
Caroline County,Maryland,24,011,13.9
Carroll County,Maryland,24,013,5.2
Cecil County,Maryland,24,015,9.8
Charles County,Maryland,24,017,6.3
Dorchester County,Maryland,24,019,15.8
Frederick County,Maryland,24,021,6.8
Garrett County,Maryland,24,023,10.4
Harford County,Maryland,24,025,7.2
Howard County,Maryland,24,027,5.0
Kent County,Maryland,24,029,11.5
Queen Anne's County,Maryland,24,035,5.7
Saint Mary's County,Maryland,24,037,8.1
Somerset County,Maryland,24,039,21.7
Talbot County,Maryland,24,041,8.7
Washington County,Maryland,24,043,12.2
Wicomico County,Maryland,24,045,15.4
Worcester County,Maryland,24,047,9.0
Baltimore City,Maryland,24,510,21.2
Montgomery County,Maryland,24,031,6.8
Prince George's County,Maryland,24,033,8.5
Barnstable County,Massachusetts,25,001,6.4
Berkshire County,Massachusetts,25,003,10.9
Bristol County,Massachusetts,25,005,11.3
Dukes County,Massachusetts,25,007,7.6
Essex County,Massachusetts,25,009,10.4
Franklin County,Massachusetts,25,011,9.7
Hampden County,Massachusetts,25,013,16.4
Hampshire County,Massachusetts,25,015,12.2
Middlesex County,Massachusetts,25,017,7.4
Nantucket County,Massachusetts,25,019,8.7
Norfolk County,Massachusetts,25,021,6.3
Plymouth County,Massachusetts,25,023,7.4
Suffolk County,Massachusetts,25,025,18.2
Worcester County,Massachusetts,25,027,10.1
Alcona County,Michigan,26,001,17.0
Alger County,Michigan,26,003,11.2
Allegan County,Michigan,26,005,10.4
Alpena County,Michigan,26,007,14.3
Antrim County,Michigan,26,009,11.0
Arenac County,Michigan,26,011,17.1
Baraga County,Michigan,26,013,14.8
Barry County,Michigan,26,015,7.7
Bay County,Michigan,26,017,15.8
Benzie County,Michigan,26,019,9.5
Berrien County,Michigan,26,021,16.1
Branch County,Michigan,26,023,15.8
Calhoun County,Michigan,26,025,16.4
Cass County,Michigan,26,027,12.1
Charlevoix County,Michigan,26,029,10.1
Cheboygan County,Michigan,26,031,14.9
Chippewa County,Michigan,26,033,18.4
Clare County,Michigan,26,035,22.7
Clinton County,Michigan,26,037,8.8
Crawford County,Michigan,26,039,16.3
Delta County,Michigan,26,041,12.9
Dickinson County,Michigan,26,043,11.7
Eaton County,Michigan,26,045,10.1
Emmet County,Michigan,26,047,9.1
Genesee County,Michigan,26,049,18.9
Gladwin County,Michigan,26,051,16.9
Gogebic County,Michigan,26,053,17.0
Grand Traverse County,Michigan,26,055,9.6
Gratiot County,Michigan,26,057,16.7
Hillsdale County,Michigan,26,059,16.2
Houghton County,Michigan,26,061,20.2
Huron County,Michigan,26,063,13.0
Ingham County,Michigan,26,065,19.6
Ionia County,Michigan,26,067,11.8
Iosco County,Michigan,26,069,15.2
Iron County,Michigan,26,071,13.1
Isabella County,Michigan,26,073,26.0
Jackson County,Michigan,26,075,13.8
Kalamazoo County,Michigan,26,077,14.9
Kalkaska County,Michigan,26,079,16.7
Kent County,Michigan,26,081,11.7
Keweenaw County,Michigan,26,083,10.6
Lake County,Michigan,26,085,21.0
Lapeer County,Michigan,26,087,10.1
Leelanau County,Michigan,26,089,6.1
Lenawee County,Michigan,26,091,11.4
Livingston County,Michigan,26,093,5.2
Luce County,Michigan,26,095,17.0
Mackinac County,Michigan,26,097,16.4
Macomb County,Michigan,26,099,10.6
Manistee County,Michigan,26,101,11.5
Marquette County,Michigan,26,103,15.6
Mason County,Michigan,26,105,15.0
Mecosta County,Michigan,26,107,21.2
Menominee County,Michigan,26,109,12.8
Midland County,Michigan,26,111,10.4
Missaukee County,Michigan,26,113,14.2
Monroe County,Michigan,26,115,11.1
Montcalm County,Michigan,26,117,14.4
Montmorency County,Michigan,26,119,16.6
Muskegon County,Michigan,26,121,15.5
Newaygo County,Michigan,26,123,16.6
Oakland County,Michigan,26,125,8.2
Oceana County,Michigan,26,127,15.0
Ogemaw County,Michigan,26,129,17.1
Ontonagon County,Michigan,26,131,13.7
Osceola County,Michigan,26,133,17.9
Oscoda County,Michigan,26,135,16.2
Otsego County,Michigan,26,137,13.7
Ottawa County,Michigan,26,139,8.5
Presque Isle County,Michigan,26,141,13.1
Roscommon County,Michigan,26,143,16.7
Saginaw County,Michigan,26,145,18.0
Saint Clair County,Michigan,26,147,12.7
Saint Joseph County,Michigan,26,149,14.8
Sanilac County,Michigan,26,151,15.1
Schoolcraft County,Michigan,26,153,16.7
Shiawassee County,Michigan,26,155,10.3
Tuscola County,Michigan,26,157,14.2
Van Buren County,Michigan,26,159,14.9
Washtenaw County,Michigan,26,161,14.0
Wayne County,Michigan,26,163,22.3
Wexford County,Michigan,26,165,14.2
Aitkin County,Minnesota,27,001,12.2
Anoka County,Minnesota,27,003,5.9
Becker County,Minnesota,27,005,11.0
Beltrami County,Minnesota,27,007,18.9
Benton County,Minnesota,27,009,10.3
Big Stone County,Minnesota,27,011,10.1
Blue Earth County,Minnesota,27,013,17.6
Brown County,Minnesota,27,015,6.9
Carlton County,Minnesota,27,017,11.3
Carver County,Minnesota,27,019,4.1
Cass County,Minnesota,27,021,13.6
Chippewa County,Minnesota,27,023,9.3
Chisago County,Minnesota,27,025,6.0
Clay County,Minnesota,27,027,12.3
Clearwater County,Minnesota,27,029,14.6
Cook County,Minnesota,27,031,12.6
Cottonwood County,Minnesota,27,033,11.0
Crow Wing County,Minnesota,27,035,10.8
Dakota County,Minnesota,27,037,6.0
Dodge County,Minnesota,27,039,5.1
Douglas County,Minnesota,27,041,7.6
Faribault County,Minnesota,27,043,11.5
Fillmore County,Minnesota,27,045,10.7
Freeborn County,Minnesota,27,047,11.0
Goodhue County,Minnesota,27,049,9.3
Grant County,Minnesota,27,051,9.6
Hennepin County,Minnesota,27,053,10.4
Houston County,Minnesota,27,055,7.9
Hubbard County,Minnesota,27,057,11.8
Isanti County,Minnesota,27,059,7.3
Itasca County,Minnesota,27,061,12.2
Jackson County,Minnesota,27,063,7.9
Kanabec County,Minnesota,27,065,10.0
Kandiyohi County,Minnesota,27,067,10.5
Kittson County,Minnesota,27,069,11.2
Koochiching County,Minnesota,27,071,13.6
Lac qui Parle County,Minnesota,27,073,8.3
Lake County,Minnesota,27,075,8.7
Lake of the Woods County,Minnesota,27,077,10.7
Le Sueur County,Minnesota,27,079,8.5
Lincoln County,Minnesota,27,081,10.9
Lyon County,Minnesota,27,083,14.1
McLeod County,Minnesota,27,085,8.5
Mahnomen County,Minnesota,27,087,23.3
Marshall County,Minnesota,27,089,6.9
Martin County,Minnesota,27,091,13.7
Meeker County,Minnesota,27,093,6.7
Mille Lacs County,Minnesota,27,095,12.4
Morrison County,Minnesota,27,097,10.2
Mower County,Minnesota,27,099,13.5
Murray County,Minnesota,27,101,7.1
Nicollet County,Minnesota,27,103,9.9
Nobles County,Minnesota,27,105,13.6
Norman County,Minnesota,27,107,8.8
Olmsted County,Minnesota,27,109,8.4
Otter Tail County,Minnesota,27,111,9.3
Pennington County,Minnesota,27,113,11.0
Pine County,Minnesota,27,115,11.0
Pipestone County,Minnesota,27,117,11.7
Polk County,Minnesota,27,119,11.8
Pope County,Minnesota,27,121,7.2
Ramsey County,Minnesota,27,123,14.0
Red Lake County,Minnesota,27,125,10.5
Redwood County,Minnesota,27,127,10.1
Renville County,Minnesota,27,129,10.0
Rice County,Minnesota,27,131,9.2
Rock County,Minnesota,27,133,9.0
Roseau County,Minnesota,27,135,8.1
Saint Louis County,Minnesota,27,137,14.1
Scott County,Minnesota,27,139,5.5
Sherburne County,Minnesota,27,141,6.4
Sibley County,Minnesota,27,143,7.9
Stearns County,Minnesota,27,145,12.9
Steele County,Minnesota,27,147,8.9
Stevens County,Minnesota,27,149,12.4
Swift County,Minnesota,27,151,12.5
Todd County,Minnesota,27,153,11.9
Traverse County,Minnesota,27,155,9.9
Wabasha County,Minnesota,27,157,7.7
Wadena County,Minnesota,27,159,14.3
Waseca County,Minnesota,27,161,9.7
Washington County,Minnesota,27,163,4.3
Watonwan County,Minnesota,27,165,13.4
Wilkin County,Minnesota,27,167,9.2
Winona County,Minnesota,27,169,12.9
Wright County,Minnesota,27,171,4.6
Yellow Medicine County,Minnesota,27,173,11.8
Adams County,Mississippi,28,001,31.5
Alcorn County,Mississippi,28,003,15.0
Amite County,Mississippi,28,005,26.7
Attala County,Mississippi,28,007,26.7
Benton County,Mississippi,28,009,20.3
Bolivar County,Mississippi,28,011,35.0
Calhoun County,Mississippi,28,013,21.6
Carroll County,Mississippi,28,015,17.0
Chickasaw County,Mississippi,28,017,20.6
Choctaw County,Mississippi,28,019,19.9
Claiborne County,Mississippi,28,021,41.0
Clarke County,Mississippi,28,023,19.1
Clay County,Mississippi,28,025,25.5
Coahoma County,Mississippi,28,027,34.8
Copiah County,Mississippi,28,029,24.0
Covington County,Mississippi,28,031,24.2
DeSoto County,Mississippi,28,033,9.2
Forrest County,Mississippi,28,035,26.0
Franklin County,Mississippi,28,037,15.1
George County,Mississippi,28,039,17.2
Greene County,Mississippi,28,041,18.4
Grenada County,Mississippi,28,043,21.1
Hancock County,Mississippi,28,045,18.5
Harrison County,Mississippi,28,047,20.1
Hinds County,Mississippi,28,049,21.3
Holmes County,Mississippi,28,051,42.4
Humphreys County,Mississippi,28,053,36.4
Issaquena County,Mississippi,28,055,36.0
Itawamba County,Mississippi,28,057,13.5
Jackson County,Mississippi,28,059,16.2
Jasper County,Mississippi,28,061,22.3
Jefferson County,Mississippi,28,063,37.6
Jefferson Davis County,Mississippi,28,065,24.9
Jones County,Mississippi,28,067,21.7
Kemper County,Mississippi,28,069,28.5
Lafayette County,Mississippi,28,071,22.1
Lamar County,Mississippi,28,073,18.3
Lauderdale County,Mississippi,28,075,20.8
Lawrence County,Mississippi,28,077,18.6
