County,State,State_FIPS,County_FIPS,age_60_and_over
Leake County,Mississippi,28,079,12.1
Lee County,Mississippi,28,081,12.4
Leflore County,Mississippi,28,083,11.0
Lincoln County,Mississippi,28,085,13.9
Lowndes County,Mississippi,28,087,12.5
Madison County,Mississippi,28,089,11.2
Marion County,Mississippi,28,091,14.3
Marshall County,Mississippi,28,093,13.5
Monroe County,Mississippi,28,095,15.6
Montgomery County,Mississippi,28,097,17.1
Neshoba County,Mississippi,28,099,13.2
Newton County,Mississippi,28,101,15.0
Noxubee County,Mississippi,28,103,13.7
Oktibbeha County,Mississippi,28,105,8.8
Panola County,Mississippi,28,107,12.8
Pearl River County,Mississippi,28,109,15.7
Perry County,Mississippi,28,111,15.1
Pike County,Mississippi,28,113,14.0
Pontotoc County,Mississippi,28,115,12.2
Prentiss County,Mississippi,28,117,14.2
Quitman County,Mississippi,28,119,13.5
Rankin County,Mississippi,28,121,11.7
Scott County,Mississippi,28,123,12.0
Sharkey County,Mississippi,28,125,12.9
Simpson County,Mississippi,28,127,13.8
Smith County,Mississippi,28,129,15.7
Stone County,Mississippi,28,131,12.4
Sunflower County,Mississippi,28,133,9.0
Tallahatchie County,Mississippi,28,135,9.6
Tate County,Mississippi,28,137,13.3
Tippah County,Mississippi,28,139,14.3
Tishomingo County,Mississippi,28,141,17.3
Tunica County,Mississippi,28,143,9.9
Union County,Mississippi,28,145,14.2
Walthall County,Mississippi,28,147,15.1
Warren County,Mississippi,28,149,13.2
Washington County,Mississippi,28,151,11.8
Wayne County,Mississippi,28,153,14.2
Webster County,Mississippi,28,155,13.9
Wilkinson County,Mississippi,28,157,12.6
Winston County,Mississippi,28,159,15.3
Yalobusha County,Mississippi,28,161,16.7
Yazoo County,Mississippi,28,163,9.2
Adair County,Missouri,29,001,12.9
Andrew County,Missouri,29,003,15.6
Atchison County,Missouri,29,005,22.4
Audrain County,Missouri,29,007,15.6
Barry County,Missouri,29,009,18.3
Barton County,Missouri,29,011,16.4
Bates County,Missouri,29,013,17.1
Benton County,Missouri,29,015,28.1
Bollinger County,Missouri,29,017,17.4
Boone County,Missouri,29,019,9.5
Buchanan County,Missouri,29,021,12.2
Butler County,Missouri,29,023,16.0
Caldwell County,Missouri,29,025,17.7
Callaway County,Missouri,29,027,12.7
Camden County,Missouri,29,029,25.1
Cape Girardeau County,Missouri,29,031,13.9
Carroll County,Missouri,29,033,18.7
Carter County,Missouri,29,035,17.5
Cass County,Missouri,29,037,13.9
Cedar County,Missouri,29,039,22.0
Chariton County,Missouri,29,041,20.1
Christian County,Missouri,29,043,13.2
Clark County,Missouri,29,045,17.6
Clay County,Missouri,29,047,11.4
Clinton County,Missouri,29,049,16.3
Cole County,Missouri,29,051,12.1
Cooper County,Missouri,29,053,13.8
Crawford County,Missouri,29,055,16.5
Dade County,Missouri,29,057,20.3
Dallas County,Missouri,29,059,17.9
Daviess County,Missouri,29,061,18.2
DeKalb County,Missouri,29,063,11.6
Dent County,Missouri,29,065,18.7
Douglas County,Missouri,29,067,20.8
Dunklin County,Missouri,29,069,15.1
Franklin County,Missouri,29,071,14.0
Gasconade County,Missouri,29,073,18.9
Gentry County,Missouri,29,075,17.6
Greene County,Missouri,29,077,13.2
Grundy County,Missouri,29,079,18.1
Harrison County,Missouri,29,081,18.4
Henry County,Missouri,29,083,18.7
Hickory County,Missouri,29,085,32.2
Holt County,Missouri,29,087,20.2
Howard County,Missouri,29,089,15.2
Howell County,Missouri,29,091,17.1
Iron County,Missouri,29,093,16.9
Jackson County,Missouri,29,095,11.8
Jasper County,Missouri,29,097,12.2
Jefferson County,Missouri,29,099,12.1
Johnson County,Missouri,29,101,10.8
Knox County,Missouri,29,103,17.8
Laclede County,Missouri,29,105,15.0
Lafayette County,Missouri,29,107,16.1
Lawrence County,Missouri,29,109,15.9
Lewis County,Missouri,29,111,15.9
Lincoln County,Missouri,29,113,11.4
Linn County,Missouri,29,115,18.0
Livingston County,Missouri,29,117,18.9
McDonald County,Missouri,29,119,13.3
Macon County,Missouri,29,121,18.8
Madison County,Missouri,29,123,17.8
Maries County,Missouri,29,125,18.7
Marion County,Missouri,29,127,15.6
Mercer County,Missouri,29,129,19.5
Miller County,Missouri,29,131,16.9
Mississippi County,Missouri,29,133,13.5
Moniteau County,Missouri,29,135,13.0
Monroe County,Missouri,29,137,19.5
Montgomery County,Missouri,29,139,17.9
Morgan County,Missouri,29,141,22.7
New Madrid County,Missouri,29,143,15.4
Newton County,Missouri,29,145,15.7
Nodaway County,Missouri,29,147,12.6
Oregon County,Missouri,29,149,22.3
Osage County,Missouri,29,151,14.9
Ozark County,Missouri,29,153,25.1
Pemiscot County,Missouri,29,155,13.4
Perry County,Missouri,29,157,14.7
Pettis County,Missouri,29,159,13.6
Phelps County,Missouri,29,161,12.8
Pike County,Missouri,29,163,13.7
Platte County,Missouri,29,165,11.9
Polk County,Missouri,29,167,15.8
Pulaski County,Missouri,29,169,5.8
Putnam County,Missouri,29,171,21.6
Ralls County,Missouri,29,173,18.3
Randolph County,Missouri,29,175,12.6
Ray County,Missouri,29,177,15.7
Reynolds County,Missouri,29,179,22.2
Ripley County,Missouri,29,181,18.4
Saint Charles County,Missouri,29,183,11.8
Saint Clair County,Missouri,29,185,23.8
Sainte Genevieve County,Missouri,29,186,15.7
Saint Francois County,Missouri,29,187,12.6
Saint Louis County,Missouri,29,189,14.4
Saline County,Missouri,29,195,14.4
Schuyler County,Missouri,29,197,17.2
Scotland County,Missouri,29,199,16.7
Scott County,Missouri,29,201,14.9
Shannon County,Missouri,29,203,17.7
Shelby County,Missouri,29,205,17.5
Stoddard County,Missouri,29,207,17.1
Stone County,Missouri,29,209,27.4
Sullivan County,Missouri,29,211,16.3
Taney County,Missouri,29,213,18.7
Texas County,Missouri,29,215,17.4
Vernon County,Missouri,29,217,15.9
Warren County,Missouri,29,219,15.3
Washington County,Missouri,29,221,13.9
Wayne County,Missouri,29,223,21.2
Webster County,Missouri,29,225,13.4
Worth County,Missouri,29,227,21.2
Wright County,Missouri,29,229,17.2
Saint Louis City,Missouri,29,510,9.5
Beaverhead County,Montana,30,001,19.9
Big Horn County,Montana,30,003,10.5
Blaine County,Montana,30,005,12.4
Broadwater County,Montana,30,007,20.5
Carbon County,Montana,30,009,23.0
Carter County,Montana,30,011,23.8
Cascade County,Montana,30,013,15.5
Chouteau County,Montana,30,015,17.1
Custer County,Montana,30,017,16.7
Daniels County,Montana,30,019,19.1
Dawson County,Montana,30,021,14.6
Deer Lodge County,Montana,30,023,19.0
Fallon County,Montana,30,025,12.5
Fergus County,Montana,30,027,21.7
Flathead County,Montana,30,029,16.4
Gallatin County,Montana,30,031,10.2
Garfield County,Montana,30,033,25.3
Glacier County,Montana,30,035,10.2
Granite County,Montana,30,039,29.6
Hill County,Montana,30,041,12.6
Jefferson County,Montana,30,043,19.0
Judith Basin County,Montana,30,045,24.6
Lake County,Montana,30,047,19.6
Lewis and Clark County,Montana,30,049,15.2
Liberty County,Montana,30,051,21.0
Lincoln County,Montana,30,053,25.0
McCone County,Montana,30,055,22.2
Madison County,Montana,30,057,26.6
Meagher County,Montana,30,059,22.2
Mineral County,Montana,30,061,27.3
Missoula County,Montana,30,063,12.8
Musselshell County,Montana,30,065,21.4
Phillips County,Montana,30,071,19.3
Pondera County,Montana,30,073,18.3
Powder River County,Montana,30,075,22.1
Powell County,Montana,30,077,15.8
Prairie County,Montana,30,079,24.5
Ravalli County,Montana,30,081,22.2
Richland County,Montana,30,083,12.2
Roosevelt County,Montana,30,085,9.4
Rosebud County,Montana,30,087,13.6
Sanders County,Montana,30,089,27.1
Sheridan County,Montana,30,091,20.4
Silver Bow County,Montana,30,093,15.5
Stillwater County,Montana,30,095,20.3
Sweet Grass County,Montana,30,097,21.6
Teton County,Montana,30,099,21.6
Toole County,Montana,30,101,12.5
Valley County,Montana,30,105,19.2
Wheatland County,Montana,30,107,22.6
Wibaux County,Montana,30,109,32.2
Yellowstone County,Montana,30,111,13.9
Park County,Montana,30,067,18.7
Adams County,Nebraska,31,001,14.0
Antelope County,Nebraska,31,003,20.0
Boone County,Nebraska,31,011,18.4
Box Butte County,Nebraska,31,013,13.4
Boyd County,Nebraska,31,015,24.7
Brown County,Nebraska,31,017,23.3
Buffalo County,Nebraska,31,019,11.1
Burt County,Nebraska,31,021,21.4
Butler County,Nebraska,31,023,18.2
Cass County,Nebraska,31,025,15.0
Cedar County,Nebraska,31,027,18.7
Chase County,Nebraska,31,029,18.3
Cherry County,Nebraska,31,031,19.1
Cheyenne County,Nebraska,31,033,14.5
Clay County,Nebraska,31,035,17.4
Colfax County,Nebraska,31,037,11.3
Cuming County,Nebraska,31,039,18.7
Custer County,Nebraska,31,041,19.2
Dakota County,Nebraska,31,043,11.7
Dawes County,Nebraska,31,045,17.2
Dawson County,Nebraska,31,047,12.9
Deuel County,Nebraska,31,049,21.9
Dixon County,Nebraska,31,051,17.1
Dodge County,Nebraska,31,053,16.4
Douglas County,Nebraska,31,055,10.1
Dundy County,Nebraska,31,057,21.2
Fillmore County,Nebraska,31,059,20.5
Franklin County,Nebraska,31,061,23.9
Frontier County,Nebraska,31,063,20.6
Furnas County,Nebraska,31,065,21.2
Gage County,Nebraska,31,067,18.4
Garden County,Nebraska,31,069,22.7
Garfield County,Nebraska,31,071,25.7
Gosper County,Nebraska,31,073,17.8
Greeley County,Nebraska,31,077,22.7
Hall County,Nebraska,31,079,12.8
Hamilton County,Nebraska,31,081,16.1
Harlan County,Nebraska,31,083,25.1
Hitchcock County,Nebraska,31,087,22.2
Holt County,Nebraska,31,089,18.7
Howard County,Nebraska,31,093,18.6
Jefferson County,Nebraska,31,095,20.4
Johnson County,Nebraska,31,097,13.4
Kearney County,Nebraska,31,099,16.5
Keith County,Nebraska,31,101,22.6
Kimball County,Nebraska,31,105,23.5
Knox County,Nebraska,31,107,21.1
Lancaster County,Nebraska,31,109,10.7
Lincoln County,Nebraska,31,111,15.5
Madison County,Nebraska,31,119,13.6
Merrick County,Nebraska,31,121,17.3
Morrill County,Nebraska,31,123,17.7
Nance County,Nebraska,31,125,17.7
Nemaha County,Nebraska,31,127,16.4
Nuckolls County,Nebraska,31,129,24.1
Otoe County,Nebraska,31,131,17.1
Pawnee County,Nebraska,31,133,23.8
Perkins County,Nebraska,31,135,19.2
Phelps County,Nebraska,31,137,16.7
Pierce County,Nebraska,31,139,16.8
Platte County,Nebraska,31,141,14.1
Polk County,Nebraska,31,143,18.9
Red Willow County,Nebraska,31,145,16.7
Richardson County,Nebraska,31,147,20.8
Rock County,Nebraska,31,149,21.8
Saline County,Nebraska,31,151,12.8
Sarpy County,Nebraska,31,153,9.1
Saunders County,Nebraska,31,155,16.1
Scotts Bluff County,Nebraska,31,157,15.9
Seward County,Nebraska,31,159,15.1
Sheridan County,Nebraska,31,161,22.5
Sherman County,Nebraska,31,163,23.3
Sioux County,Nebraska,31,165,23.9
Stanton County,Nebraska,31,167,14.2
Thayer County,Nebraska,31,169,22.4
Thurston County,Nebraska,31,173,10.6
Valley County,Nebraska,31,175,22.3
Washington County,Nebraska,31,177,14.8
Wayne County,Nebraska,31,179,12.2
Webster County,Nebraska,31,181,20.9
York County,Nebraska,31,185,16.5
Churchill County,Nevada,32,001,16.5
Clark County,Nevada,32,003,12.4
Douglas County,Nevada,32,005,24.3
Elko County,Nevada,32,007,8.9
Eureka County,Nevada,32,011,16.3
Humboldt County,Nevada,32,013,10.6
Lander County,Nevada,32,015,11.5
Lincoln County,Nevada,32,017,19.0
Lyon County,Nevada,32,019,19.6
Mineral County,Nevada,32,021,23.3
Nye County,Nevada,32,023,27.2
Pershing County,Nevada,32,027,12.4
Storey County,Nevada,32,029,28.6
Washoe County,Nevada,32,031,13.8
White Pine County,Nevada,32,033,13.2
Carson City,Nevada,32,510,16.8
Belknap County,New Hampshire,33,001,18.7
Carroll County,New Hampshire,33,003,23.5
Cheshire County,New Hampshire,33,005,16.1
Coos County,New Hampshire,33,007,19.2
Grafton County,New Hampshire,33,009,17.0
Hillsborough County,New Hampshire,33,011,12.4
Merrimack County,New Hampshire,33,013,14.4
Rockingham County,New Hampshire,33,015,13.9
Strafford County,New Hampshire,33,017,12.4
Sullivan County,New Hampshire,33,019,17.4
Atlantic County,New Jersey,34,001,14.3
Bergen County,New Jersey,34,003,14.1
Burlington County,New Jersey,34,005,13.5
Camden County,New Jersey,34,007,12.4
Cape May County,New Jersey,34,009,21.7
Cumberland County,New Jersey,34,011,11.6
Essex County,New Jersey,34,013,10.5
Gloucester County,New Jersey,34,015,12.5
Hudson County,New Jersey,34,017,8.9
Hunterdon County,New Jersey,34,019,14.3
Mercer County,New Jersey,34,021,11.8
Middlesex County,New Jersey,34,023,11.7
Monmouth County,New Jersey,34,025,13.8
Morris County,New Jersey,34,027,13.7
Ocean County,New Jersey,34,029,19.2
Passaic County,New Jersey,34,031,11.3
Salem County,New Jersey,34,033,15.4
Somerset County,New Jersey,34,035,12.3
Sussex County,New Jersey,34,037,13.6
Union County,New Jersey,34,039,11.2
Warren County,New Jersey,34,041,14.1
Bernalillo County,New Mexico,35,001,12.7
Catron County,New Mexico,35,003,34.0
Chaves County,New Mexico,35,005,13.5
Colfax County,New Mexico,35,007,22.5
Curry County,New Mexico,35,009,9.8
De Baca County,New Mexico,35,011,23.0
Dona Ana County,New Mexico,35,013,13.3
Eddy County,New Mexico,35,015,12.5
Grant County,New Mexico,35,017,23.7
Guadalupe County,New Mexico,35,019,19.3
Hidalgo County,New Mexico,35,023,19.0
Lea County,New Mexico,35,025,9.3
Lincoln County,New Mexico,35,027,26.0
Los Alamos County,New Mexico,35,028,16.2
Luna County,New Mexico,35,029,19.7
McKinley County,New Mexico,35,031,9.1
Mora County,New Mexico,35,033,20.3
Otero County,New Mexico,35,035,14.9
Quay County,New Mexico,35,037,22.4
Rio Arriba County,New Mexico,35,039,15.4
Roosevelt County,New Mexico,35,041,11.5
Sandoval County,New Mexico,35,043,13.9
San Juan County,New Mexico,35,045,11.9
San Miguel County,New Mexico,35,047,16.6
Santa Fe County,New Mexico,35,049,18.4
Sierra County,New Mexico,35,051,34.5
Socorro County,New Mexico,35,053,16.3
Taos County,New Mexico,35,055,21.3
Torrance County,New Mexico,35,057,17.5
Union County,New Mexico,35,059,15.5
Cibola County,New Mexico,35,006,12.7
Valencia County,New Mexico,35,061,14.6
Albany County,New York,36,001,13.2
Allegany County,New York,36,003,15.6
Bronx County,New York,36,005,9.2
Broome County,New York,36,007,15.3
Cattaraugus County,New York,36,009,15.7
Cayuga County,New York,36,011,14.9
Chautauqua County,New York,36,013,16.2
Chemung County,New York,36,015,14.8
Chenango County,New York,36,017,17.7
Clinton County,New York,36,019,13.3
Columbia County,New York,36,021,19.0
Cortland County,New York,36,023,13.9
Delaware County,New York,36,025,20.8
Dutchess County,New York,36,027,13.7
Erie County,New York,36,029,14.4
Essex County,New York,36,031,18.7
Franklin County,New York,36,033,12.6
Fulton County,New York,36,035,15.9
Genesee County,New York,36,037,15.6
Greene County,New York,36,039,18.1
Hamilton County,New York,36,041,25.7
Herkimer County,New York,36,043,17.2
Jefferson County,New York,36,045,10.4
Kings County,New York,36,047,10.4
Lewis County,New York,36,049,15.4
Livingston County,New York,36,051,14.2
Madison County,New York,36,053,14.7
Monroe County,New York,36,055,13.7
Montgomery County,New York,36,057,15.6
Nassau County,New York,36,059,14.4
New York County,New York,36,061,12.3
Niagara County,New York,36,063,15.4
Oneida County,New York,36,065,15.1
Onondaga County,New York,36,067,13.6
Ontario County,New York,36,069,16.1
Orange County,New York,36,071,11.0
Orleans County,New York,36,073,14.9
Oswego County,New York,36,075,13.1
Otsego County,New York,36,077,17.6
Putnam County,New York,36,079,13.5
Queens County,New York,36,081,11.7
Rensselaer County,New York,36,083,13.3
Richmond County,New York,36,085,12.8
Rockland County,New York,36,087,12.9
Saint Lawrence County,New York,36,089,13.7
Saratoga County,New York,36,091,14.4
Schenectady County,New York,36,093,13.6
Schoharie County,New York,36,095,17.8
Schuyler County,New York,36,097,18.1
Seneca County,New York,36,099,15.0
Steuben County,New York,36,101,16.0
Suffolk County,New York,36,103,13.4
Sullivan County,New York,36,105,15.7
Tioga County,New York,36,107,16.6
Tompkins County,New York,36,109,11.1
Ulster County,New York,36,111,15.6
Warren County,New York,36,113,18.2
Washington County,New York,36,115,15.1
Wayne County,New York,36,117,15.3
Westchester County,New York,36,119,13.5
Wyoming County,New York,36,121,13.4
Yates County,New York,36,123,17.6
Alamance County,North Carolina,37,001,14.0
Alexander County,North Carolina,37,003,16.1
Alleghany County,North Carolina,37,005,21.9
Anson County,North Carolina,37,007,12.9
Ashe County,North Carolina,37,009,21.1
Avery County,North Carolina,37,011,17.1
Beaufort County,North Carolina,37,013,20.3
Bertie County,North Carolina,37,015,16.1
Bladen County,North Carolina,37,017,16.6
Brunswick County,North Carolina,37,019,27.0
Buncombe County,North Carolina,37,021,16.2
Burke County,North Carolina,37,023,16.1
Cabarrus County,North Carolina,37,025,11.1
Caldwell County,North Carolina,37,027,15.9
Camden County,North Carolina,37,029,14.9
Carteret County,North Carolina,37,031,20.7
Caswell County,North Carolina,37,033,17.0
Catawba County,North Carolina,37,035,14.5
Chatham County,North Carolina,37,037,21.7
Cherokee County,North Carolina,37,039,25.3
Chowan County,North Carolina,37,041,20.4
Clay County,North Carolina,37,043,28.0
Cleveland County,North Carolina,37,045,15.3
Columbus County,North Carolina,37,047,15.3
Craven County,North Carolina,37,049,15.0
Cumberland County,North Carolina,37,051,9.3
Currituck County,North Carolina,37,053,14.0
Dare County,North Carolina,37,055,18.2
Davidson County,North Carolina,37,057,15.1
Davie County,North Carolina,37,059,17.0
Duplin County,North Carolina,37,061,14.1
Durham County,North Carolina,37,063,9.6
Edgecombe County,North Carolina,37,065,15.0
Forsyth County,North Carolina,37,067,12.8
Franklin County,North Carolina,37,069,13.4
Gaston County,North Carolina,37,071,13.2
Gates County,North Carolina,37,073,16.3
Graham County,North Carolina,37,075,19.7
Granville County,North Carolina,37,077,13.2
Greene County,North Carolina,37,079,11.4
Guilford County,North Carolina,37,081,12.2
Halifax County,North Carolina,37,083,16.0
Harnett County,North Carolina,37,085,9.7
Haywood County,North Carolina,37,087,21.7
Henderson County,North Carolina,37,089,22.7
Hertford County,North Carolina,37,091,14.6
Hoke County,North Carolina,37,093,7.3
Hyde County,North Carolina,37,095,13.6
Iredell County,North Carolina,37,097,13.0
Jackson County,North Carolina,37,099,16.2
Johnston County,North Carolina,37,101,10.8
Jones County,North Carolina,37,103,20.3
Lee County,North Carolina,37,105,13.1
Lenoir County,North Carolina,37,107,15.3
Lincoln County,North Carolina,37,109,14.4
McDowell County,North Carolina,37,111,16.3
Macon County,North Carolina,37,113,25.0
Madison County,North Carolina,37,115,18.1
Martin County,North Carolina,37,117,18.5
Mecklenburg County,North Carolina,37,119,8.7
Mitchell County,North Carolina,37,121,21.2
Montgomery County,North Carolina,37,123,16.8
Moore County,North Carolina,37,125,22.2
Nash County,North Carolina,37,127,14.4
New Hanover County,North Carolina,37,129,14.2
Northampton County,North Carolina,37,131,19.6
Onslow County,North Carolina,37,133,6.9
Orange County,North Carolina,37,135,10.3
Pamlico County,North Carolina,37,137,24.3
Pasquotank County,North Carolina,37,139,13.4
Pender County,North Carolina,37,141,16.0
Perquimans County,North Carolina,37,143,23.9
Person County,North Carolina,37,145,15.5
Pitt County,North Carolina,37,147,10.2
Polk County,North Carolina,37,149,25.3
Randolph County,North Carolina,37,151,14.6
Richmond County,North Carolina,37,153,14.4
Robeson County,North Carolina,37,155,11.6
Rockingham County,North Carolina,37,157,16.3
Rowan County,North Carolina,37,159,14.3
Rutherford County,North Carolina,37,161,17.6
Sampson County,North Carolina,37,163,13.8
Scotland County,North Carolina,37,165,13.7
Stanly County,North Carolina,37,167,15.6
Stokes County,North Carolina,37,169,16.9
Surry County,North Carolina,37,171,16.8
Swain County,North Carolina,37,173,17.2
Transylvania County,North Carolina,37,175,26.4
Tyrrell County,North Carolina,37,177,16.2
Union County,North Carolina,37,179,10.2
Vance County,North Carolina,37,181,14.6
Wake County,North Carolina,37,183,8.8
Warren County,North Carolina,37,185,19.1
Washington County,North Carolina,37,187,19.4
Watauga County,North Carolina,37,189,13.0
Wayne County,North Carolina,37,191,12.2
Wilkes County,North Carolina,37,193,17.9
Wilson County,North Carolina,37,195,14.6
Yadkin County,North Carolina,37,197,16.4
Yancey County,North Carolina,37,199,21.4
Adams County,North Dakota,38,001,20.3
Barnes County,North Dakota,38,003,18.2
Benson County,North Dakota,38,005,12.4
Bottineau County,North Dakota,38,009,19.0
Bowman County,North Dakota,38,011,18.1
Burke County,North Dakota,38,013,16.7
Burleigh County,North Dakota,38,015,12.5
Cass County,North Dakota,38,017,9.3
Cavalier County,North Dakota,38,019,24.5
Dickey County,North Dakota,38,021,18.7
Divide County,North Dakota,38,023,20.9
Dunn County,North Dakota,38,025,14.9
Eddy County,North Dakota,38,027,19.8
Emmons County,North Dakota,38,029,25.1
Foster County,North Dakota,38,031,20.0
Golden Valley County,North Dakota,38,033,15.7
Grand Forks County,North Dakota,38,035,9.7
Grant County,North Dakota,38,037,25.8
Griggs County,North Dakota,38,039,27.6
Hettinger County,North Dakota,38,041,26.8
Kidder County,North Dakota,38,043,19.8
LaMoure County,North Dakota,38,045,22.0
Logan County,North Dakota,38,047,25.5
McHenry County,North Dakota,38,049,17.6
McIntosh County,North Dakota,38,051,26.2
McKenzie County,North Dakota,38,053,7.8
McLean County,North Dakota,38,055,20.6
Mercer County,North Dakota,38,057,15.0
Morton County,North Dakota,38,059,13.3
Mountrail County,North Dakota,38,061,10.1
Nelson County,North Dakota,38,063,25.9
Oliver County,North Dakota,38,065,20.7
Pembina County,North Dakota,38,067,19.7
Pierce County,North Dakota,38,069,19.5
Ramsey County,North Dakota,38,071,17.0
Ransom County,North Dakota,38,073,18.7
Renville County,North Dakota,38,075,16.0
Richland County,North Dakota,38,077,13.9
Rolette County,North Dakota,38,079,9.5
Sargent County,North Dakota,38,081,18.6
Sheridan County,North Dakota,38,083,22.8
Sioux County,North Dakota,38,085,6.7
Stark County,North Dakota,38,089,10.7
Steele County,North Dakota,38,091,21.5
Stutsman County,North Dakota,38,093,15.3
Towner County,North Dakota,38,095,21.9
Traill County,North Dakota,38,097,16.1
Walsh County,North Dakota,38,099,18.1
Ward County,North Dakota,38,101,9.6
Wells County,North Dakota,38,103,25.4
Williams County,North Dakota,38,105,7.7
Adams County,Ohio,39,001,15.5
Allen County,Ohio,39,003,13.7
Ashland County,Ohio,39,005,15.8
Ashtabula County,Ohio,39,007,15.4
Athens County,Ohio,39,009,10.1
Auglaize County,Ohio,39,011,14.8
Belmont County,Ohio,39,013,15.9
Brown County,Ohio,39,015,15.8
Butler County,Ohio,39,017,11.8
Carroll County,Ohio,39,019,18.1
Champaign County,Ohio,39,021,15.0
Clark County,Ohio,39,023,16.2
Clermont County,Ohio,39,025,12.7
Clinton County,Ohio,39,027,13.9
Columbiana County,Ohio,39,029,16.0
Coshocton County,Ohio,39,031,15.8
Crawford County,Ohio,39,033,17.3
Cuyahoga County,Ohio,39,035,14.2
Darke County,Ohio,39,037,16.5
Defiance County,Ohio,39,039,14.7
Delaware County,Ohio,39,041,10.5
Erie County,Ohio,39,043,18.4
Fairfield County,Ohio,39,045,12.9
Fayette County,Ohio,39,047,15.0
Franklin County,Ohio,39,049,9.3
Fulton County,Ohio,39,051,14.8
Gallia County,Ohio,39,053,15.3
Geauga County,Ohio,39,055,16.7
Greene County,Ohio,39,057,14.1
Guernsey County,Ohio,39,059,15.9
Hamilton County,Ohio,39,061,12.3
Hancock County,Ohio,39,063,14.2
Hardin County,Ohio,39,065,13.1
Harrison County,Ohio,39,067,18.7
Henry County,Ohio,39,069,15.7
Highland County,Ohio,39,071,15.4
Hocking County,Ohio,39,073,16.7
Holmes County,Ohio,39,075,11.3
Huron County,Ohio,39,077,14.0
Jackson County,Ohio,39,079,13.8
Jefferson County,Ohio,39,081,17.5
Knox County,Ohio,39,083,14.9
Lake County,Ohio,39,085,15.7
Lawrence County,Ohio,39,087,15.5
Licking County,Ohio,39,089,13.6
Logan County,Ohio,39,091,14.9
Lorain County,Ohio,39,093,14.5
Lucas County,Ohio,39,095,12.8
Madison County,Ohio,39,097,11.7
Mahoning County,Ohio,39,099,16.5
Marion County,Ohio,39,101,13.2
Medina County,Ohio,39,103,14.4
Meigs County,Ohio,39,105,16.0
Mercer County,Ohio,39,107,14.8
Miami County,Ohio,39,109,15.5
Monroe County,Ohio,39,111,20.9
Montgomery County,Ohio,39,113,14.5
Morgan County,Ohio,39,115,18.1
Morrow County,Ohio,39,117,14.4
Muskingum County,Ohio,39,119,14.6
Noble County,Ohio,39,121,24.0
Ottawa County,Ohio,39,123,21.0
Paulding County,Ohio,39,125,15.0
Perry County,Ohio,39,127,13.6
Pickaway County,Ohio,39,129,12.5
Pike County,Ohio,39,131,14.5
Portage County,Ohio,39,133,13.6
Preble County,Ohio,39,135,15.6
Putnam County,Ohio,39,137,14.0
Richland County,Ohio,39,139,15.3
Ross County,Ohio,39,141,12.9
Sandusky County,Ohio,39,143,15.1
Scioto County,Ohio,39,145,14.3
Seneca County,Ohio,39,147,14.0
Shelby County,Ohio,39,149,13.0
Stark County,Ohio,39,151,15.7
Summit County,Ohio,39,153,14.2
Trumbull County,Ohio,39,155,17.5
Tuscarawas County,Ohio,39,157,15.6
Union County,Ohio,39,159,10.7
Van Wert County,Ohio,39,161,15.7
Vinton County,Ohio,39,163,14.5
Warren County,Ohio,39,165,11.5
Washington County,Ohio,39,167,17.2
Wayne County,Ohio,39,169,14.3
Williams County,Ohio,39,171,15.6
Wood County,Ohio,39,173,12.3
Wyandot County,Ohio,39,175,15.6
Adair County,Oklahoma,40,001,13.6
Alfalfa County,Oklahoma,40,003,15.4
Atoka County,Oklahoma,40,005,15.4
Beaver County,Oklahoma,40,007,17.1
Beckham County,Oklahoma,40,009,10.2
Blaine County,Oklahoma,40,011,14.5
Bryan County,Oklahoma,40,013,15.8
Caddo County,Oklahoma,40,015,13.3
Canadian County,Oklahoma,40,017,10.8
Carter County,Oklahoma,40,019,14.0
Cherokee County,Oklahoma,40,021,14.1
Choctaw County,Oklahoma,40,023,18.6
Cimarron County,Oklahoma,40,025,20.9
Cleveland County,Oklahoma,40,027,10.5
Coal County,Oklahoma,40,029,17.7
Comanche County,Oklahoma,40,031,9.4
Cotton County,Oklahoma,40,033,16.7
Craig County,Oklahoma,40,035,16.4
Creek County,Oklahoma,40,037,15.3
Custer County,Oklahoma,40,039,11.6
Delaware County,Oklahoma,40,041,22.6
Dewey County,Oklahoma,40,043,17.1
Ellis County,Oklahoma,40,045,18.5
Garfield County,Oklahoma,40,047,13.5
Garvin County,Oklahoma,40,049,15.6
Grady County,Oklahoma,40,051,13.5
Grant County,Oklahoma,40,053,19.6
Greer County,Oklahoma,40,055,14.3
Harmon County,Oklahoma,40,057,15.4
Harper County,Oklahoma,40,059,15.5
Haskell County,Oklahoma,40,061,18.2
Hughes County,Oklahoma,40,063,15.5
Jackson County,Oklahoma,40,065,12.4
Jefferson County,Oklahoma,40,067,17.7
Johnston County,Oklahoma,40,069,16.7
Kay County,Oklahoma,40,071,16.1
Kingfisher County,Oklahoma,40,073,13.5
Kiowa County,Oklahoma,40,075,17.3
Latimer County,Oklahoma,40,077,19.1
Le Flore County,Oklahoma,40,079,15.4
Lincoln County,Oklahoma,40,081,15.8
Logan County,Oklahoma,40,083,14.3
Love County,Oklahoma,40,085,17.2
McClain County,Oklahoma,40,087,13.6
McCurtain County,Oklahoma,40,089,15.6
McIntosh County,Oklahoma,40,091,23.9
Major County,Oklahoma,40,093,17.2
Marshall County,Oklahoma,40,095,20.5
