County,State,State_FIPS,County_FIPS,median_gross_rent
Henry County,Indiana,18,065,721.0
Howard County,Indiana,18,067,700.0
Huntington County,Indiana,18,069,703.0
Jackson County,Indiana,18,071,767.0
Jasper County,Indiana,18,073,796.0
Jay County,Indiana,18,075,677.0
Jefferson County,Indiana,18,077,742.0
Jennings County,Indiana,18,079,714.0
Johnson County,Indiana,18,081,955.0
Knox County,Indiana,18,083,659.0
Kosciusko County,Indiana,18,085,788.0
LaGrange County,Indiana,18,087,709.0
Lake County,Indiana,18,089,886.0
LaPorte County,Indiana,18,091,747.0
Lawrence County,Indiana,18,093,686.0
Madison County,Indiana,18,095,774.0
Marion County,Indiana,18,097,889.0
Marshall County,Indiana,18,099,754.0
Martin County,Indiana,18,101,540.0
Miami County,Indiana,18,103,714.0
Monroe County,Indiana,18,105,920.0
Montgomery County,Indiana,18,107,684.0
Morgan County,Indiana,18,109,837.0
Newton County,Indiana,18,111,707.0
Noble County,Indiana,18,113,712.0
Ohio County,Indiana,18,115,669.0
Orange County,Indiana,18,117,623.0
Owen County,Indiana,18,119,696.0
Parke County,Indiana,18,121,619.0
Perry County,Indiana,18,123,571.0
Pike County,Indiana,18,125,576.0
Porter County,Indiana,18,127,933.0
Posey County,Indiana,18,129,688.0
Pulaski County,Indiana,18,131,652.0
Putnam County,Indiana,18,133,787.0
Randolph County,Indiana,18,135,685.0
Ripley County,Indiana,18,137,693.0
Rush County,Indiana,18,139,709.0
Saint Joseph County,Indiana,18,141,793.0
Scott County,Indiana,18,143,789.0
Shelby County,Indiana,18,145,801.0
Spencer County,Indiana,18,147,708.0
Starke County,Indiana,18,149,697.0
Steuben County,Indiana,18,151,783.0
Sullivan County,Indiana,18,153,667.0
Switzerland County,Indiana,18,155,679.0
Tippecanoe County,Indiana,18,157,851.0
Tipton County,Indiana,18,159,798.0
Union County,Indiana,18,161,797.0
Vanderburgh County,Indiana,18,163,789.0
Vermillion County,Indiana,18,165,667.0
Vigo County,Indiana,18,167,746.0
Wabash County,Indiana,18,169,706.0
Warren County,Indiana,18,171,740.0
Warrick County,Indiana,18,173,865.0
Washington County,Indiana,18,175,674.0
Wayne County,Indiana,18,177,688.0
Wells County,Indiana,18,179,702.0
White County,Indiana,18,181,706.0
Whitley County,Indiana,18,183,722.0
Adair County,Iowa,19,001,585.0
Adams County,Iowa,19,003,549.0
Allamakee County,Iowa,19,005,620.0
Appanoose County,Iowa,19,007,624.0
Audubon County,Iowa,19,009,582.0
Benton County,Iowa,19,011,640.0
Black Hawk County,Iowa,19,013,801.0
Boone County,Iowa,19,015,742.0
Bremer County,Iowa,19,017,661.0
Buchanan County,Iowa,19,019,678.0
Buena Vista County,Iowa,19,021,706.0
Butler County,Iowa,19,023,598.0
Calhoun County,Iowa,19,025,588.0
Carroll County,Iowa,19,027,621.0
Cass County,Iowa,19,029,646.0
Cedar County,Iowa,19,031,719.0
Cerro Gordo County,Iowa,19,033,707.0
Cherokee County,Iowa,19,035,550.0
Chickasaw County,Iowa,19,037,630.0
Clarke County,Iowa,19,039,783.0
Clay County,Iowa,19,041,700.0
Clayton County,Iowa,19,043,648.0
Clinton County,Iowa,19,045,683.0
Crawford County,Iowa,19,047,631.0
Dallas County,Iowa,19,049,1045.0
Davis County,Iowa,19,051,631.0
Decatur County,Iowa,19,053,567.0
Delaware County,Iowa,19,055,621.0
Des Moines County,Iowa,19,057,778.0
Dickinson County,Iowa,19,059,844.0
Dubuque County,Iowa,19,061,783.0
Emmet County,Iowa,19,063,694.0
Fayette County,Iowa,19,065,612.0
Floyd County,Iowa,19,067,539.0
Franklin County,Iowa,19,069,699.0
Fremont County,Iowa,19,071,661.0
Greene County,Iowa,19,073,638.0
Grundy County,Iowa,19,075,633.0
Guthrie County,Iowa,19,077,682.0
Hamilton County,Iowa,19,079,709.0
Hancock County,Iowa,19,081,642.0
Hardin County,Iowa,19,083,639.0
Harrison County,Iowa,19,085,715.0
Henry County,Iowa,19,087,694.0
Howard County,Iowa,19,089,622.0
Humboldt County,Iowa,19,091,568.0
Ida County,Iowa,19,093,532.0
Iowa County,Iowa,19,095,580.0
Jackson County,Iowa,19,097,624.0
Jasper County,Iowa,19,099,730.0
Jefferson County,Iowa,19,101,685.0
Johnson County,Iowa,19,103,972.0
Jones County,Iowa,19,105,641.0
Keokuk County,Iowa,19,107,679.0
Kossuth County,Iowa,19,109,679.0
Lee County,Iowa,19,111,670.0
Linn County,Iowa,19,113,761.0
Louisa County,Iowa,19,115,637.0
Lucas County,Iowa,19,117,664.0
Lyon County,Iowa,19,119,696.0
Madison County,Iowa,19,121,789.0
Mahaska County,Iowa,19,123,652.0
Marion County,Iowa,19,125,721.0
Marshall County,Iowa,19,127,689.0
Mills County,Iowa,19,129,826.0
Mitchell County,Iowa,19,131,621.0
Monona County,Iowa,19,133,613.0
Monroe County,Iowa,19,135,566.0
Montgomery County,Iowa,19,137,644.0
Muscatine County,Iowa,19,139,831.0
O'Brien County,Iowa,19,141,585.0
Osceola County,Iowa,19,143,639.0
Page County,Iowa,19,145,663.0
Palo Alto County,Iowa,19,147,580.0
Plymouth County,Iowa,19,149,660.0
Pocahontas County,Iowa,19,151,597.0
Polk County,Iowa,19,153,910.0
Pottawattamie County,Iowa,19,155,842.0
Poweshiek County,Iowa,19,157,719.0
Ringgold County,Iowa,19,159,667.0
Sac County,Iowa,19,161,625.0
Scott County,Iowa,19,163,793.0
Shelby County,Iowa,19,165,643.0
Sioux County,Iowa,19,167,726.0
Story County,Iowa,19,169,905.0
Tama County,Iowa,19,171,722.0
Taylor County,Iowa,19,173,568.0
Union County,Iowa,19,175,609.0
Van Buren County,Iowa,19,177,571.0
Wapello County,Iowa,19,179,718.0
Warren County,Iowa,19,181,807.0
Washington County,Iowa,19,183,754.0
Wayne County,Iowa,19,185,524.0
Webster County,Iowa,19,187,642.0
Winnebago County,Iowa,19,189,620.0
Winneshiek County,Iowa,19,191,702.0
Woodbury County,Iowa,19,193,787.0
Worth County,Iowa,19,195,591.0
Wright County,Iowa,19,197,626.0
Allen County,Kansas,20,001,675.0
Anderson County,Kansas,20,003,647.0
Atchison County,Kansas,20,005,660.0
Barber County,Kansas,20,007,563.0
Barton County,Kansas,20,009,648.0
Bourbon County,Kansas,20,011,648.0
Brown County,Kansas,20,013,633.0
Butler County,Kansas,20,015,855.0
Chase County,Kansas,20,017,570.0
Chautauqua County,Kansas,20,019,601.0
Cherokee County,Kansas,20,021,613.0
Cheyenne County,Kansas,20,023,591.0
Clark County,Kansas,20,025,589.0
Clay County,Kansas,20,027,607.0
Cloud County,Kansas,20,029,631.0
Coffey County,Kansas,20,031,658.0
Comanche County,Kansas,20,033,443.0
Cowley County,Kansas,20,035,694.0
Crawford County,Kansas,20,037,717.0
Decatur County,Kansas,20,039,669.0
Dickinson County,Kansas,20,041,687.0
Doniphan County,Kansas,20,043,649.0
Douglas County,Kansas,20,045,926.0
Edwards County,Kansas,20,047,586.0
Elk County,Kansas,20,049,495.0
Ellis County,Kansas,20,051,711.0
Ellsworth County,Kansas,20,053,639.0
Finney County,Kansas,20,055,806.0
Ford County,Kansas,20,057,778.0
Franklin County,Kansas,20,059,793.0
Geary County,Kansas,20,061,1057.0
Gove County,Kansas,20,063,693.0
Graham County,Kansas,20,065,554.0
Grant County,Kansas,20,067,647.0
Gray County,Kansas,20,069,663.0
Greeley County,Kansas,20,071,720.0
Greenwood County,Kansas,20,073,578.0
Hamilton County,Kansas,20,075,668.0
Harper County,Kansas,20,077,681.0
Harvey County,Kansas,20,079,733.0
Haskell County,Kansas,20,081,623.0
Hodgeman County,Kansas,20,083,626.0
Jackson County,Kansas,20,085,716.0
Jefferson County,Kansas,20,087,760.0
Jewell County,Kansas,20,089,508.0
Johnson County,Kansas,20,091,1109.0
Kearny County,Kansas,20,093,645.0
Kingman County,Kansas,20,095,707.0
Kiowa County,Kansas,20,097,620.0
Labette County,Kansas,20,099,633.0
Lane County,Kansas,20,101,503.0
Leavenworth County,Kansas,20,103,987.0
Lincoln County,Kansas,20,105,530.0
Linn County,Kansas,20,107,667.0
Logan County,Kansas,20,109,681.0
Lyon County,Kansas,20,111,674.0
McPherson County,Kansas,20,113,746.0
Marion County,Kansas,20,115,585.0
Marshall County,Kansas,20,117,596.0
Meade County,Kansas,20,119,633.0
Miami County,Kansas,20,121,827.0
Mitchell County,Kansas,20,123,561.0
Montgomery County,Kansas,20,125,659.0
Morris County,Kansas,20,127,659.0
Morton County,Kansas,20,129,609.0
Nemaha County,Kansas,20,131,644.0
Neosho County,Kansas,20,133,595.0
Ness County,Kansas,20,135,627.0
Norton County,Kansas,20,137,629.0
Osage County,Kansas,20,139,716.0
Osborne County,Kansas,20,141,535.0
Ottawa County,Kansas,20,143,662.0
Pawnee County,Kansas,20,145,602.0
Phillips County,Kansas,20,147,616.0
Pottawatomie County,Kansas,20,149,854.0
Pratt County,Kansas,20,151,692.0
Rawlins County,Kansas,20,153,583.0
Reno County,Kansas,20,155,696.0
Republic County,Kansas,20,157,601.0
Rice County,Kansas,20,159,581.0
Riley County,Kansas,20,161,946.0
Rooks County,Kansas,20,163,550.0
Rush County,Kansas,20,165,576.0
Russell County,Kansas,20,167,636.0
Saline County,Kansas,20,169,761.0
Scott County,Kansas,20,171,815.0
Sedgwick County,Kansas,20,173,824.0
Seward County,Kansas,20,175,787.0
Shawnee County,Kansas,20,177,825.0
Sheridan County,Kansas,20,179,640.0
Sherman County,Kansas,20,181,819.0
Smith County,Kansas,20,183,473.0
Stafford County,Kansas,20,185,617.0
Stanton County,Kansas,20,187,675.0
Stevens County,Kansas,20,189,671.0
Sumner County,Kansas,20,191,716.0
Thomas County,Kansas,20,193,638.0
Trego County,Kansas,20,195,580.0
Wabaunsee County,Kansas,20,197,669.0
Wallace County,Kansas,20,199,525.0
Washington County,Kansas,20,201,456.0
Wichita County,Kansas,20,203,707.0
Wilson County,Kansas,20,205,675.0
Woodson County,Kansas,20,207,599.0
Wyandotte County,Kansas,20,209,884.0
Adair County,Kentucky,21,001,564.0
Allen County,Kentucky,21,003,677.0
Anderson County,Kentucky,21,005,708.0
Ballard County,Kentucky,21,007,627.0
Barren County,Kentucky,21,009,681.0
Bath County,Kentucky,21,011,631.0
Bell County,Kentucky,21,013,522.0
Boone County,Kentucky,21,015,986.0
Bourbon County,Kentucky,21,017,730.0
Boyd County,Kentucky,21,019,699.0
Boyle County,Kentucky,21,021,727.0
Bracken County,Kentucky,21,023,617.0
Breathitt County,Kentucky,21,025,488.0
Breckinridge County,Kentucky,21,027,600.0
Bullitt County,Kentucky,21,029,825.0
Butler County,Kentucky,21,031,559.0
Caldwell County,Kentucky,21,033,577.0
Calloway County,Kentucky,21,035,705.0
Campbell County,Kentucky,21,037,850.0
Carlisle County,Kentucky,21,039,637.0
Carroll County,Kentucky,21,041,650.0
Carter County,Kentucky,21,043,579.0
Casey County,Kentucky,21,045,507.0
Christian County,Kentucky,21,047,854.0
Clark County,Kentucky,21,049,727.0
Clay County,Kentucky,21,051,533.0
Clinton County,Kentucky,21,053,472.0
Crittenden County,Kentucky,21,055,550.0
Cumberland County,Kentucky,21,057,465.0
Daviess County,Kentucky,21,059,769.0
Edmonson County,Kentucky,21,061,660.0
Elliott County,Kentucky,21,063,655.0
Estill County,Kentucky,21,065,574.0
Fayette County,Kentucky,21,067,896.0
Fleming County,Kentucky,21,069,584.0
Floyd County,Kentucky,21,071,646.0
Franklin County,Kentucky,21,073,762.0
Fulton County,Kentucky,21,075,579.0
Gallatin County,Kentucky,21,077,701.0
Garrard County,Kentucky,21,079,688.0
Grant County,Kentucky,21,081,727.0
Graves County,Kentucky,21,083,639.0
Grayson County,Kentucky,21,085,589.0
Green County,Kentucky,21,087,547.0
Greenup County,Kentucky,21,089,704.0
Hancock County,Kentucky,21,091,656.0
Hardin County,Kentucky,21,093,827.0
Harlan County,Kentucky,21,095,528.0
Harrison County,Kentucky,21,097,617.0
Hart County,Kentucky,21,099,530.0
Henderson County,Kentucky,21,101,689.0
Henry County,Kentucky,21,103,780.0
Hickman County,Kentucky,21,105,516.0
Hopkins County,Kentucky,21,107,715.0
Jackson County,Kentucky,21,109,519.0
Jefferson County,Kentucky,21,111,871.0
Jessamine County,Kentucky,21,113,789.0
Johnson County,Kentucky,21,115,616.0
Kenton County,Kentucky,21,117,811.0
Knott County,Kentucky,21,119,504.0
Knox County,Kentucky,21,121,562.0
Larue County,Kentucky,21,123,703.0
Laurel County,Kentucky,21,125,651.0
Lawrence County,Kentucky,21,127,568.0
Lee County,Kentucky,21,129,548.0
Leslie County,Kentucky,21,131,517.0
Letcher County,Kentucky,21,133,559.0
Lewis County,Kentucky,21,135,518.0
Lincoln County,Kentucky,21,137,651.0
Livingston County,Kentucky,21,139,676.0
Logan County,Kentucky,21,141,661.0
Lyon County,Kentucky,21,143,603.0
McCracken County,Kentucky,21,145,717.0
McCreary County,Kentucky,21,147,555.0
McLean County,Kentucky,21,149,520.0
Madison County,Kentucky,21,151,710.0
Magoffin County,Kentucky,21,153,533.0
Marion County,Kentucky,21,155,630.0
Marshall County,Kentucky,21,157,690.0
Martin County,Kentucky,21,159,560.0
Mason County,Kentucky,21,161,661.0
Meade County,Kentucky,21,163,856.0
Menifee County,Kentucky,21,165,603.0
Mercer County,Kentucky,21,167,624.0
Metcalfe County,Kentucky,21,169,523.0
Monroe County,Kentucky,21,171,523.0
Montgomery County,Kentucky,21,173,710.0
Morgan County,Kentucky,21,175,553.0
Muhlenberg County,Kentucky,21,177,600.0
Nelson County,Kentucky,21,179,761.0
Nicholas County,Kentucky,21,181,593.0
Ohio County,Kentucky,21,183,627.0
Oldham County,Kentucky,21,185,919.0
Owen County,Kentucky,21,187,624.0
Owsley County,Kentucky,21,189,316.0
Pendleton County,Kentucky,21,191,756.0
Perry County,Kentucky,21,193,649.0
Pike County,Kentucky,21,195,665.0
Powell County,Kentucky,21,197,669.0
Pulaski County,Kentucky,21,199,682.0
Robertson County,Kentucky,21,201,556.0
Rockcastle County,Kentucky,21,203,575.0
Rowan County,Kentucky,21,205,652.0
Russell County,Kentucky,21,207,549.0
Scott County,Kentucky,21,209,900.0
Shelby County,Kentucky,21,211,849.0
Simpson County,Kentucky,21,213,804.0
Spencer County,Kentucky,21,215,649.0
Taylor County,Kentucky,21,217,643.0
Todd County,Kentucky,21,219,637.0
Trigg County,Kentucky,21,221,564.0
Trimble County,Kentucky,21,223,715.0
Union County,Kentucky,21,225,597.0
Warren County,Kentucky,21,227,781.0
Washington County,Kentucky,21,229,608.0
Wayne County,Kentucky,21,231,538.0
Webster County,Kentucky,21,233,631.0
Whitley County,Kentucky,21,235,604.0
Wolfe County,Kentucky,21,237,497.0
Woodford County,Kentucky,21,239,771.0
Acadia Parish,Louisiana,22,001,662.0
Allen Parish,Louisiana,22,003,601.0
Ascension Parish,Louisiana,22,005,982.0
Assumption Parish,Louisiana,22,007,797.0
Avoyelles Parish,Louisiana,22,009,663.0
Beauregard Parish,Louisiana,22,011,741.0
Bienville Parish,Louisiana,22,013,487.0
Bossier Parish,Louisiana,22,015,992.0
Caddo Parish,Louisiana,22,017,797.0
Calcasieu Parish,Louisiana,22,019,832.0
Caldwell Parish,Louisiana,22,021,611.0
Cameron Parish,Louisiana,22,023,905.0
Catahoula Parish,Louisiana,22,025,443.0
Claiborne Parish,Louisiana,22,027,618.0
Concordia Parish,Louisiana,22,029,636.0
De Soto Parish,Louisiana,22,031,635.0
East Baton Rouge Parish,Louisiana,22,033,933.0
East Carroll Parish,Louisiana,22,035,485.0
East Feliciana Parish,Louisiana,22,037,647.0
Evangeline Parish,Louisiana,22,039,577.0
Franklin Parish,Louisiana,22,041,587.0
Grant Parish,Louisiana,22,043,714.0
Iberia Parish,Louisiana,22,045,768.0
Iberville Parish,Louisiana,22,047,755.0
Jackson Parish,Louisiana,22,049,539.0
Jefferson Parish,Louisiana,22,051,972.0
Jefferson Davis Parish,Louisiana,22,053,635.0
Lafayette Parish,Louisiana,22,055,874.0
Lafourche Parish,Louisiana,22,057,793.0
LaSalle Parish,Louisiana,22,059,656.0
Lincoln Parish,Louisiana,22,061,729.0
Livingston Parish,Louisiana,22,063,934.0
Madison Parish,Louisiana,22,065,616.0
Morehouse Parish,Louisiana,22,067,562.0
Natchitoches Parish,Louisiana,22,069,713.0
Orleans Parish,Louisiana,22,071,998.0
Ouachita Parish,Louisiana,22,073,768.0
Plaquemines Parish,Louisiana,22,075,1289.0
Pointe Coupee Parish,Louisiana,22,077,833.0
Rapides Parish,Louisiana,22,079,821.0
Red River Parish,Louisiana,22,081,645.0
Richland Parish,Louisiana,22,083,611.0
Sabine Parish,Louisiana,22,085,583.0
Saint Bernard Parish,Louisiana,22,087,951.0
Saint Charles Parish,Louisiana,22,089,978.0
Saint Helena Parish,Louisiana,22,091,656.0
Saint James Parish,Louisiana,22,093,644.0
Saint John the Baptist Parish,Louisiana,22,095,933.0
Saint Landry Parish,Louisiana,22,097,652.0
Saint Martin Parish,Louisiana,22,099,658.0
Saint Mary Parish,Louisiana,22,101,781.0
Saint Tammany Parish,Louisiana,22,103,1086.0
Tangipahoa Parish,Louisiana,22,105,832.0
Tensas Parish,Louisiana,22,107,561.0
Terrebonne Parish,Louisiana,22,109,853.0
Union Parish,Louisiana,22,111,568.0
Vermilion Parish,Louisiana,22,113,685.0
Vernon Parish,Louisiana,22,115,951.0
Washington Parish,Louisiana,22,117,655.0
Webster Parish,Louisiana,22,119,688.0
West Baton Rouge Parish,Louisiana,22,121,884.0
West Carroll Parish,Louisiana,22,123,547.0
West Feliciana Parish,Louisiana,22,125,785.0
Winn Parish,Louisiana,22,127,581.0
Androscoggin County,Maine,23,001,771.0
Aroostook County,Maine,23,003,574.0
Cumberland County,Maine,23,005,1131.0
Franklin County,Maine,23,007,635.0
Hancock County,Maine,23,009,818.0
Kennebec County,Maine,23,011,761.0
Knox County,Maine,23,013,856.0
Lincoln County,Maine,23,015,819.0
Oxford County,Maine,23,017,713.0
Penobscot County,Maine,23,019,799.0
Piscataquis County,Maine,23,021,618.0
Sagadahoc County,Maine,23,023,894.0
Somerset County,Maine,23,025,728.0
Waldo County,Maine,23,027,814.0
Washington County,Maine,23,029,603.0
York County,Maine,23,031,983.0
Allegany County,Maryland,24,001,694.0
Anne Arundel County,Maryland,24,003,1663.0
Baltimore County,Maryland,24,005,1302.0
Calvert County,Maryland,24,009,1520.0
Caroline County,Maryland,24,011,895.0
Carroll County,Maryland,24,013,1132.0
Cecil County,Maryland,24,015,1126.0
Charles County,Maryland,24,017,1682.0
Dorchester County,Maryland,24,019,879.0
Frederick County,Maryland,24,021,1422.0
Garrett County,Maryland,24,023,614.0
Harford County,Maryland,24,025,1257.0
Howard County,Maryland,24,027,1716.0
Kent County,Maryland,24,029,1007.0
Queen Anne's County,Maryland,24,035,1503.0
Saint Mary's County,Maryland,24,037,1398.0
Somerset County,Maryland,24,039,716.0
Talbot County,Maryland,24,041,1116.0
Washington County,Maryland,24,043,921.0
Wicomico County,Maryland,24,045,1060.0
Worcester County,Maryland,24,047,1035.0
Baltimore City,Maryland,24,510,1073.0
Montgomery County,Maryland,24,031,1768.0
Prince George's County,Maryland,24,033,1475.0
Barnstable County,Massachusetts,25,001,1311.0
Berkshire County,Massachusetts,25,003,872.0
Bristol County,Massachusetts,25,005,901.0
Dukes County,Massachusetts,25,007,1459.0
Essex County,Massachusetts,25,009,1241.0
Franklin County,Massachusetts,25,011,976.0
Hampden County,Massachusetts,25,013,906.0
Hampshire County,Massachusetts,25,015,1119.0
Middlesex County,Massachusetts,25,017,1636.0
Nantucket County,Massachusetts,25,019,1764.0
Norfolk County,Massachusetts,25,021,1589.0
Plymouth County,Massachusetts,25,023,1279.0
Suffolk County,Massachusetts,25,025,1590.0
Worcester County,Massachusetts,25,027,1060.0
Alcona County,Michigan,26,001,627.0
Alger County,Michigan,26,003,650.0
Allegan County,Michigan,26,005,814.0
Alpena County,Michigan,26,007,596.0
Antrim County,Michigan,26,009,752.0
Arenac County,Michigan,26,011,604.0
Baraga County,Michigan,26,013,528.0
Barry County,Michigan,26,015,869.0
Bay County,Michigan,26,017,663.0
Benzie County,Michigan,26,019,702.0
Berrien County,Michigan,26,021,743.0
Branch County,Michigan,26,023,753.0
Calhoun County,Michigan,26,025,751.0
Cass County,Michigan,26,027,738.0
Charlevoix County,Michigan,26,029,694.0
Cheboygan County,Michigan,26,031,699.0
Chippewa County,Michigan,26,033,674.0
Clare County,Michigan,26,035,647.0
Clinton County,Michigan,26,037,839.0
Crawford County,Michigan,26,039,735.0
Delta County,Michigan,26,041,584.0
Dickinson County,Michigan,26,043,665.0
Eaton County,Michigan,26,045,858.0
Emmet County,Michigan,26,047,818.0
Genesee County,Michigan,26,049,767.0
Gladwin County,Michigan,26,051,617.0
Gogebic County,Michigan,26,053,509.0
Grand Traverse County,Michigan,26,055,951.0
Gratiot County,Michigan,26,057,687.0
Hillsdale County,Michigan,26,059,703.0
Houghton County,Michigan,26,061,640.0
Huron County,Michigan,26,063,609.0
Ingham County,Michigan,26,065,877.0
Ionia County,Michigan,26,067,768.0
Iosco County,Michigan,26,069,652.0
Iron County,Michigan,26,071,513.0
Isabella County,Michigan,26,073,736.0
Jackson County,Michigan,26,075,782.0
Kalamazoo County,Michigan,26,077,812.0
Kalkaska County,Michigan,26,079,702.0
Kent County,Michigan,26,081,899.0
Keweenaw County,Michigan,26,083,525.0
Lake County,Michigan,26,085,589.0
Lapeer County,Michigan,26,087,788.0
Leelanau County,Michigan,26,089,959.0
Lenawee County,Michigan,26,091,767.0
Livingston County,Michigan,26,093,1053.0
Luce County,Michigan,26,095,717.0
Mackinac County,Michigan,26,097,602.0
Macomb County,Michigan,26,099,962.0
Manistee County,Michigan,26,101,716.0
Marquette County,Michigan,26,103,738.0
Mason County,Michigan,26,105,698.0
Mecosta County,Michigan,26,107,712.0
Menominee County,Michigan,26,109,578.0
Midland County,Michigan,26,111,777.0
Missaukee County,Michigan,26,113,736.0
Monroe County,Michigan,26,115,834.0
Montcalm County,Michigan,26,117,697.0
Montmorency County,Michigan,26,119,668.0
Muskegon County,Michigan,26,121,760.0
Newaygo County,Michigan,26,123,704.0
Oakland County,Michigan,26,125,1080.0
Oceana County,Michigan,26,127,729.0
Ogemaw County,Michigan,26,129,701.0
Ontonagon County,Michigan,26,131,523.0
Osceola County,Michigan,26,133,650.0
Oscoda County,Michigan,26,135,750.0
Otsego County,Michigan,26,137,768.0
Ottawa County,Michigan,26,139,898.0
Presque Isle County,Michigan,26,141,542.0
Roscommon County,Michigan,26,143,684.0
Saginaw County,Michigan,26,145,780.0
Saint Clair County,Michigan,26,147,814.0
Saint Joseph County,Michigan,26,149,722.0
Sanilac County,Michigan,26,151,678.0
Schoolcraft County,Michigan,26,153,571.0
Shiawassee County,Michigan,26,155,732.0
Tuscola County,Michigan,26,157,715.0
Van Buren County,Michigan,26,159,705.0
Washtenaw County,Michigan,26,161,1114.0
Wayne County,Michigan,26,163,875.0
Wexford County,Michigan,26,165,706.0
Aitkin County,Minnesota,27,001,768.0
Anoka County,Minnesota,27,003,1118.0
Becker County,Minnesota,27,005,731.0
Beltrami County,Minnesota,27,007,765.0
Benton County,Minnesota,27,009,760.0
Big Stone County,Minnesota,27,011,606.0
Blue Earth County,Minnesota,27,013,883.0
Brown County,Minnesota,27,015,629.0
Carlton County,Minnesota,27,017,776.0
Carver County,Minnesota,27,019,1146.0
Cass County,Minnesota,27,021,739.0
Chippewa County,Minnesota,27,023,613.0
Chisago County,Minnesota,27,025,884.0
Clay County,Minnesota,27,027,865.0
Clearwater County,Minnesota,27,029,680.0
Cook County,Minnesota,27,031,651.0
Cottonwood County,Minnesota,27,033,629.0
Crow Wing County,Minnesota,27,035,806.0
Dakota County,Minnesota,27,037,1174.0
Dodge County,Minnesota,27,039,653.0
Douglas County,Minnesota,27,041,733.0
Faribault County,Minnesota,27,043,590.0
Fillmore County,Minnesota,27,045,659.0
Freeborn County,Minnesota,27,047,681.0
Goodhue County,Minnesota,27,049,862.0
Grant County,Minnesota,27,051,657.0
Hennepin County,Minnesota,27,053,1135.0
Houston County,Minnesota,27,055,722.0
Hubbard County,Minnesota,27,057,696.0
Isanti County,Minnesota,27,059,1019.0
Itasca County,Minnesota,27,061,696.0
Jackson County,Minnesota,27,063,710.0
Kanabec County,Minnesota,27,065,816.0
Kandiyohi County,Minnesota,27,067,776.0
Kittson County,Minnesota,27,069,617.0
Koochiching County,Minnesota,27,071,668.0
Lac qui Parle County,Minnesota,27,073,541.0
Lake County,Minnesota,27,075,662.0
Lake of the Woods County,Minnesota,27,077,678.0
Le Sueur County,Minnesota,27,079,773.0
Lincoln County,Minnesota,27,081,616.0
Lyon County,Minnesota,27,083,666.0
McLeod County,Minnesota,27,085,781.0
Mahnomen County,Minnesota,27,087,586.0
Marshall County,Minnesota,27,089,636.0
Martin County,Minnesota,27,091,620.0
Meeker County,Minnesota,27,093,755.0
Mille Lacs County,Minnesota,27,095,756.0
Morrison County,Minnesota,27,097,742.0
Mower County,Minnesota,27,099,716.0
Murray County,Minnesota,27,101,572.0
Nicollet County,Minnesota,27,103,837.0
Nobles County,Minnesota,27,105,726.0
Norman County,Minnesota,27,107,599.0
Olmsted County,Minnesota,27,109,968.0
Otter Tail County,Minnesota,27,111,678.0
Pennington County,Minnesota,27,113,693.0
Pine County,Minnesota,27,115,781.0
Pipestone County,Minnesota,27,117,590.0
Polk County,Minnesota,27,119,716.0
Pope County,Minnesota,27,121,609.0
Ramsey County,Minnesota,27,123,1007.0
Red Lake County,Minnesota,27,125,554.0
Redwood County,Minnesota,27,127,641.0
Renville County,Minnesota,27,129,635.0
Rice County,Minnesota,27,131,843.0
Rock County,Minnesota,27,133,678.0
Roseau County,Minnesota,27,135,723.0
Saint Louis County,Minnesota,27,137,770.0
Scott County,Minnesota,27,139,1170.0
Sherburne County,Minnesota,27,141,995.0
Sibley County,Minnesota,27,143,719.0
Stearns County,Minnesota,27,145,833.0
Steele County,Minnesota,27,147,770.0
Stevens County,Minnesota,27,149,753.0
Swift County,Minnesota,27,151,656.0
Todd County,Minnesota,27,153,649.0
Traverse County,Minnesota,27,155,620.0
Wabasha County,Minnesota,27,157,690.0
Wadena County,Minnesota,27,159,668.0
Waseca County,Minnesota,27,161,669.0
Washington County,Minnesota,27,163,1307.0
Watonwan County,Minnesota,27,165,669.0
Wilkin County,Minnesota,27,167,523.0
Winona County,Minnesota,27,169,696.0
Wright County,Minnesota,27,171,969.0
Yellow Medicine County,Minnesota,27,173,584.0
Adams County,Mississippi,28,001,600.0
Alcorn County,Mississippi,28,003,617.0
Amite County,Mississippi,28,005,661.0
Attala County,Mississippi,28,007,510.0
Benton County,Mississippi,28,009,503.0
Bolivar County,Mississippi,28,011,637.0
Calhoun County,Mississippi,28,013,581.0
Carroll County,Mississippi,28,015,474.0
Chickasaw County,Mississippi,28,017,625.0
Choctaw County,Mississippi,28,019,556.0
Claiborne County,Mississippi,28,021,623.0
Clarke County,Mississippi,28,023,669.0
Clay County,Mississippi,28,025,750.0
Coahoma County,Mississippi,28,027,579.0
Copiah County,Mississippi,28,029,733.0
Covington County,Mississippi,28,031,631.0
DeSoto County,Mississippi,28,033,1057.0
Forrest County,Mississippi,28,035,773.0
Franklin County,Mississippi,28,037,507.0
George County,Mississippi,28,039,764.0
Greene County,Mississippi,28,041,599.0
Grenada County,Mississippi,28,043,682.0
Hancock County,Mississippi,28,045,850.0
Harrison County,Mississippi,28,047,895.0
Hinds County,Mississippi,28,049,869.0
Holmes County,Mississippi,28,051,537.0
Humphreys County,Mississippi,28,053,598.0
Issaquena County,Mississippi,28,055,375.0
Itawamba County,Mississippi,28,057,689.0
Jackson County,Mississippi,28,059,879.0
